
[00:00:00.000 --> 00:00:03.000]  我會跟大家講一個題目
[00:01:56.000 --> 00:01:58.000]  揀仁
[00:01:58.000 --> 00:02:01.000]  所羅門最聰明
[00:02:01.000 --> 00:02:05.000]  瑞修美
[00:02:05.000 --> 00:02:07.000]  今天從這個背景
[00:02:07.000 --> 00:02:11.000]  你猜我是說誰呢
[00:02:11.000 --> 00:02:13.000]  (瑞修美)
[00:02:13.000 --> 00:02:16.000]  全部都很失敗
[00:02:16.000 --> 00:02:19.000]  今天我想和大家分享
[00:02:19.000 --> 00:02:22.000]  剛才很大聲說的那個
[00:02:22.000 --> 00:02:23.000]  我按不到
[00:02:23.000 --> 00:02:25.000]  不如你幫我按
[00:02:25.000 --> 00:02:27.000]  按不到
[00:02:27.000 --> 00:02:30.000]  我想和大家分享
[00:02:30.000 --> 00:02:33.000]  剛才說不可以剪頭髮那個
[00:02:33.000 --> 00:02:35.000]  參孫
[00:02:35.000 --> 00:02:38.000]  參孫是怎樣呢
[00:02:38.000 --> 00:02:41.000]  為了要很大力
[00:02:41.000 --> 00:02:44.000]  你看看Johnny也要留長頭髮
[00:02:44.000 --> 00:02:46.000]  這樣就很大力了
[00:02:46.000 --> 00:02:49.000]  為何他不可以被剪頭髮呢
[00:02:49.000 --> 00:02:52.000]  先去重溫一下
[00:02:52.000 --> 00:02:57.000]  參孫出生在甚麼特別時刻
[00:02:57.000 --> 00:03:00.000]  他出生於聖經裏面
[00:03:00.000 --> 00:03:03.000]  他是一個叫做士師
[00:03:03.000 --> 00:03:05.000]  士師的時代
[00:03:05.000 --> 00:03:07.000]  這個士師的時代裏面
[00:03:07.000 --> 00:03:13.000]  那時還沒有皇帝
[00:03:13.000 --> 00:03:16.000]  但要興起一班
[00:03:16.000 --> 00:03:21.000]  幫以色列民去打仗
[00:03:21.000 --> 00:03:25.000]  去抵禦不同地方的人
[00:03:25.000 --> 00:03:28.000]  其實有很多時候
[00:03:28.000 --> 00:03:30.000]  你們會問我們
[00:03:30.000 --> 00:03:32.000]  這個年代
[00:03:32.000 --> 00:03:33.000]  等於中國
[00:03:33.000 --> 00:03:35.000]  你們讀中史的甚麼年代呢
[00:03:35.000 --> 00:03:38.000]  上面有一個大概的年代
[00:03:38.000 --> 00:03:41.000]  和中國的中史的關聯
[00:03:41.000 --> 00:03:43.000]  你們可以看看
[00:03:43.000 --> 00:03:47.000]  在士師的年代裏面
[00:03:47.000 --> 00:03:50.000]  參孫是最後一個士師
[00:03:50.000 --> 00:03:52.000]  亦在士師裏面
[00:03:52.000 --> 00:03:54.000]  他是比較出名的
[00:03:54.000 --> 00:03:56.000]  士師的年代
[00:03:56.000 --> 00:03:58.000]  有甚麼特別呢
[00:03:58.000 --> 00:04:00.000]  這班人
[00:04:00.000 --> 00:04:02.000]  他們經常犯罪
[00:04:02.000 --> 00:04:04.000]  然後犯罪之後
[00:04:04.000 --> 00:04:06.000]  自己受苦
[00:04:06.000 --> 00:04:08.000]  受苦之後就求救
[00:04:08.000 --> 00:04:10.000]  求上帝救他們
[00:04:10.000 --> 00:04:12.000]  上帝就救他們
[00:04:12.000 --> 00:04:15.000]  這個循環
[00:04:15.000 --> 00:04:17.000]  在這個時候
[00:04:17.000 --> 00:04:19.000]  不斷地出現
[00:04:19.000 --> 00:04:21.000]  有六次這麼多
[00:04:21.000 --> 00:04:23.000]  我不知道在你的生命裏
[00:04:23.000 --> 00:04:26.000]  你會不會重現這樣的事呢
[00:04:26.000 --> 00:04:29.000]  不停地做錯事
[00:04:29.000 --> 00:04:32.000]  需要被人原諒
[00:04:32.000 --> 00:04:34.000]  然後又原諒了你
[00:04:34.000 --> 00:04:36.000]  然後又忘記了
[00:04:36.000 --> 00:04:38.000]  又錯又做
[00:04:38.000 --> 00:04:40.000]  我想每個人的心裏
[00:04:40.000 --> 00:04:42.000]  我不知道你的生命裏
[00:04:42.000 --> 00:04:44.000]  有沒有這樣的經歷呢
[00:04:44.000 --> 00:04:46.000]  經常都會做錯事
[00:04:46.000 --> 00:04:48.000]  最深信的是
[00:04:48.000 --> 00:04:50.000]  你家裏的父母都必定會原諒
[00:04:50.000 --> 00:04:52.000]  師長會原諒
[00:04:52.000 --> 00:04:54.000]  但你又好像繼續犯錯
[00:04:54.000 --> 00:04:56.000]  一個一個循環
[00:04:56.000 --> 00:04:58.000]  這班以色列人
[00:04:58.000 --> 00:05:00.000]  在這個時代亦都是這樣
[00:05:00.000 --> 00:05:04.000]  雖然他們很得到神的眷顧
[00:05:04.000 --> 00:05:08.000]  但他們卻不是做得很好
[00:05:08.000 --> 00:05:10.000]  參孫的一生
[00:05:10.000 --> 00:05:13.000]  很快地說一下
[00:05:13.000 --> 00:05:16.000]  參孫的一生都是很特別的
[00:05:16.000 --> 00:05:20.000]  因為他是拿世爾人
[00:05:20.000 --> 00:05:22.000]  甚麼是拿世爾人呢
[00:05:22.000 --> 00:05:27.000]  他媽媽本來一直都不能懷孕
[00:05:27.000 --> 00:05:31.000]  祈禱希望可以有一個兒子
[00:05:31.000 --> 00:05:35.000]  最後神真的給了他一個兒子
[00:05:35.000 --> 00:05:41.000]  告訴他他一生要歸作拿世爾人
[00:05:41.000 --> 00:05:43.000]  要興起他
[00:05:43.000 --> 00:05:48.000]  為以色列人脫離非利士人的手
[00:05:48.000 --> 00:05:53.000]  告訴他不能剃他的頭髮
[00:05:53.000 --> 00:05:55.000]  其實甚麼是拿世爾人呢
[00:05:55.000 --> 00:05:59.000]  有人知道甚麼是拿世爾人嗎
[00:05:59.000 --> 00:06:04.000]  拿世爾人是一些分別為聖的人
[00:06:04.000 --> 00:06:06.000]  分別為聖的意思是
[00:06:06.000 --> 00:06:11.000]  有些像祭司去到聖殿
[00:06:11.000 --> 00:06:15.000]  去做祭司
[00:06:15.000 --> 00:06:21.000]  去到至聖所
[00:06:21.000 --> 00:06:25.000]  去祈禱
[00:06:25.000 --> 00:06:29.000]  但他們有四個很重要的原則
[00:06:29.000 --> 00:06:33.000]  他們不能吃葡萄製品
[00:06:33.000 --> 00:06:35.000]  為甚麼呢
[00:06:35.000 --> 00:06:37.000]  他們沒有刻意地說
[00:06:37.000 --> 00:06:41.000]  只是告訴他不能喝葡萄製的酒
[00:06:41.000 --> 00:06:43.000]  不能剃頭髮
[00:06:43.000 --> 00:06:47.000]  不能因為親人的死
[00:06:47.000 --> 00:06:49.000]  去碰到屍體
[00:06:49.000 --> 00:06:55.000]  或者旁人的死去玷污自己
[00:06:55.000 --> 00:06:58.000]  其實在聖經裏面
[00:06:58.000 --> 00:07:00.000]  有三個比較有名的
[00:07:00.000 --> 00:07:01.000]  大家會認識的
[00:07:01.000 --> 00:07:05.000]  參孫、薩姆爾、斯瓦羊汗
[00:07:05.000 --> 00:07:10.000]  他們都是被神呼召作為拿世爾人
[00:07:10.000 --> 00:07:13.000]  為甚麼呢
[00:07:13.000 --> 00:07:14.000]  剛才說到
[00:07:14.000 --> 00:07:16.000]  他們作為拿世爾人
[00:07:16.000 --> 00:07:23.000]  當神回應他們媽媽的禱告時
[00:07:23.000 --> 00:07:25.000]  說他們不能生育
[00:07:25.000 --> 00:07:29.000]  但最後讓他們得到孩子時
[00:07:29.000 --> 00:07:33.000]  將他們分別為聖
[00:07:33.000 --> 00:07:36.000]  成為神的器皿
[00:07:36.000 --> 00:07:42.000]  這就是他們終身成為拿世爾人的過程
[00:07:42.000 --> 00:07:45.000]  在參孫裏面
[00:07:45.000 --> 00:07:48.000]  除了不能剪頭髮之外
[00:07:48.000 --> 00:07:55.000]  為甚麼聖經裏面說他們是失敗呢
[00:07:55.000 --> 00:07:58.000]  他們的失敗在於甚麼事
[00:07:58.000 --> 00:08:03.000]  最後他們的終局是怎樣的
[00:08:03.000 --> 00:08:06.000]  被剪了頭髮之後
[00:08:06.000 --> 00:08:09.000]  變得瘦削、沒力氣
[00:08:09.000 --> 00:08:12.000]  但最後的一幕
[00:08:12.000 --> 00:08:15.000]  就是他們很有力氣
[00:08:15.000 --> 00:08:20.000]  最後的一幕就像背景一樣
[00:08:20.000 --> 00:08:22.000]  他們是盲了眼
[00:08:22.000 --> 00:08:28.000]  但求神摸著兩條聖殿的柱
[00:08:28.000 --> 00:08:32.000]  然後用很大力氣推倒整個聖殿
[00:08:32.000 --> 00:08:35.000]  然後殺死了很多
[00:08:35.000 --> 00:08:42.000]  (廣東話)
[00:08:42.000 --> 00:08:44.000]  沒聲音,可以了
[00:08:44.000 --> 00:08:46.000]  殺死了很多非利士人
[00:08:46.000 --> 00:08:50.000]  這一幕其實同樣像剛才所說
[00:08:50.000 --> 00:08:53.000]  以色列民一樣,他們是犯罪的
[00:08:53.000 --> 00:08:56.000]  但最後神都聽他們的禱告
[00:08:56.000 --> 00:09:00.000]  他們的失敗的原因是甚麼呢
[00:09:00.000 --> 00:09:06.000]  首先,參孫在他成長的過程中
[00:09:06.000 --> 00:09:12.000]  他沒有好好選擇他的朋友
[00:09:12.000 --> 00:09:15.000]  可能你有機會看聖經事事記
[00:09:15.000 --> 00:09:17.000]  13章到16章的時候
[00:09:17.000 --> 00:09:21.000]  你會發現參孫沒有真正的朋友
[00:09:21.000 --> 00:09:28.000]  但他經常憑著自己看到的東西
[00:09:28.000 --> 00:09:31.000]  進入了他的眼目
[00:09:31.000 --> 00:09:35.000]  只會看女生
[00:09:35.000 --> 00:09:38.000]  有很多事情他們要遵守
[00:09:38.000 --> 00:09:40.000]  但他沒有遵守
[00:09:40.000 --> 00:09:42.000]  我不知道你們當中
[00:09:42.000 --> 00:09:46.000]  有沒有一個跟你很好的朋友呢
[00:09:46.000 --> 00:09:49.000]  有沒有聽過中國人有句說話
[00:09:49.000 --> 00:09:51.000]  「近朱者赤」
[00:09:51.000 --> 00:09:53.000]  下一句是甚麼呢
[00:09:53.000 --> 00:09:55.000]  「近墨者黑」
[00:09:55.000 --> 00:09:57.000]  是甚麼意思呢
[00:09:57.000 --> 00:10:03.000]  不要跟不好的人在一起
[00:10:03.000 --> 00:10:07.000]  否則就好像漸漸變成他那樣
[00:10:07.000 --> 00:10:11.000]  參孫亦沒有好好選擇他的朋友
[00:10:11.000 --> 00:10:15.000]  亦沒有好好選擇他的異性朋友
[00:10:15.000 --> 00:10:21.000]  他不單要娶一個外邦女子
[00:10:21.000 --> 00:10:26.000]  甚至他看到明明跟自己同族的敵人
[00:10:26.000 --> 00:10:28.000]  我剛才說的非利士人
[00:10:28.000 --> 00:10:31.000]  他也看上自己的敵人
[00:10:31.000 --> 00:10:35.000]  甚至也看上妓女
[00:10:35.000 --> 00:10:37.000]  所以剛才所說的
[00:10:37.000 --> 00:10:39.000]  「近朱者赤」「近墨者黑」
[00:10:39.000 --> 00:10:41.000]  都是一個原因
[00:10:41.000 --> 00:10:43.000]  最後他就是因為這些女性
[00:10:43.000 --> 00:10:48.000]  而令他喪失了所有的能力
[00:10:48.000 --> 00:10:53.000]  因為最後他也是被他的女朋友出賣了
[00:10:53.000 --> 00:10:55.000]  因為非利士人很想知道
[00:10:55.000 --> 00:10:58.000]  為甚麼他會那麼大力
[00:10:58.000 --> 00:11:01.000]  所以經過三次
[00:11:01.000 --> 00:11:03.000]  他本來不肯說的
[00:11:03.000 --> 00:11:06.000]  就是欺騙他的
[00:11:06.000 --> 00:11:10.000]  但最後他也忍不住說了這個秘密
[00:11:10.000 --> 00:11:12.000]  就給他了
[00:11:12.000 --> 00:11:16.000]  其實我們作為一個年輕人的時候
[00:11:16.000 --> 00:11:19.000]  特別是你們這個年紀的時候
[00:11:19.000 --> 00:11:22.000]  我猜認識男生和女生
[00:11:22.000 --> 00:11:26.000]  也是很正常的社交活動
[00:11:26.000 --> 00:11:28.000]  我記得星期五的時候
[00:11:28.000 --> 00:11:30.000]  上Alpha的時候
[00:11:30.000 --> 00:11:33.000]  我們提到一個問題
[00:11:33.000 --> 00:11:37.000]  如果你將來選擇女朋友的時候
[00:11:37.000 --> 00:11:38.000]  你是基督徒
[00:11:38.000 --> 00:11:41.000]  但女朋友又對你很好
[00:11:41.000 --> 00:11:44.000]  又漂亮
[00:11:44.000 --> 00:11:46.000]  但她卻不是基督徒
[00:11:46.000 --> 00:11:48.000]  那你會怎樣呢?
[00:11:48.000 --> 00:11:51.000]  有同學第一個反應是
[00:11:51.000 --> 00:11:53.000]  「我不會跟她開始」
[00:11:53.000 --> 00:11:55.000]  有些人說
[00:11:55.000 --> 00:11:58.000]  「我會嘗試帶她來教會」
[00:11:58.000 --> 00:12:01.000]  這兩個答案我都覺得挺好的
[00:12:01.000 --> 00:12:03.000]  大部分都是這樣
[00:12:03.000 --> 00:12:07.000]  但是很多時候
[00:12:07.000 --> 00:12:11.000]  我們在男女關係上
[00:12:11.000 --> 00:12:14.000]  特別是跟異性交往的時候
[00:12:14.000 --> 00:12:16.000]  我也想提醒大家
[00:12:16.000 --> 00:12:20.000]  如果你真的要開始一段關係的時候
[00:12:20.000 --> 00:12:23.000]  特別是要開始拍拖的時候
[00:12:23.000 --> 00:12:26.000]  我很想你們先去祈禱
[00:12:26.000 --> 00:12:28.000]  求問神
[00:12:28.000 --> 00:12:31.000]  「這個是不是真的祂選給你的呢?」
[00:12:31.000 --> 00:12:33.000]  千萬不要心急
[00:12:33.000 --> 00:12:35.000]  神一定會給最好的給大家
[00:12:35.000 --> 00:12:39.000]  所以我們都要很清楚
[00:12:39.000 --> 00:12:41.000]  不要以為女生
[00:12:41.000 --> 00:12:43.000]  不要以為不要緊
[00:12:43.000 --> 00:12:45.000]  先收兵
[00:12:45.000 --> 00:12:47.000]  先收一兩個兵
[00:12:47.000 --> 00:12:49.000]  收兵的詞語
[00:12:49.000 --> 00:12:51.000]  我相信大家都很清楚
[00:12:51.000 --> 00:12:54.000]  不要給錯訊息
[00:12:54.000 --> 00:12:59.000]  特別是如果你都不想跟人發展一段關係
[00:12:59.000 --> 00:13:05.000]  就不要給錯訊息給別人
[00:13:05.000 --> 00:13:09.000]  特別是當有男士
[00:13:09.000 --> 00:13:11.000]  接近你的時候
[00:13:11.000 --> 00:13:17.000]  如果你覺得他不是你的那杯茶的時候
[00:13:17.000 --> 00:13:19.000]  你就要告訴別人
[00:13:19.000 --> 00:13:21.000]  「我真的不喜歡你」
[00:13:21.000 --> 00:13:23.000]  你又不用擔心傷害到他
[00:13:23.000 --> 00:13:25.000]  不喜歡就不喜歡
[00:13:25.000 --> 00:13:27.000]  你不要說不好意思
[00:13:27.000 --> 00:13:30.000]  一會兒他就會覺得你喜歡他
[00:13:30.000 --> 00:13:32.000]  他當然會經常找你
[00:13:32.000 --> 00:13:36.000]  結果你不要叫媽媽爸爸打電話來教會
[00:13:36.000 --> 00:13:39.000]  告訴我那個人經常找你
[00:13:39.000 --> 00:13:41.000]  你們不要給錯訊息
[00:13:41.000 --> 00:13:42.000]  這些都試過了
[00:13:42.000 --> 00:13:44.000]  所以我才這樣說
[00:13:44.000 --> 00:13:51.000]  所以我們真的要好好選擇朋友
[00:13:51.000 --> 00:13:53.000]  特別是異性朋友
[00:13:53.000 --> 00:13:56.000]  異性朋友當然也可以是很好的朋友
[00:13:56.000 --> 00:13:59.000]  不過要說得很清楚
[00:13:59.000 --> 00:14:01.000]  第二點
[00:14:01.000 --> 00:14:04.000]  參孫失敗的原因是什麼呢?
[00:14:04.000 --> 00:14:08.000]  他不尊重爸爸媽媽的教導
[00:14:08.000 --> 00:14:09.000]  為什麼呢?
[00:14:09.000 --> 00:14:14.000]  因為當他看到下一章的時候
[00:14:14.000 --> 00:14:16.000]  有一些經文我想給大家看看
[00:14:16.000 --> 00:14:18.000]  在十四章的時候
[00:14:18.000 --> 00:14:21.000]  參孫下到庭拿這個地方
[00:14:21.000 --> 00:14:23.000]  在那裡見到一個女子
[00:14:23.000 --> 00:14:25.000]  是菲利士人的女兒
[00:14:25.000 --> 00:14:28.000]  參孫就上來稟告他的父母
[00:14:28.000 --> 00:14:30.000]  我在庭拿看見一個女子
[00:14:30.000 --> 00:14:32.000]  是菲利士人的女子
[00:14:32.000 --> 00:14:34.000]  願你們給我娶來為妻
[00:14:34.000 --> 00:14:35.000]  看到嗎?
[00:14:35.000 --> 00:14:38.000]  他只見到一個美女
[00:14:38.000 --> 00:14:41.000]  這個明明已經是自己國家的敵人
[00:14:41.000 --> 00:14:43.000]  他都要娶回來
[00:14:43.000 --> 00:14:46.000]  父母是叫他不要的
[00:14:46.000 --> 00:14:49.000]  他自己作為一個拿西人
[00:14:49.000 --> 00:14:52.000]  他是知道他自己要做些什麼
[00:14:52.000 --> 00:14:54.000]  在十六章裡
[00:14:54.000 --> 00:14:57.000]  參孫去到這個加薩的地方
[00:14:57.000 --> 00:15:00.000]  看到一個妓女就與她親近
[00:15:00.000 --> 00:15:03.000]  然後再去到另一個
[00:15:03.000 --> 00:15:05.000]  梳列谷的時候
[00:15:05.000 --> 00:15:07.000]  他又喜歡了另一個女人
[00:15:07.000 --> 00:15:09.000]  名叫大莉拉
[00:15:09.000 --> 00:15:11.000]  參孫其實是一個
[00:15:11.000 --> 00:15:14.000]  頗多情
[00:15:14.000 --> 00:15:18.000]  頗不專一的人
[00:15:18.000 --> 00:15:20.000]  見一個又喜歡一個
[00:15:20.000 --> 00:15:22.000]  見一個又喜歡一個
[00:15:22.000 --> 00:15:25.000]  男孩子你們會怎樣?
[00:15:25.000 --> 00:15:28.000]  可能你見到一個很好的
[00:15:28.000 --> 00:15:30.000]  在跟人拍拖
[00:15:30.000 --> 00:15:33.000]  但原來再見到一個更好的
[00:15:33.000 --> 00:15:36.000]  你又會怎樣?
[00:15:36.000 --> 00:15:39.000]  這也是一個很重要的東西
[00:15:39.000 --> 00:15:41.000]  在這幾段經文裡
[00:15:41.000 --> 00:15:46.000]  特別我高亮了漢見
[00:15:46.000 --> 00:15:49.000]  神給了我們一個眼睛
[00:15:49.000 --> 00:15:52.000]  叫我們去看見一些東西
[00:15:52.000 --> 00:15:56.000]  但參孫卻是用來看見什麼?
[00:15:56.000 --> 00:15:57.000]  幾次都是
[00:15:57.000 --> 00:15:59.000]  只是看見什麼?
[00:15:59.000 --> 00:16:00.000]  看見女人
[00:16:00.000 --> 00:16:03.000]  所以我們的眼目
[00:16:03.000 --> 00:16:06.000]  很影響我們的心
[00:16:06.000 --> 00:16:10.000]  所以我們必須要好好知道
[00:16:10.000 --> 00:16:12.000]  你知不知道
[00:16:12.000 --> 00:16:15.000]  眼和腦比較近
[00:16:15.000 --> 00:16:17.000]  腦和心比較遠
[00:16:17.000 --> 00:16:21.000]  所以心和腦這麼遠
[00:16:21.000 --> 00:16:24.000]  你們必須要多點停止
[00:16:24.000 --> 00:16:26.000]  清楚、想清楚
[00:16:26.000 --> 00:16:29.000]  不要單是用眼睛一看到
[00:16:29.000 --> 00:16:31.000]  就馬上行動
[00:16:31.000 --> 00:16:33.000]  這也很重要
[00:16:33.000 --> 00:16:37.000]  所以看見的是好的
[00:16:37.000 --> 00:16:40.000]  但也必須要去祈禱
[00:16:40.000 --> 00:16:43.000]  因為在約翰一書裡
[00:16:43.000 --> 00:16:44.000]  有告訴我們
[00:16:44.000 --> 00:16:46.000]  凡是世界上的東西
[00:16:46.000 --> 00:16:48.000]  好比肉體的情慾
[00:16:48.000 --> 00:16:51.000]  眼目的情慾和今生的驕傲
[00:16:51.000 --> 00:16:54.000]  都不是從父而來
[00:16:54.000 --> 00:16:56.000]  而是從世界而來
[00:16:56.000 --> 00:16:59.000]  很大地告訴我們
[00:16:59.000 --> 00:17:01.000]  三樣誘惑
[00:17:01.000 --> 00:17:04.000]  肉體、眼目、驕傲
[00:17:04.000 --> 00:17:06.000]  這些都不是天父叫我們做的
[00:17:06.000 --> 00:17:09.000]  都是在世界上
[00:17:09.000 --> 00:17:11.000]  我們一步一步
[00:17:11.000 --> 00:17:15.000]  慢慢鍛鍊自己
[00:17:15.000 --> 00:17:17.000]  在以前
[00:17:17.000 --> 00:17:22.000]  剛才我們說要好好聽父母的話
[00:17:22.000 --> 00:17:24.000]  我記得有一個學生
[00:17:24.000 --> 00:17:26.000]  他當年會考
[00:17:26.000 --> 00:17:28.000]  現在說的是很多年前
[00:17:28.000 --> 00:17:31.000]  他當年會考是狀元
[00:17:31.000 --> 00:17:33.000]  9A的女生
[00:17:33.000 --> 00:17:37.000]  全費入了香港優科讀書
[00:17:37.000 --> 00:17:39.000]  畢業的時候
[00:17:39.000 --> 00:17:41.000]  認識了一個男孩子
[00:17:41.000 --> 00:17:45.000]  那個男孩子比他大15歲
[00:17:45.000 --> 00:17:46.000]  比他大15歲
[00:17:46.000 --> 00:17:48.000]  還未婚妻
[00:17:48.000 --> 00:17:52.000]  這個狀元女
[00:17:52.000 --> 00:17:57.000]  父母都叫她不要和這個男孩子結婚
[00:17:57.000 --> 00:17:59.000]  但是她當然
[00:17:59.000 --> 00:18:02.000]  很多時候我們都會不聽她的話
[00:18:02.000 --> 00:18:04.000]  不聽她的話
[00:18:04.000 --> 00:18:05.000]  我結婚而已
[00:18:05.000 --> 00:18:10.000]  又不是和你結婚
[00:18:10.000 --> 00:18:12.000]  於是這個女孩子
[00:18:12.000 --> 00:18:14.000]  結果和這個男孩子
[00:18:14.000 --> 00:18:17.000]  一起去了馬來西亞工作
[00:18:17.000 --> 00:18:20.000]  結果這個狀元
[00:18:20.000 --> 00:18:22.000]  我們這班老師
[00:18:22.000 --> 00:18:24.000]  都會對他很有期望
[00:18:24.000 --> 00:18:27.000]  想著他將來一定會做什麼
[00:18:27.000 --> 00:18:30.000]  結果他就做了一個全職的主婦
[00:18:30.000 --> 00:18:33.000]  全職的主婦都沒有所謂
[00:18:33.000 --> 00:18:35.000]  都是一個很重要的工作
[00:18:35.000 --> 00:18:40.000]  但最後這個大他15年的男人
[00:18:40.000 --> 00:18:43.000]  在馬來西亞拋棄了他
[00:18:43.000 --> 00:18:46.000]  結果他自己
[00:18:46.000 --> 00:18:48.000]  要出來工作
[00:18:48.000 --> 00:18:49.000]  養大兩個小朋友
[00:18:49.000 --> 00:18:52.000]  在這個過程當中
[00:18:52.000 --> 00:18:54.000]  他都沒有後悔
[00:18:54.000 --> 00:18:56.000]  因為是自己選擇的
[00:18:56.000 --> 00:18:57.000]  他只是
[00:18:57.000 --> 00:18:58.000]  當時他
[00:18:58.000 --> 00:19:01.000]  現在的小朋友都像你們這樣
[00:19:01.000 --> 00:19:03.000]  他都長大了
[00:19:03.000 --> 00:19:06.000]  都是說一句話
[00:19:06.000 --> 00:19:10.000]  就是當日如果他聽他父母的話
[00:19:10.000 --> 00:19:12.000]  他就不用這樣了
[00:19:12.000 --> 00:19:14.000]  有時候可能大家都會覺得
[00:19:14.000 --> 00:19:15.000]  聽父母的話
[00:19:15.000 --> 00:19:17.000]  他們很老套
[00:19:17.000 --> 00:19:20.000]  但是有一個東西都真的很真
[00:19:20.000 --> 00:19:22.000]  他們吃鹽比你吃米多
[00:19:22.000 --> 00:19:24.000]  他們經歷過的事情
[00:19:24.000 --> 00:19:25.000]  即是有些
[00:19:25.000 --> 00:19:27.000]  就算他們不是親身經歷的
[00:19:27.000 --> 00:19:29.000]  是他身邊的朋友經歷的
[00:19:29.000 --> 00:19:32.000]  可以作為我們的提醒
[00:19:32.000 --> 00:19:35.000]  接下來參選失敗的原因
[00:19:35.000 --> 00:19:38.000]  就是他沒有信靠神
[00:19:38.000 --> 00:19:41.000]  神給了他很多東西
[00:19:41.000 --> 00:19:44.000]  是比其他人更加優勝的
[00:19:44.000 --> 00:19:45.000]  你想想
[00:19:45.000 --> 00:19:46.000]  他一出生
[00:19:46.000 --> 00:19:50.000]  就已經神說你是一個分別為勝的人
[00:19:50.000 --> 00:19:53.000]  但是他卻是隨隨便便
[00:19:53.000 --> 00:19:56.000]  破壞了所有的規矩
[00:19:56.000 --> 00:20:00.000]  就好像你出生在一個很好的家庭裏
[00:20:00.000 --> 00:20:02.000]  卻是你不去珍惜
[00:20:02.000 --> 00:20:09.000]  而去亂走亂做
[00:20:09.000 --> 00:20:14.000]  會讓這些悲劇出現
[00:20:14.000 --> 00:20:17.000]  所以在神裏面
[00:20:17.000 --> 00:20:20.000]  現在你們年輕認識神
[00:20:20.000 --> 00:20:24.000]  其實都是很好的一件事
[00:20:24.000 --> 00:20:29.000]  比當你在人生裏面跌倒的時候
[00:20:29.000 --> 00:20:32.000]  最低限度你都可以站起來
[00:20:32.000 --> 00:20:35.000]  而不需要再去兜兜轉轉
[00:20:35.000 --> 00:20:37.000]  為什麼會這樣做
[00:20:37.000 --> 00:20:40.000]  最後他失敗的原因
[00:20:40.000 --> 00:20:42.000]  當然就是他的任性
[00:20:42.000 --> 00:20:45.000]  他的任性任意妄為
[00:20:45.000 --> 00:20:47.000]  去認識不同的女孩
[00:20:47.000 --> 00:20:51.000]  去做一些違反神要他做的事情
[00:20:51.000 --> 00:20:54.000]  最錯的就是
[00:20:54.000 --> 00:20:59.000]  他竟然相信一個跟他相違背的女士
[00:20:59.000 --> 00:21:03.000]  甚至是他太自信
[00:21:03.000 --> 00:21:08.000]  自信到他把自己的秘密都告訴別人
[00:21:08.000 --> 00:21:14.000]  害到他不單止失去雙眼
[00:21:14.000 --> 00:21:18.000]  甚至神賜給他的能力都失去
[00:21:18.000 --> 00:21:21.000]  我們知道每一個人的失敗
[00:21:21.000 --> 00:21:25.000]  都會帶來一些惡果
[00:21:25.000 --> 00:21:28.000]  但這些惡果是否可以避免
[00:21:28.000 --> 00:21:31.000]  我們都可以避免
