
[00:00:00.000 --> 00:00:06.000]  頂姐們晚安,非常感恩
[00:12:13.000 --> 00:12:16.000]  原來當家庭是一路去
[00:12:16.000 --> 00:12:19.000]  我們來將主耶穌基督的榜樣
[00:12:19.000 --> 00:12:22.000]  變成我們的生活方式的時候
[00:12:22.000 --> 00:12:27.000]  我們就發現家裡就成為一個很溫暖的地方
[00:12:27.000 --> 00:12:29.000]  那教會又怎樣呢
[00:12:29.000 --> 00:12:32.000]  同樣地教會我們也教導我們的姐妹
[00:12:32.000 --> 00:12:35.000]  我說你可以考慮我的方法
[00:12:35.000 --> 00:12:37.000]  就是靠著主去做家務
[00:12:37.000 --> 00:12:40.000]  做到家人不好意思不做
[00:12:40.000 --> 00:12:42.000]  她說行不行
[00:12:42.000 --> 00:12:44.000]  我最近收到幾個WhatsApp
[00:12:44.000 --> 00:12:46.000]  都是幾個姐妹
[00:12:46.000 --> 00:12:48.000]  發WhatsApp給我,那牧師很有效
[00:12:48.000 --> 00:12:49.000]  很感謝你
[00:12:49.000 --> 00:12:51.000]  你的榜樣令到我的老公
[00:12:51.000 --> 00:12:55.000]  不同姐妹的老公都肯做家務
[00:12:55.000 --> 00:12:58.000]  特別我在直堂的時候
[00:12:58.000 --> 00:13:00.000]  我們其實是一群領袖
[00:13:00.000 --> 00:13:02.000]  我們學了一個親密之類
[00:13:02.000 --> 00:13:06.000]  就是黃偉銘博士所創立的一個親密之類的課程
[00:13:06.000 --> 00:13:08.000]  我是第一屆,香港這邊第一屆
[00:13:08.000 --> 00:13:13.000]  我們課文裡面有一句話
[00:13:13.000 --> 00:13:16.000]  Test book寫著
[00:13:16.000 --> 00:13:19.000]  根據美國的實證研究的數據
[00:13:19.000 --> 00:13:24.000]  專家認為肯去做家務和洗碗的人
[00:13:24.000 --> 00:13:26.000]  是特別長壽的
[00:13:26.000 --> 00:13:28.000]  我就照讀出來,不關我的事
[00:13:28.000 --> 00:13:30.000]  是一些資料
[00:13:30.000 --> 00:13:32.000]  你可以上網找
[00:13:32.000 --> 00:13:34.000]  或者去親密之類拿個Test book
[00:13:34.000 --> 00:13:36.000]  不是很貴
[00:13:36.000 --> 00:13:40.000]  我的頂姐妹就是這樣去做
[00:13:40.000 --> 00:13:42.000]  她鼓勵她的丈夫
[00:13:42.000 --> 00:13:44.000]  丈夫又肯去做
[00:13:44.000 --> 00:13:46.000]  於是他們很感恩
[00:13:46.000 --> 00:13:48.000]  我們教會幾百人
[00:13:48.000 --> 00:13:50.000]  我們個個都是入起三咒
[00:13:50.000 --> 00:13:54.000]  為什麼?因為我們都是願意學習
[00:13:54.000 --> 00:13:56.000]  第一個去入起三咒
[00:13:56.000 --> 00:13:57.000]  他們覺得很感動
[00:13:57.000 --> 00:14:00.000]  我們又洗廁所又洗碗
[00:14:00.000 --> 00:14:02.000]  我們有一個愛心廚房
[00:14:02.000 --> 00:14:04.000]  我們有一個廚房侍工
[00:14:04.000 --> 00:14:05.000]  因為我們去sit back
[00:14:05.000 --> 00:14:08.000]  或者牧師的教會模式裡面
[00:14:08.000 --> 00:14:10.000]  來學習怎樣去款待
[00:14:10.000 --> 00:14:12.000]  怎樣去關心新來賓
[00:14:12.000 --> 00:14:14.000]  於是我們幾十人一路去增長
[00:14:14.000 --> 00:14:16.000]  很多很多人
[00:14:16.000 --> 00:14:17.000]  他來到我們教會裡面的時候
[00:14:17.000 --> 00:14:19.000]  他喝一杯的飲品
[00:14:19.000 --> 00:14:20.000]  可能是羅漢果水
[00:14:20.000 --> 00:14:21.000]  可能是咖啡
[00:14:21.000 --> 00:14:23.000]  可能是普通清水
[00:14:23.000 --> 00:14:25.000]  一位姐妹最近跟我說
[00:14:25.000 --> 00:14:28.000]  我跟他們一班姐妹幾十人去迪欣湖旅行
[00:14:28.000 --> 00:14:29.000]  跟小祖
[00:14:29.000 --> 00:14:32.000]  他們說四年前那一杯
[00:14:32.000 --> 00:14:34.000]  我都不記得是羅漢果水
[00:14:34.000 --> 00:14:36.000]  還是咖啡還是清水
[00:14:36.000 --> 00:14:39.000]  那個牧師溫暖到今天
[00:14:39.000 --> 00:14:41.000]  都還沒溫暖完
[00:14:41.000 --> 00:14:44.000]  所以你趕他都不會走
[00:14:44.000 --> 00:14:47.000]  我們很多姐妹新來賓來到的時候
[00:14:47.000 --> 00:14:50.000]  他第一天已經覺得很溫暖這個地方
[00:14:50.000 --> 00:14:52.000]  有神的愛在這裡
[00:14:52.000 --> 00:14:54.000]  我們甚至在廚房侍工
[00:14:54.000 --> 00:14:58.000]  在吃鳳尾卷的八十幾歲的老人家
[00:14:58.000 --> 00:15:01.000]  人生第一次決志信耶穌
[00:15:01.000 --> 00:15:03.000]  他的子女祈禱很多年了
[00:15:03.000 --> 00:15:04.000]  他都不信耶穌
[00:15:04.000 --> 00:15:06.000]  但在吃鳳尾卷的時候他信耶穌
[00:15:06.000 --> 00:15:07.000]  不是因為鳳尾卷
[00:15:07.000 --> 00:15:12.000]  而是因為廚房侍工能夠去散發
[00:15:12.000 --> 00:15:15.000]  揚入我們在主領受到的愛
[00:15:15.000 --> 00:15:17.000]  來變成生活方式
[00:15:17.000 --> 00:15:19.000]  去關心我們的新來賓
[00:15:19.000 --> 00:15:23.000]  我們就是這樣來建立這個教會
[00:15:23.000 --> 00:15:25.000]  讓我去思想今天的經文
[00:15:25.000 --> 00:15:27.000]  有十二節的經文
[00:15:27.000 --> 00:15:30.000]  那裡說到過了一些日子
[00:15:30.000 --> 00:15:31.000]  耶穌去到加伯隆
[00:15:31.000 --> 00:15:33.000]  人聽見他在房子裡面
[00:15:33.000 --> 00:15:34.000]  很多人聚集
[00:15:34.000 --> 00:15:37.000]  甚至連門前都沒有空地
[00:15:37.000 --> 00:15:39.000]  耶穌就對他們講道
[00:15:39.000 --> 00:15:41.000]  有一個人帶著一個毯子來見耶穌
[00:15:41.000 --> 00:15:43.000]  是用四個人抬來的
[00:15:43.000 --> 00:15:45.000]  因為人多不能夠靠近那間屋
[00:15:45.000 --> 00:15:48.000]  於是就將耶穌所在的房子
[00:15:48.000 --> 00:15:50.000]  這四個人抬毯子的人
[00:15:50.000 --> 00:15:52.000]  就拆了屋頂房頂
[00:15:52.000 --> 00:15:56.000]  拆通了就將毯子連鎖躺臥的浴紙
[00:15:56.000 --> 00:15:57.000]  就是那些matress
[00:15:57.000 --> 00:16:03.000]  來聚到耶穌講道的室前
[00:16:03.000 --> 00:16:06.000]  第五節 耶穌見到他們的信心
[00:16:06.000 --> 00:16:07.000]  就對毯子說
[00:16:07.000 --> 00:16:09.000]  小子你的罪赦了
[00:16:09.000 --> 00:16:11.000]  有幾個文士坐在那裡
[00:16:11.000 --> 00:16:13.000]  心裡面議論這樣說
[00:16:13.000 --> 00:16:15.000]  這個人為什麼這樣說話呢
[00:16:15.000 --> 00:16:18.000]  這個耶穌說的切忘的說話
[00:16:18.000 --> 00:16:19.000]  他是褻瀆神
[00:16:19.000 --> 00:16:20.000]  除了上帝以外
[00:16:20.000 --> 00:16:21.000]  誰能夠赦罪呢
[00:16:21.000 --> 00:16:24.000]  耶穌知道他們心裡面的議論
[00:16:24.000 --> 00:16:28.000]  就說你們心裡面為什麼要這樣議論呢
[00:16:28.000 --> 00:16:30.000]  或者對毯子說
[00:16:30.000 --> 00:16:31.000]  你的罪赦了
[00:16:31.000 --> 00:16:34.000]  或者說起來
[00:16:34.000 --> 00:16:36.000]  拿你的玉子走
[00:16:36.000 --> 00:16:39.000]  哪樣東西較為容易呢
[00:16:39.000 --> 00:16:42.000]  聖經第十節說
[00:16:42.000 --> 00:16:43.000]  要叫你們知道
[00:16:43.000 --> 00:16:45.000]  但要叫你們知道
[00:16:45.000 --> 00:16:47.000]  人子在地上有赦罪的權柄
[00:16:47.000 --> 00:16:49.000]  於是就對毯子說
[00:16:49.000 --> 00:16:50.000]  我吩咐你起來
[00:16:50.000 --> 00:16:52.000]  拿你的玉子回家去吧
[00:16:52.000 --> 00:16:54.000]  十二節那人就起來
[00:16:54.000 --> 00:16:55.000]  立刻拿著玉子
[00:16:55.000 --> 00:16:57.000]  當眾人面前出去
[00:16:57.000 --> 00:16:59.000]  以至眾人都驚奇
[00:16:59.000 --> 00:17:01.000]  歸榮耀給上帝
[00:17:01.000 --> 00:17:02.000]  來到是說
[00:17:02.000 --> 00:17:06.000]  我們從來沒有見過這樣的事
[00:17:06.000 --> 00:17:08.000]  這樣的事
[00:17:08.000 --> 00:17:10.000]  你看NIV或者在原文裡面
[00:17:10.000 --> 00:17:12.000]  那個意思就是一個Marvelous thing
[00:17:12.000 --> 00:17:14.000]  就是一個很奇異的事
[00:17:14.000 --> 00:17:16.000]  或者我們英文裡面的paradox
[00:17:16.000 --> 00:17:18.000]  這個字也可以解作似是而非
[00:17:18.000 --> 00:17:21.000]  也可以解作驚訝的事
[00:17:21.000 --> 00:17:23.000]  是很難忘
[00:17:23.000 --> 00:17:26.000]  令人很驚奇的事
[00:17:26.000 --> 00:17:28.000]  呂正清的《日本異議》也做了
[00:17:28.000 --> 00:17:32.000]  是一個令人很驚訝的事情
[00:17:32.000 --> 00:17:34.000]  為什麼這麼驚訝呢
[00:17:34.000 --> 00:17:37.000]  是因為這個毯子
[00:17:37.000 --> 00:17:42.000]  他被四個朋友抬到耶穌面前的時候
[00:17:42.000 --> 00:17:46.000]  其實他是Vicary-Bedicarian
[00:17:46.000 --> 00:17:48.000]  擔架
[00:17:48.000 --> 00:17:50.000]  玉子就是擔架
[00:17:50.000 --> 00:17:52.000]  當時以色列地的擔架
[00:17:52.000 --> 00:17:54.000]  當然不是香港的ambulance
[00:17:54.000 --> 00:17:59.000]  就是救護車去搬的病人
[00:17:59.000 --> 00:18:04.000]  那種用鋁做的很穩固的擔架
[00:18:04.000 --> 00:18:05.000]  應該可能是竹
[00:18:05.000 --> 00:18:09.000]  或者比較是植物方面的材料
[00:18:09.000 --> 00:18:11.000]  去組成的一個擔架
[00:18:11.000 --> 00:18:12.000]  但也很實在
[00:18:12.000 --> 00:18:14.000]  不然怎麼能抬得到一個毯子呢
[00:18:14.000 --> 00:18:16.000]  毯子就是他走不了路
[00:18:16.000 --> 00:18:19.000]  四個朋友就用擔架
[00:18:19.000 --> 00:18:23.000]  或者叫carrier
[00:18:23.000 --> 00:18:29.000]  carry這個人去到耶穌的庚前
[00:18:29.000 --> 00:18:32.000]  你想想今天有多少人
[00:18:32.000 --> 00:18:34.000]  其實無論在肉身上
[00:18:34.000 --> 00:18:38.000]  固然有人是一個毯子
[00:18:38.000 --> 00:18:40.000]  但也在心靈上
[00:18:40.000 --> 00:18:42.000]  其實也有很多人是毯子
[00:18:42.000 --> 00:18:45.000]  我們剛剛在11月
[00:18:45.000 --> 00:18:47.000]  我們舉辦了一個夫妻節的報道會
[00:18:47.000 --> 00:18:49.000]  我在恩福中心
[00:18:49.000 --> 00:18:50.000]  我們過去十年
[00:18:50.000 --> 00:18:52.000]  我和太太會舉辦什麼呢
[00:18:52.000 --> 00:18:55.000]  舉辦一個夫妻節的晚會
[00:18:55.000 --> 00:18:57.000]  在元朗開荒的時候
[00:18:57.000 --> 00:18:58.000]  我們也會舉辦夫妻節
[00:18:58.000 --> 00:18:59.000]  不過加幾個字
[00:18:59.000 --> 00:19:00.000]  就叫做報道會
[00:19:00.000 --> 00:19:01.000]  夫妻節報道會
[00:19:01.000 --> 00:19:04.000]  在社運的時間我們也舉辦
[00:19:04.000 --> 00:19:06.000]  但荔枝角我們恩福中心
[00:19:06.000 --> 00:19:08.000]  反而因為很多人
[00:19:08.000 --> 00:19:10.000]  因為社運的緣故
[00:19:10.000 --> 00:19:14.000]  地上的磚都可以構成危險
[00:19:14.000 --> 00:19:17.000]  於是我們竟然11月11日
[00:19:17.000 --> 00:19:18.000]  我們也辦不成
[00:19:18.000 --> 00:19:23.000]  但我很感恩上帝保守我們開荒的群體
[00:19:23.000 --> 00:19:26.000]  依然在神的恩典裡面很平安
[00:19:26.000 --> 00:19:29.000]  我們繼續舉辦夫妻節的報道會
[00:19:29.000 --> 00:19:34.000]  也有些朋友在街上收到單張來的夫婦
[00:19:34.000 --> 00:19:35.000]  是這樣順著
[00:19:35.000 --> 00:19:37.000]  於是回到現在
[00:19:37.000 --> 00:19:39.000]  所以我們抗荔團一直在成長
[00:19:39.000 --> 00:19:41.000]  很多人都在街上撈回來
[00:19:41.000 --> 00:19:44.000]  邀請他們回來聽福音
[00:19:44.000 --> 00:19:49.000]  在剛剛的報道會夫妻節裡面
[00:19:49.000 --> 00:19:53.000]  我們頂尖會自己組織話劇隊
[00:19:53.000 --> 00:19:58.000]  還有導演、訪談、電影等等
[00:19:58.000 --> 00:20:00.000]  他們找到一個資料
[00:20:00.000 --> 00:20:01.000]  在網上政府的資料
[00:20:01.000 --> 00:20:06.000]  現在香港有48%的人離婚
[00:20:06.000 --> 00:20:10.000]  意思是每兩對香港人的夫婦
[00:20:10.000 --> 00:20:12.000]  有一對會離婚
[00:20:12.000 --> 00:20:14.000]  所以人在婚姻裡面
[00:20:14.000 --> 00:20:18.000]  其實都有一種的癱子處境
[00:20:18.000 --> 00:20:22.000]  我在18樓一福中心正婚多年
[00:20:22.000 --> 00:20:25.000]  我在這個地方裡面
[00:20:25.000 --> 00:20:26.000]  我女兒回來
[00:20:26.000 --> 00:20:28.000]  我和她一起回來的時候
[00:20:28.000 --> 00:20:30.000]  其實起碼18年了
[00:20:30.000 --> 00:20:31.000]  你想一下我在18樓
[00:20:31.000 --> 00:20:33.000]  我正婚多少頂姐妹
[00:20:33.000 --> 00:20:35.000]  多少對夫婦
[00:20:35.000 --> 00:20:37.000]  聽過很多我是正婚的
[00:20:37.000 --> 00:20:38.000]  聽很多人說
[00:20:38.000 --> 00:20:41.000]  他都會公開宣告
[00:20:41.000 --> 00:20:44.000]  無論禍福苦困疾病貧窮
[00:20:44.000 --> 00:20:46.000]  我都愛你保護你
