
[00:00:00.000 --> 00:00:03.780]  希望姐妹平安 感恩我們又能夠一起聽神的話語
[00:06:26.680 --> 00:06:32.060]  在這裡我們要看到第二點是什麼呢?
[00:06:32.060 --> 00:06:35.100]  世上其實有各種智慧
[00:06:35.100 --> 00:06:35.900]  對不對?
[00:06:35.900 --> 00:06:37.800]  世上有各種智慧
[00:06:37.800 --> 00:06:40.300]  有些時候你會碰到很有智慧的人
[00:06:40.300 --> 00:06:43.180]  你都會被他的智慧驚嘆的
[00:06:43.180 --> 00:06:45.640]  我簡單的想要把這世上的智慧
[00:06:45.640 --> 00:06:49.620]  簡單的歸類成三個類型
[00:06:49.620 --> 00:06:50.640]  四個類型
[00:06:50.640 --> 00:06:54.420]  第一個是實用的智慧
[00:06:54.420 --> 00:06:56.620]  第二個是美善的智慧
[00:06:56.620 --> 00:07:00.220]  第三個我稱它作邪惡的智慧
[00:07:00.220 --> 00:07:02.560]  其實在神眼裡不是智慧
[00:07:02.560 --> 00:07:06.460]  第四是人工的智慧
[00:07:06.460 --> 00:07:07.500]  第一個
[00:07:07.500 --> 00:07:08.900]  實用的智慧
[00:07:08.900 --> 00:07:13.300]  這包括那些增加知識的
[00:07:13.300 --> 00:07:16.240]  改善生活的各種智慧
[00:07:16.240 --> 00:07:17.900]  這些都是智慧
[00:07:17.900 --> 00:07:21.740]  那麼創造神學告訴我們什麼呢?
[00:07:21.740 --> 00:07:26.080]  我要感謝我的已故的老師
[00:07:26.080 --> 00:07:29.020]  神學老師楊希羌牧師
[00:07:29.020 --> 00:07:31.620]  他在二十多年前上課的時候
[00:07:31.620 --> 00:07:35.160]  就教我們創造神學
[00:07:35.160 --> 00:07:37.600]  是他在念神學的時候學的
[00:07:37.600 --> 00:07:40.960]  然後他就在香港各個教會
[00:07:40.960 --> 00:07:44.160]  都傳授創造神學
[00:07:44.160 --> 00:07:46.840]  使得我們基督教更明白
[00:07:46.840 --> 00:07:51.080]  信仰的整體是包括了創造神學
[00:07:51.080 --> 00:07:52.940]  還有救贖神學
[00:07:52.940 --> 00:07:58.040]  教會裡面的人比較熟悉的是救贖神學
[00:07:58.040 --> 00:08:00.020]  救贖神學是我們大家很熟悉的
[00:08:00.020 --> 00:08:02.720]  就是人有罪
[00:08:02.720 --> 00:08:04.020]  救不了自己
[00:08:04.020 --> 00:08:06.060]  走向滅亡跟審判
[00:08:06.060 --> 00:08:09.120]  耶穌基督犧牲自己的生命
[00:08:09.120 --> 00:08:12.100]  來到世界上為我們死
[00:08:12.100 --> 00:08:13.600]  然後復活
[00:08:13.600 --> 00:08:16.160]  我們相信祂就得救贖
[00:08:16.160 --> 00:08:19.400]  這是我們教會裡面常常講
[00:08:19.400 --> 00:08:21.240]  常常最熟悉的
[00:08:21.240 --> 00:08:23.400]  也因著我們了解才得救
[00:08:23.400 --> 00:08:26.140]  才進入教會的救贖神學
[00:08:26.140 --> 00:08:29.940]  那你如果可以這樣的想像一個大圓圈
[00:08:29.940 --> 00:08:33.080]  救贖神學就在圓圈裡面的一個中心點
[00:08:33.080 --> 00:08:35.120]  一個核心
[00:08:35.120 --> 00:08:39.780]  只有信了主的人才真的明白
[00:08:39.780 --> 00:08:41.760]  在信主的人以外
[00:08:41.760 --> 00:08:43.100]  可以聽過
[00:08:43.100 --> 00:08:47.860]  但是不接受就無法體會救贖神學
[00:08:47.860 --> 00:08:50.360]  而在這個外圈
[00:08:50.360 --> 00:08:55.040]  是包括信主跟不信主的人的創造神學
[00:08:55.040 --> 00:08:57.380]  就是從創世紀一開始
[00:08:57.380 --> 00:09:01.480]  上帝創造全人類
[00:09:01.480 --> 00:09:02.780]  創造人類
[00:09:02.780 --> 00:09:06.820]  就賦予人有智慧
[00:09:06.820 --> 00:09:10.020]  賦予人有責任
[00:09:10.020 --> 00:09:12.820]  賦予人有人生的意義
[00:09:12.820 --> 00:09:15.020]  能夠管理這個世界
[00:09:15.020 --> 00:09:17.420]  所以上帝也給了人智慧
[00:09:17.420 --> 00:09:21.200]  所以你在還沒有認識神的人當中
[00:09:21.200 --> 00:09:22.800]  會不會看到智慧呢?
[00:09:22.800 --> 00:09:24.800]  會不會看到一些改善生活
[00:09:24.800 --> 00:09:26.900]  跟管理這個世界的智慧呢?
[00:09:26.900 --> 00:09:28.160]  會的 對不對?
[00:09:28.160 --> 00:09:29.400]  肯定會的
[00:09:29.400 --> 00:09:30.340]  雖然他還沒有信主
[00:09:30.340 --> 00:09:34.100]  因為他也是在這個上帝所造的人
[00:09:34.100 --> 00:09:36.300]  上帝按照自己的形象
[00:09:36.300 --> 00:09:37.800]  也給了他智慧
[00:09:37.800 --> 00:09:40.420]  所以這就是創造神學
[00:09:40.420 --> 00:09:41.480]  現在大家明白了
[00:09:41.480 --> 00:09:43.580]  你這樣看這兩樣東西
[00:09:43.580 --> 00:09:44.580]  加起來
[00:09:44.580 --> 00:09:48.060]  你的人生觀就更加的完整了
[00:09:48.060 --> 00:09:50.320]  聖經的人生觀就更加完整了
[00:09:50.320 --> 00:09:52.760]  就是大圈是創造神學
[00:09:52.760 --> 00:09:54.600]  我們每個都在裡面
[00:09:54.600 --> 00:09:56.660]  上帝是不管你信不信祂
[00:09:56.660 --> 00:09:57.800]  祂都愛你
[00:09:57.800 --> 00:09:59.360]  祂都給你陽光
[00:09:59.360 --> 00:10:00.840]  祂都給你空氣
[00:10:00.840 --> 00:10:02.440]  祂都給你水
[00:10:02.440 --> 00:10:03.700]  讓你生存
[00:10:03.700 --> 00:10:04.700]  還給你智慧
[00:10:04.700 --> 00:10:06.300]  改善生活
[00:10:06.300 --> 00:10:09.940]  就上帝照顧蒼生的這個
[00:10:09.940 --> 00:10:10.940]  我們在裡面
[00:10:10.940 --> 00:10:14.040]  你發現原來我們很感恩
[00:10:14.040 --> 00:10:16.180]  我們不只是有這些祝福
[00:10:16.180 --> 00:10:21.060]  我們還進入了救贖神學裡面
[00:10:21.060 --> 00:10:23.120]  能夠更認識祂
[00:10:23.120 --> 00:10:24.420]  真知道祂
[00:10:24.420 --> 00:10:25.060]  真的認識祂
[00:10:25.060 --> 00:10:27.200]  那個靈甦醒了
[00:10:27.200 --> 00:10:28.960]  那個靈突然間覺得
[00:10:28.960 --> 00:10:32.000]  原來我不只是這世界上的一個生物
[00:10:32.000 --> 00:10:34.740]  原來有一位上帝跟我有關
[00:10:34.740 --> 00:10:37.540]  我的靈魂跟祂有關係
[00:10:37.540 --> 00:10:39.340]  我們進入了救贖神學
[00:10:39.340 --> 00:10:42.280]  所以只要你是一個基督徒
[00:10:42.280 --> 00:10:44.280]  你要非常的感恩
[00:10:44.280 --> 00:10:45.920]  非常的感恩
[00:10:45.920 --> 00:10:48.920]  你享受上帝的創造的祝福
[00:10:48.920 --> 00:10:54.020]  也享受救恩的美好浩大的恩典
[00:10:54.020 --> 00:10:57.260]  第二種智慧是美善的智慧
[00:10:57.260 --> 00:10:58.860]  美善的智慧
[00:10:58.860 --> 00:11:01.700]  就是那些導人向善的智慧
[00:11:01.700 --> 00:11:05.300]  就是告訴我們人與人之間應該平等
[00:11:05.300 --> 00:11:07.800]  人與人之間應該以禮相待
[00:11:07.800 --> 00:11:10.900]  人與人之間不應該彼此傷害
[00:11:10.900 --> 00:11:13.100]  人與人之間應該怎麼樣公平
[00:11:13.100 --> 00:11:16.380]  很多很多各樣的導人向善的智慧
[00:11:16.380 --> 00:11:18.440]  包括很多不同的宗教
[00:11:18.440 --> 00:11:20.040]  哲學家的道理
[00:11:20.040 --> 00:11:22.720]  教育家的一些的教導
[00:11:22.720 --> 00:11:25.720]  都是導人向善的智慧
[00:11:25.720 --> 00:11:26.820]  對嗎
[00:11:26.820 --> 00:11:29.980]  那麼在這裡要趁這個時候
[00:11:29.980 --> 00:11:33.160]  跟大家澄清一件事情
[00:11:33.160 --> 00:11:40.660]  基督教不只是一個導人向善的信仰
[00:11:40.660 --> 00:11:42.000]  對吧
[00:11:42.000 --> 00:11:45.100]  基督教不只是一個導人向善的信仰
[00:11:45.100 --> 00:11:48.000]  這個是有很多很多還沒有信主的人
[00:11:48.000 --> 00:11:50.000]  對基督教的誤解
[00:11:50.000 --> 00:11:52.580]  他們常常會怎麼說呢
[00:11:52.580 --> 00:11:55.580]  所有的宗教都是一樣的
[00:11:55.580 --> 00:11:58.680]  都是導人向善
[00:11:58.680 --> 00:11:59.520]  對嗎
[00:11:59.520 --> 00:12:01.380]  所有的宗教都是一樣的
[00:12:01.380 --> 00:12:04.060]  都是導人向善
[00:12:04.060 --> 00:12:08.420]  那麼這裡就講到了一個表面
[00:12:08.420 --> 00:12:10.260]  不小心的話
[00:12:10.260 --> 00:12:14.660]  你就會以為這就是基督教的全部
[00:12:14.660 --> 00:12:18.260]  但是它連核心都不是
[00:12:18.260 --> 00:12:21.600]  基督教當然是要導人向善到最後
[00:12:21.600 --> 00:12:26.440]  但是它的核心跟所有其他宗教不一樣是什麼呢
[00:12:26.440 --> 00:12:31.740]  它就是說 人不能自救
[00:12:31.740 --> 00:12:35.180]  是罪人 但是無法救到自己
[00:12:35.180 --> 00:12:37.020]  不管我們做什麼善事
[00:12:37.020 --> 00:12:40.120]  想要彌補我們以前的過犯罪孽
[00:12:40.120 --> 00:12:41.460]  都沒有辦法
[00:12:41.460 --> 00:12:43.260]  在神的屬靈的律裡面
[00:12:43.260 --> 00:12:47.260]  犯了罪就是犯了罪
[00:12:47.260 --> 00:12:48.660]  所以人不能自救
[00:12:48.660 --> 00:12:50.360]  唯靠主拯救
[00:12:50.360 --> 00:12:51.860]  主的犧牲就拯救了
[00:12:51.860 --> 00:12:54.600]  這才是整個基督教的核心
[00:12:54.600 --> 00:12:58.900]  得救之後 我們自然地想要向善
[00:12:58.900 --> 00:13:02.500]  得救之後 我們自然地想要做一個
[00:13:02.500 --> 00:13:04.780]  上帝喜悅的人 那就向善
[00:13:04.780 --> 00:13:07.240]  因為上帝就是絕對的真善美
[00:13:07.240 --> 00:13:08.080]  對嗎
[00:13:08.080 --> 00:13:09.980]  所以大家明白了
[00:13:09.980 --> 00:13:11.480]  所以這是第二種智慧
[00:13:11.480 --> 00:13:12.380]  美善的智慧
[00:13:12.380 --> 00:13:13.920]  是導人向善的智慧
[00:13:13.920 --> 00:13:15.680]  順便澄清一下
[00:13:15.680 --> 00:13:18.420]  基督教最核心的不是這一點
[00:13:18.420 --> 00:13:19.460]  清楚了
[00:13:19.460 --> 00:13:21.160]  好 第三種智慧
[00:13:21.160 --> 00:13:22.800]  是邪惡的智慧
[00:13:22.800 --> 00:13:25.260]  在神的眼裡 肯定不是智慧
[00:13:25.260 --> 00:13:27.660]  不過有些人在幹這些事情的時候
[00:13:27.660 --> 00:13:29.200]  覺得自己很有智慧
[00:13:29.200 --> 00:13:34.000]  包括了侵略 搶奪 剝削
[00:13:34.000 --> 00:13:35.700]  這些不公義的事情
[00:13:35.700 --> 00:13:39.540]  都是濫用了上帝給人的聰明
[00:13:39.540 --> 00:13:42.220]  來想很多辦法
[00:13:42.220 --> 00:13:44.220]  拿到自己最大的利益
[00:13:44.220 --> 00:13:45.920]  哪怕是犧牲了
[00:13:45.920 --> 00:13:49.920]  很多沒有能力抵抗的人的利益
[00:13:49.920 --> 00:13:51.820]  他都要搶過來
[00:13:51.820 --> 00:13:54.920]  那些就是邪惡的智慧
[00:13:54.920 --> 00:13:58.800]  最經典的肯定就是希特勒
[00:13:58.800 --> 00:13:59.860]  對嗎
[00:13:59.860 --> 00:14:02.300]  希特勒認為自己的民族
[00:14:02.300 --> 00:14:04.200]  應該是最優秀的
[00:14:04.200 --> 00:14:08.580]  哇 當那種民族自豪主義
[00:14:08.580 --> 00:14:11.280]  發揮到最強 最極端的時候
[00:14:11.280 --> 00:14:13.520]  是一件很可怕的事情
[00:14:13.520 --> 00:14:17.340]  因為沒有把上帝所造的全人類
[00:14:17.340 --> 00:14:20.220]  看成都是按著神的形象造的
[00:14:20.220 --> 00:14:22.480]  那個就是他的問題所在了
[00:14:22.480 --> 00:14:24.320]  希特勒那個時候
[00:14:24.320 --> 00:14:26.520]  就是那種自大狂妄
[00:14:26.520 --> 00:14:30.860]  把民族自豪主義推到最極端
[00:14:30.860 --> 00:14:35.840]  就認為要剷除所有的猶太人
[00:14:35.840 --> 00:14:38.700]  結果悲劇就發生了
[00:14:38.700 --> 00:14:40.680]  多少猶太人被屠殺了
[00:14:40.680 --> 00:14:41.540]  被殺死了
[00:14:41.540 --> 00:14:44.080]  被送進了集中營
[00:14:44.080 --> 00:14:46.680]  給他們吸毒氣
[00:14:46.680 --> 00:14:50.880]  一個一個的家庭
[00:14:50.880 --> 00:14:57.420]  50萬 100萬 200萬 600萬
[00:14:57.420 --> 00:15:02.160]  600萬猶太人就這樣被殺死了
[00:15:02.160 --> 00:15:05.760]  這就是邪惡的智慧
[00:15:05.760 --> 00:15:07.300]  他有辦法
[00:15:07.300 --> 00:15:08.800]  他有各種的辦法
[00:15:08.800 --> 00:15:14.640]  他當中有一個很高職位的高層的部長
[00:15:14.640 --> 00:15:16.480]  他想的辦法是什麼呢
[00:15:16.480 --> 00:15:22.580]  不斷的去宣揚猶太人的邪惡的貪婪
[00:15:22.580 --> 00:15:25.880]  然後認為他們是對世界有禍害的
[00:15:25.880 --> 00:15:28.260]  他相信一個道理是什麼呢
[00:15:28.260 --> 00:15:30.220]  他相信一個道理就是
[00:15:30.220 --> 00:15:34.060]  謊言只要說一千次一萬次
[00:15:34.060 --> 00:15:36.660]  就有人性了
[00:15:36.660 --> 00:15:39.140]  所以基特勒就給予他這個權利
[00:15:39.140 --> 00:15:41.840]  不斷的去散播這個謊言
[00:15:41.840 --> 00:15:43.640]  發很多的單張
[00:15:43.640 --> 00:15:47.080]  結果想要敵視猶太人的情緒
[00:15:47.080 --> 00:15:50.540]  就在那個時候就蔓延了
[00:15:50.540 --> 00:15:54.120]  結果就很多人死了
[00:15:54.120 --> 00:15:56.880]  上帝是何等的痛心
[00:15:56.880 --> 00:16:01.060]  人類用他所賦予的聰明
[00:16:01.060 --> 00:16:03.460]  變成了邪惡的智慧
[00:16:03.460 --> 00:16:07.000]  最後要講比較現代的 是人工的智慧
[00:16:07.000 --> 00:16:08.900]  就是人工智能
[00:16:08.900 --> 00:16:11.460]  現在什麼都是AI 對嗎
[00:16:11.460 --> 00:16:15.200]  肯定每個人都會聽過AI
[00:16:15.200 --> 00:16:19.940]  連馬雲都說他那個就是愛
[00:16:19.940 --> 00:16:23.680]  好 人工智能 AI
[00:16:23.680 --> 00:16:27.380]  那個算力是第一次接觸的時候
[00:16:27.380 --> 00:16:29.620]  真的是也把我嚇到了
[00:16:29.620 --> 00:16:31.680]  當你去嘗試去體會的時候
[00:16:31.680 --> 00:16:34.660]  你會發現那個算力是可以
[00:16:34.660 --> 00:16:36.960]  快速到超越你的想像
[00:16:36.960 --> 00:16:38.220]  你以為它很強
[00:16:38.220 --> 00:16:41.460]  你在去跟不同的朋友交流的時候
[00:16:41.460 --> 00:16:46.300]  在各個領域 不管是簡單的文字
[00:16:46.300 --> 00:16:48.340]  知識 還是去到
[00:16:48.340 --> 00:16:52.240]  能夠把一部電影弄出來
[00:16:52.240 --> 00:16:54.080]  把一部電影講出來 弄出來
[00:16:54.080 --> 00:16:55.280]  我有一個朋友就是
[00:16:55.280 --> 00:16:56.440]  愛上了這個AI
[00:16:56.440 --> 00:17:00.040]  整天就在研究怎麼樣用AI去做電影
[00:17:00.040 --> 00:17:01.720]  他就研究研究研究
[00:17:01.720 --> 00:17:03.480]  就發現是可以的
[00:17:03.480 --> 00:17:07.920]  是可以把那部電影要補上去的那個鏡頭
[00:17:07.920 --> 00:17:12.520]  他用把那個材料描述清楚
[00:17:12.520 --> 00:17:14.760]  那個演員沒有拍過的
[00:17:14.760 --> 00:17:18.060]  能夠好像幾乎重拍了那一部
[00:17:18.060 --> 00:17:21.140]  有一個導演就找他去補拍了
[00:17:21.140 --> 00:17:24.580]  這個已經無法再恢復那個場景
[00:17:24.580 --> 00:17:28.140]  他覺得很不滿意的整個結局
[00:17:28.140 --> 00:17:30.080]  來補拍了
[00:17:30.080 --> 00:17:34.480]  AI除了是簡單的知識的提供
[00:17:34.480 --> 00:17:35.920]  還可以是複雜到
[00:17:35.920 --> 00:17:39.380]  那是驚人的智慧
[00:17:39.380 --> 00:17:41.220]  把全世界最聰明的知識
[00:17:41.220 --> 00:17:43.360]  全部匯集在一起
[00:17:43.360 --> 00:17:45.920]  算的方式 算的速度
[00:17:45.920 --> 00:17:47.620]  是超越所有人
[00:17:47.620 --> 00:17:52.640]  所有的正常人能夠做得到的
[00:17:52.640 --> 00:17:57.060]  那麼有一個問題是什麼呢
[00:17:57.060 --> 00:18:00.400]  AI的禱告是禱告嗎
[00:18:00.400 --> 00:18:04.340]  前兩天我在團契就跟大家分享這件事情
[00:18:04.340 --> 00:18:09.820]  那麼有一個聖經老師John Piper
[00:18:09.820 --> 00:18:10.880]  他怎麼樣呢
[00:18:10.880 --> 00:18:14.020]  他就在上課的時候他就問這個問題了
[00:18:14.020 --> 00:18:17.120]  他說他問Chad GPT
