
[00:00:00.000 --> 00:00:07.000]   - Good evening, everyone.
[00:02:28.000 --> 00:02:30.000]   when you either put up your hand this way,
[00:02:30.000 --> 00:02:31.000]   this way or this way
[00:02:31.000 --> 00:02:35.000]   because our experiences tell us otherwise.
[00:02:35.000 --> 00:02:37.000]   Sometimes it seems like we can
[00:02:37.000 --> 00:02:39.000]   but sometimes it seems like we can't.
[00:02:39.000 --> 00:02:40.000]   And maybe for some of us,
[00:02:40.000 --> 00:02:42.000]   we've never even thought about what we thought of.
[00:02:42.000 --> 00:02:45.000]   So all of those were correct
[00:02:45.000 --> 00:02:47.000]   because those were your experiences
[00:02:47.000 --> 00:02:49.000]   and yet the truth tells us
[00:02:49.000 --> 00:02:53.000]   that we can indeed capture every thought
[00:02:53.000 --> 00:02:55.000]   and make it obedient to Christ.
[00:02:55.000 --> 00:02:57.000]   So tonight we're gonna talk about
[00:02:57.000 --> 00:02:59.000]   why we even bother to do that
[00:02:59.000 --> 00:03:02.000]   and what does it really mean to capture
[00:03:02.000 --> 00:03:04.000]   and then make it obedient to Christ
[00:03:04.000 --> 00:03:05.000]   and how we're gonna do that.
[00:03:05.000 --> 00:03:07.000]   So just three things.
[00:03:07.000 --> 00:03:10.000]   And so the,
[00:03:10.000 --> 00:03:15.000]   so the very first thing that we wanna look at
[00:03:15.000 --> 00:03:18.000]   is a few verses, few, when I say few today
[00:03:18.000 --> 00:03:21.000]   it will be a little bit longer, but stick with me.
[00:03:21.000 --> 00:03:24.000]   It will be from Numbers chapter 13 to 14.
[00:03:24.000 --> 00:03:26.000]   Now, before that, I wanna give you
[00:03:26.000 --> 00:03:28.000]   a little bit of a background on what happened, okay?
[00:03:28.000 --> 00:03:30.000]   Some of you may already heard this and know it,
[00:03:30.000 --> 00:03:32.000]   but I do wanna say it for those
[00:03:32.000 --> 00:03:36.000]   who might be here new or are not very familiar.
[00:03:36.000 --> 00:03:40.000]   So in Exodus, we see that the Israelites
[00:03:40.000 --> 00:03:44.000]   have been slaves for 400 years.
[00:03:44.000 --> 00:03:47.000]   And in Egypt, and so they're calling out to God,
[00:03:47.000 --> 00:03:50.000]   "God, save us, we don't wanna be slaves anymore."
[00:03:50.000 --> 00:03:54.000]   And God hears their prayers and sends Moses
[00:03:54.000 --> 00:03:57.000]   to help them by being their leader to lead them out.
[00:03:57.000 --> 00:04:01.000]   Now, Pharaoh, do you think he would want these people to go?
[00:04:01.000 --> 00:04:07.000]   No, okay, yeah, no, he doesn't.
[00:04:07.000 --> 00:04:08.000]   Why not?
[00:04:08.000 --> 00:04:10.000]   Because this is like cheap labor, right?
[00:04:10.000 --> 00:04:12.000]   Who wants cheap labor to go?
[00:04:12.000 --> 00:04:13.000]   No one wants them to go.
[00:04:13.000 --> 00:04:18.000]   So God then performs these 10 miraculous signs
[00:04:18.000 --> 00:04:20.000]   or miraculous ways to save them.
[00:04:20.000 --> 00:04:23.000]   Of course, it's miraculous to the Israelites,
[00:04:23.000 --> 00:04:26.000]   but they're actually plagues to the Egyptians.
[00:04:26.000 --> 00:04:30.000]   And so after 10 of them, Egypt's almost wiped out.
[00:04:30.000 --> 00:04:32.000]   And so Pharaoh says, "Oh, yes, please go.
[00:04:32.000 --> 00:04:34.000]   "We don't want you here anymore.
[00:04:34.000 --> 00:04:36.000]   "You're causing more trouble than good."
[00:04:36.000 --> 00:04:38.000]   And so they leave, and of course,
[00:04:38.000 --> 00:04:41.000]   the Egyptians change their mind, chase after them,
[00:04:41.000 --> 00:04:46.000]   and we hear the famous story about how God parts the Red Sea
[00:04:46.000 --> 00:04:49.000]   and they walk through it on dry ground.
[00:04:49.000 --> 00:04:51.000]   And then as the Egyptians go through,
[00:04:51.000 --> 00:04:54.000]   the waters come back, and then they all die.
[00:04:54.000 --> 00:04:57.000]   So we were thinking, all right, everything from now on
[00:04:57.000 --> 00:04:59.000]   is gonna be smooth sailing, right?
[00:04:59.000 --> 00:05:04.000]   Not quite, because the Israelites are in the desert now,
[00:05:04.000 --> 00:05:07.000]   and they're grumbling like, "Oh, there's no food, no water."
[00:05:07.000 --> 00:05:11.000]   And so they travel to this promised land
[00:05:11.000 --> 00:05:15.000]   in which God has promised to their forefathers, okay?
[00:05:15.000 --> 00:05:18.000]   So, so far, I think some of you have heard these before.
[00:05:18.000 --> 00:05:23.000]   And so we arrive to Numbers chapter 13 and 14,
[00:05:23.000 --> 00:05:26.000]   where they have arrived at pretty much the border
[00:05:26.000 --> 00:05:28.000]   of where the promised land would be.
[00:05:28.000 --> 00:05:32.000]   And so Moses sends out 12 spies,
[00:05:32.000 --> 00:05:35.000]   and he decides that let's gather some information,
[00:05:35.000 --> 00:05:38.000]   survey the land, so then we will know what's happening.
[00:05:38.000 --> 00:05:41.000]   So after 40 days, these are the accounts,
[00:05:41.000 --> 00:05:44.000]   and there were 10 spies, so he sends out 12.
[00:05:44.000 --> 00:05:48.000]   10 of them said, "The people who live there are powerful,
[00:05:48.000 --> 00:05:51.000]   "and the cities are fortified, very large.
[00:05:51.000 --> 00:05:53.000]   "We can't attack those people.
[00:05:53.000 --> 00:05:56.000]   "They are stronger than we are.
[00:05:56.000 --> 00:05:59.000]   "The land we explore devours those living in it.
[00:05:59.000 --> 00:06:02.000]   "All the people we saw are a great size.
[00:06:02.000 --> 00:06:05.000]   "We seem like grasshoppers."
[00:06:05.000 --> 00:06:08.000]   And so on the other hand, we still got two other spies,
[00:06:08.000 --> 00:06:12.000]   the famous Caleb and also, what's the other one?
[00:06:12.000 --> 00:06:14.000]   Joshua.
[00:06:14.000 --> 00:06:16.000]   But Caleb says something first, and he says,
[00:06:16.000 --> 00:06:19.000]   "We should go up and take possession of the land,
[00:06:19.000 --> 00:06:21.000]   "for we can certainly do it."
[00:06:21.000 --> 00:06:23.000]   Now, having heard these two accounts,
[00:06:23.000 --> 00:06:26.000]   now we have the rest of the Israelites,
[00:06:26.000 --> 00:06:29.000]   which were about 2 million people, okay?
[00:06:29.000 --> 00:06:31.000]   So they're listening to these accounts,
[00:06:31.000 --> 00:06:33.000]   and this is what they say.
[00:06:33.000 --> 00:06:36.000]   "They grumbled against Moses and Aaron,
[00:06:36.000 --> 00:06:38.000]   "and the whole assembly said to them,
[00:06:38.000 --> 00:06:42.000]   "'If only we had died in Egypt or in this desert!
[00:06:42.000 --> 00:06:45.000]   "'Why is the Lord bringing us to this land
[00:06:45.000 --> 00:06:48.000]   "'only to let us fall by the sword?
[00:06:48.000 --> 00:06:51.000]   "'Our wives and children would be taken as plunder.
[00:06:51.000 --> 00:06:55.000]   "'Wouldn't it be better for us to go back to Egypt?'
[00:06:55.000 --> 00:06:57.000]   "And they said to each other,
[00:06:57.000 --> 00:07:01.000]   "'We should choose a leader and go back to Egypt.'"
[00:07:01.000 --> 00:07:05.000]   And then Joshua, hearing this, Joshua and Caleb says,
[00:07:05.000 --> 00:07:06.000]   "Wait, wait, wait, wait!"
[00:07:06.000 --> 00:07:08.000]   And then they're like, they tore their clothes,
[00:07:08.000 --> 00:07:11.000]   because that was a way for them to express
[00:07:11.000 --> 00:07:13.000]   how deeply sorrowed they were.
[00:07:13.000 --> 00:07:16.000]   And then they said to the entire Israelite assembly,
[00:07:16.000 --> 00:07:20.000]   "The land we passed through and explored is exceedingly good."
[00:07:20.000 --> 00:07:23.000]   So obviously very different than the other account.
[00:07:23.000 --> 00:07:26.000]   And it says, "If the Lord is pleased with us,
[00:07:26.000 --> 00:07:28.000]   "He will lead us into that land,
[00:07:28.000 --> 00:07:31.000]   "a land flowing with milk and honey,
[00:07:31.000 --> 00:07:34.000]   "and will give it to us.
[00:07:34.000 --> 00:07:36.000]   "Only do not rebel against the Lord
[00:07:36.000 --> 00:07:39.000]   "and do not be afraid of the people of the land,
[00:07:39.000 --> 00:07:41.000]   "because we will swallow them up,
[00:07:41.000 --> 00:07:43.000]   "and their protection is gone.
[00:07:43.000 --> 00:07:45.000]   "But the Lord is with us.
[00:07:45.000 --> 00:07:47.000]   "Do not be afraid of them."
[00:07:47.000 --> 00:07:49.000]   Now, after hearing this,
[00:07:49.000 --> 00:07:52.000]   do you think the Israelites were pumped up?
[00:07:52.000 --> 00:07:54.000]   Yeah, let's go take the land.
[00:07:55.000 --> 00:07:57.000]   No, they weren't.
[00:07:57.000 --> 00:08:00.000]   And instead, this is what happens.
[00:08:00.000 --> 00:08:04.000]   But the whole assembly talked about stoning them.
[00:08:04.000 --> 00:08:07.000]   Now having all this, you know, God's not dead, right?
[00:08:07.000 --> 00:08:09.000]   He's not deaf either.
[00:08:09.000 --> 00:08:11.000]   He can hear everything.
[00:08:11.000 --> 00:08:15.000]   And so God appears to all of Israelites,
[00:08:15.000 --> 00:08:17.000]   and then He tells Moses,
[00:08:17.000 --> 00:08:19.000]   "I'm gonna destroy them."
[00:08:19.000 --> 00:08:21.000]   And he's so disappointed.
[00:08:21.000 --> 00:08:24.000]   And Moses pleaded with God, "Please forgive them."
[00:08:24.000 --> 00:08:26.000]   And God forgave them.
[00:08:26.000 --> 00:08:29.000]   But nonetheless, God made up His mind
[00:08:29.000 --> 00:08:32.000]   about what would be their outcome.
[00:08:32.000 --> 00:08:35.000]   And to the Israelite assemblies,
[00:08:35.000 --> 00:08:36.000]   the whole of Israelites,
[00:08:36.000 --> 00:08:39.000]   which was about two million people, He said,
[00:08:39.000 --> 00:08:43.000]   "Not one of the man who disobeyed me
[00:08:43.000 --> 00:08:45.000]   "and tested me 10 times."
[00:08:45.000 --> 00:08:48.000]   Now 10 times, not really an exact number,
[00:08:48.000 --> 00:08:50.000]   but meaning many times here.
[00:08:50.000 --> 00:08:53.000]   "Will ever see the land I promise
[00:08:53.000 --> 00:08:56.000]   "on oath to their forefathers.
[00:08:56.000 --> 00:08:58.000]   "No one who has treated me with contempt
[00:08:58.000 --> 00:09:00.000]   "will ever see it.
[00:09:00.000 --> 00:09:03.000]   "In this desert, your bodies will fall.
[00:09:03.000 --> 00:09:07.000]   "Every one of you, 20 years old or more,
[00:09:07.000 --> 00:09:09.000]   "who has grumbled against me.
[00:09:09.000 --> 00:09:12.000]   "Your children will be shepherds here for 40 years,
[00:09:12.000 --> 00:09:15.000]   "suffering for your unfaithfulness
[00:09:15.000 --> 00:09:19.000]   "until the last of your bodies dies in the desert.
[00:09:19.000 --> 00:09:22.000]   "For 40 years, you will suffer for your sins
[00:09:22.000 --> 00:09:26.000]   "and know what it is like to have me against you.
[00:09:26.000 --> 00:09:28.000]   "I will surely do these things
[00:09:28.000 --> 00:09:30.000]   "to the whole wicked community
[00:09:30.000 --> 00:09:32.000]   "which has banded together against me.
[00:09:32.000 --> 00:09:35.000]   "In this desert, here they will die."
[00:09:35.000 --> 00:09:41.000]   Now, I purposely didn't skip these verses
[00:09:41.000 --> 00:09:43.000]   by just telling you the outcome
[00:09:43.000 --> 00:09:45.000]   because I wanted you to see the words
[00:09:45.000 --> 00:09:48.000]   that come out of the mouth of God
[00:09:48.000 --> 00:09:52.000]   and how much that he detested it.
[00:09:52.000 --> 00:09:56.000]   Now, to the 10 spies, remember the 10 that went,
[00:09:56.000 --> 00:09:58.000]   this is his verdict.
[00:09:58.000 --> 00:10:01.000]   "These men responsible for spreading the bad report
[00:10:01.000 --> 00:10:04.000]   "about the land were struck down
[00:10:04.000 --> 00:10:07.000]   "and died of plague before the Lord."
[00:10:07.000 --> 00:10:11.000]   So these 10 died literally right there.
[00:10:11.000 --> 00:10:14.000]   Now, of course, a very favorable verdict
[00:10:14.000 --> 00:10:17.000]   to Joshua and Caleb, God said,
[00:10:17.000 --> 00:10:21.000]   "Because my servant Caleb has a different spirit
[00:10:21.000 --> 00:10:23.000]   "and follows me wholeheartedly,
[00:10:23.000 --> 00:10:26.000]   "I will bring him into the land he went to
[00:10:26.000 --> 00:10:29.000]   "and his descendants will inherit it.
[00:10:29.000 --> 00:10:33.000]   "Not one of the Israelites will enter the land I swore,
[00:10:33.000 --> 00:10:37.000]   "except Caleb and Joshua."
[00:10:37.000 --> 00:10:40.000]   Actually, when you read this account,
[00:10:40.000 --> 00:10:44.000]   I don't know about you, but I have a shivering feeling
[00:10:44.000 --> 00:10:47.000]   because you see, God had intended
[00:10:47.000 --> 00:10:50.000]   for every one of the Israelites
[00:10:50.000 --> 00:10:54.000]   to enter into his promised land,
[00:10:54.000 --> 00:10:56.000]   but not everyone made it.
[00:10:56.000 --> 00:10:59.000]   Only two out of how many?
[00:10:59.000 --> 00:11:03.000]   Two million, okay, so this is a very, very odd,
[00:11:03.000 --> 00:11:07.000]   this is very low percentage.
[00:11:07.000 --> 00:11:10.000]   And what does that tell us?
[00:11:10.000 --> 00:11:14.000]   You know, if we don't think right,
[00:11:14.000 --> 00:11:16.000]   we're not going to live right.
[00:11:16.000 --> 00:11:18.000]   And if we're not gonna live right,
[00:11:18.000 --> 00:11:24.000]   we are not going to enter into God's plan for us.
[00:11:24.000 --> 00:11:29.000]   And so this brings us to our first point.
[00:11:29.000 --> 00:11:33.000]   Why do we need to take every thought captive to Christ?
[00:11:33.000 --> 00:11:38.000]   Because our thoughts determine our destiny.
[00:11:38.000 --> 00:11:40.000]   Now, sometimes we have this idea, you know,
[00:11:40.000 --> 00:11:42.000]   oh, God has everything planned out, so you know what?
[00:11:42.000 --> 00:11:44.000]   I'll just kind of wing my way through,
[00:11:44.000 --> 00:11:46.000]   whatever I do doesn't matter,
[00:11:46.000 --> 00:11:49.000]   because I will eventually get to whatever it is
[00:11:49.000 --> 00:11:51.000]   that God wants me to have.
[00:11:51.000 --> 00:11:54.000]   But according to this account, when we see it,
[00:11:54.000 --> 00:11:58.000]   it doesn't seem to suggest this way.
[00:11:58.000 --> 00:12:03.000]   This actually tells us that some people made it
[00:12:03.000 --> 00:12:08.000]   into God's intended plan, and some people didn't.
[00:12:08.000 --> 00:12:09.000]   Now, I don't know about you,
[00:12:09.000 --> 00:12:13.000]   but I definitely want to be one of those who made it
[00:12:13.000 --> 00:12:17.000]   to the promised land, whatever it is that he has in store for me.
[00:12:17.000 --> 00:12:21.000]   So this is why taking every thought captive is important.
[00:12:21.000 --> 00:12:24.000]   So let's look at what it means to do that.
[00:12:24.000 --> 00:12:27.000]   But notice in 2 Corinthians,
[00:12:27.000 --> 00:12:31.000]   earlier when we looked at the verse, "Take captive,"
[00:12:31.000 --> 00:12:35.000]   which in those days, if they had read it in Apostle Paul's time,
[00:12:35.000 --> 00:12:37.000]   they would be thinking about war.
[00:12:37.000 --> 00:12:40.000]   So when you take captive of someone, it means to imprison them,
[00:12:40.000 --> 00:12:43.000]   meaning that person would not have any freedom,
[00:12:43.000 --> 00:12:46.000]   they would not have a say in terms of what they could eat,
[00:12:46.000 --> 00:12:49.000]   where they could go, what they would be able to do.
[00:12:49.000 --> 00:12:52.000]   And that's what it means to take captive.
[00:12:52.000 --> 00:12:57.000]   Now, in a similar way, that's what we want to do with our thoughts.
[00:12:57.000 --> 00:12:59.000]   But how does that work?
[00:12:59.000 --> 00:13:01.000]   Because it's easier if it's a physical person.
[00:13:01.000 --> 00:13:02.000]   I can just hold on to James.
[00:13:02.000 --> 00:13:04.000]   Maybe not him, he's stronger.
[00:13:04.000 --> 00:13:06.000]   I've got to find someone not as strong as me.
[00:13:06.000 --> 00:13:09.000]   Okay, maybe I'll go to the kids' room.
[00:13:09.000 --> 00:13:11.000]   You know, hold on to him, right?
[00:13:11.000 --> 00:13:13.000]   But what about our thoughts?
[00:13:13.000 --> 00:13:14.000]   How do we do that?
[00:13:14.000 --> 00:13:18.000]   And so this brings us to our second point,
[00:13:18.000 --> 00:13:21.000]   that in order to take captive of every thought,
[00:13:21.000 --> 00:13:25.000]   we first need to catch the wrong thoughts.
[00:13:25.000 --> 00:13:28.000]   So we need to identify what the wrong thoughts are.
[00:13:28.000 --> 00:13:32.000]   In order to capture it.
[00:13:32.000 --> 00:13:35.000]   Now, if we looked at the earlier account, right,
[00:13:35.000 --> 00:13:40.000]   remember what the ten spies were like.
[00:13:40.000 --> 00:13:41.000]   We'll look at what they said, right?
[00:13:41.000 --> 00:13:43.000]   They said, "We can't attack them.
[00:13:43.000 --> 00:13:44.000]   They're stronger than we are.
[00:13:44.000 --> 00:13:48.000]   And the land that we exploit is devouring the people in it.
[00:13:48.000 --> 00:13:50.000]   We're like grasshoppers."
[00:13:50.000 --> 00:13:54.000]   I mean, what is it that you see about these people?
[00:13:54.000 --> 00:13:56.000]   Is that they're pessimists.
[00:13:56.000 --> 00:13:59.000]   I might even call them extreme pessimists
[00:13:59.000 --> 00:14:01.000]   because they over-exaggerate.
[00:14:01.000 --> 00:14:05.000]   Because imagine if that person had been like a grasshopper,
[00:14:05.000 --> 00:14:09.000]   then their opponent would have to actually be like 15 stories high.
[00:14:09.000 --> 00:14:12.000]   So obviously we don't see anybody that tall.
[00:14:12.000 --> 00:14:18.000]   So what we see is this, if we have pessimist thoughts,
[00:14:18.000 --> 00:14:25.000]   they're actually wrong thoughts that will lead us to wrong beliefs.
[00:14:25.000 --> 00:14:28.000]   And I mean, sometimes we might think of it,
[00:14:28.000 --> 00:14:32.000]   like everyday life, we have a lot of thoughts going on.
[00:14:32.000 --> 00:14:36.000]   And it might be that we might think, "This can't be done.
[00:14:36.000 --> 00:14:37.000]   This is never going to work."
[00:14:37.000 --> 00:14:40.000]   Or if I'm a newcomer, or even if I'm an old comer,
[00:14:40.000 --> 00:14:43.000]   I come in, no one says hi to me.
[00:14:43.000 --> 00:14:44.000]   So I'm thinking, "You know what?
[00:14:44.000 --> 00:14:45.000]   No one likes me."
[00:14:45.000 --> 00:14:48.000]   And if it keeps going in a pessimistic direction,
[00:14:48.000 --> 00:14:50.000]   "No one ever likes me.
[00:14:50.000 --> 00:14:53.000]   Why do I, I shouldn't even live on."
[00:14:53.000 --> 00:14:57.000]   You know, so it's like a spiral of negativity that we go in.
[00:14:57.000 --> 00:14:59.000]   So catch it.
[00:14:59.000 --> 00:15:02.000]   That's the first wrong thought, first type of wrong thought.
[00:15:02.000 --> 00:15:06.000]   And the second one that we see is from the Israelite assemblies.
[00:15:06.000 --> 00:15:09.000]   I mean, what do we see them like?
[00:15:09.000 --> 00:15:13.000]   They said, "If only we had died in Egypt."
[00:15:13.000 --> 00:15:17.000]   So they would rather die in Egypt than to try to get this land
[00:15:17.000 --> 00:15:18.000]   that they're about to go in.
[00:15:18.000 --> 00:15:21.000]   "Why does the Lord bring us here?
[00:15:21.000 --> 00:15:26.000]   Wouldn't it be better for us if we're back in Egypt to be slaves?
[00:15:26.000 --> 00:15:30.000]   Why don't we just get another leader and let's go back?"
[00:15:30.000 --> 00:15:33.000]   What kind of people are these?
[00:15:33.000 --> 00:15:36.000]   Well, they're faithless and grumbling ones.
[00:15:36.000 --> 00:15:38.000]   I don't know if you know any of them around,
[00:15:38.000 --> 00:15:43.000]   but they're not fun to be with because they grumble about everything.
[00:15:43.000 --> 00:15:46.000]   You know, you can do a very nice, you know,
[00:15:46.000 --> 00:15:49.000]   you can finish, you know, a nice meal with 10 dishes,
[00:15:49.000 --> 00:15:55.000]   and they might be the one that says, "Wait, this one doesn't have enough onions on it."
[00:15:55.000 --> 00:15:56.000]   Right?
[00:15:56.000 --> 00:15:58.000]   Or like if you--it might be something small,
[00:15:58.000 --> 00:16:02.000]   like maybe if we miss the minibus or, you know, we're like,
[00:16:02.000 --> 00:16:05.000]   "Oh, why did our neighbors come out at this--the same time
[00:16:05.000 --> 00:16:08.000]   so I can't press the elevator fast enough to catch this bus?"
[00:16:08.000 --> 00:16:12.000]   And they seem to like blame stuff on like just everyone.
[00:16:12.000 --> 00:16:13.000]   Okay?
[00:16:13.000 --> 00:16:17.000]   And they grumble not against--not only against people,
[00:16:17.000 --> 00:16:21.000]   but notice they also grumble against God.
[00:16:21.000 --> 00:16:23.000]   "Why did God let this happen?
[00:16:23.000 --> 00:16:26.000]   Why did God let me meet that person?
[00:16:26.000 --> 00:16:28.000]   Why did he bring me to this job?
[00:16:28.000 --> 00:16:30.000]   Why did he give me this child?"
[00:16:30.000 --> 00:16:31.000]   You know?
[00:16:31.000 --> 00:16:34.000]   Okay, hopefully none of you think that way.
[00:16:34.000 --> 00:16:37.000]   Not a parent yet, so I can't say much about that.
[00:16:37.000 --> 00:16:42.000]   And so this is another kind of wrong thinking, grumbling.
[00:16:42.000 --> 00:16:44.000]   Okay?
[00:16:44.000 --> 00:16:45.000]   And also faithless.
[00:16:45.000 --> 00:16:47.000]   Instead of what?
[00:16:47.000 --> 00:16:51.000]   Bringing the issue that we have to God,
[00:16:51.000 --> 00:16:54.000]   we actually bring the issue against God.
[00:16:54.000 --> 00:16:59.000]   We're saying that--they're saying that God's against us the whole time.
[00:16:59.000 --> 00:17:02.000]   So now that we know what the wrong thoughts are,
[00:17:02.000 --> 00:17:05.000]   of course we turn to the right thought.
[00:17:05.000 --> 00:17:08.000]   And you know who they are, Caleb and Joshua.
[00:17:08.000 --> 00:17:09.000]   Now look at them.
[00:17:09.000 --> 00:17:12.000]   They said, "We should go up, take possession of the land,
[00:17:12.000 --> 00:17:14.000]   and we can certainly do it."
[00:17:14.000 --> 00:17:17.000]   And they said, "The land is exceedingly good."
[00:17:17.000 --> 00:17:18.000]   And this is a true account,
[00:17:18.000 --> 00:17:22.000]   because those spies actually brought back some abundant fruits.
[00:17:22.000 --> 00:17:23.000]   Okay?
[00:17:23.000 --> 00:17:25.000]   So unlike the other account, which was untrue.
[00:17:25.000 --> 00:17:30.000]   And if the Lord--notice, I love how they put the Lord into the equation
[00:17:30.000 --> 00:17:32.000]   in a positive way.
[00:17:32.000 --> 00:17:35.000]   "If the Lord is pleased with us, he will lead us.
[00:17:35.000 --> 00:17:37.000]   The Lord is with us.
[00:17:37.000 --> 00:17:40.000]   Do not be afraid of them."
[00:17:40.000 --> 00:17:45.000]   And you know, when God gave his verdict about them,
[00:17:45.000 --> 00:17:47.000]   I really liked how he said it.
[00:17:47.000 --> 00:17:51.000]   He said they had a different spirit.
[00:17:51.000 --> 00:17:53.000]   A different spirit.
[00:17:53.000 --> 00:17:57.000]   And these people, you know, whenever they're faced with challenges,
[00:17:57.000 --> 00:17:58.000]   they're able to bring it to God.
[00:17:58.000 --> 00:18:00.000]   They say, "God will deliver us.
[00:18:00.000 --> 00:18:01.000]   He will provide a way.
[00:18:01.000 --> 00:18:03.000]   He's going to get us a solution.
[00:18:03.000 --> 00:18:08.000]   Somehow he's going to make us be able to go through it."
[00:18:08.000 --> 00:18:13.000]   And these are the people that if we happen to be on those wrong thoughts,
[00:18:13.000 --> 00:18:14.000]   you know what?
[00:18:14.000 --> 00:18:17.000]   Which means that we have a different spirit than they do,
[00:18:17.000 --> 00:18:20.000]   sometimes we kind of want to stone them.
[00:18:20.000 --> 00:18:21.000]   Don't you?
[00:18:21.000 --> 00:18:24.000]   Because you might be like, "Oh, everything's so hard," you know?
[00:18:24.000 --> 00:18:26.000]   And then they say all these positive things, and you're like,
[00:18:26.000 --> 00:18:28.000]   "I can't stand you."
[00:18:28.000 --> 00:18:31.000]   And that might be because we're in a different spirit,
[00:18:31.000 --> 00:18:35.000]   which means that we have colliding thoughts.
[00:18:35.000 --> 00:18:39.000]   But these people are the people that we need to learn from.
[00:18:39.000 --> 00:18:44.000]   And, all right, so now you know why, because it will cause our destiny
[00:18:44.000 --> 00:18:47.000]   if we don't take captive of our thoughts.
[00:18:47.000 --> 00:18:50.000]   And now that we know what we need to take captives of,
[00:18:50.000 --> 00:18:52.000]   which are these wrong thoughts.
[00:18:52.000 --> 00:18:54.000]   All right, so I know I'm doing these things,
[00:18:54.000 --> 00:18:57.000]   but what am I going to do about them?
[00:18:57.000 --> 00:19:02.000]   All right, this is where we continue on to see how we can bring them
[00:19:02.000 --> 00:19:05.000]   obedient to Christ.
[00:19:05.000 --> 00:19:09.000]   It really, you know, if I have to make you think of an image,
[00:19:09.000 --> 00:19:11.000]   it's kind of like catching butterflies.
[00:19:11.000 --> 00:19:15.000]   Okay, I know, I don't know where you guys are now, but just go with me.
[00:19:15.000 --> 00:19:16.000]   Catching butterflies, right?
[00:19:16.000 --> 00:19:20.000]   So you caught it, what are you going to do with it?
[00:19:20.000 --> 00:19:23.000]   You are going to put it in a confined space,
[00:19:23.000 --> 00:19:25.000]   I mean, unless it was just for the fun of catching it,
