
[00:00:00.000 --> 00:00:02.000]  我們來看看這本書的內容吧!
[00:04:28.880 --> 00:04:30.880]  明明是好葡萄
[00:04:30.880 --> 00:04:32.880]  我所指望的好葡萄
[00:04:32.880 --> 00:04:34.880]  結的好葡萄
[00:04:34.880 --> 00:04:37.880]  卻倒結了野葡萄
[00:04:37.880 --> 00:04:38.880]  這裡呢
[00:04:38.880 --> 00:04:40.880]  有真
[00:04:40.880 --> 00:04:42.880]  就有假
[00:04:42.880 --> 00:04:43.880]  有野葡萄
[00:04:43.880 --> 00:04:46.880]  就有耶穌上帝所指望結的
[00:04:46.880 --> 00:04:48.880]  好葡萄
[00:04:48.880 --> 00:04:51.880]  所以我們在第五節
[00:04:51.880 --> 00:04:52.880]  這裡就可以看到
[00:04:52.880 --> 00:04:55.880]  第五章第七節這裡就看到了
[00:04:55.880 --> 00:04:58.880]  萬鈞之耶和華的葡萄園
[00:04:58.880 --> 00:05:00.880]  就是以色列的家
[00:05:00.880 --> 00:05:02.880]  他所喜愛的樹
[00:05:02.880 --> 00:05:04.880]  就是猶大人
[00:05:04.880 --> 00:05:05.880]  我們就可以看到
[00:05:05.880 --> 00:05:07.880]  猶大人的這個背景
[00:05:07.880 --> 00:05:09.880]  這個以色列的背景
[00:05:09.880 --> 00:05:11.880]  一講到這個葡萄園
[00:05:11.880 --> 00:05:13.880]  一講到葡萄樹
[00:05:13.880 --> 00:05:16.880]  就有這樣一個背景的指代
[00:05:16.880 --> 00:05:19.880]  本來是指望的是公平
[00:05:19.880 --> 00:05:22.880]  但是誰知有暴虐
[00:05:22.880 --> 00:05:24.880]  指望的是公義
[00:05:24.880 --> 00:05:27.880]  誰知道有冤身
[00:05:27.880 --> 00:05:29.880]  出現了什麼問題
[00:05:29.880 --> 00:05:31.880]  在這樣一個過程當中
[00:05:31.880 --> 00:05:34.880]  但是這樣一個以色列民
[00:05:34.880 --> 00:05:37.880]  他們卻結出了野的葡萄
[00:05:37.880 --> 00:05:40.880]  本來希望他們行公義好聯名
[00:05:40.880 --> 00:05:42.880]  存謙卑的信
[00:05:42.880 --> 00:05:44.880]  與你的神同行
[00:05:44.880 --> 00:05:47.880]  但誰知我們在第七節就看到了
[00:05:47.880 --> 00:05:49.880]  卻有暴虐
[00:05:49.880 --> 00:05:50.880]  行不出公平來
[00:05:50.880 --> 00:05:52.880]  本來想要公義的
[00:05:52.880 --> 00:05:55.880]  卻有冤身
[00:05:55.880 --> 00:05:58.880]  所以當耶穌基督在講的時候
[00:05:58.880 --> 00:06:01.880]  我是爭葡萄樹的時候
[00:06:01.880 --> 00:06:04.880]  相關知道背景的
[00:06:04.880 --> 00:06:07.880]  這樣一個以色列民就明白
[00:06:07.880 --> 00:06:11.880]  原來之前的一些的群組
[00:06:11.880 --> 00:06:13.880]  我們的這樣一個族群
[00:06:13.880 --> 00:06:18.880]  卻做出了很多酸葡萄這樣的一個的行為
[00:06:18.880 --> 00:06:22.880]  沒有按照上帝的心意
[00:06:22.880 --> 00:06:26.880]  來結出上帝所喜悅的果子來
[00:06:26.880 --> 00:06:29.880]  以至於耶穌祂來了
[00:06:29.880 --> 00:06:31.880]  祂這樣就說道說道
[00:06:31.880 --> 00:06:34.880]  我是爭葡萄樹
[00:06:34.880 --> 00:06:37.880]  既然有真就會有假
[00:06:37.880 --> 00:06:39.880]  除了耶穌以外
[00:06:39.880 --> 00:06:41.880]  連接和耶穌之外的
[00:06:41.880 --> 00:06:44.880]  那些都是假的
[00:06:44.880 --> 00:06:47.880]  除了以外那些都是酸葡萄
[00:06:47.880 --> 00:06:50.880]  都是假葡萄
[00:06:50.880 --> 00:06:51.880]  那麼講到這裡
[00:06:51.880 --> 00:06:53.880]  各位弟兄姊妹
[00:06:53.880 --> 00:06:56.880]  也可以留意的也可以發現
[00:06:56.880 --> 00:06:59.880]  我們講到的是葡萄樹
[00:06:59.880 --> 00:07:00.880]  不知道大家奇怪的
[00:07:00.880 --> 00:07:04.880]  爭葡萄被我們解決了這樣一個難題以後
[00:07:04.880 --> 00:07:05.880]  有沒有奇怪
[00:07:05.880 --> 00:07:09.880]  為什麼要講到的是葡萄樹呢
[00:07:09.880 --> 00:07:13.880]  因為按照我們中文背景來理解的話
[00:07:13.880 --> 00:07:16.880]  經常我們不會講到的是葡萄樹
[00:07:16.880 --> 00:07:23.880]  我們經常講到的是葡萄藤
[00:07:23.880 --> 00:07:24.880]  講到了葡萄藤
[00:07:24.880 --> 00:07:28.880]  就講到了這樣一個特性了
[00:07:28.880 --> 00:07:31.880]  葡萄這種植物的特性
[00:07:31.880 --> 00:07:33.880]  它是一種藤蔓性的植物
[00:07:33.880 --> 00:07:36.880]  它經常需要栽培它的時候
[00:07:36.880 --> 00:07:39.880]  需要支架來支撐
[00:07:39.880 --> 00:07:44.880]  它成長起來互相纏繞在一塊
[00:07:44.880 --> 00:07:48.880]  其中你分不清楚什麼是主幹
[00:07:48.880 --> 00:07:50.880]  什麼是支幹
[00:07:50.880 --> 00:07:51.880]  互相纏繞在一起
[00:07:51.880 --> 00:07:54.880]  緊密連接在一塊的時候
[00:07:54.880 --> 00:07:55.880]  你可以發現
[00:07:55.880 --> 00:08:00.880]  就像我們今天講的約翰福音第十五章裡面
[00:08:00.880 --> 00:08:02.880]  第四節講的
[00:08:02.880 --> 00:08:04.880]  你們要纏在我裡面
[00:08:04.880 --> 00:08:06.880]  我也纏在你裡面
[00:08:06.880 --> 00:08:08.880]  真正的葡萄茂盛的一個支幹
[00:08:08.880 --> 00:08:10.880]  在一起的時候
[00:08:10.880 --> 00:08:14.880]  你也分不清楚哪個是支幹
[00:08:14.880 --> 00:08:16.880]  哪個是主幹
[00:08:16.880 --> 00:08:20.880]  你也分不清楚哪個是在裡邊
[00:08:20.880 --> 00:08:21.880]  哪個是在外面
[00:08:21.880 --> 00:08:24.880]  因為它們緊密的連接
[00:08:24.880 --> 00:08:27.880]  緊緊的纏繞在了一塊了
[00:08:27.880 --> 00:08:30.880]  那麼接下來再來看了
[00:08:30.880 --> 00:08:34.880]  在第一節就把它的這樣一個關係
[00:08:34.880 --> 00:08:37.880]  就和我們闡述了出來了
[00:08:37.880 --> 00:08:39.880]  關係闡述了出來
[00:08:39.880 --> 00:08:41.880]  第一節開始
[00:08:41.880 --> 00:08:43.880]  我是真葡萄樹
[00:08:43.880 --> 00:08:46.880]  我父是栽培的人
[00:08:46.880 --> 00:08:51.880]  講到了耶穌基督和父神這樣一個關係
[00:08:51.880 --> 00:08:57.880]  當然也講到了我們和耶穌基督這樣一個關係
[00:08:57.880 --> 00:09:00.880]  這裡就是大家所熟知的了
[00:09:00.880 --> 00:09:02.880]  我是葡萄樹
[00:09:02.880 --> 00:09:04.880]  你們是枝子
[00:09:04.880 --> 00:09:07.880]  有沒有緊密的結合在一起
[00:09:07.880 --> 00:09:08.880]  你中有我
[00:09:08.880 --> 00:09:10.880]  我中有你
[00:09:10.880 --> 00:09:11.880]  分別不清楚
[00:09:11.880 --> 00:09:15.880]  生命緊密的連接到了一塊了呢
[00:09:15.880 --> 00:09:20.880]  當然栽培葡萄有葡萄的用途
[00:09:20.880 --> 00:09:23.880]  如果我們去問一個農夫
[00:09:23.880 --> 00:09:25.880]  你種葡萄
[00:09:25.880 --> 00:09:27.880]  你的用途是什麼
[00:09:27.880 --> 00:09:29.880]  相信他的回答的話
[00:09:29.880 --> 00:09:31.880]  會給我們很直接的一個答案
[00:09:31.880 --> 00:09:34.880]  就是要接出葡萄來
[00:09:34.880 --> 00:09:36.880]  就是要有它的一個果實
[00:09:36.880 --> 00:09:38.880]  可以產出出來
[00:09:38.880 --> 00:09:42.880]  同樣在經文當中我們可以看到
[00:09:42.880 --> 00:09:48.880]  我們在其中也需要我們的一個用途
[00:09:48.880 --> 00:09:51.880]  就是要接果子
[00:09:51.880 --> 00:09:54.880]  把果子可以接出來
[00:09:54.880 --> 00:09:57.880]  以至於在經文當中就可以講到了
[00:09:57.880 --> 00:09:59.880]  凡接果子的
[00:09:59.880 --> 00:10:03.880]  就要讓它的果子接得更多
[00:10:03.880 --> 00:10:07.880]  那麼在這裡可能弟兄姊妹就會問了
[00:10:07.880 --> 00:10:13.880]  到底我們要接出怎麼樣的果子來呢
[00:10:13.880 --> 00:10:15.880]  當然和我們之前
[00:10:15.880 --> 00:10:17.880]  李賽亞說的那個經文做對比
[00:10:17.880 --> 00:10:19.880]  我們就可以發現
[00:10:19.880 --> 00:10:21.880]  我們要接出的果子
[00:10:21.880 --> 00:10:23.880]  就是生命的表徵
[00:10:23.880 --> 00:10:25.880]  就是真正和這個
[00:10:25.880 --> 00:10:29.880]  真葡萄樹相關的一個生命來
[00:10:29.880 --> 00:10:32.880]  不是酸的葡萄
[00:10:32.880 --> 00:10:35.880]  而是真正的屬於神的
[00:10:35.880 --> 00:10:38.880]  這樣一個真正的果子
[00:10:38.880 --> 00:10:40.880]  這是一點
[00:10:40.880 --> 00:10:44.880]  活出屬於神的生命來
[00:10:44.880 --> 00:10:46.880]  當然我們可以看到
[00:10:46.880 --> 00:10:49.880]  葡萄接出果子來
[00:10:49.880 --> 00:10:52.880]  就要有很多的葡萄又可以長出來了
[00:10:52.880 --> 00:10:55.880]  我們透過和一個真葡萄樹
[00:10:55.880 --> 00:10:58.880]  我們的耶穌基督相連接的時候
[00:10:58.880 --> 00:11:03.880]  我們一個真門徒的生命就要活出來
[00:11:03.880 --> 00:11:06.880]  我們同樣真門徒的生命
[00:11:06.880 --> 00:11:12.880]  還要去接很多很多真門徒的生命出來
[00:11:12.880 --> 00:11:14.880]  以至於種葡萄
[00:11:14.880 --> 00:11:16.880]  接葡萄的果子
[00:11:16.880 --> 00:11:22.880]  真門徒也要接很多真門徒的生命出來
[00:11:22.880 --> 00:11:25.880]  以至於我們相連的時候就可以看到
[00:11:25.880 --> 00:11:30.880]  我們真的就是主的門徒了
[00:11:30.880 --> 00:11:32.880]  當然講到接果子
[00:11:32.880 --> 00:11:36.880]  我們的接果子有三個秘訣
[00:11:36.880 --> 00:11:39.880]  怎麼樣可以接到很多好的果子出來
[00:11:39.880 --> 00:11:42.880]  而且接的果子可以越來越多
[00:11:42.880 --> 00:11:49.880]  首先第一個秘訣在第五節我們可以看到了
[00:11:49.880 --> 00:11:52.880]  我是葡萄樹 你們是枝子
[00:11:52.880 --> 00:11:57.880]  第一個秘訣就是要纏在主的裡面
[00:11:57.880 --> 00:12:00.880]  我也纏在祂的裡面
[00:12:00.880 --> 00:12:02.880]  究竟弟兄姊妹
[00:12:02.880 --> 00:12:07.880]  我們的生命有沒有完完全全的在主裡面
[00:12:07.880 --> 00:12:09.880]  被誰所影響
[00:12:09.880 --> 00:12:11.880]  被主所牽引
[00:12:11.880 --> 00:12:14.880]  被主所掌權呢
[00:12:14.880 --> 00:12:17.880]  還是當我們去到了世界的時候
[00:12:17.880 --> 00:12:20.880]  就被我們的職場所掌握
[00:12:20.880 --> 00:12:23.880]  忘記了我們的身份
[00:12:23.880 --> 00:12:25.880]  當我們在這個世界的時候
[00:12:25.880 --> 00:12:28.880]  我們到底有沒有還在這個主裡面
[00:12:28.880 --> 00:12:30.880]  為神去做工
[00:12:30.880 --> 00:12:32.880]  為神去做見證
[00:12:32.880 --> 00:12:34.880]  為神去撒種
[00:12:34.880 --> 00:12:35.880]  澆水
[00:12:35.880 --> 00:12:36.880]  栽培
[00:12:36.880 --> 00:12:39.880]  甚至於收割呢
[00:12:39.880 --> 00:12:42.880]  第一個接果子的秘訣
[00:12:42.880 --> 00:12:46.880]  我們有沒有在主的裡面呢
[00:12:46.880 --> 00:12:49.880]  第一個秘訣
[00:12:49.880 --> 00:12:50.880]  第二個秘訣
[00:12:50.880 --> 00:12:53.880]  那麼到底纏在主裡面
[00:12:53.880 --> 00:12:56.880]  還有一個秘訣了
[00:12:56.880 --> 00:12:58.880]  接果子的秘訣
[00:12:58.880 --> 00:13:01.880]  你們若纏在我裡面
[00:13:01.880 --> 00:13:05.880]  我的話也纏在你們裡面
[00:13:05.880 --> 00:13:08.880]  不單是聖靈在我們的生命動工
[00:13:08.880 --> 00:13:13.880]  我們有沒有真的是讀到神的話語
[00:13:13.880 --> 00:13:17.880]  讓神的話語一直來影響我們
[00:13:17.880 --> 00:13:19.880]  以至於我們明白
[00:13:19.880 --> 00:13:22.880]  主祢提醒我們
[00:13:22.880 --> 00:13:24.880]  我們要去相愛
[00:13:24.880 --> 00:13:26.880]  我們就算到了職場當中
[00:13:26.880 --> 00:13:28.880]  到了世界當中
[00:13:28.880 --> 00:13:30.880]  也是要為主祢去做工
[00:13:30.880 --> 00:13:32.880]  我們有這個使命
[00:13:32.880 --> 00:13:34.880]  在我們的生命裡面
[00:13:34.880 --> 00:13:37.880]  實實地被主的話語
[00:13:37.880 --> 00:13:40.880]  被主的聖言去掌握
[00:13:40.880 --> 00:13:42.880]  非常的感恩
[00:13:42.880 --> 00:13:45.880]  我們剛好是在昨天
[00:13:45.880 --> 00:13:47.880]  我們第二年的
[00:13:47.880 --> 00:13:48.880]  我們整個國語區的
[00:13:48.880 --> 00:13:50.880]  這樣一個讀經計畫
[00:13:50.880 --> 00:13:53.880]  也就很好的這樣一個完成了
[00:13:53.880 --> 00:13:55.880]  各位弟兄姊妹
[00:13:55.880 --> 00:13:57.880]  我們有讀經
[00:13:57.880 --> 00:13:59.880]  它這裡的話說
[00:13:59.880 --> 00:14:02.880]  話也要纏在我們裡面
[00:14:02.880 --> 00:14:04.880]  不單是讀到
[00:14:04.880 --> 00:14:06.880]  不單是一個知識的吸收
[00:14:06.880 --> 00:14:07.880]  不只是讀完
[00:14:07.880 --> 00:14:09.880]  聖經就擺在那裡
[00:14:09.880 --> 00:14:13.880]  而是話語改變了我們的生命
[00:14:13.880 --> 00:14:14.880]  讓我們的生命
[00:14:14.880 --> 00:14:16.880]  可以繼續用神的話語
[00:14:16.880 --> 00:14:21.880]  用神的生命去祝福更多的人
[00:14:21.880 --> 00:14:23.880]  秘訣二
[00:14:23.880 --> 00:14:26.880]  主的話也在我們裡面
[00:14:26.880 --> 00:14:30.880]  秘訣三
[00:14:30.880 --> 00:14:32.880]  凡結果子的
[00:14:32.880 --> 00:14:34.880]  祂就修理
[00:14:34.880 --> 00:14:37.880]  使之子結果子更多
[00:14:37.880 --> 00:14:39.880]  第三個秘訣
[00:14:39.880 --> 00:14:41.880]  真正把我們的生命
[00:14:41.880 --> 00:14:43.880]  交託給主
[00:14:43.880 --> 00:14:45.880]  讓祂來淘造
[00:14:45.880 --> 00:14:49.880]  讓主來修理乾淨
[00:14:49.880 --> 00:14:53.880]  可以結果子更多
[00:14:53.880 --> 00:14:54.880]  其實如果弟兄姊妹
[00:14:54.880 --> 00:14:56.880]  看到一些園丁的工作的時候
[00:14:56.880 --> 00:14:58.880]  就可以發現
[00:14:58.880 --> 00:15:03.880]  他真的是用心的去看那個植物
[00:15:03.880 --> 00:15:05.880]  它的一個去生長
[00:15:05.880 --> 00:15:06.880]  他很明白
[00:15:06.880 --> 00:15:08.880]  它的芽要怎麼去長
[00:15:08.880 --> 00:15:10.880]  它什麼是它的主要的枝幹
[00:15:10.880 --> 00:15:13.880]  它應該怎麼樣去成長
[00:15:13.880 --> 00:15:15.880]  才是最好的
[00:15:15.880 --> 00:15:18.880]  甚至園丁
[00:15:18.880 --> 00:15:20.880]  這個經驗豐富的園丁
[00:15:20.880 --> 00:15:22.880]  他所知道的
[00:15:22.880 --> 00:15:26.880]  比那棵植物本身還更清楚
[00:15:26.880 --> 00:15:27.880]  如果只是一個植物
[00:15:27.880 --> 00:15:29.880]  它就瘋狂的成長了
[00:15:29.880 --> 00:15:32.880]  結不出來很多的果子
[00:15:32.880 --> 00:15:34.880]  也達不到真正美好的
[00:15:34.880 --> 00:15:38.880]  這樣一個植物生長的一個形態
[00:15:38.880 --> 00:15:39.880]  各位弟兄姊妹
[00:15:39.880 --> 00:15:41.880]  我們的生命也是這樣
[00:15:41.880 --> 00:15:44.880]  我們的主比我們了解我們自己
[00:15:44.880 --> 00:15:46.880]  更加的多
[00:15:46.880 --> 00:15:48.880]  祂是創天造地的神
[00:15:48.880 --> 00:15:49.880]  祂去安排
[00:15:49.880 --> 00:15:51.880]  我們就放心的交託
[00:15:51.880 --> 00:15:54.880]  祂會去引領我們
[00:15:54.880 --> 00:15:56.880]  那麼祂就去修剪了
[00:15:56.880 --> 00:15:59.880]  甚至有一些的原意
[00:15:59.880 --> 00:16:00.880]  大家可以發現
[00:16:00.880 --> 00:16:03.880]  如果不是特別的一些的修剪
[00:16:03.880 --> 00:16:06.880]  它的花開不出來那樣的美
[00:16:06.880 --> 00:16:09.880]  它甚至就開不出花來
[00:16:09.880 --> 00:16:10.880]  它把它的養料
[00:16:10.880 --> 00:16:12.880]  無端端的養料
[00:16:12.880 --> 00:16:14.880]  供給在了那些
[00:16:14.880 --> 00:16:17.880]  它以為正確
[00:16:17.880 --> 00:16:19.880]  以為是對的那些枝幹上
[00:16:19.880 --> 00:16:22.880]  以至於白白的枯萎
[00:16:22.880 --> 00:16:24.880]  沒有真正生命的果孝
[00:16:24.880 --> 00:16:28.880]  活不出一個真正豐盛的生命來
[00:16:28.880 --> 00:16:29.880]  我們交給主的時候
[00:16:29.880 --> 00:16:31.880]  我們就會讚歎
[00:16:31.880 --> 00:16:32.880]  啊 主啊
[00:16:32.880 --> 00:16:34.880]  祢的道路和祢的意念
[00:16:34.880 --> 00:16:37.880]  真的是高過我們的道路和意念
[00:16:37.880 --> 00:16:39.880]  我們真的是看到我們的生命
[00:16:39.880 --> 00:16:41.880]  開花結果
[00:16:41.880 --> 00:16:45.880]  甚至超出我們的所思所想
[00:16:45.880 --> 00:16:46.880]  啊 主
[00:16:46.880 --> 00:16:49.880]  祢真是那位愛我們的上帝
[00:16:49.880 --> 00:16:51.880]  所以各位弟兄姊妹
[00:16:51.880 --> 00:16:55.880]  有沒有真的是把這樣一個權柄
[00:16:55.880 --> 00:16:57.880]  交託在主的手中
[00:16:57.880 --> 00:16:59.880]  讓主去修剪
[00:16:59.880 --> 00:17:03.880]  讓我們去經歷更多的去榮美
[00:17:03.880 --> 00:17:06.880]  更多的生命當中的豐富
[00:17:06.880 --> 00:17:08.880]  交給主去修剪
[00:17:08.880 --> 00:17:10.880]  修剪乾淨
[00:17:10.880 --> 00:17:12.880]  甚至有的時候
[00:17:12.880 --> 00:17:14.880]  是我們不願意的
[00:17:14.880 --> 00:17:16.880]  我們牢牢所抓緊的
[00:17:16.880 --> 00:17:18.880]  我們會覺得痛的
[00:17:18.880 --> 00:17:19.880]  是主來修剪
[00:17:19.880 --> 00:17:21.880]  我們覺得痛的
[00:17:21.880 --> 00:17:24.880]  但是我們神正在我們生命當中動功了
[00:17:24.880 --> 00:17:26.880]  我們就願意求神
[00:17:26.880 --> 00:17:29.880]  願意主賜給我們大的一個力量
[00:17:29.880 --> 00:17:30.880]  啊 主
[00:17:30.880 --> 00:17:32.880]  我們願意順服
[00:17:32.880 --> 00:17:33.880]  我們願意放棄
[00:17:33.880 --> 00:17:36.880]  我們願意去
[00:17:36.880 --> 00:17:40.880]  就經歷更多主在我們生命當中的美好
[00:17:40.880 --> 00:17:42.880]  真正在永恆當中
[00:17:42.880 --> 00:17:44.880]  有份的那個福分
[00:17:44.880 --> 00:17:47.880]  我們就可以真的去經歷到
[00:17:47.880 --> 00:17:49.880]  而且得著
[00:17:49.880 --> 00:17:52.880]  大家所熟悉的
[00:17:52.880 --> 00:17:54.880]  我是葡萄樹
[00:17:54.880 --> 00:17:57.880]  你們是枝子
[00:17:57.880 --> 00:18:00.880]  強調一個你們啊
[00:18:00.880 --> 00:18:01.880]  感謝主
[00:18:01.880 --> 00:18:05.880]  讓我們有這樣一個美好的屬靈大家庭
[00:18:05.880 --> 00:18:07.880]  主就把我們放在一起
[00:18:07.880 --> 00:18:10.880]  我們不單單是一個人啊
[00:18:10.880 --> 00:18:12.880]  不是你是枝子啊
[00:18:12.880 --> 00:18:15.880]  是你們是枝子啊
[00:18:15.880 --> 00:18:19.880]  我們就看到我們身邊弟兄姊妹
[00:18:19.880 --> 00:18:22.880]  彼此的那樣的一種的重要性
[00:18:22.880 --> 00:18:24.880]  你們是枝子
[00:18:24.880 --> 00:18:27.880]  我們還要彼此相連接
[00:18:27.880 --> 00:18:29.880]  我們不可能說
[00:18:29.880 --> 00:18:31.880]  我們只和主連接就夠了
[00:18:31.880 --> 00:18:33.880]  我們也要和我們的主
[00:18:33.880 --> 00:18:35.880]  我們的主內肢體相連接
[00:18:35.880 --> 00:18:41.880]  而且要成為主恩典流通的管道
[00:18:41.880 --> 00:18:43.880]  互相去祝福
[00:18:43.880 --> 00:18:44.880]  互相去扶持
[00:18:44.880 --> 00:18:47.880]  甚至互相去提醒
[00:18:47.880 --> 00:18:49.880]  最近你怎麼樣了
[00:18:49.880 --> 00:18:51.880]  都不見你了
[00:18:51.880 --> 00:18:53.880]  你要迴轉
[00:18:53.880 --> 00:18:55.880]  你要小心了我
[00:18:55.880 --> 00:18:57.880]  你要留心了我
[00:18:57.880 --> 00:19:00.880]  你要趕快來清淨神了
[00:19:00.880 --> 00:19:02.880]  我們要互相來扶持
[00:19:02.880 --> 00:19:04.880]  才可以真的是
