
[00:00:00.000 --> 00:00:10.000]  大家好,很久沒有跟大家見面了
[00:03:23.000 --> 00:03:28.000]  是在《路加福音》第四章一到十三節
[00:03:28.000 --> 00:03:33.000]  這段經文可能是大家耳熟能詳的一段經文
[00:03:33.000 --> 00:03:37.000]  但其實內裡就像我剛才所說
[00:03:37.000 --> 00:03:43.000]  是一個蘊含著人生挑戰的重要訊息
[00:03:43.000 --> 00:03:45.000]  如果你有聖經的話
[00:03:45.000 --> 00:03:47.000]  你一起拿出來看
[00:03:47.000 --> 00:03:49.000]  甚至可以跟我一起讀出來
[00:03:49.000 --> 00:03:51.000]  如果不是的話
[00:03:51.000 --> 00:03:55.000]  你就可以聽我讀出這十三節的經文
[00:03:55.000 --> 00:03:57.000]  聖經裏面是這樣說
[00:03:57.000 --> 00:04:00.000]  耶穌被聖靈充滿
[00:04:00.000 --> 00:04:02.000]  從約旦河回來
[00:04:02.000 --> 00:04:05.000]  聖靈將他引渡曠野
[00:04:05.000 --> 00:04:08.000]  四十天受魔鬼的試探
[00:04:08.000 --> 00:04:11.000]  那些日子沒有吃什麼
[00:04:11.000 --> 00:04:13.000]  日子滿了
[00:04:13.000 --> 00:04:14.000]  他就餓了
[00:04:14.000 --> 00:04:16.000]  魔鬼對他說
[00:04:16.000 --> 00:04:18.000]  你若是上帝的兒子
[00:04:18.000 --> 00:04:22.000]  可以吩咐這塊石頭變成食物
[00:04:22.000 --> 00:04:24.000]  耶穌回答說
[00:04:24.000 --> 00:04:26.000]  經上記著說
[00:04:26.000 --> 00:04:29.000]  人活著不是單靠食物
[00:04:29.000 --> 00:04:33.000]  乃是靠上帝口裡所出的一切話
[00:04:33.000 --> 00:04:37.000]  魔鬼又令他上了高山
[00:04:37.000 --> 00:04:41.000]  十時間把天下的萬國都自給他看
[00:04:41.000 --> 00:04:42.000]  對他說
[00:04:42.000 --> 00:04:45.000]  這一切權柄榮華
[00:04:45.000 --> 00:04:47.000]  我都要給你
[00:04:47.000 --> 00:04:50.000]  因為這原是交付我的
[00:04:50.000 --> 00:04:53.000]  我願意給誰就給誰
[00:04:53.000 --> 00:04:56.000]  你若在我面前下拜
[00:04:56.000 --> 00:04:58.000]  這都要歸你
[00:04:58.000 --> 00:05:00.000]  耶穌說
[00:05:00.000 --> 00:05:02.000]  經上記著說
[00:05:02.000 --> 00:05:05.000]  當拜主,你的上帝
[00:05:05.000 --> 00:05:07.000]  但要侍奉他
[00:05:07.000 --> 00:05:11.000]  魔鬼又令他到耶路撒冷去
[00:05:11.000 --> 00:05:13.000]  叫他站在墊頂上
[00:05:13.000 --> 00:05:15.000]  對他說
[00:05:15.000 --> 00:05:17.000]  你若是上帝的兒子
[00:05:17.000 --> 00:05:20.000]  可以從這裡跳下去
[00:05:20.000 --> 00:05:22.000]  因為經上記著說
[00:05:22.000 --> 00:05:26.000]  主要為你吩咐他的使者保護你
[00:05:26.000 --> 00:05:29.000]  他們要用手托著你
[00:05:29.000 --> 00:05:33.000]  免得你的腳碰在石頭上
[00:05:33.000 --> 00:05:35.000]  耶穌對他說
[00:05:35.000 --> 00:05:36.000]  經上說
[00:05:36.000 --> 00:05:40.000]  不可試探主,你的上帝
[00:05:40.000 --> 00:05:43.000]  魔鬼用完了各樣的試探
[00:05:43.000 --> 00:05:46.000]  就暫時離開耶穌
[00:05:46.000 --> 00:05:49.000]  在這段經文裡
[00:05:49.000 --> 00:05:53.000]  魔鬼用了三個不同的方法
[00:05:53.000 --> 00:05:55.000]  去試探耶穌
[00:05:55.000 --> 00:05:57.000]  這個試探
[00:05:57.000 --> 00:05:59.000]  可以告訴我們
[00:05:59.000 --> 00:06:03.000]  是人生中一個很重要的經歷
[00:06:03.000 --> 00:06:07.000]  神若是允許耶穌
[00:06:07.000 --> 00:06:09.000]  能夠到誠育身
[00:06:09.000 --> 00:06:11.000]  來到我們人間當中
[00:06:11.000 --> 00:06:13.000]  祂必定和我們一樣
[00:06:13.000 --> 00:06:17.000]  經歷作為人不同的挑戰
[00:06:17.000 --> 00:06:20.000]  在第一節裡說
[00:06:20.000 --> 00:06:24.000]  祂從一旦河回來
[00:06:24.000 --> 00:06:26.000]  充滿著聖靈
[00:06:26.000 --> 00:06:29.000]  聖靈引導祂去曠野
[00:06:29.000 --> 00:06:31.000]  在這段經文還記不記得
[00:06:31.000 --> 00:06:36.000]  耶穌剛剛被約翰施洗完
[00:06:36.000 --> 00:06:41.000]  然後從聖靈帶祂去曠野
[00:06:41.000 --> 00:06:45.000]  去到曠野接受試探
[00:06:45.000 --> 00:06:47.000]  那裡說
[00:06:47.000 --> 00:06:51.000]  祂要經歷四十天受魔鬼的試探
[00:06:51.000 --> 00:06:53.000]  有解經家說
[00:06:53.000 --> 00:06:56.000]  四十天可能是真的四十天
[00:06:56.000 --> 00:06:58.000]  也有人說
[00:06:58.000 --> 00:07:01.000]  四十天是一個預表的數字
[00:07:01.000 --> 00:07:03.000]  就好像當年
[00:07:03.000 --> 00:07:05.000]  以色列人在曠野裡
[00:07:05.000 --> 00:07:07.000]  經歷四十年一樣
[00:07:07.000 --> 00:07:12.000]  可能是真的耶穌經歷四十天的魔鬼試探
[00:07:12.000 --> 00:07:14.000]  同時也可能是
[00:07:14.000 --> 00:07:16.000]  多於四十天
[00:07:16.000 --> 00:07:17.000]  有沒有想過
[00:07:17.000 --> 00:07:20.000]  如果四十天不吃東西的時候
[00:07:20.000 --> 00:07:22.000]  會是怎樣的呢?
[00:07:22.000 --> 00:07:24.000]  如果
[00:07:24.000 --> 00:07:26.000]  主耶穌真的
[00:07:26.000 --> 00:07:29.000]  好像魔鬼那樣說
[00:07:29.000 --> 00:07:33.000]  如果能夠將石頭
[00:07:33.000 --> 00:07:36.000]  變成食物的時候
[00:07:36.000 --> 00:07:41.000]  你就可以不用餓了
[00:07:41.000 --> 00:07:43.000]  但其實魔鬼真正的目的
[00:07:43.000 --> 00:07:47.000]  不是想將石頭變成食物
[00:07:47.000 --> 00:07:49.000]  其實祂真正的目的
[00:07:49.000 --> 00:07:54.000]  就是考驗祂到底是不是上帝的兒子
[00:07:54.000 --> 00:07:56.000]  如果祂真的是上帝
[00:07:56.000 --> 00:07:57.000]  差派下來
[00:07:57.000 --> 00:07:59.000]  道成肉身的兒子的話
[00:07:59.000 --> 00:08:03.000]  祂就會勝過一切
[00:08:03.000 --> 00:08:06.000]  因為祂來到人間
[00:08:06.000 --> 00:08:09.000]  祂將會有一個很重要的使命
[00:08:09.000 --> 00:08:10.000]  我相信
[00:08:10.000 --> 00:08:11.000]  大家都知道
[00:08:11.000 --> 00:08:13.000]  祂要經歷什麼使命
[00:08:13.000 --> 00:08:14.000]  對不對?
[00:08:14.000 --> 00:08:17.000]  剛剛我們經歷了復活節
[00:08:17.000 --> 00:08:22.000]  祂就是要完成這麼重要的使命
[00:08:22.000 --> 00:08:24.000]  四十天來說
[00:08:24.000 --> 00:08:26.000]  真的說長不長
[00:08:26.000 --> 00:08:27.000]  說短不短
[00:08:27.000 --> 00:08:31.000]  有時候我們很容易會發脾氣
[00:08:31.000 --> 00:08:33.000]  就會關上門
[00:08:33.000 --> 00:08:35.000]  就算家人叫你吃飯
[00:08:35.000 --> 00:08:36.000]  你也說我不吃了
[00:08:36.000 --> 00:08:38.000]  一餐半餐
[00:08:38.000 --> 00:08:41.000]  但這次是四十天不吃東西
[00:08:41.000 --> 00:08:44.000]  魔鬼很聰明
[00:08:44.000 --> 00:08:48.000]  祂知道人最軟弱的地方是什麼
[00:08:48.000 --> 00:08:52.000]  祂知道當經歷了這麼久的時候
[00:08:52.000 --> 00:08:58.000]  人間的肚餓是很難忍耐的
[00:08:58.000 --> 00:08:59.000]  我相信
[00:08:59.000 --> 00:09:02.000]  如果大家試過
[00:09:02.000 --> 00:09:03.000]  吃東西比較晚
[00:09:03.000 --> 00:09:06.000]  或者很肚餓
[00:09:06.000 --> 00:09:07.000]  不吃東西的時候
[00:09:07.000 --> 00:09:09.000]  感覺是怎麼樣呢?
[00:09:09.000 --> 00:09:12.000]  魔鬼發出的挑戰
[00:09:12.000 --> 00:09:18.000]  如果你是上帝的兒子
[00:09:18.000 --> 00:09:23.000]  你就可以將石頭變成食物
[00:09:23.000 --> 00:09:26.000]  但是耶穌很聰明
[00:09:26.000 --> 00:09:28.000]  耶穌很清楚
[00:09:28.000 --> 00:09:32.000]  魔鬼是利用祂的弱點
[00:09:32.000 --> 00:09:36.000]  但祂也很清楚魔鬼是怎樣
[00:09:36.000 --> 00:09:39.000]  同樣很熟悉聖經
[00:09:39.000 --> 00:09:44.000]  耶穌用聖經的說話回答他
[00:09:44.000 --> 00:09:46.000]  他說
[00:09:46.000 --> 00:09:49.000]  人活著不是單靠食物
[00:09:49.000 --> 00:09:54.000]  乃是靠上帝口裡所出的話
[00:09:54.000 --> 00:09:59.000]  這就是耶穌給魔鬼的答案
[00:09:59.000 --> 00:10:05.000]  他不單沒有受試探
[00:10:05.000 --> 00:10:09.000]  而是真真正正用了這句說話
[00:10:09.000 --> 00:10:11.000]  剛才所說的說話
[00:10:11.000 --> 00:10:16.000]  是一句出自舊約《生命記》裡的一節經文
[00:10:16.000 --> 00:10:18.000]  《生命記》八章三節
[00:10:18.000 --> 00:10:20.000]  全句是這麼說的
[00:10:20.000 --> 00:10:24.000]  人生存不僅是靠食物
[00:10:24.000 --> 00:10:26.000]  不單是靠食物
[00:10:26.000 --> 00:10:31.000]  而且是靠上帝所說的每一句說話
[00:10:31.000 --> 00:10:35.000]  今天我們有沒有真真正正
[00:10:35.000 --> 00:10:40.000]  熟讀上帝給我們的說話呢?
[00:10:40.000 --> 00:10:42.000]  有時我在想
[00:10:42.000 --> 00:10:48.000]  大家已經差不多三個月不用上學了
[00:10:48.000 --> 00:10:50.000]  不用上學
[00:10:50.000 --> 00:10:53.000]  我知道大家可能有些Zoom要上課
[00:10:53.000 --> 00:10:55.000]  在過程當中
[00:10:55.000 --> 00:10:59.000]  有沒有想過除了上學之外
[00:10:59.000 --> 00:11:01.000]  拿一本聖經出來
[00:11:01.000 --> 00:11:03.000]  或者已經封了一層的聖經
[00:11:03.000 --> 00:11:06.000]  出來每晚看一點
[00:11:06.000 --> 00:11:08.000]  真的去明白一下呢?
[00:11:08.000 --> 00:11:11.000]  其實神是很特別的
[00:11:11.000 --> 00:11:13.000]  祂很保護我們
[00:11:13.000 --> 00:11:17.000]  但是魔鬼卻在不同的環境
[00:11:17.000 --> 00:11:22.000]  不同的地方進行一些試探
[00:11:22.000 --> 00:11:28.000]  魔鬼的目的是要讓人拋棄上帝
[00:11:28.000 --> 00:11:30.000]  拒絕上帝
[00:11:30.000 --> 00:11:34.000]  我記得在我讀神學的時候
[00:11:34.000 --> 00:11:41.000]  我們每個人都要去做一些報道活動
[00:11:41.000 --> 00:11:45.000]  我負責一些監獄的報道
[00:11:45.000 --> 00:11:48.000]  那裡是一個女性
[00:11:48.000 --> 00:11:56.000]  很多人都去因為他們混毒
[00:11:56.000 --> 00:11:59.000]  她們跟我分享的時候
[00:11:59.000 --> 00:12:01.000]  她們經常說
[00:12:01.000 --> 00:12:05.000]  當她們去做這件事的時候
[00:12:05.000 --> 00:12:08.000]  她們真的知道是不對的
[00:12:08.000 --> 00:12:11.000]  但不知為何她們聽到一把聲音
[00:12:11.000 --> 00:12:13.000]  跟她們說
[00:12:13.000 --> 00:12:15.000]  「你去吧,不要緊的」
[00:12:15.000 --> 00:12:17.000]  「因為你們還年輕」
[00:12:17.000 --> 00:12:20.000]  當她跟我分享的時候
[00:12:20.000 --> 00:12:22.000]  她們被人捉了
[00:12:22.000 --> 00:12:23.000]  她回望
[00:12:23.000 --> 00:12:28.000]  她覺得這把聲音就是魔鬼的聲音
[00:12:28.000 --> 00:12:30.000]  其實有很多時候
[00:12:30.000 --> 00:12:35.000]  你和我都會聽到一些不是從神而來的聲音
[00:12:35.000 --> 00:12:39.000]  可能就是從魔鬼而來的聲音
[00:12:39.000 --> 00:12:43.000]  但是我們真的要好好捉住神的話
[00:12:43.000 --> 00:12:49.000]  去拒絕一些我們明明知道是不可以做的事情
[00:12:49.000 --> 00:12:52.000]  因為我們有時候都知道
[00:12:52.000 --> 00:12:55.000]  那些根本是不應該做的
[00:12:55.000 --> 00:12:57.000]  接下來
[00:12:57.000 --> 00:12:59.000]  魔鬼有第二個試探
[00:12:59.000 --> 00:13:07.000]  他試探耶穌是否要掌握天下萬國
[00:13:07.000 --> 00:13:10.000]  在第四節那裡說
[00:13:10.000 --> 00:13:13.000]  對不起,是第五節那裡說
[00:13:13.000 --> 00:13:17.000]  魔鬼又領導他去高山
[00:13:17.000 --> 00:13:22.000]  拾時間將天下萬國指給他看
[00:13:22.000 --> 00:13:23.000]  告訴他
[00:13:23.000 --> 00:13:25.000]  如果你拜我
[00:13:25.000 --> 00:13:30.000]  我就將這一切的權柄榮華都給你
[00:13:30.000 --> 00:13:35.000]  當一個人只要做一個動作
[00:13:35.000 --> 00:13:37.000]  就是拜他
[00:13:37.000 --> 00:13:41.000]  榮華富貴都會給他
[00:13:41.000 --> 00:13:43.000]  如果是一個凡人
[00:13:43.000 --> 00:13:46.000]  你猜他會不會呢?
[00:13:46.000 --> 00:13:50.000]  我相信很多人都願意
[00:13:50.000 --> 00:13:54.000]  但是神又很特別
[00:13:54.000 --> 00:13:57.000]  神不和魔鬼做這些交換
[00:13:57.000 --> 00:13:59.000]  神告訴我們
[00:13:59.000 --> 00:14:02.000]  經常說
[00:14:02.000 --> 00:14:08.000]  當拜主,你的上帝,丹要侍奉他
[00:14:08.000 --> 00:14:13.000]  如果我們要和魔鬼作交易的話
[00:14:13.000 --> 00:14:20.000]  有很多時候,效果是想不到會發生什麼事
[00:14:20.000 --> 00:14:23.000]  所以,耶穌告訴我們
[00:14:23.000 --> 00:14:29.000]  當我們要去到一些關乎權力和金錢的時候
[00:14:29.000 --> 00:14:32.000]  我們都要很小心
[00:14:32.000 --> 00:14:36.000]  因為,這些交換
[00:14:36.000 --> 00:14:40.000]  不是一定從神那裡
[00:14:40.000 --> 00:14:44.000]  我們要很切地祈禱
[00:14:44.000 --> 00:14:46.000]  問清楚神
[00:14:46.000 --> 00:14:49.000]  這些是不是從他而來的呢?
[00:14:49.000 --> 00:14:53.000]  接下來,第三個挑戰
[00:14:53.000 --> 00:14:59.000]  是去試探耶穌對上帝的信任
[00:14:59.000 --> 00:15:01.000]  怎麼說呢?
[00:15:01.000 --> 00:15:05.000]  魔鬼又領導他去耶路撒冷
[00:15:05.000 --> 00:15:08.000]  去到聖殿的頂上
[00:15:08.000 --> 00:15:12.000]  跟他說,叫他從聖殿頂跳下來
[00:15:12.000 --> 00:15:16.000]  他說,如果你是上帝的兒子的話
[00:15:16.000 --> 00:15:19.000]  你就從這個頂跳下來
[00:15:19.000 --> 00:15:23.000]  因為上帝在經上都說
[00:15:23.000 --> 00:15:25.000]  他一定會保護你
[00:15:25.000 --> 00:15:27.000]  用手托著你
[00:15:27.000 --> 00:15:32.000]  不會讓你的腳碰在石頭上
[00:15:32.000 --> 00:15:35.000]  這次魔鬼很厲害
[00:15:35.000 --> 00:15:39.000]  他不單挑戰上帝
[00:15:39.000 --> 00:15:44.000]  道成肉身在人間的極限挑戰
[00:15:44.000 --> 00:15:46.000]  他還要挑戰他
[00:15:46.000 --> 00:15:49.000]  是不是真的對上帝的信任
[00:15:49.000 --> 00:15:53.000]  他說,如果你真的信任你的上帝
[00:15:53.000 --> 00:15:55.000]  你就從這裡跳下來
[00:15:55.000 --> 00:15:59.000]  我不知道,你作為一個年輕的基督徒
[00:15:59.000 --> 00:16:03.000]  有沒有被你的同學做過一些挑戰呢?
[00:16:03.000 --> 00:16:07.000]  我記得,我年輕的時候
[00:16:07.000 --> 00:16:11.000]  有一群基督徒的同學
[00:16:11.000 --> 00:16:16.000]  或者我聽到一些同學說
[00:16:16.000 --> 00:16:22.000]  有時候過馬路不照交通規則
[00:16:22.000 --> 00:16:25.000]  不照紅綠燈過馬路
[00:16:25.000 --> 00:16:28.000]  他們說,不要緊的
[00:16:28.000 --> 00:16:30.000]  上帝會保護我們
[00:16:30.000 --> 00:16:33.000]  但有些年長的基督徒說
[00:16:33.000 --> 00:16:36.000]  你不可以這樣試探神
[00:16:36.000 --> 00:16:38.000]  為什麼?
[00:16:38.000 --> 00:16:42.000]  正正就好像這個案例
[00:16:42.000 --> 00:16:47.000]  就是魔鬼要去試探你
[00:16:47.000 --> 00:16:50.000]  告訴你,如果你是上帝的兒子
[00:16:50.000 --> 00:16:52.000]  你就跳下來,他會保護你
[00:16:52.000 --> 00:16:54.000]  就像剛才所說
[00:16:54.000 --> 00:16:57.000]  如果你是上帝的兒子
[00:16:57.000 --> 00:16:59.000]  你亂過馬路
[00:16:59.000 --> 00:17:01.000]  因為上帝一定會保護你
[00:17:01.000 --> 00:17:04.000]  有沒有試過這樣被人挑戰呢?
[00:17:04.000 --> 00:17:08.000]  但其實,真正的上帝
[00:17:08.000 --> 00:17:11.000]  是否會這樣保護我們呢?
[00:17:11.000 --> 00:17:14.000]  當然,上帝真的會保護我們
[00:17:14.000 --> 00:17:18.000]  但我們真的不可以去試探我們的主
[00:17:18.000 --> 00:17:21.000]  這裡耶穌很聰明地說
[00:17:21.000 --> 00:17:25.000]  正正就像我剛才所說
[00:17:25.000 --> 00:17:29.000]  你們不可試探主,你們的上帝
[00:17:29.000 --> 00:17:32.000]  有很多時候,我們作為基督徒
[00:17:32.000 --> 00:17:35.000]  不知道你們有沒有嘗試過
[00:17:35.000 --> 00:17:38.000]  去試探我們的神呢?
[00:17:38.000 --> 00:17:40.000]  有沒有去想想
[00:17:40.000 --> 00:17:45.000]  如果我這樣做,行不行呢?
[00:17:45.000 --> 00:17:50.000]  我在3月20日的時候
[00:17:50.000 --> 00:17:53.000]  應該是3月17日開始
[00:17:53.000 --> 00:17:56.000]  我都試過進行了
[00:17:56.000 --> 00:18:04.000]  12天的一個斷食行動
[00:18:04.000 --> 00:18:06.000]  為什麼是3月17日呢?
[00:18:06.000 --> 00:18:08.000]  因為那個星期
[00:18:08.000 --> 00:18:10.000]  之前那個星期的6日
[00:18:10.000 --> 00:18:15.000]  剛好是一個教會重開
[00:18:15.000 --> 00:18:19.000]  我那天要在大堂講四堂道
[00:18:19.000 --> 00:18:24.000]  所以我之前都跟神祈禱
[00:18:24.000 --> 00:18:27.000]  我很想做一個禁食的祈禱
[00:18:27.000 --> 00:18:31.000]  希望可以在我講完道之後去做
[00:18:31.000 --> 00:18:33.000]  我經歷了這12天
[00:18:33.000 --> 00:18:36.000]  完全沒有吃過固體的食物
[00:18:36.000 --> 00:18:42.000]  我感受到這段經文一開始的時候
[00:18:42.000 --> 00:18:45.000]  肚餓的感覺
[00:18:45.000 --> 00:18:52.000]  那天完全感覺肚餓、胃痛、沒力氣
[00:18:52.000 --> 00:18:54.000]  完全不能動
[00:18:54.000 --> 00:18:56.000]  但是我不斷地祈禱
[00:18:56.000 --> 00:18:59.000]  不單止為了我這個肚餓去祈禱
[00:18:59.000 --> 00:19:03.000]  也為了香港的疫情
[00:19:03.000 --> 00:19:05.000]  香港的時勢
[00:19:05.000 --> 00:19:11.000]  還有教會不能夠去做實體崇拜
[00:19:11.000 --> 00:19:12.000]  見不到大家
[00:19:12.000 --> 00:19:16.000]  何時才可以見到大家去作出祈禱
[00:19:16.000 --> 00:19:22.000]  這也是上帝幫助我去度過這12天
[00:19:22.000 --> 00:19:24.000]  我不是叫你們去嘗試
[00:19:24.000 --> 00:19:29.000]  像神一樣經過40天不吃東西
[00:19:29.000 --> 00:19:33.000]  不過我又可以給你們一些挑戰
[00:19:33.000 --> 00:19:37.000]  如果你們可以不用考試的時間
[00:19:37.000 --> 00:19:40.000]  又有連續假期的時間
[00:19:40.000 --> 00:19:42.000]  又經常在家
[00:19:42.000 --> 00:19:44.000]  又不能外出的時候
[00:19:44.000 --> 00:19:49.000]  可以嘗試做一次禁食祈禱
[00:19:49.000 --> 00:19:53.000]  可能是跳過午餐或早餐
[00:19:53.000 --> 00:19:56.000]  去為自己去祈禱
[00:19:56.000 --> 00:19:59.000]  為身邊的人去祈禱
[00:19:59.000 --> 00:20:04.000]  這也是一個可以好好嘗試的挑戰
[00:20:04.000 --> 00:20:07.000]  其實整張聖經裡面
[00:20:07.000 --> 00:20:09.000]  整天的分享裡面
[00:20:09.000 --> 00:20:13.000]  最後這一節的經文
[00:20:13.000 --> 00:20:16.000]  告訴我們一件很重要的事
[00:20:16.000 --> 00:20:20.000]  魔鬼用完各樣的試探
[00:20:20.000 --> 00:20:24.000]  就暫時離開耶穌
[00:20:24.000 --> 00:20:28.000]  這個暫時是很重要的
[00:20:28.000 --> 00:20:30.000]  它不是告訴你
[00:20:30.000 --> 00:20:32.000]  我離開你了
[00:20:32.000 --> 00:20:33.000]  不再試探
[00:20:33.000 --> 00:20:37.000]  它是暫時離開
[00:20:37.000 --> 00:20:38.000]  在我們的人生裡
[00:20:38.000 --> 00:20:43.000]  我們可能經歷了不同的困難
[00:20:43.000 --> 00:20:46.000]  可能我們經歷了一次困難之後
[00:20:46.000 --> 00:20:48.000]  你說不要吧
[00:20:48.000 --> 00:20:51.000]  不要再有困難給我們吧
[00:20:51.000 --> 00:20:52.000]  不會的
[00:20:52.000 --> 00:20:55.000]  是暫時離開
[00:20:55.000 --> 00:20:58.000]  我們人生這麼長的路
[00:20:58.000 --> 00:21:01.000]  會不斷不斷不斷地
[00:21:01.000 --> 00:21:05.000]  遭受魔鬼的試探
[00:21:05.000 --> 00:21:08.000]  其實在今天的經文裡
[00:21:08.000 --> 00:21:13.000]  我們怎樣才能勝過這些試探呢?
[00:21:13.000 --> 00:21:19.000]  可以帶給我們什麼才能避開這些試探呢?
[00:21:19.000 --> 00:21:24.000]  第一樣就是要我們熟讀經文
[00:21:24.000 --> 00:21:26.000]  你看得很清楚
[00:21:26.000 --> 00:21:28.000]  在這三個試探裡
[00:21:28.000 --> 00:21:32.000]  魔鬼對於經文都非常熟悉
[00:21:32.000 --> 00:21:36.000]  但它的熟悉只是字面的熟悉
[00:21:36.000 --> 00:21:41.000]  它不是真真正正了解當中的含義
[00:21:41.000 --> 00:21:47.000]  而神同樣是用經文去回應魔鬼
[00:21:47.000 --> 00:21:52.000]  所以我們必須要熟讀經文
[00:21:52.000 --> 00:21:54.000]  熟讀聖經
[00:21:54.000 --> 00:21:55.000]  第二樣
[00:21:55.000 --> 00:22:00.000]  我們要很用心去跟神友交往
[00:22:00.000 --> 00:22:01.000]  怎樣交往呢?
[00:22:01.000 --> 00:22:03.000]  我們就是要去祈禱
[00:22:03.000 --> 00:22:05.000]  就像我剛才所說
[00:22:05.000 --> 00:22:10.000]  你們要找一段時間安靜下來給自己
[00:22:10.000 --> 00:22:16.000]  為自己、為自己的將來、為家人、為世界、為國家、為家庭
[00:22:16.000 --> 00:22:20.000]  這樣一樣寫下來為祈禱
[00:22:20.000 --> 00:22:24.000]  當然最重要的就是祈禱
[00:22:24.000 --> 00:22:28.000]  免得自己被撒旦魔鬼試探
[00:22:28.000 --> 00:22:30.000]  縱然被試探
[00:22:30.000 --> 00:22:34.000]  我們都要能夠去勝過它
[00:22:34.000 --> 00:22:37.000]  這些都是上帝教導我們
[00:22:37.000 --> 00:22:39.000]  在這段經文裡
[00:22:39.000 --> 00:22:42.000]  我們看到耶穌基督受試探
[00:22:42.000 --> 00:22:47.000]  但卻不被魔鬼成功
[00:22:47.000 --> 00:22:51.000]  願主親自幫助我們
[00:22:51.000 --> 00:22:59.000]  最後我想用一段經文去鼓勵各位同學和導師們
[00:22:59.000 --> 00:23:02.000]  這段經文是這樣說的
[00:23:02.000 --> 00:23:06.000]  主耶穌能體恤我們的軟弱
[00:23:06.000 --> 00:23:09.000]  因他凡事受過試探
[00:23:09.000 --> 00:23:11.000]  與我們一樣
[00:23:11.000 --> 00:23:16.000]  所以我們只管坦然無懼地來到主面前
[00:23:16.000 --> 00:23:19.000]  得蒙連恤、蒙恩惠
[00:23:19.000 --> 00:23:21.000]  作隨時的幫助
[00:23:21.000 --> 00:23:27.000]  在希伯來書四章十四到十六節這樣說
