
[00:00:00.000 --> 00:00:04.000]  各位靈體知會晚安
[00:01:35.000 --> 00:01:39.000]  因為他們一而再再而三地去叛逆上帝
[00:01:39.000 --> 00:01:41.000]  以致上帝嚴禁他們
[00:01:41.000 --> 00:01:45.000]  不可以進入迦南這個應許的地方
[00:01:45.000 --> 00:01:48.000]  因此來到生命記第十章的經文
[00:01:48.000 --> 00:01:51.000]  摩西要複述上一代的黑歷史
[00:01:51.000 --> 00:01:54.000]  他們怎樣在曠野去拜金牛毒等等
[00:01:54.000 --> 00:01:57.000]  後來摩西卻為這群人去代求
[00:01:57.000 --> 00:02:00.000]  以致他們可以再次在後一代
[00:02:00.000 --> 00:02:04.000]  他們現在這個新一代能夠進入迦南地
[00:02:04.000 --> 00:02:07.000]  而今天我們所看的十章十二節
[00:02:07.000 --> 00:02:09.000]  和去到十一章的三十二節
[00:02:09.000 --> 00:02:13.000]  我們大概可以將他們分成四個部分
[00:02:13.000 --> 00:02:15.000]  好像part1應該會看到
[00:02:15.000 --> 00:02:17.000]  上帝的要求
[00:02:17.000 --> 00:02:21.000]  第一部分就是講述上帝對他子民的要求
[00:02:21.000 --> 00:02:25.000]  就是愛神並且遵守他的誡命
[00:02:25.000 --> 00:02:28.000]  第二部分解釋了愛上帝
[00:02:28.000 --> 00:02:31.000]  愛守誡命的原因和動力
[00:02:31.000 --> 00:02:34.000]  就是因為上帝在以色列人中間
[00:02:34.000 --> 00:02:36.000]  行了很奇妙的事
[00:02:36.000 --> 00:02:40.000]  第三部分可以說是整個十一章的重點所在
[00:02:40.000 --> 00:02:43.000]  內容就是守誡命的結果
[00:02:43.000 --> 00:02:46.000]  當然就是得著那塊應許的地方
[00:02:46.000 --> 00:02:48.000]  上帝應許新一代的以色列人
[00:02:48.000 --> 00:02:52.000]  能夠進入迦南地這塊流奶與麥之地
[00:02:52.000 --> 00:02:54.000]  不過其實是有條件的
[00:02:54.000 --> 00:02:56.000]  什麼條件呢?
[00:02:56.000 --> 00:03:00.000]  當然就是要遵守上帝所吩咐的一切誡命
[00:03:00.000 --> 00:03:02.000]  而在第四部分
[00:03:02.000 --> 00:03:06.000]  就是上帝的子民終於要從福禍之間
[00:03:06.000 --> 00:03:08.000]  要作一個抉擇
[00:03:08.000 --> 00:03:11.000]  就是在新命紀十一章二十六至三十二節
[00:03:11.000 --> 00:03:13.000]  那裡說若然他們聽從上帝
[00:03:13.000 --> 00:03:14.000]  他們就會蒙福
[00:03:14.000 --> 00:03:18.000]  若果不聽從他們就會詛咒
[00:03:18.000 --> 00:03:21.000]  所以讓我們現在立即去看第一部分
[00:03:21.000 --> 00:03:24.000]  愛上帝是一個要求
[00:03:24.000 --> 00:03:26.000]  愛上帝是一個要求
[00:03:26.000 --> 00:03:28.000]  是我的第一點
[00:03:28.000 --> 00:03:30.000]  莫西拉在第十二節一開始
[00:03:30.000 --> 00:03:32.000]  問了一個很嚴重很嚴肅的問題
[00:03:32.000 --> 00:03:34.000]  他說以色列啊
[00:03:34.000 --> 00:03:35.000]  現在耶和華你的神
[00:03:35.000 --> 00:03:37.000]  向你要的是什麼?
[00:03:37.000 --> 00:03:40.000]  我們發現這個問題尤其熟悉
[00:03:40.000 --> 00:03:42.000]  因為類似的情況
[00:03:42.000 --> 00:03:45.000]  都出現在尼加書六章八節
[00:03:45.000 --> 00:03:46.000]  西人啊
[00:03:46.000 --> 00:03:48.000]  耶和華已指示你何謂善
[00:03:48.000 --> 00:03:51.000]  他向你所要的是什麼?
[00:03:51.000 --> 00:03:53.000]  事實上這個問題
[00:03:53.000 --> 00:03:56.000]  同樣是我們今天不少基督徒都會問的
[00:03:56.000 --> 00:03:58.000]  究竟上帝的心意是怎樣?
[00:03:58.000 --> 00:04:02.000]  又或者上帝對他的子民有什麼要求?
[00:04:02.000 --> 00:04:05.000]  相信這個問題對我們今天來說
[00:04:05.000 --> 00:04:07.000]  都是非常非常重要
[00:04:07.000 --> 00:04:10.000]  因為它影響著我們怎樣去過日子
[00:04:10.000 --> 00:04:12.000]  所以我們一起去看看
[00:04:12.000 --> 00:04:14.000]  摩西給他們的答案是什麼?
[00:04:14.000 --> 00:04:16.000]  答案在十二十三節
[00:04:16.000 --> 00:04:19.000]  他說只要你敬畏耶和華你的神
[00:04:19.000 --> 00:04:21.000]  遵行他一切的道
[00:04:21.000 --> 00:04:23.000]  愛他盡心盡性
[00:04:23.000 --> 00:04:25.000]  侍奉耶和華你的神
[00:04:25.000 --> 00:04:27.000]  遵守耶和華的律例
[00:04:27.000 --> 00:04:29.000]  誡命律例
[00:04:29.000 --> 00:04:31.000]  就是我今天所吩咐你的
[00:04:31.000 --> 00:04:33.000]  為要使你得福
[00:04:33.000 --> 00:04:35.000]  我們在這裡看到
[00:04:35.000 --> 00:04:38.000]  摩西的命令是很簡單清楚和直接
[00:04:38.000 --> 00:04:41.000]  在這裡摩西提及了五個動詞
[00:04:41.000 --> 00:04:43.000]  分別是敬畏
[00:04:43.000 --> 00:04:44.000]  遵行
[00:04:44.000 --> 00:04:45.000]  愛
[00:04:45.000 --> 00:04:46.000]  侍奉
[00:04:46.000 --> 00:04:47.000]  和遵守
[00:04:47.000 --> 00:04:51.000]  而這五個動詞其實涵蓋著兩個很不同的層面
[00:04:51.000 --> 00:04:53.000]  相信大家都看到
[00:04:53.000 --> 00:04:55.000]  一方面是我們內在的心態
[00:04:55.000 --> 00:04:57.000]  就好像敬畏上帝
[00:04:57.000 --> 00:04:59.000]  愛上帝所表達的
[00:04:59.000 --> 00:05:01.000]  而另一方面是行動上的
[00:05:01.000 --> 00:05:03.000]  當中包括遵行
[00:05:03.000 --> 00:05:05.000]  侍奉他
[00:05:05.000 --> 00:05:07.000]  和遵守他的誡命
[00:05:07.000 --> 00:05:09.000]  相反地說
[00:05:09.000 --> 00:05:11.000]  上帝所要求他的指紋
[00:05:11.000 --> 00:05:13.000]  不單單是心態上的信靠
[00:05:13.000 --> 00:05:15.000]  同樣他要求我們
[00:05:15.000 --> 00:05:17.000]  是以行動去委身於他
[00:05:17.000 --> 00:05:19.000]  否則就會像
[00:05:19.000 --> 00:05:22.000]  哥林多前書13章所描述的
[00:05:22.000 --> 00:05:25.000]  成為命的螺響的拔一樣
[00:05:25.000 --> 00:05:27.000]  沒什麼意義沒什麼價值
[00:05:27.000 --> 00:05:29.000]  又或者相反地說
[00:05:29.000 --> 00:05:32.000]  若果我們只顧著做啊做啊做
[00:05:32.000 --> 00:05:34.000]  想以單純的服侍
[00:05:34.000 --> 00:05:35.000]  行動
[00:05:35.000 --> 00:05:37.000]  而忽略了和上帝之間
[00:05:37.000 --> 00:05:39.000]  建立親密的關係的時候
[00:05:39.000 --> 00:05:41.000]  同樣會陷入一種
[00:05:41.000 --> 00:05:43.000]  的律法主義
[00:05:43.000 --> 00:05:45.000]  所以我們今天
[00:05:45.000 --> 00:05:47.000]  同樣去檢視我們自己的心態
[00:05:47.000 --> 00:05:49.000]  當我們稱自己
[00:05:49.000 --> 00:05:51.000]  為基督徒的時候
[00:05:51.000 --> 00:05:53.000]  當我們說自己愛上帝的時候
[00:05:53.000 --> 00:05:55.000]  我們有沒有相對
[00:05:55.000 --> 00:05:57.000]  對應的行動呢
[00:05:57.000 --> 00:05:59.000]  去實踐出來呢
[00:05:59.000 --> 00:06:01.000]  相反
[00:06:01.000 --> 00:06:03.000]  當我們說要侍奉上帝
[00:06:03.000 --> 00:06:05.000]  去實至行善
[00:06:05.000 --> 00:06:07.000]  耶穌教導的時候
[00:06:07.000 --> 00:06:09.000]  我們又怎樣
[00:06:09.000 --> 00:06:11.000]  用一個怎樣的屬靈生命和狀態
[00:06:11.000 --> 00:06:13.000]  去承載這些服侍呢
[00:06:13.000 --> 00:06:17.000]  當然這些說話
[00:06:17.000 --> 00:06:19.000]  我這樣說出來當然不難
[00:06:19.000 --> 00:06:21.000]  不過我們都知道我們要行出來
[00:06:21.000 --> 00:06:23.000]  是一點都不容易
[00:06:23.000 --> 00:06:25.000]  因為若果愛神
[00:06:25.000 --> 00:06:27.000]  馴服神是這麼容易的話
[00:06:27.000 --> 00:06:29.000]  摩西就不需要寫這幾章
[00:06:29.000 --> 00:06:31.000]  不用那麼多的應許
[00:06:31.000 --> 00:06:33.000]  就不需要那麼多勉勵
[00:06:33.000 --> 00:06:35.000]  事實上相隔了一千年後的
[00:06:35.000 --> 00:06:37.000]  耶穌時代
[00:06:37.000 --> 00:06:39.000]  那班以色列人仍然無法理解
[00:06:39.000 --> 00:06:41.000]  這個道理
[00:06:41.000 --> 00:06:43.000]  耶穌曾經責備那班
[00:06:43.000 --> 00:06:45.000]  猶太教的領袖
[00:06:45.000 --> 00:06:47.000]  只顧著將薄荷
[00:06:47.000 --> 00:06:49.000]  其他芹菜各樣東西獻上
[00:06:49.000 --> 00:06:51.000]  十分之一
[00:06:51.000 --> 00:06:53.000]  不過他忽略了律法
[00:06:53.000 --> 00:06:55.000]  更加重要的事
[00:06:55.000 --> 00:06:57.000]  就是愛神和愛論社
[00:06:59.000 --> 00:07:01.000]  我們回到經文
[00:07:01.000 --> 00:07:03.000]  我的第二點是
[00:07:03.000 --> 00:07:05.000]  愛上帝是一個動力
[00:07:05.000 --> 00:07:07.000]  愛上帝是一個動力
[00:07:07.000 --> 00:07:09.000]  摩西為了幫助以色列民
[00:07:09.000 --> 00:07:11.000]  去加強他們的實踐
[00:07:11.000 --> 00:07:13.000]  他正正在第十章尾到第十一章
[00:07:13.000 --> 00:07:15.000]  就說了幾個原因
[00:07:15.000 --> 00:07:17.000]  第一個原因在
[00:07:17.000 --> 00:07:19.000]  十四節那裡
[00:07:19.000 --> 00:07:21.000]  看天和天上的天
[00:07:21.000 --> 00:07:23.000]  地和地上所有的
[00:07:23.000 --> 00:07:25.000]  都屬耶和華你的神
[00:07:25.000 --> 00:07:27.000]  摩西在這裡用了
[00:07:27.000 --> 00:07:29.000]  天和地這兩個極端
[00:07:29.000 --> 00:07:31.000]  去表達什麼
[00:07:31.000 --> 00:07:33.000]  世上的宇宙萬物
[00:07:33.000 --> 00:07:35.000]  都是屬於耶和華的
[00:07:35.000 --> 00:07:37.000]  而且不單止這樣
[00:07:37.000 --> 00:07:39.000]  他在十五節再加多句說話
[00:07:39.000 --> 00:07:41.000]  然而耶和華尊愛你的列祖
[00:07:41.000 --> 00:07:43.000]  愛他們從萬民當中
[00:07:43.000 --> 00:07:45.000]  揀選他們
[00:07:45.000 --> 00:07:47.000]  就是他們的後裔和今天一樣
[00:07:47.000 --> 00:07:51.000]  縱使上帝掌管萬有
[00:07:51.000 --> 00:07:53.000]  不過
[00:07:53.000 --> 00:07:55.000]  他在萬民當中
[00:07:55.000 --> 00:07:57.000]  卻是揀選了以色列人
[00:07:57.000 --> 00:07:59.000]  讓他們成為被眷顧的對象
[00:07:59.000 --> 00:08:01.000]  又成為自己納約的子民
[00:08:01.000 --> 00:08:05.000]  而更重要的是
[00:08:05.000 --> 00:08:07.000]  上帝當初揀選以色列人是怎樣
[00:08:07.000 --> 00:08:09.000]  他們不是有什麼特別可愛的地方
[00:08:09.000 --> 00:08:11.000]  單單
[00:08:11.000 --> 00:08:13.000]  他是因為耶和華是一位
[00:08:13.000 --> 00:08:15.000]  是一位思慈愛的上帝
[00:08:15.000 --> 00:08:17.000]  沒錯上帝一早就知道
[00:08:17.000 --> 00:08:19.000]  他們這班以色列人
[00:08:19.000 --> 00:08:21.000]  不是乖乖仔不是乖乖女
[00:08:21.000 --> 00:08:23.000]  他們知道
[00:08:23.000 --> 00:08:25.000]  上帝知道他們的本質是怎樣
[00:08:25.000 --> 00:08:27.000]  不過
[00:08:27.000 --> 00:08:29.000]  這樣也無阻上帝仍然揀選他們
[00:08:29.000 --> 00:08:31.000]  而第二個原因
[00:08:31.000 --> 00:08:33.000]  記錄在十七十八節
[00:08:33.000 --> 00:08:35.000]  因為耶和華你們的神
[00:08:35.000 --> 00:08:37.000]  是萬神之神萬主之主
[00:08:37.000 --> 00:08:39.000]  是偉大強有力可畏的神
[00:08:39.000 --> 00:08:41.000]  不看人的情面
[00:08:41.000 --> 00:08:43.000]  也不受賄賂
[00:08:43.000 --> 00:08:45.000]  他為孤兒寡婦身冤
[00:08:45.000 --> 00:08:47.000]  愛護寄居的賜給他衣食
[00:08:47.000 --> 00:08:51.000]  這裡和剛才所說的天和地一樣
[00:08:51.000 --> 00:08:53.000]  都是用了最尊貴的修辭
[00:08:53.000 --> 00:08:55.000]  萬神之神萬主之主
[00:08:55.000 --> 00:08:57.000]  他這樣去形容上帝
[00:08:57.000 --> 00:08:59.000]  什麼呢
[00:08:59.000 --> 00:09:01.000]  他本身有超乎一切的大能
[00:09:01.000 --> 00:09:03.000]  不過
[00:09:03.000 --> 00:09:05.000]  這位上帝不是一位高高在上
[00:09:05.000 --> 00:09:07.000]  對人不消一顧的上帝
[00:09:07.000 --> 00:09:09.000]  他卻是
[00:09:09.000 --> 00:09:11.000]  告訴我們
[00:09:11.000 --> 00:09:13.000]  這位上帝是看顧嬰兒寡婦和寄居的
[00:09:13.000 --> 00:09:17.000]  特別按當時的文化
[00:09:17.000 --> 00:09:19.000]  寄居的
[00:09:19.000 --> 00:09:21.000]  包括離鄉別井的外族人
[00:09:21.000 --> 00:09:25.000]  即是說什麼
[00:09:25.000 --> 00:09:27.000]  上帝不會偏待人
[00:09:27.000 --> 00:09:29.000]  他卻是超越萬有
[00:09:29.000 --> 00:09:31.000]  好憐憫的上帝
[00:09:31.000 --> 00:09:33.000]  剛才說了兩個
[00:09:33.000 --> 00:09:35.000]  上帝的屬性
[00:09:35.000 --> 00:09:37.000]  上帝的偉大
[00:09:37.000 --> 00:09:39.000]  天地都屬於耶和華
[00:09:39.000 --> 00:09:41.000]  第二就是上帝的憐憫
[00:09:41.000 --> 00:09:43.000]  第三個原因出現在21節
[00:09:43.000 --> 00:09:45.000]  他是你當讚美的是你的神
[00:09:45.000 --> 00:09:47.000]  為你做了大而可畏的事
[00:09:47.000 --> 00:09:49.000]  這是你親眼見過的
[00:09:49.000 --> 00:09:51.000]  這裡所說的
[00:09:51.000 --> 00:09:53.000]  大而可畏是什麼意思
[00:09:53.000 --> 00:09:55.000]  英文是Great and Fearful Things
[00:09:55.000 --> 00:10:01.000]  什麼會是又偉大又令人懼怕的呢
[00:10:01.000 --> 00:10:05.000]  對我來說
[00:10:05.000 --> 00:10:07.000]  我只想到上帝自己
[00:10:07.000 --> 00:10:09.000]  其實每當這個字
[00:10:09.000 --> 00:10:11.000]  這個phrase出現在生命記的時候
[00:10:11.000 --> 00:10:13.000]  他是用來解釋
[00:10:13.000 --> 00:10:15.000]  用來形容那六十萬以色列人
[00:10:15.000 --> 00:10:17.000]  過紅海出埃及的震撼場面
[00:10:17.000 --> 00:10:19.000]  可以看一下這張照片
[00:10:19.000 --> 00:10:21.000]  不過這次摩西在這裡
[00:10:21.000 --> 00:10:23.000]  所說的大而可畏的事
[00:10:23.000 --> 00:10:25.000]  他是在解釋
[00:10:25.000 --> 00:10:27.000]  他如何祝福那些以色列人的數目
[00:10:27.000 --> 00:10:29.000]  由當初
[00:10:29.000 --> 00:10:31.000]  雅各一家的七十人
[00:10:31.000 --> 00:10:33.000]  去到今天
[00:10:33.000 --> 00:10:35.000]  如同天上的繁星一樣多
[00:10:35.000 --> 00:10:37.000]  在這裡
[00:10:37.000 --> 00:10:39.000]  摩西提醒以色列人
[00:10:39.000 --> 00:10:41.000]  上帝為他們所做的
[00:10:41.000 --> 00:10:43.000]  是何等奇妙
[00:10:43.000 --> 00:10:45.000]  如果還要數算的話
[00:10:45.000 --> 00:10:47.000]  摩西在十一章裏補充了
[00:10:47.000 --> 00:10:49.000]  上帝如何行奇妙的事
[00:10:49.000 --> 00:10:51.000]  第二到第七節
[00:10:51.000 --> 00:10:53.000]  我不讀出來了
[00:10:53.000 --> 00:10:55.000]  大家可以看到摩西在這裡
[00:10:55.000 --> 00:10:57.000]  有兩個的片段
[00:10:57.000 --> 00:10:59.000]  他分享了出來
[00:10:59.000 --> 00:11:01.000]  是有不同的顏色的
[00:11:01.000 --> 00:11:03.000]  一方面是正面的
[00:11:03.000 --> 00:11:05.000]  而另一方面是負面的黑歷史
[00:11:05.000 --> 00:11:07.000]  一方面
[00:11:07.000 --> 00:11:09.000]  上帝回顧
[00:11:09.000 --> 00:11:11.000]  他如何救了
[00:11:11.000 --> 00:11:13.000]  以色列人脫離埃及人的手
[00:11:13.000 --> 00:11:15.000]  如何叫那些
[00:11:15.000 --> 00:11:17.000]  埃及人的軍隊
[00:11:17.000 --> 00:11:19.000]  在紅海裏全軍覆沒
[00:11:19.000 --> 00:11:21.000]  不過
[00:11:21.000 --> 00:11:23.000]  不是所有事都是正面的
[00:11:23.000 --> 00:11:25.000]  更重要的是
[00:11:25.000 --> 00:11:27.000]  上帝都重述了當日
[00:11:27.000 --> 00:11:29.000]  他們如何在曠野
[00:11:29.000 --> 00:11:31.000]  去管教他們
[00:11:31.000 --> 00:11:33.000]  如何管教呢
[00:11:33.000 --> 00:11:35.000]  如果大家還記得那位叫大灘
[00:11:35.000 --> 00:11:37.000]  亞比蘭的事件
[00:11:37.000 --> 00:11:39.000]  在文數記第十六章
[00:11:39.000 --> 00:11:41.000]  記載了他們兩個人
[00:11:41.000 --> 00:11:43.000]  煽動了整整250個
[00:11:43.000 --> 00:11:45.000]  以色列人的領袖
[00:11:45.000 --> 00:11:47.000]  去對抗摩西和阿倫
[00:11:47.000 --> 00:11:49.000]  長話短說
[00:11:49.000 --> 00:11:51.000]  結果上帝將地開了一個大洞
[00:11:51.000 --> 00:11:53.000]  直接去吞了
[00:11:53.000 --> 00:11:55.000]  他們和他們的家眷
[00:11:55.000 --> 00:11:57.000]  在這裡
[00:11:57.000 --> 00:11:59.000]  為什麼摩西要提及
[00:11:59.000 --> 00:12:01.000]  以色列人的醜聞呢
[00:12:01.000 --> 00:12:03.000]  因為他想以色列人知道
[00:12:03.000 --> 00:12:05.000]  耶和華的能力
[00:12:05.000 --> 00:12:07.000]  不單單是用來拯救人
[00:12:07.000 --> 00:12:09.000]  他的能力同樣會用來
[00:12:09.000 --> 00:12:11.000]  管教
[00:12:11.000 --> 00:12:13.000]  即使是上帝的子民都沒有例外
[00:12:13.000 --> 00:12:17.000]  這裡告訴我們
[00:12:17.000 --> 00:12:19.000]  我們所信的上帝
[00:12:19.000 --> 00:12:21.000]  是偉大而可畏的上帝
[00:12:21.000 --> 00:12:23.000]  所以同樣
[00:12:23.000 --> 00:12:25.000]  我們今天身為上帝的兒女
[00:12:25.000 --> 00:12:27.000]  都不可以將上帝的話當作兒戲
[00:12:27.000 --> 00:12:29.000]  卻是要帶著敬畏的心
[00:12:29.000 --> 00:12:31.000]  去親近他
[00:12:31.000 --> 00:12:35.000]  聽起來都挺可怕的
[00:12:35.000 --> 00:12:37.000]  但如果用另一個角度去想
[00:12:37.000 --> 00:12:41.000]  其實能夠經歷上帝的管教
[00:12:41.000 --> 00:12:43.000]  是不是就代表
[00:12:43.000 --> 00:12:45.000]  我們是上帝的兒女呢
[00:12:45.000 --> 00:12:49.000]  當然我不是叫大家去試探神
[00:12:49.000 --> 00:12:51.000]  要先試下上帝的管教
[00:12:51.000 --> 00:12:53.000]  不是這樣的
[00:12:53.000 --> 00:12:55.000]  我的意思是
[00:12:55.000 --> 00:12:57.000]  他會管教我們正正是因為我們是他的兒女
[00:12:57.000 --> 00:12:59.000]  他為的是我們的好處
[00:12:59.000 --> 00:13:01.000]  甚願今天我們同樣
[00:13:01.000 --> 00:13:03.000]  謹記剛才所說的幾個動力
[00:13:03.000 --> 00:13:05.000]  就是上帝的偉大
[00:13:05.000 --> 00:13:07.000]  上帝的憐憫
[00:13:07.000 --> 00:13:09.000]  和上帝在我們身上的作為
[00:13:09.000 --> 00:13:11.000]  因為這樣會成為
[00:13:11.000 --> 00:13:13.000]  我們親近上帝
[00:13:13.000 --> 00:13:15.000]  愛他敬拜他的動力
[00:13:15.000 --> 00:13:17.000]  第三部分
[00:13:17.000 --> 00:13:19.000]  可以說是愛上帝
[00:13:19.000 --> 00:13:21.000]  是一個祝福
[00:13:21.000 --> 00:13:23.000]  這裡正正我們剛才所說
[00:13:23.000 --> 00:13:25.000]  十一章正正是這個
[00:13:25.000 --> 00:13:27.000]  十一章的高潮所在
[00:13:27.000 --> 00:13:29.000]  因為他代表著什麼
[00:13:29.000 --> 00:13:31.000]  是守誡命的一個結果
[00:13:31.000 --> 00:13:33.000]  我們得著應許之地的祝福
[00:13:33.000 --> 00:13:35.000]  首先
[00:13:35.000 --> 00:13:37.000]  好像我一開始所提及
[00:13:37.000 --> 00:13:39.000]  生命紀第十一章的重點是土地
[00:13:39.000 --> 00:13:41.000]  而土地對當時的以色列人來說
[00:13:41.000 --> 00:13:43.000]  比起我們今天
[00:13:43.000 --> 00:13:45.000]  所身處香港的我們
[00:13:45.000 --> 00:13:47.000]  可以說有更深厚
[00:13:47.000 --> 00:13:49.000]  更加重要的意義
[00:13:49.000 --> 00:13:51.000]  而並非就是為了安居樂業
[00:13:51.000 --> 00:13:53.000]  那麼簡單
[00:13:53.000 --> 00:13:55.000]  記得嗎?昔日
[00:13:55.000 --> 00:13:57.000]  上帝吩咐以色列人的先祖
[00:13:57.000 --> 00:13:59.000]  阿伯拉罕離開本地
[00:13:59.000 --> 00:14:01.000]  本族父家
[00:14:01.000 --> 00:14:03.000]  在創世紀第十二章一節
[00:14:03.000 --> 00:14:05.000]  你要離開本地本族父家
[00:14:05.000 --> 00:14:07.000]  往我所要指示你的地去
[00:14:07.000 --> 00:14:09.000]  而當阿伯拉罕
[00:14:09.000 --> 00:14:11.000]  當時他叫阿伯拉罕
[00:14:11.000 --> 00:14:13.000]  他願意這樣做的時候
[00:14:13.000 --> 00:14:15.000]  後來上帝更加主動地和他納約
[00:14:15.000 --> 00:14:17.000]  以至在第十二章七節
[00:14:17.000 --> 00:14:19.000]  耶和華向阿伯拉罕顯現
[00:14:19.000 --> 00:14:21.000]  說我要把
[00:14:21.000 --> 00:14:23.000]  這地賜給你的後裔
[00:14:23.000 --> 00:14:25.000]  即是迦南地
[00:14:25.000 --> 00:14:27.000]  因此這塊迦南地
[00:14:27.000 --> 00:14:29.000]  可以說是和上帝納約的一部分
[00:14:29.000 --> 00:14:31.000]  即是除了上帝
[00:14:31.000 --> 00:14:33.000]  他的指紋
[00:14:33.000 --> 00:14:35.000]  和他的第三部分
[00:14:35.000 --> 00:14:37.000]  也可以說是上面的最高峰
[00:14:37.000 --> 00:14:39.000]  如果大家還記得
[00:14:39.000 --> 00:14:41.000]  這群以色列人
[00:14:41.000 --> 00:14:43.000]  在埃及地
[00:14:43.000 --> 00:14:45.000]  其實是做了四百年的奴隸
[00:14:45.000 --> 00:14:47.000]  當他們離開埃及地之後
[00:14:47.000 --> 00:14:49.000]  他們又在曠野
[00:14:49.000 --> 00:14:51.000]  兜兜轉轉整整四十年
[00:14:51.000 --> 00:14:53.000]  他們經歷過
[00:14:53.000 --> 00:14:55.000]  這些居無定所的歲月之後
[00:14:55.000 --> 00:14:57.000]  我們就會明白
[00:14:57.000 --> 00:14:59.000]  為什麼土地
[00:14:59.000 --> 00:15:01.000]  對他們來說會有一個祝福
[00:15:01.000 --> 00:15:03.000]  甚至一個拯救
[00:15:03.000 --> 00:15:07.000]  現在我們從精文中
[00:15:07.000 --> 00:15:09.000]  一起看看摩西如何描述
[00:15:09.000 --> 00:15:11.000]  這片土地
[00:15:11.000 --> 00:15:15.000]  摩西在第九節
[00:15:15.000 --> 00:15:17.000]  用了一個很熟悉的形容詞描述迦南地
[00:15:17.000 --> 00:15:19.000]  就是我們所說的
[00:15:19.000 --> 00:15:21.000]  流奶與蜜之地
[00:15:21.000 --> 00:15:23.000]  Land flowing with milk and honey
[00:15:23.000 --> 00:15:25.000]  奶與蜜糖
[00:15:25.000 --> 00:15:27.000]  代表天然的產物
[00:15:27.000 --> 00:15:29.000]  即是好得無比的意思
[00:15:29.000 --> 00:15:31.000]  不單止這樣
[00:15:31.000 --> 00:15:33.000]  摩西說這片土地
[00:15:33.000 --> 00:15:35.000]  不像昔日的埃及地
[00:15:35.000 --> 00:15:37.000]  要用腳囂貫
[00:15:37.000 --> 00:15:39.000]  好像囂貫錯源一樣
[00:15:39.000 --> 00:15:41.000]  即是怎樣
[00:15:41.000 --> 00:15:43.000]  意思是說在埃及地
[00:15:43.000 --> 00:15:45.000]  他們出產農作物
[00:15:45.000 --> 00:15:47.000]  要靠人力物力
[00:15:47.000 --> 00:15:49.000]  因為當時唯一的水源在哪裏
[00:15:49.000 --> 00:15:51.000]  在尼羅河
[00:15:51.000 --> 00:15:53.000]  可惜埃及地很少有雨水
[00:15:53.000 --> 00:15:55.000]  所以影響了農作物的豐收
[00:15:55.000 --> 00:15:57.000]  而相比之下
[00:15:57.000 --> 00:15:59.000]  迦南地的氣候地理位置
[00:15:59.000 --> 00:16:01.000]  卻完全相反
[00:16:01.000 --> 00:16:03.000]  摩西在此形容
[00:16:03.000 --> 00:16:05.000]  有山有水
[00:16:05.000 --> 00:16:07.000]  天上的雨水滋潤之地
[00:16:07.000 --> 00:16:09.000]  不單止有天然的泉源
[00:16:09.000 --> 00:16:11.000]  以至農作物得著滋潤
[00:16:11.000 --> 00:16:13.000]  而且最重要的是甚麼
[00:16:13.000 --> 00:16:15.000]  最重要的是
[00:16:15.000 --> 00:16:17.000]  耶和華上帝眷顧的那塊地
[00:16:17.000 --> 00:16:19.000]  從歲首到年終
