
[00:00:00.000 --> 00:00:04.000]  多謝施班帶領我們去到反思
[00:02:29.000 --> 00:02:31.000]  他提到一個很重要的重點
[00:02:31.000 --> 00:02:33.000]  就是在艱難的日子裡
[00:02:33.000 --> 00:02:35.000]  我們所有人
[00:02:35.000 --> 00:02:37.000]  包括你我
[00:02:37.000 --> 00:02:39.000]  所有主內的肢體
[00:02:39.000 --> 00:02:41.000]  都要有幾方面的學習
[00:02:41.000 --> 00:02:46.000]  當然他提到有五個生命質素的學習
[00:02:46.000 --> 00:02:48.000]  而這五個生命質素
[00:02:48.000 --> 00:02:53.000]  都是和擁抱主內的肢體的重點相關
[00:02:53.000 --> 00:02:56.000]  我們看看這五個質素是什麼
[00:02:56.000 --> 00:02:59.000]  你會發現這五個質素很有趣
[00:02:59.000 --> 00:03:01.000]  第一和第五
[00:03:01.000 --> 00:03:04.000]  是有個心字的
[00:03:04.000 --> 00:03:07.000]  就是童心或者謙卑的心
[00:03:07.000 --> 00:03:09.000]  當然聖經裡形容這個心字
[00:03:09.000 --> 00:03:12.000]  是和思想有關係
[00:03:12.000 --> 00:03:14.000]  另外你看到第二和第四
[00:03:14.000 --> 00:03:16.000]  是很有關係的
[00:03:16.000 --> 00:03:19.000]  兩個都是很深入的情感
[00:03:19.000 --> 00:03:21.000]  一個是連率
[00:03:21.000 --> 00:03:24.000]  一個是連吻
[00:03:24.000 --> 00:03:26.000]  而中間你會發現
[00:03:26.000 --> 00:03:28.000]  有一個和行動有關的
[00:03:28.000 --> 00:03:30.000]  英文叫Brotherly Love
[00:03:30.000 --> 00:03:32.000]  或者是相愛如弟兄
[00:03:32.000 --> 00:03:35.000]  就是愛的一個行動
[00:03:35.000 --> 00:03:37.000]  所以你和這個結構裡
[00:03:37.000 --> 00:03:40.000]  你會發現原來彼得提醒我們
[00:03:40.000 --> 00:03:42.000]  一個很重要的方向
[00:03:42.000 --> 00:03:44.000]  突顯中間
[00:03:44.000 --> 00:03:46.000]  就是一個實踐的愛
[00:03:46.000 --> 00:03:48.000]  一個肢體的愛
[00:03:48.000 --> 00:03:50.000]  而另外兩組的形容詞
[00:03:50.000 --> 00:03:54.000]  是說如何來實踐這份愛
[00:03:54.000 --> 00:03:58.000]  我們可以從一個細點去看
[00:03:58.000 --> 00:04:00.000]  這裡說的童心是說什麼呢
[00:04:00.000 --> 00:04:03.000]  是說思想的方向
[00:04:03.000 --> 00:04:06.000]  或者思考的方向是一致的
[00:04:06.000 --> 00:04:09.000]  簡單來說不是說內容
[00:04:09.000 --> 00:04:12.000]  形式可以有不同的地方
[00:04:12.000 --> 00:04:14.000]  但是目標可以是一樣的
[00:04:14.000 --> 00:04:17.000]  因為有時候我們和別人相處的時候
[00:04:17.000 --> 00:04:19.000]  你說我要和你同一個想法
[00:04:19.000 --> 00:04:21.000]  有時候是不可能的
[00:04:21.000 --> 00:04:22.000]  你有你的性格
[00:04:22.000 --> 00:04:23.000]  你有你的家庭背景
[00:04:23.000 --> 00:04:25.000]  你有你的知識等等
[00:04:25.000 --> 00:04:26.000]  所以我們不可能可以說
[00:04:26.000 --> 00:04:29.000]  有同一個的思想
[00:04:29.000 --> 00:04:31.000]  但是目標同一個
[00:04:31.000 --> 00:04:33.000]  是非常非常重要的
[00:04:33.000 --> 00:04:35.000]  所以第一點
[00:04:35.000 --> 00:04:38.000]  彼得提醒的是要童心
[00:04:38.000 --> 00:04:41.000]  同樣和心有關和思想有關
[00:04:41.000 --> 00:04:43.000]  就是講講謙卑的心
[00:04:43.000 --> 00:04:46.000]  謙卑的想法
[00:04:46.000 --> 00:04:48.000]  當然一說到謙卑的時候
[00:04:48.000 --> 00:04:49.000]  很快就會想到
[00:04:49.000 --> 00:04:51.000]  在聖經裡面最多形容
[00:04:51.000 --> 00:04:53.000]  就是柔和謙卑的
[00:04:53.000 --> 00:04:56.000]  就是耶穌基督自己的榜樣
[00:04:56.000 --> 00:04:59.000]  他本來是在天上作為君王
[00:04:59.000 --> 00:05:02.000]  但是他願意降下在馬槽裡
[00:05:02.000 --> 00:05:06.000]  他願意放下他的姿態
[00:05:06.000 --> 00:05:07.000]  謙卑的心
[00:05:07.000 --> 00:05:11.000]  是一個願意放下姿態的想法
[00:05:11.000 --> 00:05:15.000]  另外有兩個和情感很深的形容詞
[00:05:15.000 --> 00:05:16.000]  一個是連率
[00:05:16.000 --> 00:05:18.000]  一個是因詞
[00:05:18.000 --> 00:05:21.000]  同樣的這兩個形容詞
[00:05:21.000 --> 00:05:23.000]  或者你常常都會在
[00:05:23.000 --> 00:05:25.000]  耶穌基督的福音書裡面
[00:05:25.000 --> 00:05:27.000]  形容他的性情
[00:05:27.000 --> 00:05:29.000]  甚至在保羅的書信裡面
[00:05:29.000 --> 00:05:32.000]  你也看到他和弟兄姊妹相交
[00:05:32.000 --> 00:05:33.000]  或者在木樣裡面
[00:05:33.000 --> 00:05:36.000]  他的榜樣
[00:05:36.000 --> 00:05:38.000]  連率或者連問
[00:05:38.000 --> 00:05:42.000]  是一種很深入的感受到對方
[00:05:42.000 --> 00:05:44.000]  或者看到他裡面那種
[00:05:44.000 --> 00:05:48.000]  很深層的需要
[00:05:48.000 --> 00:05:50.000]  如果用一個很傳神的說法
[00:05:50.000 --> 00:05:53.000]  就好像一個媽媽
[00:05:53.000 --> 00:05:55.000]  她懷孕了
[00:05:55.000 --> 00:05:58.000]  她感受到在她肚子裡的那種
[00:05:58.000 --> 00:06:04.000]  胎兒的那一種情感的流露
[00:06:04.000 --> 00:06:06.000]  所以你會發現
[00:06:06.000 --> 00:06:09.000]  在這五個質素裡面
[00:06:09.000 --> 00:06:13.000]  都是強調一個有行動的表達愛
[00:06:13.000 --> 00:06:15.000]  而這個有行動的表達愛
[00:06:15.000 --> 00:06:18.000]  不只是在一個認知上
[00:06:18.000 --> 00:06:20.000]  不只是在一個情感上
[00:06:20.000 --> 00:06:22.000]  而是能夠在這三方面
[00:06:22.000 --> 00:06:23.000]  在知識上
[00:06:23.000 --> 00:06:24.000]  或者在認知上
[00:06:24.000 --> 00:06:25.000]  在情感上
[00:06:25.000 --> 00:06:27.000]  在行動上
[00:06:27.000 --> 00:06:29.000]  都能夠表達出來
[00:06:29.000 --> 00:06:32.000]  這是彼得在艱難的時代裡面
[00:06:32.000 --> 00:06:34.000]  給我們一個要學習
[00:06:34.000 --> 00:06:37.000]  或者要操練的地方
[00:06:37.000 --> 00:06:41.000]  我參與了一個木區的服事
[00:06:41.000 --> 00:06:42.000]  這個木區
[00:06:42.000 --> 00:06:45.000]  每個星期日早上八點
[00:06:45.000 --> 00:06:49.000]  我們就會一起去不同的聚會
[00:06:49.000 --> 00:06:51.000]  或者是學習
[00:06:51.000 --> 00:06:52.000]  或者是成長
[00:06:52.000 --> 00:06:56.000]  我每次在這個特別是祈禱的分享裡面
[00:06:56.000 --> 00:07:00.000]  我都很感受到這班木區的弟兄
[00:07:00.000 --> 00:07:05.000]  當他們願意分享內心的需要
[00:07:05.000 --> 00:07:09.000]  當他們分享內心的軟弱的時候
[00:07:09.000 --> 00:07:10.000]  特別彼此
[00:07:10.000 --> 00:07:12.000]  不只是分享這麼簡單
[00:07:12.000 --> 00:07:14.000]  我從他們的眼神裡面
[00:07:14.000 --> 00:07:17.000]  看到那種信任
[00:07:17.000 --> 00:07:19.000]  老實說在坊間裡面
[00:07:19.000 --> 00:07:21.000]  要一個男人講自己的軟弱
[00:07:21.000 --> 00:07:22.000]  是很難的
[00:07:22.000 --> 00:07:23.000]  或者很少
[00:07:23.000 --> 00:07:27.000]  但是我看到在每一個星期日的早上八點
[00:07:27.000 --> 00:07:32.000]  這班弟兄他們那種從內心
[00:07:32.000 --> 00:07:35.000]  從那種看到對方的需要
[00:07:35.000 --> 00:07:37.000]  然後在那裡聆聽
[00:07:37.000 --> 00:07:39.000]  在那裡為他祈禱
[00:07:39.000 --> 00:07:41.000]  甚至他們願意放下他們那種社會
[00:07:41.000 --> 00:07:43.000]  甚至教會的地位
[00:07:43.000 --> 00:07:46.000]  然後彼此的祈禱
[00:07:46.000 --> 00:07:49.000]  彼此的去到關心
[00:07:49.000 --> 00:07:53.000]  我看到那幅圖畫是一幅很美麗的圖畫
[00:07:53.000 --> 00:07:57.000]  不只是一個表面的序號
[00:07:57.000 --> 00:08:00.000]  而是帶著一個有情感
[00:08:00.000 --> 00:08:02.000]  很美麗的一幅
[00:08:02.000 --> 00:08:05.000]  神很賜福的一幅圖畫
[00:08:05.000 --> 00:08:07.000]  當然有時候弟兄之間
[00:08:07.000 --> 00:08:09.000]  都會有不同的想法
[00:08:09.000 --> 00:08:12.000]  甚至有時候會有強烈的討論
[00:08:12.000 --> 00:08:14.000]  但是在討論之後
[00:08:14.000 --> 00:08:16.000]  大家又可以一起去喝茶
[00:08:16.000 --> 00:08:17.000]  去吃早餐
[00:08:17.000 --> 00:08:20.000]  因為我們知道我們的目標是一致
[00:08:20.000 --> 00:08:25.000]  大家很清楚要在福音或神的角度去努力
[00:08:25.000 --> 00:08:26.000]  所以你會發現
[00:08:26.000 --> 00:08:28.000]  當然我們仍然是繼續學習
[00:08:28.000 --> 00:08:30.000]  我不是說我們已經很完美
[00:08:30.000 --> 00:08:33.000]  這就是保羅所說的五個質素
[00:08:33.000 --> 00:08:35.000]  這就是彼得所說的五個質素
[00:08:35.000 --> 00:08:37.000]  就是肢體的愛
[00:08:37.000 --> 00:08:38.000]  不是
[00:08:38.000 --> 00:08:39.000]  我只不過想說
[00:08:39.000 --> 00:08:40.000]  我們是一班
[00:08:40.000 --> 00:08:44.000]  當我看到努力或願意去學習的時候
[00:08:44.000 --> 00:08:47.000]  我看到教會那種魅力
[00:08:47.000 --> 00:08:50.000]  我看到教會那份真
[00:08:50.000 --> 00:08:52.000]  教會那份見證
[00:08:52.000 --> 00:08:57.000]  我想這也是彼得很想我們在一個困難的時代裏
[00:08:57.000 --> 00:08:58.000]  都去學習
[00:08:58.000 --> 00:09:00.000]  都去操練的地方
[00:09:00.000 --> 00:09:03.000]  以至好像有一位倫理神學家
[00:09:03.000 --> 00:09:07.000]  他後來提出一個概念
[00:09:07.000 --> 00:09:10.000]  叫做讓教會成為教會
[00:09:10.000 --> 00:09:11.000]  什麼意思呢
[00:09:11.000 --> 00:09:13.000]  他就說很多時候我們今天教會
[00:09:13.000 --> 00:09:15.000]  很想去影響這個世界
[00:09:15.000 --> 00:09:19.000]  很想去成為見證
[00:09:19.000 --> 00:09:24.000]  但問題是我們教會本身內部
[00:09:24.000 --> 00:09:27.000]  我們有沒有做一個教會的樣子出來呢
[00:09:27.000 --> 00:09:33.000]  我們有沒有活出一個教會本來應該有的榜樣呢
[00:09:33.000 --> 00:09:37.000]  今天有人用一些很技術性的字眼
[00:09:37.000 --> 00:09:40.000]  來形容我們這個世代
[00:09:40.000 --> 00:09:43.000]  他說這個世代是脆弱的
[00:09:43.000 --> 00:09:46.000]  我們世代有很多不確定性
[00:09:46.000 --> 00:09:48.000]  很多很複雜
[00:09:48.000 --> 00:09:51.000]  很多很模糊的情況
[00:09:51.000 --> 00:09:54.000]  我總結這四個字用比較俗的說法
[00:09:54.000 --> 00:09:59.000]  就是你和我今天好像活在一個亂世裏
[00:09:59.000 --> 00:10:02.000]  最近我有去上一個課程
[00:10:02.000 --> 00:10:04.000]  和外面的人一起上課程
[00:10:04.000 --> 00:10:05.000]  他們不信主
[00:10:05.000 --> 00:10:07.000]  我看到他們聊天的時候
[00:10:07.000 --> 00:10:11.000]  他們說其實現在的心情各方面非常低落
[00:10:11.000 --> 00:10:14.000]  他們說哪有可能開心呢
[00:10:14.000 --> 00:10:16.000]  因為我們在亂世當中
[00:10:16.000 --> 00:10:20.000]  亂世是不可能有所謂的開心
[00:10:20.000 --> 00:10:23.000]  甚至乎不會有什麼追求等等
[00:10:23.000 --> 00:10:25.000]  面對這樣的世代裏面
[00:10:25.000 --> 00:10:27.000]  教會很多時候我們就說
[00:10:27.000 --> 00:10:30.000]  我們很想給一些指引
[00:10:30.000 --> 00:10:34.000]  甚至乎我們很想給一些出路
[00:10:34.000 --> 00:10:36.000]  不過關鍵的問題就是
[00:10:36.000 --> 00:10:39.000]  如果我們自己本身
[00:10:39.000 --> 00:10:43.000]  沒有那種肢體的愛的時候
[00:10:43.000 --> 00:10:45.000]  其實這只是一個笑柄
[00:10:45.000 --> 00:10:48.000]  你說要怎樣愛這個世界
[00:10:48.000 --> 00:10:49.000]  怎樣可以改變
[00:10:49.000 --> 00:10:51.000]  但我們內部自己本身
[00:10:51.000 --> 00:10:54.000]  沒有這一份真摯的時候
[00:10:54.000 --> 00:10:57.000]  沒有這一份情感
[00:10:57.000 --> 00:11:00.000]  沒有這一份童心的時候
[00:11:00.000 --> 00:11:03.000]  我們不可能去影響這個世界
[00:11:03.000 --> 00:11:08.000]  更加不要說為主去作見證
[00:11:08.000 --> 00:11:13.000]  我曾經在內地有很長的時間去服侍
[00:11:13.000 --> 00:11:17.000]  有人問我內地最大的挑戰是什麼呢
[00:11:17.000 --> 00:11:20.000]  有些人說會不會是配婚不夠
[00:11:20.000 --> 00:11:24.000]  有些人會說是否時宮不夠豐富
[00:11:24.000 --> 00:11:28.000]  甚至乎有些人說是否有些外在環境的挑戰
[00:11:28.000 --> 00:11:30.000]  當然這些各方面都有一點
[00:11:30.000 --> 00:11:32.000]  但在我十多年的服侍裏面
[00:11:32.000 --> 00:11:37.000]  我覺得最關鍵性的都不是這些
[00:11:37.000 --> 00:11:42.000]  最關鍵性的我看到中國教會最大的挑戰
[00:11:42.000 --> 00:11:46.000]  就是自己打自己
[00:11:46.000 --> 00:11:48.000]  很傷心
[00:11:48.000 --> 00:11:51.000]  我第一次參與在國內服侍的時候
[00:11:51.000 --> 00:11:54.000]  去一間教會服侍
[00:11:54.000 --> 00:11:55.000]  那間教會來到
[00:11:55.000 --> 00:11:58.000]  你也知道我們十多年前去到的時候
[00:11:58.000 --> 00:12:00.000]  拿著Banner歡迎
[00:12:00.000 --> 00:12:03.000]  某某傳道來臨
[00:12:03.000 --> 00:12:05.000]  我那天還在那裏
[00:12:05.000 --> 00:12:07.000]  我那時候應該是三十歲左右
[00:12:07.000 --> 00:12:09.000]  雖然很年輕
[00:12:09.000 --> 00:12:14.000]  但我又願意來分享關於愛的訊息
[00:12:14.000 --> 00:12:19.000]  那次好像是在說愛的團契
[00:12:19.000 --> 00:12:20.000]  愛的關題
[00:12:20.000 --> 00:12:21.000]  愛的見證
[00:12:21.000 --> 00:12:23.000]  我還是印象很深刻
[00:12:23.000 --> 00:12:24.000]  說完之後
[00:12:24.000 --> 00:12:25.000]  大家好像很開心
[00:12:25.000 --> 00:12:27.000]  握手
[00:12:27.000 --> 00:12:30.000]  完了之後我就離開
[00:12:30.000 --> 00:12:31.000]  離開的時候
[00:12:31.000 --> 00:12:34.000]  突然間我忘記拿東西
[00:12:34.000 --> 00:12:36.000]  好像忘記拿水壺
[00:12:36.000 --> 00:12:37.000]  我就回頭
[00:12:37.000 --> 00:12:39.000]  我一回頭的時候
[00:12:39.000 --> 00:12:41.000]  嚇到我
[00:12:41.000 --> 00:12:42.000]  那時候三十歲左右
[00:12:42.000 --> 00:12:44.000]  我看到有個弟兄
[00:12:44.000 --> 00:12:45.000]  男的
[00:12:45.000 --> 00:12:46.000]  拿著椅子
[00:12:46.000 --> 00:12:50.000]  在裏面要打對方
[00:12:50.000 --> 00:12:51.000]  很亂
[00:12:51.000 --> 00:12:54.000]  原來他們是為了見堂的事情
[00:12:54.000 --> 00:12:57.000]  來到很多的吵架
[00:12:57.000 --> 00:13:00.000]  原來表面上好像很相愛
[00:13:00.000 --> 00:13:03.000]  但在裏面打來打去
[00:13:03.000 --> 00:13:06.000]  不是表面上的打
[00:13:06.000 --> 00:13:11.000]  是拿著椅子來打
[00:13:11.000 --> 00:13:13.000]  我當時又嚇了一跳
[00:13:13.000 --> 00:13:15.000]  後來我才知道
[00:13:15.000 --> 00:13:17.000]  我那時候帶一些年輕人回教會
[00:13:17.000 --> 00:13:18.000]  後來他都說
[00:13:18.000 --> 00:13:21.000]  我都不敢回家
[00:13:21.000 --> 00:13:24.000]  他說可以在港台那裏罵人
[00:13:24.000 --> 00:13:26.000]  叫他們下來
[00:13:26.000 --> 00:13:28.000]  很亂的情況
[00:13:28.000 --> 00:13:29.000]  其實不知道
[00:13:29.000 --> 00:13:34.000]  後來我去了一間叫D教會
[00:13:34.000 --> 00:13:35.000]  我不可以說它的全名
[00:13:35.000 --> 00:13:36.000]  D教會
[00:13:36.000 --> 00:13:38.000]  都是內地的
[00:13:38.000 --> 00:13:40.000]  他們因為內部有些紛爭
[00:13:40.000 --> 00:13:42.000]  他們竟然找兩個人
[00:13:42.000 --> 00:13:44.000]  譬如說今天我要港道
[00:13:44.000 --> 00:13:46.000]  找兩個人在門口附近
[00:13:46.000 --> 00:13:47.000]  hold住
[00:13:47.000 --> 00:13:49.000]  他說不要讓這個人上去港道
[00:13:49.000 --> 00:13:52.000]  傳道爺那天還打電話給我
[00:13:52.000 --> 00:13:54.000]  message 微信
[00:13:54.000 --> 00:13:55.000]  他說指揮傳道說
[00:13:55.000 --> 00:13:57.000]  怎樣?有兩個人在那裏
[00:13:57.000 --> 00:13:59.000]  我要不要上去呢?
[00:13:59.000 --> 00:14:00.000]  我還要教他
[00:14:00.000 --> 00:14:03.000]  你找兩個大漢保護你
[00:14:03.000 --> 00:14:05.000]  後來還搞了很多警察
[00:14:05.000 --> 00:14:06.000]  公安
[00:14:06.000 --> 00:14:09.000]  來處理教會的種種紛爭
[00:14:09.000 --> 00:14:12.000]  等等
[00:14:12.000 --> 00:14:13.000]  你想一想
[00:14:13.000 --> 00:14:16.000]  在這樣的一個世代裏
[00:14:16.000 --> 00:14:19.000]  或者這樣的一個教會
[00:14:19.000 --> 00:14:22.000]  有沒有可以有見證呢?
[00:14:22.000 --> 00:14:26.000]  有沒有可以有生命的流露呢?
[00:14:26.000 --> 00:14:28.000]  是不可能的
[00:14:28.000 --> 00:14:31.000]  所以彼得提醒我們一個很重要的質素
[00:14:31.000 --> 00:14:33.000]  在一個挑戰的社會裏
[00:14:33.000 --> 00:14:36.000]  我們要操練那份肢體的愛
[00:14:36.000 --> 00:14:38.000]  縱然有不同的意見
[00:14:38.000 --> 00:14:40.000]  但我們有同一個目標
[00:14:40.000 --> 00:14:43.000]  我們彼此裏面那種情感的流露
[00:14:43.000 --> 00:14:44.000]  那種真心
[00:14:44.000 --> 00:14:46.000]  看到對方的需要
[00:14:46.000 --> 00:14:49.000]  願意放下自己的身價
[00:14:49.000 --> 00:14:51.000]  自己的想法
[00:14:51.000 --> 00:14:54.000]  來去成就這份有行動的愛
[00:14:54.000 --> 00:14:57.000]  一份操練肢體的愛
[00:14:57.000 --> 00:15:00.000]  以至教會能夠在這個社會裏面
[00:15:00.000 --> 00:15:04.000]  產生一定的影響力
[00:15:04.000 --> 00:15:06.000]  第二方面
[00:15:06.000 --> 00:15:10.000]  彼得提醒我們要擁抱神的福氣
[00:15:10.000 --> 00:15:15.000]  這份福氣就是我們要祝福那些不可愛的人
[00:15:15.000 --> 00:15:17.000]  沒錯,在亂世裏面
[00:15:17.000 --> 00:15:21.000]  特別是很多人面對一些信仰的逼迫
[00:15:21.000 --> 00:15:23.000]  當然這些逼迫不一定是很明顯的逼迫
[00:15:23.000 --> 00:15:27.000]  可能在一些信仰不是主導的情況下
[00:15:27.000 --> 00:15:32.000]  一定會面對不少挑戰我們的人
[00:15:32.000 --> 00:15:36.000]  特別是彼得前書的讀者
[00:15:36.000 --> 00:15:39.000]  他們常常都會面對這些挑戰的信仰
[00:15:39.000 --> 00:15:44.000]  罵他,挑釁他,取笑他等等
[00:15:44.000 --> 00:15:48.000]  總之就是和你對著幹
[00:15:48.000 --> 00:15:54.000]  如果有一個人每次都和你唱反調的時候
[00:15:54.000 --> 00:15:56.000]  我想你一定是不開心
[00:15:56.000 --> 00:15:58.000]  一個人不開心的時候
[00:15:58.000 --> 00:16:00.000]  自然就沒有福氣
[00:16:00.000 --> 00:16:02.000]  哪裏可能有福氣呢
[00:16:02.000 --> 00:16:04.000]  所以彼得在第九節說
[00:16:04.000 --> 00:16:06.000]  有一個呼召給他們
[00:16:06.000 --> 00:16:08.000]  他跟他們說你們有這樣的呼召
[00:16:08.000 --> 00:16:09.000]  這個呼召是甚麼
[00:16:09.000 --> 00:16:13.000]  為此你們就能夠扭轉你們這種情況
[00:16:13.000 --> 00:16:15.000]  你們就會有福氣了
[00:16:15.000 --> 00:16:19.000]  當然你會問為此這個「此」是甚麼呢
[00:16:19.000 --> 00:16:21.000]  為此夢照
[00:16:21.000 --> 00:16:23.000]  這個「此」根據常文來說
[00:16:23.000 --> 00:16:27.000]  應該是指這個「二人」
[00:16:27.000 --> 00:16:30.000]  簡單來說,這句經文總結來說
[00:16:30.000 --> 00:16:33.000]  就是唯有一個二人的生活
[00:16:33.000 --> 00:16:37.000]  才能夠在今生得到祝福
[00:16:37.000 --> 00:16:39.000]  不過你可能會問
[00:16:39.000 --> 00:16:42.000]  二人是代表甚麼呢
[00:16:42.000 --> 00:16:47.000]  或者是為何二人會有福氣
[00:16:47.000 --> 00:16:49.000]  是甚麼意思呢
[00:16:49.000 --> 00:16:51.000]  為何可以有這樣的論述呢
[00:16:51.000 --> 00:16:52.000]  彼得沒有停下來
[00:16:52.000 --> 00:16:55.000]  他繼續引用了舊約
[00:16:55.000 --> 00:16:58.000]  即是C篇34篇12到16節
[00:16:58.000 --> 00:17:01.000]  來支持他的論點
[00:17:01.000 --> 00:17:02.000]  在那裏這樣說
[00:17:02.000 --> 00:17:07.000]  他說人若愛生命,就有美福
[00:17:07.000 --> 00:17:08.000]  然後他說為何呢
[00:17:08.000 --> 00:17:11.000]  因為主的眼看顧二人
[00:17:11.000 --> 00:17:14.000]  主的耳聽他們的祈禱
[00:17:14.000 --> 00:17:16.000]  這個引用的意思是甚麼呢
[00:17:16.000 --> 00:17:20.000]  就是愛生命是指你開心
[00:17:20.000 --> 00:17:22.000]  你可以有福氣
[00:17:22.000 --> 00:17:24.000]  但如何可以有福氣呢
[00:17:24.000 --> 00:17:27.000]  就是你要做二人所做的事情
[00:17:27.000 --> 00:17:30.000]  在11節裏說
[00:17:30.000 --> 00:17:31.000]  二人做甚麼事情呢
[00:17:31.000 --> 00:17:34.000]  就是舌頭不出惡言
[00:17:34.000 --> 00:17:39.000]  行善,一心追求和睦的事
[00:17:39.000 --> 00:17:42.000]  這個你配合上文時
[00:17:42.000 --> 00:17:43.000]  你就會發現
[00:17:43.000 --> 00:17:44.000]  原來彼得說
[00:17:44.000 --> 00:17:47.000]  上面我說的五個特質
[00:17:47.000 --> 00:17:50.000]  不只是用在主的肢體
[00:17:50.000 --> 00:17:54.000]  如果遇到那些不太可愛的人
[00:17:54.000 --> 00:17:58.000]  你就可以用在他的身上
[00:17:58.000 --> 00:18:03.000]  並且是上上的幫助他
[00:18:03.000 --> 00:18:05.000]  令他更加好
[00:18:05.000 --> 00:18:07.000]  即是讓那五個特質
[00:18:07.000 --> 00:18:09.000]  融入那些可能對你不好
[00:18:09.000 --> 00:18:13.000]  可能罵你,可能挑釁你的人
[00:18:13.000 --> 00:18:16.000]  簡單來說就是祝福
[00:18:16.000 --> 00:18:19.000]  我形容為那些不可愛的人
[00:18:19.000 --> 00:18:21.000]  當你這樣做的時候
[00:18:21.000 --> 00:18:25.000]  神就捍衛一種福氣
[00:18:25.000 --> 00:18:27.000]  在神的角度裏
[00:18:27.000 --> 00:18:29.000]  在神的心意裏
[00:18:29.000 --> 00:18:32.000]  這種福氣就是你和我
[00:18:32.000 --> 00:18:34.000]  都應該擁抱的福氣
[00:18:34.000 --> 00:18:38.000]  去祝福那些不可愛的人
[00:18:38.000 --> 00:18:40.000]  今天你和我其實
[00:18:40.000 --> 00:18:42.000]  怎樣去思考福氣呢
[00:18:42.000 --> 00:18:45.000]  我們怎樣看甚麼叫做福氣呢
[00:18:45.000 --> 00:18:48.000]  以下有一首打油詩
[00:18:48.000 --> 00:18:50.000]  這首打油詩是這樣說的
[00:18:50.000 --> 00:18:52.000]  字細一點
[00:18:52.000 --> 00:18:55.000]  我試試讀出來這首打油詩
[00:18:55.000 --> 00:18:58.000]  感受一下世界的追求
