
[00:00:00.000 --> 00:00:04.000]  (中文)
[00:12:38.000 --> 00:12:42.000]  她的子女幫她一陣子,然後就停止了
[00:12:42.000 --> 00:12:44.000]  (英文)
[00:12:44.000 --> 00:12:47.000]  因為要照顧一個失明的人是非常難的
[00:12:47.000 --> 00:12:50.000]  (英文)
[00:12:50.000 --> 00:12:53.000]  她的先生是一個木匠,但是她先生不能夠去上班
[00:12:53.000 --> 00:12:58.000]  (英文)
[00:12:58.000 --> 00:13:03.000]  因為她的先生必須留在家裡照顧她,還有她的家,還有她的嬰孩
[00:13:03.000 --> 00:13:05.000]  (英文)
[00:13:05.000 --> 00:13:07.000]  當Cherryl三四五歲的時候
[00:13:07.000 --> 00:13:10.000]  (英文)
[00:13:10.000 --> 00:13:12.000]  她聽到一個眼科中心
[00:13:12.000 --> 00:13:14.000]  (英文)
[00:13:14.000 --> 00:13:17.000]  她聽到關於這個眼科中心的很多好事情
[00:13:17.000 --> 00:13:21.000]  (英文)
[00:13:21.000 --> 00:13:25.000]  所以她決定進城去看看這個眼科中心能不能夠幫她
[00:13:25.000 --> 00:13:27.000]  (英文)
[00:13:27.000 --> 00:13:29.000]  她進行了諮詢之後
[00:13:29.000 --> 00:13:34.000]  (英文)
[00:13:34.000 --> 00:13:39.000]  我先生很驚訝地發現,這個Cherryl她自己走路來這個眼科中心
[00:13:39.000 --> 00:13:41.000]  (英文)
[00:13:41.000 --> 00:13:43.000]  背後背著她的嬰孩
[00:13:43.000 --> 00:13:45.000]  (英文)
[00:13:45.000 --> 00:13:46.000]  沒有人幫她
[00:13:46.000 --> 00:13:47.000]  (英文)
[00:13:47.000 --> 00:13:49.000]  也沒有一個盲人的杖
[00:13:49.000 --> 00:13:53.000]  (英文)
[00:13:53.000 --> 00:13:55.000]  她說我走了幾個小時
[00:13:55.000 --> 00:13:57.000]  (英文)
[00:13:57.000 --> 00:13:58.000]  我也跌倒了幾次
[00:13:58.000 --> 00:14:00.000]  (英文)
[00:14:00.000 --> 00:14:02.000]  所以我的先生之後就把她載回家
[00:14:02.000 --> 00:14:06.000]  (英文)
[00:14:06.000 --> 00:14:08.000]  當她聽到她需要白內障手術
[00:14:08.000 --> 00:14:09.000]  (英文)
[00:14:09.000 --> 00:14:10.000]  她很怕
[00:14:10.000 --> 00:14:12.000]  (英文)
[00:14:12.000 --> 00:14:15.000]  但是她的盼望是大於她的恐懼
[00:14:15.000 --> 00:14:17.000]  (英文)
[00:14:17.000 --> 00:14:19.000]  手術之後
[00:14:19.000 --> 00:14:20.000]  (英文)
[00:14:20.000 --> 00:14:22.000]  我們把她的眼罩拿下來
[00:14:22.000 --> 00:14:23.000]  (英文)
[00:14:23.000 --> 00:14:25.000]  她能夠再次看見了
[00:14:25.000 --> 00:14:27.000]  (英文)
[00:14:27.000 --> 00:14:29.000]  她可以看見自己的寶寶
[00:14:29.000 --> 00:14:30.000]  (英文)
[00:14:30.000 --> 00:14:31.000]  之後
[00:14:31.000 --> 00:14:35.000]  (英文)
[00:14:35.000 --> 00:14:39.000]  我的同事Saban帶她認識主耶穌
[00:14:39.000 --> 00:14:41.000]  (英文)
[00:14:41.000 --> 00:14:43.000]  她就接受了這救恩
[00:14:43.000 --> 00:14:46.000]  (英文)
[00:14:46.000 --> 00:14:48.000]  她不只是眼睛能看見
[00:14:48.000 --> 00:14:49.000]  心靈也能看見
[00:14:49.000 --> 00:14:53.000]  (英文)
[00:14:53.000 --> 00:14:54.000]  當她回家的時候
[00:14:54.000 --> 00:14:55.000]  她的家人很驚訝地發現
[00:14:55.000 --> 00:14:56.000]  她在做家務
[00:14:56.000 --> 00:15:00.000]  (英文)
[00:15:00.000 --> 00:15:02.000]  因為很多年她都無法做家務了
[00:15:02.000 --> 00:15:05.000]  (英文)
[00:15:05.000 --> 00:15:07.000]  今天她的先生已經能工作了
[00:15:07.000 --> 00:15:10.000]  (英文)
[00:15:10.000 --> 00:15:12.000]  她在家裡就開開心心地照顧寶寶
[00:15:12.000 --> 00:15:14.000]  (英文)
[00:15:14.000 --> 00:15:15.000]  她現在充滿了喜樂
[00:15:15.000 --> 00:15:18.000]  (英文)
[00:15:18.000 --> 00:15:21.000]  Cheryl是其中一個很多這樣的病人
[00:15:21.000 --> 00:15:27.000]  (英文)
[00:15:27.000 --> 00:15:29.000]  我們有些病人想要自殺
[00:15:29.000 --> 00:15:32.000]  因為他們眼睛瞎了就沒有了盼望
[00:15:32.000 --> 00:15:35.000]  (英文)
[00:15:35.000 --> 00:15:37.000]  他們就非常地喜樂
[00:15:37.000 --> 00:15:39.000]  當他們再一次能看見的時候
[00:15:39.000 --> 00:15:42.000]  (英文)
[00:15:42.000 --> 00:15:44.000]  我們也有病人因為不能夠看見了
[00:15:44.000 --> 00:15:46.000]  就失去了工作
[00:15:46.000 --> 00:15:48.000]  (英文)
[00:15:48.000 --> 00:15:49.000]  他們被醫治之後
[00:15:49.000 --> 00:15:52.000]  他們的家庭生活又不一樣了
[00:15:52.000 --> 00:15:54.000]  (英文)
[00:15:54.000 --> 00:15:57.000]  對我而言最重要的是那些兒童
[00:15:57.000 --> 00:15:58.000]  (英文)
[00:15:58.000 --> 00:16:00.000]  那些一出事就瞎眼的
[00:16:00.000 --> 00:16:04.000]  (英文)
[00:16:04.000 --> 00:16:07.000]  有些人一出事就已經是瞎眼的
[00:16:07.000 --> 00:16:10.000]  (英文)
[00:16:10.000 --> 00:16:12.000]  像這個照片裡面的Jeremy
[00:16:12.000 --> 00:16:17.000]  (英文)
[00:16:17.000 --> 00:16:20.000]  這個是手術後他第一次能看見
[00:16:20.000 --> 00:16:22.000]  八歲的Jeremy
[00:16:22.000 --> 00:16:27.000]  (笑聲)
[00:16:27.000 --> 00:16:32.000]  (英文)
[00:16:32.000 --> 00:16:36.000]  對我而言我很喜歡看媽媽的反應
[00:16:36.000 --> 00:16:41.000]  (英文)
[00:16:41.000 --> 00:16:42.000]  你可以想像嗎
[00:16:42.000 --> 00:16:44.000]  你是母親你多麼擔心自己的孩子
[00:16:44.000 --> 00:16:50.000]  (英文)
[00:16:50.000 --> 00:16:52.000]  而在當時你可以發現
[00:16:52.000 --> 00:16:54.000]  你孩子能夠第一次看見你
[00:16:54.000 --> 00:16:57.000]  這麼多年都沒有看過你
[00:16:57.000 --> 00:17:00.000]  現在他能去學校了
[00:17:00.000 --> 00:17:04.000]  (英文)
[00:17:04.000 --> 00:17:08.000]  我們現在甚至有病人在大學了
[00:17:08.000 --> 00:17:11.000]  (英文)
[00:17:11.000 --> 00:17:13.000]  我要跟你分享多一個故事
[00:17:13.000 --> 00:17:15.000]  (英文)
[00:17:15.000 --> 00:17:17.000]  是關於一個非常特別的母親
[00:17:17.000 --> 00:17:18.000]  (英文)
[00:17:18.000 --> 00:17:19.000]  是我的母親
[00:17:19.000 --> 00:17:21.000]  (英文)
[00:17:21.000 --> 00:17:24.000]  我要讀一些她自己寫下來的東西給你聽
[00:17:24.000 --> 00:17:29.000]  (英文)
[00:17:29.000 --> 00:17:30.000]  這是我的故事
[00:17:30.000 --> 00:17:31.000]  (英文)
[00:17:31.000 --> 00:17:32.000]  她寫了
[00:17:32.000 --> 00:17:35.000]  (英文)
[00:17:35.000 --> 00:17:39.000]  我的女兒要出生的整個過程是非常複雜的
[00:17:39.000 --> 00:17:41.000]  (英文)
[00:17:41.000 --> 00:17:42.000]  我失去這麼多血
[00:17:42.000 --> 00:17:46.000]  (英文)
[00:17:46.000 --> 00:17:49.000]  我輸入了八袋的血
[00:17:49.000 --> 00:17:52.000]  (英文)
[00:17:52.000 --> 00:17:54.000]  我的心臟我的呼吸停止了
[00:17:54.000 --> 00:17:56.000]  (英文)
[00:17:56.000 --> 00:18:01.000]  這是很久的事情
[00:18:01.000 --> 00:18:03.000]  但是我的先生告訴我
[00:18:03.000 --> 00:18:06.000]  我當時死了八分鐘
[00:18:06.000 --> 00:18:11.000]  (英文)
[00:18:11.000 --> 00:18:12.000]  醫生告訴我家人
[00:18:12.000 --> 00:18:17.000]  (英文)
[00:18:17.000 --> 00:18:18.000]  就算我活下來
[00:18:18.000 --> 00:18:21.000]  我會失去任何的理性
[00:18:21.000 --> 00:18:23.000]  我可能是一個植物人
[00:18:23.000 --> 00:18:25.000]  (英文)
[00:18:25.000 --> 00:18:26.000]  感謝讚美神
[00:18:26.000 --> 00:18:30.000]  (英文)
[00:18:30.000 --> 00:18:32.000]  那天我經歷了上帝得勝的大能
[00:18:32.000 --> 00:18:34.000]  (英文)
[00:18:34.000 --> 00:18:36.000]  奇蹟的我生存下來
[00:18:36.000 --> 00:18:39.000]  (英文)
[00:18:39.000 --> 00:18:43.000]  從那時開始每天都是一個意外的獎勵
[00:18:43.000 --> 00:18:45.000]  (英文)
[00:18:45.000 --> 00:18:47.000]  在我女兒出世的時候發生什麼事呢
[00:18:47.000 --> 00:18:51.000]  (英文)
[00:18:51.000 --> 00:18:55.000]  我被推進去手術室進行剖腹刺身產
[00:18:55.000 --> 00:18:58.000]  (英文)
[00:18:58.000 --> 00:18:59.000]  我只有時間跟神說
[00:18:59.000 --> 00:19:01.000]  神啊請你幫助我
[00:19:01.000 --> 00:19:02.000]  (英文)
[00:19:02.000 --> 00:19:05.000]  很快我就失去任何的意識了
[00:19:05.000 --> 00:19:06.000]  (英文)
[00:19:06.000 --> 00:19:08.000]  在我的昏迷狀態的時候
[00:19:08.000 --> 00:19:09.000]  (英文)
[00:19:09.000 --> 00:19:11.000]  我感受到我是被擁抱的
[00:19:11.000 --> 00:19:13.000]  (英文)
[00:19:13.000 --> 00:19:15.000]  整個宇宙都擁抱著我
[00:19:15.000 --> 00:19:17.000]  (英文)
[00:19:17.000 --> 00:19:19.000]  很平靜
[00:19:19.000 --> 00:19:21.000]  一個灰色的顏色這樣的平靜
[00:19:21.000 --> 00:19:27.000]  (英文)
[00:19:27.000 --> 00:19:29.000]  上帝是愛
[00:19:29.000 --> 00:19:31.000]  這個字不管是中文還是英文
[00:19:31.000 --> 00:19:33.000]  都不斷地進入我的腦海
[00:19:33.000 --> 00:19:38.000]  (英文)
[00:19:38.000 --> 00:19:39.000]  那時有一個意念就是
[00:19:39.000 --> 00:19:40.000]  不管我相不相信
[00:19:40.000 --> 00:19:42.000]  我就是神
[00:19:42.000 --> 00:19:44.000]  (英文)
[00:19:44.000 --> 00:19:47.000]  我的存在就好像宇宙的存在一樣
[00:19:47.000 --> 00:19:52.000]  (英文)
[00:19:52.000 --> 00:19:56.000]  其實那時候血從我身體不斷地流出
[00:19:56.000 --> 00:20:04.000]  (英文)
[00:20:04.000 --> 00:20:05.000]  然後有聖經打開
[00:20:05.000 --> 00:20:07.000]  打到那段經文就是
[00:20:07.000 --> 00:20:10.000]  耶穌怎麼樣醫治那個血漏的女人
[00:20:10.000 --> 00:20:11.000]  那血漏的女人
[00:20:11.000 --> 00:20:13.000]  血漏了12年的那女人
[00:20:13.000 --> 00:20:17.000]  (英文)
[00:20:17.000 --> 00:20:18.000]  我聽到有聲音說
[00:20:18.000 --> 00:20:21.000]  女兒,你的信救了你
[00:20:21.000 --> 00:20:25.000]  (英文)
[00:20:25.000 --> 00:20:27.000]  同時水喉就關了
[00:20:27.000 --> 00:20:29.000]  (英文)
[00:20:29.000 --> 00:20:30.000]  流血也止了
[00:20:30.000 --> 00:20:32.000]  (英文)
[00:20:32.000 --> 00:20:34.000]  劇痛也不見了
[00:20:34.000 --> 00:20:40.000]  (英文)
[00:20:40.000 --> 00:20:41.000]  我當時在昏迷的狀態
[00:20:41.000 --> 00:20:44.000]  我不知道其實我在流血
[00:20:44.000 --> 00:20:45.000]  大量的流血
[00:20:45.000 --> 00:20:50.000]  (英文)
[00:20:50.000 --> 00:20:52.000]  過了一段時間的平靜
[00:20:52.000 --> 00:20:54.000]  我看到一個很深藍的顏色
[00:20:54.000 --> 00:21:00.000]  (英文)
[00:21:00.000 --> 00:21:02.000]  在藍色的遠處
[00:21:02.000 --> 00:21:06.000]  有一個圓形的很喜悅的
[00:21:06.000 --> 00:21:08.000]  一些白色的燈光
[00:21:08.000 --> 00:21:11.000]  (英文)
[00:21:11.000 --> 00:21:12.000]  我們剛才唱回家
[00:21:12.000 --> 00:21:14.000]  (英文)
[00:21:14.000 --> 00:21:15.000]  就是那光
[00:21:15.000 --> 00:21:16.000]  就是那光
[00:21:16.000 --> 00:21:17.000]  回家的光
[00:21:17.000 --> 00:21:24.000]  (英文)
[00:21:24.000 --> 00:21:25.000]  我媽說她是一輩子
[00:21:25.000 --> 00:21:27.000]  從來沒有經歷過的平安
[00:21:27.000 --> 00:21:30.000]  (英文)
[00:21:30.000 --> 00:21:31.000]  我告訴我媽
[00:21:31.000 --> 00:21:33.000]  我今天要分享她的故事
[00:21:33.000 --> 00:21:34.000]  (英文)
[00:21:34.000 --> 00:21:36.000]  她說我無法再等待
[00:21:36.000 --> 00:21:38.000]  再次體驗那種平安
[00:21:38.000 --> 00:21:43.000]  (英文)
[00:21:43.000 --> 00:21:44.000]  回到故事中
[00:21:44.000 --> 00:21:47.000]  她說她聽到聲音
[00:21:47.000 --> 00:21:48.000]  和天使的聲音
[00:21:48.000 --> 00:21:50.000]  來自各個方向
[00:21:50.000 --> 00:21:56.000]  (英文)
[00:21:56.000 --> 00:21:57.000]  我聽到一場樂團
[00:21:57.000 --> 00:22:01.000]  (英文)
[00:22:01.000 --> 00:22:02.000]  我聽到美麗的聲音
[00:22:02.000 --> 00:22:04.000]  好像組成了一個合唱團
[00:22:04.000 --> 00:22:07.000]  (英文)
[00:22:07.000 --> 00:22:08.000]  好像合唱團
[00:22:08.000 --> 00:22:11.000]  (英文)
[00:22:11.000 --> 00:22:12.000]  他們在唱
[00:22:12.000 --> 00:22:13.000]  (英文)
[00:22:13.000 --> 00:22:14.000]  我聽到一些的話語
[00:22:14.000 --> 00:22:16.000]  是我本來不明白是什麼意思的
[00:22:16.000 --> 00:22:18.000]  直到我醒過來之後才明白
[00:22:18.000 --> 00:22:25.000]  (英文)
[00:22:25.000 --> 00:22:27.000]  我聽到耶和華語了
[00:22:27.000 --> 00:22:32.000]  (英文)
[00:22:32.000 --> 00:22:34.000]  它是用廣東話告訴我的
[00:22:34.000 --> 00:22:38.000]  (英文)
[00:22:38.000 --> 00:22:40.000]  這個馬上就突然間
[00:22:40.000 --> 00:22:42.000]  有一個很突然的平安
[00:22:42.000 --> 00:22:43.000]  就臨到我身上了
[00:22:43.000 --> 00:22:47.000]  (英文)
[00:22:47.000 --> 00:22:49.000]  當我睜開眼睛起身的時候
[00:22:49.000 --> 00:22:51.000]  整個手術房很安靜
[00:22:51.000 --> 00:22:52.000]  (英文)
[00:22:52.000 --> 00:22:54.000]  一個護士坐在我旁邊
[00:22:54.000 --> 00:22:58.000]  (英文)
[00:22:58.000 --> 00:23:00.000]  她說現在是凌晨兩點
[00:23:00.000 --> 00:23:01.000]  你睡了八個小時
[00:23:01.000 --> 00:23:03.000]  (英文)
[00:23:03.000 --> 00:23:05.000]  我的女兒的名字是凱欣
[00:23:05.000 --> 00:23:07.000]  (英文)
[00:23:07.000 --> 00:23:10.000]  凱就是凱旋,勝利的意思
[00:23:10.000 --> 00:23:11.000]  (英文)
[00:23:11.000 --> 00:23:13.000]  欣是歡欣,喜樂
[00:23:13.000 --> 00:23:17.000]  (英文)
[00:23:17.000 --> 00:23:20.000]  我們給她取名叫凱欣
[00:23:20.000 --> 00:23:21.000]  是因為要提醒我們
[00:23:21.000 --> 00:23:22.000]  這是喜樂
[00:23:22.000 --> 00:23:25.000]  (英文)
[00:23:25.000 --> 00:23:28.000]  她的出生告訴我們
[00:23:28.000 --> 00:23:30.000]  上帝大能,得勝的大能
[00:23:30.000 --> 00:23:33.000]  (英文)
[00:23:33.000 --> 00:23:35.000]  上帝戰勝了死亡
[00:23:35.000 --> 00:23:37.000]  不管是身體的死亡
[00:23:37.000 --> 00:23:38.000]  還是靈魂的死亡
[00:23:38.000 --> 00:23:41.000]  (英文)
[00:23:41.000 --> 00:23:44.000]  因為我的瀕臨死亡的經歷
[00:23:44.000 --> 00:23:47.000]  (英文)
[00:23:47.000 --> 00:23:49.000]  這個Joyce就是唯一的女兒
[00:23:49.000 --> 00:23:53.000]  (英文)
[00:23:53.000 --> 00:23:55.000]  在我昏迷的時候
[00:23:55.000 --> 00:23:56.000]  我聽到的唯一的字就是
[00:23:56.000 --> 00:23:58.000]  (英文)
[00:23:58.000 --> 00:24:04.000]  (英文)
[00:24:04.000 --> 00:24:07.000]  這個字就是亞伯拉罕在聖經寫
[00:24:07.000 --> 00:24:10.000]  他當他獻自己的獨生子給上帝的時候
[00:24:10.000 --> 00:24:11.000]  他用的這個字
[00:24:11.000 --> 00:24:13.000]  (英文)
[00:24:13.000 --> 00:24:16.000]  這給我一些人生的功課
[00:24:16.000 --> 00:24:19.000]  (英文)
[00:24:19.000 --> 00:24:21.000]  我的女兒是屬於上帝的
[00:24:21.000 --> 00:24:22.000]  (英文)
[00:24:22.000 --> 00:24:24.000]  我只是一個監護人
[00:24:24.000 --> 00:24:29.000]  (英文)
[00:24:29.000 --> 00:24:32.000]  上帝有資格有權利將我的女兒拿走
[00:24:32.000 --> 00:24:35.000]  (英文)
[00:24:35.000 --> 00:24:37.000]  如果上帝要把她拿走
[00:24:37.000 --> 00:24:39.000]  我要願意能夠放手
[00:24:39.000 --> 00:24:44.000]  (英文)
[00:24:44.000 --> 00:24:46.000]  詩篇第一百篇
[00:24:46.000 --> 00:24:52.000]  (英文)
[00:24:52.000 --> 00:24:55.000]  我們的兒女就像勇士的箭
[00:24:55.000 --> 00:25:01.000]  (英文)
[00:25:01.000 --> 00:25:03.000]  作為家長我要懂得放手
[00:25:03.000 --> 00:25:06.000]  以致這個箭能夠向前飛
[00:25:06.000 --> 00:25:12.000]  (英文)
[00:25:12.000 --> 00:25:14.000]  我想起這件事情
[00:25:14.000 --> 00:25:17.000]  當我看到我的女兒跟她的家庭
[00:25:17.000 --> 00:25:19.000]  飛向宣教的工廠
[00:25:19.000 --> 00:25:25.000]  (英文)
[00:25:25.000 --> 00:25:27.000]  那個很令我感到安慰的應許是
[00:25:27.000 --> 00:25:29.000]  當我奉獻給上帝
[00:25:29.000 --> 00:25:31.000]  祂給我的東西
[00:25:31.000 --> 00:25:34.000]  (英文)
[00:25:34.000 --> 00:25:36.000]  上帝就是耶和華已了
[00:25:36.000 --> 00:25:38.000]  上帝是供應
[00:25:38.000 --> 00:25:41.000]  (英文)
[00:25:41.000 --> 00:25:43.000]  如果你在記筆記
[00:25:43.000 --> 00:25:45.000]  今天的主題就是耶和華已了
[00:25:45.000 --> 00:25:51.000]  (英文)
[00:25:51.000 --> 00:25:54.000]  我和家人在經歷這事工的
[00:25:54.000 --> 00:25:56.000]  經歷了好多上帝的神蹟騎士
[00:25:56.000 --> 00:25:59.000]  (英文)
[00:25:59.000 --> 00:26:01.000]  很難從這麼多的神蹟騎士
[00:26:01.000 --> 00:26:02.000]  選哪一個跟你分享
[00:26:02.000 --> 00:26:06.000]  (英文)
[00:26:06.000 --> 00:26:07.000]  既然是母親節
[00:26:07.000 --> 00:26:10.000]  我繼續跟你講這個孩子的事
[00:26:10.000 --> 00:26:13.000]  (英文)
[00:26:13.000 --> 00:26:15.000]  安理跟我有這三個兒女
[00:26:15.000 --> 00:26:24.000]  (英文)
[00:26:24.000 --> 00:26:26.000]  我的第二個女兒小恩
[00:26:26.000 --> 00:26:28.000]  她出事的時候
[00:26:28.000 --> 00:26:32.000]  狀況是非常非常的可怕
[00:26:32.000 --> 00:26:40.000]  (英文)
[00:26:40.000 --> 00:26:45.000]  醫生給了我最差的預測
[00:26:45.000 --> 00:26:51.000]  (英文)
[00:26:51.000 --> 00:26:59.000]  我以為我們沒有辦法去非洲了
[00:26:59.000 --> 00:27:03.000]  只能夠在這裡照顧殘障的女兒
[00:27:03.000 --> 00:27:06.000]  (英文)
[00:27:06.000 --> 00:27:09.000]  不過原來教會通宵的為她禱告
[00:27:09.000 --> 00:27:16.000]  (英文)
[00:27:16.000 --> 00:27:19.000]  所以第二天早上那些護士就很喜悅的跟說
[00:27:19.000 --> 00:27:21.000]  Joyce Joyce 來看看你的孩子
[00:27:21.000 --> 00:27:24.000]  她是好像另外一個生命一樣
[00:27:24.000 --> 00:27:29.000]  當我們的兒子Ezra出事的時候
[00:27:29.000 --> 00:27:35.000]  他也有另外一次很可怕的經歷
[00:27:35.000 --> 00:27:37.000]  但是不一樣的事情
[00:27:37.000 --> 00:27:41.000]  他也在深切治療部
[00:27:41.000 --> 00:27:47.000]  他的左手完全沒有感覺
[00:27:47.000 --> 00:27:49.000]  沒有任何行動
[00:27:49.000 --> 00:27:55.000]  今天他是左手的
[00:27:55.000 --> 00:28:00.000]  (英文)
[00:28:00.000 --> 00:28:03.000]  我們可能做了太多的物理治療
[00:28:03.000 --> 00:28:04.000]  我們可能禱告太多了
[00:28:04.000 --> 00:28:07.000]  變成他現在是左撇子
[00:28:07.000 --> 00:28:13.000]  當我懷著第三胎
[00:28:13.000 --> 00:28:15.000]  我的第三個女兒的時候
[00:28:15.000 --> 00:28:17.000]  她問我:在遇到這麼多的困難
