
[00:00:00.000 --> 00:00:09.800]  今天是第五個星期的主日
[00:03:17.400 --> 00:03:21.400]  會想心裡會想著家裡
[00:03:21.400 --> 00:03:24.400]  人好像很矛盾
[00:03:24.400 --> 00:03:27.400]  到底我們要的自由
[00:03:27.400 --> 00:03:29.400]  是不是就是這些自由呢
[00:03:29.400 --> 00:03:32.400]  聖經教導的自由
[00:03:32.400 --> 00:03:35.400]  是不是就是要無拘無束的自由呢
[00:03:35.400 --> 00:03:38.400]  今天你覺得
[00:03:38.400 --> 00:03:40.400]  我們長大了
[00:03:40.400 --> 00:03:43.400]  你的導師長大了
[00:03:43.400 --> 00:03:46.400]  他們是不是很有自由呢
[00:03:46.400 --> 00:03:48.400]  他們有些是爸爸
[00:03:48.400 --> 00:03:50.400]  有些是媽媽
[00:03:50.400 --> 00:03:53.400]  有些已經長大了
[00:03:53.400 --> 00:03:54.400]  我又不是爸爸
[00:03:54.400 --> 00:03:55.400]  又不是媽媽
[00:03:55.400 --> 00:03:58.400]  我們是不是都是自由的呢
[00:03:58.400 --> 00:04:00.400]  在你們的心目中
[00:04:00.400 --> 00:04:03.400]  到底自由是什麼一回事呢
[00:04:03.400 --> 00:04:06.400]  今天我們要說說
[00:04:06.400 --> 00:04:08.400]  在聖經裡面
[00:04:08.400 --> 00:04:10.400]  叫人得自由的
[00:04:10.400 --> 00:04:13.400]  到底是什麼一回事
[00:04:13.400 --> 00:04:16.400]  在經文裡面
[00:04:16.400 --> 00:04:18.400]  告訴我們
[00:04:18.400 --> 00:04:23.400]  到底怎樣才是得自由呢
[00:04:23.400 --> 00:04:27.400]  我們聽聽經文裡面說什麼
[00:04:27.400 --> 00:04:31.400]  羅馬書八章一至二節
[00:04:31.400 --> 00:04:34.400]  如今那些在基督耶穌裡的
[00:04:34.400 --> 00:04:36.400]  就不定罪了
[00:04:36.400 --> 00:04:38.400]  因為似生命聖靈的律
[00:04:38.400 --> 00:04:41.400]  在基督耶穌裡釋放了我
[00:04:41.400 --> 00:04:45.400]  使我脫離罪和死的律了
[00:04:45.400 --> 00:04:47.400]  律法既因肉體軟弱
[00:04:47.400 --> 00:04:49.400]  有所不能行的
[00:04:49.400 --> 00:04:51.400]  神就差遣自己的兒子
[00:04:51.400 --> 00:04:54.400]  成為罪身的形狀
[00:04:54.400 --> 00:04:56.400]  作了贖罪制
[00:04:56.400 --> 00:04:58.400]  在肉體中定了罪案
[00:04:58.400 --> 00:05:01.400]  使律法的義成就在我們
[00:05:01.400 --> 00:05:02.400]  這不隨從肉體
[00:05:02.400 --> 00:05:05.400]  只隨從聖靈的人身上
[00:05:05.400 --> 00:05:08.400]  在短短的經文裡
[00:05:08.400 --> 00:05:13.400]  告訴我們一個很重要的事情
[00:05:13.400 --> 00:05:15.400]  在第二節裡
[00:05:15.400 --> 00:05:18.400]  我塗了紅色的釋放
[00:05:18.400 --> 00:05:22.400]  怎樣才可以釋放得自由呢
[00:05:22.400 --> 00:05:25.400]  釋放在聖經裡的原文叫
[00:05:25.400 --> 00:05:27.400]  叫人得自由
[00:05:27.400 --> 00:05:29.400]  叫人得自由
[00:05:29.400 --> 00:05:31.400]  不是像我們剛才所說
[00:05:31.400 --> 00:05:35.400]  去逃脫一些我們自己不想要的東西
[00:05:35.400 --> 00:05:38.400]  就像下一節所說
[00:05:38.400 --> 00:05:43.400]  有些東西在肉體裡很軟弱
[00:05:43.400 --> 00:05:48.400]  不可能靠我們自己去做
[00:05:48.400 --> 00:05:50.400]  就像現在你們
[00:05:50.400 --> 00:05:53.400]  依然還有人在看電話
[00:05:53.400 --> 00:05:57.400]  你們就是在隨從肉身的不能
[00:05:57.400 --> 00:06:00.400]  因為我每一下都要滾動電話
[00:06:00.400 --> 00:06:02.400]  不停的那一下是不行的
[00:06:02.400 --> 00:06:05.400]  叫你們收起來也不行
[00:06:05.400 --> 00:06:08.400]  因為你覺得我喜歡
[00:06:08.400 --> 00:06:11.400]  這就是隨從肉身
[00:06:11.400 --> 00:06:13.400]  在聖經裡
[00:06:13.400 --> 00:06:15.400]  很重要地告訴我們
[00:06:15.400 --> 00:06:18.400]  其實我們每個人都有軟弱的一面
[00:06:18.400 --> 00:06:21.400]  但是我們怎樣才可以
[00:06:21.400 --> 00:06:25.400]  不跟著這些軟弱來走呢
[00:06:25.400 --> 00:06:30.400]  我們就是靠剛才所說的題目裡的
[00:06:30.400 --> 00:06:32.400]  聖靈幫我們
[00:06:32.400 --> 00:06:35.400]  聖靈叫我們得自由
[00:06:35.400 --> 00:06:37.400]  聖靈告訴我們
[00:06:37.400 --> 00:06:40.400]  什麼時候聖靈會在我們心裡
[00:06:40.400 --> 00:06:44.400]  什麼時候聖靈會帶著我們
[00:06:44.400 --> 00:06:47.400]  走在他喜歡的路上
[00:06:47.400 --> 00:06:49.400]  我們常說三一真神
[00:06:49.400 --> 00:06:50.400]  三一真神就是
[00:06:50.400 --> 00:06:53.400]  聖父、聖子、聖靈
[00:06:53.400 --> 00:06:55.400]  當我們相信了耶穌的時候
[00:06:55.400 --> 00:06:58.400]  聖靈就內在我們心裡
[00:06:58.400 --> 00:06:59.400]  有很多事情
[00:06:59.400 --> 00:07:02.400]  當我們有聖靈提醒的時候
[00:07:02.400 --> 00:07:05.400]  我們就可以依靠它
[00:07:05.400 --> 00:07:08.400]  甚至可能現在你依然
[00:07:08.400 --> 00:07:09.400]  我不知道為什麼
[00:07:09.400 --> 00:07:11.400]  還有人戴著耳機
[00:07:11.400 --> 00:07:12.400]  我不知道在聽什麼
[00:07:12.400 --> 00:07:16.400]  在聽我說話還是聽去者的歌
[00:07:16.400 --> 00:07:18.400]  又或者我不知道為什麼
[00:07:18.400 --> 00:07:20.400]  你會坐在這裡
[00:07:20.400 --> 00:07:23.400]  可能你說其實我不想來的
[00:07:23.400 --> 00:07:26.400]  是我爸爸媽媽逼我來的
[00:07:26.400 --> 00:07:29.400]  如果是你的肉身的話
[00:07:29.400 --> 00:07:31.400]  你就一定不會來了
[00:07:31.400 --> 00:07:33.400]  隨從你的肉身
[00:07:33.400 --> 00:07:36.400]  你就寧願找你的朋友去街上
[00:07:36.400 --> 00:07:40.400]  去做其他你想做的事情
[00:07:40.400 --> 00:07:42.400]  就不會來了
[00:07:42.400 --> 00:07:45.400]  但是既然你都踏入了
[00:07:45.400 --> 00:07:47.400]  教會的時候
[00:07:47.400 --> 00:07:50.400]  不如我又教教你
[00:07:50.400 --> 00:07:52.400]  如果你真的好像聖經所說
[00:07:52.400 --> 00:07:56.400]  希望聖靈在你身上做改變
[00:07:56.400 --> 00:07:57.400]  當你每一天
[00:07:57.400 --> 00:08:00.400]  每個星期回來教會的時候
[00:08:00.400 --> 00:08:02.400]  我常常跟我的學生說
[00:08:02.400 --> 00:08:04.400]  有些小朋友
[00:08:04.400 --> 00:08:05.400]  他們真的是小朋友
[00:08:05.400 --> 00:08:07.400]  上學就肚子痛
[00:08:07.400 --> 00:08:09.400]  不上學就不肚子痛
[00:08:09.400 --> 00:08:12.400]  我就跟他說
[00:08:12.400 --> 00:08:15.400]  其實上學就不需要肚子痛
[00:08:15.400 --> 00:08:19.400]  上學一生人都要上十幾二十年
[00:08:19.400 --> 00:08:22.400]  開心也是這樣上一天
[00:08:22.400 --> 00:08:24.400]  不開心也是要上學
[00:08:24.400 --> 00:08:27.400]  不如開開心心吧
[00:08:27.400 --> 00:08:29.400]  我都跟你們說
[00:08:29.400 --> 00:08:32.400]  既然不是你自己肉身上來的
[00:08:32.400 --> 00:08:34.400]  是你家人上來的
[00:08:34.400 --> 00:08:36.400]  既然來了
[00:08:36.400 --> 00:08:39.400]  就開開心心來吧
[00:08:39.400 --> 00:08:41.400]  你可以認識到你的朋友
[00:08:41.400 --> 00:08:45.400]  又可以慢慢一步一步聽聽
[00:08:45.400 --> 00:08:49.400]  耶穌有沒有一些特別的東西跟你們說
[00:08:49.400 --> 00:08:54.400]  我記得早前暑假浸禮之前
[00:08:54.400 --> 00:08:55.400]  上Alpha
[00:08:55.400 --> 00:08:59.400]  有同學會分享他的見證
[00:08:59.400 --> 00:09:00.400]  他也有說到
[00:09:00.400 --> 00:09:03.400]  他說中一到中三的時候
[00:09:03.400 --> 00:09:06.400]  他每一次來崇拜的時候
[00:09:06.400 --> 00:09:08.400]  都是拿著手機
[00:09:08.400 --> 00:09:11.400]  突然有一天
[00:09:11.400 --> 00:09:14.400]  他覺得既然來了
[00:09:14.400 --> 00:09:18.400]  不如聽聽台上的人說了些什麼
[00:09:18.400 --> 00:09:21.400]  發現聽著聽著好像挺好聽
[00:09:21.400 --> 00:09:25.400]  於是他就參加101 Alpha course
[00:09:25.400 --> 00:09:27.400]  然後就浸禮班
[00:09:27.400 --> 00:09:31.400]  我都希望現在中一到中三
[00:09:31.400 --> 00:09:35.400]  有一天突然你們會有一個感動
[00:09:35.400 --> 00:09:38.400]  可以聽聽台上的人說了些什麼
[00:09:38.400 --> 00:09:40.400]  接下來
[00:09:40.400 --> 00:09:41.400]  剛才我說了
[00:09:41.400 --> 00:09:44.400]  如果我們隨從肉身的話
[00:09:44.400 --> 00:09:46.400]  會怎樣
[00:09:46.400 --> 00:09:48.400]  如果有聖靈在我們心裡
[00:09:48.400 --> 00:09:50.400]  又會怎樣
[00:09:50.400 --> 00:09:52.400]  但其實這兩樣東西
[00:09:52.400 --> 00:09:53.400]  我們是怎樣的
[00:09:53.400 --> 00:09:56.400]  我們是可以選擇的
[00:09:56.400 --> 00:09:58.400]  你可以選擇的
[00:09:58.400 --> 00:10:01.400]  但你怎樣選擇的結局
[00:10:01.400 --> 00:10:03.400]  就會不一樣
[00:10:03.400 --> 00:10:06.400]  聖經裡面是這樣說
[00:10:07.400 --> 00:10:09.400]  因為隨從肉體的人
[00:10:09.400 --> 00:10:11.400]  體貼肉體的是
[00:10:11.400 --> 00:10:13.400]  隨從聖靈的人
[00:10:13.400 --> 00:10:15.400]  體貼聖靈的是
[00:10:15.400 --> 00:10:18.400]  體貼肉體的就是死
[00:10:18.400 --> 00:10:23.400]  體貼聖靈的乃是生命平安
[00:10:23.400 --> 00:10:25.400]  原來體貼肉體的
[00:10:25.400 --> 00:10:27.400]  就是與神為仇
[00:10:27.400 --> 00:10:29.400]  因為不服神的律法
[00:10:29.400 --> 00:10:31.400]  也是不能服
[00:10:31.400 --> 00:10:33.400]  而且屬肉體的人
[00:10:33.400 --> 00:10:36.400]  不能得神的喜歡
[00:10:36.400 --> 00:10:39.400]  為什麼說得好像很害怕
[00:10:39.400 --> 00:10:41.400]  隨從肉體的人
[00:10:41.400 --> 00:10:43.400]  是體貼肉體的
[00:10:43.400 --> 00:10:44.400]  剛才說了
[00:10:44.400 --> 00:10:46.400]  你喜歡拿手機來看
[00:10:46.400 --> 00:10:50.400]  你喜歡上網
[00:10:50.400 --> 00:10:52.400]  上一些不知什麼網
[00:10:52.400 --> 00:10:53.400]  你想做些什麼
[00:10:53.400 --> 00:10:55.400]  隨從你自己
[00:10:55.400 --> 00:10:58.400]  神給了我們聰明智慧
[00:10:58.400 --> 00:11:01.400]  我們可以去做我們自己想做的事
[00:11:01.400 --> 00:11:03.400]  但當你去做你想做的事
[00:11:03.400 --> 00:11:06.400]  又明知是不對的事的時候
[00:11:06.400 --> 00:11:09.400]  最後的結局是什麼
[00:11:09.400 --> 00:11:10.400]  第六節說
[00:11:10.400 --> 00:11:12.400]  體貼肉體的就是什麼
[00:11:12.400 --> 00:11:14.400]  一起說
[00:11:14.400 --> 00:11:17.400]  就是死
[00:11:17.400 --> 00:11:21.400]  體貼聖靈的就是生命平安
[00:11:21.400 --> 00:11:23.400]  可能你會在這一刻覺得
[00:11:23.400 --> 00:11:25.400]  咦,到底是怎樣
[00:11:25.400 --> 00:11:28.400]  聖靈說這麼多
[00:11:28.400 --> 00:11:30.400]  又生又死
[00:11:30.400 --> 00:11:32.400]  到底是怎樣
[00:11:32.400 --> 00:11:36.400]  你想想其實是一個循環
[00:11:36.400 --> 00:11:41.400]  如果我們體貼肉體的事
[00:11:41.400 --> 00:11:45.400]  我們去做一些明知不對的事
[00:11:45.400 --> 00:11:46.400]  上一個星期
[00:11:46.400 --> 00:11:48.400]  帕瑟格芬跟我們說
[00:11:48.400 --> 00:11:51.400]  是有一個律的
[00:11:51.400 --> 00:11:53.400]  當我們不去遵行的時候
[00:11:53.400 --> 00:11:56.400]  我們就會犯罪
[00:11:56.400 --> 00:11:58.400]  當你犯罪的時候
[00:11:58.400 --> 00:12:01.400]  理應就會受罰
[00:12:01.400 --> 00:12:04.400]  那個受罰就是
[00:12:04.400 --> 00:12:09.400]  罪的功架乃是死
[00:12:09.400 --> 00:12:11.400]  所以那個死
[00:12:11.400 --> 00:12:15.400]  那個死不是你想的那個死
[00:12:15.400 --> 00:12:17.400]  死的那個死就是
[00:12:17.400 --> 00:12:21.400]  在耶穌基督沒有了那個份
[00:12:21.400 --> 00:12:26.400]  你不是祂裡面的那個
[00:12:26.400 --> 00:12:27.400]  桃樹之子
[00:12:27.400 --> 00:12:29.400]  你就不是那個之子
[00:12:29.400 --> 00:12:32.400]  所以我們說
[00:12:32.400 --> 00:12:34.400]  如果我們體貼聖靈的
[00:12:34.400 --> 00:12:36.400]  就是生命平安
[00:12:36.400 --> 00:12:38.400]  體貼聖靈的時候
[00:12:38.400 --> 00:12:41.400]  聖靈叫你去做什麼的時候
[00:12:41.400 --> 00:12:45.400]  你會覺得平安
[00:12:45.400 --> 00:12:49.400]  你會知道那件事是對的
[00:12:49.400 --> 00:12:51.400]  如果我告訴你
[00:12:51.400 --> 00:12:54.400]  我是很自由的
[00:12:54.400 --> 00:12:57.400]  其實如果在你的框架裡面
[00:12:57.400 --> 00:12:59.400]  我是完全沒有自由的
[00:12:59.400 --> 00:13:02.400]  因為上個星期我還答應了
[00:13:02.400 --> 00:13:05.400]  我的組跟Karen
[00:13:05.400 --> 00:13:08.400]  一會兒一起去喝茶
[00:13:08.400 --> 00:13:10.400]  但是教會安排了我12點
[00:13:10.400 --> 00:13:12.400]  要去做主席
[00:13:12.400 --> 00:13:14.400]  茶又沒得喝了
[00:13:14.400 --> 00:13:16.400]  然後我很想跟S1 Girls
[00:13:16.400 --> 00:13:20.400]  去做蠟燭
[00:13:20.400 --> 00:13:22.400]  結果又是沒得去
[00:13:22.400 --> 00:13:24.400]  如果我在你們的想法
[00:13:24.400 --> 00:13:26.400]  那個自由裡面
[00:13:26.400 --> 00:13:28.400]  作為一個傳道人
[00:13:28.400 --> 00:13:30.400]  是完全沒有了自由的
[00:13:30.400 --> 00:13:33.400]  但是你說開心嗎
[00:13:33.400 --> 00:13:34.400]  我可以告訴你
[00:13:34.400 --> 00:13:36.400]  我有多開心
[00:13:36.400 --> 00:13:38.400]  你可能會覺得
[00:13:38.400 --> 00:13:42.400]  我現在很想要一些
[00:13:42.400 --> 00:13:44.400]  金錢上的自由
[00:13:44.400 --> 00:13:46.400]  我告訴你
[00:13:46.400 --> 00:13:48.400]  我做了傳道人很奇怪
[00:13:48.400 --> 00:13:50.400]  我以前最後的時候
[00:13:50.400 --> 00:13:52.400]  做了副校長
[00:13:52.400 --> 00:13:55.400]  理應的薪水不是很高
[00:13:55.400 --> 00:13:56.400]  也不是很低
[00:13:56.400 --> 00:13:58.400]  也還可以的
[00:13:58.400 --> 00:14:05.400]  現在比以前少了三分之二的薪水
[00:14:05.400 --> 00:14:07.400]  但是我想告訴你
[00:14:07.400 --> 00:14:11.400]  我存的錢是比以前多的
[00:14:11.400 --> 00:14:12.400]  不知道為什麼
[00:14:12.400 --> 00:14:15.400]  所以其實有很多東西
[00:14:15.400 --> 00:14:19.400]  如果你在跟著神的道路走的時候
[00:14:19.400 --> 00:14:21.400]  有很多東西
[00:14:21.400 --> 00:14:25.400]  你不會知道下一步會是怎樣
[00:14:25.400 --> 00:14:29.400]  但是你要相信神給你的那件事
[00:14:29.400 --> 00:14:31.400]  是最好的
[00:14:31.400 --> 00:14:34.400]  但是這裡再說一次
[00:14:34.400 --> 00:14:37.400]  你們是有權去選擇
[00:14:37.400 --> 00:14:40.400]  看你選擇跟著聖靈
[00:14:40.400 --> 00:14:44.400]  還是跟著自己所想的去做
[00:14:44.400 --> 00:14:46.400]  到底怎樣才是
[00:14:46.400 --> 00:14:49.400]  聖靈在我們裡面
[00:14:49.400 --> 00:14:52.400]  什麼叫聖靈在我們裡面
[00:14:52.400 --> 00:14:56.400]  我們接著聽聽這段經文
[00:14:56.400 --> 00:14:59.400]  如果神的靈住在你們心裡
[00:14:59.400 --> 00:15:01.400]  你們就不屬肉體
[00:15:01.400 --> 00:15:03.400]  乃屬聖靈了
[00:15:03.400 --> 00:15:05.400]  人若沒有基督的靈
[00:15:05.400 --> 00:15:07.400]  就不是屬基督的
[00:15:07.400 --> 00:15:09.400]  基督若在你們心裡
[00:15:09.400 --> 00:15:11.400]  身體就因罪而死
[00:15:11.400 --> 00:15:14.400]  心靈卻因義而活
[00:15:14.400 --> 00:15:16.400]  然而
[00:15:16.400 --> 00:15:18.400]  叫耶穌從死裡復活者的靈
[00:15:18.400 --> 00:15:20.400]  若住在你們心裡
[00:15:20.400 --> 00:15:23.400]  那叫基督耶穌從死裡復活的
[00:15:23.400 --> 00:15:26.400]  也必藉著住在你們心裡的聖靈
[00:15:26.400 --> 00:15:30.400]  使你們必死的身體又活過來
[00:15:30.400 --> 00:15:31.400]  弟兄們
[00:15:31.400 --> 00:15:32.400]  這樣看來
[00:15:32.400 --> 00:15:34.400]  我們並不是欠肉體的債
[00:15:34.400 --> 00:15:37.400]  去順從肉體活著
[00:15:37.400 --> 00:15:40.400]  你們若順從肉體活著
[00:15:40.400 --> 00:15:41.400]  必要死
[00:15:41.400 --> 00:15:44.400]  若靠著聖靈自死身體的惡行
[00:15:44.400 --> 00:15:46.400]  必要活著
[00:15:46.400 --> 00:15:49.400]  這裡好像說得很複雜
[00:15:49.400 --> 00:15:52.400]  其實在之前的頭兩段
[00:15:52.400 --> 00:15:53.400]  都告訴我們
[00:15:53.400 --> 00:15:58.400]  當我們自己不能控制自己的時候
[00:15:58.400 --> 00:16:01.400]  如果我們是一個相信主的人
[00:16:01.400 --> 00:16:04.400]  聖靈會提醒我們
[00:16:04.400 --> 00:16:08.400]  當我們是一個屬主的人的時候
[00:16:08.400 --> 00:16:11.400]  聖靈就內在我們心裡
[00:16:11.400 --> 00:16:13.400]  祂會幫助我們
[00:16:13.400 --> 00:16:15.400]  幫助我們除去剛才所說的
[00:16:15.400 --> 00:16:19.400]  去跟從肉體的那一回事
[00:16:19.400 --> 00:16:23.400]  有時候我們會這樣想
[00:16:23.400 --> 00:16:25.400]  特別是一些
[00:16:25.400 --> 00:16:27.400]  未信又或者你覺得
[00:16:27.400 --> 00:16:31.400]  特別是從小到大返教會的那些
[00:16:31.400 --> 00:16:34.400]  為什麼我要來呢?
[00:16:34.400 --> 00:16:36.400]  可能你家裡只是
[00:16:36.400 --> 00:16:39.400]  爸爸信或者只是媽媽信
[00:16:39.400 --> 00:16:41.400]  你都覺得
[00:16:41.400 --> 00:16:43.400]  其實都沒什麼
[00:16:43.400 --> 00:16:46.400]  我爸爸不信都可以
[00:16:46.400 --> 00:16:49.400]  我又有大屋住
[00:16:49.400 --> 00:16:52.400]  又有靚車接我出入
[00:16:52.400 --> 00:16:55.400]  其實為什麼要信呢?
[00:16:55.400 --> 00:16:57.400]  為什麼我要來呢?
[00:16:57.400 --> 00:17:00.400]  可能你心裡有很多這些疑問
[00:17:00.400 --> 00:17:02.400]  甚至剛才所說
[00:17:02.400 --> 00:17:04.400]  你跟隨著這些想法
[00:17:04.400 --> 00:17:06.400]  一直想下去的時候
[00:17:06.400 --> 00:17:09.400]  你就會慢慢慢慢離開
[00:17:09.400 --> 00:17:13.400]  但是如果你重新想一下
[00:17:13.400 --> 00:17:15.400]  你現在所擁有的東西
[00:17:15.400 --> 00:17:18.400]  到底是誰給你們的
[00:17:18.400 --> 00:17:21.400]  可能你又會完全不一樣
[00:17:21.400 --> 00:17:25.400]  如果聖靈住在我們心裡的時候
[00:17:25.400 --> 00:17:27.400]  我就好像剛才所說
[00:17:27.400 --> 00:17:29.400]  我們有喜樂
[00:17:29.400 --> 00:17:31.400]  可以活出活力
[00:17:31.400 --> 00:17:35.400]  生命不單單是我們自己
[00:17:35.400 --> 00:17:37.400]  一個很狹窄的思想
[00:17:37.400 --> 00:17:39.400]  在一個框框裡
[00:17:39.400 --> 00:17:43.400]  我們從小就教導你們
[00:17:43.400 --> 00:17:45.400]  去學習聖經
[00:17:45.400 --> 00:17:48.400]  在聖經裡會帶我們看一些
[00:17:48.400 --> 00:17:51.400]  我們從來沒想過的角度
[00:17:51.400 --> 00:17:54.400]  上次有跟你們說過
[00:17:54.400 --> 00:17:57.400]  盼望的角度
[00:17:57.400 --> 00:17:59.400]  跟我們想的盼望
[00:17:59.400 --> 00:18:02.400]  盼望的角度跟我們想的盼望不一樣
[00:18:02.400 --> 00:18:05.400]  盼望的角度是我們要去到永恆
[00:18:05.400 --> 00:18:07.400]  普通人想的盼望就是
[00:18:07.400 --> 00:18:09.400]  我盼望你乖一點
[00:18:09.400 --> 00:18:11.400]  我盼望我成績好一點
[00:18:11.400 --> 00:18:13.400]  都是很近期的事
[00:18:13.400 --> 00:18:16.400]  所以在保羅的教導裡
[00:18:16.400 --> 00:18:18.400]  告訴我們
[00:18:18.400 --> 00:18:20.400]  當聖靈住在我們心裡
[00:18:20.400 --> 00:18:24.400]  我們就有那份盼望
[00:18:24.400 --> 00:18:28.400]  最後這兩段經文告訴我們
[00:18:28.400 --> 00:18:32.400]  當我們真的相信耶穌的時候
[00:18:32.400 --> 00:18:36.400]  聖靈住在我們心裡的時候
[00:18:36.400 --> 00:18:40.400]  我們就是祂的子女
[00:18:40.400 --> 00:18:42.400]  我們得了這個名分之後
[00:18:42.400 --> 00:18:45.400]  會發生什麼事呢?
[00:18:46.400 --> 00:18:50.400]  因為凡被神的靈引導的
[00:18:50.400 --> 00:18:52.400]  都是神的兒子
[00:18:52.400 --> 00:18:55.400]  你們所受的不是奴僕的心
[00:18:55.400 --> 00:18:57.400]  仍舊害怕
[00:18:57.400 --> 00:18:59.400]  所受的乃是兒子的心
[00:18:59.400 --> 00:19:03.400]  因此我們呼叫阿爸父
[00:19:03.400 --> 00:19:08.400]  聖靈與我們的心同證我們是神的兒女
[00:19:08.400 --> 00:19:12.400]  既是兒女便是後子
[00:19:12.400 --> 00:19:14.400]  就是神的後子
[00:19:14.400 --> 00:19:17.400]  和基督同作後子
[00:19:17.400 --> 00:19:20.400]  如果我們和祂一同受苦
[00:19:20.400 --> 00:19:23.400]  也必和祂一同得榮耀
[00:19:23.400 --> 00:19:25.400]  在這裡我們說到
[00:19:25.400 --> 00:19:28.400]  我們如果是信祂的時候
[00:19:28.400 --> 00:19:31.400]  我們會叫祂阿爸父
[00:19:31.400 --> 00:19:34.400]  我們中文也很有趣
[00:19:34.400 --> 00:19:36.400]  演變過程叫爸爸的時候
[00:19:36.400 --> 00:19:38.400]  首先古代的時候
[00:19:38.400 --> 00:19:41.400]  我們聽到穿古裝的
[00:19:41.400 --> 00:19:43.400]  叫爸爸做什麼的?
[00:19:43.400 --> 00:19:45.400]  阿爹
