
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,主佬平安
[00:02:30.000 --> 00:02:38.000]  我想這個不只是我們全家人每晚一起讀經,祈禱,靈修,上教會
[00:02:39.000 --> 00:02:47.000]  而是我們要將基督的生命,即是基督在聖經裏展現給我們看的生命
[00:02:47.000 --> 00:02:54.000]  我們就是要將這個生命用在夫婦的相處之中
[00:02:54.000 --> 00:03:00.000]  我們要將我們的信仰,抹在家庭裏
[00:03:00.000 --> 00:03:07.000]  將基督所流露的生命,它的榜樣,用在夫婦相處
[00:03:08.000 --> 00:03:10.000]  甚至是和子女相處裏面
[00:03:10.000 --> 00:03:14.000]  所以今天我們一起去看看彼得前書
[00:03:14.000 --> 00:03:18.000]  怎樣說我們將一種基督的生命,它所流露的
[00:03:18.000 --> 00:03:24.000]  尤其是受苦的生命,用在夫婦的關係裏面
[00:03:24.000 --> 00:03:32.000]  今天的講道我會首先說一下彼得怎樣用基督的生命去勉勵當時
[00:03:32.000 --> 00:03:35.000]  我嘗試找一幅圖畫,我猜是當時
[00:03:36.000 --> 00:03:42.000]  在社會裏面,尤其是信了主的婦人身上
[00:03:42.000 --> 00:03:50.000]  在這個被迫不得的環境裏面,要怎樣去相處
[00:03:50.000 --> 00:03:56.000]  而當時婦女的社會地位是相當之低
[00:03:56.000 --> 00:04:01.000]  她們的處境和今日我們的婦女是很不同
[00:04:02.000 --> 00:04:08.000]  所以今天我會先和大家去明白,其實彼得怎樣面對當代的婦女
[00:04:08.000 --> 00:04:16.000]  然後嘗試從彼得裏面所說的精神,尤其是一些神學的基礎
[00:04:16.000 --> 00:04:20.000]  我們明白了之後,就應用在我們今天的生活裏面
[00:04:20.000 --> 00:04:25.000]  所以我們今天首先是要明白彼得當日的教導
[00:04:25.000 --> 00:04:31.000]  然後一起去思想,怎樣將他的教導用在今天的夫婦生活裏面
[00:04:31.000 --> 00:04:42.000]  要明白彼得的教導,我們必須先了解希羅文化,即希臘和羅馬文化的背景
[00:04:42.000 --> 00:04:52.000]  藉著一些社會歷史的本源研究,我們會發現基督徒妻子生活在一個非常艱難的處境裏面
[00:04:52.000 --> 00:04:59.000]  為何這樣說呢?因為按當時希臘羅馬世界的文化規範
[00:05:00.000 --> 00:05:09.000]  妻子必須要跟著她的丈夫去信奉她的宗教
[00:05:09.000 --> 00:05:13.000]  所以如果你不是信主的話,其實好端端沒事的
[00:05:13.000 --> 00:05:25.000]  但當你信了主之後,妻子就需要拒絕這種偶像競弊
[00:05:26.000 --> 00:05:32.000]  在當時的社會規範裏面,妻子必須要採納丈夫的社交圈子和宗教
[00:05:32.000 --> 00:05:42.000]  如果妻子拒絕去遵從的話,就會視為有損丈夫的形象、面子和榮耀
[00:05:42.000 --> 00:05:51.000]  是不是很大件事?如果太太公然不是跟丈夫擺同一個宗教的話,這個是落她面
[00:05:51.000 --> 00:05:55.000]  當時的人和我們現在一樣,都很注重面子的文化
[00:05:56.000 --> 00:06:00.000]  而上一次林牧師提到的,其實盧埔也是
[00:06:00.000 --> 00:06:04.000]  盧埔所拜的主就要跟著主人的主
[00:06:04.000 --> 00:06:10.000]  但妻子更甚的情況是,當妻子嫁入了異教的夫家之後
[00:06:10.000 --> 00:06:17.000]  她作為主母必須要主持家族的偶像和神明的祭祀禮儀
[00:06:17.000 --> 00:06:22.000]  所以我上星期聽林牧師說,如果我是當時的奴隸的話
[00:06:23.000 --> 00:06:26.000]  我每次都要扮奴隸,不是祭祀的儀式
[00:06:26.000 --> 00:06:30.000]  但妻子就不行,因為她甚至要主持
[00:06:30.000 --> 00:06:37.000]  再加上當時的家庭其實不像我們一樣,一個核心家庭搬出來住
[00:06:37.000 --> 00:06:45.000]  他們一個家庭其實是幾代同堂,甚至遠近的親朋一起生活
[00:06:45.000 --> 00:06:52.000]  而他們的家族祭祀也是關乎神明是否賜福給這個家庭
[00:06:53.000 --> 00:07:00.000]  所以當妻子接受了福音,只能敬拜獨一神的時候
[00:07:00.000 --> 00:07:05.000]  他們就不能再參加整個家族的祭祀活動
[00:07:05.000 --> 00:07:09.000]  是不是可以想像到他們的困難?
[00:07:09.000 --> 00:07:19.000]  他們會受到家庭成員的排擠和指責,在家中也會引發衝突和張力
[00:07:20.000 --> 00:07:27.000]  所以我們看《釋經書》的時候,發現原來有很多信主的妻子當時被人趕離家出走
[00:07:27.000 --> 00:07:33.000]  於是有些群體就是一群被趕離家出走的妻子一起生活
[00:07:33.000 --> 00:07:42.000]  因此當彼得去勉勵和鼓勵一群被打壓歸信了的婦人的時候
[00:07:42.000 --> 00:07:45.000]  其實他的目標是想怎樣呢?
[00:07:46.000 --> 00:07:51.000]  我們在信的結尾會看到彼得怎樣想的呢?
[00:07:51.000 --> 00:07:56.000]  在彼得前書五章十二節,他說:「我簡單地寫了這信,
[00:07:56.000 --> 00:07:58.000]  (很簡單,寫了五章)
[00:07:58.000 --> 00:08:02.000]  「託我所看為忠心的弟兄,西拉教給你們,
[00:08:02.000 --> 00:08:07.000]  勸勉你們,又證明這恩是上帝真實的恩典,
[00:08:07.000 --> 00:08:12.000]  你們無要在這恩上站立得住。」
[00:08:13.000 --> 00:08:17.000]  所以當他寫信給一群信徒的時候,
[00:08:17.000 --> 00:08:23.000]  而這群信徒主要是在當時社會屬於低下階層,
[00:08:23.000 --> 00:08:27.000]  甚至是受欺壓的階層的時候,彼得想他們的就是
[00:08:27.000 --> 00:08:36.000]  在這麼艱難的環境,請大家無要在耶穌基督的救恩上站立得住
[00:08:36.000 --> 00:08:42.000]  縱然被打壓,仍然要堅持對上帝的獨立敬拜
[00:08:42.000 --> 00:08:46.000]  我們一起看看究竟經文是怎樣說的
[00:08:46.000 --> 00:08:50.000]  彼得前書三章一到六節,他說:
[00:08:50.000 --> 00:08:55.000]  「同樣你們作妻子的,要信服自己的丈夫,
[00:08:55.000 --> 00:09:01.000]  這樣即使有不信從道理的丈夫,
[00:09:01.000 --> 00:09:05.000]  也因為妻子的品行並非言語而感化過來,
[00:09:05.000 --> 00:09:09.000]  因為看見你們敬虔純潔的品行,
[00:09:10.000 --> 00:09:13.000]  你們不要藉著外表去裝飾自己,
[00:09:13.000 --> 00:09:18.000]  如編頭髮、戴金飾、穿美麗的衣裳等,
[00:09:18.000 --> 00:09:22.000]  而要有蘊藏在人內心不衰退的美,
[00:09:22.000 --> 00:09:25.000]  以溫柔閒靜的心裝飾自己,
[00:09:25.000 --> 00:09:29.000]  這在上帝面前是極寶貴的,
[00:09:29.000 --> 00:09:35.000]  因為古時仰賴上帝的聖潔婦人正是以此為裝飾,
[00:09:35.000 --> 00:09:37.000]  信服自己的丈夫,
[00:09:38.000 --> 00:09:41.000]  如撒拉聽從阿伯拉罕稱她為主,
[00:09:41.000 --> 00:09:44.000]  你們只要行善,不怕任何威嚇,
[00:09:44.000 --> 00:09:49.000]  這就成為撒拉的女兒了。」
[00:09:49.000 --> 00:09:53.000]  所以各位姐妹,這幾段經文,
[00:09:53.000 --> 00:09:55.000]  其實上一段時林牧師也有提及,
[00:09:55.000 --> 00:09:59.000]  是寫給一些有不信從福音,
[00:09:59.000 --> 00:10:04.000]  甚至是抗拒福音丈夫的太太。
[00:10:04.000 --> 00:10:06.000]  所以今天這段經文,
[00:10:07.000 --> 00:10:08.000]  我專門講解時,
[00:10:08.000 --> 00:10:11.000]  第一個要面對的地方就是,
[00:10:11.000 --> 00:10:17.000]  在座應該有信主丈夫的婦人應該多些,
[00:10:17.000 --> 00:10:20.000]  未必每個丈夫都那麼信主,
[00:10:20.000 --> 00:10:23.000]  甚至丈夫未必相信,
[00:10:23.000 --> 00:10:26.000]  但未必去到當時社會那麼迫害。
[00:10:26.000 --> 00:10:32.000]  所以我都說,先明白究竟彼得的想法是怎樣,
[00:10:32.000 --> 00:10:34.000]  我們再看看這個想法,
[00:10:34.000 --> 00:10:36.000]  對於夫婦相處的想法,
[00:10:36.000 --> 00:10:39.000]  可否用在我們今天裡面。
[00:10:39.000 --> 00:10:47.000]  面對周圍環境的迫害,
[00:10:47.000 --> 00:10:51.000]  彼得提到婦人有兩件事要做,
[00:10:51.000 --> 00:10:53.000]  第一,就是之前第三節所說的,
[00:10:53.000 --> 00:10:56.000]  妻子要有品行。
[00:10:56.000 --> 00:11:01.000]  第二個,第六節他說,
[00:11:02.000 --> 00:11:06.000]  你們只要行善,不怕任何恐嚇。
[00:11:06.000 --> 00:11:10.000]  這裡的品行和行善有什麼分別呢?
[00:11:10.000 --> 00:11:14.000]  行善的對象是上帝,
[00:11:14.000 --> 00:11:17.000]  所以這裡說到行善,不要怕威嚇,
[00:11:17.000 --> 00:11:20.000]  就即是指我們要遵從上帝的吩咐去做。
[00:11:20.000 --> 00:11:24.000]  而彼得前書的處境特別就是提到行善,
[00:11:24.000 --> 00:11:26.000]  你要敬拜道德真神,
[00:11:26.000 --> 00:11:28.000]  你會被人罵,會被人嚇,
[00:11:28.000 --> 00:11:30.000]  甚至會被人趕離家出走,
[00:11:31.000 --> 00:11:32.000]  所以我們要敬拜道德真神,
[00:11:32.000 --> 00:11:34.000]  我們要行善,
[00:11:34.000 --> 00:11:36.000]  但不怕威嚇。
[00:11:36.000 --> 00:11:39.000]  除了宗教禮儀之外,
[00:11:39.000 --> 00:11:41.000]  日常生活,例如如何管教兒女,
[00:11:41.000 --> 00:11:43.000]  如何跟丈夫出去社交,
[00:11:43.000 --> 00:11:45.000]  也有很多,也要決定的。
[00:11:45.000 --> 00:11:49.000]  彼得說,妻子,你要有品行,
[00:11:49.000 --> 00:11:53.000]  堅持信仰,
[00:11:53.000 --> 00:11:59.000]  這已經是有些在抗拒丈夫的情況下,
[00:12:00.000 --> 00:12:02.000]  或者其他的範疇上,
[00:12:02.000 --> 00:12:06.000]  妻子要有良好的品行。
[00:12:06.000 --> 00:12:11.000]  作者在整個對妻子的勸導中,
[00:12:11.000 --> 00:12:17.000]  是建基於他們仍然要堅持基督信仰的前提之上,
[00:12:17.000 --> 00:12:20.000]  還鼓勵他們不要懼怕任何的威嚇,
[00:12:20.000 --> 00:12:24.000]  因為婦人,或者我們也是,
[00:12:24.000 --> 00:12:27.000]  真正要畏懼的是上帝,
[00:12:28.000 --> 00:12:32.000]  這是留在她的恩典中,
[00:12:32.000 --> 00:12:34.000]  剛剛提到,五章十二節,
[00:12:34.000 --> 00:12:37.000]  留在她恩典中,唯一的方法。
[00:12:37.000 --> 00:12:40.000]  可想而知,當一個婦人這樣做的時候,
[00:12:40.000 --> 00:12:45.000]  就會招致她的家人和熟人的反對。
[00:12:45.000 --> 00:12:47.000]  在這個情況下,
[00:12:47.000 --> 00:12:51.000]  保持著一種非基督徒丈夫和他的價值觀,
[00:12:51.000 --> 00:12:54.000]  要符合他們的言行舉止去生活,
[00:12:55.000 --> 00:12:59.000]  其實是可以減輕與丈夫之間的壓力和衝突的。
[00:12:59.000 --> 00:13:01.000]  一定有衝突的,
[00:13:01.000 --> 00:13:03.000]  因為每一次拜偶像的時候,
[00:13:03.000 --> 00:13:05.000]  你們都說不願意,衝突一定存在。
[00:13:05.000 --> 00:13:08.000]  那如何可以減輕這種衝突呢?
[00:13:08.000 --> 00:13:14.000]  如何可以避免丈夫和外間的人,
[00:13:14.000 --> 00:13:18.000]  對基督徒婦人有再進一步的誤會呢?
[00:13:19.000 --> 00:13:26.000]  你不拜偶像,會不會連在外面都看不起自己的丈夫呢?
[00:13:26.000 --> 00:13:28.000]  很多人已經有這些遐想了。
[00:13:28.000 --> 00:13:31.000]  但為了避免這些事情發生,
[00:13:31.000 --> 00:13:33.000]  彼得古拉一班婦人,
[00:13:33.000 --> 00:13:38.000]  在正常的家庭系統,
[00:13:38.000 --> 00:13:41.000]  又或者在生活的圈子裡面,
[00:13:41.000 --> 00:13:44.000]  要按照當時的文化,
[00:13:44.000 --> 00:13:47.000]  做一個順服丈夫的婦人。
[00:13:48.000 --> 00:13:54.000]  這個目的除了不想被人家家心誤會之外,
[00:13:54.000 --> 00:13:57.000]  經文更加是說,
[00:13:57.000 --> 00:13:59.000]  當你這樣做的時候,
[00:13:59.000 --> 00:14:03.000]  或許你可以感化自己的丈夫。
[00:14:03.000 --> 00:14:08.000]  其實我們夫婦相處的時候,
[00:14:08.000 --> 00:14:10.000]  難免會有爭執,
[00:14:10.000 --> 00:14:13.000]  難免會想去改變對方,
[00:14:13.000 --> 00:14:15.000]  因為總有時候覺得自己是對的,
[00:14:15.000 --> 00:14:17.000]  對方是會錯的。
[00:14:17.000 --> 00:14:18.000]  這個時候會怎樣做呢?
[00:14:18.000 --> 00:14:22.000]  靠言語,叫你改變。
[00:14:22.000 --> 00:14:25.000]  又或者我用我的方法,
[00:14:25.000 --> 00:14:27.000]  我做到出來,
[00:14:27.000 --> 00:14:29.000]  我就證明自己是對的,對嗎?
[00:14:29.000 --> 00:14:32.000]  但是彼得說,
[00:14:32.000 --> 00:14:36.000]  你們要行善,
[00:14:36.000 --> 00:14:39.000]  不要怕威嚇。
[00:14:39.000 --> 00:14:42.000]  你們不是靠言語,
[00:14:42.000 --> 00:14:44.000]  而是要靠品行,
[00:14:45.000 --> 00:14:48.000]  令丈夫感化過來。
[00:14:48.000 --> 00:14:52.000]  這個彼得的想法,
[00:14:52.000 --> 00:14:55.000]  的確是以基督,
[00:14:55.000 --> 00:14:58.000]  是以我家之主出發的。
[00:14:58.000 --> 00:15:00.000]  為什麼呢?
[00:15:00.000 --> 00:15:04.000]  就在上面,
[00:15:04.000 --> 00:15:07.000]  2章20到21節,
[00:15:07.000 --> 00:15:11.000]  當彼得去鼓勵一班奴隸要順服主人的時候,
[00:15:11.000 --> 00:15:13.000]  他怎樣說耶穌基督的榜樣呢?
[00:15:14.000 --> 00:15:17.000]  他說:你們如果因為犯罪而受責打而忍耐,
[00:15:17.000 --> 00:15:19.000]  有什麼可以稱讚呢?
[00:15:19.000 --> 00:15:24.000]  但你們若因行善而受苦而忍耐,
[00:15:24.000 --> 00:15:28.000]  這個在上帝看來是可以讚許的。
[00:15:28.000 --> 00:15:30.000]  你們蒙召就是為此,
[00:15:30.000 --> 00:15:33.000]  因為基督也為你們受過苦,
[00:15:33.000 --> 00:15:35.000]  給你們留下榜樣,
[00:15:35.000 --> 00:15:39.000]  為要使你們跟隨他的腳蹤。
[00:15:40.000 --> 00:15:41.000]  甚至之後還說,
[00:15:41.000 --> 00:15:44.000]  令我們的傷可以得醫治。
[00:15:44.000 --> 00:15:50.000]  一班婦人,
[00:15:50.000 --> 00:15:52.000]  她為了堅持獨一神的信仰,
[00:15:52.000 --> 00:15:54.000]  在家裡,在外面,
[00:15:54.000 --> 00:15:56.000]  避受責備。
[00:15:56.000 --> 00:15:59.000]  彼得說,你們要忍耐,
[00:15:59.000 --> 00:16:01.000]  行善,忍耐,
[00:16:01.000 --> 00:16:03.000]  用你們的品行,
[00:16:03.000 --> 00:16:06.000]  感化你們的丈夫。
[00:16:09.000 --> 00:16:11.000]  我們有很多方法令人改變,
[00:16:11.000 --> 00:16:16.000]  我們可以面對無理的人,
[00:16:16.000 --> 00:16:18.000]  或者做錯事的人,
[00:16:18.000 --> 00:16:20.000]  我們可以當面指責,
[00:16:20.000 --> 00:16:22.000]  我們可以起革命,
[00:16:22.000 --> 00:16:25.000]  但我們也可以默默忍受,
[00:16:25.000 --> 00:16:27.000]  沒有辦法,不夠你鬥,
[00:16:27.000 --> 00:16:29.000]  我死忍,難忍,
[00:16:29.000 --> 00:16:31.000]  很痛苦,很委屈。
[00:16:31.000 --> 00:16:33.000]  但彼得以基督的榜樣,
[00:16:33.000 --> 00:16:35.000]  開出了第三條路給我們,
[00:16:35.000 --> 00:16:38.000]  也是忍的,
[00:16:38.000 --> 00:16:42.000]  但很積極地忍,
[00:16:42.000 --> 00:16:46.000]  因為基督是怎樣令我們相信祂,
[00:16:46.000 --> 00:16:50.000]  怎樣令我們知道祂是我們的救主,
[00:16:50.000 --> 00:16:54.000]  是不是天上打過來,
[00:16:54.000 --> 00:16:56.000]  然後說誰不信,
[00:16:56.000 --> 00:16:58.000]  下次就到祂了,
[00:16:58.000 --> 00:17:01.000]  祂不是這樣的,祂有能力做到,
[00:17:01.000 --> 00:17:04.000]  但基督的榜樣是怎樣呢?
[00:17:05.000 --> 00:17:10.000]  基督是怎樣去感化一個犯錯的人去改變呢?
[00:17:10.000 --> 00:17:15.000]  彼得說,他就是走上十字架,
[00:17:15.000 --> 00:17:22.000]  他甘願受苦,釘上十字架,
[00:17:22.000 --> 00:17:27.000]  他是用他的受苦來改變我們,
[00:17:27.000 --> 00:17:32.000]  因此當妻子面對這個情況的時候,
[00:17:33.000 --> 00:17:36.000]  以基督為她的家之主的時候,
[00:17:36.000 --> 00:17:42.000]  她的行為就根據基督受苦的榜樣,
[00:17:42.000 --> 00:17:49.000]  而去行善,而受苦忍耐。
[00:17:49.000 --> 00:17:56.000]  弟兄姊妹,我不知道當,不是弟兄姊妹,
[00:17:56.000 --> 00:18:00.000]  是姊妹,不知道你們聽到這裡的時候,
[00:18:00.000 --> 00:18:02.000]  我開始想脫下眼鏡,
[00:18:02.000 --> 00:18:05.000]  因為我發現有些姊妹的臉開始扭曲,
[00:18:05.000 --> 00:18:08.000]  哇,彼得這樣說話的?
[00:18:08.000 --> 00:18:11.000]  Jason,你是別人的老公,你當然這樣說,
[00:18:11.000 --> 00:18:13.000]  多爽,叫妻子信服丈夫,
[00:18:13.000 --> 00:18:16.000]  我太太也在聽著,
[00:18:16.000 --> 00:18:21.000]  但大家要記住一件事,
[00:18:21.000 --> 00:18:27.000]  彼得雖然他叫妻子要這樣去忍,
[00:18:28.000 --> 00:18:32.000]  但大家不要忘記,彼得當時也是這樣忍,
[00:18:32.000 --> 00:18:35.000]  因為不止妻子被迫害,
[00:18:35.000 --> 00:18:38.000]  彼得同樣也是被迫害,
[00:18:38.000 --> 00:18:40.000]  他不是一個旁觀者,
[00:18:40.000 --> 00:18:45.000]  因為他也是在當時處境中被迫害的信徒,
[00:18:45.000 --> 00:18:47.000]  他也是忍的那個,
[00:18:47.000 --> 00:18:54.000]  所以當他再去鼓勵一班有微信丈夫的婦人的時候,
[00:18:55.000 --> 00:18:59.000]  他就以身作則,說我也是像耶穌那樣忍,
[00:18:59.000 --> 00:19:02.000]  為了感化他們,請大家也這樣去跟,
[00:19:02.000 --> 00:19:09.000]  但無論如何,我記得當我準備這篇講章的時候,
[00:19:09.000 --> 00:19:11.000]  我遇到一個最大的難題,
[00:19:11.000 --> 00:19:14.000]  剛剛也提過,就是形容真的很難,
[00:19:14.000 --> 00:19:18.000]  除了作為丈夫,公開要叫眾妻子信服我們之外,
[00:19:18.000 --> 00:19:20.000]  那麼尷尬之外,
[00:19:20.000 --> 00:19:24.000]  就是現今婦女的地位和古代真的太不同了,
[00:19:24.000 --> 00:19:27.000]  古代的婦女因為沒有收入,
[00:19:27.000 --> 00:19:31.000]  或者是她要靠丈夫去養,所以她要忍,
[00:19:31.000 --> 00:19:33.000]  但現在的婦女就不同了,
[00:19:33.000 --> 00:19:38.000]  分分鐘你比你的丈夫,無論是學歷,
[00:19:38.000 --> 00:19:42.000]  或者收入都更加高,
[00:19:42.000 --> 00:19:45.000]  所以當我和我的團體,或者和我的朋友要分享,
[00:19:45.000 --> 00:19:48.000]  即是說我要說彼得前書三章一至七節的時候,
[00:19:48.000 --> 00:19:52.000]  無論是弟兄和姐妹都面有難色,
[00:19:53.000 --> 00:19:56.000]  姐妹就會很直接的跟我說,
[00:19:56.000 --> 00:19:58.000]  你真的要我跟隨我丈夫?
[00:19:58.000 --> 00:20:01.000]  真的要我跟隨他?
[00:20:01.000 --> 00:20:04.000]  她的內心那句話就是,他不行的,
[00:20:04.000 --> 00:20:09.000]  剛剛也提過,現在我們的姐妹高學歷高收入,
[00:20:09.000 --> 00:20:11.000]  你叫我跟隨他?
[00:20:11.000 --> 00:20:14.000]  真的很老實,弟兄很有默契,
[00:20:14.000 --> 00:20:16.000]  為什麼會這樣說呢?
[00:20:16.000 --> 00:20:19.000]  因為弟兄就跟我說,真的要我這…
[00:20:20.000 --> 00:20:23.000]  弟兄心裡也有那句,我不行的,
[00:20:23.000 --> 00:20:26.000]  那怎麼辦呢?
[00:20:26.000 --> 00:20:35.000]  這段經文,我想其中一個最令我們覺得困擾的就是,
[00:20:35.000 --> 00:20:39.000]  因為一開始說,妻子要馴服丈夫,
[00:20:39.000 --> 00:20:42.000]  馴服這個字,令我們有一個感覺,
[00:20:42.000 --> 00:20:48.000]  就是夫妻的關係是一種從屬關係,
[00:20:49.000 --> 00:20:53.000]  男士是較高的,女士是較低的,
[00:20:53.000 --> 00:20:57.000]  如果不是的話,經文為什麼要叫我們馴服呢?
[00:20:57.000 --> 00:21:00.000]  不是他高一點,我們低一點,為什麼我們要馴服他呢?
[00:21:00.000 --> 00:21:05.000]  所以很多姐妹都問我,還要我講道,
[00:21:05.000 --> 00:21:07.000]  就是要聽的,想要知道,
[00:21:07.000 --> 00:21:09.000]  是不是我丈夫說什麼我都要跟呢?
[00:21:09.000 --> 00:21:11.000]  真的有很大壓力,
[00:21:11.000 --> 00:21:13.000]  但是當我們…
[00:21:13.000 --> 00:21:17.000]  因為這件事真的令我想了很久,
[00:21:18.000 --> 00:21:20.000]  我應該怎樣去宣講這個題目。
[00:21:20.000 --> 00:21:24.000]  但是當我細心看經文的時候,
[00:21:24.000 --> 00:21:28.000]  如果我們細心去看彼得所表達的,
[00:21:28.000 --> 00:21:32.000]  你就會發現,雖然彼得有說,
[00:21:32.000 --> 00:21:36.000]  一開始就說妻子要馴服丈夫,
[00:21:36.000 --> 00:21:40.000]  但是他的重點並不是在婚姻關係裡面,
[00:21:40.000 --> 00:21:44.000]  誰大一點,誰要聽誰說,
[00:21:45.000 --> 00:21:52.000]  更加彼得不是想強調一種夫婦要有從屬的關係,
[00:21:52.000 --> 00:21:56.000]  不是說夫婦裡面,丈夫是頭,
[00:21:56.000 --> 00:22:00.000]  所以他就大一點,老婆一定要聽丈夫的話,
[00:22:00.000 --> 00:22:02.000]  他不是這樣說的,
[00:22:02.000 --> 00:22:06.000]  他說馴服,但是彼得不是想表達這種關係,
[00:22:06.000 --> 00:22:09.000]  首先真的,看清楚,彼得不是想講這種關係,
[00:22:09.000 --> 00:22:11.000]  為什麼我會這樣講呢?
[00:22:12.000 --> 00:22:16.000]  因為新約其他書卷都有提到這些家庭規範,
[00:22:16.000 --> 00:22:19.000]  即是你要作妻子要怎樣做,作丈夫要怎樣做,
[00:22:19.000 --> 00:22:22.000]  作兒女要怎樣做,作主人,作僕人要怎樣做,
[00:22:22.000 --> 00:22:24.000]  這樣要說作主人,
[00:22:24.000 --> 00:22:29.000]  你會發現彼得的家庭規範的特色就是,
[00:22:29.000 --> 00:22:32.000]  當他講奴隸的時候,他不像其他書卷,
[00:22:32.000 --> 00:22:35.000]  譬如以弗所書,哥羅西書,
[00:22:35.000 --> 00:22:38.000]  講完奴隸之後會講主人,
[00:22:38.000 --> 00:22:40.000]  講完奴隸就算了,沒有了,
[00:22:41.000 --> 00:22:44.000]  亦不會特別提到父親要怎樣做,
[00:22:44.000 --> 00:22:46.000]  或者兒女要怎樣做,
[00:22:46.000 --> 00:22:50.000]  就算今次也好,提到夫婦一起出現,
[00:22:50.000 --> 00:22:54.000]  但你會發現大部分的篇幅都是集中在妻子那裡,
[00:22:54.000 --> 00:22:57.000]  剛剛我讀的經文六節都是講妻子的,
[00:22:57.000 --> 00:23:00.000]  可能妻子說不是吧,你這次,
[00:23:00.000 --> 00:23:03.000]  不要緊,之後彼得都會叫丈夫要做些事,
[00:23:03.000 --> 00:23:05.000]  但只有一節,
[00:23:05.000 --> 00:23:09.000]  有些人都說一節就夠得命了,
[00:23:10.000 --> 00:23:11.000]  我現在就不提你六節了,
[00:23:11.000 --> 00:23:14.000]  因為男人喜歡一針見血,夠point就夠了,
[00:23:14.000 --> 00:23:16.000]  不用多說,是不是這樣呢?
[00:23:16.000 --> 00:23:24.000]  其實我們看到彼得這樣鋪排他的家庭規範的時候,
[00:23:24.000 --> 00:23:31.000]  我們就可以看到他的關注並不是想要處理家庭成員之間的權力,
[00:23:31.000 --> 00:23:33.000]  分配和制衡,
[00:23:33.000 --> 00:23:35.000]  不是想說每一個角色要怎樣做,
[00:23:35.000 --> 00:23:39.000]  如果他真的想說每一個角色要怎樣做的話,
[00:23:39.000 --> 00:23:41.000]  他提到奴隸之後,他會提主人的,
[00:23:41.000 --> 00:23:45.000]  他提夫妻之後,他會提父親的,
[00:23:45.000 --> 00:23:47.000]  會提兒子的,
[00:23:47.000 --> 00:23:49.000]  但他沒有,他只是刻意去提,
[00:23:49.000 --> 00:23:53.000]  強調的是奴隸和妻子,
[00:23:53.000 --> 00:23:56.000]  這些是在異教家庭處境裡面,
[00:23:56.000 --> 00:24:00.000]  是最會受到壓迫的信徒,
[00:24:00.000 --> 00:24:04.000]  丈夫就不會受到壓迫,
[00:24:04.000 --> 00:24:07.000]  因為丈夫信主的話,其實全家都信的,
