
[00:00:00.000 --> 00:00:02.200]  各位大影姊妹平安
[00:07:23.400 --> 00:07:26.760]  摩西是一個極其謙和的人
[00:07:26.760 --> 00:07:28.360]  我們剛才讀經文的時候
[00:07:28.360 --> 00:07:32.840]  我們甚至看到摩西那種謙卑
[00:07:32.840 --> 00:07:35.440]  在英文的NIV譯本
[00:07:35.440 --> 00:07:38.160]  謙和也譯作Humble
[00:07:38.160 --> 00:07:43.520]  他那種謙卑是勝過地面上的任何人
[00:07:43.520 --> 00:07:45.720]  不知道大家身邊有沒有認識
[00:07:45.720 --> 00:07:49.120]  一些你認為都是很謙卑的人
[00:07:49.120 --> 00:07:52.000]  其實為甚麼一個人可以這麼謙卑呢?
[00:07:52.000 --> 00:07:53.880]  說他謙卑這個特質
[00:07:53.880 --> 00:07:58.240]  不是我們每一個人都最想追求的事
[00:07:58.240 --> 00:08:01.280]  因為可能有時候我們會誤解了
[00:08:01.280 --> 00:08:05.360]  謙卑可能是作為弱者的意思
[00:08:05.360 --> 00:08:08.400]  但是我們在摩西這個故事裏面
[00:08:08.400 --> 00:08:11.680]  我們看到上帝正正就是很喜歡
[00:08:11.680 --> 00:08:13.400]  這些這麼謙卑的人
[00:08:13.400 --> 00:08:16.480]  其實越謙卑的人 上帝越重用
[00:08:16.480 --> 00:08:21.120]  首先我們看到摩西他和上帝的那份關係
[00:08:21.120 --> 00:08:24.080]  是他會馴服上帝的指示
[00:08:24.080 --> 00:08:28.280]  就算他覺得自己可能不夠好去做
[00:08:28.280 --> 00:08:31.120]  但是他都馴服去做
[00:08:31.120 --> 00:08:33.240]  我們看到摩西的領導
[00:08:33.240 --> 00:08:38.200]  其實是將忠心放在上帝的話語當中
[00:08:38.200 --> 00:08:41.280]  還有他的領導不是自我的
[00:08:41.280 --> 00:08:45.800]  他是清楚地出於上帝的呼召
[00:08:45.800 --> 00:08:50.840]  並且摩西是一個為百姓代求的領導
[00:08:50.840 --> 00:08:52.960]  當百姓闖禍的時候
[00:08:52.960 --> 00:08:54.760]  他不會先想自己
[00:08:54.760 --> 00:08:59.320]  而是他謙卑地在神面前為百姓代求
[00:08:59.320 --> 00:09:01.320]  摩西那份謙卑
[00:09:01.320 --> 00:09:05.200]  就是讓他可以馴服 跟隨神
[00:09:05.200 --> 00:09:07.960]  一個很重要的特質
[00:09:07.960 --> 00:09:10.040]  作為上帝的僕人
[00:09:10.040 --> 00:09:13.880]  我們看到摩西在面對批評的時候
[00:09:13.880 --> 00:09:19.480]  他並沒有想要去還口 要去捍衛自己
[00:09:19.480 --> 00:09:22.720]  而是他的回應就是不回應了
[00:09:22.720 --> 00:09:26.920]  單單安靜在上帝的面前
[00:09:26.920 --> 00:09:31.600]  我們亦嘗試將這個有米利暗和弟弟的鏡頭
[00:09:31.600 --> 00:09:37.280]  好像重拾到以前摩西還是嬰兒的時候
[00:09:37.280 --> 00:09:40.680]  我們看到米利暗其實在《出埃及》的二章
[00:09:40.680 --> 00:09:42.960]  已經有描述到他
[00:09:42.960 --> 00:09:45.720]  在當時法老的逼迫下
[00:09:45.720 --> 00:09:47.840]  所有希伯來人的兒子
[00:09:47.840 --> 00:09:51.560]  都要被扔進尼羅河裡淹死
[00:09:51.560 --> 00:09:54.800]  相信這個故事大家都很熟悉
[00:09:54.800 --> 00:09:57.760]  摩西的姐姐為了確保
[00:09:57.760 --> 00:10:01.520]  摩西當時的嬰兒的安全
[00:10:01.520 --> 00:10:06.200]  她當時在一個籃子裡放了一條河
[00:10:06.200 --> 00:10:09.240]  她確保了自己的安全
[00:10:09.240 --> 00:10:14.080]  當法老的女兒看到籃子裡的嬰兒
[00:10:14.080 --> 00:10:18.520]  她就動了慈心 要去照顧這個嬰兒
[00:10:18.520 --> 00:10:21.960]  米利暗 即是摩西的姐姐
[00:10:21.960 --> 00:10:26.720]  她也很聰明地想到一個策略或方法
[00:10:26.720 --> 00:10:28.560]  她就向法老的女兒提出
[00:10:28.560 --> 00:10:31.240]  可以幫你找一個希伯來的女人
[00:10:31.240 --> 00:10:33.600]  去照顧這個嬰兒
[00:10:33.600 --> 00:10:38.600]  最後她找了哪個希伯來人的女人去照顧呢?
[00:10:38.600 --> 00:10:43.760]  其實就是找回摩西的親生母親去照顧摩西
[00:10:43.760 --> 00:10:48.280]  從而摩西真的避過一劫
[00:10:48.280 --> 00:10:49.680]  所以我們可以看到
[00:10:49.680 --> 00:10:54.840]  其實米利暗她小時候已經是一個有勇氣的姐姐
[00:10:54.840 --> 00:10:56.840]  是一個有策略的人
[00:10:56.840 --> 00:11:00.080]  並且她對弟弟摩西的那種看顧
[00:11:00.080 --> 00:11:02.600]  其實是很實在的
[00:11:02.600 --> 00:11:06.920]  雖然我們在剛剛的經文讀到
[00:11:06.920 --> 00:11:11.960]  其實米利暗的姐姐和哥哥在批評她
[00:11:11.960 --> 00:11:16.200]  但是那份在《出埃及記》裡面的姐弟情
[00:11:16.200 --> 00:11:17.360]  其實是很實在的
[00:11:17.360 --> 00:11:19.400]  相信大家都看到
[00:11:19.400 --> 00:11:23.240]  我相信在座有兄弟姐妹的會眾
[00:11:23.240 --> 00:11:32.400]  我們總會有愛在這種兄弟姐妹的關係裡面
[00:11:32.400 --> 00:11:35.400]  雖然隨著時代的變化
[00:11:35.400 --> 00:11:37.360]  社會給我們的壓力
[00:11:37.360 --> 00:11:42.080]  可能這份愛的關係會變得越來越模糊
[00:11:42.080 --> 00:11:45.880]  我回想自己有沒有一些嫉妒
[00:11:45.880 --> 00:11:48.520]  妒忌我弟弟的一幕
[00:11:48.520 --> 00:11:50.280]  雖然我剛才也有分享
[00:11:50.280 --> 00:11:51.800]  其實我也是很疼愛弟弟
[00:11:51.800 --> 00:11:54.920]  我會買他最想要的東西給他
[00:11:54.920 --> 00:11:58.400]  但是其實我也回想在中學的時候
[00:11:58.400 --> 00:12:02.560]  其實我也有和弟弟有比較的時刻
[00:12:02.560 --> 00:12:07.160]  其實我弟弟的數學是很厲害的
[00:12:07.160 --> 00:12:08.280]  不知道大家有沒有聽過
[00:12:08.280 --> 00:12:11.480]  有一種以前有一個補習的方式
[00:12:11.480 --> 00:12:13.880]  補習寫叫做Coumon
[00:12:13.880 --> 00:12:16.560]  可能沒有什麼人聽過
[00:12:16.560 --> 00:12:20.960]  Coumon其實是有很多的文件要做的
[00:12:20.960 --> 00:12:22.920]  它是A到Z等級
[00:12:22.920 --> 00:12:26.080]  我弟弟是從A到Z都可以做完
[00:12:26.080 --> 00:12:31.440]  然後還要超過Z做很多的等級
[00:12:31.440 --> 00:12:32.960]  他都做得到
[00:12:32.960 --> 00:12:35.480]  大概是一個這樣的狀態
[00:12:35.480 --> 00:12:38.680]  我弟弟的數學技術
[00:12:38.680 --> 00:12:41.400]  還有當我和他在家裡
[00:12:41.400 --> 00:12:43.960]  我們會有一些玩桌遊的時候
[00:12:43.960 --> 00:12:45.360]  我們和他玩Rubik's Cube
[00:12:45.360 --> 00:12:47.680]  不知道大家有沒有玩過Rubik's Cube
[00:12:47.680 --> 00:12:50.280]  其實Rubik's Cube的桌遊
[00:12:50.280 --> 00:12:54.720]  其實是要盡快把牌都放出來
[00:12:54.720 --> 00:12:57.720]  我弟弟就是他轉數很快
[00:12:57.720 --> 00:12:59.720]  他可以調來調去
[00:12:59.720 --> 00:13:02.680]  然後很快把牌都出了
[00:13:02.680 --> 00:13:03.880]  當我還正在想
[00:13:03.880 --> 00:13:06.160]  我想到我要出什麼的時候
[00:13:06.160 --> 00:13:08.880]  他在前一回合已經贏了
[00:13:08.880 --> 00:13:10.760]  我也有一種
[00:13:10.760 --> 00:13:12.080]  我都快贏了
[00:13:12.080 --> 00:13:13.320]  有一種不甘心
[00:13:13.320 --> 00:13:16.120]  我弟弟這麼快就拆解了
[00:13:16.120 --> 00:13:17.720]  然後贏了
[00:13:17.720 --> 00:13:21.720]  不過說回他以前的成績
[00:13:21.720 --> 00:13:23.520]  的確是很好
[00:13:23.520 --> 00:13:27.720]  他現在也是在做工程師
[00:13:27.720 --> 00:13:30.520]  不過近年他在外國工作
[00:13:30.520 --> 00:13:34.520]  所以我都比較少和他見面接觸
[00:13:34.520 --> 00:13:38.920]  其實他以前都是有一段經歷神的經歷
[00:13:38.920 --> 00:13:40.520]  不過我今天就不在這裡
[00:13:40.520 --> 00:13:42.920]  說太多這個經歷
[00:13:42.920 --> 00:13:45.920]  其實在中學那段時間
[00:13:45.920 --> 00:13:50.320]  家人可能都無意中說了一些
[00:13:50.320 --> 00:13:53.920]  「你看看弟弟的數學多厲害」
[00:13:53.920 --> 00:13:56.520]  我知道其實家人不是有心的
[00:13:56.520 --> 00:13:58.520]  並且真的是一個讚賞
[00:13:58.520 --> 00:14:00.120]  不過可能那一刻自己
[00:14:00.120 --> 00:14:01.720]  沒有那麼成熟的自己
[00:14:01.720 --> 00:14:02.920]  作為一個姐姐
[00:14:02.920 --> 00:14:05.320]  我就會剔除家人在說
[00:14:05.320 --> 00:14:08.320]  「弟弟的數學比你厲害」
[00:14:08.320 --> 00:14:11.520]  但的確弟弟的數學真的比我厲害
[00:14:11.520 --> 00:14:14.520]  不過那時候可能會剔除了
[00:14:14.520 --> 00:14:17.320]  有些比較在當中
[00:14:17.320 --> 00:14:20.520]  不過原來這些說話
[00:14:20.520 --> 00:14:23.720]  是一直藏在自己的心裏面
[00:14:23.720 --> 00:14:25.320]  我自己都不覺得
[00:14:25.320 --> 00:14:27.720]  那些「你看看弟弟多厲害」
[00:14:27.720 --> 00:14:29.720]  「你看看弟弟的數學多厲害」
[00:14:29.720 --> 00:14:32.920]  並且其實有些苦讀在自己的心裏面
[00:14:32.920 --> 00:14:36.520]  其實都是在影響我和弟弟的關係
[00:14:36.520 --> 00:14:38.120]  其實他可能都不知道
[00:14:38.120 --> 00:14:40.520]  他可能都不知道、不覺得
[00:14:40.520 --> 00:14:42.520]  但是我會覺得有時候
[00:14:42.520 --> 00:14:46.120]  我自己在一些對話、和他聊天的時候
[00:14:46.120 --> 00:14:48.920]  都會有一些批評對弟弟
[00:14:48.920 --> 00:14:51.320]  因為我弟弟都很喜歡和我聊天
[00:14:51.320 --> 00:14:57.120]  有時候在聊天當中可能會有一些批評
[00:14:57.120 --> 00:14:59.520]  透過聖靈在心裏面的提醒
[00:14:59.520 --> 00:15:01.520]  和神話語的提醒
[00:15:01.520 --> 00:15:04.320]  我認知自己這樣做是不對的
[00:15:04.320 --> 00:15:05.520]  那些批評
[00:15:05.520 --> 00:15:07.320]  其實每一次我要去
[00:15:07.320 --> 00:15:10.120]  好像說教完、批評完子女之後
[00:15:10.120 --> 00:15:12.320]  其實我都有一種不是很平安
[00:15:12.320 --> 00:15:15.520]  和有一種憤怒在自己的裏面
[00:15:15.520 --> 00:15:18.320]  當我有這個審查的時候
[00:15:18.320 --> 00:15:20.720]  我現在和弟弟FaceTime的時候
[00:15:20.720 --> 00:15:23.520]  我就會勒住自己的舌頭
[00:15:23.520 --> 00:15:25.520]  避免去批評
[00:15:25.520 --> 00:15:29.320]  反而是要說一些造就他的說話
[00:15:29.320 --> 00:15:33.120]  將所有的事情帶回到上帝的面前
[00:15:33.120 --> 00:15:37.720]  因為深信神一定會帶領他的前路
[00:15:37.720 --> 00:15:39.320]  雖然不知道他覺不覺得
[00:15:39.320 --> 00:15:42.320]  但是我都盼望弟弟回來香港的時候
[00:15:42.320 --> 00:15:45.120]  我都可以和他講清楚
[00:15:45.120 --> 00:15:49.120]  當我自己有這個被聖靈提醒的時候
[00:15:49.120 --> 00:15:52.120]  我真的感受到和弟弟的溝通
[00:15:52.120 --> 00:15:55.520]  那個關係是輕散了
[00:15:55.520 --> 00:15:58.720]  並且沒有了以前那種苦毒
[00:15:58.720 --> 00:16:02.120]  不用好像要怒氣沖沖地和他說話
[00:16:02.120 --> 00:16:05.120]  是上帝改變了我的心
[00:16:05.120 --> 00:16:06.320]  說回經文
[00:16:06.320 --> 00:16:09.920]  我們在文數記十二章見到米尼暗和亞倫
[00:16:09.920 --> 00:16:11.920]  他們在批評弟弟
[00:16:11.920 --> 00:16:13.720]  我們剛才都有讀到
[00:16:13.720 --> 00:16:19.320]  哥哥和姐姐和弟弟在比較
[00:16:19.320 --> 00:16:22.320]  他和弟弟在比較什麼呢?
[00:16:22.320 --> 00:16:26.120]  他和弟弟摩西其實在比較他們的能力
[00:16:26.120 --> 00:16:31.920]  和弟弟比較和神的關係誰比較近呢?
[00:16:31.920 --> 00:16:38.320]  究竟誰和神的關係比較近呢?
[00:16:38.320 --> 00:16:39.920]  可能有時候在教會
[00:16:39.920 --> 00:16:43.320]  我們都無意中會有這些比較
[00:16:43.320 --> 00:16:44.920]  我們可能不知不覺
[00:16:44.920 --> 00:16:47.720]  潛意識在我們當中
[00:16:47.720 --> 00:16:52.320]  會不會有時候和身邊的弟兄姊妹去比較呢?
[00:16:52.320 --> 00:16:56.120]  會不會不自覺都會有一些屬靈的驕傲
[00:16:56.120 --> 00:17:02.920]  其實教會可能我們未必每個人都有血緣關係的弟兄姊妹
[00:17:02.920 --> 00:17:05.320]  但我們一旦回來教會
[00:17:05.320 --> 00:17:09.920]  其實坐在你旁邊的都是你的弟兄姊妹
[00:17:09.920 --> 00:17:13.720]  我們的內心會不會有時候都有以下的想法呢?
[00:17:13.720 --> 00:17:16.720]  我在教會有很多的侍奉
[00:17:16.720 --> 00:17:18.320]  我做得比你多
[00:17:18.320 --> 00:17:21.520]  我和神的關係一定比較近
[00:17:21.520 --> 00:17:24.520]  或者我們每天都有靈修
[00:17:24.520 --> 00:17:27.920]  還會發給別人看和分享
[00:17:27.920 --> 00:17:33.320]  而我看到旁邊的弟兄姊妹好像沒有經常靈修
[00:17:33.320 --> 00:17:39.120]  有時候我們會不會有這些比較在當中呢?
[00:17:39.120 --> 00:17:41.320]  因為當我們去比較的時候
[00:17:41.320 --> 00:17:46.920]  如果我們不在神的面前梳理和認罪的時候
[00:17:46.920 --> 00:17:49.520]  其實會產生那種嫉妒
[00:17:49.520 --> 00:17:51.720]  而當嫉妒發芽的時候
[00:17:51.720 --> 00:17:54.720]  其實會轉化成為一個行為
[00:17:54.720 --> 00:17:58.920]  而在這裡我們看到米尼暗和亞倫的行為
[00:17:58.920 --> 00:18:03.720]  就是他們去批評弟弟摩西
[00:18:03.720 --> 00:18:05.720]  在另一邊廂的摩西
[00:18:05.720 --> 00:18:07.520]  被人批評的摩西
[00:18:07.520 --> 00:18:11.320]  我們看到他其實是柔和謙卑
[00:18:11.320 --> 00:18:17.320]  摩西其實都沒有馬上去回應哥哥和姐姐的批評
[00:18:17.320 --> 00:18:19.320]  如果我們是摩西的話
[00:18:19.320 --> 00:18:23.120]  你聽到哥哥和姐姐去批評你的時候
[00:18:23.120 --> 00:18:25.520]  不知道大家會怎樣反應呢?
[00:18:25.520 --> 00:18:26.920]  如果我是摩西的話
[00:18:26.920 --> 00:18:30.120]  我會馬上去維護自己
[00:18:30.120 --> 00:18:34.720]  當然不是,我嫁給另外一半
[00:18:34.720 --> 00:18:36.720]  都是好的
[00:18:36.720 --> 00:18:40.720]  可能會有很多東西去保護自己
[00:18:40.720 --> 00:18:44.120]  但是摩西在這裡並沒有這樣去做
[00:18:44.120 --> 00:18:47.720]  我們在第三節看到摩西
[00:18:47.720 --> 00:18:49.920]  他謙卑的特質
[00:18:49.920 --> 00:18:55.720]  其實與米尼暗和亞倫成為一個強烈的對比
[00:18:55.720 --> 00:18:59.920]  其實米尼暗和亞倫的背後
[00:18:59.920 --> 00:19:03.320]  都有一些驕傲
[00:19:03.320 --> 00:19:07.720]  因為其實當人嫉妒、有妒忌的時候
[00:19:07.720 --> 00:19:11.320]  其實都是來自自己的驕傲
[00:19:11.320 --> 00:19:13.320]  我要比這個人好
[00:19:13.320 --> 00:19:15.720]  這個人不准比我好
[00:19:15.720 --> 00:19:18.320]  有種令我要超越他的感覺
[00:19:18.320 --> 00:19:19.920]  就是要超越他
[00:19:19.920 --> 00:19:22.720]  或者你很想得到這個名銜
[00:19:22.720 --> 00:19:24.720]  這個人不准得到
[00:19:24.720 --> 00:19:27.320]  是我的
[00:19:27.320 --> 00:19:28.920]  其實這個社會
[00:19:28.920 --> 00:19:32.120]  是不是都不停地鼓吹著這件事呢?
[00:19:32.120 --> 00:19:34.320]  我們要去爭取贏取一些東西
[00:19:34.320 --> 00:19:37.120]  我們要爭取贏取一個夥伴
[00:19:37.120 --> 00:19:39.520]  我們要爭取贏取一個合約
[00:19:39.520 --> 00:19:44.720]  所以如果我們被這個世界的風氣帶著走的話
[00:19:44.720 --> 00:19:51.320]  其實都會影響到那份兄弟姐妹的感情
[00:19:51.320 --> 00:19:56.320]  而當有這些超越感在我們的群體當中的時候
[00:19:56.320 --> 00:20:01.120]  其實很容易會造成分裂和分化
[00:20:01.120 --> 00:20:05.120]  而這個絕對不是上帝喜悅的事情
[00:20:05.120 --> 00:20:09.920]  我們繼續再看第四節、第六節的時候
[00:20:09.920 --> 00:20:13.320]  我們在第四節看到摩西
[00:20:13.320 --> 00:20:16.520]  他其實都沒有回應的時間
[00:20:16.520 --> 00:20:19.720]  或者也可以解讀為
