
[00:00:00.000 --> 00:00:04.000]  領養的飽足
[00:06:57.000 --> 00:06:59.000]  可能今時今日
[00:06:59.000 --> 00:07:01.000]  你很簡單地去問一句
[00:07:01.000 --> 00:07:04.000]  如果我用一個獨人的心腸
[00:07:04.000 --> 00:07:09.000]  用耶穌基督那種下行的生命
[00:07:09.000 --> 00:07:12.000]  一路下行
[00:07:12.000 --> 00:07:14.000]  反倒虛己
[00:07:14.000 --> 00:07:16.000]  取了奴僕的形象
[00:07:16.000 --> 00:07:18.000]  而且死在十字架上
[00:07:18.000 --> 00:07:22.000]  用這種生命來打拼這個世界
[00:07:22.000 --> 00:07:24.000]  你猜會不會成功呢
[00:07:24.000 --> 00:07:29.000]  答案可能都很吊詭
[00:07:29.000 --> 00:07:32.000]  於是很容易
[00:07:32.000 --> 00:07:37.000]  我們會將聖經的教導成為主日學
[00:07:37.000 --> 00:07:39.000]  崇拜或星期六日
[00:07:39.000 --> 00:07:41.000]  而星期一至五
[00:07:41.000 --> 00:07:45.000]  可能跟我們行事為人無關
[00:07:45.000 --> 00:07:48.000]  很明顯很容易進入了
[00:07:48.000 --> 00:07:54.000]  一種我們的信仰只是一個理念
[00:07:54.000 --> 00:07:57.000]  但當你走出來的時候
[00:07:57.000 --> 00:07:59.000]  我們完全行不通
[00:07:59.000 --> 00:08:02.000]  我不知道大家的經歷
[00:08:02.000 --> 00:08:04.000]  我有好一段時間是這樣
[00:08:04.000 --> 00:08:06.000]  但不等於我現在行得通
[00:08:06.000 --> 00:08:09.000]  但起碼我只要行不通
[00:08:09.000 --> 00:08:11.000]  都要求上帝的憐憫
[00:08:11.000 --> 00:08:13.000]  成為我們的力量
[00:08:13.000 --> 00:08:15.000]  都要堅持
[00:08:15.000 --> 00:08:17.000]  因為我們是一個基督徒
[00:08:17.000 --> 00:08:20.000]  而這個基督徒的身份
[00:08:20.000 --> 00:08:23.000]  就是跟隨耶穌基督
[00:08:23.000 --> 00:08:25.000]  跟隨耶穌基督不是一個
[00:08:25.000 --> 00:08:27.000]  好像地上贏家
[00:08:27.000 --> 00:08:31.000]  王權的生命的掌管
[00:08:31.000 --> 00:08:32.000]  而是跟隨基督
[00:08:32.000 --> 00:08:34.000]  跟隨他僕人的形象
[00:08:34.000 --> 00:08:37.000]  那個生命的展現
[00:08:37.000 --> 00:08:43.000]  同時提到今天我和大家用的經文
[00:08:43.000 --> 00:08:45.000]  就是二章一至十一節
[00:08:45.000 --> 00:08:47.000]  不如我們一起讀一讀
[00:08:47.000 --> 00:08:50.000]  起碼我們要進入
[00:08:50.000 --> 00:08:55.000]  這篇保羅所寫的書信
[00:08:55.000 --> 00:08:58.000]  其實在肥勒比書裏面
[00:08:58.000 --> 00:09:02.000]  是最重要的章節
[00:09:02.000 --> 00:09:04.000]  因為裏面
[00:09:04.000 --> 00:09:07.000]  是將耶穌基督僕人的形象
[00:09:07.000 --> 00:09:09.000]  寫得很清楚
[00:09:09.000 --> 00:09:13.000]  然後我們作為耶穌基督的信徒
[00:09:13.000 --> 00:09:17.000]  我們也因此而有僕人的身份
[00:09:17.000 --> 00:09:19.000]  就是因為這個僕人的身份
[00:09:19.000 --> 00:09:23.000]  才承載了保羅
[00:09:23.000 --> 00:09:25.000]  他就算
[00:09:25.000 --> 00:09:27.000]  大家知道
[00:09:27.000 --> 00:09:30.000]  肥勒比書在什麼情境裏面寫出來的
[00:09:30.000 --> 00:09:33.000]  就是保羅面對監禁
[00:09:33.000 --> 00:09:39.000]  甚至可能是宣判他死亡的審訊
[00:09:39.000 --> 00:09:43.000]  他在監獄裏面寫的一個監獄書信
[00:09:43.000 --> 00:09:46.000]  大家發現很美麗
[00:09:46.000 --> 00:09:50.000]  保羅在肥勒比書的第四章
[00:09:50.000 --> 00:09:52.000]  是充滿喜樂的
[00:09:52.000 --> 00:09:54.000]  而第一章
[00:09:54.000 --> 00:09:55.000]  無論如何
[00:09:55.000 --> 00:09:57.000]  就算監禁也好
[00:09:57.000 --> 00:10:00.000]  我都以福音作為宣講
[00:10:00.000 --> 00:10:02.000]  是他的使命
[00:10:02.000 --> 00:10:04.000]  為什麼他可以這樣做呢
[00:10:04.000 --> 00:10:05.000]  在患難裏面
[00:10:05.000 --> 00:10:07.000]  在艱難的裏面
[00:10:07.000 --> 00:10:09.000]  他仍然是輸人不輸陣的
[00:10:09.000 --> 00:10:13.000]  他很清楚自己生命的次序
[00:10:13.000 --> 00:10:15.000]  這個就是第三章
[00:10:15.000 --> 00:10:17.000]  他要忘記背後
[00:10:17.000 --> 00:10:19.000]  努力面前
[00:10:19.000 --> 00:10:21.000]  保羅有一個這樣的生命
[00:10:21.000 --> 00:10:23.000]  很重要的就是
[00:10:23.000 --> 00:10:25.000]  他很清楚自己的身份
[00:10:25.000 --> 00:10:27.000]  以及他很清楚
[00:10:27.000 --> 00:10:29.000]  他相信的耶穌基督
[00:10:29.000 --> 00:10:32.000]  是一個什麼形象的耶穌基督
[00:10:32.000 --> 00:10:34.000]  所以我們用這樣的心情
[00:10:34.000 --> 00:10:37.000]  再去認真去看一至十一節
[00:10:37.000 --> 00:10:39.000]  我們必有所得
[00:10:39.000 --> 00:10:42.000]  我少年的時候信耶穌
[00:10:42.000 --> 00:10:44.000]  到現在
[00:10:44.000 --> 00:10:46.000]  承載我幾十年
[00:10:46.000 --> 00:10:53.000]  肥勒比書對我的影響力很大
[00:10:53.000 --> 00:10:56.000]  我想用同樣的心情
[00:10:56.000 --> 00:11:02.000]  跟大家一起去重讀這篇肥勒比書的書信
[00:11:02.000 --> 00:11:09.000]  以及你在裏面嘗試去找一個最重要的句子
[00:11:09.000 --> 00:11:13.000]  那個句子就是承載了整個基督徒的生命
[00:11:13.000 --> 00:11:15.000]  看看你能不能找到
[00:11:15.000 --> 00:11:17.000]  我們一起來
[00:11:17.000 --> 00:11:20.000]  在基督裏若有什麼勸勉
[00:11:20.000 --> 00:11:23.000]  愛心有什麼安慰
[00:11:23.000 --> 00:11:26.000]  聖靈有什麼交通
[00:11:26.000 --> 00:11:29.000]  心中有什麼慈悲憐憫
[00:11:29.000 --> 00:11:32.000]  你們就要意念相同
[00:11:32.000 --> 00:11:34.000]  愛心相同
[00:11:34.000 --> 00:11:36.000]  有一樣的心思
[00:11:36.000 --> 00:11:38.000]  有一樣的意念
[00:11:38.000 --> 00:11:41.000]  使我的喜樂可以滿足
[00:11:41.000 --> 00:11:43.000]  凡事不可結黨
[00:11:43.000 --> 00:11:46.000]  不可貪圖虛浮的榮耀
[00:11:46.000 --> 00:11:48.000]  只要全身謙卑
[00:11:48.000 --> 00:11:51.000]  各人看別人比自己強
[00:11:51.000 --> 00:11:54.000]  各人不要單顧自己的事
[00:11:54.000 --> 00:11:56.000]  也要顧別人的事
[00:11:56.000 --> 00:12:01.000]  你們當以基督耶穌的心為心
[00:12:01.000 --> 00:12:03.000]  他本有神的形象
[00:12:03.000 --> 00:12:07.000]  不以自己與神同等為強奪的
[00:12:07.000 --> 00:12:09.000]  反倒虛己
[00:12:09.000 --> 00:12:12.000]  取了奴僕的形象
[00:12:12.000 --> 00:12:14.000]  成為人的樣式
[00:12:14.000 --> 00:12:16.000]  既有人的樣子
[00:12:16.000 --> 00:12:18.000]  就自己卑微
[00:12:18.000 --> 00:12:20.000]  全心馴服
[00:12:20.000 --> 00:12:22.000]  以至於死
[00:12:22.000 --> 00:12:25.000]  寫死在十字架上
[00:12:25.000 --> 00:12:28.000]  所以神將他升為至高
[00:12:28.000 --> 00:12:32.000]  又賜給他那超乎萬名之上的名
[00:12:32.000 --> 00:12:34.000]  叫一切在天上的
[00:12:34.000 --> 00:12:36.000]  地上的
[00:12:36.000 --> 00:12:38.000]  和地底下的
[00:12:38.000 --> 00:12:40.000]  因耶穌的名
[00:12:40.000 --> 00:12:41.000]  無不屈膝
[00:12:41.000 --> 00:12:44.000]  無不口稱耶穌基督為主
[00:12:44.000 --> 00:12:48.000]  小榮耀歸與父神
[00:12:48.000 --> 00:12:51.000]  當大家整齊讀的時候
[00:12:51.000 --> 00:12:53.000]  哪句很震撼?
[00:12:53.000 --> 00:13:01.000]  足以承載我們跨世界的變幻無常
[00:13:01.000 --> 00:13:04.000]  跨不同處境
[00:13:04.000 --> 00:13:05.000]  順逆境
[00:13:05.000 --> 00:13:08.000]  但有一樣不變的是什麼?
[00:13:08.000 --> 00:13:13.000]  你們當以基督耶穌的心為心
[00:13:13.000 --> 00:13:15.000]  你會發現
[00:13:15.000 --> 00:13:19.000]  只要我們摸準耶穌基督的心
[00:13:19.000 --> 00:13:24.000]  然後我們也有同樣方向的心去追求
[00:13:24.000 --> 00:13:25.000]  我再說
[00:13:25.000 --> 00:13:27.000]  無論做得好與不好
[00:13:27.000 --> 00:13:32.000]  我們都好像但義利三個火搖裡的朋友
[00:13:32.000 --> 00:13:34.000]  即或不然
[00:13:34.000 --> 00:13:37.000]  我們都要堅持向這個方向去走
[00:13:37.000 --> 00:13:42.000]  所以生命的動力是很重要的
[00:13:42.000 --> 00:13:44.000]  你會發現
[00:13:44.000 --> 00:13:45.000]  保羅
[00:13:45.000 --> 00:13:47.000]  有聖經學者這樣說
[00:13:47.000 --> 00:13:50.000]  保羅寫了13篇書信
[00:13:50.000 --> 00:13:53.000]  但只有肥立比書
[00:13:53.000 --> 00:13:55.000]  一開始的時候
[00:13:55.000 --> 00:13:59.000]  稱呼自己是基督耶穌的僕人
[00:13:59.000 --> 00:14:01.000]  還有
[00:14:01.000 --> 00:14:03.000]  他不單稱呼自己
[00:14:03.000 --> 00:14:06.000]  還稱呼提摩泰
[00:14:06.000 --> 00:14:09.000]  就是基督耶穌的僕人
[00:14:09.000 --> 00:14:14.000]  所以第一件事
[00:14:14.000 --> 00:14:17.000]  我想和大家互相提醒和鼓勵
[00:14:17.000 --> 00:14:21.000]  我們在哪一個光景也好
[00:14:21.000 --> 00:14:23.000]  在哪一個處境也好
[00:14:23.000 --> 00:14:26.000]  即使是掉進洞裡也好
[00:14:26.000 --> 00:14:30.000]  即使是我們在艱難的地方也好
[00:14:30.000 --> 00:14:37.000]  當然也可能是陽光很順
[00:14:37.000 --> 00:14:40.000]  很成功的環境也好
[00:14:40.000 --> 00:14:45.000]  你都要仍然知道自己是什麼身份
[00:14:45.000 --> 00:14:47.000]  簡單來說
[00:14:47.000 --> 00:14:49.000]  這個僕人的身份
[00:14:49.000 --> 00:14:53.000]  保羅一開始第一章第一節已經說了
[00:14:53.000 --> 00:14:57.000]  就是我們今天坐在這個會堂裡
[00:14:57.000 --> 00:14:59.000]  在線上的朋友
[00:14:59.000 --> 00:15:02.000]  我們彼此重新認定
[00:15:02.000 --> 00:15:04.000]  無論世界如何改變
[00:15:04.000 --> 00:15:07.000]  我們都是基督耶穌的僕人
[00:15:07.000 --> 00:15:15.000]  我們都是生命要連上耶穌基督
[00:15:15.000 --> 00:15:19.000]  在世的時候的僕人形象
[00:15:19.000 --> 00:15:22.000]  簡單來說
[00:15:22.000 --> 00:15:25.000]  僕人不是主人
[00:15:25.000 --> 00:15:30.000]  就算我們今天用最簡單的僕人理解
[00:15:30.000 --> 00:15:33.000]  總之僕人都要聽指令
[00:15:33.000 --> 00:15:35.000]  不過我今時今日
[00:15:35.000 --> 00:15:38.000]  或者我們在家裡也有聊天
[00:15:38.000 --> 00:15:43.000]  但是在聖經的語境裡
[00:15:43.000 --> 00:15:45.000]  這個僕人其實不是servant
[00:15:45.000 --> 00:15:47.000]  其實是slave
[00:15:47.000 --> 00:15:50.000]  基本上是奴隸
[00:15:50.000 --> 00:15:56.000]  奴隸已經沒有自己的意志
[00:15:56.000 --> 00:16:00.000]  而且他是聽指令的
[00:16:00.000 --> 00:16:04.000]  大家知道當代的奴隸
[00:16:04.000 --> 00:16:07.000]  其中一種應該是戰俘
[00:16:07.000 --> 00:16:12.000]  因為在羅馬帝國戰勝的時候
[00:16:12.000 --> 00:16:14.000]  就會找來一批人
[00:16:14.000 --> 00:16:19.000]  但是那些戰俘俘虜一定會有些強壯
[00:16:19.000 --> 00:16:25.000]  哪些會去幫人洗腳呢?
[00:16:25.000 --> 00:16:28.000]  一定不是那些很強壯的
[00:16:28.000 --> 00:16:33.000]  而且幫人洗腳一定是髒的
[00:16:33.000 --> 00:16:35.000]  尤其是在不拉斯坦地
[00:16:35.000 --> 00:16:37.000]  穿的那些是草鞋
[00:16:37.000 --> 00:16:39.000]  所以你去一些地方
[00:16:39.000 --> 00:16:42.000]  為了要潔淨病毒的原因
[00:16:42.000 --> 00:16:44.000]  是有這件事的
[00:16:44.000 --> 00:16:46.000]  但是無論如何
[00:16:46.000 --> 00:16:48.000]  都不是那些成功人士做的
[00:16:48.000 --> 00:16:50.000]  或者是去到那裡的主人
[00:16:50.000 --> 00:16:52.000]  有錢人家
[00:16:52.000 --> 00:16:57.000]  找那些當時的低下層
[00:16:57.000 --> 00:16:59.000]  甚至是奴隸去做這件事
[00:16:59.000 --> 00:17:02.000]  所以你會發現
[00:17:02.000 --> 00:17:06.000]  耶穌基督的形象
[00:17:06.000 --> 00:17:08.000]  成為奴僕的形象
[00:17:08.000 --> 00:17:11.000]  當去到《約翰福音》第十三章
[00:17:11.000 --> 00:17:14.000]  就是說當耶穌要面對審判
[00:17:14.000 --> 00:17:18.000]  要在最後晚餐與節的時候
[00:17:18.000 --> 00:17:20.000]  耶穌是親自做了
[00:17:20.000 --> 00:17:23.000]  一件形象上的行為
[00:17:23.000 --> 00:17:25.000]  我們叫做metaphor
[00:17:25.000 --> 00:17:29.000]  就是用這個鍋
[00:17:29.000 --> 00:17:31.000]  他預備了鍋
[00:17:31.000 --> 00:17:34.000]  和門徒洗腳
[00:17:34.000 --> 00:17:37.000]  這個應該是每一個基督徒
[00:17:37.000 --> 00:17:40.000]  他信主
[00:17:40.000 --> 00:17:44.000]  耶穌基督在他生命裡的形象
[00:17:44.000 --> 00:17:48.000]  當然猶太人是不接受新約的
[00:17:48.000 --> 00:17:50.000]  因為他們接受不到
[00:17:50.000 --> 00:17:53.000]  他們的再來的君王就是這樣的形象
[00:17:53.000 --> 00:17:56.000]  但是我們基督新教
[00:17:56.000 --> 00:18:01.000]  原來我們跟隨主的形象
[00:18:01.000 --> 00:18:03.000]  就是一個服侍的形象
[00:18:03.000 --> 00:18:06.000]  服侍的形象是metaphor
[00:18:06.000 --> 00:18:09.000]  就是洗腳布
[00:18:09.000 --> 00:18:13.000]  和洗腳的水
[00:18:13.000 --> 00:18:17.000]  放在這個桶子裡
[00:18:17.000 --> 00:18:19.000]  來幫門徒洗腳
[00:18:19.000 --> 00:18:22.000]  看到這個故事或形象
[00:18:22.000 --> 00:18:25.000]  我很容易想起我小時候
[00:18:25.000 --> 00:18:28.000]  在我的人生裡
[00:18:28.000 --> 00:18:30.000]  信仰裡
[00:18:30.000 --> 00:18:32.000]  我信主之後
[00:18:32.000 --> 00:18:34.000]  耶穌的形象
[00:18:34.000 --> 00:18:41.000]  的確導引了我往後行事為人的心態
[00:18:41.000 --> 00:18:43.000]  我再說我不一定做得很好
[00:18:43.000 --> 00:18:45.000]  但我不斷提醒自己
[00:18:45.000 --> 00:18:47.000]  在我原生的家庭裡
[00:18:47.000 --> 00:18:49.000]  誰影響我最大呢
[00:18:49.000 --> 00:18:51.000]  就是我爺爺
[00:18:51.000 --> 00:18:53.000]  因為我小時候
[00:18:53.000 --> 00:18:57.000]  的確自己有很多
[00:18:57.000 --> 00:19:02.000]  製造自己給自己的不開心
[00:19:02.000 --> 00:19:05.000]  因為生活的缺陷
[00:19:05.000 --> 00:19:09.000]  我出生不久
[00:19:09.000 --> 00:19:11.000]  當我董事的時候
[00:19:11.000 --> 00:19:12.000]  原來我出生不久
[00:19:12.000 --> 00:19:13.000]  我媽媽已經去世了
[00:19:13.000 --> 00:19:15.000]  當我董事的時候
[00:19:15.000 --> 00:19:18.000]  我每一次不開心的時候
[00:19:18.000 --> 00:19:20.000]  我的小朋友有媽媽抱著
[00:19:20.000 --> 00:19:23.000]  我就看著媽媽的照片
[00:19:23.000 --> 00:19:26.000]  是有很多幻想的缺陷
[00:19:26.000 --> 00:19:28.000]  我每一年
[00:19:28.000 --> 00:19:31.000]  最不喜歡過的之一
[00:19:31.000 --> 00:19:33.000]  就是母親節
[00:19:33.000 --> 00:19:35.000]  因為我做街童
[00:19:35.000 --> 00:19:37.000]  每天晚上都可以有朋友陪
[00:19:37.000 --> 00:19:39.000]  直到那天沒有朋友陪
[00:19:39.000 --> 00:19:41.000]  我抓住朋友
[00:19:41.000 --> 00:19:42.000]  我問去哪了
[00:19:42.000 --> 00:19:43.000]  他們說回家吃飯
[00:19:43.000 --> 00:19:44.000]  我問為什麼要回去
[00:19:44.000 --> 00:19:45.000]  因為母親節
[00:19:45.000 --> 00:19:47.000]  我說我跟你回去你家行不行
[00:19:47.000 --> 00:19:48.000]  他們說不行
[00:19:48.000 --> 00:19:50.000]  因為母親是我
[00:19:50.000 --> 00:19:52.000]  那一天
[00:19:52.000 --> 00:19:54.000]  少年不知愁
[00:19:54.000 --> 00:19:56.000]  真的有很多愁之味
[00:19:56.000 --> 00:20:00.000]  但長久鼓勵我的原來是我爺爺
[00:20:00.000 --> 00:20:02.000]  我爺爺真的是僕人
[00:20:02.000 --> 00:20:07.000]  因為他在軍部裡面打雜
[00:20:07.000 --> 00:20:09.000]  拿了雞毛掃
[00:20:09.000 --> 00:20:11.000]  幫軍人洗衣服
[00:20:11.000 --> 00:20:13.000]  摺衣服等等
[00:20:13.000 --> 00:20:18.000]  原來他把這種工作態度
[00:20:18.000 --> 00:20:21.000]  拿回家和生活
[00:20:21.000 --> 00:20:23.000]  我們小時候
[00:20:23.000 --> 00:20:26.000]  我們住在唐樓
[00:20:26.000 --> 00:20:28.000]  還沒有上樓
[00:20:28.000 --> 00:20:29.000]  住在唐樓
[00:20:29.000 --> 00:20:35.000]  唐樓的樓梯
[00:20:35.000 --> 00:20:37.000]  玻璃都爛了
[00:20:37.000 --> 00:20:39.000]  貓貓狗狗都過來
[00:20:39.000 --> 00:20:41.000]  大便
[00:20:41.000 --> 00:20:43.000]  都很和味
[00:20:43.000 --> 00:20:44.000]  但我可以說
[00:20:44.000 --> 00:20:46.000]  我們那棟樓
[00:20:46.000 --> 00:20:47.000]  四層
[00:20:47.000 --> 00:20:49.000]  是很乾淨的
[00:20:49.000 --> 00:20:55.000]  沒有那些壓的
[00:20:55.000 --> 00:20:57.000]  你知道貓大便的味道
[00:20:57.000 --> 00:20:58.000]  是千年的
[00:20:58.000 --> 00:20:59.000]  沒有那些味道
[00:20:59.000 --> 00:21:00.000]  很乾淨
[00:21:00.000 --> 00:21:01.000]  原因是什麼呢
[00:21:01.000 --> 00:21:03.000]  就是我爺爺
[00:21:03.000 --> 00:21:07.000]  每天都會拿掃帚
