
[00:00:00.000 --> 00:00:13.000]  首先我想回顧上星期講了什麼
[00:03:57.000 --> 00:04:03.000]  但他說,不要啦,主啊,我不能祭拜你,我不是有權力的
[00:04:03.000 --> 00:04:06.000]  我不是有權力去祭拜你
[00:04:06.000 --> 00:04:10.000]  但耶穌讓約翰去祭拜他
[00:04:11.000 --> 00:04:17.000]  那就是要實現這些預言
[00:04:17.000 --> 00:04:25.000]  首先我們看到,耶穌挑戰了法羅斯的權力
[00:04:25.000 --> 00:04:32.000]  他要顯明,他就是 Messiah
[00:04:32.000 --> 00:04:36.000]  就像約翰一樣,他已經預言了
[00:04:36.000 --> 00:04:40.000]  耶穌有所有權力
[00:04:40.000 --> 00:04:43.000]  耶穌是 Messiah
[00:04:43.000 --> 00:04:48.000]  他有力量,他有所有權力
[00:04:48.000 --> 00:04:51.000]  權力是什麼呢?
[00:04:51.000 --> 00:04:54.000]  就像我們開車的時候
[00:04:54.000 --> 00:05:02.000]  開車的時候,然後突然看到後面
[00:05:02.000 --> 00:05:06.000]  為什麼有警車在後面呢?
[00:05:06.000 --> 00:05:10.000]  我們就很害怕,就要慢慢開車
[00:05:10.000 --> 00:05:14.000]  怕什麼呢?怕他會給我們票
[00:05:14.000 --> 00:05:18.000]  就很小心地開車
[00:05:18.000 --> 00:05:22.000]  這個就是一個證據
[00:05:22.000 --> 00:05:28.000]  就像在MTR有事,有些警察停了車
[00:05:28.000 --> 00:05:32.000]  我想看你的身份證,你就很害怕
[00:05:32.000 --> 00:05:35.000]  我做了什麼?
[00:05:35.000 --> 00:05:38.000]  為什麼我們會害怕呢?
[00:05:38.000 --> 00:05:46.000]  因為我們認識權力
[00:05:46.000 --> 00:05:54.000]  我們就能夠顯明,耶穌有所有權力
[00:05:54.000 --> 00:05:57.000]  第二是身份證
[00:05:57.000 --> 00:05:59.000]  第二是身份證
[00:05:59.000 --> 00:06:04.000]  耶穌挑戰了權力的身份證
[00:06:04.000 --> 00:06:08.000]  耶穌分享了一個故事
[00:06:08.000 --> 00:06:10.000]  是一個葡萄園
[00:06:10.000 --> 00:06:13.000]  這個葡萄園有很多葡萄
[00:06:13.000 --> 00:06:16.000]  他就租給了一些住客
[00:06:16.000 --> 00:06:19.000]  去照顧這個葡萄園
[00:06:19.000 --> 00:06:27.000]  這個住客就很自然地去收租金
[00:06:27.000 --> 00:06:31.000]  他就猜想一個人去收租金
[00:06:31.000 --> 00:06:35.000]  第一個人去問他們
[00:06:35.000 --> 00:06:40.000]  你們夠時間了,要收租金了
[00:06:40.000 --> 00:06:46.000]  這些住客就打死了這個人
[00:06:46.000 --> 00:06:50.000]  他就不想給租金,就打死了這個人
[00:06:50.000 --> 00:06:52.000]  這個住客就覺得很有趣
[00:06:52.000 --> 00:06:54.000]  為什麼我的服務員沒有回來?
[00:06:54.000 --> 00:06:56.000]  我的僕人沒有回來?
[00:06:56.000 --> 00:06:59.000]  我猜想他去收租金,他沒有回來
[00:06:59.000 --> 00:07:02.000]  他就猜想第二個
[00:07:02.000 --> 00:07:05.000]  第二個也是被他們打死了
[00:07:05.000 --> 00:07:11.000]  第三個,他猜想第三個僕人也被打死了
[00:07:11.000 --> 00:07:16.000]  他就說,我猜想我的兒子
[00:07:16.000 --> 00:07:19.000]  他們應該不會傷害我的兒子
[00:07:19.000 --> 00:07:26.000]  他應該會給我租金
[00:07:26.000 --> 00:07:28.000]  我們看下一個
[00:07:28.000 --> 00:07:31.000]  葡萄園的老闆說
[00:07:31.000 --> 00:07:33.000]  我該怎麼做?
[00:07:33.000 --> 00:07:36.000]  我會把我愛的兒子送給他
[00:07:36.000 --> 00:07:39.000]  他們可能會尊重他
[00:07:39.000 --> 00:07:41.000]  葡萄園的住客看到他
[00:07:41.000 --> 00:07:44.000]  當他們看到他的時候,他們就問他
[00:07:44.000 --> 00:07:46.000]  這是誰的兒子?
[00:07:46.000 --> 00:07:48.000]  我們殺了他
[00:07:48.000 --> 00:07:50.000]  他的遺產將會是我們的
[00:07:50.000 --> 00:07:54.000]  所以他們把他從葡萄園帶走
[00:07:54.000 --> 00:07:57.000]  也把他殺了
[00:07:57.000 --> 00:08:01.000]  這些住客就覺得
[00:08:01.000 --> 00:08:06.000]  如果我們殺了他的兒子
[00:08:06.000 --> 00:08:10.000]  葡萄園會給誰?
[00:08:10.000 --> 00:08:12.000]  會屬於誰?
[00:08:12.000 --> 00:08:14.000]  會屬於我們嗎?
[00:08:14.000 --> 00:08:16.000]  他們覺得
[00:08:16.000 --> 00:08:20.000]  如果我們殺死了他的兒子
[00:08:20.000 --> 00:08:24.000]  葡萄園會屬於我們
[00:08:24.000 --> 00:08:28.000]  在這個故事,耶穌說這個故事的時候
[00:08:28.000 --> 00:08:30.000]  那個屬於誰的居民?
[00:08:30.000 --> 00:08:34.000]  那些住客是誰?
[00:08:34.000 --> 00:08:37.000]  屬於神的居民
[00:08:37.000 --> 00:08:40.000]  葡萄園是誰?
[00:08:40.000 --> 00:08:43.000]  葡萄園是世界
[00:08:43.000 --> 00:08:46.000]  或者說,葡萄園是以色列的
[00:08:46.000 --> 00:08:48.000]  屬於誰的居民?
[00:08:48.000 --> 00:08:51.000]  屬於葡萄園的居民
[00:08:51.000 --> 00:08:54.000]  是屬於那些權力的居民
[00:08:54.000 --> 00:08:57.000]  是那些權力的居民
[00:08:57.000 --> 00:09:01.000]  所以耶穌在這個故事中挑戰他們
[00:09:01.000 --> 00:09:03.000]  挑戰他們的身份
[00:09:03.000 --> 00:09:07.000]  那些居民覺得,如果我殺死這個兒子
[00:09:07.000 --> 00:09:10.000]  我就可以擁有葡萄園
[00:09:10.000 --> 00:09:12.000]  他們錯了
[00:09:12.000 --> 00:09:15.000]  這個兒子是誰?
[00:09:15.000 --> 00:09:19.000]  這個兒子不是任何一個人
[00:09:19.000 --> 00:09:23.000]  耶穌是神的兒子
[00:09:23.000 --> 00:09:26.000]  他是葡萄園的兒子
[00:09:26.000 --> 00:09:28.000]  他擁有這個世界
[00:09:28.000 --> 00:09:31.000]  他擁有葡萄園
[00:09:31.000 --> 00:09:35.000]  耶穌是神的兒子
[00:09:35.000 --> 00:09:38.000]  他就挑戰那些權力
[00:09:38.000 --> 00:09:40.000]  他的身份
[00:09:40.000 --> 00:09:43.000]  耶穌是神的兒子
[00:09:43.000 --> 00:09:47.000]  之前我已經解釋了
[00:09:47.000 --> 00:09:51.000]  這個聖父是三為一體
[00:09:51.000 --> 00:09:53.000]  是怎樣的呢?
[00:09:53.000 --> 00:09:57.000]  是聖父、聖子和聖靈
[00:09:57.000 --> 00:09:59.000]  聖父是神
[00:09:59.000 --> 00:10:01.000]  聖子是神
[00:10:01.000 --> 00:10:03.000]  聖靈也是神
[00:10:03.000 --> 00:10:07.000]  但聖父不是耶穌
[00:10:07.000 --> 00:10:09.000]  父親不是耶穌
[00:10:09.000 --> 00:10:11.000]  兒子不是聖靈
[00:10:11.000 --> 00:10:14.000]  聖靈不是父親
[00:10:14.000 --> 00:10:17.000]  他們是三個人
[00:10:17.000 --> 00:10:19.000]  三個身份
[00:10:19.000 --> 00:10:21.000]  但他們都是神
[00:10:21.000 --> 00:10:23.000]  三為一體
[00:10:23.000 --> 00:10:26.000]  聖父、聖子、聖靈
[00:10:26.000 --> 00:10:30.000]  三個是一個神
[00:10:30.000 --> 00:10:32.000]  One God
[00:10:32.000 --> 00:10:34.000]  而耶穌是挑戰權力
[00:10:34.000 --> 00:10:38.000]  他就是神
[00:10:38.000 --> 00:10:40.000]  第二個人
[00:10:40.000 --> 00:10:42.000]  聖靈
[00:10:42.000 --> 00:10:47.000]  我們看了耶穌挑戰權力
[00:10:47.000 --> 00:10:49.000]  他的權力
[00:10:49.000 --> 00:10:51.000]  耶穌有所有權力
[00:10:51.000 --> 00:10:54.000]  耶穌是神的兒子
[00:10:54.000 --> 00:11:00.000]  第三是政策
[00:11:00.000 --> 00:11:02.000]  我們繼續看
[00:11:03.000 --> 00:11:05.000]  (英文)
[00:11:06.000 --> 00:11:08.000]  (英文)
[00:11:08.000 --> 00:11:34.000]  (英文)
[00:11:34.000 --> 00:11:40.000]  耶穌說這些教徒覺得自己很威風
[00:11:40.000 --> 00:11:43.000]  很喜歡被人歡迎
[00:11:43.000 --> 00:11:45.000]  尊敬他們
[00:11:45.000 --> 00:11:53.000]  他喜歡在飲酒時坐在很榮幸的地方
[00:11:53.000 --> 00:11:55.000]  覺得自己很威風
[00:11:55.000 --> 00:11:57.000]  祈禱很長
[00:11:57.000 --> 00:12:00.000]  覺得自己很靈性
[00:12:00.000 --> 00:12:03.000]  耶穌就挑戰他們什麼呢?
[00:12:03.000 --> 00:12:05.000]  我們繼續看
[00:12:05.000 --> 00:12:07.000]  (英文)
[00:12:07.000 --> 00:12:09.000]  (英文)
[00:12:10.000 --> 00:12:12.000]  (英文)
[00:12:12.000 --> 00:12:39.000]  (英文)
[00:12:39.000 --> 00:12:41.000]  耶穌說
[00:12:41.000 --> 00:12:43.000]  這些有錢人
[00:12:43.000 --> 00:12:46.000]  他給這麼多錢
[00:12:46.000 --> 00:12:50.000]  他們是用他們的富裕去給
[00:12:50.000 --> 00:12:53.000]  但是這個很窮的教徒
[00:12:53.000 --> 00:12:56.000]  他用他的貧窮
[00:12:56.000 --> 00:12:59.000]  他給很少
[00:12:59.000 --> 00:13:01.000]  但是耶穌就說
[00:13:01.000 --> 00:13:03.000]  誰給多一點?
[00:13:03.000 --> 00:13:05.000]  這些有錢人給很多錢
[00:13:05.000 --> 00:13:10.000]  還是這個窮窮的教徒給很少錢
[00:13:10.000 --> 00:13:13.000]  耶穌就看到他們的心
[00:13:13.000 --> 00:13:17.000]  耶穌就看到這個窮窮的教徒
[00:13:17.000 --> 00:13:19.000]  他很窮
[00:13:19.000 --> 00:13:22.000]  都願意去給
[00:13:22.000 --> 00:13:25.000]  奉獻給神
[00:13:25.000 --> 00:13:27.000]  神就看到他們的心
[00:13:27.000 --> 00:13:34.000]  (英文)
[00:13:34.000 --> 00:13:39.000]  耶穌就挑戰這些權力
[00:13:39.000 --> 00:13:42.000]  他們的政策
[00:13:42.000 --> 00:13:45.000]  這個教徒的政策
[00:13:45.000 --> 00:13:47.000]  覺得他們很威風
[00:13:47.000 --> 00:13:50.000]  他們的外表很漂亮
[00:13:50.000 --> 00:13:52.000]  很威風
[00:13:52.000 --> 00:13:53.000]  很強
[00:13:53.000 --> 00:13:55.000]  很認識神的話
[00:13:55.000 --> 00:13:59.000]  他們就追求神
[00:13:59.000 --> 00:14:02.000]  跟神是最近的
[00:14:02.000 --> 00:14:05.000]  神是挑戰了他們
[00:14:05.000 --> 00:14:12.000]  他們做的事情
[00:14:12.000 --> 00:14:14.000]  全部神都看到
[00:14:14.000 --> 00:14:17.000]  神是看他們的心
[00:14:17.000 --> 00:14:22.000]  這個權力是看他們自己的外表
[00:14:22.000 --> 00:14:25.000]  人是看外表的
[00:14:25.000 --> 00:14:29.000]  耶穌、神就看我們的心
[00:14:29.000 --> 00:14:36.000]  (英文)
[00:14:36.000 --> 00:14:38.000]  沒有人看到的東西
[00:14:38.000 --> 00:14:40.000]  神是看到的
[00:14:40.000 --> 00:14:45.000]  你靜靜的在黑暗做什麼
[00:14:45.000 --> 00:14:47.000]  你覺得沒有人看到
[00:14:47.000 --> 00:14:48.000]  誰看到?
[00:14:48.000 --> 00:14:50.000]  耶穌看到
[00:14:50.000 --> 00:14:52.000]  神看到
[00:14:52.000 --> 00:14:55.000]  神在這個故事說
[00:14:55.000 --> 00:14:58.000]  祂是最終的判斷
[00:14:58.000 --> 00:15:02.000]  祂是最終的判斷
[00:15:02.000 --> 00:15:05.000]  我們看到這些故事
[00:15:05.000 --> 00:15:08.000]  耶穌有所有權力
[00:15:08.000 --> 00:15:10.000]  權力
[00:15:10.000 --> 00:15:13.000]  祂有權力改變法律
[00:15:13.000 --> 00:15:15.000]  祂是權力
[00:15:15.000 --> 00:15:18.000]  新的新法律
[00:15:18.000 --> 00:15:23.000]  (英文)
[00:15:23.000 --> 00:15:25.000]  耶穌是神的兒子
[00:15:25.000 --> 00:15:28.000]  神是神的第二個人
[00:15:28.000 --> 00:15:31.000]  耶穌是看到無形的
[00:15:31.000 --> 00:15:33.000]  祂看到我們的心
[00:15:33.000 --> 00:15:35.000]  祂看到我們的動機
[00:15:35.000 --> 00:15:43.000]  耶穌是最終的權力
[00:15:43.000 --> 00:15:47.000]  現在我們有一個機會
[00:15:47.000 --> 00:15:49.000]  給一個學生的故事
[00:15:49.000 --> 00:15:52.000]  我們請Nathan
[00:15:52.000 --> 00:15:56.000]  去幫我們分享今天的學生故事
[00:15:56.000 --> 00:15:58.000]  Nathan在嗎?
[00:15:58.000 --> 00:16:00.000]  早安,Nathan
[00:16:00.000 --> 00:16:02.000]  交給你,Nathan
[00:16:02.000 --> 00:16:04.000]  你去分享你的故事
[00:16:04.000 --> 00:16:06.000]  我是Nathan
[00:16:06.000 --> 00:16:10.000]  我今年中五讀納沙大學
[00:16:10.000 --> 00:16:13.000]  我出生在港福
[00:16:13.000 --> 00:16:16.000]  17年在這個教堂
[00:16:16.000 --> 00:16:18.000]  我今天就分享一下
[00:16:18.000 --> 00:16:21.000]  為什麼我會有一個強大的信仰於耶穌
[00:16:21.000 --> 00:16:25.000]  雖然我是基督派
[00:16:25.000 --> 00:16:28.000]  但我有時候會懷疑耶穌
[00:16:28.000 --> 00:16:32.000]  通常會在考試期間
[00:16:32.000 --> 00:16:34.000]  這次就懷疑得最厲害
[00:16:34.000 --> 00:16:43.000]  我學校的考試對我來說有很大壓力
[00:16:43.000 --> 00:16:46.000]  有學校的排名
[00:16:46.000 --> 00:16:50.000]  我和我的朋友會競爭
[00:16:50.000 --> 00:16:54.000]  會令我過程中很緊張
[00:16:54.000 --> 00:16:58.000]  我會祈求神
[00:16:58.000 --> 00:17:00.000]  讓我高分一點
[00:17:00.000 --> 00:17:03.000]  或是有智慧可以識做
[00:17:03.000 --> 00:17:06.000]  但很多時候我祈禱後
[00:17:06.000 --> 00:17:09.000]  分數都不太好
[00:17:09.000 --> 00:17:14.000]  我會覺得為什麼我祈禱後
[00:17:14.000 --> 00:17:16.000]  高分一點都沒用
[00:17:16.000 --> 00:17:21.000]  我那時候分數很辛苦
[00:17:21.000 --> 00:17:26.000]  整個過程都很緊張
[00:17:26.000 --> 00:17:29.000]  我會懷疑為什麼耶穌
[00:17:29.000 --> 00:17:32.000]  不是有權力和權力
[00:17:32.000 --> 00:17:37.000]  祂不是可以幫我高分一點
[00:17:37.000 --> 00:17:40.000]  我會懷疑這件事
[00:17:40.000 --> 00:17:42.000]  但我開始發現
[00:17:42.000 --> 00:17:45.000]  其實我是在懷疑錯誤的事情
[00:17:45.000 --> 00:17:51.000]  我對考試有錯誤的態度和動力
[00:17:51.000 --> 00:17:53.000]  如果我只想高分
[00:17:53.000 --> 00:17:56.000]  我下次會更加大壓力
[00:17:56.000 --> 00:18:00.000]  我會繼續和朋友爭論
[00:18:00.000 --> 00:18:02.000]  這樣是不好的
[00:18:02.000 --> 00:18:06.000]  我會祈求和平
[00:18:06.000 --> 00:18:11.000]  我會祈求在運輸期間
[00:18:11.000 --> 00:18:15.000]  可以保持和平
[00:18:15.000 --> 00:18:17.000]  不要太大壓力
[00:18:17.000 --> 00:18:22.000]  這才是耶穌想要的
[00:18:22.000 --> 00:18:27.000]  然後考試就輕鬆了很多
[00:18:27.000 --> 00:18:32.000]  因為沒有太大壓力
[00:18:32.000 --> 00:18:37.000]  就比較容易發揮我想要的東西
[00:18:37.000 --> 00:18:44.000]  我學到我懷疑耶穌
[00:18:44.000 --> 00:18:47.000]  是我懷疑錯誤的事情
[00:18:47.000 --> 00:18:51.000]  其實神給我的計劃比我想像中好
[00:18:51.000 --> 00:18:56.000]  雖然耶穌有權力
[00:18:56.000 --> 00:19:03.000]  但祂給我的計劃是最好的
[00:19:03.000 --> 00:19:06.000]  為什麼我會有信仰於耶穌
[00:19:06.000 --> 00:19:16.000]  因為神是神的兒子
[00:19:16.000 --> 00:19:19.000]  祂會照顧我
[00:19:19.000 --> 00:19:22.000]  祂會計劃我最好的
[00:19:22.000 --> 00:19:27.000]  祂有權力和權力幫我通過一切
[00:19:27.000 --> 00:19:33.000]  所以我對耶穌有很強的信心
[00:19:33.000 --> 00:19:37.000]  我們感謝Nathan的分享
[00:19:37.000 --> 00:19:41.000]  我們知道你們做學生不容易
[00:19:41.000 --> 00:19:43.000]  尤其是在香港有很多壓力
[00:19:43.000 --> 00:19:46.000]  有很多考試和測試
[00:19:46.000 --> 00:19:49.000]  但我們看到Nathan信靠神
[00:19:49.000 --> 00:19:54.000]  他開始的時候以為自己祈禱
[00:19:54.000 --> 00:19:57.000]  神會給他力量
[00:19:57.000 --> 00:20:02.000]  但他意識到他的目的是錯的
[00:20:02.000 --> 00:20:06.000]  神會理解他的目的和心
[00:20:06.000 --> 00:20:09.000]  耶穌有權力
[00:20:09.000 --> 00:20:12.000]  耶穌是神的兒子
[00:20:12.000 --> 00:20:15.000]  耶穌是最終的判決
[00:20:15.000 --> 00:20:20.000]  如果耶穌有權力
[00:20:20.000 --> 00:20:23.000]  我們如何回應
[00:20:23.000 --> 00:20:28.000]  我們就像Nathan一樣去信靠祂
[00:20:28.000 --> 00:20:32.000]  去祈禱求神幫我們
[00:20:32.000 --> 00:20:38.000]  尤其是在香港的疫情很差
[00:20:38.000 --> 00:20:42.000]  我們求主保護我們
[00:20:42.000 --> 00:20:45.000]  去治癒我們
[00:20:45.000 --> 00:20:47.000]  去帶領我們
[00:20:47.000 --> 00:20:52.000]  如果我們相信耶穌有權力
[00:20:52.000 --> 00:20:56.000]  我們就相信耶穌也有權力
[00:20:56.000 --> 00:20:58.000]  我們就相信耶穌
[00:20:58.000 --> 00:21:03.000]  如果我們相信耶穌是神的兒子
[00:21:03.000 --> 00:21:08.000]  我們的回應是去敬拜
[00:21:08.000 --> 00:21:13.000]  為什麼我們每次崇拜
[00:21:13.000 --> 00:21:16.000]  都會有一個唱詩的時間
[00:21:16.000 --> 00:21:23.000]  因為唱詩是一個方式去代表我們去敬拜神
[00:21:23.000 --> 00:21:26.000]  所以我們弟兄姊妹
[00:21:26.000 --> 00:21:29.000]  我們為什麼去崇拜的時候
[00:21:29.000 --> 00:21:33.000]  去提高我們的手去敬拜神
[00:21:33.000 --> 00:21:35.000]  去大叫神
[00:21:35.000 --> 00:21:40.000]  因為我們認識主耶穌是神的兒子
[00:21:40.000 --> 00:21:42.000]  主耶穌是神
[00:21:42.000 --> 00:21:47.000]  如果我們真的相信耶穌是神
[00:21:47.000 --> 00:21:50.000]  我們就會慈祷祂
[00:21:50.000 --> 00:21:54.000]  我們不是在乎身邊的人唱得好不好
[00:21:54.000 --> 00:21:56.000]  自己唱得好不好
[00:21:56.000 --> 00:21:57.000]  我們不在乎的
[00:21:57.000 --> 00:22:00.000]  因為我們的焦點是什麼
[00:22:00.000 --> 00:22:07.000]  我們的焦點是敬拜主耶穌是神
[00:22:07.000 --> 00:22:10.000]  這就是為什麼我們去崇拜
[00:22:10.000 --> 00:22:13.000]  這就是為什麼我們提高我們的手去敬拜神
[00:22:13.000 --> 00:22:15.000]  第三
[00:22:15.000 --> 00:22:21.000]  如果我們相信耶穌是最終的審判
[00:22:21.000 --> 00:22:25.000]  我們的回應是什麼
[00:22:25.000 --> 00:22:29.000]  我們的回應是悔改
[00:22:29.000 --> 00:22:32.000]  承認我們做錯了
[00:22:32.000 --> 00:22:35.000]  我們自私
[00:22:35.000 --> 00:22:38.000]  我們是有錯誤的目的
[00:22:38.000 --> 00:22:40.000]  我們要去告白
[00:22:40.000 --> 00:22:42.000]  去向主祈求
[00:22:42.000 --> 00:22:45.000]  要求祂改變我們
[00:22:45.000 --> 00:22:47.000]  要依賴祂
[00:22:47.000 --> 00:22:51.000]  我們希望神會祝福我們
[00:22:51.000 --> 00:22:54.000]  我們跟隨祂的時候
[00:22:54.000 --> 00:22:57.000]  在這個疫情的時間
[00:22:57.000 --> 00:23:01.000]  神會祝福我們的家庭和我們
[00:23:01.000 --> 00:23:07.000]  我們相信祂有所有的權力
[00:23:07.000 --> 00:23:09.000]  祂是最終的審判
[00:23:09.000 --> 00:23:12.000]  祂是神
[00:23:12.000 --> 00:23:14.000]  第二個人
[00:23:14.000 --> 00:23:16.000]  在天堂
[00:23:16.000 --> 00:23:18.000]  我們要感謝祂
[00:23:18.000 --> 00:23:20.000]  我們要感謝祂
[00:23:20.000 --> 00:23:22.000]  我們要感謝祂
[00:23:22.000 --> 00:23:24.000]  祂是神
[00:23:24.000 --> 00:23:26.000]  在這個宇宙
[00:23:26.000 --> 00:23:28.000]  祂有所有的權力
[00:23:28.000 --> 00:23:31.000]  祂是神的兒子
[00:23:31.000 --> 00:23:34.000]  祂是最終的審判
[00:23:34.000 --> 00:23:36.000]  神幫助我們
[00:23:36.000 --> 00:23:37.000]  在我們的弱點
[00:23:37.000 --> 00:23:39.000]  相信祢
[00:23:39.000 --> 00:23:41.000]  特別是在這個疫情的時間
[00:23:41.000 --> 00:23:43.000]  在我們面對困難的時候
[00:23:43.000 --> 00:23:45.000]  祢會治癒我們的土地
[00:23:45.000 --> 00:23:47.000]  治癒我們的城市
[00:23:47.000 --> 00:23:49.000]  治癒我們的家庭
[00:23:49.000 --> 00:23:52.000]  我們會繼續相信祢
[00:23:52.000 --> 00:23:54.000]  甚至在這個時候
[00:23:54.000 --> 00:23:59.000]  我們會在等待祢
[00:23:59.000 --> 00:24:01.000]  來治癒我們的土地的時候
[00:24:01.000 --> 00:24:03.000]  我們會在我們等待祢
[00:24:03.000 --> 00:24:05.000]  的這個時候
[00:24:05.000 --> 00:24:10.000]  相信祢是最終的審判
[00:24:10.000 --> 00:24:12.000]  相信祢會向我們全部的罪
[00:24:12.000 --> 00:24:14.000]  都向我們告白
[00:24:14.000 --> 00:24:17.000]  因為祢看見了不見的
[00:24:17.000 --> 00:24:19.000]  祢看見了我們的心
[00:24:19.000 --> 00:24:21.000]  祢保佑我們
[00:24:21.000 --> 00:24:23.000]  在耶穌的名下我們祈禱
[00:24:23.000 --> 00:24:25.000]  Amen
[00:24:25.000 --> 00:24:27.000]  謝謝大家

