
[00:00:00.000 --> 00:00:02.000]  大家叫我安然也可以
[00:02:05.600 --> 00:02:07.600]  告訴我們
[00:02:07.600 --> 00:02:09.600]  這是我們機構的IG
[00:02:09.600 --> 00:02:11.600]  左手邊的HKSCS
[00:02:11.600 --> 00:02:12.600]  有興趣的都可以follow我們
[00:02:12.600 --> 00:02:15.600]  去探討一些性文化的事件
[00:02:15.600 --> 00:02:17.600]  一些價值觀
[00:02:17.600 --> 00:02:19.600]  右手邊的叫lovedonuts1314
[00:02:19.600 --> 00:02:20.600]  亂愛甜不甜圈
[00:02:20.600 --> 00:02:22.600]  說一些愛情價值觀
[00:02:22.600 --> 00:02:24.600]  究竟愛情是什麼呢
[00:02:24.600 --> 00:02:27.600]  網上很多人說很多東西
[00:02:27.600 --> 00:02:29.600]  究竟哪一套比較好呢
[00:02:29.600 --> 00:02:32.600]  我們有一個podcast叫sets but true
[00:02:32.600 --> 00:02:34.600]  奇妮性趣聞
[00:02:34.600 --> 00:02:37.600]  分析一下背後的價值觀
[00:02:37.600 --> 00:02:41.600]  我想問一下大家的問題
[00:02:41.600 --> 00:02:42.600]  0至100分
[00:02:42.600 --> 00:02:43.600]  100分是滿分
[00:02:43.600 --> 00:02:44.600]  50分是一般
[00:02:44.600 --> 00:02:45.600]  0分是最差的
[00:02:45.600 --> 00:02:47.600]  我想問一下大家
[00:02:47.600 --> 00:02:48.600]  你會評自己多少分呢
[00:02:48.600 --> 00:02:50.600]  給大家5秒時間想一想
[00:02:50.600 --> 00:02:52.600]  沒有絕對對或錯的
[00:02:52.600 --> 00:02:55.600]  在這一刻你會評自己多少分呢
[00:02:55.600 --> 00:02:58.600]  我會做一個0分
[00:02:58.600 --> 00:02:59.600]  0至10分
[00:02:59.600 --> 00:03:00.600]  10至20分
[00:03:00.600 --> 00:03:01.600]  大家可以舉手
[00:03:01.600 --> 00:03:03.600]  看看誰最多
[00:03:03.600 --> 00:03:04.600]  先想一想
[00:03:04.600 --> 00:03:08.600]  評分
[00:03:08.600 --> 00:03:10.600]  你覺得自己值多少分呢
[00:03:10.600 --> 00:03:12.600]  100分是滿分
[00:03:12.600 --> 00:03:15.600]  舉手誰是0至10分呢
[00:03:15.600 --> 00:03:17.600]  0至10分
[00:03:17.600 --> 00:03:19.600]  好 看到
[00:03:19.600 --> 00:03:22.600]  誰是11至20分呢
[00:03:22.600 --> 00:03:23.600]  多了10分
[00:03:23.600 --> 00:03:24.600]  11至20分
[00:03:24.600 --> 00:03:26.600]  21至30分
[00:03:26.600 --> 00:03:28.600]  31至40分
[00:03:28.600 --> 00:03:30.600]  40分至50分
[00:03:30.600 --> 00:03:33.600]  50分至60分
[00:03:33.600 --> 00:03:35.600]  60分至70分
[00:03:35.600 --> 00:03:38.600]  70分至80分
[00:03:38.600 --> 00:03:40.600]  80分至90分
[00:03:40.600 --> 00:03:41.600]  90分至100分
[00:03:41.600 --> 00:03:45.600]  給大家一點掌聲
[00:03:47.600 --> 00:03:49.600]  我覺得很好
[00:03:49.600 --> 00:03:52.600]  沒有舉手也不要緊
[00:03:52.600 --> 00:03:54.600]  大部分是90至100分
[00:03:54.600 --> 00:03:57.600]  但我喜歡中一中二的時候
[00:03:57.600 --> 00:03:59.600]  我回答過這個問題
[00:03:59.600 --> 00:04:01.600]  我是給0至10分的
[00:04:01.600 --> 00:04:03.600]  我給0至10分
[00:04:03.600 --> 00:04:05.600]  所以剛才回答0至10分的
[00:04:05.600 --> 00:04:06.600]  我都看到有部分
[00:04:06.600 --> 00:04:07.600]  我很明白
[00:04:07.600 --> 00:04:09.600]  我以前都是舉手的
[00:04:09.600 --> 00:04:11.600]  好 於是乎
[00:04:11.600 --> 00:04:13.600]  今天說青春期
[00:04:13.600 --> 00:04:15.600]  大家正面對青春期
[00:04:15.600 --> 00:04:16.600]  青春期是teenagers
[00:04:16.600 --> 00:04:18.600]  十幾歲一至頭
[00:04:18.600 --> 00:04:19.600]  不是100歲
[00:04:19.600 --> 00:04:21.600]  通常是11至19歲中間
[00:04:21.600 --> 00:04:22.600]  這個階段
[00:04:22.600 --> 00:04:24.600]  什麼意思呢
[00:04:24.600 --> 00:04:27.600]  兒童和成人中間的過渡過程
[00:04:27.600 --> 00:04:30.600]  即是你正在預備自己成為一個成年人
[00:04:30.600 --> 00:04:32.600]  你身心靈都有變化
[00:04:32.600 --> 00:04:35.600]  你會問自己究竟我是誰呢
[00:04:35.600 --> 00:04:37.600]  究竟我是誰呢
[00:04:37.600 --> 00:04:39.600]  你們有一個功課在青春期裏
[00:04:39.600 --> 00:04:42.600]  就是找自己和愛自己的過程
[00:04:42.600 --> 00:04:45.600]  有一次我中三的時候
[00:04:45.600 --> 00:04:48.600]  我去班主任家裏拜年
[00:04:48.600 --> 00:04:49.600]  和幾個同學
[00:04:49.600 --> 00:04:50.600]  拜年老師
[00:04:50.600 --> 00:04:52.600]  老師就舀些瓜子出來
[00:04:52.600 --> 00:04:54.600]  然後放了一塊東西在這裏
[00:04:54.600 --> 00:04:56.600]  他說這塊東西是
[00:04:56.600 --> 00:04:59.600]  他在非洲肯亞去旅行的時候
[00:04:59.600 --> 00:05:00.600]  買的
[00:05:00.600 --> 00:05:02.600]  這塊是一塊木雕出來的
[00:05:02.600 --> 00:05:04.600]  其實你看到什麼呢
[00:05:04.600 --> 00:05:06.600]  有隻長頸鹿趴在這裏喝水
[00:05:06.600 --> 00:05:08.600]  長頸鹿喝水是這樣的
[00:05:08.600 --> 00:05:10.600]  伸出雙腳來喝水
[00:05:10.600 --> 00:05:13.600]  好 我想問一下大家
[00:05:13.600 --> 00:05:16.600]  你知不知道這是用來做什麼的呢
[00:05:16.600 --> 00:05:20.600]  你大聲一點
[00:05:20.600 --> 00:05:22.600]  剝些瓜子
[00:05:22.600 --> 00:05:24.600]  怎樣剝呢
[00:05:24.600 --> 00:05:25.600]  敲爛它
[00:05:25.600 --> 00:05:26.600]  好的嘗試
[00:05:26.600 --> 00:05:27.600]  不過不是
[00:05:27.600 --> 00:05:29.600]  有沒有第二個答案
[00:05:29.600 --> 00:05:31.600]  這是用來做什麼呢
[00:05:31.600 --> 00:05:33.600]  聽不清楚
[00:05:33.600 --> 00:05:34.600]  喝水
[00:05:34.600 --> 00:05:35.600]  怎樣喝
[00:05:35.600 --> 00:05:37.600]  不理自己喝
[00:05:37.600 --> 00:05:38.600]  吸管
[00:05:38.600 --> 00:05:40.600]  還有沒有其他
[00:05:42.600 --> 00:05:43.600]  什麼呢
[00:05:43.600 --> 00:05:44.600]  裝飾
[00:05:44.600 --> 00:05:45.600]  裝飾
[00:05:45.600 --> 00:05:46.600]  我當時也有答裝飾
[00:05:46.600 --> 00:05:48.600]  不知道用來做什麼
[00:05:48.600 --> 00:05:50.600]  純粹是有塊東西在這裏
[00:05:50.600 --> 00:05:51.600]  然後我就不知道
[00:05:51.600 --> 00:05:52.600]  然後他就跟我說
[00:05:52.600 --> 00:05:53.600]  其實他也不知道
[00:05:53.600 --> 00:05:55.600]  不過他當時去旅行的時候
[00:05:55.600 --> 00:05:58.600]  就問了一個做這塊東西的人
[00:05:58.600 --> 00:05:59.600]  其實用來做什麼的
[00:05:59.600 --> 00:06:00.600]  然後他就告訴他
[00:06:00.600 --> 00:06:02.600]  原來是用來剝瓜子的
[00:06:02.600 --> 00:06:05.600]  即是這塊東西
[00:06:05.600 --> 00:06:06.600]  有個洞在這裏
[00:06:06.600 --> 00:06:07.600]  其實是放一隻手指進去
[00:06:07.600 --> 00:06:08.600]  這樣就可以拿著
[00:06:08.600 --> 00:06:09.600]  好像一個匙羹
[00:06:09.600 --> 00:06:11.600]  這樣東西我們很少見
[00:06:11.600 --> 00:06:12.600]  這麼大的匙羹
[00:06:12.600 --> 00:06:13.600]  你先當是這樣
[00:06:13.600 --> 00:06:14.600]  很大的匙羹
[00:06:14.600 --> 00:06:15.600]  他也不知道怎樣形容
[00:06:15.600 --> 00:06:17.600]  然後他拿著來剝
[00:06:17.600 --> 00:06:19.600]  剝完就倒進碗裏
[00:06:19.600 --> 00:06:20.600]  這樣剝
[00:06:20.600 --> 00:06:21.600]  他說一年用一次
[00:06:21.600 --> 00:06:24.600]  所以就是這樣
[00:06:24.600 --> 00:06:25.600]  然後他就跟我說
[00:06:25.600 --> 00:06:27.600]  其實我們就這樣看
[00:06:27.600 --> 00:06:29.600]  你也不知道用來做什麼
[00:06:29.600 --> 00:06:32.600]  除非你問問做這塊東西的人
[00:06:32.600 --> 00:06:34.600]  於是他就跟我說
[00:06:34.600 --> 00:06:37.600]  所以我們是什麼人
[00:06:37.600 --> 00:06:39.600]  我們無端端出現是什麼
[00:06:39.600 --> 00:06:40.600]  好像不知道是什麼
[00:06:40.600 --> 00:06:42.600]  你怎知道自己是誰
[00:06:42.600 --> 00:06:44.600]  就問做你這個人
[00:06:44.600 --> 00:06:45.600]  我由中三開始
[00:06:45.600 --> 00:06:46.600]  每一天都祈禱
[00:06:46.600 --> 00:06:47.600]  阿神啊
[00:06:47.600 --> 00:06:50.600]  你做我來做什麼
[00:06:50.600 --> 00:06:52.600]  每一天我都祈禱
[00:06:52.600 --> 00:06:54.600]  去到中六中七大學的時候
[00:06:54.600 --> 00:06:56.600]  我就慢慢知道我是什麼
[00:06:56.600 --> 00:06:58.600]  然後我就發現
[00:06:58.600 --> 00:07:01.600]  我都經歷了很多
[00:07:01.600 --> 00:07:03.600]  我讀科學讀科研
[00:07:03.600 --> 00:07:04.600]  我究竟是不是做這行呢
[00:07:04.600 --> 00:07:06.600]  現在做基督教機構
[00:07:06.600 --> 00:07:08.600]  我想幫助一些青少年
[00:07:08.600 --> 00:07:11.600]  在性文化或自我價值引導他們
[00:07:11.600 --> 00:07:14.600]  我發現原來我是這個質地
[00:07:14.600 --> 00:07:16.600]  所以我鼓勵大家
[00:07:16.600 --> 00:07:17.600]  由今天開始
[00:07:17.600 --> 00:07:18.600]  今晚回到家
[00:07:18.600 --> 00:07:19.600]  你就祈禱
[00:07:19.600 --> 00:07:20.600]  每一天都祈禱
[00:07:20.600 --> 00:07:21.600]  神啊你做我來做什麼
[00:07:21.600 --> 00:07:23.600]  我暫時不知道
[00:07:23.600 --> 00:07:25.600]  他會慢慢引導你
[00:07:25.600 --> 00:07:27.600]  這個就是我的經歷
[00:07:27.600 --> 00:07:29.600]  那怎樣找自己呢
[00:07:29.600 --> 00:07:30.600]  剛才說了
[00:07:30.600 --> 00:07:32.600]  問問做你那個
[00:07:32.600 --> 00:07:34.600]  神會慢慢告訴你
[00:07:34.600 --> 00:07:37.600]  其實我們有很多部分組成
[00:07:37.600 --> 00:07:39.600]  我們有情感
[00:07:39.600 --> 00:07:40.600]  有身體
[00:07:40.600 --> 00:07:42.600]  還有很多
[00:07:42.600 --> 00:07:43.600]  跟爸爸的關係
[00:07:43.600 --> 00:07:44.600]  跟媽媽的關係
[00:07:44.600 --> 00:07:47.600]  特別兒子跟爸爸的關係
[00:07:47.600 --> 00:07:48.600]  都會影響我們
[00:07:48.600 --> 00:07:51.600]  女兒跟媽媽的關係
[00:07:51.600 --> 00:07:52.600]  反過來
[00:07:52.600 --> 00:07:53.600]  跟異性父母的關係
[00:07:53.600 --> 00:07:55.600]  都會影響我們怎樣看自己
[00:07:55.600 --> 00:07:57.600]  和將來我們面對異性
[00:07:57.600 --> 00:07:59.600]  有些研究發現
[00:07:59.600 --> 00:08:03.600]  原來爸爸對女兒將來的擇偶條件
[00:08:03.600 --> 00:08:05.600]  起了一個很重要的作用
[00:08:05.600 --> 00:08:06.600]  通常有兩個作用
[00:08:06.600 --> 00:08:07.600]  第一個就是
[00:08:07.600 --> 00:08:10.600]  之後找的男朋友或老公
[00:08:10.600 --> 00:08:11.600]  很像爸爸
[00:08:11.600 --> 00:08:12.600]  這是第一個可能性
[00:08:12.600 --> 00:08:13.600]  第二個可能性
[00:08:13.600 --> 00:08:16.600]  將來找的男朋友或老公
[00:08:16.600 --> 00:08:17.600]  很不像爸爸
[00:08:17.600 --> 00:08:19.600]  這是第二個可能性
[00:08:19.600 --> 00:08:21.600]  看你和你爸爸的關係如何
[00:08:21.600 --> 00:08:23.600]  所以都會有些影響
[00:08:23.600 --> 00:08:25.600]  我們都脫離不了
[00:08:25.600 --> 00:08:26.600]  我們不是孤島
[00:08:26.600 --> 00:08:27.600]  我們脫離不了家
[00:08:27.600 --> 00:08:29.600]  反過來也是
[00:08:29.600 --> 00:08:30.600]  媽媽和媽媽的關係
[00:08:30.600 --> 00:08:33.600]  同輩的關係
[00:08:33.600 --> 00:08:34.600]  和朋友的關係
[00:08:34.600 --> 00:08:36.600]  社會文化
[00:08:36.600 --> 00:08:38.600]  我們看IG
[00:08:38.600 --> 00:08:39.600]  正在玩遊戲
[00:08:39.600 --> 00:08:41.600]  都會影響我們
[00:08:41.600 --> 00:08:42.600]  好
[00:08:42.600 --> 00:08:45.600]  我講一下我的經歷
[00:08:45.600 --> 00:08:47.600]  這個就是
[00:08:47.600 --> 00:08:49.600]  就是這樣
[00:08:49.600 --> 00:08:51.600]  身體是我們一部份
[00:08:51.600 --> 00:08:54.600]  但我以前很不喜歡身體得精
[00:08:54.600 --> 00:08:56.600]  我的右手這個位置
[00:08:56.600 --> 00:08:58.600]  有顆馬蹄
[00:08:58.600 --> 00:09:00.600]  我以前小時候很流行
[00:09:00.600 --> 00:09:01.600]  教會也是
[00:09:01.600 --> 00:09:02.600]  玩些集體遊戲
[00:09:02.600 --> 00:09:03.600]  伸隻手出來
[00:09:03.600 --> 00:09:04.600]  捉蟲
[00:09:04.600 --> 00:09:05.600]  不知做了很多
[00:09:05.600 --> 00:09:06.600]  我每次玩這些遊戲
[00:09:06.600 --> 00:09:07.600]  都會夾住手
[00:09:07.600 --> 00:09:09.600]  我不想被人看到那顆襪
[00:09:09.600 --> 00:09:11.600]  我覺得很羞恥
[00:09:11.600 --> 00:09:12.600]  人家都沒有
[00:09:12.600 --> 00:09:13.600]  為何我有呢
[00:09:13.600 --> 00:09:15.600]  當然現在我可以展示給大家看
[00:09:15.600 --> 00:09:16.600]  有顆襪
[00:09:16.600 --> 00:09:17.600]  怎知道
[00:09:17.600 --> 00:09:19.600]  但我以前不是
[00:09:19.600 --> 00:09:20.600]  所以我是
[00:09:20.600 --> 00:09:21.600]  就是這樣
[00:09:21.600 --> 00:09:22.600]  好像這幅圖
[00:09:22.600 --> 00:09:25.600]  身體是一個位置
[00:09:25.600 --> 00:09:27.600]  但心靈很想離開身體
[00:09:27.600 --> 00:09:28.600]  走呀走呀
[00:09:28.600 --> 00:09:29.600]  但走不了
[00:09:29.600 --> 00:09:30.600]  走呀走呀
[00:09:30.600 --> 00:09:31.600]  很奇怪
[00:09:31.600 --> 00:09:32.600]  然後第二
[00:09:32.600 --> 00:09:34.600]  我的聲音是很沉的
[00:09:34.600 --> 00:09:35.600]  我記得我中一的時候
[00:09:35.600 --> 00:09:36.600]  發育的時候
[00:09:36.600 --> 00:09:37.600]  一年之內
[00:09:37.600 --> 00:09:38.600]  聲音沉了
[00:09:38.600 --> 00:09:39.600]  經常走音
[00:09:39.600 --> 00:09:41.600]  還有校長音樂節
[00:09:41.600 --> 00:09:43.600]  歌唱比賽中一的時候
[00:09:43.600 --> 00:09:45.600]  唱高音
[00:09:45.600 --> 00:09:47.600]  我唱到頭很痛
[00:09:47.600 --> 00:09:49.600]  我參加辯論隊
[00:09:49.600 --> 00:09:51.600]  中六的時候
[00:09:51.600 --> 00:09:52.600]  同學就跟我說
[00:09:52.600 --> 00:09:54.600]  你先說一次你的稿
[00:09:54.600 --> 00:09:55.600]  我說完稿之後
[00:09:55.600 --> 00:09:56.600]  第一個反應就是
[00:09:56.600 --> 00:09:57.600]  你的聲音很沉
[00:09:57.600 --> 00:09:58.600]  很悶
[00:09:58.600 --> 00:10:00.600]  然後我就極度難過
[00:10:00.600 --> 00:10:02.600]  我小時候
[00:10:02.600 --> 00:10:04.600]  我變聲的時候
[00:10:04.600 --> 00:10:05.600]  經常跟我說
[00:10:05.600 --> 00:10:07.600]  老牛聲
[00:10:07.600 --> 00:10:08.600]  我忘記了
[00:10:08.600 --> 00:10:09.600]  那個詞語是甚麼
[00:10:09.600 --> 00:10:10.600]  老牛
[00:10:10.600 --> 00:10:12.600]  所以我就很不喜歡聲音
[00:10:12.600 --> 00:10:14.600]  好像沒有了
[00:10:14.600 --> 00:10:15.600]  我以前的聲音去了哪裡
[00:10:15.600 --> 00:10:16.600]  突然有個男人
[00:10:16.600 --> 00:10:17.600]  進入我的身體
[00:10:17.600 --> 00:10:18.600]  為甚麼
[00:10:18.600 --> 00:10:20.600]  然後霸佔了我的身體
[00:10:20.600 --> 00:10:22.600]  所以我就很討厭
[00:10:22.600 --> 00:10:24.600]  但聲音黏著我
[00:10:24.600 --> 00:10:26.600]  但我就想離開
[00:10:26.600 --> 00:10:28.600]  心靈想離開身體
[00:10:28.600 --> 00:10:29.600]  還有
[00:10:29.600 --> 00:10:31.600]  我比較瘦弱
[00:10:31.600 --> 00:10:32.600]  骨架細
[00:10:32.600 --> 00:10:33.600]  我記得中二的時候
[00:10:33.600 --> 00:10:34.600]  男生很喜歡
[00:10:34.600 --> 00:10:35.600]  小息的時候
[00:10:35.600 --> 00:10:36.600]  有個男同學
[00:10:36.600 --> 00:10:38.600]  經常都這樣
[00:10:38.600 --> 00:10:40.600]  我們一班人圍著他
[00:10:40.600 --> 00:10:41.600]  很厲害
[00:10:41.600 --> 00:10:42.600]  你怎麼做的
[00:10:42.600 --> 00:10:44.600]  戳他的手臂肌肉
[00:10:44.600 --> 00:10:45.600]  然後不知道
[00:10:45.600 --> 00:10:46.600]  上學的時候
[00:10:46.600 --> 00:10:48.600]  會綁沙包在腳上
[00:10:48.600 --> 00:10:49.600]  這麼誇張
[00:10:49.600 --> 00:10:50.600]  腳肌
[00:10:50.600 --> 00:10:52.600]  我心想
[00:10:52.600 --> 00:10:53.600]  為甚麼人家這麼厲害
[00:10:53.600 --> 00:10:55.600]  我練十下
[00:10:55.600 --> 00:10:56.600]  他練兩下就有老鼠仔
[00:10:56.600 --> 00:10:58.600]  我練二百下
[00:10:58.600 --> 00:11:00.600]  還沒有老鼠BB
[00:11:00.600 --> 00:11:02.600]  為甚麼會這樣
[00:11:02.600 --> 00:11:04.600]  我的骨架比較細
[00:11:04.600 --> 00:11:05.600]  所以有時也會被欺負
[00:11:05.600 --> 00:11:06.600]  有時放蚊的時候
[00:11:06.600 --> 00:11:07.600]  有個人一拔就掉下來
[00:11:07.600 --> 00:11:08.600]  不知道原因
[00:11:08.600 --> 00:11:09.600]  就是這樣
[00:11:09.600 --> 00:11:10.600]  所以我就不喜歡
[00:11:10.600 --> 00:11:11.600]  不Man
[00:11:11.600 --> 00:11:12.600]  不夠Man
[00:11:12.600 --> 00:11:14.600]  所以我想大隻一點
[00:11:14.600 --> 00:11:16.600]  天生就是這樣
[00:11:16.600 --> 00:11:17.600]  沒辦法
[00:11:17.600 --> 00:11:19.600]  以前我和男同學很喜歡玩
[00:11:19.600 --> 00:11:20.600]  握手捏
[00:11:20.600 --> 00:11:21.600]  每次都輸
[00:11:21.600 --> 00:11:22.600]  手不只大
[00:11:22.600 --> 00:11:23.600]  比我大很多
[00:11:23.600 --> 00:11:24.600]  捏到痛到抽筋
[00:11:24.600 --> 00:11:25.600]  又拔不走
[00:11:25.600 --> 00:11:26.600]  OK 還有很多
[00:11:26.600 --> 00:11:28.600]  這個不要
[00:11:28.600 --> 00:11:29.600]  我就是這樣
[00:11:29.600 --> 00:11:32.600]  我以前小時候很自卑
[00:11:32.600 --> 00:11:33.600]  我很自卑
[00:11:33.600 --> 00:11:34.600]  於是我很早的時候
[00:11:34.600 --> 00:11:35.600]  已經拍拖了
[00:11:35.600 --> 00:11:36.600]  為甚麼呢
[00:11:36.600 --> 00:11:37.600]  因為很自卑的時候
[00:11:37.600 --> 00:11:38.600]  別人對你好一點
[00:11:38.600 --> 00:11:40.600]  有機會下次再說這個題目
[00:11:40.600 --> 00:11:41.600]  我簡單說一點
[00:11:41.600 --> 00:11:44.600]  就是那時候和一個女生拍拖
[00:11:44.600 --> 00:11:45.600]  她很久沒有找我
[00:11:45.600 --> 00:11:46.600]  然後我就問她
[00:11:46.600 --> 00:11:47.600]  為甚麼不找我
[00:11:47.600 --> 00:11:49.600]  她說前幾天錄音會的時候
[00:11:49.600 --> 00:11:50.600]  穿運動褲 運動衣
[00:11:50.600 --> 00:11:52.600]  離遠看到你腳毛太多
[00:11:52.600 --> 00:11:53.600]  很噁心
[00:11:53.600 --> 00:11:54.600]  所以就不找我了
[00:11:54.600 --> 00:11:58.600]  這是我第一次被分手的原因
[00:11:58.600 --> 00:11:59.600]  腳毛太多
[00:11:59.600 --> 00:12:01.600]  所以我從那天開始
[00:12:01.600 --> 00:12:03.600]  就不喜歡腳毛
[00:12:03.600 --> 00:12:04.600]  我就問
[00:12:04.600 --> 00:12:05.600]  旁邊的男同學
[00:12:05.600 --> 00:12:07.600]  他的腳毛比我多
[00:12:07.600 --> 00:12:08.600]  為甚麼你和他這麼友好
[00:12:08.600 --> 00:12:11.600]  他說別人的腳毛圖案比你好
[00:12:11.600 --> 00:12:13.600]  嘩 那時候多噁心
[00:12:13.600 --> 00:12:14.600]  圖案
[00:12:14.600 --> 00:12:16.600]  我是否要把他的腳毛凝固
[00:12:16.600 --> 00:12:18.600]  OK 沒打你
[00:12:18.600 --> 00:12:20.600]  所以我不喜歡自己
[00:12:20.600 --> 00:12:22.600]  很噁心
[00:12:22.600 --> 00:12:23.600]  我不喜歡
[00:12:23.600 --> 00:12:25.600]  我想脫離這個身體
[00:12:25.600 --> 00:12:29.600]  我小六的時候
[00:12:29.600 --> 00:12:31.600]  有一個比我大一年的女同學
[00:12:31.600 --> 00:12:32.600]  坐在我旁邊
[00:12:32.600 --> 00:12:35.600]  那個人經常都取笑我
[00:12:35.600 --> 00:12:36.600]  取笑我兩個字
[00:12:36.600 --> 00:12:37.600]  叫做黑攤
[00:12:37.600 --> 00:12:39.600]  我到現在三十五歲都記得
[00:12:39.600 --> 00:12:40.600]  OK
[00:12:40.600 --> 00:12:42.600]  那時候還要暗戀她
[00:12:42.600 --> 00:12:44.600]  嘩 即近家鄉
[00:12:44.600 --> 00:12:47.600]  所以我不喜歡自己黑漆漆
[00:12:47.600 --> 00:12:48.600]  褲色
[00:12:48.600 --> 00:12:49.600]  OK 好
[00:12:49.600 --> 00:12:51.600]  我馬上看看我
[00:12:51.600 --> 00:12:53.600]  不喜歡
[00:12:53.600 --> 00:12:56.600]  所以我想問大家
[00:12:56.600 --> 00:12:57.600]  你會填甚麼呢
[00:12:57.600 --> 00:12:59.600]  暫時在這個階段
[00:12:59.600 --> 00:13:01.600]  你現在有甚麼身體特徵
[00:13:01.600 --> 00:13:02.600]  不是太滿意
[00:13:02.600 --> 00:13:03.600]  不是太喜歡
[00:13:03.600 --> 00:13:04.600]  你會填甚麼呢
[00:13:04.600 --> 00:13:05.600]  這個讓你自己想想
[00:13:05.600 --> 00:13:06.600]  可能你是單眼皮
[00:13:06.600 --> 00:13:07.600]  你覺得有些暗瘡印
[00:13:07.600 --> 00:13:08.600]  不知道
[00:13:08.600 --> 00:13:10.600]  每個人都不同
[00:13:10.600 --> 00:13:12.600]  你會想脫離的
[00:13:12.600 --> 00:13:14.600]  究竟是甚麼呢
