
[00:00:00.000 --> 00:00:04.000]  【看人生的意義】
[00:04:32.000 --> 00:04:37.000]  我為大家把這篇詩篇讀一遍給大家聽。
[00:04:37.000 --> 00:04:41.000]  主啊,禰世世代代做我們的居所,
[00:04:41.000 --> 00:04:47.000]  諸山未曾生出,地與世界禰未曾造成,
[00:04:47.000 --> 00:04:50.000]  從耿古到永遠,禰是神。
[00:04:50.000 --> 00:04:56.000]  禰使人歸於塵土,說:你們世人要歸回。
[00:04:56.000 --> 00:05:00.000]  在禰看來,千年如已過的拙日,
[00:05:00.000 --> 00:05:02.000]  又如夜間的一更。
[00:05:02.000 --> 00:05:07.000]  禰叫他們如水衝去,他們如睡一覺,
[00:05:07.000 --> 00:05:12.000]  早成他們如生長的草,早成發芽生長,
[00:05:12.000 --> 00:05:15.000]  晚上割下枯乾。
[00:05:15.000 --> 00:05:21.000]  我們因禰的怒氣而消滅,因禰的憤怒而驚慌。
[00:05:21.000 --> 00:05:29.000]  禰將我們的罪孽擺在禰的面前,將我們的隱惡擺在禰面光之中。
[00:05:29.000 --> 00:05:33.000]  我們經過的日子都在禰正怒之下,
[00:05:33.000 --> 00:05:38.000]  我們渡盡的年歲好像一生嘆息。
[00:05:38.000 --> 00:05:44.000]  我們一生的年日是七十歲,若是強壯可到八十歲,
[00:05:44.000 --> 00:05:49.000]  但其中所精誇的不過是勞苦愁煩,
[00:05:49.000 --> 00:05:53.000]  轉眼成空,我們便如飛而去。
[00:05:53.000 --> 00:06:01.000]  誰曉得禰怒氣的詮釋,誰按著禰該受的敬畏,曉得禰的憤怒呢?
[00:06:01.000 --> 00:06:08.000]  求禰指教我們怎樣數算自己的日子,好將我們得著智慧的心。
[00:06:08.000 --> 00:06:15.000]  耶和華我們要等到幾時呢?求禰轉回,為禰的僕人後悔。
[00:06:15.000 --> 00:06:23.000]  求禰使我們早早飽得禰的慈愛,好叫我們一生一世歡呼喜樂。
[00:06:23.000 --> 00:06:30.000]  求禰照著禰使我們受苦的日子和我們遭難的年歲,叫我們喜樂。
[00:06:30.000 --> 00:06:37.000]  願禰的作為向禰的僕人顯現,願禰的榮耀向他們的子孫顯明。
[00:06:37.000 --> 00:06:40.000]  願禰的榮耀向他們的子孫顯明。
[00:06:40.000 --> 00:06:43.000]  願禰的榮耀向他們的子孫顯明。
[00:06:43.000 --> 00:06:46.000]  願禰的榮耀向他們的子孫顯明。
[00:06:46.000 --> 00:06:49.000]  願禰的榮耀向他們的子孫顯明。
[00:06:49.000 --> 00:06:52.000]  願禰的榮耀向他們的子孫顯明。
[00:06:52.000 --> 00:06:55.000]  願禰的榮耀向他們的子孫顯明。
[00:06:55.000 --> 00:06:58.000]  願禰的榮耀向他們的子孫顯明。
[00:06:58.000 --> 00:07:01.000]  願禰的榮耀向他們的子孫顯明。
[00:07:01.000 --> 00:07:04.000]  願禰的榮耀向他們的子孫顯明。
[00:07:04.000 --> 00:07:07.000]  願禰的榮耀向他們的子孫顯明。
[00:07:07.000 --> 00:07:10.000]  願禰的榮耀向他們的子孫顯明。
[00:07:10.000 --> 00:07:13.000]  願禰的榮耀向他們的子孫顯明。
[00:07:13.000 --> 00:07:16.000]  願禰的榮耀向他們的子孫顯明。
[00:07:16.000 --> 00:07:19.000]  願禰的榮耀向他們的子孫顯明。
[00:07:19.000 --> 00:07:22.000]  願禰的榮耀向他們的子孫顯明。
[00:07:22.000 --> 00:07:25.000]  願禰的榮耀向他們的子孫顯明。
[00:07:25.000 --> 00:07:28.000]  願禰的榮耀向他們的子孫顯明。
[00:07:28.000 --> 00:07:31.000]  願禰的榮耀向他們的子孫顯明。
[00:07:31.000 --> 00:07:34.000]  願禰的榮耀向他們的子孫顯明。
[00:07:34.000 --> 00:07:37.000]  願禰的榮耀向他們的子孫顯明。
[00:07:37.000 --> 00:07:40.000]  願禰的榮耀向他們的子孫顯明。
[00:07:40.000 --> 00:07:43.000]  願禰的榮耀向他們的子孫顯明。
[00:07:43.000 --> 00:07:46.000]  願禰的榮耀向他們的子孫顯明。
[00:07:46.000 --> 00:07:49.000]  願禰的榮耀向他們的子孫顯明。
[00:07:49.000 --> 00:07:52.000]  願禰的榮耀向他們的子孫顯明。
[00:07:52.000 --> 00:07:55.000]  願禰的榮耀向他們的子孫顯明。
[00:07:55.000 --> 00:07:58.000]  願禰的榮耀向他們的子孫顯明。
[00:07:58.000 --> 00:08:01.000]  願禰的榮耀向他們的子孫顯明。
[00:08:01.000 --> 00:08:04.000]  願禰的榮耀向他們的子孫顯明。
[00:08:04.000 --> 00:08:07.000]  願禰的榮耀向他們的子孫顯明。
[00:08:07.000 --> 00:08:10.000]  願禰的榮耀向他們的子孫顯明。
[00:08:10.000 --> 00:08:13.000]  願禰的榮耀向他們的子孫顯明。
[00:08:13.000 --> 00:08:16.000]  願禰的榮耀向他們的子孫顯明。
[00:08:16.000 --> 00:08:19.000]  願禰的榮耀向他們的子孫顯明。
[00:08:19.000 --> 00:08:22.000]  願禰的榮耀向他們的子孫顯明。
[00:08:22.000 --> 00:08:25.000]  願禰的榮耀向他們的子孫顯明。
[00:08:25.000 --> 00:08:28.000]  願禰的榮耀向他們的子孫顯明。
[00:08:28.000 --> 00:08:31.000]  願禰的榮耀向他們的子孫顯明。
[00:08:31.000 --> 00:08:34.000]  願禰的榮耀向他們的子孫顯明。
[00:08:34.000 --> 00:08:37.000]  願禰的榮耀向他們的子孫顯明。
[00:08:37.000 --> 00:08:40.000]  願禰的榮耀向他們的子孫顯明。
[00:08:40.000 --> 00:08:43.000]  願禰的榮耀向他們的子孫顯明。
[00:08:43.000 --> 00:08:46.000]  願禰的榮耀向他們的子孫顯明。
[00:08:46.000 --> 00:08:49.000]  願禰的榮耀向他們的子孫顯明。
[00:08:49.000 --> 00:08:52.000]  願禰的榮耀向他們的子孫顯明。
[00:08:52.000 --> 00:08:55.000]  願禰的榮耀向他們的子孫顯明。
[00:08:55.000 --> 00:08:58.000]  願禰的榮耀向他們的子孫顯明。
[00:08:58.000 --> 00:09:01.000]  願禰的榮耀向他們的子孫顯明。
[00:09:01.000 --> 00:09:04.000]  願禰的榮耀向他們的子孫顯明。
[00:09:04.000 --> 00:09:07.000]  願禰的榮耀向他們的子孫顯明。
[00:09:07.000 --> 00:09:10.000]  願禰的榮耀向他們的子孫顯明。
[00:09:10.000 --> 00:09:13.000]  願禰的榮耀向他們的子孫顯明。
[00:09:13.000 --> 00:09:16.000]  願禰的榮耀向他們的子孫顯明。
[00:09:16.000 --> 00:09:19.000]  願禰的榮耀向他們的子孫顯明。
[00:09:19.000 --> 00:09:22.000]  願禰的榮耀向他們的子孫顯明。
[00:09:22.000 --> 00:09:25.000]  願禰的榮耀向他們的子孫顯明。
[00:09:25.000 --> 00:09:28.000]  願禰的榮耀向他們的子孫顯明。
[00:09:28.000 --> 00:09:31.000]  願禰的榮耀向他們的子孫顯明。
[00:09:31.000 --> 00:09:34.000]  願禰的榮耀向他們的子孫顯明。
[00:09:34.000 --> 00:09:37.000]  願禰的榮耀向他們的子孫顯明。
[00:09:37.000 --> 00:09:40.000]  願禰的榮耀向他們的子孫顯明。
[00:09:40.000 --> 00:09:43.000]  願禰的榮耀向他們的子孫顯明。
[00:09:43.000 --> 00:09:46.000]  願禰的榮耀向他們的子孫顯明。
[00:09:46.000 --> 00:09:49.000]  願禰的榮耀向他們的子孫顯明。
[00:09:49.000 --> 00:09:52.000]  願禰的榮耀向他們的子孫顯明。
[00:09:52.000 --> 00:09:55.000]  願禰的榮耀向他們的子孫顯明。
[00:09:55.000 --> 00:09:58.000]  願禰的榮耀向他們的子孫顯明。
[00:09:58.000 --> 00:10:01.000]  願禰的榮耀向他們的子孫顯明。
[00:10:01.000 --> 00:10:04.000]  願禰的榮耀向他們的子孫顯明。
[00:10:04.000 --> 00:10:07.000]  願禰的榮耀向他們的子孫顯明。
[00:10:07.000 --> 00:10:10.000]  願禰的榮耀向他們的子孫顯明。
[00:10:10.000 --> 00:10:13.000]  願禰的榮耀向他們的子孫顯明。
[00:10:13.000 --> 00:10:16.000]  願禰的榮耀向他們的子孫顯明。
[00:10:16.000 --> 00:10:19.000]  願禰的榮耀向他們的子孫顯明。
[00:10:19.000 --> 00:10:22.000]  願禰的榮耀向他們的子孫顯明。
[00:10:22.000 --> 00:10:25.000]  願禰的榮耀向他們的子孫顯明。
[00:10:25.000 --> 00:10:28.000]  願禰的榮耀向他們的子孫顯明。
[00:10:28.000 --> 00:10:31.000]  願禰的榮耀向他們的子孫顯明。
[00:10:31.000 --> 00:10:34.000]  願禰的榮耀向他們的子孫顯明。
[00:10:34.000 --> 00:10:37.000]  願禰的榮耀向他們的子孫顯明。
[00:10:37.000 --> 00:10:40.000]  願禰的榮耀向他們的子孫顯明。
[00:10:40.000 --> 00:10:43.000]  願禰的榮耀向他們的子孫顯明。
[00:10:43.000 --> 00:10:46.000]  願禰的榮耀向他們的子孫顯明。
[00:10:46.000 --> 00:10:49.000]  願禰的榮耀向他們的子孫顯明。
[00:10:49.000 --> 00:10:52.000]  願禰的榮耀向他們的子孫顯明。
[00:10:52.000 --> 00:10:55.000]  願禰的榮耀向他們的子孫顯明。
[00:10:55.000 --> 00:10:58.000]  願禰的榮耀向他們的子孫顯明。
[00:10:58.000 --> 00:11:01.000]  願禰的榮耀向他們的子孫顯明。
[00:11:01.000 --> 00:11:04.000]  願禰的榮耀向他們的子孫顯明。
[00:11:04.000 --> 00:11:07.000]  願禰的榮耀向他們的子孫顯明。
[00:11:07.000 --> 00:11:10.000]  願禰的榮耀向他們的子孫顯明。
[00:11:10.000 --> 00:11:13.000]  願禰的榮耀向他們的子孫顯明。
[00:11:13.000 --> 00:11:16.000]  願禰的榮耀向他們的子孫顯明。
[00:11:16.000 --> 00:11:19.000]  願禰的榮耀向他們的子孫顯明。
[00:11:19.000 --> 00:11:22.000]  願禰的榮耀向他們的子孫顯明。
[00:11:22.000 --> 00:11:25.000]  願禰的榮耀向他們的子孫顯明。
[00:11:25.000 --> 00:11:28.000]  願禰的榮耀向他們的子孫顯明。
[00:11:28.000 --> 00:11:31.000]  願禰的榮耀向他們的子孫顯明。
[00:11:31.000 --> 00:11:34.000]  願禰的榮耀向他們的子孫顯明。
[00:11:34.000 --> 00:11:37.000]  願禰的榮耀向他們的子孫顯明。
[00:11:37.000 --> 00:11:40.000]  願禰的榮耀向他們的子孫顯明。
[00:11:40.000 --> 00:11:43.000]  願禰的榮耀向他們的子孫顯明。
[00:11:43.000 --> 00:11:46.000]  願禰的榮耀向他們的子孫顯明。
[00:11:46.000 --> 00:11:49.000]  願禰的榮耀向他們的子孫顯明。
[00:11:49.000 --> 00:11:52.000]  願禰的榮耀向他們的子孫顯明。
[00:11:52.000 --> 00:11:55.000]  願禰的榮耀向他們的子孫顯明。
[00:11:55.000 --> 00:11:58.000]  願禰的榮耀向他們的子孫顯明。
[00:11:58.000 --> 00:12:01.000]  願禰的榮耀向他們的子孫顯明。
[00:12:01.000 --> 00:12:04.000]  願禰的榮耀向他們的子孫顯明。
[00:12:04.000 --> 00:12:07.000]  願禰的榮耀向他們的子孫顯明。
[00:12:07.000 --> 00:12:10.000]  願禰的榮耀向他們的子孫顯明。
[00:12:10.000 --> 00:12:13.000]  願禰的榮耀向他們的子孫顯明。
[00:12:13.000 --> 00:12:16.000]  願禰的榮耀向他們的子孫顯明。
[00:12:16.000 --> 00:12:19.000]  願禰的榮耀向他們的子孫顯明。
[00:12:19.000 --> 00:12:22.000]  願禰的榮耀向他們的子孫顯明。
[00:12:22.000 --> 00:12:25.000]  願禰的榮耀向他們的子孫顯明。
[00:12:25.000 --> 00:12:28.000]  願禰的榮耀向他們的子孫顯明。
[00:12:28.000 --> 00:12:31.000]  願禰的榮耀向他們的子孫顯明。
[00:12:31.000 --> 00:12:34.000]  願禰的榮耀向他們的子孫顯明。
[00:12:34.000 --> 00:12:37.000]  願禰的榮耀向他們的子孫顯明。
[00:12:37.000 --> 00:12:40.000]  願禰的榮耀向他們的子孫顯明。
[00:12:40.000 --> 00:12:43.000]  願禰的榮耀向他們的子孫顯明。
[00:12:43.000 --> 00:12:46.000]  願禰的榮耀向他們的子孫顯明。
[00:12:46.000 --> 00:12:49.000]  願禰的榮耀向他們的子孫顯明。
[00:12:49.000 --> 00:12:52.000]  願禰的榮耀向他們的子孫顯明。
[00:12:52.000 --> 00:12:55.000]  願禰的榮耀向他們的子孫顯明。
[00:12:55.000 --> 00:12:58.000]  願禰的榮耀向他們的子孫顯明。
[00:12:58.000 --> 00:13:01.000]  願禰的榮耀向他們的子孫顯明。
[00:13:01.000 --> 00:13:04.000]  願禰的榮耀向他們的子孫顯明。
[00:13:04.000 --> 00:13:07.000]  願禰的榮耀向他們的子孫顯明。
[00:13:07.000 --> 00:13:10.000]  願禰的榮耀向他們的子孫顯明。
[00:13:10.000 --> 00:13:13.000]  願禰的榮耀向他們的子孫顯明。
[00:13:13.000 --> 00:13:16.000]  願禰的榮耀向他們的子孫顯明。
[00:13:16.000 --> 00:13:19.000]  願禰的榮耀向他們的子孫顯明。
[00:13:19.000 --> 00:13:22.000]  願禰的榮耀向他們的子孫顯明。
[00:13:22.000 --> 00:13:25.000]  願禰的榮耀向他們的子孫顯明。
[00:13:25.000 --> 00:13:28.000]  願禰的榮耀向他們的子孫顯明。
[00:13:28.000 --> 00:13:31.000]  願禰的榮耀向他們的子孫顯明。
[00:13:31.000 --> 00:13:34.000]  願禰的榮耀向他們的子孫顯明。
[00:13:34.000 --> 00:13:37.000]  願禰的榮耀向他們的子孫顯明。
[00:13:37.000 --> 00:13:40.000]  願禰的榮耀向他們的子孫顯明。
[00:13:40.000 --> 00:13:43.000]  願禰的榮耀向他們的子孫顯明。
[00:13:43.000 --> 00:13:46.000]  願禰的榮耀向他們的子孫顯明。
[00:13:46.000 --> 00:13:49.000]  願禰的榮耀向他們的子孫顯明。
[00:13:49.000 --> 00:13:52.000]  願禰的榮耀向他們的子孫顯明。
[00:13:52.000 --> 00:13:55.000]  願禰的榮耀向他們的子孫顯明。
[00:13:55.000 --> 00:13:58.000]  願禰的榮耀向他們的子孫顯明。
[00:13:58.000 --> 00:14:01.000]  願禰的榮耀向他們的子孫顯明。
[00:14:01.000 --> 00:14:04.000]  願禰的榮耀向他們的子孫顯明。
[00:14:04.000 --> 00:14:07.000]  願禰的榮耀向他們的子孫顯明。
[00:14:07.000 --> 00:14:10.000]  願禰的榮耀向他們的子孫顯明。
[00:14:10.000 --> 00:14:13.000]  願禰的榮耀向他們的子孫顯明。
[00:14:13.000 --> 00:14:16.000]  願禰的榮耀向他們的子孫顯明。
[00:14:16.000 --> 00:14:19.000]  願禰的榮耀向他們的子孫顯明。
[00:14:19.000 --> 00:14:22.000]  願禰的榮耀向他們的子孫顯明。
[00:14:22.000 --> 00:14:25.000]  願禰的榮耀向他們的子孫顯明。
[00:14:25.000 --> 00:14:28.000]  願禰的榮耀向他們的子孫顯明。
[00:14:28.000 --> 00:14:31.000]  願禰的榮耀向他們的子孫顯明。
[00:14:31.000 --> 00:14:34.000]  願禰的榮耀向他們的子孫顯明。
[00:14:34.000 --> 00:14:37.000]  願禰的榮耀向他們的子孫顯明。
[00:14:37.000 --> 00:14:40.000]  願禰的榮耀向他們的子孫顯明。
[00:14:40.000 --> 00:14:43.000]  願禰的榮耀向他們的子孫顯明。
[00:14:43.000 --> 00:14:46.000]  願禰的榮耀向他們的子孫顯明。
[00:14:46.000 --> 00:14:49.000]  願禰的榮耀向他們的子孫顯明。
[00:14:49.000 --> 00:14:52.000]  願禰的榮耀向他們的子孫顯明。
[00:14:52.000 --> 00:14:55.000]  願禰的榮耀向他們的子孫顯明。
[00:14:55.000 --> 00:14:58.000]  願禰的榮耀向他們的子孫顯明。
[00:14:58.000 --> 00:15:01.000]  願禰的榮耀向他們的子孫顯明。
[00:15:01.000 --> 00:15:04.000]  願禰的榮耀向他們的子孫顯明。
[00:15:04.000 --> 00:15:07.000]  願禰的榮耀向他們的子孫顯明。
[00:15:07.000 --> 00:15:10.000]  願禰的榮耀向他們的子孫顯明。
[00:15:10.000 --> 00:15:13.000]  願禰的榮耀向他們的子孫顯明。
[00:15:13.000 --> 00:15:16.000]  願禰的榮耀向他們的子孫顯明。
[00:15:16.000 --> 00:15:19.000]  願禰的榮耀向他們的子孫顯明。
[00:15:19.000 --> 00:15:22.000]  願禰的榮耀向他們的子孫顯明。
[00:15:22.000 --> 00:15:25.000]  願禰的榮耀向他們的子孫顯明。
[00:15:25.000 --> 00:15:28.000]  願禰的榮耀向他們的子孫顯明。
[00:15:28.000 --> 00:15:31.000]  願禰的榮耀向他們的子孫顯明。
[00:15:31.000 --> 00:15:34.000]  願禰的榮耀向他們的子孫顯明。
[00:15:34.000 --> 00:15:37.000]  願禰的榮耀向他們的子孫顯明。
[00:15:37.000 --> 00:15:40.000]  願禰的榮耀向他們的子孫顯明。
[00:15:40.000 --> 00:15:43.000]  願禰的榮耀向他們的子孫顯明。
[00:15:43.000 --> 00:15:46.000]  願禰的榮耀向他們的子孫顯明。
[00:15:46.000 --> 00:15:49.000]  願禰的榮耀向他們的子孫顯明。
[00:15:49.000 --> 00:15:52.000]  願禰的榮耀向他們的子孫顯明。
[00:15:52.000 --> 00:15:55.000]  願禰的榮耀向他們的子孫顯明。
[00:15:55.000 --> 00:15:58.000]  願禰的榮耀向他們的子孫顯明。
[00:15:58.000 --> 00:16:01.000]  願禰的榮耀向他們的子孫顯明。
[00:16:01.000 --> 00:16:04.000]  願禰的榮耀向他們的子孫顯明。
[00:16:04.000 --> 00:16:07.000]  願禰的榮耀向他們的子孫顯明。
[00:16:07.000 --> 00:16:10.000]  願禰的榮耀向他們的子孫顯明。
[00:16:10.000 --> 00:16:13.000]  願禰的榮耀向他們的子孫顯明。
[00:16:13.000 --> 00:16:16.000]  願禰的榮耀向他們的子孫顯明。
[00:16:16.000 --> 00:16:19.000]  願禰的榮耀向他們的子孫顯明。
[00:16:19.000 --> 00:16:22.000]  願禰的榮耀向他們的子孫顯明。
[00:16:22.000 --> 00:16:25.000]  願禰的榮耀向他們的子孫顯明。
[00:16:25.000 --> 00:16:28.000]  願禰的榮耀向他們的子孫顯明。
[00:16:28.000 --> 00:16:31.000]  願禰的榮耀向他們的子孫顯明。
[00:16:31.000 --> 00:16:34.000]  願禰的榮耀向他們的子孫顯明。
[00:16:34.000 --> 00:16:37.000]  願禰的榮耀向他們的子孫顯明。
[00:16:37.000 --> 00:16:40.000]  願禰的榮耀向他們的子孫顯明。
[00:16:40.000 --> 00:16:43.000]  願禰的榮耀向他們的子孫顯明。
[00:16:43.000 --> 00:16:46.000]  願禰的榮耀向他們的子孫顯明。
[00:16:46.000 --> 00:16:49.000]  願禰的榮耀向他們的子孫顯明。
[00:16:49.000 --> 00:16:52.000]  願禰的榮耀向他們的子孫顯明。
[00:16:52.000 --> 00:16:55.000]  願禰的榮耀向他們的子孫顯明。
[00:16:55.000 --> 00:16:58.000]  願禰的榮耀向他們的子孫顯明。
[00:16:58.000 --> 00:17:01.000]  願禰的榮耀向他們的子孫顯明。
[00:17:01.000 --> 00:17:04.000]  願禰的榮耀向他們的子孫顯明。
[00:17:04.000 --> 00:17:07.000]  願禰的榮耀向他們的子孫顯明。
[00:17:07.000 --> 00:17:10.000]  願禰的榮耀向他們的子孫顯明。
[00:17:10.000 --> 00:17:13.000]  願禰的榮耀向他們的子孫顯明。
[00:17:13.000 --> 00:17:16.000]  願禰的榮耀向他們的子孫顯明。
[00:17:16.000 --> 00:17:19.000]  願禰的榮耀向他們的子孫顯明。
[00:17:19.000 --> 00:17:22.000]  願禰的榮耀向他們的子孫顯明。
[00:17:22.000 --> 00:17:25.000]  願禰的榮耀向他們的子孫顯明。
[00:17:25.000 --> 00:17:28.000]  願禰的榮耀向他們的子孫顯明。
[00:17:28.000 --> 00:17:31.000]  願禰的榮耀向他們的子孫顯明。
[00:17:31.000 --> 00:17:34.000]  願禰的榮耀向他們的子孫顯明。
[00:17:34.000 --> 00:17:37.000]  願禰的榮耀向他們的子孫顯明。
[00:17:37.000 --> 00:17:40.000]  願禰的榮耀向他們的子孫顯明。
[00:17:40.000 --> 00:17:43.000]  願禰的榮耀向他們的子孫顯明。
[00:17:43.000 --> 00:17:46.000]  願禰的榮耀向他們的子孫顯明。
[00:17:46.000 --> 00:17:49.000]  願禰的榮耀向他們的子孫顯明。
[00:17:49.000 --> 00:17:52.000]  願禰的榮耀向他們的子孫顯明。
[00:17:52.000 --> 00:17:55.000]  願禰的榮耀向他們的子孫顯明。
[00:17:55.000 --> 00:17:58.000]  願禰的榮耀向他們的子孫顯明。
[00:17:58.000 --> 00:18:01.000]  願禰的榮耀向他們的子孫顯明。
[00:18:01.000 --> 00:18:04.000]  願禰的榮耀向他們的子孫顯明。
[00:18:04.000 --> 00:18:07.000]  願禰的榮耀向他們的子孫顯明。
[00:18:07.000 --> 00:18:10.000]  願禰的榮耀向他們的子孫顯明。
[00:18:10.000 --> 00:18:13.000]  願禰的榮耀向他們的子孫顯明。
[00:18:13.000 --> 00:18:16.000]  願禰的榮耀向他們的子孫顯明。
[00:18:16.000 --> 00:18:19.000]  願禰的榮耀向他們的子孫顯明。
[00:18:19.000 --> 00:18:22.000]  願禰的榮耀向他們的子孫顯明。
[00:18:22.000 --> 00:18:25.000]  願禰的榮耀向他們的子孫顯明。
[00:18:25.000 --> 00:18:28.000]  願禰的榮耀向他們的子孫顯明。
[00:18:28.000 --> 00:18:31.000]  願禰的榮耀向他們的子孫顯明。
[00:18:31.000 --> 00:18:34.000]  願禰的榮耀向他們的子孫顯明。
[00:18:34.000 --> 00:18:37.000]  願禰的榮耀向他們的子孫顯明。
[00:18:37.000 --> 00:18:40.000]  願禰的榮耀向他們的子孫顯明。
[00:18:40.000 --> 00:18:43.000]  願禰的榮耀向他們的子孫顯明。
[00:18:43.000 --> 00:18:46.000]  願禰的榮耀向他們的子孫顯明。
[00:18:46.000 --> 00:18:49.000]  願禰的榮耀向他們的子孫顯明。
[00:18:49.000 --> 00:18:52.000]  願禰的榮耀向他們的子孫顯明。
[00:18:52.000 --> 00:18:55.000]  願禰的榮耀向他們的子孫顯明。
[00:18:55.000 --> 00:18:58.000]  願禰的榮耀向他們的子孫顯明。
[00:18:58.000 --> 00:19:01.000]  願禰的榮耀向他們的子孫顯明。
[00:19:01.000 --> 00:19:04.000]  願禰的榮耀向他們的子孫顯明。
[00:19:04.000 --> 00:19:07.000]  願禰的榮耀向他們的子孫顯明。
[00:19:07.000 --> 00:19:10.000]  願禰的榮耀向他們的子孫顯明。
[00:19:10.000 --> 00:19:13.000]  願禰的榮耀向他們的子孫顯明。
[00:19:13.000 --> 00:19:16.000]  願禰的榮耀向他們的子孫顯明。
