
[00:00:00.000 --> 00:00:02.800]  首先祝大家新年快樂
[00:07:50.760 --> 00:07:52.760]  其實不可以完全與我們的世界
[00:07:52.760 --> 00:07:54.760]  劃清界線
[00:07:54.760 --> 00:07:56.760]  其實今天想與大家分享
[00:07:56.760 --> 00:07:58.760]  保羅對
[00:07:58.760 --> 00:08:00.760]  光林多教會所說的
[00:08:00.760 --> 00:08:02.760]  信息都是一樣
[00:08:02.760 --> 00:08:04.760]  其實那時候的人
[00:08:04.760 --> 00:08:06.760]  比我們還難
[00:08:06.760 --> 00:08:08.760]  他們是一個極少數
[00:08:08.760 --> 00:08:10.760]  基督徒是一個極少數的群體
[00:08:10.760 --> 00:08:12.760]  如果他們是
[00:08:12.760 --> 00:08:14.760]  猶太教的話
[00:08:14.760 --> 00:08:16.760]  仍然會容易一點
[00:08:16.760 --> 00:08:18.760]  因為猶太教很容易
[00:08:18.760 --> 00:08:20.760]  自己割裂了自己
[00:08:20.760 --> 00:08:22.760]  好像被
[00:08:22.760 --> 00:08:24.760]  任避了
[00:08:24.760 --> 00:08:26.760]  另一種生活模式
[00:08:26.760 --> 00:08:28.760]  崇尚一個很高的
[00:08:28.760 --> 00:08:30.760]  道德標準的群體
[00:08:30.760 --> 00:08:32.760]  但基督徒又好像
[00:08:32.760 --> 00:08:34.760]  同世俗一樣劃清界線
[00:08:34.760 --> 00:08:36.760]  不過又要進入世界
[00:08:36.760 --> 00:08:38.760]  去
[00:08:38.760 --> 00:08:40.760]  用他們的生命
[00:08:40.760 --> 00:08:42.760]  影響身邊的人
[00:08:42.760 --> 00:08:44.760]  以至基督的福音可以傳到出去
[00:08:44.760 --> 00:08:46.760]  但是
[00:08:46.760 --> 00:08:48.760]  基督教和
[00:08:48.760 --> 00:08:50.760]  猶太教
[00:08:50.760 --> 00:08:52.760]  是一個很排他性的信仰
[00:08:52.760 --> 00:08:54.760]  不可能說
[00:08:54.760 --> 00:08:56.760]  什麼都可以
[00:08:56.760 --> 00:08:58.760]  不是說有一個兼容主義
[00:08:58.760 --> 00:09:00.760]  也是很嚴守道德的操守
[00:09:00.760 --> 00:09:02.760]  他們怎樣去和
[00:09:02.760 --> 00:09:04.760]  世界共存呢?
[00:09:04.760 --> 00:09:06.760]  而他們平時遭遇的問題
[00:09:06.760 --> 00:09:08.760]  和我們都一樣
[00:09:08.760 --> 00:09:10.760]  或者更平常
[00:09:10.760 --> 00:09:12.760]  我應不應該納粹
[00:09:12.760 --> 00:09:14.760]  給羅馬政府?
[00:09:14.760 --> 00:09:16.760]  我應不應該去當兵?
[00:09:16.760 --> 00:09:18.760]  喂!殺人喔!
[00:09:18.760 --> 00:09:20.760]  有些人打拳
[00:09:20.760 --> 00:09:22.760]  給他打拳
[00:09:22.760 --> 00:09:24.760]  我們
[00:09:24.760 --> 00:09:26.760]  應該怎樣和
[00:09:26.760 --> 00:09:28.760]  非信徒的上司相處?
[00:09:28.760 --> 00:09:30.760]  或者我主人
[00:09:30.760 --> 00:09:32.760]  去相處?
[00:09:32.760 --> 00:09:34.760]  甚至每一天我應不應該去
[00:09:34.760 --> 00:09:36.760]  吃肉?
[00:09:36.760 --> 00:09:38.760]  其實都影響到
[00:09:38.760 --> 00:09:40.760]  他們怎樣去吃東西?
[00:09:40.760 --> 00:09:42.760]  為什麼吃肉對他們來說有困難呢?
[00:09:42.760 --> 00:09:44.760]  就是因為那時候
[00:09:44.760 --> 00:09:46.760]  很多時候的肉食
[00:09:46.760 --> 00:09:48.760]  其實就是祭過異教
[00:09:48.760 --> 00:09:50.760]  在異教廟祭過偶像
[00:09:50.760 --> 00:09:52.760]  而祭過偶像
[00:09:52.760 --> 00:09:54.760]  有些人就覺得
[00:09:54.760 --> 00:09:56.760]  祭過偶像的東西我們不可以吃
[00:09:56.760 --> 00:09:58.760]  因為我們好像和偶像有份
[00:09:58.760 --> 00:10:00.760]  其實在哥林多前書
[00:10:00.760 --> 00:10:02.760]  六章八章
[00:10:02.760 --> 00:10:04.760]  都講過這些東西
[00:10:04.760 --> 00:10:06.760]  所以有些人
[00:10:06.760 --> 00:10:08.760]  他們說信心軟弱一點
[00:10:08.760 --> 00:10:10.760]  就說不要去吃
[00:10:10.760 --> 00:10:12.760]  這些
[00:10:12.760 --> 00:10:14.760]  任何肉都不吃
[00:10:14.760 --> 00:10:16.760]  因為我也不知道街市上買過來的肉
[00:10:16.760 --> 00:10:18.760]  會不會在廟裡拜過
[00:10:18.760 --> 00:10:20.760]  之後在街市轉售呢?
[00:10:20.760 --> 00:10:22.760]  又或者如果我去
[00:10:22.760 --> 00:10:24.760]  朋友家裡吃飯
[00:10:24.760 --> 00:10:26.760]  他是非信徒
[00:10:26.760 --> 00:10:28.760]  他煮過的肉都是街市買回來的
[00:10:28.760 --> 00:10:30.760]  我怎知道他會不會在廟裡祭過偶像
[00:10:30.760 --> 00:10:32.760]  我什麼都不吃
[00:10:32.760 --> 00:10:34.760]  所以那時候很多基督徒就說
[00:10:34.760 --> 00:10:36.760]  吃素算了
[00:10:36.760 --> 00:10:38.760]  現在保羅就是
[00:10:38.760 --> 00:10:40.760]  有一個這樣對他的
[00:10:40.760 --> 00:10:42.760]  一個
[00:10:42.760 --> 00:10:44.760]  一些principle
[00:10:44.760 --> 00:10:46.760]  去教
[00:10:46.760 --> 00:10:48.760]  哥林多人
[00:10:48.760 --> 00:10:50.760]  應該怎樣做呢?
[00:10:50.760 --> 00:10:52.760]  不如我們一起
[00:10:52.760 --> 00:10:54.760]  讀一部中文
[00:10:54.760 --> 00:10:56.760]  好,一二三起
[00:10:56.760 --> 00:10:58.760]  凡事都可行
[00:10:58.760 --> 00:11:00.760]  但不都有益處
[00:11:00.760 --> 00:11:02.760]  凡事都可行
[00:11:02.760 --> 00:11:04.760]  但不都造就人
[00:11:04.760 --> 00:11:06.760]  無論何人
[00:11:06.760 --> 00:11:08.760]  不要求自己的益處
[00:11:08.760 --> 00:11:10.760]  乃要求別人的益處
[00:11:10.760 --> 00:11:14.760]  保羅這裡就給了大家第一個principle
[00:11:14.760 --> 00:11:16.760]  他說其實
[00:11:16.760 --> 00:11:18.760]  什麼都是可行的
[00:11:18.760 --> 00:11:20.760]  講了兩次,什麼都可行
[00:11:20.760 --> 00:11:22.760]  但不都有益處
[00:11:22.760 --> 00:11:24.760]  不是所有事情都是有益處
[00:11:24.760 --> 00:11:26.760]  什麼都是可行
[00:11:26.760 --> 00:11:28.760]  但不是什麼都造就人
[00:11:28.760 --> 00:11:30.760]  不是所有事情都是有益處
[00:11:30.760 --> 00:11:32.760]  這裡就是所說
[00:11:32.760 --> 00:11:34.760]  用兩個parallel的句子所說
[00:11:34.760 --> 00:11:36.760]  如果他說什麼都是可行的話
[00:11:36.760 --> 00:11:38.760]  其實是和真理
[00:11:38.760 --> 00:11:40.760]  一些無關的問題
[00:11:40.760 --> 00:11:44.760]  但是你做的任何事
[00:11:44.760 --> 00:11:46.760]  不是
[00:11:46.760 --> 00:11:48.760]  對你都一定有益處
[00:11:48.760 --> 00:11:50.760]  也不是造就人
[00:11:50.760 --> 00:11:52.760]  我講一個比較extreme的例子
[00:11:52.760 --> 00:11:54.760]  大家都知道是不對的
[00:11:54.760 --> 00:11:56.760]  不過聖經沒有說
[00:11:56.760 --> 00:11:58.760]  例如吸煙
[00:11:58.760 --> 00:12:00.760]  其實聖經沒有說可不可以吸煙
[00:12:00.760 --> 00:12:04.760]  當然有些人覺得吸煙有它的好處
[00:12:04.760 --> 00:12:08.760]  以前有些同事吸煙
[00:12:08.760 --> 00:12:10.760]  他說可以放鬆一點
[00:12:10.760 --> 00:12:12.760]  但是對你的身體
[00:12:12.760 --> 00:12:14.760]  其實不是有益處
[00:12:14.760 --> 00:12:16.760]  凡事都可行,聖經沒有說不可以
[00:12:16.760 --> 00:12:18.760]  你可以
[00:12:18.760 --> 00:12:20.760]  但不是
[00:12:20.760 --> 00:12:22.760]  吸煙不會令你
[00:12:22.760 --> 00:12:24.760]  會令你肺癌
[00:12:24.760 --> 00:12:26.760]  令你有不同的病
[00:12:26.760 --> 00:12:28.760]  器官的病
[00:12:28.760 --> 00:12:30.760]  凡事都可行,但也不是造就人
[00:12:30.760 --> 00:12:32.760]  你吸出來的二手煙
[00:12:32.760 --> 00:12:34.760]  其實都會讓身邊的人不舒服
[00:12:34.760 --> 00:12:38.760]  其實在這個「不都造就人」
[00:12:38.760 --> 00:12:40.760]  「造就」這個字的原文
[00:12:40.760 --> 00:12:42.760]  它是說
[00:12:42.760 --> 00:12:44.760]  你是不是可以建造其他人
[00:12:44.760 --> 00:12:46.760]  就好像建屋一樣
[00:12:46.760 --> 00:12:48.760]  其實當你會做一件事的時候
[00:12:48.760 --> 00:12:50.760]  你就要想一想
[00:12:50.760 --> 00:12:52.760]  應該是想一個principle
[00:12:52.760 --> 00:12:54.760]  就是對自己有益處
[00:12:54.760 --> 00:12:56.760]  和是否建造人
[00:12:56.760 --> 00:12:58.760]  如果你身邊的人是一間屋
[00:12:58.760 --> 00:13:00.760]  你是否在幫他建屋呢
[00:13:00.760 --> 00:13:02.760]  你是否在幫自己建一間屋呢
[00:13:02.760 --> 00:13:04.760]  所以無論何人
[00:13:04.760 --> 00:13:06.760]  不要去求自己的益處
[00:13:06.760 --> 00:13:08.760]  而是求別人的益處
[00:13:08.760 --> 00:13:10.760]  他特別說到
[00:13:10.760 --> 00:13:12.760]  如果凡事都可行
[00:13:12.760 --> 00:13:14.760]  關鍵就不是在於
[00:13:14.760 --> 00:13:16.760]  對於這件事的是非對錯的了解
[00:13:16.760 --> 00:13:18.760]  而是很多時候
[00:13:18.760 --> 00:13:20.760]  你是不是去做呢
[00:13:20.760 --> 00:13:22.760]  是在於
[00:13:22.760 --> 00:13:24.760]  不同的人的
[00:13:24.760 --> 00:13:26.760]  看法和感受
[00:13:26.760 --> 00:13:28.760]  有些事其實是很
[00:13:28.760 --> 00:13:30.760]  主觀的
[00:13:30.760 --> 00:13:32.760]  一些主觀感受
[00:13:32.760 --> 00:13:34.760]  可能有時會做一些
[00:13:34.760 --> 00:13:36.760]  我們覺得對的事
[00:13:36.760 --> 00:13:38.760]  或者是沒有所謂的事
[00:13:38.760 --> 00:13:40.760]  但是
[00:13:40.760 --> 00:13:42.760]  在教會裏面
[00:13:42.760 --> 00:13:44.760]  很多的紛爭都不是一些
[00:13:44.760 --> 00:13:46.760]  是非黑白的事
[00:13:46.760 --> 00:13:48.760]  而是對於
[00:13:48.760 --> 00:13:50.760]  某些人會否
[00:13:50.760 --> 00:13:52.760]  傷到他的主觀感受
[00:13:52.760 --> 00:13:54.760]  或者觸及到
[00:13:54.760 --> 00:13:56.760]  一些軟弱的地方
[00:13:56.760 --> 00:13:58.760]  本來就是你要去小心
[00:13:58.760 --> 00:14:00.760]  雖然有很多事
[00:14:00.760 --> 00:14:02.760]  聖經沒有說不可以做
[00:14:02.760 --> 00:14:04.760]  但是不是所有事都有益處
[00:14:04.760 --> 00:14:06.760]  亦不是造就人
[00:14:06.760 --> 00:14:08.760]  所以你去決定
[00:14:08.760 --> 00:14:10.760]  做與不做的時候
[00:14:10.760 --> 00:14:12.760]  你要去慰藉身邊的人
[00:14:12.760 --> 00:14:14.760]  去決定
[00:14:14.760 --> 00:14:16.760]  做與不做
[00:14:16.760 --> 00:14:18.760]  如果
[00:14:18.760 --> 00:14:20.760]  耶穌基督其實他自己都放棄了
[00:14:20.760 --> 00:14:22.760]  他的利益
[00:14:22.760 --> 00:14:24.760]  和他自己的益處
[00:14:24.760 --> 00:14:26.760]  或者他的自由
[00:14:26.760 --> 00:14:28.760]  去慰藉我們的好處
[00:14:28.760 --> 00:14:30.760]  即是我們的益處
[00:14:30.760 --> 00:14:32.760]  去捨棄了他的生命
[00:14:32.760 --> 00:14:34.760]  我覺得值得我們反思的就是
[00:14:34.760 --> 00:14:36.760]  其實我們
[00:14:36.760 --> 00:14:38.760]  去慰藉身邊的人
[00:14:38.760 --> 00:14:40.760]  去放棄我們的益處
[00:14:40.760 --> 00:14:42.760]  其實都是很
[00:14:42.760 --> 00:14:44.760]  理所當然的
[00:14:44.760 --> 00:14:46.760]  而我覺得我們說的轉變是一個成熟的
[00:14:46.760 --> 00:14:48.760]  信徒,不只是
[00:14:48.760 --> 00:14:50.760]  想自己想怎樣,或者自己覺得
[00:14:50.760 --> 00:14:52.760]  對的事是怎樣就做
[00:14:52.760 --> 00:14:54.760]  你都想想身邊的人
[00:14:54.760 --> 00:14:56.760]  你會否造就到他,對他有沒有益處呢?
[00:14:56.760 --> 00:14:58.760]  那好,寶羅說完
[00:14:58.760 --> 00:15:00.760]  一個principle之後
[00:15:00.760 --> 00:15:02.760]  他就連續說了
[00:15:02.760 --> 00:15:04.760]  三個案例
[00:15:04.760 --> 00:15:06.760]  他都是一個很會用
[00:15:06.760 --> 00:15:08.760]  example去講到的
[00:15:08.760 --> 00:15:10.760]  一個目者,寶羅
[00:15:10.760 --> 00:15:12.760]  第一個案例就是說
[00:15:12.760 --> 00:15:14.760]  凡在市場上所賣的,即你們可以吃的
[00:15:14.760 --> 00:15:16.760]  不要因為良心的緣故
[00:15:16.760 --> 00:15:18.760]  問為什麼,問些什麼
[00:15:18.760 --> 00:15:20.760]  因為他說
[00:15:20.760 --> 00:15:22.760]  在市場上,在地上
[00:15:22.760 --> 00:15:24.760]  和其中所充滿的
[00:15:24.760 --> 00:15:26.760]  都是屬符主的
[00:15:26.760 --> 00:15:28.760]  The herb is the lord, and everything in it
[00:15:28.760 --> 00:15:30.760]  其實他這裡是在quote
[00:15:30.760 --> 00:15:32.760]  C篇第24篇的
[00:15:32.760 --> 00:15:34.760]  第一節就說
[00:15:34.760 --> 00:15:36.760]  其實世界上所有東西
[00:15:36.760 --> 00:15:38.760]  都是屬於主的
[00:15:38.760 --> 00:15:40.760]  而是上帝所創造
[00:15:40.760 --> 00:15:42.760]  創造時都是好的
[00:15:42.760 --> 00:15:44.760]  如果我們只要用一個
[00:15:44.760 --> 00:15:46.760]  感恩的心去
[00:15:46.760 --> 00:15:48.760]  領受的話
[00:15:48.760 --> 00:15:50.760]  其實沒有什麼是不潔淨的
[00:15:50.760 --> 00:15:52.760]  只要為著
[00:15:52.760 --> 00:15:54.760]  你所吃的食物
[00:15:54.760 --> 00:15:56.760]  去感恩禱告就已經
[00:15:56.760 --> 00:15:58.760]  ok的了
[00:15:58.760 --> 00:16:00.760]  如果剛才說回那個
[00:16:00.760 --> 00:16:02.760]  玉手
[00:16:02.760 --> 00:16:04.760]  剛才Aaron就說,其實都是一個裝飾
[00:16:04.760 --> 00:16:06.760]  Grace和Eunice就說
[00:16:06.760 --> 00:16:08.760]  好像不是很好
