
[00:00:00.000 --> 00:00:02.560]  大家好,開始我們今天的講道
[00:05:37.320 --> 00:05:39.480]  他只喜歡吃肉,他不喜歡吃菜
[00:05:39.480 --> 00:05:41.960]  為什麼他只選擇一個位置
[00:05:41.960 --> 00:05:43.480]  就是選擇阿伯的offering
[00:05:43.480 --> 00:05:45.120]  而不選擇Cain的offering
[00:05:45.120 --> 00:05:47.080]  好,我現在給大家兩分鐘時間
[00:05:47.080 --> 00:05:50.360]  在你旁邊附近去和你旁邊的人討論一下
[00:05:50.360 --> 00:05:51.520]  我們等一下會問一下大家
[00:05:51.520 --> 00:05:52.440]  兩題問題而已
[00:05:52.440 --> 00:05:54.120]  一,究竟這兩件事有什麼分別
[00:05:54.120 --> 00:05:56.560]  第二個,為什麼他只接受一樣而不接受另一個
[00:05:56.560 --> 00:05:57.280]  你可以想一下
[00:05:57.280 --> 00:05:59.520]  好,現在開始
[00:05:59.520 --> 00:06:02.320]  你覺得這兩件事不同
[00:06:02.320 --> 00:06:03.480]  或者你隨便找一樣東西回答
[00:06:03.480 --> 00:06:05.240]  兩題都可以
[00:06:05.240 --> 00:06:14.480]  不是因為Abel給了他第一誕的羊
[00:06:14.480 --> 00:06:18.920]  但是Cain只是求他撿回來
[00:06:18.920 --> 00:06:20.800]  就是可能是一個significance
[00:06:20.800 --> 00:06:22.000]  所以他給了你一個生命
[00:06:22.000 --> 00:06:27.680]  好,Jake說阿伯給的羊是第一誕的羊
[00:06:27.680 --> 00:06:29.480]  就是初生最好的羊
[00:06:29.480 --> 00:06:33.960]  但是該人就是在地上隨便拔了兩棵草給上帝
[00:06:33.960 --> 00:06:36.240]  我大概是這樣,我幫你用中文解釋一下
[00:06:36.240 --> 00:06:38.120]  好,我們先問一下這位女士
[00:06:38.120 --> 00:06:39.640]  一個就是給了最好的
[00:06:39.640 --> 00:06:41.840]  一個就是給了未成熟的
[00:06:41.840 --> 00:06:44.640]  所以就收了好一點的羊
[00:06:44.640 --> 00:06:45.720]  OK
[00:06:45.720 --> 00:06:46.920]  因為誠心一點
[00:06:46.920 --> 00:06:49.320]  OK,她說一個是誠心一點
[00:06:49.320 --> 00:06:50.600]  因為是給了最好的
[00:06:50.600 --> 00:06:52.040]  一個就是給了沒那麼好的
[00:06:52.040 --> 00:06:53.240]  OK,我先問到這裡
[00:06:53.240 --> 00:06:58.520]  那我們準備來看看是不是這個意思
[00:06:58.520 --> 00:07:02.200]  好,其實本身offering這件事
[00:07:02.200 --> 00:07:06.040]  獻祭這件事不是一個表演
[00:07:06.040 --> 00:07:11.120]  它是在表達你和上帝的那種尊敬、尊崇
[00:07:11.120 --> 00:07:13.040]  但是遺憾就像剛才大家所說的
[00:07:13.040 --> 00:07:14.040]  其實大家都說得很好
[00:07:14.040 --> 00:07:17.840]  就是該人他給這個祭物的時候
[00:07:17.840 --> 00:07:20.440]  其實這裡大家看過經文
[00:07:20.440 --> 00:07:21.440]  你看到他說
[00:07:21.440 --> 00:07:24.760]  其實他不只是在說他的貢物
[00:07:24.760 --> 00:07:25.760]  他說什麼
[00:07:25.760 --> 00:07:32.240]  他說耶和華看中了阿伯和他的貢物
[00:07:32.240 --> 00:07:34.840]  原來他是先看人的
[00:07:34.840 --> 00:07:35.520]  好有趣
[00:07:35.520 --> 00:07:39.520]  這裡不是耶和華看中他的貢物
[00:07:39.520 --> 00:07:44.360]  而是耶和華看中了阿伯和他的貢物
[00:07:44.360 --> 00:07:46.280]  是人先行的,弟兄姊妹
[00:07:46.280 --> 00:07:49.280]  原來我們獻祭這件事不是在說
[00:07:49.280 --> 00:07:51.800]  我獻最好的羊就是最好的
[00:07:51.800 --> 00:07:52.480]  是的
[00:07:52.480 --> 00:07:55.120]  我獻最多的錢就是最好的
[00:07:55.120 --> 00:07:56.840]  其實是在說你的人
[00:07:56.840 --> 00:07:59.120]  你的心是怎麼樣
[00:07:59.120 --> 00:08:03.160]  他說原來上帝在表達你生命的流露
[00:08:03.160 --> 00:08:06.880]  原來不只是你獻的那件事
[00:08:06.880 --> 00:08:09.560]  阿伯給的是投身的羊和滋油
[00:08:09.560 --> 00:08:10.280]  滋油是什麼意思呢
[00:08:10.280 --> 00:08:13.360]  就是羊的內臟
[00:08:13.360 --> 00:08:15.560]  是最漂亮、最肥美的
[00:08:15.560 --> 00:08:18.080]  他的意思是說他給的是最好的
[00:08:18.080 --> 00:08:22.760]  而作者沒有說究竟該人給的貢物是怎麼樣
[00:08:22.760 --> 00:08:24.360]  但是相較之下
[00:08:24.360 --> 00:08:26.920]  其實阿伯所給的心機
[00:08:26.920 --> 00:08:28.160]  或者上帝看他
[00:08:28.160 --> 00:08:29.320]  他看到他的內心
[00:08:29.320 --> 00:08:30.680]  阿伯的內心是好的
[00:08:30.680 --> 00:08:32.520]  所以他將這件事
[00:08:32.520 --> 00:08:35.240]  他就要接受阿伯的禮物
[00:08:35.240 --> 00:08:39.800]  而不接受該人和該人的貢物
[00:08:39.800 --> 00:08:42.720]  原來不只是你給的那些東西
[00:08:42.720 --> 00:08:44.760]  而是你的侍奉
[00:08:44.760 --> 00:08:46.480]  你的參加
[00:08:46.480 --> 00:08:50.040]  其實都是在影響
[00:08:50.040 --> 00:08:54.040]  在看究竟你在流露的是什麼心
[00:08:54.040 --> 00:08:54.880]  你的心向哪裏
[00:08:54.880 --> 00:08:58.520]  其實你自己比我更加清楚
[00:08:58.520 --> 00:09:02.080]  你的心就是在影響你今天給的供奉
[00:09:02.080 --> 00:09:03.800]  你說你今天哪有東西燒給神
[00:09:03.800 --> 00:09:05.320]  我沒有東西燒給上帝
[00:09:05.320 --> 00:09:06.400]  我們不燒的
[00:09:06.400 --> 00:09:08.680]  BBQ也不會燒給上帝
[00:09:08.680 --> 00:09:11.560]  但是原來今天你坐在這裡
[00:09:11.560 --> 00:09:15.800]  你的生命都是一個供奉
[00:09:15.800 --> 00:09:17.200]  你今天坐在這裡
[00:09:17.200 --> 00:09:19.160]  你到底是
[00:09:19.160 --> 00:09:20.400]  你的心在這裡
[00:09:20.400 --> 00:09:21.120]  或者你會以為
[00:09:21.120 --> 00:09:22.960]  你覺得我沒有份
[00:09:22.960 --> 00:09:25.400]  這個崇拜也與我無關
[00:09:25.400 --> 00:09:26.760]  但原來你都是
[00:09:26.760 --> 00:09:27.520]  這一部分
[00:09:27.520 --> 00:09:29.280]  你是一部分的供奉
[00:09:29.280 --> 00:09:31.440]  你的生命都是一個敬拜
[00:09:31.440 --> 00:09:33.280]  你看看你自己
[00:09:33.280 --> 00:09:35.400]  你是不是一個人在這裡
[00:09:35.400 --> 00:09:37.240]  但是心已經不知道飛到哪裏了
[00:09:37.240 --> 00:09:38.680]  飛到家裏
[00:09:38.680 --> 00:09:41.360]  飛到陀螺那裏
[00:09:41.360 --> 00:09:44.120]  飛到手機那裏
[00:09:44.120 --> 00:09:47.800]  飛到電腦那裏
[00:09:47.800 --> 00:09:49.800]  還是你一會兒分享的東西
[00:09:49.800 --> 00:09:51.160]  其實都是後不對心的
[00:09:51.160 --> 00:09:53.960]  你講的沒事 沒事 今個星期很開心
[00:09:53.960 --> 00:09:57.040]  今個星期也隨便吧
[00:09:57.040 --> 00:10:00.800]  這個是不是你給上帝的供奉呢
[00:10:00.800 --> 00:10:03.760]  神不是要衡量我們做了多少
[00:10:03.760 --> 00:10:04.760]  或者我們做得多好
[00:10:04.760 --> 00:10:09.320]  而是你的心是不是真的放在上帝那裏
[00:10:09.320 --> 00:10:10.320]  我們可以有服侍
[00:10:10.320 --> 00:10:11.360]  我們可以有奉獻
[00:10:11.360 --> 00:10:13.160]  我們有聚會 有祈禱
[00:10:13.160 --> 00:10:15.280]  我們做很多屬靈的事情
[00:10:15.280 --> 00:10:18.040]  但是你的心遠離上帝
[00:10:18.040 --> 00:10:21.040]  弟兄姊妹 這個是沒有用的
[00:10:21.040 --> 00:10:22.640]  我們繼續看下去
[00:10:22.640 --> 00:10:25.920]  究竟場面是怎樣失控下去
[00:10:25.920 --> 00:10:30.240]  這裡就說 該人大大發怒 便了面色
[00:10:30.240 --> 00:10:32.400]  該人很生氣 但是他沒有說他生氣什麼
[00:10:32.400 --> 00:10:33.960]  也沒有說他生氣誰
[00:10:33.960 --> 00:10:34.960]  有人會覺得
[00:10:34.960 --> 00:10:36.760]  有些聖經學家會說
[00:10:36.760 --> 00:10:38.040]  該人很生氣他自己
[00:10:38.040 --> 00:10:39.040]  那不可能吧
[00:10:39.040 --> 00:10:41.160]  大家覺得該人不會生氣他自己
[00:10:41.160 --> 00:10:42.800]  因為他如果要反悔
[00:10:42.800 --> 00:10:44.640]  其實他早就要做了
[00:10:44.640 --> 00:10:46.240]  然後跟他說一句
[00:10:46.240 --> 00:10:47.360]  他說 你為什麼發怒
[00:10:47.360 --> 00:10:48.080]  你為什麼發怒
[00:10:48.080 --> 00:10:49.280]  你為什麼便了面色
[00:10:49.280 --> 00:10:51.200]  如果你行得好 豈不蒙越立
[00:10:51.200 --> 00:10:52.520]  如果你行得不好
[00:10:52.520 --> 00:10:54.840]  你罪就伏在你門前
[00:10:54.840 --> 00:10:57.800]  你必戀慕他 你卻要制伏他
[00:10:57.800 --> 00:11:01.840]  有沒有人覺得上帝在補償該人
[00:11:01.840 --> 00:11:02.640]  有沒有人覺得是
[00:11:02.640 --> 00:11:04.000]  有沒有人想試試
[00:11:04.000 --> 00:11:05.680]  有沒有人想試試假裝他
[00:11:05.680 --> 00:11:07.840]  你猜猜是不是
[00:11:07.840 --> 00:11:09.440]  是不是想補償他
[00:11:09.440 --> 00:11:11.960]  意思是不是你發什麼怒
[00:11:11.960 --> 00:11:13.640]  你為什麼樣子都變了
[00:11:13.640 --> 00:11:15.240]  你是不是真的想做好
[00:11:15.240 --> 00:11:16.400]  你想做好
[00:11:16.400 --> 00:11:18.360]  你不做好就糟糕了
[00:11:18.360 --> 00:11:20.080]  你要去控制你自己
[00:11:20.080 --> 00:11:21.440]  你不控制你自己你就糟糕了
[00:11:21.440 --> 00:11:22.720]  是不是
[00:11:22.720 --> 00:11:23.160]  是不是這樣
[00:11:23.160 --> 00:11:24.320]  有沒有人覺得是這樣
[00:11:24.320 --> 00:11:25.480]  這個不是吧
[00:11:25.480 --> 00:11:27.600]  沒有人會覺得上帝在補償他
[00:11:27.600 --> 00:11:29.040]  我這裡有個示範
[00:11:29.040 --> 00:11:32.120]  我想請一位朋友出來幫忙
[00:11:32.120 --> 00:11:33.520]  有沒有誰想出來幫我
[00:11:33.520 --> 00:11:34.000]  Harris
[00:11:34.000 --> 00:11:35.600]  Harris你出來幫我
[00:11:35.600 --> 00:11:37.080]  你是不是舉手
[00:11:37.080 --> 00:11:38.720]  Harris你出來
[00:11:38.720 --> 00:11:39.280]  你出來幫我
[00:11:39.280 --> 00:11:40.480]  快點快點快點
[00:11:40.480 --> 00:11:41.520]  快點
[00:11:41.520 --> 00:11:43.560]  快點 趕時間
[00:11:43.560 --> 00:11:44.520]  你出來幫我
[00:11:44.520 --> 00:11:45.920]  你舉手舉得對
[00:11:45.920 --> 00:11:47.800]  好 我這裡有兩樣東西
[00:11:47.800 --> 00:11:49.680]  我今天因為認識我的人
[00:11:49.680 --> 00:11:50.640]  知道我喜歡打乒乓球
[00:11:50.640 --> 00:11:51.880]  我今天帶了一塊板
[00:11:51.880 --> 00:11:54.160]  這個不是我平時打開的
[00:11:54.160 --> 00:11:55.320]  這個是我平時玩
[00:11:55.320 --> 00:11:56.600]  待會可以找你出來示範一下
[00:11:56.600 --> 00:12:02.280]  你幫我拿一塊板和一塊球出來
[00:12:02.280 --> 00:12:04.480]  好 現在我要你做一件事
[00:12:04.480 --> 00:12:05.400]  你過來這裡
[00:12:05.400 --> 00:12:06.960]  你站在這裡
[00:12:06.960 --> 00:12:08.240]  你要幫我做一件事
[00:12:08.240 --> 00:12:09.560]  你過來這邊
[00:12:09.560 --> 00:12:10.400]  對著那裡
[00:12:10.400 --> 00:12:14.280]  你幫我把球打進籃子裡
[00:12:14.280 --> 00:12:15.760]  你用你的方法
[00:12:15.760 --> 00:12:17.600]  你用任何方法都可以
[00:12:17.600 --> 00:12:19.920]  你把球打進籃子裡
[00:12:19.920 --> 00:12:21.800]  好 再給一次機會
[00:12:21.800 --> 00:12:23.920]  OK 這是示範而已
[00:12:23.920 --> 00:12:24.880]  示範而已
[00:12:24.880 --> 00:12:26.000]  OK 再給一次機會
[00:12:26.000 --> 00:12:28.120]  這個也是示範
[00:12:28.120 --> 00:12:29.280]  OK 好
[00:12:29.280 --> 00:12:32.560]  好了 那個球掉了
[00:12:32.560 --> 00:12:33.400]  OK 那Harris
[00:12:33.400 --> 00:12:36.400]  如果你想把球再一次打進籃子裡
[00:12:36.400 --> 00:12:37.880]  你會怎樣做
[00:12:37.880 --> 00:12:39.480]  你要首先怎樣
[00:12:39.480 --> 00:12:41.840]  你要首先撿球
[00:12:41.840 --> 00:12:42.480]  然後呢
[00:12:42.480 --> 00:12:43.600]  然後回去
[00:12:43.600 --> 00:12:45.280]  然後就第二次 是不是
[00:12:45.280 --> 00:12:45.840]  好 OK了
[00:12:45.840 --> 00:12:46.600]  謝謝Harris
[00:12:46.600 --> 00:12:50.120]  好 我想請Harris要不要試一下
[00:12:50.120 --> 00:12:51.280]  Harris出來
[00:12:51.280 --> 00:12:55.720]  Harris你應該可以的
[00:12:55.720 --> 00:12:56.480]  你應該可以的
[00:12:56.480 --> 00:12:58.920]  你不會不行吧
[00:12:58.920 --> 00:13:00.480]  OK 第一次試試看
[00:13:00.480 --> 00:13:01.680]  好 給Harris試試看
[00:13:01.680 --> 00:13:03.240]  這次看看他行不行
[00:13:03.240 --> 00:13:05.800]  OK
[00:13:05.800 --> 00:13:07.120]  OK 結束
[00:13:07.120 --> 00:13:08.840]  好 如果他第一次不中
[00:13:08.840 --> 00:13:10.320]  那他應該要怎樣做
[00:13:10.320 --> 00:13:12.920]  拿回球試第二次 是不是
[00:13:12.920 --> 00:13:13.840]  OK 成功了
[00:13:13.840 --> 00:13:15.440]  好 給Harris掌聲
[00:13:15.440 --> 00:13:16.960]  好 謝謝
[00:13:16.960 --> 00:13:19.000]  好了 其實呢
[00:13:19.000 --> 00:13:21.720]  原來 我想示範什麼呢
[00:13:21.720 --> 00:13:24.120]  原來罪這件事
[00:13:24.120 --> 00:13:27.000]  或者你犯錯這件事
[00:13:27.000 --> 00:13:29.760]  你不是沒有得轉彎的
[00:13:29.760 --> 00:13:32.400]  就是你犯罪的原文的意思
[00:13:32.400 --> 00:13:33.720]  就是其實你錯過了目標
[00:13:33.720 --> 00:13:34.920]  就是你好像剛才那樣
[00:13:34.920 --> 00:13:35.960]  你錯過了目標
[00:13:35.960 --> 00:13:38.480]  OK 但其實意思就是
[00:13:38.480 --> 00:13:39.240]  好像剛才那樣
[00:13:39.240 --> 00:13:40.840]  Harris第一次不中
[00:13:40.840 --> 00:13:41.640]  他又怎樣
[00:13:41.640 --> 00:13:43.440]  過去又怎樣
[00:13:43.440 --> 00:13:45.560]  撿回球 然後回來
[00:13:45.560 --> 00:13:46.920]  再做第二次
[00:13:46.920 --> 00:13:47.440]  OK
[00:13:47.440 --> 00:13:48.840]  Harris第一次不中
[00:13:48.840 --> 00:13:49.560]  但他又怎樣
[00:13:49.560 --> 00:13:52.240]  拿回球 走近一點
[00:13:52.240 --> 00:13:54.000]  打回球進去
[00:13:54.000 --> 00:13:56.000]  其實犯罪就是這樣
[00:13:56.000 --> 00:13:56.720]  就是你第一次
[00:13:56.720 --> 00:13:58.400]  你不會第一次把球
[00:13:58.400 --> 00:13:59.120]  篩到出了
[00:13:59.120 --> 00:14:01.560]  飛出了那裡
[00:14:01.560 --> 00:14:02.680]  然後你說
[00:14:02.680 --> 00:14:04.040]  我死都要這樣打
[00:14:04.040 --> 00:14:05.200]  我永遠都要這樣打
[00:14:05.200 --> 00:14:06.560]  就算目標在那裡
[00:14:06.560 --> 00:14:08.200]  我都要打出去
[00:14:08.200 --> 00:14:10.640]  那你永遠都不會可以悔改
[00:14:10.640 --> 00:14:11.520]  悔改是什麼
[00:14:11.520 --> 00:14:13.600]  悔改就是你把球撿起來
[00:14:13.600 --> 00:14:15.440]  然後打回籃子裡
[00:14:15.440 --> 00:14:17.360]  你用你更加容易的方法
[00:14:17.360 --> 00:14:18.440]  你用一個更接近的方法
[00:14:18.440 --> 00:14:20.840]  用一個正確的方法去做這件事
[00:14:20.840 --> 00:14:22.600]  我小時候很喜歡玩遙控車
[00:14:22.600 --> 00:14:23.320]  有沒有人玩過
[00:14:23.320 --> 00:14:24.360]  有沒有人玩過遙控車
[00:14:24.360 --> 00:14:25.760]  有吧 喜歡玩吧
[00:14:25.760 --> 00:14:26.760]  遙控車是怎樣的
[00:14:26.760 --> 00:14:28.040]  你有個按鈕
[00:14:28.040 --> 00:14:28.640]  你不停按按鈕
[00:14:28.640 --> 00:14:30.600]  它就會這樣移開了
[00:14:30.600 --> 00:14:33.000]  我小時候去公園玩
[00:14:33.000 --> 00:14:34.000]  然後轉彎
[00:14:34.000 --> 00:14:34.680]  轉彎了一段時間
[00:14:34.680 --> 00:14:36.360]  通常有些轉角位的公園
[00:14:36.360 --> 00:14:37.840]  我轉彎了過去
[00:14:37.840 --> 00:14:39.520]  然後我走過去看一看
[00:14:39.520 --> 00:14:40.240]  然後就發覺
[00:14:40.240 --> 00:14:41.960]  我的遙控車落了坑
[00:14:41.960 --> 00:14:44.040]  不知道有沒有旁邊有些水
[00:14:44.040 --> 00:14:45.040]  去水的坑
[00:14:45.040 --> 00:14:46.920]  落了坑你會怎樣
[00:14:46.920 --> 00:14:48.160]  你撿起來
