
[00:00:00.000 --> 00:00:03.080]  多謝一班可愛的小朋友
[00:04:19.240 --> 00:04:20.240]  他不是另外一些的東西
[00:04:20.240 --> 00:04:23.240]  他要假託我們所相信的神的命
[00:04:23.240 --> 00:04:24.960]  講虛方的預言
[00:04:24.960 --> 00:04:26.520]  虛假的意象
[00:04:26.520 --> 00:04:29.360]  用虛假的占卜誘惑神的百姓
[00:04:29.360 --> 00:04:32.640]  彼得齊指出
[00:04:32.640 --> 00:04:35.080]  這樣的事情不單出現在舊約時代
[00:04:35.080 --> 00:04:38.120]  他說在新約教會裡面同樣會出現
[00:04:38.120 --> 00:04:40.400]  跟假先知很相似的
[00:04:40.400 --> 00:04:41.520]  因為到了新約時代
[00:04:41.520 --> 00:04:42.520]  我們說沒有先知了
[00:04:42.520 --> 00:04:43.600]  但是有教師
[00:04:43.600 --> 00:04:46.840]  他說在新約教會裡面也出現一些假的教師
[00:04:46.840 --> 00:04:49.480]  這些人同樣用他們教師的身份
[00:04:49.480 --> 00:04:51.200]  教師這個角色
[00:04:51.200 --> 00:04:53.800]  在新約時代初期教會是很受尊重的
[00:04:53.800 --> 00:04:55.640]  有很多的報導者
[00:04:55.640 --> 00:04:56.960]  一直去不同的地方
[00:04:56.960 --> 00:04:58.600]  去教導信徒
[00:04:58.600 --> 00:05:00.440]  如何過一個合常心意的生活
[00:05:00.440 --> 00:05:01.840]  他說但是很可惜
[00:05:01.840 --> 00:05:04.600]  在初期教會很多這些教師
[00:05:04.600 --> 00:05:06.240]  其實他不是真的相信耶穌的
[00:05:06.240 --> 00:05:09.200]  所以他們不是教導從神而來的真理
[00:05:09.200 --> 00:05:12.120]  而是將錯誤的誤導人的虛假道理
[00:05:12.120 --> 00:05:14.800]  灌輸到基督徒的群體當中
[00:05:14.800 --> 00:05:17.200]  然後基督徒在不知不覺之間
[00:05:17.200 --> 00:05:19.480]  就接受了這些錯誤的教訓
[00:05:19.480 --> 00:05:20.880]  結果
[00:05:21.360 --> 00:05:25.280]  這群人不僅聽了這些假教師的教訓
[00:05:25.280 --> 00:05:28.480]  不僅不能夠與神有更多的親近
[00:05:28.480 --> 00:05:30.880]  而是他們離真理越來越遠
[00:05:30.880 --> 00:05:33.280]  聖經說甚至到了一個地步
[00:05:33.280 --> 00:05:35.840]  他們連耶穌基督是神的兒子
[00:05:35.840 --> 00:05:38.000]  這個真理都不接受
[00:05:38.000 --> 00:05:43.000]  他們不相信耶穌基督是犧牲了他的生命
[00:05:43.000 --> 00:05:44.120]  來拯救我們
[00:05:44.120 --> 00:05:45.120]  他們也不承認
[00:05:45.120 --> 00:05:48.040]  認為有關耶穌的事蹟
[00:05:48.040 --> 00:05:49.640]  只不過是神話故事
[00:05:50.640 --> 00:05:53.640]  事實上早期教會的義端
[00:05:53.640 --> 00:05:56.200]  提出耶穌
[00:05:56.200 --> 00:05:58.760]  他說耶穌不是道成肉身來到世上
[00:05:58.760 --> 00:06:00.280]  不是神的兒子
[00:06:00.280 --> 00:06:01.800]  祂只不過是人而已
[00:06:01.800 --> 00:06:04.160]  祂為了能夠拯救世人
[00:06:04.160 --> 00:06:08.600]  於是在世人當中選了耶穌
[00:06:08.600 --> 00:06:10.600]  認祂為乾兒子
[00:06:10.600 --> 00:06:13.400]  然後就說
[00:06:13.400 --> 00:06:15.080]  我選了耶穌
[00:06:15.080 --> 00:06:16.960]  特別批准耶穌
[00:06:16.960 --> 00:06:21.360]  可以代表全人類承擔罪債
[00:06:21.360 --> 00:06:23.280]  當然了
[00:06:23.280 --> 00:06:24.960]  聖經神學裡面不是叫乾兒子
[00:06:24.960 --> 00:06:26.040]  叫做治子說
[00:06:26.040 --> 00:06:28.680]  就是兒子
[00:06:28.680 --> 00:06:30.200]  或者我們叫乾兒子
[00:06:30.200 --> 00:06:33.760]  另外早期教會也有義端提出
[00:06:33.760 --> 00:06:36.160]  人所見的耶穌是一個幻影
[00:06:36.160 --> 00:06:38.560]  祂根本沒有在世界上出現過
[00:06:38.560 --> 00:06:40.840]  只不過是神透過這個方法
[00:06:40.840 --> 00:06:44.600]  讓人從幻象耶穌
[00:06:44.600 --> 00:06:46.040]  不知道現在是不是AI
[00:06:46.040 --> 00:06:47.200]  因為我聽說現在AI
[00:06:47.200 --> 00:06:48.080]  有人告訴我
[00:06:48.080 --> 00:06:50.600]  你對著祂說幾分鐘話
[00:06:50.600 --> 00:06:52.040]  還給祂你的樣子
[00:06:52.040 --> 00:06:55.000]  然後祂就有我的樣子
[00:06:55.000 --> 00:06:57.160]  然後用我的語氣來說話
[00:06:57.160 --> 00:06:59.520]  當然當時不是AI
[00:06:59.520 --> 00:07:01.040]  但是當時的義端就說
[00:07:01.040 --> 00:07:01.520]  不是的
[00:07:01.520 --> 00:07:03.280]  耶穌根本沒有在這個地上出現過
[00:07:03.280 --> 00:07:05.400]  只不過是人看到一個幻影而已
[00:07:05.400 --> 00:07:07.880]  神就透過這個方法提示人
[00:07:07.880 --> 00:07:09.200]  要悔改歸向神
[00:07:09.200 --> 00:07:11.800]  他說無論這些義端提出什麼理論
[00:07:12.680 --> 00:07:14.520]  都是破壞了耶穌基督
[00:07:14.520 --> 00:07:16.320]  道成肉身來到世上
[00:07:16.320 --> 00:07:18.360]  為我們死在十字架上
[00:07:18.360 --> 00:07:20.000]  三天後從死亡中復活
[00:07:20.000 --> 00:07:21.880]  勝過撒旦的死權
[00:07:21.880 --> 00:07:25.320]  人因為相信祂就能得永生
[00:07:25.320 --> 00:07:26.880]  這個信仰的核心真理
[00:07:26.880 --> 00:07:28.880]  無論怎麼說都好
[00:07:28.880 --> 00:07:31.480]  這些人這麼說其實有他的原因
[00:07:31.480 --> 00:07:33.960]  他覺得神怎麼可能餓得肉身呢?
[00:07:33.960 --> 00:07:35.000]  神怎麼會死呢?
[00:07:35.000 --> 00:07:37.200]  所以甚至耶穌死了
[00:07:37.200 --> 00:07:38.560]  那個也只不過是人而已
[00:07:38.560 --> 00:07:39.720]  或者只是一個幻象
[00:07:39.720 --> 00:07:41.400]  其實從來沒有存在過
[00:07:42.400 --> 00:07:44.560]  當這個核心真理被破壞
[00:07:44.560 --> 00:07:47.400]  跟從的人至終被引向的
[00:07:47.400 --> 00:07:49.400]  不是永生
[00:07:49.400 --> 00:07:51.120]  而是一條死亡的路
[00:07:51.120 --> 00:07:54.000]  彼得更說
[00:07:54.000 --> 00:07:55.240]  他說除了虛假的真理
[00:07:55.240 --> 00:07:58.240]  這些假教師更加以花言巧語
[00:07:58.240 --> 00:08:00.520]  做一件事
[00:08:00.520 --> 00:08:02.120]  就是我們現代人經常用的字眼
[00:08:02.120 --> 00:08:02.960]  就是神棍
[00:08:02.960 --> 00:08:05.200]  就是拿錢
[00:08:05.200 --> 00:08:06.840]  就是說他們做這麼多事情
[00:08:06.840 --> 00:08:07.720]  只有一個目的而已
[00:08:07.720 --> 00:08:09.280]  就是從你手上
[00:08:09.280 --> 00:08:11.200]  可以得到錢財
[00:08:11.200 --> 00:08:13.200]  來中飽私囊
[00:08:13.200 --> 00:08:16.440]  在教會歷代和今天的教會裡面
[00:08:16.440 --> 00:08:17.880]  其實也有這些人出現
[00:08:17.880 --> 00:08:19.920]  所以我們有時候對於
[00:08:19.920 --> 00:08:22.040]  一些用基督教的旗號來
[00:08:22.040 --> 00:08:23.560]  要求我們奉獻的人
[00:08:23.560 --> 00:08:24.840]  我們都要小心謹慎
[00:08:24.840 --> 00:08:26.040]  都要了解一下
[00:08:26.040 --> 00:08:27.280]  然後才奉獻
[00:08:27.280 --> 00:08:30.480]  對於這些假先知所做的事情
[00:08:30.480 --> 00:08:31.800]  彼得強調
[00:08:31.800 --> 00:08:33.960]  他們一定會受懲罰的
[00:08:33.960 --> 00:08:37.200]  因為神對於這些存疑端者
[00:08:37.200 --> 00:08:39.720]  將他的真理改變
[00:08:39.720 --> 00:08:41.160]  是非常憤怒的
[00:08:42.160 --> 00:08:44.720]  彼得在這段經文提醒我們
[00:08:44.720 --> 00:08:46.120]  他說今天我們作為主觀門徒
[00:08:46.120 --> 00:08:48.200]  要對聖經的真理
[00:08:48.200 --> 00:08:50.520]  好好地來認識和掌握
[00:08:50.520 --> 00:08:53.880]  因為在這個資訊多如牛毛
[00:08:53.880 --> 00:08:55.880]  傳播又迅速的年代
[00:08:55.880 --> 00:08:58.880]  如果我們對真理只有一知半解
[00:08:58.880 --> 00:09:02.200]  就很容易跌入撒旦的網內
[00:09:02.200 --> 00:09:03.480]  而我們自己也不知道
[00:09:03.480 --> 00:09:08.240]  很多年前我認識一位牧師
[00:09:08.240 --> 00:09:10.920]  他認為其他基督教領袖
[00:09:10.920 --> 00:09:12.480]  對聖經的教導都有問題
[00:09:12.480 --> 00:09:15.600]  於是他離開主理教會的圈子
[00:09:15.600 --> 00:09:17.560]  自己開立
[00:09:17.560 --> 00:09:19.040]  設立自己的教會
[00:09:19.040 --> 00:09:22.920]  按他自己的解經進路訓練門徒
[00:09:22.920 --> 00:09:25.520]  起初也沒有什麼問題
[00:09:25.520 --> 00:09:28.000]  因為他建立的教會
[00:09:28.000 --> 00:09:29.400]  關乎工作做得很好
[00:09:29.400 --> 00:09:31.240]  很快就吸引了很多人
[00:09:31.240 --> 00:09:32.800]  加入他所創立的教會裡面
[00:09:32.800 --> 00:09:34.440]  而且在世界各地
[00:09:34.440 --> 00:09:35.840]  都設立了不少的分堂
[00:09:35.840 --> 00:09:38.200]  我也去做了一年
[00:09:38.920 --> 00:09:41.280]  不過我有些特別原因去
[00:09:41.280 --> 00:09:42.920]  那時我讀完神學第一年
[00:09:42.920 --> 00:09:45.160]  因為我有個朋友去了他的教會
[00:09:45.160 --> 00:09:46.000]  我有些擔心
[00:09:46.000 --> 00:09:47.560]  所以我除了在我自己的教會
[00:09:47.560 --> 00:09:49.640]  使用之外
[00:09:49.640 --> 00:09:50.880]  我也花了一年的時間
[00:09:50.880 --> 00:09:51.680]  參加他們的崇拜
[00:09:51.680 --> 00:09:52.680]  去他們的查經班
[00:09:52.680 --> 00:09:54.080]  真的
[00:09:54.080 --> 00:09:55.040]  起初聽我說
[00:09:55.040 --> 00:09:56.320]  起初去他們的查經班
[00:09:56.320 --> 00:09:57.040]  覺得也很好
[00:09:57.040 --> 00:09:57.800]  很熱情
[00:09:57.800 --> 00:10:00.200]  你的感覺真的非常美好
[00:10:00.200 --> 00:10:03.600]  不過慢慢他的教導就顯出了
[00:10:03.600 --> 00:10:07.840]  這個牧師其實向著易經之路進行
[00:10:08.840 --> 00:10:11.120]  因為對他來說
[00:10:11.120 --> 00:10:13.120]  他的解經就是唯一
[00:10:13.120 --> 00:10:15.480]  而所有參加他教會的人
[00:10:15.480 --> 00:10:17.520]  也不容許和其他教會的人來往
[00:10:17.520 --> 00:10:20.840]  也不接收任何一個教會機構的信息
[00:10:20.840 --> 00:10:22.160]  總之我的教會
[00:10:22.160 --> 00:10:23.640]  我是牧師
[00:10:23.640 --> 00:10:25.440]  我就決定了所有的事情
[00:10:25.440 --> 00:10:28.480]  當然這個特別是在真理裡面
[00:10:28.480 --> 00:10:29.320]  他是唯一
[00:10:29.320 --> 00:10:34.520]  後來他所創立的教會
[00:10:34.520 --> 00:10:36.160]  被定性為異端
[00:10:36.160 --> 00:10:37.240]  這個發生在香港
[00:10:37.240 --> 00:10:38.240]  不知道大家是否記得
[00:10:38.240 --> 00:10:40.760]  當被定性為異端的時候
[00:10:40.760 --> 00:10:41.560]  在他的教會裡面
[00:10:41.560 --> 00:10:43.320]  不少的傳道牧者和信徒
[00:10:43.320 --> 00:10:44.400]  都離開了這間教會
[00:10:44.400 --> 00:10:46.200]  因為我去了那間教會一年
[00:10:46.200 --> 00:10:48.600]  我就認識了那間教會幾位牧者
[00:10:48.600 --> 00:10:53.040]  我知道後來有些離開了教會之後
[00:10:53.040 --> 00:10:54.240]  進入了建道神學院
[00:10:54.240 --> 00:10:55.880]  後來在宣道會裡面服侍
[00:10:55.880 --> 00:10:59.120]  也有牧者離開了香港
[00:10:59.120 --> 00:11:00.480]  去了以色列
[00:11:00.480 --> 00:11:02.440]  跟從拉比的學習
[00:11:02.440 --> 00:11:03.280]  然後回到香港
[00:11:03.280 --> 00:11:05.360]  現在有些機構上的服侍
[00:11:06.360 --> 00:11:08.600]  如果我們在聖經上的解讀
[00:11:08.600 --> 00:11:11.600]  常常有獨特或獨到的見解
[00:11:11.600 --> 00:11:14.480]  我覺得我們都是要小心的
[00:11:14.480 --> 00:11:15.360]  就是經常覺得
[00:11:15.360 --> 00:11:17.120]  其他人那些總是不太好
[00:11:17.120 --> 00:11:18.920]  我這個看法是最準確的
[00:11:18.920 --> 00:11:20.360]  我們都要很小心
[00:11:20.360 --> 00:11:21.680]  因為很多異端
[00:11:21.680 --> 00:11:23.080]  起初的時候都是認為
[00:11:23.080 --> 00:11:24.880]  眾人皆罪我獨醒
[00:11:24.880 --> 00:11:26.360]  這個牧師真的是
[00:11:26.360 --> 00:11:27.840]  他覺得其他牧師
[00:11:27.840 --> 00:11:29.280]  這樣的看法完全錯
[00:11:29.280 --> 00:11:31.200]  唯有他的解釋是最準確
[00:11:31.200 --> 00:11:33.000]  他覺得他自己是最準確的
[00:11:33.000 --> 00:11:35.120]  唯有他的解釋是最準確的
[00:11:35.120 --> 00:11:36.600]  不過當然了
[00:11:36.600 --> 00:11:38.640]  當時也有很多其他的詳情
[00:11:38.640 --> 00:11:39.720]  不在這裡進去講
[00:11:39.720 --> 00:11:42.440]  這個只是現代教會裡面
[00:11:42.440 --> 00:11:43.760]  很多例子的其中一個
[00:11:43.760 --> 00:11:45.280]  不過它提醒了我們
[00:11:45.280 --> 00:11:46.320]  作為主門徒
[00:11:46.320 --> 00:11:47.280]  一件很重要的事情
[00:11:47.280 --> 00:11:49.280]  就是我們必須對神的話
[00:11:49.280 --> 00:11:53.160]  有清晰而深入的認識
[00:11:53.160 --> 00:11:56.800]  並且有正確的解讀
[00:11:56.800 --> 00:12:01.480]  正如保羅對提摩太太這樣說
[00:12:02.200 --> 00:12:03.920]  她坦白說
[00:12:03.920 --> 00:12:06.840]  你要按著正義分解真理的道
[00:12:06.840 --> 00:12:10.680]  按著正義分解真理的道
[00:12:10.680 --> 00:12:12.080]  我們不可以亂解的
[00:12:12.080 --> 00:12:13.280]  而是真的要按著
[00:12:13.280 --> 00:12:15.280]  她原本的意思來解讀
[00:12:15.280 --> 00:12:18.400]  所以我很鼓勵大家
[00:12:18.400 --> 00:12:20.360]  如果你還沒有參加牧區
[00:12:20.360 --> 00:12:21.400]  我鼓勵你參加牧區
[00:12:21.400 --> 00:12:22.920]  因為我相信你參加不同牧區的
[00:12:22.920 --> 00:12:23.800]  查經學習
[00:12:23.800 --> 00:12:25.760]  參加查經小組
[00:12:25.760 --> 00:12:26.480]  主約學
[00:12:26.480 --> 00:12:29.040]  在組長和導師的幫助下
[00:12:29.040 --> 00:12:30.080]  去學習聖經
[00:12:30.480 --> 00:12:32.600]  其實對於正確明白神的話
[00:12:32.600 --> 00:12:33.520]  是重要的
[00:12:33.520 --> 00:12:35.600]  不是說我們自己學習不成功
[00:12:35.600 --> 00:12:36.160]  不是的
[00:12:36.160 --> 00:12:37.640]  但是有其他人
[00:12:37.640 --> 00:12:40.240]  我們一起來探索了解
[00:12:40.240 --> 00:12:43.040]  然後一起來找著神的話向前走
[00:12:43.040 --> 00:12:44.120]  這是重要的
[00:12:44.120 --> 00:12:45.120]  當然了
[00:12:45.120 --> 00:12:46.880]  做組長和導師要有好的預備
[00:12:46.880 --> 00:12:48.200]  否則就抵達了
[00:12:48.200 --> 00:12:49.920]  因為很多人等著你教
[00:12:49.920 --> 00:12:51.040]  你又沒有好的預備
[00:12:51.040 --> 00:12:55.520]  在面對初代教會裡面
[00:12:55.520 --> 00:12:57.320]  有關耶穌基督是不是神的兒子
[00:12:57.320 --> 00:13:00.320]  是不是真實的道成育身來到這個世界
[00:13:01.320 --> 00:13:04.160]  斯奧比特面對這樣的無稽傳說
[00:13:04.160 --> 00:13:05.520]  他沒有掉以輕心
[00:13:05.520 --> 00:13:07.000]  他沒有覺得你講一講
[00:13:07.000 --> 00:13:07.720]  關我什麼事
[00:13:07.720 --> 00:13:08.880]  我繼續傳我就行了
[00:13:08.880 --> 00:13:09.480]  不是
[00:13:09.480 --> 00:13:11.320]  因為他知道這樣的傳言
[00:13:11.320 --> 00:13:13.880]  特別對剛剛當時建立的教會
[00:13:13.880 --> 00:13:15.880]  會帶來非常大的破壞
[00:13:15.880 --> 00:13:18.880]  也會對跟從耶穌的門徒
[00:13:18.880 --> 00:13:20.280]  帶來很多的衝擊
[00:13:20.280 --> 00:13:24.640]  所以他舉出了兩個非常強而有力的證據
[00:13:24.640 --> 00:13:27.320]  力證耶穌是神的兒子
[00:13:27.320 --> 00:13:30.320]  是真正道成育身來到這個世界
[00:13:30.320 --> 00:13:32.240]  我們再讀這段經文
[00:13:32.240 --> 00:13:35.440]  《彼得後書》一章十六到十八節
[00:13:35.440 --> 00:13:36.160]  我們一起讀
[00:13:36.320 --> 00:13:39.840]  我們從前把我們主耶穌基督的大樓
[00:13:39.840 --> 00:13:42.920]  和祂來臨的事告訴你們
[00:13:42.920 --> 00:13:47.280]  並不是隨從一些獵造出來的無稽傳說
[00:13:47.280 --> 00:13:51.720]  我們是曾經親眼見過祂的威榮的人
[00:13:51.720 --> 00:13:55.400]  祂從父神得尊貴榮耀的時候
[00:13:55.400 --> 00:14:00.400]  從至高無上的榮耀有聲音出來對祂說
[00:14:00.400 --> 00:14:02.560]  這是我的愛子
[00:14:02.560 --> 00:14:03.880]  我所喜悅的
[00:14:04.360 --> 00:14:06.960]  我們和祂在聖山的時候
[00:14:06.960 --> 00:14:10.880]  親自聽見這聲音從天上出來
[00:14:10.880 --> 00:14:14.080]  彼得提出的第一個證據
[00:14:14.080 --> 00:14:16.080]  是他自己親身的經歷
[00:14:16.080 --> 00:14:18.880]  他說他曾經親眼看到
[00:14:18.880 --> 00:14:22.160]  耶穌改變成為榮耀的形象
[00:14:22.160 --> 00:14:26.960]  並且親耳聽到神在天上為耶穌作見證
[00:14:26.960 --> 00:14:29.360]  在《馬達福音》十七章一到五節
[00:14:29.360 --> 00:14:30.440]  這樣記載
[00:14:30.440 --> 00:14:33.680]  他說耶穌有一次帶著彼得、雅各、約翰上山
[00:14:33.680 --> 00:14:37.080]  然後彼得、雅各、約翰就在山上見到耶穌
[00:14:37.080 --> 00:14:40.400]  變成了一個非常榮耀的形象
[00:14:40.400 --> 00:14:45.200]  而且他親耳聽見神在天上說
[00:14:45.200 --> 00:14:46.320]  這是我的兒子
[00:14:46.320 --> 00:14:48.000]  你們要聽他的話
[00:14:48.000 --> 00:14:54.680]  這段經文同樣記載在《馬達福音》九章二到十三節
[00:14:54.680 --> 00:14:56.800]  和《路過阿方》九章二十八到三十六節
[00:14:56.800 --> 00:15:00.080]  雖然在《馬達福音》沒有這樣的記載
[00:15:00.080 --> 00:15:01.840]  但是在《路過阿方》一章十四節
[00:15:02.080 --> 00:15:05.680]  斯奧約翰是這樣描述的
[00:15:05.680 --> 00:15:09.600]  斯奧約翰也是這樣描述
[00:15:09.600 --> 00:15:11.080]  他說:道成了肉身
[00:15:11.080 --> 00:15:12.640]  住在我們中間
[00:15:12.640 --> 00:15:15.320]  充充滿滿有恩典有真理
[00:15:15.320 --> 00:15:17.520]  我們也見過他的榮光
[00:15:17.520 --> 00:15:21.360]  正是父獨一兒子的榮光
[00:15:21.360 --> 00:15:27.680]  可能這個就是約翰回想他在山上的經歷
[00:15:27.680 --> 00:15:30.400]  也就是說彼得這個經歷
[00:15:30.400 --> 00:15:33.360]  不只是他自己個人的經歷
[00:15:33.360 --> 00:15:36.240]  而是有其他人的助證
[00:15:36.240 --> 00:15:39.960]  因為只有他一個試圖這樣來說
[00:15:39.960 --> 00:15:44.520]  其他人可能說彼得只有你這麼獨特的見證
[00:15:44.520 --> 00:15:45.600]  完全沒有其他人的時候
[00:15:45.600 --> 00:15:47.960]  是不是也只是你捏造出來的呢?
[00:15:47.960 --> 00:15:50.000]  聖經很清楚地說
[00:15:50.000 --> 00:15:54.560]  他說人的見證要憑兩三個人的口才能夠斷定
[00:15:54.560 --> 00:15:56.120]  所以我們相信
[00:15:57.520 --> 00:16:03.920]  彼得、瓦國、約翰是親眼見過這個見證
[00:16:03.920 --> 00:16:06.120]  以致告訴別人
[00:16:06.120 --> 00:16:08.480]  彼得說這個見證是真實的
[00:16:08.480 --> 00:16:11.280]  我們讀的經文裡面
[00:16:11.280 --> 00:16:15.000]  他說:面明亮如太陽
[00:16:15.000 --> 00:16:17.200]  衣裳潔白如光
[00:16:17.200 --> 00:16:19.200]  以及有人風音的榮光
[00:16:19.200 --> 00:16:20.640]  這些描述字眼
[00:16:20.640 --> 00:16:23.320]  在聖經裡面也是用來描述神的
