
[00:00:00.000 --> 00:00:07.000]  今天我想和你們分享一個生命中不能承受的震
[00:08:26.280 --> 00:08:28.280]  是你自己想的答案
[00:08:28.280 --> 00:08:30.280]  我不知道你會不會這樣
[00:08:30.280 --> 00:08:34.280]  或者你可能會去問很多不同的人
[00:08:34.280 --> 00:08:38.280]  甚至現在你可能會問AI大神
[00:08:38.280 --> 00:08:40.280]  給你一個答案
[00:08:40.280 --> 00:08:44.280]  我如何能結識女朋友
[00:08:44.280 --> 00:08:46.280]  然後一個答案
[00:08:46.280 --> 00:08:48.280]  其實在這個
[00:08:48.280 --> 00:08:50.280]  很多在生活上
[00:08:50.280 --> 00:08:52.280]  無論是你的朋友的建議
[00:08:52.280 --> 00:08:54.280]  社交媒體的影響
[00:08:54.280 --> 00:08:58.280]  甚至在我們身邊的朋友
[00:08:58.280 --> 00:09:02.280]  一些次文化的價值裡面
[00:09:02.280 --> 00:09:04.280]  但是其實
[00:09:04.280 --> 00:09:06.280]  最重要的提醒我們
[00:09:06.280 --> 00:09:08.280]  耶穌基督的話語
[00:09:08.280 --> 00:09:10.280]  才是我們生命裡面
[00:09:10.280 --> 00:09:12.280]  最穩固
[00:09:12.280 --> 00:09:14.280]  最紮根的一個部分
[00:09:14.280 --> 00:09:16.280]  另外我們說
[00:09:16.280 --> 00:09:20.280]  我們聽到固然是重要
[00:09:20.280 --> 00:09:22.280]  行到也是非常重要
[00:09:22.280 --> 00:09:24.280]  如果我們單單去聽
[00:09:24.280 --> 00:09:26.280]  而不去做的時候
[00:09:26.280 --> 00:09:28.280]  就好像一間屋
[00:09:28.280 --> 00:09:30.280]  只是有外表
[00:09:30.280 --> 00:09:34.280]  而是沒有真正的支撐
[00:09:34.280 --> 00:09:36.280]  就好像剛才所說
[00:09:36.280 --> 00:09:38.280]  西藏的屋一樣
[00:09:38.280 --> 00:09:40.280]  經不起考驗
[00:09:40.280 --> 00:09:42.280]  當一有震動的時候
[00:09:42.280 --> 00:09:44.280]  就會倒塌
[00:09:44.280 --> 00:09:46.280]  如果你在你的生命裡面
[00:09:46.280 --> 00:09:48.280]  你的根基不穩固的時候
[00:09:48.280 --> 00:09:50.280]  當你遇到艱難
[00:09:50.280 --> 00:09:52.280]  遇到困難的時候
[00:09:52.280 --> 00:09:54.280]  這個震動
[00:09:54.280 --> 00:09:56.280]  你是不是會很容易
[00:09:56.280 --> 00:09:58.280]  倒塌呢
[00:09:58.280 --> 00:10:00.280]  所以我們希望
[00:10:00.280 --> 00:10:02.280]  在你的根基上
[00:10:02.280 --> 00:10:06.280]  好好地去處理
[00:10:06.280 --> 00:10:08.280]  接下來我們說
[00:10:08.280 --> 00:10:10.280]  如果你的根基脆弱的時候
[00:10:10.280 --> 00:10:12.280]  會怎樣呢
[00:10:12.280 --> 00:10:14.280]  當你只是聽到
[00:10:14.280 --> 00:10:16.280]  而不去行到的時候
[00:10:16.280 --> 00:10:18.280]  你的生命會出現什麼樣的情況呢
[00:10:18.280 --> 00:10:20.280]  你的生命會出現什麼樣的狀態呢
[00:10:20.280 --> 00:10:22.280]  你的生命會出現什麼樣的狀態呢
[00:10:22.280 --> 00:10:24.280]  這裡說
[00:10:24.280 --> 00:10:26.280]  聽見而不去行的
[00:10:26.280 --> 00:10:28.280]  聽見而不去行的
[00:10:28.280 --> 00:10:30.280]  是一個無知的人
[00:10:30.280 --> 00:10:32.280]  你會不會就是
[00:10:32.280 --> 00:10:34.280]  那個無知的人呢
[00:10:34.280 --> 00:10:36.280]  沙土上的樓
[00:10:36.280 --> 00:10:38.280]  沙土上的樓
[00:10:38.280 --> 00:10:40.280]  可能很堅固
[00:10:40.280 --> 00:10:42.280]  但是經不起考驗
[00:10:42.280 --> 00:10:44.280]  這個我親身
[00:10:44.280 --> 00:10:46.280]  好好地經歷過一次
[00:10:46.280 --> 00:10:48.280]  因為我年少的時候
[00:10:48.280 --> 00:10:50.280]  都很喜歡去露營
[00:10:50.280 --> 00:10:52.280]  我記得
[00:10:52.280 --> 00:10:54.280]  有一次去露營的時候
[00:10:54.280 --> 00:10:56.280]  有沙灘
[00:10:56.280 --> 00:10:58.280]  沙灘上
[00:10:58.280 --> 00:11:00.280]  有一些
[00:11:00.280 --> 00:11:02.280]  比較堅硬的地
[00:11:02.280 --> 00:11:04.280]  通常我們會覺得
[00:11:04.280 --> 00:11:06.280]  因為要游水
[00:11:06.280 --> 00:11:08.280]  又要做很多事
[00:11:08.280 --> 00:11:10.280]  結果我們就
[00:11:10.280 --> 00:11:12.280]  選擇在沙灘
[00:11:12.280 --> 00:11:14.280]  建造這個營
[00:11:14.280 --> 00:11:16.280]  覺得很近
[00:11:16.280 --> 00:11:18.280]  跳進水裡就可以
[00:11:18.280 --> 00:11:20.280]  不用游很遠
[00:11:20.280 --> 00:11:22.280]  但是到了晚上
[00:11:22.280 --> 00:11:24.280]  的時候
[00:11:24.280 --> 00:11:26.280]  一個大風
[00:11:26.280 --> 00:11:28.280]  就把整個營
[00:11:28.280 --> 00:11:30.280]  吹起了
[00:11:30.280 --> 00:11:32.280]  所以這個
[00:11:32.280 --> 00:11:34.280]  我是很清楚
[00:11:34.280 --> 00:11:36.280]  在沙土上
[00:11:36.280 --> 00:11:38.280]  那個是不穩固
[00:11:38.280 --> 00:11:40.280]  雖然你會搭到營
[00:11:40.280 --> 00:11:42.280]  但是是不穩固的
[00:11:42.280 --> 00:11:44.280]  所以在這裡
[00:11:44.280 --> 00:11:46.280]  告訴大家
[00:11:46.280 --> 00:11:48.280]  一樣很重要的事
[00:11:48.280 --> 00:11:50.280]  沙土看起來都很平穩
[00:11:50.280 --> 00:11:52.280]  但是當風雨來的時候
[00:11:52.280 --> 00:11:54.280]  是無法承受
[00:11:54.280 --> 00:11:56.280]  那一種力量
[00:11:56.280 --> 00:11:58.280]  最終
[00:11:58.280 --> 00:12:00.280]  會倒塌
[00:12:00.280 --> 00:12:02.280]  就好像我們的生命一樣
[00:12:02.280 --> 00:12:04.280]  如果我們的生命的根基
[00:12:04.280 --> 00:12:06.280]  只是建立在一些
[00:12:06.280 --> 00:12:08.280]  短暫的事物上
[00:12:08.280 --> 00:12:10.280]  例如成績
[00:12:10.280 --> 00:12:12.280]  例如你的明星
[00:12:12.280 --> 00:12:14.280]  和人際關係
[00:12:14.280 --> 00:12:16.280]  這些都不是
[00:12:16.280 --> 00:12:18.280]  一些可靠的
[00:12:18.280 --> 00:12:20.280]  事情上
[00:12:20.280 --> 00:12:22.280]  我不知道到頭來
[00:12:22.280 --> 00:12:24.280]  會怎樣呢?
[00:12:24.280 --> 00:12:26.280]  可能你會覺得
[00:12:26.280 --> 00:12:28.280]  在生命裡有很多時候
[00:12:28.280 --> 00:12:30.280]  你需要做的事
[00:12:30.280 --> 00:12:32.280]  但是你做的那些事
[00:12:32.280 --> 00:12:34.280]  是不是讓你
[00:12:34.280 --> 00:12:36.280]  得著一些生命裡的
[00:12:36.280 --> 00:12:38.280]  更新呢?
[00:12:38.280 --> 00:12:40.280]  或者當你們在座的
[00:12:40.280 --> 00:12:42.280]  都是已經有
[00:12:42.280 --> 00:12:44.280]  中學的、有大專的
[00:12:44.280 --> 00:12:46.280]  你會不會覺得
[00:12:46.280 --> 00:12:48.280]  我依然
[00:12:48.280 --> 00:12:50.280]  信耶穌
[00:12:50.280 --> 00:12:52.280]  都會做自己
[00:12:52.280 --> 00:12:54.280]  我經常聽到
[00:12:54.280 --> 00:12:56.280]  有人說
[00:12:56.280 --> 00:12:58.280]  文牧者
[00:12:58.280 --> 00:13:00.280]  我應該怎樣做
[00:13:00.280 --> 00:13:02.280]  我們會回答他
[00:13:02.280 --> 00:13:04.280]  你不可以這樣做
[00:13:04.280 --> 00:13:06.280]  你這樣做就不行了
[00:13:06.280 --> 00:13:08.280]  但是我要做
[00:13:08.280 --> 00:13:10.280]  做回我自己
[00:13:10.280 --> 00:13:12.280]  做回一個真我
[00:13:12.280 --> 00:13:14.280]  但是聖經裡說過
[00:13:14.280 --> 00:13:16.280]  我們信耶穌的人
[00:13:16.280 --> 00:13:18.280]  活著的
[00:13:18.280 --> 00:13:20.280]  已經不再是你了
[00:13:20.280 --> 00:13:22.280]  因為你的生命
[00:13:22.280 --> 00:13:24.280]  如果交出來給上帝
[00:13:24.280 --> 00:13:26.280]  你的生命就已經
[00:13:26.280 --> 00:13:28.280]  連於上帝
[00:13:28.280 --> 00:13:30.280]  如果我們聽到
[00:13:30.280 --> 00:13:32.280]  但是不行到的話
[00:13:32.280 --> 00:13:34.280]  你的信仰只是
[00:13:34.280 --> 00:13:36.280]  在表面那一層
[00:13:36.280 --> 00:13:38.280]  耶穌形容
[00:13:38.280 --> 00:13:40.280]  這些人是無知的
[00:13:40.280 --> 00:13:42.280]  因為
[00:13:42.280 --> 00:13:44.280]  耶穌不是說他們不聰明
[00:13:44.280 --> 00:13:46.280]  他們可以是聰明的
[00:13:46.280 --> 00:13:48.280]  但是他們缺乏了智慧
[00:13:48.280 --> 00:13:50.280]  他們聰明的
[00:13:50.280 --> 00:13:52.280]  因為他們建築在
[00:13:52.280 --> 00:13:54.280]  這些很平穩的沙上
[00:13:54.280 --> 00:13:56.280]  他們以為
[00:13:56.280 --> 00:13:58.280]  可以很快地
[00:13:58.280 --> 00:14:00.280]  建立起來
[00:14:00.280 --> 00:14:02.280]  但是他們沒有智慧
[00:14:02.280 --> 00:14:04.280]  去選擇一個
[00:14:04.280 --> 00:14:06.280]  穩固的根基
[00:14:06.280 --> 00:14:08.280]  當生命中的風雨來到的時候
[00:14:08.280 --> 00:14:10.280]  他就
[00:14:10.280 --> 00:14:12.280]  只會停留在
[00:14:12.280 --> 00:14:14.280]  口頭上
[00:14:14.280 --> 00:14:16.280]  和形式上
[00:14:16.280 --> 00:14:18.280]  就好像剛才所說
[00:14:18.280 --> 00:14:20.280]  放子建立在沙土上
[00:14:20.280 --> 00:14:22.280]  我想
[00:14:22.280 --> 00:14:24.280]  你想想你自己
[00:14:24.280 --> 00:14:26.280]  你有沒有
[00:14:26.280 --> 00:14:28.280]  把你的時間和精力
[00:14:28.280 --> 00:14:30.280]  放在這些
[00:14:30.280 --> 00:14:32.280]  短暫的事物上呢?
[00:14:32.280 --> 00:14:34.280]  當你
[00:14:34.280 --> 00:14:36.280]  坐在這裡這麼多年
[00:14:36.280 --> 00:14:38.280]  在這裡聽道的時候
[00:14:38.280 --> 00:14:40.280]  你有沒有
[00:14:40.280 --> 00:14:42.280]  活出你所聽的東西呢?
[00:14:42.280 --> 00:14:44.280]  會不會
[00:14:44.280 --> 00:14:46.280]  我們常說
[00:14:46.280 --> 00:14:48.280]  愛人如己,要愛你的鄰舍
[00:14:48.280 --> 00:14:50.280]  當你身邊
[00:14:50.280 --> 00:14:52.280]  有需要幫助的人的時候
[00:14:52.280 --> 00:14:54.280]  你會不會去幫呢?
[00:14:54.280 --> 00:14:56.280]  當你的同學
[00:14:56.280 --> 00:14:58.280]  問你的功課
[00:14:58.280 --> 00:15:00.280]  你又知道你明明會做的時候
[00:15:00.280 --> 00:15:02.280]  你會不會
[00:15:02.280 --> 00:15:04.280]  印象是,我教了你
[00:15:04.280 --> 00:15:06.280]  你又會,那我就低分一點
[00:15:06.280 --> 00:15:08.280]  會不會
[00:15:08.280 --> 00:15:10.280]  是這樣的心態呢?
[00:15:10.280 --> 00:15:12.280]  自己要想想
[00:15:12.280 --> 00:15:14.280]  最後
[00:15:14.280 --> 00:15:16.280]  說到真正的震撼
[00:15:16.280 --> 00:15:18.280]  是耶穌的
[00:15:18.280 --> 00:15:20.280]  權柄
[00:15:20.280 --> 00:15:22.280]  在28、29節那裡說
[00:15:22.280 --> 00:15:24.280]  耶穌說完這些話之後
[00:15:24.280 --> 00:15:26.280]  眾人都很稀奇
[00:15:26.280 --> 00:15:28.280]  祂的教訓
[00:15:28.280 --> 00:15:30.280]  因為祂的教訓
[00:15:30.280 --> 00:15:32.280]  正像有權柄的人
[00:15:32.280 --> 00:15:34.280]  不像他們的民事
[00:15:34.280 --> 00:15:36.280]  真正的震撼
[00:15:36.280 --> 00:15:38.280]  是耶穌的權柄
[00:15:38.280 --> 00:15:40.280]  這裡說
[00:15:40.280 --> 00:15:42.280]  耶穌所說的話
[00:15:42.280 --> 00:15:44.280]  是帶著權柄的說話
[00:15:44.280 --> 00:15:46.280]  當眾人
[00:15:46.280 --> 00:15:48.280]  聽了耶穌的教訓
[00:15:48.280 --> 00:15:50.280]  他又感到驚訝的時候
[00:15:50.280 --> 00:15:52.280]  驚訝是什麼呢?
[00:15:52.280 --> 00:15:54.280]  驚訝祂的說話
[00:15:54.280 --> 00:15:56.280]  是充滿了力量的
[00:15:56.280 --> 00:15:58.280]  不會像當時的民事
[00:15:58.280 --> 00:16:00.280]  只是讀出
[00:16:00.280 --> 00:16:02.280]  他們要遵守的律法
[00:16:02.280 --> 00:16:04.280]  而不是直接
[00:16:04.280 --> 00:16:06.280]  由創造主
[00:16:06.280 --> 00:16:08.280]  直接跟他們說
[00:16:08.280 --> 00:16:10.280]  告訴他們
[00:16:10.280 --> 00:16:12.280]  生活應該是怎樣
[00:16:12.280 --> 00:16:16.280]  當在這裡提醒我們
[00:16:16.280 --> 00:16:18.280]  耶穌的說話
[00:16:18.280 --> 00:16:20.280]  不單單
[00:16:20.280 --> 00:16:22.280]  只是一些故事
[00:16:22.280 --> 00:16:24.280]  不單單
[00:16:24.280 --> 00:16:26.280]  只是一本書
[00:16:26.280 --> 00:16:28.280]  你看完就算了
[00:16:28.280 --> 00:16:30.280]  其實神的說話
[00:16:30.280 --> 00:16:32.280]  是帶給我們
[00:16:32.280 --> 00:16:34.280]  生命改變的能力
[00:16:34.280 --> 00:16:36.280]  剛才一開始
[00:16:36.280 --> 00:16:38.280]  我們說今個月
[00:16:38.280 --> 00:16:40.280]  我們是
[00:16:40.280 --> 00:16:42.280]  Transformation
[00:16:42.280 --> 00:16:44.280]  是要我們的生命有改變
[00:16:44.280 --> 00:16:46.280]  當你說我們
[00:16:46.280 --> 00:16:48.280]  做不到
[00:16:48.280 --> 00:16:50.280]  做不到改變的時候
[00:16:50.280 --> 00:16:52.280]  你有沒有想過
[00:16:52.280 --> 00:16:54.280]  你想要改變呢?
[00:16:54.280 --> 00:16:56.280]  首先
[00:16:56.280 --> 00:16:58.280]  在菲勒比書4章13節
[00:16:58.280 --> 00:17:00.280]  說了一句很重要的話
[00:17:00.280 --> 00:17:02.280]  我靠著那
[00:17:02.280 --> 00:17:04.280]  加給我力量的
[00:17:04.280 --> 00:17:06.280]  凡事都能做
[00:17:06.280 --> 00:17:08.280]  只要你自己
[00:17:08.280 --> 00:17:10.280]  首先是你自己想改變
[00:17:10.280 --> 00:17:12.280]  你想改變
[00:17:12.280 --> 00:17:14.280]  才會帶來
[00:17:14.280 --> 00:17:16.280]  這個力量
[00:17:16.280 --> 00:17:18.280]  給你
[00:17:18.280 --> 00:17:20.280]  我會加你力量
[00:17:20.280 --> 00:17:22.280]  給你去改變
[00:17:22.280 --> 00:17:24.280]  聽從這個權柄
[00:17:24.280 --> 00:17:26.280]  有權柄的人
[00:17:26.280 --> 00:17:28.280]  所說的話之後
[00:17:28.280 --> 00:17:30.280]  我們的生命就得到
[00:17:30.280 --> 00:17:32.280]  鞏固
[00:17:32.280 --> 00:17:34.280]  當我們選擇去信服
[00:17:34.280 --> 00:17:36.280]  耶穌的權柄的時候
[00:17:36.280 --> 00:17:38.280]  我們的生命就會被根生
[00:17:38.280 --> 00:17:40.280]  變得更加堅固
[00:17:40.280 --> 00:17:42.280]  不再是靠
[00:17:42.280 --> 00:17:44.280]  自己的力量
[00:17:44.280 --> 00:17:46.280]  而是依靠他的智慧
[00:17:46.280 --> 00:17:48.280]  和能力
[00:17:48.280 --> 00:17:50.280]  去面對生命裡各樣的挑戰
[00:17:50.280 --> 00:17:52.280]  剛才一直
[00:17:52.280 --> 00:17:54.280]  我們在這裡看到
[00:17:54.280 --> 00:17:56.280]  為什麼我要說
[00:17:56.280 --> 00:17:58.280]  生命中不能承受的
[00:17:58.280 --> 00:18:00.280]  震呢?
[00:18:00.280 --> 00:18:02.280]  可能在你們現在
[00:18:02.280 --> 00:18:04.280]  這個光景裡
[00:18:04.280 --> 00:18:06.280]  你的震動是很少的
[00:18:06.280 --> 00:18:08.280]  但是當你
[00:18:08.280 --> 00:18:10.280]  越來越成長的時候
[00:18:10.280 --> 00:18:12.280]  在你的生命裡
[00:18:12.280 --> 00:18:14.280]  那個震動
[00:18:14.280 --> 00:18:16.280]  將會很大
[00:18:16.280 --> 00:18:18.280]  無論是你的
[00:18:18.280 --> 00:18:20.280]  學業
[00:18:20.280 --> 00:18:22.280]  無論將來
[00:18:22.280 --> 00:18:24.280]  你的工作
[00:18:24.280 --> 00:18:26.280]  將來你自己建立的家庭
[00:18:26.280 --> 00:18:28.280]  或者是
[00:18:28.280 --> 00:18:30.280]  你的
[00:18:30.280 --> 00:18:32.280]  生活上
[00:18:32.280 --> 00:18:34.280]  一些很現實的
[00:18:34.280 --> 00:18:36.280]  金錢上
[00:18:36.280 --> 00:18:38.280]  都可以成為你很多的震撼
[00:18:38.280 --> 00:18:40.280]  但是你有沒有這樣的力量
[00:18:40.280 --> 00:18:42.280]  有沒有這樣的根本
[00:18:42.280 --> 00:18:44.280]  在這個震動的時候
[00:18:44.280 --> 00:18:46.280]  你依然對你的信仰
[00:18:46.280 --> 00:18:48.280]  是屹立不倒的呢?
[00:18:48.280 --> 00:18:50.280]  這個是
[00:18:50.280 --> 00:18:52.280]  我今天很想和你們分享的
[00:18:52.280 --> 00:18:54.280]  這個分享
[00:18:54.280 --> 00:18:56.280]  不單單只是一個
[00:18:56.280 --> 00:18:58.280]  好像一個
[00:18:58.280 --> 00:19:00.280]  一個預言
[00:19:00.280 --> 00:19:02.280]  就這樣說
[00:19:02.280 --> 00:19:04.280]  屋建在沙土不好
[00:19:04.280 --> 00:19:06.280]  要建在盆地
[00:19:06.280 --> 00:19:08.280]  要建在
[00:19:08.280 --> 00:19:10.280]  盆地
[00:19:10.280 --> 00:19:12.280]  要建在盆石上
[00:19:12.280 --> 00:19:14.280]  要建在盆石上
[00:19:14.280 --> 00:19:16.280]  正正就是一個這麼簡單
[00:19:16.280 --> 00:19:18.280]  幾節的經文
