
[00:00:00.000 --> 00:00:02.000]  今天我們繼續看啟示錄
[00:06:50.840 --> 00:06:52.840]  這位再來的耶穌
[00:06:52.840 --> 00:06:54.840]  他的身份和他第一次到城肉身
[00:06:54.840 --> 00:06:57.840]  來到地上是完全不同
[00:06:58.840 --> 00:07:00.840]  耶穌第一次來臨
[00:07:00.840 --> 00:07:03.840]  是要做受苦的袋贖者
[00:07:03.840 --> 00:07:07.840]  整個生命都是受苦者
[00:07:07.840 --> 00:07:09.840]  但他是袋贖者
[00:07:09.840 --> 00:07:11.840]  這次他要來作王
[00:07:11.840 --> 00:07:14.840]  做世界的統治者
[00:07:14.840 --> 00:07:17.840]  不如我們一起讀這幾個經文
[00:07:17.840 --> 00:07:18.840]  我們一起讀
[00:07:18.840 --> 00:07:20.840]  後來我看見天開了
[00:07:20.840 --> 00:07:23.840]  有一匹白馬騎在馬上的
[00:07:23.840 --> 00:07:25.840]  稱為誠信真實
[00:07:25.840 --> 00:07:28.840]  他審判和征戰都憑著公義
[00:07:28.840 --> 00:07:30.840]  他的眼睛如火焰
[00:07:30.840 --> 00:07:33.840]  頭上戴著許多冠冕
[00:07:33.840 --> 00:07:35.840]  他身上寫著一個名詞
[00:07:35.840 --> 00:07:38.840]  除了他自己沒有人知道
[00:07:38.840 --> 00:07:41.840]  他穿著浸過血的衣服
[00:07:41.840 --> 00:07:43.840]  他的名稱為神之道
[00:07:43.840 --> 00:07:46.840]  眾天君都鎧著白馬
[00:07:46.840 --> 00:07:50.840]  認著又白又潔淨的細麻衣跟隨他
[00:07:50.840 --> 00:07:53.840]  有利劍從他口中出來
[00:07:53.840 --> 00:07:55.840]  用來擊打列國
[00:07:55.840 --> 00:07:58.840]  他要用鐵杖管轄他們
[00:07:58.840 --> 00:08:02.840]  並且要穿全能神列路的駕走池
[00:08:02.840 --> 00:08:05.840]  他的衣服和大腿上寫著
[00:08:05.840 --> 00:08:09.840]  萬王之王 萬主之主的名號
[00:08:09.840 --> 00:08:16.840]  他說我看見天開了
[00:08:16.840 --> 00:08:18.840]  在聖經裏面我們見到
[00:08:18.840 --> 00:08:20.840]  通常這個說法
[00:08:20.840 --> 00:08:23.840]  都是表達他見到的是一個神的啟示
[00:08:23.840 --> 00:08:25.840]  在這個啟示當中
[00:08:25.840 --> 00:08:28.840]  約翰見到耶穌基督騎著白馬
[00:08:28.840 --> 00:08:31.840]  以德聖戰士的身份來出現
[00:08:31.840 --> 00:08:34.840]  約翰一見這個意象
[00:08:34.840 --> 00:08:36.840]  他很快就體會到一件事
[00:08:36.840 --> 00:08:38.840]  因為在第一世紀猶太信仰
[00:08:38.840 --> 00:08:40.840]  當時的猶太人相信
[00:08:40.840 --> 00:08:41.840]  在末後的日子
[00:08:41.840 --> 00:08:44.840]  尼塞亞會以戰士的身份來出現
[00:08:44.840 --> 00:08:47.840]  他帶領大軍和神國的敵人
[00:08:47.840 --> 00:08:49.840]  進行最後的爭戰
[00:08:49.840 --> 00:08:51.840]  並且是以德聖
[00:08:51.840 --> 00:08:52.840]  所以當約翰見到
[00:08:52.840 --> 00:08:55.840]  騎白馬者後面一大班的天軍
[00:08:55.840 --> 00:08:58.840]  他就知道這個意象
[00:08:58.840 --> 00:09:02.840]  是說勝利者要海船來進入
[00:09:02.840 --> 00:09:08.840]  白色在古代世界代表勝利
[00:09:08.840 --> 00:09:10.840]  而當時的羅馬將軍海船
[00:09:10.840 --> 00:09:11.840]  通常都是騎白馬
[00:09:11.840 --> 00:09:13.840]  其他的軍兵不是
[00:09:13.840 --> 00:09:16.840]  要凸顯他那種身份
[00:09:16.840 --> 00:09:19.840]  當時的將軍是這樣的
[00:09:19.840 --> 00:09:21.840]  將自己的名字寫在衣服上
[00:09:21.840 --> 00:09:23.840]  和寫在兩個大腿上
[00:09:23.840 --> 00:09:24.840]  為什麼這麼奇怪呢
[00:09:24.840 --> 00:09:25.840]  很容易知道
[00:09:25.840 --> 00:09:26.840]  你站在那裡
[00:09:26.840 --> 00:09:27.840]  如果騎馬就知道了
[00:09:27.840 --> 00:09:28.840]  馬走過來
[00:09:28.840 --> 00:09:29.840]  離遠
[00:09:29.840 --> 00:09:32.840]  胸口那裡你會看到他的名字
[00:09:32.840 --> 00:09:33.840]  提多將軍
[00:09:33.840 --> 00:09:35.840]  你就知道這是誰
[00:09:35.840 --> 00:09:36.840]  兩隻大腿
[00:09:36.840 --> 00:09:38.840]  騎馬一路向你走
[00:09:38.840 --> 00:09:40.840]  你在旁邊的視角
[00:09:40.840 --> 00:09:42.840]  剛剛看到的就是他兩個大腿
[00:09:42.840 --> 00:09:45.840]  又看到原來是什麼將軍
[00:09:45.840 --> 00:09:47.840]  海船回來
[00:09:47.840 --> 00:09:49.840]  所以約翰看到這個意象
[00:09:49.840 --> 00:09:50.840]  絕對很快就知道
[00:09:50.840 --> 00:09:53.840]  究竟這個意象表達的是什麼
[00:09:53.840 --> 00:09:56.840]  羅馬將軍就是這樣
[00:09:56.840 --> 00:09:57.840]  坐著白馬
[00:09:57.840 --> 00:10:00.840]  寫著他的名字進入羅馬城
[00:10:00.840 --> 00:10:03.840]  接受民眾的歡呼和皇帝的掌賞
[00:10:03.840 --> 00:10:04.840]  所以約翰一看到
[00:10:04.840 --> 00:10:06.840]  就知道這個意象
[00:10:06.840 --> 00:10:08.840]  神給他看到的
[00:10:08.840 --> 00:10:11.840]  是指示一個得勝者的形象
[00:10:11.840 --> 00:10:13.840]  經文有提到
[00:10:13.840 --> 00:10:16.840]  這位基督身上寫了一個名字
[00:10:16.840 --> 00:10:18.840]  他的名字
[00:10:18.840 --> 00:10:19.840]  很有趣
[00:10:19.840 --> 00:10:20.840]  如果我們留意這段經文
[00:10:20.840 --> 00:10:22.840]  19章12節就說
[00:10:22.840 --> 00:10:24.840]  他身上寫了一個名字
[00:10:24.840 --> 00:10:26.840]  但大家不知道那是什麼名字
[00:10:26.840 --> 00:10:27.840]  但13節又說
[00:10:27.840 --> 00:10:29.840]  他的名稱為神之道
[00:10:29.840 --> 00:10:32.840]  然後在19章16節
[00:10:32.840 --> 00:10:33.840]  我們剛才讀最後那裡
[00:10:33.840 --> 00:10:35.840]  又說他的衣服和太腿上
[00:10:35.840 --> 00:10:36.840]  寫了萬王之王
[00:10:36.840 --> 00:10:38.840]  萬主之主的名號
[00:10:38.840 --> 00:10:42.840]  又說不知道叫什麼名字
[00:10:43.840 --> 00:10:44.840]  又說叫神之道
[00:10:44.840 --> 00:10:46.840]  接著就說他是萬王之王
[00:10:46.840 --> 00:10:48.840]  萬主之主是他的名號
[00:10:48.840 --> 00:10:50.840]  既然聖經說
[00:10:50.840 --> 00:10:51.840]  第一個名字不知道
[00:10:51.840 --> 00:10:52.840]  我們不去猜
[00:10:52.840 --> 00:10:53.840]  因為都說了是個奧秘
[00:10:53.840 --> 00:10:54.840]  猜來做什麼
[00:10:54.840 --> 00:10:56.840]  雖然這個世界很多人很喜歡猜
[00:10:56.840 --> 00:10:58.840]  如果我們看很多的聖經書
[00:10:58.840 --> 00:11:00.840]  都有人和我們猜是什麼
[00:11:00.840 --> 00:11:01.840]  那不要理他
[00:11:01.840 --> 00:11:03.840]  但這三個名號
[00:11:03.840 --> 00:11:04.840]  我看的時候
[00:11:04.840 --> 00:11:05.840]  我覺得他分別描述了三樣東西
[00:11:05.840 --> 00:11:06.840]  第一
[00:11:06.840 --> 00:11:08.840]  就說這位基督
[00:11:08.840 --> 00:11:10.840]  沒有人知道他的名字
[00:11:10.840 --> 00:11:11.840]  代表他充滿奧秘
[00:11:11.840 --> 00:11:13.840]  也沒有人有能力
[00:11:13.840 --> 00:11:15.840]  完全掌控他、操控他
[00:11:15.840 --> 00:11:17.840]  因為他沒有名字
[00:11:17.840 --> 00:11:19.840]  讓你來表述
[00:11:19.840 --> 00:11:21.840]  沒有名字讓你來決定
[00:11:21.840 --> 00:11:24.840]  第二
[00:11:24.840 --> 00:11:26.840]  他的名字是神之道
[00:11:26.840 --> 00:11:27.840]  我們記得《約翰福音》
[00:11:27.840 --> 00:11:28.840]  一章一節是
[00:11:28.840 --> 00:11:29.840]  太初有道
[00:11:29.840 --> 00:11:30.840]  道與神同在
[00:11:30.840 --> 00:11:31.840]  道就是神
[00:11:31.840 --> 00:11:32.840]  所以我們相信
[00:11:32.840 --> 00:11:33.840]  第二個名號
[00:11:33.840 --> 00:11:34.840]  是告訴我們
[00:11:34.840 --> 00:11:35.840]  這位見到的
[00:11:35.840 --> 00:11:36.840]  就是基督
[00:11:36.840 --> 00:11:38.840]  是神的兒子
[00:11:38.840 --> 00:11:40.840]  第三
[00:11:40.840 --> 00:11:41.840]  皇之王、萬主之主
[00:11:41.840 --> 00:11:42.840]  是告訴我們
[00:11:42.840 --> 00:11:44.840]  這位基督是普天下的王
[00:11:44.840 --> 00:11:46.840]  擁有終極的王權
[00:11:46.840 --> 00:11:49.840]  因此約翰所見到的視像
[00:11:49.840 --> 00:11:50.840]  是告訴我們
[00:11:50.840 --> 00:11:52.840]  這裡說基督三個很重要的身份
[00:11:52.840 --> 00:11:54.840]  就是他獨一的神
[00:11:54.840 --> 00:11:56.840]  是受苦的代屬高揚
[00:11:56.840 --> 00:12:00.840]  也是得勝和海船的基督
[00:12:00.840 --> 00:12:02.840]  獨一的神
[00:12:02.840 --> 00:12:05.840]  無始無終
[00:12:05.840 --> 00:12:07.840]  最尊貴的
[00:12:07.840 --> 00:12:08.840]  他是代屬的高揚
[00:12:08.840 --> 00:12:09.840]  他來到這個地上
[00:12:09.840 --> 00:12:10.840]  他是神的兒子
[00:12:10.840 --> 00:12:11.840]  不過他為我和你
[00:12:11.840 --> 00:12:13.840]  死在這個十字架上
[00:12:13.840 --> 00:12:15.840]  但他還死亡當中
[00:12:15.840 --> 00:12:16.840]  復活升天
[00:12:16.840 --> 00:12:17.840]  最後他得勝
[00:12:17.840 --> 00:12:18.840]  海船回來
[00:12:18.840 --> 00:12:23.840]  這位得勝的
[00:12:23.840 --> 00:12:25.840]  海船的基督
[00:12:25.840 --> 00:12:27.840]  被稱為誠信真實
[00:12:27.840 --> 00:12:29.840]  誠信真實
[00:12:29.840 --> 00:12:30.840]  是復活的基督
[00:12:30.840 --> 00:12:31.840]  如果我們記得
[00:12:31.840 --> 00:12:33.840]  在啟示錄三章十四節
[00:12:33.840 --> 00:12:35.840]  寫給老弟家教會的時候
[00:12:35.840 --> 00:12:37.840]  他所用的稱號
[00:12:38.840 --> 00:12:39.840]  我們記得七教會
[00:12:39.840 --> 00:12:41.840]  耶穌基督在不同的教會
[00:12:41.840 --> 00:12:42.840]  用不同的名號
[00:12:42.840 --> 00:12:44.840]  在老弟家教會
[00:12:44.840 --> 00:12:45.840]  他用這個稱號
[00:12:45.840 --> 00:12:49.840]  這個稱號
[00:12:49.840 --> 00:12:51.840]  正好和那個充滿謊言
[00:12:51.840 --> 00:12:53.840]  導致人叛逆神的龍和獸
[00:12:53.840 --> 00:12:55.840]  作出一個很大的對比
[00:12:55.840 --> 00:12:57.840]  獸是說謊者之父
[00:12:57.840 --> 00:13:01.840]  但是神卻是誠信真實之父
[00:13:01.840 --> 00:13:04.840]  他本身就是誠信真實
[00:13:04.840 --> 00:13:06.840]  有人說誠信真實
[00:13:06.840 --> 00:13:08.840]  可以意義為可信的
[00:13:08.840 --> 00:13:10.840]  和真正相符的
[00:13:10.840 --> 00:13:13.840]  他的眼目如同火焰
[00:13:13.840 --> 00:13:15.840]  是表達他目光銳利
[00:13:15.840 --> 00:13:17.840]  沒有人可以避過他的審判
[00:13:17.840 --> 00:13:19.840]  這個形象表達了
[00:13:19.840 --> 00:13:21.840]  在約翰的視角當中
[00:13:21.840 --> 00:13:24.840]  耶穌基督對敵人所犯的罪
[00:13:24.840 --> 00:13:26.840]  所作的判斷和懲治
[00:13:26.840 --> 00:13:28.840]  是合乎公義
[00:13:28.840 --> 00:13:29.840]  也公平的
[00:13:29.840 --> 00:13:30.840]  這位再來的皇
[00:13:30.840 --> 00:13:31.840]  他的審判
[00:13:31.840 --> 00:13:33.840]  不是隨隨便便
[00:13:33.840 --> 00:13:35.840]  不是事事淡淡
[00:13:35.840 --> 00:13:37.840]  沒有法官可以這樣做
[00:13:37.840 --> 00:13:40.840]  你們兩個犯罪
[00:13:40.840 --> 00:13:42.840]  什麼罪不用說了
[00:13:42.840 --> 00:13:43.840]  就判這樣吧
[00:13:43.840 --> 00:13:44.840]  你走就走吧
[00:13:44.840 --> 00:13:45.840]  無罪釋放吧
[00:13:45.840 --> 00:13:46.840]  沒有的
[00:13:46.840 --> 00:13:48.840]  耶穌基督的目光銳利
[00:13:48.840 --> 00:13:50.840]  所有的人在他面前
[00:13:50.840 --> 00:13:53.840]  都是受到合乎他的公義
[00:13:53.840 --> 00:13:55.840]  合乎公義的判斷
[00:13:55.840 --> 00:13:57.840]  頭上戴著很多冠冕
[00:13:57.840 --> 00:13:59.840]  表達基督在臨的時候
[00:13:59.840 --> 00:14:01.840]  撒旦被消滅
[00:14:01.840 --> 00:14:04.840]  世界的皇權重歸於他的身上
[00:14:04.840 --> 00:14:06.840]  而他所擁有的皇權
[00:14:06.840 --> 00:14:09.840]  是超越世上所有的君王
[00:14:09.840 --> 00:14:11.840]  沒有地上在歷史上
[00:14:11.840 --> 00:14:14.840]  任何一個君王可以跟他比喻
[00:14:14.840 --> 00:14:16.840]  沒有
[00:14:16.840 --> 00:14:18.840]  任何一個都沒有
[00:14:18.840 --> 00:14:21.840]  而天使殉道者得勝的信徒
[00:14:21.840 --> 00:14:22.840]  聖經說騎著白馬
[00:14:22.840 --> 00:14:23.840]  穿著白袖
[00:14:23.840 --> 00:14:24.840]  潔淨細麻
[00:14:24.840 --> 00:14:25.840]  這群人
[00:14:25.840 --> 00:14:26.840]  很多人相信
[00:14:26.840 --> 00:14:29.840]  天使是殉道者和所有得勝的信徒
[00:14:29.840 --> 00:14:31.840]  他們跟隨基督
[00:14:31.840 --> 00:14:33.840]  不過他們不是參與戰爭
[00:14:33.840 --> 00:14:34.840]  所以放心
[00:14:34.840 --> 00:14:35.840]  我們不用打仗
[00:14:35.840 --> 00:14:38.840]  他們不是參與戰爭
[00:14:38.840 --> 00:14:39.840]  而是他們要一起
[00:14:39.840 --> 00:14:41.840]  跟隨這位得勝的基督
[00:14:41.840 --> 00:14:44.840]  見證基督審判和救贖的工作
[00:14:44.840 --> 00:14:47.840]  見證至終邪惡勢力的崩潰
[00:14:47.840 --> 00:14:50.840]  這就是在基督教安息禮拜當中
[00:14:50.840 --> 00:14:51.840]  我們常常提到
[00:14:51.840 --> 00:14:52.840]  就是以死的基督徒
[00:14:52.840 --> 00:14:54.840]  在耶穌基督再來的時候
[00:14:54.840 --> 00:14:58.840]  他們會和耶穌一同回來
[00:14:58.840 --> 00:14:59.840]  而如果到時
[00:14:59.840 --> 00:15:01.840]  耶穌如果這個時候再來
[00:15:01.840 --> 00:15:03.840]  他應該不會在這裡出現
[00:15:03.840 --> 00:15:04.840]  因為聖經說
[00:15:04.840 --> 00:15:06.840]  他會將我們提到空中
[00:15:06.840 --> 00:15:07.840]  和他相會
[00:15:07.840 --> 00:15:09.840]  所以這裡說到
[00:15:09.840 --> 00:15:10.840]  在天君當中
[00:15:10.840 --> 00:15:12.840]  我相信
[00:15:12.840 --> 00:15:14.840]  應該有你和我在裡面
[00:15:14.840 --> 00:15:17.840]  沒有就很大件事了
[00:15:17.840 --> 00:15:18.840]  如果我們在這裡見到
[00:15:18.840 --> 00:15:20.840]  哇 耶穌帶著天使天君來
[00:15:20.840 --> 00:15:21.840]  那就很大件事了
[00:15:21.840 --> 00:15:23.840]  我們不要期盼那件事
[00:15:23.840 --> 00:15:25.840]  不要期盼看一些很偉大的景象
[00:15:25.840 --> 00:15:27.840]  我們應該參與在那個偉大的景象裡面
[00:15:29.840 --> 00:15:31.840]  而按照猶太人的信仰背景
[00:15:31.840 --> 00:15:33.840]  約翰所見的基督
[00:15:33.840 --> 00:15:35.840]  穿著浸過血的衣服
[00:15:35.840 --> 00:15:38.840]  都是一種得勝戰士的形象
[00:15:38.840 --> 00:15:41.840]  表達基督在征戰中海盛歸來
[00:15:41.840 --> 00:15:46.840]  在《二賽亞書》63章
[00:15:46.840 --> 00:15:49.840]  第三節是這樣記載的
[00:15:49.840 --> 00:15:51.840]  「我獨自喘詐走馳
[00:15:51.840 --> 00:15:54.840]  萬民中並無一人與我同在
[00:15:54.840 --> 00:15:56.840]  我發怒將他們喘下
[00:15:56.840 --> 00:15:59.840]  發烈怒將他們踐踏
[00:15:59.840 --> 00:16:02.840]  他們的血踐在我的衣服上
[00:16:02.840 --> 00:16:05.840]  玷污了我一切的衣裳」
[00:16:05.840 --> 00:16:07.840]  在歷史上曾經有人說
[00:16:07.840 --> 00:16:10.840]  耶穌基督在白色袍上的血
[00:16:10.840 --> 00:16:11.840]  是代表祂為我們流的血
[00:16:11.840 --> 00:16:12.840]  我相信不是
[00:16:12.840 --> 00:16:15.840]  因為這裡很清楚
[00:16:15.840 --> 00:16:17.840]  這裡是說祂是出來征戰
[00:16:17.840 --> 00:16:20.840]  所以按《二賽亞書》所說
[00:16:20.840 --> 00:16:22.840]  祂身上的血是仇敵
[00:16:22.840 --> 00:16:24.840]  就是那些對抗神
[00:16:24.840 --> 00:16:27.840]  逼迫信徒的撒旦勢力所流的血
[00:16:27.840 --> 00:16:30.840]  這樣描寫是表達基督再臨的時候
[00:16:30.840 --> 00:16:32.840]  所要成就的是最終審判
[00:16:32.840 --> 00:16:34.840]  所有他的敵人
[00:16:34.840 --> 00:16:36.840]  就是地上所有邪惡的勢力
[00:16:36.840 --> 00:16:38.840]  都要付出血的代價
[00:16:38.840 --> 00:16:43.840]  在這位基督審判的過程當中
[00:16:43.840 --> 00:16:46.840]  曾經又說有利劍在他的口中出來
[00:16:46.840 --> 00:16:49.840]  其實這個視像在啟示錄一章16節
[00:16:49.840 --> 00:16:51.840]  就是當約翰一見到
[00:16:51.840 --> 00:16:53.840]  啟示錄他的異象的時候
[00:16:53.840 --> 00:16:54.840]  就已經見過了
[00:16:54.840 --> 00:16:56.840]  因為在啟示錄一章16節
[00:16:56.840 --> 00:16:59.840]  他就說他口中出來一把兩刃的利劍
[00:16:59.840 --> 00:17:02.840]  這個是神私人審判的一個隱喻
[00:17:02.840 --> 00:17:06.840]  就說基督用來擊殺列國的敵人
