
[00:00:00.000 --> 00:00:02.800]  今日我哋會講
[00:04:13.440 --> 00:04:15.440]  我哋嘅人際關係
[00:04:15.440 --> 00:04:18.480]  我哋好想被對方去接納
[00:04:18.480 --> 00:04:21.040]  我哋好怕被排擠
[00:04:21.040 --> 00:04:23.040]  好怕自己一個人
[00:04:23.040 --> 00:04:25.840]  呢啲會唔會成為我哋
[00:04:25.840 --> 00:04:30.000]  唔開心或者唔能夠快樂嘅泉源呢
[00:04:30.000 --> 00:04:33.840]  甚至而家喺社交媒體裏面
[00:04:33.840 --> 00:04:36.240]  我哋可以睇到好多嘅
[00:04:36.240 --> 00:04:39.200]  唔同我哋嘅朋友或者唔同嘅人
[00:04:39.200 --> 00:04:41.200]  佢哋嘅日常生活
[00:04:41.200 --> 00:04:42.960]  你可能會睇到
[00:04:42.960 --> 00:04:45.600]  佢嘅生活咁精彩嘅呢
[00:04:45.600 --> 00:04:49.200]  但係你睇到佢嘅生活咁精彩係咪真嘅呢
[00:04:49.200 --> 00:04:51.600]  呢啲我哋識得要分辨
[00:04:51.600 --> 00:04:55.200]  寶羅話過畀我哋知一樣好重要嘅事情
[00:04:55.200 --> 00:04:57.440]  佢話真正嘅喜樂
[00:04:57.440 --> 00:05:00.000]  唔係依靠環境
[00:05:00.000 --> 00:05:04.160]  而係依靠嚟自我哋嘅基督
[00:05:04.160 --> 00:05:07.280]  所以今日我想同大家分享
[00:05:07.280 --> 00:05:08.960]  三個秘訣
[00:05:08.960 --> 00:05:10.240]  第一個秘訣
[00:05:10.240 --> 00:05:12.080]  喺困難裏面
[00:05:12.080 --> 00:05:14.720]  亦都係神嘅一個機會
[00:05:14.720 --> 00:05:17.760]  喺經文裏面咁樣講嘅
[00:05:17.760 --> 00:05:19.200]  可唔可以同我讀呀
[00:05:19.200 --> 00:05:21.040]  讀中文呢
[00:05:21.040 --> 00:05:22.800]  一齊讀一二三
[00:05:22.800 --> 00:05:24.000]  弟兄們
[00:05:24.000 --> 00:05:26.400]  我願意你們知道
[00:05:26.400 --> 00:05:30.720]  我所遭遇的事更是叫福音慶王
[00:05:30.720 --> 00:05:33.360]  以致我受的困所
[00:05:33.360 --> 00:05:36.960]  在羽營全軍和其餘的人中
[00:05:36.960 --> 00:05:40.480]  已經顯明是為基督的緣故
[00:05:40.480 --> 00:05:43.600]  並且那在主類的弟兄
[00:05:43.600 --> 00:05:46.320]  多半因我受的困所
[00:05:46.320 --> 00:05:48.160]  就篤信不疑
[00:05:48.160 --> 00:05:49.920]  愈發放膽
[00:05:49.920 --> 00:05:53.440]  全神的道無所懼怕
[00:05:53.440 --> 00:05:56.880]  喺呢度保羅將佢自己
[00:05:56.880 --> 00:06:01.440]  喺環境裏面完全去改變
[00:06:01.440 --> 00:06:03.440]  去改變乜嘢呢
[00:06:03.440 --> 00:06:05.760]  佢話呢個十二節嗰度講到
[00:06:05.760 --> 00:06:09.040]  佢話弟兄們我願意你哋知道
[00:06:09.040 --> 00:06:10.960]  我所遭遇嘅事
[00:06:10.960 --> 00:06:13.840]  係要叫福音慶王
[00:06:13.840 --> 00:06:15.840]  佢所遭遇嘅事係咩呀
[00:06:15.840 --> 00:06:19.040]  就係佢已經喺嗰個監牢裏面
[00:06:19.040 --> 00:06:20.640]  但係監牢裏面
[00:06:20.640 --> 00:06:22.640]  佢唔係自怨自艾呀
[00:06:22.640 --> 00:06:24.240]  而係佢話呢
[00:06:24.240 --> 00:06:28.080]  越要叫呢個福音慶王
[00:06:28.080 --> 00:06:31.440]  有好多時候當我哋遇到困難嘅時候
[00:06:31.440 --> 00:06:34.000]  我哋通常第一句呢就係問
[00:06:34.000 --> 00:06:35.120]  嘩
[00:06:35.120 --> 00:06:38.560]  點解係我遇到呢個困難嘅呢
[00:06:38.560 --> 00:06:44.000]  點解我會遇到咁樣嘅事情嘅呢
[00:06:44.000 --> 00:06:48.560]  點解我會生喺一個咁嘅家庭嘅呢
[00:06:48.560 --> 00:06:51.360]  好多時候我哋都會不停咁樣問
[00:06:51.360 --> 00:06:53.360]  但係保羅話畀我哋知
[00:06:53.360 --> 00:06:56.880]  叫我哋換另一個角度去諗
[00:06:56.880 --> 00:06:58.080]  係咩呢
[00:06:58.080 --> 00:07:02.240]  佢話神喺呢件事裏面
[00:07:02.240 --> 00:07:04.560]  教咗我哋啲乜嘢呢
[00:07:04.560 --> 00:07:08.080]  上帝擺放我喺呢個家庭裏面
[00:07:08.080 --> 00:07:10.640]  係要我做啲乜嘢呢
[00:07:10.640 --> 00:07:15.280]  上帝擺我喺呢個學校裏面
[00:07:15.280 --> 00:07:17.280]  喺呢一班裏面
[00:07:17.280 --> 00:07:21.520]  其實係要我做啲乜嘢呢
[00:07:21.520 --> 00:07:27.120]  我哋學習點樣去換轉一個思考去諗
[00:07:27.120 --> 00:07:32.480]  當我哋被誤會或者被人孤立嘅時候
[00:07:32.480 --> 00:07:35.840]  我哋第一個反應都係好難過
[00:07:35.840 --> 00:07:41.200]  甚至好想報仇或者逃避
[00:07:41.200 --> 00:07:45.280]  但係當我哋換轉另一個眼光睇嘅時候
[00:07:45.280 --> 00:07:48.880]  神要我哋學習啲乜嘢功課呢
[00:07:48.880 --> 00:07:52.480]  最後係有一個新嘅可能性
[00:07:52.480 --> 00:07:54.720]  就係喺困難裏面
[00:07:54.720 --> 00:07:57.040]  我哋成為別人嘅祝福
[00:07:57.040 --> 00:08:00.000]  經歷神恩典嘅平台
[00:08:00.000 --> 00:08:04.640]  好多時候我哋以為我哋係好孤單嘅
[00:08:04.640 --> 00:08:08.800]  有一個真實嘅故事
[00:08:08.800 --> 00:08:11.280]  有一個我嘅學生
[00:08:11.280 --> 00:08:14.240]  佢喺班裏面唔知點解
[00:08:14.240 --> 00:08:17.120]  總係喺班裏面我唔知你哋有冇發現
[00:08:17.120 --> 00:08:21.440]  總係有一兩個同學或者一啲同學
[00:08:21.440 --> 00:08:24.640]  佢哋總係成日自己坐埋一邊
[00:08:24.640 --> 00:08:26.640]  好似冇人理佢嗰啲
[00:08:26.640 --> 00:08:29.120]  我唔知你會唔會係嗰一個
[00:08:29.120 --> 00:08:33.520]  其中有一次我教過一班
[00:08:33.520 --> 00:08:35.200]  有個女孩子
[00:08:35.200 --> 00:08:39.040]  佢唔知點解成日都冇人同佢玩嘅
[00:08:39.040 --> 00:08:42.640]  就算去旅行去聖誕派對
[00:08:42.640 --> 00:08:45.760]  佢都係成日都係自己一個
[00:08:45.760 --> 00:08:50.480]  我都有問佢你唔去嗰邊同嗰班同學玩
[00:08:50.480 --> 00:08:54.800]  跟住佢就會答佢哋唔親我玩
[00:08:54.800 --> 00:08:57.040]  但係佢係一個
[00:08:57.040 --> 00:08:59.440]  爸爸媽媽都係一個基督徒
[00:08:59.440 --> 00:09:01.680]  有一次佢話畀我知
[00:09:01.680 --> 00:09:04.240]  佢嘅傳道目者即係好似你哋咁
[00:09:04.240 --> 00:09:06.240]  佢哋有班主學
[00:09:06.240 --> 00:09:08.720]  佢話畀佢聽到
[00:09:08.720 --> 00:09:10.400]  佢嘅傳道人同佢講
[00:09:10.400 --> 00:09:13.680]  佢話你唔使唔開心
[00:09:13.680 --> 00:09:17.520]  佢話你留意下有冇一啲人同你一樣
[00:09:17.520 --> 00:09:20.800]  都係好難去同別人一齊
[00:09:20.800 --> 00:09:22.800]  或者甚至好似你咁
[00:09:22.800 --> 00:09:26.320]  會話有啲同學唔想同你一齊
[00:09:26.320 --> 00:09:28.640]  於是乎呢個女仔
[00:09:28.640 --> 00:09:33.360]  佢就真係見到無論男仔女仔
[00:09:33.360 --> 00:09:36.320]  佢見到有好幾個同佢一樣
[00:09:36.320 --> 00:09:38.720]  成日都係自己一個人一齊
[00:09:38.720 --> 00:09:42.480]  佢就去嬲呢幾個人
[00:09:42.480 --> 00:09:44.720]  嬲佢唔係去玩
[00:09:44.720 --> 00:09:46.720]  嬲佢係做咩
[00:09:46.720 --> 00:09:48.240]  一齊祈禱
[00:09:48.240 --> 00:09:52.960]  一齊祈禱讓到佢哋唔再覺得孤單
[00:09:52.960 --> 00:09:56.800]  好快呢幾個人
[00:09:56.800 --> 00:10:00.880]  五六個佢哋成為咗一個小組
[00:10:00.880 --> 00:10:06.080]  然後佢哋為到佢自己班裏面嘅同學去祈禱
[00:10:06.080 --> 00:10:12.400]  我唔係話要叫大家去喺學校裏面做一個小圈子
[00:10:12.400 --> 00:10:14.400]  而係我想話畀你知
[00:10:14.400 --> 00:10:17.280]  如果神喺你身邊嘅時候
[00:10:17.280 --> 00:10:19.280]  你係唔會孤單
[00:10:19.280 --> 00:10:24.320]  神會配伴我哋過我哋認為孤單嘅日子
[00:10:24.320 --> 00:10:27.520]  佢會教我哋點樣行出去
[00:10:27.520 --> 00:10:30.960]  讓我哋嘅生命喺喜樂當中
[00:10:30.960 --> 00:10:33.760]  縱使我哋會覺得孤單
[00:10:33.760 --> 00:10:37.120]  但係神會與我哋同在
[00:10:37.120 --> 00:10:42.880]  會畀我哋一份出人意外嘅平安同埋喜樂畀我哋
[00:10:42.880 --> 00:10:45.600]  第二個秘訣就係
[00:10:45.600 --> 00:10:47.600]  喺生命嘅中心裏面
[00:10:47.600 --> 00:10:50.960]  我哋有啲乜嘢喺生命裏面成為我哋嘅中心
[00:10:50.960 --> 00:10:54.480]  就決定我哋取決於
[00:10:54.480 --> 00:10:56.800]  係乜嘢令到我哋喜樂
[00:10:56.800 --> 00:11:00.880]  喺《肥勒比書》20到21節咁樣講
[00:11:00.880 --> 00:11:04.320]  「照著我所切勿所盼望的
[00:11:04.320 --> 00:11:06.560]  沒有一事叫我羞愧
[00:11:06.560 --> 00:11:08.800]  只要凡事放膽
[00:11:08.800 --> 00:11:11.120]  無論是生是死
[00:11:11.120 --> 00:11:15.120]  總叫基督在我身上照常顯大
[00:11:15.120 --> 00:11:17.680]  因我活著就是基督
[00:11:17.680 --> 00:11:20.640]  我死了就有益處」
[00:11:20.640 --> 00:11:22.880]  喺呢度講到
[00:11:22.880 --> 00:11:27.440]  保羅嘅生命宣言裏面講咗一句
[00:11:27.440 --> 00:11:29.920]  「因我活著就是基督
[00:11:29.920 --> 00:11:32.160]  我死了就有益處」
[00:11:32.160 --> 00:11:37.120]  我唔係話叫大家死咗你就會讓到其他人喜樂
[00:11:37.120 --> 00:11:39.120]  呢度唔係咁嘅意思
[00:11:39.120 --> 00:11:42.080]  佢嘅意思係話過畀我哋知
[00:11:42.080 --> 00:11:46.080]  就算我哋喺幾咁艱難嘅時候
[00:11:46.080 --> 00:11:50.560]  如果我哋以基督為我哋生命嘅中心
[00:11:50.560 --> 00:11:54.720]  當我哋死咗嘅時候
[00:11:54.720 --> 00:11:57.920]  佢呢度講自己保羅死咗嘅時候
[00:11:57.920 --> 00:12:03.200]  人都會去宣講佢嘅事蹟
[00:12:03.200 --> 00:12:05.200]  宣講保羅嘅事蹟
[00:12:05.200 --> 00:12:11.600]  即係同時間講佢係信基督
[00:12:11.600 --> 00:12:15.440]  咁自然呢個基督就會被人宣講
[00:12:15.440 --> 00:12:17.440]  佢係咁嘅意思
[00:12:17.440 --> 00:12:21.440]  其實呢句說話都好有挑戰性
[00:12:21.440 --> 00:12:24.000]  如果我哋嘅人生嘅核心
[00:12:24.000 --> 00:12:26.000]  只係一個分數
[00:12:26.000 --> 00:12:29.520]  或者只係要人認同我哋嘅時候
[00:12:29.520 --> 00:12:32.480]  當呢啲嘢崩潰嘅時候
[00:12:32.480 --> 00:12:36.400]  我哋就會徹底去失落
[00:12:36.400 --> 00:12:40.800]  但係保羅嘅中心如果係基督嘅時候
[00:12:40.800 --> 00:12:44.480]  佢覺得只要基督被尊崇
[00:12:44.480 --> 00:12:47.040]  無論喺咩環境裏面
[00:12:47.040 --> 00:12:49.040]  佢都能夠喜樂
[00:12:49.040 --> 00:12:53.440]  就好似喺佢而家寫緊菲勒比書嘅呢個狀態
[00:12:53.440 --> 00:12:55.440]  佢喺監裏面
[00:12:55.440 --> 00:12:58.560]  但係佢依然覺得喜樂
[00:12:58.560 --> 00:13:00.560]  同埋覺得自由
[00:13:00.560 --> 00:13:03.680]  其實喺我哋嘅人生裏面
[00:13:03.680 --> 00:13:05.200]  我問下你哋
[00:13:05.200 --> 00:13:07.200]  喺你而家呢一刻
[00:13:07.200 --> 00:13:10.720]  你最在乎嘅係啲乜嘢呢
[00:13:10.720 --> 00:13:15.360]  會唔會係你打遊戲嘅時候嘅排名
[00:13:15.360 --> 00:13:18.160]  你嘅外貌形象
[00:13:18.160 --> 00:13:22.080]  你喺網絡嘅人氣
[00:13:22.080 --> 00:13:26.560]  定真係以基督為你嘅中心呢
[00:13:26.560 --> 00:13:28.960]  喺你嘅生命中心裏面
[00:13:28.960 --> 00:13:32.960]  就決定咗你快樂嘅根基
[00:13:32.960 --> 00:13:36.800]  又畀你少少時間
[00:13:36.800 --> 00:13:38.800]  一分鐘同你隔離嗰個講
[00:13:38.800 --> 00:13:41.440]  喺你心裏面喺你呢一刻裏面
[00:13:41.440 --> 00:13:46.560]  邊樣係你最重視嘅嘢呢
[00:13:46.560 --> 00:13:49.120]  喺你嘅心裏面邊樣最重視嘅
[00:13:49.120 --> 00:13:50.640]  成績
[00:13:50.640 --> 00:13:52.320]  你嘅女朋友
[00:13:52.320 --> 00:13:54.320]  你嘅男朋友
[00:13:54.320 --> 00:13:56.320]  定係
[00:13:56.320 --> 00:13:58.080]  爸爸媽媽
[00:13:58.080 --> 00:14:00.320]  定係
[00:14:00.320 --> 00:14:03.440]  我要搵份好工
[00:14:03.440 --> 00:14:05.440]  定係
[00:14:05.440 --> 00:14:06.480]  你搵工呀
[00:14:06.480 --> 00:14:08.480]  我想升職
[00:14:08.720 --> 00:14:11.760]  有喎我訪問咗幾多好幾個
[00:14:11.760 --> 00:14:14.640]  在乎嘅係成績
[00:14:14.640 --> 00:14:18.080]  同埋呢在乎嘅係爸爸媽媽
[00:14:18.080 --> 00:14:21.760]  咁呢我之前呢好好耐之前㗎啦
[00:14:21.760 --> 00:14:26.560]  咁呢我都同樣呢問過一啲年青人
[00:14:26.560 --> 00:14:33.280]  咁佢哋呢嗰一次呢係教會同佢哋去完呢一個短孫喎
[00:14:33.280 --> 00:14:37.040]  咁短孫我相信有好多同學已經你哋高中啦
[00:14:37.040 --> 00:14:38.720]  都有啲去過㗎啦
[00:14:38.720 --> 00:14:42.480]  咁佢呢幫助當地嘅越南啦
[00:14:42.480 --> 00:14:45.360]  去幫助呢當地嘅教會
[00:14:45.360 --> 00:14:48.560]  咁佢返嚟之後呢佢同我講一樣嘢喎
[00:14:48.560 --> 00:14:49.360]  佢話
[00:14:49.360 --> 00:14:50.800]  拍生Irene
[00:14:50.800 --> 00:14:52.320]  我決定呀
[00:14:52.320 --> 00:14:54.000]  我嘅人生呢
[00:14:54.000 --> 00:14:57.520]  一定唔可以窮㗎
[00:14:57.520 --> 00:14:59.920]  佢話我一定要搵好多錢
[00:14:59.920 --> 00:15:01.920]  我話點解呀
[00:15:01.920 --> 00:15:03.120]  跟住佢就話
[00:15:03.120 --> 00:15:05.840]  我去完呢次呢短孫之後呢
[00:15:05.840 --> 00:15:09.360]  我覺得呢窮原來係好辛苦㗎
[00:15:09.360 --> 00:15:10.880]  所以我決定呢
[00:15:10.880 --> 00:15:12.080]  唔可以窮呀
[00:15:12.080 --> 00:15:13.760]  跟住我哋就即刻話
[00:15:13.760 --> 00:15:14.800]  閉家火啦
[00:15:14.800 --> 00:15:17.600]  去完短孫有咁嘅comment呢
[00:15:17.600 --> 00:15:20.160]  即係唔係全套目者想要㗎
[00:15:20.160 --> 00:15:21.440]  咁不過
[00:15:21.440 --> 00:15:22.720]  我哋問佢
[00:15:22.720 --> 00:15:24.640]  當你
[00:15:24.640 --> 00:15:28.400]  諗住你點樣可以唔窮嘅時候呢
[00:15:28.400 --> 00:15:29.600]  佢就話呢
[00:15:29.600 --> 00:15:32.640]  佢話我真係要好畀心機
[00:15:32.640 --> 00:15:34.000]  好畀心機
[00:15:34.000 --> 00:15:35.600]  咁樣讀書
[00:15:35.600 --> 00:15:39.200]  因為之前佢係好唔鍾意讀書嘅
[00:15:39.200 --> 00:15:41.760]  佢話我要畀心機讀書
[00:15:41.760 --> 00:15:43.760]  跟住呢我要搵份好工
[00:15:43.760 --> 00:15:45.440]  咁樣又好似好正面喎
[00:15:45.440 --> 00:15:47.840]  一個人呢佢唔鍾意讀書
[00:15:47.840 --> 00:15:50.320]  跟住知道佢唔可以冇錢
[00:15:50.320 --> 00:15:52.240]  要有錢就要讀好書
[00:15:52.240 --> 00:15:53.280]  跟住搵份好工
[00:15:53.280 --> 00:15:54.160]  呢個呢
[00:15:54.160 --> 00:15:57.520]  我唔係話佢錯或者啱
[00:15:57.520 --> 00:15:59.440]  但係原來呢上帝呢
[00:15:59.440 --> 00:16:01.680]  畀我哋每一個人呀
[00:16:01.680 --> 00:16:03.680]  都有佢嘅計劃
[00:16:03.680 --> 00:16:05.120]  佢嘅計劃
[00:16:05.120 --> 00:16:07.360]  其實唔係佢所講嘅
[00:16:07.360 --> 00:16:08.800]  唔可以窮
[00:16:08.800 --> 00:16:11.840]  而係上帝透過呢一個諗法
[00:16:11.840 --> 00:16:13.440]  要讓佢
[00:16:13.440 --> 00:16:14.720]  點樣呀
[00:16:14.720 --> 00:16:17.040]  繼續畀心機去讀書
[00:16:17.040 --> 00:16:18.800]  上帝喺我哋嘅心靈裏面
[00:16:18.800 --> 00:16:20.320]  呢度頭先我所講嘅
[00:16:20.320 --> 00:16:22.080]  你在乎啲乜嘢嘢
[00:16:22.080 --> 00:16:24.240]  係咪最重要嘅呢
[00:16:24.240 --> 00:16:26.400]  或者喺你心裏面
[00:16:26.400 --> 00:16:28.160]  我哋話
[00:16:28.160 --> 00:16:29.200]  作為一個牧師
[00:16:29.200 --> 00:16:31.120]  梗係希望你哋每一個嘅答案
[00:16:31.120 --> 00:16:32.320]  都係喺我心靈裏面
[00:16:32.320 --> 00:16:34.080]  最重要嗰個係基督啦
[00:16:34.080 --> 00:16:36.960]  但係我相信係唔會㗎啦
[00:16:36.960 --> 00:16:38.880]  但係有一日
[00:16:38.880 --> 00:16:42.160]  我都希望你哋喺成長嘅過程當中
[00:16:42.160 --> 00:16:45.920]  知道上帝喺你生命裏面有幾咁重要
[00:16:45.920 --> 00:16:47.920]  同埋學習
[00:16:47.920 --> 00:16:49.840]  唔好做一個
[00:16:49.840 --> 00:16:53.120]  不冷不熱嘅基督徒
[00:16:53.120 --> 00:16:54.240]  咁有一個呢
[00:16:54.240 --> 00:16:56.400]  運動員嘅見證
[00:16:56.400 --> 00:16:59.120]  我哋都知道運動員
[00:16:59.120 --> 00:17:00.720]  唔係贏就輸㗎啦
[00:17:00.720 --> 00:17:03.920]  咁有一次有一個基督徒嘅運動員
[00:17:03.920 --> 00:17:05.440]  佢比賽輸咗
[00:17:05.440 --> 00:17:07.760]  記者問佢會唔會好失望
[00:17:07.760 --> 00:17:10.720]  因為你花咗好多時間去練習
[00:17:10.720 --> 00:17:13.120]  佢話當然我好想贏
[00:17:13.120 --> 00:17:14.560]  但係我知道
[00:17:14.560 --> 00:17:18.000]  我嘅身份唔係在於贏定輸
[00:17:18.000 --> 00:17:20.320]  而係上帝
[00:17:20.320 --> 00:17:23.360]  好多時候我哋喺心裏面
[00:17:23.360 --> 00:17:26.960]  如果我哋淨係所有嘢都諗住要贏
[00:17:26.960 --> 00:17:30.160]  要爭取好嘅嘢嘅時候
[00:17:30.160 --> 00:17:32.560]  你就經歷唔到上帝畀我哋
[00:17:32.560 --> 00:17:34.160]  喺失敗當中
[00:17:34.160 --> 00:17:36.160]  所以學習嘅嘢
[00:17:36.160 --> 00:17:37.680]  我哋要學習
[00:17:37.680 --> 00:17:39.360]  點樣去輸
[00:17:39.360 --> 00:17:42.400]  當然贏係十分開心㗎
[00:17:42.400 --> 00:17:44.560]  你能夠輸得起呢
[00:17:44.560 --> 00:17:48.960]  呢個先至係真正嘅勇氣
[00:17:48.960 --> 00:17:51.760]  接住落嚟最後嘅一個喜樂
[00:17:51.760 --> 00:17:55.120]  我哋喜樂係需要同伴㗎
[00:17:55.120 --> 00:17:57.040]  呢度話畀我哋知
[00:17:57.040 --> 00:17:58.160]  點樣樣
[00:17:58.160 --> 00:17:59.920]  只要你哋行事為人
[00:17:59.920 --> 00:18:02.000]  與基督嘅福音相稱
[00:18:02.000 --> 00:18:04.320]  叫我哋或來見你哋
[00:18:04.320 --> 00:18:06.160]  或不在你哋那裏
[00:18:06.160 --> 00:18:08.320]  可以聽見你哋嘅境況
[00:18:08.320 --> 00:18:11.120]  知道你哋同有一個心智
[00:18:11.120 --> 00:18:12.480]  站立得穩
[00:18:12.480 --> 00:18:15.680]  為所信嘅福音齊心努力
[00:18:15.680 --> 00:18:18.240]  凡事不怕敵人嘅驚嚇
[00:18:18.240 --> 00:18:20.080]  這是證明佢哋沉淪
[00:18:20.080 --> 00:18:21.040]  你哋得救
[00:18:21.040 --> 00:18:22.720]  都是出於神
[00:18:22.720 --> 00:18:24.240]  因為你哋蒙恩
[00:18:24.240 --> 00:18:26.640]  不單得以信服基督
[00:18:26.640 --> 00:18:28.640]  並要為佢受苦
[00:18:28.640 --> 00:18:30.320]  你哋嘅征戰
[00:18:30.320 --> 00:18:32.880]  就與你哋喺我身上
[00:18:32.880 --> 00:18:34.640]  從前所看見嘅
[00:18:34.640 --> 00:18:36.880]  現在所聽見一樣
