
[00:00:00.000 --> 00:00:02.000]   (Applause)
[00:02:00.000 --> 00:02:03.000]   And so Jesus says this story.
[00:02:03.000 --> 00:02:06.000]   Now, we don't know if it was a made-up story,
[00:02:06.000 --> 00:02:09.000]   but it was also very common back then
[00:02:09.000 --> 00:02:14.000]   that people would travel from Jerusalem to Jericho, right?
[00:02:14.000 --> 00:02:19.000]   And the Israel team, did you guys walk from Israel to Jericho?
[00:02:19.000 --> 00:02:23.000]   Did you guys do that walk? No? Too far of a walk?
[00:02:23.000 --> 00:02:25.000]   Okay, too far of a walk.
[00:02:25.000 --> 00:02:30.000]   Well, as you see, the walk is not very foresty.
[00:02:30.000 --> 00:02:34.000]   The walk is quite barren, actually, quite barren.
[00:02:34.000 --> 00:02:36.000]   And as you see in the next slide,
[00:02:36.000 --> 00:02:40.000]   it's also, the elevation is quite high.
[00:02:40.000 --> 00:02:46.000]   So Jerusalem is approximately 800 meters higher than Jericho, right?
[00:02:46.000 --> 00:02:49.000]   Jericho obviously was known for, you know,
[00:02:49.000 --> 00:02:54.000]   that big walled city, right, that was destroyed.
[00:02:54.000 --> 00:02:58.000]   And so, as you see in the next slide,
[00:02:58.000 --> 00:03:02.000]   it's around a seven and a half, seven hour walk
[00:03:02.000 --> 00:03:07.000]   from Jerusalem down to Jericho.
[00:03:07.000 --> 00:03:10.000]   Anybody wanna do a seven and a half hour walk?
[00:03:10.000 --> 00:03:14.000]   Yeah, okay, Hanani wants to do it. Very good.
[00:03:14.000 --> 00:03:19.000]   It might be quite hot in Jerusalem right now, quite hot.
[00:03:19.000 --> 00:03:24.000]   Like the Hong Kong summers, maybe not as humid or maybe just as humid.
[00:03:24.000 --> 00:03:28.000]   So they would know exactly what Jesus was talking about,
[00:03:28.000 --> 00:03:33.000]   walking from Jerusalem to Jericho, not uncommon.
[00:03:33.000 --> 00:03:37.000]   The thing about this place was that it was very barren.
[00:03:37.000 --> 00:03:43.000]   There was mountains and different hills and valleys among the way.
[00:03:43.000 --> 00:03:48.000]   And so it would be easy for people to hide
[00:03:48.000 --> 00:03:52.000]   and also to attack you, right?
[00:03:52.000 --> 00:03:56.000]   And so I don't know if you've watched some of these TV shows
[00:03:56.000 --> 00:04:00.000]   like Walking Dead or Mad Max or something like that.
[00:04:00.000 --> 00:04:03.000]   You know the apocalypse, right? They love that.
[00:04:03.000 --> 00:04:09.000]   There's no like police system in the apocalypse,
[00:04:09.000 --> 00:04:13.000]   the zombie land, you don't know who's there, right?
[00:04:13.000 --> 00:04:15.000]   Have you guys watched some of these TV shows?
[00:04:15.000 --> 00:04:18.000]   So they're taking a stroll through this new territory,
[00:04:18.000 --> 00:04:21.000]   they don't know, they see somebody there
[00:04:21.000 --> 00:04:26.000]   and then somebody pops up and robs them.
[00:04:26.000 --> 00:04:31.000]   Yeah, they're easy targets, they don't know where they're going.
[00:04:31.000 --> 00:04:35.000]   They don't know who, this new place, they don't know.
[00:04:35.000 --> 00:04:39.000]   And in the same way, this new place, well that's not new place,
[00:04:39.000 --> 00:04:46.000]   but this place was known to be possibly places where you could get robbed.
[00:04:46.000 --> 00:04:50.000]   Alright? It was a desolate place,
[00:04:50.000 --> 00:04:55.000]   there was nothing really between Jericho and Jerusalem
[00:04:55.000 --> 00:04:58.000]   and people could run away, rob you and run away
[00:04:58.000 --> 00:05:02.000]   or they could hide and wait for you to come.
[00:05:02.000 --> 00:05:07.000]   And so on this particular, in this particular story,
[00:05:07.000 --> 00:05:11.000]   Jesus is talking about this person that is taking a walk
[00:05:11.000 --> 00:05:15.000]   from Jerusalem down to Jericho.
[00:05:15.000 --> 00:05:21.000]   And he is robbed, he is beaten, he is stripped
[00:05:21.000 --> 00:05:26.000]   and he is left there, left for dead, left for dead.
[00:05:26.000 --> 00:05:29.000]   And there's three characters that come.
[00:05:29.000 --> 00:05:32.000]   And so the first character, who's the first character?
[00:05:32.000 --> 00:05:36.000]   The priest, okay? The priest.
[00:05:36.000 --> 00:05:39.000]   And so what do we know about priests back then?
[00:05:39.000 --> 00:05:44.000]   Well, they had to be direct descendants of Aaron.
[00:05:44.000 --> 00:05:49.000]   Aaron is the brother of Moses and Aaron was the first priest.
[00:05:49.000 --> 00:05:54.000]   Okay? And so imagine in this society,
[00:05:54.000 --> 00:05:59.000]   the theocral society,
[00:05:59.000 --> 00:06:06.000]   society where God is the head,
[00:06:06.000 --> 00:06:10.000]   the priests were very important.
[00:06:10.000 --> 00:06:13.000]   They had a lot of power, they had a lot of responsibility,
[00:06:13.000 --> 00:06:16.000]   they were highly respected.
[00:06:16.000 --> 00:06:21.000]   And the high priest was the leader among the priests.
[00:06:21.000 --> 00:06:25.000]   And the high priest, once a year, had the responsibility
[00:06:25.000 --> 00:06:30.000]   of going into the Holy of Holies to get atonement for Israel.
[00:06:30.000 --> 00:06:37.000]   The Holy of Holies is the very special place within the temple.
[00:06:37.000 --> 00:06:45.000]   And if you were not pure and holy before the Lord,
[00:06:45.000 --> 00:06:47.000]   what would happen to the priest?
[00:06:48.000 --> 00:06:52.000]   You would drop dead.
[00:06:52.000 --> 00:06:57.000]   And so the priest, imagine the church, within this church,
[00:06:57.000 --> 00:07:02.000]   imagine the church is the city or the country.
[00:07:02.000 --> 00:07:06.000]   Who is sort of leading the country or the church?
[00:07:06.000 --> 00:07:08.000]   It's the senior pastor.
[00:07:08.000 --> 00:07:13.000]   And so in the same way, the high priest was like the senior pastor.
[00:07:13.000 --> 00:07:19.000]   And so let's look at the diagram of the society back then,
[00:07:19.000 --> 00:07:21.000]   the cultural society back then.
[00:07:21.000 --> 00:07:24.000]   So the priests were sort of the hierarchy.
[00:07:24.000 --> 00:07:28.000]   And under the priests were the Levites.
[00:07:28.000 --> 00:07:33.000]   And under the Levites, as you see, the Levites,
[00:07:33.000 --> 00:07:37.000]   the priests and the Sadducees were another sect of priests
[00:07:37.000 --> 00:07:40.000]   that focused on another thing.
[00:07:40.000 --> 00:07:43.000]   And then on the other side were the Pharisees,
[00:07:43.000 --> 00:07:46.000]   where they were the lawyers, the laws.
[00:07:46.000 --> 00:07:48.000]   They knew the laws very well.
[00:07:48.000 --> 00:07:50.000]   And you look at the next slide.
[00:07:50.000 --> 00:07:53.000]   So the priests were sort of the most important
[00:07:53.000 --> 00:07:55.000]   or had the highest position in society.
[00:07:55.000 --> 00:07:59.000]   And then it was the Levites, and then it was the Jews,
[00:07:59.000 --> 00:08:04.000]   and the Samaritans were the lowest in the society.
[00:08:04.000 --> 00:08:07.000]   Okay, so next, the Levites.
[00:08:07.000 --> 00:08:09.000]   Who were the Levites?
[00:08:09.000 --> 00:08:16.000]   They had to be born of the tribe of the Levites, yes.
[00:08:16.000 --> 00:08:19.000]   And so they could study their way
[00:08:19.000 --> 00:08:25.000]   and possibly gain higher and higher position
[00:08:25.000 --> 00:08:28.000]   within the Levite system.
[00:08:28.000 --> 00:08:32.000]   And so, for example, you had the senior pastor or the pastors,
[00:08:32.000 --> 00:08:36.000]   which are sort of the high priest or the priests, right?
[00:08:36.000 --> 00:08:41.000]   And the Levites would be sort of the workers within the church.
[00:08:41.000 --> 00:08:43.000]   So the Levites would help build the church,
[00:08:43.000 --> 00:08:45.000]   they would help clean the church,
[00:08:45.000 --> 00:08:47.000]   they would help carry the ark,
[00:08:47.000 --> 00:08:52.000]   they would help in different rituals within the temple.
[00:08:52.000 --> 00:08:55.000]   And so this was the role of the Levites.
[00:08:55.000 --> 00:09:01.000]   They were the second, sort of the second highest position
[00:09:01.000 --> 00:09:03.000]   within that society.
[00:09:03.000 --> 00:09:05.000]   And so both of them were very important.
[00:09:05.000 --> 00:09:11.000]   High, respected people within society.
[00:09:11.000 --> 00:09:13.000]   And then the third character in this story is who?
[00:09:13.000 --> 00:09:15.000]   Who is the third character in this story?
[00:09:15.000 --> 00:09:17.000]   The Samaritan.
[00:09:17.000 --> 00:09:20.000]   Now, do you remember a couple of weeks or a month ago,
[00:09:20.000 --> 00:09:24.000]   I talked about a Samaritan woman, right?
[00:09:24.000 --> 00:09:29.000]   And Jesus had an interaction with the Samaritan woman.
[00:09:29.000 --> 00:09:36.000]   And in this story, I outlined the different difficulties
[00:09:36.000 --> 00:09:40.000]   that Jesus faced with interacting with this woman.
[00:09:40.000 --> 00:09:46.000]   Firstly, Jesus was a man, and not just any man,
[00:09:46.000 --> 00:09:52.000]   he was a man of respected, he was respected like a teacher.
[00:09:52.000 --> 00:09:56.000]   The Samaritan was an outcast.
[00:09:56.000 --> 00:09:59.000]   But what is more important is the relationship
[00:09:59.000 --> 00:10:03.000]   between Jews and the Samaritans.
[00:10:03.000 --> 00:10:06.000]   Do you guys remember what the relationship was?
[00:10:06.000 --> 00:10:08.000]   Were they best buds?
[00:10:08.000 --> 00:10:12.000]   Were they like Americans and Canadians, best buds?
[00:10:12.000 --> 00:10:14.000]   No, they weren't, right?
[00:10:14.000 --> 00:10:18.000]   They were sort of like modern day Israel and Palestine,
[00:10:18.000 --> 00:10:20.000]   they didn't like each other.
[00:10:20.000 --> 00:10:22.000]   They were fighting with each other.
[00:10:22.000 --> 00:10:27.000]   Israel looked, Jews looked down on Samaritans.
[00:10:27.000 --> 00:10:29.000]   Why did they look down on them?
[00:10:29.000 --> 00:10:31.000]   Because they were impure.
[00:10:31.000 --> 00:10:33.000]   They were intermixed, they were interbred
[00:10:33.000 --> 00:10:37.000]   with their enemy back then, which were the Assyrians.
[00:10:37.000 --> 00:10:40.000]   And so they looked down on the Samaritans.
[00:10:40.000 --> 00:10:44.000]   And religiously, the Samaritans also were not allowed
[00:10:44.000 --> 00:10:47.000]   into the temple, not allowed into Jerusalem,
[00:10:47.000 --> 00:10:53.000]   because they were considered impure, right? Impure.
[00:10:53.000 --> 00:10:58.000]   And so this Samaritan in this story was the same.
[00:10:58.000 --> 00:11:01.000]   He was considered an outcast, he was impure.
[00:11:01.000 --> 00:11:05.000]   He was a half Gentile and a half Jew.
[00:11:05.000 --> 00:11:11.000]   And so they were looked down upon by the Jews.
[00:11:11.000 --> 00:11:15.000]   So there's three people in this story.
[00:11:15.000 --> 00:11:18.000]   The priest walks by, right?
[00:11:18.000 --> 00:11:21.000]   The Levite walks by and sees this man,
[00:11:21.000 --> 00:11:25.000]   half dead, stripped, beaten.
[00:11:25.000 --> 00:11:30.000]   And then the Samaritan also comes and walks by.
[00:11:30.000 --> 00:11:39.000]   And so a lot of the times, we look at this story
[00:11:39.000 --> 00:11:46.000]   and the classic thing is to say, "Who are we in this story?"
[00:11:46.000 --> 00:11:49.000]   Are we the high priest and the Levite,
[00:11:49.000 --> 00:11:50.000]   as you see in the next slide?
[00:11:50.000 --> 00:11:52.000]   Who are we in this story?
[00:11:52.000 --> 00:11:54.000]   Are we the high priest?
[00:11:54.000 --> 00:11:57.000]   Are we the Levite in this story?
[00:11:57.000 --> 00:12:01.000]   Or are we the Samaritan in this story?
[00:12:01.000 --> 00:12:07.000]   Well, in some occasions, well, honestly,
[00:12:07.000 --> 00:12:10.000]   we are all three in some situations.
[00:12:10.000 --> 00:12:13.000]   We are all three in some situations.
[00:12:13.000 --> 00:12:16.000]   The high priest and the Levite,
[00:12:16.000 --> 00:12:18.000]   they are known to be of high position,
[00:12:18.000 --> 00:12:22.000]   highly respected, religious, they're looked up upon.
[00:12:22.000 --> 00:12:26.000]   But yet in this situation, we see in the next slide,
[00:12:26.000 --> 00:12:29.000]   they act selfishly.
[00:12:29.000 --> 00:12:32.000]   They act selfishly. How are they acting selfishly?
[00:12:32.000 --> 00:12:35.000]   Well, they see this person, half dead, right?
[00:12:35.000 --> 00:12:38.000]   They don't know if this person is alive.
[00:12:38.000 --> 00:12:43.000]   And so back then, if you touched a corpse or a dead person,
[00:12:43.000 --> 00:12:45.000]   what would happen to you?
[00:12:45.000 --> 00:12:49.000]   You would become unclean, unclean.
[00:12:49.000 --> 00:12:56.000]   And you would need to go through a period of quarantine, okay?
[00:12:56.000 --> 00:13:00.000]   14-day quarantine in a hotel.
[00:13:00.000 --> 00:13:02.000]   No, I'm just joking, right?
[00:13:02.000 --> 00:13:06.000]   You would have to separate yourself from the temple
[00:13:06.000 --> 00:13:10.000]   or from serving for a period of time
[00:13:10.000 --> 00:13:13.000]   because you would become unclean.
[00:13:13.000 --> 00:13:14.000]   And so they were selfish.
[00:13:14.000 --> 00:13:16.000]   They were looking out for themselves.
[00:13:16.000 --> 00:13:19.000]   They didn't want to go through this body.
[00:13:19.000 --> 00:13:23.000]   They want to jeopardize their own status
[00:13:23.000 --> 00:13:28.000]   or their ability to serve in the church or in the temple back then.
[00:13:28.000 --> 00:13:33.000]   And also, they had the idea of self-preservation.
[00:13:33.000 --> 00:13:34.000]   Self-preservation.
[00:13:34.000 --> 00:13:36.000]   What were they worried about?
[00:13:36.000 --> 00:13:39.000]   What would they possibly be worried about?
[00:13:39.000 --> 00:13:41.000]   Being robbed, right?
[00:13:41.000 --> 00:13:43.000]   Well, if this person is robbed,
[00:13:43.000 --> 00:13:45.000]   maybe the robbers are nearby,
[00:13:45.000 --> 00:13:50.000]   and they're staking out me, the next person who is coming.
[00:13:50.000 --> 00:13:58.000]   So possibly, they are trying to just walk pie quickly, right?
[00:13:58.000 --> 00:14:02.000]   Not get hurt, not get robbed, get out of this situation,
[00:14:02.000 --> 00:14:04.000]   arrive to their next destination safely.
[00:14:04.000 --> 00:14:07.000]   Self-preservation.
[00:14:07.000 --> 00:14:10.000]   They didn't want to go down there and help this person
[00:14:10.000 --> 00:14:16.000]   in fear that somebody might attack them.
[00:14:16.000 --> 00:14:22.000]   And a lot of the situations, we've also been through that, right?
[00:14:22.000 --> 00:14:25.000]   We might have walked by the street
[00:14:25.000 --> 00:14:28.000]   and seen some homeless people who needed help.
[00:14:28.000 --> 00:14:31.000]   And we're like, "Oh, we don't have time.
[00:14:31.000 --> 00:14:33.000]   We're going to church.
[00:14:33.000 --> 00:14:35.000]   We don't have time.
[00:14:35.000 --> 00:14:38.000]   We're late for our church meeting."
[00:14:38.000 --> 00:14:41.000]   Or somebody is asking us for food,
[00:14:41.000 --> 00:14:44.000]   and we just sort of look the other way,
[00:14:44.000 --> 00:14:47.000]   and pretend we don't see them.
[00:14:47.000 --> 00:14:50.000]   And unfortunately, we've been there.
[00:14:50.000 --> 00:14:53.000]   We've been there.
[00:14:53.000 --> 00:14:55.000]   I used to drive in Toronto,
[00:14:55.000 --> 00:14:58.000]   and as I drove towards the downtown area,
[00:14:58.000 --> 00:15:01.000]   there was this one traffic light.
[00:15:01.000 --> 00:15:04.000]   And this one traffic light, there would always be beggars
[00:15:04.000 --> 00:15:06.000]   that come out to ask you for money
[00:15:06.000 --> 00:15:09.000]   when you stopped at that traffic light.
[00:15:09.000 --> 00:15:12.000]   They would take their cup and be like,
[00:15:12.000 --> 00:15:16.000]   "Hey, do you have money? Do you have any?
[00:15:16.000 --> 00:15:18.000]   Do you have money? Knock on the next car.
[00:15:18.000 --> 00:15:20.000]   Do you have money?"
[00:15:20.000 --> 00:15:22.000]   And I knew.
[00:15:22.000 --> 00:15:24.000]   And I knew.
[00:15:24.000 --> 00:15:27.000]   So I would have granola bars.
[00:15:27.000 --> 00:15:30.000]   I would have fruit ready to give to them
[00:15:30.000 --> 00:15:32.000]   because I knew they were coming.
[00:15:32.000 --> 00:15:34.000]   And so sometimes they would take it.
[00:15:34.000 --> 00:15:37.000]   Sometimes they were like, "Oh, no. I don't want it."
[00:15:37.000 --> 00:15:39.000]   And that's their choice.
[00:15:39.000 --> 00:15:43.000]   So I sort of prepared for these people.
[00:15:43.000 --> 00:15:46.000]   I knew they were coming, and I wanted to help them,
[00:15:46.000 --> 00:15:48.000]   and I wanted to give them some food
[00:15:48.000 --> 00:15:51.000]   and see if they would take it.
[00:15:51.000 --> 00:15:53.000]   But a lot of times, people might ignore them.
[00:15:53.000 --> 00:15:56.000]   A lot of times, people might ignore them.
[00:15:56.000 --> 00:15:59.000]   And I remember this one story.
[00:15:59.000 --> 00:16:03.000]   One of my friends was sick in the MTR, right?
[00:16:03.000 --> 00:16:05.000]   And she was so sick to the point
[00:16:05.000 --> 00:16:07.000]   where she sort of fainted and passed out.
[00:16:07.000 --> 00:16:10.000]   And what do you think people did in the MTR?
[00:16:10.000 --> 00:16:13.000]   What do you think people did in the MTR?
[00:16:13.000 --> 00:16:15.000]   They ran away.
[00:16:15.000 --> 00:16:17.000]   They ran away.
[00:16:17.000 --> 00:16:19.000]   They thought she had COVID.
[00:16:19.000 --> 00:16:21.000]   They had some sort of disease.
[00:16:21.000 --> 00:16:23.000]   They were separating themselves, right?
[00:16:23.000 --> 00:16:26.000]   Like she had some sort of magic force field around her.
[00:16:26.000 --> 00:16:29.000]   And then eventually what happened was
[00:16:29.000 --> 00:16:32.000]   the MTR people came and helped her
[00:16:32.000 --> 00:16:35.000]   and got her to the hospital and helped her.
[00:16:35.000 --> 00:16:39.000]   But this is sort of like what was happening here
[00:16:39.000 --> 00:16:42.000]   with the Levites and the high priest or the priest.
[00:16:42.000 --> 00:16:44.000]   They saw this person.
[00:16:44.000 --> 00:16:46.000]   They didn't know what this person had.
[00:16:46.000 --> 00:16:47.000]   Maybe they had COVID.
[00:16:47.000 --> 00:16:49.000]   No, they didn't have COVID back then.
[00:16:49.000 --> 00:16:51.000]   And they wanted to run away.
[00:16:51.000 --> 00:16:53.000]   They were self-preservation.
[00:16:53.000 --> 00:16:55.000]   They were focused on self-preservation,
[00:16:55.000 --> 00:16:58.000]   and they were focused on themselves.
[00:16:58.000 --> 00:17:00.000]   They didn't want their status
[00:17:00.000 --> 00:17:04.000]   or their reputation to be ruined, right?
[00:17:04.000 --> 00:17:07.000]   And so next, what happened?
[00:17:07.000 --> 00:17:10.000]   There was a Samaritan that came by.
[00:17:10.000 --> 00:17:14.000]   And the Samaritan wasn't focused on himself.
[00:17:14.000 --> 00:17:19.000]   This person wasn't focused on his own selfishness
[00:17:19.000 --> 00:17:21.000]   and self-preservation,
[00:17:21.000 --> 00:17:25.000]   but he was focused on being selfless.
[00:17:25.000 --> 00:17:28.000]   He saw this person and helped him,
[00:17:28.000 --> 00:17:32.000]   went to him, bandaged him up,
[00:17:32.000 --> 00:17:34.000]   brought him onto the donkey,
[00:17:34.000 --> 00:17:40.000]   and took him to a place of sanctuary, of recovery.
[00:17:40.000 --> 00:17:44.000]   And at times, we are also like this Samaritan person, right?
[00:17:44.000 --> 00:17:47.000]   We've gone through some times
[00:17:47.000 --> 00:17:51.000]   where we've went to the Mongkok area
[00:17:51.000 --> 00:17:54.000]   to hand out sandwiches,
[00:17:54.000 --> 00:17:58.000]   hand out food boxes to the poor, to the needy,
[00:17:58.000 --> 00:18:02.000]   people that are living in those walkways
[00:18:02.000 --> 00:18:05.000]   or those tunnelways in Hong Kong.
[00:18:05.000 --> 00:18:08.000]   And we've gone out, we've lended our hand,
[00:18:08.000 --> 00:18:10.000]   we've prayed for these people.
[00:18:10.000 --> 00:18:15.000]   We've gone out weekly to hand out sandwiches to these people.
[00:18:15.000 --> 00:18:20.000]   And so the classic understanding of this parable is,
[00:18:20.000 --> 00:18:22.000]   who are we?
[00:18:22.000 --> 00:18:24.000]   Are we the priest? Are we the Levite?
[00:18:24.000 --> 00:18:29.000]   Or are we the Samaritan that goes out mercifully
[00:18:29.000 --> 00:18:32.000]   to help those in need,
[00:18:32.000 --> 00:18:34.000]   to help our neighbor?
[00:18:34.000 --> 00:18:36.000]   Who is our neighbor?
[00:18:36.000 --> 00:18:40.000]   Our neighbor is the person that is in need, right?
[00:18:40.000 --> 00:18:43.000]   Helping those that we see,
[00:18:43.000 --> 00:18:46.000]   the people around us that are in need.
[00:18:46.000 --> 00:18:50.000]   There's another sort of side to this story.
[00:18:50.000 --> 00:18:52.000]   There's another side to this story.
[00:18:52.000 --> 00:18:55.000]   And it's not looking at who are we
[00:18:55.000 --> 00:18:59.000]   as the priest, as the Levite, as the Samaritan.
[00:18:59.000 --> 00:19:02.000]   But it's to understand that in fact,
[00:19:02.000 --> 00:19:06.000]   we are the victim.
[00:19:06.000 --> 00:19:09.000]   We are the victim in this story.
[00:19:09.000 --> 00:19:10.000]   Have you thought about it?
[00:19:10.000 --> 00:19:13.000]   That you are the one that is beaten,
[00:19:13.000 --> 00:19:16.000]   robbed, stripped in this story.
[00:19:16.000 --> 00:19:20.000]   You are the one that is left half dead.
[00:19:20.000 --> 00:19:23.000]   Can you imagine? You are that person.
[00:19:23.000 --> 00:19:29.000]   And we are in need of a good Samaritan.
[00:19:29.000 --> 00:19:33.000]   We are in need of a good Samaritan.
[00:19:33.000 --> 00:19:36.000]   Who has robbed us?
[00:19:36.000 --> 00:19:37.000]   Who has beaten us?
[00:19:37.000 --> 00:19:39.000]   Who has stripped us?
[00:19:39.000 --> 00:19:41.000]   Who has stripped us?
[00:19:41.000 --> 00:19:45.000]   Who has left us helpless?
[00:19:45.000 --> 00:19:50.000]   Ultimately, it is a three-letter word.
[00:19:50.000 --> 00:19:53.000]   It starts with an S.
[00:19:53.000 --> 00:19:55.000]   Sin.
[00:19:55.000 --> 00:20:04.000]   Sin has left us beaten, broken, stripped, and helpless.
[00:20:04.000 --> 00:20:08.000]   A month ago, we went through the testings of Jesus, right?
[00:20:08.000 --> 00:20:12.000]   How He went through all the testings of this world.
[00:20:12.000 --> 00:20:15.000]   The temptations of this world.
[00:20:15.000 --> 00:20:18.000]   The temptation of the flesh, our hedonism.
[00:20:18.000 --> 00:20:22.000]   The temptation of our eyes, materialism.
[00:20:22.000 --> 00:20:23.000]   We see it and we want it.
[00:20:23.000 --> 00:20:27.000]   The temptation of our pride, egoism.
[00:20:27.000 --> 00:20:30.000]   And yet, Jesus was that person
[00:20:30.000 --> 00:20:32.000]   that went through all these temptations,
[00:20:32.000 --> 00:20:34.000]   and yet, He was without sin.
[00:20:34.000 --> 00:20:38.000]   He held that weight.
[00:20:38.000 --> 00:20:40.000]   That weight of temptation.
[00:20:40.000 --> 00:20:47.000]   And yet, He did not drop that power bar.
[00:20:47.000 --> 00:20:49.000]   He did not.
[00:20:49.000 --> 00:20:51.000]   He was without sin.
[00:20:51.000 --> 00:20:55.000]   And we went through that ultimately,
[00:20:55.000 --> 00:20:59.000]   the testing of our flesh is lust,
[00:20:59.000 --> 00:21:04.000]   gluttony, sloth, pride.
[00:21:04.000 --> 00:21:09.000]   Lust leaves us sexually impure, right?
[00:21:09.000 --> 00:21:12.000]   We have unrestrained sexual craving,
[00:21:12.000 --> 00:21:15.000]   and that leaves us impure in the eyes of God.
[00:21:15.000 --> 00:21:20.000]   Gluttony leaves us physically broken
[00:21:20.000 --> 00:21:23.000]   because our physical body is not working
[00:21:23.000 --> 00:21:28.000]   the way that God has designed it.
[00:21:28.000 --> 00:21:30.000]   We are becoming overweight.
[00:21:30.000 --> 00:21:32.000]   We are stuffing ourselves with things,
[00:21:32.000 --> 00:21:34.000]   overindulging ourselves.
[00:21:34.000 --> 00:21:38.000]   Sloth is in the same, but in the opposite direction.
[00:21:38.000 --> 00:21:42.000]   We are becoming lazy and lack of effort.
[00:21:42.000 --> 00:21:44.000]   This leaves us broken.
[00:21:44.000 --> 00:21:48.000]   It could leave us financially broken
[00:21:48.000 --> 00:21:50.000]   because we become lazy and raft.
[00:21:50.000 --> 00:21:57.000]   It could lead to things that we do out of raft.
[00:21:57.000 --> 00:21:59.000]   Broken relationships.
[00:21:59.000 --> 00:22:02.000]   Hurting ourselves even.
[00:22:02.000 --> 00:22:06.000]   This leaves us to brokenness.
[00:22:06.000 --> 00:22:12.000]   Greed leaves us to desire things excessively.
[00:22:12.000 --> 00:22:17.000]   And ultimately, that leaves us broken, empty.
[00:22:17.000 --> 00:22:19.000]   We search for money, money, money.
[00:22:19.000 --> 00:22:22.000]   We search for materialism, materialism.
[00:22:22.000 --> 00:22:26.000]   And ultimately, these things leave us empty.
[00:22:26.000 --> 00:22:29.000]   And some of you have been through it.
[00:22:29.000 --> 00:22:33.000]   You've gone to the highest peak financially.
[00:22:33.000 --> 00:22:39.000]   And at the end of it, money comes, money goes.
[00:22:39.000 --> 00:22:41.000]   You've gone through all the money,
[00:22:41.000 --> 00:22:43.000]   all the materialism in the world,
[00:22:43.000 --> 00:22:45.000]   all the bags, all the watches,
[00:22:45.000 --> 00:22:48.000]   all the shoes in the world.
[00:22:48.000 --> 00:22:52.000]   But at the end of it, it's emptiness.
[00:22:52.000 --> 00:22:55.000]   It's emptiness.
[00:22:55.000 --> 00:23:00.000]   And there's envy, which leaves us broken
[00:23:00.000 --> 00:23:02.000]   in our relationship with others
[00:23:02.000 --> 00:23:07.000]   because we're jealous or we envy what other people have.
[00:23:07.000 --> 00:23:10.000]   And it leaves ourselves broken.
[00:23:10.000 --> 00:23:13.000]   And finally, there's pride.
[00:23:13.000 --> 00:23:15.000]   Pride leaves us ultimately broken
[00:23:15.000 --> 00:23:20.000]   because we believe we are right.
[00:23:20.000 --> 00:23:23.000]   And we believe we are right over God.
[00:23:23.000 --> 00:23:26.000]   We are right over God.
[00:23:26.000 --> 00:23:31.000]   And so sin beats us, strips us,
[00:23:31.000 --> 00:23:34.000]   leaves us helpless, half dead.
