
[00:00:00.000 --> 00:00:03.080]  我們開展了若拿書的第二章
[00:04:05.000 --> 00:04:07.000]  但你卻是
[00:04:07.000 --> 00:04:09.000]  我還有四天
[00:04:09.000 --> 00:04:11.000]  慢慢來吧
[00:04:11.000 --> 00:04:13.000]  我還有三天
[00:04:13.000 --> 00:04:15.000]  也OK的
[00:04:15.000 --> 00:04:17.000]  還有兩天
[00:04:17.000 --> 00:04:19.000]  應該趕得及
[00:04:19.000 --> 00:04:20.000]  還有一天
[00:04:20.000 --> 00:04:22.000]  明天就交了
[00:04:22.000 --> 00:04:23.000]  拿出來看
[00:04:23.000 --> 00:04:24.000]  糟了
[00:04:24.000 --> 00:04:26.000]  做不完的
[00:04:26.000 --> 00:04:29.000]  有沒有這樣的狀態?
[00:04:29.000 --> 00:04:34.000]  陷自己在這些交不出功課的狀態裡
[00:04:34.000 --> 00:04:38.000]  從晚上做到早上七點
[00:04:38.000 --> 00:04:39.000]  恭喜你
[00:04:39.000 --> 00:04:41.000]  第二天能不能上學呢?
[00:04:41.000 --> 00:04:46.000]  有時候我們陷自己在艱難的情況裡
[00:04:46.000 --> 00:04:50.000]  是自己構成的
[00:04:50.000 --> 00:04:53.000]  所以若拿在漁福裡
[00:04:53.000 --> 00:04:55.000]  三日三夜
[00:04:55.000 --> 00:04:58.000]  當他在極度艱難的時候
[00:04:58.000 --> 00:05:02.000]  他想起要向上帝祈禱
[00:05:02.000 --> 00:05:05.000]  我不知道你們祈禱
[00:05:05.000 --> 00:05:06.000]  我問問
[00:05:06.000 --> 00:05:08.000]  每一天都有祈禱的嗎?
[00:05:08.000 --> 00:05:09.000]  舉手看看
[00:05:09.000 --> 00:05:11.000]  每一天都有祈禱的嗎?
[00:05:11.000 --> 00:05:13.000]  大部分都有
[00:05:13.000 --> 00:05:16.000]  每一天沒有祈禱的
[00:05:16.000 --> 00:05:18.000]  是否當你考試測驗
[00:05:18.000 --> 00:05:21.000]  遇到艱難的時候才會祈禱呢?
[00:05:21.000 --> 00:05:23.000]  又舉手看看
[00:05:23.000 --> 00:05:25.000]  要考試測驗的
[00:05:25.000 --> 00:05:26.000]  OK
[00:05:26.000 --> 00:05:28.000]  很誠實
[00:05:28.000 --> 00:05:30.000]  但人很奇怪
[00:05:30.000 --> 00:05:35.000]  當你遇到突然期待
[00:05:35.000 --> 00:05:40.000]  很不知所措的時候
[00:05:40.000 --> 00:05:44.000]  會不會突然祈禱呢?
[00:05:44.000 --> 00:05:45.000]  有很多時候
[00:05:45.000 --> 00:05:48.000]  當我們突然期待的時候
[00:05:48.000 --> 00:05:50.000]  不知道怎樣去做的時候
[00:05:50.000 --> 00:05:52.000]  我們第一個會想的
[00:05:52.000 --> 00:05:58.000]  就是我們會找什麼人來幫自己
[00:05:58.000 --> 00:06:00.000]  我不知道你們會不會這樣
[00:06:00.000 --> 00:06:03.000]  當我們不知道應該怎樣做的時候
[00:06:03.000 --> 00:06:05.000]  我們第一個會想的
[00:06:05.000 --> 00:06:07.000]  就是有什麼人可以幫我呢?
[00:06:07.000 --> 00:06:08.000]  我需要這些東西
[00:06:08.000 --> 00:06:12.000]  是誰可以幫我呢?
[00:06:12.000 --> 00:06:16.000]  不會第一件事想起去祈禱
[00:06:16.000 --> 00:06:19.000]  去安靜祈禱
[00:06:19.000 --> 00:06:22.000]  不單止在座
[00:06:22.000 --> 00:06:26.000]  我相信你待會跟Mentor聊天的時候
[00:06:26.000 --> 00:06:29.000]  Mentor也有類似的經驗
[00:06:29.000 --> 00:06:32.000]  當我們遇到很徬徨的時候
[00:06:32.000 --> 00:06:34.000]  我們第一件事
[00:06:34.000 --> 00:06:37.000]  也不會想起上帝
[00:06:37.000 --> 00:06:41.000]  只會想起身邊有什麼人可以幫自己
[00:06:41.000 --> 00:06:48.000]  有什麼能力可以讓我們過到這個難關
[00:06:48.000 --> 00:06:50.000]  但在今天
[00:06:50.000 --> 00:06:52.000]  若娜告訴我們
[00:06:52.000 --> 00:06:57.000]  當我們遇到這麼大的艱難的時候
[00:06:57.000 --> 00:07:00.000]  不知道怎樣去做的時候
[00:07:00.000 --> 00:07:06.000]  祈禱是唯一的出路
[00:07:06.000 --> 00:07:08.000]  在生活上
[00:07:08.000 --> 00:07:11.000]  我們往往把祈禱放到很後
[00:07:11.000 --> 00:07:14.000]  就算是我們在座的
[00:07:14.000 --> 00:07:18.000]  我相信你們每一天都是
[00:07:18.000 --> 00:07:21.000]  睡前祈禱
[00:07:21.000 --> 00:07:24.000]  或者有什麼重要的時候
[00:07:24.000 --> 00:07:26.000]  祈禱
[00:07:26.000 --> 00:07:29.000]  都是一個好的開始
[00:07:29.000 --> 00:07:31.000]  我給你們一個挑戰
[00:07:31.000 --> 00:07:34.000]  如果你們嘗試找一天
[00:07:34.000 --> 00:07:37.000]  帶著耶穌上學
[00:07:37.000 --> 00:07:39.000]  找一天
[00:07:39.000 --> 00:07:41.000]  不要這麼多天
[00:07:41.000 --> 00:07:44.000]  找一天嘗試帶著耶穌上學
[00:07:44.000 --> 00:07:45.000]  什麼意思呢?
[00:07:45.000 --> 00:07:47.000]  帶著耶穌上學就是
[00:07:47.000 --> 00:07:50.000]  當你遇到任何事情的時候
[00:07:50.000 --> 00:07:53.000]  你第一個就問耶穌
[00:07:53.000 --> 00:07:55.000]  我應不應該這樣做
[00:07:55.000 --> 00:07:57.000]  或者
[00:07:57.000 --> 00:08:00.000]  耶穌啊,你是我,你會怎樣做呢?
[00:08:00.000 --> 00:08:04.000]  看看那一天有沒有不一樣
[00:08:04.000 --> 00:08:06.000]  這是我給你們的挑戰
[00:08:06.000 --> 00:08:09.000]  帶著耶穌上學一天
[00:08:09.000 --> 00:08:12.000]  若娜這個經歷告訴我們一件事
[00:08:12.000 --> 00:08:17.000]  無論處境有多艱難的時候
[00:08:17.000 --> 00:08:21.000]  我們都要學習禱告
[00:08:21.000 --> 00:08:25.000]  不要學習埋怨
[00:08:25.000 --> 00:08:27.000]  很多時候我們會覺得
[00:08:27.000 --> 00:08:29.000]  為什麼我會這樣
[00:08:29.000 --> 00:08:31.000]  為什麼我隔壁的那麼好
[00:08:31.000 --> 00:08:35.000]  為什麼他可以去這裡去那裡
[00:08:35.000 --> 00:08:39.000]  我永遠只可以留在香港
[00:08:39.000 --> 00:08:42.000]  很多時候我們有很多比較
[00:08:42.000 --> 00:08:43.000]  很多不知道
[00:08:43.000 --> 00:08:48.000]  但這些都是上帝給我們的
[00:08:48.000 --> 00:08:51.000]  管教和磨練
[00:08:51.000 --> 00:08:54.000]  在若娜書接下來
[00:08:54.000 --> 00:08:56.000]  她告訴我們
[00:08:56.000 --> 00:08:58.000]  神是會管教我們
[00:08:58.000 --> 00:09:03.000]  但同樣,祂也是會拯救我們
[00:09:03.000 --> 00:09:05.000]  你將我頭下深淵
[00:09:05.000 --> 00:09:08.000]  就是海的深處
[00:09:08.000 --> 00:09:10.000]  帶水環繞我
[00:09:10.000 --> 00:09:14.000]  你的波浪、洪濤都慢過我心
[00:09:14.000 --> 00:09:18.000]  我說,我從你眼前雖被驅逐
[00:09:18.000 --> 00:09:21.000]  我仍要仰望你的聖殿
[00:09:21.000 --> 00:09:25.000]  珠水環繞我,幾乎淹沒我
[00:09:25.000 --> 00:09:30.000]  深淵圍住我,海草纏繞我的頭
[00:09:30.000 --> 00:09:32.000]  我下到山根
[00:09:32.000 --> 00:09:35.000]  地的門將我永遠關住
[00:09:35.000 --> 00:09:38.000]  耶和華,我的上帝啊
[00:09:38.000 --> 00:09:42.000]  將我的性命從坑中救出來
[00:09:42.000 --> 00:09:47.000]  我心在我裏面發昏的時候
[00:09:47.000 --> 00:09:49.000]  我就想念耶和華
[00:09:49.000 --> 00:09:52.000]  我的禱告進入你的聖殿
[00:09:52.000 --> 00:09:55.000]  達到你的面前
[00:09:55.000 --> 00:09:58.000]  若娜去到這裡的時候
[00:09:58.000 --> 00:10:01.000]  她不知道應該怎樣做
[00:10:01.000 --> 00:10:02.000]  她祈禱
[00:10:02.000 --> 00:10:05.000]  她的祈禱是告訴我們
[00:10:05.000 --> 00:10:06.000]  她怎樣
[00:10:06.000 --> 00:10:10.000]  她開始覺得自己反省她不對
[00:10:10.000 --> 00:10:13.000]  她要去認罪
[00:10:13.000 --> 00:10:16.000]  神管教她
[00:10:16.000 --> 00:10:17.000]  管教她
[00:10:17.000 --> 00:10:20.000]  記不記得若娜是甚麼
[00:10:20.000 --> 00:10:23.000]  若娜的職業
[00:10:23.000 --> 00:10:24.000]  善治
[00:10:24.000 --> 00:10:25.000]  她是一個善治
[00:10:25.000 --> 00:10:29.000]  她應該要聽神的話
[00:10:29.000 --> 00:10:33.000]  然後向需要宣講的人說
[00:10:33.000 --> 00:10:35.000]  但她卻不聽
[00:10:35.000 --> 00:10:38.000]  神的管教就是將她
[00:10:38.000 --> 00:10:42.000]  吩咐一條大魚
[00:10:42.000 --> 00:10:47.000]  吞下她的肚子
[00:10:47.000 --> 00:10:49.000]  吞下肚子
[00:10:49.000 --> 00:10:52.000]  你能想到為甚麼吞下
[00:10:52.000 --> 00:10:55.000]  我以前還未做傳道人的時候
[00:10:55.000 --> 00:10:57.000]  我會想吞下肚子
[00:10:57.000 --> 00:10:59.000]  應該已經消化了
[00:10:59.000 --> 00:11:01.000]  已經死了
[00:11:01.000 --> 00:11:04.000]  為甚麼還可以這樣
[00:11:04.000 --> 00:11:09.000]  你會否覺得這是一個故事
[00:11:09.000 --> 00:11:12.000]  還是真實的呢
[00:11:12.000 --> 00:11:14.000]  有沒有想過
[00:11:14.000 --> 00:11:16.000]  你們要想想才行
[00:11:16.000 --> 00:11:18.000]  否則我們說甚麼你們都聽了
[00:11:18.000 --> 00:11:20.000]  要想想
[00:11:20.000 --> 00:11:23.000]  有些問題要問問自己
[00:11:23.000 --> 00:11:27.000]  當若娜在肚子裡的時候
[00:11:27.000 --> 00:11:29.000]  三日三夜
[00:11:29.000 --> 00:11:32.000]  其實是有一個意思
[00:11:32.000 --> 00:11:33.000]  有一個寓意
[00:11:33.000 --> 00:11:36.000]  我們說舊約和新約的比較
[00:11:36.000 --> 00:11:39.000]  為甚麼不是四日三夜
[00:11:39.000 --> 00:11:41.000]  而是三日三夜呢
[00:11:41.000 --> 00:11:43.000]  有沒有想過
[00:11:43.000 --> 00:11:45.000]  為甚麼是三日三夜
[00:11:45.000 --> 00:11:49.000]  大聲一點
[00:11:49.000 --> 00:11:52.000]  耶穌的死和復活
[00:11:52.000 --> 00:11:55.000]  是第幾天
[00:11:55.000 --> 00:11:57.000]  第三日復活
[00:11:57.000 --> 00:12:00.000]  這個也是有它的意思
[00:12:00.000 --> 00:12:02.000]  三日三夜
[00:12:02.000 --> 00:12:07.000]  在這裡若娜形容自己
[00:12:07.000 --> 00:12:10.000]  是被人扔進海裡
[00:12:10.000 --> 00:12:13.000]  而且她認知到
[00:12:13.000 --> 00:12:17.000]  這是神的管教
[00:12:17.000 --> 00:12:21.000]  所以她在絕望裡
[00:12:21.000 --> 00:12:24.000]  依然在餘福裡
[00:12:24.000 --> 00:12:29.000]  她都相信神會聽她的禱告
[00:12:29.000 --> 00:12:32.000]  當我們每一個人進入了
[00:12:32.000 --> 00:12:36.000]  我們自己的艱難裡的時候
[00:12:36.000 --> 00:12:40.000]  到底我們是罵上帝
[00:12:40.000 --> 00:12:43.000]  還是我們依然堅信
[00:12:43.000 --> 00:12:46.000]  我們的上帝會與我們同在
[00:12:46.000 --> 00:12:49.000]  聽我們的祈禱呢
[00:12:49.000 --> 00:12:51.000]  我很記得
[00:12:51.000 --> 00:12:53.000]  我有一個學生
[00:12:53.000 --> 00:12:57.000]  我一直在基督教學校裡教書
[00:12:57.000 --> 00:12:59.000]  他已經升上中學
[00:12:59.000 --> 00:13:02.000]  他很喜歡玩遊戲機
[00:13:02.000 --> 00:13:05.000]  通常家人都不讓他玩
[00:13:05.000 --> 00:13:07.000]  他是怎樣呢
[00:13:07.000 --> 00:13:09.000]  他在晚上睡覺
[00:13:09.000 --> 00:13:11.000]  家裡關燈
[00:13:11.000 --> 00:13:13.000]  關燈之後
[00:13:13.000 --> 00:13:16.000]  他很喜歡玩遊戲機
[00:13:16.000 --> 00:13:20.000]  但就算在自己一個人的房間
[00:13:20.000 --> 00:13:23.000]  當看到光
[00:13:23.000 --> 00:13:26.000]  家人很自然地叫你睡覺
[00:13:26.000 --> 00:13:28.000]  不要再弄這個弄那個
[00:13:28.000 --> 00:13:30.000]  我這個學生就很特別
[00:13:30.000 --> 00:13:32.000]  他為了要玩遊戲機
[00:13:32.000 --> 00:13:34.000]  又不想讓家人看到
[00:13:34.000 --> 00:13:36.000]  他怎樣呢
[00:13:36.000 --> 00:13:41.000]  他就躲在被窩裡玩遊戲機
[00:13:41.000 --> 00:13:44.000]  對了,會怎樣呢
[00:13:44.000 --> 00:13:47.000]  他又沒有那麼快變得瞎
[00:13:47.000 --> 00:13:54.000]  他就得了眼睛的黃斑病
[00:13:54.000 --> 00:13:56.000]  知道黃斑病是甚麼嗎
[00:13:56.000 --> 00:13:59.000]  黃斑病就是眼睛的癌症
[00:13:59.000 --> 00:14:01.000]  黃斑病
[00:14:01.000 --> 00:14:05.000]  這樣就不能醫治
[00:14:05.000 --> 00:14:08.000]  這麼小,17歲
[00:14:08.000 --> 00:14:11.000]  為何他會知道黃斑病呢
[00:14:11.000 --> 00:14:13.000]  因為他覺得很模糊
[00:14:13.000 --> 00:14:15.000]  就算戴上眼鏡
[00:14:15.000 --> 00:14:17.000]  眼睛都覺得很模糊
[00:14:17.000 --> 00:14:23.000]  眼睛突然間會有閃電
[00:14:23.000 --> 00:14:26.000]  如果現在有這樣的狀態
[00:14:26.000 --> 00:14:29.000]  你自己知道自己是甚麼事
[00:14:29.000 --> 00:14:33.000]  有閃電的狀態出現
[00:14:33.000 --> 00:14:36.000]  就是黃斑病的先兆
[00:14:36.000 --> 00:14:39.000]  他因為這樣玩遊戲機
[00:14:39.000 --> 00:14:42.000]  但又不敢告訴家人
[00:14:42.000 --> 00:14:44.000]  經常都是這樣
[00:14:44.000 --> 00:14:47.000]  於是他就找小學老師
[00:14:47.000 --> 00:14:49.000]  好像看醫生一樣
[00:14:49.000 --> 00:14:51.000]  他問我
[00:14:51.000 --> 00:14:55.000]  那時我孫悟空
[00:14:55.000 --> 00:14:58.000]  他問我眼睛突然間
[00:14:58.000 --> 00:15:00.000]  好像有閃電
[00:15:00.000 --> 00:15:04.000]  是否我初初以為是見鬼
[00:15:04.000 --> 00:15:06.000]  他是否見到鬼
[00:15:06.000 --> 00:15:08.000]  我就告訴他
[00:15:08.000 --> 00:15:10.000]  不是的
[00:15:10.000 --> 00:15:14.000]  我說你應該是眼睛開始有問題
[00:15:14.000 --> 00:15:18.000]  我說不如你叫媽媽帶你去看眼科醫生
[00:15:18.000 --> 00:15:21.000]  他說為何會這樣
[00:15:21.000 --> 00:15:23.000]  他就告訴我
[00:15:23.000 --> 00:15:25.000]  他在被窩裡玩遊戲機
[00:15:25.000 --> 00:15:27.000]  我說你通常玩多久
[00:15:27.000 --> 00:15:30.000]  我說你這樣會很傷眼
[00:15:30.000 --> 00:15:32.000]  我說你從今晚開始
[00:15:32.000 --> 00:15:34.000]  你不要再這樣
[00:15:34.000 --> 00:15:36.000]  他說他每晚
[00:15:36.000 --> 00:15:38.000]  大家12點鐘
[00:15:38.000 --> 00:15:40.000]  都要關燈
[00:15:40.000 --> 00:15:43.000]  他說他通常都玩到2點鐘
[00:15:43.000 --> 00:15:45.000]  我心想2個小時
[00:15:45.000 --> 00:15:47.000]  這樣會累嗎
[00:15:47.000 --> 00:15:49.000]  我現在拿著咪高峰
[00:15:49.000 --> 00:15:51.000]  我都累了
[00:15:51.000 --> 00:15:55.000]  他就去看眼科醫生
[00:15:55.000 --> 00:15:58.000]  醫生說他的眼睛
[00:15:58.000 --> 00:16:01.000]  是黃斑病的初期
[00:16:01.000 --> 00:16:03.000]  很害怕
[00:16:03.000 --> 00:16:05.000]  因為這麼小
[00:16:05.000 --> 00:16:07.000]  醫生還說不能醫治
[00:16:07.000 --> 00:16:09.000]  會盲的
[00:16:09.000 --> 00:16:14.000]  他說除了你不要玩遊戲機之外
[00:16:14.000 --> 00:16:16.000]  他說滴眼藥水
[00:16:16.000 --> 00:16:19.000]  其他甚麼都不能做
[00:16:19.000 --> 00:16:23.000]  他回來找其他老師聊天的時候
[00:16:23.000 --> 00:16:26.000]  他再一次來到我面前
[00:16:26.000 --> 00:16:28.000]  他說我可以做些甚麼
[00:16:28.000 --> 00:16:31.000]  我說連醫生都不能做甚麼
[00:16:31.000 --> 00:16:34.000]  我說我都不可能叫你
[00:16:34.000 --> 00:16:37.000]  罰抄我以後不玩遊戲機
[00:16:37.000 --> 00:16:39.000]  100次你會好
[00:16:39.000 --> 00:16:42.000]  他說不如我說祈禱
[00:16:42.000 --> 00:16:44.000]  你試試祈禱
[00:16:44.000 --> 00:16:47.000]  求神醫治你
[00:16:47.000 --> 00:16:50.000]  你用你玩遊戲機的時間
[00:16:50.000 --> 00:16:52.000]  去叫神幫你
[00:16:52.000 --> 00:16:54.000]  因為我醫生
[00:16:54.000 --> 00:16:56.000]  你自己爸爸媽媽都幫不到
[00:16:56.000 --> 00:16:58.000]  沒有人能夠幫到你
[00:16:58.000 --> 00:17:00.000]  你自己祈禱
[00:17:00.000 --> 00:17:02.000]  他在那時候
[00:17:02.000 --> 00:17:04.000]  他就自己和自己
[00:17:04.000 --> 00:17:06.000]  立了這個約
[00:17:06.000 --> 00:17:09.000]  就說我不再玩遊戲機了
[00:17:09.000 --> 00:17:11.000]  我不再在這樣的狀態
[00:17:11.000 --> 00:17:13.000]  裡面玩遊戲機
[00:17:13.000 --> 00:17:16.000]  然後他的祈禱
[00:17:16.000 --> 00:17:19.000]  一直一直為自己的祈禱
[00:17:19.000 --> 00:17:21.000]  去到一年之後
[00:17:21.000 --> 00:17:27.000]  當然眼睛就沒有再差下去了
[00:17:27.000 --> 00:17:30.000]  醫生說你的眼睛
[00:17:30.000 --> 00:17:33.000]  開始有好轉
[00:17:33.000 --> 00:17:35.000]  他就相信
[00:17:35.000 --> 00:17:39.000]  祈禱神真的會幫他
[00:17:39.000 --> 00:17:42.000]  到今天
[00:17:42.000 --> 00:17:44.000]  他已經大學畢業
[00:17:44.000 --> 00:17:48.000]  他依然眼睛都是完好的
[00:17:48.000 --> 00:17:52.000]  他就分享他這個小小的見證
[00:17:52.000 --> 00:17:55.000]  給那些很喜歡玩遊戲機的朋友
[00:17:55.000 --> 00:17:58.000]  告訴他們
[00:17:58.000 --> 00:18:01.000]  玩遊戲機對眼睛
[00:18:01.000 --> 00:18:06.000]  真是百害而無一利
[00:18:06.000 --> 00:18:08.000]  當然
[00:18:08.000 --> 00:18:12.000]  這個是他自己的一個故事
[00:18:12.000 --> 00:18:14.000]  現在坐在這裡的
[00:18:14.000 --> 00:18:16.000]  依然有人還在玩遊戲機
[00:18:16.000 --> 00:18:18.000]  我看到
[00:18:18.000 --> 00:18:20.000]  當然他不是在被窩打
[00:18:20.000 --> 00:18:22.000]  可能他覺得應該沒有那麼大傷害
[00:18:22.000 --> 00:18:24.000]  就不會黃斑住
[00:18:24.000 --> 00:18:26.000]  但是
[00:18:26.000 --> 00:18:28.000]  我也告訴你
[00:18:28.000 --> 00:18:30.000]  玩遊戲機對眼睛
[00:18:30.000 --> 00:18:32.000]  是非常差勁的
[00:18:32.000 --> 00:18:34.000]  好了
[00:18:34.000 --> 00:18:36.000]  當我們知道
[00:18:36.000 --> 00:18:38.000]  我們在人生裏面
[00:18:38.000 --> 00:18:40.000]  我們要反思
[00:18:40.000 --> 00:18:43.000]  我們的錯誤會不會導致
[00:18:43.000 --> 00:18:45.000]  我們自己陷入困境
[00:18:45.000 --> 00:18:48.000]  也要我們好好知道
[00:18:48.000 --> 00:18:50.000]  有很多時候
[00:18:50.000 --> 00:18:52.000]  在遇到艱難的時候
[00:18:52.000 --> 00:18:54.000]  神會管教我們
[00:18:54.000 --> 00:18:58.000]  帶我們回到正路當中
[00:18:58.000 --> 00:19:01.000]  當我們回到正路當中的時候
[00:19:01.000 --> 00:19:03.000]  我們要知道
[00:19:03.000 --> 00:19:07.000]  是讓我們生命成長
[00:19:07.000 --> 00:19:09.000]  困境裏面
[00:19:09.000 --> 00:19:11.000]  這裡告訴我們
[00:19:11.000 --> 00:19:13.000]  可能是神的管教
[00:19:13.000 --> 00:19:17.000]  要使我們在生命裏面成長
[00:19:17.000 --> 00:19:19.000]  最後告訴我們
[00:19:19.000 --> 00:19:24.000]  當我們歸向神的決心的時候
[00:19:24.000 --> 00:19:27.000]  我們就一無懼怕
[00:19:27.000 --> 00:19:29.000]  經文告訴我們
[00:19:29.000 --> 00:19:32.000]  自那信奉虛無之神的人
[00:19:32.000 --> 00:19:35.000]  離棄憐愛他們的主
[00:19:35.000 --> 00:19:39.000]  但我必用感謝的聲音獻祭於你
[00:19:39.000 --> 00:19:41.000]  我所許的願
[00:19:41.000 --> 00:19:43.000]  我必償還
[00:19:43.000 --> 00:19:46.000]  救恩出於耶和華
[00:19:46.000 --> 00:19:48.000]  耶和華吩咐雨
[00:19:48.000 --> 00:19:53.000]  雨就把若拿套在乾地上
[00:19:53.000 --> 00:19:55.000]  你會覺得很奇怪
[00:19:55.000 --> 00:19:59.000]  當他犯了這樣的錯
[00:19:59.000 --> 00:20:03.000]  但這就像一個規律
[00:20:03.000 --> 00:20:08.000]  當我們能夠知道我們犯了錯
[00:20:08.000 --> 00:20:10.000]  當我們向神認錯
[00:20:10.000 --> 00:20:12.000]  知罪的時候
[00:20:12.000 --> 00:20:13.000]  我們悔改
[00:20:13.000 --> 00:20:16.000]  我們懂得祈禱求神幫助的時候
[00:20:16.000 --> 00:20:20.000]  神會幫助我們去勝過這個難關
[00:20:20.000 --> 00:20:23.000]  你會看到以色列民
[00:20:23.000 --> 00:20:25.000]  其實他們都是這樣的
[00:20:25.000 --> 00:20:27.000]  每一次他們犯錯
[00:20:27.000 --> 00:20:29.000]  他們得到一些懲罰
[00:20:29.000 --> 00:20:32.000]  然後他們呼求神的幫助
[00:20:32.000 --> 00:20:34.000]  神又救了他們
[00:20:34.000 --> 00:20:36.000]  但救完他們又怎樣呢?
[00:20:36.000 --> 00:20:37.000]  又犯錯
[00:20:37.000 --> 00:20:39.000]  繼續又叫神幫
[00:20:39.000 --> 00:20:42.000]  然後又是這樣
[00:20:42.000 --> 00:20:44.000]  神又幫了他們
[00:20:44.000 --> 00:20:51.000]  這個模式是不斷不斷又不斷地發生
[00:20:51.000 --> 00:20:53.000]  到了今天
[00:20:53.000 --> 00:20:58.000]  這群以色列人依然都是這樣
[00:20:58.000 --> 00:20:59.000]  犯錯
[00:20:59.000 --> 00:21:01.000]  求神原諒
[00:21:01.000 --> 00:21:04.000]  繼續神原諒他們
[00:21:04.000 --> 00:21:07.000]  他們繼續又再犯錯
[00:21:07.000 --> 00:21:11.000]  你覺得自己好像嗎?
[00:21:11.000 --> 00:21:13.000]  自己都是犯錯
[00:21:13.000 --> 00:21:15.000]  求原諒
[00:21:15.000 --> 00:21:17.000]  原諒了又繼續犯
[00:21:17.000 --> 00:21:19.000]  然後又繼續犯錯
