
[00:00:00.000 --> 00:00:21.000]  陳全華牧師
[00:16:33.000 --> 00:16:38.000]  我那天很簡單的 坐在那裡繼續吃東西 很自然
[00:16:38.000 --> 00:16:43.000]  陳說你已經服侍了一個人不跟他吃東西的人
[00:16:43.000 --> 00:16:49.000]  我跟我兒子我老婆說廣東話 我說為什麼你不坐 安排我坐
[00:16:49.000 --> 00:16:56.000]  他說爸爸你都習慣了 是你的時候 其實我覺得是我的恩典
[00:16:56.000 --> 00:17:02.000]  耶穌說在馬達福音第25章 誰接待那些沒東西吃的沒衣服穿的
[00:17:02.000 --> 00:17:11.000]  就是接待耶穌 是的 我們就很細心聽聽旁邊有什麼說話
[00:17:11.000 --> 00:17:15.000]  神的聲音隨時出現 第一樣我們學習
[00:17:15.000 --> 00:17:22.000]  弟兄姊妹 你最近聽到神的聲音是什麼時候呢?
[00:17:22.000 --> 00:17:28.000]  是你聽的時候是不是滿懷盼望 或者是不是你焦慮焦急的時候
[00:17:28.000 --> 00:17:34.000]  上帝對你的提醒 我們今天真的很忙 很難才扔下電話
[00:17:34.000 --> 00:17:39.000]  十五分鐘都很難 讓我們在這個週末就放下電話
[00:17:39.000 --> 00:17:44.000]  可能在我們裡面的聲音 我們慾望的聲音 我們焦慮的聲音
[00:17:44.000 --> 00:17:49.000]  我們很留意別人評價你的聲音 在那裡安靜下來
[00:17:49.000 --> 00:17:53.000]  我們就等候上主的聲音
[00:17:53.000 --> 00:17:58.000]  我知道在中間Stanley都經常去探訪露宿者
[00:17:58.000 --> 00:18:02.000]  我們當然不需要每個人都是 不過我想說的是
[00:18:02.000 --> 00:18:08.000]  當我們敏銳主的聲音 上帝的帶領是真實
[00:18:08.000 --> 00:18:17.000]  今天就在我們採取任何行動以前 我們停下來用禱告向神吹號
[00:18:17.000 --> 00:18:21.000]  其實第九第十節 他們說我們都向神吹號
[00:18:21.000 --> 00:18:26.000]  在不同的節日向神吹號 向神歡呼 向神禱告
[00:18:26.000 --> 00:18:33.000]  紀念上主的拯救 也都紀念我們在神的喜樂中
[00:18:33.000 --> 00:18:39.000]  這一種生命的旅程 感恩我們可以一起
[00:18:39.000 --> 00:18:43.000]  這樣去聆聽主 行主的路
[00:18:43.000 --> 00:18:49.000]  原來第三個cut開了 就是我們要紀念上主向我們的工作
[00:18:49.000 --> 00:18:52.000]  好 學習二了 我們看下去
[00:18:52.000 --> 00:18:56.000]  在文數記第十一到第十三節 我們一起讀好不好
[00:18:56.000 --> 00:19:21.000]  一二三 第二點是很有趣的
[00:19:21.000 --> 00:19:30.000]  就是當他們在那個西乃山年多的時候 運彩修葬要起行了
[00:19:30.000 --> 00:19:39.000]  第二點的困難不是聽主的聲音 是願意在你舒服的地方起行
[00:19:39.000 --> 00:19:47.000]  年多了 住了 那裡都開始建立自己生活的狀況
[00:19:47.000 --> 00:19:55.000]  在那個時刻 在那個西乃山的時候 他們經歷了恩典頒佈律法
[00:19:55.000 --> 00:20:02.000]  經歷了回望的頒佈 在那個時候就要起行
[00:20:02.000 --> 00:20:07.000]  就是說在我們人生裡面 我們某個安殊的地方
[00:20:07.000 --> 00:20:10.000]  在某個時刻 上帝可能叫我們就要踏前
[00:20:10.000 --> 00:20:17.000]  我叫做西乃山的時刻 當運彩移動的時候
[00:20:17.000 --> 00:20:26.000]  意味著我們可能在舒適的狀況要結束 進入一個信心之旅
[00:20:26.000 --> 00:20:30.000]  其實西乃山對他們來說的確是一個舒適圈
[00:20:30.000 --> 00:20:34.000]  因為我們都知道 慢慢我們去到文數記之後
[00:20:34.000 --> 00:20:38.000]  他們要進入一個很不確定的狀態
[00:20:38.000 --> 00:20:42.000]  甚至那裡會打仗 他們都跌倒了
[00:20:42.000 --> 00:20:45.000]  他們甚至跌倒了 日後會再分享
[00:20:45.000 --> 00:20:53.000]  他們在那裡還有幾十年 最後本來能進去 應許之地 進不了
[00:20:53.000 --> 00:20:59.000]  所以今天的教導很重要 就是我們要聽清楚 並且要去行
[00:20:59.000 --> 00:21:03.000]  以色列人領受律法與神 納約神聖之地
[00:21:03.000 --> 00:21:08.000]  他們要離開這個舒服的地方 不是因為那裡不好
[00:21:08.000 --> 00:21:13.000]  是因為有一個更好的地方等著他們
[00:21:13.000 --> 00:21:19.000]  我記得當我本來在武會 在同福堂的時候
[00:21:19.000 --> 00:21:25.000]  即是港福堂的兒子 當日在十多年前
[00:21:25.000 --> 00:21:29.000]  在我禱告的時候 剛剛在做傳道
[00:21:29.000 --> 00:21:36.000]  上帝就挑戰 他說你要去香港最貧窮的地區
[00:21:36.000 --> 00:21:41.000]  那裡需要人去探訪貧窮中的貧窮人
[00:21:41.000 --> 00:21:44.000]  當時對我來說都很大挑戰
[00:21:44.000 --> 00:21:48.000]  很舒服的 在同福堂 又不要這樣說
[00:21:48.000 --> 00:21:51.000]  都很舒服 我94年就回來了
[00:21:51.000 --> 00:21:58.000]  在那裡成長 結賓 在那裡做執事 在那裡被呼召
[00:21:58.000 --> 00:22:03.000]  在那裡讀神學 在那裡有很多回憶
[00:22:03.000 --> 00:22:09.000]  但去到2011、12年 上帝的聲音跟我說
[00:22:09.000 --> 00:22:12.000]  我在想哪裡是香港最貧窮的地方
[00:22:12.000 --> 00:22:16.000]  於是乎我上網找 我在想會不會是天水圍
[00:22:16.000 --> 00:22:21.000]  在想會不會是哪裡 一找 原來是深水埗
[00:22:21.000 --> 00:22:25.000]  當時我就分享一個意象 很不容易
[00:22:25.000 --> 00:22:29.000]  但是一分享的時刻就很多人起來
[00:22:29.000 --> 00:22:35.000]  如果大家記得2011年是香港政府派6000元那一年
[00:22:35.000 --> 00:22:39.000]  當時我禱告 神說這6000元不是給你的
[00:22:39.000 --> 00:22:42.000]  中產 是給有需要的人
[00:22:42.000 --> 00:22:47.000]  於是乎我就邀請弟兄姊妹
[00:22:47.000 --> 00:22:50.000]  那一年也是ipad第一年出的
[00:22:50.000 --> 00:22:55.000]  我就跟弟兄姊妹說 三千元留給你買ipad
[00:22:55.000 --> 00:23:01.000]  三千元拿出來 十一奉獻以外我們拿去給深水埗
[00:23:01.000 --> 00:23:04.000]  我以為沒有人拿 彩你都傻
[00:23:04.000 --> 00:23:08.000]  誰知一講就幾十萬出來了
[00:23:08.000 --> 00:23:10.000]  神說是 你聽著我走
[00:23:10.000 --> 00:23:14.000]  然後我就問神 那我給深水埗哪個機構
[00:23:14.000 --> 00:23:17.000]  然後神跟我說 錢我沒有嗎
[00:23:17.000 --> 00:23:20.000]  我沒有人 你去
[00:23:20.000 --> 00:23:23.000]  不是吧 結果就是這樣
[00:23:23.000 --> 00:23:30.000]  我們就慢慢跟弟兄姊妹 跟牧者就開始去準備起行
[00:23:30.000 --> 00:23:34.000]  2012年第一次的嘉年華
[00:23:34.000 --> 00:23:38.000]  在深水埗就三百人信了耶穌
[00:23:38.000 --> 00:23:40.000]  好奇妙成一帶 真實
[00:23:40.000 --> 00:23:43.000]  我們給點掌聲好嗎 很真實
[00:23:43.000 --> 00:23:47.000]  我們有時真的會這樣
[00:23:47.000 --> 00:23:50.000]  我們會離開我們原本的暗樹區
[00:23:50.000 --> 00:23:52.000]  那裡不是不好
[00:23:52.000 --> 00:23:54.000]  不過神給我們可能每個人
[00:23:54.000 --> 00:23:57.000]  有些人就留在那裡 有些人就要離開
[00:23:57.000 --> 00:23:59.000]  因為上帝有不同的計劃
[00:23:59.000 --> 00:24:03.000]  更加奇妙就是當時在那個時刻
[00:24:03.000 --> 00:24:06.000]  我自己和我自己的牧區去到摸索的時候
[00:24:06.000 --> 00:24:09.000]  在深水埗就遇到另一個牧者
[00:24:09.000 --> 00:24:10.000]  他也是同福堂
[00:24:10.000 --> 00:24:13.000]  不過當時同福堂也都和你們一樣
[00:24:13.000 --> 00:24:15.000]  很多人我們忙到都不同
[00:24:15.000 --> 00:24:18.000]  不可以和所有的傳統人聊天
[00:24:18.000 --> 00:24:20.000]  有一個傳統人叫Pastor Pam
[00:24:20.000 --> 00:24:23.000]  原來在那幾個月他有禱告
[00:24:23.000 --> 00:24:26.000]  神跟他說 你要去這個地方
[00:24:26.000 --> 00:24:27.000]  他說哪個地方
[00:24:27.000 --> 00:24:31.000]  他就在異象見到深水埗
[00:24:31.000 --> 00:24:34.000]  我們結果就在深水埗相遇
[00:24:34.000 --> 00:24:37.000]  結果就有了今天的阿根廷
[00:24:37.000 --> 00:24:40.000]  在我們的生命中可能我們都有
[00:24:40.000 --> 00:24:44.000]  上帝邀請我們離開我們暗樹區的時候
[00:24:44.000 --> 00:24:46.000]  在那個時刻
[00:24:46.000 --> 00:24:49.000]  我們就要看著上帝的帶領
[00:24:49.000 --> 00:24:51.000]  慢慢去摸索
[00:24:51.000 --> 00:24:55.000]  這個領袖這樣說
[00:24:55.000 --> 00:24:57.000]  Good times blind us
[00:24:57.000 --> 00:25:01.000]  Bad times reveal truth to us
[00:25:01.000 --> 00:25:02.000]  為什麼這樣說
[00:25:02.000 --> 00:25:05.000]  因為當我在那個很暗樹的地方
[00:25:05.000 --> 00:25:08.000]  我覺得上帝的工作就是這樣停
[00:25:08.000 --> 00:25:09.000]  原來不是
[00:25:09.000 --> 00:25:15.000]  上帝的工作不會就這樣完結
[00:25:15.000 --> 00:25:17.000]  我自己有這個模式
[00:25:17.000 --> 00:25:20.000]  就是很多時候上帝邀請我們
[00:25:20.000 --> 00:25:22.000]  要再踏前的時刻
[00:25:22.000 --> 00:25:26.000]  我們首先就要從我們的舒適區離開
[00:25:26.000 --> 00:25:28.000]  什麼是舒適區
[00:25:28.000 --> 00:25:30.000]  舒適區就是我們已經可以把握到
[00:25:30.000 --> 00:25:32.000]  很低風險的
[00:25:32.000 --> 00:25:34.000]  我們不用靠人
[00:25:34.000 --> 00:25:37.000]  是很熟悉的環境
[00:25:37.000 --> 00:25:39.000]  那裡也好
[00:25:39.000 --> 00:25:42.000]  但是當上帝挑戰我們要離開的時刻
[00:25:42.000 --> 00:25:46.000]  我們開始進入那個恐懼區
[00:25:46.000 --> 00:25:48.000]  那個恐懼區是怎樣呢
[00:25:48.000 --> 00:25:49.000]  自己做不到
[00:25:49.000 --> 00:25:51.000]  I can't do it
[00:25:51.000 --> 00:25:54.000]  在那裡你會發現會有呼召
[00:25:54.000 --> 00:25:55.000]  那裡會有危機
[00:25:55.000 --> 00:25:57.000]  那裡你會失控
[00:25:57.000 --> 00:25:59.000]  那裡你不習慣
[00:25:59.000 --> 00:26:00.000]  對了
[00:26:00.000 --> 00:26:04.000]  那個地方就是開始我們經歷上帝
[00:26:04.000 --> 00:26:07.000]  很不同計劃的時刻
[00:26:07.000 --> 00:26:11.000]  接著我們會踏入一個叫reliance zone
[00:26:11.000 --> 00:26:14.000]  那裡我們會尋找一些
[00:26:14.000 --> 00:26:16.000]  團隊一起去建立
[00:26:16.000 --> 00:26:19.000]  那裡我們更加會依靠主
[00:26:19.000 --> 00:26:22.000]  在那裡我們知道我們不依靠主是做不到的
[00:26:22.000 --> 00:26:24.000]  憑我們過去的經驗
[00:26:24.000 --> 00:26:27.000]  憑我們過去的能力做不到的
[00:26:27.000 --> 00:26:30.000]  並且我們知道憑我們自己都做不到
[00:26:30.000 --> 00:26:32.000]  我們需要依靠上帝
[00:26:32.000 --> 00:26:34.000]  我們需要一個團隊
[00:26:34.000 --> 00:26:36.000]  互相的依靠前行
[00:26:36.000 --> 00:26:41.000]  這個區域不是打破我們
[00:26:41.000 --> 00:26:44.000]  這個區域是在建立我們
[00:26:44.000 --> 00:26:47.000]  重塑我們開始我們的人生
[00:26:47.000 --> 00:26:49.000]  更加擴闊去經歷它
[00:26:49.000 --> 00:26:52.000]  接著我們會進入一個learning zone
[00:26:52.000 --> 00:26:56.000]  因為我們原本unlearn了我們過去經驗
[00:26:56.000 --> 00:26:59.000]  我們就開始很有為有去學習
[00:26:59.000 --> 00:27:02.000]  更加擴闊我們的生命
[00:27:02.000 --> 00:27:05.000]  在這裡不是靠我們可以
[00:27:05.000 --> 00:27:07.000]  唯有依靠上帝
[00:27:07.000 --> 00:27:10.000]  最終就去到一個growth zone
[00:27:10.000 --> 00:27:15.000]  那裡不只是我過去的我
[00:27:15.000 --> 00:27:19.000]  那裡不是只向恐懼
[00:27:19.000 --> 00:27:23.000]  那裡只向上帝的豐富
[00:27:23.000 --> 00:27:28.000]  西乃山不是我們要急著走
[00:27:28.000 --> 00:27:30.000]  有時候要等候一年
[00:27:30.000 --> 00:27:32.000]  但是西乃山的時刻
[00:27:32.000 --> 00:27:34.000]  也叫我們不要留戀
[00:27:34.000 --> 00:27:37.000]  當上帝邀請我們行的時刻
[00:27:37.000 --> 00:27:41.000]  我們就要在那裡離開安書區
[00:27:41.000 --> 00:27:45.000]  更加在那裡向前奔往
[00:27:45.000 --> 00:27:49.000]  主啊如果祢的雲彩移動
[00:27:49.000 --> 00:27:51.000]  我們都要很細心知道
[00:27:51.000 --> 00:27:54.000]  求祢賜我信心踏前
[00:27:54.000 --> 00:27:57.000]  這是什麼
[00:27:57.000 --> 00:28:01.000]  我女兒也畢業
[00:28:01.000 --> 00:28:05.000]  在帕拉萊大學做工作
[00:28:05.000 --> 00:28:07.000]  我記得四年前
[00:28:07.000 --> 00:28:10.000]  五年前她入大學的時刻
[00:28:10.000 --> 00:28:11.000]  2021年
[00:28:11.000 --> 00:28:13.000]  那時候我也很心急
[00:28:13.000 --> 00:28:14.000]  是不是真的去呢
[00:28:14.000 --> 00:28:16.000]  在香港還是在美國呢
[00:28:16.000 --> 00:28:18.000]  她很喜歡美國
[00:28:18.000 --> 00:28:20.000]  我就很想她留在香港
[00:28:20.000 --> 00:28:22.000]  爸爸也是這樣
[00:28:22.000 --> 00:28:24.000]  女兒問爸爸我應該去哪裡讀書
[00:28:24.000 --> 00:28:25.000]  我一定這樣說
[00:28:25.000 --> 00:28:26.000]  你說吧
[00:28:26.000 --> 00:28:28.000]  你去哪裡我都支持你
[00:28:28.000 --> 00:28:30.000]  但是我內心也知道
[00:28:30.000 --> 00:28:32.000]  你最好留在香港
[00:28:32.000 --> 00:28:34.000]  但是這是她的生命
[00:28:34.000 --> 00:28:35.000]  我也要支持她
[00:28:35.000 --> 00:28:36.000]  她決定了
[00:28:36.000 --> 00:28:37.000]  她要去美國
[00:28:37.000 --> 00:28:39.000]  我最擔心的
[00:28:39.000 --> 00:28:40.000]  不是去美國
[00:28:40.000 --> 00:28:41.000]  最擔心的
[00:28:41.000 --> 00:28:43.000]  當時是疫情
[00:28:43.000 --> 00:28:44.000]  我最擔心的是
[00:28:44.000 --> 00:28:47.000]  怎樣找一間教會給她
[00:28:47.000 --> 00:28:48.000]  在那個時候
[00:28:48.000 --> 00:28:52.000]  一邊禱告也不能聯絡到教會
[00:28:52.000 --> 00:28:54.000]  因為那時候也封鎖
[00:28:54.000 --> 00:28:56.000]  香港也聯絡不到
[00:28:56.000 --> 00:28:58.000]  一邊禱告一邊禱告
[00:28:58.000 --> 00:29:02.000]  等候上帝的訊號
[00:29:02.000 --> 00:29:03.000]  結果很奇妙
[00:29:03.000 --> 00:29:04.000]  就是我女兒
[00:29:04.000 --> 00:29:07.000]  臨起行前三個星期
[00:29:07.000 --> 00:29:11.000]  當時我們也一起送她入學
[00:29:11.000 --> 00:29:14.000]  就是開學前三個星期
[00:29:14.000 --> 00:29:15.000]  我也記得
[00:29:15.000 --> 00:29:18.000]  很焦急到底去到哪裡
[00:29:18.000 --> 00:29:19.000]  就在那一刻
[00:29:19.000 --> 00:29:21.000]  我和林牧師一樣
[00:29:21.000 --> 00:29:22.000]  都是在總會服侍
