
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹主乃平安
[00:06:55.000 --> 00:07:00.000]  就是第一個不可喪志
[00:07:00.000 --> 00:07:02.000]  今天我講的是不可喪志
[00:07:02.000 --> 00:07:07.000]  我會有三個志來面對大家
[00:07:07.000 --> 00:07:09.000]  第一個不可喪的志
[00:07:09.000 --> 00:07:12.000]  就是不可喪的智慧
[00:07:12.000 --> 00:07:15.000]  因為我們面對著外面很多的假教導
[00:07:15.000 --> 00:07:17.000]  我們不可以喪志
[00:07:17.000 --> 00:07:21.000]  如果我們明白這個情況
[00:07:21.000 --> 00:07:23.000]  我們就會想
[00:07:23.000 --> 00:07:26.000]  第三章保羅一開始祈禱的時候
[00:07:26.000 --> 00:07:30.000]  是希望主的道可以快快傳開
[00:07:30.000 --> 00:07:31.000]  主的道可以快快傳開
[00:07:31.000 --> 00:07:36.000]  除了可以理解為福音廣傳之外
[00:07:36.000 --> 00:07:38.000]  如果你看回這個情況
[00:07:38.000 --> 00:07:43.000]  其實主的道也包含了真理的教導在裏面
[00:07:43.000 --> 00:07:44.000]  大家同意嗎
[00:07:44.000 --> 00:07:46.000]  包括主的道包括什麼
[00:07:46.000 --> 00:07:47.000]  就是主回來的日子
[00:07:47.000 --> 00:07:49.000]  是沒人知道的
[00:07:49.000 --> 00:07:51.000]  但主一定會回來
[00:07:51.000 --> 00:07:52.000]  還會私人審判
[00:07:52.000 --> 00:07:56.000]  這都是主的道的內涵
[00:07:56.000 --> 00:08:01.000]  所以主的道快快可以傳開
[00:08:01.000 --> 00:08:03.000]  也就是說
[00:08:03.000 --> 00:08:06.000]  希望主的道傳開了
[00:08:06.000 --> 00:08:12.000]  信徒就不會被假的教導迷惑
[00:08:12.000 --> 00:08:17.000]  這個不可喪志
[00:08:17.000 --> 00:08:20.000]  我們除了每天回來聽道
[00:08:20.000 --> 00:08:22.000]  明白上帝的教導之外
[00:08:22.000 --> 00:08:24.000]  其實我們還要懂得分辨
[00:08:24.000 --> 00:08:28.000]  知道了之後其實不夠
[00:08:28.000 --> 00:08:34.000]  你還要懂得分辨誰是真誰是假
[00:08:34.000 --> 00:08:35.000]  所以這個喪志
[00:08:35.000 --> 00:08:37.000]  我今天想說的就是
[00:08:37.000 --> 00:08:38.000]  我們不要失去了
[00:08:38.000 --> 00:08:42.000]  或者我們不要不去做判斷
[00:08:42.000 --> 00:08:44.000]  我神學院老師是這樣提醒的
[00:08:44.000 --> 00:08:46.000]  在我們畢業的時候
[00:08:46.000 --> 00:08:49.000]  因為我們讀神學就要想很多模樣的問題
[00:08:49.000 --> 00:08:52.000]  但是他們就這樣提醒我們
[00:08:52.000 --> 00:08:57.000]  在募會的時候是不可以停止思考的
[00:08:57.000 --> 00:08:59.000]  不要以為只是讀書的時候才要想
[00:08:59.000 --> 00:09:01.000]  募會的時候不可以停止思考
[00:09:01.000 --> 00:09:02.000]  為什麼呢
[00:09:02.000 --> 00:09:06.000]  他們的原因是說除了我們作為教務
[00:09:06.000 --> 00:09:08.000]  我們不要被一些來自社會
[00:09:08.000 --> 00:09:10.000]  但是不合乎聖經的教導價值觀
[00:09:10.000 --> 00:09:12.000]  影響了教會之外
[00:09:12.000 --> 00:09:14.000]  其實我們每個人在生活
[00:09:14.000 --> 00:09:15.000]  很多人都告訴我們
[00:09:15.000 --> 00:09:16.000]  什麼是對什麼是錯
[00:09:16.000 --> 00:09:18.000]  我們要追求什麼
[00:09:18.000 --> 00:09:19.000]  我們不可以停止思考
[00:09:19.000 --> 00:09:22.000]  我們要分辨的意思
[00:09:22.000 --> 00:09:24.000]  因為不是每樣東西都是錯的
[00:09:24.000 --> 00:09:25.000]  但是我們要分得到
[00:09:25.000 --> 00:09:29.000]  哪些其實看起來很吸引
[00:09:29.000 --> 00:09:31.000]  但實際上不是聖經的教導
[00:09:31.000 --> 00:09:35.000]  我們就不可以被這些影響到弟兄姊妹
[00:09:35.000 --> 00:09:40.000]  所以不可以停止去思考去做判辨
[00:09:40.000 --> 00:09:44.000]  第二也是因為我們現在的社會不斷變
[00:09:44.000 --> 00:09:46.000]  尤其是這幾年我們科技發展
[00:09:46.000 --> 00:09:47.000]  甚至疫情都發覺
[00:09:47.000 --> 00:09:49.000]  原來聚會的形式都可以變這麼多
[00:09:49.000 --> 00:09:55.000]  我們發現真的不可以一本通書就看到
[00:09:55.000 --> 00:10:00.000]  所以我們是要不斷去想去看去學習
[00:10:00.000 --> 00:10:06.000]  當我去想這件事的時候
[00:10:06.000 --> 00:10:07.000]  我們也會去想的就是
[00:10:07.000 --> 00:10:09.000]  舉一個例子
[00:10:09.000 --> 00:10:12.000]  譬如我們社會
[00:10:12.000 --> 00:10:14.000]  我們都很想追求自由
[00:10:14.000 --> 00:10:16.000]  我們想的自由是什麼呢
[00:10:16.000 --> 00:10:17.000]  就是我想做什麼
[00:10:17.000 --> 00:10:18.000]  我就可以做什麼
[00:10:18.000 --> 00:10:20.000]  這樣才叫自由
[00:10:20.000 --> 00:10:22.000]  但似乎聖經不是這樣說自由
[00:10:22.000 --> 00:10:23.000]  為什麼呢
[00:10:23.000 --> 00:10:25.000]  因為聖經說我們上了耶穌之後
[00:10:25.000 --> 00:10:30.000]  就是由罪的奴僕變成了義的奴僕
[00:10:30.000 --> 00:10:31.000]  都是奴僕
[00:10:31.000 --> 00:10:34.000]  還有聖經亞哥書怎麼說
[00:10:34.000 --> 00:10:39.000]  他說律法是洗人自由的律法
[00:10:39.000 --> 00:10:43.000]  所以原來聖經說的自由是有規範的
[00:10:43.000 --> 00:10:45.000]  不是說想怎樣就怎樣
[00:10:45.000 --> 00:10:48.000]  是這些的概念
[00:10:48.000 --> 00:10:51.000]  又或者當我們去想
[00:10:51.000 --> 00:10:53.000]  人權是怎樣的呢
[00:10:53.000 --> 00:10:56.000]  人權是不是就是人可以作主呢
[00:10:56.000 --> 00:10:57.000]  但不是的
[00:10:57.000 --> 00:11:00.000]  聖經又強調我們人可以做什麼
[00:11:00.000 --> 00:11:03.000]  是基於我們和創造主的關係
[00:11:03.000 --> 00:11:05.000]  因為我們是被造物
[00:11:05.000 --> 00:11:07.000]  我們人是有限制的
[00:11:07.000 --> 00:11:08.000]  不是說我們想怎樣就怎樣
[00:11:08.000 --> 00:11:12.000]  我們的權應該是來自於看神給了多少我們
[00:11:12.000 --> 00:11:16.000]  又或者當我們去一些社會議題
[00:11:16.000 --> 00:11:17.000]  我們有人去想的
[00:11:17.000 --> 00:11:20.000]  是不是天生出來的就是對的呢
[00:11:20.000 --> 00:11:21.000]  我生來是這樣的
[00:11:21.000 --> 00:11:22.000]  我就可以這樣做呢
[00:11:22.000 --> 00:11:24.000]  聖經又未必是這樣說的
[00:11:24.000 --> 00:11:25.000]  因為我們看到的
[00:11:25.000 --> 00:11:27.000]  當亞多夏娃被創造的時候
[00:11:27.000 --> 00:11:29.000]  其實上帝只是給了三條規矩他們
[00:11:29.000 --> 00:11:32.000]  其中一條就是不要吃分辨善惡樹的果子
[00:11:32.000 --> 00:11:34.000]  沒有我們今天那麼多
[00:11:34.000 --> 00:11:36.000]  但他們只有一條不能做的
[00:11:36.000 --> 00:11:38.000]  他們做不到嗎
[00:11:38.000 --> 00:11:40.000]  似乎都是做不到
[00:11:40.000 --> 00:11:42.000]  人似乎一生出來就有犯罪的傾向
[00:11:42.000 --> 00:11:44.000]  所以當我們看到
[00:11:44.000 --> 00:11:46.000]  是不是人天生怎樣就可以這樣做呢
[00:11:46.000 --> 00:11:48.000]  我們又看到人天生似乎都是
[00:11:48.000 --> 00:11:50.000]  想著是叛逆上帝的
[00:11:50.000 --> 00:11:53.000]  那不可以成為這個藉口
[00:11:53.000 --> 00:11:55.000]  就是我們犯罪的藉口
[00:11:55.000 --> 00:11:59.000]  聖經叫我們是要活出真理
[00:11:59.000 --> 00:12:01.000]  我們不是活出真我
[00:12:01.000 --> 00:12:05.000]  當然如果真我和真理不是相符的時候
[00:12:05.000 --> 00:12:08.000]  我們是應該要去學習活出真理
[00:12:08.000 --> 00:12:12.000]  又或者我們世界真的帶來很多改變
[00:12:12.000 --> 00:12:15.000]  我們上年教會也有舉辦了AI的講座
[00:12:15.000 --> 00:12:16.000]  我還記得
[00:12:16.000 --> 00:12:20.000]  究竟AI可不可以取代聖靈和聖職人員帶領崇拜呢
[00:12:20.000 --> 00:12:22.000]  大家應該都見過一條片
[00:12:22.000 --> 00:12:24.000]  AI可以創作
[00:12:24.000 --> 00:12:25.000]  他可以自己弄一篇講道
[00:12:25.000 --> 00:12:26.000]  可以唱文詩歌
[00:12:26.000 --> 00:12:30.000]  然後自己將中文是甚麼呢
[00:12:30.000 --> 00:12:34.000]  製作整個崇拜影片出來
[00:12:34.000 --> 00:12:40.000]  究竟AI是否可以取代聖靈的提醒
[00:12:40.000 --> 00:12:43.000]  或者是他們可以由帶領敬拜呢
[00:12:43.000 --> 00:12:45.000]  這些一切都是現在正在變
[00:12:45.000 --> 00:12:48.000]  而是我們以前是沒有發生過的
[00:12:48.000 --> 00:12:56.000]  所以我們要在這個世界上活出信仰的時候
[00:12:56.000 --> 00:13:03.000]  我們第一樣不可喪的是這個「知」
[00:13:03.000 --> 00:13:05.000]  我們要學多一點
[00:13:05.000 --> 00:13:07.000]  還要我們懂得去分辨
[00:13:07.000 --> 00:13:09.000]  哪樣是合乎聖經的
[00:13:09.000 --> 00:13:11.000]  哪樣看似很吸引
[00:13:11.000 --> 00:13:15.000]  但不是合乎聖經的
[00:13:15.000 --> 00:13:17.000]  我不是說AI不好
[00:13:17.000 --> 00:13:19.000]  我自己本身也是讀電腦的
[00:13:19.000 --> 00:13:22.000]  但我們要分辨
[00:13:22.000 --> 00:13:31.000]  當我們要面對來自社會或者教會以外的挑戰的時候
[00:13:31.000 --> 00:13:36.000]  保羅勉勵我們不可喪「知」
[00:13:36.000 --> 00:13:38.000]  要保持去讀去認識聖經的教導
[00:13:38.000 --> 00:13:41.000]  目的是要我們懂得去分辨
[00:13:41.000 --> 00:13:44.000]  然後對內又怎樣呢
[00:13:44.000 --> 00:13:47.000]  在我們和教會的弟兄姊妹相處
[00:13:47.000 --> 00:13:49.000]  又是不可以喪甚麼「知」呢
[00:13:49.000 --> 00:13:57.000]  接下來在第三章的六至十五節
[00:13:57.000 --> 00:13:58.000]  保羅要處理一個問題
[00:13:58.000 --> 00:14:01.000]  就是教會出現了一群又懶散
[00:14:01.000 --> 00:14:05.000]  然後還要是好管閒事的人
[00:14:05.000 --> 00:14:08.000]  學者也有爭論
[00:14:08.000 --> 00:14:12.000]  究竟這群弟兄懶散的原因是甚麼呢
[00:14:12.000 --> 00:14:14.000]  這個也很吸引
[00:14:14.000 --> 00:14:18.000]  我在做這篇講章的時候也研究了很多
[00:14:18.000 --> 00:14:20.000]  究竟這群弟兄
[00:14:20.000 --> 00:14:23.000]  我想又不是姊妹了
[00:14:23.000 --> 00:14:25.000]  聖經有弟兄姊妹就是講弟兄
[00:14:25.000 --> 00:14:27.000]  這群弟兄姊妹為甚麼懶呢
[00:14:27.000 --> 00:14:30.000]  學者就說
[00:14:30.000 --> 00:14:33.000]  究竟和第二章的假教導有沒有關係呢
[00:14:33.000 --> 00:14:36.000]  譬如大家都知道主已經回來了
[00:14:36.000 --> 00:14:38.000]  已經等著上天堂了
[00:14:38.000 --> 00:14:39.000]  那就不用做了
[00:14:39.000 --> 00:14:40.000]  還那麼辛苦做甚麼呢
[00:14:40.000 --> 00:14:42.000]  這是第一個可能性
[00:14:42.000 --> 00:14:43.000]  但學者就說不是
[00:14:43.000 --> 00:14:44.000]  和第二章沒有關係的
[00:14:44.000 --> 00:14:45.000]  為甚麼呢
[00:14:45.000 --> 00:14:48.000]  因為在帖撒羅尼加前書也有提過這群人
[00:14:48.000 --> 00:14:51.000]  這群人可能是因為他們曾經
[00:14:51.000 --> 00:14:53.000]  領受過信徒的愛心
[00:14:53.000 --> 00:14:55.000]  被人縱壞了
[00:14:55.000 --> 00:14:57.000]  我曾經也提過
[00:14:57.000 --> 00:14:59.000]  我認識一位弟兄姊妹
[00:14:59.000 --> 00:15:01.000]  她曾經回教會
[00:15:01.000 --> 00:15:04.000]  因為出了意外要打石膏
[00:15:04.000 --> 00:15:07.000]  很受弟兄姊妹的愛心關心
[00:15:07.000 --> 00:15:10.000]  有一天我發現她年紀兩年還在打石膏呢
[00:15:10.000 --> 00:15:12.000]  發現她已經康復了
[00:15:12.000 --> 00:15:15.000]  但因為她很擔心
[00:15:15.000 --> 00:15:18.000]  一拆掉石膏就打回原形
[00:15:18.000 --> 00:15:20.000]  大家就不再關心她了
[00:15:20.000 --> 00:15:21.000]  所以她就繼續康復了
[00:15:21.000 --> 00:15:23.000]  繼續打著石膏
[00:15:23.000 --> 00:15:27.000]  這群人懶惰是否因為濫用了弟兄姊妹的愛心呢
[00:15:27.000 --> 00:15:31.000]  又或者有人說是否因為受希羅文化的影響
[00:15:31.000 --> 00:15:34.000]  勞動這些是低下階層才做的
[00:15:34.000 --> 00:15:36.000]  我們這些是不需要做的
[00:15:36.000 --> 00:15:38.000]  都有可能吧
[00:15:38.000 --> 00:15:41.000]  但當我再去想
[00:15:41.000 --> 00:15:43.000]  再去看這段經文的時候
[00:15:43.000 --> 00:15:45.000]  我發現原來
[00:15:45.000 --> 00:15:49.000]  懶散的原因並不是這段經文的重點
[00:15:49.000 --> 00:15:52.000]  這只是純粹我的好奇心
[00:15:52.000 --> 00:15:56.000]  甚至如果你看回經文
[00:15:56.000 --> 00:16:00.000]  這群懶散的弟兄姊妹
[00:16:00.000 --> 00:16:03.000]  其實都不是保羅的焦點
[00:16:03.000 --> 00:16:08.000]  保羅幾乎沒有一句話是直接跟他們說的
[00:16:08.000 --> 00:16:13.000]  保羅的焦點是什麼呢
[00:16:13.000 --> 00:16:18.000]  你會發覺6到15節其實是有兩個段落
[00:16:18.000 --> 00:16:23.000]  而這兩個段落的開始都是非常相似的
[00:16:23.000 --> 00:16:28.000]  我給大家看相似的
[00:16:28.000 --> 00:16:30.000]  兩個段落都是這樣說的
[00:16:30.000 --> 00:16:32.000]  弟兄們
[00:16:32.000 --> 00:16:34.000]  這種稱呼都是聖經常用
[00:16:34.000 --> 00:16:36.000]  一個段落的開始一個稱呼
[00:16:36.000 --> 00:16:38.000]  都是叫弟兄們
[00:16:38.000 --> 00:16:39.000]  第六節說
[00:16:39.000 --> 00:16:40.000]  我們奉主耶穌基督的名
[00:16:40.000 --> 00:16:43.000]  吩咐你們凡有弟兄懶散
[00:16:43.000 --> 00:16:45.000]  不遵守我們所傳的教導
[00:16:45.000 --> 00:16:47.000]  就要遠離他
[00:16:47.000 --> 00:16:49.000]  第二個段落都是類似的
[00:16:49.000 --> 00:16:50.000]  開始的
[00:16:50.000 --> 00:16:52.000]  弟兄們你們行善不可喪志
[00:16:52.000 --> 00:16:55.000]  如果有人不聽從我們信上的說話
[00:16:55.000 --> 00:16:56.000]  就好像上一段那樣說
[00:16:56.000 --> 00:16:58.000]  不遵守我們所傳的教導
[00:16:58.000 --> 00:17:00.000]  是不是很相似的
[00:17:00.000 --> 00:17:01.000]  有群這樣的人
[00:17:01.000 --> 00:17:02.000]  要怎麼做
[00:17:02.000 --> 00:17:03.000]  要將他記下
[00:17:03.000 --> 00:17:04.000]  不要跟他交往
[00:17:04.000 --> 00:17:07.000]  就好像上面第六節那樣要遠離他
[00:17:07.000 --> 00:17:08.000]  大家有沒有發現
[00:17:08.000 --> 00:17:10.000]  好像有兩個開頭
[00:17:10.000 --> 00:17:15.000]  那也表示其實保羅的焦點
[00:17:15.000 --> 00:17:21.000]  其實還是在那群很想去實踐信仰
[00:17:21.000 --> 00:17:24.000]  還沒懶散的弟兄姊妹身上
[00:17:24.000 --> 00:17:27.000]  跟他們說不要那麼近
[00:17:27.000 --> 00:17:30.000]  上面那段又說了一個原因
[00:17:30.000 --> 00:17:31.000]  就是不要那麼近
[00:17:31.000 --> 00:17:33.000]  因為可能你也會懶
[00:17:33.000 --> 00:17:38.000]  但是我想先說下面的那段落
[00:17:42.000 --> 00:17:45.000]  下面的段落13到15節
[00:17:45.000 --> 00:17:46.000]  他是這樣說的
[00:17:46.000 --> 00:17:49.000]  他說弟兄們你們行善不可喪志
[00:17:49.000 --> 00:17:52.000]  若有人不聽從我們這信上的話
[00:17:52.000 --> 00:17:53.000]  要將他記下
[00:17:53.000 --> 00:17:54.000]  不要跟他交往
[00:17:54.000 --> 00:17:56.000]  要使他自覺羞愧
[00:17:56.000 --> 00:17:58.000]  所以除了不要那麼近
[00:17:58.000 --> 00:18:00.000]  是怕被他們傳染了之外
[00:18:00.000 --> 00:18:03.000]  是要叫他們自覺羞愧
[00:18:03.000 --> 00:18:07.000]  但是不可以將他們當仇人
[00:18:07.000 --> 00:18:11.000]  要勸他們如弟兄
[00:18:11.000 --> 00:18:16.000]  這裡不可喪志
[00:18:16.000 --> 00:18:18.000]  以我對中文的理解
[00:18:18.000 --> 00:18:19.000]  行善不可喪志
[00:18:19.000 --> 00:18:21.000]  我本身以為是什麼意思
[00:18:21.000 --> 00:18:23.000]  就是大家行善得利
[00:18:23.000 --> 00:18:25.000]  不要喪失理智
[00:18:25.000 --> 00:18:30.000]  不要幫人幫到身家也給了別人
[00:18:30.000 --> 00:18:33.000]  眾叛親離也要借錢給人
[00:18:33.000 --> 00:18:36.000]  是不是好像玩物喪志
[00:18:36.000 --> 00:18:37.000]  沒有了理智
[00:18:37.000 --> 00:18:40.000]  但是原來我看回聖經
[00:18:40.000 --> 00:18:43.000]  行善不可喪志的意思
[00:18:43.000 --> 00:18:46.000]  就不是指沒有了理智
[00:18:46.000 --> 00:18:53.000]  反而是沒有了一個行善的志願
[00:18:53.000 --> 00:19:00.000]  灰心喪志
[00:19:00.000 --> 00:19:02.000]  我想大家在教會內
[00:19:02.000 --> 00:19:04.000]  或者真的在我們日常生活
[00:19:04.000 --> 00:19:07.000]  對人好一段時間
[00:19:07.000 --> 00:19:13.000]  難免會遇到令我們灰心的情況
[00:19:13.000 --> 00:19:18.000]  我們可能會付出了很多
