
[00:00:00.000 --> 00:00:02.000]  感恩我們又相聚在一起
[00:02:21.000 --> 00:02:25.000]  也就看到主祢在我們生命當中的旨意
[00:02:25.000 --> 00:02:26.000]  主啊
[00:02:26.000 --> 00:02:28.000]  祢讓我們活出豐盛來
[00:02:28.000 --> 00:02:33.000]  我們也把今天聆聽主祢真道的環節
[00:02:33.000 --> 00:02:36.000]  也恭敬交託在主祢的手中
[00:02:36.000 --> 00:02:40.000]  求祢親自對我們每一個人說話
[00:02:40.000 --> 00:02:42.000]  軟化並感動我們的心
[00:02:42.000 --> 00:02:46.000]  讓我們看到人和神的關係
[00:02:46.000 --> 00:02:49.000]  更好的來行走我們的人生道路
[00:02:49.000 --> 00:02:51.000]  願我口中的言語
[00:02:51.000 --> 00:02:54.000]  眾弟兄姊妹的心懷意念
[00:02:54.000 --> 00:02:56.000]  都得蒙天父上帝祢的願啊
[00:02:56.000 --> 00:02:57.000]  同心禱告
[00:02:57.000 --> 00:02:59.000]  奉主名求
[00:02:59.000 --> 00:03:01.000]  Amen
[00:03:01.000 --> 00:03:02.000]  感謝主
[00:03:02.000 --> 00:03:05.000]  首先在這樣一個記載裡面呢
[00:03:05.000 --> 00:03:09.000]  我們可以看到人的一些的特質在其中嘛
[00:03:09.000 --> 00:03:11.000]  人的樣式呢
[00:03:11.000 --> 00:03:14.000]  不是偶然變成這個樣子啊
[00:03:14.000 --> 00:03:17.000]  更不是說按照進化而來啊
[00:03:17.000 --> 00:03:19.000]  按照經文的記載呢
[00:03:19.000 --> 00:03:22.000]  我們可以得到神的啟示和提醒
[00:03:22.000 --> 00:03:23.000]  我們的樣式呢
[00:03:23.000 --> 00:03:26.000]  是有主的形象
[00:03:26.000 --> 00:03:29.000]  在第一章裡面就說了
[00:03:29.000 --> 00:03:32.000]  耶和華就按照自己的形象造人
[00:03:32.000 --> 00:03:35.000]  其中包括造男造女
[00:03:35.000 --> 00:03:37.000]  其中我們的特質就是
[00:03:37.000 --> 00:03:41.000]  樣式有主的形象
[00:03:41.000 --> 00:03:42.000]  還有呢
[00:03:42.000 --> 00:03:43.000]  其中我們可以看到啊
[00:03:43.000 --> 00:03:46.000]  人還有其中的特點
[00:03:46.000 --> 00:03:48.000]  就在我們的生命裡面呢
[00:03:48.000 --> 00:03:51.000]  有主的生氣
[00:03:51.000 --> 00:03:53.000]  其中經文就說了啊
[00:03:53.000 --> 00:03:55.000]  那麼神就將生氣
[00:03:55.000 --> 00:03:57.000]  吹到他的鼻孔裡面
[00:03:57.000 --> 00:03:59.000]  亞丹的鼻孔裡面
[00:03:59.000 --> 00:04:02.000]  他就成為了有靈的活人啊
[00:04:02.000 --> 00:04:03.000]  這裡的生氣呢
[00:04:03.000 --> 00:04:04.000]  他的意思呢
[00:04:04.000 --> 00:04:08.000]  不是說我們很生氣啊
[00:04:08.000 --> 00:04:10.000]  是生命之氣
[00:04:10.000 --> 00:04:13.000]  吹到了他的生命體當中啊
[00:04:13.000 --> 00:04:15.000]  他有這樣一個特點
[00:04:15.000 --> 00:04:17.000]  這樣的一種的特點呢
[00:04:17.000 --> 00:04:22.000]  是其他的動物所不具備的
[00:04:22.000 --> 00:04:23.000]  所以人呢
[00:04:23.000 --> 00:04:27.000]  就成為了這樣一種有靈的活人啊
[00:04:27.000 --> 00:04:28.000]  還有呢
[00:04:28.000 --> 00:04:30.000]  神就把人呢
[00:04:30.000 --> 00:04:33.000]  安置在伊甸園當中啊
[00:04:33.000 --> 00:04:34.000]  按照經文裡面
[00:04:34.000 --> 00:04:35.000]  我們就可以看到啊
[00:04:35.000 --> 00:04:37.000]  安置在伊甸園
[00:04:37.000 --> 00:04:38.000]  裡面呢
[00:04:38.000 --> 00:04:41.000]  使他在其中做什麼事啊
[00:04:41.000 --> 00:04:45.000]  修理和看守
[00:04:45.000 --> 00:04:46.000]  其中呢
[00:04:46.000 --> 00:04:48.000]  我們就看到人的職責
[00:04:48.000 --> 00:04:52.000]  有主的吩咐
[00:04:52.000 --> 00:04:53.000]  所以當我們看到
[00:04:53.000 --> 00:04:55.000]  人的各樣特質的時候
[00:04:55.000 --> 00:04:57.000]  我們就可以有一個指向了
[00:04:57.000 --> 00:04:59.000]  人和神的關係
[00:04:59.000 --> 00:05:02.000]  我們是屬於神的
[00:05:02.000 --> 00:05:04.000]  當時的亞丹呢
[00:05:04.000 --> 00:05:06.000]  他安置在伊甸園當中
[00:05:06.000 --> 00:05:09.000]  為要修理和看守
[00:05:09.000 --> 00:05:11.000]  我們屬於神以後呢
[00:05:11.000 --> 00:05:12.000]  就會看到
[00:05:12.000 --> 00:05:15.000]  我們在我們的生命當中
[00:05:15.000 --> 00:05:18.000]  也有各樣的職責
[00:05:18.000 --> 00:05:19.000]  神有各樣的託付
[00:05:19.000 --> 00:05:22.000]  在我們的生命當中
[00:05:22.000 --> 00:05:24.000]  做好生命的見證
[00:05:24.000 --> 00:05:26.000]  看守住神加添
[00:05:26.000 --> 00:05:29.000]  在你生命中的產業
[00:05:29.000 --> 00:05:32.000]  也許是你的孩子
[00:05:32.000 --> 00:05:34.000]  也許還有其他的託付
[00:05:34.000 --> 00:05:38.000]  我們有主內的主緣弟兄姊妹
[00:05:38.000 --> 00:05:41.000]  我們要扶持看管住他
[00:05:41.000 --> 00:05:44.000]  大家要一起來同行人生路
[00:05:44.000 --> 00:05:45.000]  所以呢
[00:05:45.000 --> 00:05:47.000]  我們主的兒女啊
[00:05:47.000 --> 00:05:49.000]  還有兩個特別的身份
[00:05:49.000 --> 00:05:52.000]  我們是屬於神的僕人
[00:05:52.000 --> 00:05:54.000]  又是神的管家
[00:05:54.000 --> 00:05:58.000]  我們要做好這樣一個責任在當中
[00:05:58.000 --> 00:05:59.000]  其中呢
[00:05:59.000 --> 00:06:02.000]  既看到了人和神的關係
[00:06:02.000 --> 00:06:04.000]  我們是屬於神的
[00:06:04.000 --> 00:06:06.000]  其中就有一個警醒
[00:06:06.000 --> 00:06:11.000]  你活出了屬於神的生命了嗎
[00:06:11.000 --> 00:06:12.000]  我們的生命
[00:06:12.000 --> 00:06:16.000]  是由神的愛和真理來引導
[00:06:16.000 --> 00:06:19.000]  每天有清晰的看見
[00:06:19.000 --> 00:06:21.000]  還是慢慢慢慢
[00:06:21.000 --> 00:06:24.000]  被這個世界所拉扯
[00:06:24.000 --> 00:06:27.000]  只看到賴以為生的金錢
[00:06:27.000 --> 00:06:31.000]  只看到每天自己要去上班
[00:06:31.000 --> 00:06:33.000]  這樣一種的要求
[00:06:33.000 --> 00:06:37.000]  以至於辛苦和勞累
[00:06:37.000 --> 00:06:39.000]  牽制住了我們的生命
[00:06:39.000 --> 00:06:41.000]  有的只是壓力
[00:06:41.000 --> 00:06:45.000]  有的只是被動的要求
[00:06:45.000 --> 00:06:48.000]  忘記了主在我們生命的心意
[00:06:48.000 --> 00:06:50.000]  在我們的職產
[00:06:50.000 --> 00:06:51.000]  學業
[00:06:51.000 --> 00:06:53.000]  我們的生活當中
[00:06:53.000 --> 00:06:56.000]  都有神的心意
[00:06:56.000 --> 00:06:58.000]  我們是屬於神的
[00:06:58.000 --> 00:07:03.000]  我們要活出屬於神的生命
[00:07:03.000 --> 00:07:04.000]  看到了第一點以後
[00:07:04.000 --> 00:07:06.000]  我們要看到第二點
[00:07:06.000 --> 00:07:08.000]  看到我們的使命
[00:07:08.000 --> 00:07:13.000]  在這個當中有人的使命
[00:07:13.000 --> 00:07:17.000]  其中要管理海裡的魚
[00:07:17.000 --> 00:07:19.000]  空中的鳥
[00:07:19.000 --> 00:07:21.000]  地上的牲畜
[00:07:21.000 --> 00:07:24.000]  等等還有一切的昆蟲
[00:07:24.000 --> 00:07:25.000]  都是人的責任
[00:07:25.000 --> 00:07:27.000]  都是使命
[00:07:27.000 --> 00:07:28.000]  也就在裡面
[00:07:28.000 --> 00:07:32.000]  人的責任就是修理和看守
[00:07:32.000 --> 00:07:36.000]  所以人在我們的不同的崗位
[00:07:36.000 --> 00:07:38.000]  不同的人生階段
[00:07:38.000 --> 00:07:42.000]  都會有自己的一個責任在其中
[00:07:42.000 --> 00:07:45.000]  我們是神所託付的僕人
[00:07:45.000 --> 00:07:47.000]  我們的責任有沒有盡到呢
[00:07:47.000 --> 00:07:50.000]  當然新約裡面有
[00:07:50.000 --> 00:07:52.000]  按才受託的比喻
[00:07:52.000 --> 00:07:54.000]  主人要離開
[00:07:54.000 --> 00:07:56.000]  就有各樣的託付
[00:07:56.000 --> 00:07:58.000]  神對於我們
[00:07:58.000 --> 00:08:00.000]  神的兒女
[00:08:00.000 --> 00:08:03.000]  不同的崗位有不同的託付
[00:08:03.000 --> 00:08:04.000]  來到教會
[00:08:04.000 --> 00:08:07.000]  是否忠心的服侍
[00:08:07.000 --> 00:08:11.000]  是否看守住了我們身邊的同行者
[00:08:11.000 --> 00:08:13.000]  進入到世界的時候
[00:08:13.000 --> 00:08:15.000]  有沒有在學業裡面
[00:08:15.000 --> 00:08:18.000]  有沒有在工作和職場當中
[00:08:18.000 --> 00:08:20.000]  來榮耀神呢
[00:08:20.000 --> 00:08:22.000]  都是我們的責任
[00:08:22.000 --> 00:08:26.000]  當我們的這樣一個角色
[00:08:26.000 --> 00:08:29.000]  梳理順暢以後
[00:08:29.000 --> 00:08:31.000]  大家不會愁煩
[00:08:31.000 --> 00:08:34.000]  大家不會只看到壓力
[00:08:34.000 --> 00:08:38.000]  不會只是疲於的去妥協
[00:08:38.000 --> 00:08:42.000]  而是求神會來引領我們的生命
[00:08:42.000 --> 00:08:44.000]  其中就有愛
[00:08:44.000 --> 00:08:45.000]  就有真理
[00:08:45.000 --> 00:08:47.000]  神願意祝福我們
[00:08:47.000 --> 00:08:49.000]  在我們的每一天裡面
[00:08:49.000 --> 00:08:51.000]  給我們的力量
[00:08:51.000 --> 00:08:53.000]  讓我們日子如何
[00:08:53.000 --> 00:08:54.000]  力量也如何
[00:08:54.000 --> 00:08:58.000]  願意來帶領我們的人生路
[00:08:58.000 --> 00:09:00.000]  當我們看到我們的使命以後
[00:09:00.000 --> 00:09:03.000]  就有一個關係的指引了
[00:09:03.000 --> 00:09:05.000]  關係的指引
[00:09:05.000 --> 00:09:07.000]  看到我們的使命以後
[00:09:07.000 --> 00:09:11.000]  就要侍奉神
[00:09:11.000 --> 00:09:12.000]  我們的這樣一個侍奉
[00:09:12.000 --> 00:09:14.000]  絕不是侷限在
[00:09:14.000 --> 00:09:17.000]  我們主日的一個崗位
[00:09:17.000 --> 00:09:19.000]  侍奉的崗位
[00:09:19.000 --> 00:09:21.000]  當我們能夠來到教會
[00:09:21.000 --> 00:09:23.000]  來敬拜主以後
[00:09:23.000 --> 00:09:24.000]  主還要拆遷我們
[00:09:24.000 --> 00:09:26.000]  再次進入世界
[00:09:26.000 --> 00:09:28.000]  侍奉的意義
[00:09:28.000 --> 00:09:32.000]  擴展到我們的各樣角色當中
[00:09:32.000 --> 00:09:34.000]  來做主的門徒
[00:09:34.000 --> 00:09:36.000]  在各樣的崗位上面
[00:09:36.000 --> 00:09:39.000]  好像不是在對人所做的
[00:09:39.000 --> 00:09:41.000]  而是向對神所做
[00:09:41.000 --> 00:09:43.000]  你有這個觀念
[00:09:43.000 --> 00:09:44.000]  看見的時候
[00:09:44.000 --> 00:09:47.000]  就已經在侍奉神了
[00:09:47.000 --> 00:09:49.000]  那麼在第二個看見以後
[00:09:49.000 --> 00:09:52.000]  就有一個警醒了
[00:09:52.000 --> 00:09:56.000]  你看守住了神給你的託付了嗎
[00:09:56.000 --> 00:09:59.000]  我們有各樣的託付
[00:09:59.000 --> 00:10:02.000]  大家可能是兒女的
[00:10:02.000 --> 00:10:05.000]  我們還要孝敬父母
[00:10:05.000 --> 00:10:07.000]  我們可能是父母的
[00:10:07.000 --> 00:10:09.000]  要教養子女
[00:10:09.000 --> 00:10:11.000]  教養孩童
[00:10:11.000 --> 00:10:13.000]  我們是公司的領袖的
[00:10:13.000 --> 00:10:16.000]  神也把團隊交在你手中
[00:10:16.000 --> 00:10:18.000]  我們是一個普通職員的
[00:10:18.000 --> 00:10:20.000]  你怎麼樣和同事配搭
[00:10:20.000 --> 00:10:24.000]  怎麼樣來回應上司給你的職責
[00:10:24.000 --> 00:10:28.000]  你看住了神給你的託付了嗎
[00:10:28.000 --> 00:10:31.000]  都是我們的責任
[00:10:31.000 --> 00:10:35.000]  當然我們還要看到第三點
[00:10:35.000 --> 00:10:38.000]  看到人的幫助
[00:10:38.000 --> 00:10:41.000]  其中耶和華神就說了
[00:10:41.000 --> 00:10:44.000]  那人獨居不好
[00:10:44.000 --> 00:10:47.000]  要造一個配偶來幫助他
[00:10:47.000 --> 00:10:49.000]  做了這樣一個
[00:10:49.000 --> 00:10:52.000]  神吩咐了這樣一句說話以後
[00:10:52.000 --> 00:10:53.000]  很特別
[00:10:53.000 --> 00:10:58.000]  不是馬上就造了夏娃給亞當
[00:10:58.000 --> 00:11:04.000]  而是帶他看遍各樣的走獸深處
[00:11:04.000 --> 00:11:06.000]  在其中去看
[00:11:06.000 --> 00:11:08.000]  他是你的幫助嗎
[00:11:08.000 --> 00:11:09.000]  不是
[00:11:09.000 --> 00:11:11.000]  你要給他命名
[00:11:11.000 --> 00:11:14.000]  所以亞當就給不同的人去
[00:11:14.000 --> 00:11:16.000]  不同的深處去命名
[00:11:16.000 --> 00:11:17.000]  叫他什麼
[00:11:17.000 --> 00:11:21.000]  這個動物就稱呼為成為什麼
[00:11:21.000 --> 00:11:24.000]  但是在尋找的過程裡面
[00:11:24.000 --> 00:11:29.000]  還沒有遇見自己的配偶和自己的幫助
[00:11:29.000 --> 00:11:32.000]  沒有遇見配偶能夠來幫助他
[00:11:32.000 --> 00:11:36.000]  為什麼神要做這樣一個特別的舉動呢
[00:11:36.000 --> 00:11:38.000]  也就是讓人看到
[00:11:38.000 --> 00:11:43.000]  其他的受造物並不能夠真正的幫助我
[00:11:43.000 --> 00:11:44.000]  它是我的職責
[00:11:44.000 --> 00:11:47.000]  我要去管理和看守它的
[00:11:47.000 --> 00:11:51.000]  我真正的配偶還沒有出現
[00:11:51.000 --> 00:11:54.000]  於是神也在其中做了一個吩咐
[00:11:54.000 --> 00:11:56.000]  其中很特別
[00:11:56.000 --> 00:12:01.000]  神說那人獨居不好
[00:12:01.000 --> 00:12:05.000]  這個是在人犯罪以前
[00:12:05.000 --> 00:12:06.000]  大家記得嗎
[00:12:06.000 --> 00:12:09.000]  上次和大家講道分享的時候
[00:12:09.000 --> 00:12:11.000]  神看這樣是好的
[00:12:11.000 --> 00:12:14.000]  神是有這樣一個終極的標準
[00:12:14.000 --> 00:12:18.000]  造了以後就看著它是好的
[00:12:18.000 --> 00:12:21.000]  世界就維持這樣去運行
[00:12:21.000 --> 00:12:23.000]  但到這個點的時候
[00:12:23.000 --> 00:12:26.000]  因著那人沒有配偶
[00:12:26.000 --> 00:12:29.000]  神就說不好
[00:12:29.000 --> 00:12:30.000]  不好啊
[00:12:30.000 --> 00:12:32.000]  要造一個配偶給他
[00:12:32.000 --> 00:12:35.000]  中文的文字也很特別
[00:12:35.000 --> 00:12:37.000]  在這裡也很特別
[00:12:37.000 --> 00:12:40.000]  也有屬靈意義的呼應
[00:12:40.000 --> 00:12:41.000]  我們的這個名字
[00:12:41.000 --> 00:12:44.000]  看到都是神的兒女
[00:12:44.000 --> 00:12:47.000]  有一個女有一個子
[00:12:47.000 --> 00:12:51.000]  代表既有亞丹一個男性
[00:12:51.000 --> 00:12:54.000]  也要有一個女性的夏娃
[00:12:54.000 --> 00:12:57.000]  當二人合為一體以後
[00:12:57.000 --> 00:13:02.000]  共同來看守住神的託付以後
[00:13:02.000 --> 00:13:05.000]  才會變成好啊
[00:13:05.000 --> 00:13:07.000]  才會變成好啊
[00:13:07.000 --> 00:13:10.000]  所以屬靈意義的好呢
[00:13:10.000 --> 00:13:14.000]  真正兩個人二人合為一體
[00:13:14.000 --> 00:13:16.000]  由屬靈的聯合
[00:13:16.000 --> 00:13:18.000]  生命結合到一塊
[00:13:18.000 --> 00:13:20.000]  成為是好的
[00:13:20.000 --> 00:13:22.000]  成為是好的
[00:13:22.000 --> 00:13:23.000]  現在還有很多
[00:13:23.000 --> 00:13:28.000]  我們中國人傳統來解釋這個好字
[00:13:28.000 --> 00:13:30.000]  都是習慣以自己為主體
[00:13:30.000 --> 00:13:32.000]  來解釋好字
[00:13:32.000 --> 00:13:36.000]  一定要生夠一個兒子
[00:13:36.000 --> 00:13:39.000]  再生夠一個女兒
[00:13:39.000 --> 00:13:41.000]  組合成為一個好字
[00:13:41.000 --> 00:13:45.000]  感覺自己心滿意足啊
[00:13:45.000 --> 00:13:47.000]  當然我們有各樣的產業
[00:13:47.000 --> 00:13:50.000]  都是來自於神的祝福
[00:13:50.000 --> 00:13:53.000]  但是如果你管教不好啊
[00:13:53.000 --> 00:13:55.000]  但是你管教的沒有真理
[00:13:55.000 --> 00:13:57.000]  介入到孩子的生命裡面
[00:13:57.000 --> 00:14:00.000]  沒有一個屬靈的聯合的話
[00:14:00.000 --> 00:14:05.000]  他也會成為不好啊
[00:14:05.000 --> 00:14:09.000]  於是傳道夏娃就有這樣一個記載了
[00:14:09.000 --> 00:14:12.000]  叫那個人睡著
[00:14:12.000 --> 00:14:16.000]  取到了他的一條的內褲就出來了
[00:14:16.000 --> 00:14:19.000]  以至於我們就可以看到
[00:14:19.000 --> 00:14:21.000]  亞丹是由什麼造成的
[00:14:21.000 --> 00:14:23.000]  大家還記不記得
[00:14:23.000 --> 00:14:27.000]  塵土造成的
[00:14:27.000 --> 00:14:30.000]  夏娃是用什麼造的
[00:14:30.000 --> 00:14:33.000]  亞丹的肋骨造成的
[00:14:33.000 --> 00:14:35.000]  所以亞丹就說了
[00:14:35.000 --> 00:14:37.000]  他就是我骨中的骨
[00:14:37.000 --> 00:14:39.000]  肉中的肉了
[00:14:39.000 --> 00:14:41.000]  講到在神的建立
[00:14:41.000 --> 00:14:44.000]  這樣一個親密關係之下
[00:14:44.000 --> 00:14:48.000]  帶來生命的一個創造
[00:14:48.000 --> 00:14:51.000]  和一個聯合和親密的關係
[00:14:51.000 --> 00:14:53.000]  是何等的重要
[00:14:53.000 --> 00:14:55.000]  所以在夫妻關係當中
[00:14:55.000 --> 00:14:59.000]  有一個其中一個很重要的點
[00:14:59.000 --> 00:15:02.000]  要邁向這位造物主
[00:15:02.000 --> 00:15:05.000]  這位永恆的神
[00:15:05.000 --> 00:15:07.000]  你越邁向他
[00:15:07.000 --> 00:15:10.000]  兩個人就會越親密
[00:15:10.000 --> 00:15:13.000]  兩個人的親密不是來自於
[00:15:13.000 --> 00:15:17.000]  我們用彼此似熟的愛情
[00:15:17.000 --> 00:15:19.000]  來做這樣一個連接
[00:15:19.000 --> 00:15:22.000]  而是要用神的真理
[00:15:22.000 --> 00:15:25.000]  做彼此生命的連接
[00:15:25.000 --> 00:15:27.000]  所以就看到
[00:15:27.000 --> 00:15:30.000]  要與幫助者互相的聯合
[00:15:30.000 --> 00:15:32.000]  這裡說了
[00:15:32.000 --> 00:15:35.000]  因此人要離開父母
[00:15:35.000 --> 00:15:37.000]  與妻子聯合
[00:15:37.000 --> 00:15:40.000]  二人成為一體
[00:15:40.000 --> 00:15:41.000]  等等
[00:15:41.000 --> 00:15:43.000]  哪怕是赤身露體
[00:15:43.000 --> 00:15:45.000]  都不羞恥
[00:15:45.000 --> 00:15:47.000]  做一個親密的聯合
[00:15:47.000 --> 00:15:49.000]  當然這裡指的是
[00:15:49.000 --> 00:15:51.000]  夫妻關係
[00:15:51.000 --> 00:15:53.000]  蒙神祝福下
[00:15:53.000 --> 00:15:56.000]  有這樣一種親密的聯合
[00:15:56.000 --> 00:15:58.000]  在我們的人生關係裡邊
[00:15:58.000 --> 00:16:00.000]  在群體裡邊
[00:16:00.000 --> 00:16:03.000]  也有一部分的群體
[00:16:03.000 --> 00:16:07.000]  人是未必神為他在生命裡邊
[00:16:07.000 --> 00:16:10.000]  安排婚姻關係的
[00:16:10.000 --> 00:16:13.000]  就像保羅等等
[00:16:13.000 --> 00:16:15.000]  未必有婚姻關係
[00:16:15.000 --> 00:16:17.000]  但是呢
[00:16:17.000 --> 00:16:20.000]  一個很重要的看點就是
[00:16:20.000 --> 00:16:23.000]  我們一定要找到
[00:16:23.000 --> 00:16:25.000]  在生命關係當中
[00:16:25.000 --> 00:16:29.000]  屬靈層面的契合者
[00:16:29.000 --> 00:16:32.000]  他要成為你生命當中的幫助
[00:16:32.000 --> 00:16:36.000]  要對你進行彼此生命的扶持
[00:16:36.000 --> 00:16:40.000]  鼓勵建立和同行
[00:16:40.000 --> 00:16:43.000]  這也是一個屬靈群體的重要
[00:16:43.000 --> 00:16:46.000]  為什麼我們要聚在一起
[00:16:46.000 --> 00:16:49.000]  為什麼我們不單要聚在一起崇拜
[00:16:49.000 --> 00:16:53.000]  我們還要有一起的團契
[00:16:53.000 --> 00:16:57.000]  叫我們更好找到生命當中的同行者
[00:16:57.000 --> 00:16:59.000]  甚至於呢
[00:16:59.000 --> 00:17:03.000]  這裡又講回這樣一個丈夫和妻子
[00:17:03.000 --> 00:17:07.000]  丈夫和妻子之間的一種關係
[00:17:07.000 --> 00:17:11.000]  寓意到了在教會裡邊
[00:17:11.000 --> 00:17:15.000]  有與教會的一種關係
[00:17:15.000 --> 00:17:18.000]  在《已福所述》就這樣說了
[00:17:18.000 --> 00:17:20.000]  你們做妻子的
[00:17:20.000 --> 00:17:22.000]  當順服自己的丈夫
[00:17:22.000 --> 00:17:24.000]  如同順服主
[00:17:24.000 --> 00:17:27.000]  順服的關係在其中
[00:17:27.000 --> 00:17:29.000]  到了二十五節
[00:17:29.000 --> 00:17:31.000]  其中他做了一些的隱喻和解釋
[00:17:31.000 --> 00:17:32.000]  到了二十五節
[00:17:32.000 --> 00:17:34.000]  這個關係不是單向性的
[00:17:34.000 --> 00:17:37.000]  不是單向性的順服
[00:17:37.000 --> 00:17:39.000]  到了第二十五節
[00:17:39.000 --> 00:17:42.000]  丈夫的要愛你們的妻子
[00:17:42.000 --> 00:17:45.000]  正如基督愛教會
[00:17:45.000 --> 00:17:48.000]  為教會捨棄
[00:17:48.000 --> 00:17:51.000]  順服 無條件的順服
[00:17:51.000 --> 00:17:54.000]  愛 無條件的愛
[00:17:54.000 --> 00:17:56.000]  哪怕願意捨棄
[00:17:56.000 --> 00:17:59.000]  所以 當一個夫妻關係
[00:17:59.000 --> 00:18:01.000]  親密的關係
[00:18:01.000 --> 00:18:04.000]  在教會裡邊成長的時候
[00:18:04.000 --> 00:18:07.000]  你會更加的明白
[00:18:07.000 --> 00:18:10.000]  人與人之間的關係
[00:18:10.000 --> 00:18:12.000]  夫婦之間的關係
[00:18:12.000 --> 00:18:16.000]  大家能更好的一起生命連接
[00:18:16.000 --> 00:18:18.000]  更好的來同行
[00:18:18.000 --> 00:18:19.000]  到那個時候
[00:18:19.000 --> 00:18:21.000]  很多弟兄姐妹
[00:18:21.000 --> 00:18:23.000]  如果你沒有經歷過
[00:18:23.000 --> 00:18:25.000]  你一定會感嘆
[00:18:25.000 --> 00:18:26.000]  經歷過的弟兄姐妹
[00:18:26.000 --> 00:18:29.000]  也是我們生命當中的真實寫照
[00:18:29.000 --> 00:18:31.000]  真的是感謝神
[00:18:31.000 --> 00:18:33.000]  靠我自己
[00:18:33.000 --> 00:18:36.000]  真的早就跌倒了很多次了
[00:18:36.000 --> 00:18:39.000]  唯有主把我們扶持起來
[00:18:39.000 --> 00:18:42.000]  還讓我們真的是有生命當中的
[00:18:42.000 --> 00:18:44.000]  同行者
[00:18:44.000 --> 00:18:47.000]  彼此一起來同行我們的人生路
[00:18:47.000 --> 00:18:50.000]  所以 一定要找到
[00:18:50.000 --> 00:18:54.000]  屬靈群體當中的幫助者
[00:18:54.000 --> 00:18:56.000]  這樣的一種的互動
[00:18:56.000 --> 00:18:59.000]  是世界上不能夠帶到的
[00:18:59.000 --> 00:19:01.000]  這樣一種的提醒
[00:19:01.000 --> 00:19:05.000]  讓你每次遇到困難和困境的時候
[00:19:05.000 --> 00:19:08.000]  再次的回到主的裡面
[00:19:08.000 --> 00:19:10.000]  看向神
[00:19:10.000 --> 00:19:12.000]  看神
[00:19:12.000 --> 00:19:16.000]  為什麼把你放到這樣一個特殊的位分
[00:19:16.000 --> 00:19:19.000]  工作上面遇到困境了
