
[00:00:00.000 --> 00:00:02.000]  就是我們說的新天新地
[00:08:03.400 --> 00:08:06.400]  被提究竟會怎樣發生呢?
[00:08:06.400 --> 00:08:09.400]  有些人甚至說被提的時間
[00:08:09.400 --> 00:08:13.400]  在基督教界裏面研究聖經的人
[00:08:13.400 --> 00:08:17.400]  他們在神學的涉獵和分析裏面
[00:08:17.400 --> 00:08:19.400]  是有幾種看法的
[00:08:19.400 --> 00:08:21.400]  將來末後
[00:08:21.400 --> 00:08:23.400]  有些人說七年的大災難
[00:08:23.400 --> 00:08:26.400]  在災難
[00:08:26.400 --> 00:08:28.400]  所謂災前
[00:08:28.400 --> 00:08:30.400]  七年大災難之前就被提了
[00:08:30.400 --> 00:08:33.400]  所有我們還存在的人被提
[00:08:33.400 --> 00:08:36.400]  有些人說是災中被提
[00:08:36.400 --> 00:08:38.400]  有些人說災後才被提
[00:08:38.400 --> 00:08:42.400]  我今天沒有時間和大家說這些複雜的東西
[00:08:42.400 --> 00:08:44.400]  但是我要大家知道
[00:08:44.400 --> 00:08:47.400]  無論你是以那種觀點去看被提
[00:08:47.400 --> 00:08:49.400]  被提一定會發生
[00:08:49.400 --> 00:08:52.400]  結果反而才是重要的
[00:08:52.400 --> 00:08:55.400]  這個結果也不影響我們的救恩
[00:08:55.400 --> 00:08:56.400]  大家要明白
[00:08:56.400 --> 00:08:59.400]  不會因為你信災前被提
[00:08:59.400 --> 00:09:00.400]  災中被提
[00:09:00.400 --> 00:09:02.400]  你就失去你的救恩
[00:09:02.400 --> 00:09:03.400]  不會的
[00:09:03.400 --> 00:09:05.400]  結果是一樣的
[00:09:05.400 --> 00:09:06.400]  更加重要的
[00:09:06.400 --> 00:09:12.400]  這裏說到我們是被接到雲裡與主相遇
[00:09:12.400 --> 00:09:15.400]  與主相會這個字
[00:09:15.400 --> 00:09:20.400]  其實是按照保羅當時他們那個年代
[00:09:20.400 --> 00:09:23.400]  他們通俗的希臘文的一個用法
[00:09:23.400 --> 00:09:26.400]  是指正式的一個接待
[00:09:26.400 --> 00:09:29.400]  一個到訪的顯赫的人物
[00:09:29.400 --> 00:09:32.400]  尊貴的一個嘉賓
[00:09:32.400 --> 00:09:37.400]  要有市民的代表團或者市政府官員
[00:09:37.400 --> 00:09:41.400]  一起去到路上迎接這位VIP
[00:09:41.400 --> 00:09:42.400]  這位貴賓
[00:09:42.400 --> 00:09:47.400]  而且要用適當的排場去護送他進入這個城
[00:09:47.400 --> 00:09:50.400]  所以這個圖畫就很美麗
[00:09:50.400 --> 00:09:52.400]  其實這個說被提
[00:09:52.400 --> 00:09:55.400]  是說一個歡迎派對
[00:09:55.400 --> 00:09:57.400]  就是我們已死的信徒
[00:09:57.400 --> 00:10:00.400]  與那些仍在生的信徒
[00:10:00.400 --> 00:10:02.400]  我們霎時間轉眼之間
[00:10:02.400 --> 00:10:04.400]  突然間我們就會被提
[00:10:04.400 --> 00:10:06.400]  我們消失不再地上
[00:10:06.400 --> 00:10:09.400]  我們會被提到空中
[00:10:09.400 --> 00:10:13.400]  是與主耶穌一起相見相會
[00:10:13.400 --> 00:10:15.400]  我們一起要敬拜主
[00:10:15.400 --> 00:10:20.400]  在那裡我們要來一起頌讚
[00:10:20.400 --> 00:10:25.400]  我們去分享主耶穌復活那份榮耀和尊貴
[00:10:25.400 --> 00:10:30.400]  然後我們將來就要和耶穌一起駕著雲彩
[00:10:30.400 --> 00:10:33.400]  我們要再回到地上
[00:10:33.400 --> 00:10:35.400]  就是審判列邦萬國
[00:10:35.400 --> 00:10:40.400]  那個就是最後幕後白色的大寶座審判
[00:10:40.400 --> 00:10:44.400]  這個就是啟示錄20章最後的部分所要說
[00:10:44.400 --> 00:10:46.400]  審判完之後
[00:10:46.400 --> 00:10:50.400]  有些人要永遠被拎到火湖裡面
[00:10:50.400 --> 00:10:51.400]  就是地獄
[00:10:51.400 --> 00:10:55.400]  另外那一班人他們是得救的
[00:10:55.400 --> 00:10:58.400]  他們就進入新天新地
[00:10:58.400 --> 00:11:00.400]  就在21章22章所說
[00:11:00.400 --> 00:11:06.400]  所以當我們回看經節的時候
[00:11:06.400 --> 00:11:12.400]  我們知道我們有一個很期待的大結局
[00:11:12.400 --> 00:11:15.400]  被提怎樣發生呢?
[00:11:15.400 --> 00:11:18.400]  有些人會說
[00:11:18.400 --> 00:11:23.400]  其實被提的原文字是有一種力量
[00:11:23.400 --> 00:11:27.400]  是被人好像搶走一樣
[00:11:27.400 --> 00:11:30.400]  英文翻譯成caught up
[00:11:30.400 --> 00:11:32.400]  是不是這樣呢?
[00:11:32.400 --> 00:11:35.400]  是不是好像我們被提了
[00:11:35.400 --> 00:11:37.400]  Carolyn 轉道Hello
[00:11:37.400 --> 00:11:39.400]  Hidy Hello
[00:11:39.400 --> 00:11:41.400]  我們很開心
[00:11:41.400 --> 00:11:43.400]  廣福堂很多靈姐妹
[00:11:43.400 --> 00:11:45.400]  我們一起被提了
[00:11:45.400 --> 00:11:46.400]  好像氫氣球一樣
[00:11:46.400 --> 00:11:49.400]  如果你去過土耳其或者埃及
[00:11:49.400 --> 00:11:50.400]  有坐過這些氫氣球
[00:11:50.400 --> 00:11:53.400]  真是很燦爛繽紛的
[00:11:53.400 --> 00:11:55.400]  但問題不是這樣
[00:11:55.400 --> 00:11:57.400]  被提不是這樣的
[00:11:57.400 --> 00:11:59.400]  所以這個一定不對
[00:11:59.400 --> 00:12:01.400]  被提是不是這樣呢?
[00:12:01.400 --> 00:12:05.400]  突然有輛小巴走過
[00:12:05.400 --> 00:12:07.400]  把我們擄劫
[00:12:07.400 --> 00:12:08.400]  馬上搶你
[00:12:08.400 --> 00:12:10.400]  上車了
[00:12:10.400 --> 00:12:14.400]  把你們這班基督徒全部抓上車
[00:12:14.400 --> 00:12:15.400]  又不是這樣
[00:12:15.400 --> 00:12:17.400]  這個當然不是這樣
[00:12:17.400 --> 00:12:19.400]  被提應該怎樣呢?
[00:12:19.400 --> 00:12:21.400]  被提應該
[00:12:21.400 --> 00:12:24.400]  以死的信徒和再生的信徒
[00:12:24.400 --> 00:12:26.400]  我們一同被提
[00:12:26.400 --> 00:12:29.400]  一同被提的時候怎麼辦呢?
[00:12:29.400 --> 00:12:32.400]  復活被提的那些是明的
[00:12:32.400 --> 00:12:33.400]  他們死了
[00:12:33.400 --> 00:12:35.400]  他們再復活的時候
[00:12:35.400 --> 00:12:38.400]  神給他們一個新的復活的身體
[00:12:38.400 --> 00:12:41.400]  我們那些生動的
[00:12:41.400 --> 00:12:43.400]  突然Carolyn被提
[00:12:43.400 --> 00:12:45.400]  會不會拉高了一點呢?
[00:12:45.400 --> 00:12:46.400]  再高幾吋呢?
[00:12:46.400 --> 00:12:47.400]  不是的
[00:12:47.400 --> 00:12:50.400]  其實我們被提的時候
[00:12:50.400 --> 00:12:51.400]  我們再生的
[00:12:51.400 --> 00:12:53.400]  我很相信一件事
[00:12:53.400 --> 00:12:55.400]  是很奇妙的發生
[00:12:55.400 --> 00:12:57.400]  就是你整個身體
[00:12:57.400 --> 00:13:00.400]  都霎時間經歷這種變化
[00:13:00.400 --> 00:13:03.400]  就是復活的身體那種變化
[00:13:03.400 --> 00:13:05.400]  我們一樣能夠得著
[00:13:05.400 --> 00:13:07.400]  永不碎殘扭壞的
[00:13:07.400 --> 00:13:09.400]  永不扭壞的榮耀
[00:13:09.400 --> 00:13:11.400]  復活的身體
[00:13:11.400 --> 00:13:13.400]  所以到那天
[00:13:13.400 --> 00:13:15.400]  你不需要帶著手織箱上去
[00:13:15.400 --> 00:13:16.400]  被提
[00:13:16.400 --> 00:13:18.400]  我的糖尿藥
[00:13:18.400 --> 00:13:19.400]  血壓藥
[00:13:19.400 --> 00:13:21.400]  沒有那些事了
[00:13:21.400 --> 00:13:24.400]  我們大家都是很開心的
[00:13:24.400 --> 00:13:26.400]  我們的VIP在上面
[00:13:26.400 --> 00:13:28.400]  就是我們的主耶穌
[00:13:28.400 --> 00:13:30.400]  萬君之君
[00:13:30.400 --> 00:13:31.400]  萬王之王
[00:13:31.400 --> 00:13:32.400]  萬主之主
[00:13:32.400 --> 00:13:33.400]  得勝死亡
[00:13:33.400 --> 00:13:35.400]  陰間全世的
[00:13:35.400 --> 00:13:37.400]  就是我們這位主耶穌
[00:13:37.400 --> 00:13:39.400]  而在基督裡頭死了的人
[00:13:39.400 --> 00:13:40.400]  他們必先復活
[00:13:40.400 --> 00:13:42.400]  被提到雲裡
[00:13:42.400 --> 00:13:43.400]  雲裡
[00:13:43.400 --> 00:13:44.400]  這個雲彩
[00:13:44.400 --> 00:13:46.400]  The cloud
[00:13:46.400 --> 00:13:48.400]  不是電腦的cloud
[00:13:48.400 --> 00:13:49.400]  這個真的說
[00:13:49.400 --> 00:13:51.400]  我們被提到空中
[00:13:51.400 --> 00:13:54.400]  那個雲是代表著神的同在
[00:13:54.400 --> 00:13:56.400]  由舊約到新約
[00:13:56.400 --> 00:13:57.400]  我們可以看見
[00:13:57.400 --> 00:13:58.400]  神往往
[00:13:58.400 --> 00:14:00.400]  祂來去
[00:14:00.400 --> 00:14:03.400]  預表著祂與祂的子民的同在
[00:14:03.400 --> 00:14:05.400]  祂們在帳幕裡面
[00:14:05.400 --> 00:14:07.400]  神會透過雲彩
[00:14:07.400 --> 00:14:09.400]  降臨在他們當中
[00:14:09.400 --> 00:14:10.400]  他們出埃及
[00:14:10.400 --> 00:14:12.400]  他們在曠野路上
[00:14:12.400 --> 00:14:14.400]  他們甚至鎖上門
[00:14:14.400 --> 00:14:16.400]  見聖殿的時候
[00:14:16.400 --> 00:14:19.400]  哇!神的榮光
[00:14:19.400 --> 00:14:21.400]  透過這個雲彩
[00:14:21.400 --> 00:14:24.400]  就是籠罩著這個聖殿
[00:14:24.400 --> 00:14:26.400]  表示神在那裡
[00:14:26.400 --> 00:14:28.400]  神的榮耀
[00:14:28.400 --> 00:14:31.400]  是與祂的子民同在
[00:14:31.400 --> 00:14:33.400]  孟孝福音說登山變象
[00:14:33.400 --> 00:14:35.400]  《士徒行傳》一章九節
[00:14:35.400 --> 00:14:39.400]  說到耶穌被接到
[00:14:39.400 --> 00:14:42.400]  升天的境況
[00:14:42.400 --> 00:14:44.400]  天使對門徒說
[00:14:44.400 --> 00:14:47.400]  我們現在如何看著耶穌基督
[00:14:47.400 --> 00:14:49.400]  駕著雲彩升天
[00:14:49.400 --> 00:14:52.400]  將來祂也是照樣來回
[00:14:52.400 --> 00:14:54.400]  所以有些人誤解了
[00:14:54.400 --> 00:14:57.400]  以為耶穌的復活是精神的復活
[00:14:57.400 --> 00:14:58.400]  這一定是錯的
[00:14:58.400 --> 00:15:01.400]  耶穌是真真實實
[00:15:01.400 --> 00:15:03.400]  有一個復活的身體
[00:15:03.400 --> 00:15:05.400]  耶穌要再回來
[00:15:05.400 --> 00:15:07.400]  有些人解釋成為
[00:15:07.400 --> 00:15:10.400]  這是精神的再來
[00:15:10.400 --> 00:15:12.400]  這也是錯的
[00:15:12.400 --> 00:15:14.400]  耶穌是必然
[00:15:14.400 --> 00:15:16.400]  我們眼睛能夠看到
[00:15:16.400 --> 00:15:18.400]  祂要榮耀地再來
[00:15:18.400 --> 00:15:20.400]  而且不是祂一個人回來
[00:15:20.400 --> 00:15:22.400]  祂是與天使
[00:15:22.400 --> 00:15:24.400]  與一群的
[00:15:24.400 --> 00:15:26.400]  祂的所有蒙召
[00:15:26.400 --> 00:15:29.400]  蒙祂救贖的神兒女們
[00:15:29.400 --> 00:15:31.400]  我們一起駕著雲彩
[00:15:31.400 --> 00:15:33.400]  來重返這個地上
[00:15:33.400 --> 00:15:36.400]  我們要審判列邦萬國
[00:15:36.400 --> 00:15:38.400]  到時真是大結局了
[00:15:38.400 --> 00:15:41.400]  到時這個世界所有不公不義的事
[00:15:41.400 --> 00:15:43.400]  一切隱藏的惡
[00:15:43.400 --> 00:15:45.400]  都要被顯露
[00:15:45.400 --> 00:15:49.400]  一切的公義都要在那裡得到解決
[00:15:49.400 --> 00:15:52.400]  所以我們是有福的人
[00:15:52.400 --> 00:15:55.400]  基督徒所信的信仰
[00:15:55.400 --> 00:15:57.400]  是神給我們很把握的
[00:15:57.400 --> 00:15:59.400]  這些確具
[00:15:59.400 --> 00:16:01.400]  我們能夠與主相會
[00:16:01.400 --> 00:16:03.400]  和祂永遠同在
[00:16:03.400 --> 00:16:05.400]  好得無比
[00:16:05.400 --> 00:16:07.400]  所以我們要用這些說話
[00:16:07.400 --> 00:16:10.400]  彼此來勸慰
[00:16:10.400 --> 00:16:15.400]  求主幫助我們每一個弟兄姊妹
[00:16:15.400 --> 00:16:17.400]  我們今天在他們面前
[00:16:17.400 --> 00:16:19.400]  我們有沒有這一份
[00:16:19.400 --> 00:16:22.400]  盼望的死亡觀呢?
[00:16:22.400 --> 00:16:25.400]  我們是一定會醒過來的
[00:16:25.400 --> 00:16:29.400]  所以就算我們至親至愛的人
[00:16:29.400 --> 00:16:31.400]  離開我們的時候
[00:16:31.400 --> 00:16:35.400]  最重要的就是他們在基督耶穌裡面睡了
[00:16:35.400 --> 00:16:37.400]  弟兄姊妹
[00:16:37.400 --> 00:16:39.400]  今天我想問問大家
[00:16:39.400 --> 00:16:43.400]  你還有沒有你的家人
[00:16:43.400 --> 00:16:45.400]  或者親人
[00:16:45.400 --> 00:16:48.400]  是還未信主的?
[00:16:48.400 --> 00:16:49.400]  如果有的話
[00:16:49.400 --> 00:16:51.400]  你舉手給我看看
[00:16:51.400 --> 00:16:56.400]  絕大部分
[00:16:56.400 --> 00:16:58.400]  如果你沒有舉手
[00:16:58.400 --> 00:17:00.400]  我真的要為你感恩
[00:17:00.400 --> 00:17:02.400]  你真是很蒙福
[00:17:02.400 --> 00:17:07.400]  今天我想我們總會有一個
[00:17:07.400 --> 00:17:10.400]  或者兩個在我們的家族裡面
[00:17:10.400 --> 00:17:13.400]  他仍然在耶穌的救恩以外
[00:17:13.400 --> 00:17:16.400]  我們要為他們著緊
[00:17:16.400 --> 00:17:18.400]  我們也很想他們將來睡了
[00:17:18.400 --> 00:17:20.400]  是要醒的
[00:17:20.400 --> 00:17:22.400]  你說這群人他們會不會醒呢?
[00:17:22.400 --> 00:17:24.400]  他們是不是沒有再復活的機會呢?
[00:17:24.400 --> 00:17:25.400]  有啊
[00:17:25.400 --> 00:17:28.400]  但他們不是頭一次復活那一批
[00:17:28.400 --> 00:17:31.400]  他們是第二次才來復活
[00:17:31.400 --> 00:17:32.400]  那就慘了
[00:17:32.400 --> 00:17:35.400]  他們第二次復活是為了面對
[00:17:35.400 --> 00:17:37.400]  原來那個審判
[00:17:37.400 --> 00:17:39.400]  就是要他們
[00:17:39.400 --> 00:17:41.400]  就是習無旁派
[00:17:41.400 --> 00:17:44.400]  他們要面對終極的永恆的
[00:17:44.400 --> 00:17:47.400]  那個永刑的審判
[00:17:47.400 --> 00:17:49.400]  死亡只是暫別
[00:17:49.400 --> 00:17:51.400]  我們知道有一天
[00:17:51.400 --> 00:17:53.400]  我們都要大家再相見
[00:17:53.400 --> 00:17:55.400]  而復活是必須的
[00:17:55.400 --> 00:17:59.400]  因為我們要有這個復活的身體
[00:17:59.400 --> 00:18:02.400]  才能夠進入永恆的天家
[00:18:02.400 --> 00:18:04.400]  而還有
[00:18:04.400 --> 00:18:06.400]  我們要得獎賞
[00:18:06.400 --> 00:18:08.400]  要得冠冕
[00:18:08.400 --> 00:18:12.400]  在我過去已經三十多年
[00:18:12.400 --> 00:18:15.400]  我自己牧養教會的經歷裏面
[00:18:15.400 --> 00:18:21.400]  我真是見證過很多臨終的病人
[00:18:21.400 --> 00:18:24.400]  有很多的弟兄姊妹
[00:18:24.400 --> 00:18:26.400]  他們的離世
[00:18:26.400 --> 00:18:30.400]  其實對我來說現在仍然歷歷在目
[00:18:30.400 --> 00:18:33.400]  我回想他們都是很勇敢的
[00:18:33.400 --> 00:18:36.400]  一班神的兒女
[00:18:36.400 --> 00:18:38.400]  他們很清楚他們知道
[00:18:38.400 --> 00:18:40.400]  他們前面要去哪裏
[00:18:40.400 --> 00:18:42.400]  而在這個過程裏面
[00:18:42.400 --> 00:18:46.400]  他們很多時候都能夠表達到一件事
[00:18:46.400 --> 00:18:50.400]  就是他們知道他們回到父的家裏面
[00:18:50.400 --> 00:18:51.400]  就是天家
[00:18:51.400 --> 00:18:53.400]  在主的懷抱裏面
[00:18:53.400 --> 00:18:55.400]  他們能夠得獎、安息
[00:18:55.400 --> 00:19:01.400]  但往往這些很清楚知道自己要去哪裏的弟兄姊妹
[00:19:01.400 --> 00:19:07.400]  他們往往都有一些遺憾在心裏面
[00:19:07.400 --> 00:19:09.400]  我曾經遇過一個姐妹
[00:19:09.400 --> 00:19:17.400]  她很想能夠為她帶的一個白符
[00:19:17.400 --> 00:19:20.400]  信主已經成功了
[00:19:20.400 --> 00:19:22.400]  那個白符是信了主
[00:19:22.400 --> 00:19:27.400]  但她很想為他舉行一個悼念會
[00:19:27.400 --> 00:19:31.400]  那時她自己也病得很重
[00:19:31.400 --> 00:19:36.400]  她很想為他打點、安排
[00:19:36.400 --> 00:19:37.400]  原因只有一個
[00:19:37.400 --> 00:19:40.400]  她很想述說神的見證
[00:19:40.400 --> 00:19:42.400]  我也遇過一個弟兄
[00:19:42.400 --> 00:19:47.400]  他臨終之前很盼望能夠見到他媽媽
[00:19:47.400 --> 00:19:49.400]  可以來信主
