
[00:00:00.000 --> 00:00:06.000]  很高興在大家當中分享今天這個重要的訊息
[00:04:19.000 --> 00:04:21.000]  約翰一書提到
[00:04:21.000 --> 00:04:22.000]  我們讀一讀
[00:04:22.000 --> 00:04:27.000]  《約翰一書》在第二章十八節
[00:04:27.000 --> 00:04:29.000]  這節太細了不要緊
[00:04:29.000 --> 00:04:31.000]  希望大家盡力去看
[00:04:31.000 --> 00:04:34.000]  小子們如今是末時了
[00:04:34.000 --> 00:04:36.000]  你們曾聽見說
[00:04:36.000 --> 00:04:38.000]  迪基督的要來
[00:04:38.000 --> 00:04:42.000]  現在已經有好些迪基督的出來了
[00:04:42.000 --> 00:04:44.000]  從此我們就知道
[00:04:44.000 --> 00:04:46.000]  如今是末時了
[00:04:46.000 --> 00:04:48.000]  迪基督的出現
[00:04:48.000 --> 00:04:51.000]  差不多時間到了
[00:04:51.000 --> 00:04:55.000]  約翰一書二章二十二節說甚麼呢
[00:04:55.000 --> 00:04:56.000]  一起讀
[00:04:56.000 --> 00:05:01.000]  誰是說謊話的呢
[00:05:01.000 --> 00:05:05.000]  不是那不認耶穌為基督的嗎
[00:05:05.000 --> 00:05:08.000]  不認父與子的
[00:05:08.000 --> 00:05:11.000]  這就是迪基督了
[00:05:11.000 --> 00:05:15.000]  今天我要揭開迪基督的面紗
[00:05:15.000 --> 00:05:18.000]  我分三個方面來看
[00:05:18.000 --> 00:05:21.000]  其實最主要是
[00:05:21.000 --> 00:05:26.000]  他的表達是666
[00:05:26.000 --> 00:05:29.000]  上帝的數目是七
[00:05:29.000 --> 00:05:32.000]  而撒旦的數目是六
[00:05:32.000 --> 00:05:35.000]  而迪基督是他的爪牙
[00:05:35.000 --> 00:05:39.000]  是他要將所有的能力
[00:05:39.000 --> 00:05:47.000]  所有的罪惡的情況放在他身上
[00:05:47.000 --> 00:05:52.000]  所以我先看他面紗的六方面
[00:05:52.000 --> 00:05:54.000]  然後我們highlight
[00:05:54.000 --> 00:05:56.000]  其實最主要是看他的行徑
[00:05:56.000 --> 00:05:59.000]  行徑我們分析是有六方面
[00:05:59.000 --> 00:06:03.000]  迪基督最大的武器就是666
[00:06:03.000 --> 00:06:05.000]  用來控制全人類
[00:06:05.000 --> 00:06:07.000]  我們先看看第一串
[00:06:07.000 --> 00:06:10.000]  迪基督的出處是甚麼呢
[00:06:10.000 --> 00:06:14.000]  迪基督在第十三章一節說
[00:06:14.000 --> 00:06:17.000]  我見一個獸從海中上來
[00:06:17.000 --> 00:06:22.000]  這是從海中上來的意思是甚麼呢
[00:06:22.000 --> 00:06:25.000]  其實這個海是指地中海
[00:06:25.000 --> 00:06:30.000]  如果說地就是指以色列地
[00:06:30.000 --> 00:06:34.000]  所以迪基督有解應該說
[00:06:34.000 --> 00:06:36.000]  這個海地中海
[00:06:36.000 --> 00:06:40.000]  即是說不是以色列國
[00:06:40.000 --> 00:06:46.000]  可能是地中海一帶的國家而出來的
[00:06:46.000 --> 00:06:51.000]  但是地是指以色列的本地
[00:06:51.000 --> 00:06:54.000]  下一隻獸就是從地裏面出來的
[00:06:54.000 --> 00:06:57.000]  這隻獸是從海裏面出來的
[00:06:57.000 --> 00:07:03.000]  即是說迪基督不是猶太人
[00:07:03.000 --> 00:07:06.000]  有些解應家有這樣的論述
[00:07:06.000 --> 00:07:08.000]  我也贊成的
[00:07:08.000 --> 00:07:11.000]  其實還有他從無底坑上來
[00:07:11.000 --> 00:07:13.000]  第十七章第一節這樣說
[00:07:13.000 --> 00:07:14.000]  我一起讀
[00:07:14.000 --> 00:07:17.000]  看見的獸先前有如今沒有
[00:07:17.000 --> 00:07:19.000]  將要從無底坑上來
[00:07:19.000 --> 00:07:21.000]  又要君於沉淪
[00:07:21.000 --> 00:07:24.000]  凡住在地上明志從創世以來
[00:07:24.000 --> 00:07:26.000]  沒有記在生命冊上的
[00:07:26.000 --> 00:07:30.000]  見先前有如今沒有
[00:07:30.000 --> 00:07:34.000]  以後再沒有的獸就必稀奇
[00:07:34.000 --> 00:07:36.000]  所以迪基督的出處
[00:07:36.000 --> 00:07:37.000]  你先聽著
[00:07:37.000 --> 00:07:40.000]  其實這個是前後呼應
[00:07:40.000 --> 00:07:44.000]  他是從無底坑上來出來的
[00:07:44.000 --> 00:07:46.000]  你看看第十七章裏面
[00:07:46.000 --> 00:07:49.000]  坐在縱水之上
[00:07:49.000 --> 00:07:53.000]  這個縱水當然是國家
[00:07:53.000 --> 00:07:58.000]  也說到剛才提到的先前有如今沒有
[00:07:58.000 --> 00:08:01.000]  將要從無底坑上來
[00:08:01.000 --> 00:08:03.000]  又要歸於沉淪
[00:08:03.000 --> 00:08:06.000]  這個是他的出處
[00:08:06.000 --> 00:08:08.000]  我們說一下他的特徵
[00:08:08.000 --> 00:08:11.000]  這個特徵是甚麼呢
[00:08:11.000 --> 00:08:16.000]  第一個特徵就是十角七頭
[00:08:16.000 --> 00:08:18.000]  我們又讀一下十三章第一節
[00:08:18.000 --> 00:08:21.000]  我又看見一個獸從海中上來
[00:08:21.000 --> 00:08:24.000]  有十角七頭
[00:08:24.000 --> 00:08:27.000]  在十角上戴著十角冠冕
[00:08:27.000 --> 00:08:31.000]  七頭上有蝕毒的名號
[00:08:31.000 --> 00:08:35.000]  這個銅龍的特徵是很相似
[00:08:35.000 --> 00:08:38.000]  不過有些倒裝的意思
[00:08:38.000 --> 00:08:40.000]  因為十二章第三節
[00:08:40.000 --> 00:08:41.000]  我相信林牧師
[00:08:41.000 --> 00:08:43.000]  我聽過他的帶
[00:08:43.000 --> 00:08:46.000]  林牧師講的十二章的第三節裏面
[00:08:46.000 --> 00:08:49.000]  講到天上出了一個異象
[00:08:49.000 --> 00:08:51.000]  有一條大紅龍
[00:08:51.000 --> 00:08:53.000]  這個大紅龍是有七頭十角
[00:08:53.000 --> 00:08:55.000]  七頭是前行先的
[00:08:55.000 --> 00:08:57.000]  然後十角
[00:08:57.000 --> 00:09:01.000]  七頭是有戴著七個冠冕
[00:09:01.000 --> 00:09:03.000]  這個獸就不是有
[00:09:03.000 --> 00:09:05.000]  這個七頭是沒有冠冕的
[00:09:05.000 --> 00:09:09.000]  而冠冕是戴在十角的上面
[00:09:09.000 --> 00:09:10.000]  十個角
[00:09:10.000 --> 00:09:13.000]  他說十角上就有十個冠冕
[00:09:13.000 --> 00:09:15.000]  有些不同的
[00:09:15.000 --> 00:09:17.000]  這個龍
[00:09:17.000 --> 00:09:20.000]  其實主要是為甚麼這麼相似呢
[00:09:20.000 --> 00:09:24.000]  其實這個龍就是撒旦魔鬼
[00:09:24.000 --> 00:09:27.000]  他要將一個他的能力
[00:09:27.000 --> 00:09:29.000]  他的座位
[00:09:29.000 --> 00:09:31.000]  要給一個人
[00:09:31.000 --> 00:09:33.000]  這個人是具體的
[00:09:33.000 --> 00:09:38.000]  是可以在地上和人接觸的
[00:09:38.000 --> 00:09:41.000]  因為魔鬼是一個靈體
[00:09:41.000 --> 00:09:42.000]  不能夠統治世界
[00:09:42.000 --> 00:09:46.000]  所以要藉著一個政治的強人
[00:09:46.000 --> 00:09:48.000]  來統治這個世界
[00:09:48.000 --> 00:09:50.000]  來迷惑這個世界
[00:09:50.000 --> 00:09:53.000]  所以就形容他是一個這樣的獸
[00:09:53.000 --> 00:09:56.000]  第二個的特徵是甚麼呢
[00:09:56.000 --> 00:09:58.000]  第一個特徵是七頭十角
[00:09:58.000 --> 00:09:59.000]  第二個特徵是甚麼呢
[00:09:59.000 --> 00:10:01.000]  十角
[00:10:01.000 --> 00:10:05.000]  十角就是指到十個冠冕
[00:10:05.000 --> 00:10:07.000]  這個十個冠冕是甚麼呢
[00:10:07.000 --> 00:10:10.000]  這個十個冠冕其實就是指
[00:10:10.000 --> 00:10:15.000]  他是操控幕後有十個國家
[00:10:15.000 --> 00:10:20.000]  這十個國家是聽他的
[00:10:20.000 --> 00:10:24.000]  他將來要打這個
[00:10:24.000 --> 00:10:29.000]  要來殘滅這個以色列
[00:10:29.000 --> 00:10:32.000]  他就是帶頭的
[00:10:32.000 --> 00:10:35.000]  這十個國家
[00:10:35.000 --> 00:10:41.000]  就是他用他的迷惑來操控他們
[00:10:41.000 --> 00:10:43.000]  而七頭是指甚麼呢
[00:10:43.000 --> 00:10:47.000]  七頭其實就是七個政權
[00:10:47.000 --> 00:10:50.000]  這個七個政權其實就是
[00:10:50.000 --> 00:10:54.000]  從歷史裏面你可以找到
[00:10:54.000 --> 00:10:57.000]  以色列是神的選民
[00:10:57.000 --> 00:10:58.000]  神是透過他
[00:10:58.000 --> 00:11:02.000]  希望將恩福留給全人類
[00:11:02.000 --> 00:11:04.000]  不過他是表錯情
[00:11:04.000 --> 00:11:07.000]  因為神只愛他不愛其他人
[00:11:07.000 --> 00:11:09.000]  所以他藐視愛邦
[00:11:09.000 --> 00:11:12.000]  甚至將耶穌釘十字架
[00:11:12.000 --> 00:11:16.000]  這個以色列是很大罪的
[00:11:16.000 --> 00:11:19.000]  不過神是紀念他的約
[00:11:19.000 --> 00:11:22.000]  也是顧念這個以色列
[00:11:22.000 --> 00:11:24.000]  所以我們要為以色列祈禱
[00:11:24.000 --> 00:11:26.000]  為選民祈禱
[00:11:26.000 --> 00:11:28.000]  雖然他們是軟弱
[00:11:28.000 --> 00:11:34.000]  但神的慈愛和紀念他的約
[00:11:34.000 --> 00:11:37.000]  仍然是關懷這個以色列
[00:11:37.000 --> 00:11:42.000]  你看看以色列一直被魔鬼殘滅
[00:11:42.000 --> 00:11:47.000]  被魔鬼來擊殺
[00:11:47.000 --> 00:11:49.000]  要殺害
[00:11:49.000 --> 00:11:51.000]  你看看從埃及開始
[00:11:51.000 --> 00:11:54.000]  埃及然後亞述
[00:11:54.000 --> 00:11:56.000]  埃及還記得嗎
[00:11:56.000 --> 00:12:00.000]  那些鷹孩出生的時候
[00:12:00.000 --> 00:12:04.000]  兩歲要殘滅
[00:12:04.000 --> 00:12:08.000]  你看看亞述也是
[00:12:08.000 --> 00:12:10.000]  巴比倫也是
[00:12:10.000 --> 00:12:13.000]  馬代波斯
[00:12:13.000 --> 00:12:17.000]  波斯你以為他是對你好
[00:12:17.000 --> 00:12:18.000]  但你看看末底改
[00:12:18.000 --> 00:12:20.000]  差不多要殺了
[00:12:20.000 --> 00:12:21.000]  要滅族
[00:12:21.000 --> 00:12:23.000]  滅了整個以色列
[00:12:23.000 --> 00:12:28.000]  希臘羅馬末後的歐盟
[00:12:28.000 --> 00:12:30.000]  以往我們解聖經
[00:12:30.000 --> 00:12:32.000]  我七幾年讀神學
[00:12:32.000 --> 00:12:35.000]  那時候我們很出名的
[00:12:35.000 --> 00:12:37.000]  解末世論的Ponytain
[00:12:37.000 --> 00:12:39.000]  陳文博牧師跟我們說
[00:12:39.000 --> 00:12:41.000]  這個末後就是歐盟
[00:12:41.000 --> 00:12:43.000]  十隻腳趾頭
[00:12:43.000 --> 00:12:47.000]  但我現在這樣看似乎不是這樣看
[00:12:47.000 --> 00:12:49.000]  有些人現在開始知道
[00:12:49.000 --> 00:12:51.000]  因為到時代來的時候
[00:12:51.000 --> 00:12:53.000]  才可以對外合作
[00:12:53.000 --> 00:12:54.000]  因為你未出現的時候
[00:12:54.000 --> 00:12:56.000]  你真的不知道
[00:12:56.000 --> 00:12:58.000]  其實有現在的解釋
[00:12:58.000 --> 00:13:00.000]  不是歐盟
[00:13:00.000 --> 00:13:02.000]  歐盟未必對以色列
[00:13:02.000 --> 00:13:05.000]  有這麼大的反感
[00:13:05.000 --> 00:13:06.000]  是伊斯蘭國家
[00:13:06.000 --> 00:13:08.000]  一會兒我會解釋
[00:13:08.000 --> 00:13:11.000]  第二個特徵
[00:13:11.000 --> 00:13:14.000]  他是來去鉗制著
[00:13:14.000 --> 00:13:17.000]  影響著十個國家
[00:13:17.000 --> 00:13:21.000]  十個國家就是十個腳趾頭
[00:13:21.000 --> 00:13:23.000]  我剛才也提過
[00:13:23.000 --> 00:13:28.000]  指到可能是歐盟
[00:13:28.000 --> 00:13:30.000]  或者伊斯蘭的國家
[00:13:30.000 --> 00:13:32.000]  第三個特徵是什麼呢
[00:13:32.000 --> 00:13:36.000]  第三個特徵就是獸的混合體
[00:13:36.000 --> 00:13:37.000]  我們讀第二節好不好
[00:13:37.000 --> 00:13:38.000]  一起讀
[00:13:38.000 --> 00:13:41.000]  我所看見的獸形狀像炮
[00:13:41.000 --> 00:13:43.000]  腳像紅的腳
[00:13:43.000 --> 00:13:45.000]  口像獅子的口
[00:13:45.000 --> 00:13:47.000]  農將自己的能力
[00:13:47.000 --> 00:13:51.000]  座位和大權兵都給了他
[00:13:51.000 --> 00:13:55.000]  就說到現在快要出現的獸
[00:13:55.000 --> 00:13:59.000]  是跟前面那三個獸的特徵
[00:13:59.000 --> 00:14:02.000]  是比前面三個獸的特徵
[00:14:02.000 --> 00:14:03.000]  更加恐怖
[00:14:03.000 --> 00:14:04.000]  更加殘忍
[00:14:04.000 --> 00:14:06.000]  更加邪惡
[00:14:06.000 --> 00:14:07.000]  炮是什麼呢
[00:14:07.000 --> 00:14:10.000]  是指馬代波斯
[00:14:10.000 --> 00:14:11.000]  很快
[00:14:11.000 --> 00:14:12.000]  亞歷山大
[00:14:12.000 --> 00:14:13.000]  其實是指希臘
[00:14:13.000 --> 00:14:15.000]  亞歷山大
[00:14:15.000 --> 00:14:19.000]  很快就要征服這些國家
[00:14:19.000 --> 00:14:23.000]  紅的腳就是東西羅馬
[00:14:23.000 --> 00:14:26.000]  而口就像獅子的口
[00:14:26.000 --> 00:14:27.000]  口出狂言
[00:14:27.000 --> 00:14:31.000]  就好像尼布加尼沙一樣
[00:14:31.000 --> 00:14:33.000]  其實這個還不是最可怕
[00:14:33.000 --> 00:14:35.000]  這三個獸
[00:14:35.000 --> 00:14:38.000]  這個獸才是重要
[00:14:38.000 --> 00:14:42.000]  但這個是但以里書第七章所提到
[00:14:42.000 --> 00:14:44.000]  但以里說什麼呢
[00:14:44.000 --> 00:14:46.000]  但以里在睡覺的時候見到異象
[00:14:46.000 --> 00:14:50.000]  看見天的四方抖起
[00:14:50.000 --> 00:14:52.000]  然後刮在大海之上
[00:14:52.000 --> 00:14:54.000]  有四個大獸從海中上來
[00:14:54.000 --> 00:14:55.000]  形狀各有不同
[00:14:55.000 --> 00:14:56.000]  這個就是說到
[00:14:56.000 --> 00:14:58.000]  其實引用我相信
[00:14:58.000 --> 00:15:01.000]  史徒約翰同樣得到這個異象
[00:15:01.000 --> 00:15:05.000]  第一個獸就好像熊
[00:15:05.000 --> 00:15:09.000]  第二個獸就好像豹
[00:15:09.000 --> 00:15:12.000]  第三個獸
[00:15:12.000 --> 00:15:18.000]  第四個獸就是甚是可怕
[00:15:18.000 --> 00:15:22.000]  極其強壯大有力量
[00:15:22.000 --> 00:15:25.000]  大鐵牙吞吃著碎
[00:15:25.000 --> 00:15:27.000]  所剩下的用腳踐踏
[00:15:27.000 --> 00:15:30.000]  這獸與前三獸大不相同
[00:15:30.000 --> 00:15:32.000]  大不相同是什麼
[00:15:32.000 --> 00:15:35.000]  頭有十個角
[00:15:35.000 --> 00:15:37.000]  然後他說這十個角裡面
[00:15:37.000 --> 00:15:40.000]  有一個小角是先前的角
[00:15:40.000 --> 00:15:44.000]  有三個角在這個角之前
[00:15:44.000 --> 00:15:46.000]  連根被它拔出來
[00:15:46.000 --> 00:15:48.000]  這個角有眼
[00:15:48.000 --> 00:15:49.000]  好像人的眼
[00:15:49.000 --> 00:15:52.000]  有口說誇大的話
[00:15:52.000 --> 00:15:55.000]  這個角是這樣
[00:15:55.000 --> 00:15:57.000]  有個小角出來
[00:15:57.000 --> 00:16:01.000]  所以將來這個狄基督
[00:16:01.000 --> 00:16:04.000]  就從十個國家裡面
[00:16:04.000 --> 00:16:06.000]  在一個國家裡面出現
[00:16:06.000 --> 00:16:10.000]  而這個國家開頭是不顯眼
[00:16:10.000 --> 00:16:11.000]  如果不顯眼的話
[00:16:11.000 --> 00:16:13.000]  我們看很多人在猜
[00:16:13.000 --> 00:16:16.000]  這個末世的狄基督
[00:16:16.000 --> 00:16:18.000]  現在不就像特朗普
[00:16:18.000 --> 00:16:20.000]  你有沒有猜到
[00:16:20.000 --> 00:16:21.000]  有沒有猜到他
[00:16:21.000 --> 00:16:23.000]  應該不會是
[00:16:23.000 --> 00:16:26.000]  因為特朗普是很顯眼
[00:16:26.000 --> 00:16:27.000]  顯不顯眼
[00:16:27.000 --> 00:16:29.000]  顯眼都重要
[00:16:29.000 --> 00:16:31.000]  全世界誰不認識他
[00:16:31.000 --> 00:16:33.000]  看關稅已經生氣
[00:16:33.000 --> 00:16:35.000]  一罵特朗普
[00:16:35.000 --> 00:16:37.000]  我們多得他不少
[00:16:37.000 --> 00:16:40.000]  但聖經說他還沒有出現
[00:16:40.000 --> 00:16:42.000]  不過可能已經在
[00:16:42.000 --> 00:16:44.000]  但還沒有出現
[00:16:44.000 --> 00:16:46.000]  是更邪惡
[00:16:46.000 --> 00:16:50.000]  這個海獸的十角
[00:16:50.000 --> 00:16:53.000]  其實我們總結一下
[00:16:53.000 --> 00:16:54.000]  身體像炮
[00:16:54.000 --> 00:16:55.000]  腳像熊
[00:16:55.000 --> 00:16:56.000]  口像獅子
[00:16:56.000 --> 00:17:00.000]  從龍的手中獲得全部的能力
[00:17:00.000 --> 00:17:02.000]  總結就是說
[00:17:02.000 --> 00:17:04.000]  這個獸分明就是
[00:17:04.000 --> 00:17:08.000]  但耶穌七章三到四節預言的獸
[00:17:08.000 --> 00:17:13.000]  集歷史的凶殘的帝國之極
[00:17:13.000 --> 00:17:14.000]  凶前絕後
[00:17:14.000 --> 00:17:16.000]  龐大的這種的
[00:17:16.000 --> 00:17:20.000]  狄基督的大勢力
[00:17:20.000 --> 00:17:22.000]  所以你知不知道是極殘忍
[00:17:22.000 --> 00:17:23.000]  我相信你知不知道
[00:17:23.000 --> 00:17:25.000]  看現在這個歷史裏面
[00:17:25.000 --> 00:17:27.000]  很多對以前不好的
[00:17:27.000 --> 00:17:30.000]  你看這些的希特勒
[00:17:30.000 --> 00:17:31.000]  是不是很殘忍
[00:17:31.000 --> 00:17:34.000]  帶你進去這些的籠裏面
[00:17:34.000 --> 00:17:35.000]  這些的營
[00:17:35.000 --> 00:17:38.000]  這些的集中營裏面
[00:17:38.000 --> 00:17:40.000]  然後放毒氣殺你們
[00:17:40.000 --> 00:17:43.000]  你怎麼可能殺六百萬人
[00:17:43.000 --> 00:17:45.000]  真的很邪惡
[00:17:45.000 --> 00:17:47.000]  你怎麼可以用到
[00:17:47.000 --> 00:17:50.000]  你怎麼可以這樣去殺人
[00:17:50.000 --> 00:17:51.000]  是不是
[00:17:51.000 --> 00:17:54.000]  沒有了喪心病狂
[00:17:54.000 --> 00:17:55.000]  沒有了
[00:17:55.000 --> 00:17:58.000]  泯滅了人性
[00:17:58.000 --> 00:18:01.000]  狄基督比這個更甚
[00:18:01.000 --> 00:18:02.000]  其實這些歷史裏面
[00:18:02.000 --> 00:18:05.000]  這些殘酷對以色列的神選民
[00:18:05.000 --> 00:18:06.000]  這些人
[00:18:06.000 --> 00:18:08.000]  你以為很厲害嗎
[00:18:08.000 --> 00:18:14.000]  好像這個阿古四世
[00:18:14.000 --> 00:18:18.000]  這個是希臘的其中一個王
[00:18:18.000 --> 00:18:22.000]  他要殺害很多人
[00:18:22.000 --> 00:18:25.000]  但其實他對以色列人很殘暴
[00:18:25.000 --> 00:18:26.000]  進去的時候
[00:18:26.000 --> 00:18:29.000]  專門拖一隻豬去獻祭
[00:18:29.000 --> 00:18:37.000]  然後將那些豬血淋在這些聖殿裏面
[00:18:37.000 --> 00:18:38.000]  如果猶太人不獻祭
[00:18:38.000 --> 00:18:40.000]  他就殺了你
[00:18:40.000 --> 00:18:41.000]  很殘忍
[00:18:41.000 --> 00:18:44.000]  安提阿古四世你以為很殘忍嗎
[00:18:44.000 --> 00:18:45.000]  其實這個是象徵
[00:18:45.000 --> 00:18:49.000]  這是一個楷模
[00:18:49.000 --> 00:18:51.000]  將來更厲害的例子
[00:18:51.000 --> 00:18:53.000]  這個狄基督就是
[00:18:53.000 --> 00:18:54.000]  將來你要走到哪裏
[00:18:54.000 --> 00:18:56.000]  你都走不掉的
[00:18:56.000 --> 00:18:59.000]  因為那個666就是那個chip
[00:18:59.000 --> 00:19:01.000]  你不打了下去
[00:19:01.000 --> 00:19:02.000]  你不可以買賣
[00:19:02.000 --> 00:19:04.000]  你死定了
[00:19:04.000 --> 00:19:06.000]  你一打了
[00:19:06.000 --> 00:19:07.000]  你去床下
[00:19:07.000 --> 00:19:08.000]  大家都知道你
[00:19:08.000 --> 00:19:09.000]  找到你出來
[00:19:09.000 --> 00:19:11.000]  找到你出來
[00:19:11.000 --> 00:19:14.000]  所以他要你死
[00:19:14.000 --> 00:19:16.000]  你就要死
[00:19:16.000 --> 00:19:19.000]  所以將來這個狄基督的殘暴是更甚
[00:19:19.000 --> 00:19:21.000]  第三個
[00:19:21.000 --> 00:19:22.000]  狄基督的權兵
[00:19:22.000 --> 00:19:23.000]  有什麼權兵
[00:19:23.000 --> 00:19:25.000]  他說這個龍
[00:19:25.000 --> 00:19:27.000]  將自己的能力
[00:19:27.000 --> 00:19:31.000]  座位和大權兵都給了他
[00:19:31.000 --> 00:19:36.000]  口、能力、座位和權兵
[00:19:36.000 --> 00:19:38.000]  因為他要仿效這個聖
[00:19:38.000 --> 00:19:41.000]  魔鬼沒有創造力
[00:19:41.000 --> 00:19:43.000]  他只有模仿力
[00:19:43.000 --> 00:19:47.000]  他模仿上帝三一真神
[00:19:47.000 --> 00:19:48.000]  三位一體
[00:19:48.000 --> 00:19:50.000]  聖父、聖子、聖尼
[00:19:50.000 --> 00:19:51.000]  他有
[00:19:51.000 --> 00:19:54.000]  龍就是假聖父
[00:19:54.000 --> 00:19:58.000]  海獸就是假聖子
[00:19:58.000 --> 00:20:00.000]  下個禮拜如果要說
[00:20:00.000 --> 00:20:01.000]  就是假聖靈
[00:20:01.000 --> 00:20:03.000]  就是假先知
[00:20:03.000 --> 00:20:05.000]  模仿三位一體
[00:20:05.000 --> 00:20:12.000]  龍是將他的能力全部歸給這個狄基督
[00:20:12.000 --> 00:20:14.000]  所以他能夠行神蹟
[00:20:14.000 --> 00:20:16.000]  歷來可能你很多的君王
[00:20:16.000 --> 00:20:17.000]  阿Trump都做不到
[00:20:17.000 --> 00:20:19.000]  沒有什麼能力可以行神蹟
[00:20:19.000 --> 00:20:21.000]  他可以
[00:20:21.000 --> 00:20:26.000]  所以叫你全世界人被迷惑
[00:20:26.000 --> 00:20:28.000]  他就真是救世主
[00:20:28.000 --> 00:20:32.000]  這個就是他的權兵
[00:20:32.000 --> 00:20:35.000]  還有他最大的模仿是什麼呢
[00:20:35.000 --> 00:20:38.000]  狄基督的模仿
[00:20:38.000 --> 00:20:41.000]  我們讀讀第三節
[00:20:41.000 --> 00:20:44.000]  我看見獸的七頭中
