
[00:00:00.000 --> 00:00:02.800]  好,今日我哋會講
[00:04:03.760 --> 00:04:07.760]  其實喺好多時候
[00:04:07.760 --> 00:04:11.760]  成績係咪代表我哋嘅人生一切呢
[00:04:11.760 --> 00:04:15.760]  頭先有提到我哋嘅人際關係
[00:04:15.760 --> 00:04:17.760]  我哋好想被對方去接納
[00:04:17.760 --> 00:04:19.760]  我哋好怕被排擠
[00:04:19.760 --> 00:04:21.760]  好怕自己一個人
[00:04:21.760 --> 00:04:25.760]  呢啲會唔會成為我哋唔開心
[00:04:25.760 --> 00:04:29.760]  或者唔能夠快樂嘅泉源呢
[00:04:29.760 --> 00:04:33.760]  甚至而家喺社交媒體裏面
[00:04:33.760 --> 00:04:37.760]  我哋可以睇到好多嘅唔同我哋嘅朋友
[00:04:37.760 --> 00:04:39.760]  或者唔同嘅人
[00:04:39.760 --> 00:04:41.760]  佢哋嘅日常生活
[00:04:41.760 --> 00:04:43.760]  你可能會睇到
[00:04:43.760 --> 00:04:45.760]  佢嘅生活咁精彩
[00:04:45.760 --> 00:04:47.760]  但係你睇到佢嘅生活咁精彩
[00:04:47.760 --> 00:04:49.760]  係咪真嘅呢
[00:04:49.760 --> 00:04:51.760]  呢啲我哋識得要分辨
[00:04:51.760 --> 00:04:55.760]  寶羅話過畀我哋知一樣好重要嘅事情
[00:04:55.760 --> 00:04:57.760]  佢話真正嘅喜樂
[00:04:57.760 --> 00:04:59.760]  唔係依靠環境
[00:04:59.760 --> 00:05:01.760]  而係依靠
[00:05:01.760 --> 00:05:03.760]  嚟自我哋嘅基督
[00:05:03.760 --> 00:05:07.760]  所以今日我想同大家分享
[00:05:07.760 --> 00:05:09.760]  三個秘訣
[00:05:09.760 --> 00:05:10.760]  第一個秘訣
[00:05:10.760 --> 00:05:12.760]  喺困難裏面
[00:05:12.760 --> 00:05:14.760]  亦都係神嘅一個機會
[00:05:14.760 --> 00:05:16.760]  喺經文裏面
[00:05:16.760 --> 00:05:17.760]  咁樣講嘅
[00:05:17.760 --> 00:05:19.760]  可唔可以同我讀呀
[00:05:19.760 --> 00:05:20.760]  讀中文呢
[00:05:20.760 --> 00:05:21.760]  一齊讀呀
[00:05:21.760 --> 00:05:22.760]  1 2 3
[00:05:22.760 --> 00:05:23.760]  弟兄們
[00:05:23.760 --> 00:05:25.760]  我願意你們知道
[00:05:25.760 --> 00:05:27.760]  我所遭遇的事
[00:05:27.760 --> 00:05:30.760]  更是叫福音慶王
[00:05:30.760 --> 00:05:32.760]  以致我受的困所
[00:05:32.760 --> 00:05:36.760]  在羽營全軍和其餘的人中
[00:05:36.760 --> 00:05:40.760]  已經顯明是為基督的緣故
[00:05:40.760 --> 00:05:43.760]  並且那在主類的弟兄
[00:05:43.760 --> 00:05:45.760]  多半因我受的困所
[00:05:45.760 --> 00:05:47.760]  就篤信不疑
[00:05:47.760 --> 00:05:49.760]  愈發放膽
[00:05:49.760 --> 00:05:51.760]  全神的道
[00:05:51.760 --> 00:05:53.760]  無所懼怕
[00:05:53.760 --> 00:05:54.760]  喺呢度呢
[00:05:54.760 --> 00:05:56.760]  保羅將佢自己
[00:05:56.760 --> 00:05:58.760]  喺環境裏面
[00:05:58.760 --> 00:06:00.760]  完全去改變
[00:06:00.760 --> 00:06:02.760]  去改變乜嘢呢
[00:06:02.760 --> 00:06:03.760]  佢話呢
[00:06:03.760 --> 00:06:05.760]  呢個十二節嗰度講到呢
[00:06:05.760 --> 00:06:06.760]  佢話弟兄們
[00:06:06.760 --> 00:06:08.760]  我願意你們知道
[00:06:08.760 --> 00:06:10.760]  我所遭遇嘅事
[00:06:10.760 --> 00:06:12.760]  係要叫福音慶王
[00:06:12.760 --> 00:06:15.760]  佢所遭遇嘅事係咩呀
[00:06:15.760 --> 00:06:18.760]  就係佢已經喺嗰個監牢裏面
[00:06:18.760 --> 00:06:20.760]  但係監牢裏面
[00:06:20.760 --> 00:06:22.760]  佢唔係自怨自艾呀
[00:06:22.760 --> 00:06:24.760]  而係佢話呢
[00:06:24.760 --> 00:06:27.760]  越要叫呢個福音慶王
[00:06:27.760 --> 00:06:29.760]  有好多時候
[00:06:29.760 --> 00:06:31.760]  當我哋遇到困難嘅時候
[00:06:31.760 --> 00:06:33.760]  我哋通常第一句呢就係問
[00:06:33.760 --> 00:06:34.760]  哇
[00:06:34.760 --> 00:06:38.760]  點解係我遇到呢個困難嘅呢
[00:06:38.760 --> 00:06:43.760]  點解我會遇到咁樣嘅事情嘅呢
[00:06:43.760 --> 00:06:48.760]  點解我會生喺一個咁嘅家庭嘅呢
[00:06:48.760 --> 00:06:50.760]  好多時候我哋都會不停咁樣問
[00:06:50.760 --> 00:06:52.760]  但係保羅話畀我哋知
[00:06:52.760 --> 00:06:56.760]  叫我哋換另一個角度去諗
[00:06:56.760 --> 00:06:57.760]  係咩呢
[00:06:57.760 --> 00:06:58.760]  佢話
[00:06:58.760 --> 00:07:01.760]  神喺呢件事裏面
[00:07:01.760 --> 00:07:04.760]  教咗我哋啲乜嘢呢
[00:07:04.760 --> 00:07:07.760]  上帝擺放我喺呢個家庭裏面
[00:07:07.760 --> 00:07:10.760]  係要我做啲乜嘢呢
[00:07:10.760 --> 00:07:14.760]  上帝擺我喺呢個學校裏面
[00:07:14.760 --> 00:07:17.760]  喺呢一班裏面
[00:07:17.760 --> 00:07:21.760]  其實係要我做啲乜嘢呢
[00:07:21.760 --> 00:07:26.760]  我哋學習點樣去換轉一個思考去諗
[00:07:26.760 --> 00:07:32.760]  當我哋被誤會或者被人孤立嘅時候
[00:07:32.760 --> 00:07:35.760]  我哋第一個反應都係好難過
[00:07:35.760 --> 00:07:40.760]  甚至好想報仇或者逃避
[00:07:40.760 --> 00:07:44.760]  但係當我哋換轉另一個眼光睇嘅時候
[00:07:44.760 --> 00:07:48.760]  神要我哋學習啲乜嘢功課呢
[00:07:48.760 --> 00:07:51.760]  最後係有一個新嘅可能性
[00:07:51.760 --> 00:07:54.760]  就係喺困難裏面
[00:07:54.760 --> 00:07:56.760]  我哋成為別人嘅祝福
[00:07:56.760 --> 00:07:59.760]  經歷神恩典嘅平台
[00:07:59.760 --> 00:08:04.760]  好多時候我哋以為我哋係好孤單嘅
[00:08:04.760 --> 00:08:08.760]  有一個真實嘅故事
[00:08:08.760 --> 00:08:11.760]  有一個我嘅學生
[00:08:11.760 --> 00:08:14.760]  佢喺班裏面唔知點解
[00:08:14.760 --> 00:08:16.760]  總係喺班裏面
[00:08:16.760 --> 00:08:18.760]  唔知你哋有冇發現
[00:08:18.760 --> 00:08:21.760]  總係有一兩個同學或者一啲同學
[00:08:21.760 --> 00:08:24.760]  佢哋總係成日自己坐埋一邊
[00:08:24.760 --> 00:08:26.760]  好似冇人理佢嗰啲
[00:08:26.760 --> 00:08:29.760]  我唔知你會唔會係嗰一個
[00:08:29.760 --> 00:08:33.760]  其中有一次我教過一班
[00:08:33.760 --> 00:08:35.760]  有個女孩子
[00:08:35.760 --> 00:08:38.760]  佢唔知點解成日都冇人同佢玩
[00:08:38.760 --> 00:08:42.760]  就算去旅行去聖誕派對
[00:08:42.760 --> 00:08:45.760]  佢都係成日都係自己一個
[00:08:45.760 --> 00:08:47.760]  我都有問佢
[00:08:47.760 --> 00:08:50.760]  你唔去嗰邊同嗰班同學玩
[00:08:50.760 --> 00:08:54.760]  跟住佢就會答佢哋唔親我玩
[00:08:54.760 --> 00:08:56.760]  但係佢係一個
[00:08:56.760 --> 00:08:59.760]  爸爸媽媽都係一個基督徒
[00:08:59.760 --> 00:09:01.760]  有一次佢話畀我知
[00:09:01.760 --> 00:09:03.760]  佢嘅傳道目者
[00:09:03.760 --> 00:09:05.760]  好似你哋咁
[00:09:05.760 --> 00:09:08.760]  佢話畀佢聽到
[00:09:08.760 --> 00:09:10.760]  佢嘅傳道人同佢講
[00:09:10.760 --> 00:09:13.760]  你唔使唔開心
[00:09:13.760 --> 00:09:15.760]  佢話你留意下有冇一啲人
[00:09:15.760 --> 00:09:20.760]  同你一樣都係好難去同別人一齊
[00:09:20.760 --> 00:09:22.760]  或者甚至好似你咁
[00:09:22.760 --> 00:09:25.760]  會話有啲同學唔想同你一齊
[00:09:25.760 --> 00:09:28.760]  於是乎呢個女仔
[00:09:28.760 --> 00:09:32.760]  佢就真係見到無論男仔女仔
[00:09:32.760 --> 00:09:35.760]  佢見到有好幾個都係同佢一樣
[00:09:35.760 --> 00:09:38.760]  成日都係自己一個人一齊
[00:09:38.760 --> 00:09:41.760]  佢就去嬲呢幾個人
[00:09:41.760 --> 00:09:44.760]  佢嬲佢唔係去玩
[00:09:44.760 --> 00:09:46.760]  佢嬲佢係做咩
[00:09:46.760 --> 00:09:48.760]  一齊祈禱
[00:09:48.760 --> 00:09:49.760]  一齊祈禱呢
[00:09:49.760 --> 00:09:53.760]  讓到佢哋唔再覺得孤單
[00:09:53.760 --> 00:09:56.760]  好快呢幾個人
[00:09:56.760 --> 00:10:00.760]  五六個佢哋成為咗一個小組
[00:10:00.760 --> 00:10:05.760]  然後佢哋為到佢自己班裏面嘅同學去祈禱
[00:10:05.760 --> 00:10:09.760]  我唔係話要叫大家去喺學校裏面
[00:10:09.760 --> 00:10:12.760]  做一個小圈子
[00:10:12.760 --> 00:10:14.760]  而係我想話畀你知
[00:10:14.760 --> 00:10:16.760]  如果神喺你身邊嘅時候
[00:10:16.760 --> 00:10:19.760]  你係唔會孤單
[00:10:19.760 --> 00:10:24.760]  神會陪伴我哋過我哋認為孤單嘅日子
[00:10:24.760 --> 00:10:27.760]  佢會教我哋點樣行出去
[00:10:27.760 --> 00:10:30.760]  讓我哋嘅生命喺喜樂當中
[00:10:30.760 --> 00:10:33.760]  縱使我哋會覺得孤單
[00:10:33.760 --> 00:10:36.760]  但係神會與我哋同在
[00:10:36.760 --> 00:10:40.760]  會畀我哋一份出人意外嘅平安
[00:10:40.760 --> 00:10:42.760]  同埋喜樂畀我哋
[00:10:42.760 --> 00:10:45.760]  第二個秘訣就係
[00:10:45.760 --> 00:10:47.760]  喺生命嘅中心裏面
[00:10:47.760 --> 00:10:50.760]  我哋有啲乜嘢喺生命裏面成為我哋嘅中心
[00:10:50.760 --> 00:10:54.760]  就決定我哋取決於
[00:10:54.760 --> 00:10:56.760]  係乜嘢令到我哋喜樂
[00:10:56.760 --> 00:11:00.760]  喺《肥勒比書》20到21節咁樣講
[00:11:00.760 --> 00:11:03.760]  照著我所切勿所盼望的
[00:11:03.760 --> 00:11:06.760]  沒有一事叫我羞愧
[00:11:06.760 --> 00:11:08.760]  只要凡事放膽
[00:11:08.760 --> 00:11:10.760]  無論是生是死
[00:11:10.760 --> 00:11:14.760]  總叫基督在我身上照常顯大
[00:11:14.760 --> 00:11:17.760]  因我活著就是基督
[00:11:17.760 --> 00:11:20.760]  我死了就有益處
[00:11:20.760 --> 00:11:22.760]  喺呢度講到
[00:11:22.760 --> 00:11:25.760]  保羅嘅生命宣言裏面
[00:11:25.760 --> 00:11:27.760]  佢講咗一句
[00:11:27.760 --> 00:11:29.760]  因我活著就是基督
[00:11:29.760 --> 00:11:31.760]  我死了就有益處
[00:11:31.760 --> 00:11:34.760]  我唔係話叫大家死咗
[00:11:34.760 --> 00:11:36.760]  你就會讓到其他人喜樂
[00:11:36.760 --> 00:11:38.760]  呢度唔係咁嘅意思
[00:11:38.760 --> 00:11:41.760]  佢嘅意思係話過畀我哋知
[00:11:41.760 --> 00:11:45.760]  就算我哋喺幾咁艱難嘅時候
[00:11:45.760 --> 00:11:50.760]  如果我哋以基督為我哋生命嘅中心
[00:11:50.760 --> 00:11:54.760]  當我哋死咗嘅時候
[00:11:54.760 --> 00:11:57.760]  佢呢度講自己保羅自己死咗嘅時候
[00:11:57.760 --> 00:12:01.760]  人都會去宣講佢
[00:12:01.760 --> 00:12:03.760]  宣講佢嘅事蹟
[00:12:03.760 --> 00:12:05.760]  宣講保羅嘅事蹟
[00:12:05.760 --> 00:12:07.760]  即係點樣呀
[00:12:07.760 --> 00:12:11.760]  同時間就係講佢係信基督
[00:12:11.760 --> 00:12:14.760]  咁自然呢個基督就會被人宣講
[00:12:14.760 --> 00:12:16.760]  佢係咁嘅意思
[00:12:16.760 --> 00:12:18.760]  其實呢句說話呢
[00:12:18.760 --> 00:12:20.760]  都好有挑戰性
[00:12:20.760 --> 00:12:23.760]  如果我哋嘅人生嘅核心
[00:12:23.760 --> 00:12:25.760]  只係一個分數
[00:12:25.760 --> 00:12:28.760]  或者只係要人認同我哋嘅時候
[00:12:28.760 --> 00:12:31.760]  當呢啲嘢崩潰嘅時候
[00:12:31.760 --> 00:12:35.760]  我哋就會徹底去失落
[00:12:35.760 --> 00:12:39.760]  但係保羅嘅中心如果係基督嘅時候
[00:12:39.760 --> 00:12:43.760]  佢覺得只要基督被尊崇
[00:12:43.760 --> 00:12:46.760]  無論係咩環境裏面
[00:12:46.760 --> 00:12:48.760]  佢都能夠喜樂
[00:12:48.760 --> 00:12:52.760]  就好似喺佢而家寫緊菲勒比書嘅呢個狀態
[00:12:52.760 --> 00:12:54.760]  佢喺監裏面
[00:12:54.760 --> 00:12:57.760]  但係佢依然覺得喜樂
[00:12:57.760 --> 00:13:00.760]  同埋呢覺得自由
[00:13:00.760 --> 00:13:03.760]  其實喺我哋嘅人生裏面呢
[00:13:03.760 --> 00:13:04.760]  我問下你哋呀
[00:13:04.760 --> 00:13:06.760]  喺你而家呢一刻
[00:13:06.760 --> 00:13:09.760]  你最在乎嘅係啲乜嘢呢
[00:13:09.760 --> 00:13:14.760]  會唔會係你打遊戲嘅時候嘅排名呀
[00:13:14.760 --> 00:13:17.760]  你嘅外貌形象呀
[00:13:17.760 --> 00:13:21.760]  你喺網絡嘅人氣呀
[00:13:21.760 --> 00:13:25.760]  定真係以基督為你嘅中心呢
[00:13:25.760 --> 00:13:28.760]  喺你嘅生命中心裏面
[00:13:28.760 --> 00:13:32.760]  就決定咗你快樂嘅根基
[00:13:32.760 --> 00:13:35.760]  又畀你少少時間
[00:13:35.760 --> 00:13:38.760]  一分鐘同你隔離嗰個講
[00:13:38.760 --> 00:13:41.760]  喺你心裏面喺你呢一刻裏面
[00:13:41.760 --> 00:13:45.760]  邊樣係你最重視嘅嘢呢
[00:13:45.760 --> 00:13:48.760]  喺你嘅心裏面邊樣最重視嘅
[00:13:48.760 --> 00:13:50.760]  成績
[00:13:50.760 --> 00:13:52.760]  你嘅女朋友
[00:13:52.760 --> 00:13:54.760]  你嘅男朋友
[00:13:54.760 --> 00:13:57.760]  定係爸爸媽媽
[00:13:57.760 --> 00:14:02.760]  定係我要搵份好工
[00:14:02.760 --> 00:14:06.760]  定係你搵工呀
[00:14:06.760 --> 00:14:08.760]  你哋想升職
[00:14:08.760 --> 00:14:11.760]  有我訪問咗幾多好幾個
[00:14:11.760 --> 00:14:14.760]  在乎嘅係成績
[00:14:14.760 --> 00:14:17.760]  同埋呢在乎嘅係爸爸媽媽
[00:14:17.760 --> 00:14:21.760]  咁呢我之前呢好耐之前㗎啦
[00:14:21.760 --> 00:14:26.760]  我都同樣呢問過一啲年青人
[00:14:26.760 --> 00:14:32.760]  咁佢哋呢嗰一次呢係教會同佢哋去完呢一個短孫
[00:14:32.760 --> 00:14:36.760]  咁短孫我相信有好多同學已經高中
[00:14:36.760 --> 00:14:38.760]  都有啲去過㗎啦
[00:14:38.760 --> 00:14:42.760]  咁佢幫助當地嘅越南
[00:14:42.760 --> 00:14:44.760]  幫助當地嘅教會
[00:14:44.760 --> 00:14:46.760]  咁佢返嚟之後呢
[00:14:46.760 --> 00:14:48.760]  佢同我講一樣嘢
[00:14:48.760 --> 00:14:50.760]  佢話: 柏山Irene
[00:14:50.760 --> 00:14:52.760]  我決定呀
[00:14:52.760 --> 00:14:56.760]  我嘅人生呢一定唔可以窮
[00:14:56.760 --> 00:14:59.760]  佢話我一定要搵好多錢
[00:14:59.760 --> 00:15:01.760]  我話點解呀
[00:15:01.760 --> 00:15:05.760]  跟住佢就話我去完呢次短孫之後呢
[00:15:05.760 --> 00:15:09.760]  我覺得窮原來係好辛苦㗎
[00:15:09.760 --> 00:15:11.760]  所以我決定呢唔可以窮呀
[00:15:11.760 --> 00:15:13.760]  跟住我哋就即刻話
[00:15:13.760 --> 00:15:17.760]  閉家伙啦去完短孫有咁嘅comment呢
[00:15:17.760 --> 00:15:19.760]  真係唔係全套目者想要嘅
[00:15:19.760 --> 00:15:22.760]  咁不過我哋問佢
[00:15:22.760 --> 00:15:27.760]  當你諗住你點樣可以唔窮嘅時候呢
[00:15:27.760 --> 00:15:32.760]  佢就話呢佢話我真係要好畀心機
[00:15:32.760 --> 00:15:35.760]  好畀心機咁樣讀書
[00:15:35.760 --> 00:15:38.760]  因為之前佢係好唔鍾意讀書嘅
[00:15:38.760 --> 00:15:41.760]  咁呢佢話我要畀心機讀書
[00:15:41.760 --> 00:15:43.760]  跟住呢我要搵份好工
[00:15:43.760 --> 00:15:45.760]  咁樣又好似好正面喎一個人呢
[00:15:45.760 --> 00:15:47.760]  佢唔鍾意讀書
[00:15:47.760 --> 00:15:49.760]  跟住知道佢唔可以冇錢
[00:15:49.760 --> 00:15:51.760]  要有錢就要讀好書
[00:15:51.760 --> 00:15:53.760]  跟住搵份好工
[00:15:53.760 --> 00:15:56.760]  呢個呢我唔係話佢錯或者啱
[00:15:56.760 --> 00:16:00.760]  但係原來上帝呢畀我哋每一個人呀
[00:16:00.760 --> 00:16:03.760]  都有佢嘅計劃
[00:16:03.760 --> 00:16:06.760]  佢嘅計劃其實唔係佢所講嘅
[00:16:06.760 --> 00:16:08.760]  唔可以窮
[00:16:08.760 --> 00:16:11.760]  而係上帝透過呢一個諗法
[00:16:11.760 --> 00:16:14.760]  要讓佢點樣呀
[00:16:14.760 --> 00:16:16.760]  繼續畀心機去讀書
[00:16:16.760 --> 00:16:18.760]  上帝喺我哋嘅心靈裏面呢度
[00:16:18.760 --> 00:16:21.760]  頭先我所講嘅你在乎啲乜嘢
[00:16:21.760 --> 00:16:23.760]  係咪最重要嘅呢
[00:16:23.760 --> 00:16:26.760]  或者喺你心裏面
[00:16:26.760 --> 00:16:29.760]  我哋話作為一個牧師
[00:16:29.760 --> 00:16:31.760]  梗係希望你哋每一個嘅答案都係
[00:16:31.760 --> 00:16:33.760]  喺我生命裏面最重要嗰個係基督
[00:16:33.760 --> 00:16:36.760]  但係我相信係唔會㗎啦
[00:16:36.760 --> 00:16:38.760]  但係有一日
[00:16:38.760 --> 00:16:41.760]  我都希望你哋喺成長嘅過程當中
[00:16:41.760 --> 00:16:45.760]  知道上帝喺你生命裏面有幾咁重要
[00:16:45.760 --> 00:16:49.760]  同埋學習唔好做一個
[00:16:49.760 --> 00:16:52.760]  不冷不熱嘅基督徒
[00:16:52.760 --> 00:16:55.760]  乜嘢叫做不冷不熱呢
[00:16:55.760 --> 00:16:57.760]  呢啲就不冷不熱啦
[00:16:57.760 --> 00:17:00.760]  我講咁耐你打機
[00:17:00.760 --> 00:17:04.760]  我係好唔開心呀你明唔明呀
[00:17:04.760 --> 00:17:08.760]  你話畀我知我講得好悶呀
[00:17:08.760 --> 00:17:12.760]  你令我幾咁失望呢
[00:17:12.760 --> 00:17:15.760]  所以今年我最後一次喺度講㗎啦
[00:17:15.760 --> 00:17:18.760]  所以呢快啲留心聽啦
[00:17:18.760 --> 00:17:20.760]  最後一次講㗎啦
[00:17:20.760 --> 00:17:22.760]  我好希望呢
[00:17:22.760 --> 00:17:27.760]  你哋會知道喺心裏面邊一個先係最重要啦
[00:17:27.760 --> 00:17:30.760]  有一個運動員一見證
[00:17:30.760 --> 00:17:33.760]  我哋都知道運動員呢
[00:17:33.760 --> 00:17:35.760]  唔係贏就輸㗎啦
[00:17:35.760 --> 00:17:39.760]  有一次有一個基督徒嘅運動員去比賽輸咗
[00:17:39.760 --> 00:17:42.760]  記者問佢會唔會好失望
[00:17:42.760 --> 00:17:45.760]  因為你花咗好多時間去練習
[00:17:45.760 --> 00:17:47.760]  佢話當然我好想贏
[00:17:47.760 --> 00:17:52.760]  但係我知道我嘅身份唔係在於贏定輸
[00:17:52.760 --> 00:17:54.760]  而係上帝
[00:17:54.760 --> 00:17:57.760]  好多時候呢我哋喺心裏面呢
[00:17:57.760 --> 00:18:01.760]  如果我哋淨係所有嘢都諗住要贏
[00:18:01.760 --> 00:18:04.760]  要爭取好嘅嘢嘅時候
[00:18:04.760 --> 00:18:08.760]  你就經歷唔到上帝畀我哋喺失敗當中
[00:18:08.760 --> 00:18:10.760]  所以學習嘅嘢
[00:18:10.760 --> 00:18:13.760]  我哋要學習點樣去輸
[00:18:13.760 --> 00:18:16.760]  當然贏係十分開心㗎
[00:18:16.760 --> 00:18:18.760]  你能夠輸得起呢
[00:18:18.760 --> 00:18:22.760]  呢個先至係真正嘅勇氣
[00:18:22.760 --> 00:18:25.760]  接住落嚟最後嘅一個喜樂
[00:18:25.760 --> 00:18:29.760]  我哋喜樂係需要同伴㗎
[00:18:29.760 --> 00:18:31.760]  呢度話畀我哋知呢
[00:18:31.760 --> 00:18:34.760]  只要你哋行事為人
[00:18:34.760 --> 00:18:36.760]  與基督嘅福音相稱
[00:18:36.760 --> 00:18:38.760]  叫我哋或來見你哋
[00:18:38.760 --> 00:18:40.760]  或不在你哋那裏
[00:18:40.760 --> 00:18:42.760]  可以聽見你哋嘅境況
[00:18:42.760 --> 00:18:45.760]  知道你哋同有一個心智
[00:18:45.760 --> 00:18:47.760]  站立得穩
