
[00:00:00.000 --> 00:00:02.000]  港福堂的弟兄姊妹
[00:14:04.000 --> 00:14:07.000]  所以今天主要用他
[00:14:07.000 --> 00:14:12.000]  你不要以為用盧驅子這麼簡單
[00:14:12.000 --> 00:14:15.000]  好像不太合理
[00:14:15.000 --> 00:14:17.000]  不符合你的身份
[00:14:17.000 --> 00:14:19.000]  這就是告訴你的
[00:14:19.000 --> 00:14:22.000]  這就是上帝的命定
[00:14:22.000 --> 00:14:25.000]  耶穌基督也願意來進行
[00:14:25.000 --> 00:14:27.000]  藉著這種謙和
[00:14:27.000 --> 00:14:29.000]  這種謙卑
[00:14:29.000 --> 00:14:31.000]  道成肉身來到這個世界
[00:14:31.000 --> 00:14:33.000]  為我們人類死在十字架上
[00:14:33.000 --> 00:14:37.000]  這顯出上帝那種無比的恩典
[00:14:37.000 --> 00:14:39.000]  是我們沒法想
[00:14:39.000 --> 00:14:42.000]  是我們難以想像
[00:14:42.000 --> 00:14:43.000]  第二方面
[00:14:43.000 --> 00:14:46.000]  你發覺由第四節到第八節說什麼
[00:14:46.000 --> 00:14:48.000]  我們第四節到第八節
[00:14:48.000 --> 00:14:50.000]  其實重點在哪裡
[00:14:50.000 --> 00:14:52.000]  重點就是他強調
[00:14:52.000 --> 00:14:55.000]  他叫人來馴服
[00:14:55.000 --> 00:14:58.000]  他告訴兩個門徒
[00:14:58.000 --> 00:15:01.000]  去找盧驅子
[00:15:01.000 --> 00:15:08.000]  然後又叫盧驅被綁在一個地方
[00:15:08.000 --> 00:15:10.000]  解開他
[00:15:10.000 --> 00:15:12.000]  被人質問
[00:15:12.000 --> 00:15:15.000]  為什麼你動我這隻盧驅子
[00:15:15.000 --> 00:15:17.000]  主要用他
[00:15:17.000 --> 00:15:19.000]  他們都願意
[00:15:19.000 --> 00:15:20.000]  奇妙
[00:15:20.000 --> 00:15:22.000]  主要用他
[00:15:22.000 --> 00:15:25.000]  為什麼耶穌要告訴這班門徒
[00:15:25.000 --> 00:15:29.000]  又要讓那些人在額頭
[00:15:29.000 --> 00:15:34.000]  才可以來成就這件事
[00:15:34.000 --> 00:15:35.000]  到後來很奇妙
[00:15:35.000 --> 00:15:39.000]  你發覺門徒拿了盧驅子的時候
[00:15:39.000 --> 00:15:41.000]  他把衣服搭在上面
[00:15:41.000 --> 00:15:43.000]  不單搭在上面
[00:15:43.000 --> 00:15:45.000]  還發覺後來那些人
[00:15:45.000 --> 00:15:49.000]  在耶穌騎上盧驅之後
[00:15:49.000 --> 00:15:51.000]  他在沿途
[00:15:51.000 --> 00:15:53.000]  大家都脫了衣服
[00:15:53.000 --> 00:15:55.000]  來鋪在地上
[00:15:55.000 --> 00:15:59.000]  還有人拿樹枝來
[00:15:59.000 --> 00:16:02.000]  然後大聲說
[00:16:02.000 --> 00:16:05.000]  和沙拉
[00:16:05.000 --> 00:16:06.000]  是這樣說的
[00:16:06.000 --> 00:16:10.000]  我們要知道原來主要用他
[00:16:10.000 --> 00:16:14.000]  上帝要成就這個美好的事
[00:16:14.000 --> 00:16:16.000]  是要人響應
[00:16:16.000 --> 00:16:18.000]  神做完就行了
[00:16:18.000 --> 00:16:19.000]  不是的
[00:16:19.000 --> 00:16:23.000]  神往往是要期待人的馴服和參與
[00:16:23.000 --> 00:16:25.000]  你看聖經裏面的
[00:16:25.000 --> 00:16:27.000]  無論舊約還是新約
[00:16:27.000 --> 00:16:30.000]  神是藉著合用的器皿
[00:16:30.000 --> 00:16:33.000]  來完成他的工作
[00:16:33.000 --> 00:16:34.000]  像是葛洪海
[00:16:34.000 --> 00:16:38.000]  神要藉著摩西的杖
[00:16:38.000 --> 00:16:41.000]  埃及的法老多麼硬心
[00:16:41.000 --> 00:16:45.000]  但這個杖就成為器皿
[00:16:45.000 --> 00:16:47.000]  藉著這個器皿
[00:16:47.000 --> 00:16:51.000]  能夠叫摩西帶領耶穌人出埃及
[00:16:51.000 --> 00:16:54.000]  高約旦河藉著藥櫃
[00:16:54.000 --> 00:16:56.000]  你們看到了
[00:16:56.000 --> 00:16:58.000]  餵飽五千人
[00:16:58.000 --> 00:17:00.000]  神要藉著小童
[00:17:00.000 --> 00:17:02.000]  走出來用五餅二魚
[00:17:02.000 --> 00:17:04.000]  上帝那麼大能
[00:17:04.000 --> 00:17:06.000]  用不著靠小小的十元
[00:17:06.000 --> 00:17:10.000]  神就要藉著人去成就他的工作
[00:17:10.000 --> 00:17:11.000]  拉薩路復活也是
[00:17:11.000 --> 00:17:12.000]  拉薩路復活
[00:17:12.000 --> 00:17:16.000]  神不是說一說就開門
[00:17:16.000 --> 00:17:18.000]  那些生動地裂
[00:17:18.000 --> 00:17:22.000]  整個洞裏面的石頭裂開
[00:17:22.000 --> 00:17:29.000]  連拉薩路裏面的果樹布
[00:17:29.000 --> 00:17:31.000]  全部裂開
[00:17:31.000 --> 00:17:32.000]  不是的
[00:17:32.000 --> 00:17:35.000]  都要叫人推開石頭
[00:17:35.000 --> 00:17:37.000]  拉薩路出來的時候
[00:17:37.000 --> 00:17:38.000]  都是綁著的
[00:17:38.000 --> 00:17:39.000]  叫人去解開
[00:17:39.000 --> 00:17:43.000]  都要人去響應
[00:17:43.000 --> 00:17:46.000]  神是在歷世歷代以來
[00:17:46.000 --> 00:17:47.000]  一直都是尋找人
[00:17:47.000 --> 00:17:49.000]  尋找適合的器皿
[00:17:49.000 --> 00:17:53.000]  去參與他屬靈的永恆計劃
[00:17:53.000 --> 00:17:57.000]  所以人的信服是首先的
[00:17:57.000 --> 00:17:59.000]  四到六節怎麼說呢
[00:17:59.000 --> 00:18:03.000]  第一件事就是門徒為命是從
[00:18:03.000 --> 00:18:05.000]  第四節是這樣說的
[00:18:05.000 --> 00:18:08.000]  貪不出去了便看見一匹驢驅
[00:18:08.000 --> 00:18:11.000]  山在門外街道上
[00:18:11.000 --> 00:18:13.000]  就把它解開
[00:18:13.000 --> 00:18:15.000]  耶穌吩咐門徒
[00:18:15.000 --> 00:18:16.000]  他們都聽
[00:18:16.000 --> 00:18:19.000]  門徒是否明白耶穌的用意
[00:18:19.000 --> 00:18:23.000]  這就要解解了
[00:18:23.000 --> 00:18:24.000]  可能都是不甚了解
[00:18:24.000 --> 00:18:25.000]  其實門徒都不知道
[00:18:25.000 --> 00:18:27.000]  不過只不過是為命是從
[00:18:27.000 --> 00:18:28.000]  跟你幾年了
[00:18:28.000 --> 00:18:30.000]  夫子你說什麼就什麼
[00:18:30.000 --> 00:18:32.000]  他知道主的吩咐
[00:18:32.000 --> 00:18:34.000]  但未必真正了解
[00:18:34.000 --> 00:18:36.000]  但他依從
[00:18:36.000 --> 00:18:38.000]  第二我們看到
[00:18:38.000 --> 00:18:41.000]  不單止門徒的信服
[00:18:41.000 --> 00:18:43.000]  還有幾個人
[00:18:43.000 --> 00:18:53.000]  包括質問門徒解開驢驅紙
[00:18:53.000 --> 00:18:54.000]  要離開的時候
[00:18:54.000 --> 00:18:55.000]  問他你做什麼
[00:18:55.000 --> 00:18:57.000]  為什麼解開驢驅紙
[00:18:57.000 --> 00:18:59.000]  聖經告訴我們
[00:18:59.000 --> 00:19:02.000]  門徒就照著耶穌所說的話回答
[00:19:02.000 --> 00:19:05.000]  那些人就任憑他們謙虛
[00:19:05.000 --> 00:19:12.000]  神又容許人去響應他的計劃
[00:19:12.000 --> 00:19:14.000]  這個計劃是什麼
[00:19:14.000 --> 00:19:16.000]  起碼這群人
[00:19:16.000 --> 00:19:21.000]  究竟他們是否真的明白
[00:19:21.000 --> 00:19:22.000]  其實都未必
[00:19:22.000 --> 00:19:25.000]  其實可能是姑且
[00:19:25.000 --> 00:19:27.000]  姑且信服
[00:19:27.000 --> 00:19:29.000]  其實只是姑且
