
[00:00:00.000 --> 00:00:05.000]  主持人:各位姐妹 早安
[00:04:08.000 --> 00:04:10.000]  所以耶穌那次的神蹟
[00:04:10.000 --> 00:04:11.000]  要告訴他們
[00:04:11.000 --> 00:04:14.000]  不只是猶太人五餅二魚的神蹟
[00:04:14.000 --> 00:04:16.000]  不只是神將救恩給猶太人
[00:04:16.000 --> 00:04:18.000]  神同樣給愛邦人
[00:04:18.000 --> 00:04:20.000]  都是同得救贖的
[00:04:20.000 --> 00:04:21.000]  上帝的恩
[00:04:21.000 --> 00:04:24.000]  為何要臨到全世界萬族萬國的人
[00:04:24.000 --> 00:04:28.000]  這個是主對世人的那種愛
[00:04:28.000 --> 00:04:30.000]  當耶穌從北面
[00:04:30.000 --> 00:04:32.000]  從愛邦的境域
[00:04:32.000 --> 00:04:34.000]  也都去到加利利
[00:04:34.000 --> 00:04:39.000]  經過了加伯隆這些地方
[00:04:39.000 --> 00:04:41.000]  在加利利一帶
[00:04:41.000 --> 00:04:42.000]  也都南下
[00:04:42.000 --> 00:04:43.000]  經過了撒瑪利亞
[00:04:43.000 --> 00:04:47.000]  也都來到猶太的境域
[00:04:47.000 --> 00:04:48.000]  但聖經說
[00:04:48.000 --> 00:04:51.000]  去到約旦河的東邊
[00:04:51.000 --> 00:04:52.000]  約旦河的東邊
[00:04:52.000 --> 00:04:54.000]  就是起初誰在那裡傳道
[00:04:54.000 --> 00:04:56.000]  施洗約翰
[00:04:56.000 --> 00:04:57.000]  沒錯
[00:04:57.000 --> 00:04:59.000]  耶穌還沒出來傳道之前
[00:04:59.000 --> 00:05:01.000]  施洗約翰在那裡傳道
[00:05:01.000 --> 00:05:04.000]  天國近了你們應當怎樣
[00:05:04.000 --> 00:05:06.000]  你們要悔改
[00:05:06.000 --> 00:05:08.000]  他是預備人的心去接受
[00:05:08.000 --> 00:05:11.000]  這一位主耶穌的來臨
[00:05:11.000 --> 00:05:13.000]  但施洗約翰
[00:05:13.000 --> 00:05:15.000]  他的結局好不好
[00:05:15.000 --> 00:05:16.000]  不好
[00:05:16.000 --> 00:05:18.000]  在馬科安六章我們都看到
[00:05:18.000 --> 00:05:20.000]  在那個場合
[00:05:20.000 --> 00:05:23.000]  在約旦河的東邊
[00:05:23.000 --> 00:05:26.000]  就是比利亞的境域裡面
[00:05:26.000 --> 00:05:30.000]  就是當時希律亞基帕王
[00:05:30.000 --> 00:05:32.000]  他所管轄的地方
[00:05:32.000 --> 00:05:36.000]  亞基帕王因為他離婚
[00:05:36.000 --> 00:05:39.000]  他娶了另外一個離婚的婦人
[00:05:39.000 --> 00:05:41.000]  那個就是希羅底
[00:05:41.000 --> 00:05:44.000]  他們兩個離婚的人再一次結婚
[00:05:44.000 --> 00:05:46.000]  而在當中
[00:05:46.000 --> 00:05:53.000]  施洗約翰斥責亞基帕王
[00:05:53.000 --> 00:05:56.000]  惹怒了希羅底
[00:05:56.000 --> 00:05:59.000]  希羅底他內心其實是苦毒
[00:05:59.000 --> 00:06:01.000]  他一直懷恨在心
[00:06:01.000 --> 00:06:02.000]  所以找一個機會
[00:06:02.000 --> 00:06:06.000]  當希律亞基帕王生日的時候
[00:06:06.000 --> 00:06:09.000]  你要什麼我都可以給你
[00:06:09.000 --> 00:06:11.000]  他找一個女兒出來跳舞
[00:06:11.000 --> 00:06:17.000]  結果後來就哄了希律亞基帕王
[00:06:17.000 --> 00:06:20.000]  就容許他這個要求
[00:06:20.000 --> 00:06:24.000]  結果希羅底的女兒就問媽媽
[00:06:24.000 --> 00:06:25.000]  你究竟想要什麼
[00:06:25.000 --> 00:06:27.000]  她說我要施洗約翰的頭
[00:06:27.000 --> 00:06:29.000]  結果人頭落地
[00:06:29.000 --> 00:06:31.000]  大家知道這件事
[00:06:31.000 --> 00:06:33.000]  這件事是一個很無辜的義人
[00:06:33.000 --> 00:06:36.000]  這個完全忠心的神僕
[00:06:36.000 --> 00:06:38.000]  是被人宰殺了
[00:06:38.000 --> 00:06:42.000]  耶穌他會不會遭遇同樣的下場呢
[00:06:42.000 --> 00:06:45.000]  未釘十字架之前來到這個境域裏面
[00:06:45.000 --> 00:06:51.000]  就是因為牽涉他要講及離婚的問題
[00:06:51.000 --> 00:06:54.000]  他再一次重蹈施洗約翰的覆轍
[00:06:54.000 --> 00:06:56.000]  這個就是那個陷阱
[00:06:56.000 --> 00:06:59.000]  這個也是他們一路虎視眈眈
[00:06:59.000 --> 00:07:01.000]  就是想耶穌去回答的
[00:07:01.000 --> 00:07:03.000]  我們看耶穌怎樣回答
[00:07:03.000 --> 00:07:05.000]  他回答得很精彩
[00:07:05.000 --> 00:07:07.000]  我們一起讀第五節
[00:07:07.000 --> 00:07:10.000]  耶穌對他們說
[00:07:10.000 --> 00:07:12.000]  摩西因為你們的心愛
[00:07:12.000 --> 00:07:15.000]  所以寫者誡命給你們
[00:07:15.000 --> 00:07:17.000]  但從起初創造的時候
[00:07:17.000 --> 00:07:20.000]  神做人是做男做女
[00:07:20.000 --> 00:07:22.000]  因此人要離開父母
[00:07:22.000 --> 00:07:24.000]  與妻子結合
[00:07:24.000 --> 00:07:26.000]  二人成為一體
[00:07:26.000 --> 00:07:27.000]  既然如此
[00:07:27.000 --> 00:07:29.000]  夫妻不再是兩個人
[00:07:29.000 --> 00:07:31.000]  而是一體的了
[00:07:31.000 --> 00:07:35.000]  所以神配合的人不可分開
[00:07:35.000 --> 00:07:40.000]  耶穌從他們說摩西的律例
[00:07:40.000 --> 00:07:42.000]  其實摩西容許他們休書
[00:07:42.000 --> 00:07:44.000]  不是上帝的原意
[00:07:44.000 --> 00:07:49.000]  上帝在摩西的生命記二十四章
[00:07:49.000 --> 00:07:52.000]  其實那段休書的律例
[00:07:52.000 --> 00:07:55.000]  是為了保障被休的婦人
[00:07:55.000 --> 00:07:58.000]  不是上帝的原初心意
[00:07:58.000 --> 00:08:02.000]  只不過是在一個人的軟弱
[00:08:02.000 --> 00:08:05.000]  人來到無可奈何之下
[00:08:05.000 --> 00:08:07.000]  神容許的
[00:08:07.000 --> 00:08:09.000]  但在離婚的過程裏
[00:08:09.000 --> 00:08:12.000]  上帝為了保障婦女
[00:08:12.000 --> 00:08:16.000]  要透過摩西來記下休書的律例
[00:08:16.000 --> 00:08:20.000]  當時其實在整個社會裏
[00:08:20.000 --> 00:08:24.000]  離婚這種情況是普遍的
[00:08:24.000 --> 00:08:28.000]  約瑟夫曾經與第二任妻子離婚
[00:08:28.000 --> 00:08:31.000]  因為他不滿意她的行為
[00:08:31.000 --> 00:08:34.000]  在聖經的第一世紀的時候
[00:08:34.000 --> 00:08:37.000]  離婚在猶太人的社會裏
[00:08:37.000 --> 00:08:39.000]  只要丈夫單獨同意
[00:08:39.000 --> 00:08:41.000]  就可以休妻
[00:08:41.000 --> 00:08:44.000]  而丈夫不能夠休妻
[00:08:44.000 --> 00:08:47.000]  除非太太精神失常
[00:08:47.000 --> 00:08:48.000]  不能夠照顧自己
[00:08:48.000 --> 00:08:50.000]  或者太年幼
[00:08:50.000 --> 00:08:53.000]  無法理解離婚的事
[00:08:53.000 --> 00:08:56.000]  舊約有兩處經文都提及
[00:08:56.000 --> 00:09:00.000]  丈夫不能夠休妻的情況是甚麼呢?
[00:09:00.000 --> 00:09:03.000]  當丈夫做假見證
[00:09:03.000 --> 00:09:06.000]  去誣告太太婚前犯奸淫
[00:09:06.000 --> 00:09:07.000]  但當女方的父母
[00:09:07.000 --> 00:09:11.000]  將女子的貞潔部陳明在長老面前
[00:09:11.000 --> 00:09:15.000]  他就要終生不能夠休這個太太
[00:09:15.000 --> 00:09:17.000]  另外一件事就是
[00:09:17.000 --> 00:09:25.000]  如果男子遇見一個沒有許配人的處女
[00:09:25.000 --> 00:09:29.000]  他來抓住那個女子
[00:09:29.000 --> 00:09:32.000]  跟她行淫 強姦她
[00:09:32.000 --> 00:09:34.000]  被人看到
[00:09:34.000 --> 00:09:36.000]  男方要賠償女方的父親
[00:09:36.000 --> 00:09:39.000]  五十赤克勒銀紙之餘
[00:09:39.000 --> 00:09:43.000]  他也要娶這個女子為妻
[00:09:43.000 --> 00:09:45.000]  但丈夫不能夠休她
[00:09:45.000 --> 00:09:47.000]  在這兩種情況下
[00:09:47.000 --> 00:09:50.000]  舊約是說明不能夠休妻
[00:09:50.000 --> 00:09:53.000]  但其他情況是因為人的心慢
[00:09:53.000 --> 00:09:55.000]  容許人休妻
[00:09:55.000 --> 00:09:59.000]  但馬拉基書第二章13-16節
[00:09:59.000 --> 00:10:02.000]  是舊約唯一的經文
[00:10:02.000 --> 00:10:06.000]  是反對猶太人休妻
[00:10:06.000 --> 00:10:09.000]  以強暴代妻子這件事
[00:10:09.000 --> 00:10:11.000]  他說這是神所恨惡的
[00:10:11.000 --> 00:10:13.000]  祢勸人要謹守你們的心
[00:10:13.000 --> 00:10:15.000]  不要行詭詐
[00:10:15.000 --> 00:10:19.000]  你應該好好待理幼年所娶的妻
[00:10:19.000 --> 00:10:21.000]  所以耶穌在第五節
[00:10:21.000 --> 00:10:24.000]  他回應摩西休妻的律例
[00:10:24.000 --> 00:10:27.000]  不是鼓勵人離婚
[00:10:27.000 --> 00:10:29.000]  是只不過人的心剛硬
[00:10:29.000 --> 00:10:35.000]  而作出這個條例是為了保障那些被休的妻子
[00:10:35.000 --> 00:10:40.000]  在第九節和第八節裏
[00:10:40.000 --> 00:10:43.000]  我們可以在第八節裏看到
[00:10:43.000 --> 00:10:49.000]  有兩次出現了「一體」這個字眼
[00:10:49.000 --> 00:10:53.000]  男女雙方成長
[00:10:53.000 --> 00:10:55.000]  他們離開父母
[00:10:55.000 --> 00:10:58.000]  二人成為一體
[00:10:58.000 --> 00:11:00.000]  聖經說以妻子結合
[00:11:00.000 --> 00:11:03.000]  結合這個字其實在希臘文裏
[00:11:03.000 --> 00:11:07.000]  是一個被動的動詞
[00:11:07.000 --> 00:11:12.000]  意思是神將一男一女結連在一起
[00:11:12.000 --> 00:11:15.000]  這個只能夠在婚約裏面
[00:11:15.000 --> 00:11:19.000]  男女雙方有這種性的關係
[00:11:19.000 --> 00:11:23.000]  而這種性的關係是夫婦可以一起去共享的
[00:11:23.000 --> 00:11:26.000]  一個夫妻愉悅的生活
[00:11:26.000 --> 00:11:29.000]  這是神給我們的恩典和禮物
[00:11:29.000 --> 00:11:31.000]  所以成為一體
[00:11:31.000 --> 00:11:34.000]  這個不單只是法理上的結合
[00:11:34.000 --> 00:11:37.000]  更加是血肉的結連的關係
[00:11:37.000 --> 00:11:41.000]  正如創世紀舊日聖經神創造的原意
[00:11:41.000 --> 00:11:45.000]  神在亞當的臘棚拿了一枝臘骨
[00:11:45.000 --> 00:11:49.000]  做了一個女人成為夏娃
[00:11:49.000 --> 00:11:52.000]  這個就是你的骨中的骨
[00:11:52.000 --> 00:11:53.000]  肉中的肉
[00:11:53.000 --> 00:11:56.000]  是親密的這種關係
[00:11:56.000 --> 00:11:58.000]  聖經在這裏說得很清楚
[00:11:58.000 --> 00:12:01.000]  耶穌說夫妻不再是兩個人
[00:12:01.000 --> 00:12:03.000]  而是一體的了
[00:12:03.000 --> 00:12:07.000]  所以神配合的人不可以分開
[00:12:07.000 --> 00:12:12.000]  這是一個很重要的說法
[00:12:12.000 --> 00:12:15.000]  然後耶穌怎樣處理呢
[00:12:15.000 --> 00:12:19.000]  耶穌很多時候回答法利賽人的問題
[00:12:19.000 --> 00:12:22.000]  他再一次進入屋裏面
[00:12:22.000 --> 00:12:25.000]  他私下跟門徒說
[00:12:25.000 --> 00:12:27.000]  門徒問他有關這件事
[00:12:27.000 --> 00:12:29.000]  耶穌對他們說
[00:12:29.000 --> 00:12:32.000]  凡優妻靈取的就是犯奸淫
[00:12:32.000 --> 00:12:35.000]  辜負他的妻子
[00:12:35.000 --> 00:12:37.000]  妻子若離棄丈夫凌駕
[00:12:37.000 --> 00:12:39.000]  也是犯奸淫了
[00:12:39.000 --> 00:12:43.000]  這裏是指此一處
[00:12:43.000 --> 00:12:47.000]  整個新約四本方書裏面
[00:12:47.000 --> 00:12:50.000]  耶穌論到關於優妻的問題
[00:12:50.000 --> 00:12:52.000]  只有馬可夫因在這裏記載
[00:12:52.000 --> 00:12:55.000]  是妻子若果離棄丈夫凌駕
[00:12:55.000 --> 00:12:57.000]  也是犯奸淫了
[00:12:57.000 --> 00:13:01.000]  我們在這裏首先要處理
[00:13:01.000 --> 00:13:03.000]  要搞清楚這個問題
[00:13:03.000 --> 00:13:05.000]  究竟是針對甚麼呢
[00:13:05.000 --> 00:13:12.000]  耶穌其實在這裏要回應當時離婚的文化
[00:13:12.000 --> 00:13:15.000]  原來在當時猶太人的社會裏面
[00:13:15.000 --> 00:13:20.000]  不可能是女人自己主動說要去休夫
[00:13:20.000 --> 00:13:23.000]  要離棄丈夫離婚是不行的
[00:13:23.000 --> 00:13:25.000]  是無效的
[00:13:25.000 --> 00:13:28.000]  但耶穌在這裏要針對的
[00:13:28.000 --> 00:13:31.000]  就是在上流社會裏面
[00:13:31.000 --> 00:13:36.000]  當時猶太人一些有才有勢的婦女
[00:13:36.000 --> 00:13:42.000]  他們漠視猶太人的律例
[00:13:42.000 --> 00:13:47.000]  耶穌是針對當時上流社會裏面
[00:13:47.000 --> 00:13:50.000]  包括馬可夫因第六章
[00:13:50.000 --> 00:13:52.000]  我剛才說的背景
[00:13:52.000 --> 00:13:56.000]  希律安提柏王娶了同父異母的兄弟
[00:13:56.000 --> 00:13:59.000]  肥力的妻子希羅底
[00:13:59.000 --> 00:14:03.000]  而希羅底是休了她的丈夫
[00:14:03.000 --> 00:14:09.000]  然後和希律安提柏一起結為夫妻
[00:14:09.000 --> 00:14:11.000]  這件事是施洗若項
[00:14:11.000 --> 00:14:12.000]  是斥責的
[00:14:12.000 --> 00:14:14.000]  耶穌也不同意的
[00:14:14.000 --> 00:14:15.000]  所以耶穌在這裏說
[00:14:15.000 --> 00:14:17.000]  妻子若離棄丈夫
[00:14:17.000 --> 00:14:20.000]  令也事犯姦淫了
[00:14:20.000 --> 00:14:22.000]  當時約瑟夫也記載
[00:14:22.000 --> 00:14:27.000]  希律大帝的妹妹沙羅米也同樣是休了夫
[00:14:27.000 --> 00:14:29.000]  希律安提柏王的妹妹
[00:14:29.000 --> 00:14:33.000]  這個Dracila在《使徒行傳》25章裏面說
[00:14:33.000 --> 00:14:34.000]  她離婚
[00:14:34.000 --> 00:14:39.000]  嫁給羅馬的總督菲力斯
[00:14:39.000 --> 00:14:41.000]  也是另外一個例子
[00:14:41.000 --> 00:14:44.000]  這些例子就讓我們看見
[00:14:44.000 --> 00:14:49.000]  當時他們處理這些離婚的個案的時候
[00:14:49.000 --> 00:14:53.000]  其實猶太教也有兩個派別
[00:14:53.000 --> 00:14:55.000]  是有不同的爭議的
[00:14:55.000 --> 00:14:57.000]  他們爭議什麼呢?
[00:14:57.000 --> 00:15:01.000]  就是爭議在《生命記》34章第一節裏所說
[00:15:01.000 --> 00:15:04.000]  他說:人若娶妻之後
[00:15:04.000 --> 00:15:07.000]  見他有什麼不合理的事
[00:15:07.000 --> 00:15:08.000]  不喜悅他
[00:15:08.000 --> 00:15:11.000]  就可以寫休書交在他手中
[00:15:11.000 --> 00:15:13.000]  什麼為之不合理呢?
[00:15:13.000 --> 00:15:18.000]  他們就來解釋
[00:15:18.000 --> 00:15:20.000]  這兩個派別
[00:15:20.000 --> 00:15:22.000]  一個叫希律派
[00:15:22.000 --> 00:15:25.000]  希律派屬於寬鬆一點的
[00:15:25.000 --> 00:15:29.000]  他就說:丈夫在任何事上覺得妻子不能夠娶他
[00:15:29.000 --> 00:15:31.000]  就可以離婚
[00:15:31.000 --> 00:15:33.000]  包括他煮一碟菜出來
[00:15:33.000 --> 00:15:34.000]  你不喜歡
[00:15:34.000 --> 00:15:36.000]  你就可以休他
[00:15:36.000 --> 00:15:38.000]  這樣就很大件事
[00:15:38.000 --> 00:15:43.000]  這些其實是縱容那些大男人
[00:15:43.000 --> 00:15:46.000]  如果我跟你結婚幾十年
[00:15:46.000 --> 00:15:49.000]  每次都是菜心炒牛肉的話
[00:15:49.000 --> 00:15:51.000]  吃到我都厭了
[00:15:51.000 --> 00:15:53.000]  我就休你
[00:15:53.000 --> 00:15:57.000]  這個當然是絕對沒有聖經的根據
[00:15:57.000 --> 00:15:59.000]  但是一個嚴謹派
[00:15:59.000 --> 00:16:02.000]  叫做沙邁派
[00:16:02.000 --> 00:16:05.000]  他就說:必須是對方犯了姦淫罪
[00:16:05.000 --> 00:16:07.000]  你才能夠離婚
[00:16:07.000 --> 00:16:09.000]  但是耶穌在這裏說
[00:16:09.000 --> 00:16:12.000]  就是針對當時希羅底
[00:16:12.000 --> 00:16:16.000]  他們上流社會裏面一班有權勢的婦女
[00:16:16.000 --> 00:16:18.000]  他們漠視猶太人
[00:16:18.000 --> 00:16:21.000]  這些所謂神的律例
[00:16:21.000 --> 00:16:24.000]  離婚可以被接納只有兩類
[00:16:24.000 --> 00:16:25.000]  兩個條件
[00:16:25.000 --> 00:16:26.000]  在聖經裏面
[00:16:26.000 --> 00:16:29.000]  第一就是配偶犯了姦淫
[00:16:29.000 --> 00:16:30.000]  請大家聽清楚
[00:16:30.000 --> 00:16:31.000]  我在這裏這樣說
[00:16:31.000 --> 00:16:34.000]  不是叫大家保護著你的配偶
[00:16:34.000 --> 00:16:35.000]  有沒有犯姦淫
[00:16:35.000 --> 00:16:38.000]  然後你來找牧師就說要離婚
[00:16:38.000 --> 00:16:40.000]  如果有這樣的情況
[00:16:40.000 --> 00:16:42.000]  無論何牧師
[00:16:42.000 --> 00:16:43.000]  我們教會哪位牧師都是
[00:16:43.000 --> 00:16:46.000]  我們處理這些家庭婚姻的問題
[00:16:46.000 --> 00:16:49.000]  我們一定會先輔導
[00:16:49.000 --> 00:16:51.000]  我們會勸喻
[00:16:51.000 --> 00:16:52.000]  我們希望能夠
[00:16:52.000 --> 00:16:54.000]  有沒有和好的可能性
[00:16:54.000 --> 00:16:57.000]  甚至你去饒恕對方
[00:16:57.000 --> 00:16:59.000]  所以就不是一定對方犯姦淫
[00:16:59.000 --> 00:17:01.000]  你就馬上說要離婚
[00:17:01.000 --> 00:17:03.000]  有沒有得拒絕呢
[00:17:03.000 --> 00:17:05.000]  這個是第一個可能性
[00:17:05.000 --> 00:17:08.000]  當然如果到最後都沒有辦法
[00:17:08.000 --> 00:17:10.000]  就像這樣的情況
[00:17:10.000 --> 00:17:13.000]  離婚無可避免
[00:17:13.000 --> 00:17:17.000]  第二就是未信的配偶堅持要求離婚
[00:17:17.000 --> 00:17:20.000]  即是說兩個人進離家會
[00:17:20.000 --> 00:17:22.000]  太太信了
[00:17:22.000 --> 00:17:23.000]  丈夫不信
[00:17:23.000 --> 00:17:26.000]  丈夫就說你信我就跟你離婚
[00:17:26.000 --> 00:17:28.000]  又是和好不到
[00:17:28.000 --> 00:17:29.000]  接納不到
[00:17:29.000 --> 00:17:30.000]  結果離婚
[00:17:30.000 --> 00:17:32.000]  在聖經有這些根據
[00:17:32.000 --> 00:17:35.000]  但離婚是一種消極的准許
[00:17:35.000 --> 00:17:37.000]  並不是絕對性的要求
[00:17:37.000 --> 00:17:40.000]  所以不要誤解聖經的情況
[00:17:40.000 --> 00:17:45.000]  我們播道會都是很清楚聖經的原則
[00:17:45.000 --> 00:17:47.000]  在我們今天穆會的立場裏面
[00:17:47.000 --> 00:17:48.000]  我們都知道
[00:17:48.000 --> 00:17:51.000]  有一些離婚的個案
[00:17:51.000 --> 00:17:55.000]  都不是那麼簡單
[00:17:55.000 --> 00:17:57.000]  有一些是包括家暴的情況
[00:17:57.000 --> 00:18:01.000]  如果妻子被丈夫虐待
[00:18:01.000 --> 00:18:02.000]  甚至反過來
[00:18:02.000 --> 00:18:04.000]  丈夫被妻子虐待
[00:18:04.000 --> 00:18:06.000]  有虐夫案嗎
[00:18:06.000 --> 00:18:08.000]  有的
[00:18:08.000 --> 00:18:15.000]  今天現代社會有很多丈夫被妻子精神肉體折磨
[00:18:15.000 --> 00:18:19.000]  這些我們都要說
[00:18:19.000 --> 00:18:24.000]  你要離婚甚至會弄出人命
[00:18:24.000 --> 00:18:25.000]  在這些情況下
[00:18:25.000 --> 00:18:30.000]  其實是一個被動性消極的准許
[00:18:30.000 --> 00:18:31.000]  婚居
[00:18:31.000 --> 00:18:34.000]  為了保障某一方的安全
[00:18:34.000 --> 00:18:38.000]  這些我們在很多家庭婚姻府裏
[00:18:38.000 --> 00:18:40.000]  有時是很悲哀的
[00:18:40.000 --> 00:18:43.000]  最後要面對這個結局
[00:18:43.000 --> 00:18:47.000]  聖經容許信徒可以考慮再婚的三種情況
[00:18:47.000 --> 00:18:48.000]  第一
[00:18:48.000 --> 00:18:51.000]  這些全部在我們教會的
[00:18:51.000 --> 00:18:55.000]  播道會的紀律手冊裏面說得很清楚
[00:18:55.000 --> 00:18:56.000]  配偶離世
[00:18:56.000 --> 00:18:59.000]  再生者可以與信徒再婚
[00:18:59.000 --> 00:19:01.000]  這個大家相信沒有意義
[00:19:01.000 --> 00:19:05.000]  不過保羅也加一句
[00:19:05.000 --> 00:19:07.000]  如果配偶過世
[00:19:07.000 --> 00:19:09.000]  婚約解除了
[00:19:09.000 --> 00:19:11.000]  至死不分離
[00:19:11.000 --> 00:19:13.000]  至死他就已經完結了這個婚約
[00:19:13.000 --> 00:19:17.000]  是因為人的需要
[00:19:17.000 --> 00:19:20.000]  而我也見證過有很多屬靈的人
[00:19:20.000 --> 00:19:24.000]  或者甚至一些非常優秀的信徒
