
[00:00:00.000 --> 00:00:02.000]  (字幕:張靚穎)
[00:02:28.000 --> 00:02:32.000]  以色列人他們在曠野生活的那四十年
[00:02:32.000 --> 00:02:34.000]  很想他們用回以往的經驗
[00:02:34.000 --> 00:02:37.000]  無論是好的還是不好的經驗
[00:02:37.000 --> 00:02:41.000]  讓他們願意進入英雄之地
[00:02:41.000 --> 00:02:47.000]  以至在這個英雄之地,在迦南地可以得以長久
[00:02:47.000 --> 00:02:50.000]  所以我們今天很想看看摩西
[00:02:50.000 --> 00:02:56.000]  怎樣整合曠野,很無聊的四十年
[00:02:56.000 --> 00:03:01.000]  我想曠野的生活,我們上一年都很給以色列人看曠野的生活
[00:03:01.000 --> 00:03:05.000]  看看摩西怎樣做一個整合
[00:03:05.000 --> 00:03:10.000]  以至我們都可以為上一年增添一些意義
[00:03:10.000 --> 00:03:16.000]  在《生命記》第一章一開始就交代了很多地點
[00:03:16.000 --> 00:03:20.000]  這些地點學者都說已經找不到實際的地址
[00:03:20.000 --> 00:03:23.000]  但是從這些地點我們可以知道
[00:03:23.000 --> 00:03:26.000]  以色列人再一次站在約旦河邊
[00:03:26.000 --> 00:03:28.000]  但經文交代了一件事情
[00:03:28.000 --> 00:03:34.000]  就是他們在西乃山,在《生命記》就叫河列山
[00:03:34.000 --> 00:03:36.000]  他們領取了十界的地方
[00:03:36.000 --> 00:03:38.000]  去到現在的地點
[00:03:38.000 --> 00:03:41.000]  本身只需要走十一天的路程
[00:03:41.000 --> 00:03:45.000]  但結果他們走了四十年
[00:03:45.000 --> 00:03:51.000]  第一章就要解釋為什麼走十一天的路程
[00:03:51.000 --> 00:03:53.000]  結果走了四十年
[00:03:53.000 --> 00:03:59.000]  然後再交代其實當時以色列人已經打敗了兩個王
[00:03:59.000 --> 00:04:04.000]  但這個更詳細的片段會在第二第三章才交代
[00:04:04.000 --> 00:04:07.000]  今天就看看摩西怎樣理解
[00:04:07.000 --> 00:04:11.000]  以色列人為什麼十一天的路程走了四十年
[00:04:11.000 --> 00:04:15.000]  以致可以對我們今天有些提醒
[00:04:15.000 --> 00:04:18.000]  而當你很快地看第一章
[00:04:18.000 --> 00:04:21.000]  你會發現有一個詞語
[00:04:21.000 --> 00:04:25.000]  都真的吸引到我們的注意
[00:04:25.000 --> 00:04:29.000]  以色列人是因為叛逆的緣故
[00:04:29.000 --> 00:04:32.000]  第一次他們在約旦河邊
[00:04:32.000 --> 00:04:34.000]  但他們因為不信上帝
[00:04:34.000 --> 00:04:37.000]  他們決定不進去
[00:04:37.000 --> 00:04:40.000]  以致他們要在曠野漂流四十年
[00:04:40.000 --> 00:04:43.000]  所以對摩西來說
[00:04:43.000 --> 00:04:48.000]  最難阻止以色列人去信服上帝的就是
[00:04:48.000 --> 00:04:51.000]  懼怕 恐懼
[00:04:51.000 --> 00:04:54.000]  所以摩西在第一章不斷跟他們說
[00:04:54.000 --> 00:04:56.000]  你不要懼怕也不要驚慌
[00:04:56.000 --> 00:04:59.000]  他們形容曠野是一個大而可怕的曠野
[00:04:59.000 --> 00:05:03.000]  他們面對的敵人又高又大又可怕
[00:05:03.000 --> 00:05:07.000]  今天我們就從三個懼怕裡面
[00:05:07.000 --> 00:05:10.000]  去看看究竟以色列人
[00:05:10.000 --> 00:05:13.000]  為什麼因為懼怕的緣故而不信服上帝
[00:05:13.000 --> 00:05:24.000]  第一個懼怕出現在生命記第一章19-33節
[00:05:24.000 --> 00:05:26.000]  今天經文很長
[00:05:26.000 --> 00:05:29.000]  所以我做一些很快的總結
[00:05:29.000 --> 00:05:31.000]  跟大家看完那些經文
[00:05:31.000 --> 00:05:33.000]  在第一個片段裡面
[00:05:33.000 --> 00:05:36.000]  就是在說以色列人第一次準備進入迦南地
[00:05:36.000 --> 00:05:40.000]  摩西在19-21節就回應
[00:05:40.000 --> 00:05:42.000]  四十年前他曾經鼓勵過以色列人
[00:05:42.000 --> 00:05:43.000]  你不要怕
[00:05:43.000 --> 00:05:45.000]  因為這塊地是上帝給你的
[00:05:45.000 --> 00:05:47.000]  請你們上去拿
[00:05:47.000 --> 00:05:49.000]  第22-25節就說
[00:05:49.000 --> 00:05:51.000]  以色列人聽到摩西的吩咐就說
[00:05:51.000 --> 00:05:54.000]  好啊 不如我們先派探子去看看那塊地是什麼地方
[00:05:54.000 --> 00:05:57.000]  是不是真的好或者怎樣去進攻
[00:05:57.000 --> 00:06:00.000]  這班探子也回報了
[00:06:00.000 --> 00:06:02.000]  這塊地真的好
[00:06:02.000 --> 00:06:04.000]  土產多豐富
[00:06:04.000 --> 00:06:06.000]  這塊地真的是美地
[00:06:06.000 --> 00:06:10.000]  但是到了第26-28節
[00:06:10.000 --> 00:06:13.000]  以色列人如何反應這班探子和摩西
[00:06:13.000 --> 00:06:15.000]  他們說我們不想去
[00:06:15.000 --> 00:06:17.000]  因為這班人
[00:06:17.000 --> 00:06:20.000]  這塊地的人又高又大
[00:06:20.000 --> 00:06:21.000]  你叫我們去
[00:06:21.000 --> 00:06:23.000]  那不就是叫我們去送死
[00:06:23.000 --> 00:06:25.000]  他們還是阿納族的人
[00:06:25.000 --> 00:06:27.000]  阿納族大概只是巨人族
[00:06:27.000 --> 00:06:29.000]  即是巨人的意思
[00:06:29.000 --> 00:06:32.000]  然後他就繼續埋怨上帝
[00:06:32.000 --> 00:06:34.000]  叫我們出來又送羊入虎口
[00:06:34.000 --> 00:06:36.000]  即是叫我們去死
[00:06:36.000 --> 00:06:38.000]  那我們就不進去了
[00:06:38.000 --> 00:06:41.000]  在第29-33節
[00:06:41.000 --> 00:06:44.000]  摩西在這時候再一次鼓勵以色列人
[00:06:44.000 --> 00:06:46.000]  不要這樣了
[00:06:46.000 --> 00:06:51.000]  你想想神這40年為你做了什麼事
[00:06:51.000 --> 00:06:55.000]  是不是應該為了神的緣故給多一點信心
[00:06:55.000 --> 00:06:57.000]  有些困難你們也去
[00:06:58.000 --> 00:07:06.000]  這個就是第一個片段
[00:07:06.000 --> 00:07:08.000]  說到他們的懼怕
[00:07:08.000 --> 00:07:11.000]  而你再看下去
[00:07:11.000 --> 00:07:13.000]  很快的就是34節的片段
[00:07:13.000 --> 00:07:15.000]  你就知道這個懼怕
[00:07:15.000 --> 00:07:17.000]  為以色列人帶來的就是
[00:07:17.000 --> 00:07:20.000]  他們整代的以色列人
[00:07:20.000 --> 00:07:22.000]  都沒有辦法去入迦南
[00:07:25.000 --> 00:07:30.000]  在螢幕上就是以色列人的不信和怨言
[00:07:30.000 --> 00:07:32.000]  我們在怨言中特別看到的就是
[00:07:32.000 --> 00:07:36.000]  他們說這裡的百姓比我們又大又高
[00:07:36.000 --> 00:07:39.000]  這個城鎮又大又堅固
[00:07:39.000 --> 00:07:41.000]  和天一樣高
[00:07:41.000 --> 00:07:43.000]  並且我們在那裡看到一些阿納族人
[00:07:43.000 --> 00:07:45.000]  這些巨人
[00:07:45.000 --> 00:07:49.000]  我們從他們的說話中
[00:07:49.000 --> 00:07:52.000]  我們看到他們第一件事怕的是怕什麼呢
[00:07:52.000 --> 00:07:55.000]  以致他們失落了
[00:07:55.000 --> 00:07:59.000]  本來40年前就已經得到上帝的祝福
[00:07:59.000 --> 00:08:02.000]  第一個就是怕困難
[00:08:02.000 --> 00:08:08.000]  他怕困難以致他們失去了應該有的福氣
[00:08:08.000 --> 00:08:12.000]  或者你也會在這個時候去問一個問題
[00:08:12.000 --> 00:08:17.000]  其實以色列人怕到情有可原
[00:08:17.000 --> 00:08:19.000]  當我去看的時候
[00:08:19.000 --> 00:08:21.000]  如果上帝要我去打籃球
[00:08:21.000 --> 00:08:22.000]  一隊籃球隊
[00:08:22.000 --> 00:08:24.000]  叫我和美國隊打
[00:08:24.000 --> 00:08:27.000]  我們平均身高180厘米已經算高了
[00:08:27.000 --> 00:08:29.000]  他們每個比我們高兩個頭
[00:08:29.000 --> 00:08:30.000]  平均220厘米
[00:08:30.000 --> 00:08:31.000]  哪有得打啊
[00:08:31.000 --> 00:08:34.000]  怕也合理啊
[00:08:34.000 --> 00:08:36.000]  只是怕了一下
[00:08:36.000 --> 00:08:39.000]  用不著懲罰以色列人去到這個地步
[00:08:39.000 --> 00:08:44.000]  怕在經文中
[00:08:44.000 --> 00:08:46.000]  或者在這個處境
[00:08:46.000 --> 00:08:48.000]  我們也會明白
[00:08:48.000 --> 00:08:51.000]  面對著又大又難的事情
[00:08:51.000 --> 00:08:53.000]  是會怕的
[00:08:53.000 --> 00:08:54.000]  無論在工作上
[00:08:54.000 --> 00:08:56.000]  或者在侍奉上
[00:08:56.000 --> 00:08:58.000]  傳達人邀請大家做區長、組長
[00:08:58.000 --> 00:09:01.000]  大家都會想一想是否做得到
[00:09:01.000 --> 00:09:05.000]  但為什麼這個怕會令到神這麼憤怒呢
[00:09:05.000 --> 00:09:12.000]  我們再看看摩西亞沒有什麼效用的鼓勵
[00:09:12.000 --> 00:09:15.000]  摩西亞有再一次鼓勵以色列人
[00:09:15.000 --> 00:09:17.000]  在上帝發怒之前
[00:09:18.000 --> 00:09:21.000]  我們看看摩西亞的這段鼓勵
[00:09:21.000 --> 00:09:24.000]  摩西亞的重點
[00:09:24.000 --> 00:09:26.000]  我們用了藍色去選擇
[00:09:26.000 --> 00:09:29.000]  摩西亞叫他們不要害怕
[00:09:29.000 --> 00:09:31.000]  也不用怕他們
[00:09:31.000 --> 00:09:34.000]  在你們面前走的耶和華
[00:09:34.000 --> 00:09:36.000]  你們的上帝一定會為你們爭戰
[00:09:36.000 --> 00:09:38.000]  摩西亞不是空談的
[00:09:38.000 --> 00:09:42.000]  因為摩西亞之後有證據去支持自己
[00:09:42.000 --> 00:09:46.000]  他說正如他在埃及地所行的事
[00:09:46.000 --> 00:09:50.000]  也正如他在曠野所行的事
[00:09:50.000 --> 00:09:55.000]  也正如他一直在你們面前所行的事
[00:09:55.000 --> 00:09:59.000]  原來這次以色列人不是第一次面對困難
[00:09:59.000 --> 00:10:05.000]  這班以色列人是從埃及地出來的
[00:10:05.000 --> 00:10:07.000]  他們見證過十災
[00:10:07.000 --> 00:10:09.000]  上帝為了他們的緣故
[00:10:09.000 --> 00:10:11.000]  說了十災給埃及人
[00:10:11.000 --> 00:10:13.000]  但十災特別可怕
[00:10:13.000 --> 00:10:16.000]  上帝為他們的緣故
[00:10:16.000 --> 00:10:18.000]  殺死埃及的所有長子
[00:10:18.000 --> 00:10:20.000]  但他們本身的長子也會死
[00:10:20.000 --> 00:10:22.000]  但因為他們殺了羊
[00:10:22.000 --> 00:10:25.000]  把血塗抹在門框
[00:10:25.000 --> 00:10:27.000]  令他們避過一劫
[00:10:27.000 --> 00:10:30.000]  他們在埃及見證過十災
[00:10:30.000 --> 00:10:32.000]  上帝這麼大的神蹟
[00:10:32.000 --> 00:10:36.000]  在曠野見證到走投無路的時候
[00:10:36.000 --> 00:10:38.000]  上帝為他們分紅海
[00:10:38.000 --> 00:10:40.000]  沒有東西吃的時候有瑪那
[00:10:40.000 --> 00:10:41.000]  不織路的時候
[00:10:41.000 --> 00:10:43.000]  上帝每天有雲柱火柱
[00:10:43.000 --> 00:10:45.000]  讓他們跟著走
[00:10:45.000 --> 00:10:47.000]  真的很老實
[00:10:47.000 --> 00:10:50.000]  見證過這麼多神蹟的人
[00:10:50.000 --> 00:10:51.000]  只有他們
[00:10:51.000 --> 00:10:54.000]  我們也很想見一個
[00:10:54.000 --> 00:10:56.000]  但摩西就說
[00:10:56.000 --> 00:11:01.000]  為什麼你們見證過這麼多神蹟
[00:11:01.000 --> 00:11:03.000]  神一次又一次拯救你們
[00:11:03.000 --> 00:11:06.000]  無論是在埃及人手中
[00:11:06.000 --> 00:11:09.000]  或者在曠野這麼惡劣的環境下
[00:11:09.000 --> 00:11:11.000]  你們有東西吃
[00:11:11.000 --> 00:11:14.000]  知道路要怎麼走
[00:11:14.000 --> 00:11:20.000]  但為什麼以往你們經歷上帝的事情
[00:11:20.000 --> 00:11:25.000]  竟然無法增添今天的任何一點信心
[00:11:25.000 --> 00:11:29.000]  我想這是上帝生氣的原因
[00:11:29.000 --> 00:11:31.000]  面對著困難和害怕
[00:11:31.000 --> 00:11:33.000]  我想上帝應該也會體諒
[00:11:33.000 --> 00:11:38.000]  但如果這次不是第一次
[00:11:38.000 --> 00:11:43.000]  我們這次已經面對第五六七次
[00:11:43.000 --> 00:11:47.000]  還是像第一次一樣害怕
[00:11:47.000 --> 00:11:52.000]  這不只是困難和害怕的問題
[00:11:52.000 --> 00:11:57.000]  這是反映我們對神有沒有信心
[00:11:57.000 --> 00:12:00.000]  2020年其中一個最深刻的片段
[00:12:00.000 --> 00:12:04.000]  大家都是搶口罩
[00:12:04.000 --> 00:12:09.000]  我記得第一次教會呼籲派口罩的時候
[00:12:09.000 --> 00:12:12.000]  我們家裡本身也沒有什麼口罩
[00:12:12.000 --> 00:12:14.000]  但弟兄姊妹也好
[00:12:14.000 --> 00:12:16.000]  其他弟兄姊妹也很關心我們
[00:12:16.000 --> 00:12:18.000]  送了幾盒給我們
[00:12:18.000 --> 00:12:20.000]  我們有也很掙扎
[00:12:20.000 --> 00:12:23.000]  因為當時我們有些台灣的朋友也很需要
[00:12:23.000 --> 00:12:25.000]  他們還要開學
[00:12:25.000 --> 00:12:28.000]  我和太太最後也決定寄幾盒過去
[00:12:28.000 --> 00:12:30.000]  但也有一點害怕
[00:12:30.000 --> 00:12:33.000]  會不會寄了幾盒過去之後自己無法接受呢
[00:12:33.000 --> 00:12:36.000]  過了那一波
[00:12:36.000 --> 00:12:39.000]  但第二次呢
[00:12:39.000 --> 00:12:42.000]  到我們家裡口罩又緊絀了
[00:12:42.000 --> 00:12:46.000]  第二天又看到身邊的人有需要
[00:12:46.000 --> 00:12:48.000]  還要不要派呢
[00:12:48.000 --> 00:12:50.000]  我記得當時我太太跟我說
[00:12:50.000 --> 00:12:52.000]  我們隔壁的村子爆發了
[00:12:52.000 --> 00:12:55.000]  很多老人家我們看到他們的口罩又沒破爛
[00:12:55.000 --> 00:12:57.000]  很明顯帶了等於沒帶
[00:12:57.000 --> 00:13:00.000]  她說不如我們也把家裡緊有的那兩盒
[00:13:00.000 --> 00:13:03.000]  派一盒過去給他們
[00:13:03.000 --> 00:13:06.000]  雖然經歷過第一次
[00:13:06.000 --> 00:13:09.000]  但第二次再派出去的時候其實也害怕
[00:13:09.000 --> 00:13:13.000]  是不是上帝又會再一次供應呢
[00:13:13.000 --> 00:13:16.000]  所以我們也明白
[00:13:16.000 --> 00:13:19.000]  原來我們經歷過神蹟
[00:13:19.000 --> 00:13:21.000]  我們經歷過上帝的幫助
[00:13:21.000 --> 00:13:23.000]  尤其是不止口罩
[00:13:23.000 --> 00:13:25.000]  特別是在經濟上
[00:13:25.000 --> 00:13:28.000]  2020年令到很多人失業
[00:13:28.000 --> 00:13:30.000]  但我們聽弟兄姊妹的分享
[00:13:30.000 --> 00:13:32.000]  藉著很多上帝不同的渠道
[00:13:32.000 --> 00:13:34.000]  也供應
[00:13:34.000 --> 00:13:36.000]  弟兄姊妹
[00:13:36.000 --> 00:13:41.000]  2021年或許未必比2020年好
[00:13:41.000 --> 00:13:45.000]  艱難或許也會繼續存在
[00:13:45.000 --> 00:13:50.000]  但我們可不可以為2020年做一個整合
[00:13:50.000 --> 00:13:52.000]  我們有感恩會
[00:13:52.000 --> 00:13:56.000]  我們的感恩是述說上帝的作為
[00:13:56.000 --> 00:14:02.000]  希望藉著第一點反思
[00:14:02.000 --> 00:14:06.000]  我們2020年經歷上帝的恩典
[00:14:06.000 --> 00:14:10.000]  希望可以成為加強我們信心
[00:14:10.000 --> 00:14:12.000]  走過2021年的動力
[00:14:12.000 --> 00:14:15.000]  不要令我們在上年年尾的感恩會
[00:14:15.000 --> 00:14:18.000]  說的話變成一些空談的話
[00:14:18.000 --> 00:14:24.000]  到了第二個害怕
[00:14:24.000 --> 00:14:26.000]  第二個害怕
[00:14:26.000 --> 00:14:28.000]  經文沒有說明是害怕這個字
[00:14:28.000 --> 00:14:32.000]  但我們可以明白它是害怕的
[00:14:32.000 --> 00:14:36.000]  就是第34至46節
[00:14:36.000 --> 00:14:38.000]  經文說
[00:14:38.000 --> 00:14:41.000]  在34至40節說
[00:14:41.000 --> 00:14:44.000]  上帝因為以色列人的不信服
[00:14:44.000 --> 00:14:45.000]  不信上帝
[00:14:45.000 --> 00:14:46.000]  如你所願
[00:14:46.000 --> 00:14:48.000]  你不進去就不用進去
[00:14:48.000 --> 00:14:52.000]  在這七節的經文中
[00:14:52.000 --> 00:14:56.000]  上帝說了哪些人不能進去
[00:14:56.000 --> 00:14:57.000]  應去之地
[00:14:57.000 --> 00:14:59.000]  因為叛逆的緣故
[00:14:59.000 --> 00:15:01.000]  那些壯年的人不能進去
[00:15:01.000 --> 00:15:03.000]  除了加勒之外
[00:15:03.000 --> 00:15:05.000]  因為加勒專日跟隨耶和
[00:15:05.000 --> 00:15:07.000]  摩西也不能進去
[00:15:07.000 --> 00:15:10.000]  因為以色列人的緣故
[00:15:10.000 --> 00:15:12.000]  約書亞能進去
[00:15:12.000 --> 00:15:16.000]  約書亞要繼承摩西做領袖
[00:15:16.000 --> 00:15:20.000]  還有那些不懂得分善樂的小朋友
[00:15:20.000 --> 00:15:23.000]  本身以色列人覺得那些
[00:15:23.000 --> 00:15:25.000]  去到就是做奴隸
[00:15:25.000 --> 00:15:27.000]  被人奴略的人
[00:15:27.000 --> 00:15:29.000]  上帝說那些才能進去
[00:15:29.000 --> 00:15:33.000]  然後呢
[00:15:33.000 --> 00:15:36.000]  上帝宣判完他的懲罰
[00:15:36.000 --> 00:15:38.000]  41至46節
[00:15:38.000 --> 00:15:40.000]  以色列人的反應是
[00:15:40.000 --> 00:15:41.000]  最壞了
[00:15:41.000 --> 00:15:43.000]  我們真的得罪了耶和華
[00:15:43.000 --> 00:15:45.000]  真的不行了
[00:15:45.000 --> 00:15:47.000]  我們要上去打了
[00:15:47.000 --> 00:15:49.000]  那就上去打吧
[00:15:49.000 --> 00:15:51.000]  本身上帝吩咐的
[00:15:51.000 --> 00:15:53.000]  我們見到以色列人悔改
[00:15:53.000 --> 00:15:54.000]  就上去打
[00:15:54.000 --> 00:15:56.000]  誰知道上帝叫摩西跟他們說
[00:15:56.000 --> 00:15:58.000]  你們不要上去打
[00:15:58.000 --> 00:15:59.000]  因為我不跟你們同在
[00:15:59.000 --> 00:16:01.000]  你們上去打只會輸
[00:16:01.000 --> 00:16:04.000]  結果他們拿了工具就上去打
[00:16:04.000 --> 00:16:10.000]  結果被人打到一盤散沙回來
[00:16:10.000 --> 00:16:17.000]  在這段經文裡
[00:16:17.000 --> 00:16:19.000]  我想這句話
[00:16:19.000 --> 00:16:23.000]  我們得罪了耶和華
[00:16:23.000 --> 00:16:26.000]  現在我們願意遵照耶和華
[00:16:26.000 --> 00:16:28.000]  我們上帝一切所吩咐的
[00:16:28.000 --> 00:16:30.000]  上去征戰
[00:16:30.000 --> 00:16:33.000]  當我看這段落的時候
[00:16:33.000 --> 00:16:34.000]  我不知道為什麼
[00:16:34.000 --> 00:16:37.000]  我馬上想起很多夫妻的日常生活
[00:16:37.000 --> 00:16:39.000]  這段生活很像
[00:16:39.000 --> 00:16:41.000]  這段記載
[00:16:41.000 --> 00:16:43.000]  上帝吩咐你做一件事你不做
[00:16:43.000 --> 00:16:44.000]  上帝生氣罰你
[00:16:44.000 --> 00:16:46.000]  你說好吧好吧那我去做吧
[00:16:46.000 --> 00:16:48.000]  上帝說不用做了
[00:16:48.000 --> 00:16:49.000]  那不要緊
[00:16:49.000 --> 00:16:51.000]  你都說做了就照做吧
[00:16:51.000 --> 00:16:53.000]  真的像夫妻之間的相處
[00:16:53.000 --> 00:16:55.000]  太太吩咐丈夫你去幫我做一件事
[00:16:55.000 --> 00:16:56.000]  去買東西
[00:16:56.000 --> 00:16:58.000]  我猜很久都不去買
[00:16:58.000 --> 00:17:00.000]  那你不用去買了
[00:17:00.000 --> 00:17:02.000]  好吧好吧怕了你了
[00:17:02.000 --> 00:17:03.000]  去買吧
[00:17:03.000 --> 00:17:05.000]  都說了你不用去買了
[00:17:05.000 --> 00:17:07.000]  那去不去買
[00:17:07.000 --> 00:17:10.000]  每一個丈夫可能都有不同處理手法
[00:17:10.000 --> 00:17:11.000]  這個時候
[00:17:11.000 --> 00:17:14.000]  但是很常見
[00:17:14.000 --> 00:17:17.000]  每一個家庭都可能發生過
[00:17:17.000 --> 00:17:21.000]  我大概明白上帝生氣什麼
[00:17:21.000 --> 00:17:23.000]  但我都和太太拿了一個印證
[00:17:23.000 --> 00:17:25.000]  問她是不是生氣這件事
[00:17:25.000 --> 00:17:28.000]  其實很明顯的
[00:17:28.000 --> 00:17:31.000]  以色列人在說這句話的時候
[00:17:31.000 --> 00:17:33.000]  很明顯不是真心悔改
[00:17:33.000 --> 00:17:35.000]  也很明顯
[00:17:35.000 --> 00:17:38.000]  他不是因為重視上帝而去說的
[00:17:38.000 --> 00:17:41.000]  很明顯以色列人說這句話的時候
[00:17:41.000 --> 00:17:43.000]  他真的怕什麼呢
[00:17:43.000 --> 00:17:45.000]  是怕被罰
[00:17:45.000 --> 00:17:51.000]  是怕沒有了他本身有的地
[00:17:51.000 --> 00:17:53.000]  好像剛剛生活的例子
[00:17:53.000 --> 00:17:55.000]  老公真的肯去買了
[00:17:55.000 --> 00:17:57.000]  不是真的怎樣
[00:17:57.000 --> 00:17:59.000]  可能太太都知道
[00:17:59.000 --> 00:18:01.000]  你嫌我煩
[00:18:01.000 --> 00:18:03.000]  你不想煩
[00:18:03.000 --> 00:18:05.000]  你不是重視我
[00:18:05.000 --> 00:18:08.000]  所以耶和華會更加生氣
[00:18:08.000 --> 00:18:10.000]  因為這個舉動
[00:18:10.000 --> 00:18:11.000]  以色列人的舉動
[00:18:11.000 --> 00:18:15.000]  是反映他們的態度
[00:18:15.000 --> 00:18:18.000]  是不是真的聽神的話
[00:18:18.000 --> 00:18:19.000]  如果真的聽神的話
[00:18:19.000 --> 00:18:21.000]  神叫他們不要上去
[00:18:21.000 --> 00:18:25.000]  他們就應該真的不要再上去了
[00:18:25.000 --> 00:18:27.000]  但他們不是這樣做
[00:18:27.000 --> 00:18:30.000]  他們反而是真的害怕
[00:18:30.000 --> 00:18:33.000]  真的怕罰
[00:18:33.000 --> 00:18:36.000]  他們的態度
[00:18:36.000 --> 00:18:39.000]  反映他們和神的關係
[00:18:39.000 --> 00:18:45.000]  以致神跟他們說
[00:18:45.000 --> 00:18:47.000]  我不在你們中間
[00:18:47.000 --> 00:18:50.000]  我不在你們中間
[00:18:50.000 --> 00:18:53.000]  我也不在你們中間
[00:18:53.000 --> 00:18:56.000]  上去還有什麼位置呢
[00:18:56.000 --> 00:19:02.000]  在疫情裡面
[00:19:02.000 --> 00:19:05.000]  我想第二個令人深刻的印象片段
[00:19:05.000 --> 00:19:08.000]  就是我們可以用Zoom
[00:19:08.000 --> 00:19:11.000]  用Zoom又好又不好
[00:19:11.000 --> 00:19:16.000]  但我想在不能回到實體聚會的改變
[00:19:16.000 --> 00:19:20.000]  甚至我們現在要用YouTube Live
[00:19:20.000 --> 00:19:22.000]  或者Facebook Live
[00:19:22.000 --> 00:19:23.000]  或者用Zoom開小組
[00:19:23.000 --> 00:19:25.000]  這些改變裡面
[00:19:25.000 --> 00:19:28.000]  其實我們真的可以問問自己
[00:19:28.000 --> 00:19:31.000]  其實我們對上帝的態度是怎樣的呢
[00:19:33.000 --> 00:19:36.000]  曾經和一些年青人聊過天
[00:19:36.000 --> 00:19:38.000]  問他們為什麼要回教會
[00:19:38.000 --> 00:19:39.000]  教會講到又悶
[00:19:39.000 --> 00:19:41.000]  團契又悶
[00:19:41.000 --> 00:19:43.000]  他們就說
[00:19:43.000 --> 00:19:44.000]  沒辦法
[00:19:44.000 --> 00:19:45.000]  不回的話
[00:19:45.000 --> 00:19:47.000]  落地獄
[00:19:47.000 --> 00:19:49.000]  怎樣都要回
[00:19:49.000 --> 00:19:51.000]  對不對
[00:19:51.000 --> 00:19:53.000]  不回的話
[00:19:53.000 --> 00:19:55.000]  人家怎樣看我
[00:19:55.000 --> 00:19:56.000]  有些更慘
[00:19:56.000 --> 00:19:57.000]  不回的話
[00:19:57.000 --> 00:19:59.000]  人家怎樣看我爸爸媽媽
[00:19:59.000 --> 00:20:02.000]  這些多數是牧師子女的回答
[00:20:03.000 --> 00:20:06.000]  怕懲罰
[00:20:06.000 --> 00:20:08.000]  怕神去罰
