
[00:00:00.000 --> 00:00:03.640]  早安 你也跟旁邊的人打個招呼吧
[00:05:23.200 --> 00:05:24.200]  什麼?
[00:05:24.200 --> 00:05:27.600]  就是喂
[00:05:27.600 --> 00:05:28.400]  你留意一下
[00:05:28.400 --> 00:05:29.800]  不知道的話你可以和他說話
[00:05:29.800 --> 00:05:31.600]  他第一句就一定是喂
[00:05:31.600 --> 00:05:34.600]  當Gavin正在走到你那裡的時候
[00:05:34.600 --> 00:05:37.000]  他就跟你說不用怕
[00:05:37.000 --> 00:05:38.200]  放心吧,是我
[00:05:38.200 --> 00:05:40.600]  他在海面上走到你那裡
[00:05:40.600 --> 00:05:42.400]  然後他還要在這個時候
[00:05:42.400 --> 00:05:43.600]  說完這句之後
[00:05:43.600 --> 00:05:45.800]  就踩上你的新渡輪了
[00:05:45.800 --> 00:05:48.200]  但是神奇的時候
[00:05:48.200 --> 00:05:50.800]  神奇的就是他上了船之後
[00:05:50.800 --> 00:05:53.000]  十號風就突然間停了
[00:05:53.000 --> 00:05:54.400]  就好像經文所說
[00:05:54.400 --> 00:05:57.800]  那個時機比天文台的預測還要準確
[00:05:57.800 --> 00:06:01.400]  我相信我們每一個人都會像經文記載一樣
[00:06:01.400 --> 00:06:04.000]  心裡十分驚奇
[00:06:04.000 --> 00:06:08.200]  原來驚奇這個字的英文是astonished的意思
[00:06:08.200 --> 00:06:10.200]  但是其實我講完英文給你聽
[00:06:10.200 --> 00:06:11.000]  也是沒有用的
[00:06:11.000 --> 00:06:13.800]  因為astonished的意思翻譯成中文
[00:06:13.800 --> 00:06:15.200]  唯有是十分驚奇
[00:06:15.200 --> 00:06:18.000]  但是原文astanto這個字
[00:06:18.000 --> 00:06:20.800]  被翻譯為驚奇的次數
[00:06:20.800 --> 00:06:22.800]  在聖經所出現的地方
[00:06:22.800 --> 00:06:25.000]  多數都是和神蹟有關的
[00:06:25.000 --> 00:06:28.000]  就是說幾乎是因著神的顯現
[00:06:28.000 --> 00:06:29.400]  才會有的感受
[00:06:29.400 --> 00:06:33.400]  他們在驚嘆神的大能超越了人性
[00:06:33.400 --> 00:06:34.400]  也就是說
[00:06:34.400 --> 00:06:35.800]  門徒在這一刻
[00:06:35.800 --> 00:06:36.800]  驚完之後
[00:06:36.800 --> 00:06:38.000]  他終於發現
[00:06:38.000 --> 00:06:40.400]  原來自己不是撞鬼那麼簡單
[00:06:40.400 --> 00:06:41.800]  而是有神
[00:06:41.800 --> 00:06:44.600]  但是當他們驚奇完之後
[00:06:44.600 --> 00:06:46.800]  馬可又在52節那裡
[00:06:46.800 --> 00:06:48.800]  下了一個很有趣的總結
[00:06:48.800 --> 00:06:50.800]  我們一起讀一次52節
[00:06:50.800 --> 00:06:52.200]  1、2、3
[00:06:52.200 --> 00:06:58.200]  「這是因為他們不明白那分餅的是心裡還是餘環?」
[00:06:58.200 --> 00:07:03.000]  餘環的英文可以解作blinded或者hearted
[00:07:03.000 --> 00:07:07.800]  就是說門徒這種驚奇和不信心眼的程度
[00:07:07.800 --> 00:07:09.600]  就好像瞎了一樣
[00:07:09.600 --> 00:07:13.800]  我的名字叫陶君
[00:07:13.800 --> 00:07:17.800]  在中一到中四的時候
[00:07:17.800 --> 00:07:19.000]  我有一個朋友
[00:07:19.000 --> 00:07:20.200]  我們認識了四年
[00:07:20.200 --> 00:07:22.400]  然後一直都很親近的
[00:07:22.400 --> 00:07:25.200]  有一天他突然很認真地問我
[00:07:25.200 --> 00:07:27.400]  他說「喂,你叫什麼名字?」
[00:07:27.400 --> 00:07:30.200]  然後我就說「我叫陶君」
[00:07:30.200 --> 00:07:31.600]  然後他再問我
[00:07:31.600 --> 00:07:34.000]  他說「不是,你真名叫什麼?」
[00:07:34.000 --> 00:07:36.800]  我說「我叫陶君」
[00:07:36.800 --> 00:07:39.800]  然後他說「不是,你姓什麼、叫什麼」
[00:07:39.800 --> 00:07:41.400]  「我不是只要你的花名」
[00:07:41.400 --> 00:07:42.400]  然後我心想
[00:07:42.400 --> 00:07:43.800]  我們認識了四年
[00:07:43.800 --> 00:07:45.800]  四年你一直叫我真名
[00:07:45.800 --> 00:07:47.200]  我就是叫陶君
[00:07:47.200 --> 00:07:48.600]  然後輾轉反側
[00:07:48.600 --> 00:07:49.800]  其實我不知道為什麼
[00:07:49.800 --> 00:07:51.400]  他到中學畢業的時候
[00:07:51.400 --> 00:07:52.400]  他死都不肯相信
[00:07:52.400 --> 00:07:54.000]  所以這種不信心
[00:07:54.000 --> 00:07:57.200]  就好像這裡的門徒那種不信心一樣
[00:07:57.200 --> 00:07:58.400]  他死都不相信
[00:07:58.400 --> 00:07:59.400]  見到你的身分證
[00:07:59.400 --> 00:08:00.200]  他都不相信
[00:08:00.200 --> 00:08:01.000]  不知道為什麼
[00:08:01.000 --> 00:08:02.600]  但是作者馬可
[00:08:02.600 --> 00:08:04.000]  為什麼要特意在這裡
[00:08:04.000 --> 00:08:06.000]  下一個這麼有趣的總結呢?
[00:08:06.000 --> 00:08:07.200]  似乎這一句
[00:08:07.200 --> 00:08:09.000]  都回應和總結了
[00:08:09.000 --> 00:08:11.800]  這一群門徒剛剛所經歷的所有情緒
[00:08:11.800 --> 00:08:14.200]  我們回看上一集
[00:08:14.200 --> 00:08:19.800]  其實在45節之前的30至44節
[00:08:19.800 --> 00:08:21.400]  就是分餅的時閣節
[00:08:21.400 --> 00:08:23.800]  也就是大家都很熟悉的五餅二魚
[00:08:23.800 --> 00:08:26.400]  就是耶穌餵飽了多少千人呢?
[00:08:26.400 --> 00:08:27.400]  多少千人?
[00:08:27.400 --> 00:08:29.200]  五千人!
[00:08:29.200 --> 00:08:31.200]  耶穌餵飽了五千人的神蹟
[00:08:31.200 --> 00:08:34.600]  在《馬可福音》記載五餅二魚之前
[00:08:34.600 --> 00:08:37.600]  其實門徒已經親眼見過耶穌
[00:08:37.600 --> 00:08:39.600]  趕鬼、醫病很多次
[00:08:39.600 --> 00:08:40.600]  在第四章
[00:08:40.600 --> 00:08:43.600]  其實還有和這裡差不多的劇情出現過
[00:08:43.600 --> 00:08:45.400]  就是耶穌在門徒面前
[00:08:45.400 --> 00:08:48.800]  一聲令下就已經平靜了風浪的那件事
[00:08:48.800 --> 00:08:50.400]  同樣在海上
[00:08:50.400 --> 00:08:52.600]  也同樣有耶穌在
[00:08:52.600 --> 00:08:58.000]  但是為什麼這次門徒心裡面仍然是如幻呢?
[00:08:58.000 --> 00:09:00.600]  為什麼他們明明已經親眼見證過
[00:09:00.600 --> 00:09:02.200]  耶穌這麼有能力
[00:09:02.200 --> 00:09:04.200]  走過這麼多不同的神蹟
[00:09:04.200 --> 00:09:06.800]  也很清楚耶穌的神聖之後
[00:09:06.800 --> 00:09:08.800]  知道了前面所有劇情
[00:09:08.800 --> 00:09:10.200]  他們經歷過這麼多事情
[00:09:10.200 --> 00:09:14.200]  但是到仍然他們最後還是會驚奇呢?
[00:09:14.200 --> 00:09:16.800]  現在你又代入一下自己
[00:09:16.800 --> 00:09:19.200]  究竟我們害怕什麼呢?
[00:09:19.200 --> 00:09:21.800]  耶穌說會在我們身邊的時候
[00:09:21.800 --> 00:09:23.800]  究竟為什麼我們還會害怕呢?
[00:09:23.800 --> 00:09:26.000]  我們又是不是好像門徒一樣
[00:09:26.000 --> 00:09:28.200]  即使我們在前面,在我們的人生
[00:09:28.200 --> 00:09:30.800]  其實耶穌已經和我們走過很多的事
[00:09:30.800 --> 00:09:32.200]  但是到今時今刻
[00:09:32.200 --> 00:09:35.000]  可能當我們面對一些狀況的時候
[00:09:35.000 --> 00:09:38.800]  我們仍然還是會害怕呢?
[00:09:38.800 --> 00:09:40.400]  有時候我也會很疑惑
[00:09:40.400 --> 00:09:43.000]  究竟為什麼我媽媽可以批準劇情
[00:09:43.000 --> 00:09:47.000]  說得出對白或者吵架的劇情
[00:09:47.000 --> 00:09:50.200]  還有她那份覺得自己是編劇的自信
[00:09:50.200 --> 00:09:51.200]  究竟是從哪裡來的
[00:09:51.200 --> 00:09:53.000]  不知道是不是所有主婦都是這樣
[00:09:53.000 --> 00:09:55.400]  但是看到經文的這一部分
[00:09:55.400 --> 00:09:56.800]  我有一點明白了
[00:09:56.800 --> 00:09:59.400]  因為她是因著之前的劇情
[00:09:59.400 --> 00:10:01.800]  已經很清楚了角色的特性
[00:10:01.800 --> 00:10:04.800]  所以她可以憑著角色對他們的了解
[00:10:04.800 --> 00:10:06.800]  去推斷他們的行動
[00:10:06.800 --> 00:10:07.800]  同樣在這裡
[00:10:07.800 --> 00:10:09.800]  我們知道耶穌祂的性格
[00:10:09.800 --> 00:10:12.800]  祂不斷為人醫病、講鬼的心腸
[00:10:12.800 --> 00:10:15.400]  祂親自去呼召門徒的溫柔
[00:10:15.400 --> 00:10:17.800]  還有我們知道祂行過的所有事蹟
[00:10:17.800 --> 00:10:19.800]  祂不斷顯現的大能
[00:10:19.800 --> 00:10:22.000]  難道這樣我們也不可以肯定
[00:10:22.000 --> 00:10:23.600]  無論發生什麼事都好
[00:10:23.600 --> 00:10:26.200]  結局都一定是祂會行在水面上
[00:10:26.200 --> 00:10:29.200]  親自去到我們那邊去救我們嗎?
[00:10:29.200 --> 00:10:31.800]  所以我們不需要顧忌
[00:10:31.800 --> 00:10:36.200]  而且我們也可以好像我家的主婦一樣
[00:10:36.200 --> 00:10:38.200]  可以每一集我們都批得中
[00:10:38.200 --> 00:10:40.400]  耶穌一定會來拯救我們
[00:10:40.400 --> 00:10:43.800]  耶穌在最後的結局一定會行在水面上
[00:10:43.800 --> 00:10:46.200]  就好像我們第一點所說
[00:10:46.200 --> 00:10:48.600]  因為祂就是我們最佳的編劇
[00:10:48.600 --> 00:10:50.200]  耶穌
[00:10:50.200 --> 00:10:51.600]  看到這段經文
[00:10:51.600 --> 00:10:54.200]  也令我想起我決定報神學院之前
[00:10:54.200 --> 00:10:56.200]  我跟母會去了一個營
[00:10:56.200 --> 00:10:58.800]  在梁紹榮度假村那裡辦
[00:10:58.800 --> 00:11:00.800]  那裡是一個草地
[00:11:00.800 --> 00:11:04.400]  然後我就在營裡一邊安靜一邊走
[00:11:04.400 --> 00:11:07.600]  那時候我因為掙扎要不要讀神學院之類
[00:11:07.600 --> 00:11:09.000]  然後我就一直跟神說
[00:11:09.000 --> 00:11:10.200]  我說我真的很害怕
[00:11:10.200 --> 00:11:11.800]  我覺得自己還沒準備好
[00:11:11.800 --> 00:11:13.600]  又覺得自己不夠好
[00:11:13.600 --> 00:11:15.400]  又覺得自己沒什麼經驗
[00:11:15.400 --> 00:11:16.800]  然後走著走著
[00:11:16.800 --> 00:11:19.200]  神就叫我走上去一個草地
[00:11:19.200 --> 00:11:22.400]  然後我就走上去一個草地
[00:11:22.400 --> 00:11:23.600]  去到某個位置
[00:11:23.600 --> 00:11:26.800]  神就叫我停下來看對面的房間
[00:11:26.800 --> 00:11:27.800]  然後祂就問我
[00:11:27.800 --> 00:11:30.400]  祂說你記不記得這間房間
[00:11:30.400 --> 00:11:32.800]  我才想起原來是我在十年前
[00:11:32.800 --> 00:11:35.800]  已經跟舊教會來過這間房間
[00:11:35.800 --> 00:11:39.600]  當時我已經在做Youth的組長
[00:11:39.600 --> 00:11:42.400]  也在教會裡有哥哥姐姐教我
[00:11:42.400 --> 00:11:44.400]  如何彈琴和大敬拜
[00:11:44.400 --> 00:11:47.200]  也有傳道人替我們查經和滿分
[00:11:47.200 --> 00:11:48.600]  就好像我們現在這樣
[00:11:48.600 --> 00:11:50.800]  我在舊教會學了很多東西
[00:11:50.800 --> 00:11:53.000]  傳道人也為我樹立了一個
[00:11:53.000 --> 00:11:55.400]  如何做一個牧者的榜樣
[00:11:55.400 --> 00:11:58.600]  我腦裡突然出現了這些畫面
[00:11:58.600 --> 00:11:59.800]  然後神就問我
[00:11:59.800 --> 00:12:02.000]  祂說其實這十年來
[00:12:02.000 --> 00:12:04.000]  我已經不斷在裝備你
[00:12:04.000 --> 00:12:06.200]  你還覺得自己還沒準備好嗎
[00:12:06.200 --> 00:12:08.200]  我的意思是
[00:12:08.200 --> 00:12:10.200]  我們都是有血有肉的人
[00:12:10.200 --> 00:12:12.400]  我們都會害怕和擔心
[00:12:12.400 --> 00:12:14.000]  可能我們現在的風浪
[00:12:14.000 --> 00:12:16.200]  是生命當中不同的關係
[00:12:16.200 --> 00:12:17.800]  不知道應不應該分手
[00:12:17.800 --> 00:12:19.200]  不知道應不應該一起
[00:12:19.200 --> 00:12:21.200]  或者不知道應該如何面對
[00:12:21.200 --> 00:12:23.200]  一直在欺壓你的老師
[00:12:23.200 --> 00:12:25.400]  又或者可能是你不想面對
[00:12:25.400 --> 00:12:28.800]  你家裡關係不好的家長、爸爸、媽媽
[00:12:28.800 --> 00:12:31.200]  又或者是教會團隊
[00:12:31.200 --> 00:12:33.200]  或者是大使團隊不夠人的時候
[00:12:33.200 --> 00:12:34.600]  我們要怎麼做呢
[00:12:34.600 --> 00:12:36.000]  可能是這些等等等等
[00:12:36.000 --> 00:12:37.000]  你會很害怕
[00:12:37.000 --> 00:12:38.800]  真的一句不要怕
[00:12:38.800 --> 00:12:40.200]  就可以不害怕嗎
[00:12:40.200 --> 00:12:44.000]  但是我今天也很想肯定地
[00:12:44.000 --> 00:12:45.200]  告訴你們
[00:12:45.200 --> 00:12:47.200]  真的一句不要怕
[00:12:47.200 --> 00:12:48.800]  這麼簡單就不用害怕
[00:12:48.800 --> 00:12:51.200]  當然也不是叫你每天拿著聖經
[00:12:51.200 --> 00:12:52.200]  然後開著這一節
[00:12:52.200 --> 00:12:53.800]  然後回家對著鏡子
[00:12:53.800 --> 00:12:55.200]  然後每天說十次
[00:12:55.200 --> 00:12:57.200]  不要怕 不要怕 不要怕
[00:12:57.200 --> 00:13:00.200]  而是我們都要負上地上的責任
[00:13:00.200 --> 00:13:01.800]  去盡我們的全力
[00:13:01.800 --> 00:13:03.400]  加油啊寶寶 不要怕
[00:13:03.400 --> 00:13:05.200]  但是你可以放心
[00:13:05.200 --> 00:13:07.000]  神一定會保護你
[00:13:07.000 --> 00:13:08.400]  當日祂會拯救門徒
[00:13:08.400 --> 00:13:10.200]  去脫離風浪的時候
[00:13:10.200 --> 00:13:12.800]  今天祂同樣也會拯救我們
[00:13:12.800 --> 00:13:14.200]  害怕這種情緒
[00:13:14.200 --> 00:13:16.200]  其實也是神所創造
[00:13:16.200 --> 00:13:18.200]  也是祂給我們的情緒
[00:13:18.200 --> 00:13:19.200]  是給我們身體
[00:13:19.200 --> 00:13:21.800]  或者給我們面對著人生有的反應
[00:13:21.800 --> 00:13:27.200]  所以神自然會成為這種情緒的解決和答案
[00:13:27.200 --> 00:13:29.600]  看到我們每一個都有這種
[00:13:29.600 --> 00:13:31.000]  因為了解角色
[00:13:31.000 --> 00:13:34.800]  而可以批得中這些劇情的自信
[00:13:34.800 --> 00:13:36.400]  好像我家的主婦一樣
[00:13:36.400 --> 00:13:38.200]  肯定可以說得出
[00:13:38.200 --> 00:13:40.400]  門徒的結局不是撞鬼
[00:13:40.400 --> 00:13:42.000]  而是顯現在水面上
[00:13:42.000 --> 00:13:44.800]  去拯救他們的是耶穌
[00:13:44.800 --> 00:13:46.600]  不過說回這段經文
[00:13:46.600 --> 00:13:49.000]  耶穌行在水面上的事跡
[00:13:49.000 --> 00:13:52.200]  其實在另外兩卷福音書上也有記載
[00:13:52.200 --> 00:13:54.400]  有沒有人知道是哪兩卷福音書呢?
[00:13:54.400 --> 00:13:56.400]  福音書只有四卷
[00:13:56.400 --> 00:13:57.600]  你叫出來就可以了
[00:13:57.600 --> 00:13:59.200]  我們今天說的是馬河
[00:13:59.200 --> 00:14:02.000]  那你猜猜還有哪兩卷呢?
[00:14:02.000 --> 00:14:03.200]  馬太
[00:14:03.200 --> 00:14:05.400]  是 還有一卷
[00:14:05.400 --> 00:14:08.000]  什麼?
[00:14:08.000 --> 00:14:09.000]  不是路加
[00:14:09.000 --> 00:14:11.400]  那就是只剩下一個答案
[00:14:11.400 --> 00:14:13.000]  是嗎?
[00:14:13.000 --> 00:14:14.400]  什麼?
[00:14:14.400 --> 00:14:15.400]  是
[00:14:15.400 --> 00:14:20.400]  在漢福音第六章和馬太福音第十四章
[00:14:20.400 --> 00:14:23.200]  也有記載這個事跡
[00:14:23.200 --> 00:14:28.600]  這時候我想起出了九萬套的蜘蛛人
[00:14:28.600 --> 00:14:30.800]  本來那三套也不夠
[00:14:30.800 --> 00:14:34.400]  然後他又再出了《The Amazing Spider-Man》那兩套
[00:14:34.400 --> 00:14:35.400]  還有什麼呢?
[00:14:35.400 --> 00:14:36.000]  有沒有人知道?
[00:14:36.000 --> 00:14:37.800]  有沒有人看過?
[00:14:37.800 --> 00:14:38.800]  很多home...
[00:14:38.800 --> 00:14:39.600]  什麼?
[00:14:39.600 --> 00:14:41.600]  是 有《Far From Home》
[00:14:41.600 --> 00:14:42.800]  《Homecoming》
[00:14:42.800 --> 00:14:44.400]  還有《No Way Home》
[00:14:44.400 --> 00:14:46.600]  就是home來home去的一堆東西
[00:14:46.600 --> 00:14:48.600]  最後連動畫也出了
[00:14:48.600 --> 00:14:49.600]  我的意思是
[00:14:49.600 --> 00:14:51.600]  不過好像同樣的故事
[00:14:51.600 --> 00:14:54.200]  在這三卷福音書記載的一樣
[00:14:54.200 --> 00:14:56.400]  但是每一套的側重點都不同
[00:14:56.400 --> 00:14:57.800]  好像這這麼多套也是
[00:14:57.800 --> 00:14:59.000]  側重點都不同
[00:14:59.000 --> 00:15:01.000]  但是其實約翰福音
[00:15:01.000 --> 00:15:03.200]  就是記載得最簡單的一卷
[00:15:03.200 --> 00:15:07.600]  他只是用了16至21節
[00:15:07.600 --> 00:15:12.000]  6節的經文沒有太多對門徒的反應的描述
[00:15:12.000 --> 00:15:14.200]  將重點放在耶穌的一句
[00:15:14.200 --> 00:15:16.200]  「是我不要怕」那裡
[00:15:16.200 --> 00:15:19.000]  感覺就好像約翰在跟大家說
[00:15:19.000 --> 00:15:21.800]  其實耶穌之前已經行過這麼多神蹟
[00:15:21.800 --> 00:15:25.000]  所以他就可以很淡然地表達一句
[00:15:25.000 --> 00:15:27.000]  有耶穌在就不用怕
[00:15:27.000 --> 00:15:28.800]  還有這一句「是我」
[00:15:28.800 --> 00:15:31.600]  正正就是約翰福音之後七個「我是」
[00:15:31.600 --> 00:15:32.600]  就是我是葡萄樹
[00:15:32.600 --> 00:15:33.400]  我是什麼什麼
[00:15:33.400 --> 00:15:34.200]  我是好木人
[00:15:34.200 --> 00:15:35.200]  那些之類
[00:15:35.200 --> 00:15:36.800]  之前所出現的
[00:15:36.800 --> 00:15:39.400]  就好像也是很簡單的一句
[00:15:39.400 --> 00:15:41.400]  成為了開展下面
[00:15:41.400 --> 00:15:43.200]  更加詳細地去描述
[00:15:43.200 --> 00:15:45.000]  耶穌的靈性和屬性
[00:15:45.000 --> 00:15:46.000]  就是我是什麼什麼
[00:15:46.000 --> 00:15:48.400]  什麼什麼那堆的序幕一樣
