
[00:00:00.000 --> 00:00:04.000]  (自上次會議舉行至今,有請教會議員及其他會員參與)
[00:09:10.000 --> 00:09:12.000]  就剩下他和兩個女兒
[00:09:12.000 --> 00:09:15.000]  神容許他兩個女兒為他留後
[00:09:15.000 --> 00:09:22.000]  大女兒生下的叫摩押人 是摩押人的祖先
[00:09:22.000 --> 00:09:24.000]  小女兒就生下了阿滿人的祖先
[00:09:24.000 --> 00:09:29.000]  所以他們的後裔和以色列人是兄弟的關係
[00:09:29.000 --> 00:09:33.000]  以東人住在死海的南邊 西爾
[00:09:33.000 --> 00:09:37.000]  上帝不願意兄弟相殘
[00:09:37.000 --> 00:09:43.000]  所以禁止他們與以東 摩押和阿滿爭戰
[00:09:43.000 --> 00:09:50.000]  原來上帝也為這些有著神子民血統的人
[00:09:50.000 --> 00:09:53.000]  來預備了地圖
[00:09:53.000 --> 00:09:57.000]  經文就說到以色列人在西爾山繞行了很多天
[00:09:57.000 --> 00:10:01.000]  耶和華就吩咐他們要向北行
[00:10:01.000 --> 00:10:05.000]  其中四到五節就是神的吩咐
[00:10:05.000 --> 00:10:09.000]  祂說你們弟兄以素的子孫住在西爾
[00:10:09.000 --> 00:10:12.000]  你們要經過他們的邊界
[00:10:12.000 --> 00:10:15.000]  他們必然懼怕你們
[00:10:15.000 --> 00:10:17.000]  但你們要憤外謹慎
[00:10:17.000 --> 00:10:19.000]  不可以向他們挑戰
[00:10:19.000 --> 00:10:23.000]  他們的地連腳掌可踏之處
[00:10:23.000 --> 00:10:25.000]  我都不給你們
[00:10:25.000 --> 00:10:29.000]  因為我已經將西爾山賜給以素為業
[00:10:29.000 --> 00:10:31.000]  神說得很清楚
[00:10:31.000 --> 00:10:37.000]  人能夠得地業是因為祂的賜予
[00:10:37.000 --> 00:10:46.000]  以東人有西爾山得著從神而來的產業
[00:10:46.000 --> 00:10:49.000]  六到七節就提醒以色列民
[00:10:49.000 --> 00:10:52.000]  你們要用錢向他們買糧吃
[00:10:52.000 --> 00:10:55.000]  也要用錢向他們買水喝
[00:10:55.000 --> 00:10:57.000]  因為耶和華你的神
[00:10:57.000 --> 00:11:01.000]  在你手裡所做的一切事上已經賜福給你
[00:11:01.000 --> 00:11:03.000]  你走者大抗也
[00:11:03.000 --> 00:11:06.000]  他都知道這四十年
[00:11:06.000 --> 00:11:09.000]  耶和華你的神與你同在
[00:11:09.000 --> 00:11:11.000]  因此你一無所缺
[00:11:11.000 --> 00:11:14.000]  上帝在這裡提醒以色列民
[00:11:14.000 --> 00:11:17.000]  因著有上帝的同在
[00:11:17.000 --> 00:11:19.000]  他們一無所缺
[00:11:19.000 --> 00:11:22.000]  所以向著這些有血緣的弟兄
[00:11:22.000 --> 00:11:25.000]  你要用錢買糧吃
[00:11:25.000 --> 00:11:28.000]  還有用錢買水喝
[00:11:28.000 --> 00:11:33.000]  要恩待弟兄
[00:11:33.000 --> 00:11:38.000]  然後他們當轉向摩亞抗也的路的時候
[00:11:38.000 --> 00:11:40.000]  神又吩咐摩西
[00:11:40.000 --> 00:11:42.000]  叫他們在第九節
[00:11:42.000 --> 00:11:44.000]  不可以侵犯摩亞
[00:11:44.000 --> 00:11:47.000]  也不可以向他們挑戰
[00:11:47.000 --> 00:11:50.000]  他們的地我不賜給你為業
[00:11:50.000 --> 00:11:55.000]  因我已經將阿爾賜給羅德的子孫為業
[00:11:55.000 --> 00:11:57.000]  然後去到第十九節
[00:11:57.000 --> 00:12:01.000]  同樣當他們去到阿摩人之地的時候
[00:12:01.000 --> 00:12:03.000]  神也吩咐他們
[00:12:03.000 --> 00:12:05.000]  不可以侵犯他們
[00:12:05.000 --> 00:12:08.000]  不可以向他們挑戰
[00:12:08.000 --> 00:12:11.000]  阿摩人的地我不賜給你為業
[00:12:11.000 --> 00:12:15.000]  因我已經將阿爾賜給羅德的子孫為業
[00:12:15.000 --> 00:12:17.000]  以色列人也很聽話
[00:12:17.000 --> 00:12:21.000]  在過程中知道既然是上帝分派
[00:12:21.000 --> 00:12:23.000]  他們不敢染指在其中
[00:12:23.000 --> 00:12:25.000]  遵行上帝的吩咐
[00:12:25.000 --> 00:12:28.000]  真的繞過他們而行
[00:12:28.000 --> 00:12:33.000]  其實摩亞地的前地主是以米人
[00:12:33.000 --> 00:12:36.000]  以米人是什麼人呢?
[00:12:36.000 --> 00:12:40.000]  他們可以算為利弗欽人
[00:12:40.000 --> 00:12:43.000]  和阿立人一樣身材高大
[00:12:43.000 --> 00:12:45.000]  記不記得第一章的時候
[00:12:45.000 --> 00:12:48.000]  當探子去到迦南地探地的時候
[00:12:48.000 --> 00:12:50.000]  看到那些阿立人身材高大
[00:12:50.000 --> 00:12:51.000]  好像巨人一樣
[00:12:51.000 --> 00:12:53.000]  他們很害怕
[00:12:53.000 --> 00:12:57.000]  但是因著地是神賜給摩亞的
[00:12:57.000 --> 00:13:00.000]  所以他們能夠趕走那些
[00:13:00.000 --> 00:13:02.000]  好像巨人一樣的地主
[00:13:02.000 --> 00:13:05.000]  阿摩人的前地主是利弗欽人
[00:13:05.000 --> 00:13:08.000]  又叫做善頌明
[00:13:08.000 --> 00:13:10.000]  他們身材高大
[00:13:10.000 --> 00:13:12.000]  好像巨人一樣
[00:13:12.000 --> 00:13:15.000]  但是因為是耶和華所賜的地
[00:13:15.000 --> 00:13:20.000]  所以就算地主多麼的威王
[00:13:20.000 --> 00:13:22.000]  多麼的大能也好
[00:13:22.000 --> 00:13:24.000]  他們都能夠取得
[00:13:24.000 --> 00:13:27.000]  從神所賜的地業
[00:13:27.000 --> 00:13:31.000]  到二章二十四到三章十一節
[00:13:31.000 --> 00:13:33.000]  聖經裡面就將到
[00:13:33.000 --> 00:13:39.000]  當時兩個王交在以色列人的手中
[00:13:39.000 --> 00:13:44.000]  二十四節就這樣來吩咐以色列人
[00:13:44.000 --> 00:13:47.000]  你們要和他起來往前行
[00:13:47.000 --> 00:13:49.000]  過阿聯谷
[00:13:49.000 --> 00:13:51.000]  看看我已經將到
[00:13:51.000 --> 00:13:55.000]  阿摩利人欺殺本王西弘的地
[00:13:55.000 --> 00:13:57.000]  交在你的手中
[00:13:57.000 --> 00:14:00.000]  你要開始去得他的地為業
[00:14:00.000 --> 00:14:02.000]  向他挑戰
[00:14:02.000 --> 00:14:10.000]  這裡有提到神自己的安排
[00:14:10.000 --> 00:14:16.000]  以色列人經過這塊地的時候
[00:14:16.000 --> 00:14:18.000]  他們都是用和平的說話
[00:14:18.000 --> 00:14:22.000]  希望能夠穿過他們的地業
[00:14:22.000 --> 00:14:24.000]  來向前行
[00:14:24.000 --> 00:14:28.000]  答應和他買糧和買水喝
[00:14:28.000 --> 00:14:35.000]  誰知道西弘不聽他們的話
[00:14:35.000 --> 00:14:39.000]  是因為耶和華神使他心硬
[00:14:39.000 --> 00:14:43.000]  要將他們交到以色列人的手中
[00:14:43.000 --> 00:14:47.000]  結果他們是透過打仗
[00:14:47.000 --> 00:14:52.000]  才能勝過他
[00:14:52.000 --> 00:14:53.000]  三十六節
[00:14:53.000 --> 00:14:57.000]  從阿聯谷旁的阿羅爾和谷中的城
[00:14:57.000 --> 00:14:59.000]  直到激烈
[00:14:59.000 --> 00:15:03.000]  沒有一座城是高得我們不能攻取的
[00:15:03.000 --> 00:15:05.000]  耶和華我們的神
[00:15:05.000 --> 00:15:08.000]  把他們全都交給我們
[00:15:08.000 --> 00:15:10.000]  只有阿摩利人的地
[00:15:10.000 --> 00:15:12.000]  阿博河沿岸
[00:15:12.000 --> 00:15:14.000]  以及山區的城鎮
[00:15:14.000 --> 00:15:15.000]  你沒有靠近
[00:15:15.000 --> 00:15:18.000]  這是耶和華所吩咐的
[00:15:18.000 --> 00:15:21.000]  面對打仗
[00:15:21.000 --> 00:15:23.000]  只要有神同在
[00:15:23.000 --> 00:15:27.000]  有聽從上帝的吩咐
[00:15:27.000 --> 00:15:30.000]  再難的仗都能打得到
[00:15:30.000 --> 00:15:35.000]  然後到另外一個王
[00:15:35.000 --> 00:15:37.000]  巴山王國
[00:15:37.000 --> 00:15:42.000]  對他們說不要怕
[00:15:42.000 --> 00:15:46.000]  因為我已經將他和眾百姓
[00:15:46.000 --> 00:15:50.000]  和阿摩利王西弘一樣
[00:15:50.000 --> 00:15:52.000]  交在你們手裡
[00:15:52.000 --> 00:15:57.000]  於是他們在過程中
[00:15:57.000 --> 00:16:00.000]  奪取了一切的城鎮
[00:16:00.000 --> 00:16:03.000]  共有六十座城
[00:16:03.000 --> 00:16:08.000]  並且可以打贏
[00:16:08.000 --> 00:16:12.000]  他們沒有怕那些高的城牆
[00:16:12.000 --> 00:16:14.000]  和高的門山
[00:16:14.000 --> 00:16:18.000]  好像進入了無人之地
[00:16:18.000 --> 00:16:20.000]  來得城
[00:16:20.000 --> 00:16:25.000]  第八節
[00:16:25.000 --> 00:16:32.000]  他說那時我們從兩個阿摩利王的手裡
[00:16:32.000 --> 00:16:36.000]  把約旦河東邊的地奪來
[00:16:36.000 --> 00:16:38.000]  從阿亂谷直到黑門山
[00:16:38.000 --> 00:16:42.000]  圖中粉藍色的地方
[00:16:42.000 --> 00:16:46.000]  就是他們通過打敗兩個王
[00:16:46.000 --> 00:16:48.000]  而得到的地方
[00:16:48.000 --> 00:16:51.000]  由阿亂河谷直到黑門山
[00:16:51.000 --> 00:16:54.000]  一個很大的地
[00:16:54.000 --> 00:17:02.000]  這是上帝和他們一起應戰得出來的結果
[00:17:02.000 --> 00:17:09.000]  後來再下去
[00:17:09.000 --> 00:17:11.000]  就是分地
[00:17:11.000 --> 00:17:13.000]  既然拿了這麼大的地
[00:17:13.000 --> 00:17:16.000]  摩西就把地分給了
[00:17:16.000 --> 00:17:20.000]  劉弁 迦德和馬拿西的半支派
[00:17:20.000 --> 00:17:26.000]  既然神把地給了你們
[00:17:26.000 --> 00:17:30.000]  你們就要把老婆和子女留下
[00:17:30.000 --> 00:17:35.000]  然後過河和其他的九個半支派
[00:17:35.000 --> 00:17:38.000]  一起去攻取迦南地
[00:17:38.000 --> 00:17:41.000]  直到打完英許之地
[00:17:41.000 --> 00:17:46.000]  再回到你們的屬地和家人團聚
[00:17:46.000 --> 00:17:52.000]  摩西也在那裡去叮嚀約書亞
[00:17:52.000 --> 00:18:02.000]  提醒他要記得上帝自己的應許
[00:18:02.000 --> 00:18:08.000]  在21節是這麼說的
[00:18:08.000 --> 00:18:11.000]  我那時候就吩咐約書亞
[00:18:11.000 --> 00:18:13.000]  你親眼看見耶和華
[00:18:13.000 --> 00:18:17.000]  你的神向這兩個王所做的一切
[00:18:17.000 --> 00:18:22.000]  耶和華也必向你所要去的各國照樣做
[00:18:22.000 --> 00:18:23.000]  不要怕他們
[00:18:23.000 --> 00:18:28.000]  因為那為你們爭戰的是耶和華你們的神
[00:18:28.000 --> 00:18:32.000]  摩西提醒約書亞
[00:18:32.000 --> 00:18:35.000]  這個會接著他的棒
[00:18:35.000 --> 00:18:39.000]  帶以色列人進迦南地的年輕領袖
[00:18:39.000 --> 00:18:42.000]  他叫他記住一些事實
[00:18:42.000 --> 00:18:46.000]  既然你看見耶和華上帝
[00:18:46.000 --> 00:18:50.000]  如何將兩個王交在以色列的手上
[00:18:50.000 --> 00:18:53.000]  你就要不要怕
[00:18:53.000 --> 00:18:57.000]  因為耶和華會跟你爭戰
[00:18:57.000 --> 00:18:59.000]  一個很大的提醒
[00:18:59.000 --> 00:19:02.000]  也是很額要的提醒
[00:19:02.000 --> 00:19:05.000]  然後進到一部分
[00:19:05.000 --> 00:19:08.000]  我覺得在整個段落裡
[00:19:08.000 --> 00:19:14.000]  我體會最深刻的一個段落
[00:19:14.000 --> 00:19:21.000]  就是摩西不能進迦南地
[00:19:21.000 --> 00:19:27.000]  那時候摩西懇求耶和華
[00:19:27.000 --> 00:19:31.000]  既然已經打完仗分了地要過河
[00:19:31.000 --> 00:19:33.000]  迦南地又不能過
[00:19:33.000 --> 00:19:37.000]  他就跟耶和華有一個這樣的請求
[00:19:37.000 --> 00:19:39.000]  他說:主耶和華
[00:19:39.000 --> 00:19:42.000]  你已經開始將你的偉大和大能的手
[00:19:42.000 --> 00:19:44.000]  顯給僕人看
[00:19:44.000 --> 00:19:46.000]  在天上在地下
[00:19:46.000 --> 00:19:49.000]  有什麼神明像你行事
[00:19:49.000 --> 00:19:51.000]  像你有大能的作為呢
[00:19:51.000 --> 00:19:57.000]  求你讓我過去漢約旦河另一邊的美地
[00:19:57.000 --> 00:20:01.000]  就是街尾的山區和黎巴嫩
[00:20:01.000 --> 00:20:03.000]  但是耶和華因你們的緣故
[00:20:03.000 --> 00:20:05.000]  向我發怒
[00:20:05.000 --> 00:20:07.000]  不應找我
[00:20:07.000 --> 00:20:09.000]  耶和華對我說
[00:20:09.000 --> 00:20:13.000]  夠了不要再跟我提這件事
[00:20:13.000 --> 00:20:16.000]  你想去畢斯加山頂去
[00:20:16.000 --> 00:20:20.000]  向東、西、南、北舉目
[00:20:20.000 --> 00:20:22.000]  用你的眼睛觀看
[00:20:22.000 --> 00:20:25.000]  因為你必不能過這約旦河
[00:20:25.000 --> 00:20:27.000]  然後就吩咐他
[00:20:27.000 --> 00:20:29.000]  要告訴約書亞
[00:20:29.000 --> 00:20:31.000]  勉勵他
[00:20:31.000 --> 00:20:33.000]  叫他壯膽
[00:20:33.000 --> 00:20:37.000]  在這個段落裡
[00:20:37.000 --> 00:20:39.000]  我看到的時候
[00:20:39.000 --> 00:20:41.000]  我覺得最入心
[00:20:41.000 --> 00:20:47.000]  在聖經裡描述摩西是世上最謙和的人
[00:20:47.000 --> 00:20:52.000]  他也是一心被耶和華所用
[00:20:52.000 --> 00:20:54.000]  耶和華所吩咐的
[00:20:54.000 --> 00:20:57.000]  他也盡力做好
[00:20:57.000 --> 00:21:03.000]  但是因著他在文數記20章裡
[00:21:03.000 --> 00:21:08.000]  他曾經用棒擊打盤石
[00:21:08.000 --> 00:21:13.000]  來冒起眾民面前
[00:21:13.000 --> 00:21:15.000]  來尊重耶和華
[00:21:15.000 --> 00:21:17.000]  於是耶和華就說
[00:21:17.000 --> 00:21:25.000]  他不能夠帶領這些民眾進去迦南地
[00:21:25.000 --> 00:21:30.000]  經文告訴我
[00:21:30.000 --> 00:21:35.000]  耶和華上帝是真的興萬不得
[00:21:35.000 --> 00:21:39.000]  不知道看完這裡兩章和三章的經文
[00:21:39.000 --> 00:21:41.000]  對你來說
[00:21:41.000 --> 00:21:46.000]  你最深刻的領受和體會是什麼呢?
[00:21:46.000 --> 00:21:50.000]  經文其實非常簡單
[00:21:50.000 --> 00:21:51.000]  讓我看到
[00:21:51.000 --> 00:21:55.000]  上帝其實是一個施恩的上帝
[00:21:55.000 --> 00:21:58.000]  他從來都沒有出錯
[00:21:58.000 --> 00:22:01.000]  也有最好的安排
[00:22:01.000 --> 00:22:03.000]  屬他的子民
[00:22:03.000 --> 00:22:06.000]  只要跟著上帝的安排
[00:22:06.000 --> 00:22:11.000]  就能夠得著所得的遺孽
[00:22:11.000 --> 00:22:16.000]  也看到以色列民在過程中
[00:22:16.000 --> 00:22:18.000]  真的遵循上帝的旨意
[00:22:18.000 --> 00:22:21.000]  以至他們在經歷中
[00:22:21.000 --> 00:22:25.000]  體會到上帝的大能和施恩
[00:22:25.000 --> 00:22:31.000]  不知道你有沒有見過
[00:22:31.000 --> 00:22:35.000]  一個這樣的器具
[00:22:35.000 --> 00:22:39.000]  有一個叫做繞聲器
[00:22:39.000 --> 00:22:42.000]  有聲音出來
[00:22:42.000 --> 00:22:46.000]  擾亂你的聽覺能力
[00:22:46.000 --> 00:22:52.000]  我有一次去一個中心
[00:22:52.000 --> 00:22:53.000]  進去的時候
[00:22:53.000 --> 00:22:54.000]  不知為何
[00:22:54.000 --> 00:22:57.000]  總覺得耳朵裡有些東西
[00:22:57.000 --> 00:22:59.000]  有些聲音
[00:22:59.000 --> 00:23:01.000]  鎮住了
[00:23:01.000 --> 00:23:05.000]  我問接待處的同工
[00:23:05.000 --> 00:23:08.000]  為什麼好像有些聲音
[00:23:08.000 --> 00:23:09.000]  我看到有東西
[00:23:09.000 --> 00:23:11.000]  好像有聲音從那裡發出來
[00:23:11.000 --> 00:23:14.000]  令人覺得不舒服
[00:23:14.000 --> 00:23:17.000]  接待員就告訴我
[00:23:17.000 --> 00:23:20.000]  因為我們這個地方很小
[00:23:20.000 --> 00:23:24.000]  所以房間裡開不同的會議
[00:23:24.000 --> 00:23:27.000]  可能有時候是用來見人
[00:23:27.000 --> 00:23:30.000]  所以我們要用一些聲音
[00:23:30.000 --> 00:23:33.000]  來保護裡面的人的說話
[00:23:33.000 --> 00:23:40.000]  讓大家聽不到裡面說的話
[00:23:40.000 --> 00:23:43.000]  我又發覺
[00:23:43.000 --> 00:23:45.000]  別人用來遮蓋聲音的
[00:23:45.000 --> 00:23:47.000]  有些是播音樂
[00:23:47.000 --> 00:23:49.000]  有些是放一些擺設
[00:23:49.000 --> 00:23:51.000]  有些是流水聲
[00:23:51.000 --> 00:23:54.000]  都可以分散注意力
[00:23:54.000 --> 00:23:56.000]  不用聽到
[00:23:56.000 --> 00:23:59.000]  但這個擾聲器很厲害
[00:23:59.000 --> 00:24:03.000]  它用一些綿綿不絕的聲音
[00:24:03.000 --> 00:24:10.000]  以致你聽不到一些聲音
[00:24:10.000 --> 00:24:12.000]  我在想
[00:24:12.000 --> 00:24:15.000]  其實我們生活在一個
[00:24:15.000 --> 00:24:19.000]  很多紛亂和擾攘的世界
[00:24:19.000 --> 00:24:23.000]  如果我們不清楚
[00:24:23.000 --> 00:24:26.000]  內心的狀況
[00:24:26.000 --> 00:24:29.000]  我們可能真的聽不到
[00:24:29.000 --> 00:24:36.000]  應該要聽的東西
[00:24:36.000 --> 00:24:38.000]  摩西在回望的過程裡
[00:24:38.000 --> 00:24:40.000]  提醒我們
[00:24:40.000 --> 00:24:43.000]  要記得耶和華的吩咐
[00:24:43.000 --> 00:24:45.000]  並且遵他而行
[00:24:45.000 --> 00:24:48.000]  不知道有沒有發現
[00:24:48.000 --> 00:24:51.000]  你是否一個容易
[00:24:51.000 --> 00:24:56.000]  願意遵從耶和華吩咐而行的人
[00:24:56.000 --> 00:25:00.000]  2020年因疫情
[00:25:00.000 --> 00:25:04.000]  全世界和香港都停擺
[00:25:04.000 --> 00:25:06.000]  很多事情都做不到
[00:25:06.000 --> 00:25:09.000]  我們被困在家裡
