
[00:00:00.000 --> 00:00:03.000]  各位弟兄姐妹 好久不見
[00:02:17.000 --> 00:02:20.000]  讓我們在人生的道路當中
[00:02:20.000 --> 00:02:22.000]  經歷各樣挑戰的時候
[00:02:22.000 --> 00:02:24.000]  明白我們的人生路
[00:02:24.000 --> 00:02:26.000]  應該怎麼樣去走
[00:02:26.000 --> 00:02:28.000]  求主祢帶領我們
[00:02:28.000 --> 00:02:31.000]  讓我們能夠得蒙主祢的賞賜
[00:02:31.000 --> 00:02:33.000]  同心合一地禱告
[00:02:33.000 --> 00:02:35.000]  奉主耶穌基督得勝的名而求
[00:02:35.000 --> 00:02:37.000]  Amen
[00:02:37.000 --> 00:02:40.000]  那麼今天我要分成四個部分
[00:02:40.000 --> 00:02:42.000]  來和大家一起來思想
[00:02:42.000 --> 00:02:44.000]  試煉與試探
[00:02:44.000 --> 00:02:46.000]  究竟怎麼樣來分清呢
[00:02:46.000 --> 00:02:49.000]  首先第一個大點
[00:02:49.000 --> 00:02:54.000]  我們在其中需要去認識挑戰
[00:02:54.000 --> 00:02:55.000]  明白
[00:02:55.000 --> 00:02:58.000]  我們在雅各書的第二節裡面
[00:02:58.000 --> 00:03:00.000]  我們就可以看到了
[00:03:00.000 --> 00:03:02.000]  我的弟兄們
[00:03:02.000 --> 00:03:05.000]  你們落在百般試煉中
[00:03:05.000 --> 00:03:08.000]  如果我們看原文還可以看到
[00:03:08.000 --> 00:03:11.000]  這裡還多有一個時間上面的定語
[00:03:11.000 --> 00:03:14.000]  叫做無論何時
[00:03:14.000 --> 00:03:15.000]  意思是說
[00:03:15.000 --> 00:03:19.000]  這樣一種的試煉或是試探的挑戰
[00:03:19.000 --> 00:03:21.000]  它隨時都可以來的
[00:03:21.000 --> 00:03:23.000]  它不定時的
[00:03:23.000 --> 00:03:26.000]  隨時臨到我們的生命裡面去
[00:03:26.000 --> 00:03:30.000]  還有叫做百般的試煉
[00:03:30.000 --> 00:03:32.000]  各種各樣
[00:03:32.000 --> 00:03:36.000]  它甚至沒有一種固定的模式和方法
[00:03:36.000 --> 00:03:37.000]  甚至有的時候
[00:03:37.000 --> 00:03:40.000]  打我們一個措手不及
[00:03:40.000 --> 00:03:42.000]  百般的試煉當中
[00:03:42.000 --> 00:03:44.000]  我們在過程裡面
[00:03:44.000 --> 00:03:47.000]  就要認識好這樣一個挑戰
[00:03:47.000 --> 00:03:49.000]  在我在假期當中
[00:03:49.000 --> 00:03:52.000]  回到和我們的不同的朋友去相聚
[00:03:52.000 --> 00:03:54.000]  在我這個年紀的朋友
[00:03:54.000 --> 00:03:58.000]  很多他們已經喜歡上了釣魚了
[00:03:58.000 --> 00:03:59.000]  你就知道我應該到了
[00:03:59.000 --> 00:04:02.000]  什麼樣一個人生階段
[00:04:02.000 --> 00:04:04.000]  在和他們的聊天裡面
[00:04:04.000 --> 00:04:06.000]  他們在垂釣當中
[00:04:06.000 --> 00:04:08.000]  總結了很多經驗
[00:04:08.000 --> 00:04:11.000]  你如果和喜歡釣魚的弟兄姐妹聊一聊
[00:04:11.000 --> 00:04:12.000]  你會發現
[00:04:12.000 --> 00:04:15.000]  有很多的學問在其中
[00:04:15.000 --> 00:04:16.000]  比如說
[00:04:16.000 --> 00:04:19.000]  它有夾鴨
[00:04:19.000 --> 00:04:22.000]  有膠和金屬的夾鴨
[00:04:22.000 --> 00:04:23.000]  做的鴨料
[00:04:23.000 --> 00:04:26.000]  專門釣鱸魚和鯰魚的
[00:04:26.000 --> 00:04:28.000]  其中有活鴨
[00:04:28.000 --> 00:04:29.000]  比如說什麼蚯蚓
[00:04:29.000 --> 00:04:32.000]  紅蟲來釣鯽魚的
[00:04:32.000 --> 00:04:34.000]  還有什麼穀物類的
[00:04:34.000 --> 00:04:35.000]  好像玉米
[00:04:35.000 --> 00:04:36.000]  麥穗等等
[00:04:36.000 --> 00:04:39.000]  是釣翹嘴和鯉魚的
[00:04:39.000 --> 00:04:41.000]  另外還有很多的粉末
[00:04:41.000 --> 00:04:43.000]  轉的一些的鴨料
[00:04:43.000 --> 00:04:44.000]  需要調配
[00:04:44.000 --> 00:04:46.000]  甚至會散播它的味道
[00:04:46.000 --> 00:04:49.000]  專門是去釣鯰蛹的
[00:04:49.000 --> 00:04:51.000]  甚至在釣的過程裡面
[00:04:51.000 --> 00:04:54.000]  這個鴨的線要放多長多短
[00:04:54.000 --> 00:04:56.000]  都很有講究
[00:04:56.000 --> 00:04:58.000]  我說那麼有講究
[00:04:58.000 --> 00:05:00.000]  那麼也讓我分析到
[00:05:00.000 --> 00:05:02.000]  讓我感受到
[00:05:02.000 --> 00:05:04.000]  當到各樣的挑戰和試探
[00:05:04.000 --> 00:05:07.000]  臨到我們的時候
[00:05:07.000 --> 00:05:08.000]  也會有各樣的
[00:05:08.000 --> 00:05:10.000]  引誘我們的事情
[00:05:10.000 --> 00:05:13.000]  成為我們生命當中的試煉
[00:05:13.000 --> 00:05:15.000]  或者是試探
[00:05:15.000 --> 00:05:17.000]  那餓著甚至清晰的知道
[00:05:17.000 --> 00:05:19.000]  我們的喜好
[00:05:19.000 --> 00:05:21.000]  甚至是軟肋
[00:05:21.000 --> 00:05:25.000]  明白讓我們要跌倒的方法
[00:05:25.000 --> 00:05:27.000]  無所不用其極
[00:05:27.000 --> 00:05:29.000]  讓我們在其中
[00:05:29.000 --> 00:05:31.000]  讓我們動了我們的私欲
[00:05:31.000 --> 00:05:32.000]  這樣說的
[00:05:32.000 --> 00:05:35.000]  陷入到罪惡裡面去
[00:05:35.000 --> 00:05:37.000]  當然我們認清出挑戰
[00:05:37.000 --> 00:05:40.000]  還要認清世界的本質
[00:05:40.000 --> 00:05:43.000]  在我們的經文裡面可以看到
[00:05:43.000 --> 00:05:46.000]  在第十節十一節裡面就講的
[00:05:46.000 --> 00:05:49.000]  很多的這樣一個貧窮和富足
[00:05:49.000 --> 00:05:51.000]  身高和降低
[00:05:51.000 --> 00:05:54.000]  如同草上的花一樣
[00:05:54.000 --> 00:05:56.000]  特別這樣一個比喻
[00:05:56.000 --> 00:06:00.000]  對於當時身處在巴勒斯坦境地的人來說
[00:06:00.000 --> 00:06:02.000]  更能深有體會
[00:06:02.000 --> 00:06:05.000]  因為氣候變化得很快
[00:06:05.000 --> 00:06:08.000]  太陽出來熱風刮起
[00:06:08.000 --> 00:06:10.000]  草就枯乾
[00:06:10.000 --> 00:06:11.000]  花也凋謝
[00:06:11.000 --> 00:06:14.000]  美容就消失了
[00:06:14.000 --> 00:06:16.000]  轉瞬即逝
[00:06:16.000 --> 00:06:18.000]  本來就是虛空的
[00:06:18.000 --> 00:06:20.000]  有的這些東西啊
[00:06:20.000 --> 00:06:22.000]  就像花和草一樣
[00:06:22.000 --> 00:06:26.000]  很快也就歸於無有了
[00:06:26.000 --> 00:06:28.000]  在我在假期當中
[00:06:28.000 --> 00:06:29.000]  不好意思一回來
[00:06:29.000 --> 00:06:32.000]  都說我在假期當中的事情
[00:06:32.000 --> 00:06:34.000]  曾經有一個恩典
[00:06:34.000 --> 00:06:37.000]  就是讓我可以去到了成都
[00:06:37.000 --> 00:06:40.000]  在成都我就去參觀了一個叫做
[00:06:40.000 --> 00:06:42.000]  武侯祠的一個地方
[00:06:42.000 --> 00:06:46.000]  武侯祠它現在是作為一個博物館
[00:06:46.000 --> 00:06:49.000]  當然它有一些歷史的價值
[00:06:49.000 --> 00:06:54.000]  它專門是紀念劉備和諸葛亮的一個地方
[00:06:54.000 --> 00:06:58.000]  對於喜好看三國演義的朋友
[00:06:58.000 --> 00:07:00.000]  或者弟兄姐妹來說
[00:07:00.000 --> 00:07:02.000]  肯定去到這樣一個地方
[00:07:02.000 --> 00:07:03.000]  有更多的共鳴
[00:07:03.000 --> 00:07:06.000]  它也不同的掌管著講述到
[00:07:06.000 --> 00:07:08.000]  他們之間發生的各樣的事情
[00:07:08.000 --> 00:07:10.000]  各樣的計謀啊
[00:07:10.000 --> 00:07:11.000]  爭鬥啊
[00:07:11.000 --> 00:07:13.000]  情意啊
[00:07:13.000 --> 00:07:14.000]  甚至是遺憾
[00:07:14.000 --> 00:07:17.000]  充滿著整個一個歷史
[00:07:17.000 --> 00:07:19.000]  更加透過了演義的形式
[00:07:19.000 --> 00:07:22.000]  來作為一種表達的時候
[00:07:22.000 --> 00:07:25.000]  更加讓你覺得神乎其神啊
[00:07:25.000 --> 00:07:27.000]  更加的玄幻
[00:07:27.000 --> 00:07:30.000]  那麼在其中武侯祠的裡面
[00:07:30.000 --> 00:07:32.000]  就特別在碑文裡面
[00:07:32.000 --> 00:07:35.000]  就撰寄了一首詩詞
[00:07:35.000 --> 00:07:40.000]  相信以前看九四版三國演義的弟兄姐妹
[00:07:40.000 --> 00:07:43.000]  對這首詩詞一定不會陌生
[00:07:43.000 --> 00:07:46.000]  它隨後在那個年代
[00:07:46.000 --> 00:07:50.000]  它譜曲成為了三國演義的主題曲
[00:07:50.000 --> 00:07:52.000]  它這首詩詞就是
[00:07:52.000 --> 00:07:57.000]  林江仙滾滾長江東逝水
[00:07:57.000 --> 00:08:01.000]  你在那個境地再看這首詩詞呢
[00:08:01.000 --> 00:08:04.000]  會特別的有感觸
[00:08:04.000 --> 00:08:06.000]  當時的國恨家仇
[00:08:06.000 --> 00:08:08.000]  鬥得你死我活
[00:08:08.000 --> 00:08:11.000]  真的真的是不可開交
[00:08:11.000 --> 00:08:13.000]  最後又能怎麼樣呢
[00:08:13.000 --> 00:08:16.000]  就像滾滾長江東逝水一樣
[00:08:16.000 --> 00:08:18.000]  浪花淘盡英雄
[00:08:18.000 --> 00:08:20.000]  它的意思呢就是
[00:08:20.000 --> 00:08:22.000]  多少的英雄豪傑
[00:08:22.000 --> 00:08:25.000]  就像芳菲的浪花一樣
[00:08:25.000 --> 00:08:28.000]  興起就消散了
[00:08:28.000 --> 00:08:31.000]  就像我們今天讀的經文第六節一樣
[00:08:31.000 --> 00:08:32.000]  曾經說過
[00:08:32.000 --> 00:08:34.000]  就像那浪花一樣
[00:08:34.000 --> 00:08:37.000]  來了就沒有了
[00:08:37.000 --> 00:08:40.000]  是非成敗轉頭空
[00:08:40.000 --> 00:08:42.000]  所擁有的一切啊
[00:08:42.000 --> 00:08:43.000]  轉頭就空了
[00:08:43.000 --> 00:08:44.000]  到了最後
[00:08:44.000 --> 00:08:50.000]  古今多少事都赴笑談中
[00:08:50.000 --> 00:08:52.000]  就讓我們看到其實就和
[00:08:52.000 --> 00:08:55.000]  傳道書裡面講的虛空的概念
[00:08:55.000 --> 00:08:57.000]  其實是一樣的
[00:08:57.000 --> 00:09:00.000]  你以為最重要最寶貴的東西
[00:09:00.000 --> 00:09:03.000]  人自己以為最寶貴的東西
[00:09:03.000 --> 00:09:06.000]  轉頭就成空
[00:09:06.000 --> 00:09:09.000]  都赴笑談中
[00:09:09.000 --> 00:09:10.000]  那是不是我們的生活
[00:09:10.000 --> 00:09:13.000]  就好像沒有意思
[00:09:13.000 --> 00:09:14.000]  沉淪在這樣一個
[00:09:14.000 --> 00:09:16.000]  虛空的無意義當中呢
[00:09:16.000 --> 00:09:17.000]  當然不是
[00:09:17.000 --> 00:09:19.000]  聖經真的是給我們智慧
[00:09:19.000 --> 00:09:21.000]  包括傳道書也給我們智慧
[00:09:21.000 --> 00:09:24.000]  包括今天的經文也提醒我們
[00:09:24.000 --> 00:09:26.000]  就進入了第二點
[00:09:26.000 --> 00:09:28.000]  面對我們認識的這樣一個挑戰
[00:09:28.000 --> 00:09:30.000]  和世界的時候
[00:09:30.000 --> 00:09:32.000]  不是消極的應對
[00:09:32.000 --> 00:09:35.000]  反而第二點要提醒我們
[00:09:35.000 --> 00:09:38.000]  要活出喜樂
[00:09:38.000 --> 00:09:42.000]  這是一個違反常人
[00:09:42.000 --> 00:09:45.000]  所正常遇到的事件的時候
[00:09:45.000 --> 00:09:49.000]  會出現的一種情緒的反應
[00:09:49.000 --> 00:09:52.000]  落在百般的試煉當中
[00:09:52.000 --> 00:09:56.000]  都要以為大喜樂
[00:09:56.000 --> 00:09:58.000]  大喜樂
[00:09:58.000 --> 00:09:59.000]  挑戰來了
[00:09:59.000 --> 00:10:03.000]  通常的人是不會開心的
[00:10:03.000 --> 00:10:05.000]  不痛哭流涕就算感恩的了
[00:10:05.000 --> 00:10:08.000]  在經文裡面反而要提醒我們
[00:10:08.000 --> 00:10:12.000]  都要以為是大的喜樂
[00:10:12.000 --> 00:10:14.000]  大的喜樂
[00:10:14.000 --> 00:10:16.000]  為什麼會是這樣的一個原因呢
[00:10:16.000 --> 00:10:20.000]  就是因為這是可能是一個的試煉
[00:10:20.000 --> 00:10:22.000]  在我們的當中
[00:10:22.000 --> 00:10:24.000]  這雖然是一個挑戰
[00:10:24.000 --> 00:10:27.000]  就好像我們在看危機危機一樣
[00:10:27.000 --> 00:10:29.000]  既有危險的時候
[00:10:29.000 --> 00:10:31.000]  也會有機遇
[00:10:31.000 --> 00:10:33.000]  即使一個挑戰
[00:10:33.000 --> 00:10:37.000]  它也可以成為你生命當中的試煉
[00:10:37.000 --> 00:10:39.000]  這裡我們就可以看到
[00:10:39.000 --> 00:10:42.000]  是因著試煉而觸發出來
[00:10:42.000 --> 00:10:45.000]  生命當中的大喜樂
[00:10:45.000 --> 00:10:48.000]  這裡也會有一個明顯的分別
[00:10:48.000 --> 00:10:52.000]  就是基督徒和常人之間的分別
[00:10:52.000 --> 00:10:54.000]  常人那些的喜樂和開心
[00:10:54.000 --> 00:10:59.000]  隨著物質的波動而進行的喜樂的
[00:10:59.000 --> 00:11:01.000]  有得到的時候就開心
[00:11:01.000 --> 00:11:03.000]  失去了就難過
[00:11:03.000 --> 00:11:06.000]  但基督徒的喜樂是更高層次的喜樂
[00:11:06.000 --> 00:11:11.000]  它並非由外界的境遇而決定的
[00:11:11.000 --> 00:11:14.000]  甚至會超越我們的境遇
[00:11:14.000 --> 00:11:19.000]  因為它是由內在的生命而決定
[00:11:19.000 --> 00:11:21.000]  這就引致於
[00:11:21.000 --> 00:11:24.000]  很多時候我們看到我們身邊的弟兄姊妹
[00:11:24.000 --> 00:11:26.000]  不論何時
[00:11:26.000 --> 00:11:29.000]  常常都帶著那樣一個喜樂的心
[00:11:29.000 --> 00:11:31.000]  雖然自己曾經破碎過
[00:11:31.000 --> 00:11:34.000]  或者經歷著很多的傷痛
[00:11:34.000 --> 00:11:37.000]  依然能夠成為身邊人的祝福
[00:11:37.000 --> 00:11:40.000]  和成為和平之子
[00:11:40.000 --> 00:11:43.000]  因為我們的生命已經不一樣了
[00:11:43.000 --> 00:11:46.000]  還有一個大喜樂的原因是
[00:11:46.000 --> 00:11:50.000]  這個試煉本身
[00:11:50.000 --> 00:11:54.000]  是讓我們的信心經過試煉以後
[00:11:54.000 --> 00:11:57.000]  就可以生忍耐
[00:11:57.000 --> 00:11:59.000]  這樣提醒我們
[00:11:59.000 --> 00:12:01.000]  生命當中的這種忍耐
[00:12:01.000 --> 00:12:03.000]  屬靈當中的忍耐
[00:12:03.000 --> 00:12:07.000]  不是可以自然而然就產生的
[00:12:07.000 --> 00:12:11.000]  也不是說我以為我明白了一種的道理
[00:12:11.000 --> 00:12:14.000]  就自然而然就具備了的
[00:12:14.000 --> 00:12:19.000]  一定是經歷過信心的試驗以後
[00:12:19.000 --> 00:12:22.000]  承受到我們生命當中的嶄新
[00:12:22.000 --> 00:12:25.000]  生出來的忍耐
[00:12:25.000 --> 00:12:30.000]  這種的忍耐並非消極的忍受
[00:12:30.000 --> 00:12:33.000]  而是可以在用屬靈的智慧
[00:12:33.000 --> 00:12:39.000]  產生一種積極應對困境的能力
[00:12:39.000 --> 00:12:42.000]  以至於我們可以勝過困境
[00:12:42.000 --> 00:12:46.000]  成為我們生命當中的試煉
[00:12:46.000 --> 00:12:48.000]  但是在其中他也告訴我們
[00:12:48.000 --> 00:12:51.000]  忍耐也當成功嘛
[00:12:51.000 --> 00:12:53.000]  有的時候你忍一忍
[00:12:53.000 --> 00:12:54.000]  也有可能失敗的啊
[00:12:54.000 --> 00:12:56.000]  有可能失敗的啊
[00:12:56.000 --> 00:13:00.000]  我們也就是在失敗認罪
[00:13:00.000 --> 00:13:03.000]  重新被神扶起
[00:13:03.000 --> 00:13:05.000]  在被建立的過程裡面
[00:13:05.000 --> 00:13:08.000]  走我們的這樣一條誠慎的人生路
[00:13:08.000 --> 00:13:14.000]  使我們成全完備毫無欠缺
[00:13:14.000 --> 00:13:16.000]  經文裡面提醒我們的
[00:13:16.000 --> 00:13:18.000]  那我們在這樣一個過程當中
[00:13:18.000 --> 00:13:20.000]  就看到經文啊
[00:13:20.000 --> 00:13:23.000]  在第九節和十節裡面呢
[00:13:23.000 --> 00:13:26.000]  就運用了兩種極端的情況
[00:13:26.000 --> 00:13:29.000]  來表達忍耐的境遇了
[00:13:29.000 --> 00:13:31.000]  第一種情況
[00:13:31.000 --> 00:13:34.000]  卑微的弟兄身高就該喜樂
[00:13:34.000 --> 00:13:38.000]  富足的將杯也該如此啊
[00:13:38.000 --> 00:13:40.000]  通常我們讀到這樣一個經文
[00:13:40.000 --> 00:13:42.000]  富足的將杯
[00:13:42.000 --> 00:13:43.000]  我原本很富足的
[00:13:43.000 --> 00:13:45.000]  我突然沒有一切了
[00:13:45.000 --> 00:13:46.000]  我要喜樂
[00:13:46.000 --> 00:13:48.000]  是一種很好的提醒啊
[00:13:48.000 --> 00:13:50.000]  應該喜樂
[00:13:50.000 --> 00:13:52.000]  我們明白其中的道理
[00:13:52.000 --> 00:13:53.000]  第一點啊
[00:13:53.000 --> 00:13:56.000]  卑微的弟兄身高了
[00:13:56.000 --> 00:13:58.000]  得蒙很多的賞賜
[00:13:58.000 --> 00:14:00.000]  得到了很多富有的東西
[00:14:00.000 --> 00:14:02.000]  就該喜樂
[00:14:02.000 --> 00:14:05.000]  這不是通常的人都會這樣做的嗎
[00:14:05.000 --> 00:14:07.000]  都會喜樂的嗎
[00:14:07.000 --> 00:14:11.000]  但是大家有沒有見過很多
[00:14:11.000 --> 00:14:14.000]  突然一夜暴富的人
[00:14:14.000 --> 00:14:18.000]  他卻活不出他本來有的快樂的勢力啊
[00:14:18.000 --> 00:14:20.000]  活得提心吊膽
[00:14:20.000 --> 00:14:24.000]  家人之間甚至反目成仇
[00:14:24.000 --> 00:14:26.000]  可以共貧窮
[00:14:26.000 --> 00:14:29.000]  卻不能共富貴
[00:14:29.000 --> 00:14:33.000]  甚至富足當中也會有很多不好的例子啊
[00:14:33.000 --> 00:14:35.000]  富足當中將杯
[00:14:35.000 --> 00:14:37.000]  經文在裡面就提醒我們
[00:14:37.000 --> 00:14:39.000]  不論你人生境遇
[00:14:39.000 --> 00:14:43.000]  發生了如此大的扭轉
[00:14:43.000 --> 00:14:45.000]  改變的時候
[00:14:45.000 --> 00:14:48.000]  你都應該要去喜樂的去面對
[00:14:48.000 --> 00:14:49.000]  為什麼呢
[00:14:49.000 --> 00:14:51.000]  它其實承接的是
[00:14:51.000 --> 00:14:53.000]  我們剛才所讀的
[00:14:53.000 --> 00:14:55.000]  這個本來世界的面貌啊
[00:14:55.000 --> 00:14:58.000]  就像花和草一樣
[00:14:58.000 --> 00:15:01.000]  能夠擁有的事業是這樣
[00:15:01.000 --> 00:15:03.000]  本來以為有的了
[00:15:03.000 --> 00:15:05.000]  轉瞬即逝
[00:15:05.000 --> 00:15:06.000]  如果你的目光
[00:15:06.000 --> 00:15:07.000]  你的眼目
[00:15:07.000 --> 00:15:10.000]  只是短短的在我們眼前
[00:15:10.000 --> 00:15:12.000]  能夠擁有的事情上呢
[00:15:12.000 --> 00:15:15.000]  你不會能夠有到
[00:15:15.000 --> 00:15:18.000]  長遠的這種開心和富足
[00:15:18.000 --> 00:15:21.000]  你也活不出這裡經文上所提到的
[00:15:21.000 --> 00:15:23.000]  屬神的
[00:15:23.000 --> 00:15:24.000]  屬天的
[00:15:24.000 --> 00:15:26.000]  基督徒本來生命裡面
[00:15:26.000 --> 00:15:28.000]  特質裡面所帶有的
[00:15:28.000 --> 00:15:32.000]  那種的平安和喜樂
[00:15:32.000 --> 00:15:33.000]  我們第三點啊
[00:15:33.000 --> 00:15:36.000]  也要提醒我們
[00:15:36.000 --> 00:15:38.000]  在這樣一個過程當中
[00:15:38.000 --> 00:15:41.000]  要練進生命
[00:15:41.000 --> 00:15:43.000]  因為知道你們的信心
[00:15:43.000 --> 00:15:45.000]  經過試驗
[00:15:45.000 --> 00:15:47.000]  救生忍耐
[00:15:47.000 --> 00:15:48.000]  在這個過程當中
[00:15:48.000 --> 00:15:52.000]  其實是一個練進的過程
[00:15:52.000 --> 00:15:54.000]  我們不能夠說
[00:15:54.000 --> 00:15:57.000]  一下子就完全的扭轉
[00:15:57.000 --> 00:15:59.000]  還有很多的勞我
[00:15:59.000 --> 00:16:00.000]  血氣
[00:16:00.000 --> 00:16:04.000]  自己以前屬人的處事方法的考慮的模式
[00:16:04.000 --> 00:16:07.000]  還會有一些殘餘的罪
[00:16:07.000 --> 00:16:10.000]  還會再裹挾我們的生命
[00:16:10.000 --> 00:16:12.000]  在這個過程當中
[00:16:12.000 --> 00:16:15.000]  如何走成聖的這條道路呢
[00:16:15.000 --> 00:16:19.000]  就需要一個練進生命的過程
[00:16:19.000 --> 00:16:21.000]  忍耐當中練進
[00:16:21.000 --> 00:16:23.000]  在挑戰來的時候
[00:16:23.000 --> 00:16:26.000]  我不是勾引起我的私欲出來
[00:16:26.000 --> 00:16:29.000]  而是趕快的知道我們的缺乏
[00:16:29.000 --> 00:16:31.000]  缺少智慧的時候
[00:16:31.000 --> 00:16:34.000]  趕快去求神賜予智慧
[00:16:34.000 --> 00:16:37.000]  以至於勝過各樣的挑戰
[00:16:37.000 --> 00:16:39.000]  甚至在雅各書
[00:16:39.000 --> 00:16:41.000]  他在四章
[00:16:41.000 --> 00:16:42.000]  在後面的章節當中
[00:16:42.000 --> 00:16:45.000]  也提醒到了很多的一些例子
[00:16:45.000 --> 00:16:46.000]  比如說農夫啊
[00:16:46.000 --> 00:16:48.000]  這裡講的是信心的試驗
[00:16:48.000 --> 00:16:51.000]  農夫的撒種也是啊
[00:16:51.000 --> 00:16:54.000]  他憑什麼相信
[00:16:54.000 --> 00:16:57.000]  種子埋在了地裡
[00:16:57.000 --> 00:17:01.000]  就可以長出新造的果實來呢
[00:17:01.000 --> 00:17:04.000]  其實也是一個農夫作為職業
[00:17:04.000 --> 00:17:07.000]  他裡面的經驗和他的信心啊
[00:17:07.000 --> 00:17:09.000]  我相信可以長出來
[00:17:09.000 --> 00:17:11.000]  所以他懷著這樣一個信心
[00:17:11.000 --> 00:17:14.000]  等候那秋林春雨啊
[00:17:14.000 --> 00:17:16.000]  等候那雨降下來
[00:17:16.000 --> 00:17:17.000]  慢慢就可以看到
[00:17:17.000 --> 00:17:20.000]  啊 長出了苗來了
[00:17:20.000 --> 00:17:22.000]  慢慢開始茁壯成長了
[00:17:22.000 --> 00:17:25.000]  生長出果實來了
[00:17:25.000 --> 00:17:27.000]  農夫的道理是這樣
[00:17:27.000 --> 00:17:29.000]  作為父母我們教養孩童
[00:17:29.000 --> 00:17:31.000]  我們的概念是這樣
[00:17:31.000 --> 00:17:34.000]  在我們的基督徒的成長過程裡面
[00:17:34.000 --> 00:17:36.000]  走這樣一條誠慎的路途當中
[00:17:36.000 --> 00:17:38.000]  也是這樣
[00:17:38.000 --> 00:17:41.000]  我們內在的信心
[00:17:41.000 --> 00:17:45.000]  會外在於表現出來我們的行為
[00:17:45.000 --> 00:17:47.000]  我們為什麼那樣的一個喜樂呢
[00:17:47.000 --> 00:17:50.000]  甚至面對各樣的風浪
[00:17:50.000 --> 00:17:52.000]  各樣的挑戰的時候
[00:17:52.000 --> 00:17:56.000]  因為我們內在有信心
[00:17:56.000 --> 00:17:58.000]  包括我們今天我們
[00:17:58.000 --> 00:18:01.000]  侍奉人員分享會的時候也有提到
[00:18:01.000 --> 00:18:04.000]  為什麼我的表現和以前不一樣了
[00:18:04.000 --> 00:18:05.000]  有姊妹分享
[00:18:05.000 --> 00:18:07.000]  因為我有信仰
[00:18:07.000 --> 00:18:09.000]  我們真的是感謝我們的神
[00:18:09.000 --> 00:18:11.000]  讓我們的內心當中
[00:18:11.000 --> 00:18:14.000]  有這樣一個永恆的盼望
