
[00:00:00.000 --> 00:00:02.800]  鼎姐妹,大家好
[00:03:14.000 --> 00:03:18.000]  我們沒有辦法為你作一個定奪
[00:03:18.000 --> 00:03:20.000]  就送他去羅馬見誰呢
[00:03:20.000 --> 00:03:23.000]  見到最高就是凱撒大帝
[00:03:23.000 --> 00:03:25.000]  見皇帝
[00:03:25.000 --> 00:03:30.000]  所以保羅在這一刻其實他面對一個以囚犯的身份
[00:03:30.000 --> 00:03:32.000]  他將要被押
[00:03:32.000 --> 00:03:36.000]  押去就是我們今天所看的27章
[00:03:36.000 --> 00:03:40.000]  27章我們先看這個地圖
[00:03:40.000 --> 00:03:49.000]  由蓋薩尼亞去到西頓
[00:03:49.000 --> 00:03:50.000]  接著到美拉
[00:03:50.000 --> 00:03:52.000]  接著到佳奧
[00:03:52.000 --> 00:03:56.000]  這個就是第一段的段落
[00:03:56.000 --> 00:04:00.000]  然後到23章
[00:04:00.000 --> 00:04:03.000]  我們可以看這個圖畫就很清楚了
[00:04:03.000 --> 00:04:05.000]  這是第一個段落
[00:04:05.000 --> 00:04:09.000]  接著第二個段落就是27章的第九節開始
[00:04:09.000 --> 00:04:12.000]  就說他們由佳奧這個地方
[00:04:12.000 --> 00:04:14.000]  原本他們想去菲尼基
[00:04:14.000 --> 00:04:18.000]  但是就被那些風吹歪了船
[00:04:18.000 --> 00:04:22.000]  一直經過這個高大
[00:04:22.000 --> 00:04:25.000]  這個島
[00:04:25.000 --> 00:04:31.000]  接著他們就來到要橫跨亞底亞灣
[00:04:31.000 --> 00:04:33.000]  一直去到馬爾他這個地方
[00:04:33.000 --> 00:04:35.000]  馬爾他之後最後的一程路
[00:04:35.000 --> 00:04:37.000]  就是28章尾
[00:04:37.000 --> 00:04:39.000]  他就會去到意大利
[00:04:39.000 --> 00:04:41.000]  在羅馬
[00:04:41.000 --> 00:04:43.000]  整個行程
[00:04:43.000 --> 00:04:47.000]  路加竟然用一個這麼詳細的篇幅
[00:04:47.000 --> 00:04:50.000]  是跟我們交代這麼多東西
[00:04:50.000 --> 00:04:51.000]  為了什麼呢
[00:04:51.000 --> 00:04:56.000]  其實這個過程讓我們看到是很奇妙的
[00:04:56.000 --> 00:04:59.000]  神在整個旅途裏面
[00:04:59.000 --> 00:05:01.000]  讓我們看到他與保羅同在
[00:05:01.000 --> 00:05:03.000]  保羅所面對的
[00:05:03.000 --> 00:05:06.000]  在這個海上的過程
[00:05:06.000 --> 00:05:08.000]  他們遇到有風浪
[00:05:08.000 --> 00:05:13.000]  他們遇到有船要擱淺的危險
[00:05:13.000 --> 00:05:16.000]  甚至可能連食物都會沒有了
[00:05:16.000 --> 00:05:18.000]  但是上帝有恩典
[00:05:18.000 --> 00:05:20.000]  應許保羅的說話
[00:05:20.000 --> 00:05:22.000]  讓他知道他有平安
[00:05:22.000 --> 00:05:26.000]  原來我們平安的根據不是因為那個環境
[00:05:26.000 --> 00:05:29.000]  不是因為你眼前所看到的東西
[00:05:29.000 --> 00:05:31.000]  而是因為你眼所看不見的
[00:05:31.000 --> 00:05:32.000]  我們這位上帝
[00:05:32.000 --> 00:05:36.000]  他的保守和看顧才是最重要
[00:05:36.000 --> 00:05:39.000]  當我們要明白整個過程的時候
[00:05:39.000 --> 00:05:44.000]  猶太人原初就是要誣告保羅
[00:05:44.000 --> 00:05:47.000]  要殺他甚至置他於死地
[00:05:47.000 --> 00:05:54.000]  他要被羅馬兵帶他壓去羅馬
[00:05:54.000 --> 00:05:58.000]  在這個過程後審的兩年期間
[00:05:58.000 --> 00:06:01.000]  他先在該薩利亞的地方
[00:06:01.000 --> 00:06:03.000]  但他仍然沒有忘記
[00:06:03.000 --> 00:06:07.000]  他要來與這些人分享福音
[00:06:07.000 --> 00:06:09.000]  甚至他在該薩利亞的兩年
[00:06:09.000 --> 00:06:14.000]  他就來寫了監獄書信
[00:06:14.000 --> 00:06:19.000]  包括以弗所書、菲勒比書、哥羅西書和肥理門書
[00:06:19.000 --> 00:06:24.000]  這個時候大概是公元後60年
[00:06:24.000 --> 00:06:29.000]  後來保羅去到羅馬
[00:06:29.000 --> 00:06:32.000]  亦在那裏多遠兩年
[00:06:32.000 --> 00:06:35.000]  兩年後主要在62年他獲釋
[00:06:35.000 --> 00:06:41.000]  但他獲釋後就開始第四度的旅行報道
[00:06:41.000 --> 00:06:43.000]  這個不是聖經所記載的
[00:06:43.000 --> 00:06:49.000]  我們看到他按照他寫羅馬書的心願
[00:06:49.000 --> 00:06:53.000]  他真的去到當時他們以為是世界的地極
[00:06:53.000 --> 00:06:58.000]  就是去到最西邊的角落地方
[00:06:58.000 --> 00:07:03.000]  去到哪裏呢?就是西班牙這個城市
[00:07:03.000 --> 00:07:05.000]  他去到西班牙之後
[00:07:05.000 --> 00:07:07.000]  即是在羅馬以西
[00:07:07.000 --> 00:07:09.000]  他就回頭
[00:07:09.000 --> 00:07:18.000]  回頭他會和我們去到克里特島的地方建立教會
[00:07:18.000 --> 00:07:21.000]  然後如果我們看前一點
[00:07:21.000 --> 00:07:26.000]  我們可以看到克里特島
[00:07:26.000 --> 00:07:30.000]  然後他就會上去馬其頓
[00:07:30.000 --> 00:07:32.000]  在馬其頓的地方
[00:07:32.000 --> 00:07:37.000]  他就在所謂
[00:07:37.000 --> 00:07:39.000]  當他在菲臘比的時候
[00:07:39.000 --> 00:07:43.000]  他就寫了提摩太前書和提多書
[00:07:43.000 --> 00:07:47.000]  他寫完提摩太前書和提多書之後
[00:07:47.000 --> 00:07:50.000]  他就隨後再回到羅馬
[00:07:50.000 --> 00:07:51.000]  再回到羅馬
[00:07:51.000 --> 00:07:53.000]  當他回到羅馬的時候
[00:07:53.000 --> 00:07:56.000]  那個時候就大概主後67年
[00:07:56.000 --> 00:07:58.000]  保羅再度被囚
[00:07:58.000 --> 00:08:00.000]  然後在68年的時候
[00:08:00.000 --> 00:08:02.000]  他就被處死
[00:08:02.000 --> 00:08:04.000]  這件事和過程
[00:08:04.000 --> 00:08:07.000]  我們要明白這個歷史的背景
[00:08:07.000 --> 00:08:10.000]  當你知道保羅的生命
[00:08:10.000 --> 00:08:14.000]  他可以說在他最後那七年的時間
[00:08:14.000 --> 00:08:20.000]  他在第三第四次的報道過程裏面
[00:08:20.000 --> 00:08:22.000]  宣教報道
[00:08:22.000 --> 00:08:24.000]  旅行報道
[00:08:24.000 --> 00:08:26.000]  我們要明白一件事
[00:08:26.000 --> 00:08:30.000]  他和他一起現在坐船
[00:08:30.000 --> 00:08:32.000]  這個所謂旅行報道
[00:08:32.000 --> 00:08:34.000]  不是我們今天說的短篇
[00:08:34.000 --> 00:08:37.000]  也不是說在郵輪上的報道
[00:08:37.000 --> 00:08:39.000]  他也不是坐高鐵
[00:08:39.000 --> 00:08:41.000]  不是坐飛機
[00:08:41.000 --> 00:08:47.000]  是坐當時羅馬時代的商船
[00:08:47.000 --> 00:08:49.000]  商船都不能走得很快
[00:08:49.000 --> 00:08:51.000]  要載著貨物
[00:08:51.000 --> 00:08:53.000]  而且他在過程裏面
[00:08:53.000 --> 00:08:57.000]  我們看見那個環境絕對不理想
[00:08:57.000 --> 00:09:00.000]  現在這個船照聖經給我們看到
[00:09:00.000 --> 00:09:04.000]  當中有276人
[00:09:04.000 --> 00:09:06.000]  在第37節27章
[00:09:06.000 --> 00:09:10.000]  還有保羅和其他囚犯一起坐在船上
[00:09:10.000 --> 00:09:12.000]  而且還有什麼
[00:09:12.000 --> 00:09:18.000]  還有伯夫長和其他囚犯
[00:09:18.000 --> 00:09:24.000]  以及有阿利達古陪同保羅一起坐牢
[00:09:24.000 --> 00:09:30.000]  當時囚犯可以有一個親人或者朋友
[00:09:30.000 --> 00:09:32.000]  可以陪同一起
[00:09:32.000 --> 00:09:35.000]  去照顧他一些飲食
[00:09:35.000 --> 00:09:38.000]  阿利達古是一個保羅所形容的
[00:09:38.000 --> 00:09:40.000]  是一個很好的童工
[00:09:40.000 --> 00:09:44.000]  他無論在哥羅西書或者肥理門書都有提及
[00:09:44.000 --> 00:09:47.000]  這位童工真的可以說
[00:09:47.000 --> 00:09:51.000]  不只是帶書信去給哥羅西教會這麼簡單
[00:09:51.000 --> 00:09:55.000]  他是跟他出死入生的一個很好的童工
[00:09:55.000 --> 00:09:58.000]  還有這個船有船長
[00:09:58.000 --> 00:10:02.000]  負責掌舵的人和船主
[00:10:02.000 --> 00:10:06.000]  而這個伯夫長
[00:10:06.000 --> 00:10:08.000]  他的名字叫尤劉
[00:10:08.000 --> 00:10:11.000]  伯夫長他一班的士兵
[00:10:11.000 --> 00:10:15.000]  包括當時一個營的伯夫長的士兵
[00:10:15.000 --> 00:10:18.000]  是管住八十多個士兵
[00:10:18.000 --> 00:10:20.000]  所以我們可以估計
[00:10:20.000 --> 00:10:27.000]  這一團人其實除了水手、工作人員、士兵
[00:10:27.000 --> 00:10:31.000]  其實大部分也是一些囚犯
[00:10:31.000 --> 00:10:33.000]  他們和保羅在一起
[00:10:33.000 --> 00:10:41.000]  以來是透過海上的路準備去羅馬這個地方
[00:10:41.000 --> 00:10:47.000]  我們看這個士徒行傳的原讀
[00:10:47.000 --> 00:10:51.000]  我們必須要很清晰明白當時的地理環境
[00:10:51.000 --> 00:10:56.000]  有些人質疑這兩張聖經裏面所講的
[00:10:56.000 --> 00:10:58.000]  是不是好像小說一樣
[00:10:58.000 --> 00:11:01.000]  那些情節不一定是這麼真實
[00:11:01.000 --> 00:11:03.000]  很清楚可以跟大家說
[00:11:03.000 --> 00:11:07.000]  如果你是仔細去考究一下
[00:11:07.000 --> 00:11:11.000]  這幾張所講的每一個細節
[00:11:11.000 --> 00:11:15.000]  其實全部都有根有據
[00:11:15.000 --> 00:11:19.000]  在昔日保羅在第一世紀那個時代
[00:11:19.000 --> 00:11:23.000]  其實他們已經是很流行的一種文學
[00:11:23.000 --> 00:11:30.000]  是包括一些海上歷險記這一類的故事
[00:11:30.000 --> 00:11:32.000]  但是在十九世紀
[00:11:32.000 --> 00:11:35.000]  有一位學者叫James Smith
[00:11:35.000 --> 00:11:38.000]  他寫了一本書很出名的
[00:11:38.000 --> 00:11:40.000]  他叫做保羅航海歷險記
[00:11:40.000 --> 00:11:43.000]  他和我們很仔細去分析
[00:11:43.000 --> 00:11:48.000]  在地中海這個領域裏面
[00:11:48.000 --> 00:11:50.000]  關於在士徒行傳裏面
[00:11:50.000 --> 00:11:53.000]  保羅所講的、所描述的
[00:11:53.000 --> 00:11:56.000]  每一個島嶼、每一個城市
[00:11:56.000 --> 00:11:59.000]  都完全是準確無誤的
[00:11:59.000 --> 00:12:08.000]  我們等一會一路看海上遇到的颶風和海難
[00:12:08.000 --> 00:12:13.000]  導致整艘船後來都沒有了
[00:12:13.000 --> 00:12:18.000]  不過這二百多人的生命沒有一個是失落
[00:12:18.000 --> 00:12:21.000]  這是神的特別的一個保守和恩典
[00:12:21.000 --> 00:12:26.000]  我們現在大家就勒上你的seat belt
[00:12:26.000 --> 00:12:28.000]  我們現在試一下坐船
[00:12:28.000 --> 00:12:32.000]  我們知道這個時候
[00:12:32.000 --> 00:12:37.000]  保羅已經由蓋薩尼亞去到這個佳奧
[00:12:37.000 --> 00:12:40.000]  這個佳奧就是這個島
[00:12:40.000 --> 00:12:44.000]  這個島英文叫做Crete
[00:12:44.000 --> 00:12:51.000]  這個今日仍然是大家很熟悉的
[00:12:51.000 --> 00:12:53.000]  甚至是旅遊的一個地方
[00:12:53.000 --> 00:12:56.000]  當時他們去到這個佳奧的時候
[00:12:56.000 --> 00:12:59.000]  亦都遇上冬天的時候
[00:12:59.000 --> 00:13:01.000]  大概是十月
[00:13:01.000 --> 00:13:03.000]  當時為何我們這麼肯定呢
[00:13:03.000 --> 00:13:07.000]  因為保羅說他們已經去到那個地方的時候
[00:13:07.000 --> 00:13:12.000]  已經過了禁食的節期
[00:13:12.000 --> 00:13:14.000]  其實就是在講這個贖罪日
[00:13:14.000 --> 00:13:18.000]  在當年他們這個贖罪日大概是十月五日
[00:13:18.000 --> 00:13:20.000]  冬天已經開始來臨
[00:13:20.000 --> 00:13:22.000]  開始天氣是冷的
[00:13:22.000 --> 00:13:25.000]  而風浪是越來越大
[00:13:25.000 --> 00:13:32.000]  保羅起初就勸船長和伯夫長
[00:13:32.000 --> 00:13:35.000]  我們現在不要啟航了
[00:13:35.000 --> 00:13:39.000]  我們不如在佳奧這個地方休息一會
[00:13:39.000 --> 00:13:40.000]  我們先不要走
[00:13:40.000 --> 00:13:44.000]  我們就留在這裡
[00:13:44.000 --> 00:13:49.000]  但是伯夫長就不聽保羅的說話
[00:13:49.000 --> 00:13:52.000]  他說我們不要留在佳奧
[00:13:52.000 --> 00:13:54.000]  因為佳奧不是一個好的地方過冬
[00:13:54.000 --> 00:13:56.000]  我們試試去肥理基
[00:13:56.000 --> 00:13:58.000]  就是十二節所講的
[00:13:58.000 --> 00:14:00.000]  肥理基這個地方
[00:14:00.000 --> 00:14:03.000]  他們真的想著可以開船
[00:14:03.000 --> 00:14:05.000]  誰知走不到一會
[00:14:05.000 --> 00:14:08.000]  風大到把他們的船
[00:14:08.000 --> 00:14:10.000]  就不是去肥理基那個方向
[00:14:10.000 --> 00:14:12.000]  去了下面
[00:14:12.000 --> 00:14:13.000]  不是去西
[00:14:13.000 --> 00:14:15.000]  去了西南面
[00:14:15.000 --> 00:14:18.000]  去了西南面扯著他們的船
[00:14:18.000 --> 00:14:20.000]  他們甚至整架船
[00:14:20.000 --> 00:14:23.000]  是遇到一個很大的颶風
[00:14:23.000 --> 00:14:24.000]  是什麼颶風呢
[00:14:24.000 --> 00:14:25.000]  請大家看
[00:14:25.000 --> 00:14:32.000]  接著在第十三節到第十七節
[00:14:32.000 --> 00:14:34.000]  我們一起讀
[00:14:34.000 --> 00:14:37.000]  當南風微微吹起時
[00:14:37.000 --> 00:14:39.000]  他們以為對目的地已有了板
[00:14:39.000 --> 00:14:40.000]  就起鈎
[00:14:40.000 --> 00:14:42.000]  貼近克里特開去
[00:14:42.000 --> 00:14:44.000]  過了不久
[00:14:44.000 --> 00:14:48.000]  有一股叫友拉格羅的東北颶風
[00:14:48.000 --> 00:14:49.000]  從島上撲來
[00:14:49.000 --> 00:14:51.000]  船被風抓住
[00:14:51.000 --> 00:14:52.000]  無法頂風航行
[00:14:52.000 --> 00:14:54.000]  我們只好任他漂流
[00:14:54.000 --> 00:14:58.000]  我們貼著一個叫高大的小島的背風
[00:14:58.000 --> 00:15:00.000]  急航
[00:15:00.000 --> 00:15:03.000]  很不容易才保住了救生艇
[00:15:03.000 --> 00:15:05.000]  既然把救生艇拉上來
[00:15:05.000 --> 00:15:09.000]  他們就用纜索捆綁船底
[00:15:09.000 --> 00:15:12.000]  又恐怕在塞爾底淺灘上擱淺
[00:15:12.000 --> 00:15:13.000]  就下了浮
[00:15:13.000 --> 00:15:15.000]  任船漂流
[00:15:15.000 --> 00:15:16.000]  大家看到
[00:15:16.000 --> 00:15:19.000]  連風的名字都有
[00:15:19.000 --> 00:15:21.000]  叫做友拉格羅
[00:15:21.000 --> 00:15:24.000]  當時東北颶風帶到這個地方
[00:15:24.000 --> 00:15:26.000]  他們發覺
[00:15:26.000 --> 00:15:32.000]  連救生艇都要拉上來
[00:15:32.000 --> 00:15:35.000]  否則會被風吹走
[00:15:35.000 --> 00:15:37.000]  給大家看一張圖畫
[00:15:37.000 --> 00:15:38.000]  你就大概知道
[00:15:38.000 --> 00:15:40.000]  當時這艘商船
[00:15:40.000 --> 00:15:43.000]  可以住276人
[00:15:43.000 --> 00:15:47.000]  大部分囚犯都會睡在甲板上
[00:15:47.000 --> 00:15:48.000]  他們沒有房間
[00:15:48.000 --> 00:15:49.000]  不要以為是郵輪
[00:15:49.000 --> 00:15:53.000]  保羅在一個非常惡劣的環境裏
[00:15:53.000 --> 00:15:55.000]  這些小船就是救生船
[00:15:55.000 --> 00:15:59.000]  他們要把這些浮
[00:15:59.000 --> 00:16:00.000]  後來就發覺
[00:16:00.000 --> 00:16:02.000]  他們要捉得很緊
[00:16:02.000 --> 00:16:04.000]  甚至也怕擱淺
[00:16:04.000 --> 00:16:05.000]  結果就怎樣
[00:16:05.000 --> 00:16:09.000]  就下了這些浮和風帆
[00:16:09.000 --> 00:16:13.000]  就等船自己慢慢漂流
[00:16:13.000 --> 00:16:15.000]  這艘船怎樣呢
[00:16:15.000 --> 00:16:16.000]  我們再看下去
[00:16:16.000 --> 00:16:19.000]  去到18節到20節
[00:16:19.000 --> 00:16:21.000]  我們一起讀
[00:16:21.000 --> 00:16:23.000]  我們被風浪迫得很急
[00:16:23.000 --> 00:16:25.000]  第二天眾人就放放物
[00:16:25.000 --> 00:16:26.000]  拋在海裏
[00:16:26.000 --> 00:16:29.000]  第三天他們又親手
[00:16:29.000 --> 00:16:32.000]  放船上的器具拋棄了
[00:16:32.000 --> 00:16:35.000]  許多天都沒有看到太陽和星辰
[00:16:35.000 --> 00:16:38.000]  又有狂風大浪吹迫
[00:16:38.000 --> 00:16:42.000]  我們獲救的子亡都放棄了
[00:16:42.000 --> 00:16:45.000]  弟兄姊妹我不知道你試過
[00:16:45.000 --> 00:16:48.000]  你人生遇過這種處境沒有
[00:16:48.000 --> 00:16:50.000]  絕望啊
[00:16:50.000 --> 00:16:52.000]  完全在當時
[00:16:52.000 --> 00:16:54.000]  已經很多天了
[00:16:54.000 --> 00:16:56.000]  太陽又看不到
[00:16:56.000 --> 00:16:57.000]  星辰都看不到
[00:16:57.000 --> 00:16:58.000]  什麼意思
[00:16:58.000 --> 00:17:00.000]  原來是烏雲密佈
[00:17:00.000 --> 00:17:02.000]  而且到晚上
[00:17:02.000 --> 00:17:03.000]  星又看不到
[00:17:03.000 --> 00:17:05.000]  白天又看不到太陽
[00:17:05.000 --> 00:17:07.000]  而且狂風大浪
[00:17:07.000 --> 00:17:08.000]  如果你試一下
[00:17:08.000 --> 00:17:09.000]  幻想一下
[00:17:09.000 --> 00:17:11.000]  如果當時是這200多人
[00:17:11.000 --> 00:17:12.000]  和保羅一起同船
[00:17:12.000 --> 00:17:13.000]  你怕不怕
[00:17:13.000 --> 00:17:17.000]  我猜是怕到不止冒冷汗
[00:17:17.000 --> 00:17:22.000]  你可能只是來求他們的神明
[00:17:22.000 --> 00:17:24.000]  他們的上帝
[00:17:24.000 --> 00:17:26.000]  這是一個絕望的處境
[00:17:26.000 --> 00:17:29.000]  生命受到最嚴重的威脅
[00:17:29.000 --> 00:17:31.000]  正是這個時候
[00:17:31.000 --> 00:17:35.000]  我們去到今天這麼長的經文
[00:17:35.000 --> 00:17:36.000]  那個重點
[00:17:36.000 --> 00:17:38.000]  最中心的地方
[00:17:38.000 --> 00:17:40.000]  我很想弟兄姊妹學到保羅
[00:17:40.000 --> 00:17:43.000]  為什麼他能夠處之泰然
[00:17:43.000 --> 00:17:45.000]  就在一個這麼絕望
[00:17:45.000 --> 00:17:47.000]  這麼危險的境況裡面
[00:17:47.000 --> 00:17:50.000]  他竟然可以
[00:17:50.000 --> 00:17:52.000]  不是口出狂言
[00:17:52.000 --> 00:17:54.000]  他是有根有據的
[00:17:54.000 --> 00:17:57.000]  是將上帝給過他的說話
[00:17:57.000 --> 00:17:59.000]  去鼓勵和安頓人心
[00:17:59.000 --> 00:18:03.000]  這一段說話對我們每一個人都很重要
[00:18:03.000 --> 00:18:04.000]  我們一起來讀
[00:18:04.000 --> 00:18:06.000]  在21節到26節
[00:18:06.000 --> 00:18:08.000]  我們一起讀
[00:18:08.000 --> 00:18:10.000]  (中文)
[00:18:10.000 --> 00:18:12.000]  (中文)
[00:18:12.000 --> 00:18:36.980]  保羅就出來站在他們中間,說:「諸位,你們本該聽我的話,不離開克里特島,就不致遭到這樣的損失和破壞。現在,我勸你們放心,除了損失這條船,你們中間沒有一人會喪失性命,因為昨夜,我所屬、所侍奉的神的使者站在我旁邊。」
[00:18:36.980 --> 00:19:00.480]  「保羅,不要害怕,你必定站在凱撒面前,並且神已擺放安全、次級與你同船的人鳥。所以諸位可以放心,我信神怎樣對我說,事情也要怎樣成就,只是我們必須在一個島上割淺。」
[00:19:00.480 --> 00:19:23.200]  你看到嗎?保羅很清楚知道,神找了他的一個使者,是天使,向保羅明明地說:「你不用害怕,你必然能夠去到羅馬,見到凱撒,你要站在他面前,而且你同行的人,沒有一個人會喪命。」
[00:19:23.200 --> 00:19:45.820]  這是一個保證,這裡讓我們看到,有三樣東西在當中,如果今天你知道,神在你生命裡最危險的境況裡面,你有神自己親自差遣他的使者,跟你說話,他的說話就是保證,而他的旨意就必定要成就。
[00:19:45.820 --> 00:19:58.960]  詩人大衛也是這樣教導我們,在詩37篇第5節,我們當來到是怎樣呢?依靠我們這位上帝,我們凡事都要來尋求他。
[00:19:58.960 --> 00:20:23.040]  當我們願意在地上以他的信實為糧,當我們願意在神的面前,我們很好的,以他成為我們真正的依靠,我們去行善,你就會以耶和華為樂,將你心裡所求的賜給你。
[00:20:23.040 --> 00:20:31.500]  當將你的事交託耶和華,並依靠他,他就必成全。這是我們今天必須要認定的事。
[00:20:31.500 --> 00:20:45.300]  在這裡,我想讓姐妹們看到,這段經文裡面出現了兩次,在第22節和第24節,是什麼字呢?就是「放心」這個字。
[00:20:45.300 --> 00:20:50.820]  「放心」這個字不單在這兩節出現,而且在第37節也出現了。
[00:20:50.820 --> 00:21:03.020]  其實「放心」這個字的原文,希臘文這個「Euphemian」這個字,是解作「振奮」和「歡欣鼓舞」的意思。
[00:21:03.020 --> 00:21:11.280]  所以我覺得在和合本、和秀本甚至新譯本,譯作「放心」是不能譯出味道的。
[00:21:11.280 --> 00:21:23.280]  「放心」的意思是,你放心吧,你不要懼怕,你鎮定點,就是這樣,就是這麼多。
[00:21:23.280 --> 00:21:36.820]  但其實原文的意思不單是這樣,原文的意思是你要振奮,你要像項羽聖經譯本的那樣,貼近原文,要打起精神。
[00:21:36.820 --> 00:21:46.820]  你現在不要沮喪,你現在不要覺得沒有出路,你說眼前好像沒有出路,好像漆黑一片。
[00:21:46.820 --> 00:21:58.100]  但如果你看得到神與你同在,神有祂的說話給你,神有祂差遣的使者,已經將祂的應許給過你的時候,
[00:21:58.100 --> 00:22:07.200]  你今天是帶著一份踴躍的心,無論前面多艱難也好,無論前面的日子多黑暗也好,
[00:22:07.200 --> 00:22:11.100]  你仍然可以振奮,不要害怕。
[00:22:11.100 --> 00:22:19.300]  這是我們今天可以很肯定,在保羅的學習裏,我們都需要這樣的學習。
[00:22:19.300 --> 00:22:26.300]  我們看看「放心」與「振奮」是一個等號。
[00:22:26.300 --> 00:22:30.500]  原來「放心」不是指你平平安安坐在這裏,不是。
[00:22:30.500 --> 00:22:38.800]  「放心」是原來你在一個最艱難的日子,還有你覺得沒有出路的時候,你仍然可以振奮,
[00:22:38.800 --> 00:22:45.700]  我要站起來,我要是為著神的旨意,為著神所託付給我的一切使命,
[00:22:45.700 --> 00:22:52.200]  我要盡忠,我要至死忠心,去完成上帝的旨意。
[00:22:52.200 --> 00:22:59.600]  這就是保羅的人生,有神的使者告訴你這句話,
[00:22:59.600 --> 00:23:05.000]  這個保證,除了這條船,你沒有一個人會失落的,
[00:23:05.000 --> 00:23:09.100]  這二百多人,他都會跟你一起獲救的。
[00:23:09.100 --> 00:23:14.800]  而且神的旨意就是保羅,你不用怕,你一定可以站在凱撒面前。
[00:23:14.800 --> 00:23:19.600]  所以保羅在《使徒行傳》20章24節他曾經說過,
[00:23:19.600 --> 00:23:24.500]  「我卻不以性命為念,也不看為寶貴,我只要行完我的路程,
[00:23:24.500 --> 00:23:34.100]  成就我從主耶穌所領受的職事,證明神恩惠的福音。」
[00:23:34.100 --> 00:23:41.200]  這個也是我們今天每一個屬神的兒女,我們的生命的價值和意義所在。
[00:23:41.200 --> 00:23:48.900]  無論今天的工作是什麼也好,原來我們是要彰顯我們這位復活的主耶穌基督的生命的。
[00:23:48.900 --> 00:23:54.900]  所以傳福音的職事,不只是給使徒,不只是給今天的牧師傳道,
[00:23:54.900 --> 00:24:00.100]  原來我們每一個屬神的兒女,我們都有這團火在我們裡面。
[00:24:00.100 --> 00:24:05.000]  這就是你今天無論你的職業是什麼,透過你工作的崗位,
[00:24:05.000 --> 00:24:10.000]  透過你工作的表現,透過你與人的相處,
