
[00:00:00.000 --> 00:00:01.000]  前
[00:06:26.200 --> 00:06:29.200]  在痛苦前
[00:06:29.200 --> 00:06:32.200]  你清楚我心
[00:06:33.200 --> 00:06:34.800]  神是靈
[00:06:34.800 --> 00:06:36.800]  所以敬拜他的
[00:06:36.800 --> 00:06:39.800]  必須用心靈和誠實敬拜他
[00:06:39.800 --> 00:06:41.800]  包容各樣的智慧
[00:06:41.800 --> 00:06:43.800]  把基督的道理
[00:06:43.800 --> 00:06:46.800]  豐豐富富的存在心裡
[00:06:46.800 --> 00:06:49.800]  用詩章 頌詞 靈歌
[00:06:49.800 --> 00:06:52.800]  彼此教導 互相勸誡
[00:06:52.800 --> 00:06:56.800]  心被恩感 歌頌神
[00:06:56.800 --> 00:07:01.800]  我是黎
[00:07:01.800 --> 00:07:04.400]  我是神
[00:07:04.400 --> 00:07:06.400]  我是圖像
[00:07:06.400 --> 00:07:08.400]  神是圖像
[00:07:08.400 --> 00:07:12.400]  透過敬拜和學習神的話語
[00:07:12.400 --> 00:07:14.400]  神會塗造我們
[00:07:14.400 --> 00:07:16.400]  成為他的器皿
[00:07:16.400 --> 00:07:18.400]  所以有幾件事
[00:07:18.400 --> 00:07:20.400]  我想要提醒大家
[00:07:20.400 --> 00:07:22.400]  大堂內是不可以吃東西的
[00:07:22.400 --> 00:07:25.400]  記得預先吃東西
[00:07:25.400 --> 00:07:27.400]  經常進進出出
[00:07:27.400 --> 00:07:29.400]  會影響其他人
[00:07:29.800 --> 00:07:31.400]  記得要準時
[00:07:31.400 --> 00:07:33.400]  避免早離開
[00:07:33.400 --> 00:07:35.400]  要斷作
[00:07:35.400 --> 00:07:38.400]  無論你是男超人還是女超人
[00:07:38.400 --> 00:07:41.400]  都避免過分暴露或不雅
[00:07:41.400 --> 00:07:43.400]  未得到許可
[00:07:43.400 --> 00:07:47.400]  大堂內是不可以拍照和錄影的
[00:07:47.400 --> 00:07:50.400]  為避免影響其他人
[00:07:50.400 --> 00:07:54.400]  請你把你的響鬧裝置關掉
[00:07:54.400 --> 00:07:56.400]  或調至靜音
[00:07:56.400 --> 00:07:59.400]  如果你有任何需要
[00:07:59.400 --> 00:08:01.000]  或疑問
[00:08:01.000 --> 00:08:03.000]  歡迎你到我們的接待處
[00:08:03.000 --> 00:08:05.000]  找我們的同工幫忙
[00:08:05.000 --> 00:08:07.000]  Hallelujah!
[00:08:07.000 --> 00:08:10.000]  很高興今天能在此見到你
[00:08:10.000 --> 00:08:12.000]  Shalom!
[00:08:12.000 --> 00:08:41.600]  (音樂)
[00:08:41.600 --> 00:08:46.200]  (音樂)
[00:08:46.200 --> 00:08:49.200]  弟兄姊妹早晨
[00:08:49.200 --> 00:08:51.200]  歡迎大家參加
[00:08:51.200 --> 00:08:53.200]  博道會降福堂的中堂崇拜
[00:08:53.200 --> 00:08:55.200]  也歡迎每一位在網上
[00:08:55.200 --> 00:08:57.200]  與我們參與崇拜的朋友和弟兄姊妹
[00:08:57.200 --> 00:08:59.200]  我想問問在座當中
[00:08:59.200 --> 00:09:01.200]  有沒有第一次參加教會崇拜的朋友
[00:09:01.200 --> 00:09:02.200]  或弟兄姊妹
[00:09:02.200 --> 00:09:03.200]  如果有的話請你舉手
[00:09:03.200 --> 00:09:05.200]  讓我代表教會歡迎你
[00:09:05.200 --> 00:09:07.200]  在後面有一位
[00:09:07.200 --> 00:09:09.200]  (掌聲)
[00:09:09.200 --> 00:09:11.200]  前面有沒有?
[00:09:11.200 --> 00:09:12.800]  有的,認識的
[00:09:12.800 --> 00:09:14.800]  (掌聲)
[00:09:14.800 --> 00:09:16.800]  (掌聲)
[00:09:16.800 --> 00:09:19.800]  請師師把留名表
[00:09:19.800 --> 00:09:21.800]  派給新來賓
[00:09:21.800 --> 00:09:24.800]  請新來賓再舉手
[00:09:24.800 --> 00:09:28.800]  讓師師把留名表派給你
[00:09:28.800 --> 00:09:31.800]  這邊有沒有?
[00:09:31.800 --> 00:09:32.800]  (掌聲)
[00:09:32.800 --> 00:09:33.800]  認識的時候
[00:09:33.800 --> 00:09:35.800]  讓我們彼此有民安
[00:09:35.800 --> 00:09:37.800]  耶穌愛你,我也愛你
[00:09:37.800 --> 00:09:38.800]  相信我們來到神的面前
[00:09:38.800 --> 00:09:40.800]  也能彼此有民安
[00:09:40.800 --> 00:09:42.400]  如果你在網上參與崇拜
[00:09:42.400 --> 00:09:45.400]  請你掃描QR Code
[00:09:45.400 --> 00:09:47.400]  留下你的姓名和通訊
[00:09:47.400 --> 00:09:49.400]  讓教會可以聯絡你
[00:09:49.400 --> 00:09:52.400]  幫助你繼續投入教會的生活
[00:09:52.400 --> 00:09:54.400]  我們也留意了幾個教會的報告
[00:09:54.400 --> 00:09:56.400]  有一個其實也說了幾個星期
[00:09:56.400 --> 00:09:58.400]  就是在11月20日
[00:09:58.400 --> 00:10:00.400]  我們會有一個相片展覽
[00:10:00.400 --> 00:10:03.400]  主題是「講福、家和愛」
[00:10:03.400 --> 00:10:06.400]  主題是無論是關於教會
[00:10:06.400 --> 00:10:09.400]  家庭和愛有關
[00:10:09.800 --> 00:10:14.400]  你可以將相片提交教會
[00:10:14.400 --> 00:10:17.400]  參與這個展覽
[00:10:17.400 --> 00:10:19.400]  不過想提醒大家
[00:10:19.400 --> 00:10:21.400]  原來截止日期是今天
[00:10:21.400 --> 00:10:22.400]  不過很快的
[00:10:22.400 --> 00:10:25.400]  其實你拍一張相片就可以辭職
[00:10:25.400 --> 00:10:29.400]  所以我鼓勵大家可以盡今天的時間
[00:10:29.400 --> 00:10:33.400]  參與這個相片的展覽
[00:10:33.400 --> 00:10:35.400]  另外,接下來的星期六
[00:10:35.400 --> 00:10:37.400]  我們會繼續有每個月的
[00:10:37.800 --> 00:10:40.400]  癌症關懷肢體小組聚會
[00:10:40.400 --> 00:10:44.400]  這個聚會特別是給癌症患者
[00:10:44.400 --> 00:10:48.400]  或關心他們的家人和朋友
[00:10:48.400 --> 00:10:50.400]  這次我們有黃國峰傳導
[00:10:50.400 --> 00:10:52.400]  在我們當中講一個主題
[00:10:52.400 --> 00:10:54.400]  叫做「我的避難所」
[00:10:54.400 --> 00:10:57.400]  也有黃艷姐妹來做見證分享
[00:10:57.400 --> 00:11:00.400]  鼓勵大家可以邀請相關的朋友
[00:11:00.400 --> 00:11:02.400]  和弟妹來出席
[00:11:02.400 --> 00:11:04.400]  以致他們能夠在整個裡面
[00:11:04.400 --> 00:11:06.400]  得到支持和鼓勵
[00:11:06.800 --> 00:11:09.400]  下星期日是教會每月一次的祈禱會
[00:11:09.400 --> 00:11:11.400]  這次的主題叫做「幽谷處綱」
[00:11:11.400 --> 00:11:14.400]  特別為教會的關懷事工
[00:11:14.400 --> 00:11:16.400]  和身心軟弱的肢體來禱告
[00:11:16.400 --> 00:11:20.400]  這個祈禱會在星期日下午2時15分
[00:11:20.400 --> 00:11:21.400]  在副堂進行
[00:11:21.400 --> 00:11:23.400]  同時也會有直播
[00:11:23.400 --> 00:11:25.400]  大家可以親身來到
[00:11:25.400 --> 00:11:27.400]  也可以透過直播
[00:11:27.400 --> 00:11:29.400]  一起來禱告
[00:11:29.400 --> 00:11:33.400]  我相信很多人對戴德生都不太陌生
[00:11:33.400 --> 00:11:36.400]  他是前內地會的創辦人
[00:11:36.400 --> 00:11:41.000]  也是在中國做了很多科研工作的宣教士
[00:11:41.000 --> 00:11:43.000]  所以海洋基督使團
[00:11:43.000 --> 00:11:45.000]  全身就是內地會
[00:11:45.000 --> 00:11:46.000]  現在叫做海洋基督使團
[00:11:46.000 --> 00:11:49.000]  他們很想將戴德生的故事
[00:11:49.000 --> 00:11:54.000]  透過電影再一次推介給這一代的信徒
[00:11:54.000 --> 00:11:57.000]  讓我們更加認識這位宣教的偉人
[00:11:57.000 --> 00:12:01.000]  所以在11月13日的星期日
[00:12:01.000 --> 00:12:03.000]  下午2時半至4時半
[00:12:03.000 --> 00:12:05.000]  會在我們教會的禮堂裡
[00:12:05.400 --> 00:12:07.000]  舉行一個意象分享會
[00:12:07.000 --> 00:12:09.000]  鼓勵大家預留時間出席
[00:12:09.000 --> 00:12:12.000]  以致對這方面有更多的認識
[00:12:12.000 --> 00:12:17.000]  教會現在在月以崇拜
[00:12:17.000 --> 00:12:19.000]  星期六晚堂
[00:12:19.000 --> 00:12:22.000]  星期日早堂、中堂和午堂
[00:12:22.000 --> 00:12:24.000]  我們都需要一些私事侍奉
[00:12:24.000 --> 00:12:26.000]  我們現在有些需要
[00:12:26.000 --> 00:12:28.000]  所以在這裡作出一個呼籲
[00:12:28.000 --> 00:12:31.000]  如果你願意參與私事侍奉
[00:12:31.400 --> 00:12:39.000]  請你到教會表達你的意願
[00:12:39.000 --> 00:12:41.000]  如果你有需要了解更多
[00:12:41.000 --> 00:12:44.000]  可以到林朗熙傳.com聯絡
[00:12:44.000 --> 00:12:46.000]  職責是歡迎來賓
[00:12:46.000 --> 00:12:47.000]  跟進營生工作
[00:12:47.000 --> 00:12:49.000]  數點人數
[00:12:49.000 --> 00:12:50.000]  在禮堂站崗
[00:12:50.000 --> 00:12:52.000]  人流控制和關顧會眾
[00:12:52.000 --> 00:12:55.000]  需要在崇拜前的15分鐘
[00:12:55.000 --> 00:12:56.000]  來到教會
[00:12:56.000 --> 00:12:58.000]  等崇拜完之後
[00:12:58.000 --> 00:13:00.000]  稍後的時間離開
[00:13:00.400 --> 00:13:03.000]  大約三個星期侍奉一次
[00:13:03.000 --> 00:13:04.400]  鼓勵弟兄姊妹
[00:13:04.400 --> 00:13:07.000]  打壓這個機會參與服事
[00:13:07.000 --> 00:13:11.000]  另外175期的福敬雙月刊已經出版
[00:13:11.000 --> 00:13:12.000]  稍後完成崇拜之後
[00:13:12.000 --> 00:13:14.000]  大家可以拿一本回去
[00:13:14.000 --> 00:13:16.000]  裡面有不同的文章
[00:13:16.000 --> 00:13:19.000]  我相信對我們的靈明有所悲憶
[00:13:19.000 --> 00:13:20.000]  所以請大家留意
[00:13:20.000 --> 00:13:22.000]  讓我們先安靜我們的心
[00:13:22.000 --> 00:13:24.000]  預備進入敬拜
[00:13:25.000 --> 00:13:26.000]  敬拜
[00:13:27.000 --> 00:13:28.000]  敬拜
[00:13:29.000 --> 00:13:30.000]  敬拜
[00:13:31.000 --> 00:13:32.000]  敬拜
[00:13:33.000 --> 00:13:34.000]  敬拜
[00:13:35.000 --> 00:13:36.000]  敬拜
[00:13:37.000 --> 00:13:38.000]  敬拜
[00:13:38.000 --> 00:13:40.000]  敬拜
[00:13:40.000 --> 00:13:42.000]  敬拜
[00:13:42.000 --> 00:13:44.000]  敬拜
[00:13:44.000 --> 00:13:46.000]  敬拜
[00:13:46.000 --> 00:13:48.000]  敬拜
[00:13:48.000 --> 00:13:50.000]  敬拜
[00:13:50.000 --> 00:13:52.000]  敬拜
[00:13:52.000 --> 00:13:54.000]  敬拜
[00:13:54.000 --> 00:13:56.000]  敬拜
[00:13:56.000 --> 00:13:58.000]  敬拜
[00:13:58.000 --> 00:14:00.000]  敬拜
[00:14:00.000 --> 00:14:02.000]  敬拜
[00:14:02.000 --> 00:14:04.000]  敬拜
[00:14:05.000 --> 00:14:06.000]  敬拜
[00:14:06.000 --> 00:14:08.000]  敬拜
[00:14:08.000 --> 00:14:10.000]  敬拜
[00:14:10.000 --> 00:14:12.000]  敬拜
[00:14:12.000 --> 00:14:14.000]  敬拜
[00:14:14.000 --> 00:14:16.000]  敬拜
[00:14:16.000 --> 00:14:18.000]  敬拜
[00:14:18.000 --> 00:14:20.000]  敬拜
[00:14:20.000 --> 00:14:22.000]  敬拜
[00:14:24.000 --> 00:14:29.000]  《宣召經文》選至詩篇111篇第十節
[00:14:29.000 --> 00:14:33.000]  《聖經》說:敬畏耶和華是智慧的開端
[00:14:33.000 --> 00:14:37.000]  凡遵行他命令的有美好的見識
[00:14:37.000 --> 00:14:40.000]  耶和華是永遠當讚美的
[00:14:40.000 --> 00:14:44.000]  我們請主教趙弟兄帶領我們用詩歌敬拜
[00:14:51.000 --> 00:14:54.000]  《聖經》說:耶和華是永遠當讚美的
[00:14:54.000 --> 00:14:56.000]  詩篇103篇一至二節
[00:14:56.000 --> 00:15:00.000]  我的心也,你要稱頌耶和華
[00:15:00.000 --> 00:15:03.000]  在我裡面的也要稱頌他的聖名
[00:15:03.000 --> 00:15:06.000]  我的心也,你要稱頌耶和華
[00:15:06.000 --> 00:15:09.000]  不可忘記他的一切恩惠
[00:15:09.000 --> 00:15:10.000]  請回眾一同起來
[00:15:10.000 --> 00:15:13.000]  讓我們同唱讚美我主君王
[00:15:14.000 --> 00:15:15.000]  《讚美我主君王》
[00:15:15.000 --> 00:15:28.000]  《讚美我主君王》
[00:15:28.000 --> 00:15:35.000]  我領譚慧天上觀火
[00:15:35.000 --> 00:15:41.000]  主前伏伏臨我手
[00:15:41.000 --> 00:15:46.000]  寄望赦免一切清華
[00:15:46.000 --> 00:15:51.000]  當永遠歌唱頌揚
[00:15:51.000 --> 00:15:57.000]  Hallelujah, Hallelujah
[00:15:57.000 --> 00:16:04.000]  不勝讚美永生王
[00:16:05.000 --> 00:16:12.000]  讚美聖主慈愛送養
[00:16:12.000 --> 00:16:17.000]  憐憫逆走皆苦困
[00:16:17.000 --> 00:16:23.000]  讚美聖主永不改變
[00:16:23.000 --> 00:16:28.000]  百變永恆神賜養
[00:16:28.000 --> 00:16:34.000]  Hallelujah, Hallelujah
[00:16:34.000 --> 00:16:40.000]  眾主上實大慈恩
[00:16:40.000 --> 00:16:48.000]  主以慈父邊水眷顧
[00:16:48.000 --> 00:16:53.000]  自我軟弱無能力
[00:16:53.000 --> 00:16:59.000]  主以慈手溫柔護佑
[00:16:59.000 --> 00:17:04.000]  保我天地眾壽地
[00:17:04.000 --> 00:17:10.000]  Hallelujah, Hallelujah
[00:17:10.000 --> 00:17:17.000]  眾主人光大無比
[00:17:17.000 --> 00:17:24.000]  天上天使同聲敬拜
[00:17:24.000 --> 00:17:30.000]  是神殿養主永別
[00:17:30.000 --> 00:17:35.000]  太陽如娘如丑媽媽
[00:17:35.000 --> 00:17:41.000]  也同祂拜主面前
[00:17:41.000 --> 00:17:46.000]  Hallelujah, Hallelujah
[00:17:46.000 --> 00:17:53.000]  我們眾主人
[00:17:54.000 --> 00:18:00.000]  在文數記六章二十二至二十七節
[00:18:00.000 --> 00:18:04.000]  耶和華透過摩西、亞倫和亞倫的兒子
[00:18:04.000 --> 00:18:06.000]  祝福以色列人
[00:18:06.000 --> 00:18:10.000]  願耶和華賜福給你、保護你
[00:18:10.000 --> 00:18:14.000]  願耶和華使他的念光照你、賜恩給你
[00:18:14.000 --> 00:18:18.000]  願耶和華向你養眠、賜你平安
[00:18:18.000 --> 00:18:21.000]  這一份的祝福已經透過主耶穌基督
[00:18:21.000 --> 00:18:24.000]  送給萬邦萬國萬民
[00:18:24.000 --> 00:18:27.000]  請同唱真光普照
[00:18:27.000 --> 00:18:49.000]  主愛光輝正照耀人間
[00:18:49.000 --> 00:18:54.000]  照遍黑暗地方像明天
[00:18:54.000 --> 00:18:58.000]  主祈禱乃真光照亮萬邦
[00:18:58.000 --> 00:19:03.000]  賜與讚祢是色看祢最爽
[00:19:03.000 --> 00:19:12.000]  照耀我靈照亮我心
[00:19:12.000 --> 00:19:19.000]  真光普照充滿天氣
[00:19:19.000 --> 00:19:25.000]  乃聖父威耀可驗聖氣
[00:19:25.000 --> 00:19:30.000]  賜以賤福受
[00:19:30.000 --> 00:19:37.000]  主愛擁有使人顛覆
[00:19:37.000 --> 00:19:43.000]  願救贖眾生青雌真理
[00:19:43.000 --> 00:19:48.000]  將主光輝照遍
[00:19:48.000 --> 00:19:53.000]  主我依靈祢為人坐賜
[00:19:53.000 --> 00:19:58.000]  天地有暗頭向祢榮耀
[00:19:58.000 --> 00:20:02.000]  靠主保佑今打進入光明
[00:20:02.000 --> 00:20:07.000]  但察思念世情一切最好
[00:20:07.000 --> 00:20:16.000]  照耀我靈照亮我心
[00:20:16.000 --> 00:20:22.000]  真光普照充滿天地
[00:20:22.000 --> 00:20:28.000]  乃聖父威耀可驗聖氣
[00:20:28.000 --> 00:20:33.000]  賜以賤福受
[00:20:33.000 --> 00:20:40.000]  主愛擁有使人顛覆
[00:20:40.000 --> 00:20:45.000]  願救贖眾生青雌真理
[00:20:45.000 --> 00:20:51.000]  將主光輝照遍
[00:20:51.000 --> 00:20:56.000]  堂鼎正,人人萬光光輝
[00:20:56.000 --> 00:21:01.000]  讓我彰顯出聖化影像
[00:21:01.000 --> 00:21:05.000]  從永耀到永耀不斷更曬
[00:21:05.000 --> 00:21:10.000]  在我身上反映求主神明
[00:21:10.000 --> 00:21:19.000]  照耀我靈照亮我心
[00:21:19.000 --> 00:21:25.000]  真光普照充滿天地
[00:21:25.000 --> 00:21:31.000]  乃聖父威耀可驗聖氣
[00:21:31.000 --> 00:21:36.000]  賜以賤福受
[00:21:36.000 --> 00:21:43.000]  主愛擁有使人顛覆
[00:21:43.000 --> 00:21:48.000]  願救贖眾生青雌真理
[00:21:48.000 --> 00:21:56.000]  將主光輝照遍
[00:21:57.000 --> 00:21:58.000]  請胡宗盈現站立
[00:21:58.000 --> 00:22:00.000]  我們要禱告繼續崇拜
[00:22:00.000 --> 00:22:07.000]  我們一起禱告
[00:22:07.000 --> 00:22:11.000]  愛我們的主耶穌
[00:22:11.000 --> 00:22:13.000]  祢愛我們
[00:22:13.000 --> 00:22:16.000]  為了釋放我們脫離罪的枷鎖
[00:22:16.000 --> 00:22:20.000]  甚至源自自己被釘在十字架上
[00:22:20.000 --> 00:22:23.000]  親身擔當了我們的罪
[00:22:24.000 --> 00:22:27.000]  使我們既然在罪上死
[00:22:27.000 --> 00:22:29.000]  得以在義上活
[00:22:29.000 --> 00:22:33.000]  我們以前都是迷路的羊
[00:22:33.000 --> 00:22:38.000]  如今卻能成為被你牧羊的子民
[00:22:38.000 --> 00:22:42.000]  這是何大何等大的恩典
[00:22:42.000 --> 00:22:49.000]  今天我們可以和眾體天會一同來敬拜你
[00:22:49.000 --> 00:22:52.000]  藉著詩歌去發出對你的感恩
[00:22:52.000 --> 00:22:54.000]  實在是很大的福分
[00:22:54.000 --> 00:22:57.000]  在你的崇拜裡面
[00:22:57.000 --> 00:23:01.000]  願你的聖靈來照亮我們的心
[00:23:01.000 --> 00:23:07.000]  讓我們能夠領受你藉著林牧師對我們宣講的訊息
[00:23:07.000 --> 00:23:13.000]  使我們的生命可以更多彰顯你聖潔的形象
[00:23:13.000 --> 00:23:18.000]  主,祢是無所不知的
[00:23:18.000 --> 00:23:21.000]  祢知道我們一切的需要
[00:23:21.000 --> 00:23:25.000]  我們將所需要的呈獻在你面前
[00:23:25.000 --> 00:23:27.000]  強力垂聽
[00:23:27.000 --> 00:23:30.000]  我們為韓國這個國家禱告
[00:23:30.000 --> 00:23:35.000]  昨晚在一個有十萬人的萬聖節派對裡面
[00:23:35.000 --> 00:23:38.000]  有人踩人的意外
[00:23:38.000 --> 00:23:42.000]  導致至少超過一百五十人死亡
[00:23:42.000 --> 00:23:45.000]  以及有很多人受傷
[00:23:45.000 --> 00:23:48.000]  強力安慰那些遇難者的家屬
[00:23:48.000 --> 00:23:51.000]  醫治受傷者
[00:23:51.000 --> 00:23:53.000]  以及幫助韓國政府
[00:23:53.000 --> 00:23:57.000]  去防止同類的悲劇再次發生
[00:23:57.000 --> 00:24:00.000]  我們也為香港的家園禱告
[00:24:00.000 --> 00:24:04.000]  最近在深水埗區和其他地區
[00:24:04.000 --> 00:24:07.000]  出現類病組的個案
[00:24:07.000 --> 00:24:11.000]  這個病的死亡率可以高達四成到七成
[00:24:11.000 --> 00:24:16.000]  今年香港到現在有三十四人染病
[00:24:16.000 --> 00:24:19.000]  至少有七人死亡
[00:24:19.000 --> 00:24:23.000]  在很多個案都是暫時源頭不明
[00:24:23.000 --> 00:24:29.000]  求主幫助政府能夠有效地應對這個病的蔓延
[00:24:29.000 --> 00:24:33.000]  特別是去保護那些長期病患者
[00:24:33.000 --> 00:24:37.000]  以及讓那些受感染的市民得到有效的醫治
[00:24:37.000 --> 00:24:42.000]  在我們當中或者家人患病的禱告
[00:24:42.000 --> 00:24:44.000]  求你幫助他們
[00:24:44.000 --> 00:24:46.000]  在身體軟弱的時候
[00:24:46.000 --> 00:24:50.000]  能夠更多經歷你的傷神和醫治
[00:24:50.000 --> 00:24:53.000]  在我們當中有離世的
[00:24:53.000 --> 00:24:55.000]  求你安慰他們的家人
[00:24:55.000 --> 00:24:57.000]  以及賜給他們平安
[00:24:57.000 --> 00:25:03.000]  不斷地供應我們的天父
[00:25:03.000 --> 00:25:06.000]  我們為你今天的奉獻禱告
[00:25:06.000 --> 00:25:11.000]  這個是你既然去甘心樂意地稱在你面前
[00:25:11.000 --> 00:25:13.000]  來回應你對我們的深忍厚愛
[00:25:14.000 --> 00:25:15.000]  求你願立
[00:25:15.000 --> 00:25:21.000]  也求你幫助教會好好地用來拓展你的國度
[00:25:21.000 --> 00:25:23.000]  讓更多人歸向你
[00:25:23.000 --> 00:25:26.000]  求你願立我們以上同心的禱告
[00:25:26.000 --> 00:25:31.000]  禱告是奉你獨生愛子耶穌基督寶貴的名字
[00:25:31.000 --> 00:25:33.000]  阿門 請大家坐下
[00:25:33.000 --> 00:25:38.000]  奉獻是我們基督徒的本份
[00:25:38.000 --> 00:25:39.000]  也是福音
[00:25:39.000 --> 00:25:41.000]  讓我們以感恩的心
[00:25:41.000 --> 00:25:44.000]  去擺上向父神的奉獻
[00:25:44.000 --> 00:25:46.000]  奉獻可以透過鑽叔塊
[00:25:46.000 --> 00:25:49.000]  或者放入接待處旁邊的收集箱
[00:25:49.000 --> 00:25:53.000]  接下來是獻詩的時間
[00:25:53.000 --> 00:25:55.000]  今天喜樂詩班會和我們獻上詩歌
[00:25:55.000 --> 00:25:57.000]  叫做《求主操陀》
[00:25:57.000 --> 00:26:01.000]  之後林誠信牧師會和我們宣講一個訊息
[00:26:01.000 --> 00:26:04.000]  是人生未來如曲折命運
[00:26:04.000 --> 00:26:06.000]  我們要求主要的信徒
[00:26:06.000 --> 00:26:08.000]  要以善良的心
[00:26:08.000 --> 00:26:10.000]  去守護我們的信徒
[00:26:10.000 --> 00:26:12.000]  我們要求主要的信徒
[00:26:12.000 --> 00:26:14.000]  要以善良的心去守護我們
[00:26:14.000 --> 00:26:16.000]  我們要求主要的信徒
[00:26:16.000 --> 00:26:18.000]  要以善良的心去守護我們
[00:26:18.000 --> 00:26:20.000]  我們要求主要的信徒
[00:26:20.000 --> 00:26:22.000]  要以善良的心去守護我們
[00:26:22.000 --> 00:26:24.000]  我們要求主要的信徒
[00:26:24.000 --> 00:26:26.000]  要以善良的心去守護我們
[00:26:26.000 --> 00:26:28.000]  我們要求主要的信徒
[00:26:28.000 --> 00:26:30.000]  要以善良的心去守護我們
