
[00:00:00.000 --> 00:00:02.000]  頂姐妹平安啊
[00:02:10.000 --> 00:02:12.000]  中間會有一個插段
[00:02:12.000 --> 00:02:14.000]  上次第七章就是
[00:02:14.000 --> 00:02:16.000]  四印一個系列
[00:02:16.000 --> 00:02:18.000]  兩印一個系列
[00:02:18.000 --> 00:02:19.000]  中間一個插段
[00:02:19.000 --> 00:02:21.000]  李文耀博士和我們講解
[00:02:21.000 --> 00:02:23.000]  今天我們去到第八章
[00:02:23.000 --> 00:02:25.000]  其實就是打開第七印
[00:02:25.000 --> 00:02:28.000]  去看發生什麼事
[00:02:28.000 --> 00:02:30.000]  並且剛才聽過題目
[00:02:30.000 --> 00:02:31.000]  你會知道
[00:02:31.000 --> 00:02:32.000]  號角吹響
[00:02:32.000 --> 00:02:35.000]  去到下一個連續七的系列
[00:02:35.000 --> 00:02:38.000]  就是關於七號裡面的內容
[00:02:38.000 --> 00:02:41.000]  接著我會想邀請大家
[00:02:41.000 --> 00:02:43.000]  和我一起讀一讀
[00:02:43.000 --> 00:02:47.000]  第八章總共有十三節的經文
[00:02:47.000 --> 00:02:52.000]  稍後我會想大家讀的時候留意
[00:02:52.000 --> 00:02:55.000]  第八章這十三節的經文
[00:02:55.000 --> 00:02:58.000]  可以說分了兩個大段落
[00:02:58.000 --> 00:03:01.000]  頭五節其實就是提到
[00:03:01.000 --> 00:03:04.000]  第七個印還未打開
[00:03:04.000 --> 00:03:06.000]  第七個印到結尾
[00:03:06.000 --> 00:03:08.000]  真的打開的時候
[00:03:08.000 --> 00:03:11.000]  當時發生什麼事呢?
[00:03:11.000 --> 00:03:13.000]  然後到後半章
[00:03:13.000 --> 00:03:15.000]  就是六節至十三節
[00:03:15.000 --> 00:03:19.000]  就是從七印引入到七碗的內容
[00:03:19.000 --> 00:03:23.000]  那個意象又是怎樣呢?
[00:03:23.000 --> 00:03:26.000]  不過我們在這次第八章
[00:03:26.000 --> 00:03:31.000]  才會看到由第一號到第四號
[00:03:31.000 --> 00:03:33.000]  究竟內容是怎樣
[00:03:33.000 --> 00:03:37.000]  好,戴著分段的眼鏡
[00:03:37.000 --> 00:03:38.000]  我猜稍後大家讀的時候
[00:03:38.000 --> 00:03:40.000]  就很清楚發生什麼事
[00:03:40.000 --> 00:03:43.000]  我們一起讀讀這十三節的經文
[00:03:43.000 --> 00:03:45.000]  1,2,3
[00:03:45.000 --> 00:03:48.000]  當太陽揭開第七個印的時候
[00:03:48.000 --> 00:03:51.000]  天上寂靜約有半小時
[00:03:51.000 --> 00:03:55.000]  我看見那站在上帝面前的七位天使
[00:03:55.000 --> 00:03:58.000]  有七支號賜給他們
[00:03:58.000 --> 00:04:02.000]  另有一位天使拿著金香爐來
[00:04:02.000 --> 00:04:04.000]  站在祭壇旁邊
[00:04:04.000 --> 00:04:06.000]  有許多香賜給他
[00:04:06.000 --> 00:04:08.000]  要和眾聖徒的祈禱
[00:04:08.000 --> 00:04:12.000]  一同獻在寶座前的金壇上
[00:04:12.000 --> 00:04:15.000]  那香的煙和眾聖徒的祈禱
[00:04:15.000 --> 00:04:20.000]  從天使的手中一同升到上帝面前
[00:04:20.000 --> 00:04:22.000]  天使拿著香爐
[00:04:22.000 --> 00:04:24.000]  聖滿了壇上的火
[00:04:24.000 --> 00:04:26.000]  倒在地上
[00:04:26.000 --> 00:04:30.000]  就有雷軍響聲閃電地震
[00:04:30.000 --> 00:04:34.000]  拿著七支號筒的七位天使
[00:04:34.000 --> 00:04:36.000]  預備好要吹號
[00:04:36.000 --> 00:04:38.000]  第一位天使吹號
[00:04:38.000 --> 00:04:40.000]  就有冰雹和火
[00:04:40.000 --> 00:04:42.000]  摻著血
[00:04:42.000 --> 00:04:44.000]  泯在地上
[00:04:44.000 --> 00:04:48.000]  和樹的三分之一被燒掉了
[00:04:48.000 --> 00:04:52.000]  一切的青草也被燒掉了
[00:04:52.000 --> 00:04:54.000]  第二位天使吹號
[00:04:54.000 --> 00:04:56.000]  就有著火燒著的大山
[00:04:56.000 --> 00:04:58.000]  泯在海中
[00:04:58.000 --> 00:05:01.000]  海的三分之一變成血
[00:05:01.000 --> 00:05:06.000]  海中有生命的被造之物死了三分之一
[00:05:06.000 --> 00:05:09.000]  船隻也毀壞了三分之一
[00:05:09.000 --> 00:05:11.000]  第三位天使吹號
[00:05:11.000 --> 00:05:17.000]  就有燒著的大聖好像火板從天上墜下來
[00:05:17.000 --> 00:05:20.000]  獲災禍獲災三分之一
[00:05:20.000 --> 00:05:22.000]  和中水的全員上
[00:05:22.000 --> 00:05:24.000]  這些名叫苦艾
[00:05:24.000 --> 00:05:28.000]  中水的三分之一變為苦艾
[00:05:28.000 --> 00:05:32.000]  許多人因水變苦而死了
[00:05:32.000 --> 00:05:34.000]  第四位天使吹號
[00:05:34.000 --> 00:05:36.000]  太陽的三分之一
[00:05:36.000 --> 00:05:38.000]  月亮的三分之一
[00:05:38.000 --> 00:05:40.000]  星辰的三分之一
[00:05:40.000 --> 00:05:42.000]  都被擊打
[00:05:42.000 --> 00:05:45.000]  以至日月星的三分之一變黑了
[00:05:45.000 --> 00:05:48.000]  白晝的三分之一沒有光
[00:05:48.000 --> 00:05:50.000]  黑夜也是這樣
[00:05:50.000 --> 00:05:55.000]  我觀看聽見一隻在空中飛的鷹大聲說
[00:05:55.000 --> 00:05:58.000]  禍災禍災禍災
[00:05:58.000 --> 00:06:00.000]  地上的居民
[00:06:00.000 --> 00:06:04.000]  其餘的三位天使快要吹號了
[00:06:04.000 --> 00:06:06.000]  好,謝謝大家
[00:06:06.000 --> 00:06:10.000]  大家剛才一邊讀的時候
[00:06:10.000 --> 00:06:15.000]  大概都感受到那種嚴厲的情況
[00:06:15.000 --> 00:06:18.000]  很可能其中有一個詞彙大家不太熟悉
[00:06:18.000 --> 00:06:20.000]  就是苦艾
[00:06:20.000 --> 00:06:23.000]  苦艾真是有奇物的
[00:06:23.000 --> 00:06:25.000]  是一種植物,很苦的
[00:06:25.000 --> 00:06:26.000]  沒有毒
[00:06:26.000 --> 00:06:29.000]  但原來它很少的份量
[00:06:29.000 --> 00:06:33.000]  足以令很大缸的水
[00:06:33.000 --> 00:06:36.000]  變得很苦,都喝不下了
[00:06:36.000 --> 00:06:40.000]  當你發現喝這些水不如不要喝了
[00:06:40.000 --> 00:06:43.000]  你就變成水源很短缺
[00:06:43.000 --> 00:06:44.000]  大家明白吧
[00:06:44.000 --> 00:06:48.000]  水質嚴重的污染的情況
[00:06:48.000 --> 00:06:50.000]  我們會看到
[00:06:50.000 --> 00:06:54.000]  在先前我們認識了七印打開
[00:06:54.000 --> 00:06:59.000]  這本書被七印嚴封
[00:06:59.000 --> 00:07:03.000]  是關於上帝的審判和救贖的計劃
[00:07:03.000 --> 00:07:06.000]  如果我們先前讀七印
[00:07:06.000 --> 00:07:08.000]  逐個逐個印的內容
[00:07:08.000 --> 00:07:09.000]  已經覺得
[00:07:09.000 --> 00:07:12.000]  哇,日子都過得
[00:07:12.000 --> 00:07:15.000]  如果我真是生存於那時
[00:07:15.000 --> 00:07:18.000]  七印發生的最嚴厲的處境
[00:07:18.000 --> 00:07:20.000]  怎麼辦呢?
[00:07:20.000 --> 00:07:21.000]  但我們要留意
[00:07:21.000 --> 00:07:25.000]  原來這只是序幕
[00:07:25.000 --> 00:07:29.000]  因為當七印都揭開
[00:07:29.000 --> 00:07:33.000]  書卷的內容盡現的時候
[00:07:33.000 --> 00:07:38.000]  裡面才是真正的氣慾所在
[00:07:38.000 --> 00:07:40.000]  我們發現
[00:07:40.000 --> 00:07:43.000]  剛才我們讀的經文第八章一節
[00:07:43.000 --> 00:07:47.000]  當高揚揭開第七個印的時候
[00:07:47.000 --> 00:07:49.000]  立即發生的事
[00:07:49.000 --> 00:07:51.000]  不是我們看七印揭開的時候
[00:07:51.000 --> 00:07:53.000]  哇,又有馬
[00:07:53.000 --> 00:07:55.000]  哇,又有戰爭
[00:07:55.000 --> 00:07:57.000]  又有殺戮
[00:07:57.000 --> 00:07:58.000]  不是的
[00:07:58.000 --> 00:08:01.000]  反而天上突然間
[00:08:01.000 --> 00:08:02.000]  霎時間
[00:08:02.000 --> 00:08:05.000]  立即變成寂靜
[00:08:05.000 --> 00:08:08.000]  並且這個寂靜持續約有半小時
[00:08:08.000 --> 00:08:10.000]  我現在說到都很想
[00:08:10.000 --> 00:08:12.000]  我們寂靜持續半小時
[00:08:12.000 --> 00:08:14.000]  時間到了,我便下台
[00:08:14.000 --> 00:08:16.000]  但你會想像到
[00:08:16.000 --> 00:08:20.000]  這半小時真的是一個很不容易過的時間
[00:08:20.000 --> 00:08:23.000]  但這個寂靜代表什麼呢?
[00:08:23.000 --> 00:08:28.000]  並且與先前約翰身處天上的境況
[00:08:28.000 --> 00:08:31.000]  成為一個很強烈的對比
[00:08:31.000 --> 00:08:33.000]  因為先前啟示錄
[00:08:33.000 --> 00:08:36.000]  一路約翰被提到天上的時候
[00:08:36.000 --> 00:08:37.000]  可以看到的
[00:08:37.000 --> 00:08:39.000]  是很多聲音的境況
[00:08:39.000 --> 00:08:43.000]  是很多行動的一種境況
[00:08:43.000 --> 00:08:45.000]  既有天上的敬拜
[00:08:45.000 --> 00:08:47.000]  又有七人揭開
[00:08:47.000 --> 00:08:49.000]  又有馬衝過來
[00:08:49.000 --> 00:08:51.000]  又有死亡,又有饑荒
[00:08:51.000 --> 00:08:55.000]  又有聖徒在祭壇底下的呼求
[00:08:55.000 --> 00:08:57.000]  很多這些動靜
[00:08:57.000 --> 00:09:00.000]  這個寂靜成為了一個
[00:09:00.000 --> 00:09:05.000]  我們必須留意的一種強烈的對比
[00:09:05.000 --> 00:09:07.000]  我猜即使我不解釋
[00:09:07.000 --> 00:09:12.000]  大家大概都會推測到
[00:09:12.000 --> 00:09:16.000]  這種寂靜代表的意義是什麼
[00:09:16.000 --> 00:09:19.000]  因為如果七人已經很嚴厲
[00:09:19.000 --> 00:09:22.000]  當書卷真的打開
[00:09:22.000 --> 00:09:24.000]  棄欲離
[00:09:24.000 --> 00:09:32.000]  裡面的嚴厲會更加劇烈成什麼樣呢?
[00:09:32.000 --> 00:09:34.000]  上帝真的要行動
[00:09:34.000 --> 00:09:36.000]  施行審判
[00:09:36.000 --> 00:09:40.000]  所以彷彿無論是天上
[00:09:40.000 --> 00:09:42.000]  四目密眾長老
[00:09:42.000 --> 00:09:44.000]  無論是天使
[00:09:44.000 --> 00:09:54.000]  都很留意這是一個必須要很嚴肅對待的時刻
[00:09:54.000 --> 00:10:02.000]  一個神聖的停頓
[00:10:02.000 --> 00:10:06.000]  當然,解經家關於這種寂靜
[00:10:06.000 --> 00:10:09.000]  他們有很多不同的推測
[00:10:09.000 --> 00:10:14.000]  有些說是因為上帝會施行的權柄
[00:10:14.000 --> 00:10:16.000]  這個權柄這麼重要的時候
[00:10:16.000 --> 00:10:22.000]  每一個天使、四目密都要存一個敬畏
[00:10:22.000 --> 00:10:24.000]  站立在上帝的權柄面前
[00:10:24.000 --> 00:10:32.000]  有些解經家說是因為上帝要好好看待接下來會發生的事
[00:10:32.000 --> 00:10:36.000]  就是天使去呈現眾聖徒的祈禱
[00:10:36.000 --> 00:10:39.000]  有不同的理解
[00:10:39.000 --> 00:10:43.000]  無論如何,在靜默半小時之後
[00:10:43.000 --> 00:10:51.000]  我們接著發現有連續三個動態的情節發生了
[00:10:51.000 --> 00:10:58.000]  首先,有七個天使站在上帝的面前
[00:10:58.000 --> 00:11:00.000]  並且有七支號
[00:11:00.000 --> 00:11:02.000]  很動態的立即給了他們
[00:11:02.000 --> 00:11:05.000]  但不是吹的
[00:11:05.000 --> 00:11:07.000]  當看到七的時候
[00:11:07.000 --> 00:11:08.000]  若翰大開鼓
[00:11:08.000 --> 00:11:11.000]  「七人,又是七號」
[00:11:11.000 --> 00:11:14.000]  很可能期待是否要號筒吹響
[00:11:14.000 --> 00:11:16.000]  接著我會看到將會發生的事
[00:11:16.000 --> 00:11:18.000]  但又不是,還未吹
[00:11:18.000 --> 00:11:23.000]  然後有第二個動態的情節
[00:11:23.000 --> 00:11:27.000]  就是站在祭壇旁的天使
[00:11:27.000 --> 00:11:35.000]  就將眾聖徒的祈禱和香獻到補助前的金壇
[00:11:35.000 --> 00:11:39.000]  這個行動若翰會很熟悉
[00:11:39.000 --> 00:11:43.000]  因為在摩西律法他很清楚知道
[00:11:43.000 --> 00:11:45.000]  哪怕他自己不能進去
[00:11:45.000 --> 00:11:51.000]  但在聖殿裏的聖所的祭祀
[00:11:51.000 --> 00:11:56.000]  是每天早晚都會做這個類似的舉動
[00:11:56.000 --> 00:12:00.000]  就是獻香祭的一個禮儀
[00:12:00.000 --> 00:12:07.000]  是透過在金壇面前獻上香
[00:12:07.000 --> 00:12:13.000]  來代表將眾百姓的禱告獻到上帝面前
[00:12:13.000 --> 00:12:16.000]  盼望上帝來瑞庭
[00:12:16.000 --> 00:12:22.000]  不過每天祭司做的這個行動
[00:12:22.000 --> 00:12:25.000]  可以說是一個信心的仰望
[00:12:25.000 --> 00:12:26.000]  一種的獻情
[00:12:26.000 --> 00:12:30.000]  因為他沒有聽到眾百姓的祈禱
[00:12:30.000 --> 00:12:34.000]  他都是憑信心上帝來聽到
[00:12:34.000 --> 00:12:36.000]  但若翰這一刻
[00:12:36.000 --> 00:12:38.000]  這個憑信心的仰望
[00:12:38.000 --> 00:12:42.000]  若翰在這一刻親自聽見
[00:12:42.000 --> 00:12:47.000]  親自見到這個現實展現在他面前
[00:12:47.000 --> 00:12:50.000]  上帝真的聽的
[00:12:50.000 --> 00:12:55.000]  這些禱告真的獻在上帝面前
[00:12:55.000 --> 00:13:00.000]  歷世歷代過往經過的數千年的禱告
[00:13:00.000 --> 00:13:04.000]  都真的獻在上帝面前
[00:13:04.000 --> 00:13:10.000]  並且這裏描述經文章最重要的細節都記下了
[00:13:10.000 --> 00:13:15.000]  若翰說他見到在祭壇旁
[00:13:15.000 --> 00:13:18.000]  剛剛在第六印的時候
[00:13:18.000 --> 00:13:22.000]  若翰就見到在祭壇的下面
[00:13:22.000 --> 00:13:26.000]  有為主殉道的亡魂
[00:13:26.000 --> 00:13:29.000]  向上主呼求
[00:13:29.000 --> 00:13:33.000]  你為我們伸冤的時候
[00:13:33.000 --> 00:13:35.000]  我們要等到什麼時候
[00:13:35.000 --> 00:13:38.000]  你才真的施行呢
[00:13:38.000 --> 00:13:41.000]  並且這裏提到眾聖徒的祈禱
[00:13:41.000 --> 00:13:46.000]  亦都是若翰剛剛在天上敬拜的那一幕見到
[00:13:46.000 --> 00:13:49.000]  二十四長老拿著香爐
[00:13:49.000 --> 00:13:51.000]  就是眾聖徒的祈禱
[00:13:51.000 --> 00:13:54.000]  帶到神的面前
[00:13:54.000 --> 00:14:02.000]  所以這裏是呼應著原來上帝就是要一一來回應
[00:14:02.000 --> 00:14:05.000]  獻在祂面前
[00:14:05.000 --> 00:14:08.000]  接著上帝是怎樣回應呢
[00:14:08.000 --> 00:14:14.000]  你發現第三個直接相關的情節就發生了
[00:14:14.000 --> 00:14:20.000]  有另一個天使將聖滿了火的香爐
[00:14:20.000 --> 00:14:24.000]  這些火就是從剛剛獻上完香
[00:14:24.000 --> 00:14:26.000]  眾聖徒的祈禱
[00:14:26.000 --> 00:14:29.000]  獻在一個金爐上金壇上獻上
[00:14:29.000 --> 00:14:32.000]  然後就在壇上拿這些火
[00:14:32.000 --> 00:14:34.000]  放在一個香爐
[00:14:34.000 --> 00:14:37.000]  然後就連隨著這些火
[00:14:37.000 --> 00:14:39.000]  就倒在地上
[00:14:39.000 --> 00:14:42.000]  接著我們剛才讀經文就知道
[00:14:42.000 --> 00:14:46.000]  七日七號就吹響了
[00:14:46.000 --> 00:14:48.000]  所以我們可以理解
[00:14:48.000 --> 00:14:52.000]  其實原來眾聖徒的祈禱
[00:14:52.000 --> 00:14:56.000]  天使將聖滿了祈禱
[00:14:56.000 --> 00:14:59.000]  金壇上連著香
[00:14:59.000 --> 00:15:01.000]  拿了裏面的火
[00:15:01.000 --> 00:15:04.000]  傾倒在地上
[00:15:04.000 --> 00:15:08.000]  啟動了接著下來七號的審判
[00:15:08.000 --> 00:15:11.000]  原來是眾聖徒的祈禱
[00:15:11.000 --> 00:15:18.000]  觸發了密封書卷審判
[00:15:18.000 --> 00:15:22.000]  拯救那個氣慾的內容
[00:15:22.000 --> 00:15:30.000]  接著我們再看剛才我們讀的下半章
[00:15:30.000 --> 00:15:33.000]  第六至十三節
[00:15:33.000 --> 00:15:36.000]  在我們剛才讀的經文
[00:15:36.000 --> 00:15:40.000]  會發現很沉悶的樣子
[00:15:40.000 --> 00:15:42.000]  三分一三分一
[00:15:42.000 --> 00:15:43.000]  我們記得
[00:15:43.000 --> 00:15:48.000]  先前七印有一個四加二加一的組合
[00:15:48.000 --> 00:15:51.000]  這個四號的標記
[00:15:51.000 --> 00:15:53.000]  如果七印就是四匹馬
[00:15:53.000 --> 00:15:56.000]  這裡的標記就是三分一三分一三分一
[00:15:56.000 --> 00:15:58.000]  讓你看到真是一個系列
[00:15:58.000 --> 00:16:01.000]  這個是七號的內容
[00:16:01.000 --> 00:16:03.000]  就是裏面的審判
[00:16:03.000 --> 00:16:05.000]  會影響的範圍
[00:16:05.000 --> 00:16:10.000]  就是地上很多自然界的三分一
[00:16:10.000 --> 00:16:13.000]  而受影響的自然界
[00:16:13.000 --> 00:16:18.000]  每一樣都是關乎世人賴以為生的資源
[00:16:18.000 --> 00:16:21.000]  地 樹 青草
[00:16:21.000 --> 00:16:23.000]  你說樹不要緊
[00:16:23.000 --> 00:16:25.000]  我也不吃水果
[00:16:25.000 --> 00:16:30.000]  但是連羊牛吃的草都會沒有了
[00:16:30.000 --> 00:16:31.000]  接著海
[00:16:31.000 --> 00:16:33.000]  你喜歡吃海鮮
[00:16:33.000 --> 00:16:35.000]  日本魚生
[00:16:35.000 --> 00:16:37.000]  通常都沒有了
[00:16:37.000 --> 00:16:40.000]  然後船隻
[00:16:40.000 --> 00:16:46.000]  當時羅馬帝國其中引以為榮的船上航運
[00:16:46.000 --> 00:16:50.000]  也是他們靠賴的糧食
[00:16:50.000 --> 00:16:52.000]  還有經濟貿易的繁榮
[00:16:52.000 --> 00:16:54.000]  都被毀壞
[00:16:54.000 --> 00:16:57.000]  接著更加盡量
[00:16:57.000 --> 00:16:59.000]  剛才我們略略提到
[00:16:59.000 --> 00:17:01.000]  連飲用的食水
[00:17:01.000 --> 00:17:03.000]  乾殼種水
[00:17:03.000 --> 00:17:05.000]  然後到光
[00:17:05.000 --> 00:17:08.000]  都沒有了三分之一
[00:17:08.000 --> 00:17:11.000]  接著
[00:17:11.000 --> 00:17:15.000]  在這七號還有另一個特色
[00:17:15.000 --> 00:17:16.000]  剛才你一直讀
[00:17:16.000 --> 00:17:19.000]  或許覺得有點似曾相識
[00:17:19.000 --> 00:17:20.000]  可以有些情節
[00:17:20.000 --> 00:17:25.000]  是因為我們看到四號的內容
[00:17:25.000 --> 00:17:33.000]  其實都是和當日上帝在出埃及記述
[00:17:33.000 --> 00:17:36.000]  他要將要救贖的子民
[00:17:36.000 --> 00:17:38.000]  要與他們納約的子民
[00:17:38.000 --> 00:17:41.000]  從出埃及帶出來之前
[00:17:41.000 --> 00:17:43.000]  因為法老心硬
[00:17:43.000 --> 00:17:45.000]  不肯放這班以色列人走
[00:17:45.000 --> 00:17:48.000]  上帝施行十災
[00:17:48.000 --> 00:17:52.000]  原來這裡七號記述的內容
[00:17:52.000 --> 00:17:56.000]  都是和埃及的十災很相似
[00:17:56.000 --> 00:18:01.000]  七號已經很有埃及十災的影子
[00:18:01.000 --> 00:18:03.000]  而且剛才我們看的四號
[00:18:03.000 --> 00:18:06.000]  你看到黃色有三個「滴滴」
[00:18:06.000 --> 00:18:08.000]  就是你已經看到
[00:18:08.000 --> 00:18:09.000]  已經有了
[00:18:09.000 --> 00:18:11.000]  薄、血、水變成血
[00:18:11.000 --> 00:18:13.000]  當去到七碗的時候
[00:18:13.000 --> 00:18:16.000]  我們到時將會看到
[00:18:16.000 --> 00:18:18.000]  如果現在有點像
[00:18:18.000 --> 00:18:21.000]  去到七碗就更加像
[00:18:21.000 --> 00:18:22.000]  不僅如此
[00:18:22.000 --> 00:18:25.000]  而且是一個升級版
[00:18:25.000 --> 00:18:29.000]  因為當日埃及受影響
[00:18:29.000 --> 00:18:32.000]  七碗的時候是全地
[00:18:32.000 --> 00:18:34.000]  再不是三分一
[00:18:34.000 --> 00:18:36.000]  再不是上帝立注祭
[00:18:36.000 --> 00:18:38.000]  五位滅了
[00:18:38.000 --> 00:18:40.000]  三分一三佛恩先
[00:18:40.000 --> 00:18:41.000]  不是了
[00:18:41.000 --> 00:18:43.000]  去到七碗就是全地
[00:18:43.000 --> 00:18:50.000]  我們看到剛才由第一至第三號
[00:18:50.000 --> 00:18:52.000]  其實原來那個毀壞
[00:18:52.000 --> 00:18:56.000]  都是和我們剛才提及祭壇的火有關
[00:18:56.000 --> 00:18:59.000]  因為全部都是火燒火燒
[00:18:59.000 --> 00:19:00.000]  所以你會看到
[00:19:00.000 --> 00:19:04.000]  眾聖徒的祈禱
[00:19:04.000 --> 00:19:07.000]  原來上帝回應了
[00:19:07.000 --> 00:19:10.000]  當祂施行審判的時候
[00:19:10.000 --> 00:19:13.000]  眾聖徒祈禱
[00:19:13.000 --> 00:19:18.000]  擺了在金壇裏面的火
[00:19:18.000 --> 00:19:21.000]  就是上帝施行審判
[00:19:21.000 --> 00:19:28.000]  回應的材料
[00:19:28.000 --> 00:19:30.000]  當我們看完
[00:19:30.000 --> 00:19:35.000]  今日啟示錄第八章這段經文的時候
[00:19:35.000 --> 00:19:36.000]  我自己忍不住
[00:19:36.000 --> 00:19:40.000]  其中一樣覺得很觸動的一個位置
[00:19:40.000 --> 00:19:51.000]  就是原來上帝居然在祂終末要成就的拯救審判計劃裏面
[00:19:51.000 --> 00:19:55.000]  祂都用心良苦地
[00:19:55.000 --> 00:20:01.000]  將歷世歷代包括殉道的眾聖徒的祈禱
[00:20:01.000 --> 00:20:04.000]  都納入這個計劃裏面
[00:20:04.000 --> 00:20:06.000]  我不知道我表達得清不清楚
[00:20:06.000 --> 00:20:13.000]  原來上帝所做的每一樣東西都幫我們放在一個
[00:20:13.000 --> 00:20:16.000]  我是跟你在一起
[00:20:16.000 --> 00:20:18.000]  我站在你那邊
[00:20:18.000 --> 00:20:20.000]  我的榮耀我的權柄
[00:20:20.000 --> 00:20:21.000]  你沒有能力
[00:20:21.000 --> 00:20:24.000]  不過我牽著你
[00:20:24.000 --> 00:20:26.000]  我拉著你在我身邊
[00:20:26.000 --> 00:20:29.000]  這種對待我們人的指紋
[00:20:29.000 --> 00:20:32.000]  那種提升我們
[00:20:32.000 --> 00:20:35.000]  忍不住令我很觸動
[00:20:35.000 --> 00:20:39.000]  我忍不住會想
[00:20:39.000 --> 00:20:45.000]  當眾長老當天使都在羔羊揭開第七印
[00:20:45.000 --> 00:20:47.000]  全部都寂靜的時候
[00:20:47.000 --> 00:20:53.000]  其實這個會不會是上帝在這個寂靜的時候
[00:20:53.000 --> 00:20:57.000]  沒有急於示意天使
[00:20:57.000 --> 00:21:00.000]  要將七號吹響
[00:21:00.000 --> 00:21:03.000]  是因為祂很刻意
[00:21:03.000 --> 00:21:06.000]  要去審視
[00:21:06.000 --> 00:21:09.000]  不單止地上的罪惡
[00:21:09.000 --> 00:21:13.000]  更加亦都要很刻意去考慮
[00:21:13.000 --> 00:21:22.000]  我要怎樣好好地來回應每一位聖徒
[00:21:22.000 --> 00:21:28.000]  去求上帝的國上帝的兒
[00:21:28.000 --> 00:21:30.000]  關乎這些事的禱告
[00:21:30.000 --> 00:21:38.000]  我要怎樣好好地去回應
[00:21:38.000 --> 00:21:41.000]  我自己在這裡苦煞思量
[00:21:41.000 --> 00:21:47.000]  今天已經上次七印要想應用都不容易
[00:21:47.000 --> 00:21:50.000]  去到七號還想什麼應用
[00:21:50.000 --> 00:21:52.000]  真的很不容易
[00:21:52.000 --> 00:21:53.000]  我又很感恩
[00:21:53.000 --> 00:21:55.000]  當我握抱頭的時候
[00:21:55.000 --> 00:21:58.000]  就在我晚上都睡不安的時候
[00:21:58.000 --> 00:21:59.000]  突然間懵懵鬆鬆
[00:21:59.000 --> 00:22:01.000]  突然間就想起
[00:22:01.000 --> 00:22:04.000]  上帝的審判
[00:22:04.000 --> 00:22:07.000]  又用火又祈禱
[00:22:07.000 --> 00:22:11.000]  突然間又火又審判又祈禱這個組合
[00:22:11.000 --> 00:22:13.000]  我想起創世紀
[00:22:13.000 --> 00:22:18.000]  都曾經發生了一個很重要的事件
[00:22:18.000 --> 00:22:24.000]  就是在創世紀的第十八章
[00:22:24.000 --> 00:22:28.000]  上帝監察到地上有兩個地方
[00:22:28.000 --> 00:22:31.000]  所當瑪、阿摩拉
[00:22:31.000 --> 00:22:33.000]  罪惡滔天
[00:22:33.000 --> 00:22:36.000]  他決定要下去看一看
[00:22:36.000 --> 00:22:40.000]  是不是我收錯風了
[00:22:40.000 --> 00:22:41.000]  我要認真看一看
[00:22:41.000 --> 00:22:43.000]  我不要這麼快毀滅
[00:22:43.000 --> 00:22:45.000]  但他要下去預備
[00:22:45.000 --> 00:22:48.000]  要去這兩個城之前
