
[00:00:00.000 --> 00:00:06.000]  「上帝的旨意行在地上,並如同行在天上」
[00:30:28.000 --> 00:30:41.000]  但我們總能夠在我們身邊,上帝讓我們見到的,我們能夠有些作為,令到他們受益。
[00:30:41.000 --> 00:30:47.000]  原來跟別人分享給予,其實也不是我們的習慣,
[00:30:47.000 --> 00:30:56.000]  不過如果我們肯去免人的債,肯顧念窮人,跟別人分享,
[00:30:56.000 --> 00:31:03.000]  這是最直接能夠處理我們那種自私自肥的方法。
[00:31:03.000 --> 00:31:13.000]  而且,憐憫人,善待人,更加是神悅納並且賜福的一個渠道。
[00:31:13.000 --> 00:31:21.000]  今年我有機會來參與教會對外撥款的工作,
[00:31:21.000 --> 00:31:30.000]  很體會教會也是按照上帝的心意,將弟兄姊妹的奉獻,
[00:31:30.000 --> 00:31:40.000]  來做很多的安排,為要人得建立,和神覺得推展。
[00:31:40.000 --> 00:31:50.000]  不單止在宣教的基金裡面,做一些神學教育,中國宣教,城市宣教,職場事工,文字報道,
[00:31:50.000 --> 00:32:00.000]  聖樂,或者是下一代的工作,我們會將弟兄姊妹的奉獻撥出去支持。
[00:32:00.000 --> 00:32:08.000]  我們也有慈惠的工作,是給予醫療關顧,監獄,更新,
[00:32:08.000 --> 00:32:15.000]  戒癮,支持弱勢社群,社關,和扶貧的工作。
[00:32:15.000 --> 00:32:22.000]  弟兄姊妹絕對可以透過神教我們的十一奉獻,
[00:32:22.000 --> 00:32:28.000]  透過教會來拓展神的工作,
[00:32:28.000 --> 00:32:33.000]  也可以用我們自己管理的方法,
[00:32:33.000 --> 00:32:41.000]  來將我們有承擔的事情,用我們的金錢禱告來支持。
[00:32:41.000 --> 00:32:51.000]  正如剛才提到的印度疫情,死傷非常嚴重,家庭破碎,
[00:32:51.000 --> 00:33:00.000]  如果我們有能力的話,可以透過對上帝的教導學習,
[00:33:00.000 --> 00:33:04.000]  我們和人分享,來叫人得建立。
[00:33:04.000 --> 00:33:11.000]  《新命紀》十五章一到十八節提醒我們,要免人的債,
[00:33:11.000 --> 00:33:16.000]  也要相信上帝的賜福。
[00:33:16.000 --> 00:33:24.000]  他提醒我們,總要伸手幫助你地上困苦貧窮的弟兄。
[00:33:24.000 --> 00:33:29.000]  不知道今天的教導又對我們有什麼提醒呢?
[00:33:29.000 --> 00:33:36.000]  我們能夠帶去見主的,其實一定不是金銀財白,
[00:33:36.000 --> 00:33:41.000]  但是我們怎樣能夠將上帝給我們的資源用得好,
[00:33:41.000 --> 00:33:48.000]  就趁我們還有時間的時候,我們好好計劃和經營,
[00:33:48.000 --> 00:33:53.000]  以致叫神得喜悅,也叫人認識真神。
[00:33:53.000 --> 00:33:56.000]  我們同心低頭祈禱。
[00:33:56.000 --> 00:34:02.000]  親愛的天父,我們很感謝你,
[00:34:02.000 --> 00:34:06.000]  因為你是一個愛世人的上帝。
[00:34:06.000 --> 00:34:11.000]  雖然我們現在這樣看,整個世界真的亂糟糟,
[00:34:11.000 --> 00:34:16.000]  但是我們仍然相信,這是天父世界,
[00:34:16.000 --> 00:34:25.000]  你的心意本就有很完美的盼望和對人帶來建立。
[00:34:25.000 --> 00:34:32.000]  所以求主你給我們有從你而來的智慧,
[00:34:32.000 --> 00:34:37.000]  以致不單止自己享受你給我們的豐盛,
[00:34:37.000 --> 00:34:40.000]  我們更加能夠流露你自己的性情,
[00:34:40.000 --> 00:34:43.000]  按著你喜悅的方法,
[00:34:43.000 --> 00:34:50.000]  叫我們能夠善用資源,也憐憫貧窮的人。
[00:34:50.000 --> 00:34:52.000]  多謝你對我們說話,
[00:34:52.000 --> 00:34:57.000]  願意你自己的子民,你的教會,
[00:34:57.000 --> 00:34:59.000]  能夠將你的心意顯明,
[00:34:59.000 --> 00:35:03.000]  叫世人不單止見到我們,
[00:35:03.000 --> 00:35:06.000]  他們能見到你是施恩的主,
[00:35:06.000 --> 00:35:11.000]  你愛人的心意沒有改變。
[00:35:11.000 --> 00:35:15.000]  我們同心祈禱,奉耶穌的名求,阿們。

