
[00:00:00.000 --> 00:00:02.000]  主持人:各位姐妹平安!
[00:07:20.800 --> 00:07:23.800]  但是當時是一個很重要的問題。
[00:07:23.800 --> 00:07:25.800]  這個問題為什麼重要呢?
[00:07:25.800 --> 00:07:30.800]  因為這個問題牽涉到怎樣才能得救。
[00:07:30.800 --> 00:07:33.800]  我們如果把時間轉一百年以後,
[00:07:33.800 --> 00:07:41.800]  我們這裡的人大部分都不在世上了。
[00:07:41.800 --> 00:07:46.800]  那麼我們要去哪裡呢?
[00:07:46.800 --> 00:07:50.800]  就要看你有沒有得救,對不對?
[00:07:50.800 --> 00:07:54.800]  所以得救不得救是一個很重要的問題。
[00:07:54.800 --> 00:07:57.800]  我們現在以為重要的,我們會很緊張,
[00:07:57.800 --> 00:08:00.800]  會搞到我們睡不著覺。
[00:08:00.800 --> 00:08:05.800]  但是你想想看一百年後,那些事情還重要嗎?
[00:08:05.800 --> 00:08:06.800]  不重要。
[00:08:06.800 --> 00:08:11.800]  一百年後最重要的事情是,你在哪裡?
[00:08:11.800 --> 00:08:13.800]  你有沒有得救?
[00:08:13.800 --> 00:08:19.800]  所以我常常問你,你到底明白怎麼樣才算得救嗎?
[00:08:19.800 --> 00:08:21.800]  你看在兩千年前,
[00:08:21.800 --> 00:08:25.800]  那些猶太人他們第一次掙扎的問題是,
[00:08:25.800 --> 00:08:28.800]  不守哥里怎能得救呢?
[00:08:28.800 --> 00:08:31.800]  怎能是屬於神的人呢?
[00:08:31.800 --> 00:08:35.800]  他們在掙扎這個問題。
[00:08:35.800 --> 00:08:39.800]  今天我們已經有聖經,我們很清楚地教導,
[00:08:39.800 --> 00:08:43.800]  我們知道真心悔改,真心悔改,
[00:08:43.800 --> 00:08:48.800]  信靠耶穌的人才是真的得救。
[00:08:48.800 --> 00:08:53.800]  改天我們再詳談這個話題,上次已經談過了。
[00:08:53.800 --> 00:08:56.800]  我們今天要看耶路撒冷會議。
[00:08:56.800 --> 00:08:59.800]  當時候保羅和巴拿巴在什麼地方呢?
[00:08:59.800 --> 00:09:01.800]  他們為什麼要去耶路撒冷呢?
[00:09:01.800 --> 00:09:03.800]  有沒有人記得剛才?
[00:09:03.800 --> 00:09:06.800]  基本上我們看這段經文,
[00:09:06.800 --> 00:09:11.800]  保羅、巴拿巴與他們大大紛爭論,
[00:09:11.800 --> 00:09:13.800]  這個時候他們是在安提阿。
[00:09:13.800 --> 00:09:18.800]  記不記得第一個宣教旅程,他們走了一圈,
[00:09:18.800 --> 00:09:20.800]  回去安提阿,
[00:09:20.800 --> 00:09:23.800]  回去安提阿那邊,就突然間有猶太人來爭論,
[00:09:23.800 --> 00:09:26.800]  不守哥里不得救。
[00:09:26.800 --> 00:09:32.800]  所以保羅和巴拿巴就與他們大大的紛爭辯論,
[00:09:32.800 --> 00:09:40.800]  門徒就定規叫保羅和巴拿巴和本會中幾個人
[00:09:40.800 --> 00:09:42.800]  為所辯論的事情呢?
[00:09:42.800 --> 00:09:45.800]  上耶路撒冷去見誰?
[00:09:45.800 --> 00:09:47.800]  使徒和長老。
[00:09:47.800 --> 00:09:49.800]  於是教會送他們起行。
[00:09:49.800 --> 00:09:53.800]  記不記得他們在敘利亞,在上面對嗎?
[00:09:53.800 --> 00:09:56.800]  然後他們經過斐尼基、撒瑪利亞,
[00:09:56.800 --> 00:09:59.800]  耶穌常常要經過的地方,
[00:09:59.800 --> 00:10:02.800]  隨處傳說外邦人歸祖的事。
[00:10:02.800 --> 00:10:04.800]  你看我們的保羅和巴拿巴,
[00:10:04.800 --> 00:10:06.800]  走到哪裡就傳到哪裡,
[00:10:06.800 --> 00:10:09.800]  隨處傳說外邦人信祖的事情,
[00:10:09.800 --> 00:10:13.800]  叫眾弟兄們都聖,歡喜啊!
[00:10:13.800 --> 00:10:16.800]  所以他們就是因為這個原因要去耶路撒冷,
[00:10:16.800 --> 00:10:19.800]  要見使徒和長老。
[00:10:19.800 --> 00:10:25.800]  那麼這段經文開始就告訴我們什麼關鍵詞呢?
[00:10:25.800 --> 00:10:27.800]  考考大家了啊!
[00:10:27.800 --> 00:10:29.800]  你如果讀這段經文,
[00:10:29.800 --> 00:10:31.800]  你覺得這裡有一個很關鍵的詞,
[00:10:31.800 --> 00:10:34.800]  你會選哪一個詞是關鍵的呢?
[00:10:34.800 --> 00:10:37.800]  有幾個人從猶太下來教訓弟兄說,
[00:10:37.800 --> 00:10:40.800]  你們洛布安摩西的規條就不得救,
[00:10:40.800 --> 00:10:42.800]  然後他們就去去去去去,
[00:10:42.800 --> 00:10:45.800]  然後就到處傳的時候就歸祖的事,
[00:10:45.800 --> 00:10:47.800]  就叫眾兄弟歡喜。
[00:10:47.800 --> 00:10:51.800]  到了耶路撒冷,教會和使徒並長老都接待他們,
[00:10:51.800 --> 00:10:55.800]  他們就述說神同他們所行的一切事。
[00:10:55.800 --> 00:10:59.800]  唯有幾個信徒是法利塞教門的人,
[00:10:59.800 --> 00:11:01.800]  起來!
[00:11:01.800 --> 00:11:04.800]  記住哦!這些是信徒哦!
[00:11:04.800 --> 00:11:08.800]  但是他們是法利塞教門的人。
[00:11:08.800 --> 00:11:10.800]  什麼叫法利塞教門呢?
[00:11:10.800 --> 00:11:14.800]  就是法利塞人的弟子,
[00:11:14.800 --> 00:11:16.800]  他們以前是跟法利塞人的。
[00:11:16.800 --> 00:11:21.800]  法利塞人是很嚴謹地跟那些猶太的規條律法的,
[00:11:21.800 --> 00:11:24.800]  什麼不能做,什麼不能做,
[00:11:24.800 --> 00:11:28.800]  要這樣才能夠算是和神心意的。
[00:11:28.800 --> 00:11:31.800]  安息日不能夠做任何工作,等等等等,
[00:11:31.800 --> 00:11:33.800]  怎麼樣才算工作?
[00:11:33.800 --> 00:11:37.800]  走多少路,走多了一步就算工作?
[00:11:37.800 --> 00:11:42.800]  所以這些人很保守,他們就說
[00:11:42.800 --> 00:11:45.800]  必須給外邦人行割禮。
[00:11:45.800 --> 00:11:47.800]  他們不是說猶太人行割禮,
[00:11:47.800 --> 00:11:48.800]  猶太人都行割禮了嘛。
[00:11:48.800 --> 00:11:50.800]  現在他們是說什麼呢?
[00:11:50.800 --> 00:11:52.800]  必須給外邦人行割禮,
[00:11:52.800 --> 00:11:55.800]  吩咐他們遵守摩西的律法。
[00:11:55.800 --> 00:11:59.800]  使徒和長老聚會商議這事,
[00:11:59.800 --> 00:12:01.800]  辯論已經多了,
[00:12:01.800 --> 00:12:04.800]  彼得就起來說,這個是後面我們才看。
[00:12:04.800 --> 00:12:07.800]  弟兄姐妹,請你們猜一猜,
[00:12:07.800 --> 00:12:11.800]  這段經裡面有什麼詞是關鍵詞?
[00:12:11.800 --> 00:12:13.800]  你會選什麼?
[00:12:13.800 --> 00:12:20.800]  得救,割禮,外邦人,還有呢?
[00:12:20.800 --> 00:12:25.800]  辯論,摩西。
[00:12:25.800 --> 00:12:30.800]  你們當中有一個猜對了。
[00:12:30.800 --> 00:12:32.800]  就是辯論。
[00:12:32.800 --> 00:12:38.800]  舉手了,沒有獎品,不好意思。
[00:12:38.800 --> 00:12:43.800]  在這裡你看到,
[00:12:43.800 --> 00:12:46.800]  他們大大紛爭辯論,
[00:12:46.800 --> 00:12:49.800]  他們就為所辯論的事,
[00:12:49.800 --> 00:12:53.800]  叫他們去耶路撒冷見長老使徒。
[00:12:53.800 --> 00:12:55.800]  他們在耶路撒冷了,
[00:12:55.800 --> 00:12:58.800]  使徒和長老聚會商議這件事情,
[00:12:58.800 --> 00:13:01.800]  然後這裡又寫辯論已經多了。
[00:13:01.800 --> 00:13:05.800]  所以這段經文一開始就讓我們進入一個氛圍,
[00:13:05.800 --> 00:13:09.800]  那個氛圍是一個辯論的氛圍。
[00:13:09.800 --> 00:13:13.800]  在信仰裡面,我們要想一想,
[00:13:13.800 --> 00:13:16.800]  基督徒可以不可以辯論呢?
[00:13:16.800 --> 00:13:19.800]  有些人不喜歡辯論的啊。
[00:13:19.800 --> 00:13:22.800]  這裡明顯他們辯論了,
[00:13:22.800 --> 00:13:24.800]  領袖都辯論了。
[00:13:24.800 --> 00:13:27.800]  那應該為什麼事情辯論呢?
[00:13:27.800 --> 00:13:30.800]  還有辯論的時候應該怎樣呢?
[00:13:30.800 --> 00:13:32.800]  這個是值得我們想的,
[00:13:32.800 --> 00:13:35.800]  因為這個也是我們生活的一部分。
[00:13:35.800 --> 00:13:37.800]  我們等一下再看答案。
[00:13:37.800 --> 00:13:41.800]  那麼在這裡,我們看到這件事情,
[00:13:41.800 --> 00:13:46.800]  事件是去到耶路撒冷是如何發展和結束。
[00:13:46.800 --> 00:13:48.800]  請大家留意幾個人物,
[00:13:48.800 --> 00:13:50.800]  三個階段的發展。
[00:13:50.800 --> 00:13:54.800]  一個是彼得。
[00:13:54.800 --> 00:13:57.800]  彼得就起來說,
[00:13:57.800 --> 00:14:01.800]  哇,大家如果跟著彼得的生命的成長,
[00:14:01.800 --> 00:14:03.800]  一定很為他感到驕傲,是嗎?
[00:14:03.800 --> 00:14:06.800]  他以前是魯莽衝動,
[00:14:06.800 --> 00:14:09.800]  每次說錯話的那一個人。
[00:14:09.800 --> 00:14:12.800]  現在他是一個代表教會站起來,
[00:14:12.800 --> 00:14:15.800]  說話的那一個。
[00:14:15.800 --> 00:14:18.800]  所以你如果也是那個魯莽衝動,
[00:14:18.800 --> 00:14:20.800]  常常說錯話的人,
[00:14:20.800 --> 00:14:22.800]  不要氣餒。
[00:14:22.800 --> 00:14:24.800]  把你自己的生命交給耶穌,
[00:14:24.800 --> 00:14:27.800]  以後可以為耶穌來說一些話。
[00:14:27.800 --> 00:14:29.800]  彼得就起來說什麼呢?
[00:14:29.800 --> 00:14:31.800]  他說,諸位弟兄,
[00:14:31.800 --> 00:14:34.800]  你們知道神早已在你們中間揀選了我,
[00:14:34.800 --> 00:14:38.800]  叫外邦人從我口中得聽福音之道,
[00:14:38.800 --> 00:14:39.800]  而且相信,
[00:14:39.800 --> 00:14:43.800]  知道人心的神也為他們做了見證,
[00:14:43.800 --> 00:14:46.800]  賜聖靈給他們,正如給我們一樣。
[00:14:46.800 --> 00:14:50.800]  賜聖靈給他們,正如給我們一樣。
[00:14:50.800 --> 00:14:52.800]  又借著信,
[00:14:52.800 --> 00:14:54.800]  接近了他們的心。
[00:14:54.800 --> 00:14:55.800]  借著什麼?
[00:14:55.800 --> 00:14:57.800]  信,接近他們的心,
[00:14:57.800 --> 00:15:00.800]  並不分他們我們。
[00:15:00.800 --> 00:15:02.800]  彼得為什麼有這樣的確信呢?
[00:15:02.800 --> 00:15:05.800]  記不記得彼得經歷過什麼呢?
[00:15:05.800 --> 00:15:08.800]  看過天上的異象,
[00:15:08.800 --> 00:15:11.800]  叫他吃猶太人不能吃的,
[00:15:11.800 --> 00:15:13.800]  不接近的食物,
[00:15:13.800 --> 00:15:14.800]  然後告訴他,
[00:15:14.800 --> 00:15:17.800]  救恩也是給外邦人的。
[00:15:17.800 --> 00:15:19.800]  然後又讓他看到,
[00:15:19.800 --> 00:15:21.800]  那個羅馬的軍官,
[00:15:21.800 --> 00:15:22.800]  是外邦人,
[00:15:22.800 --> 00:15:23.800]  竟然信主的時候,
[00:15:23.800 --> 00:15:25.800]  聖靈充滿他。
[00:15:25.800 --> 00:15:27.800]  所以上帝預備了他,
[00:15:27.800 --> 00:15:29.800]  他就能夠講這些。
[00:15:29.800 --> 00:15:31.800]  現在他第十集說什麼呢?
[00:15:31.800 --> 00:15:33.800]  現在為什麼試探神,
[00:15:33.800 --> 00:15:37.800]  要把我們祖宗和我們所不能夠負的惡,
[00:15:37.800 --> 00:15:41.800]  放在門徒的景象上呢?
[00:15:41.800 --> 00:15:42.800]  請你留意,
[00:15:42.800 --> 00:15:48.800]  我們祖宗和我們都不能負的惡,
[00:15:48.800 --> 00:15:50.800]  這表示什麼?
[00:15:50.800 --> 00:15:51.800]  這表示,
[00:15:51.800 --> 00:15:54.800]  所有的猶太人,
[00:15:54.800 --> 00:15:58.800]  其實都守不了律法。
[00:15:58.800 --> 00:15:59.800]  守不了律法。
[00:15:59.800 --> 00:16:03.800]  這句話告訴我們彼得很誠實的說,
[00:16:03.800 --> 00:16:06.800]  我們的祖宗能守得了摩西的律法嗎?
[00:16:06.800 --> 00:16:07.800]  不能。
[00:16:07.800 --> 00:16:08.800]  我們能嗎?
[00:16:08.800 --> 00:16:09.800]  也不能。
[00:16:09.800 --> 00:16:14.800]  人不能夠靠自己得到上帝的喜悅的。
[00:16:14.800 --> 00:16:19.800]  他是因著主耶穌,
[00:16:19.800 --> 00:16:20.800]  因著信,
[00:16:20.800 --> 00:16:22.800]  潔氣興興。
[00:16:22.800 --> 00:16:27.800]  我們得救乃是因主耶穌的恩和他們一樣。
[00:16:27.800 --> 00:16:30.800]  主耶穌的恩和他們一樣。
[00:16:30.800 --> 00:16:31.800]  這是我們知道的。
[00:16:31.800 --> 00:16:33.800]  彼得先講話,
[00:16:33.800 --> 00:16:36.800]  講話了之後你知道發生什麼事情嗎?
[00:16:36.800 --> 00:16:37.800]  想想看,
[00:16:37.800 --> 00:16:39.800]  我們都在爭論辯論,
[00:16:39.800 --> 00:16:41.800]  彼得站起來講了這番話,
[00:16:41.800 --> 00:16:44.800]  立刻你就會發現,
[00:16:44.800 --> 00:16:47.800]  大家都默默無聲,
[00:16:47.800 --> 00:16:51.800]  默默無聲在思考啦。
[00:16:51.800 --> 00:16:54.800]  因為彼得我們認識啊,
[00:16:54.800 --> 00:16:56.800]  他為主服事,
[00:16:56.800 --> 00:16:57.800]  他講的話,
[00:16:57.800 --> 00:16:58.800]  但是有些人在想,
[00:16:58.800 --> 00:16:59.800]  是嗎?
[00:16:59.800 --> 00:17:03.800]  他們有外邦人真的是可以不用割離嗎?
[00:17:03.800 --> 00:17:05.800]  在思考彼得的話。
[00:17:05.800 --> 00:17:10.800]  然後就有兩個人物又出來了,
[00:17:10.800 --> 00:17:14.800]  就是從敘利亞過來這裡的巴拿巴跟保羅,
[00:17:14.800 --> 00:17:17.800]  他們就站起來訴說
[00:17:17.800 --> 00:17:21.800]  神借著他們在外邦人中所行的神跡奇事。
[00:17:21.800 --> 00:17:22.800]  聖經沒有詳細說,
[00:17:22.800 --> 00:17:24.800]  因為太多了。
[00:17:24.800 --> 00:17:25.800]  外邦人怎麼樣信主,
[00:17:25.800 --> 00:17:26.800]  怎麼樣得救,
[00:17:26.800 --> 00:17:27.800]  怎麼樣得醫治,
[00:17:27.800 --> 00:17:29.800]  就講。
[00:17:29.800 --> 00:17:33.800]  結果我說還有三組人物,
[00:17:33.800 --> 00:17:34.800]  有彼得,
[00:17:34.800 --> 00:17:38.800]  中間有巴拿巴跟保羅,
[00:17:38.800 --> 00:17:41.800]  後面還有誰?
[00:17:41.800 --> 00:17:42.800]  非常好啊!
[00:17:42.800 --> 00:17:44.800]  信主久了弟兄姐妹就知道。
[00:17:44.800 --> 00:17:48.800]  另外一個領袖雅各,
[00:17:48.800 --> 00:17:50.800]  他們注了身,
[00:17:50.800 --> 00:17:51.800]  雅各就說,
[00:17:51.800 --> 00:17:53.800]  雅各就站起來了。
[00:17:53.800 --> 00:17:54.800]  諸位弟兄,
[00:17:54.800 --> 00:17:56.800]  請聽我的話。
[00:17:56.800 --> 00:17:57.800]  方才西門,
[00:17:57.800 --> 00:17:59.800]  西門就是彼得,
[00:17:59.800 --> 00:18:03.800]  訴說神當初怎麼樣眷顧外邦人,
[00:18:03.800 --> 00:18:07.800]  從他們中間選取百姓歸於自己的名下,
[00:18:07.800 --> 00:18:11.800]  眾先知的話也與這意思相合。
[00:18:11.800 --> 00:18:13.800]  雅各在做什麼?
[00:18:13.800 --> 00:18:18.800]  引用先知舊約神的話語,
[00:18:18.800 --> 00:18:21.800]  正如經上所寫的,
[00:18:21.800 --> 00:18:23.800]  此後我要回來,
[00:18:23.800 --> 00:18:28.800]  重新修造大魏倒塌的葬墓。
[00:18:28.800 --> 00:18:30.800]  大魏倒塌的葬墓就是神的家,
[00:18:30.800 --> 00:18:31.800]  神的殿,
[00:18:31.800 --> 00:18:35.800]  把那破壞的重新修造建立起來,
[00:18:35.800 --> 00:18:37.800]  叫剩餘的人,
[00:18:37.800 --> 00:18:41.800]  就是凡稱我名下的外邦人,
[00:18:41.800 --> 00:18:44.800]  都尋求主。
[00:18:44.800 --> 00:18:46.800]  這話是從創世以來,
[00:18:46.800 --> 00:18:49.800]  寫明這事的主說的。
[00:18:49.800 --> 00:18:55.800]  這些主的門徒在上帝的聖靈進入他們的生命之後,
[00:18:55.800 --> 00:18:57.800]  能夠從神的靈,
[00:18:57.800 --> 00:18:58.800]  神的智慧,
[00:18:58.800 --> 00:19:02.800]  重新地看他們從小就讀的聖經,
[00:19:02.800 --> 00:19:04.800]  重新地理解,
[00:19:04.800 --> 00:19:06.800]  看到重點了。
[00:19:06.800 --> 00:19:07.800]  以前看到,
[00:19:07.800 --> 00:19:09.800]  但是沒去留意。
[00:19:09.800 --> 00:19:10.800]  現在看到,
[00:19:10.800 --> 00:19:11.800]  想起,
[00:19:11.800 --> 00:19:13.800]  是講到外邦人也會這樣得救,
[00:19:13.800 --> 00:19:14.800]  不分你我,
[00:19:14.800 --> 00:19:17.800]  雅各就起來說這話了。
[00:19:17.800 --> 00:19:20.800]  然後呢?
[00:19:20.800 --> 00:19:22.800]  然後還說了一件事情,
[00:19:22.800 --> 00:19:23.800]  才會結束。
[00:19:23.800 --> 00:19:28.800]  他要使外邦人至少不用受割離,
[00:19:28.800 --> 00:19:30.800]  因為得救是靠耶穌,
[00:19:30.800 --> 00:19:32.800]  但是要守三件事情。
[00:19:32.800 --> 00:19:33.800]  哪三件事情呢?
[00:19:33.800 --> 00:19:36.800]  請大家看聖經。
[00:19:36.800 --> 00:19:38.800]  所以雅各繼續說,
[00:19:38.800 --> 00:19:39.800]  據我所見,
[00:19:39.800 --> 00:19:42.800]  不可為難那歸服神的外邦人,
[00:19:42.800 --> 00:19:44.800]  不要為難他們。
[00:19:44.800 --> 00:19:47.800]  只要寫信吩咐他們,
[00:19:47.800 --> 00:19:48.800]  禁戒有幾個禁戒?
[00:19:48.800 --> 00:19:49.800]  三個禁戒。
[00:19:49.800 --> 00:19:50.800]  第一個禁戒,
[00:19:50.800 --> 00:19:53.800]  不要做這些事情,
[00:19:53.800 --> 00:19:55.800]  偶像的誤會。
[00:19:55.800 --> 00:19:56.800]  第二,
[00:19:56.800 --> 00:19:58.800]  姦淫。
[00:19:58.800 --> 00:19:59.800]  第三,
[00:19:59.800 --> 00:20:00.800]  要禁戒,
[00:20:00.800 --> 00:20:04.800]  要禁戒勒死的牲畜和血。
[00:20:04.800 --> 00:20:06.800]  因為從古以來,
[00:20:06.800 --> 00:20:08.800]  摩西的書在各城有人傳講,
[00:20:08.800 --> 00:20:12.800]  每逢安息日在會堂里誦讀。
[00:20:12.800 --> 00:20:14.800]  這三件事情,
[00:20:14.800 --> 00:20:19.800]  是外邦人會去做的。
[00:20:19.800 --> 00:20:23.800]  而同時是猶太人很在意的,
[00:20:23.800 --> 00:20:25.800]  在當時候。
[00:20:25.800 --> 00:20:27.800]  所以雅各提出了這三樣事情,
[00:20:27.800 --> 00:20:29.800]  但是同時這三樣事情,
[00:20:29.800 --> 00:20:30.800]  有它的原則。
[00:20:30.800 --> 00:20:33.800]  是什麼原則呢?
[00:20:33.800 --> 00:20:34.800]  第一個禁戒,
[00:20:34.800 --> 00:20:36.800]  是要偶像的誤會。
[00:20:36.800 --> 00:20:37.800]  不要去拜偶像,
[00:20:37.800 --> 00:20:42.800]  要看重對神的忠誠。
[00:20:42.800 --> 00:20:47.800]  不要又信上帝,
[00:20:47.800 --> 00:20:50.800]  又去看星座。
[00:20:50.800 --> 00:20:54.800]  又信上帝,
