
[00:00:00.000 --> 00:00:03.200]  感恩和我們的弟兄姐妹再次的相聚
[00:01:33.360 --> 00:01:35.600]  以至於可以重新站立
[00:01:35.600 --> 00:01:37.100]  靠主得勝
[00:01:37.100 --> 00:01:38.980]  扭轉各樣的失敗
[00:01:38.980 --> 00:01:41.480]  主啊我們要恭敬的將以下
[00:01:41.480 --> 00:01:43.480]  向主祢傾聽
[00:01:43.480 --> 00:01:45.280]  祢真道的環節
[00:01:45.280 --> 00:01:47.280]  交在主祢的手中
[00:01:47.280 --> 00:01:49.280]  願我口中的言語
[00:01:49.280 --> 00:01:51.480]  眾弟兄姐妹的心懷意念
[00:01:51.480 --> 00:01:53.880]  都得蒙天父上帝祢的願啊
[00:01:53.880 --> 00:01:55.880]  同心禱告奉主明求
[00:01:55.880 --> 00:01:57.080]  Amen
[00:01:57.080 --> 00:02:01.080]  好那麼講到了約書亞記的第七章
[00:02:01.080 --> 00:02:03.080]  就講到了其實以色列民
[00:02:03.080 --> 00:02:06.080]  整個的過程已經進入到了
[00:02:06.080 --> 00:02:07.580]  應許之地
[00:02:07.580 --> 00:02:10.580]  他們渡過了一條河叫做什麼河啊
[00:02:10.580 --> 00:02:12.580]  約旦河
[00:02:12.580 --> 00:02:15.080]  從約旦河以東到了以西
[00:02:15.080 --> 00:02:18.080]  甚至在過程當中經歷了神跡
[00:02:18.080 --> 00:02:20.580]  約旦河水也好像紅海一樣
[00:02:20.580 --> 00:02:22.080]  就分開
[00:02:22.080 --> 00:02:24.080]  經歷了這樣神跡
[00:02:24.080 --> 00:02:27.080]  甚至在攻打第一座城池
[00:02:27.080 --> 00:02:29.080]  耶利哥城的時候呢
[00:02:29.080 --> 00:02:31.580]  也經歷了神跡
[00:02:31.580 --> 00:02:34.080]  面對之前這一座
[00:02:34.080 --> 00:02:37.080]  城池很堅固的城的時候
[00:02:37.080 --> 00:02:39.080]  神就吩咐以色列民啊
[00:02:39.080 --> 00:02:41.080]  用特別的七天
[00:02:41.080 --> 00:02:44.080]  不同的繞城的次數的方式
[00:02:44.080 --> 00:02:47.080]  城牆就倒塌了下來啊
[00:02:47.080 --> 00:02:51.080]  以至於在六章的最後一節的時候就說了
[00:02:51.080 --> 00:02:53.580]  耶和華與約書亞同在
[00:02:53.580 --> 00:02:58.080]  約書亞的名聲小扬遍地
[00:02:58.080 --> 00:03:01.080]  傳扬遍地
[00:03:01.080 --> 00:03:03.080]  那麼以至於我們就看
[00:03:03.080 --> 00:03:05.080]  整個以色列民
[00:03:05.080 --> 00:03:10.080]  都在整個的得勝和經歷恩典的過程當中
[00:03:10.080 --> 00:03:12.080]  充滿了各樣的榮耀
[00:03:12.080 --> 00:03:15.080]  但是到了第七章的時候
[00:03:15.080 --> 00:03:19.080]  他們要攻打一座更小的城池的時候
[00:03:19.080 --> 00:03:23.080]  卻遇到了一次特別的失敗啊
[00:03:23.080 --> 00:03:24.580]  這座的城池呢
[00:03:24.580 --> 00:03:26.580]  叫做艾城
[00:03:26.580 --> 00:03:28.580]  艾城
[00:03:28.580 --> 00:03:31.580]  艾城呢它沒有堅固的城牆
[00:03:31.580 --> 00:03:33.580]  卻呢讓以色列民
[00:03:33.580 --> 00:03:35.580]  去攻打以後呢
[00:03:35.580 --> 00:03:36.580]  卻逃跑
[00:03:36.580 --> 00:03:39.580]  有三十六人呢在當中還被擊殺啊
[00:03:39.580 --> 00:03:42.580]  他們面對了一次的潰敗
[00:03:42.580 --> 00:03:46.580]  所以呢在這裡呢就有特別的一個形容詞啊
[00:03:46.580 --> 00:03:49.580]  形容當時的以色列民啊
[00:03:49.580 --> 00:03:51.580]  形容當時的以色列民
[00:03:51.580 --> 00:03:55.580]  眾民的心就消化如水啊
[00:03:55.580 --> 00:03:58.580]  消化如水就代表了心灰意冷
[00:03:58.580 --> 00:03:59.580]  士氣渙散
[00:03:59.580 --> 00:04:02.580]  毫無鬥志和失去了勇氣
[00:04:02.580 --> 00:04:05.580]  那麼如果留心的弟兄姐妹
[00:04:05.580 --> 00:04:09.580]  在之前的章節裡面會看到這樣的詞
[00:04:09.580 --> 00:04:14.580]  是形容迦南地本地的那些原住民的
[00:04:14.580 --> 00:04:18.580]  看到耶和華行的騎士以後
[00:04:18.580 --> 00:04:22.580]  眾迦南地的原住民還有眾王呢
[00:04:22.580 --> 00:04:24.580]  就消化如水了
[00:04:24.580 --> 00:04:26.580]  無心抵抗啊
[00:04:26.580 --> 00:04:28.580]  這個時候這樣一個詞語
[00:04:28.580 --> 00:04:31.580]  卻淋到了以色列民的中間
[00:04:31.580 --> 00:04:33.580]  要面對這次的失敗
[00:04:33.580 --> 00:04:36.580]  那麼同樣在成功以後呢
[00:04:36.580 --> 00:04:38.580]  不一定都會是勝利
[00:04:38.580 --> 00:04:40.580]  接續著勝利啊
[00:04:40.580 --> 00:04:43.580]  還有很多的可能性是
[00:04:43.580 --> 00:04:48.580]  成功以後卻引致到了失敗
[00:04:48.580 --> 00:04:49.580]  這樣的例子呢
[00:04:49.580 --> 00:04:52.580]  在我們的耳聞目睹當中呢
[00:04:52.580 --> 00:04:53.580]  時有發生
[00:04:53.580 --> 00:04:57.580]  也經常會在我們的生命裡面遇到
[00:04:57.580 --> 00:05:00.580]  讓我比較有印象深刻的一個例子呢
[00:05:00.580 --> 00:05:05.580]  就來自於一次在汶川大地震當中
[00:05:05.580 --> 00:05:09.580]  當時英勇表現的一個孩子啊
[00:05:09.580 --> 00:05:10.580]  這個孩子呢
[00:05:10.580 --> 00:05:15.580]  他的名字呢叫做這個雷楚年
[00:05:15.580 --> 00:05:16.580]  雷楚年
[00:05:16.580 --> 00:05:19.580]  他當時呢才是在讀中學的一個同學啊
[00:05:19.580 --> 00:05:20.580]  一個學生啊
[00:05:20.580 --> 00:05:22.580]  甚至還在想啊
[00:05:22.580 --> 00:05:24.580]  就和我們中學生團契
[00:05:24.580 --> 00:05:27.580]  那些孩子同樣的年紀
[00:05:27.580 --> 00:05:30.580]  在一個一如既往的一個下午
[00:05:30.580 --> 00:05:32.580]  哪一年啊
[00:05:32.580 --> 00:05:34.580]  大家還記得汶川大地震
[00:05:34.580 --> 00:05:38.580]  2008年的5月12日
[00:05:38.580 --> 00:05:41.580]  在一個再平常不過的下午
[00:05:41.580 --> 00:05:43.580]  他上完課以後呢
[00:05:43.580 --> 00:05:45.580]  就在那邊等候的時候
[00:05:45.580 --> 00:05:47.580]  突然就發現了
[00:05:47.580 --> 00:05:48.580]  地動山搖
[00:05:48.580 --> 00:05:50.580]  有老師就呼喊了
[00:05:50.580 --> 00:05:51.580]  地震了
[00:05:51.580 --> 00:05:52.580]  大家快跑啊
[00:05:52.580 --> 00:05:53.580]  他很快
[00:05:53.580 --> 00:05:56.580]  第一個已經跑到了超產區了
[00:05:56.580 --> 00:05:58.580]  但是他跑到了超產區以後呢
[00:05:58.580 --> 00:05:59.580]  他就想到了
[00:05:59.580 --> 00:06:01.580]  不行啊
[00:06:01.580 --> 00:06:04.580]  我還有同學還在教室裡邊呢
[00:06:04.580 --> 00:06:05.580]  於是他又折返回去
[00:06:05.580 --> 00:06:09.580]  提醒那些躲在教室墻角的那些孩子啊
[00:06:09.580 --> 00:06:11.580]  快跑快跑
[00:06:11.580 --> 00:06:12.580]  跑出去
[00:06:12.580 --> 00:06:16.580]  叫了陸續的前五個六個跑出去以後
[00:06:16.580 --> 00:06:19.580]  還有第七個的女孩子啊
[00:06:19.580 --> 00:06:23.580]  被嚇到腳已經走不了路了
[00:06:23.580 --> 00:06:26.580]  他就想辦法推啊拉啊也好啊
[00:06:26.580 --> 00:06:28.580]  把那個女孩子推出去
[00:06:28.580 --> 00:06:29.580]  他推出去以後呢
[00:06:29.580 --> 00:06:32.580]  突然有這個水泥墻面就倒塌下來啊
[00:06:32.580 --> 00:06:35.580]  讓他困在了那個樓層裡邊去了
[00:06:35.580 --> 00:06:37.580]  他怎麼辦啊
[00:06:37.580 --> 00:06:38.580]  他也很激緊啊
[00:06:38.580 --> 00:06:39.580]  很勇敢啊
[00:06:39.580 --> 00:06:41.580]  他就想到
[00:06:41.580 --> 00:06:43.580]  我要往樓上跑
[00:06:43.580 --> 00:06:44.580]  跑了以後呢
[00:06:44.580 --> 00:06:47.580]  樓上還有一棵院子裡邊的樹
[00:06:47.580 --> 00:06:49.580]  跑到二樓以後呢
[00:06:49.580 --> 00:06:50.580]  跳到那棵樹上的時候
[00:06:50.580 --> 00:06:53.580]  整棟教學樓就垮塌下來了
[00:06:53.580 --> 00:06:55.580]  因著他的英勇事蹟啊
[00:06:55.580 --> 00:06:59.580]  他就救出來了七位的同學
[00:06:59.580 --> 00:07:00.580]  七位的同學
[00:07:00.580 --> 00:07:03.580]  那麼因著他這樣英勇的事蹟啊
[00:07:03.580 --> 00:07:06.580]  他之後還參加了志願者啊
[00:07:06.580 --> 00:07:08.580]  還在安慰其他受傷的孩子啊
[00:07:08.580 --> 00:07:10.580]  災區裡面的孩子啊
[00:07:10.580 --> 00:07:13.580]  因著他這樣英勇的事蹟啊
[00:07:13.580 --> 00:07:18.580]  他獲評為當年這個感動中國的人物
[00:07:18.580 --> 00:07:22.580]  甚至呢還是汶川抗震的小英雄嘛
[00:07:22.580 --> 00:07:24.580]  抗震救災的英雄
[00:07:24.580 --> 00:07:26.580]  那麼年紀輕輕的一個孩子
[00:07:26.580 --> 00:07:30.580]  就有這樣多的殊榮圍繞著他
[00:07:30.580 --> 00:07:33.580]  那麼他也獲得了各樣的照顧啊
[00:07:33.580 --> 00:07:35.580]  各樣的英雄的報告會的事蹟
[00:07:35.580 --> 00:07:38.580]  就邀請他一起去巡演
[00:07:38.580 --> 00:07:39.580]  做報告
[00:07:39.580 --> 00:07:44.580]  很多鮮花和展身也就簇擁著他
[00:07:44.580 --> 00:07:45.580]  甚至呢
[00:07:45.580 --> 00:07:49.580]  當時很多人遙不可及的重點中學啊
[00:07:49.580 --> 00:07:52.580]  也特別魄力取錄了他
[00:07:52.580 --> 00:07:55.580]  那麼但是他在就讀了新的一個中學
[00:07:55.580 --> 00:07:57.580]  環境以後呢
[00:07:57.580 --> 00:08:01.580]  卻沒有因為這些的事蹟啊
[00:08:01.580 --> 00:08:03.580]  的展身啊
[00:08:03.580 --> 00:08:06.580]  而更加的越發的去努力的去學習
[00:08:06.580 --> 00:08:10.580]  反而呢是沉浸在了這些鮮花和展身的
[00:08:10.580 --> 00:08:12.580]  虛榮裡面去啊
[00:08:12.580 --> 00:08:14.580]  以至於呢無心向學
[00:08:14.580 --> 00:08:18.580]  在社會上呢也認識了很多的同伴
[00:08:18.580 --> 00:08:21.580]  在高消費的環境裡面呢
[00:08:21.580 --> 00:08:24.580]  逐漸迷失了生命的本相
[00:08:24.580 --> 00:08:26.580]  還有意義
[00:08:26.580 --> 00:08:29.580]  開始需要金錢來維持自己的
[00:08:29.580 --> 00:08:31.580]  享樂的生活
[00:08:31.580 --> 00:08:33.580]  以至於呢後面的日子啊
[00:08:33.580 --> 00:08:37.580]  他要透過別人覺得他是這樣一個
[00:08:37.580 --> 00:08:39.580]  好的身份啊
[00:08:39.580 --> 00:08:41.580]  就取得了各樣的信任以後呢
[00:08:41.580 --> 00:08:46.580]  就借貸辦事的這些辦事的錢財款項
[00:08:46.580 --> 00:08:50.580]  就在他的生命當中逐漸走向了墮落啊
[00:08:50.580 --> 00:08:52.580]  以至於在之後啊
[00:08:52.580 --> 00:08:55.580]  新聞在看到他的生命的時候呢
[00:08:55.580 --> 00:08:56.580]  我們就看到啊
[00:08:56.580 --> 00:08:58.580]  他卻背叛入獄啊
[00:08:58.580 --> 00:09:00.580]  在他的生命裡面卻
[00:09:00.580 --> 00:09:02.580]  這個詐騙罪
[00:09:02.580 --> 00:09:04.580]  七十餘萬元啊
[00:09:04.580 --> 00:09:06.580]  要背叛入獄
[00:09:06.580 --> 00:09:09.580]  他的生命呢讓很多人唏噓不已
[00:09:09.580 --> 00:09:11.580]  那麼英勇的一個少年
[00:09:11.580 --> 00:09:13.580]  連自己生命都不顧的一個人
[00:09:13.580 --> 00:09:15.580]  願意去救人的人
[00:09:15.580 --> 00:09:18.580]  之後卻成為了一個詐騙犯
[00:09:18.580 --> 00:09:21.580]  卻騙了不少的人物啊
[00:09:21.580 --> 00:09:23.580]  當然在我們的生命裡面
[00:09:23.580 --> 00:09:26.580]  看到這種類似的例子
[00:09:26.580 --> 00:09:28.580]  絕不在少數
[00:09:28.580 --> 00:09:30.580]  例如出身寒門
[00:09:30.580 --> 00:09:32.580]  位居高官的人士
[00:09:32.580 --> 00:09:34.580]  最後卻落馬了
[00:09:34.580 --> 00:09:36.580]  被腐敗了
[00:09:36.580 --> 00:09:37.580]  例如刻苦努力
[00:09:37.580 --> 00:09:38.580]  創業成功的人士
[00:09:38.580 --> 00:09:41.580]  最後卻身敗名裂
[00:09:41.580 --> 00:09:44.580]  很多的人就令人唏噓不已啊
[00:09:44.580 --> 00:09:46.580]  在我們的聖經的記載當中
[00:09:46.580 --> 00:09:48.580]  也會有人啊
[00:09:48.580 --> 00:09:51.580]  經歷了生命當中的失敗
[00:09:51.580 --> 00:09:53.580]  經歷了當中的失敗
[00:09:53.580 --> 00:09:55.580]  例如因著妒忌
[00:09:55.580 --> 00:09:57.580]  被他的兄長
[00:09:57.580 --> 00:09:59.580]  所賣到埃及的約瑟
[00:09:59.580 --> 00:10:01.580]  因著群眾的壓力
[00:10:01.580 --> 00:10:05.580]  被迫要鑄造這個金牛毒的亞倫
[00:10:05.580 --> 00:10:06.580]  因著懼怕
[00:10:06.580 --> 00:10:08.580]  要把他的妻子
[00:10:08.580 --> 00:10:11.580]  當作是他妹妹的亞伯拉罕
[00:10:11.580 --> 00:10:13.580]  後來的亞伯拉罕
[00:10:13.580 --> 00:10:15.580]  他們都遇到了各樣的失敗
[00:10:15.580 --> 00:10:17.580]  人生的困境
[00:10:17.580 --> 00:10:19.580]  但他們卻有不同的路向
[00:10:19.580 --> 00:10:21.580]  就是因著神
[00:10:21.580 --> 00:10:23.580]  在他們的生命當中
[00:10:23.580 --> 00:10:26.580]  卻產生了各樣的扭轉
[00:10:26.580 --> 00:10:29.580]  靠神扭轉了他們當中的失敗
[00:10:29.580 --> 00:10:31.580]  各位弟兄姊妹
[00:10:31.580 --> 00:10:34.580]  我們的生命的旅程當中
[00:10:34.580 --> 00:10:36.580]  遇到失敗
[00:10:36.580 --> 00:10:39.580]  真的也是很平常的一件事情
[00:10:39.580 --> 00:10:41.580]  也會遇到各樣的試探
[00:10:41.580 --> 00:10:45.580]  我們甚至也會有跌倒軟弱的時候
[00:10:45.580 --> 00:10:49.580]  但是考驗我們一個基督徒
[00:10:49.580 --> 00:10:52.580]  成熟生命力的不同點就是
[00:10:52.580 --> 00:10:55.580]  我們是因著失敗跌倒
[00:10:55.580 --> 00:10:57.580]  意覺不振了呢
[00:10:57.580 --> 00:11:00.580]  而是靠著神可以重新站立
[00:11:00.580 --> 00:11:03.580]  可以發現問題的所在
[00:11:03.580 --> 00:11:05.580]  重新站立起來
[00:11:05.580 --> 00:11:07.580]  活出榮耀的生命
[00:11:07.580 --> 00:11:09.580]  勝過這些失敗呢
[00:11:09.580 --> 00:11:13.580]  它就是對於我們一個基督徒的生命
[00:11:13.580 --> 00:11:15.580]  的一種考驗
[00:11:15.580 --> 00:11:20.580]  也是當時神透過亞當犯罪
[00:11:20.580 --> 00:11:23.580]  讓以色列民讓約書亞
[00:11:23.580 --> 00:11:27.580]  學到的一個特別的生命功課
[00:11:27.580 --> 00:11:30.580]  那麼既然試探和失敗
[00:11:30.580 --> 00:11:33.580]  不是一個特別的事情
[00:11:33.580 --> 00:11:36.580]  意外的事情才會遇到的
[00:11:36.580 --> 00:11:38.580]  甚至很普遍的事情
[00:11:38.580 --> 00:11:42.580]  那我們怎麼樣來看待生命中的失敗呢
[00:11:42.580 --> 00:11:45.580]  結合今天的這段經文啊
[00:11:45.580 --> 00:11:47.580]  我特別總結了三點
[00:11:47.580 --> 00:11:51.580]  當時試探整個以色列民
[00:11:51.580 --> 00:11:55.580]  或者是約書亞學到的功課
[00:11:55.580 --> 00:12:00.580]  今天也盼望成為我們的警醒
[00:12:00.580 --> 00:12:04.580]  我們每一位跟隨神門徒的功課
[00:12:04.580 --> 00:12:05.580]  讓我們去學習它
[00:12:05.580 --> 00:12:08.580]  讓我們學到這些功課
[00:12:08.580 --> 00:12:10.580]  首先呢第一點啊
[00:12:10.580 --> 00:12:15.580]  要找到失敗的核心原因
[00:12:15.580 --> 00:12:19.580]  特別做了很多的這些的語系詞
[00:12:19.580 --> 00:12:22.580]  不單是找到失敗的原因啊
[00:12:22.580 --> 00:12:26.580]  找到失敗的核心原因
[00:12:26.580 --> 00:12:28.580]  為什麼這樣說呢
[00:12:28.580 --> 00:12:30.580]  因為因由當時
[00:12:30.580 --> 00:12:35.580]  這一場以色列民在愛城當中的失敗
[00:12:35.580 --> 00:12:37.580]  透過經文啊
[00:12:37.580 --> 00:12:41.580]  有很多的聖經學者
[00:12:41.580 --> 00:12:43.580]  也有很多的詩經家
[00:12:43.580 --> 00:12:47.580]  羅列出了各種各樣的原因出來啊
[00:12:47.580 --> 00:12:51.580]  其中的原因也真的是有其中的因素的
[00:12:51.580 --> 00:12:53.580]  我們一起來看其中的原因啊
[00:12:53.580 --> 00:12:55.580]  一起來看其中的原因
[00:12:55.580 --> 00:12:57.580]  首先會有什麼的原因呢
[00:12:57.580 --> 00:13:00.580]  在第七章的第二節
[00:13:00.580 --> 00:13:03.580]  還有第三節裡面就看了啊
[00:13:03.580 --> 00:13:06.580]  他就回到那裡
[00:13:06.580 --> 00:13:09.580]  回到約書亞那裡就對他說了
[00:13:09.580 --> 00:13:11.580]  那些探子回去了
[00:13:11.580 --> 00:13:13.580]  就對約書亞說了
[00:13:13.580 --> 00:13:16.580]  眾民不必都上去
[00:13:16.580 --> 00:13:19.580]  只要兩三千人上去
[00:13:19.580 --> 00:13:21.580]  就能攻取愛城
[00:13:21.580 --> 00:13:24.580]  不必勞累眾民都去
[00:13:24.580 --> 00:13:27.580]  因為那裡的人少啊
[00:13:27.580 --> 00:13:30.580]  所以其中有一個原因就是
[00:13:30.580 --> 00:13:34.580]  因為輕敵而引致的失敗
[00:13:34.580 --> 00:13:37.580]  確實也有這方面的原因啊
[00:13:37.580 --> 00:13:40.580]  因為輕敵引致的失敗
[00:13:40.580 --> 00:13:42.580]  因為人少啦
[00:13:42.580 --> 00:13:45.580]  只要派多少人去啊
[00:13:45.580 --> 00:13:47.580]  兩三千人去就好了
[00:13:47.580 --> 00:13:49.580]  眾民都不用去了啊
[00:13:49.580 --> 00:13:52.580]  輕敵也可能有這方面的原因啊
[00:13:52.580 --> 00:13:54.580]  好 第二點原因呢
[00:13:54.580 --> 00:13:58.580]  因為戰略方面的失敗啊
[00:13:58.580 --> 00:14:00.580]  我們來看經文裡邊
[00:14:00.580 --> 00:14:05.580]  在第二節第三節裡面就寫了
[00:14:05.580 --> 00:14:08.580]  眾民不必都上去
[00:14:08.580 --> 00:14:12.580]  只要兩三千人上去就可以了
[00:14:12.580 --> 00:14:15.580]  到了第四節裡面就說了
[00:14:15.580 --> 00:14:18.580]  在下坡擊敗了他們
[00:14:18.580 --> 00:14:21.580]  那麼結合當時的一個地理環境呢
[00:14:21.580 --> 00:14:23.580]  我們就可以看到
[00:14:23.580 --> 00:14:26.580]  愛城是在一個海拔的高位上面去啊
[00:14:26.580 --> 00:14:28.580]  海拔的高位
[00:14:28.580 --> 00:14:31.580]  綜合一些學者的研究啊
[00:14:31.580 --> 00:14:33.580]  愛城呢就約有八百
[00:14:33.580 --> 00:14:35.580]  海拔約有八百公尺
[00:14:35.580 --> 00:14:39.580]  耶利哥城約只有三百公尺啊
[00:14:39.580 --> 00:14:41.580]  所以說呢愛城是在一個
[00:14:41.580 --> 00:14:45.580]  比耶利哥城還高的高地
[00:14:45.580 --> 00:14:48.580]  戰略上的失敗你還直接的去
[00:14:48.580 --> 00:14:50.580]  直接去攻城啊
[00:14:50.580 --> 00:14:53.580]  向著山坡上面的城去攻的話呢
[00:14:53.580 --> 00:14:56.580]  也可能會引致失敗
[00:14:56.580 --> 00:14:58.580]  也有道理啊這裡
[00:14:58.580 --> 00:15:00.580]  也有道理啊
[00:15:00.580 --> 00:15:02.580]  戰略上面也會有失敗
[00:15:02.580 --> 00:15:06.580]  還有第三個原因的失敗是
[00:15:06.580 --> 00:15:09.580]  自我而失敗的原因
[00:15:09.580 --> 00:15:11.580]  為什麼說自我呢
[00:15:11.580 --> 00:15:13.580]  約書亞說要攻打愛城了
[00:15:13.580 --> 00:15:16.580]  馬上就派探子就去了
[00:15:16.580 --> 00:15:18.580]  我們就制定策略
[00:15:18.580 --> 00:15:20.580]  探子去回來
[00:15:20.580 --> 00:15:23.580]  稟報我們制定策略就去攻去
[00:15:23.580 --> 00:15:26.580]  他忘記了在這個過程當中
[00:15:26.580 --> 00:15:30.580]  繼續去求問神的一個功課
[00:15:30.580 --> 00:15:35.580]  以至於呢就導致了其中的失敗
[00:15:35.580 --> 00:15:37.580]  開始有自我的一個領袖的
[00:15:37.580 --> 00:15:39.580]  一個身份出現啊
[00:15:39.580 --> 00:15:41.580]  也有一定的道理對不對
[00:15:41.580 --> 00:15:42.580]  也有一定的道理
[00:15:42.580 --> 00:15:44.580]  看到很多弟兄姐妹有回應啊
[00:15:44.580 --> 00:15:47.580]  點頭也有一定的道理失敗
[00:15:47.580 --> 00:15:48.580]  但是呢
[00:15:48.580 --> 00:15:52.580]  這些都在原因的範圍以內的時候呢
[00:15:52.580 --> 00:15:56.580]  一定要找到其中的核心
[00:15:56.580 --> 00:15:59.580]  最核心的原因啊
[00:15:59.580 --> 00:16:03.580]  最核心的原因其實在第七章的一開始
[00:16:03.580 --> 00:16:06.580]  就告訴了我們啊
[00:16:06.580 --> 00:16:08.580]  告訴我們啊
[00:16:08.580 --> 00:16:12.580]  以色列人在丹麵的戶上犯了罪
[00:16:12.580 --> 00:16:13.580]  犯了罪啊
[00:16:13.580 --> 00:16:15.580]  而且還期間就把這個
[00:16:15.580 --> 00:16:18.580]  誰啊他的宗族羅列下來啊
[00:16:18.580 --> 00:16:23.580]  雅干娶了丹麵的戶
[00:16:23.580 --> 00:16:24.580]  於是乎呢
[00:16:24.580 --> 00:16:25.580]  耶和華的怒氣呢
[00:16:25.580 --> 00:16:28.580]  就向以色列人就發作了
[00:16:28.580 --> 00:16:33.580]  所以當時那些都可能是他們失敗的原因的
[00:16:33.580 --> 00:16:35.580]  其中的選項
[00:16:35.580 --> 00:16:37.580]  其中的原因的點啊
[00:16:37.580 --> 00:16:39.580]  但是核心的原因就是
[00:16:39.580 --> 00:16:41.580]  其中只有一個人
[00:16:41.580 --> 00:16:43.580]  一個人犯了罪
[00:16:43.580 --> 00:16:47.580]  導致耶和華的怒氣就發作了
[00:16:47.580 --> 00:16:51.580]  確實當我們來看生命啊路徑啊
[00:16:51.580 --> 00:16:53.580]  遇到的問題的時候
[00:16:53.580 --> 00:16:57.580]  可能會發現各樣的原因啊
[00:16:57.580 --> 00:17:02.580]  但是如果能夠清晰地找到那核心的點
[00:17:02.580 --> 00:17:04.580]  就可以幫助我們
[00:17:04.580 --> 00:17:09.580]  找到去解決之所以失敗的源頭
[00:17:09.580 --> 00:17:11.580]  來勝過這項的失敗
[00:17:11.580 --> 00:17:17.580]  有一個例子一直讓我心裡面覺得很特別啊
[00:17:17.580 --> 00:17:18.580]  很特別啊
[00:17:18.580 --> 00:17:20.580]  講到一個人呢
[00:17:20.580 --> 00:17:26.580]  他是一個很痴迷於下象棋的愛好者
[00:17:26.580 --> 00:17:28.580]  下象棋的愛好者
[00:17:28.580 --> 00:17:29.580]  他一有時間呢
[00:17:29.580 --> 00:17:32.580]  就會找他的朋友啊棋友去下象棋
[00:17:32.580 --> 00:17:34.580]  有一天呢他本來安排好了
[00:17:34.580 --> 00:17:37.580]  我用下午的這個時間去下象棋
[00:17:37.580 --> 00:17:41.580]  之後呢還有這個家庭的事情呢
[00:17:41.580 --> 00:17:42.580]  要去處理
[00:17:42.580 --> 00:17:45.580]  於是呢還要去接兒子啊
[00:17:45.580 --> 00:17:46.580]  放學
[00:17:46.580 --> 00:17:48.580]  回家呢還要煮飯
[00:17:48.580 --> 00:17:50.580]  等太太下班
[00:17:50.580 --> 00:17:52.580]  張羅好有各樣的規劃
[00:17:52.580 --> 00:17:55.580]  但是呢他去下象棋的時候呢
[00:17:55.580 --> 00:17:57.580]  那一天啊很特別啊
[00:17:57.580 --> 00:17:59.580]  棋逢敵手啊
[00:17:59.580 --> 00:18:02.580]  膠著在了棋盤裡面去啊
[00:18:02.580 --> 00:18:04.580]  一直下一直下一直下
[00:18:04.580 --> 00:18:07.580]  下到難分難解啊
[00:18:07.580 --> 00:18:08.580]  甚至於呢
[00:18:08.580 --> 00:18:11.580]  等到天黑了他都沒有覺察到
[00:18:11.580 --> 00:18:13.580]  啊天黑了
[00:18:13.580 --> 00:18:18.580]  要辦的事情呢已經被他拋諸於這個九霄雲外啊
[00:18:18.580 --> 00:18:19.580]  後來妻子來找到他了
[00:18:19.580 --> 00:18:20.580]  帶著孩子啊
[00:18:20.580 --> 00:18:22.580]  啊你還在這裡
