
[00:00:00.000 --> 00:00:01.800]  各位弟兄姐妹大家好
[00:05:37.940 --> 00:05:40.080]  就好像拔河一樣啊
[00:05:40.080 --> 00:05:42.080]  是相爭的
[00:05:42.080 --> 00:05:45.840]  他們相爭呢 他們就彼此
[00:05:45.840 --> 00:05:46.840]  相互為敵
[00:05:46.840 --> 00:05:50.340]  為什麼說有的時候 我們明明知道
[00:05:50.340 --> 00:05:51.840]  怎麼樣做是好的
[00:05:51.840 --> 00:05:53.740]  卻做不出來
[00:05:53.740 --> 00:05:57.100]  明明想要說祝福的話語
[00:05:57.100 --> 00:06:00.040]  老是說出很多埋怨的 甚至是
[00:06:00.040 --> 00:06:01.280]  咒詛的說話
[00:06:01.280 --> 00:06:04.060]  明明心裡面想要平安
[00:06:04.060 --> 00:06:06.980]  老是卻有很多的掙扎
[00:06:06.980 --> 00:06:10.120]  這裡呢 就是有這樣一個拉扯的
[00:06:10.120 --> 00:06:11.420]  原因存在的
[00:06:11.420 --> 00:06:14.880]  所以呢 就使你們不能做
[00:06:14.980 --> 00:06:17.300]  所願意做的事情
[00:06:17.300 --> 00:06:20.600]  聖靈與情欲 這裡呢
[00:06:20.600 --> 00:06:23.500]  做了這些事情的分別以後呢 一個是
[00:06:23.500 --> 00:06:26.200]  要得真自由的一個教導啊
[00:06:26.200 --> 00:06:29.380]  另外一個呢 講到是
[00:06:29.380 --> 00:06:31.920]  最終歸屬的教導
[00:06:31.920 --> 00:06:35.700]  以後你到底要去到哪裡呢
[00:06:35.700 --> 00:06:38.760]  就像剛才說的 屬肉體的
[00:06:38.760 --> 00:06:41.700]  就體貼肉體的事情 之後是死掉的
[00:06:41.700 --> 00:06:42.880]  滅亡的
[00:06:43.200 --> 00:06:46.360]  那這裡我們可以看到 它這裡就說了
[00:06:46.360 --> 00:06:49.200]  省略了一些 待會兒會重點和大家說
[00:06:49.200 --> 00:06:51.900]  我從前告訴你們
[00:06:51.900 --> 00:06:55.260]  現在又告訴你們 還是不放心啊
[00:06:55.260 --> 00:06:56.360]  再次說
[00:06:56.360 --> 00:06:58.860]  行這樣事的人
[00:06:58.860 --> 00:07:01.940]  必不能承受上帝的國
[00:07:01.940 --> 00:07:05.120]  不要以為知道啊 祂是主
[00:07:05.120 --> 00:07:06.680]  我要跟從祂
[00:07:06.680 --> 00:07:10.100]  但有這樣的一個想法和認識
[00:07:10.100 --> 00:07:11.780]  是不足夠的
[00:07:12.400 --> 00:07:15.420]  它這裡就說了 行這樣事的人
[00:07:15.420 --> 00:07:18.100]  你的行為
[00:07:18.100 --> 00:07:20.480]  看到你生命的本質
[00:07:20.480 --> 00:07:23.960]  你生命的本質就明白
[00:07:23.960 --> 00:07:25.340]  你到底信的是什麼
[00:07:25.340 --> 00:07:28.460]  所以呢 這裡21節啊 大家記得
[00:07:28.460 --> 00:07:31.740]  無章21節 究竟做了什麼樣的一些事情呢
[00:07:31.740 --> 00:07:34.420]  必不能承受
[00:07:34.420 --> 00:07:35.780]  上帝的國
[00:07:35.780 --> 00:07:37.540]  當然在其間呢
[00:07:37.540 --> 00:07:40.280]  肉體 或者說情欲
[00:07:40.280 --> 00:07:43.300]  和聖靈有拉扯 其間也告訴我們
[00:07:43.300 --> 00:07:45.300]  一個得聖的秘訣
[00:07:45.300 --> 00:07:48.300]  拉扯了以後 秘訣是怎樣呢
[00:07:48.300 --> 00:07:50.260]  秘訣這樣說啊
[00:07:50.260 --> 00:07:53.120]  要順著聖靈而行
[00:07:53.120 --> 00:07:56.140]  在你的所有選擇上
[00:07:56.140 --> 00:07:59.200]  在你家庭的優先秩序上
[00:07:59.200 --> 00:08:01.380]  在你對孩子的教導上
[00:08:01.380 --> 00:08:04.380]  你順著聖靈而行
[00:08:04.380 --> 00:08:07.060]  你就發現 順了以後
[00:08:07.060 --> 00:08:09.140]  慢慢就條理清晰了
[00:08:09.540 --> 00:08:12.560]  順了以後 你就發現 你的各樣的
[00:08:12.560 --> 00:08:15.340]  時間安排 已經看清楚了
[00:08:15.340 --> 00:08:17.180]  生命的優先秩序了
[00:08:17.180 --> 00:08:20.500]  你就會發現 你越來越活出
[00:08:20.500 --> 00:08:23.720]  神的樣子了 在第16節說了
[00:08:23.720 --> 00:08:26.580]  我說 你們當順著
[00:08:26.580 --> 00:08:29.680]  聖靈而行 就不放縱
[00:08:29.680 --> 00:08:31.860]  肉體的情欲了
[00:08:31.860 --> 00:08:36.040]  雖然肉體有的時候 會要享樂
[00:08:36.040 --> 00:08:39.300]  貪圖安逸 自己以為那個是
[00:08:39.300 --> 00:08:40.480]  快樂的事情
[00:08:40.480 --> 00:08:44.260]  但是順著聖靈 你將會得到
[00:08:44.260 --> 00:08:47.240]  由衷的 肉體不能給你
[00:08:47.240 --> 00:08:50.180]  得到的那種更高層次的快樂
[00:08:50.180 --> 00:08:53.460]  和滿足感 這個是神帶給我們的
[00:08:53.460 --> 00:08:56.300]  世界不能給我們的一份
[00:08:56.300 --> 00:08:58.500]  祝福 和一份恩典
[00:08:58.500 --> 00:09:01.700]  那麼剛才我們說啊 究竟怎麼樣
[00:09:01.700 --> 00:09:04.420]  行了哪些事情 不能夠承受
[00:09:04.420 --> 00:09:05.880]  上帝的國呢
[00:09:06.660 --> 00:09:09.660]  在第19節就記載了很多啊
[00:09:09.660 --> 00:09:12.720]  這裡呢 在聖經裡面告訴我們的是
[00:09:12.720 --> 00:09:15.880]  情欲的事 都是顯而易見的
[00:09:15.880 --> 00:09:18.920]  我邀請大家待會一起來讀這些
[00:09:18.920 --> 00:09:22.040]  情欲的事情的時候呢 仔細去
[00:09:22.040 --> 00:09:24.480]  想一想 你會發現
[00:09:24.480 --> 00:09:28.360]  在我們的世界當中 比比皆是
[00:09:28.360 --> 00:09:31.620]  甚至在我們的職場上
[00:09:31.620 --> 00:09:33.500]  也不難
[00:09:33.500 --> 00:09:35.540]  被我們發現
[00:09:35.960 --> 00:09:38.980]  充斥著我們的生活 甚至有的時候
[00:09:38.980 --> 00:09:41.860]  帶著一些的妖精 開始要來
[00:09:41.860 --> 00:09:44.960]  破壞我們的生命了 我們一起來讀
[00:09:44.960 --> 00:09:48.300]  都是顯而易見的 就如
[00:09:48.300 --> 00:09:51.540]  什麼 奸淫 污穢 邪淡
[00:09:51.540 --> 00:09:55.060]  敗偶像 邪術 仇恨
[00:09:55.060 --> 00:09:58.160]  真性 忌恨 惱怒
[00:09:58.160 --> 00:10:01.160]  結膽 紛爭 異端
[00:10:01.160 --> 00:10:04.160]  嫉妒 醉酒 歡宴
[00:10:04.160 --> 00:10:07.160]  等類 啊 這些等等
[00:10:07.160 --> 00:10:09.420]  你只要跟從肉體了
[00:10:09.420 --> 00:10:11.040]  自然而然
[00:10:11.040 --> 00:10:13.900]  有一點小小的開始
[00:10:13.900 --> 00:10:17.280]  進入了肉體和情欲的惡行
[00:10:17.280 --> 00:10:19.720]  當中 越陷越深
[00:10:19.720 --> 00:10:22.820]  甚至再要把你拉出來 會比以前
[00:10:22.820 --> 00:10:24.900]  費更大的力氣
[00:10:24.900 --> 00:10:28.140]  這個不單是一個行為當中的
[00:10:28.140 --> 00:10:30.780]  敗壞和得罪神 這是一個
[00:10:30.780 --> 00:10:33.560]  關係到永恆結局的結果
[00:10:33.740 --> 00:10:36.780]  剛才說了 這裡提醒了很多次
[00:10:36.780 --> 00:10:39.780]  從前告訴你們
[00:10:39.780 --> 00:10:42.820]  現在又告訴你們 怎麼說的啊
[00:10:42.820 --> 00:10:45.800]  行這樣事的人怎麼樣啊
[00:10:45.800 --> 00:10:48.720]  必不能承受
[00:10:48.720 --> 00:10:50.440]  上帝的國
[00:10:50.440 --> 00:10:53.760]  是一個非常嚴厲的懲治
[00:10:53.760 --> 00:10:55.400]  和結果
[00:10:55.400 --> 00:10:58.220]  那究竟要怎麼樣選擇呢
[00:10:58.220 --> 00:11:01.520]  感覺有的時候 互相在其間
[00:11:01.940 --> 00:11:04.960]  覺得好像 不知道怎麼樣
[00:11:04.960 --> 00:11:06.540]  去把它分辨得清楚
[00:11:06.540 --> 00:11:09.400]  但是這裡呢 告訴我們一個秘訣
[00:11:09.400 --> 00:11:12.820]  順著聖靈而行 所以在這裡呢
[00:11:12.820 --> 00:11:15.600]  就會講到了 這個
[00:11:15.600 --> 00:11:18.640]  聖靈的果子啊 聖靈的果子
[00:11:18.640 --> 00:11:20.360]  所以呢 在
[00:11:20.360 --> 00:11:23.640]  這個肉體的惡行以外呢
[00:11:23.640 --> 00:11:26.860]  也會特別說到 聖靈所結的果子啊
[00:11:26.860 --> 00:11:29.920]  聖靈所結的果子
[00:11:29.920 --> 00:11:32.400]  有幾個特質啊 幾種啊
[00:11:32.400 --> 00:11:35.820]  九種 對了 我們一起來讀一下這九種特質
[00:11:35.820 --> 00:11:38.740]  好嗎 就是 仁愛
[00:11:38.740 --> 00:11:41.740]  喜樂 和平 忍耐
[00:11:41.740 --> 00:11:44.740]  恩慈 良善 信使 溫柔
[00:11:44.740 --> 00:11:47.980]  節制 對了 九種特質
[00:11:47.980 --> 00:11:51.200]  帶出了由聖靈內住以後
[00:11:51.200 --> 00:11:54.680]  由內而外 自然所散發的
[00:11:54.680 --> 00:11:56.660]  生命的品質
[00:11:56.660 --> 00:11:58.200]  這是屬神的
[00:11:58.600 --> 00:12:01.780]  這是人靠著自己的偽裝和學習
[00:12:01.780 --> 00:12:04.560]  學不到的 學不來的
[00:12:04.560 --> 00:12:07.700]  這是聖靈給每一位基督徒
[00:12:07.700 --> 00:12:09.120]  生命的祝福
[00:12:09.120 --> 00:12:13.120]  所以我們看到聖靈的果子的時候呢
[00:12:13.120 --> 00:12:15.220]  我們就會講到了
[00:12:15.220 --> 00:12:19.040]  九種特質 但是
[00:12:19.040 --> 00:12:22.040]  一般讀我們中文聖經
[00:12:22.040 --> 00:12:25.060]  特別是這個中國
[00:12:25.060 --> 00:12:27.900]  中華文化背景下
[00:12:27.900 --> 00:12:30.740]  看這個聖經的呢 經常會
[00:12:30.740 --> 00:12:33.880]  有一個不是太正確的理解
[00:12:33.880 --> 00:12:36.340]  認為就好像一些
[00:12:36.340 --> 00:12:38.360]  要讓小朋友記得
[00:12:38.360 --> 00:12:41.020]  聖靈果子特性的時候呢
[00:12:41.020 --> 00:12:44.220]  會用一張圖啊 類似這張圖啊
[00:12:44.220 --> 00:12:47.980]  把不同的水果羅列出來
[00:12:47.980 --> 00:12:48.980]  告訴你
[00:12:48.980 --> 00:12:51.520]  仁愛就好像蘋果
[00:12:51.520 --> 00:12:54.840]  信使就像一個香蕉
[00:12:54.840 --> 00:12:57.700]  等等一種的羅列 告訴他 有這種
[00:12:57.700 --> 00:13:00.740]  不同樣貌的果子
[00:13:00.740 --> 00:13:03.820]  但是如果我們看到原文
[00:13:03.820 --> 00:13:06.180]  或者是看到英文的話呢
[00:13:06.180 --> 00:13:08.900]  就會發現 其中
[00:13:08.900 --> 00:13:12.020]  在聖經裡面在形容聖靈果子
[00:13:12.020 --> 00:13:15.020]  的時候 這個果子是一個
[00:13:15.020 --> 00:13:16.020]  單數
[00:13:16.020 --> 00:13:19.340]  是一個單數啊 不是像我們經常
[00:13:19.340 --> 00:13:22.340]  說的 聖靈九果啊 不會區分成
[00:13:22.340 --> 00:13:24.260]  九種不同的果子
[00:13:24.260 --> 00:13:27.120]  如果區分成不同的果子呢 好像
[00:13:27.380 --> 00:13:29.180]  哎呀 我就摘蘋果
[00:13:29.180 --> 00:13:32.640]  我就取香蕉 我就拿葡萄
[00:13:32.640 --> 00:13:35.080]  因為我喜歡葡萄
[00:13:35.080 --> 00:13:37.560]  但是從聖靈而來的
[00:13:37.560 --> 00:13:40.820]  一個聖靈 結的是有九種
[00:13:40.820 --> 00:13:43.600]  特質的 一種果子
[00:13:43.600 --> 00:13:46.120]  你不可以缺乏其中
[00:13:46.120 --> 00:13:48.500]  果子的其他特性的
[00:13:48.500 --> 00:13:51.960]  它都是要包含在我們生命裡面
[00:13:51.960 --> 00:13:54.960]  要展現的 神要給
[00:13:54.960 --> 00:13:57.880]  我們的祝福啊 九種特質
[00:13:57.880 --> 00:14:00.940]  那麼我們今天講到的是
[00:14:00.940 --> 00:14:03.600]  第一種特質 是什麼
[00:14:03.600 --> 00:14:06.660]  對了 仁愛
[00:14:06.660 --> 00:14:10.060]  那麼仁愛呢 在聖靈
[00:14:10.060 --> 00:14:12.660]  果子裡面呢 它特別就把它因為
[00:14:12.660 --> 00:14:15.700]  對戰的形式呢 把它翻譯成了
[00:14:15.700 --> 00:14:18.740]  仁愛啊 在聖經的其他地方呢
[00:14:18.740 --> 00:14:21.540]  它就直接用愛來表達
[00:14:21.540 --> 00:14:24.420]  當然這種的愛呢
[00:14:24.940 --> 00:14:28.000]  是和我們人所理解的其他的愛呢
[00:14:28.000 --> 00:14:29.000]  不是完全的一致的
[00:14:29.000 --> 00:14:31.300]  不是完全的一致的
[00:14:31.300 --> 00:14:34.660]  這種的愛呢 如果按照原文來說呢
[00:14:34.660 --> 00:14:38.040]  叫做 阿嘎培 大家都很聽說過
[00:14:38.040 --> 00:14:41.180]  阿嘎培 講的是一種
[00:14:41.180 --> 00:14:42.860]  不自私的愛
[00:14:42.860 --> 00:14:46.360]  神聖的愛 從神而來的愛
[00:14:46.360 --> 00:14:48.880]  也是愛裡面呢
[00:14:48.880 --> 00:14:51.620]  最高的一種的形式
[00:14:52.440 --> 00:14:55.460]  當然如果按照原文呢 還分了其他一種
[00:14:55.460 --> 00:14:58.180]  愛的形式啊 比如說 Eros
[00:14:58.180 --> 00:15:01.460]  它這裡的一種理解呢 就好像是
[00:15:01.460 --> 00:15:04.220]  現在世界當中 人來看愛的
[00:15:04.220 --> 00:15:05.220]  這樣一種的方法
[00:15:05.220 --> 00:15:07.880]  好像只存在於
[00:15:07.880 --> 00:15:11.480]  兩個相愛的人之間
[00:15:11.480 --> 00:15:14.300]  甚至是愛的那種情慾
[00:15:14.300 --> 00:15:16.540]  私慾所展現出來的那種
[00:15:16.540 --> 00:15:18.960]  內心中的衝動的那種愛
[00:15:18.960 --> 00:15:21.780]  不是那種 Eros 的愛啊
[00:15:22.180 --> 00:15:25.220]  或者呢 也不是 Phenel 的那種
[00:15:25.220 --> 00:15:26.220]  友愛啊
[00:15:26.220 --> 00:15:29.580]  這種的是更深層次的
[00:15:29.580 --> 00:15:32.580]  仁愛 愛 從神而來的
[00:15:32.580 --> 00:15:33.580]  特質
[00:15:33.580 --> 00:15:36.400]  為什麼說這是一種
[00:15:36.400 --> 00:15:40.180]  從聖靈果子來說
[00:15:40.180 --> 00:15:42.340]  最重要的特質呢
[00:15:42.340 --> 00:15:46.120]  第一 它把它放在了開篇
[00:15:46.120 --> 00:15:49.120]  特質的第一 仁愛喜樂
[00:15:49.120 --> 00:15:51.400]  才到其他的 仁愛
[00:15:51.660 --> 00:15:53.260]  而且呢 我們再看
[00:15:53.260 --> 00:15:57.820]  聖經的其他的記載呢 我們可以看到啊
[00:15:57.820 --> 00:16:01.500]  如今常存的有三樣 分別是哪三樣東西啊
[00:16:01.500 --> 00:16:04.600]  有信 有望 有愛
[00:16:04.600 --> 00:16:07.600]  其中最大的是什麼
[00:16:07.600 --> 00:16:09.140]  是愛
[00:16:09.140 --> 00:16:12.720]  當我們把這份愛把它活出來的時候
[00:16:12.720 --> 00:16:15.560]  你會發現 其他的果子
[00:16:15.560 --> 00:16:18.780]  也會因運而生 也會包存在
[00:16:18.780 --> 00:16:21.780]  一個愛所建基的建築裡面去
[00:16:21.780 --> 00:16:24.780]  因為我們已經打好了
[00:16:24.780 --> 00:16:27.780]  這樣一個生命的根基了 這份特質
[00:16:27.780 --> 00:16:30.780]  所以呢 在今天我的
[00:16:30.780 --> 00:16:33.780]  講的仁愛當中呢 要特別用
[00:16:33.780 --> 00:16:36.780]  三個方面和大家分享啊
[00:16:36.780 --> 00:16:39.980]  究竟是什麼 講的是第一講
[00:16:39.980 --> 00:16:42.800]  仁愛 要告訴我們的是什麼呢
[00:16:42.800 --> 00:16:44.880]  首先第一講啊
[00:16:45.880 --> 00:16:49.160]  愛 首先我們理解 它不是人所理解的那些
[00:16:49.160 --> 00:16:52.140]  情慾的愛 也不是友情裡面
[00:16:52.140 --> 00:16:54.760]  有的那種 關係的愛
[00:16:54.760 --> 00:16:57.460]  而是從神而來的愛
[00:16:57.460 --> 00:17:00.900]  所以呢 第一點就是 愛是
[00:17:00.900 --> 00:17:03.900]  從神而來 我們一定要找到
[00:17:03.900 --> 00:17:04.900]  源頭
[00:17:04.900 --> 00:17:08.300]  學會了源頭的愛呢 才能夠
[00:17:08.300 --> 00:17:09.300]  有辦法
[00:17:09.300 --> 00:17:13.220]  用神的愛的標準和方法
[00:17:13.360 --> 00:17:15.160]  用神的視角
[00:17:15.160 --> 00:17:18.460]  來愛我們自己 來愛
[00:17:18.460 --> 00:17:21.840]  我們身邊的人 來愛這個世界
[00:17:21.840 --> 00:17:25.220]  就比如說在約翰一書的四章裡面
[00:17:25.220 --> 00:17:28.220]  就可以看到了 當教導這個
[00:17:28.220 --> 00:17:31.520]  弟兄姐妹的時候啊 親愛的
[00:17:31.520 --> 00:17:34.620]  弟兄啊 我們應當彼此相愛
[00:17:34.620 --> 00:17:37.960]  講到一個原因 因為什麼
[00:17:37.960 --> 00:17:41.580]  愛是從上帝來的
[00:17:42.920 --> 00:17:45.960]  學會了這個愛以後 大家才能彼此相愛
[00:17:45.960 --> 00:17:48.960]  而且 還要講到一個
[00:17:48.960 --> 00:17:51.360]  更重要的原因 講到最後啊
[00:17:51.360 --> 00:17:54.700]  沒有愛心的 就不認識上帝了
[00:17:54.700 --> 00:17:56.740]  因為什麼
[00:17:56.740 --> 00:18:01.400]  對了 因為上帝就是
[00:18:01.400 --> 00:18:02.400]  愛
[00:18:02.400 --> 00:18:05.920]  當我們說 主啊 我愛你
[00:18:05.920 --> 00:18:08.740]  主啊 我是你的門徒 主啊 我要跟隨
[00:18:08.740 --> 00:18:09.920]  你的時候
[00:18:10.300 --> 00:18:13.320]  你是否了解到並活出了
[00:18:13.320 --> 00:18:15.680]  從神而來的這份愛了呢
[00:18:15.680 --> 00:18:19.400]  或者你只是 希望神
[00:18:19.400 --> 00:18:21.200]  給你的各樣的恩典
[00:18:21.200 --> 00:18:24.700]  卻擔心 祂對你生活的
[00:18:24.700 --> 00:18:26.220]  各樣的改變
[00:18:26.220 --> 00:18:29.200]  而活不出這樣一種 愛的
[00:18:29.200 --> 00:18:32.260]  本質來呢 所以我們第一點啊
[00:18:32.260 --> 00:18:34.680]  找到愛的源頭
[00:18:34.680 --> 00:18:38.080]  祂可以幫助我們 用上帝的
[00:18:38.080 --> 00:18:39.540]  愛 而去愛
[00:18:39.540 --> 00:18:43.260]  God is love 啊 讓我們明白
[00:18:43.260 --> 00:18:45.460]  神就是愛的本身
[00:18:45.460 --> 00:18:48.700]  這裡呢 幫助我們拿出去的呢
[00:18:48.700 --> 00:18:52.240]  就是來自於 人愛的自私
[00:18:52.240 --> 00:18:57.420]  來自於人愛的一種的 侷限
[00:18:57.420 --> 00:19:00.300]  甚至呢 有的時候
[00:19:00.300 --> 00:19:02.640]  很多的爸爸媽媽
[00:19:02.640 --> 00:19:06.800]  對待自己的小朋友 是一種
[00:19:07.180 --> 00:19:09.360]  控制的 掌控的愛
[00:19:09.360 --> 00:19:12.420]  有的時候呢 還是一種溺愛
[00:19:12.420 --> 00:19:15.380]  甚至變成了愚蠢的愛
[00:19:15.380 --> 00:19:18.960]  神要告訴你 回來
[00:19:18.960 --> 00:19:21.960]  來我這裡 來我的懷中 跟從我
[00:19:21.960 --> 00:19:24.840]  我要教你怎麼樣去愛
[00:19:24.840 --> 00:19:28.700]  到我們愛的時候 為什麼要說找到
[00:19:28.700 --> 00:19:31.280]  愛的源頭呢
[00:19:31.280 --> 00:19:34.020]  是因為 人的愛
