
[00:00:00.000 --> 00:00:02.000]  (字幕組:請勿模仿)
[00:02:23.000 --> 00:02:27.000]  因為其實還有很多類型的非社會遺棄的人
[00:02:27.000 --> 00:02:33.000]  比如說露宿者,露宿者就是那些無家可歸的
[00:02:33.000 --> 00:02:37.000]  需要在街上,在天橋底下
[00:02:37.000 --> 00:02:44.000]  在公園,在一些的球場那邊找個地方睡覺過夜
[00:02:44.000 --> 00:02:48.000]  可以很長久的,有些是可以很多年的
[00:02:48.000 --> 00:02:52.000]  都在那裡的,這些就是露宿者
[00:02:52.000 --> 00:02:57.000]  那麼還有就是很貧窮的新來港人士
[00:02:57.000 --> 00:03:02.000]  那麼這個我們也熟悉了,我們去看過他們的家庭
[00:03:02.000 --> 00:03:06.000]  那麼是生活非常困難的
[00:03:06.000 --> 00:03:10.000]  那麼就也沒有辦法,沒有證件,工作
[00:03:10.000 --> 00:03:13.000]  基本上當然就沒有收入
[00:03:13.000 --> 00:03:16.000]  住的環境就非常的差
[00:03:16.000 --> 00:03:23.000]  那麼另外呢,就是可能在香港以外的遠方的市民人士
[00:03:23.000 --> 00:03:30.000]  比如說有一些機構,他們是在非洲的剛果
[00:03:30.000 --> 00:03:34.000]  還有剛果裡面一個最窮的地方
[00:03:34.000 --> 00:03:43.000]  他們就是去幫助那些市民人士來恢復他們的視線
[00:03:43.000 --> 00:03:48.000]  因為他們的研究就看到有很多所謂的市民人士
[00:03:48.000 --> 00:03:52.000]  80%如果得到有效的治療
[00:03:52.000 --> 00:03:55.000]  是能夠重見天日的
[00:03:55.000 --> 00:04:00.000]  所以我們知道有一個香港的宣教士
[00:04:00.000 --> 00:04:03.000]  就去到了剛果這個地方
[00:04:03.000 --> 00:04:09.000]  跟她的先生,跟她的兒女們就在那裡服侍這些人
[00:04:09.000 --> 00:04:14.000]  那麼在這裡,我們國語區呢
[00:04:14.000 --> 00:04:18.000]  最近的服侍也跟大家分享一下
[00:04:18.000 --> 00:04:23.000]  就是之前大家都知道我們有社區關懷的工作
[00:04:23.000 --> 00:04:27.000]  就是在疫情剛開始的階段
[00:04:27.000 --> 00:04:30.000]  口罩非常非常的緊張
[00:04:30.000 --> 00:04:33.000]  口罩的數量非常的緊張的時候
[00:04:33.000 --> 00:04:38.000]  我們就呼籲弟兄姊妹來捐贈口罩
[00:04:38.000 --> 00:04:45.000]  然後派發給那些特別是地下階層人士
[00:04:45.000 --> 00:04:48.000]  包括了清潔工人
[00:04:48.000 --> 00:04:51.000]  那麼這個是很感恩的一件事情
[00:04:51.000 --> 00:04:53.000]  當我們出去的時候
[00:04:53.000 --> 00:04:58.000]  就可以看見上帝可以帶領我們去表達一個信息
[00:04:58.000 --> 00:05:00.000]  關懷的工作
[00:05:00.000 --> 00:05:02.000]  當疫情非常嚴重的時候
[00:05:02.000 --> 00:05:07.000]  不大適合做這類的接觸的工作的時候
[00:05:07.000 --> 00:05:10.000]  政府也呼籲我們減少接觸的時候
[00:05:10.000 --> 00:05:13.000]  我們就家庭探訪
[00:05:13.000 --> 00:05:19.000]  趁著那個機構我們就送聖誕節的禮物
[00:05:19.000 --> 00:05:22.000]  給這個新移民的家庭的兒童
[00:05:22.000 --> 00:05:26.000]  那麼我們在之前稍微疫情好一點的時候
[00:05:26.000 --> 00:05:28.000]  也會做一些家庭探訪
[00:05:28.000 --> 00:05:32.000]  新移民的家庭派口罩送禮物
[00:05:32.000 --> 00:05:36.000]  感謝神給我們很有愛心的弟兄姊妹
[00:05:36.000 --> 00:05:38.000]  願意走在一塊
[00:05:38.000 --> 00:05:41.000]  願意一起禱告一起出去
[00:05:41.000 --> 00:05:46.000]  把我們的一些資源分享給這些有需要的人
[00:05:46.000 --> 00:05:50.000]  那麼今天我們要看的這段經文
[00:05:50.000 --> 00:05:54.000]  是看到一個真的是被當時社會遺棄的人
[00:05:54.000 --> 00:05:57.000]  那耶穌要怎麼樣的來幫助他
[00:05:57.000 --> 00:06:00.000]  我們一起先把這段經文看一次
[00:06:00.000 --> 00:06:03.000]  讓我讀給大家聽
[00:06:03.000 --> 00:06:07.000]  馬可福音第一章35節到45節
[00:06:07.000 --> 00:06:10.000]  次日早晨天未亮的時候
[00:06:10.000 --> 00:06:13.000]  耶穌起來到曠野地方去
[00:06:13.000 --> 00:06:15.000]  在那裡禱告
[00:06:15.000 --> 00:06:18.000]  西門和同伴出去找他
[00:06:18.000 --> 00:06:20.000]  找到了就對他說
[00:06:20.000 --> 00:06:23.000]  眾人都在找你
[00:06:23.000 --> 00:06:25.000]  耶穌對他們說
[00:06:25.000 --> 00:06:27.000]  讓我們往別處去
[00:06:27.000 --> 00:06:29.000]  到寧靜的鄉村
[00:06:29.000 --> 00:06:31.000]  我也好在那裡傳道
[00:06:31.000 --> 00:06:34.000]  因為我是為這事出來的
[00:06:34.000 --> 00:06:37.000]  於是他走遍全加利利
[00:06:37.000 --> 00:06:42.000]  在他們的會堂傳道並且趕鬼
[00:06:42.000 --> 00:06:46.000]  有一個麻瘋病人來求耶穌
[00:06:46.000 --> 00:06:48.000]  向他跪下
[00:06:48.000 --> 00:06:52.000]  說你若肯你能使我潔淨
[00:06:52.000 --> 00:06:56.000]  耶穌動了慈心就伸手摸他
[00:06:56.000 --> 00:07:00.000]  說我肯你潔淨了吧
[00:07:00.000 --> 00:07:02.000]  麻瘋病立刻離開他
[00:07:02.000 --> 00:07:04.000]  他就潔淨了
[00:07:04.000 --> 00:07:07.000]  耶穌嚴嚴的叮囑他
[00:07:07.000 --> 00:07:09.000]  立刻打發他走
[00:07:09.000 --> 00:07:12.000]  對他說你要注意
[00:07:12.000 --> 00:07:15.000]  千萬不可告訴任何人
[00:07:15.000 --> 00:07:19.000]  只要去讓祭司為你檢查
[00:07:19.000 --> 00:07:21.000]  又因為你已經潔淨
[00:07:21.000 --> 00:07:25.000]  獻上摩西所吩咐的祭物
[00:07:25.000 --> 00:07:27.000]  作為證據給眾人看
[00:07:27.000 --> 00:07:29.000]  那人出去
[00:07:29.000 --> 00:07:31.000]  道說許多的話
[00:07:31.000 --> 00:07:33.000]  把這件事傳揚開了
[00:07:33.000 --> 00:07:37.000]  使耶穌不能再公開進城
[00:07:37.000 --> 00:07:40.000]  只好留在外邊曠野地方
[00:07:40.000 --> 00:07:44.000]  人從各處都到他跟前來了
[00:07:44.000 --> 00:07:47.000]  這就是我們今天要看的經文
[00:07:47.000 --> 00:07:50.000]  我們先從後面這段開始
[00:07:50.000 --> 00:07:54.000]  這段是講到一個麻瘋病人來求耶穌的記載
[00:07:54.000 --> 00:07:56.000]  在這段經文裡面
[00:07:56.000 --> 00:08:00.000]  我想弟兄姊妹思想一下
[00:08:00.000 --> 00:08:01.000]  我們的主
[00:08:01.000 --> 00:08:04.000]  他是在面對一個這樣有需要的人的時候
[00:08:04.000 --> 00:08:10.000]  他是怎麼樣的去回應這個人的需要
[00:08:10.000 --> 00:08:15.000]  首先我想跟大家說
[00:08:15.000 --> 00:08:17.000]  第一我們可以學的就是
[00:08:17.000 --> 00:08:20.000]  耶穌他是動了慈心
[00:08:20.000 --> 00:08:23.000]  大家看一看這段經文
[00:08:23.000 --> 00:08:28.000]  在這個麻瘋病人來求耶穌的時候
[00:08:28.000 --> 00:08:31.000]  那麼四十一節就告訴我們
[00:08:31.000 --> 00:08:36.000]  耶穌動了慈心
[00:08:36.000 --> 00:08:41.000]  對我來說這是非常關鍵的一件事情
[00:08:41.000 --> 00:08:46.000]  我們最不想看到的就是
[00:08:46.000 --> 00:08:49.000]  當我們去幫助人的時候
[00:08:49.000 --> 00:08:52.000]  是出於一種勉強
[00:08:52.000 --> 00:08:54.000]  不是出於愛心
[00:08:54.000 --> 00:08:58.000]  是出於在一種的壓力下
[00:08:58.000 --> 00:09:02.000]  或者是人人都希望你這麼做
[00:09:02.000 --> 00:09:03.000]  你才去做
[00:09:03.000 --> 00:09:10.000]  而不是真的是出於上帝給我們的一種憐憫人的心
[00:09:10.000 --> 00:09:12.000]  一種愛心
[00:09:12.000 --> 00:09:14.000]  這裡講的一種慈心
[00:09:14.000 --> 00:09:17.000]  我們可以做很多的好事
[00:09:17.000 --> 00:09:19.000]  我們可能有很多的能力
[00:09:19.000 --> 00:09:25.000]  動一動就可以可能捐一筆錢給一些人
[00:09:25.000 --> 00:09:29.000]  對他們來說是一個可能很大的幫助
[00:09:29.000 --> 00:09:34.000]  但是關鍵是我們有沒有動到我們的慈心
[00:09:34.000 --> 00:09:37.000]  耶穌他是動了慈心
[00:09:37.000 --> 00:09:41.000]  這也是可能給我們的提醒
[00:09:41.000 --> 00:09:45.000]  下一次當我們有機會去幫別人的時候
[00:09:45.000 --> 00:09:48.000]  我們要思想的就是
[00:09:48.000 --> 00:09:52.000]  我們是以怎麼樣的一個心態來幫助人
[00:09:52.000 --> 00:09:56.000]  而我們用怎麼樣的心態來幫助人的時候
[00:09:56.000 --> 00:09:58.000]  別人也會感受到的
[00:09:58.000 --> 00:10:04.000]  別人也會感受到這是出於一種真心的愛
[00:10:04.000 --> 00:10:08.000]  而不是一種例行公事
[00:10:08.000 --> 00:10:12.000]  好像就是為了做慈善而做慈善
[00:10:12.000 --> 00:10:14.000]  所以這點非常重要
[00:10:14.000 --> 00:10:20.000]  我在看這段經文的時候就看到這點跟大家分享
[00:10:20.000 --> 00:10:27.000]  第二就是耶穌他是以行動來表達愛心
[00:10:27.000 --> 00:10:29.000]  以行動來表達愛心
[00:10:29.000 --> 00:10:31.000]  這裡我們看到
[00:10:31.000 --> 00:10:34.000]  這個麻瘋病人求他的時候
[00:10:34.000 --> 00:10:36.000]  耶穌在四十一節
[00:10:36.000 --> 00:10:38.000]  他不只是動了慈心
[00:10:38.000 --> 00:10:41.000]  他還伸手摸他
[00:10:41.000 --> 00:10:43.000]  這裡要解釋一下
[00:10:43.000 --> 00:10:47.000]  為什麼這個動作那麼的重要
[00:10:47.000 --> 00:10:49.000]  可能你已經知道了
[00:10:49.000 --> 00:10:51.000]  就是在當時候的社會
[00:10:51.000 --> 00:10:56.000]  麻瘋病人是被猶太人當作是
[00:10:56.000 --> 00:10:58.000]  不潔淨的
[00:10:58.000 --> 00:11:01.000]  就是在他們的宗教的觀念裡面
[00:11:01.000 --> 00:11:03.000]  是一個不潔淨的
[00:11:03.000 --> 00:11:06.000]  他們會按著舊約的教導
[00:11:06.000 --> 00:11:09.000]  就是要把這個人隔離
[00:11:09.000 --> 00:11:15.000]  這個隔離比我們現在的病毒的隔離還要早就發生了
[00:11:15.000 --> 00:11:16.000]  真的是隔離的
[00:11:16.000 --> 00:11:21.000]  而且他們要住在整個社群以外
[00:11:21.000 --> 00:11:23.000]  比較遠的地方
[00:11:23.000 --> 00:11:29.000]  如果有不小心在遠遠的地方看到有陌生人
[00:11:29.000 --> 00:11:32.000]  或者有其他人沒有患病的人
[00:11:32.000 --> 00:11:35.000]  按著當時候的律法
[00:11:35.000 --> 00:11:41.000]  麻瘋病人必須高聲的大喊
[00:11:41.000 --> 00:11:44.000]  麻瘋病人
[00:11:44.000 --> 00:11:46.000]  就是他有義務
[00:11:46.000 --> 00:11:48.000]  有道德義務要提醒
[00:11:48.000 --> 00:11:49.000]  要提醒
[00:11:49.000 --> 00:11:52.000]  要警告那些走過的路人
[00:11:52.000 --> 00:11:54.000]  叫他們要小心
[00:11:54.000 --> 00:11:57.000]  因為我就是麻瘋病人
[00:11:57.000 --> 00:12:03.000]  你可以想像到這個麻瘋病人的心情是怎樣的嗎
[00:12:03.000 --> 00:12:07.000]  自己已經是一個患病的人
[00:12:07.000 --> 00:12:10.000]  已經不能夠跟自己的家人
[00:12:10.000 --> 00:12:11.000]  孩子
[00:12:11.000 --> 00:12:14.000]  妻子或者先生住在一起了
[00:12:14.000 --> 00:12:18.000]  已經是要離開整個社群住到外面去了
[00:12:18.000 --> 00:12:21.000]  然後看到人還要大聲的喊
[00:12:21.000 --> 00:12:25.000]  我是麻瘋病人
[00:12:25.000 --> 00:12:29.000]  所以這裡經文很特別的一件事情
[00:12:29.000 --> 00:12:36.000]  就是他竟然跑去找耶穌
[00:12:36.000 --> 00:12:38.000]  這是一個很特殊的例子
[00:12:38.000 --> 00:12:43.000]  這個麻瘋病人竟然覺得耶穌能夠幫助他
[00:12:43.000 --> 00:12:48.000]  他就不管一切他不應該做的那些規矩
[00:12:48.000 --> 00:12:50.000]  他就跑去找耶穌
[00:12:50.000 --> 00:12:54.000]  而耶穌也做了一件非常非常
[00:12:54.000 --> 00:13:00.000]  跟社會的標準很不相符的一個動作
[00:13:00.000 --> 00:13:05.000]  他不是彈開
[00:13:05.000 --> 00:13:08.000]  他是伸手去摸他
[00:13:08.000 --> 00:13:09.000]  弟兄姊妹
[00:13:09.000 --> 00:13:12.000]  我相信你留意到在聖經裡面
[00:13:12.000 --> 00:13:16.000]  有不同的耶穌醫治人的記載
[00:13:16.000 --> 00:13:23.000]  但是只有少數的記載是講到耶穌去伸手摸他的
[00:13:23.000 --> 00:13:25.000]  耶穌只要開口
[00:13:25.000 --> 00:13:27.000]  那個人就可以得醫治
[00:13:27.000 --> 00:13:32.000]  但是這裡特別記載耶穌去伸手摸他
[00:13:32.000 --> 00:13:36.000]  耶穌是以行動來表達愛心
[00:13:36.000 --> 00:13:39.000]  剛才我們說我們如果要幫助人
[00:13:39.000 --> 00:13:43.000]  我們要真的是看看我們是不是出於愛心
[00:13:43.000 --> 00:13:45.000]  我們當然一定要出於愛心
[00:13:45.000 --> 00:13:52.000]  但是這裡是不只是心動還要行動
[00:13:52.000 --> 00:13:54.000]  有些人願意做善事
[00:13:54.000 --> 00:14:00.000]  但是不願意弄髒自己的手
[00:14:00.000 --> 00:14:04.000]  因為可能捐錢比較容易
[00:14:04.000 --> 00:14:11.000]  但是要自己親力親為就比較辛苦
[00:14:11.000 --> 00:14:13.000]  大家不要誤會
[00:14:13.000 --> 00:14:19.000]  我沒有否定捐錢的重要性
[00:14:19.000 --> 00:14:21.000]  那個也是一種愛心
[00:14:21.000 --> 00:14:23.000]  因為錢是自己的
[00:14:23.000 --> 00:14:25.000]  一大筆錢捐出去
[00:14:25.000 --> 00:14:26.000]  這有沒有愛心
[00:14:26.000 --> 00:14:29.000]  這當然有愛心
[00:14:29.000 --> 00:14:30.000]  所以不要誤會
[00:14:30.000 --> 00:14:32.000]  我不是否定捐錢的愛心
[00:14:32.000 --> 00:14:34.000]  但是這裡是說什麼呢
[00:14:34.000 --> 00:14:38.000]  這裡是說如果上帝挑戰你
[00:14:38.000 --> 00:14:41.000]  讓你也伸出你的雙手
[00:14:41.000 --> 00:14:43.000]  也需要你親力親為
[00:14:43.000 --> 00:14:46.000]  因為可能你服務的對象
[00:14:46.000 --> 00:14:49.000]  他就是很需要得到愛
[00:14:49.000 --> 00:14:54.000]  在這裡請你不要誤解
[00:14:54.000 --> 00:14:57.000]  以為四十一節的伸手摸他
[00:14:57.000 --> 00:15:00.000]  就是代表著每一次有愛心的行動
[00:15:00.000 --> 00:15:04.000]  都要伸手摸那個需要幫助的人
[00:15:04.000 --> 00:15:10.000]  這裡很明顯是針對麻瘋病人
[00:15:10.000 --> 00:15:17.000]  是整個社會跟他故意刻意保持距離的前提
[00:15:17.000 --> 00:15:19.000]  耶穌是伸手摸他
[00:15:19.000 --> 00:15:22.000]  所以是針對麻瘋病人的需要
[00:15:22.000 --> 00:15:25.000]  以行動來表達愛心
[00:15:25.000 --> 00:15:27.000]  弟兄姊妹
[00:15:27.000 --> 00:15:30.000]  我鼓勵你在你自己的靈修禱告
[00:15:30.000 --> 00:15:32.000]  你想一想
[00:15:32.000 --> 00:15:34.000]  有什麼人有特別的需要
[00:15:34.000 --> 00:15:38.000]  是你可以用一些真正的具體的行動
[00:15:38.000 --> 00:15:40.000]  來表達關心的呢
[00:15:40.000 --> 00:15:43.000]  可能是寫一張卡
[00:15:43.000 --> 00:15:46.000]  可能是寄一份禮物
[00:15:46.000 --> 00:15:51.000]  一些具體的行動是表達愛心的
[00:15:51.000 --> 00:15:55.000]  所以四十一節就已經讓我們看到了
[00:15:55.000 --> 00:15:58.000]  心動還要行動
[00:15:58.000 --> 00:16:00.000]  讓我們看第三個
[00:16:00.000 --> 00:16:06.000]  第三個就是耶穌願意幫助被遺棄的人
[00:16:06.000 --> 00:16:09.000]  願意幫助被遺棄的人
[00:16:09.000 --> 00:16:14.000]  這段經文最特別的就是
[00:16:14.000 --> 00:16:18.000]  前面麻瘋病人問耶穌
[00:16:18.000 --> 00:16:19.000]  你若肯
[00:16:19.000 --> 00:16:21.000]  你若肯醫治我
[00:16:21.000 --> 00:16:23.000]  你能使我潔淨
[00:16:23.000 --> 00:16:25.000]  耶穌的回答是什麼呢
[00:16:25.000 --> 00:16:26.000]  我肯
[00:16:26.000 --> 00:16:29.000]  你若肯跟我肯
[00:16:29.000 --> 00:16:34.000]  很顯然的是一個相呼應的記載
[00:16:34.000 --> 00:16:37.000]  這裡要帶出的就是
[00:16:37.000 --> 00:16:39.000]  主耶穌願意的心
[00:16:39.000 --> 00:16:43.000]  祂是非常非常願意的
[00:16:43.000 --> 00:16:47.000]  只要我們願意謙卑的求告祂
[00:16:47.000 --> 00:16:50.000]  我認識一些弟兄姊妹
[00:16:50.000 --> 00:16:55.000]  跟他們一起談論他們的問題
[00:16:55.000 --> 00:16:59.000]  總是給我一種感覺就是
[00:16:59.000 --> 00:17:02.000]  他們好像還不是很相信上帝
[00:17:02.000 --> 00:17:06.000]  真的願意為他們解決問題
[00:17:06.000 --> 00:17:08.000]  我不知道你有沒有
[00:17:08.000 --> 00:17:09.000]  你看不看
[00:17:09.000 --> 00:17:12.000]  你聽不聽得出這個分別
[00:17:12.000 --> 00:17:15.000]  有些人明明希望上帝解決他的問題
[00:17:15.000 --> 00:17:20.000]  所以才來找牧者來談談
[00:17:20.000 --> 00:17:25.000]  但是希望上帝幫他解決問題
[00:17:25.000 --> 00:17:28.000]  卻有時候不是很肯定
[00:17:28.000 --> 00:17:31.000]  上帝願不願意幫他解決問題
[00:17:31.000 --> 00:17:33.000]  這裡面有些矛盾
[00:17:33.000 --> 00:17:35.000]  我當然明白這矛盾的一些原因
[00:17:35.000 --> 00:17:42.000]  有時是覺得很多很多的禱告
[00:17:42.000 --> 00:17:44.000]  好像上帝都沒有垂聽
[00:17:44.000 --> 00:17:46.000]  所以有點疑惑了
[00:17:46.000 --> 00:17:49.000]  你有沒有這樣的經歷呢
[00:17:49.000 --> 00:17:55.000]  有些是覺得自己可能不配吧
[00:17:55.000 --> 00:17:57.000]  自己好像不夠好
[00:17:57.000 --> 00:18:00.000]  所以上帝可能不願意幫助自己
[00:18:00.000 --> 00:18:02.000]  有這樣的思想
[00:18:02.000 --> 00:18:06.000]  不管怎麼樣的思想
[00:18:06.000 --> 00:18:09.000]  我們都要回到聖經
[00:18:09.000 --> 00:18:11.000]  聖經告訴我們
[00:18:11.000 --> 00:18:13.000]  上帝是願意的
[00:18:13.000 --> 00:18:16.000]  上帝是願意幫助我們的
[00:18:16.000 --> 00:18:17.000]  當然我們常常說
[00:18:17.000 --> 00:18:19.000]  上帝有上帝的主權
[00:18:19.000 --> 00:18:23.000]  這個是我們每個學習禱告的
[00:18:23.000 --> 00:18:25.000]  基督徒都知道的
[00:18:25.000 --> 00:18:27.000]  上帝有上帝的主權
[00:18:27.000 --> 00:18:29.000]  上帝有上帝的計劃
[00:18:29.000 --> 00:18:31.000]  他看事情的方式
[00:18:31.000 --> 00:18:33.000]  跟我們的方式不一樣
[00:18:33.000 --> 00:18:37.000]  他看的事情的整個格局
[00:18:37.000 --> 00:18:41.000]  跟我們看的整個情況是不同的
[00:18:41.000 --> 00:18:43.000]  當然這一點我們都知道
[00:18:43.000 --> 00:18:46.000]  但是縱然如此
[00:18:46.000 --> 00:18:52.000]  千萬不要低估了上帝願意幫助我們的心
[00:18:52.000 --> 00:18:55.000]  我不知道你最近這段日子
[00:18:55.000 --> 00:18:57.000]  是在經歷什麼
[00:18:57.000 --> 00:19:03.000]  但是如果你已經在不知不覺中
[00:19:03.000 --> 00:19:08.000]  已經開始不大相信上帝願意幫助你的
[00:19:08.000 --> 00:19:11.000]  我希望今天在這個主日
[00:19:11.000 --> 00:19:14.000]  你重新回到這個聖經
[00:19:14.000 --> 00:19:18.000]  重新回到阿爸天父對你的愛
[00:19:18.000 --> 00:19:21.000]  他是願意的
[00:19:21.000 --> 00:19:24.000]  有分別的
[00:19:24.000 --> 00:19:29.000]  我們每個人都相信上帝有上帝的主權
[00:19:29.000 --> 00:19:33.000]  但是你相信上帝有上帝的主權
[00:19:33.000 --> 00:19:38.000]  同時又覺得上帝不大可能幫助你
[00:19:38.000 --> 00:19:41.000]  跟你相信上帝的主權
[00:19:41.000 --> 00:19:46.000]  和你同時又相信上帝願意幫助你
[00:19:46.000 --> 00:19:49.000]  是不一樣的
[00:19:49.000 --> 00:19:51.000]  我願意你是後者
[00:19:51.000 --> 00:19:55.000]  我願意你是一方面相信上帝的主權
[00:19:55.000 --> 00:20:01.000]  一方面也相信上帝願意幫助你的
[00:20:01.000 --> 00:20:05.000]  我希望你聽得懂這個分別
[00:20:05.000 --> 00:20:09.000]  我希望這個能夠幫助你禱告的信心
[00:20:09.000 --> 00:20:11.000]  我們看了三點
[00:20:11.000 --> 00:20:13.000]  耶穌動了慈心
[00:20:13.000 --> 00:20:16.000]  耶穌以行動表達愛心
[00:20:16.000 --> 00:20:19.000]  耶穌願意幫助被遺棄的人
[00:20:19.000 --> 00:20:21.000]  第四點是什麼呢
[00:20:21.000 --> 00:20:27.000]  第四點是耶穌有能力幫助人
[00:20:27.000 --> 00:20:30.000]  我們再回去看這段經文
[00:20:30.000 --> 00:20:33.000]  耶穌不只是說我肯
[00:20:33.000 --> 00:20:37.000]  祂還說你潔淨了吧
[00:20:37.000 --> 00:20:39.000]  麻瘋病立刻離開他
[00:20:39.000 --> 00:20:42.000]  他就潔淨了
[00:20:42.000 --> 00:20:46.000]  我不知道你是不是跟我一樣
[00:20:46.000 --> 00:20:52.000]  當耶穌用祂的話語帶來改變的能力
[00:20:52.000 --> 00:20:56.000]  就讓我想到創世記的神
[00:20:56.000 --> 00:20:58.000]  祂真的是用祂的話語
[00:20:58.000 --> 00:21:04.000]  就能夠使這個世界從無變有
[00:21:04.000 --> 00:21:08.000]  神說要有光就有了光
[00:21:08.000 --> 00:21:10.000]  這裡耶穌說我肯
[00:21:10.000 --> 00:21:13.000]  你潔淨了吧
[00:21:13.000 --> 00:21:17.000]  麻瘋病立刻離開那個人
[00:21:17.000 --> 00:21:19.000]  他就潔淨了
[00:21:19.000 --> 00:21:26.000]  有些弟兄姐妹是覺得自己的問題太複雜了
[00:21:26.000 --> 00:21:29.000]  我遇過一些弟兄姐妹跟我說
[00:21:29.000 --> 00:21:35.000]  我暫時還不能夠做這件事情
[00:21:35.000 --> 00:21:39.000]  因為我現在的處境太困難太複雜了
[00:21:39.000 --> 00:21:42.000]  讓我先解決我的問題
[00:21:42.000 --> 00:21:45.000]  才來做這件事情吧
[00:21:45.000 --> 00:21:48.000]  這個心態就是這個道理
[00:21:48.000 --> 00:21:51.000]  就是認為太難了
[00:21:51.000 --> 00:21:54.000]  的確你想想這個麻瘋病人
[00:21:54.000 --> 00:21:57.000]  你認為他的情況容易嗎
[00:21:57.000 --> 00:21:58.000]  不容易啊
[00:21:58.000 --> 00:22:01.000]  真的不容易啊
[00:22:01.000 --> 00:22:03.000]  我們簡單的想一想就知道了
[00:22:03.000 --> 00:22:07.000]  我們如果是一個麻瘋病人
[00:22:07.000 --> 00:22:13.000]  我們要怎麼樣能夠想像能夠痊癒呢
[00:22:13.000 --> 00:22:17.000]  但是這段經文讓我們看見
[00:22:17.000 --> 00:22:20.000]  上帝要解決的問題
[00:22:20.000 --> 00:22:21.000]  他只要願意的話
[00:22:21.000 --> 00:22:24.000]  可以就是那麼容易的解決
[00:22:24.000 --> 00:22:26.000]  你潔淨了吧
[00:22:26.000 --> 00:22:28.000]  麻瘋病立刻離開那個人
[00:22:28.000 --> 00:22:30.000]  他就潔淨了
[00:22:30.000 --> 00:22:33.000]  神說要有光就有了光
[00:22:33.000 --> 00:22:35.000]  你的問題是什麼
[00:22:35.000 --> 00:22:36.000]  你交給上帝
[00:22:36.000 --> 00:22:38.000]  上帝說解決了吧
[00:22:38.000 --> 00:22:40.000]  就能夠解決了
[00:22:40.000 --> 00:22:43.000]  他是有能力幫助我們的
[00:22:43.000 --> 00:22:49.000]  我常說我們的上帝真的是值得佩得
[00:22:49.000 --> 00:22:52.000]  我們福福敬拜的神
[00:22:52.000 --> 00:22:56.000]  因為他又願意幫我們
[00:22:56.000 --> 00:22:59.000]  又有能力幫助我們
[00:22:59.000 --> 00:23:01.000]  如果他只是願意幫助我們
[00:23:01.000 --> 00:23:03.000]  而沒有能力幫助我們
[00:23:03.000 --> 00:23:05.000]  那真的是差很遠了
[00:23:05.000 --> 00:23:07.000]  但是我們的神是什麼呢
[00:23:07.000 --> 00:23:10.000]  我希望大家被提醒
[00:23:10.000 --> 00:23:11.000]  又願意幫助我們
[00:23:11.000 --> 00:23:14.000]  又有能力幫助我們的神
[00:23:14.000 --> 00:23:16.000]  我希望你自己在你的家中
[00:23:16.000 --> 00:23:18.000]  跟我重複這句話
[00:23:18.000 --> 00:23:21.000]  我們的神是又願意幫助我們
[00:23:21.000 --> 00:23:24.000]  又有能力幫助我們的神
