
[00:00:00.000 --> 00:00:01.020]  早晨 各位
[00:01:52.320 --> 00:01:54.880]  沒有關上門 留下一條縫隙
[00:01:54.880 --> 00:01:57.760]  醫生和媽媽一起安裝一下
[00:01:57.760 --> 00:02:00.960]  在房間裡的Julianne在做什麼
[00:02:00.960 --> 00:02:02.560]  Julianne一聽到音樂
[00:02:02.560 --> 00:02:06.080]  就在跳舞上來
[00:02:06.080 --> 00:02:08.320]  還要跳得很好看
[00:02:08.320 --> 00:02:11.440]  醫生就和Julianne的媽媽說
[00:02:11.440 --> 00:02:15.920]  Mrs. Lin 你的女兒不是slow
[00:02:15.920 --> 00:02:18.080]  你把她當成一個dance class
[00:02:18.080 --> 00:02:20.800]  她是一個dancer
[00:02:20.800 --> 00:02:23.600]  醫生那天就給了一個新的名字
[00:02:23.600 --> 00:02:25.840]  Julianne 她就是一個dancer
[00:02:25.840 --> 00:02:27.920]  Julianne一直跳得很好
[00:02:27.920 --> 00:02:34.960]  在Royal Ballet School跳得很好
[00:02:34.960 --> 00:02:38.480]  最後有一些名人去賞識了她
[00:02:38.480 --> 00:02:40.000]  之後就去了紐約
[00:02:40.000 --> 00:02:43.040]  她最後就成為一個舞蹈的編導
[00:02:43.040 --> 00:02:44.960]  如果你有看過Broadway shows
[00:02:44.960 --> 00:02:46.640]  Cats 和 Phantom of the Opera
[00:02:46.640 --> 00:02:48.640]  其實就是這位Julianne Lin
[00:02:48.720 --> 00:02:54.400]  她去編導這一種舞蹈
[00:02:54.400 --> 00:02:59.040]  所以當我們的老師或父母
[00:02:59.040 --> 00:03:00.960]  有時候會取名字
[00:03:00.960 --> 00:03:02.320]  其實這些名字
[00:03:02.320 --> 00:03:05.920]  我想說名字對一個人的人生有很大影響
[00:03:05.920 --> 00:03:07.280]  不過Julianne的媽媽
[00:03:07.280 --> 00:03:10.880]  她沒有很快接受她的女兒叫做slow
[00:03:10.880 --> 00:03:14.080]  而是她給了她一個新的名字叫dancer
[00:03:14.080 --> 00:03:15.920]  其實一個人的名字
[00:03:15.920 --> 00:03:18.480]  是可以影響她一生的
[00:03:18.480 --> 00:03:22.000]  同樣我們怎樣去取名字我們的神
[00:03:22.000 --> 00:03:25.760]  都會影響我們和祂的關係
[00:03:25.760 --> 00:03:26.960]  那麼神有什麼名字呢
[00:03:26.960 --> 00:03:29.760]  我們平時會給什麼名字我們的神呢
[00:03:29.760 --> 00:03:34.720]  有些人會叫我們的神做嚴厲的神
[00:03:34.720 --> 00:03:37.520]  當我們去想起神的時候
[00:03:37.520 --> 00:03:41.840]  他不是想起這個神會有笑容
[00:03:41.840 --> 00:03:44.480]  一想起就是這個神好像抓住我
[00:03:44.480 --> 00:03:45.760]  在那裡看著我
[00:03:45.760 --> 00:03:48.640]  什麼時候我做了不好的事
[00:03:48.640 --> 00:03:53.600]  之後他就覺得神會一鎚打下來
[00:03:53.600 --> 00:03:56.480]  覺得神經常看著我們
[00:03:56.480 --> 00:03:59.840]  有些人就是會走相反的方向
[00:03:59.840 --> 00:04:02.720]  他們會叫神做Santa Claus
[00:04:02.720 --> 00:04:04.320]  或者類似這樣的東西
[00:04:04.320 --> 00:04:08.640]  一個好心的爺爺會給我們禮物
[00:04:08.640 --> 00:04:11.040]  但是這些人通常會覺得
[00:04:11.040 --> 00:04:12.080]  當我乖的時候
[00:04:12.080 --> 00:04:13.200]  我是一個乖的小朋友
[00:04:13.200 --> 00:04:15.120]  神就會給我一份好的禮物
[00:04:15.120 --> 00:04:16.160]  當我頑皮的時候
[00:04:16.160 --> 00:04:18.000]  可能他就不給我禮物
[00:04:18.000 --> 00:04:20.240]  我覺得神是一個Santa Claus
[00:04:20.240 --> 00:04:22.960]  又或者是他們都會去
[00:04:22.960 --> 00:04:26.400]  利用神的好心
[00:04:26.400 --> 00:04:28.640]  覺得他是不是也會疼我
[00:04:28.640 --> 00:04:30.960]  是不是也會給我禮物
[00:04:30.960 --> 00:04:32.720]  有些人可能會取名神
[00:04:32.720 --> 00:04:35.120]  做一個缺席的父親
[00:04:35.120 --> 00:04:36.400]  Absentee Father
[00:04:36.400 --> 00:04:37.600]  你會覺得
[00:04:37.600 --> 00:04:38.960]  是的神我知道祢在這裡
[00:04:38.960 --> 00:04:39.760]  祢在某個地方
[00:04:39.760 --> 00:04:42.960]  但是其實和我沒有什麼關係
[00:04:42.960 --> 00:04:48.240]  祢不會去牽涉在我生命裡的細節
[00:04:48.240 --> 00:04:49.600]  不過我知道祢在這裡
[00:04:49.600 --> 00:04:51.040]  星期天就回來
[00:04:51.040 --> 00:04:52.400]  都是我付出的
[00:04:52.400 --> 00:04:56.400]  每個星期見一次
[00:04:56.400 --> 00:04:59.440]  那些父親
[00:04:59.440 --> 00:05:01.120]  其實當有神學家說
[00:05:01.120 --> 00:05:03.280]  當我們怎樣去
[00:05:03.280 --> 00:05:05.120]  取名神在我們心中
[00:05:05.120 --> 00:05:09.200]  就是會決定我們怎樣去跟祂相關
[00:05:09.200 --> 00:05:11.600]  所以其實在我們
[00:05:11.600 --> 00:05:12.320]  作為基督徒
[00:05:12.320 --> 00:05:14.880]  我們人生裡面最重要的一樣東西
[00:05:14.880 --> 00:05:17.360]  就是我們怎樣去
[00:05:17.360 --> 00:05:19.360]  想神想得對
[00:05:19.360 --> 00:05:20.960]  如果我們想神想得不對的時候
[00:05:20.960 --> 00:05:23.040]  其實我們就會relate with God badly
[00:05:23.040 --> 00:05:24.000]  如果我們覺得祂是一個
[00:05:24.000 --> 00:05:25.120]  very punitive God
[00:05:25.120 --> 00:05:26.720]  就是一個很嚴厲的神的話
[00:05:26.720 --> 00:05:28.320]  其實我們會經常都很怕祂
[00:05:28.320 --> 00:05:29.600]  我們會keep a distance
[00:05:29.600 --> 00:05:30.880]  我們不想和祂有intimacy
[00:05:30.880 --> 00:05:32.560]  如果我們覺得祂是
[00:05:32.560 --> 00:05:37.920]  一個鬍鬚好心的爺爺的Santa Claus
[00:05:37.920 --> 00:05:39.440]  我可能會欺負祂
[00:05:39.440 --> 00:05:41.120]  或者是exploit 祂的kindness
[00:05:41.120 --> 00:05:43.360]  因為我們自己在世界上為所欲為
[00:05:43.360 --> 00:05:46.000]  所以我們是需要有一個
[00:05:46.000 --> 00:05:48.560]  right mind about God
[00:05:48.560 --> 00:05:52.400]  還有當我們去think better about God的時候
[00:05:52.400 --> 00:05:54.400]  其實都會去幫助我們
[00:05:54.400 --> 00:05:57.200]  去live better for God
[00:05:57.200 --> 00:06:02.080]  所以今天我就想和大家去看一看一段經文
[00:06:02.080 --> 00:06:03.520]  這段經文就記載在
[00:06:03.520 --> 00:06:06.320]  七一及其三十四章的一至九節
[00:06:06.320 --> 00:06:13.680]  就是一個摩西上山去重造法版的一段經文
[00:06:13.680 --> 00:06:16.000]  我想我就不會和大家讀完
[00:06:16.000 --> 00:06:18.320]  但我大概講一下故事是什麼
[00:06:18.320 --> 00:06:20.480]  其實耶和華在這段經文裡面
[00:06:20.480 --> 00:06:22.000]  就是和摩西說
[00:06:22.000 --> 00:06:24.000]  你要去作出兩塊石板
[00:06:24.000 --> 00:06:25.120]  和之前一樣
[00:06:25.120 --> 00:06:26.640]  為什麼以後要再作石板呢
[00:06:26.640 --> 00:06:29.840]  其實是之前摩西已經上了西乃山
[00:06:29.840 --> 00:06:32.400]  去領受神的十誡
[00:06:32.400 --> 00:06:36.080]  和神和以色列人一起納約的條款
[00:06:36.080 --> 00:06:38.320]  不過在第三十二章
[00:06:38.320 --> 00:06:39.600]  就是兩章之前
[00:06:39.600 --> 00:06:42.240]  那群以色列人
[00:06:42.240 --> 00:06:44.240]  因為覺得摩西上了山太久
[00:06:44.240 --> 00:06:45.440]  40天那麼多
[00:06:45.440 --> 00:06:46.960]  其實40天大概你可以想一下
[00:06:46.960 --> 00:06:48.720]  40天就是六個星期
[00:06:48.720 --> 00:06:49.760]  上了山那麼久
[00:06:49.760 --> 00:06:53.120]  而他們是一群人剛剛從埃及出來
[00:06:53.120 --> 00:06:55.040]  又還沒有到那個Promised Land
[00:06:55.040 --> 00:06:56.080]  就是還沒有到迦南地
[00:06:56.080 --> 00:06:57.120]  就是英雄地
[00:06:57.120 --> 00:07:00.480]  中間是一個很大的曠野
[00:07:00.480 --> 00:07:01.680]  很大的曠野
[00:07:01.680 --> 00:07:04.240]  摩西上了去
[00:07:04.240 --> 00:07:06.000]  是不是不理我們呢
[00:07:06.000 --> 00:07:07.280]  究竟是做什麼呢
[00:07:07.280 --> 00:07:11.360]  以致他們忍不住做了一個金牛毒
[00:07:11.360 --> 00:07:13.040]  當摩西去
[00:07:13.040 --> 00:07:14.960]  第三十二章就是下去
[00:07:14.960 --> 00:07:17.280]  見到為什麼你們在拜金牛毒
[00:07:17.280 --> 00:07:18.480]  拜一個假神的時候
[00:07:18.480 --> 00:07:19.280]  他太生氣
[00:07:19.280 --> 00:07:21.120]  就扔爛了那個石板
[00:07:21.120 --> 00:07:22.240]  所以就導致到
[00:07:22.240 --> 00:07:25.840]  第三十四章他要重新去做一個石板
[00:07:25.840 --> 00:07:29.040]  三十四章就是
[00:07:29.040 --> 00:07:32.560]  三十二章就是以色列人和神毀了約
[00:07:32.560 --> 00:07:37.440]  而三十四章就是神嘗試和以色列重新去立約
[00:07:37.440 --> 00:07:41.120]  所以這個是耶和華去啟動這個東西
[00:07:41.120 --> 00:07:43.600]  所以他就在第三十四章一節就說
[00:07:43.600 --> 00:07:46.000]  跟摩西說你要去做出兩塊石板
[00:07:46.000 --> 00:07:47.360]  和之前的一樣
[00:07:47.360 --> 00:07:51.200]  是我要把你之前扔爛的那塊石板
[00:07:51.200 --> 00:07:52.240]  上面所寫的字
[00:07:52.240 --> 00:07:54.320]  重新去寫在這塊石板上面
[00:07:54.320 --> 00:07:56.720]  他說你明天準備好就上西奈山
[00:07:56.720 --> 00:07:59.440]  在山上站在我的面前
[00:07:59.440 --> 00:08:01.040]  不要叫人和你去
[00:08:01.040 --> 00:08:03.760]  整個山都不可以見到人
[00:08:03.760 --> 00:08:06.080]  就算是牛羊
[00:08:06.080 --> 00:08:11.040]  都不可以在山下面去吃草
[00:08:11.040 --> 00:08:14.080]  摩西就真的去拿了兩塊石板
[00:08:14.080 --> 00:08:15.280]  和之前一樣
[00:08:15.280 --> 00:08:17.920]  清晨起來就照著耶和華的吩咐
[00:08:17.920 --> 00:08:19.920]  上了西奈山
[00:08:19.920 --> 00:08:23.120]  耶和華就在雲那裡降臨
[00:08:23.120 --> 00:08:25.680]  和摩西一起站在那裡
[00:08:25.680 --> 00:08:29.040]  宣告耶和華的名
[00:08:29.040 --> 00:08:30.880]  其實我想highlight一點
[00:08:30.880 --> 00:08:35.040]  這裡不是摩西宣告耶和華的名
[00:08:35.040 --> 00:08:36.800]  是耶和華在雲中降臨
[00:08:36.800 --> 00:08:39.200]  是耶和華自己宣告自己的名
[00:08:39.200 --> 00:08:43.200]  我們剛才一直在說名字
[00:08:43.200 --> 00:08:45.840]  耶和華宣告自己的名是什麼呢
[00:08:45.840 --> 00:08:48.240]  第六節和第七節這樣說
[00:08:48.240 --> 00:08:49.360]  耶和華 耶和華
[00:08:49.360 --> 00:08:51.600]  是有憐憫有恩惠的神
[00:08:51.600 --> 00:08:52.480]  不輕易發怒
[00:08:52.480 --> 00:08:54.960]  且有豐盛的慈愛和信實
[00:08:54.960 --> 00:08:57.280]  為千代的人傳流慈愛
[00:08:57.280 --> 00:08:58.800]  赦免罪孽
[00:08:58.800 --> 00:09:00.480]  過犯和罪惡
[00:09:00.480 --> 00:09:02.480]  萬不以有罪為無罪
[00:09:02.480 --> 00:09:04.400]  必懲罰人的罪
[00:09:04.400 --> 00:09:07.200]  自呼吸止直到三、四代
[00:09:07.200 --> 00:09:12.320]  中間有很多關於形容神的名字
[00:09:12.320 --> 00:09:13.760]  我一會兒會詳細
[00:09:13.760 --> 00:09:15.600]  主要去看第六節和第七節
[00:09:15.600 --> 00:09:19.120]  之後摩西欣著認識這位神是怎樣
[00:09:19.120 --> 00:09:20.880]  其實當我們認識這位神是怎樣
[00:09:20.880 --> 00:09:22.480]  我們就懂得怎樣敬拜他
[00:09:22.480 --> 00:09:24.320]  所以第八節就說
[00:09:24.320 --> 00:09:27.360]  摩西急忙苦伏在地敬拜
[00:09:27.360 --> 00:09:28.080]  說真是主啊
[00:09:28.080 --> 00:09:29.280]  在祢的眼前蒙恩
[00:09:29.280 --> 00:09:32.160]  求主在我們中間同行
[00:09:32.160 --> 00:09:36.720]  雖然我們是一群很固執的百姓
[00:09:36.720 --> 00:09:39.920]  但求祢赦免我們的罪孽和罪惡
[00:09:39.920 --> 00:09:41.440]  求祢接納我們
[00:09:41.440 --> 00:09:42.800]  為祢的產業
[00:09:42.800 --> 00:09:47.600]  這段經文大概是這樣
[00:09:47.600 --> 00:09:49.520]  而當中
[00:09:49.520 --> 00:09:52.560]  再想回到第六至第七節
[00:09:52.560 --> 00:09:56.640]  說回這兩節的經文裏面
[00:09:56.640 --> 00:09:58.880]  說到神的名字有什麼
[00:09:58.880 --> 00:10:01.680]  黑了紅色就是
[00:10:01.680 --> 00:10:03.520]  有憐憫有恩惠
[00:10:03.520 --> 00:10:04.720]  不輕易發怒
[00:10:04.720 --> 00:10:07.360]  有豐盛的慈愛和信實
[00:10:07.360 --> 00:10:09.280]  慈愛再次出現
[00:10:09.280 --> 00:10:12.240]  赦免罪孽過犯和罪惡
[00:10:12.240 --> 00:10:14.640]  萬不以有罪的為無罪
[00:10:14.640 --> 00:10:15.760]  英文就是
[00:10:15.760 --> 00:10:20.320]  merciful, gracious, slow to anger, steadfast love, faithfulness
[00:10:20.320 --> 00:10:21.680]  和just
[00:10:21.760 --> 00:10:28.080]  因為祂不會以無罪為有罪
[00:10:28.080 --> 00:10:29.120]  其實
[00:10:29.120 --> 00:10:32.080]  如果神是一個無限的神
[00:10:32.080 --> 00:10:35.200]  祂的名字也有無限的名字
[00:10:35.200 --> 00:10:37.920]  或者祂有無限的
[00:10:37.920 --> 00:10:40.160]  好的attributes
[00:10:40.160 --> 00:10:45.920]  你覺得為什麼會特別去宣告這幾個名字呢
[00:10:45.920 --> 00:10:49.280]  其實要回到第一節
[00:10:49.280 --> 00:10:51.440]  故事一開始是怎樣的呢
[00:10:51.440 --> 00:10:52.720]  祂說
[00:10:52.720 --> 00:10:54.480]  我要把你
[00:10:54.480 --> 00:10:56.560]  摔碎的那塊石板
[00:10:56.560 --> 00:11:00.960]  祂說你是你摔破了之前那塊石板
[00:11:00.960 --> 00:11:06.800]  或者說回為什麼摩西會摔破了之前那兩塊石板呢
[00:11:06.800 --> 00:11:10.880]  其實就是因為在32章的時候
[00:11:10.880 --> 00:11:12.880]  當摩西下山
[00:11:12.880 --> 00:11:15.760]  看到這群人去拜金牛獨
[00:11:15.760 --> 00:11:18.320]  而這群人去拜金牛獨的時候
[00:11:19.040 --> 00:11:24.160]  其實就是毀了和神所納的約
[00:11:24.160 --> 00:11:26.160]  為什麼你會去拜其他的牛獨
[00:11:26.160 --> 00:11:27.920]  不是耶和華是你唯一的神嗎
[00:11:27.920 --> 00:11:30.720]  當以色列人這樣毀了約的時候
[00:11:30.720 --> 00:11:33.360]  我想摩西是很心痛
[00:11:33.360 --> 00:11:34.880]  或者很憤怒
[00:11:34.880 --> 00:11:35.680]  去摔破那塊石板
[00:11:35.680 --> 00:11:39.040]  但是同時這塊石板是在說一個
[00:11:39.040 --> 00:11:41.360]  governmental relationship
[00:11:41.360 --> 00:11:44.160]  就是以色列民和神
[00:11:44.160 --> 00:11:45.520]  所以祂摔破這塊石板
[00:11:45.520 --> 00:11:49.200]  都是在象徵著以色列和神的約
[00:11:49.200 --> 00:11:50.800]  這樣就毀了
[00:11:50.800 --> 00:11:52.720]  祂說神提醒摩西
[00:11:52.720 --> 00:11:57.040]  就是你之前是摔破了這兩塊石板
[00:11:57.040 --> 00:11:58.000]  不過我知道 我明白
[00:11:58.000 --> 00:12:00.480]  摩西我明白你為什麼要去摔破這兩塊石板
[00:12:00.480 --> 00:12:07.440]  因為是以色列先毀了他們和我的約
[00:12:07.440 --> 00:12:12.880]  但是神說雖然以色列毀了和我的約
[00:12:12.880 --> 00:12:18.240]  但是我並沒有去毀我和祂的約
[00:12:18.240 --> 00:12:22.400]  所以為什麼在這一段的經文裡面
[00:12:22.400 --> 00:12:26.960]  不停出現關於憐憫 恩典這些字
[00:12:26.960 --> 00:12:30.000]  merciful 或者是compassionate
[00:12:30.000 --> 00:12:31.760]  就是那個恩詞
[00:12:31.760 --> 00:12:34.720]  如果我們經常做對的事
[00:12:34.720 --> 00:12:37.200]  或者你經常強勢的那個
[00:12:37.200 --> 00:12:39.120]  其實你不需要compassion
[00:12:39.120 --> 00:12:40.000]  gracious
[00:12:40.000 --> 00:12:41.520]  如果你永遠都不會做錯
[00:12:41.520 --> 00:12:43.760]  其實你不需要grace 你不需要恩典
[00:12:43.760 --> 00:12:45.280]  steadfast love
[00:12:45.280 --> 00:12:46.080]  forgiveness
[00:12:46.080 --> 00:12:50.720]  其實這些名字都是相對應
[00:12:50.720 --> 00:12:52.720]  經常都會做錯
[00:12:52.720 --> 00:12:56.240]  都是people who fail
[00:12:56.240 --> 00:13:04.720]  但是我們很多時候都會誤解神
[00:13:04.720 --> 00:13:09.760]  而讓祂看起來很小
[00:13:09.760 --> 00:13:11.760]  所以今天才說
[00:13:11.760 --> 00:13:13.280]  let me see Jesus
[00:13:13.280 --> 00:13:14.880]  其實Jesus一直都在
[00:13:14.880 --> 00:13:17.440]  或者我們去讓Jesus看起來太小
[00:13:17.440 --> 00:13:18.960]  以致我們看不到
[00:13:18.960 --> 00:13:19.680]  為什麼呢
[00:13:19.680 --> 00:13:24.800]  因為我們給了一些錯的名字給神
[00:13:24.800 --> 00:13:28.240]  我們以為神是uncaring
[00:13:28.240 --> 00:13:32.480]  但是其實他在《出埃及記》裡說
[00:13:32.480 --> 00:13:35.680]  他是compassionate and merciful
[00:13:35.680 --> 00:13:37.840]  compassionate是指一種
[00:13:37.840 --> 00:13:41.920]  由上到下很深的愛戀
[00:13:41.920 --> 00:13:44.240]  就好像
[00:13:44.240 --> 00:13:45.280]  如果你記得約瑟
[00:13:45.280 --> 00:13:48.800]  約瑟去看到自己的弟弟
[00:13:48.800 --> 00:13:49.760]  Benjamin
[00:13:49.760 --> 00:13:50.720]  就是卞雅文
[00:13:50.720 --> 00:13:56.240]  被帶到了埃及那裡
[00:13:56.240 --> 00:13:58.240]  其實很多年沒有見面
[00:13:58.240 --> 00:14:01.280]  但是當約瑟自己在埃及做偶像的時候
[00:14:01.280 --> 00:14:02.320]  見到他的弟弟
[00:14:02.320 --> 00:14:04.320]  他有一種的愛戀
[00:14:04.320 --> 00:14:07.920]  在他心裡很心痛
[00:14:07.920 --> 00:14:08.720]  另一個例子
[00:14:08.720 --> 00:14:10.720]  什麼時候會用到compassionate這個字呢
[00:14:10.720 --> 00:14:11.840]  另一個就是
[00:14:11.840 --> 00:14:15.200]  所羅門在審理一個案件
[00:14:15.200 --> 00:14:19.680]  就是兩個妓女去爭他們自己的兒子
[00:14:19.680 --> 00:14:22.240]  而當中有一個兒子是死了
[00:14:22.240 --> 00:14:23.920]  不過他們兩個女人
[00:14:23.920 --> 00:14:28.640]  還在生那個小朋友
[00:14:28.640 --> 00:14:32.080]  當還在生那個小朋友的媽媽
[00:14:32.080 --> 00:14:37.200]  見到所羅門要一刀斬死這個小朋友
[00:14:37.200 --> 00:14:40.080]  他心裡有一種急痛
[00:14:40.080 --> 00:14:46.960]  就是聖經所說的那種compassionate和愛戀
[00:14:46.960 --> 00:14:49.680]  在神的憐憫裡
[00:14:49.680 --> 00:14:54.080]  通常是在說他的主權和無條件的揀選
[00:14:54.080 --> 00:14:56.240]  當一個罪人去悔改的時候
[00:14:56.240 --> 00:14:59.280]  就會得到神的這種憐憫
[00:14:59.280 --> 00:15:02.560]  神覺得你回到我身邊
[00:15:02.560 --> 00:15:03.920]  我好心痛你
[00:15:03.920 --> 00:15:07.280]  為什麼你會被罪殘害到這樣的地步
[00:15:07.280 --> 00:15:08.800]  而我去原諒你
[00:15:08.800 --> 00:15:10.560]  我重新給你一份祝福
[00:15:10.560 --> 00:15:15.920]  通常在聖經裡說神的憐憫是這樣
[00:15:15.920 --> 00:15:25.200]  摩西第一次聽到以色列人犯了錯
[00:15:25.200 --> 00:15:29.520]  他第一次想到的都是懇求耶和華
[00:15:29.520 --> 00:15:31.760]  按照他們憐憫的本性
[00:15:31.760 --> 00:15:33.200]  不要將他們滅絕
[00:15:33.200 --> 00:15:36.880]  反而給他們一個赦罪的恩典
[00:15:36.880 --> 00:15:39.120]  不過以色列人可能會覺得
[00:15:39.120 --> 00:15:42.640]  神你是不是真的在關心我
[00:15:42.640 --> 00:15:44.000]  有時候真的看不到
[00:15:44.000 --> 00:15:45.440]  當你看不到的時候
[00:15:45.440 --> 00:15:47.920]  你會覺得這個神是缺席的
[00:15:47.920 --> 00:15:49.680]  你還記不記得我
[00:15:49.680 --> 00:15:53.760]  如果是以色列人的狀況
[00:15:53.760 --> 00:15:56.320]  其實摩西走了六個星期
[00:15:56.320 --> 00:16:00.160]  我都不知道我走了六個星期之後
[00:16:00.160 --> 00:16:01.760]  你還記不記得我
[00:16:01.760 --> 00:16:03.920]  我給你一個角度
[00:16:03.920 --> 00:16:05.040]  一個半月
[00:16:05.040 --> 00:16:09.920]  如果你是有個人丟了你在一個不知什麼地方
[00:16:09.920 --> 00:16:13.280]  神和摩西都不見了一個半月
[00:16:13.280 --> 00:16:15.280]  究竟你還記不記得我
[00:16:15.280 --> 00:16:18.080]  你是不是真的還帶我去出埃及
[00:16:18.080 --> 00:16:22.960]  你是不是真的會帶我去你所說的英雄之地
[00:16:22.960 --> 00:16:26.160]  你會不會感覺到以色列人那種擔憂
[00:16:26.160 --> 00:16:32.720]  其實當一些困難來到我們的生命裏
[00:16:32.720 --> 00:16:35.040]  有時候我會覺得神是缺席的
[00:16:35.040 --> 00:16:37.440]  祂是不是忘記了我
[00:16:37.440 --> 00:16:38.640]  我站了很久
[00:16:38.640 --> 00:16:42.480]  但祂都沒有回應過我
[00:16:42.480 --> 00:16:48.080]  是呀 祂是不是還在關心我
[00:16:48.080 --> 00:16:52.160]  有時候想起神好像很遠
[00:16:52.160 --> 00:16:56.400]  我們回到教會經常聽到
[00:16:56.400 --> 00:16:59.920]  神是否要我們做好事
[00:16:59.920 --> 00:17:01.120]  是否要我們侍奉
[00:17:01.120 --> 00:17:05.760]  是否要我們乖乖表演好
[00:17:05.760 --> 00:17:07.520]  我想起一個例子
[00:17:07.520 --> 00:17:11.440]  我的大兒女 她現在五歲
[00:17:11.440 --> 00:17:15.840]  一個五歲的人仔都去跳舞表演
[00:17:15.840 --> 00:17:19.840]  其實兩年前 三歲多她已經去跳舞表演
[00:17:19.840 --> 00:17:22.720]  但你想像到其實不是太能跳
[00:17:22.720 --> 00:17:28.960]  跟著指示或者不要坐著不動就算了
[00:17:28.960 --> 00:17:32.960]  第一次我的兒女去三歲多跳舞表演
[00:17:32.960 --> 00:17:36.880]  我妹妹就去錄了關於她跳舞
[00:17:36.880 --> 00:17:40.640]  想著去錄她跳舞的樣子
[00:17:40.640 --> 00:17:41.840]  那個表演
[00:17:41.840 --> 00:17:47.360]  誰知道她上到台很快就在哭
[00:17:47.360 --> 00:17:49.920]  哭到整個台都被打破了
[00:17:49.920 --> 00:17:52.000]  隔壁的小朋友在跳舞
[00:17:52.000 --> 00:17:54.000]  她就在哭
[00:17:54.000 --> 00:17:57.600]  所以就被老師拖走了
[00:17:57.600 --> 00:17:58.960]  其實一開始的時候
[00:17:58.960 --> 00:18:00.480]  我妹妹已經準備好相機
[00:18:00.480 --> 00:18:02.000]  買了一個很好的位置
[00:18:02.000 --> 00:18:06.880]  想著去拍我妹妹跳舞的那些很美的情景
[00:18:06.880 --> 00:18:10.720]  誰知道就被老師拖了下去
[00:18:10.720 --> 00:18:15.280]  我在影片中看到
[00:18:15.280 --> 00:18:17.840]  本來是很好地在拍的
[00:18:17.840 --> 00:18:21.680]  但拍了一下就電話掛了
[00:18:21.680 --> 00:18:25.200]  之後就去找我的妹妹
[00:18:25.200 --> 00:18:27.600]  想著去安慰她
[00:18:27.600 --> 00:18:29.600]  所以其實
[00:18:29.600 --> 00:18:32.400]  我想我們就好像那個小朋友
[00:18:32.400 --> 00:18:35.040]  一個小朋友你覺得要表現得好
[00:18:35.040 --> 00:18:36.480]  你父母才會喜歡
[00:18:36.480 --> 00:18:40.400]  但其實如果是神
[00:18:40.400 --> 00:18:41.360]  我們是小朋友
[00:18:41.360 --> 00:18:42.800]  神是看著我們
[00:18:42.800 --> 00:18:45.680]  我想神是在乎我們的心情
[00:18:45.680 --> 00:18:48.320]  多於我們是否表現得好
[00:18:48.320 --> 00:18:53.680]  我的妹妹在被老師拉下台哭
[00:18:53.680 --> 00:18:55.280]  我妹妹就拿著相機
[00:18:55.280 --> 00:18:58.320]  她已經沒有空去關掉影片
[00:18:58.320 --> 00:19:02.960]  就去安慰我的妹妹
[00:19:02.960 --> 00:19:06.480]  其實如果一個地上的媽媽
[00:19:06.480 --> 00:19:11.120]  都可以這麼compassionate的話
[00:19:11.120 --> 00:19:14.880]  何況我們的神
[00:19:14.880 --> 00:19:17.680]  祂不是對我們更compassionate嗎
[00:19:17.680 --> 00:19:18.800]  即使我們做錯
