
[00:00:00.000 --> 00:00:04.000]  頂姐妹 晚安
[00:11:39.000 --> 00:11:44.000]  就變成所謂末曰的一些香膏
[00:11:44.000 --> 00:11:46.000]  膏一些的屍體
[00:11:46.000 --> 00:11:48.000]  讓它能夠發出香味
[00:11:48.000 --> 00:11:50.000]  就是用這些末曰
[00:11:50.000 --> 00:11:53.000]  所以當我們來到思考的時候
[00:11:53.000 --> 00:11:54.000]  我們發覺
[00:11:54.000 --> 00:11:56.000]  善妹娜這個教會
[00:11:56.000 --> 00:11:58.000]  真是很有質素
[00:11:58.000 --> 00:12:00.000]  這群弟兄姊妹
[00:12:00.000 --> 00:12:05.000]  他們受老師的聖經教導
[00:12:05.000 --> 00:12:06.000]  他們不只是聽
[00:12:06.000 --> 00:12:08.000]  他們真是實行出來的
[00:12:08.000 --> 00:12:14.000]  而在當中我們也要再看下去
[00:12:14.000 --> 00:12:16.000]  在第十節到十一節
[00:12:16.000 --> 00:12:17.000]  我們再讀出來
[00:12:17.000 --> 00:12:20.000]  你將要受的苦你不用怕
[00:12:20.000 --> 00:12:24.000]  汗嵐魔鬼要擺你們中間幾個人
[00:12:24.000 --> 00:12:27.000]  下在監裡使你們受考驗
[00:12:27.000 --> 00:12:30.000]  你們要遭遇苦難十天
[00:12:30.000 --> 00:12:33.000]  你們要至死忠心
[00:12:33.000 --> 00:12:36.000]  我就賜給你們那生命的冠冕
[00:12:36.000 --> 00:12:38.000]  凡有耳聽的
[00:12:38.000 --> 00:12:47.000]  (字幕:張靚穎)
[00:12:47.000 --> 00:12:52.000]  在這裡我們來看
[00:12:52.000 --> 00:12:54.000]  這裏聖經怎樣說
[00:12:54.000 --> 00:12:58.000]  寓言你們要受的苦不用怕
[00:12:58.000 --> 00:13:01.000]  那殺身體的不能殺我們的靈魂
[00:13:01.000 --> 00:13:04.000]  你們不需要懼怕
[00:13:04.000 --> 00:13:07.000]  而魔鬼和這些撒旦會堂的人
[00:13:07.000 --> 00:13:11.000]  正正就是透過利用這群人
[00:13:11.000 --> 00:13:15.000]  要利用他們去迫害這群信徒
[00:13:15.000 --> 00:13:17.000]  而我們在這裏看見
[00:13:17.000 --> 00:13:19.000]  受苦難十天
[00:13:19.000 --> 00:13:23.000]  其實有很多聖經學者認為
[00:13:23.000 --> 00:13:26.000]  這也是一個象徵性的意思
[00:13:26.000 --> 00:13:29.000]  就是說他們的苦難是有受限制的
[00:13:29.000 --> 00:13:31.000]  就等於昔日彈爾利
[00:13:31.000 --> 00:13:33.000]  他在尼泊爾旁殺王
[00:13:33.000 --> 00:13:35.000]  他和他三個朋友
[00:13:35.000 --> 00:13:38.000]  就是因為王的膳食裏面
[00:13:38.000 --> 00:13:40.000]  是有一些肉
[00:13:40.000 --> 00:13:43.000]  是曾經製過這些偶像的時候
[00:13:43.000 --> 00:13:44.000]  他們就拒絕
[00:13:44.000 --> 00:13:46.000]  他們是保持自己
[00:13:46.000 --> 00:13:48.000]  所謂要性結
[00:13:48.000 --> 00:13:49.000]  分別為性出來
[00:13:49.000 --> 00:13:53.000]  結果他們要求那些太監長
[00:13:53.000 --> 00:13:55.000]  給他們清菜
[00:13:55.000 --> 00:13:56.000]  白飯吃就行了
[00:13:56.000 --> 00:13:58.000]  不吃王的酒膳
[00:13:58.000 --> 00:14:00.000]  結果他們經過這十天
[00:14:00.000 --> 00:14:03.000]  他們也是肥肥白白
[00:14:03.000 --> 00:14:05.000]  我們的試煉
[00:14:05.000 --> 00:14:06.000]  我們的苦難
[00:14:06.000 --> 00:14:08.000]  我們的逼迫
[00:14:08.000 --> 00:14:12.000]  在地上只是一個短暫的考驗
[00:14:12.000 --> 00:14:14.000]  如果今天你真的清楚知道
[00:14:14.000 --> 00:14:19.000]  神要我們進入任何一些考驗的時候
[00:14:19.000 --> 00:14:21.000]  你知道在祂的裏面
[00:14:21.000 --> 00:14:24.000]  你要去信服和相信
[00:14:24.000 --> 00:14:28.000]  你就不需要去憂慮這麼多
[00:14:28.000 --> 00:14:30.000]  你要至死忠心
[00:14:30.000 --> 00:14:32.000]  我讀這段經文的時候
[00:14:32.000 --> 00:14:34.000]  讓我想起我昔日在加拿大
[00:14:34.000 --> 00:14:36.000]  牧羊教會的時候
[00:14:36.000 --> 00:14:38.000]  你知道加拿大有多冷嗎
[00:14:38.000 --> 00:14:40.000]  其實冬天真的很冷
[00:14:40.000 --> 00:14:41.000]  可以冷起來
[00:14:41.000 --> 00:14:45.000]  我試過有一個親戚來探望我們的時候
[00:14:45.000 --> 00:14:48.000]  他說這裡不是人住的地方
[00:14:48.000 --> 00:14:50.000]  我說你說什麼
[00:14:50.000 --> 00:14:52.000]  我們為什麼不太覺得
[00:14:52.000 --> 00:14:55.000]  其實我們出入已經很幸福
[00:14:55.000 --> 00:14:56.000]  在家裏
[00:14:56.000 --> 00:14:58.000]  在商場裏
[00:14:58.000 --> 00:14:59.000]  在餐廳裏
[00:14:59.000 --> 00:15:01.000]  一定有暖氣
[00:15:01.000 --> 00:15:02.000]  冬天
[00:15:02.000 --> 00:15:05.000]  沒有人叫你在街上
[00:15:05.000 --> 00:15:08.000]  到處走
[00:15:08.000 --> 00:15:09.000]  又不戴手套
[00:15:09.000 --> 00:15:10.000]  如果真的冷起來
[00:15:10.000 --> 00:15:12.000]  零下十幾二十度
[00:15:12.000 --> 00:15:14.000]  加上風
[00:15:14.000 --> 00:15:15.000]  放鬆的話
[00:15:15.000 --> 00:15:16.000]  其實可以
[00:15:16.000 --> 00:15:19.000]  你的身體的感覺是零下三四十度
[00:15:19.000 --> 00:15:21.000]  所以那些叫
[00:15:21.000 --> 00:15:25.000]  你真的住過在這些地方
[00:15:25.000 --> 00:15:27.000]  你就明白我所說的
[00:15:27.000 --> 00:15:31.000]  昔日我遇到一位弟兄
[00:15:31.000 --> 00:15:32.000]  也是那時候
[00:15:32.000 --> 00:15:34.000]  他太太先信主
[00:15:34.000 --> 00:15:38.000]  後來帶這位弟兄信主
[00:15:38.000 --> 00:15:40.000]  信主之後
[00:15:40.000 --> 00:15:42.000]  這位丈夫很熱心
[00:15:42.000 --> 00:15:44.000]  他聽到
[00:15:44.000 --> 00:15:46.000]  他是一個郵差
[00:15:46.000 --> 00:15:49.000]  原來在加拿大做郵差
[00:15:49.000 --> 00:15:51.000]  其實挺好的
[00:15:51.000 --> 00:15:53.000]  因為中國人很快手
[00:15:53.000 --> 00:15:56.000]  你派完那些信
[00:15:56.000 --> 00:15:58.000]  他不理你幾點放工
[00:15:58.000 --> 00:16:00.000]  總之你那天給了你的信
[00:16:00.000 --> 00:16:01.000]  你派得完就行
[00:16:01.000 --> 00:16:03.000]  所以有些人
[00:16:03.000 --> 00:16:06.000]  自己偷偷地去做moonlighting
[00:16:06.000 --> 00:16:08.000]  即是說其實在政府裏面
[00:16:08.000 --> 00:16:10.000]  有一個郵差派信
[00:16:10.000 --> 00:16:12.000]  但你還可以做多一份工
[00:16:12.000 --> 00:16:15.000]  當然這位弟兄沒有這樣做
[00:16:15.000 --> 00:16:17.000]  但他自己的時間
[00:16:17.000 --> 00:16:20.000]  就變了有時會多了出來
[00:16:20.000 --> 00:16:23.000]  他好像深造教會義工
[00:16:23.000 --> 00:16:25.000]  每個星期他回來教會
[00:16:25.000 --> 00:16:28.000]  就幫我來打中文字
[00:16:28.000 --> 00:16:31.000]  我自己就不擅長
[00:16:31.000 --> 00:16:33.000]  我不懂得打中文字
[00:16:33.000 --> 00:16:35.000]  所以我寫給他
[00:16:35.000 --> 00:16:38.000]  他就幫我打
[00:16:38.000 --> 00:16:41.000]  有一次我還很深刻印象
[00:16:41.000 --> 00:16:43.000]  他其實那時
[00:16:43.000 --> 00:16:46.000]  曾經患過cancer
[00:16:46.000 --> 00:16:47.000]  他病了
[00:16:47.000 --> 00:16:49.000]  但後來康復了
[00:16:49.000 --> 00:16:51.000]  他回來教會是星期六早上
[00:16:51.000 --> 00:16:52.000]  一早
[00:16:52.000 --> 00:16:54.000]  嘩 還很冷的時候
[00:16:54.000 --> 00:16:55.000]  戴著手套
[00:16:55.000 --> 00:16:56.000]  他竟然回來
[00:16:56.000 --> 00:17:00.000]  我說你其實找第二個幫手就行
[00:17:00.000 --> 00:17:03.000]  如果你真的身體不太好
[00:17:03.000 --> 00:17:04.000]  你不要回來
[00:17:04.000 --> 00:17:07.000]  他說牧師可以的
[00:17:07.000 --> 00:17:10.000]  我一天有神給我的恩典
[00:17:10.000 --> 00:17:12.000]  我一定會侍奉神
[00:17:12.000 --> 00:17:15.000]  他這種侍奉神的態度
[00:17:15.000 --> 00:17:18.000]  令我真的覺得很感動
[00:17:18.000 --> 00:17:20.000]  但最令我感動的是甚麼呢
[00:17:20.000 --> 00:17:23.000]  後來他癌症復發
[00:17:23.000 --> 00:17:26.000]  他不是馬上說
[00:17:26.000 --> 00:17:27.000]  牧師我現在癌症復發
[00:17:27.000 --> 00:17:29.000]  我就不侍奉
[00:17:29.000 --> 00:17:32.000]  他繼續堅持要侍奉
[00:17:32.000 --> 00:17:35.000]  有時我做牧師這麼多年
[00:17:35.000 --> 00:17:38.000]  我發覺有時要找弟兄姊妹去侍奉
[00:17:38.000 --> 00:17:41.000]  有些人用一個俗一點的說話
[00:17:41.000 --> 00:17:42.000]  好像是「哎 契爺」
[00:17:42.000 --> 00:17:44.000]  很懶的
[00:17:44.000 --> 00:17:48.000]  但這個弟兄表現給我很深刻印象
[00:17:48.000 --> 00:17:50.000]  他基本上很渴望
[00:17:50.000 --> 00:17:52.000]  能夠回來教會
[00:17:52.000 --> 00:17:54.000]  可以去服侍神
[00:17:54.000 --> 00:17:56.000]  他覺得是一個恩典
[00:17:56.000 --> 00:17:59.000]  結果他在他身體
[00:17:59.000 --> 00:18:02.000]  已經知道癌症復發
[00:18:02.000 --> 00:18:05.000]  他仍然每個星期風雨不改
[00:18:05.000 --> 00:18:06.000]  他都回來
[00:18:06.000 --> 00:18:08.000]  你都這樣侍奉
[00:18:08.000 --> 00:18:10.000]  直到後來他不行了
[00:18:10.000 --> 00:18:12.000]  我說弟兄你不要再回來
[00:18:12.000 --> 00:18:15.000]  你要在醫院好好休息
[00:18:15.000 --> 00:18:18.000]  我去到醫院探望他的時候
[00:18:18.000 --> 00:18:21.000]  他說我一點都沒有後悔
[00:18:21.000 --> 00:18:22.000]  我這麼多年
[00:18:22.000 --> 00:18:25.000]  是願意這樣服侍神
[00:18:25.000 --> 00:18:28.000]  在他離世之前
[00:18:28.000 --> 00:18:30.000]  他很坦然的跟我說
[00:18:30.000 --> 00:18:33.000]  他說他最感受到
[00:18:33.000 --> 00:18:35.000]  人生最快樂的
[00:18:35.000 --> 00:18:36.000]  就是這段日子
[00:18:36.000 --> 00:18:39.000]  他可以認識主耶穌
[00:18:39.000 --> 00:18:42.000]  也可以每個星期侍奉神
[00:18:42.000 --> 00:18:44.000]  這個是什麼見證呢
[00:18:44.000 --> 00:18:46.000]  你說好不好 弟兄姊妹
[00:18:46.000 --> 00:18:48.000]  你聽完我希望
[00:18:48.000 --> 00:18:52.000]  你都成為一個這麼願意服侍主的人
[00:18:52.000 --> 00:18:53.000]  好不好
[00:18:53.000 --> 00:18:58.000]  接著我要告訴大家
[00:18:58.000 --> 00:19:00.000]  這裡是有應許的
[00:19:00.000 --> 00:19:04.000]  聖經說你不要至死忠心
[00:19:04.000 --> 00:19:07.000]  他要賜給你生命的冠冕
[00:19:07.000 --> 00:19:11.000]  而且得勝的必不受第二次死的害
[00:19:11.000 --> 00:19:12.000]  第二次死的害
[00:19:12.000 --> 00:19:14.000]  這是第一次出現在啟示錄
