
[00:00:00.000 --> 00:00:09.000]  主持人:各位弟兄姊妹,大家主內平安
[00:02:24.000 --> 00:02:26.000]  恭敬你的交善
[00:02:26.000 --> 00:02:28.000]  求主你祝福和引領
[00:02:28.000 --> 00:02:30.000]  我們這樣同心合一的禱告
[00:02:30.000 --> 00:02:33.000]  奉主名求,Amen
[00:02:33.000 --> 00:02:37.000]  好,所以大家今天會分成四點
[00:02:37.000 --> 00:02:41.000]  所以第一點就是要認知自己的身份
[00:02:41.000 --> 00:02:44.000]  聖經當中直接就告訴我們了
[00:02:44.000 --> 00:02:49.000]  我們的身份就是言,就是官
[00:02:49.000 --> 00:02:51.000]  那麼大家在看我們的這個世界
[00:02:51.000 --> 00:02:54.000]  很多情況下我們世界的混亂
[00:02:54.000 --> 00:02:59.000]  都是由於大家搞不清楚自己是什麼身份
[00:02:59.000 --> 00:03:02.000]  自己錯亂了自己的身份的時候
[00:03:02.000 --> 00:03:06.000]  就引起了各樣的混亂和紛爭
[00:03:06.000 --> 00:03:09.000]  大家看到聖經的最遠的時候
[00:03:09.000 --> 00:03:11.000]  就看到人類的始祖
[00:03:11.000 --> 00:03:13.000]  當時他們犯罪的時候
[00:03:13.000 --> 00:03:16.000]  透過神的蛇的引誘
[00:03:16.000 --> 00:03:18.000]  哎呀,吃了也沒事的
[00:03:18.000 --> 00:03:23.000]  吃了你就可以和上帝一樣分辨善惡了
[00:03:23.000 --> 00:03:25.000]  那個時候的夏娃
[00:03:25.000 --> 00:03:28.000]  她忘記了自己是上帝的創造
[00:03:28.000 --> 00:03:31.000]  自己是要看管上帝的原則
[00:03:31.000 --> 00:03:35.000]  反而想要把自己的身份和上帝
[00:03:35.000 --> 00:03:37.000]  做一個等位
[00:03:37.000 --> 00:03:40.000]  以至於她就犯了這樣一個罪
[00:03:40.000 --> 00:03:42.000]  中了那條蛇的詭計
[00:03:42.000 --> 00:03:45.000]  我們最近大家都在讀經
[00:03:45.000 --> 00:03:48.000]  看到以色列民我們就可以看到
[00:03:48.000 --> 00:03:51.000]  包括他們的領袖、先知
[00:03:51.000 --> 00:03:54.000]  有的時候神要去呼召和興起他們
[00:03:54.000 --> 00:03:56.000]  互相的推卸
[00:03:56.000 --> 00:04:00.000]  哎呀主啊,我不可以的,我不行的
[00:04:00.000 --> 00:04:02.000]  還有呢,逃跑
[00:04:02.000 --> 00:04:05.000]  大家最熟悉的越南,逃跑
[00:04:05.000 --> 00:04:10.000]  他忘記了自己被神呼召的身份
[00:04:10.000 --> 00:04:12.000]  以色列民更加
[00:04:12.000 --> 00:04:14.000]  他們在過程當中
[00:04:14.000 --> 00:04:18.000]  忘記了自己是屬神的子民
[00:04:18.000 --> 00:04:20.000]  忘記了自己是跟隨者
[00:04:20.000 --> 00:04:22.000]  很多時候就抱怨
[00:04:22.000 --> 00:04:24.000]  進入到迦南帝的時候
[00:04:24.000 --> 00:04:27.000]  沒有履行神給他們的吩咐
[00:04:27.000 --> 00:04:32.000]  以至於身處在敗壞的過程當中
[00:04:32.000 --> 00:04:35.000]  再看我們身邊的境況
[00:04:35.000 --> 00:04:38.000]  很多情況大家還是走在
[00:04:38.000 --> 00:04:41.000]  人性犯罪的那條老路上
[00:04:41.000 --> 00:04:43.000]  我們就可以看到
[00:04:43.000 --> 00:04:47.000]  包括學生啊、夫婦啊、父母啊
[00:04:47.000 --> 00:04:51.000]  忘記了自己相應的位份的時候
[00:04:51.000 --> 00:04:55.000]  就會有相應的這種的情況
[00:04:55.000 --> 00:05:00.000]  這種的罪惡、這種的紛爭會發生
[00:05:00.000 --> 00:05:03.000]  大家有的時候就不清楚了
[00:05:03.000 --> 00:05:06.000]  就個人照著自己眼中看為對的去做
[00:05:06.000 --> 00:05:08.000]  就好像史詩時期
[00:05:08.000 --> 00:05:11.000]  大家按照自己的標準去做
[00:05:11.000 --> 00:05:14.000]  那在大家經歷了這些傷痛以後
[00:05:14.000 --> 00:05:16.000]  要回到本源
[00:05:16.000 --> 00:05:19.000]  為什麼說聖經是人生的說明書
[00:05:19.000 --> 00:05:21.000]  又找到了這個說明書
[00:05:21.000 --> 00:05:23.000]  再繼續來看
[00:05:23.000 --> 00:05:26.000]  我們應該怎麼樣可以活出
[00:05:26.000 --> 00:05:29.000]  真正喜樂豐盛平安的生命呢
[00:05:29.000 --> 00:05:32.000]  又在其中找到了答案
[00:05:32.000 --> 00:05:35.000]  原來要來到神的面前
[00:05:35.000 --> 00:05:39.000]  要透過聖經、要來到教會當中
[00:05:39.000 --> 00:05:42.000]  以至於他們才找到了方法
[00:05:42.000 --> 00:05:45.000]  剛才說到要認知自己的身份
[00:05:45.000 --> 00:05:47.000]  這樣同樣也提醒我們
[00:05:47.000 --> 00:05:50.000]  你們是示善的光
[00:05:50.000 --> 00:05:52.000]  這裡有個特別的提醒了
[00:05:52.000 --> 00:05:54.000]  示善
[00:05:54.000 --> 00:05:57.000]  很多人很享受在教會的時間
[00:05:57.000 --> 00:05:59.000]  大家彼此相愛
[00:05:59.000 --> 00:06:00.000]  這就好了
[00:06:00.000 --> 00:06:05.000]  我感受到喜樂、感受到鼓勵、感受到溫暖
[00:06:05.000 --> 00:06:08.000]  但是崇拜團祭結束以後
[00:06:08.000 --> 00:06:12.000]  又回到這個世界去奔走、又去拼殺
[00:06:12.000 --> 00:06:14.000]  自己又搞得遍體鱗傷
[00:06:14.000 --> 00:06:17.000]  但是在這裡經文提醒我們
[00:06:17.000 --> 00:06:22.000]  我們要做的不僅僅是教會的光
[00:06:22.000 --> 00:06:25.000]  不僅僅是家庭裡面的光
[00:06:25.000 --> 00:06:29.000]  而且我們要做的是整個示善的光
[00:06:29.000 --> 00:06:31.000]  要用這樣一個標準
[00:06:31.000 --> 00:06:34.000]  活在我們的職場和生命裡面
[00:06:34.000 --> 00:06:38.000]  去照亮其他的人
[00:06:38.000 --> 00:06:44.000]  剛才講到做光和示光之間的一個差別
[00:06:44.000 --> 00:06:46.000]  可能有的弟兄姊妹就會覺得說
[00:06:46.000 --> 00:06:48.000]  哎呀一個字而已啊
[00:06:48.000 --> 00:06:50.000]  為什麼要咬文嚼字
[00:06:50.000 --> 00:06:52.000]  感覺好像都差不多
[00:06:52.000 --> 00:06:55.000]  你試當然就做得出來了
[00:06:55.000 --> 00:06:57.000]  這個當然是肯定的
[00:06:57.000 --> 00:07:00.000]  我們試就可以做得出來
[00:07:00.000 --> 00:07:02.000]  但是有一個誤區
[00:07:02.000 --> 00:07:04.000]  如果有的弟兄姊妹
[00:07:04.000 --> 00:07:08.000]  只是想到我們要做的時候
[00:07:08.000 --> 00:07:11.000]  往往就做不好了
[00:07:11.000 --> 00:07:13.000]  用一個外交大使為例
[00:07:13.000 --> 00:07:16.000]  大家就可以聽得出來這樣的一個分別
[00:07:16.000 --> 00:07:18.000]  首先是要做了
[00:07:18.000 --> 00:07:21.000]  做的情況兩者的差異
[00:07:21.000 --> 00:07:24.000]  一個做你要努力
[00:07:24.000 --> 00:07:26.000]  然後進入外交圈
[00:07:26.000 --> 00:07:31.000]  之後才能擔上榮耀身份的大使
[00:07:31.000 --> 00:07:34.000]  你要努力向著這個目標一直去前進
[00:07:34.000 --> 00:07:38.000]  總有一天擔上了再說
[00:07:38.000 --> 00:07:41.000]  第二點如果你是的情況
[00:07:41.000 --> 00:07:44.000]  你已經是外交大使了
[00:07:44.000 --> 00:07:47.000]  不管你努力不努力
[00:07:47.000 --> 00:07:50.000]  你現在就是有這樣榮耀身份
[00:07:50.000 --> 00:07:53.000]  大使的身份
[00:07:53.000 --> 00:07:55.000]  大家看到差異了沒有
[00:07:55.000 --> 00:07:58.000]  如果再進行深入的分析
[00:07:58.000 --> 00:08:00.000]  你會發現這樣一個分別
[00:08:00.000 --> 00:08:04.000]  所形成的差異又會是巨大的
[00:08:04.000 --> 00:08:08.000]  第一點如果只是做的話
[00:08:08.000 --> 00:08:10.000]  假使你沒有努力
[00:08:10.000 --> 00:08:13.000]  你就當不上外交大使
[00:08:13.000 --> 00:08:17.000]  不過因為你現在還不是大使
[00:08:17.000 --> 00:08:19.000]  所以即使沒做好
[00:08:19.000 --> 00:08:22.000]  也不會丟國家的臉
[00:08:22.000 --> 00:08:23.000]  很多人就在這樣
[00:08:23.000 --> 00:08:26.000]  我還沒有做好還沒有標準
[00:08:26.000 --> 00:08:28.000]  慢慢來永遠在路上
[00:08:28.000 --> 00:08:31.000]  但是如果你是的話
[00:08:31.000 --> 00:08:36.000]  你已經現在就已經是這樣一個外交大使了
[00:08:36.000 --> 00:08:39.000]  所以你沒做好或者是你不努力
[00:08:39.000 --> 00:08:43.000]  就會馬上丟盡國家的臉
[00:08:43.000 --> 00:08:46.000]  大家發現這個可怕的差異了沒
[00:08:46.000 --> 00:08:49.000]  在耶穌的經文裡面就告訴我們
[00:08:49.000 --> 00:08:54.000]  我們是言我們就是官
[00:08:54.000 --> 00:08:57.000]  我們已經有這樣一個榮耀的位分了
[00:08:57.000 --> 00:08:59.000]  而且我們只是在路上
[00:08:59.000 --> 00:09:01.000]  很多時候只是在等
[00:09:01.000 --> 00:09:03.000]  覺得自己不足夠
[00:09:03.000 --> 00:09:06.000]  其實各位弟兄姊妹
[00:09:06.000 --> 00:09:09.000]  你和我我們每個人
[00:09:09.000 --> 00:09:12.000]  都是神國度的外交大使
[00:09:12.000 --> 00:09:14.000]  大家透過看我們的身份
[00:09:14.000 --> 00:09:17.000]  就明白神的屬性
[00:09:17.000 --> 00:09:20.000]  神究竟是怎麼樣子的
[00:09:20.000 --> 00:09:22.000]  我們究竟是榮耀了上帝呢
[00:09:22.000 --> 00:09:27.000]  還是讓上帝的名公開的被羞辱
[00:09:27.000 --> 00:09:29.000]  剛才講到第一點
[00:09:29.000 --> 00:09:33.000]  我們要認知自己的身份
[00:09:33.000 --> 00:09:34.000]  第二點呢
[00:09:34.000 --> 00:09:39.000]  我們要顯出自身的特質
[00:09:39.000 --> 00:09:41.000]  官呢有一個特質
[00:09:41.000 --> 00:09:44.000]  第一點特質一
[00:09:44.000 --> 00:09:47.000]  是不能被隱藏的
[00:09:47.000 --> 00:09:49.000]  在經文裡面也告訴我們
[00:09:49.000 --> 00:09:53.000]  塵造在山上是不能隱藏的
[00:09:53.000 --> 00:09:56.000]  人點燈不放在斗底下
[00:09:56.000 --> 00:09:59.000]  是放在燈台上
[00:09:59.000 --> 00:10:01.000]  所以我們的身份
[00:10:01.000 --> 00:10:03.000]  沒有辦法把它遮蓋住
[00:10:03.000 --> 00:10:05.000]  我們一定要讓別人看到
[00:10:05.000 --> 00:10:07.000]  我是基督徒
[00:10:07.000 --> 00:10:11.000]  我願意為主去做見證
[00:10:11.000 --> 00:10:13.000]  為什麼洗禮那麼重要
[00:10:13.000 --> 00:10:15.000]  就是公開的表述
[00:10:15.000 --> 00:10:17.000]  我是基督徒
[00:10:17.000 --> 00:10:21.000]  我跟隨耶穌基督
[00:10:21.000 --> 00:10:24.000]  當然官還有另外一個特質
[00:10:24.000 --> 00:10:27.000]  就是要照亮他人
[00:10:27.000 --> 00:10:29.000]  當然這裡說的照亮呢
[00:10:29.000 --> 00:10:30.000]  不是說大家夜晚啊
[00:10:30.000 --> 00:10:33.000]  今天回去試一試不要開燈
[00:10:33.000 --> 00:10:35.000]  這裡的一個照亮呢
[00:10:35.000 --> 00:10:37.000]  更多的意義呢
[00:10:37.000 --> 00:10:40.000]  是生命意義上面的照亮
[00:10:40.000 --> 00:10:43.000]  當大家看不到神的時候
[00:10:43.000 --> 00:10:46.000]  仍舊被這個世界所纏擾
[00:10:46.000 --> 00:10:49.000]  罪惡侵襲捆綁的時候
[00:10:49.000 --> 00:10:51.000]  要憑自己的力量
[00:10:51.000 --> 00:10:54.000]  去面對這些困境
[00:10:54.000 --> 00:10:57.000]  卻要和別人去建立關係
[00:10:57.000 --> 00:10:59.000]  往往自己心裡面所想的
[00:10:59.000 --> 00:11:02.000]  最後搞得一團糟
[00:11:02.000 --> 00:11:03.000]  然後呢
[00:11:03.000 --> 00:11:05.000]  靠著自己的方向
[00:11:05.000 --> 00:11:07.000]  看不到長遠的目標
[00:11:07.000 --> 00:11:10.000]  生活也會沒有盼望
[00:11:10.000 --> 00:11:12.000]  透過觀就不一樣了
[00:11:12.000 --> 00:11:14.000]  大家就可以想到
[00:11:14.000 --> 00:11:17.000]  黑暗的房間和光明的房間
[00:11:17.000 --> 00:11:20.000]  它有絕對的差異
[00:11:20.000 --> 00:11:23.000]  如果我們人生是有觀的話呢
[00:11:23.000 --> 00:11:26.000]  你就會發現前路
[00:11:26.000 --> 00:11:28.000]  我知道
[00:11:28.000 --> 00:11:30.000]  每一天有主引領
[00:11:30.000 --> 00:11:33.000]  身邊有人扶持
[00:11:33.000 --> 00:11:37.000]  自己不會覺得孤獨
[00:11:37.000 --> 00:11:38.000]  自己不畏隱藏
[00:11:38.000 --> 00:11:40.000]  放在燈台上呢
[00:11:40.000 --> 00:11:44.000]  為的是要照亮一家的人
[00:11:44.000 --> 00:11:46.000]  並且第十六節的前半句呢
[00:11:46.000 --> 00:11:48.000]  還這裡就講到了
[00:11:48.000 --> 00:11:55.000]  我們的觀也當這樣照在人前
[00:11:55.000 --> 00:11:57.000]  顯出自身的特質
[00:11:57.000 --> 00:11:59.000]  真的是非常的重要
[00:11:59.000 --> 00:12:01.000]  按照觀的特質和目的
[00:12:01.000 --> 00:12:03.000]  就是顯明自己
[00:12:03.000 --> 00:12:05.000]  照亮他人
[00:12:05.000 --> 00:12:06.000]  我們在這裡呢
[00:12:06.000 --> 00:12:09.000]  就可以深入進行一個挖掘了
[00:12:09.000 --> 00:12:13.000]  在我們基督徒的一個身份當中呢
[00:12:13.000 --> 00:12:17.000]  我們是不需要隱藏的基督徒
[00:12:17.000 --> 00:12:22.000]  我們更不需要臥底基督徒
[00:12:22.000 --> 00:12:24.000]  最近呢大家在疫情當中
[00:12:24.000 --> 00:12:27.000]  經常要會被去探熱
[00:12:27.000 --> 00:12:30.000]  這個時候呢弟兄姊妹們都會開玩笑
[00:12:30.000 --> 00:12:33.000]  用一個臥底的這個出名的影片
[00:12:33.000 --> 00:12:35.000]  無間道做一個例子
[00:12:35.000 --> 00:12:37.000]  哎呀你今天又做劉德華了
[00:12:37.000 --> 00:12:39.000]  這樣一個比喻來做
[00:12:39.000 --> 00:12:41.000]  你就去探熱了
[00:12:41.000 --> 00:12:42.000]  這裡就說到
[00:12:42.000 --> 00:12:44.000]  為什麼不需要臥底基督徒呢
[00:12:44.000 --> 00:12:48.000]  神不需要你在這個罪惡當中
[00:12:48.000 --> 00:12:53.000]  去收羅別人罪的憑據證據
[00:12:53.000 --> 00:12:57.000]  作為最終去控訴他的憑證
[00:12:57.000 --> 00:12:59.000]  他做什麼
[00:12:59.000 --> 00:13:03.000]  上帝甚至比你還清楚
[00:13:03.000 --> 00:13:05.000]  上帝的心意呢
[00:13:05.000 --> 00:13:08.000]  是要你在這個世界當中
[00:13:08.000 --> 00:13:10.000]  他在罪惡當中
[00:13:10.000 --> 00:13:13.000]  你光明的特質可以照亮他
[00:13:13.000 --> 00:13:16.000]  讓他發現
[00:13:16.000 --> 00:13:19.000]  我原來活了那麼多年
[00:13:19.000 --> 00:13:21.000]  做的都是錯的
[00:13:21.000 --> 00:13:23.000]  都是謬誤的
[00:13:23.000 --> 00:13:27.000]  看到了原來身邊有這樣一位弟兄姊妹
[00:13:27.000 --> 00:13:30.000]  那麼用神的愛來愛我
[00:13:30.000 --> 00:13:32.000]  來關心我
[00:13:32.000 --> 00:13:33.000]  感覺到不同
[00:13:33.000 --> 00:13:35.000]  願意迴轉過來
[00:13:35.000 --> 00:13:38.000]  以至於生命得到不一樣
[00:13:38.000 --> 00:13:41.000]  被主來拯救出來
[00:13:41.000 --> 00:13:46.000]  所以顯明自身的特質非常的重要
[00:13:46.000 --> 00:13:49.000]  那麼接下來我們要看第三點了
[00:13:49.000 --> 00:13:52.000]  第三點我們要講的是
[00:13:52.000 --> 00:13:55.000]  找到真正的源頭
[00:13:55.000 --> 00:13:57.000]  如果做一個比喻的話
[00:13:57.000 --> 00:14:01.000]  我們基督徒的生命可以透出關來
[00:14:01.000 --> 00:14:03.000]  但是這個關呢
[00:14:03.000 --> 00:14:06.000]  我們只是像一個窗戶一樣
[00:14:06.000 --> 00:14:08.000]  真正的關源呢
[00:14:08.000 --> 00:14:11.000]  來自於上帝
[00:14:11.000 --> 00:14:14.000]  在約翰福音8章12節
[00:14:14.000 --> 00:14:16.000]  耶穌就對眾人說道
[00:14:16.000 --> 00:14:19.000]  我是示善的光
[00:14:19.000 --> 00:14:22.000]  跟從我的就不在黑暗裡走
[00:14:22.000 --> 00:14:26.000]  必要得著生命的光
[00:14:26.000 --> 00:14:28.000]  所以我們在這裡看到了
[00:14:28.000 --> 00:14:31.000]  耶穌做了這樣一個宣告
[00:14:31.000 --> 00:14:32.000]  我們呢
[00:14:32.000 --> 00:14:33.000]  要擺上
[00:14:33.000 --> 00:14:35.000]  要跟從
[00:14:35.000 --> 00:14:37.000]  就可以遠離生命的黑暗
[00:14:37.000 --> 00:14:41.000]  必要得著生命的光
[00:14:41.000 --> 00:14:43.000]  而且這個光呢
[00:14:43.000 --> 00:14:45.000]  要照亮我們的家人
[00:14:45.000 --> 00:14:49.000]  我們身邊其他的親朋好友
[00:14:49.000 --> 00:14:52.000]  找到真正的源頭
[00:14:52.000 --> 00:14:55.000]  也可以讓我們真的是看清自己
[00:14:55.000 --> 00:14:58.000]  在這個世界上呢
[00:14:58.000 --> 00:15:01.000]  有一句話經常被流傳
[00:15:01.000 --> 00:15:03.000]  這句話呢叫做
[00:15:03.000 --> 00:15:05.000]  一個破碎的我
[00:15:05.000 --> 00:15:08.000]  怎麼拯救另外一個破碎的你呢
[00:15:08.000 --> 00:15:09.000]  很多人呢
[00:15:09.000 --> 00:15:10.000]  抓到這句話
[00:15:10.000 --> 00:15:12.000]  把它當成了藉口
[00:15:12.000 --> 00:15:15.000]  覺得說我沒有能力
[00:15:15.000 --> 00:15:16.000]  沒有資格
[00:15:16.000 --> 00:15:18.000]  已經筋疲力盡了
[00:15:18.000 --> 00:15:22.000]  怎麼樣還能來幫助其他的人呢
[00:15:22.000 --> 00:15:23.000]  有的時候呢
[00:15:23.000 --> 00:15:26.000]  也會成為基督徒
[00:15:26.000 --> 00:15:30.000]  做不出見證的一個藉口和假象
[00:15:30.000 --> 00:15:32.000]  那麼在我回顧
[00:15:32.000 --> 00:15:36.000]  我的這個成長的生命歷程當中呢
[00:15:36.000 --> 00:15:39.000]  我就真的是發現
[00:15:39.000 --> 00:15:41.000]  生命當中呢
[00:15:41.000 --> 00:15:44.000]  透過認識不同的牧者
[00:15:44.000 --> 00:15:47.000]  透過認識一些神學院的老師
[00:15:47.000 --> 00:15:50.000]  一些真的是非常蒙福的
[00:15:50.000 --> 00:15:52.000]  基督徒的弟兄姊妹
[00:15:52.000 --> 00:15:55.000]  你就會在他們生命當中
[00:15:55.000 --> 00:15:58.000]  看到其實他們的生命
[00:15:58.000 --> 00:16:01.000]  也是受到很多的苦楚的
[00:16:01.000 --> 00:16:05.000]  但是就在這樣的一個苦楚當中
[00:16:05.000 --> 00:16:08.000]  就在這樣一個缺乏當中
[00:16:08.000 --> 00:16:10.000]  他們願意擺善
[00:16:10.000 --> 00:16:13.000]  他們願意去照亮他人
[00:16:13.000 --> 00:16:15.000]  以至於他們的生命
[00:16:15.000 --> 00:16:18.000]  就真正成為了別人的祝福
[00:16:18.000 --> 00:16:19.000]  回過頭來
[00:16:19.000 --> 00:16:22.000]  在問他們的生命歷程的時候
[00:16:22.000 --> 00:16:25.000]  他們甚至會到生命的缺陷
[00:16:25.000 --> 00:16:28.000]  來感謝上帝
[00:16:28.000 --> 00:16:31.000]  記得有一次也聽過一個見證
[00:16:31.000 --> 00:16:33.000]  一個弟兄非常喜樂
[00:16:33.000 --> 00:16:35.000]  他身體上
[00:16:35.000 --> 00:16:36.000]  他的家庭當中
[00:16:36.000 --> 00:16:39.000]  蒙受了很多很多的苦楚
[00:16:39.000 --> 00:16:40.000]  但是呢
[00:16:40.000 --> 00:16:42.000]  他非常熱愛侍奉
[00:16:42.000 --> 00:16:46.000]  並在當中找到了真正的滿足和喜樂
[00:16:46.000 --> 00:16:48.000]  有一次講見證的時候
[00:16:48.000 --> 00:16:50.000]  他就這樣說了
[00:16:50.000 --> 00:16:53.000]  哎呀現在有這樣一個人生方向以後
[00:16:53.000 --> 00:16:56.000]  每天忙著侍奉
[00:16:56.000 --> 00:16:57.000]  忙著感恩
[00:16:57.000 --> 00:16:59.000]  忙著開心
[00:16:59.000 --> 00:17:02.000]  哎呀都顧不上身體有什麼痛了
[00:17:02.000 --> 00:17:04.000]  都發覺不了了
[00:17:04.000 --> 00:17:05.000]  神奇妙的醫治
[00:17:05.000 --> 00:17:08.000]  就在我的生命當中詹寫
[00:17:08.000 --> 00:17:09.000]  以前的腰
[00:17:09.000 --> 00:17:12.000]  現在發現也不痛了
[00:17:12.000 --> 00:17:15.000]  自己的生命得到了完全的扭轉
[00:17:15.000 --> 00:17:16.000]  我才發現
[00:17:16.000 --> 00:17:21.000]  本來我以為我是要去照亮別人
[00:17:21.000 --> 00:17:24.000]  但在這樣的一個過程當中
[00:17:24.000 --> 00:17:27.000]  神的光也充滿了我的生命
[00:17:27.000 --> 00:17:32.000]  讓我的生命得到完全的扭轉
[00:17:32.000 --> 00:17:33.000]  所以說
[00:17:33.000 --> 00:17:35.000]  不是靠著我們自己的能力
[00:17:35.000 --> 00:17:37.000]  再去照亮
[00:17:37.000 --> 00:17:38.000]  再去發光的
[00:17:38.000 --> 00:17:41.000]  而是找到真正的源頭
[00:17:41.000 --> 00:17:42.000]  找到真正的活水
[00:17:42.000 --> 00:17:48.000]  讓我們有這樣一個源源不絕的生命動力
[00:17:48.000 --> 00:17:51.000]  好這個是和大家分享的第三點
[00:17:51.000 --> 00:17:54.000]  找到真正的源頭
[00:17:54.000 --> 00:17:56.000]  那麼第四點呢
[00:17:56.000 --> 00:17:58.000]  也就講到了
[00:17:58.000 --> 00:18:02.000]  我們要做閻做官的目的
[00:18:02.000 --> 00:18:07.000]  為的是要榮耀天上的父
[00:18:07.000 --> 00:18:11.000]  在今天的經文五章十六節裡邊
[00:18:11.000 --> 00:18:13.000]  也這樣說到
[00:18:13.000 --> 00:18:17.000]  你們的官也當這樣照在人前
[00:18:17.000 --> 00:18:20.000]  好叫他們看見你們的好行為
[00:18:20.000 --> 00:18:25.000]  將榮耀歸給你們在天上的父
[00:18:25.000 --> 00:18:27.000]  把榮耀歸給父身
[00:18:27.000 --> 00:18:30.000]  讓他得到真正的榮耀
[00:18:30.000 --> 00:18:32.000]  那麼這樣就讓我想到了
[00:18:32.000 --> 00:18:36.000]  在去年的七月份
[00:18:36.000 --> 00:18:39.000]  上映的一部電影
[00:18:39.000 --> 00:18:42.000]  它叫做銀河補習班
[00:18:42.000 --> 00:18:48.000]  講的是一個父親和他孩子成長經歷的故事
[00:18:48.000 --> 00:18:52.000]  這個父親是一個設計師
[00:18:52.000 --> 00:18:58.000]  他因為他設計的一個橋樑
[00:18:58.000 --> 00:19:00.000]  遇到別人的一些的原因
[00:19:00.000 --> 00:19:03.000]  他自己是蒙冤入獄的
[00:19:03.000 --> 00:19:06.000]  要進監獄一段時間
[00:19:06.000 --> 00:19:11.000]  他的孩子在老師的反饋來說
[00:19:11.000 --> 00:19:16.000]  就是老師的話就叫做擦根弦
[00:19:16.000 --> 00:19:19.000]  老師不知道怎麼樣去教他
[00:19:19.000 --> 00:19:22.000]  怎麼樣教都教不會
[00:19:22.000 --> 00:19:25.000]  這個父親後來出了獄以後
[00:19:25.000 --> 00:19:30.000]  就發現他的孩子學習已經到了墊底了
[00:19:30.000 --> 00:19:32.000]  甚至孩子覺得沒有辦法
[00:19:32.000 --> 00:19:37.000]  老師也要想辦法說要把他開除出學校
[00:19:37.000 --> 00:19:44.000]  於是他就要跟學校的教務主任
[00:19:44.000 --> 00:19:47.000]  就做了一個約定
[00:19:47.000 --> 00:19:48.000]  給他一點時間
[00:19:48.000 --> 00:19:51.000]  他一定把這個孩子教好
[00:19:51.000 --> 00:19:53.000]  到學期末的時候
[00:19:53.000 --> 00:19:57.000]  讓這個孩子考到年級的前十名
[00:19:57.000 --> 00:19:59.000]  各位弟兄姊妹
[00:19:59.000 --> 00:20:02.000]  對於一個墊底的孩子
[00:20:02.000 --> 00:20:06.000]  長久以來缺少這個父親照顧的孩子
[00:20:06.000 --> 00:20:09.000]  要在這麼一個短短的時間
[00:20:09.000 --> 00:20:11.000]  要回到年級的前十名
[00:20:11.000 --> 00:20:13.000]  怎麼可能
[00:20:13.000 --> 00:20:17.000]  包括孩子他也出現了疑問了
[00:20:17.000 --> 00:20:18.000]  跟爸爸說
[00:20:18.000 --> 00:20:21.000]  哎呀爸爸我太蠢了
[00:20:21.000 --> 00:20:23.000]  我不行啊
[00:20:23.000 --> 00:20:24.000]  爸爸就鼓勵他
[00:20:24.000 --> 00:20:29.000]  不孩子你是這個地球上最聰明的孩子
[00:20:29.000 --> 00:20:32.000]  我不是擔心你學不進去
