
[00:00:00.000 --> 00:00:02.000]  好,弟兄姐妹平安!
[00:02:28.500 --> 00:02:31.500]  但慢慢我們發現了也會更新
[00:02:31.500 --> 00:02:37.000]  所以這個成聖的過程我們是越來越像神那樣子的
[00:02:37.000 --> 00:02:38.500]  越來越像耶穌
[00:02:38.500 --> 00:02:41.000]  那到第三就是完全成聖
[00:02:41.000 --> 00:02:43.500]  然後神就可以得榮耀
[00:02:43.500 --> 00:02:46.500]  因為我們的生命是可以榮耀他的
[00:02:46.500 --> 00:02:49.000]  所以我們在這個過程當我們說
[00:02:49.000 --> 00:02:52.000]  今天的題目是全人成聖
[00:02:52.000 --> 00:02:55.500]  所以當我們說成聖就是這個意思
[00:02:55.500 --> 00:03:03.500]  那大家覺得成聖是一個可以達到的一個目標呢
[00:03:03.500 --> 00:03:05.000]  還是一個方向性
[00:03:05.000 --> 00:03:07.500]  就是我們是繼續繼續像耶穌
[00:03:07.500 --> 00:03:11.000]  但是基本上是不可以完成像耶穌的
[00:03:11.000 --> 00:03:14.000]  那你覺得只是一個方向性的
[00:03:14.000 --> 00:03:15.500]  舉一下手好不好
[00:03:15.500 --> 00:03:17.500]  來好有幾位
[00:03:17.500 --> 00:03:19.500]  那你覺得不是的
[00:03:19.500 --> 00:03:23.000]  聖經說我們可以全人成聖的
[00:03:23.000 --> 00:03:25.500]  所以我們是可以做得到的
[00:03:25.500 --> 00:03:26.500]  那你也
[00:03:26.500 --> 00:03:28.500]  我忘記把問題答上了
[00:03:28.500 --> 00:03:29.500]  你也舉一下手
[00:03:29.500 --> 00:03:31.000]  我們是可以的
[00:03:31.000 --> 00:03:33.000]  也有人舉手
[00:03:33.000 --> 00:03:34.000]  好的
[00:03:34.000 --> 00:03:38.500]  那我們來看一下經文怎麼說
[00:03:38.500 --> 00:03:40.000]  那個保羅呢
[00:03:40.000 --> 00:03:41.500]  當他禱告的時候
[00:03:41.500 --> 00:03:47.000]  他說願賜平安的神親自使你們怎麼樣
[00:03:47.000 --> 00:03:48.500]  全然得聖
[00:03:48.500 --> 00:03:54.000]  又願你們的靈與魂與僧子得蒙保守
[00:03:54.000 --> 00:03:55.500]  這裡說呢
[00:03:55.500 --> 00:03:56.500]  以至於怎麼樣呢
[00:03:56.500 --> 00:03:59.000]  就是基督耶穌要降臨的時候
[00:03:59.000 --> 00:04:02.000]  我們是無可什麼
[00:04:02.000 --> 00:04:03.500]  止齋
[00:04:03.500 --> 00:04:06.000]  所以呢我們看到經文呢
[00:04:06.000 --> 00:04:10.000]  保羅的禱告不是一個方向性的
[00:04:10.000 --> 00:04:13.500]  他是確確實實的知道
[00:04:13.500 --> 00:04:18.000]  耶穌可以讓我們全人成聖的
[00:04:18.000 --> 00:04:20.500]  第一呢我們要相信我們可以
[00:04:20.500 --> 00:04:22.500]  例如我們在聖經也看到
[00:04:22.500 --> 00:04:24.500]  史提凡是怎麼樣的呢
[00:04:24.500 --> 00:04:27.000]  史提凡呢就是一個
[00:04:27.000 --> 00:04:30.500]  願意為神殉道的一位弟兄
[00:04:30.500 --> 00:04:32.500]  他在那個時候因為被逼迫
[00:04:32.500 --> 00:04:34.000]  以至於呢
[00:04:34.000 --> 00:04:36.500]  有人要用石頭打死他
[00:04:36.500 --> 00:04:38.000]  他也是願意的
[00:04:38.000 --> 00:04:42.000]  當時呢他甚至於呢是看著天
[00:04:42.000 --> 00:04:45.000]  然後說神要接他走了
[00:04:45.000 --> 00:04:47.000]  所以他是可以做得到
[00:04:47.000 --> 00:04:49.000]  而且我們也看到很多的委員
[00:04:49.000 --> 00:04:50.000]  當然我們會覺得
[00:04:50.000 --> 00:04:54.000]  但是我們在旁邊好像沒有看到太多
[00:04:54.000 --> 00:04:58.500]  仙丹甚至於在我們附近的弟兄姐妹
[00:04:58.500 --> 00:05:00.500]  那我們要悔改
[00:05:00.500 --> 00:05:02.500]  我們看不到並不代表
[00:05:02.500 --> 00:05:03.500]  不是看不到
[00:05:03.500 --> 00:05:06.500]  我們少看得到並不代表他不存在
[00:05:06.500 --> 00:05:10.500]  更多是在於我們有沒有這樣的一個追求
[00:05:10.500 --> 00:05:13.500]  我們有沒有這樣的追求要全然得勝
[00:05:13.500 --> 00:05:15.000]  如果我們沒有的話
[00:05:15.000 --> 00:05:17.500]  那可能真的永遠不會達到
[00:05:17.500 --> 00:05:20.000]  所以我們要先有這樣的一個目標
[00:05:20.000 --> 00:05:22.000]  所以今天我們來看這個經文的時候
[00:05:22.000 --> 00:05:23.500]  我們就來看一下
[00:05:23.500 --> 00:05:25.500]  保羅怎麼樣教導我們
[00:05:25.500 --> 00:05:30.000]  以至於我們可以全然得勝
[00:05:30.000 --> 00:05:31.000]  OK
[00:05:31.000 --> 00:05:36.000]  那我不知道別人會怎麼樣看到你的信的
[00:05:36.000 --> 00:05:39.000]  別人是怎麼樣看到你的信仰的
[00:05:39.000 --> 00:05:41.000]  你是跟他說的嗎
[00:05:41.000 --> 00:05:44.000]  還是以前如果有些人就貼一個標籤
[00:05:44.000 --> 00:05:46.000]  是不是有一個一條魚
[00:05:46.000 --> 00:05:47.000]  然後一個十字架
[00:05:47.000 --> 00:05:48.500]  就說我是基督徒
[00:05:48.500 --> 00:05:50.000]  或者你在工作的環境
[00:05:50.000 --> 00:05:53.000]  你的杯子可能是聖經的一個經文啊
[00:05:53.000 --> 00:05:55.000]  或者貼上來的
[00:05:55.000 --> 00:06:00.500]  但是其實他們應該在我們的生命裡面
[00:06:00.500 --> 00:06:02.000]  看到我們是基督徒
[00:06:02.000 --> 00:06:06.000]  而不是靠這些標籤來說
[00:06:06.000 --> 00:06:08.000]  我們是基督徒的
[00:06:08.000 --> 00:06:11.000]  那所以今天我們先來讀一下
[00:06:11.000 --> 00:06:12.000]  我們一起來讀啊
[00:06:12.000 --> 00:06:14.500]  就是頭三節的經文啊
[00:06:14.500 --> 00:06:16.000]  一二三
[00:06:16.000 --> 00:06:18.000]  要常常喜樂
[00:06:18.000 --> 00:06:20.000]  不住地禱告
[00:06:20.000 --> 00:06:22.000]  凡事謝恩
[00:06:22.000 --> 00:06:25.000]  因為這是神在基督耶穌裡
[00:06:25.000 --> 00:06:29.000]  向你們所定的旨意
[00:06:29.000 --> 00:06:30.500]  其實呢我們看到
[00:06:30.500 --> 00:06:33.500]  當保羅教導天上的一家人
[00:06:33.500 --> 00:06:38.500]  去進行的一些好時機的行為的時候呢
[00:06:38.500 --> 00:06:40.500]  或者心態的時候呢
[00:06:40.500 --> 00:06:45.000]  他是想把他們的信仰活出來的
[00:06:45.000 --> 00:06:46.500]  我們的信仰並不是說
[00:06:46.500 --> 00:06:49.500]  我相信耶穌是神的兒子
[00:06:49.500 --> 00:06:51.500]  他為我的罪死了
[00:06:51.500 --> 00:06:53.500]  復活了就算了
[00:06:53.500 --> 00:06:56.000]  不單單是這樣的
[00:06:56.000 --> 00:07:00.500]  我們要活出這樣帶來的生命
[00:07:00.500 --> 00:07:03.500]  怎麼樣帶來生命呢
[00:07:03.500 --> 00:07:05.500]  就是要活出這三句
[00:07:05.500 --> 00:07:06.500]  而且他裡面說
[00:07:06.500 --> 00:07:08.500]  因為這是基督耶穌裡
[00:07:08.500 --> 00:07:11.000]  這是神在基督耶穌裡面
[00:07:11.000 --> 00:07:14.000]  向你們所定的旨意
[00:07:14.000 --> 00:07:15.500]  我們很多時候會想
[00:07:15.500 --> 00:07:17.500]  啊神啊將你的旨意降臨啊
[00:07:17.500 --> 00:07:19.000]  將你的旨意告訴我
[00:07:19.000 --> 00:07:21.500]  我應該做什麼
[00:07:21.500 --> 00:07:23.000]  這裡很明顯已經說了啊
[00:07:23.000 --> 00:07:26.500]  如果大家在想神給你的旨意是什麼
[00:07:26.500 --> 00:07:28.000]  他回答我們了
[00:07:28.000 --> 00:07:30.000]  就是要活出這三句
[00:07:30.000 --> 00:07:31.000]  所以呢
[00:07:31.000 --> 00:07:34.500]  我們第一個全然得勝
[00:07:34.500 --> 00:07:36.000]  我們需要做的是什麼呢
[00:07:36.000 --> 00:07:40.500]  我們要活出心靠神的心
[00:07:40.500 --> 00:07:45.500]  為什麼這個就是盯在心靠神呢
[00:07:45.500 --> 00:07:47.000]  不是信神呢
[00:07:47.000 --> 00:07:49.000]  因為有時候我們說相信神
[00:07:49.000 --> 00:07:51.500]  但是我們未必有心靠他
[00:07:51.500 --> 00:07:53.500]  我們相信耶穌是這樣啊
[00:07:53.500 --> 00:07:55.000]  但是在我們碰到問題
[00:07:55.000 --> 00:07:56.000]  做選擇的時候
[00:07:56.000 --> 00:07:58.500]  我們要做其他的
[00:07:58.500 --> 00:08:00.500]  但是如果我們說要活出
[00:08:00.500 --> 00:08:01.500]  這個信仰的時候
[00:08:01.500 --> 00:08:05.000]  我們是活出一個心靠神
[00:08:05.000 --> 00:08:09.000]  他就是我們生命的根據
[00:08:09.000 --> 00:08:12.000]  的那一個生命
[00:08:12.000 --> 00:08:14.000]  那是怎麼樣呢
[00:08:14.000 --> 00:08:15.000]  這裡說到呢
[00:08:15.000 --> 00:08:20.000]  我們要常常喜樂
[00:08:20.000 --> 00:08:21.000]  常常喜樂
[00:08:21.000 --> 00:08:22.500]  當我們講到喜樂的時候
[00:08:22.500 --> 00:08:24.500]  當然我們大家都希望喜樂了
[00:08:24.500 --> 00:08:27.000]  沒有人希望愁眉苦臉的啊
[00:08:27.000 --> 00:08:28.000]  是不是
[00:08:28.000 --> 00:08:29.500]  但是有時候是不是
[00:08:29.500 --> 00:08:31.500]  真的發生一些事情
[00:08:31.500 --> 00:08:35.000]  讓我們喜樂不了呀
[00:08:35.000 --> 00:08:37.000]  那些事情發生了是
[00:08:37.000 --> 00:08:38.500]  可能是悲慘的
[00:08:38.500 --> 00:08:41.500]  或者是讓我們傷心的沮喪的
[00:08:41.500 --> 00:08:44.500]  但是這裡又說常常喜樂呀
[00:08:44.500 --> 00:08:47.500]  我們是怎麼樣做得到呢
[00:08:47.500 --> 00:08:50.000]  我們都會不知道
[00:08:50.000 --> 00:08:54.000]  這一個我每一個字都明白
[00:08:54.000 --> 00:08:55.500]  但是我們怎麼做得到呢
[00:08:55.500 --> 00:08:57.000]  我們是不是一個
[00:08:57.000 --> 00:08:59.500]  好像一個燈一樣
[00:08:59.500 --> 00:09:00.500]  開關啊
[00:09:00.500 --> 00:09:02.000]  現在我是很喜樂
[00:09:02.000 --> 00:09:03.000]  關一下
[00:09:03.000 --> 00:09:04.000]  我是不喜樂
[00:09:04.000 --> 00:09:04.500]  不是的
[00:09:04.500 --> 00:09:06.500]  我們不是機器人嘛
[00:09:06.500 --> 00:09:08.500]  那怎麼樣去做
[00:09:08.500 --> 00:09:11.000]  以致我們可以常常喜樂呢
[00:09:11.000 --> 00:09:12.500]  這裡其實講到的
[00:09:12.500 --> 00:09:16.000]  並不是我們因為某件事情
[00:09:16.000 --> 00:09:19.000]  來得到那個喜樂
[00:09:19.000 --> 00:09:21.000]  而是那個喜樂
[00:09:21.000 --> 00:09:26.500]  是來自於我們喜樂的對象
[00:09:26.500 --> 00:09:27.500]  再說一遍啊
[00:09:27.500 --> 00:09:30.000]  我們不是因為那件事情很好了
[00:09:30.000 --> 00:09:31.000]  我們就開心
[00:09:31.000 --> 00:09:32.500]  因為如果是這樣的話
[00:09:32.500 --> 00:09:34.000]  我們就有時候開心
[00:09:34.000 --> 00:09:35.000]  有時候不開心
[00:09:35.000 --> 00:09:37.000]  因為都有不同的事情發生嘛
[00:09:37.000 --> 00:09:40.000]  但是如果我們的眼目
[00:09:40.000 --> 00:09:44.000]  是定睛在神的身上
[00:09:44.000 --> 00:09:46.500]  而不是那件事情的身上
[00:09:46.500 --> 00:09:48.000]  那就是不一樣了
[00:09:48.000 --> 00:09:50.000]  等一下我會給你一些例子啊
[00:09:50.000 --> 00:09:52.000]  可能現在你都是明白
[00:09:52.000 --> 00:09:54.000]  但是這是怎麼操作呢
[00:09:54.000 --> 00:09:58.000]  待會我們再用一些例子來看啊
[00:09:58.000 --> 00:09:59.000]  所以呢
[00:09:59.000 --> 00:10:01.000]  我們看到的是什麼呢
[00:10:01.000 --> 00:10:05.000]  就算耶穌在地上的時候
[00:10:05.000 --> 00:10:07.000]  祂有沒有經歷苦難
[00:10:07.000 --> 00:10:08.000]  有
[00:10:08.000 --> 00:10:10.000]  最大的苦難就是
[00:10:10.000 --> 00:10:12.000]  要上十字架
[00:10:12.000 --> 00:10:13.000]  對不對
[00:10:13.000 --> 00:10:14.000]  很痛苦
[00:10:14.000 --> 00:10:15.000]  你身體上
[00:10:15.000 --> 00:10:16.000]  有時候我想一下
[00:10:16.000 --> 00:10:18.000]  那個釘子那個痛啊
[00:10:18.000 --> 00:10:20.000]  我都不敢想
[00:10:20.000 --> 00:10:21.000]  然後想一下
[00:10:21.000 --> 00:10:24.000]  被人家辱罵
[00:10:24.000 --> 00:10:25.000]  那種的羞辱
[00:10:25.000 --> 00:10:27.000]  祂是神啊
[00:10:27.000 --> 00:10:29.000]  但是卻是這樣的一個對待
[00:10:29.000 --> 00:10:32.000]  祂當時在地上的那種難過
[00:10:32.000 --> 00:10:37.000]  祂能不能在那段時間喜樂呢
[00:10:37.000 --> 00:10:40.000]  經文怎麼告訴我們呢
[00:10:40.000 --> 00:10:41.000]  我們一起來看
[00:10:41.000 --> 00:10:42.000]  一起來讀一下
[00:10:42.000 --> 00:10:44.000]  《契不來書》的
[00:10:44.000 --> 00:10:45.000]  一二三
[00:10:45.000 --> 00:10:50.000]  仰望我們信心創始成終者耶穌
[00:10:50.000 --> 00:10:54.000]  他因那擺在前面的喜樂
[00:10:54.000 --> 00:10:55.000]  輕看收入
[00:10:55.000 --> 00:10:59.000]  忍受了十字架的苦難
[00:10:59.000 --> 00:11:03.000]  如今已坐在神寶座的右邊
[00:11:03.000 --> 00:11:05.000]  我們看到經文告訴我們
[00:11:05.000 --> 00:11:07.000]  當時祂是怎麼樣
[00:11:07.000 --> 00:11:08.000]  可以得到喜樂
[00:11:08.000 --> 00:11:09.000]  並不是說
[00:11:09.000 --> 00:11:10.000]  啊很感恩啊
[00:11:10.000 --> 00:11:13.000]  等一下我就可以上十字架了
[00:11:13.000 --> 00:11:15.000]  不是這樣的
[00:11:15.000 --> 00:11:16.000]  而是祂看到什麼
[00:11:16.000 --> 00:11:18.000]  在未來
[00:11:18.000 --> 00:11:19.000]  在神
[00:11:19.000 --> 00:11:21.000]  祂的源頭
[00:11:21.000 --> 00:11:23.000]  祂在神裡面
[00:11:23.000 --> 00:11:25.000]  有個安排
[00:11:25.000 --> 00:11:28.000]  後面所有的人都可以
[00:11:28.000 --> 00:11:29.000]  不用滅亡
[00:11:29.000 --> 00:11:30.000]  怎麼樣
[00:11:30.000 --> 00:11:33.000]  反得永生耶
[00:11:33.000 --> 00:11:37.000]  那到輕看了現在所受的苦
[00:11:37.000 --> 00:11:39.000]  所以祂是hold on
[00:11:39.000 --> 00:11:40.000]  或者祂的注目
[00:11:40.000 --> 00:11:43.000]  或者抓住的是什麼
[00:11:43.000 --> 00:11:45.000]  神的能力
[00:11:45.000 --> 00:11:46.000]  還有祂的安排
[00:11:46.000 --> 00:11:48.000]  還有祂的應許
[00:11:48.000 --> 00:11:50.000]  所以在我們可能面對
[00:11:50.000 --> 00:11:52.000]  不同的困難
[00:11:52.000 --> 00:11:54.000]  或者好事情的時候
[00:11:54.000 --> 00:11:58.000]  我們也要抓住的那個是神
[00:11:58.000 --> 00:11:59.000]  祂要做
[00:11:59.000 --> 00:12:01.000]  在這件事情上面做什麼
[00:12:01.000 --> 00:12:04.000]  祂未來有什麼
[00:12:04.000 --> 00:12:06.000]  應許要給我們
[00:12:06.000 --> 00:12:08.000]  我們抓住的是這一個點
[00:12:08.000 --> 00:12:14.000]  我們才可以常常喜樂
[00:12:14.000 --> 00:12:15.000]  我們也來看一下
[00:12:15.000 --> 00:12:16.000]  當中呢
[00:12:16.000 --> 00:12:20.000]  它有三句的一個
[00:12:20.000 --> 00:12:22.000]  要求或者它的教導
[00:12:22.000 --> 00:12:25.000]  第一個是常常喜樂
[00:12:25.000 --> 00:12:26.000]  對不對
[00:12:26.000 --> 00:12:27.000]  常常在原文
[00:12:27.000 --> 00:12:28.000]  其實不一定要原文了
[00:12:28.000 --> 00:12:30.000]  我們理解也是這樣了
[00:12:30.000 --> 00:12:32.000]  就是經常總是
[00:12:32.000 --> 00:12:34.000]  例如我會說
[00:12:34.000 --> 00:12:35.000]  我常常去游泳
[00:12:35.000 --> 00:12:38.000]  或者我常常去教會
[00:12:38.000 --> 00:12:40.000]  但是這個呢
[00:12:40.000 --> 00:12:42.000]  又跟不住不一樣
[00:12:42.000 --> 00:12:43.000]  對不對
[00:12:43.000 --> 00:12:44.000]  我常常的時候
[00:12:44.000 --> 00:12:47.000]  但我有時候也不是
[00:12:47.000 --> 00:12:49.000]  但是這個是一個
[00:12:49.000 --> 00:12:51.000]  總整體來講呢
[00:12:51.000 --> 00:12:53.000]  是喜樂的
[00:12:53.000 --> 00:12:54.000]  那第二呢
[00:12:54.000 --> 00:12:55.000]  就是它沒有說
[00:12:55.000 --> 00:12:56.000]  不住的喜樂
[00:12:56.000 --> 00:12:58.000]  常常的禱告
[00:12:58.000 --> 00:13:00.000]  你發現那個文字
[00:13:00.000 --> 00:13:02.000]  很就是很特別的
[00:13:02.000 --> 00:13:03.000]  但是不住呢
[00:13:03.000 --> 00:13:06.000]  是要做什麼呢
[00:13:06.000 --> 00:13:08.000]  禱告
[00:13:08.000 --> 00:13:09.000]  不住的禱告
[00:13:09.000 --> 00:13:11.000]  就好像我們呼吸一樣
[00:13:11.000 --> 00:13:12.000]  你不用說
[00:13:12.000 --> 00:13:13.000]  偶爾呼吸一下
[00:13:13.000 --> 00:13:16.000]  我是常常呼吸的
[00:13:16.000 --> 00:13:17.000]  不是
[00:13:17.000 --> 00:13:18.000]  我是不住的呼吸
[00:13:18.000 --> 00:13:20.000]  希望你是不住的呼吸
[00:13:20.000 --> 00:13:21.000]  對不對
[00:13:21.000 --> 00:13:24.000]  然後這裡說凡事
[00:13:24.000 --> 00:13:25.000]  凡事
[00:13:25.000 --> 00:13:26.000]  它用這個評論是說
[00:13:26.000 --> 00:13:27.000]  每一件事情
[00:13:27.000 --> 00:13:29.000]  那沒有沒有例外的
[00:13:29.000 --> 00:13:30.000]  OK
[00:13:30.000 --> 00:13:31.000]  不要說
[00:13:31.000 --> 00:13:34.000]  不是其實99%我都可以
[00:13:34.000 --> 00:13:35.000]  感恩
[00:13:35.000 --> 00:13:37.000]  但是有1%不行
[00:13:37.000 --> 00:13:38.000]  不是的
[00:13:38.000 --> 00:13:39.000]  每一件事情
[00:13:39.000 --> 00:13:40.000]  任何的事情
[00:13:40.000 --> 00:13:41.000]  所以我們看到什麼呢
[00:13:41.000 --> 00:13:42.000]  神告訴我們
[00:13:42.000 --> 00:13:44.000]  祂的旨意
[00:13:44.000 --> 00:13:45.000]  祂是知道有時候
[00:13:45.000 --> 00:13:47.000]  會有不好的事情發生
[00:13:47.000 --> 00:13:50.000]  甚至於耶穌也會哭
[00:13:50.000 --> 00:13:51.000]  也會生氣
[00:13:51.000 --> 00:13:52.000]  所以我們
[00:13:52.000 --> 00:13:53.000]  祂說常常喜樂
[00:13:53.000 --> 00:13:54.000]  並不是說
[00:13:54.000 --> 00:13:57.000]  我們要笑著去別人的喪禮的
[00:13:57.000 --> 00:13:58.000]  對不對
[00:13:58.000 --> 00:13:59.000]  我們不是要
[00:13:59.000 --> 00:14:00.000]  有人生病
[00:14:00.000 --> 00:14:01.000]  我們是癱瘓的時候
[00:14:01.000 --> 00:14:03.000]  哇好開心你生病了
[00:14:03.000 --> 00:14:06.000]  人家會以為我們有神經病的
[00:14:06.000 --> 00:14:11.000]  但我們常常是一個態度
[00:14:11.000 --> 00:14:13.000]  當我們有不好的事情發生
[00:14:13.000 --> 00:14:17.000]  我們是回到神本身
[00:14:17.000 --> 00:14:20.000]  我們回到祂的音訊來支持
[00:14:20.000 --> 00:14:23.000]  那個喜樂
[00:14:23.000 --> 00:14:26.000]  那同時我們真的是不住地禱告的
[00:14:26.000 --> 00:14:28.000]  以前的猶太人呢
[00:14:28.000 --> 00:14:30.000]  他是一天禱告三次的
[00:14:30.000 --> 00:14:34.000]  早上然後下午還有傍晚的
[00:14:34.000 --> 00:14:35.000]  那所以呢
[00:14:35.000 --> 00:14:38.000]  他們對這個不住的禱告呢
[00:14:38.000 --> 00:14:40.000]  可能也是比較新鮮
[00:14:40.000 --> 00:14:43.000]  或者他們沒有特意的去想要做這個
[00:14:43.000 --> 00:14:46.000]  但是因為現在
[00:14:46.000 --> 00:14:48.000]  神的靈已經活在我們裡面的時候
[00:14:48.000 --> 00:14:51.000]  我們可以常常的禱告
[00:14:51.000 --> 00:14:54.000]  在神那裡支持能力
[00:14:54.000 --> 00:14:55.000]  或者我真的很傷心
[00:14:55.000 --> 00:14:57.000]  或者我真的看不到盼望
[00:14:57.000 --> 00:14:59.000]  但是當我們禱告
[00:14:59.000 --> 00:15:00.000]  神就繼續幫助我們
[00:15:00.000 --> 00:15:02.000]  給我們力量的時候
[00:15:02.000 --> 00:15:05.000]  我們就可以喜樂
[00:15:05.000 --> 00:15:09.000]  還有我們就可以凡事謝恩
[00:15:09.000 --> 00:15:11.000]  那我們謝恩的這個部分呢
[00:15:11.000 --> 00:15:12.000]  也是一樣
[00:15:12.000 --> 00:15:15.000]  我們不是感謝這個情況發生了
[00:15:15.000 --> 00:15:17.000]  我們不能說哎呀我跌倒了
[00:15:17.000 --> 00:15:18.000]  感謝主我跌倒了
[00:15:18.000 --> 00:15:20.000]  又是有神經病的
[00:15:20.000 --> 00:15:23.000]  我們是說感謝主
[00:15:23.000 --> 00:15:25.000]  讓我可以再立起來
[00:15:25.000 --> 00:15:27.000]  再次站立起來
[00:15:27.000 --> 00:15:30.000]  原來剛好有個人扶住我
[00:15:30.000 --> 00:15:34.000]  就是當然我們可以看事情
[00:15:34.000 --> 00:15:37.000]  但是我們主要是看那個源頭
[00:15:37.000 --> 00:15:41.000]  原來神在背後幫助我們
[00:15:41.000 --> 00:15:45.000]  我們感謝的是上帝與我同在
[00:15:45.000 --> 00:15:46.000]  以至於怎麼樣
[00:15:46.000 --> 00:15:51.000]  有一天我們都有一死
[00:15:51.000 --> 00:15:55.000]  這個是非常對於低上的人來講
[00:15:55.000 --> 00:15:57.000]  是悲慘的事情
[00:15:57.000 --> 00:16:02.000]  但是為什麼我們還是可以謝恩
[00:16:02.000 --> 00:16:04.000]  因為我們有永恆的盼望
[00:16:04.000 --> 00:16:05.000]  對不對
[00:16:05.000 --> 00:16:08.000]  所以我們不是注視著那件事情
[00:16:08.000 --> 00:16:11.000]  而是在神他的大
[00:16:11.000 --> 00:16:18.000]  我們感謝他與我們同在
[00:16:18.000 --> 00:16:20.000]  所以呢
[00:16:20.000 --> 00:16:22.000]  我們發現禱告的時候
[00:16:22.000 --> 00:16:24.000]  我們有時候是代求了
[00:16:24.000 --> 00:16:25.000]  有時候呢
[00:16:25.000 --> 00:16:29.000]  我們甚至於是祈求用方言
[00:16:29.000 --> 00:16:31.000]  在靈裡面禱告
[00:16:31.000 --> 00:16:34.000]  所以我們看到的一點呢
[00:16:34.000 --> 00:16:37.000]  就是在面對不同的環境底下呢
[00:16:37.000 --> 00:16:38.000]  是不容易的
[00:16:38.000 --> 00:16:40.000]  這前兩天
[00:16:40.000 --> 00:16:42.000]  跟你們分享一件事情
[00:16:42.000 --> 00:16:44.000]  前兩天呢
[00:16:44.000 --> 00:16:50.000]  我突然發現我不見了我的婚結
[00:16:50.000 --> 00:16:51.000]  因為呢
[00:16:51.000 --> 00:16:53.000]  我早段時間生孩子嘛
[00:16:53.000 --> 00:16:56.000]  就不是這一隻
[00:16:56.000 --> 00:16:57.000]  然後呢
[00:16:57.000 --> 00:16:58.000]  我就太胖了
[00:16:58.000 --> 00:16:59.000]  我都戴不下
[00:16:59.000 --> 00:17:03.000]  然後就放在那個有鎖的那個抽屜裡面
[00:17:03.000 --> 00:17:05.000]  明明我知道二月份的時候我還見到
[00:17:05.000 --> 00:17:07.000]  我回想一下
[00:17:07.000 --> 00:17:08.000]  但是呢
[00:17:08.000 --> 00:17:11.000]  前幾天就發現不見了
[00:17:11.000 --> 00:17:13.000]  我就不知道發生了什麼事情
[00:17:13.000 --> 00:17:16.000]  我回想好像是有那個滅蟲公司的人來過
[00:17:16.000 --> 00:17:19.000]  是不是他在當中關了門就偷了
[00:17:19.000 --> 00:17:21.000]  我真的不知道
[00:17:21.000 --> 00:17:24.000]  那我又要預備這個獎獎嘛
[00:17:24.000 --> 00:17:25.000]  我就跟神說
[00:17:25.000 --> 00:17:27.000]  我怎麼喜樂呢
[00:17:27.000 --> 00:17:29.000]  我心想很痛
[00:17:29.000 --> 00:17:30.000]  很痛
[00:17:30.000 --> 00:17:33.000]  我就找不到那個戒指還是蠻貴的
[00:17:33.000 --> 00:17:35.000]  然後還跟我的老公說了一下
