
[00:00:00.000 --> 00:00:13.980]  我自己沒有看清楚經文,其實我們編排了四張,整張,所以你們今天看十九節,
[00:10:51.960 --> 00:10:59.960]  這個高赫族就是以利亞撒,大家記不記得以利亞撒是亞倫的第幾個兒子?
[00:10:59.960 --> 00:11:10.960]  是第三個兒子,因為長子和次子上一課不是說過了,他們獻梵火就被神擊殺了,已經死了。
[00:11:10.960 --> 00:11:27.960]  所以排第三,他就現在為首,格遜族和米拉利族他們都是under爾他瑪,爾他瑪就是亞倫大祭司的第四個兒子。
[00:11:27.960 --> 00:11:41.960]  我們看到這個結構其實是很有秩序的,不單止知道分工做什麼,而且是有supervisor去跟進,去看著,去督導。
[00:11:41.960 --> 00:11:55.960]  而且我們等下去看高赫族的時候,你就更加要打運精神,因為高赫族所服侍的是隨時朝夜殺身之禍的。
[00:11:55.960 --> 00:12:04.960]  因為在聖所、致聖所的東西,如果是裡頭的器具,他們不單止不可以摸,連見都不可以見。
[00:12:04.960 --> 00:12:14.960]  你說不見怎麼搬?原來是祭司先包裹了,然後他們才可以抬走那些東西。
[00:12:14.960 --> 00:12:34.960]  我們在這裡後文匯交代,但這三個段落也有他們不同的地方,不同的地方就是先提高赫這個宗族,然後再敘述另外那兩個,格遜和米拉利族,這個是按神的吩咐而定的。
[00:12:34.960 --> 00:12:50.960]  這個我們只能夠相信和第三章所講到的,利未是要取代長子的地位,以色列所有家庭的長子。
[00:12:50.960 --> 00:13:01.960]  所以包括利未的家族裡面,高赫是次子,第二個兒子,他是取代長子格述的,格述那個地位。
[00:13:01.960 --> 00:13:17.960]  第二點就是我們看見高赫族的篇幅明顯比另外兩個宗族是多的,剛才大家如果看回那個分段的時候,確實比我們看得很清楚。
[00:13:17.960 --> 00:13:35.960]  頭那二十節都是講高赫族,但接著那八節才是講格述,另外四節是講米拉利族,好像是由多到少。
[00:13:35.960 --> 00:13:58.960]  這個給我們看見是有很明顯的分別。還有一個很重要的分別,提到他們的侍奉,服侍,要作一些事的時候,高赫族在第三節是用麥勒卡這個希伯來文來形容的。
[00:13:58.960 --> 00:14:16.960]  而這個形容就是講他所做的事是要特別技能,特別技能是什麼呢?因為他要負責搬那些致聖之物,致聖之物就是在致聖所的藥櫃和聖所裡面,
[00:14:16.960 --> 00:14:31.960]  剛才講到三樣東西,陳設炳的臺,金燈臺,還有香壇,就是祈禱他們燃點香的地方。
[00:14:31.960 --> 00:14:43.960]  另外那兩個宗族是用abodah這個字,就是指勞動的,純粹是搬東西、拆東西、勞動的。
[00:14:43.960 --> 00:14:58.960]  這個分別是給我們看見,對於在神的眼中,他不單止是有規有矩,而且他對於侍奉的要求很高。
[00:14:58.960 --> 00:15:12.960]  他很高的地方就是說,在聖所、致聖所,在他最接近的上帝的私人座前,這些是致聖之物,他們不可以隨便進去的。
[00:15:12.960 --> 00:15:18.960]  去到這個會幕的範圍,是由這三個宗族,他們要守住的。
[00:15:18.960 --> 00:15:28.960]  如果有以色列人,其他那些支派的人,想衝進去這個會幕的範圍,他們是可以將他處死的。
[00:15:28.960 --> 00:15:37.960]  那麼嚴重的,為什麼?因為上帝要讓他們知道,他是完全聖潔。
[00:15:37.960 --> 00:15:51.960]  連大祭司,要代表他們以色列民來獻贖罪祭的時候,都只能夠一年一次進入致聖所。
[00:15:51.960 --> 00:16:00.960]  只有大祭司才可以進入致聖所,所以連普通的祭司都只能夠在聖所來服侍。
[00:16:00.960 --> 00:16:13.960]  那麼分等級,又分門別類,又分這些那些,是不是上帝歧視人呢?不是。
[00:16:13.960 --> 00:16:22.960]  上帝是要設下這種標準和界線,就讓人知道,你不要輕忽、隨便。
[00:16:22.960 --> 00:16:35.960]  你在教會的侍奉工作,你在崇拜、帶領、唱詩或者帶會眾去祈禱,原來每一個職事都是很重要。
[00:16:35.960 --> 00:16:44.960]  因為是帶領會眾去到神的尊榮的私人寶藏面前。
[00:16:44.960 --> 00:16:55.960]  所以當我們在這些侍奉裡面,我們大家都要知道,不是說一個人有恩賜,他就一定可以在那個崗位去服侍。
[00:16:55.960 --> 00:17:02.960]  有些人可能很有恩賜,但是他的生命有很多問題。
[00:17:02.960 --> 00:17:17.960]  他可能一跟人合作,就產生很多很多的困難,不單止困難,甚至可能變成紛爭,變成很多很多的分裂。
[00:17:17.960 --> 00:17:20.960]  這些是我們要留意的。
[00:17:20.960 --> 00:17:29.960]  在這裡我們看到他們所作的,歌轄就是要管轄這個至聖之物。
[00:17:29.960 --> 00:17:39.960]  這個描述是要凸顯歌轄族的地位是高於另外那兩個宗族的,革順和米拉尼。
[00:17:39.960 --> 00:17:51.960]  而在抗疫路上,按神的吩咐要起行的時候,是先由歌轄族來搬運那些聖所至聖所的物件。
[00:17:51.960 --> 00:17:59.960]  我們先來看一下頭這兩節,在第五第六節,我們一起讀。
[00:17:59.960 --> 00:18:17.960]  拔刑的時候,阿倫和他兒子要進去,擺遮掩的慢紙取下,用它來遮蓋法櫃,又用精美皮料蓋在上面,鋪上純藍色的布,再擺貢穿上。
[00:18:17.960 --> 00:18:24.960]  這裡形容第一樣聖物是至聖之物,就是至聖所的藥櫃。
[00:18:24.960 --> 00:18:32.960]  你會發覺這裡說了三樣東西,這三樣東西都是祭司先做了的,為什麼?
[00:18:32.960 --> 00:18:40.960]  因為如果祂不做了這三個動作,那些歌轄族去搬這些東西,他們必死無疑。
[00:18:40.960 --> 00:18:47.960]  因為那是代表神祂自己的寶座,是代表神祂自己的完全聖潔。
[00:18:47.960 --> 00:18:53.960]  但是我們人是有很多的聚污,我們不能夠直接去親近神。
[00:18:53.960 --> 00:18:57.960]  我現在說的都是純粹用舊約的角度去說。
[00:18:57.960 --> 00:19:03.960]  我上次說完第三章,我見有些弟兄姊妹走來找我聊天。
[00:19:03.960 --> 00:19:10.960]  他說牧師,我聽完你這樣說,我很害怕,我說你害怕什麼?
[00:19:10.960 --> 00:19:17.960]  他說我很害怕,我在崇拜裡面會不會呢?原來上帝是這麼聖潔的。
[00:19:17.960 --> 00:19:21.960]  那我閉上眼睛會不會上帝擊殺我的呢?
[00:19:21.960 --> 00:19:29.960]  我說你試一下,你看看《士堂傳》,你看看第五章那裡說的那對夫婦,
[00:19:29.960 --> 00:19:36.960]  他們說拿了一些錢來給彼得,我們一切獻上了。
[00:19:36.960 --> 00:19:46.960]  誰知道彼得就告訴他們,你這樣不是欺控人,你是欺控聖靈,是欺控上帝自己。
[00:19:46.960 --> 00:19:59.960]  哇,結果他說你知不知道抬著你丈夫的人已經要抬走你。
[00:19:59.960 --> 00:20:06.960]  哇,這件事很震驚,對於初期教會來說,原來說一個謊話而已。
[00:20:06.960 --> 00:20:14.960]  那今天很多人都會很奇怪,為什麼今天基督徒個個都山洞洞在這裡呢?
[00:20:14.960 --> 00:20:18.960]  我想問一下我們大家有沒有人是沒有說過謊話呢?
[00:20:18.960 --> 00:20:26.960]  如果你說一句謊話你就死了,我們可能都來不及去傳福音,
[00:20:26.960 --> 00:20:30.960]  可能你沒得救之前已經離開世界了。
[00:20:30.960 --> 00:20:36.960]  但是上帝原來就是要樹立這一種從舊弱到新弱,都被我們看見,
[00:20:36.960 --> 00:20:46.960]  祂的聖潔不可冒犯,聖潔不可冒犯。這件事我覺得回教徒做得很好。
[00:20:46.960 --> 00:20:53.960]  他們進入回教廟的時候,拜他們的阿拉,他們是獨一的神。
[00:20:53.960 --> 00:20:59.960]  其實他們那個神跟我們說的亞伯拉罕、以撒亞各其實是同一位。
[00:20:59.960 --> 00:21:09.960]  不過可惜他們將耶穌看為先知,不是神的兒子,這個很可惜。
[00:21:09.960 --> 00:21:17.960]  但是我們看見他們那種敬虔,對律法那種尊重,遠遠很多時候被我們基督徒,
[00:21:17.960 --> 00:21:22.960]  我們基督徒就特別是我們播道會,free church,
[00:21:22.960 --> 00:21:26.960]  我們覺得我們在基督耶穌裡面得到自由,得到釋放。
[00:21:26.960 --> 00:21:32.960]  我們說這個自由釋放都是有底線而且有界限的,那個界限是什麼?
[00:21:32.960 --> 00:21:38.960]  就是真理,在耶穌基督成為我們心中的王,樣樣都有規矩的。
[00:21:38.960 --> 00:21:43.960]  這個規矩不是束縛,這個規矩是叫我們經歷,
[00:21:43.960 --> 00:21:48.960]  是因為我們遵行上帝的心意而得到那份真正的自由。
[00:21:48.960 --> 00:22:00.960]  我們再來看,如果再由第七節我數下去,陳設餅的檯、燈台、香壇,
[00:22:00.960 --> 00:22:06.960]  如果這樣數下去,還有很多段的,但是我就給一個表,大家來看看。
[00:22:06.960 --> 00:22:11.960]  這個表的1、2、3其實是在說祭司的次序,
[00:22:11.960 --> 00:22:22.960]  他們用藍色的布來包著陳設檯,然後第二就是紫紅色的布,
[00:22:22.960 --> 00:22:29.960]  然後第三就是海狗皮,這個海狗皮就是我們剛才看的這段經文,
[00:22:29.960 --> 00:22:40.960]  和合本的修訂版,他不知道為什麼翻譯成精美的皮料,
[00:22:40.960 --> 00:22:46.960]  但是其實原文聖經這裡是直接指海狗皮,是海狗皮來的,
[00:22:46.960 --> 00:22:50.960]  所以這個我們要了解一下。
[00:22:50.960 --> 00:22:56.960]  海狗皮這個都是在他們最後的包紮裡面,
[00:22:56.960 --> 00:23:04.960]  由陳設檯、燈台、香壇和祭壇,
[00:23:04.960 --> 00:23:11.960]  你會發覺全部最外邊那層就是用這種皮革,
[00:23:11.960 --> 00:23:18.960]  是海狗這種皮革來包紮,這個方便他們不會受損傷,
[00:23:18.960 --> 00:23:27.960]  因為皮革是又厚又重又實淨,不會這麼快磨損。
[00:23:27.960 --> 00:23:37.960]  我們再看下去,總結一下以上那麼多種關於回膜的所有物件,
[00:23:37.960 --> 00:23:43.960]  其實必須由祭司親自執行,然後才可以由歌俠族搬運,
[00:23:43.960 --> 00:23:48.960]  但是歌俠族不能夠直接去摸那些,碰到都不行,
[00:23:48.960 --> 00:23:51.960]  連看都不行,否則他們是會死亡的,
[00:23:51.960 --> 00:23:55.960]  這個是第十五節很清楚講的,講給我們知道。
[00:23:55.960 --> 00:24:01.960]  我們現在又再看下去,歌俠族負責抬這個至聖之物,
[00:24:01.960 --> 00:24:07.960]  全部都在以利亞薩這個祭司服侍,
[00:24:07.960 --> 00:24:12.960]  而革信族負責搬運關於那些布料,
[00:24:12.960 --> 00:24:17.960]  這些布料包括帳幕的那些萬紙、那個罩的棚、
[00:24:17.960 --> 00:24:23.960]  海狗皮蓋回膜的門簾、原紙的錐紙和門簾和繩子,
[00:24:23.960 --> 00:24:27.960]  周圍遮蓋回膜有關的物件,
[00:24:27.960 --> 00:24:34.960]  全部這些有關布匹的全部是革信族去管理和搬運,
[00:24:34.960 --> 00:24:41.960]  他也是在祭司以他媽的管理,
[00:24:41.960 --> 00:24:46.960]  這個比較是屬於看來布匹,
[00:24:46.960 --> 00:24:51.960]  好像不是很粗重的工作,但是都不容易,
[00:24:51.960 --> 00:24:55.960]  你要留意,因為是在講不同的布匹,
[00:24:55.960 --> 00:25:00.960]  和他也是在解釋這個是關乎神的同在,
[00:25:00.960 --> 00:25:03.960]  那種遮蓋以及界線,
[00:25:03.960 --> 00:25:07.960]  所以服侍的人是要忠心和細心管理,
[00:25:07.960 --> 00:25:13.960]  我們最近我們師班就在研究需不需要,
[00:25:13.960 --> 00:25:20.960]  已經這麼多年了,那個師班徒要不要重新做一套整整齊齊,
[00:25:20.960 --> 00:25:24.960]  現在有時他們沒有穿師班袍的話,
[00:25:24.960 --> 00:25:31.960]  姐妹就多數清一色,黑色的褲或者裙,
[00:25:31.960 --> 00:25:36.960]  白色的上衣或者打一條頸巾,
[00:25:36.960 --> 00:25:40.960]  男士就講了是黑色的西裝,
[00:25:40.960 --> 00:25:47.960]  原來男士的黑色西裝都有深黑、淺黑、深藍,
[00:25:47.960 --> 00:25:51.960]  就變了有一點不整齊,
[00:25:51.960 --> 00:25:57.960]  所以我們研究怎樣去製作這些服飾的時候,
[00:25:57.960 --> 00:26:01.960]  我們都發覺都不容易,真的不簡單,
[00:26:01.960 --> 00:26:06.960]  我就邀請了教會一個時裝設計家,
[00:26:06.960 --> 00:26:11.960]  一位姐妹,她這方面是很出色的,
[00:26:11.960 --> 00:26:17.960]  但我們亦都需要有淑齡的元素,
[00:26:17.960 --> 00:26:23.960]  我們不是追求那種外面時裝秀那種,
[00:26:23.960 --> 00:26:30.960]  所以又要莊重,但莊重得來又要真的穿上去,
[00:26:30.960 --> 00:26:34.960]  每個師班員是舒適之餘,
[00:26:34.960 --> 00:26:38.960]  人家看上去都覺得眼前一亮,
[00:26:38.960 --> 00:26:44.960]  我覺得這個好像代表著上帝的一班歌頌者,
[00:26:44.960 --> 00:26:48.960]  他們帶領會眾一起呈獻給神一個禮物,
[00:26:48.960 --> 00:26:52.960]  所以這個我們發覺真的不簡單,
[00:26:52.960 --> 00:26:56.960]  教會正在做的現在的事,
[00:26:56.960 --> 00:27:00.960]  舊約的回眸和新約的教會,
[00:27:00.960 --> 00:27:03.960]  全部都是有淑齡的意義的,
[00:27:03.960 --> 00:27:15.960]  第三,它是負責最重要的結構組件,
[00:27:15.960 --> 00:27:21.960]  這個和工程是最重和工程結構有關係的,
[00:27:21.960 --> 00:27:31.960]  就是怎樣撐起帳幕的棚,板,山,柱子,大樓的座,
[00:27:31.960 --> 00:27:35.960]  和丸子的四圍的柱子,鉗子,繩子,
[00:27:35.960 --> 00:27:40.960]  你不要看輕每一個組件,
[00:27:40.960 --> 00:27:43.960]  這些組件不單要精準,
[00:27:43.960 --> 00:27:47.960]  你是落釘和打記心,
[00:27:47.960 --> 00:27:51.960]  你要紮這個會幕的時候,
[00:27:51.960 --> 00:27:55.960]  紮得不好的時候會歪歪斜斜的,
[00:27:55.960 --> 00:27:58.960]  這樣就不好看了,
[00:27:58.960 --> 00:28:06.960]  所以這些全部都是要按明來指定各人所抬的物件,
[00:28:06.960 --> 00:28:12.960]  我星期五看到這些揮春,
[00:28:12.960 --> 00:28:21.960]  其實是早幾年前在都江堰上的一個榮光堂的教會,
[00:28:21.960 --> 00:28:25.960]  他們有書法的一個社,
[00:28:25.960 --> 00:28:28.960]  就是傳福音之用的,
[00:28:28.960 --> 00:28:33.960]  他們有一班書法家就寫了這些書法送給我們,
[00:28:33.960 --> 00:28:35.960]  我們很節儉的,
[00:28:35.960 --> 00:28:39.960]  我們不會每年去做一些新的,
[00:28:39.960 --> 00:28:42.960]  既然這些我們收藏在這裡,
[00:28:42.960 --> 00:28:44.960]  你可能都不記得了,
[00:28:44.960 --> 00:28:47.960]  因為去年都是放了幾個禮拜,
[00:28:47.960 --> 00:28:50.960]  你記得David好記性,
[00:28:50.960 --> 00:28:56.960]  他真是厲害,記憶力強,
[00:28:56.960 --> 00:29:01.960]  你現在看下去你覺得整不整齊?
[00:29:01.960 --> 00:29:02.960]  整齊嗎?
[00:29:02.960 --> 00:29:05.960]  我告訴你我昨天一走進來,
[00:29:05.960 --> 00:29:09.960]  我已經兩邊我發覺是不行的,
[00:29:09.960 --> 00:29:11.960]  我馬上找Jero,
[00:29:11.960 --> 00:29:13.960]  我說Jero你快點幫忙,
[00:29:13.960 --> 00:29:17.960]  或者找其他一些堂母同工你要幫忙,
[00:29:17.960 --> 00:29:22.960]  因為兩條的對聯如果一歪的話,
[00:29:22.960 --> 00:29:27.960]  整件事就完全不好的,
[00:29:27.960 --> 00:29:30.960]  我們擺這兩條在台上,
[00:29:30.960 --> 00:29:33.960]  我們都要花時間的,
[00:29:33.960 --> 00:29:36.960]  同工要很細心,
[00:29:36.960 --> 00:29:38.960]  要多高多低,
[00:29:38.960 --> 00:29:40.960]  你不是隨便的,
[00:29:40.960 --> 00:29:43.960]  你掛上去還要不是他看,
[00:29:43.960 --> 00:29:45.960]  我們要找幾個人在下面看,
[00:29:45.960 --> 00:29:47.960]  看清看錯,
[00:29:47.960 --> 00:29:49.960]  要量度得清楚,
[00:29:49.960 --> 00:29:52.960]  不行你就馬上要改,
[00:29:52.960 --> 00:29:55.960]  因為有那麼多會眾看著,
[00:29:55.960 --> 00:29:59.960]  所以我們看見這些都是我們覺得很重要的,
[00:29:59.960 --> 00:30:04.960]  關於這個結構就更加是,
[00:30:04.960 --> 00:30:06.960]  這個是最重的,
[00:30:06.960 --> 00:30:07.960]  要搬台的東西,
[00:30:07.960 --> 00:30:09.960]  就是這個細仔,
[00:30:09.960 --> 00:30:11.960]  利美的細仔米拉尼,
[00:30:11.960 --> 00:30:12.960]  他要負責,
[00:30:12.960 --> 00:30:17.960]  搬台的時候不單止他有好的靈命,
[00:30:17.960 --> 00:30:19.960]  他又要有體力,
[00:30:19.960 --> 00:30:21.960]  和他們要很精準去分工,
[00:30:21.960 --> 00:30:25.960]  在事務上必須有秩序和周全的安排,
[00:30:25.960 --> 00:30:28.960]  最後那個段落在34節到45節,
[00:30:28.960 --> 00:30:32.960]  每一個族他們負責去數算,
[00:30:32.960 --> 00:30:34.960]  再一次數算這個人數,
[00:30:34.960 --> 00:30:39.960]  上一章是由嬰兒一個月大數出來的,
[00:30:39.960 --> 00:30:41.960]  那裏就有二萬二千人,
[00:30:41.960 --> 00:30:44.960]  但這次他們數的時候是按宗族,
[00:30:44.960 --> 00:30:46.960]  是三十到五十歲,
[00:30:46.960 --> 00:30:49.960]  總數就是八千五百八十人,
[00:30:49.960 --> 00:30:51.960]  你將八千五百八十人,
[00:30:51.960 --> 00:30:57.960]  就和第三章三十九節那二萬二千人除一除,
[00:30:57.960 --> 00:30:59.960]  剛剛就是三十九%,
[00:30:59.960 --> 00:31:01.960]  三十九%,
[00:31:01.960 --> 00:31:07.960]  我不知道這個有沒有上帝一個特別的意義給我們看,
[00:31:07.960 --> 00:31:11.960]  如果教會服事的比例,
[00:31:11.960 --> 00:31:14.960]  在全教會的總人數裏面,
[00:31:14.960 --> 00:31:19.960]  接近四成的人應該是一些精壯的人,
[00:31:19.960 --> 00:31:21.960]  你要出來侍奉,
[00:31:21.960 --> 00:31:24.960]  但很可惜今天照我理解,
[00:31:24.960 --> 00:31:26.960]  全世界很多教會都是,
[00:31:26.960 --> 00:31:29.960]  全世界很多教會發生什麼事呢?
[00:31:29.960 --> 00:31:35.960]  是只有最多10%的人去服事90%的會眾,
[00:31:35.960 --> 00:31:38.960]  這個是不健康的,
[00:31:38.960 --> 00:31:41.960]  所以我們教會看到前行的日子,
[00:31:41.960 --> 00:31:46.960]  我們需要更加要努力,
[00:31:46.960 --> 00:31:52.960]  我們要建立一班是與神每日同行,
[00:31:52.960 --> 00:31:54.960]  在這個門裏同行,
[00:31:54.960 --> 00:32:00.960]  就要幫助他們每日有靈修祈禱這種最基本的操練,
[00:32:00.960 --> 00:32:03.960]  而這個操練讓他們有美好的靈性,
[00:32:03.960 --> 00:32:07.960]  又是與人可以一起同工同行,
[00:32:07.960 --> 00:32:10.960]  你不要告訴我你很高超靈性,
[00:32:10.960 --> 00:32:13.960]  我日日在山上,
[00:32:13.960 --> 00:32:15.960]  我獨處親近神,
[00:32:15.960 --> 00:32:17.960]  怎知你每一次下山,
[00:32:17.960 --> 00:32:20.960]  你一同人去同工就炒大鑊,
[00:32:20.960 --> 00:32:24.960]  然後就會很多的牢騷,
[00:32:24.960 --> 00:32:26.960]  甚至埋怨,
[00:32:26.960 --> 00:32:31.960]  我們看到這個圖畫其實上帝是有意思的,
[00:32:31.960 --> 00:32:33.960]  他這樣擺出來,
[00:32:33.960 --> 00:32:35.960]  利美人的服侍第一,
[00:32:35.960 --> 00:32:38.960]  他們不是自己喜歡做什麼就喜歡,
[00:32:38.960 --> 00:32:41.960]  他們是被神呼召,
[00:32:41.960 --> 00:32:46.960]  如果你今日很想做一個主教老師,
[00:32:46.960 --> 00:32:49.960]  你有沒有先求問神,
[00:32:49.960 --> 00:32:54.960]  我今日我是否真的有這種神給我的呼召,
[00:32:54.960 --> 00:32:58.960]  你說我沒有這種恩賜,
[00:32:58.960 --> 00:33:00.960]  上帝你可否給我這種恩賜,
[00:33:00.960 --> 00:33:02.960]  你可以這樣求,
[00:33:02.960 --> 00:33:04.960]  但是否真的你有這個恩賜,
[00:33:04.960 --> 00:33:06.960]  還需要其他人證,
[00:33:06.960 --> 00:33:10.960]  你需要按恩賜和家族被指派各自位置,
[00:33:10.960 --> 00:33:13.960]  所以都不是他們自己選擇,
[00:33:13.960 --> 00:33:16.960]  你是哥核族就做哥核族的事,
[00:33:16.960 --> 00:33:21.960]  你是格遜族就做格遜族的事,
[00:33:21.960 --> 00:33:24.960]  所以我們看到第三,
[00:33:24.960 --> 00:33:26.960]  哥核族雖然是次子,
[00:33:26.960 --> 00:33:29.960]  但被神揀選去抬至聖之物,
[00:33:29.960 --> 00:33:33.960]  因為他是最接近神榮耀的寶座,
[00:33:33.960 --> 00:33:34.960]  這個器皿,
[00:33:34.960 --> 00:33:38.960]  所以需要用最嚴謹的程序去處理,
[00:33:38.960 --> 00:33:39.960]  這個提醒我們,
[00:33:39.960 --> 00:33:41.960]  今日我們親近神,
[00:33:41.960 --> 00:33:45.960]  我們都要帶著極大的敬畏和信服,
[00:33:45.960 --> 00:33:48.960]  各司其職我們做一些反思,
[00:33:48.960 --> 00:33:51.960]  利未人既然他們是有規有矩,
[00:33:51.960 --> 00:33:55.960]  今日我們看我們現代教會崇拜背後,
[00:33:55.960 --> 00:33:59.960]  其實有多少在服侍我們,
[00:33:59.960 --> 00:34:01.960]  服侍上帝,
[00:34:01.960 --> 00:34:02.960]  服侍弟兄姊妹,
