
[00:00:00.000 --> 00:00:02.240]  訂姐妹平安
[00:02:21.120 --> 00:02:23.320]  你未聽完別人說話
[00:02:23.320 --> 00:02:25.360]  就來不及了
[00:02:25.360 --> 00:02:26.640]  就在那裏立即說
[00:02:26.640 --> 00:02:28.280]  知道了知道了
[00:02:28.280 --> 00:02:29.960]  聖經有說
[00:02:29.960 --> 00:02:32.640]  原來是不好的
[00:02:32.640 --> 00:02:33.400]  所以
[00:02:33.400 --> 00:02:35.400]  剛才郭叔說
[00:02:35.400 --> 00:02:37.440]  叫我們慢慢地聽
[00:02:37.440 --> 00:02:38.800]  慢慢地聽
[00:02:38.800 --> 00:02:41.520]  就是要快快地聽
[00:02:41.520 --> 00:02:42.480]  不是慢慢
[00:02:42.480 --> 00:02:43.520]  慢慢地動腦
[00:02:43.520 --> 00:02:44.760]  快快地聽
[00:02:44.760 --> 00:02:50.400]  所以就是教我們溝通是很重要的
[00:02:50.400 --> 00:02:52.640]  在《約翰福音》裏面
[00:02:52.640 --> 00:02:54.400]  有一段經文
[00:02:54.400 --> 00:02:57.440]  是很重要的溝通
[00:02:57.440 --> 00:02:59.200]  其中一個部分
[00:02:59.200 --> 00:03:00.600]  我們一起看看
[00:03:00.600 --> 00:03:04.480]  在《約翰福音》一章45到49節
[00:03:04.480 --> 00:03:07.760]  「費力找著拿彈葉對他說
[00:03:07.760 --> 00:03:10.320]  摩西在律法上所寫的
[00:03:10.320 --> 00:03:13.280]  和眾先知所記的那一位
[00:03:13.280 --> 00:03:14.880]  我們遇見了
[00:03:14.880 --> 00:03:16.680]  就是約瑟的兒子
[00:03:16.680 --> 00:03:18.560]  拿撒勒人耶穌
[00:03:18.560 --> 00:03:20.400]  拿彈葉對他說
[00:03:20.400 --> 00:03:24.000]  拿撒勒還能出什麼好的嗎?
[00:03:24.000 --> 00:03:26.080]  費力說:你來看
[00:03:26.080 --> 00:03:28.240]  耶穌看見拿彈葉來
[00:03:28.240 --> 00:03:30.000]  就指著他說
[00:03:30.000 --> 00:03:30.880]  看啊
[00:03:30.880 --> 00:03:33.080]  這是個真以色列人
[00:03:33.080 --> 00:03:36.000]  他心裏是沒有鬼的
[00:03:36.000 --> 00:03:38.240]  拿彈葉對耶穌說
[00:03:38.240 --> 00:03:40.600]  你從哪裡知道我呢?
[00:03:40.600 --> 00:03:42.360]  耶穌回答
[00:03:42.360 --> 00:03:44.840]  費力說:沒有招呼你
[00:03:44.840 --> 00:03:47.600]  你在無花果樹底下
[00:03:47.600 --> 00:03:49.560]  我就看見你了
[00:03:49.560 --> 00:03:51.520]  拿彈葉說:拉比
[00:03:51.520 --> 00:03:53.240]  你是神的兒子
[00:03:53.240 --> 00:03:55.280]  你是以色列王
[00:03:55.280 --> 00:03:57.120]  這段經文可能
[00:03:57.120 --> 00:03:59.160]  你們從來都不起眼
[00:03:59.160 --> 00:04:00.920]  也沒有什麼注意
[00:04:00.920 --> 00:04:03.560]  但這一段正正就是
[00:04:03.560 --> 00:04:07.400]  耶穌呼召拿彈葉的一段經文
[00:04:07.400 --> 00:04:10.360]  拿彈葉另外有一個名字
[00:04:10.360 --> 00:04:13.640]  叫做巴多羅邁
[00:04:13.640 --> 00:04:16.920]  其實他是耶穌十二門徒裏面
[00:04:16.920 --> 00:04:18.240]  其中一個
[00:04:18.240 --> 00:04:19.760]  我們看看
[00:04:19.760 --> 00:04:21.840]  其中第46節
[00:04:21.840 --> 00:04:23.280]  紅字裏說
[00:04:23.280 --> 00:04:25.200]  拿彈葉對他說
[00:04:25.200 --> 00:04:29.200]  拿撒勒還能出什麼好的嗎?
[00:04:29.200 --> 00:04:32.160]  費力說:你來看
[00:04:32.160 --> 00:04:36.600]  這段經文是耶穌呼召拿彈葉
[00:04:36.600 --> 00:04:38.080]  你們看看
[00:04:38.080 --> 00:04:40.960]  拿彈葉在這句話裏面
[00:04:40.960 --> 00:04:42.560]  他見過耶穌沒有?
[00:04:42.560 --> 00:04:45.400]  他見到耶穌沒有?
[00:04:45.400 --> 00:04:46.680]  沒有的
[00:04:46.680 --> 00:04:49.360]  他未見過耶穌就說
[00:04:49.360 --> 00:04:54.400]  拿撒勒還能出什麼好的呢?
[00:04:54.400 --> 00:04:56.320]  他真的未見過
[00:04:56.320 --> 00:04:59.680]  只是憑他的印象
[00:04:59.680 --> 00:05:04.680]  去說這個地方有什麼好出的呢?
[00:05:04.680 --> 00:05:06.920]  如果將來有人說
[00:05:06.920 --> 00:05:09.840]  哇!廣福Explorer
[00:05:09.840 --> 00:05:13.120]  有些出什麼好東西呢?
[00:05:13.120 --> 00:05:17.280]  你會第一句叫他什麼?
[00:05:17.280 --> 00:05:18.240]  是不是叫他
[00:05:18.240 --> 00:05:20.560]  你來看看先
[00:05:20.560 --> 00:05:23.480]  你來看看先
[00:05:23.480 --> 00:05:25.760]  所以在溝通裏面
[00:05:25.760 --> 00:05:28.320]  第一樣很重要的
[00:05:28.320 --> 00:05:33.520]  就是先不要作任何的評論
[00:05:33.520 --> 00:05:37.840]  只看你所看到的東西
[00:05:37.840 --> 00:05:40.920]  有很多時候我們都是
[00:05:40.920 --> 00:05:42.600]  以訛傳訛
[00:05:42.600 --> 00:05:46.440]  產生很多問題所在
[00:05:46.440 --> 00:05:49.320]  譬如有人說
[00:05:49.320 --> 00:05:52.720]  我昨天聽到阿Bin說
[00:05:52.720 --> 00:05:55.520]  聽到Uncle Vincent說
[00:05:55.520 --> 00:05:59.160]  Irene牧師又肥又走得慢
[00:05:59.160 --> 00:06:00.520]  很煩
[00:06:00.520 --> 00:06:03.320]  這些溝通行不行呢?
[00:06:03.320 --> 00:06:05.120]  你聽誰說呢?
[00:06:05.120 --> 00:06:08.080]  是不是真的聽到Uncle Vincent說呢?
[00:06:08.080 --> 00:06:09.680]  不是吧?
[00:06:09.680 --> 00:06:12.320]  所以我們有一些東西
[00:06:12.320 --> 00:06:15.920]  是要好好學習記的
[00:06:15.920 --> 00:06:17.480]  看看你們記不記得
[00:06:17.480 --> 00:06:21.680]  不過我發現我們Explorer沒有一個習慣
[00:06:21.680 --> 00:06:25.640]  聽你們聽到的時候有做筆記
[00:06:25.640 --> 00:06:31.240]  第一個就是事實的根據
[00:06:31.240 --> 00:06:33.000]  事實的根據就是
[00:06:33.000 --> 00:06:36.080]  你提出的指控和說法
[00:06:36.080 --> 00:06:39.080]  是一定要有根據的
[00:06:39.080 --> 00:06:41.280]  是一定要有根據的
[00:06:41.280 --> 00:06:44.200]  這個根據是你自己經歷的
[00:06:44.200 --> 00:06:47.520]  不是阿A阿B阿C跟你說的
[00:06:47.520 --> 00:06:48.400]  行不行?
[00:06:48.400 --> 00:06:51.160]  這樣才好討論
[00:06:51.160 --> 00:06:54.680]  如果不是你自己親身經歷
[00:06:54.680 --> 00:06:57.080]  或者你親身聽到的
[00:06:57.080 --> 00:06:58.560]  你去跟別人說
[00:06:58.560 --> 00:07:00.440]  這些叫做Gossip
[00:07:00.440 --> 00:07:01.640]  八卦
[00:07:01.640 --> 00:07:02.720]  OK?
[00:07:02.720 --> 00:07:04.440]  第二個就是
[00:07:04.440 --> 00:07:07.800]  說你現在發生的事情
[00:07:07.800 --> 00:07:09.640]  跟別人討論的事情
[00:07:09.640 --> 00:07:12.000]  就是你現在發生的事情
[00:07:12.000 --> 00:07:14.600]  就不要說以前
[00:07:14.600 --> 00:07:17.200]  他以前是很壞的
[00:07:17.200 --> 00:07:20.800]  他又不經常上崇拜
[00:07:20.800 --> 00:07:23.640]  又不參加小組
[00:07:23.640 --> 00:07:25.720]  那些是以前的
[00:07:25.720 --> 00:07:27.360]  他可能現在已經改變
[00:07:27.360 --> 00:07:29.320]  很喜歡上崇拜
[00:07:29.320 --> 00:07:31.440]  所以我們只是說
[00:07:31.440 --> 00:07:34.680]  現在的事情
[00:07:34.680 --> 00:07:37.160]  今天我跟你說的話
[00:07:37.160 --> 00:07:40.120]  對你終生都有幫助
[00:07:40.120 --> 00:07:43.840]  包括你預備想認識女朋友
[00:07:43.840 --> 00:07:47.000]  或者你正在有女朋友
[00:07:47.000 --> 00:07:49.240]  或者你很想認識男朋友
[00:07:49.240 --> 00:07:52.040]  或者正在有男朋友
[00:07:52.040 --> 00:07:57.200]  溝通都是一個非常重要的課題
[00:07:57.200 --> 00:08:00.200]  好,接著在《針研》裏面說過
[00:08:00.200 --> 00:08:04.120]  遮掩人過的尋求人愛
[00:08:04.120 --> 00:08:07.720]  屢次挑錯就是離間物有
[00:08:07.720 --> 00:08:15.120]  如果你互相去說對方不好的時候
[00:08:15.120 --> 00:08:18.920]  就是朋友和朋友之間
[00:08:18.920 --> 00:08:20.400]  聖經也說
[00:08:20.400 --> 00:08:24.200]  就是會離間
[00:08:24.200 --> 00:08:26.600]  朋友都沒得做
[00:08:26.600 --> 00:08:32.440]  所以我們很希望通過聖經裏面的經文
[00:08:32.440 --> 00:08:33.960]  告訴大家
[00:08:33.960 --> 00:08:38.600]  溝通其實是非常重要的
[00:08:38.600 --> 00:08:40.880]  好,剛才說了兩個
[00:08:40.880 --> 00:08:43.160]  接下來
[00:08:43.160 --> 00:08:47.600]  第三個就是
[00:08:47.600 --> 00:08:51.080]  記住,只說自己的事情
[00:08:51.080 --> 00:08:56.800]  不要扯別人的事情
[00:08:56.800 --> 00:08:59.520]  剛才我說了,溝通很重要
[00:08:59.520 --> 00:09:02.240]  如果將來你認識女朋友
[00:09:02.240 --> 00:09:04.120]  或者男朋友的時候
[00:09:04.120 --> 00:09:08.960]  聊天、吵架就不要扯別人
[00:09:08.960 --> 00:09:10.760]  例如
[00:09:10.760 --> 00:09:11.960]  我都說你了
[00:09:11.960 --> 00:09:15.520]  看你樣子整個和你媽媽一樣
[00:09:15.520 --> 00:09:17.440]  都是這樣的
[00:09:17.440 --> 00:09:20.040]  就不要扯別人的媽媽出來說
[00:09:20.040 --> 00:09:21.160]  可以嗎?
[00:09:21.160 --> 00:09:22.200]  你也不要
[00:09:22.200 --> 00:09:25.560]  否則你下一個回應
[00:09:25.560 --> 00:09:28.360]  就是會說什麼呢?
[00:09:28.360 --> 00:09:29.200]  不是說媽媽
[00:09:29.200 --> 00:09:31.520]  你爸爸也不是很多去哪裡
[00:09:31.520 --> 00:09:35.160]  你的溝通就不是自己溝通
[00:09:35.160 --> 00:09:38.600]  就說爸爸媽媽是怎樣呢?
[00:09:38.600 --> 00:09:43.120]  所以只是說你們兩個人溝通的事情
[00:09:43.120 --> 00:09:44.480]  OK?
[00:09:44.480 --> 00:09:45.720]  好,接著
[00:09:45.720 --> 00:09:47.720]  第四,這個很重要
[00:09:47.720 --> 00:09:53.200]  說的內容不要用外貌去攻擊別人
[00:09:53.200 --> 00:09:55.800]  例如
[00:09:55.800 --> 00:09:57.800]  Irene這麼胖
[00:09:57.800 --> 00:09:58.920]  她走得這麼慢
[00:09:58.920 --> 00:10:00.600]  如果和我們去露營
[00:10:00.600 --> 00:10:02.280]  會拖累
[00:10:02.280 --> 00:10:05.160]  這些不用說,我知道的
[00:10:05.160 --> 00:10:06.000]  可以嗎?
[00:10:06.000 --> 00:10:08.520]  所以你不要說別人
[00:10:08.520 --> 00:10:10.440]  你看看她
[00:10:10.440 --> 00:10:11.840]  中三了
[00:10:11.840 --> 00:10:13.840]  還是這麼矮
[00:10:15.400 --> 00:10:17.880]  矮關你什麼事?
[00:10:17.880 --> 00:10:20.920]  這些話題不需要說
[00:10:20.920 --> 00:10:21.720]  可以嗎?
[00:10:21.720 --> 00:10:23.960]  所以將來
[00:10:23.960 --> 00:10:28.000]  如果我將來認識了一個很漂亮的女朋友
[00:10:28.000 --> 00:10:28.800]  我可不可以說
[00:10:28.800 --> 00:10:30.080]  你真的很漂亮
[00:10:30.080 --> 00:10:31.160]  這些你自己說
[00:10:31.160 --> 00:10:32.440]  你自己心裡說
[00:10:32.440 --> 00:10:33.880]  也不用太讚
[00:10:33.880 --> 00:10:36.320]  不用在別人面前讚
[00:10:36.320 --> 00:10:37.160]  可以嗎?
[00:10:37.160 --> 00:10:39.640]  好了,接著
[00:10:39.640 --> 00:10:40.640]  第五
[00:10:40.640 --> 00:10:43.640]  要正常地說話
[00:10:43.640 --> 00:10:44.960]  怎樣正常地說話
[00:10:44.960 --> 00:10:46.440]  不要戲劇化
[00:10:46.440 --> 00:10:49.680]  我看到有時候你們很誇張
[00:10:49.680 --> 00:10:51.480]  你幫幫我吧
[00:10:51.480 --> 00:10:54.480]  你不幫我,我這次會死的
[00:10:54.480 --> 00:10:55.880]  我真的會死的
[00:10:55.880 --> 00:10:59.440]  你幫我彈Bass吧
[00:10:59.440 --> 00:11:01.040]  你不彈Bass
[00:11:01.040 --> 00:11:02.080]  不行的
[00:11:02.080 --> 00:11:05.240]  經常都很誇張
[00:11:05.240 --> 00:11:06.440]  你誇張一次
[00:11:06.440 --> 00:11:08.440]  誇張不了第二次
[00:11:08.440 --> 00:11:11.240]  人生不是這麼戲劇的
[00:11:11.240 --> 00:11:12.160]  是嗎?
[00:11:12.160 --> 00:11:13.360]  好
[00:11:13.360 --> 00:11:15.040]  你們經常都是這樣嗎?
[00:11:15.040 --> 00:11:15.840]  對
[00:11:15.840 --> 00:11:16.840]  對嗎?
[00:11:16.840 --> 00:11:18.800]  那就不要這麼戲劇化
[00:11:18.800 --> 00:11:21.360]  好,第六
[00:11:21.360 --> 00:11:24.600]  就是不要以騙概全
[00:11:24.600 --> 00:11:26.520]  例如
[00:11:26.520 --> 00:11:29.240]  會說一些話
[00:11:29.240 --> 00:11:30.200]  就是說
[00:11:30.200 --> 00:11:31.160]  哇
[00:11:31.160 --> 00:11:34.080]  你知不知道
[00:11:34.080 --> 00:11:35.320]  Rocky
[00:11:35.320 --> 00:11:39.920]  原來全部人都不喜歡他
[00:11:39.920 --> 00:11:41.920]  不要說全部人
[00:11:41.920 --> 00:11:43.920]  不要經常說全部
[00:11:43.920 --> 00:11:45.920]  全部不是的
[00:11:45.920 --> 00:11:47.240]  就是
[00:11:47.240 --> 00:11:48.240]  或者
[00:11:48.240 --> 00:11:50.240]  接著有人會說
[00:11:50.240 --> 00:11:51.240]  其實Rocky
[00:11:51.240 --> 00:11:55.240]  全部人都是很喜歡的
[00:11:55.240 --> 00:11:58.240]  假的
[00:11:58.240 --> 00:12:00.240]  你不要這樣傷害他
[00:12:00.240 --> 00:12:01.240]  對了
[00:12:01.240 --> 00:12:03.040]  其實
[00:12:03.040 --> 00:12:05.840]  每一個人
[00:12:05.840 --> 00:12:09.440]  都是自己的一個個體
[00:12:09.440 --> 00:12:13.040]  你不是代表全世界
[00:12:13.040 --> 00:12:14.640]  所以說話的時候
[00:12:14.640 --> 00:12:18.840]  千萬不要做代表
[00:12:18.840 --> 00:12:20.640]  說全部人
[00:12:20.640 --> 00:12:22.760]  全部人喜歡不喜歡
[00:12:22.760 --> 00:12:26.360]  接著可能Rocky會問你
[00:12:26.360 --> 00:12:27.560]  誰說的
[00:12:27.560 --> 00:12:30.560]  誰說全部人不喜歡我
[00:12:30.560 --> 00:12:35.840]  你可能就會疊散
[00:12:35.840 --> 00:12:36.640]  又說
[00:12:36.640 --> 00:12:40.640]  昨天我和Pasa Irene聊天的時候
[00:12:40.640 --> 00:12:44.440]  她說起你
[00:12:44.440 --> 00:12:45.240]  哎呀
[00:12:45.240 --> 00:12:47.040]  就不好了
[00:12:47.040 --> 00:12:47.840]  所以
[00:12:47.840 --> 00:12:50.240]  千萬不要做這麼多
[00:12:50.240 --> 00:12:54.040]  這六個不應該的事情
[00:12:54.040 --> 00:12:55.840]  如果你能夠
[00:12:55.840 --> 00:12:58.240]  你就可以互相溝通
[00:12:58.240 --> 00:13:01.040]  幫助解決問題
[00:13:01.040 --> 00:13:01.640]  好
[00:13:01.640 --> 00:13:03.440]  第二個大點就是
[00:13:03.440 --> 00:13:04.440]  你和人聊天
[00:13:04.440 --> 00:13:06.440]  兩個人聊天的時候
[00:13:06.440 --> 00:13:09.240]  只是說出你的感受
[00:13:09.240 --> 00:13:10.440]  告訴他
[00:13:10.440 --> 00:13:12.240]  你要說出你的感受
[00:13:12.240 --> 00:13:13.440]  有很多時候
[00:13:13.440 --> 00:13:14.840]  我們經常覺得
[00:13:14.840 --> 00:13:16.840]  被人知道我不開心
[00:13:16.840 --> 00:13:18.240]  被人知道我生氣
[00:13:18.240 --> 00:13:21.240]  整件事很不型
[00:13:21.240 --> 00:13:22.840]  我要起路
[00:13:22.840 --> 00:13:24.440]  不型於色
[00:13:24.440 --> 00:13:27.440]  但是在聖經裏面
[00:13:27.440 --> 00:13:29.440]  有一段經文
[00:13:29.440 --> 00:13:33.440]  馬太福音26章37-38節
[00:13:33.440 --> 00:13:34.240]  這樣說
[00:13:34.240 --> 00:13:37.240]  於是帶著彼得和西比泰
[00:13:37.240 --> 00:13:39.040]  兩個兒子同去
[00:13:39.040 --> 00:13:40.440]  就憂愁起來
[00:13:40.440 --> 00:13:41.840]  極其難過
[00:13:41.840 --> 00:13:43.040]  便對他們說
[00:13:43.040 --> 00:13:45.240]  我心裏甚是憂傷
[00:13:45.240 --> 00:13:46.640]  幾乎要死
[00:13:46.640 --> 00:13:48.240]  你們在這裡等候
[00:13:48.240 --> 00:13:50.240]  和我一同警醒
[00:13:50.240 --> 00:13:52.840]  記不記得這段經文
[00:13:52.840 --> 00:13:53.840]  記不記得
[00:13:53.840 --> 00:13:54.640]  是誰
[00:13:54.640 --> 00:13:56.440]  是誰
[00:13:56.440 --> 00:13:58.640]  耶穌去到最後在那裏
[00:13:58.640 --> 00:14:00.840]  在赫西瑪利園祈禱的時候
[00:14:00.840 --> 00:14:05.040]  他都會表達出來
[00:14:05.040 --> 00:14:06.440]  他的憂傷
[00:14:06.440 --> 00:14:07.840]  和他的門徒說
[00:14:07.840 --> 00:14:09.440]  他多麼憂傷
[00:14:09.440 --> 00:14:11.440]  和幾乎要死
[00:14:11.440 --> 00:14:16.240]  所以當你真的有不開心的時候
[00:14:16.240 --> 00:14:18.040]  我鼓勵你和你的家人
[00:14:18.040 --> 00:14:19.640]  或者和你的朋友
[00:14:19.640 --> 00:14:22.040]  要老老實實地
[00:14:22.040 --> 00:14:25.640]  去說出你的感受
[00:14:25.640 --> 00:14:27.440]  和你的需要
[00:14:27.440 --> 00:14:29.640]  是真正的需要
[00:14:29.640 --> 00:14:31.440]  如果你累的話
[00:14:31.440 --> 00:14:32.440]  你就告訴他
[00:14:32.440 --> 00:14:33.240]  我累了
[00:14:33.240 --> 00:14:34.640]  我不出來了
[00:14:34.640 --> 00:14:37.640]  我不去玩了
[00:14:37.640 --> 00:14:39.440]  這些是你的需要
[00:14:39.440 --> 00:14:41.840]  而不是出來之後
[00:14:41.840 --> 00:14:43.640]  就說累了
[00:14:43.640 --> 00:14:45.640]  又要躺下
[00:14:45.640 --> 00:14:48.240]  又要聽不到
[00:14:48.240 --> 00:14:51.840]  這些就是真正的溝通
[00:14:51.840 --> 00:14:53.440]  可能你們喜歡的
[00:14:53.440 --> 00:14:55.840]  即是人出來
[00:14:55.840 --> 00:14:58.040]  肉體出來
[00:14:58.040 --> 00:15:00.040]  但是心思意念
[00:15:00.040 --> 00:15:01.040]  都是很累
[00:15:01.040 --> 00:15:01.840]  不行
[00:15:01.840 --> 00:15:03.840]  都沒有所謂
[00:15:03.840 --> 00:15:06.040]  最後一個就是
[00:15:06.040 --> 00:15:09.040]  要提出明確的要求
[00:15:09.040 --> 00:15:11.240]  有沒有人會
[00:15:11.240 --> 00:15:12.440]  我講吧
[00:15:12.440 --> 00:15:15.440]  譬如一些很簡單的事情
[00:15:15.440 --> 00:15:17.440]  你家人問你
[00:15:17.440 --> 00:15:21.440]  今天一會兒吃午飯
[00:15:21.440 --> 00:15:26.040]  去哪裏吃午飯好?
[00:15:26.040 --> 00:15:28.040]  隨便
[00:15:28.040 --> 00:15:31.440]  很多人喜歡答隨便
[00:15:31.440 --> 00:15:33.440]  特別是男朋友
[00:15:33.440 --> 00:15:36.240]  日後預備做男朋友的時候
[00:15:36.240 --> 00:15:39.440]  你女朋友問你
[00:15:39.440 --> 00:15:41.040]  你一會兒想吃什麼?
[00:15:41.040 --> 00:15:41.840]  她回答你
[00:15:41.840 --> 00:15:43.240]  隨便的時候
[00:15:43.240 --> 00:15:46.440]  她是不是真的隨便?
[00:15:46.440 --> 00:15:50.240]  拍拖的靈體
[00:15:50.240 --> 00:15:53.640]  是不是真的隨便?
[00:15:53.640 --> 00:15:54.840]  我相信
[00:15:54.840 --> 00:15:57.440]  男生很清楚女生不是隨便
[00:15:57.440 --> 00:16:00.240]  女生開始學會
[00:16:00.240 --> 00:16:02.240]  不要再說隨便
[00:16:02.240 --> 00:16:03.840]  就告訴別人
[00:16:03.840 --> 00:16:05.040]  你的需要
[00:16:05.040 --> 00:16:07.440]  否則
[00:16:07.440 --> 00:16:11.040]  男朋友買了他最喜歡吃的麥當勞
[00:16:11.040 --> 00:16:15.040]  然後女朋友就說
[00:16:15.040 --> 00:16:17.240]  你喜歡什麼?
[00:16:17.240 --> 00:16:21.840]  我今天不是想吃麥當勞
[00:16:21.840 --> 00:16:25.240]  但你剛才明明說隨便
[00:16:25.240 --> 00:16:26.840]  所以
[00:16:26.840 --> 00:16:28.440]  這些狀態
[00:16:28.440 --> 00:16:30.040]  經常會出現
[00:16:30.040 --> 00:16:33.040]  在我的輔導室裏面出現
[00:16:33.040 --> 00:16:35.640]  四種
[00:16:35.640 --> 00:16:37.640]  我們剛才說
[00:16:37.640 --> 00:16:40.440]  不敗的溝通方式
[00:16:40.440 --> 00:16:41.440]  第一個
[00:16:41.440 --> 00:16:45.440]  只說你看到的事情
[00:16:45.440 --> 00:16:48.640]  不要讓任何其他
[00:16:48.640 --> 00:16:51.840]  不是你看到的事情作出批評
[00:16:51.840 --> 00:16:52.840]  第二
[00:16:52.840 --> 00:16:56.240]  只說你自己的感受
[00:16:56.240 --> 00:16:59.640]  不要說別人的感受
[00:16:59.640 --> 00:17:01.640]  這個很重要
[00:17:01.640 --> 00:17:02.640]  接著
[00:17:02.640 --> 00:17:06.640]  直接說出真正的需要
[00:17:06.640 --> 00:17:09.040]  你需要的是我要休息
[00:17:09.040 --> 00:17:11.640]  或者我需要時間去溫習
[00:17:11.640 --> 00:17:14.640]  又或者你在晚上要讀書的時候
[00:17:14.640 --> 00:17:16.040]  有朋友不斷
[00:17:16.040 --> 00:17:18.640]  WhatsApp你
[00:17:18.640 --> 00:17:21.440]  但你真的要工作的時候
[00:17:21.440 --> 00:17:23.040]  你真的要告訴他
[00:17:23.040 --> 00:17:25.240]  我真的需要時間去工作
[00:17:25.240 --> 00:17:27.440]  或者我需要時間休息
[00:17:27.440 --> 00:17:29.040]  最後
[00:17:29.040 --> 00:17:30.040]  就是
[00:17:30.040 --> 00:17:32.240]  說出你明確的請求
[00:17:32.240 --> 00:17:33.840]  你要什麼
[00:17:33.840 --> 00:17:35.440]  你要告訴別人
[00:17:35.440 --> 00:17:37.240]  有時候
[00:17:37.240 --> 00:17:39.440]  我們經常一群人
[00:17:39.440 --> 00:17:40.840]  很喜歡圍爐
[00:17:40.840 --> 00:17:42.240]  在聊天
[00:17:42.240 --> 00:17:44.640]  其實你的聊天
[00:17:44.640 --> 00:17:47.440]  可能你會覺得很開心
[00:17:47.440 --> 00:17:49.640]  自己一群人在聊天
[00:17:49.640 --> 00:17:51.040]  但同時
[00:17:51.040 --> 00:17:54.440]  你也有一個非常大的危險
[00:17:54.440 --> 00:17:57.040]  可能你以為自己幫到別人
[00:17:57.040 --> 00:17:58.040]  其實
[00:17:58.040 --> 00:18:00.640]  你害了他也不知道
[00:18:00.640 --> 00:18:02.840]  例如
[00:18:02.840 --> 00:18:04.640]  當有人
[00:18:04.640 --> 00:18:07.040]  我舉例子
[00:18:07.040 --> 00:18:08.040]  有人
[00:18:08.040 --> 00:18:10.640]  是他的上司跟他說了
[00:18:10.640 --> 00:18:14.640]  你要離開這個地方
[00:18:14.640 --> 00:18:17.440]  你不可以再去
[00:18:17.440 --> 00:18:20.840]  跟舊的員工在一起
[00:18:20.840 --> 00:18:24.240]  因為是有行規的
[00:18:24.240 --> 00:18:30.040]  老闆很清楚地告訴職員
[00:18:30.040 --> 00:18:33.440]  你離開了這個機構
[00:18:33.440 --> 00:18:34.640]  離開了這間公司
[00:18:34.640 --> 00:18:38.440]  你不可以跟這間公司有接觸
[00:18:38.440 --> 00:18:39.240]  為什麼
[00:18:39.240 --> 00:18:44.040]  因為你可能會做了一些
