
[00:00:00.000 --> 00:00:03.000]  各位弟兄姐妹 開心又和大家相聚
[00:02:06.000 --> 00:02:09.000]  同心禱告奉主明求
[00:02:09.000 --> 00:02:12.000]  那麼這一段短短的詩篇
[00:02:12.000 --> 00:02:15.000]  它有八節
[00:02:15.000 --> 00:02:18.000]  很簡單啊
[00:02:18.000 --> 00:02:21.000]  一問一答的形式就概要了這一整篇的詩篇了
[00:02:21.000 --> 00:02:24.000]  首先就是提問
[00:02:24.000 --> 00:02:27.000]  一至二節
[00:02:27.000 --> 00:02:30.000]  我在這樣一條朝聖之路
[00:02:30.000 --> 00:02:33.000]  我的幫助從何而來呢
[00:02:33.000 --> 00:02:36.000]  接下來就是整個的回答和祝福了
[00:02:36.000 --> 00:02:39.000]  三至八節
[00:02:39.000 --> 00:02:42.000]  耶和華上帝就是完完全全的答案
[00:02:42.000 --> 00:02:47.000]  那麼圍繞整個詩篇的開始
[00:02:47.000 --> 00:02:51.000]  有一個動作來進行了衍生
[00:02:51.000 --> 00:02:56.000]  就由這樣的一個舉目開始
[00:02:56.000 --> 00:02:59.000]  我要向山舉目
[00:02:59.000 --> 00:03:02.000]  但是如果按照猶太人的習慣
[00:03:02.000 --> 00:03:05.000]  他們這樣一個舉目的意思
[00:03:05.000 --> 00:03:09.000]  還包含了其中的祈禱
[00:03:09.000 --> 00:03:14.000]  兩萬還有全新的信號的意思
[00:03:14.000 --> 00:03:18.000]  以至於帶有這些特別寓意的舉目
[00:03:18.000 --> 00:03:23.000]  會帶來後面一些特別生命意義的答案
[00:03:23.000 --> 00:03:26.000]  所以特別也希望在今天
[00:03:26.000 --> 00:03:29.000]  用三個看到
[00:03:29.000 --> 00:03:32.000]  帶領大家一起來思想今天的經文
[00:03:32.000 --> 00:03:35.000]  首先第一個看到
[00:03:35.000 --> 00:03:38.000]  我們要看到人生的方向
[00:03:38.000 --> 00:03:41.000]  對於朝聖客來說
[00:03:41.000 --> 00:03:45.000]  朝聖之旅方向同樣重要
[00:03:45.000 --> 00:03:47.000]  向哪走
[00:03:47.000 --> 00:03:49.000]  我看得見目標
[00:03:49.000 --> 00:03:52.000]  以致我走的不會偏離
[00:03:52.000 --> 00:03:55.000]  他們當時要看的是
[00:03:55.000 --> 00:03:59.000]  眾山圍繞的西安山
[00:03:59.000 --> 00:04:01.000]  看見它
[00:04:01.000 --> 00:04:04.000]  我就知道耶路撒冷的聖殿往哪裡走
[00:04:04.000 --> 00:04:08.000]  我就知道我不會偏離這樣一條的路徑
[00:04:08.000 --> 00:04:12.000]  按照當時他們的一個宗教傳統
[00:04:12.000 --> 00:04:18.000]  男丁一年三次要去到聖殿當中守節
[00:04:18.000 --> 00:04:23.000]  婦女和孩童至少每年要有一次
[00:04:23.000 --> 00:04:25.000]  要去得到
[00:04:25.000 --> 00:04:27.000]  但他們每次朝聖的時候
[00:04:27.000 --> 00:04:31.000]  都有一個實際路途的尋求
[00:04:31.000 --> 00:04:33.000]  路途尋求在哪裡
[00:04:33.000 --> 00:04:36.000]  以至於他在其中就會問了
[00:04:36.000 --> 00:04:39.000]  朝聖的路究竟要往哪走
[00:04:39.000 --> 00:04:43.000]  以至於看到這樣一個西安山
[00:04:43.000 --> 00:04:45.000]  聖殿耶路撒冷
[00:04:45.000 --> 00:04:48.000]  以至於在這個意義背後
[00:04:48.000 --> 00:04:52.000]  他每年為什麼要去一次
[00:04:52.000 --> 00:04:54.000]  為什麼要去三次
[00:04:54.000 --> 00:04:56.000]  人生為什麼要做這樣一個
[00:04:56.000 --> 00:04:59.000]  特別有意義的行動
[00:04:59.000 --> 00:05:01.000]  但是不簡單
[00:05:01.000 --> 00:05:04.000]  花費很多的心力和時間
[00:05:04.000 --> 00:05:06.000]  要走這樣一段路
[00:05:06.000 --> 00:05:09.000]  就會問到另外一個問題
[00:05:09.000 --> 00:05:15.000]  人生的路究竟應該往哪裡走
[00:05:15.000 --> 00:05:20.000]  要向著朝聖的目標去
[00:05:20.000 --> 00:05:24.000]  朝聖要向著耶路撒冷聖殿
[00:05:24.000 --> 00:05:27.000]  人生一定要向著神走
[00:05:27.000 --> 00:05:30.000]  才是生命的意義
[00:05:30.000 --> 00:05:33.000]  至於也有經文要提醒我們
[00:05:33.000 --> 00:05:35.000]  看到人生的方向
[00:05:35.000 --> 00:05:38.000]  這個標竿是何其的重要
[00:05:38.000 --> 00:05:41.000]  萬計背後 努力面前
[00:05:41.000 --> 00:05:44.000]  向著標竿直跑
[00:05:44.000 --> 00:05:47.000]  如果缺少了這個標竿
[00:05:47.000 --> 00:05:50.000]  朝聖客就走偏離了
[00:05:50.000 --> 00:05:52.000]  人生如果看不到神
[00:05:52.000 --> 00:05:55.000]  你也被這世界所擄去
[00:05:55.000 --> 00:05:59.000]  被各樣的罪所纏累
[00:05:59.000 --> 00:06:02.000]  雖然對於一個朝聖者而言
[00:06:02.000 --> 00:06:05.000]  他看到群山
[00:06:05.000 --> 00:06:08.000]  在原文當中它是一個複數
[00:06:08.000 --> 00:06:13.000]  群山他也會看到各樣的困境
[00:06:13.000 --> 00:06:15.000]  綿綿不絕
[00:06:15.000 --> 00:06:18.000]  一山還有一山
[00:06:18.000 --> 00:06:23.000]  它變成一個好像生命中的困境一樣
[00:06:23.000 --> 00:06:25.000]  他當時的一個朝聖者
[00:06:25.000 --> 00:06:28.000]  他也不自然地就會問到這樣一個問題
[00:06:28.000 --> 00:06:32.000]  我的幫助從何而來
[00:06:32.000 --> 00:06:35.000]  生命所直接的寫照
[00:06:35.000 --> 00:06:38.000]  所有的朝聖者 甚至所有的基督徒
[00:06:38.000 --> 00:06:41.000]  都會遇到生命的難處
[00:06:41.000 --> 00:06:45.000]  但是我們知道怎麼樣去發問
[00:06:45.000 --> 00:06:49.000]  我們知道怎麼樣去舉目和看到
[00:06:49.000 --> 00:06:51.000]  我們的人生路也有很多
[00:06:51.000 --> 00:06:55.000]  如同高山般的困境
[00:06:55.000 --> 00:06:58.000]  一山又有一山
[00:06:58.000 --> 00:07:01.000]  比如說學業的壓力
[00:07:01.000 --> 00:07:04.000]  職場當中的挑戰
[00:07:04.000 --> 00:07:06.000]  生活當中的危機
[00:07:06.000 --> 00:07:11.000]  身體當中還會有各樣的疾病 纏累
[00:07:11.000 --> 00:07:13.000]  等等等等
[00:07:13.000 --> 00:07:16.000]  山啊 怎麼樣走得完呢
[00:07:16.000 --> 00:07:20.000]  我們的幫助從何而來呢
[00:07:20.000 --> 00:07:23.000]  就會接下來有各樣的答案
[00:07:23.000 --> 00:07:26.000]  有一部電影我很喜歡
[00:07:26.000 --> 00:07:28.000]  很多弟兄姊妹在分享
[00:07:28.000 --> 00:07:30.000]  破冰環節分享的時候
[00:07:30.000 --> 00:07:32.000]  也有提到過這部電影
[00:07:32.000 --> 00:07:35.000]  其中就講到這部電影叫做
[00:07:35.000 --> 00:07:38.000]  蕭生客的救贖
[00:07:38.000 --> 00:07:42.000]  其中過往在看這部電影的時候
[00:07:42.000 --> 00:07:45.000]  單純地只是把它理解成為一個
[00:07:45.000 --> 00:07:49.000]  從監獄裡面逃跑的故事
[00:07:49.000 --> 00:07:50.000]  越獄的故事
[00:07:50.000 --> 00:07:54.000]  因為蕭生客是一個含冤入獄的主人公
[00:07:54.000 --> 00:07:56.000]  逃跑的故事
[00:07:56.000 --> 00:07:58.000]  但在多看幾次
[00:07:58.000 --> 00:08:00.000]  人生有一定歷練的時候
[00:08:00.000 --> 00:08:03.000]  再去咀嚼其中的台詞
[00:08:03.000 --> 00:08:08.000]  發現他還講到了人生也會有各樣的困局
[00:08:08.000 --> 00:08:10.000]  就像監獄一樣
[00:08:10.000 --> 00:08:12.000]  其中有一段話呢
[00:08:12.000 --> 00:08:14.000]  引發了我的深思
[00:08:14.000 --> 00:08:16.000]  他是這樣說的
[00:08:16.000 --> 00:08:20.000]  任何一個你不喜歡又離不開的地方
[00:08:20.000 --> 00:08:25.000]  任何一種你不喜歡又擺脫不了的生活
[00:08:25.000 --> 00:08:27.000]  就是監獄
[00:08:27.000 --> 00:08:29.000]  困在其中
[00:08:29.000 --> 00:08:31.000]  這段話呢也引起了很多
[00:08:31.000 --> 00:08:34.000]  不同處境的人去思考啊
[00:08:34.000 --> 00:08:37.000]  不過我覺得有一種遺憾的就是
[00:08:37.000 --> 00:08:40.000]  很多人只會用逃避的方法
[00:08:40.000 --> 00:08:41.000]  逃離的方法
[00:08:41.000 --> 00:08:45.000]  來作為解決這個問題的答案
[00:08:45.000 --> 00:08:47.000]  我不喜歡
[00:08:47.000 --> 00:08:48.000]  我逃避了
[00:08:48.000 --> 00:08:50.000]  我離開了
[00:08:50.000 --> 00:08:52.000]  我就走開了
[00:08:52.000 --> 00:08:54.000]  但是其實啊弟兄姐妹
[00:08:54.000 --> 00:08:57.000]  在我們的生命過程當中
[00:08:57.000 --> 00:08:59.000]  我們的各樣處境
[00:08:59.000 --> 00:09:02.000]  並不一定就是監獄
[00:09:02.000 --> 00:09:05.000]  並不一定神的旨意要你逃開
[00:09:05.000 --> 00:09:09.000]  才是處理這個問題的方法
[00:09:09.000 --> 00:09:12.000]  回到這句電影的台詞
[00:09:12.000 --> 00:09:14.000]  不喜歡又離不開啊
[00:09:14.000 --> 00:09:17.000]  不喜歡又擺脫不了啊
[00:09:17.000 --> 00:09:20.000]  那何不清除了神的旨意
[00:09:20.000 --> 00:09:23.000]  改變自己的心路歷程
[00:09:23.000 --> 00:09:24.000]  自己的想法
[00:09:24.000 --> 00:09:28.000]  變成其中的喜歡呢
[00:09:28.000 --> 00:09:32.000]  當你整個人生的處境不一樣了
[00:09:32.000 --> 00:09:34.000]  你的覺察不同了
[00:09:34.000 --> 00:09:36.000]  你看到神的旨意以後
[00:09:36.000 --> 00:09:40.000]  你將不會被困在這樣一個監獄當中
[00:09:40.000 --> 00:09:43.000]  以至於真的到了老年的時候覺得
[00:09:43.000 --> 00:09:45.000]  哎呀
[00:09:45.000 --> 00:09:48.000]  生命中白白用了那麼多的時間
[00:09:48.000 --> 00:09:50.000]  去痛苦
[00:09:50.000 --> 00:09:51.000]  去掙扎
[00:09:51.000 --> 00:09:53.000]  去忍受
[00:09:53.000 --> 00:09:57.000]  很多其中的快樂恩典
[00:09:57.000 --> 00:09:58.000]  豐盛
[00:09:58.000 --> 00:09:59.000]  祝福
[00:09:59.000 --> 00:10:00.000]  沒有看到
[00:10:00.000 --> 00:10:03.000]  活不出來
[00:10:03.000 --> 00:10:06.000]  把生命中各樣的機遇和處境
[00:10:06.000 --> 00:10:09.000]  活成了好像監獄一樣
[00:10:09.000 --> 00:10:11.000]  監獄一樣
[00:10:11.000 --> 00:10:12.000]  所以呢
[00:10:12.000 --> 00:10:16.000]  當時的朝聖者
[00:10:16.000 --> 00:10:17.000]  他也有困難
[00:10:17.000 --> 00:10:19.000]  不是說就不朝聖
[00:10:19.000 --> 00:10:22.000]  不是說就不去耶路撒冷
[00:10:22.000 --> 00:10:24.000]  不去和神親近
[00:10:24.000 --> 00:10:27.000]  而是從他的解答當中
[00:10:27.000 --> 00:10:30.000]  他看到了人生的方向
[00:10:30.000 --> 00:10:33.000]  這個解答非常的特別
[00:10:33.000 --> 00:10:35.000]  他帶出了一種
[00:10:35.000 --> 00:10:38.000]  真的是屬靈者所特有的
[00:10:38.000 --> 00:10:41.000]  屬靈上面的洞見
[00:10:41.000 --> 00:10:44.000]  屬靈上面的洞見和看見
[00:10:44.000 --> 00:10:46.000]  他具象化了
[00:10:46.000 --> 00:10:49.000]  上帝和他的同行
[00:10:49.000 --> 00:10:51.000]  我們在困境當中的時候
[00:10:51.000 --> 00:10:54.000]  很難看到神和我們同行的
[00:10:54.000 --> 00:10:56.000]  他需要你在生命當中
[00:10:56.000 --> 00:10:58.000]  要有一個舉目
[00:10:58.000 --> 00:10:59.000]  舉目
[00:10:59.000 --> 00:11:01.000]  看到神
[00:11:01.000 --> 00:11:04.000]  其中在第二節裡面就很明顯了
[00:11:04.000 --> 00:11:06.000]  我的幫助
[00:11:06.000 --> 00:11:10.000]  從造天地的耶和華而來
[00:11:10.000 --> 00:11:12.000]  指向了神
[00:11:12.000 --> 00:11:14.000]  所以我們要看到
[00:11:14.000 --> 00:11:16.000]  人生的方向
[00:11:16.000 --> 00:11:18.000]  第二點
[00:11:18.000 --> 00:11:23.000]  我們要看到生命的意義
[00:11:23.000 --> 00:11:24.000]  也很特別
[00:11:24.000 --> 00:11:26.000]  帶著這種特別的
[00:11:26.000 --> 00:11:29.000]  屬靈的洞見看到的時候
[00:11:29.000 --> 00:11:32.000]  首先看到山
[00:11:32.000 --> 00:11:34.000]  就看到了上帝了
[00:11:34.000 --> 00:11:37.000]  就看到了創造天地的耶和華
[00:11:37.000 --> 00:11:39.000]  看到了上帝了
[00:11:39.000 --> 00:11:42.000]  就由各樣的受造物
[00:11:42.000 --> 00:11:45.000]  就看到了造物主
[00:11:45.000 --> 00:11:49.000]  其中的眼目的提升
[00:11:49.000 --> 00:11:53.000]  帶來整個生命層次的提升
[00:11:53.000 --> 00:11:54.000]  完全的改變
[00:11:54.000 --> 00:11:56.000]  不一樣
[00:11:56.000 --> 00:11:58.000]  在本港香港
[00:11:58.000 --> 00:12:01.000]  有一個出名的東都校演員
[00:12:01.000 --> 00:12:04.000]  叫做黃子華
[00:12:04.000 --> 00:12:06.000]  應該說脫口秀
[00:12:06.000 --> 00:12:08.000]  我們用的是脫口秀演員
[00:12:08.000 --> 00:12:10.000]  黃子華
[00:12:10.000 --> 00:12:12.000]  他在他的一段脫口秀裡面
[00:12:12.000 --> 00:12:16.000]  他是這樣去調侃夫妻關係的
[00:12:16.000 --> 00:12:18.000]  他這樣說
[00:12:18.000 --> 00:12:21.000]  你問99%的老夫老妻
[00:12:21.000 --> 00:12:24.000]  夫妻之間的相處之道是什麼呢
[00:12:24.000 --> 00:12:27.000]  都會給你一個答案
[00:12:27.000 --> 00:12:30.000]  就是忍囉
[00:12:30.000 --> 00:12:33.000]  忍著忍著好快就過去了
[00:12:33.000 --> 00:12:35.000]  什麼過去了
[00:12:35.000 --> 00:12:37.000]  人生囉
[00:12:37.000 --> 00:12:39.000]  人生就過去了
[00:12:39.000 --> 00:12:41.000]  那忍來做什麼呢
[00:12:41.000 --> 00:12:44.000]  然後你都不知道啊
[00:12:44.000 --> 00:12:46.000]  沒有結婚的你不知道
[00:12:46.000 --> 00:12:50.000]  結了婚以後的生活是很充實的
[00:12:50.000 --> 00:12:54.000]  一放了工以後呢就開始忍了
[00:12:54.000 --> 00:12:57.000]  放了假以後呢更加充實啊
[00:12:57.000 --> 00:13:00.000]  還要忍他全家啊
[00:13:00.000 --> 00:13:03.000]  忍呢有一個地方很特別啊
[00:13:03.000 --> 00:13:05.000]  也非常的過癮啊
[00:13:05.000 --> 00:13:08.000]  就是你忍他一件事情呢
[00:13:08.000 --> 00:13:13.000]  你就會覺得他每件事情都需要你去忍啊
[00:13:13.000 --> 00:13:16.000]  哇怎麼會有這種樣子啊
[00:13:16.000 --> 00:13:18.000]  吃飯都吃成這個樣子啊
[00:13:18.000 --> 00:13:23.000]  哪有人一邊吃飯一邊呼吸的呢
[00:13:23.000 --> 00:13:25.000]  已經開始挑刺了啊
[00:13:25.000 --> 00:13:27.000]  接受不了這個人啊
[00:13:27.000 --> 00:13:29.000]  慢慢的開始忍啊
[00:13:29.000 --> 00:13:31.000]  總之呢要忍到一種就是
[00:13:31.000 --> 00:13:33.000]  忍了覺得沒有忍
[00:13:33.000 --> 00:13:37.000]  沒有忍又到了一種忍的狀態啊
[00:13:37.000 --> 00:13:39.000]  生命的麻木啊
[00:13:39.000 --> 00:13:41.000]  如果你問我啊
[00:13:41.000 --> 00:13:44.000]  基督徒會不會忍啊
[00:13:44.000 --> 00:13:46.000]  我說會
[00:13:46.000 --> 00:13:48.000]  當然會有人
[00:13:48.000 --> 00:13:50.000]  包括在愛的真諦的第一句
[00:13:50.000 --> 00:13:53.000]  就提醒我們啊
[00:13:53.000 --> 00:13:55.000]  對啊
[00:13:55.000 --> 00:13:58.000]  愛就是恆久忍耐啊
[00:13:58.000 --> 00:14:00.000]  但是我們所不同的
[00:14:00.000 --> 00:14:05.000]  不是為了忍受另外一方對方的忍
[00:14:05.000 --> 00:14:07.000]  而去忍受
[00:14:07.000 --> 00:14:11.000]  而是體會在其中的愛
[00:14:11.000 --> 00:14:14.000]  體會天父上帝同樣用這樣的愛
[00:14:14.000 --> 00:14:17.000]  早就愛了我啊
[00:14:17.000 --> 00:14:19.000]  我願意用這樣的愛
[00:14:19.000 --> 00:14:21.000]  陪伴我的家庭
[00:14:21.000 --> 00:14:23.000]  我的另一半去同行啊
[00:14:23.000 --> 00:14:26.000]  你說我是在忍嗎
[00:14:26.000 --> 00:14:28.000]  我說我是在愛啊
[00:14:28.000 --> 00:14:30.000]  當別人還會說到
[00:14:30.000 --> 00:14:33.000]  愛是恆久忍耐的時候
[00:14:33.000 --> 00:14:35.000]  我總也會提醒
[00:14:35.000 --> 00:14:37.000]  神就是愛
[00:14:37.000 --> 00:14:42.000]  而且愛是永不止息
[00:14:42.000 --> 00:14:45.000]  所以當朝聖者在路途當中
[00:14:45.000 --> 00:14:49.000]  他遇到了這樣一問一答的時候呢
[00:14:49.000 --> 00:14:53.000]  都會有到神一個特別的提醒啊
[00:14:53.000 --> 00:14:56.000]  留心當下的經歷
[00:14:56.000 --> 00:14:59.000]  體會與上帝的同行
[00:14:59.000 --> 00:15:01.000]  神也告訴我們
[00:15:01.000 --> 00:15:03.000]  一天的難處
[00:15:03.000 --> 00:15:05.000]  一天當就夠了
[00:15:05.000 --> 00:15:08.000]  基督徒會不會有難處啊
[00:15:08.000 --> 00:15:09.000]  會
[00:15:09.000 --> 00:15:12.000]  但是神陪伴我們同行
[00:15:12.000 --> 00:15:15.000]  我們不是被這些難處壓倒
[00:15:15.000 --> 00:15:19.000]  我們的難處一天當就好了
[00:15:19.000 --> 00:15:20.000]  朝聖者
[00:15:20.000 --> 00:15:24.000]  我願意走好你當下一天的旅程就好了
[00:15:24.000 --> 00:15:27.000]  享受神對你的看顧和幫助
[00:15:27.000 --> 00:15:30.000]  你的整個心境會不同
[00:15:30.000 --> 00:15:32.000]  你的整個生命會不同
[00:15:32.000 --> 00:15:36.000]  你的整個狀態也會不同
[00:15:36.000 --> 00:15:37.000]  所以在其中呢
[00:15:37.000 --> 00:15:38.000]  要看到保護者
[00:15:38.000 --> 00:15:40.000]  真正的保護者
[00:15:40.000 --> 00:15:43.000]  就是耶和華上帝
[00:15:43.000 --> 00:15:45.000]  祂在其中說到啊
[00:15:45.000 --> 00:15:48.000]  祂必不叫你的腳搖動
[00:15:48.000 --> 00:15:50.000]  保護你的必不打盹
[00:15:50.000 --> 00:15:52.000]  保護以色列的
[00:15:52.000 --> 00:15:54.000]  也不打盹
[00:15:54.000 --> 00:15:56.000]  也不睡覺
[00:15:56.000 --> 00:15:57.000]  其中我們就可以看到
[00:15:57.000 --> 00:15:59.000]  神的一個特性了
[00:15:59.000 --> 00:16:01.000]  上帝是一個
[00:16:01.000 --> 00:16:05.000]  讓我們的腳站立得住的神
[00:16:05.000 --> 00:16:09.000]  其中你的腳比喻了人生中的每一步
[00:16:09.000 --> 00:16:10.000]  祂是朝聖者
[00:16:10.000 --> 00:16:12.000]  祂去朝聖的那一步
[00:16:12.000 --> 00:16:14.000]  祂其中呢
[00:16:14.000 --> 00:16:18.000]  要朝聖者在朝聖之旅當中呢
[00:16:18.000 --> 00:16:20.000]  不必過於憂慮
[00:16:20.000 --> 00:16:23.000]  也要留心當下的經歷
[00:16:23.000 --> 00:16:26.000]  體會上帝的同行啊
[00:16:26.000 --> 00:16:29.000]  其實我們的人生路也是一樣
[00:16:29.000 --> 00:16:31.000]  不要過度的憂慮
[00:16:31.000 --> 00:16:34.000]  一天的難處一天當就好了
[00:16:34.000 --> 00:16:37.000]  不要被那些困難的大山所壓倒
[00:16:37.000 --> 00:16:39.000]  神在幫助你
[00:16:39.000 --> 00:16:41.000]  創天造地的耶和華
[00:16:41.000 --> 00:16:43.000]  祂是你的幫助
[00:16:43.000 --> 00:16:47.000]  祂願意陪伴你經歷這些難處
[00:16:47.000 --> 00:16:51.000]  見證祂的大能和祂的慈愛
[00:16:51.000 --> 00:16:53.000]  那麼其中呢
[00:16:53.000 --> 00:16:55.000]  還講到一個不打盹啊
[00:16:55.000 --> 00:16:57.000]  必不打盹啊
[00:16:57.000 --> 00:16:59.000]  也不睡覺啊
[00:16:59.000 --> 00:17:00.000]  其中的十篇
[00:17:00.000 --> 00:17:03.000]  它其中呢也是要表明
[00:17:03.000 --> 00:17:08.000]  神所有時間的看顧和保護
[00:17:08.000 --> 00:17:10.000]  還有一個用到這一句呢
[00:17:10.000 --> 00:17:13.000]  是要為了和其他迦南帝啊
[00:17:13.000 --> 00:17:16.000]  外邦的其他的假神和偶像
[00:17:16.000 --> 00:17:18.000]  所區別開來
[00:17:18.000 --> 00:17:21.000]  當時一些外邦人的理解啊
[00:17:21.000 --> 00:17:24.000]  他們的神是會休眠的啊
[00:17:24.000 --> 00:17:26.000]  他們按照自己的觀察
[00:17:26.000 --> 00:17:28.000]  好像一個栽種麥穗啊
[00:17:28.000 --> 00:17:29.000]  四季啊等等啊
[00:17:29.000 --> 00:17:30.000]  他們理解一些的
[00:17:30.000 --> 00:17:33.000]  他們所信的那些假神呢
[00:17:33.000 --> 00:17:35.000]  到了冬季的時候呢
[00:17:35.000 --> 00:17:36.000]  就要睡去了
[00:17:36.000 --> 00:17:38.000]  就休息了
[00:17:38.000 --> 00:17:40.000]  所以到春天來到的時候
[00:17:40.000 --> 00:17:41.000]  要播種
[00:17:41.000 --> 00:17:43.000]  春天要發芽的時候呢
[00:17:43.000 --> 00:17:45.000]  他們要想辦法
[00:17:45.000 --> 00:17:48.000]  把他們的神喚醒過來啊
[00:17:48.000 --> 00:17:51.000]  以至於很多的妙計啊
[00:17:51.000 --> 00:17:52.000]  妙計女啊
[00:17:52.000 --> 00:17:54.000]  行淫啊等等的方式
[00:17:54.000 --> 00:17:57.000]  要把他們的神喚醒過來
[00:17:57.000 --> 00:17:58.000]  所以在這裡呢
[00:17:58.000 --> 00:18:00.000]  告訴我們的神是
[00:18:00.000 --> 00:18:03.000]  真正掌控一切的神
[00:18:03.000 --> 00:18:06.000]  我們的神是不睡覺的神
[00:18:06.000 --> 00:18:08.000]  完全的看顧啊
[00:18:08.000 --> 00:18:10.000]  所以朝聖者呢
[00:18:10.000 --> 00:18:11.000]  在其中呢
[00:18:11.000 --> 00:18:14.000]  要看到生命的意義
[00:18:14.000 --> 00:18:17.000]  來自於朝聖的意義去發現
[00:18:17.000 --> 00:18:19.000]  我做的這個事情
[00:18:19.000 --> 00:18:20.000]  真的有意義
[00:18:20.000 --> 00:18:22.000]  真的必須
[00:18:22.000 --> 00:18:24.000]  他幫助我的生命
[00:18:24.000 --> 00:18:26.000]  活向神
[00:18:26.000 --> 00:18:28.000]  朝向神
[00:18:28.000 --> 00:18:29.000]  不偏離神
[00:18:29.000 --> 00:18:31.000]  見證神
[00:18:31.000 --> 00:18:33.000]  所以也是我們現在啊
[00:18:33.000 --> 00:18:37.000]  每一次帶著一個朝聖的心
[00:18:37.000 --> 00:18:39.000]  來和神來敬拜
[00:18:39.000 --> 00:18:40.000]  來相遇
[00:18:40.000 --> 00:18:41.000]  其中的意義
[00:18:41.000 --> 00:18:45.000]  也表達了我們生命的意義
[00:18:45.000 --> 00:18:47.000]  第三點呢
[00:18:47.000 --> 00:18:50.000]  我們要看到天父上帝
[00:18:50.000 --> 00:18:51.000]  他其中呢
[00:18:51.000 --> 00:18:53.000]  就講到了
[00:18:53.000 --> 00:18:56.000]  保護你的是耶和華
[00:18:56.000 --> 00:18:57.000]  耶和華呢
[00:18:57.000 --> 00:18:58.000]  在你的右邊
[00:18:58.000 --> 00:18:59.000]  因比尼亞
[00:18:59.000 --> 00:19:02.000]  祂是一個具象化的神
[00:19:02.000 --> 00:19:06.000]  就出現在了朝聖者的身邊了
[00:19:06.000 --> 00:19:07.000]  身邊
[00:19:07.000 --> 00:19:08.000]  當時呢
[00:19:08.000 --> 00:19:09.000]  你問祂
[00:19:09.000 --> 00:19:11.000]  祢是不是真的看到呢
[00:19:11.000 --> 00:19:13.000]  眼目的視覺呢
[00:19:13.000 --> 00:19:15.000]  沒辦法真實的看到
[00:19:15.000 --> 00:19:19.000]  但因著整個心路歷程的一問一答
[00:19:19.000 --> 00:19:21.000]  體察到呢
[00:19:21.000 --> 00:19:23.000]  祂真的看到了
[00:19:23.000 --> 00:19:26.000]  有這位神在祂的身邊
[00:19:26.000 --> 00:19:31.000]  陪伴祂度過旅程當中的各樣的艱難
[00:19:31.000 --> 00:19:32.000]  不容易
[00:19:32.000 --> 00:19:34.000]  以至於到達目標啊
