
[00:00:00.000 --> 00:00:11.520]  主持人:各位弟兄姐妹 大家逐內平安
[00:05:04.780 --> 00:05:06.780]  要去真戰的時候
[00:05:06.780 --> 00:05:08.780]  就在利菲定這個地方
[00:05:08.780 --> 00:05:12.780]  和亞馬利人有這樣一次的大戰
[00:05:12.780 --> 00:05:16.780]  那麼我們在這一次的真戰當中
[00:05:16.780 --> 00:05:19.780]  可以看到三個特點
[00:05:19.780 --> 00:05:21.780]  也很特別
[00:05:21.780 --> 00:05:24.780]  分別就是第一個特點
[00:05:24.780 --> 00:05:28.780]  以色列民並非專業的軍隊
[00:05:28.780 --> 00:05:32.780]  他們之前在埃及受奴役
[00:05:32.780 --> 00:05:34.780]  做土工
[00:05:34.780 --> 00:05:37.780]  在曠野當中就是一群的難民
[00:05:37.780 --> 00:05:39.780]  有老有少
[00:05:39.780 --> 00:05:42.780]  想要到那個應許之地去
[00:05:42.780 --> 00:05:44.780]  並非是專業的軍隊
[00:05:44.780 --> 00:05:47.780]  卻遇到了強敵的來襲
[00:05:47.780 --> 00:05:50.780]  被迫要應戰
[00:05:50.780 --> 00:05:53.780]  還有第二個特點我們也可以看到
[00:05:53.780 --> 00:05:57.780]  當時以色列民經歷的這場戰爭
[00:05:57.780 --> 00:06:02.780]  並非一蹴而就就取得了勝利的戰役
[00:06:02.780 --> 00:06:04.780]  而是在其中呢
[00:06:04.780 --> 00:06:07.780]  有像一場垃圾戰一樣
[00:06:07.780 --> 00:06:09.780]  有我們得勝的時候
[00:06:09.780 --> 00:06:12.780]  也有亞馬利人得勝的時候
[00:06:12.780 --> 00:06:14.780]  其中的禱告和呼求呢
[00:06:14.780 --> 00:06:18.780]  並不是一次就搞定就完成的
[00:06:18.780 --> 00:06:20.780]  其中看到摩西啊
[00:06:20.780 --> 00:06:24.780]  又舉手又舉不住了發愁了
[00:06:24.780 --> 00:06:26.780]  有他的同伴幫他扶持住
[00:06:26.780 --> 00:06:28.780]  就得勝得勝
[00:06:28.780 --> 00:06:31.780]  不斷不斷的打到日落
[00:06:31.780 --> 00:06:33.780]  進行了一整天啊
[00:06:33.780 --> 00:06:37.780]  所以是一場持續性的征戰
[00:06:37.780 --> 00:06:39.780]  然後我們也可以看到
[00:06:39.780 --> 00:06:40.780]  在其中呢
[00:06:40.780 --> 00:06:42.780]  在以色列民裡面
[00:06:42.780 --> 00:06:46.780]  有受到重創的群體
[00:06:46.780 --> 00:06:50.780]  在生命紀25章17和18節裡面呢
[00:06:50.780 --> 00:06:54.780]  在來回顧這場經歷的時候
[00:06:54.780 --> 00:06:56.780]  就有經文這樣記載
[00:06:56.780 --> 00:07:00.780]  你要紀念你們出埃及的時候
[00:07:00.780 --> 00:07:03.780]  亞馬利人在路上怎樣待你
[00:07:03.780 --> 00:07:05.780]  他們在路上遇見你
[00:07:05.780 --> 00:07:07.780]  趁你疲乏困倦
[00:07:07.780 --> 00:07:11.780]  擊殺你進後邊軟弱的人
[00:07:11.780 --> 00:07:13.780]  他們並不定位
[00:07:13.780 --> 00:07:17.780]  在後面的群體是哪些群體呢
[00:07:17.780 --> 00:07:22.780]  通常都是老少婦孺
[00:07:22.780 --> 00:07:24.780]  沒有什麼戰鬥力
[00:07:24.780 --> 00:07:28.780]  在群體當中都是應該受保護的群體
[00:07:28.780 --> 00:07:31.780]  卻在這些征戰裡面受到了偷襲
[00:07:31.780 --> 00:07:34.780]  卻經歷了這樣的殺戮
[00:07:34.780 --> 00:07:37.780]  雖然說每次的征戰
[00:07:37.780 --> 00:07:39.780]  並不能完全的等同
[00:07:39.780 --> 00:07:42.780]  但是我在這幾個特點當中
[00:07:42.780 --> 00:07:45.780]  卻看到了很多和我們現在
[00:07:45.780 --> 00:07:50.780]  大家都在面對這場驛戰的時候
[00:07:50.780 --> 00:07:53.780]  我們面對相同的特點
[00:07:53.780 --> 00:07:55.780]  找到了特點的時候
[00:07:55.780 --> 00:07:57.780]  就像我們更多的警醒
[00:07:57.780 --> 00:08:01.780]  其中警醒受益
[00:08:01.780 --> 00:08:03.780]  以至於我們找到方法
[00:08:03.780 --> 00:08:06.780]  怎麼樣去應對和解決
[00:08:06.780 --> 00:08:08.780]  我們都共同在面對的
[00:08:08.780 --> 00:08:10.780]  就比如說好像
[00:08:10.780 --> 00:08:14.780]  我們都並非是專業受訓的民眾
[00:08:14.780 --> 00:08:16.780]  很困難啊 我相信
[00:08:16.780 --> 00:08:19.780]  對於世界上各個國家的族群來說
[00:08:19.780 --> 00:08:21.780]  沒有哪個族群
[00:08:21.780 --> 00:08:24.780]  他們都受過專業醫療的訓練
[00:08:24.780 --> 00:08:26.780]  專業軍事的訓練
[00:08:26.780 --> 00:08:29.780]  但疫情就這樣突然而來
[00:08:29.780 --> 00:08:32.780]  要我們一起要來面對
[00:08:32.780 --> 00:08:34.780]  要一起要來征戰
[00:08:34.780 --> 00:08:36.780]  還有很多時候呢
[00:08:36.780 --> 00:08:38.780]  我們看到了我們的缺乏
[00:08:38.780 --> 00:08:41.780]  就像以色列民看到他們沒有水一樣
[00:08:41.780 --> 00:08:45.780]  我們也在各樣缺乏和局限和困境當中
[00:08:45.780 --> 00:08:48.780]  一起來用愛 一起來同行
[00:08:48.780 --> 00:08:50.780]  什麼時候突然發現
[00:08:50.780 --> 00:08:52.780]  哎呀 物資缺乏了
[00:08:52.780 --> 00:08:55.780]  要去搶了 買不到了
[00:08:55.780 --> 00:08:57.780]  這個時候主又給我們平安
[00:08:57.780 --> 00:08:59.780]  讓我們看到主的供應
[00:08:59.780 --> 00:09:02.780]  讓我們看到我們幣不值缺乏
[00:09:02.780 --> 00:09:04.780]  藥品又不夠的時候
[00:09:04.780 --> 00:09:06.780]  看到我們整個教會都在同行
[00:09:06.780 --> 00:09:08.780]  都在供應
[00:09:08.780 --> 00:09:11.780]  還有呢 就是我們這場疫戰
[00:09:11.780 --> 00:09:14.780]  是一場持續性的戰爭
[00:09:14.780 --> 00:09:16.780]  戰鬥 戰鬥
[00:09:16.780 --> 00:09:19.780]  我們現在已經跨入了第三年
[00:09:19.780 --> 00:09:22.780]  我們已經進入了第五波的疫情
[00:09:22.780 --> 00:09:24.780]  其中有拉鞠
[00:09:24.780 --> 00:09:27.780]  其中呢 有大家一起去面對
[00:09:27.780 --> 00:09:30.780]  大家還要一起撐住心啊
[00:09:30.780 --> 00:09:31.780]  撐住心
[00:09:31.780 --> 00:09:34.780]  一起來共同來征戰和面對
[00:09:34.780 --> 00:09:36.780]  當然在過程裡面呢
[00:09:36.780 --> 00:09:38.780]  我們還可以看到
[00:09:38.780 --> 00:09:40.780]  也是我們非常之痛心的
[00:09:40.780 --> 00:09:43.780]  是我們受到重創的群體
[00:09:43.780 --> 00:09:45.780]  有我們的老人家
[00:09:45.780 --> 00:09:47.780]  我們社群當中的老人家
[00:09:47.780 --> 00:09:49.780]  還有小朋友
[00:09:49.780 --> 00:09:51.780]  這其中我們很心痛
[00:09:51.780 --> 00:09:54.780]  特別是在這個疫苗啊
[00:09:54.780 --> 00:09:56.780]  沒有這個研發出來
[00:09:56.780 --> 00:09:58.780]  特別是在之前
[00:09:58.780 --> 00:10:01.780]  那些病毒的毒株
[00:10:01.780 --> 00:10:03.780]  非常的來影響
[00:10:03.780 --> 00:10:05.780]  這些特別群體的時候
[00:10:05.780 --> 00:10:07.780]  讓我們非常的心痛
[00:10:07.780 --> 00:10:10.780]  但是我們共同都在面對
[00:10:10.780 --> 00:10:13.780]  共同在面對這場的征戰
[00:10:13.780 --> 00:10:18.780]  那麼透過當時摩西帶領以色列民
[00:10:18.780 --> 00:10:20.780]  和這個亞馬利人的征戰的
[00:10:20.780 --> 00:10:22.780]  這段故事裡面呢
[00:10:22.780 --> 00:10:24.780]  就讓我看到
[00:10:24.780 --> 00:10:29.780]  我們有三個非常重要的屬靈看見
[00:10:29.780 --> 00:10:32.780]  當時是神
[00:10:32.780 --> 00:10:35.780]  讓以色列民要看到的屬靈看見
[00:10:35.780 --> 00:10:37.780]  現在你也是神
[00:10:37.780 --> 00:10:39.780]  讓我們在群體當中
[00:10:39.780 --> 00:10:43.780]  也要有這樣一個屬靈的看見
[00:10:43.780 --> 00:10:46.780]  我們一點一點的來看
[00:10:46.780 --> 00:10:48.780]  首先呢
[00:10:48.780 --> 00:10:51.780]  我們要看到同伴
[00:10:51.780 --> 00:10:53.780]  身邊的同伴
[00:10:53.780 --> 00:10:55.780]  包括就像經文當中的
[00:10:55.780 --> 00:10:58.780]  九節和十節裡面一樣
[00:10:58.780 --> 00:11:02.780]  摩西也不是一個人孤軍奮戰
[00:11:02.780 --> 00:11:04.780]  他也有他的同伴
[00:11:04.780 --> 00:11:08.780]  他首先對約蘇亞說了
[00:11:08.780 --> 00:11:11.780]  你要為我們選出人來
[00:11:11.780 --> 00:11:15.780]  出去和亞馬利人去征戰
[00:11:15.780 --> 00:11:17.780]  有這樣的一個同伴
[00:11:17.780 --> 00:11:20.780]  在過程當中也有分工
[00:11:20.780 --> 00:11:24.780]  有禱告和向神呼求的分工
[00:11:24.780 --> 00:11:28.780]  也有真的是直面戰鬥的分工
[00:11:28.780 --> 00:11:30.780]  直面戰鬥就是約蘇亞
[00:11:30.780 --> 00:11:34.780]  約蘇亞他也不是一個人去戰鬥
[00:11:34.780 --> 00:11:36.780]  他還要在這個群體當中
[00:11:36.780 --> 00:11:41.780]  再去選出人來再去征戰
[00:11:41.780 --> 00:11:44.780]  可能大家看到這裡的一個經文的時候
[00:11:44.780 --> 00:11:46.780]  都會想到
[00:11:46.780 --> 00:11:49.780]  選出來的人恐怖有力
[00:11:49.780 --> 00:11:51.780]  能征上將
[00:11:51.780 --> 00:11:53.780]  但是如果我們結合
[00:11:53.780 --> 00:11:55.780]  一至七節的經文
[00:11:55.780 --> 00:11:56.780]  我們可以看到
[00:11:56.780 --> 00:11:59.780]  這是一個怎樣的群體
[00:11:59.780 --> 00:12:02.780]  這是一個遇到困難
[00:12:02.780 --> 00:12:05.780]  就爭鬧就發怨言
[00:12:05.780 --> 00:12:07.780]  就來試探的群體
[00:12:07.780 --> 00:12:09.780]  但是誰讓我們看見的
[00:12:09.780 --> 00:12:11.780]  不是那杯水當中
[00:12:11.780 --> 00:12:14.780]  永遠缺乏的那個部分
[00:12:14.780 --> 00:12:16.780]  不是讓我們在這個過程當中
[00:12:16.780 --> 00:12:19.780]  也會陷入到埋怨
[00:12:19.780 --> 00:12:22.780]  和試探的生命處境裡面
[00:12:22.780 --> 00:12:26.780]  而是讓我們看到群體裡邊
[00:12:26.780 --> 00:12:28.780]  由我們去挑選
[00:12:28.780 --> 00:12:30.780]  就衷心來侍奉神
[00:12:30.780 --> 00:12:32.780]  願意豁出性命
[00:12:32.780 --> 00:12:35.780]  一起去征戰的民眾
[00:12:35.780 --> 00:12:38.780]  選出來就去征戰
[00:12:38.780 --> 00:12:41.780]  就去戰鬥
[00:12:41.780 --> 00:12:45.780]  當然除了有這樣一個
[00:12:45.780 --> 00:12:48.780]  挑選出來的分工以外
[00:12:48.780 --> 00:12:52.780]  還要看到在戰鬥的背後
[00:12:52.780 --> 00:12:55.780]  還有三個人的小的團隊
[00:12:55.780 --> 00:12:59.780]  組合成了一個上到了山頂
[00:12:59.780 --> 00:13:03.780]  向神去呼救的一個同伴
[00:13:03.780 --> 00:13:05.780]  他們分別就是摩西的哥哥
[00:13:05.780 --> 00:13:07.780]  大祭司亞倫
[00:13:07.780 --> 00:13:09.780]  還有這個也是鼠林的領袖
[00:13:09.780 --> 00:13:13.780]  霍爾他經常在一些長老面前
[00:13:13.780 --> 00:13:14.780]  都會出力
[00:13:14.780 --> 00:13:16.780]  都有記載過他們
[00:13:16.780 --> 00:13:19.780]  他們就和摩西三人的上到了山頂
[00:13:19.780 --> 00:13:23.780]  互相成為生命當中的同伴
[00:13:23.780 --> 00:13:27.780]  一起來面對這一場的征戰
[00:13:27.780 --> 00:13:32.780]  當然在其中既有挑選
[00:13:32.780 --> 00:13:34.780]  也有分工
[00:13:34.780 --> 00:13:37.780]  還有一個也讓我特別看到的
[00:13:37.780 --> 00:13:42.780]  就是在群體當中他們的傳承
[00:13:42.780 --> 00:13:45.780]  就是摩西和約書亞
[00:13:45.780 --> 00:13:50.780]  以後約書亞還會成為摩西的接班人
[00:13:50.780 --> 00:13:53.780]  傳承的功用同樣重要
[00:13:53.780 --> 00:13:56.780]  不單是一代人要奮起
[00:13:56.780 --> 00:13:59.780]  要興起為主去征戰
[00:13:59.780 --> 00:14:02.780]  更加要興起下一代
[00:14:02.780 --> 00:14:07.780]  更加要精力神為神擺上精力神的恩典
[00:14:07.780 --> 00:14:11.780]  取得了其中的勝利
[00:14:11.780 --> 00:14:16.780]  講到傳承在抗議的這場征戰裡面
[00:14:16.780 --> 00:14:18.780]  有一個事蹟
[00:14:18.780 --> 00:14:21.780]  讓我看了以後深有感觸
[00:14:21.780 --> 00:14:26.780]  它講的是一個醫生士家婦女之間
[00:14:26.780 --> 00:14:30.780]  他們之間的一些的互動和提議
[00:14:30.780 --> 00:14:34.780]  大家可以看到其中有兩張照片
[00:14:34.780 --> 00:14:38.780]  其中講到了穿紅衣服的小女孩
[00:14:38.780 --> 00:14:42.780]  她叫王婷 她的事蹟
[00:14:42.780 --> 00:14:45.780]  在2003年的時候
[00:14:45.780 --> 00:14:47.780]  就是我左邊的這幅照片
[00:14:47.780 --> 00:14:50.780]  王婷的父親王衛國
[00:14:50.780 --> 00:14:53.780]  他是一名泛射科的醫生
[00:14:53.780 --> 00:14:58.780]  在那個時候王婷70多歲的奶奶
[00:14:58.780 --> 00:15:02.780]  坐著輪椅把身為醫生的王衛國
[00:15:02.780 --> 00:15:06.780]  送上了支援太原探機飛碟的戰場
[00:15:06.780 --> 00:15:12.780]  17年後就是我頭頂的這張照片
[00:15:12.780 --> 00:15:15.780]  已經66歲的王衛國
[00:15:15.780 --> 00:15:18.780]  同樣也把作為醫生的女兒
[00:15:18.780 --> 00:15:22.780]  送上支援湖北的抗議醫線
[00:15:22.780 --> 00:15:27.780]  在王婷的分享裡面她就說到了
[00:15:27.780 --> 00:15:29.780]  疫情發生後
[00:15:29.780 --> 00:15:32.780]  我爸就和我說如果有機會
[00:15:32.780 --> 00:15:34.780]  有可能的話
[00:15:34.780 --> 00:15:38.780]  一定要去醫線為國家服務
[00:15:38.780 --> 00:15:40.780]  王婷臨走前
[00:15:40.780 --> 00:15:42.780]  王衛國來到機場
[00:15:42.780 --> 00:15:45.780]  他生氣的擁抱著女兒
[00:15:45.780 --> 00:15:47.780]  他這樣跟女兒說到
[00:15:47.780 --> 00:15:51.780]  這個時候不要掉淚 不要牽掛
[00:15:51.780 --> 00:15:57.780]  家裡沒有事 放心去吧 安心工作
[00:15:57.780 --> 00:16:01.780]  於是在2020年的2月20日下午
[00:16:01.780 --> 00:16:04.780]  王婷和山西第二批聯合醫療隊的
[00:16:04.780 --> 00:16:07.780]  其他118名醫護人員
[00:16:07.780 --> 00:16:10.780]  在太原的機場集結
[00:16:10.780 --> 00:16:13.780]  緊急的飛往湖北省
[00:16:13.780 --> 00:16:17.780]  而陪伴她的這一次征戰的行李箱
[00:16:17.780 --> 00:16:21.780]  正是17年前和王衛國一起去太原支援
[00:16:21.780 --> 00:16:26.780]  探機飛碟的時候用的箱子
[00:16:26.780 --> 00:16:28.780]  此次支援湖北
[00:16:28.780 --> 00:16:30.780]  對於王婷來說
[00:16:30.780 --> 00:16:35.780]  不只是現行著一名醫生的一個使命
[00:16:35.780 --> 00:16:41.780]  也是傳承著一則名叫奉獻與愛的家風
[00:16:41.780 --> 00:16:44.780]  他們是一個最美的逆行者
[00:16:44.780 --> 00:16:46.780]  這篇的報導叫做
[00:16:46.780 --> 00:16:49.780]  使觀感變容顏
[00:16:49.780 --> 00:16:52.780]  卻帶不走人間大愛
[00:16:52.780 --> 00:16:55.780]  在我分享到看到這個事蹟的時候
[00:16:55.780 --> 00:16:57.780]  我同樣也想到
[00:16:57.780 --> 00:16:59.780]  身為基督徒的我們
[00:16:59.780 --> 00:17:02.780]  其實也有這樣一個使命
[00:17:02.780 --> 00:17:04.780]  需要彼此去傳承
[00:17:04.780 --> 00:17:07.780]  我們也有這樣一個永恆的救恩
[00:17:07.780 --> 00:17:09.780]  需要傳遞給我們的下一代
[00:17:09.780 --> 00:17:10.780]  讓他知道
[00:17:10.780 --> 00:17:12.780]  更加讓他們知道
[00:17:12.780 --> 00:17:15.780]  人生得勝的秘訣
[00:17:15.780 --> 00:17:19.780]  以至於遇到困苦的時候就去應對
[00:17:19.780 --> 00:17:23.780]  當他生命當中遇到別人動搖的時候
[00:17:23.780 --> 00:17:26.780]  趕快把這個生命的秘訣
[00:17:26.780 --> 00:17:28.780]  傳遞給身邊的人
[00:17:28.780 --> 00:17:31.780]  就像醫生那樣告訴他
[00:17:31.780 --> 00:17:33.780]  看著主 看著主
[00:17:33.780 --> 00:17:35.780]  看著主是我們的驚喜
[00:17:35.780 --> 00:17:39.780]  祂是我們得勝的保證
[00:17:39.780 --> 00:17:44.780]  同樣在我們承聖之路的過程當中
[00:17:44.780 --> 00:17:48.780]  主也為我們預備了很多的同伴
[00:17:48.780 --> 00:17:53.780]  我們一起讀經禱告 敬拜和侍奉
[00:17:53.780 --> 00:17:57.780]  有的時候我們可以一起相聚在一起
[00:17:57.780 --> 00:18:02.780]  互相來一起來崇拜 來聽道
[00:18:02.780 --> 00:18:04.780]  有的時候這不可以
[00:18:04.780 --> 00:18:05.780]  為什麼呢
[00:18:05.780 --> 00:18:10.780]  因為同樣在我們這個蜀靈大家庭的弟兄姐妹
[00:18:10.780 --> 00:18:13.780]  他們還有自己的侍奉崗位
[00:18:13.780 --> 00:18:16.780]  很多時候在同一時間
[00:18:16.780 --> 00:18:19.780]  他們還要去照顧我們的兒童同志
[00:18:19.780 --> 00:18:22.780]  照顧我們的中學生
[00:18:22.780 --> 00:18:27.780]  大家一起在主的帶領過程當中
[00:18:27.780 --> 00:18:28.780]  一起去同行
[00:18:28.780 --> 00:18:31.780]  一起去建立我們的一個團隊
[00:18:31.780 --> 00:18:32.780]  我們的大家庭
[00:18:32.780 --> 00:18:35.780]  一起來經歷神的恩典
[00:18:35.780 --> 00:18:40.780]  當然就像摩西他舉手
[00:18:40.780 --> 00:18:43.780]  他也會發誠的時候
[00:18:43.780 --> 00:18:45.780]  我們的同伴很多時候
[00:18:45.780 --> 00:18:50.780]  他也會激勵安慰和陪伴著我們同行
[00:18:50.780 --> 00:18:53.780]  當我們都灰心的時候
[00:18:53.780 --> 00:18:55.780]  身邊就出現了我們的祖元
[00:18:55.780 --> 00:18:56.780]  我們的弟兄姐妹
[00:18:56.780 --> 00:18:58.780]  我們的牧者
[00:18:58.780 --> 00:19:00.780]  鼓勵你禱告
[00:19:00.780 --> 00:19:01.780]  不要放棄
[00:19:01.780 --> 00:19:04.780]  不要灰心 為你加油
[00:19:04.780 --> 00:19:06.780]  就快要成功了
[00:19:06.780 --> 00:19:09.780]  大家一定要繼續努力
[00:19:09.780 --> 00:19:13.780]  這就是神放在我們生命道路當中
[00:19:13.780 --> 00:19:16.780]  也是乘勝之路當中的同伴
[00:19:16.780 --> 00:19:20.780]  激勵我們要一起去同行
[00:19:20.780 --> 00:19:23.780]  第一點看到了同伴
[00:19:23.780 --> 00:19:27.780]  第二點就像剛才摩西的首發城一樣
[00:19:27.780 --> 00:19:31.780]  我們要看到了就是其中的征戰
[00:19:31.780 --> 00:19:34.780]  其中很特別
[00:19:34.780 --> 00:19:36.780]  摩西何時舉手
[00:19:36.780 --> 00:19:39.780]  以色列人就得勝
[00:19:39.780 --> 00:19:41.780]  何時垂手
[00:19:41.780 --> 00:19:44.780]  亞馬利人就得勝
[00:19:44.780 --> 00:19:46.780]  摩西的首發城
[00:19:46.780 --> 00:19:50.780]  他的同伴就趕快來坐下
[00:19:50.780 --> 00:19:54.780]  然後繼續扶持著摩西的手
[00:19:54.780 --> 00:19:56.780]  一直到日落的時候
[00:19:56.780 --> 00:20:02.780]  直到整個局地取得了整場戰爭的勝利
[00:20:02.780 --> 00:20:04.780]  很特別
[00:20:04.780 --> 00:20:10.780]  在其中神就讓我們跨越了空間
[00:20:10.780 --> 00:20:12.780]  一個是在戰場
[00:20:12.780 --> 00:20:13.780]  一個是在山頂
[00:20:13.780 --> 00:20:15.780]  兩個不同的空間
[00:20:15.780 --> 00:20:18.780]  為要讓當時的以色列人
[00:20:18.780 --> 00:20:20.780]  為要讓現在的我們
[00:20:20.780 --> 00:20:24.780]  看到得勝的方式是什麼
[00:20:24.780 --> 00:20:26.780]  其中就讓我們看到
[00:20:26.780 --> 00:20:29.780]  屬靈的舉措 摩西的舉手
[00:20:29.780 --> 00:20:31.780]  進而我們的禱告
[00:20:31.780 --> 00:20:37.780]  決定了世界中征戰的成敗
[00:20:37.780 --> 00:20:39.780]  我們千萬不要
[00:20:39.780 --> 00:20:42.780]  因著我們已經禱告過了
[00:20:42.780 --> 00:20:44.780]  因著我們已經持續了一段時間
[00:20:44.780 --> 00:20:48.780]  因著我們有的時候灰心的時候
[00:20:48.780 --> 00:20:51.780]  就放棄了我們屬靈的舉措
[00:20:51.780 --> 00:20:53.780]  而是要看到我們的同伴
[00:20:53.780 --> 00:20:55.780]  繼續的加油
[00:20:55.780 --> 00:20:58.780]  看到了屬靈的呼求
[00:20:58.780 --> 00:20:59.780]  他決定了我們
[00:20:59.780 --> 00:21:06.780]  真正能夠在世界征戰中的得勝的關鍵
