
[00:00:00.000 --> 00:00:03.480]  我們今天將會看的這段聖經
[00:04:25.560 --> 00:04:29.960]  第三就是十二個支派為祭壇奉獻的總數
[00:04:29.960 --> 00:04:32.240]  你將他們每一個支派
[00:04:32.240 --> 00:04:35.120]  其實所奉獻在祭壇的物件
[00:04:35.120 --> 00:04:36.760]  基本上是一樣的
[00:04:36.760 --> 00:04:39.480]  那些數量你乘十二
[00:04:39.480 --> 00:04:42.000]  這些數目是不會有錯誤的
[00:04:42.000 --> 00:04:43.880]  所以是很清楚
[00:04:43.880 --> 00:04:45.840]  最後就是一節聖經
[00:04:45.840 --> 00:04:51.680]  神在他們完成了祭壇的奉獻之後
[00:04:51.680 --> 00:04:54.720]  摩西進入這個聖所
[00:04:54.720 --> 00:04:58.000]  在至聖所之間的布簾
[00:04:58.000 --> 00:05:01.080]  他聽見神對他們說話
[00:05:01.080 --> 00:05:02.680]  神在我們的敬拜
[00:05:02.680 --> 00:05:06.080]  不單止很渴望和我們相遇
[00:05:06.080 --> 00:05:09.440]  他也帶有啟示性的說話
[00:05:09.440 --> 00:05:11.760]  去光照和提醒我們
[00:05:11.760 --> 00:05:13.920]  所以每一次你都不要輕忽
[00:05:13.920 --> 00:05:17.160]  不單止是周末你回來教會
[00:05:17.160 --> 00:05:19.560]  港福家這個聖殿裏面
[00:05:19.560 --> 00:05:21.640]  其實今天神的殿在哪裏
[00:05:21.640 --> 00:05:23.880]  以新約的聖徒來說
[00:05:23.880 --> 00:05:27.160]  聖靈就是住在我們裏面
[00:05:27.160 --> 00:05:30.280]  我們這個身體就是聖靈的殿
[00:05:30.280 --> 00:05:32.280]  所以我們要保養姑息之餘
[00:05:32.280 --> 00:05:33.880]  我們要分別為聖
[00:05:33.880 --> 00:05:37.240]  你不可以將這個身體放縱去犯罪
[00:05:37.240 --> 00:05:39.760]  這個是很重要的一件事
[00:05:39.760 --> 00:05:43.240]  你每天這個靈修祈禱
[00:05:43.240 --> 00:05:45.240]  不是一種習慣
[00:05:45.240 --> 00:05:49.320]  而是每天周而復始性
[00:05:49.320 --> 00:05:50.720]  你是有一個渴慕
[00:05:50.720 --> 00:05:53.720]  渴慕就是我要與神親近
[00:05:53.720 --> 00:05:56.320]  我們門女為何這麼興奮
[00:05:56.320 --> 00:05:58.760]  就是每天早上我們都很珍惜
[00:05:58.760 --> 00:06:01.280]  這段時間與神獨處
[00:06:01.280 --> 00:06:02.960]  真是me time
[00:06:02.960 --> 00:06:05.160]  特別我們牧師傳道人
[00:06:05.160 --> 00:06:09.440]  真的打開手機已經有很多東西等著你
[00:06:09.440 --> 00:06:12.880]  所以明天早上我要很小心開手機
[00:06:12.880 --> 00:06:16.160]  我先開了靈修經文
[00:06:16.160 --> 00:06:18.640]  好好祈禱
[00:06:18.640 --> 00:06:20.360]  親近了上帝
[00:06:20.360 --> 00:06:22.880]  有神的話語光照我們
[00:06:22.880 --> 00:06:24.480]  那天多忙也好
[00:06:24.480 --> 00:06:27.240]  你發覺你有力量繼續向前行
[00:06:27.240 --> 00:06:29.720]  求主幫助我們我們一起祈禱
[00:06:29.720 --> 00:06:32.120]  天父當我們打開你的聖言
[00:06:32.120 --> 00:06:33.800]  求主的靈教導我們
[00:06:33.800 --> 00:06:36.200]  讓講的聽的我們同感一靈
[00:06:36.200 --> 00:06:39.960]  同德造就逃避你自己的恩賢
[00:06:39.960 --> 00:06:41.160]  光照我們
[00:06:41.160 --> 00:06:45.080]  叫我們的生命不斷不斷要更像你
[00:06:45.080 --> 00:06:46.840]  能夠在這個地上
[00:06:46.840 --> 00:06:48.160]  能夠榮神益人
[00:06:48.160 --> 00:06:49.240]  我們同心禱告
[00:06:49.240 --> 00:06:50.280]  奉主明求
[00:06:50.280 --> 00:06:51.280]  阿門
[00:06:51.280 --> 00:06:53.000]  第一段經文
[00:06:53.000 --> 00:06:55.280]  在頭兩節裏面
[00:06:55.280 --> 00:06:58.400]  我請大家跟我一起讀
[00:06:58.400 --> 00:07:00.960]  摩西樹立帳幕後
[00:07:00.960 --> 00:07:03.240]  就用高沒了帳幕
[00:07:03.240 --> 00:07:05.280]  使他分別為聖
[00:07:05.280 --> 00:07:08.560]  又用高沒其中的一切器具
[00:07:08.560 --> 00:07:12.160]  以及祭壇和壇上的一切器具
[00:07:12.160 --> 00:07:14.800]  使他們分別為聖
[00:07:14.800 --> 00:07:16.680]  以色列的領袖
[00:07:16.680 --> 00:07:18.400]  各父家的家長
[00:07:18.400 --> 00:07:20.280]  都前來奉獻
[00:07:20.280 --> 00:07:22.960]  他們是各支派的領袖
[00:07:22.960 --> 00:07:25.680]  管理那些被數的人
[00:07:25.680 --> 00:07:27.520]  第一節講得很清楚
[00:07:27.520 --> 00:07:31.600]  摩西立這個帳幕後發生的事
[00:07:31.600 --> 00:07:36.600]  這個其實是用高油去抹帳幕和祭壇
[00:07:36.600 --> 00:07:40.440]  以及聖所、致聖所有的器具
[00:07:40.440 --> 00:07:42.960]  全部都是有一個目的
[00:07:42.960 --> 00:07:46.800]  就是要將這一切的東西分別為聖
[00:07:46.800 --> 00:07:50.800]  這個其實在前一卷書
[00:07:50.800 --> 00:07:52.800]  還是兩卷書
[00:07:52.800 --> 00:07:56.120]  《出埃及記》40章在結尾的時候
[00:07:56.120 --> 00:08:00.200]  就講摩西是照著神的吩咐
[00:08:00.200 --> 00:08:05.080]  在出埃及之後第二年的正月第一日
[00:08:05.080 --> 00:08:07.080]  就立起這個帳幕
[00:08:07.080 --> 00:08:09.640]  就用高油做了這些事情
[00:08:09.640 --> 00:08:13.160]  和《文素記》所記載是一模一樣
[00:08:13.160 --> 00:08:15.880]  所以在時間上我們很確定
[00:08:15.880 --> 00:08:21.240]  這個表示他們初初建立好這個帳幕
[00:08:21.240 --> 00:08:24.040]  第一次要啟用祭壇
[00:08:24.040 --> 00:08:26.600]  要以後一直都要獻祭
[00:08:26.600 --> 00:08:29.320]  在這個過程裏面
[00:08:29.320 --> 00:08:31.320]  要做些什麼呢
[00:08:31.320 --> 00:08:34.440]  就是我們這一章有很詳細和我們交代
[00:08:34.440 --> 00:08:36.040]  在第二節就是說
[00:08:36.040 --> 00:08:37.800]  以色列的領袖
[00:08:37.800 --> 00:08:39.480]  各父家的家長
[00:08:39.480 --> 00:08:42.760]  代表著十二個支派的領袖
[00:08:42.760 --> 00:08:46.040]  他們將那些禮物帶來
[00:08:46.040 --> 00:08:50.040]  代表他們所管理的支派的人帶來
[00:08:50.040 --> 00:08:52.920]  但請大家留意第二節所講
[00:08:52.920 --> 00:08:56.520]  其實沒有明顯說到是神吩咐他們
[00:08:56.520 --> 00:08:58.200]  將這些禮物送來
[00:08:58.200 --> 00:08:59.480]  在講會幕的那些
[00:08:59.480 --> 00:09:00.440]  沒有說的
[00:09:00.440 --> 00:09:03.320]  是他們自己想到
[00:09:03.320 --> 00:09:06.520]  咦 我們這些會幕很多東西的
[00:09:06.520 --> 00:09:10.840]  只是你看圍著會幕那麼多的板塊
[00:09:10.840 --> 00:09:12.600]  在搬運的時候
[00:09:12.600 --> 00:09:14.200]  其實很吃力的
[00:09:14.200 --> 00:09:17.480]  他們想了一些東西
[00:09:17.480 --> 00:09:19.960]  他們是自發性的
[00:09:19.960 --> 00:09:24.600]  來奉獻給上帝
[00:09:24.600 --> 00:09:28.120]  我們首先要學第一個原則
[00:09:28.120 --> 00:09:30.280]  我們今天看奉獻
[00:09:30.280 --> 00:09:31.960]  是甘心樂意的
[00:09:31.960 --> 00:09:33.640]  沒有人逼你
[00:09:33.640 --> 00:09:34.840]  不是去勉強
[00:09:34.840 --> 00:09:37.080]  但你看到一些需要
[00:09:37.080 --> 00:09:39.160]  你心裡有一個感動
[00:09:39.160 --> 00:09:40.360]  你自發的
[00:09:40.360 --> 00:09:42.440]  你願意就是獻上
[00:09:42.440 --> 00:09:44.120]  而且這個獻上
[00:09:44.120 --> 00:09:46.200]  我們看著是由領袖開始
[00:09:46.200 --> 00:09:50.120]  是由這十二個支派的領袖族長
[00:09:50.120 --> 00:09:52.280]  他們代表神的子民
[00:09:52.280 --> 00:09:54.760]  他們獻上做榜樣
[00:09:54.760 --> 00:09:58.440]  愛和感恩就是這個奉獻的動機
[00:09:58.440 --> 00:10:00.120]  不是壓力
[00:10:00.120 --> 00:10:02.200]  不是不正確的動機
[00:10:02.200 --> 00:10:04.280]  如果有任何雜質的時候
[00:10:04.280 --> 00:10:07.560]  你叫這個所謂奉獻
[00:10:07.560 --> 00:10:08.680]  無論是金錢
[00:10:08.680 --> 00:10:10.680]  或者是侍奉的行動
[00:10:10.680 --> 00:10:14.920]  你就是帶有一種神悟喜悅
[00:10:14.920 --> 00:10:17.480]  我們需要在這方面謹慎
[00:10:17.480 --> 00:10:20.120]  我記得是很多年前
[00:10:20.120 --> 00:10:21.400]  在90年代
[00:10:21.400 --> 00:10:24.200]  那時候我還在加拿大牧羊教會的時候
[00:10:24.200 --> 00:10:29.960]  當時我們買了一個大貨倉
[00:10:29.960 --> 00:10:32.280]  是兩層高的一個建築物
[00:10:32.280 --> 00:10:34.200]  是很多神蹟騎士
[00:10:34.200 --> 00:10:38.280]  其實以我們當時財政的能力
[00:10:38.280 --> 00:10:40.600]  我們是買不起這個地方
[00:10:40.600 --> 00:10:44.680]  但神竟然為我們完全開路
[00:10:44.680 --> 00:10:47.240]  連那個賣家
[00:10:47.240 --> 00:10:50.120]  是全心全意幫我們教會
[00:10:50.120 --> 00:10:51.720]  去達成那個交易
[00:10:51.720 --> 00:10:53.240]  所以我們很感恩
[00:10:53.240 --> 00:10:54.840]  這裡我不詳述了
[00:10:54.840 --> 00:10:57.720]  我曾經在其他講章提過這個見證
[00:10:57.720 --> 00:10:59.240]  但我今天要講的
[00:10:59.240 --> 00:11:00.680]  就是我們買了之後
[00:11:00.680 --> 00:11:03.400]  二樓是辦公室
[00:11:03.400 --> 00:11:05.080]  我們不用怎樣裝修了
[00:11:05.080 --> 00:11:08.040]  但是樓下是因為大貨倉
[00:11:08.040 --> 00:11:10.120]  我們要拆掉那些貨架
[00:11:10.120 --> 00:11:14.040]  要來做敬拜神的主禮堂
[00:11:14.040 --> 00:11:16.040]  就好像現在這個地方
[00:11:16.040 --> 00:11:17.240]  不過我們沒有那麼大
[00:11:17.240 --> 00:11:19.160]  那個可以坐200多人
[00:11:19.160 --> 00:11:20.760]  我們後來都坐滿的
[00:11:20.760 --> 00:11:22.040]  整個教會
[00:11:22.040 --> 00:11:25.560]  我們願意去敬拜侍奉
[00:11:25.560 --> 00:11:27.000]  願意去傳福音
[00:11:27.000 --> 00:11:29.960]  願意去建立神的家裡
[00:11:29.960 --> 00:11:31.240]  和每一個弟兄姊妹
[00:11:31.240 --> 00:11:33.640]  就好好一起無分彼此
[00:11:33.640 --> 00:11:35.960]  甘心樂意的擺上
[00:11:35.960 --> 00:11:37.080]  我記得當年
[00:11:37.080 --> 00:11:39.240]  我90年代
[00:11:39.240 --> 00:11:41.480]  我那時是三十多歲
[00:11:41.480 --> 00:11:43.720]  很年輕
[00:11:43.720 --> 00:11:46.520]  現在有些人都說我四十多歲
[00:11:46.520 --> 00:11:49.880]  不過我說多謝
[00:11:49.880 --> 00:11:51.000]  太過獎了你
[00:11:51.000 --> 00:11:53.560]  可能要換一換我老花眼鏡
[00:11:53.560 --> 00:11:57.160]  但其實我自己回想當日
[00:11:57.160 --> 00:12:02.520]  我是在教會做傳道服事
[00:12:02.520 --> 00:12:05.720]  但我兼任這個裝修的工程
[00:12:05.720 --> 00:12:07.640]  要監工 要施工
[00:12:07.640 --> 00:12:10.200]  我一個人怎樣做得來
[00:12:10.200 --> 00:12:12.040]  當然我是請那些判頭
[00:12:12.040 --> 00:12:16.200]  但是那些negotiation和execution
[00:12:16.200 --> 00:12:18.840]  其實全部每一個細節
[00:12:18.840 --> 00:12:20.680]  都其實花很多時間
[00:12:20.680 --> 00:12:25.000]  但感恩日以繼夜
[00:12:25.000 --> 00:12:26.200]  無怨無悔
[00:12:26.200 --> 00:12:27.720]  沒有over time
[00:12:27.720 --> 00:12:29.000]  我告訴大家
[00:12:29.000 --> 00:12:30.840]  你真的願意去做神的工
[00:12:30.840 --> 00:12:32.840]  雖然我們現在教會有很多
[00:12:32.840 --> 00:12:35.400]  很好的policy
[00:12:35.400 --> 00:12:38.760]  就是不想我們神的僕人
[00:12:38.760 --> 00:12:40.120]  做到殘了
[00:12:40.120 --> 00:12:42.120]  每天兩節好了
[00:12:42.120 --> 00:12:43.720]  如果三節的話
[00:12:43.720 --> 00:12:45.000]  你補回一節
[00:12:45.000 --> 00:12:48.200]  但我告訴執事們
[00:12:48.200 --> 00:12:49.800]  其實我們想補
[00:12:49.800 --> 00:12:50.840]  不是不想補
[00:12:50.840 --> 00:12:53.240]  不過我們補不到
[00:12:53.240 --> 00:12:56.600]  我們3月31號還有一樣東西要結帳
[00:12:56.600 --> 00:12:59.240]  就是我們每年的年假
[00:12:59.240 --> 00:13:00.680]  你放不完
[00:13:00.680 --> 00:13:02.760]  是不能carry forward
[00:13:02.760 --> 00:13:05.240]  全所有奉獻
[00:13:05.240 --> 00:13:07.400]  我們不介意這件事
[00:13:07.400 --> 00:13:09.720]  但我自己覺得最重要的就是
[00:13:09.720 --> 00:13:12.440]  你是不是侍奉有喜樂
[00:13:12.440 --> 00:13:13.960]  有感恩的心
[00:13:13.960 --> 00:13:17.240]  是你不去斤斤計較這件事
[00:13:17.240 --> 00:13:19.640]  當時當我做這個工程的時候
[00:13:19.640 --> 00:13:21.640]  我祈禱 我知道
[00:13:21.640 --> 00:13:22.840]  你太看得起我
[00:13:22.840 --> 00:13:24.200]  因為我以前是工程師
[00:13:24.200 --> 00:13:26.200]  但我現在做了
[00:13:26.200 --> 00:13:28.040]  祈禱傳道為師
[00:13:28.040 --> 00:13:29.240]  不過教會因為
[00:13:29.240 --> 00:13:31.240]  事實是小的教會
[00:13:31.240 --> 00:13:32.760]  我兼任這件事
[00:13:32.760 --> 00:13:33.960]  我卻神祈禱
[00:13:33.960 --> 00:13:35.240]  求神給我
[00:13:35.240 --> 00:13:37.400]  有弟兄姊妹跟我一起同工
[00:13:37.400 --> 00:13:38.760]  當我一呼籲
[00:13:38.760 --> 00:13:40.760]  教會有很多年輕人
[00:13:40.760 --> 00:13:42.600]  他們有些是在讀書的
[00:13:42.600 --> 00:13:44.760]  有些是在做事
[00:13:44.760 --> 00:13:45.800]  放完工
[00:13:45.800 --> 00:13:49.880]  他們回來幫忙看這些裝修
[00:13:49.880 --> 00:13:52.520]  後來為了省錢的緣故
[00:13:52.520 --> 00:13:54.760]  我們見那個判頭
[00:13:54.760 --> 00:13:57.640]  說你搞定那些甲板
[00:13:57.640 --> 00:14:05.240]  釘好整個禮堂那幾幅牆
[00:14:05.240 --> 00:14:07.640]  我還記得那時那幅牆
[00:14:07.640 --> 00:14:10.440]  是比現在我們廣福堂這幅牆
[00:14:10.440 --> 00:14:11.240]  還高的
[00:14:11.240 --> 00:14:12.760]  因為那些是貨倉
[00:14:12.760 --> 00:14:14.280]  很高的
[00:14:14.280 --> 00:14:17.720]  我們找那些工人
[00:14:17.720 --> 00:14:19.720]  釘好那些甲板後
[00:14:19.720 --> 00:14:21.000]  我們要游泳
[00:14:21.000 --> 00:14:22.120]  我們為了省錢
[00:14:22.120 --> 00:14:23.160]  自己來
[00:14:23.160 --> 00:14:25.320]  我們自己去選了顏色
[00:14:25.320 --> 00:14:26.920]  自己買油
[00:14:26.920 --> 00:14:30.040]  游泳容易嗎
[00:14:30.040 --> 00:14:32.600]  你游你家的睡房當然容易
[00:14:32.600 --> 00:14:35.880]  現在整個大禮堂
[00:14:35.880 --> 00:14:37.640]  游到你手軟
[00:14:37.640 --> 00:14:39.320]  怎樣游
[00:14:39.320 --> 00:14:42.520]  有那些滾、推
[00:14:42.520 --> 00:14:44.360]  但有些高的地方
[00:14:44.360 --> 00:14:46.840]  我們要爬梯
[00:14:46.840 --> 00:14:49.240]  當時我自己都很快
[00:14:49.240 --> 00:14:50.840]  山下兩步
[00:14:50.840 --> 00:14:53.320]  我已經爬上去高梯
[00:14:53.320 --> 00:14:57.080]  沒有人怕我跌下來
[00:14:57.080 --> 00:14:59.960]  如果現在廣福堂要大裝修
[00:14:59.960 --> 00:15:04.120]  叫我們這些傳道人去爬梯
[00:15:04.120 --> 00:15:05.960]  牧師看路
[00:15:05.960 --> 00:15:06.920]  小心
[00:15:06.920 --> 00:15:08.840]  可能一個在游泳
[00:15:08.840 --> 00:15:10.840]  可能下面兩三個在
[00:15:10.840 --> 00:15:11.720]  比你更害怕
[00:15:11.720 --> 00:15:12.840]  不如你下來
[00:15:12.840 --> 00:15:14.600]  我們又游
[00:15:14.600 --> 00:15:17.880]  這種大家無分彼此
[00:15:17.880 --> 00:15:19.400]  甘心樂意的擺相
[00:15:19.400 --> 00:15:20.680]  很感恩
[00:15:20.680 --> 00:15:23.240]  結果我們很快
[00:15:23.240 --> 00:15:24.840]  我們整個裝修風情
[00:15:24.840 --> 00:15:27.720]  比預期我們很快完工
[00:15:27.720 --> 00:15:29.640]  而且在獻堂禮的時候
[00:15:29.640 --> 00:15:31.160]  很多靈姐妹
[00:15:31.160 --> 00:15:33.000]  懷著感恩的淚
[00:15:33.000 --> 00:15:35.720]  我們看到這一塊是你游的
[00:15:35.720 --> 00:15:37.160]  那一塊是她游的
[00:15:37.160 --> 00:15:39.240]  不過不會有色差
[00:15:39.240 --> 00:15:40.200]  為什麼
[00:15:40.200 --> 00:15:43.000]  我們全部都跟著規定
[00:15:43.000 --> 00:15:44.680]  你買那些油漆
[00:15:44.680 --> 00:15:46.280]  不是亂買的
[00:15:46.280 --> 00:15:47.480]  你說這個蘋果綠
[00:15:47.480 --> 00:15:48.520]  那隻是青綠
[00:15:48.520 --> 00:15:49.720]  這個是墨綠
[00:15:49.720 --> 00:15:51.800]  如果你只是說綠色
[00:15:51.800 --> 00:15:53.480]  你游了不同的綠色出來
[00:15:53.480 --> 00:15:54.920]  是大件事
[00:15:54.920 --> 00:15:55.720]  很感恩
[00:15:55.720 --> 00:15:57.640]  我們是因為有這種
[00:15:57.640 --> 00:15:59.640]  大家甘心擺相
[00:15:59.640 --> 00:16:02.200]  所以無分彼此
[00:16:02.200 --> 00:16:03.480]  第二我們再看
[00:16:03.480 --> 00:16:05.800]  在跟著第三到第九節
[00:16:05.800 --> 00:16:09.640]  這十二個支派的領袖
[00:16:09.640 --> 00:16:13.160]  他們將什麼送到耶和華面前
[00:16:13.160 --> 00:16:15.240]  他送了六部車
[00:16:15.240 --> 00:16:16.680]  是有縫的
[00:16:16.680 --> 00:16:18.600]  有縫蓋的
[00:16:18.600 --> 00:16:20.840]  即是打雨也不怕
[00:16:20.840 --> 00:16:23.080]  有十二頭公牛
[00:16:23.080 --> 00:16:26.040]  每兩個領袖奉獻一部車
[00:16:26.040 --> 00:16:29.800]  每個領袖奉獻一頭牛
[00:16:29.800 --> 00:16:31.160]  這不是私家車
[00:16:31.160 --> 00:16:32.440]  這些是牛車
[00:16:32.440 --> 00:16:35.240]  每兩隻牛就拖一部車
[00:16:35.240 --> 00:16:38.440]  所以是要十二頭公牛
[00:16:38.440 --> 00:16:39.720]  就六部車
[00:16:39.720 --> 00:16:41.320]  可以嗎
[00:16:41.320 --> 00:16:44.200]  接著拿出來之後
[00:16:44.200 --> 00:16:45.800]  神就對摩西說
[00:16:45.800 --> 00:16:47.720]  你要從他們收下這些
[00:16:47.720 --> 00:16:50.200]  作為會幕侍奉的用途
[00:16:50.200 --> 00:16:52.360]  照著利尾人所侍奉的
[00:16:52.360 --> 00:16:53.800]  交給他們各人
[00:16:53.800 --> 00:16:56.760]  第六節到第九節
[00:16:56.760 --> 00:16:59.320]  摩西就收了這些車和牛
[00:16:59.320 --> 00:17:01.080]  他很有智慧
[00:17:01.080 --> 00:17:03.720]  交給利尾那三個兒子
[00:17:03.720 --> 00:17:06.120]  記得我們文素記之前不是讀過
[00:17:06.120 --> 00:17:08.760]  他們分佈在這個會幕的
[00:17:08.760 --> 00:17:13.160]  南邊、西邊和北邊
[00:17:13.160 --> 00:17:14.280]  這三個兒子
[00:17:14.280 --> 00:17:19.400]  而且是各盡其職
[00:17:19.400 --> 00:17:22.520]  你看摩西怎樣分配這些資源
[00:17:22.520 --> 00:17:24.040]  就是這個智慧
[00:17:24.040 --> 00:17:29.320]  所以領袖不要濫用神家的資源
[00:17:29.320 --> 00:17:31.960]  所以我們有很嚴格的規管
[00:17:31.960 --> 00:17:34.680]  我們教會頂尖會收到的
[00:17:34.680 --> 00:17:36.200]  每一分一毫
[00:17:36.200 --> 00:17:38.600]  我們有我們的執事會
[00:17:38.600 --> 00:17:40.200]  我們有我們的財務部
[00:17:40.200 --> 00:17:42.600]  我們每一個的財政預算
[00:17:42.600 --> 00:17:44.280]  每一個部門、牧區
[00:17:44.280 --> 00:17:46.360]  全部都要經過審核
[00:17:46.360 --> 00:17:48.840]  每一個所謂支出
[00:17:48.840 --> 00:17:51.480]  哪怕那個支票有多小也好
[00:17:51.480 --> 00:17:53.160]  我們都要忠心
[00:17:53.160 --> 00:17:55.320]  而且我們要核數
[00:17:55.320 --> 00:17:59.000]  所以廣福街有一個很健全的財務
[00:17:59.000 --> 00:18:00.440]  我們感謝神
[00:18:00.440 --> 00:18:01.880]  這麼多年來
[00:18:01.880 --> 00:18:04.440]  我們都有一班忠心的執事
[00:18:04.440 --> 00:18:06.280]  他們願意做這些
[00:18:06.280 --> 00:18:07.640]  你說很tedious
[00:18:07.640 --> 00:18:09.400]  這些是很細微的事
[00:18:09.400 --> 00:18:11.480]  但是每個星期都要做
[00:18:11.480 --> 00:18:13.720]  每個星期我們所收的奉獻
[00:18:13.720 --> 00:18:15.640]  要即時數點
[00:18:15.640 --> 00:18:17.880]  然後要入數
[00:18:17.880 --> 00:18:20.600]  全部不是一個人去做
[00:18:20.600 --> 00:18:22.280]  是一個團隊去做
[00:18:22.280 --> 00:18:24.840]  而且彼此是監察的
[00:18:24.840 --> 00:18:28.040]  我們每一筆數點的奉獻
[00:18:28.040 --> 00:18:29.240]  是要簽名的
