
[00:00:00.000 --> 00:00:04.000]  (掌聲歡迎梁美芬)
[00:01:37.000 --> 00:01:41.000]  但如今在百般的試煉中暫時休實
[00:01:41.000 --> 00:01:43.000]  叫你們的信心被試驗
[00:01:43.000 --> 00:01:48.000]  就比那被火試驗仍然能壞的金紙
[00:01:48.000 --> 00:01:49.000]  更顯寶貴
[00:01:49.000 --> 00:01:52.000]  可以在耶穌基督顯現的時候
[00:01:52.000 --> 00:01:56.000]  得著稱讚榮耀尊貴
[00:01:56.000 --> 00:01:58.000]  我們今天說到
[00:01:58.000 --> 00:02:01.000]  剛才說到一開始讀的時候
[00:02:01.000 --> 00:02:05.000]  我們說到底什麼是盼望呢?
[00:02:05.000 --> 00:02:08.000]  我們要的是什麼盼望呢?
[00:02:08.000 --> 00:02:12.000]  在彼得前書第三節說到
[00:02:12.000 --> 00:02:17.000]  給我們知道盼望就是活潑的盼望
[00:02:17.000 --> 00:02:21.000]  我們回答了今天的題目問題
[00:02:21.000 --> 00:02:25.000]  我們需要的是活潑的盼望
[00:02:25.000 --> 00:02:28.000]  到底什麼是活潑的盼望呢?
[00:02:28.000 --> 00:02:34.000]  我又用回三個問題去說今天這篇讀
[00:02:34.000 --> 00:02:38.000]  到底我們為什麼需要活潑的盼望呢?
[00:02:38.000 --> 00:02:41.000]  這個活潑的盼望是什麼呢?
[00:02:41.000 --> 00:02:45.000]  怎樣才能活出這個盼望呢?
[00:02:45.000 --> 00:02:48.000]  我們一起看看第一個問題
[00:02:48.000 --> 00:02:52.000]  為什麼我們需要活潑的盼望呢?
[00:02:52.000 --> 00:02:58.000]  其實我相信每一個人在我們的人生裡
[00:02:58.000 --> 00:03:00.000]  都很清楚知道
[00:03:00.000 --> 00:03:05.000]  不是所有事情都一帆風順地開心
[00:03:05.000 --> 00:03:06.000]  經常都聽到的
[00:03:06.000 --> 00:03:10.000]  就算基督徒也有苦難
[00:03:10.000 --> 00:03:12.000]  或者你也會問
[00:03:12.000 --> 00:03:17.000]  為什麼經常會不開心呢?
[00:03:17.000 --> 00:03:21.000]  為什麼我和我的朋友的關係會這樣呢?
[00:03:21.000 --> 00:03:27.000]  為什麼我剛剛想選擇做Captain
[00:03:27.000 --> 00:03:30.000]  為什麼又選不到呢?
[00:03:30.000 --> 00:03:32.000]  明明我想做Happy Fan
[00:03:32.000 --> 00:03:34.000]  為什麼又做不到呢?
[00:03:34.000 --> 00:03:36.000]  做不到也不要緊
[00:03:36.000 --> 00:03:39.000]  最重要的是選了出來的
[00:03:39.000 --> 00:03:41.000]  比自己更沒用
[00:03:41.000 --> 00:03:43.000]  我不知道你有沒有這些經驗呢?
[00:03:43.000 --> 00:03:45.000]  我就有這些經驗
[00:03:45.000 --> 00:03:48.000]  當我滿腔熱誠地
[00:03:48.000 --> 00:03:51.000]  在中學最後一年
[00:03:51.000 --> 00:03:54.000]  很想留個美好給自己
[00:03:54.000 --> 00:03:57.000]  去學人選Captain
[00:03:57.000 --> 00:03:59.000]  誰知道選不到
[00:03:59.000 --> 00:04:00.000]  選了出來
[00:04:00.000 --> 00:04:01.000]  一見到就覺得
[00:04:01.000 --> 00:04:02.000]  有沒有搞錯?
[00:04:02.000 --> 00:04:04.000]  為什麼會是他呢?
[00:04:04.000 --> 00:04:06.000]  有百般的疑問
[00:04:06.000 --> 00:04:09.000]  覺得他比自己差好幾十倍
[00:04:09.000 --> 00:04:12.000]  但是當我長大了之後
[00:04:12.000 --> 00:04:16.000]  回望這個盼望
[00:04:16.000 --> 00:04:19.000]  其實神雖然被我落空了
[00:04:19.000 --> 00:04:21.000]  但他教了一件事
[00:04:21.000 --> 00:04:24.000]  原來當我當選的時候
[00:04:24.000 --> 00:04:26.000]  我肯定是一個驕傲的人
[00:04:26.000 --> 00:04:29.000]  我肯定會是一個驕傲的人
[00:04:29.000 --> 00:04:32.000]  所以神是很認識我們每一個人
[00:04:32.000 --> 00:04:35.000]  縱使我們每一個人都有自己的盼望
[00:04:35.000 --> 00:04:40.000]  但這些盼望一定不是在經文裡所說的
[00:04:40.000 --> 00:04:42.000]  地上的盼望
[00:04:42.000 --> 00:04:44.000]  因為這個盼望
[00:04:44.000 --> 00:04:46.000]  他告訴我們
[00:04:46.000 --> 00:04:47.000]  是怎樣的呢?
[00:04:47.000 --> 00:04:49.000]  剛才說到這個盼望
[00:04:49.000 --> 00:04:51.000]  是不會扭壞
[00:04:51.000 --> 00:04:53.000]  不會變質的
[00:04:53.000 --> 00:04:56.000]  是屬於天上的基業
[00:04:56.000 --> 00:05:02.000]  這是為什麼我們要盼望的原因
[00:05:02.000 --> 00:05:07.000]  因為我們知道我們每一個人都有這個苦難
[00:05:07.000 --> 00:05:10.000]  當我預備這個題目的時候
[00:05:10.000 --> 00:05:14.000]  我也有跟我的老師說
[00:05:14.000 --> 00:05:17.000]  盼望到底是怎樣的呢?
[00:05:17.000 --> 00:05:20.000]  他們叫我去看這本書
[00:05:20.000 --> 00:05:24.000]  這本書叫做《活出異異來》
[00:05:24.000 --> 00:05:27.000]  我預備也知道一定會有這樣的東西
[00:05:27.000 --> 00:05:29.000]  所以我有powerpoint
[00:05:29.000 --> 00:05:31.000]  不過我也帶了一本實物
[00:05:31.000 --> 00:05:33.000]  這本書很薄的
[00:05:33.000 --> 00:05:35.000]  《活出異異來》
[00:05:35.000 --> 00:05:38.000]  這本是六十年前
[00:05:38.000 --> 00:05:44.000]  一個奧地利猶太裔的人寫的
[00:05:44.000 --> 00:05:47.000]  他是當時集中營
[00:05:47.000 --> 00:05:50.000]  其中一個僥倖生存的人
[00:05:50.000 --> 00:05:53.000]  他今天是一個很出色的心理學家
[00:05:53.000 --> 00:05:57.000]  是一個很出色的精神科醫生
[00:05:57.000 --> 00:06:00.000]  為什麼我會看這本書呢?
[00:06:00.000 --> 00:06:02.000]  因為你想想
[00:06:02.000 --> 00:06:04.000]  作者裡面的僥倖
[00:06:04.000 --> 00:06:09.000]  在納粹黨的集中營裡面
[00:06:09.000 --> 00:06:13.000]  他經歷了很多不一樣
[00:06:13.000 --> 00:06:15.000]  現在看到了
[00:06:15.000 --> 00:06:17.000]  他看到不一樣的東西
[00:06:17.000 --> 00:06:20.000]  這本書是六十年前出版的
[00:06:20.000 --> 00:06:23.000]  作者是九七年才去世
[00:06:23.000 --> 00:06:28.000]  這本書翻譯了二十四種文字
[00:06:28.000 --> 00:06:30.000]  是一本很暢銷的書
[00:06:30.000 --> 00:06:32.000]  他告訴我們
[00:06:32.000 --> 00:06:34.000]  人生裡面有很多苦難
[00:06:34.000 --> 00:06:36.000]  在集中營裡面
[00:06:36.000 --> 00:06:40.000]  他看著他的家人
[00:06:40.000 --> 00:06:45.000]  一個一個走進毒氣室裡去死亡
[00:06:45.000 --> 00:06:47.000]  在這些苦難當中
[00:06:47.000 --> 00:06:50.000]  他發現人生的痛苦裡面
[00:06:50.000 --> 00:06:53.000]  有四個不同的反應
[00:06:53.000 --> 00:06:57.000]  第一種就是為了要生存
[00:06:57.000 --> 00:06:59.000]  縱使他絕望
[00:06:59.000 --> 00:07:02.000]  因為他要生存
[00:07:02.000 --> 00:07:07.000]  所以他去做很多傷天害理的事
[00:07:07.000 --> 00:07:11.000]  為了要讓自己活下去
[00:07:11.000 --> 00:07:15.000]  成為了我們一般人說的壞人
[00:07:15.000 --> 00:07:17.000]  不好的人
[00:07:17.000 --> 00:07:18.000]  第二種
[00:07:18.000 --> 00:07:19.000]  在集中營裡面
[00:07:19.000 --> 00:07:22.000]  有另一種人就是放棄
[00:07:22.000 --> 00:07:23.000]  因為他們都知道
[00:07:23.000 --> 00:07:25.000]  進去的時候
[00:07:25.000 --> 00:07:27.000]  出來的機會是很渺茫的
[00:07:27.000 --> 00:07:30.000]  因此毫無動力
[00:07:30.000 --> 00:07:33.000]  覺得完全不會再有人生的意義
[00:07:33.000 --> 00:07:35.000]  沒有盼望
[00:07:35.000 --> 00:07:37.000]  每一天都在等著
[00:07:37.000 --> 00:07:40.000]  怎樣去終結
[00:07:40.000 --> 00:07:42.000]  第三種人就是
[00:07:42.000 --> 00:07:46.000]  他會相信有好的日子來臨
[00:07:46.000 --> 00:07:48.000]  他一定會出去的
[00:07:48.000 --> 00:07:52.000]  他一定可以過正常的日子
[00:07:52.000 --> 00:07:55.000]  這類人應該很好
[00:07:55.000 --> 00:08:06.000]  但是他想像的和現實的有差距
[00:08:06.000 --> 00:08:08.000]  有落差
[00:08:08.000 --> 00:08:12.000]  於是他們的盼望落空
[00:08:12.000 --> 00:08:16.000]  形成了他們自殺
[00:08:16.000 --> 00:08:19.000]  甚至患上一些嚴重的精神病
[00:08:19.000 --> 00:08:21.000]  第四類人
[00:08:21.000 --> 00:08:25.000]  他說是極少數的人
[00:08:25.000 --> 00:08:28.000]  但他自己就是這類人
[00:08:28.000 --> 00:08:30.000]  他說這類人
[00:08:30.000 --> 00:08:36.000]  是充滿了剛才我們說的活潑的盼望
[00:08:36.000 --> 00:08:38.000]  那個盼望就是
[00:08:38.000 --> 00:08:42.000]  無論最後的終結是怎樣
[00:08:42.000 --> 00:08:47.000]  他都知道他的終點會去到哪裡
[00:08:47.000 --> 00:08:51.000]  他的終點是不會停止的
[00:08:51.000 --> 00:08:53.000]  是永恆的
[00:08:53.000 --> 00:08:57.000]  這就是作者自己的盼望
[00:08:57.000 --> 00:09:01.000]  他的盼望就是他相信
[00:09:01.000 --> 00:09:04.000]  他會去到天家那裡
[00:09:04.000 --> 00:09:07.000]  他會有永恆的生命
[00:09:07.000 --> 00:09:10.000]  他會欣賞
[00:09:10.000 --> 00:09:13.000]  雖然世人覺得
[00:09:13.000 --> 00:09:15.000]  好像在集中營裡
[00:09:15.000 --> 00:09:17.000]  每樣東西都不好
[00:09:17.000 --> 00:09:19.000]  沒有希望
[00:09:19.000 --> 00:09:21.000]  但他告訴自己
[00:09:21.000 --> 00:09:23.000]  即使我死在集中營
[00:09:23.000 --> 00:09:28.000]  但我依然會有永生的盼望
[00:09:28.000 --> 00:09:33.000]  我依然可以在天上見到我的家人
[00:09:33.000 --> 00:09:38.000]  這就是作者要告訴我們的
[00:09:38.000 --> 00:09:40.000]  如果我們說
[00:09:40.000 --> 00:09:44.000]  我們的盼望不是地上的盼望
[00:09:44.000 --> 00:09:46.000]  而是天上的盼望
[00:09:46.000 --> 00:09:47.000]  你可能會說
[00:09:47.000 --> 00:09:49.000]  那是怎樣?
[00:09:49.000 --> 00:09:50.000]  如果我告訴你
[00:09:50.000 --> 00:09:55.000]  我的盼望是一定要嫁一個好的老公
[00:09:55.000 --> 00:09:57.000]  那就糟了
[00:09:57.000 --> 00:09:58.000]  對我來說
[00:09:58.000 --> 00:10:00.000]  我這一生真的很痛苦
[00:10:00.000 --> 00:10:02.000]  到現在還沒有老公
[00:10:02.000 --> 00:10:04.000]  所以我們的盼望
[00:10:04.000 --> 00:10:05.000]  彼得告訴我們
[00:10:05.000 --> 00:10:08.000]  我們的盼望是要在我們人生裡
[00:10:08.000 --> 00:10:10.000]  最痛苦的時候
[00:10:10.000 --> 00:10:14.000]  依然能夠過得去
[00:10:14.000 --> 00:10:18.000]  依然能夠靠主過得去
[00:10:18.000 --> 00:10:20.000]  你說那是什麼?
[00:10:20.000 --> 00:10:22.000]  我現在呢
[00:10:22.000 --> 00:10:24.000]  如果你問我的盼望
[00:10:24.000 --> 00:10:26.000]  我真的很簡單
[00:10:26.000 --> 00:10:27.000]  我可以說
[00:10:27.000 --> 00:10:28.000]  我的盼望
[00:10:28.000 --> 00:10:29.000]  我跟自己說
[00:10:29.000 --> 00:10:30.000]  跟神說
[00:10:30.000 --> 00:10:34.000]  我希望我學清這群年輕人
[00:10:34.000 --> 00:10:36.000]  最簡單的一件事
[00:10:36.000 --> 00:10:39.000]  就是全部都可以信主受浸
[00:10:39.000 --> 00:10:41.000]  這是我對你們的盼望
[00:10:41.000 --> 00:10:42.000]  又或者
[00:10:42.000 --> 00:10:43.000]  你說
[00:10:43.000 --> 00:10:44.000]  這麼差勁
[00:10:44.000 --> 00:10:46.000]  你的盼望就是這麼簡單?
[00:10:46.000 --> 00:10:47.000]  高深一點
[00:10:47.000 --> 00:10:49.000]  或者我的盼望是
[00:10:49.000 --> 00:10:51.000]  在你們的中間裡
[00:10:51.000 --> 00:10:53.000]  出五個傳道人
[00:10:53.000 --> 00:10:54.000]  這個盼望
[00:10:54.000 --> 00:10:57.000]  是不是層次高了一點?
[00:10:57.000 --> 00:11:01.000]  這個盼望不是會落空的
[00:11:01.000 --> 00:11:03.000]  我又覺得
[00:11:03.000 --> 00:11:06.000]  神又真的會在你們生命裡
[00:11:06.000 --> 00:11:09.000]  慢慢地動功
[00:11:09.000 --> 00:11:12.000]  其實盼望是告訴我們
[00:11:12.000 --> 00:11:15.000]  當我們每一個人在苦難當中
[00:11:15.000 --> 00:11:19.000]  是要面對我們人生的必然性
[00:11:19.000 --> 00:11:22.000]  什麼的必然性?
[00:11:22.000 --> 00:11:26.000]  我們人生最後會是怎樣的呢?
[00:11:26.000 --> 00:11:28.000]  人生最後
[00:11:28.000 --> 00:11:30.000]  去到盡頭
[00:11:30.000 --> 00:11:35.000]  我們就好像每一晚睡覺的時候
[00:11:35.000 --> 00:11:38.000]  死了
[00:11:38.000 --> 00:11:41.000]  有時候我每一次去完安息禮拜
[00:11:41.000 --> 00:11:45.000]  當我睡覺的時候
[00:11:45.000 --> 00:11:46.000]  我會想
[00:11:46.000 --> 00:11:47.000]  去完安息禮拜
[00:11:47.000 --> 00:11:51.000]  你都會見到過世的人
[00:11:51.000 --> 00:11:52.000]  睡在那裡
[00:11:52.000 --> 00:11:54.000]  我自己也會想
[00:11:54.000 --> 00:11:57.000]  當時如果自己睡在棺木裡
[00:11:57.000 --> 00:11:59.000]  其實跟睡覺一樣
[00:11:59.000 --> 00:12:01.000]  都是看著上面
[00:12:01.000 --> 00:12:03.000]  我不知道你們有沒有想過這個
[00:12:03.000 --> 00:12:06.000]  你們會不會覺得死亡跟你們很遠
[00:12:06.000 --> 00:12:10.000]  我又看看你們今晚自己想一下
[00:12:10.000 --> 00:12:12.000]  到底為什麼
[00:12:12.000 --> 00:12:14.000]  第二個問題
[00:12:14.000 --> 00:12:18.000]  為什麼我們要活潑的盼望?
[00:12:18.000 --> 00:12:22.000]  因為我們知道人生會有苦難
[00:12:22.000 --> 00:12:23.000]  有終結
[00:12:23.000 --> 00:12:25.000]  所以我們需要盼望
[00:12:25.000 --> 00:12:28.000]  到底什麼是活潑的盼望呢?
[00:12:28.000 --> 00:12:29.000]  活潑的盼望
[00:12:29.000 --> 00:12:31.000]  剛才你們一路唱歌都聽到
[00:12:31.000 --> 00:12:33.000]  Living Hope
[00:12:33.000 --> 00:12:35.000]  是一路一路繼續的
[00:12:35.000 --> 00:12:38.000]  它不是站在那裡
[00:12:38.000 --> 00:12:41.000]  或者是垂死的盼望
[00:12:41.000 --> 00:12:44.000]  又或者是假的盼望
[00:12:44.000 --> 00:12:47.000]  它是真真實實在我們生命裡面
[00:12:47.000 --> 00:12:51.000]  一路一路帶領著我們
[00:12:51.000 --> 00:12:55.000]  人活著是需要有希望這樣活下去
[00:12:55.000 --> 00:12:58.000]  我不知道你們剛才不唱歌的時候
[00:12:58.000 --> 00:13:00.000]  有沒有留心到歌詞
[00:13:00.000 --> 00:13:05.000]  它說什麼才是我們最活潑的盼望呢?
[00:13:05.000 --> 00:13:09.000]  剛才歌詞已經告訴我們了
[00:13:09.000 --> 00:13:13.000]  Jesus Christ是我們的Living Hope
[00:13:13.000 --> 00:13:17.000]  所以在這個活潑的盼望之下
[00:13:17.000 --> 00:13:21.000]  它說到我們所得的基業
[00:13:21.000 --> 00:13:23.000]  在天上的基業
[00:13:23.000 --> 00:13:25.000]  是不能扭壞、不能玷污
[00:13:25.000 --> 00:13:28.000]  也不能夠衰殘
[00:13:28.000 --> 00:13:32.000]  在地上的一切都會壞
[00:13:32.000 --> 00:13:35.000]  一切都會被玷污
[00:13:35.000 --> 00:13:37.000]  縱使神給了我們
[00:13:37.000 --> 00:13:39.000]  明明是告訴我們
[00:13:39.000 --> 00:13:43.000]  那一切是應該純潔無瑕的
[00:13:43.000 --> 00:13:45.000]  比如婚姻
[00:13:45.000 --> 00:13:48.000]  應該是一段很神聖的婚姻
[00:13:48.000 --> 00:13:53.000]  但總有人會犯罪、出軌
[00:13:53.000 --> 00:13:56.000]  都會被玷污
[00:13:56.000 --> 00:13:59.000]  衰殘我們的身體
[00:13:59.000 --> 00:14:01.000]  也是一天一天
[00:14:01.000 --> 00:14:04.000]  每一天都會步向衰殘
[00:14:04.000 --> 00:14:07.000]  所以彼得在這裡告訴我們
[00:14:07.000 --> 00:14:11.000]  活潑的盼望並不是世上的事物
[00:14:11.000 --> 00:14:15.000]  而是天上為我們永存的改造
[00:14:15.000 --> 00:14:17.000]  改造一份基業
[00:14:17.000 --> 00:14:20.000]  所以他告訴我們
[00:14:20.000 --> 00:14:25.000]  這就是我們所要的盼望
[00:14:25.000 --> 00:14:28.000]  這份盼望在人生中
[00:14:28.000 --> 00:14:33.000]  可能你覺得是佔很少的部分
[00:14:33.000 --> 00:14:36.000]  但當你回望一下
[00:14:36.000 --> 00:14:38.000]  在你的生命中
[00:14:38.000 --> 00:14:43.000]  每一刻其實你都要盼望
[00:14:43.000 --> 00:14:45.000]  你都要有希望
[00:14:45.000 --> 00:14:48.000]  如果你沒有這份希望
[00:14:48.000 --> 00:14:53.000]  你就會永遠停滯在一個階段
[00:14:53.000 --> 00:14:56.000]  不會向前走
[00:14:56.000 --> 00:15:01.000]  最後怎樣才能活出這份盼望呢?
[00:15:01.000 --> 00:15:02.000]  他告訴我們
[00:15:02.000 --> 00:15:05.000]  在第八至九節這樣說
[00:15:05.000 --> 00:15:17.000]  「你們雖然沒見過他,卻是愛他,如今雖不得看見,卻因信他,就有說不出來的滿有榮光的大喜樂。」
[00:15:17.000 --> 00:15:20.000]  我不知道到你現在這個歲數
[00:15:20.000 --> 00:15:24.000]  你還是不是覺得我沒見過的東西
[00:15:24.000 --> 00:15:27.000]  我不會相信呢?
[00:15:27.000 --> 00:15:29.000]  我有一個兒生
[00:15:29.000 --> 00:15:31.000]  我不知道他有沒有跟你說過
[00:15:31.000 --> 00:15:33.000]  他在五歲的時候
[00:15:33.000 --> 00:15:37.000]  回來兒童主義學的鼠尾聖經班VBS
[00:15:37.000 --> 00:15:40.000]  我們每一次最後都會呼召
[00:15:40.000 --> 00:15:43.000]  問你信不信主
[00:15:43.000 --> 00:15:47.000]  那次我也是照樣問
[00:15:47.000 --> 00:15:49.000]  我看到我兒生
[00:15:49.000 --> 00:15:50.000]  那時候他升高班
[00:15:50.000 --> 00:15:52.000]  兒生很不給面子
[00:15:52.000 --> 00:15:53.000]  不舉手
[00:15:53.000 --> 00:15:54.000]  不相信主
[00:15:54.000 --> 00:15:56.000]  姨媽站在那裡不相信主
[00:15:56.000 --> 00:16:00.000]  於是那天完結之後
[00:16:00.000 --> 00:16:01.000]  我當然第一句問他
[00:16:01.000 --> 00:16:03.000]  為什麼剛才不舉手
[00:16:03.000 --> 00:16:05.000]  他說你問我信不信耶穌
[00:16:05.000 --> 00:16:06.000]  我都沒見過
[00:16:06.000 --> 00:16:07.000]  我怎樣相信
[00:16:07.000 --> 00:16:10.000]  你跟媽媽都說要信耶穌
[00:16:10.000 --> 00:16:13.000]  但我又不知道耶穌是誰
[00:16:13.000 --> 00:16:16.000]  其實我覺得他也挺有道理
[00:16:16.000 --> 00:16:17.000]  他只有五歲
[00:16:17.000 --> 00:16:19.000]  沒見過當然不相信
[00:16:19.000 --> 00:16:20.000]  因為我們有教他
[00:16:20.000 --> 00:16:24.000]  不要相信那些帶他去街上的人
[00:16:24.000 --> 00:16:25.000]  陌生人
[00:16:25.000 --> 00:16:28.000]  他都沒見過就要去相信
[00:16:28.000 --> 00:16:31.000]  我們做大人很矛盾
[00:16:31.000 --> 00:16:33.000]  但他現在八歲
[00:16:33.000 --> 00:16:37.000]  他有一天跟我說
[00:16:37.000 --> 00:16:39.000]  姨媽我信有耶穌了
[00:16:39.000 --> 00:16:41.000]  我說很奇怪
[00:16:41.000 --> 00:16:43.000]  我說為什麼你信耶穌
[00:16:43.000 --> 00:16:44.000]  你看到他嗎
[00:16:44.000 --> 00:16:46.000]  他說不是
[00:16:46.000 --> 00:16:51.000]  他說我試過兩次祈禱
[00:16:51.000 --> 00:16:52.000]  他聽到
[00:16:52.000 --> 00:16:54.000]  我猜他真的在
[00:16:54.000 --> 00:16:56.000]  我問他為什麼
[00:16:56.000 --> 00:16:58.000]  他是什麼
[00:16:58.000 --> 00:16:59.000]  其實小朋友很單純
[00:16:59.000 --> 00:17:00.000]  他告訴我
[00:17:00.000 --> 00:17:02.000]  有一次他去旅行
[00:17:02.000 --> 00:17:04.000]  下很大雨
[00:17:04.000 --> 00:17:06.000]  之前那晚下很大雨
[00:17:06.000 --> 00:17:08.000]  他說我很想去旅行
[00:17:08.000 --> 00:17:10.000]  於是他說去祈禱
[00:17:10.000 --> 00:17:11.000]  跟他爸爸媽媽祈禱
[00:17:11.000 --> 00:17:13.000]  第二天沒有下雨
[00:17:13.000 --> 00:17:15.000]  陽光普照
[00:17:15.000 --> 00:17:18.000]  他覺得神是聽他的禱告
[00:17:18.000 --> 00:17:21.000]  小朋友就是這麼單純
[00:17:21.000 --> 00:17:23.000]  其實我也很相信
[00:17:23.000 --> 00:17:27.000]  我們如果有這麼單純的心
[00:17:27.000 --> 00:17:29.000]  我們就能夠活出
[00:17:29.000 --> 00:17:33.000]  我們那份活潑的盼望
[00:17:33.000 --> 00:17:38.000]  如果我們只是去計較地上
[00:17:38.000 --> 00:17:40.000]  那種會令人扭壞
[00:17:40.000 --> 00:17:43.000]  會令人變質的盼望
[00:17:43.000 --> 00:17:47.000]  我們必定會令自己失望
[00:17:47.000 --> 00:17:50.000]  以及會令自己很不開心
[00:17:50.000 --> 00:17:55.000]  我想介紹一個年青人給大家認識
[00:17:55.000 --> 00:17:58.000]  我當時是
[00:17:58.000 --> 00:18:01.000]  他22歲的時候認識他
[00:18:01.000 --> 00:18:05.000]  他來港福堂講他的見證
[00:18:05.000 --> 00:18:07.000]  很感動
[00:18:07.000 --> 00:18:09.000]  我很想給你們看看
[00:18:09.000 --> 00:18:13.000]  今天他已經去了一個很特別的地方
[00:18:13.000 --> 00:18:15.000]  這是什麼地方呢?
[00:18:15.000 --> 00:18:17.000]  你們自己看看
[00:18:17.000 --> 00:18:20.000]  腦出血可能對病人來說
[00:18:20.000 --> 00:18:21.000]  是一件很舒服的事
[00:18:21.000 --> 00:18:23.000]  因為你很舒服地離開
[00:18:23.000 --> 00:18:26.000]  但對家人、朋友來說
[00:18:26.000 --> 00:18:29.000]  是一件很差的事
[00:18:29.000 --> 00:18:31.000]  因為你突然離開
[00:18:31.000 --> 00:18:32.000]  那我舒服去嗎?
[00:18:32.000 --> 00:18:36.000]  還是跟爸爸媽媽說再見才去呢?
[00:18:36.000 --> 00:18:38.000]  有一點矛盾
[00:18:38.000 --> 00:18:41.000]  真的不知道明天會發生什麼事
[00:18:41.000 --> 00:18:44.000]  能否打開眼睛也不知道
[00:18:44.000 --> 00:18:46.000]  我真的每天都倚靠他
[00:18:46.000 --> 00:18:50.000]  23歲對很多人來說
[00:18:50.000 --> 00:18:52.000]  可能只是人生的開始
[00:18:52.000 --> 00:18:54.000]  但對陳仲熙來說
[00:18:54.000 --> 00:18:56.000]  隨時會是人生的終結
[00:18:56.000 --> 00:19:00.000]  2012年他在美國讀大學三年級的時候
[00:19:00.000 --> 00:19:03.000]  發現幻想第四期的神經無細胞瘤
[00:19:05.000 --> 00:19:10.000]  我在21歲的時候被診斷有第四期
[00:19:10.000 --> 00:19:13.000]  英文叫Neoplastoma
[00:19:13.000 --> 00:19:16.000]  中文叫神經無細胞瘤
[00:19:16.000 --> 00:19:19.000]  是一種罕有的癌症
[00:19:19.000 --> 00:19:22.000]  通常是在0至5歲的嬰兒
[00:19:22.000 --> 00:19:25.000]  小童才會有的癌症
[00:19:25.000 --> 00:19:29.000]  一開始眼睛就都瘀青了
[00:19:29.000 --> 00:19:32.000]  慢慢淋巴開始腫脛這些位置
[00:19:32.000 --> 00:19:35.000]  淋巴腫了這麼大顆
[00:19:35.000 --> 00:19:37.000]  血小斑是正常的十分之一
[00:19:37.000 --> 00:19:39.000]  紅血球是正常的一半
[00:19:39.000 --> 00:19:41.000]  在美國醫治了一個月
[00:19:41.000 --> 00:19:45.000]  做了五次化療、手術、電療
[00:19:45.000 --> 00:19:48.000]  仲熙自小就跟父母回教會
[00:19:48.000 --> 00:19:50.000]  很小就被愛包圍
[00:19:50.000 --> 00:19:53.000]  信仰的種子很早就埋藏在心
[00:19:53.000 --> 00:19:56.000]  2007年他去到美國加州讀書
[00:19:56.000 --> 00:19:59.000]  更切實感受到信徒的愛
[00:20:01.000 --> 00:20:04.000]  去到一間很好的基督教學校
[00:20:04.000 --> 00:20:07.000]  接觸了很多基督教的朋友
[00:20:07.000 --> 00:20:11.000]  這麼多誠心的基督徒環繞著我
[00:20:11.000 --> 00:20:16.000]  我就慢慢思考
[00:20:16.000 --> 00:20:20.000]  為什麼你這麼好?
[00:20:20.000 --> 00:20:22.000]  在哪裡不同呢?
[00:20:22.000 --> 00:20:24.000]  我就很想找這個答案
[00:20:24.000 --> 00:20:25.000]  回到很多教會
[00:20:25.000 --> 00:20:27.000]  接觸到很多活動
[00:20:27.000 --> 00:20:29.000]  有機會經歷了神
[00:20:29.000 --> 00:20:32.000]  對他越來越有信心
[00:20:32.000 --> 00:20:35.000]  一次留宿在牧師的家
[00:20:35.000 --> 00:20:37.000]  令仲熙決志信主
