
[00:00:00.000 --> 00:00:02.000]  頂姐妹 新年夢福
[00:02:55.000 --> 00:02:57.000]  待會我會多說一些這些背景
[00:02:57.000 --> 00:03:01.000]  但給大家稍微有一點了解
[00:03:01.000 --> 00:03:05.000]  這個也是仕美娜教會的一個遺跡
[00:03:05.000 --> 00:03:09.000]  這個遺跡我們看背後就是他們很著名的
[00:03:09.000 --> 00:03:11.000]  他們那個城市的一個山
[00:03:11.000 --> 00:03:15.000]  這個山上他們也留下了一些古蹟
[00:03:15.000 --> 00:03:18.000]  就是他們昔日這些所謂政府
[00:03:18.000 --> 00:03:26.000]  當時那些政府的很多行政建造
[00:03:26.000 --> 00:03:30.000]  當然今時今日有很多拆了再重建
[00:03:30.000 --> 00:03:34.000]  但昔日你就可以有一個印象
[00:03:34.000 --> 00:03:36.000]  你看他們那個山的時候
[00:03:36.000 --> 00:03:45.000]  其實這個城背後這些山就是一些政府的建築
[00:03:45.000 --> 00:03:48.000]  他們當時如果有油燈的話
[00:03:48.000 --> 00:03:50.000]  也都在燃亮
[00:03:50.000 --> 00:03:55.000]  燃亮的時候就好像一個皇冠圍繞著
[00:03:55.000 --> 00:03:58.000]  所以你遠看在晚上的時候
[00:03:58.000 --> 00:04:00.000]  就好像閃閃生輝
[00:04:00.000 --> 00:04:02.000]  就好像皇冠裏面的寶石
[00:04:02.000 --> 00:04:07.000]  所以有很多人都形容仕美娜是一個很美麗的
[00:04:07.000 --> 00:04:08.000]  不單止是一個港口
[00:04:08.000 --> 00:04:10.000]  她是一個美麗之都
[00:04:10.000 --> 00:04:14.000]  她也是今時今日可以說是七教會裏面
[00:04:14.000 --> 00:04:18.000]  遺跡保存得相當好的一個城市
[00:04:18.000 --> 00:04:24.000]  她也都仍然存在土耳其這個境域裏面
[00:04:24.000 --> 00:04:25.000]  第三大城市
[00:04:25.000 --> 00:04:32.000]  不過今天她的名字就在奧塔曼的奧特曼的帝國
[00:04:32.000 --> 00:04:33.000]  就已經改了名字
[00:04:33.000 --> 00:04:34.000]  就叫做Ismir
[00:04:34.000 --> 00:04:39.000]  這個字
[00:04:39.000 --> 00:04:41.000]  我們要讀今天的經文之先
[00:04:41.000 --> 00:04:43.000]  我們再次有一個祈禱
[00:04:43.000 --> 00:04:45.000]  天父求你開我們的眼睛
[00:04:45.000 --> 00:04:47.000]  打開我們的耳朵
[00:04:47.000 --> 00:04:50.000]  給講的聽的我們同感一靈
[00:04:50.000 --> 00:04:51.000]  同德造就
[00:04:51.000 --> 00:04:54.000]  也都讓我們的心對準主
[00:04:54.000 --> 00:04:57.000]  我們在這個變幻莫測的世代
[00:04:57.000 --> 00:04:59.000]  很急速有很多的轉變
[00:04:59.000 --> 00:05:01.000]  但我們知道一件事
[00:05:01.000 --> 00:05:03.000]  你必然要再來
[00:05:03.000 --> 00:05:05.000]  求主給我們警醒緊守
[00:05:05.000 --> 00:05:08.000]  我們地上的教會每一間都能夠復興
[00:05:08.000 --> 00:05:11.000]  再一次燃點我們愛神愛人的心
[00:05:11.000 --> 00:05:14.000]  主要給我們履行聖徒的責任
[00:05:14.000 --> 00:05:18.000]  求主幫助我們下去的時間
[00:05:18.000 --> 00:05:19.000]  你親自帶領我們
[00:05:19.000 --> 00:05:21.000]  同心禱告奉主名求
[00:05:21.000 --> 00:05:22.000]  阿們
[00:05:22.000 --> 00:05:25.000]  我們來看第一段經文
[00:05:25.000 --> 00:05:29.000]  這段經文在第八到十一節
[00:05:29.000 --> 00:05:32.000]  可以說是這七教會書信裏面
[00:05:32.000 --> 00:05:34.000]  最短的一封信
[00:05:34.000 --> 00:05:36.000]  但裏面講的
[00:05:36.000 --> 00:05:38.000]  讓我們看見
[00:05:38.000 --> 00:05:40.000]  善妹娜在主耶穌心目中
[00:05:40.000 --> 00:05:43.000]  是佔了極其重要的位置
[00:05:43.000 --> 00:05:45.000]  因為他們在患難裏頭
[00:05:45.000 --> 00:05:48.000]  仍然是持守信仰
[00:05:48.000 --> 00:05:50.000]  我們一起來讀
[00:05:50.000 --> 00:05:54.000]  你要寫信給善妹娜教會的使者說
[00:05:54.000 --> 00:05:56.000]  那首先沒後的
[00:05:56.000 --> 00:05:58.000]  死過又活了的
[00:05:58.000 --> 00:05:59.000]  這樣說
[00:05:59.000 --> 00:06:02.000]  我知道你的患難和貧窮
[00:06:02.000 --> 00:06:05.000]  其實你卻是富足的
[00:06:05.000 --> 00:06:08.000]  也知道那自稱是猶太人的
[00:06:08.000 --> 00:06:10.000]  所說誹謗的話
[00:06:10.000 --> 00:06:12.000]  其實他們不是猶太人
[00:06:12.000 --> 00:06:15.000]  而是撒旦會堂的人
[00:06:15.000 --> 00:06:18.000]  在這裏我們來看看
[00:06:18.000 --> 00:06:21.000]  主耶穌怎樣來自我介紹呢?
[00:06:21.000 --> 00:06:23.000]  那首先沒後的
[00:06:23.000 --> 00:06:25.000]  其實在第一章也出現過
[00:06:25.000 --> 00:06:27.000]  我們這位主
[00:06:27.000 --> 00:06:29.000]  祂是統管萬有
[00:06:29.000 --> 00:06:31.000]  祂由色在、金在
[00:06:31.000 --> 00:06:34.000]  以至永在的傳能者
[00:06:34.000 --> 00:06:36.000]  但祂另外一個介紹
[00:06:36.000 --> 00:06:38.000]  是很有意思的
[00:06:38.000 --> 00:06:43.000]  祂是說到死過又活了的
[00:06:43.000 --> 00:06:44.000]  是對善妹娜
[00:06:44.000 --> 00:06:46.000]  每一個弟兄姊妹來講
[00:06:46.000 --> 00:06:52.000]  耶穌正正是要很鄭重地提醒他們
[00:06:52.000 --> 00:06:55.000]  人子都曾經面對過
[00:06:55.000 --> 00:06:56.000]  好像你們的逼迫
[00:06:56.000 --> 00:06:58.000]  甚至死亡
[00:06:58.000 --> 00:07:00.000]  但死亡不是那個終點
[00:07:00.000 --> 00:07:02.000]  人子死了
[00:07:02.000 --> 00:07:04.000]  但他卻從死裡復活
[00:07:04.000 --> 00:07:07.000]  這帶給我們真正的永恆的盼望
[00:07:07.000 --> 00:07:09.000]  所以善妹娜的教會
[00:07:09.000 --> 00:07:11.000]  本身他們這個名字
[00:07:11.000 --> 00:07:14.000]  就已經帶出一個受苦的意思
[00:07:14.000 --> 00:07:18.000]  因為善妹娜的直譯是一個末曰
[00:07:18.000 --> 00:07:24.000]  末曰就是他們昔日正在開花的末曰樹
[00:07:24.000 --> 00:07:27.000]  那些樹皮會被人剝下來
[00:07:27.000 --> 00:07:29.000]  然後壓碎
[00:07:29.000 --> 00:07:32.000]  然後他們會製成一些香料和香膏
[00:07:32.000 --> 00:07:34.000]  包括可以用來
[00:07:34.000 --> 00:07:38.000]  那些屍體都可以被分香
[00:07:38.000 --> 00:07:40.000]  所以我們在這裡看見
[00:07:40.000 --> 00:07:43.000]  善妹娜教會遭遇各樣的苦難和迫害
[00:07:43.000 --> 00:07:46.000]  但在當地他們卻要散發出
[00:07:46.000 --> 00:07:49.000]  耶穌基督這一份的香氣
[00:07:49.000 --> 00:07:52.000]  這裡所說的
[00:07:52.000 --> 00:07:56.000]  說到他們的患難和貧窮
[00:07:56.000 --> 00:07:59.000]  既然我剛才說這個城市
[00:07:59.000 --> 00:08:02.000]  是一個很經濟蓬勃的海港城
[00:08:02.000 --> 00:08:05.000]  按道理不會窮到哪裡去
[00:08:05.000 --> 00:08:10.000]  我們看回背景
[00:08:10.000 --> 00:08:13.000]  我們就知道為什麼會貧窮
[00:08:13.000 --> 00:08:17.000]  甚至包括那些做生意的人
[00:08:17.000 --> 00:08:20.000]  本來是可以生財有道的
[00:08:20.000 --> 00:08:22.000]  在這個城市應該賺很多錢
[00:08:22.000 --> 00:08:25.000]  為什麼他們都變得貧窮呢
[00:08:25.000 --> 00:08:30.000]  原因就是要知道他們當時所受的迫害
[00:08:30.000 --> 00:08:31.000]  那個厲害
[00:08:31.000 --> 00:08:33.000]  他們是付代價的
[00:08:33.000 --> 00:08:36.000]  這裡要說多一點背景給大家知道
[00:08:36.000 --> 00:08:37.000]  因為這裡說
[00:08:37.000 --> 00:08:40.000]  這些猶太人所說的誹謗的話
[00:08:40.000 --> 00:08:43.000]  然後又說他們不是猶太人
[00:08:43.000 --> 00:08:45.000]  是撒旦會堂的人
[00:08:45.000 --> 00:08:47.000]  其實說的是什麼呢
[00:08:47.000 --> 00:08:50.000]  其實說的不是反猶太人主義
[00:08:50.000 --> 00:08:54.000]  這裡是說針對保羅在各處建立的教會
[00:08:54.000 --> 00:08:57.000]  而當時一直有很多
[00:08:57.000 --> 00:08:59.000]  你看《使徒行傳》就看到
[00:08:59.000 --> 00:09:02.000]  這些猶太人在耶路撒冷一直追蹤保羅
[00:09:02.000 --> 00:09:03.000]  他去到哪裡
[00:09:03.000 --> 00:09:05.000]  他們跟著他去到哪裡
[00:09:05.000 --> 00:09:07.000]  就慫恿那個城市的人
[00:09:07.000 --> 00:09:09.000]  不要聽保羅所說的
[00:09:09.000 --> 00:09:12.000]  這位主耶穌死而復活的道
[00:09:12.000 --> 00:09:16.000]  他說你們是背棄了摩西的律法
[00:09:16.000 --> 00:09:19.000]  因為他教的那些愛邦人不用守國禮
[00:09:19.000 --> 00:09:21.000]  你信耶穌就行了
[00:09:21.000 --> 00:09:24.000]  所以這些是猶太教裡面
[00:09:24.000 --> 00:09:30.000]  一些非常保守的猶太主義的猶太人
[00:09:30.000 --> 00:09:34.000]  但他們用的招數就很特別
[00:09:34.000 --> 00:09:37.000]  因為他們知道就這樣來指控保羅
[00:09:37.000 --> 00:09:39.000]  都靠他們沒有辦法
[00:09:39.000 --> 00:09:42.000]  他們要將保羅承之於法
[00:09:42.000 --> 00:09:45.000]  唯有用政治的罪名
[00:09:45.000 --> 00:09:48.000]  他們必須借刀殺人
[00:09:48.000 --> 00:09:51.000]  透過羅馬政府來迫害
[00:09:51.000 --> 00:09:53.000]  不單止保羅
[00:09:53.000 --> 00:09:55.000]  還要迫害教會
[00:09:55.000 --> 00:10:00.000]  在當時的背景原來是這樣的
[00:10:00.000 --> 00:10:05.000]  羅馬帝國因為拜很多不同的神明
[00:10:05.000 --> 00:10:10.000]  所以他們容許這些猶太人
[00:10:10.000 --> 00:10:13.000]  他們在羅馬帝國有兩個特權
[00:10:13.000 --> 00:10:16.000]  可以在耶路撒冷家鄉以外的地區
[00:10:16.000 --> 00:10:19.000]  敬拜自己的耶和華
[00:10:19.000 --> 00:10:23.000]  所以他們到處都有猶太人的會堂
[00:10:23.000 --> 00:10:29.000]  第二就是在凱撒皇帝的廟裡
[00:10:29.000 --> 00:10:32.000]  他們只需尊敬皇帝之禮
[00:10:32.000 --> 00:10:37.000]  而不需要上香敬拜
[00:10:37.000 --> 00:10:40.000]  這兩個特權就很重要
[00:10:40.000 --> 00:10:42.000]  因為對於猶太人來說
[00:10:42.000 --> 00:10:45.000]  除了要我們不能有別的神
[00:10:45.000 --> 00:10:48.000]  但在公元前二十多年的時候
[00:10:48.000 --> 00:10:51.000]  當時羅馬的皇帝奧古士督
[00:10:51.000 --> 00:10:54.000]  即是耶穌出世的年代的羅馬王
[00:10:54.000 --> 00:10:58.000]  他已經建了一個奧古士督的神廟
[00:10:58.000 --> 00:11:02.000]  要求羅馬帝國所有的神明
[00:11:02.000 --> 00:11:08.000]  要稱呼羅馬奧古士督的王為主
[00:11:08.000 --> 00:11:10.000]  為上帝
[00:11:10.000 --> 00:11:12.000]  這樣去敬拜
[00:11:12.000 --> 00:11:15.000]  對於猶太人來說這是違背他們的信仰
[00:11:15.000 --> 00:11:19.000]  但現在猶太人怎樣借刀殺人呢
[00:11:19.000 --> 00:11:21.000]  他們就去告官府
[00:11:21.000 --> 00:11:26.000]  說保羅傳不同猶太人的信仰
[00:11:26.000 --> 00:11:28.000]  傳一個耶穌
[00:11:28.000 --> 00:11:30.000]  這些耶穌仔 耶穌女
[00:11:30.000 --> 00:11:32.000]  你抓了他們就對了
[00:11:32.000 --> 00:11:34.000]  所以他們是沒有特權
[00:11:34.000 --> 00:11:36.000]  沒有猶太人的特權
[00:11:36.000 --> 00:11:39.000]  有會堂的敬拜我們的耶和華
[00:11:39.000 --> 00:11:42.000]  他們每逢主日去敬拜
[00:11:42.000 --> 00:11:44.000]  他們就是犯了法
[00:11:44.000 --> 00:11:49.000]  然後他們拒絕在凱撒廟中上香獻祭
[00:11:49.000 --> 00:11:51.000]  你更加可以抓他們
[00:11:51.000 --> 00:11:53.000]  大家明白了
[00:11:53.000 --> 00:11:56.000]  這真是很狡猾
[00:11:56.000 --> 00:11:57.000]  這班猶太人
[00:11:57.000 --> 00:11:59.000]  但他們的狡猾背後
[00:11:59.000 --> 00:12:01.000]  其實是撒旦
[00:12:01.000 --> 00:12:04.000]  在這班宗教領袖的心裏
[00:12:04.000 --> 00:12:08.000]  來作此作俑者
[00:12:08.000 --> 00:12:11.000]  我們看到作一個真正的門徒
[00:12:11.000 --> 00:12:12.000]  真是負代價的
[00:12:12.000 --> 00:12:14.000]  救恩是白白的
[00:12:14.000 --> 00:12:15.000]  但我們跟隨主
[00:12:15.000 --> 00:12:16.000]  你發覺當時
[00:12:16.000 --> 00:12:19.000]  善滿娜的這些甚至有錢的信徒
[00:12:19.000 --> 00:12:20.000]  他們財產被充公
[00:12:20.000 --> 00:12:22.000]  因為社會的排斥
[00:12:22.000 --> 00:12:24.000]  他們不容易去謀生
[00:12:24.000 --> 00:12:30.000]  在這班迫害他們的人的背後
[00:12:30.000 --> 00:12:33.000]  其實就是撒旦在這裏工作
[00:12:33.000 --> 00:12:35.000]  我們有合理的推斷
[00:12:35.000 --> 00:12:38.000]  保羅極之有可能
[00:12:38.000 --> 00:12:41.000]  在他三年留在爾忽所的時候
[00:12:41.000 --> 00:12:43.000]  他去到周邊的城市
[00:12:43.000 --> 00:12:45.000]  都一樣傳道
[00:12:45.000 --> 00:12:47.000]  所以包括善滿娜
[00:12:47.000 --> 00:12:49.000]  所以這是很合理的一個推斷
[00:12:49.000 --> 00:12:51.000]  善滿娜是曾經
[00:12:51.000 --> 00:12:53.000]  這些弟兄姊妹
[00:12:53.000 --> 00:12:57.000]  就算沒有親耳聽到保羅的教訓
[00:12:57.000 --> 00:13:00.000]  都一定會接觸到保羅的書信
[00:13:00.000 --> 00:13:04.000]  所以這個在我們今天的理解下
[00:13:04.000 --> 00:13:05.000]  你發覺善滿娜的弟兄姊妹
[00:13:05.000 --> 00:13:07.000]  很正
[00:13:07.000 --> 00:13:09.000]  他們在迫害裏面
[00:13:09.000 --> 00:13:10.000]  因為他們信仰
[00:13:10.000 --> 00:13:11.000]  有根有記
[00:13:11.000 --> 00:13:13.000]  他們不是隨流失去
[00:13:13.000 --> 00:13:16.000]  不是隨時改口風
[00:13:16.000 --> 00:13:18.000]  我們一起看看他們怎樣
[00:13:18.000 --> 00:13:20.000]  面對那個考驗
[00:13:20.000 --> 00:13:22.000]  你將要受的苦
[00:13:22.000 --> 00:13:23.000]  你不用怕
[00:13:23.000 --> 00:13:24.000]  看啊
[00:13:24.000 --> 00:13:27.000]  魔鬼要擺你們中間幾個人
[00:13:27.000 --> 00:13:28.000]  下在牢裏
[00:13:28.000 --> 00:13:30.000]  使你們受考驗
[00:13:30.000 --> 00:13:32.000]  你們遭遇苦難十日
[00:13:32.000 --> 00:13:34.000]  你務要至死忠心
[00:13:34.000 --> 00:13:37.000]  我就賜給你那生命的冠冕
[00:13:37.000 --> 00:13:40.000]  凡有耳朵的都應當聽
[00:13:40.000 --> 00:13:43.000]  聖靈向宗教會所說的話
[00:13:43.000 --> 00:13:47.000]  得聖的必不受第二次死的害
[00:13:47.000 --> 00:13:51.000]  這裏是一個很清楚的
[00:13:51.000 --> 00:13:55.000]  鼓勵安慰善滿娜
[00:13:55.000 --> 00:13:57.000]  你們當中會有幾個人
[00:13:57.000 --> 00:13:59.000]  迫害你的人背後
[00:13:59.000 --> 00:14:03.000]  真正的使用者是魔鬼他自己
[00:14:03.000 --> 00:14:05.000]  他要來到你們中間
[00:14:05.000 --> 00:14:06.000]  不是全部
[00:14:06.000 --> 00:14:07.000]  是幾個人
[00:14:07.000 --> 00:14:11.000]  但這個考驗是上帝容許
[00:14:11.000 --> 00:14:14.000]  而且上帝是有一個限定的時間
[00:14:14.000 --> 00:14:16.000]  你說十日有多久呢
[00:14:16.000 --> 00:14:19.000]  有些解經的聖經學者
[00:14:19.000 --> 00:14:23.000]  他們會覺得這是指一個短時間
[00:14:23.000 --> 00:14:26.000]  不一定是十日
[00:14:26.000 --> 00:14:28.000]  但亦有學者會認為
[00:14:28.000 --> 00:14:30.000]  這就好像《但義利書》裏所說
[00:14:30.000 --> 00:14:32.000]  但義利和他三個朋友
[00:14:32.000 --> 00:14:34.000]  在王的面前
[00:14:34.000 --> 00:14:36.000]  他們不吃王的膳食
[00:14:36.000 --> 00:14:38.000]  因為怕裏面吃了不潔之物
[00:14:38.000 --> 00:14:40.000]  那些肉
[00:14:40.000 --> 00:14:43.000]  所以他們求太監長容許他們
[00:14:43.000 --> 00:14:46.000]  只吃青菜白飯
[00:14:46.000 --> 00:14:48.000]  然後他們就說
[00:14:48.000 --> 00:14:51.000]  如果我們變成皮黃骨瘦
[00:14:51.000 --> 00:14:54.000]  你們才要求我們吃王的膳食
[00:14:54.000 --> 00:14:55.000]  結果十日之後
[00:14:55.000 --> 00:14:57.000]  不單止他們沒有消瘦
[00:14:57.000 --> 00:15:00.000]  他們個個都面色紅潤
[00:15:00.000 --> 00:15:01.000]  而且肥肥白白
[00:15:01.000 --> 00:15:03.000]  去到尼泊爾三面前
[00:15:03.000 --> 00:15:06.000]  這四個都是最優秀的
[00:15:06.000 --> 00:15:07.000]  被他選為
[00:15:07.000 --> 00:15:12.000]  他要特定指定去特訓他們
[00:15:12.000 --> 00:15:15.000]  他們看見上帝是很恩待
[00:15:15.000 --> 00:15:18.000]  但在這裏我也想多說一個背景給大家知道
[00:15:18.000 --> 00:15:21.000]  他們坐牢這個問題
[00:15:21.000 --> 00:15:24.000]  羅馬政府其實是很懂得
[00:15:24.000 --> 00:15:28.000]  抓這些違反法律的人去坐牢
[00:15:28.000 --> 00:15:30.000]  就是要他們信服
[00:15:30.000 --> 00:15:33.000]  而是視乎罪行的輕重
[00:15:33.000 --> 00:15:35.000]  如果罪名輕的
[00:15:35.000 --> 00:15:37.000]  刑罰就只可以罰款
[00:15:37.000 --> 00:15:38.000]  然後可以放人
[00:15:38.000 --> 00:15:39.000]  另外一些重一點的
[00:15:39.000 --> 00:15:41.000]  就放逐他們去勞改
[00:15:41.000 --> 00:15:44.000]  通常是沒收他們的財產
[00:15:44.000 --> 00:15:45.000]  但最嚴重的
[00:15:45.000 --> 00:15:48.000]  就是那些是判他們死罪
[00:15:48.000 --> 00:15:49.000]  如果判他們死罪
[00:15:49.000 --> 00:15:52.000]  那些死囚不是即時殺他
[00:15:52.000 --> 00:15:53.000]  他是怎樣呢
[00:15:53.000 --> 00:15:58.000]  是想私好營去引那些共犯
[00:15:58.000 --> 00:15:59.000]  和他一起犯法
[00:15:59.000 --> 00:16:00.000]  這些人就出現了
[00:16:00.000 --> 00:16:01.000]  要蒲頭了
[00:16:01.000 --> 00:16:03.000]  他們透過在節慶的時候
[00:16:03.000 --> 00:16:07.000]  就將這些死囚扔到鬥獸場
[00:16:07.000 --> 00:16:10.000]  任由那些獅子老虎
[00:16:10.000 --> 00:16:12.000]  吃掉他們
[00:16:12.000 --> 00:16:14.000]  這樣去娛樂那些觀眾
[00:16:14.000 --> 00:16:17.000]  或者他們去到露天的一些劇場裏面
[00:16:17.000 --> 00:16:20.000]  就上演一些悲情的慘劇
[00:16:20.000 --> 00:16:24.000]  死囚就被指派做的角色是甚麼呢
[00:16:24.000 --> 00:16:26.000]  你猜是甚麼角色
[00:16:26.000 --> 00:16:28.000]  就是被害者的角色
[00:16:28.000 --> 00:16:29.000]  被殺的
[00:16:29.000 --> 00:16:30.000]  被殺不是演戲
[00:16:30.000 --> 00:16:32.000]  他真的被殺
[00:16:32.000 --> 00:16:33.000]  因為他都死了
[00:16:33.000 --> 00:16:35.000]  所以你發覺那些死囚
[00:16:35.000 --> 00:16:38.000]  不知道他甚麼時候真的被處決
[00:16:38.000 --> 00:16:40.000]  當他們坐在監獄的時候
[00:16:40.000 --> 00:16:42.000]  他們知道他們的罪名
[00:16:42.000 --> 00:16:44.000]  如果是被判死刑的時候
[00:16:44.000 --> 00:16:46.000]  不知道是明天還是後天
[00:16:46.000 --> 00:16:51.000]  這個心理上的壓力其實是很大的
[00:16:51.000 --> 00:16:55.000]  這個就是考驗我們對上帝的信仰
[00:16:55.000 --> 00:16:58.000]  是真的還是假的
[00:16:58.000 --> 00:17:00.000]  我記得我多年前
[00:17:00.000 --> 00:17:02.000]  我在加拿大牧羊教會的時候
[00:17:02.000 --> 00:17:06.000]  有一位弟兄令我印象永遠難忘
[00:17:06.000 --> 00:17:09.000]  這個弟兄是他太太順主先
[00:17:09.000 --> 00:17:15.000]  後來他太太因為他丈夫患了癌症
[00:17:15.000 --> 00:17:17.000]  請我們為他祈禱
[00:17:17.000 --> 00:17:22.000]  他後來就服了西藥治療
[00:17:22.000 --> 00:17:24.000]  也用中藥來調理身體
[00:17:24.000 --> 00:17:25.000]  後來感謝神
[00:17:25.000 --> 00:17:26.000]  神保守他
[00:17:26.000 --> 00:17:28.000]  能夠康復
[00:17:28.000 --> 00:17:32.000]  他跟著就一直很熱心在教會追求
[00:17:32.000 --> 00:17:35.000]  讀經、祈禱、回團契、回崇拜
[00:17:35.000 --> 00:17:37.000]  還有一樣東西
[00:17:37.000 --> 00:17:39.000]  他懂得打中文字
[00:17:39.000 --> 00:17:41.000]  我打中文字很水皮
[00:17:41.000 --> 00:17:45.000]  所以我找他幫忙做那些程序表
[00:17:45.000 --> 00:17:47.000]  很感恩
[00:17:47.000 --> 00:17:50.000]  他做我們的義工風雨不改
[00:17:50.000 --> 00:17:52.000]  你知道加拿大一到冬天很冷
[00:17:52.000 --> 00:17:57.000]  他戴著手套都回教會來幫忙
[00:17:57.000 --> 00:17:59.000]  每個星期都是如是
[00:17:59.000 --> 00:18:03.000]  直到有一天他的癌症復發
[00:18:03.000 --> 00:18:07.000]  復發後我說弟兄你多休息
[00:18:07.000 --> 00:18:10.000]  我們可以找另外一些義工幫忙
[00:18:10.000 --> 00:18:14.000]  他說林牧師你讓我回來服事
[00:18:14.000 --> 00:18:16.000]  他說我一天還有氣力
[00:18:16.000 --> 00:18:18.000]  我都很想去服事神
[00:18:18.000 --> 00:18:20.000]  我被這句說話這樣說
[00:18:20.000 --> 00:18:24.000]  我就很難說不讓你去侍奉
[00:18:24.000 --> 00:18:27.000]  我心裏就很感恩
[00:18:27.000 --> 00:18:29.000]  我看見這位弟兄
[00:18:29.000 --> 00:18:35.000]  他那份愛主的心很真摯
[00:18:35.000 --> 00:18:38.000]  後來真的末期的時候
[00:18:38.000 --> 00:18:41.000]  醫生說他不能再在家裏住
[00:18:41.000 --> 00:18:43.000]  他要回到醫院
[00:18:43.000 --> 00:18:45.000]  他也沒有辦法再回教會
[00:18:45.000 --> 00:18:47.000]  我跟弟兄說
[00:18:47.000 --> 00:18:49.000]  你今天是救了
[00:18:49.000 --> 00:18:51.000]  上帝說你已經足夠了
[00:18:51.000 --> 00:18:53.000]  我去到醫院和他一起祈禱
[00:18:53.000 --> 00:18:56.000]  我說你安心在這裏等候
[00:18:56.000 --> 00:18:59.000]  上帝要行神蹟我相信可以
[00:18:59.000 --> 00:19:01.000]  但上帝認為時間到
[00:19:01.000 --> 00:19:03.000]  就要接你回到天教
[00:19:03.000 --> 00:19:05.000]  他跟我說林牧師
[00:19:05.000 --> 00:19:08.000]  我其實早就預備好了
[00:19:08.000 --> 00:19:11.000]  我其實再沒有任何的憂慮
[00:19:11.000 --> 00:19:13.000]  他說他很愛他的太太
[00:19:13.000 --> 00:19:15.000]  他有兩個兒女
[00:19:15.000 --> 00:19:17.000]  但他們已經長大了
[00:19:17.000 --> 00:19:19.000]  他沒有其他的掛念
[00:19:19.000 --> 00:19:22.000]  我幫他主持這個安息禮拜
[00:19:22.000 --> 00:19:24.000]  我心裏為這個弟兄
[00:19:24.000 --> 00:19:26.000]  我到現在都不會忘記
[00:19:26.000 --> 00:19:28.000]  他很多的片段
[00:19:28.000 --> 00:19:30.000]  就在我腦海裏面
[00:19:30.000 --> 00:19:32.000]  看到最冷的時候
[00:19:32.000 --> 00:19:35.000]  他怎樣回來教會去服侍神
