
[00:00:00.000 --> 00:00:02.720]  感恩天父上帝帶領我們相聚
[00:12:16.460 --> 00:12:18.460]  種子都是一樣
[00:12:18.460 --> 00:12:20.460]  但因著土的不同
[00:12:20.460 --> 00:12:24.460]  會有各樣反差的行為啊
[00:12:24.460 --> 00:12:25.460]  同樣
[00:12:25.460 --> 00:12:28.460]  受眾都會是有不同的
[00:12:28.460 --> 00:12:32.460]  但是訊息會有一樣的訊息出來的時候
[00:12:32.460 --> 00:12:35.460]  個人接收到了訊息的時候
[00:12:35.460 --> 00:12:40.460]  也會有不同的反饋
[00:12:40.460 --> 00:12:42.460]  在這裡呢
[00:12:42.460 --> 00:12:46.460]  如果做出了錯誤的回應的結局呢
[00:12:46.460 --> 00:12:48.460]  是要自己承受
[00:12:48.460 --> 00:12:52.460]  自己做出來的結局的後果的
[00:12:52.460 --> 00:12:54.460]  於是在這裡呢
[00:12:54.460 --> 00:12:58.460]  這個耶和華就讓他們的心乾硬啊
[00:12:58.460 --> 00:13:00.460]  就好像埃及的法老一樣
[00:13:00.460 --> 00:13:04.460]  其實已經給足了他們足夠的時間
[00:13:04.460 --> 00:13:06.460]  可以悔改了
[00:13:06.460 --> 00:13:08.460]  都沒有抓住機會
[00:13:08.460 --> 00:13:09.460]  那麼這個時候呢
[00:13:09.460 --> 00:13:12.460]  神就任憑他們乾硬吧
[00:13:12.460 --> 00:13:14.460]  為了因此這樣的乾硬呢
[00:13:14.460 --> 00:13:16.460]  就要把他們除滅
[00:13:16.460 --> 00:13:18.460]  禁備殺滅
[00:13:18.460 --> 00:13:21.460]  不謀憐憫啊
[00:13:21.460 --> 00:13:25.460]  所以這樣一個錯誤和正確的回應呢
[00:13:25.460 --> 00:13:30.460]  是以神的決定來作為的標準
[00:13:30.460 --> 00:13:32.460]  最後來決定的
[00:13:32.460 --> 00:13:36.460]  不是以人自己看為對的事來行啊
[00:13:36.460 --> 00:13:40.460]  而是明白了神的心意了以後
[00:13:40.460 --> 00:13:44.460]  照著神的心意來行的回應
[00:13:44.460 --> 00:13:46.460]  就會有各樣的結局
[00:13:46.460 --> 00:13:49.460]  當然在我們的生命裡邊
[00:13:49.460 --> 00:13:52.460]  也會要做出各樣的回應
[00:13:52.460 --> 00:13:55.460]  大家還記得在信主前的時候
[00:13:55.460 --> 00:13:58.460]  也感受到耶穌在你的心門外
[00:13:58.460 --> 00:14:00.460]  叩門的時候
[00:14:00.460 --> 00:14:02.460]  也做了那個回應嗎
[00:14:02.460 --> 00:14:04.460]  我們打開心門
[00:14:04.460 --> 00:14:07.460]  邀請神進入到我們的生命當中
[00:14:07.460 --> 00:14:08.460]  來引領我們
[00:14:08.460 --> 00:14:12.460]  還有在我們的生命的各樣決策的時候
[00:14:12.460 --> 00:14:14.460]  神也會有帶領
[00:14:14.460 --> 00:14:17.460]  當我們遇到人生各樣經路的時候
[00:14:17.460 --> 00:14:18.460]  神也有感動
[00:14:18.460 --> 00:14:21.460]  要我們進入在神的使命
[00:14:21.460 --> 00:14:24.460]  和永恆裡邊的時候
[00:14:24.460 --> 00:14:27.460]  我們是如何做出回應的呢
[00:14:27.460 --> 00:14:31.460]  當然人都會有自己的想法
[00:14:31.460 --> 00:14:33.460]  自己的覺得
[00:14:33.460 --> 00:14:35.460]  很多時候還會有自己的藉口
[00:14:35.460 --> 00:14:37.460]  哎呀我這個時候
[00:14:37.460 --> 00:14:40.460]  覺得有點困難啊等等啊
[00:14:40.460 --> 00:14:45.460]  但是按照神的心意做出來的決策
[00:14:45.460 --> 00:14:48.460]  那個才是最好的一種的選擇
[00:14:48.460 --> 00:14:51.460]  你唯有按照神的心意
[00:14:51.460 --> 00:14:53.460]  做出來的選擇呢
[00:14:53.460 --> 00:14:57.460]  你將會經歷更加豐盛的人生
[00:14:57.460 --> 00:14:58.460]  你才會經歷
[00:14:58.460 --> 00:15:02.460]  由主帶領的那種的生命的互動
[00:15:02.460 --> 00:15:04.460]  你會經歷和主的同行
[00:15:04.460 --> 00:15:05.460]  活出的聖潔
[00:15:05.460 --> 00:15:08.460]  把罪惡一點一點的
[00:15:08.460 --> 00:15:10.460]  從生命當中排出去的
[00:15:10.460 --> 00:15:12.460]  聖潔和喜樂
[00:15:12.460 --> 00:15:16.460]  在永恆當中有價值的那種的福分
[00:15:16.460 --> 00:15:17.460]  可以活出來
[00:15:17.460 --> 00:15:21.460]  在上帝帶領下的那種的福分
[00:15:21.460 --> 00:15:22.460]  好那麼第一個呢
[00:15:22.460 --> 00:15:25.460]  是要做出正確的回應
[00:15:25.460 --> 00:15:26.460]  第二點呢
[00:15:26.460 --> 00:15:28.460]  我們要學習的就是
[00:15:29.460 --> 00:15:32.460]  做好隨時的預備
[00:15:32.460 --> 00:15:34.460]  這點為什麼順樣說呢
[00:15:34.460 --> 00:15:36.460]  我們在第六節和第七節呢
[00:15:36.460 --> 00:15:38.460]  就會看得很明白啊
[00:15:38.460 --> 00:15:39.460]  那個時候呢
[00:15:39.460 --> 00:15:42.460]  耶和華就對約書亞說了
[00:15:42.460 --> 00:15:44.460]  明日這時
[00:15:44.460 --> 00:15:45.460]  很快啊
[00:15:45.460 --> 00:15:47.460]  這個戰鬥發生的很快啊
[00:15:47.460 --> 00:15:50.460]  今天他們去集結了
[00:15:50.460 --> 00:15:51.460]  明日這個時候
[00:15:51.460 --> 00:15:53.460]  你就要把他去除滅
[00:15:53.460 --> 00:15:55.460]  意味著呢
[00:15:55.460 --> 00:15:59.460]  馬上就要採取了軍事行動了
[00:15:59.460 --> 00:16:01.460]  這個時候約書亞有沒有說
[00:16:01.460 --> 00:16:03.460]  主啊你等一等我
[00:16:03.460 --> 00:16:06.460]  我整頓一下糧草和軍隊
[00:16:06.460 --> 00:16:08.460]  有沒有啊
[00:16:08.460 --> 00:16:10.460]  有沒有啊
[00:16:10.460 --> 00:16:11.460]  沒有
[00:16:11.460 --> 00:16:12.460]  沒有
[00:16:12.460 --> 00:16:13.460]  耶穌亞的部下
[00:16:13.460 --> 00:16:15.460]  以色列民的軍隊有沒有說
[00:16:15.460 --> 00:16:18.460]  哎呀領袖啊不行啊
[00:16:18.460 --> 00:16:20.460]  我們都還沒有準備好啊
[00:16:20.460 --> 00:16:21.460]  怎麼去出發啊
[00:16:21.460 --> 00:16:23.460]  有沒有這樣說啊
[00:16:23.460 --> 00:16:24.460]  也沒有
[00:16:24.460 --> 00:16:26.460]  馬上就去出發
[00:16:26.460 --> 00:16:28.460]  抓住了這樣一個
[00:16:28.460 --> 00:16:31.460]  騷縱即逝的戰機啊
[00:16:31.460 --> 00:16:32.460]  所以呢
[00:16:32.460 --> 00:16:33.460]  如果在這裡呢
[00:16:33.460 --> 00:16:35.460]  按照軍事策略來說的話
[00:16:35.460 --> 00:16:37.460]  他們採取的呢
[00:16:37.460 --> 00:16:41.460]  是一個叫做突襲的策略
[00:16:41.460 --> 00:16:43.460]  突襲的策略
[00:16:43.460 --> 00:16:45.460]  在第七節我們就可以看到啊
[00:16:45.460 --> 00:16:47.460]  在米倫的水邊啊
[00:16:47.460 --> 00:16:48.460]  怎麼樣啊
[00:16:48.460 --> 00:16:50.460]  突然的啊
[00:16:50.460 --> 00:16:52.460]  就像這個
[00:16:52.460 --> 00:16:55.460]  當時的諸王就發起了進攻了啊
[00:16:55.460 --> 00:16:56.460]  突然
[00:16:56.460 --> 00:16:58.460]  突襲的意義
[00:16:58.460 --> 00:17:01.460]  還有突然的意義是什麼意思呢
[00:17:01.460 --> 00:17:02.460]  就是
[00:17:02.460 --> 00:17:06.460]  在敵方還沒有預備好的時候
[00:17:06.460 --> 00:17:09.460]  我們已經預備好了
[00:17:09.460 --> 00:17:12.460]  才可以採取突襲對嗎
[00:17:12.460 --> 00:17:15.460]  那麼很多時候我們的生命當中
[00:17:15.460 --> 00:17:18.460]  出現了措手不及的情況的時候
[00:17:18.460 --> 00:17:19.460]  是怎麼樣啊
[00:17:19.460 --> 00:17:22.460]  是我們還沒有準備好
[00:17:22.460 --> 00:17:24.460]  事情已經發生了
[00:17:24.460 --> 00:17:27.460]  所以在這一點的時候呢
[00:17:27.460 --> 00:17:29.460]  我們就要警醒啊
[00:17:29.460 --> 00:17:31.460]  那惡者
[00:17:31.460 --> 00:17:34.460]  他隨時會有屬靈的攻擊
[00:17:34.460 --> 00:17:35.460]  會臨到我們
[00:17:35.460 --> 00:17:37.460]  臨到我們的群體
[00:17:37.460 --> 00:17:39.460]  或者是
[00:17:39.460 --> 00:17:43.460]  我們要在世上為神得勝的時候呢
[00:17:43.460 --> 00:17:46.460]  要隨時要做好行動的預備的
[00:17:46.460 --> 00:17:48.460]  所以呢
[00:17:48.460 --> 00:17:51.460]  要做好隨時的預備
[00:17:51.460 --> 00:17:52.460]  以至於呢
[00:17:52.460 --> 00:17:55.460]  我們可以啊
[00:17:55.460 --> 00:17:59.460]  在這場戰爭當中可以得勝啊
[00:17:59.460 --> 00:18:00.460]  前一陣子不是天氣不好嗎
[00:18:00.460 --> 00:18:01.460]  對不對啊
[00:18:01.460 --> 00:18:04.460]  隨時會有下雨對不對啊
[00:18:04.460 --> 00:18:07.460]  有一個感觸我就發現啊
[00:18:07.460 --> 00:18:09.460]  平時沒有下雨的時候
[00:18:09.460 --> 00:18:11.460]  你在街道上啊
[00:18:11.460 --> 00:18:12.460]  路邊啊
[00:18:12.460 --> 00:18:14.460]  地鐵裡面啊
[00:18:14.460 --> 00:18:16.460]  看所有人都是差不多的
[00:18:16.460 --> 00:18:18.460]  所有人都沒有什麼兩樣的
