
[00:00:00.000 --> 00:00:02.000]  感謝上帝的恩典
[00:01:24.000 --> 00:01:27.000]  確實它有主的一個心意和祝福
[00:01:27.000 --> 00:01:31.000]  在這個我們的人生的旅途當中啊
[00:01:31.000 --> 00:01:35.000]  包括就算2025年即將到來之前呢
[00:01:35.000 --> 00:01:37.000]  也有很多的預測
[00:01:37.000 --> 00:01:39.000]  說到2025年
[00:01:39.000 --> 00:01:43.000]  哎呀經濟如何如何啊
[00:01:43.000 --> 00:01:45.000]  市場怎樣怎樣啊
[00:01:45.000 --> 00:01:48.000]  牽動著大家的情緒
[00:01:48.000 --> 00:01:50.000]  其實這些預測呢
[00:01:50.000 --> 00:01:53.000]  並不一定是真實的發生
[00:01:53.000 --> 00:01:56.000]  反而呢使人帶著焦慮
[00:01:56.000 --> 00:01:59.000]  不知道如何是好啊
[00:01:59.000 --> 00:02:02.000]  那麼其中呢我就覺得
[00:02:02.000 --> 00:02:06.000]  基督徒在各樣的預測當中呢
[00:02:06.000 --> 00:02:10.000]  都會有自己的一種的心意的回應
[00:02:10.000 --> 00:02:12.000]  我們都可以活出
[00:02:12.000 --> 00:02:15.000]  屬天的這份的喜樂和平安啊
[00:02:15.000 --> 00:02:17.000]  什麼叫做快樂啊
[00:02:17.000 --> 00:02:20.000]  在基督徒的生命裡邊
[00:02:20.000 --> 00:02:23.000]  有他那種獨特的詮釋
[00:02:23.000 --> 00:02:26.000]  還有對於不同的國家和地區呢
[00:02:26.000 --> 00:02:29.000]  都會有各樣的調查啊
[00:02:29.000 --> 00:02:32.000]  按照2024年才過去的這一年呢
[00:02:32.000 --> 00:02:36.000]  世界幸福報告的排名呢
[00:02:36.000 --> 00:02:40.000]  香港大家猜一猜排名多少啊
[00:02:40.000 --> 00:02:42.000]  一千
[00:02:42.000 --> 00:02:44.000]  太悲觀了
[00:02:44.000 --> 00:02:47.000]  這個
[00:02:47.000 --> 00:02:50.000]  都還沒有那麼多啊
[00:02:50.000 --> 00:02:52.000]  按照這樣的排名呢
[00:02:52.000 --> 00:02:57.000]  香港呢他排在了第86位
[00:02:57.000 --> 00:03:02.000]  好像遠低於大家的預期
[00:03:02.000 --> 00:03:06.000]  甚至低於這個中國內地
[00:03:06.000 --> 00:03:09.000]  他呢當然他按照各樣的指標啊
[00:03:09.000 --> 00:03:14.000]  包括大家當地的人民
[00:03:14.000 --> 00:03:19.000]  對自己生活滿意度的自我評價
[00:03:19.000 --> 00:03:21.000]  你覺得你幸福嗎
[00:03:21.000 --> 00:03:24.000]  我不幸福我姓曾啊
[00:03:24.000 --> 00:03:26.000]  類似啊
[00:03:26.000 --> 00:03:27.000]  幸福嗎類似啊
[00:03:27.000 --> 00:03:29.000]  這個是以前的一個調侃啊
[00:03:29.000 --> 00:03:32.000]  還按照這個人均的GDP啊
[00:03:32.000 --> 00:03:34.000]  社會的支持度
[00:03:34.000 --> 00:03:37.000]  平均的壽命等等的因素
[00:03:37.000 --> 00:03:40.000]  來做出了這樣一個排名
[00:03:40.000 --> 00:03:42.000]  按照排名來說
[00:03:42.000 --> 00:03:44.000]  也不算高啊
[00:03:44.000 --> 00:03:49.000]  那如何在我們的這個講題當中
[00:03:49.000 --> 00:03:53.000]  能夠活出這樣一種新春的快樂呢
[00:03:53.000 --> 00:03:57.000]  所以呢也特別找了菲利比書當中
[00:03:57.000 --> 00:04:00.000]  保羅的一種生命的回應
[00:04:00.000 --> 00:04:02.000]  他在裡面就說啊
[00:04:02.000 --> 00:04:06.000]  我靠主大大的喜樂
[00:04:06.000 --> 00:04:09.000]  因為得到了其中的秘訣啊
[00:04:09.000 --> 00:04:11.000]  所以呢在今天裡面呢
[00:04:11.000 --> 00:04:15.000]  要從四個方面要和大家分享
[00:04:15.000 --> 00:04:18.000]  我們基督徒的群體
[00:04:18.000 --> 00:04:20.000]  跟隨主的人
[00:04:20.000 --> 00:04:23.000]  如何活出生命當中的快樂
[00:04:23.000 --> 00:04:26.000]  我們一起來禱告
[00:04:26.000 --> 00:04:28.000]  天父我們感謝你
[00:04:28.000 --> 00:04:30.000]  為到我們每一次的相聚
[00:04:30.000 --> 00:04:32.000]  我們都稱謝主你給我們的
[00:04:32.000 --> 00:04:35.000]  這樣一個屬靈大家庭
[00:04:35.000 --> 00:04:36.000]  我們都感恩
[00:04:36.000 --> 00:04:39.000]  你在我們生命當中的種種恩典
[00:04:39.000 --> 00:04:41.000]  我們更加的慶幸
[00:04:41.000 --> 00:04:43.000]  我們生命當中有主
[00:04:43.000 --> 00:04:48.000]  主啊在面對未來的不確定的時候
[00:04:48.000 --> 00:04:50.000]  在面對甚至有一些報告
[00:04:50.000 --> 00:04:52.000]  說我們生活的地區
[00:04:52.000 --> 00:04:55.000]  幸福的指數偏低的時候
[00:04:55.000 --> 00:04:58.000]  我們如何來有一顆
[00:04:58.000 --> 00:05:00.000]  屬於主所喜悅的生命呢
[00:05:00.000 --> 00:05:03.000]  主啊你就把今天我們
[00:05:03.000 --> 00:05:06.000]  新春快樂的這樣一個主題的話語
[00:05:06.000 --> 00:05:08.000]  提醒我們
[00:05:08.000 --> 00:05:11.000]  澆灌在我們的心田當中
[00:05:11.000 --> 00:05:14.000]  讓我們充充滿滿的活出
[00:05:14.000 --> 00:05:16.000]  主你所喜悅的生命來
[00:05:16.000 --> 00:05:18.000]  活出我們本來就應該
[00:05:18.000 --> 00:05:20.000]  彰顯在我們生命當中的
[00:05:20.000 --> 00:05:23.000]  豐盛和富足來
[00:05:23.000 --> 00:05:25.000]  求神你打開我們的內心
[00:05:25.000 --> 00:05:30.000]  讓我們的心回應主你的真道
[00:05:30.000 --> 00:05:31.000]  感謝我們的父神
[00:05:31.000 --> 00:05:34.000]  同心禱告奉主明求
[00:05:34.000 --> 00:05:35.000]  Amen
[00:05:35.000 --> 00:05:38.000]  好首先第一點呢
[00:05:38.000 --> 00:05:40.000]  怎麼樣快樂呢
[00:05:40.000 --> 00:05:43.000]  就是要有屬天的平安
[00:05:43.000 --> 00:05:45.000]  屬天的平安
[00:05:45.000 --> 00:05:48.000]  在經文當中的六節和七節
[00:05:48.000 --> 00:05:50.000]  它特別就講到
[00:05:50.000 --> 00:05:52.000]  上帝所賜
[00:05:52.000 --> 00:05:54.000]  這出人意外的平安
[00:05:54.000 --> 00:05:56.000]  必在基督耶穌裡
[00:05:56.000 --> 00:05:59.000]  保守你的心懷意念
[00:05:59.000 --> 00:06:01.000]  這樣一種的平安呢
[00:06:01.000 --> 00:06:03.000]  是世界帶來不了的
[00:06:03.000 --> 00:06:06.000]  而是我們所屬神的人
[00:06:06.000 --> 00:06:08.000]  和神連接以後
[00:06:08.000 --> 00:06:10.000]  上帝所賜予我們的
[00:06:10.000 --> 00:06:13.000]  在這裡呢還有特別的一節
[00:06:13.000 --> 00:06:14.000]  它提醒我們
[00:06:14.000 --> 00:06:16.000]  應當怎麼樣啊
[00:06:16.000 --> 00:06:18.000]  衣無掛慮
[00:06:18.000 --> 00:06:20.000]  對啊衣無掛慮
[00:06:20.000 --> 00:06:22.000]  平凡的那些的焦慮
[00:06:22.000 --> 00:06:23.000]  愁煩
[00:06:23.000 --> 00:06:26.000]  不要自己作為一個的負擔
[00:06:26.000 --> 00:06:28.000]  把它扛在肩頭啊
[00:06:28.000 --> 00:06:31.000]  其實我們很多時候的不快樂
[00:06:31.000 --> 00:06:33.000]  心裡面所有的焦慮
[00:06:33.000 --> 00:06:36.000]  還有這樣一個重擔的情緒呢
[00:06:36.000 --> 00:06:38.000]  都是自己找來的
[00:06:38.000 --> 00:06:41.000]  我們已經盡了在主你裡面
[00:06:41.000 --> 00:06:44.000]  應當付上所有的努力和回應了
[00:06:44.000 --> 00:06:47.000]  就要學習這樣一種的交托
[00:06:47.000 --> 00:06:49.000]  在保羅的提醒裡面呢
[00:06:49.000 --> 00:06:52.000]  叫做衣無掛慮啊
[00:06:52.000 --> 00:06:54.000]  說的時候呢簡單
[00:06:54.000 --> 00:06:56.000]  但是做起來呢並不容易
[00:06:56.000 --> 00:06:59.000]  所以保羅呢在這裡就提醒到了
[00:06:59.000 --> 00:07:01.000]  知道你們不容易了
[00:07:01.000 --> 00:07:03.000]  衣無掛慮
[00:07:03.000 --> 00:07:04.000]  但是有一個做法
[00:07:04.000 --> 00:07:05.000]  有一種操練
[00:07:05.000 --> 00:07:07.000]  可以讓你們做到
[00:07:07.000 --> 00:07:10.000]  只要凡是藉著禱告
[00:07:10.000 --> 00:07:13.000]  祈求和感謝
[00:07:13.000 --> 00:07:15.000]  將你們所要的
[00:07:15.000 --> 00:07:17.000]  告訴上帝啊
[00:07:17.000 --> 00:07:20.000]  就可以做到衣無掛慮
[00:07:20.000 --> 00:07:21.000]  所需要的
[00:07:21.000 --> 00:07:24.000]  也就放在了我們的生命當中
[00:07:24.000 --> 00:07:26.000]  也有的曾經接觸過
[00:07:26.000 --> 00:07:29.000]  還為信主的弟兄朋友和回應過
[00:07:29.000 --> 00:07:30.000]  啊
[00:07:30.000 --> 00:07:33.000]  神的帶領和賜福那麼特別嗎
[00:07:33.000 --> 00:07:35.000]  難道我不信主的時候
[00:07:35.000 --> 00:07:38.000]  這些恩典就不領導我嗎
[00:07:38.000 --> 00:07:40.000]  我一定就會遭受到這些患難
[00:07:40.000 --> 00:07:42.000]  和這些災禍嗎
[00:07:42.000 --> 00:07:44.000]  其實也未必啊
[00:07:44.000 --> 00:07:45.000]  神有的賜福呢
[00:07:45.000 --> 00:07:47.000]  它是普世性的
[00:07:47.000 --> 00:07:49.000]  有的賜福呢是個體性的
[00:07:49.000 --> 00:07:50.000]  有一些的福分
[00:07:50.000 --> 00:07:52.000]  只有信主以後
[00:07:52.000 --> 00:07:53.000]  你才經歷得到
[00:07:53.000 --> 00:07:55.000]  你才明白
[00:07:55.000 --> 00:07:56.000]  有一些福分呢
[00:07:56.000 --> 00:07:58.000]  在你為信主以前
[00:07:58.000 --> 00:08:00.000]  普世的一些的恩典
[00:08:00.000 --> 00:08:02.000]  你依然得到
[00:08:02.000 --> 00:08:05.000]  但是在這裡的一種回應就是
[00:08:05.000 --> 00:08:08.000]  但是基督徒的一個特性就是
[00:08:08.000 --> 00:08:11.000]  我們知道去感恩
[00:08:11.000 --> 00:08:12.000]  去感恩
[00:08:12.000 --> 00:08:15.000]  去回應我們的父生
[00:08:15.000 --> 00:08:16.000]  所以在這裡呢
[00:08:16.000 --> 00:08:17.000]  我們也看到啊
[00:08:17.000 --> 00:08:20.000]  我們一種平安的來源啊
[00:08:20.000 --> 00:08:24.000]  是來自於天父上帝的同在
[00:08:24.000 --> 00:08:26.000]  願平安的上帝
[00:08:26.000 --> 00:08:29.000]  就必與你們同在
[00:08:29.000 --> 00:08:31.000]  平安不是因為
[00:08:31.000 --> 00:08:33.000]  平白無故就來的
[00:08:33.000 --> 00:08:35.000]  不是一種心理的安慰的
[00:08:35.000 --> 00:08:36.000]  自我安慰劑
[00:08:36.000 --> 00:08:40.000]  而是因著神與我們同在
[00:08:40.000 --> 00:08:42.000]  有一個經歷呢
[00:08:42.000 --> 00:08:44.000]  我感觸得很深啊
[00:08:44.000 --> 00:08:47.000]  在我一次的出行當中呢
[00:08:47.000 --> 00:08:49.000]  就跟隨了一些的旅行團啊
[00:08:49.000 --> 00:08:51.000]  就去出遊了
[00:08:51.000 --> 00:08:53.000]  跟隨旅行團呢
[00:08:53.000 --> 00:08:54.000]  有的時候呢
[00:08:54.000 --> 00:08:55.000]  必無可避啊
[00:08:55.000 --> 00:08:57.000]  都要經過一些的
[00:08:57.000 --> 00:08:59.000]  這個什麼購物點啊
[00:08:59.000 --> 00:09:00.000]  消費的地方
[00:09:00.000 --> 00:09:02.000]  那次的那個消費點呢
[00:09:02.000 --> 00:09:03.000]  很特別啊
[00:09:03.000 --> 00:09:06.000]  他把我們帶到了一個
[00:09:06.000 --> 00:09:08.000]  賣一些這個
[00:09:08.000 --> 00:09:11.000]  偶像的一些的飾品啊
[00:09:11.000 --> 00:09:13.000]  一種附身符的地方
[00:09:13.000 --> 00:09:14.000]  跟你講
[00:09:14.000 --> 00:09:16.000]  它的功效如何如何的好
[00:09:16.000 --> 00:09:17.000]  你戴了以後
[00:09:17.000 --> 00:09:19.000]  就怎麼怎麼樣的平安
[00:09:19.000 --> 00:09:20.000]  股東人一定要在
[00:09:20.000 --> 00:09:23.000]  他指定的店鋪裡面去消費
[00:09:23.000 --> 00:09:24.000]  那個時候呢
[00:09:24.000 --> 00:09:26.000]  我才感覺到啊
[00:09:26.000 --> 00:09:27.000]  我們跟隨
[00:09:27.000 --> 00:09:28.000]  我們有主的人
[00:09:28.000 --> 00:09:31.000]  是何等的萌萌
[00:09:31.000 --> 00:09:33.000]  因為在這個過程裡邊
[00:09:33.000 --> 00:09:35.000]  他用各樣的說法
[00:09:35.000 --> 00:09:37.000]  來遊說我們的團友啊
[00:09:37.000 --> 00:09:38.000]  你一定要買
[00:09:38.000 --> 00:09:40.000]  甚至我已經表明我的身份
[00:09:40.000 --> 00:09:41.000]  我告訴他
[00:09:41.000 --> 00:09:43.000]  我是一個基督徒
[00:09:43.000 --> 00:09:44.000]  我不會買的時候
[00:09:44.000 --> 00:09:46.000]  他還說
[00:09:46.000 --> 00:09:48.000]  其實也未必啊
[00:09:48.000 --> 00:09:50.000]  你想啊
[00:09:50.000 --> 00:09:51.000]  你買了以後
[00:09:51.000 --> 00:09:52.000]  你戴了
[00:09:52.000 --> 00:09:54.000]  其他基督徒沒有啊
[00:09:54.000 --> 00:09:56.000]  你有啊
[00:09:56.000 --> 00:09:58.000]  你是不是更平安一點啊
[00:09:58.000 --> 00:09:59.000]  等等的
[00:09:59.000 --> 00:10:01.000]  他在他的各樣的
[00:10:01.000 --> 00:10:03.000]  銷售手段後面呢
[00:10:03.000 --> 00:10:05.000]  他在教你
[00:10:05.000 --> 00:10:09.000]  找尋一些生命裡面的小聰明
[00:10:09.000 --> 00:10:11.000]  想是否找一些的捷徑
[00:10:11.000 --> 00:10:13.000]  用一些花錢的方式
[00:10:13.000 --> 00:10:17.000]  甚至好像去破財去消災啊
[00:10:17.000 --> 00:10:19.000]  甚至在當時和我一個
[00:10:19.000 --> 00:10:21.000]  比較熟悉的一個大哥的時候
[00:10:21.000 --> 00:10:24.000]  我們去之前就曾經約定好啊
[00:10:24.000 --> 00:10:27.000]  不論他說什麼都不買的
[00:10:27.000 --> 00:10:28.000]  後來到結束了以後
[00:10:28.000 --> 00:10:30.000]  怎麼突然發現
[00:10:30.000 --> 00:10:32.000]  他也買了啊
[00:10:32.000 --> 00:10:33.000]  他也買了
[00:10:33.000 --> 00:10:34.000]  我說你怎麼也買了
[00:10:34.000 --> 00:10:35.000]  他回應說
[00:10:35.000 --> 00:10:36.000]  哎呀算了
[00:10:36.000 --> 00:10:38.000]  這個什麼
[00:10:38.000 --> 00:10:40.000]  他曾經有類似的一些的經歷啊
[00:10:40.000 --> 00:10:42.000]  後來不買以後啊
[00:10:42.000 --> 00:10:44.000]  什麼回去又病啊
[00:10:44.000 --> 00:10:46.000]  又頭暈啊等等啊
[00:10:46.000 --> 00:10:48.000]  哎呀管他了
[00:10:48.000 --> 00:10:50.000]  多一世不如少一世
[00:10:50.000 --> 00:10:53.000]  就當花錢買平安了
[00:10:53.000 --> 00:10:55.000]  有這樣的一個說法
[00:10:55.000 --> 00:10:56.000]  那個時候呢
[00:10:56.000 --> 00:10:58.000]  我就清楚地感覺到啊
[00:10:58.000 --> 00:11:01.000]  有一個很強烈的一個回應
[00:11:01.000 --> 00:11:04.000]  就想到了我們的主和我們的關係
[00:11:04.000 --> 00:11:05.000]  父親的一個關係啊
[00:11:05.000 --> 00:11:07.000]  就想到了
[00:11:07.000 --> 00:11:08.000]  有爸爸在
[00:11:08.000 --> 00:11:12.000]  我是不懼怕這些的邪靈的
[00:11:12.000 --> 00:11:13.000]  其實有的時候啊
[00:11:13.000 --> 00:11:16.000]  大家有沒有這樣一個體會
[00:11:16.000 --> 00:11:19.000]  如果小朋友遇到困難的時候
[00:11:19.000 --> 00:11:22.000]  爸爸媽媽就要跟著去處理的時候
[00:11:22.000 --> 00:11:24.000]  別人不會忽眼對待的
[00:11:24.000 --> 00:11:27.000]  別人不會欺負你的
[00:11:27.000 --> 00:11:28.000]  但在那個的時候
[00:11:28.000 --> 00:11:29.000]  我就發現
[00:11:29.000 --> 00:11:31.000]  為什麼那些邪靈啊
[00:11:31.000 --> 00:11:32.000]  那些的挑戰啊
[00:11:32.000 --> 00:11:34.000]  那些的引誘啊
[00:11:34.000 --> 00:11:35.000]  完全不會影響到
[00:11:35.000 --> 00:11:38.000]  我內心中的平安呢
[00:11:38.000 --> 00:11:40.000]  就是因為我的爸爸在
[00:11:40.000 --> 00:11:42.000]  天父在
[00:11:42.000 --> 00:11:43.000]  天父在
[00:11:43.000 --> 00:11:47.000]  我就有這種內心當中的平安
[00:11:47.000 --> 00:11:50.000]  第一個我們要快樂的要點呢
[00:11:50.000 --> 00:11:53.000]  就是有我們屬天的平安
[00:11:53.000 --> 00:11:54.000]  還有第二點呢
[00:11:54.000 --> 00:11:56.000]  我們要知道啊
[00:11:56.000 --> 00:11:58.000]  要有永恆的追求
[00:11:58.000 --> 00:11:59.000]  在這裡說啊
[00:11:59.000 --> 00:12:01.000]  保羅就告訴我們菲律賓
[00:12:01.000 --> 00:12:03.000]  這個教會的弟兄們
[00:12:03.000 --> 00:12:05.000]  他就說了
[00:12:05.000 --> 00:12:06.000]  凡真實的可敬的
[00:12:06.000 --> 00:12:08.000]  公益的清潔的
[00:12:08.000 --> 00:12:10.000]  可愛的有美名的
[00:12:10.000 --> 00:12:12.000]  這些德行還有稱讚
[00:12:12.000 --> 00:12:14.000]  講到這些東西
[00:12:14.000 --> 00:12:16.000]  你們都要思念
[00:12:16.000 --> 00:12:17.000]  在這些追求的
[00:12:17.000 --> 00:12:20.000]  這些美德的背後
[00:12:20.000 --> 00:12:21.000]  什麼才是真實的
[00:12:21.000 --> 00:12:24.000]  可愛的公益的清潔的
[00:12:24.000 --> 00:12:26.000]  還有美名的呢
[00:12:26.000 --> 00:12:29.000]  全部都指向了我們的天父
[00:12:29.000 --> 00:12:31.000]  我們的上帝
[00:12:31.000 --> 00:12:35.000]  雖然我們在我們的世界
[00:12:35.000 --> 00:12:37.000]  按照我們的肉體的眼睛
[00:12:37.000 --> 00:12:39.000]  不能夠直接看到他
[00:12:39.000 --> 00:12:41.000]  但在他創造的
[00:12:41.000 --> 00:12:44.000]  所有的萬事萬物當中
[00:12:44.000 --> 00:12:46.000]  在他帶領我們生命當中的
[00:12:46.000 --> 00:12:49.000]  每一點一滴的腳步裡邊
[00:12:49.000 --> 00:12:51.000]  我們就可以清晰的明白
[00:12:51.000 --> 00:12:53.000]  他是真實的
[00:12:53.000 --> 00:12:55.000]  又真又活的神
[00:12:55.000 --> 00:12:58.000]  所以我們生命的追求呢
[00:12:58.000 --> 00:13:02.000]  應當放在這些永恆的追求上
[00:13:02.000 --> 00:13:06.000]  你所按照世界上追求的那些
[00:13:06.000 --> 00:13:08.000]  名譽啊 地位啊
[00:13:08.000 --> 00:13:10.000]  以為可靠的東西
[00:13:10.000 --> 00:13:13.000]  反而是過眼雲煙
[00:13:13.000 --> 00:13:14.000]  他不能夠幫助你
[00:13:14.000 --> 00:13:16.000]  帶到永恆當中去
[00:13:16.000 --> 00:13:17.000]  反而有的時候
[00:13:17.000 --> 00:13:19.000]  把你帶入到一個
[00:13:19.000 --> 00:13:21.000]  更深的牢籠當中
[00:13:21.000 --> 00:13:23.000]  永恆的追求
[00:13:23.000 --> 00:13:26.000]  這裡就帶出了一個叫做
[00:13:26.000 --> 00:13:32.000]  世界上會給人很多的慾望
[00:13:32.000 --> 00:13:36.000]  前一陣子聽到一個
[00:13:36.000 --> 00:13:38.000]  一個博主的一個分享
[00:13:38.000 --> 00:13:40.000]  他是這樣說的
[00:13:40.000 --> 00:13:43.000]  他生活了那麼幾年
[00:13:43.000 --> 00:13:45.000]  他發現了一個事實
[00:13:45.000 --> 00:13:47.000]  為什麼我們世界上
[00:13:47.000 --> 00:13:51.000]  認為好的 認為美的 帥的的標準
[00:13:51.000 --> 00:13:54.000]  總是那不到1%的人
[00:13:54.000 --> 00:13:56.000]  那些覺得是美的 漂亮的
[00:13:56.000 --> 00:14:00.000]  因為都是刻意的那些商家
[00:14:00.000 --> 00:14:02.000]  要製造消費者
[00:14:02.000 --> 00:14:05.000]  要製造這樣一種的焦慮
[00:14:05.000 --> 00:14:08.000]  製造這種的不平衡
[00:14:08.000 --> 00:14:11.000]  讓你再去消費
[00:14:11.000 --> 00:14:13.000]  甚至呢 在他出外旅遊的時候
[00:14:13.000 --> 00:14:15.000]  他就發現
[00:14:15.000 --> 00:14:17.000]  在他塗這個防曬霜
[00:14:17.000 --> 00:14:19.000]  要美白的時候
[00:14:19.000 --> 00:14:21.000]  旁邊有一個外國人
[00:14:21.000 --> 00:14:23.000]  在塗真黑霜
[00:14:23.000 --> 00:14:25.000]  要美黑啊
[00:14:25.000 --> 00:14:27.000]  而且他才發現
[00:14:27.000 --> 00:14:29.000]  他美白的那個防曬霜的牌子
[00:14:29.000 --> 00:14:31.000]  和那個真黑霜的牌子
[00:14:31.000 --> 00:14:33.000]  是同一個牌子啊
[00:14:33.000 --> 00:14:35.000]  同一個商家
[00:14:35.000 --> 00:14:37.000]  在不同的群體
[00:14:37.000 --> 00:14:41.000]  讓99.9%的人
[00:14:41.000 --> 00:14:43.000]  有這樣一種焦慮的時候
[00:14:43.000 --> 00:14:46.000]  他讓你製造了慾望
[00:14:46.000 --> 00:14:50.000]  讓你無止境地陷入到這種的追尋當中
[00:14:50.000 --> 00:14:53.000]  讓你誤以為他們是生命當中
[00:14:53.000 --> 00:14:56.000]  追尋的那種的快樂
[00:14:56.000 --> 00:14:58.000]  而我們在這個時候
[00:14:58.000 --> 00:14:59.000]  要把我們的眼目啊
[00:14:59.000 --> 00:15:02.000]  回到上帝的視角
[00:15:02.000 --> 00:15:03.000]  在他看來
[00:15:03.000 --> 00:15:06.000]  我們都是有神的形象的
[00:15:06.000 --> 00:15:08.000]  神看人不是看外表
[00:15:08.000 --> 00:15:11.000]  而是看他的內在
[00:15:11.000 --> 00:15:13.000]  在他的內在的裡邊
[00:15:13.000 --> 00:15:17.000]  看到了基督的本質和形象的時候
[00:15:17.000 --> 00:15:18.000]  那個就是美的
[00:15:18.000 --> 00:15:20.000]  那個就是好的
[00:15:20.000 --> 00:15:21.000]  還有呢
[00:15:21.000 --> 00:15:23.000]  在這個過程當中呢
[00:15:23.000 --> 00:15:25.000]  敗壞的世界呢
[00:15:25.000 --> 00:15:28.000]  也會帶來扭曲的價值觀
[00:15:28.000 --> 00:15:29.000]  甚至在大家
[00:15:29.000 --> 00:15:32.000]  有的弟兄姐妹要回鄉之前
[00:15:32.000 --> 00:15:34.000]  有些朋友在回鄉之前
[00:15:34.000 --> 00:15:35.000]  也開始說到了
[00:15:35.000 --> 00:15:36.000]  哎呀
[00:15:36.000 --> 00:15:39.000]  現在的過年的團聚啊
[00:15:39.000 --> 00:15:42.000]  都被世俗所壟斷了
[00:15:42.000 --> 00:15:45.000]  都越來越多的銅臭味了
[00:15:45.000 --> 00:15:47.000]  甚至這樣一種的氣味啊
[00:15:47.000 --> 00:15:49.000]  這種的影響啊
[00:15:49.000 --> 00:15:52.000]  影響到家庭裡邊了
[00:15:52.000 --> 00:15:53.000]  為什麼呢
[00:15:53.000 --> 00:15:57.000]  家人好像誰的地位高
[00:15:57.000 --> 00:15:58.000]  誰最有錢
[00:15:58.000 --> 00:16:01.000]  誰的聲音就最大
[00:16:01.000 --> 00:16:04.000]  誰講的話就越有道理啊
[00:16:04.000 --> 00:16:05.000]  每次回鄉
[00:16:05.000 --> 00:16:07.000]  好像都在做不同的一種
[00:16:07.000 --> 00:16:12.000]  人情債的收取和償還
[00:16:12.000 --> 00:16:13.000]  忽略了上帝
[00:16:13.000 --> 00:16:16.000]  讓我們在我們群體裡邊
[00:16:16.000 --> 00:16:22.000]  真正用愛心連結的情誼和這份愛
[00:16:22.000 --> 00:16:23.000]  這個消費主義呢
[00:16:23.000 --> 00:16:27.000]  讓我們慢慢慢慢在不知不覺當中
[00:16:27.000 --> 00:16:31.000]  要跌入到深淵裡邊去啊
[00:16:31.000 --> 00:16:33.000]  所看重的東西
[00:16:33.000 --> 00:16:37.000]  都是可以用金錢的價碼來衡量
[00:16:37.000 --> 00:16:40.000]  而看不到永恆的
[00:16:40.000 --> 00:16:42.000]  無價的那份愛
[00:16:42.000 --> 00:16:44.000]  也放在了我們的家庭
[00:16:44.000 --> 00:16:46.000]  和我們的生命裡邊
[00:16:46.000 --> 00:16:48.000]  那究竟我們的目標
[00:16:48.000 --> 00:16:50.000]  你的標竿是什麼呢
[00:16:50.000 --> 00:16:52.000]  同樣在《斐理比書》的裡邊
[00:16:52.000 --> 00:16:54.000]  就講到大家很熟悉的啊
[00:16:54.000 --> 00:16:56.000]  萬計背後啊
[00:16:56.000 --> 00:16:58.000]  要怎麼樣啊
[00:16:58.000 --> 00:17:01.000]  向著標竿直跑
[00:17:01.000 --> 00:17:03.000]  追求的是什麼啊
[00:17:03.000 --> 00:17:06.000]  要得著上帝在基督耶穌裡
[00:17:06.000 --> 00:17:10.000]  從上面照我來的獎賞
[00:17:10.000 --> 00:17:12.000]  獎賞啊
[00:17:12.000 --> 00:17:14.000]  保羅很清楚
[00:17:14.000 --> 00:17:16.000]  神照他是做什麼的
[00:17:16.000 --> 00:17:18.000]  做的這些事情的背後
[00:17:18.000 --> 00:17:21.000]  全部都不會突然的
[00:17:21.000 --> 00:17:23.000]  都有這份獎賞
