
[00:00:00.000 --> 00:00:01.280]  Selvin你聽到我說話嗎?
[00:08:56.920 --> 00:08:58.200]  第二
[00:08:58.200 --> 00:09:00.000]  亦都好似上次一樣
[00:09:00.680 --> 00:09:02.980]  幫大家用一些線上的工具
[00:09:02.980 --> 00:09:04.020]  在這裡
[00:09:04.020 --> 00:09:06.560]  我會將
[00:09:06.560 --> 00:09:08.100]  上次
[00:09:08.100 --> 00:09:08.900]  同一個表來的
[00:09:08.900 --> 00:09:10.960]  裏面一些我覺得比較
[00:09:10.960 --> 00:09:16.540]  有用的
[00:09:16.540 --> 00:09:17.300]  website
[00:09:17.300 --> 00:09:19.860]  給大家參考
[00:09:19.860 --> 00:09:21.700]  我可以在這裏
[00:09:21.700 --> 00:09:22.740]  都展示給大家看
[00:09:22.740 --> 00:09:26.320]  這個都很重要,因為很多時候學習
[00:09:26.320 --> 00:09:27.600]  原文
[00:09:29.040 --> 00:09:31.400]  如果我沒有這些工具
[00:09:31.400 --> 00:09:32.660]  其實是漫長的
[00:09:32.660 --> 00:09:34.200]  我忘記上次有分享過
[00:09:34.200 --> 00:09:36.520]  我們以前在神樂院
[00:09:36.520 --> 00:09:38.820]  去翻譯一節經文
[00:09:38.820 --> 00:09:40.100]  要大約一個小時
[00:09:40.100 --> 00:09:41.640]  今晚八節
[00:09:41.640 --> 00:09:42.920]  就要八個小時
[00:09:42.920 --> 00:09:46.500]  今日上班的日子就是在這裏看原文
[00:09:46.500 --> 00:09:50.600]  但在我們這個世代,因為有很多的網站
[00:09:50.600 --> 00:09:53.660]  上次說過有它的
[00:09:53.660 --> 00:09:55.460]  不足的地方
[00:09:55.460 --> 00:09:56.220]  不過
[00:09:57.400 --> 00:09:58.680]  這麼多的網站
[00:09:58.680 --> 00:10:00.220]  resources在這裏
[00:10:00.220 --> 00:10:02.000]  其實我們很應該善用
[00:10:02.000 --> 00:10:03.800]  當我們善用的時候
[00:10:03.800 --> 00:10:04.840]  其實是
[00:10:04.840 --> 00:10:05.600]  幫到我們
[00:10:05.600 --> 00:10:06.360]  特別
[00:10:06.360 --> 00:10:09.180]  我們強調我們不是要從 scratch
[00:10:09.180 --> 00:10:10.980]  重返原文去翻譯
[00:10:10.980 --> 00:10:13.280]  我不是去做一個宣教
[00:10:13.280 --> 00:10:14.300]  的
[00:10:14.300 --> 00:10:16.340]  的事,去做翻譯員
[00:10:16.340 --> 00:10:18.900]  我們未必是要這樣
[00:10:18.900 --> 00:10:22.480]  我們更加需要的是幫到我們更加觀察到
[00:10:22.480 --> 00:10:25.560]  一個平時可能在譯本裏面看不到的東西
[00:10:25.820 --> 00:10:28.640]  所以我們其實可以善用這些工具
[00:10:28.640 --> 00:10:29.920]  去幫助我們
[00:10:29.920 --> 00:10:33.760]  我今日都會透過一些例子做一些示範
[00:10:33.760 --> 00:10:35.300]  你可以回去繼續
[00:10:35.300 --> 00:10:37.600]  鼓勵去用,你去看聖經的時候
[00:10:37.600 --> 00:10:41.700]  除了你最喜愛的幾個譯本之外
[00:10:41.700 --> 00:10:42.980]  你都可以去
[00:10:42.980 --> 00:10:44.260]  運用這些
[00:10:44.260 --> 00:10:46.300]  工具網頁
[00:10:46.300 --> 00:10:47.840]  去看一些
[00:10:47.840 --> 00:10:53.220]  原文本身和原文背後的參考資料
[00:10:54.700 --> 00:10:57.780]  我們就開始進入今晚的課題
[00:10:57.780 --> 00:11:01.620]  今日主要和大家看一個
[00:11:01.620 --> 00:11:07.260]  世紀第六章一至八節,我將和合本和
[00:11:07.260 --> 00:11:08.800]  和修訂版
[00:11:08.800 --> 00:11:09.820]  放在一起
[00:11:09.820 --> 00:11:14.680]  黑色的是和合本,藍色的是和合本修訂版,簡稱和修
[00:11:14.680 --> 00:11:17.240]  我將兩個並排
[00:11:17.240 --> 00:11:19.800]  想給大家看看
[00:11:19.800 --> 00:11:21.580]  因為兩個翻譯
[00:11:21.580 --> 00:11:24.140]  比較
[00:11:24.400 --> 00:11:28.240]  和修是根據和合本做一些
[00:11:28.240 --> 00:11:29.520]  修改
[00:11:29.520 --> 00:11:30.800]  所以
[00:11:30.800 --> 00:11:33.100]  這樣做可能會更加突顯到一些
[00:11:33.100 --> 00:11:39.000]  和合本修訂版裏面的編輯,看到有需要
[00:11:39.000 --> 00:11:40.780]  刪減的地方
[00:11:40.780 --> 00:11:43.860]  我們從一個這樣的參考去看一看
[00:11:43.860 --> 00:11:48.220]  讓你有多一點看到原來有這樣的不同
[00:11:48.220 --> 00:11:51.280]  我從而進入原文裏面看看
[00:11:51.280 --> 00:11:52.300]  究竟其實
[00:11:52.760 --> 00:11:55.320]  看到原文可以幫助我們更加看到
[00:11:55.320 --> 00:11:56.360]  一些什麼東西
[00:11:56.360 --> 00:11:58.400]  我會讀一讀
[00:11:58.400 --> 00:12:04.800]  這段經文,我會讀和合本,可以參考和修
[00:12:04.800 --> 00:12:07.360]  來看看不同的地方
[00:12:07.360 --> 00:12:10.940]  在世紀第六章一至八節,第一節開始
[00:12:10.940 --> 00:12:13.500]  當人在世上多起來
[00:12:13.500 --> 00:12:15.040]  又生女兒的時候
[00:12:15.040 --> 00:12:18.120]  臣的兒子們看見人的女子
[00:12:18.120 --> 00:12:18.880]  美貌
[00:12:18.880 --> 00:12:20.420]  就隨意挑選
[00:12:20.420 --> 00:12:21.700]  取來為妻
[00:12:22.200 --> 00:12:22.960]  耶和華說
[00:12:22.960 --> 00:12:25.020]  人既屬乎血氣
[00:12:25.020 --> 00:12:27.840]  我的靈就不永遠住在他裏面
[00:12:27.840 --> 00:12:31.420]  然而他的日子還可到一百二十年
[00:12:31.420 --> 00:12:33.980]  那時候有偉人在地上
[00:12:33.980 --> 00:12:36.020]  後來臣的兒子們
[00:12:36.020 --> 00:12:39.100]  和人的女子們交合身至
[00:12:39.100 --> 00:12:42.180]  那就是上古英武有名的人
[00:12:42.180 --> 00:12:45.240]  耶和華見人在地上罪惡很大
[00:12:45.240 --> 00:12:48.580]  終日所思想的盡都是惡
[00:12:48.580 --> 00:12:52.160]  耶和華就後悔做人在地上
[00:12:52.620 --> 00:12:53.900]  心中憂傷
[00:12:53.900 --> 00:12:55.440]  耶和華說
[00:12:55.440 --> 00:12:57.240]  我要將所做的人
[00:12:57.240 --> 00:12:58.520]  和走獸
[00:12:58.520 --> 00:12:59.540]  並昆蟲
[00:12:59.540 --> 00:13:01.080]  以及空中的飛鳥
[00:13:01.080 --> 00:13:02.860]  都從地上除滅
[00:13:02.860 --> 00:13:04.160]  因為我做他們
[00:13:04.160 --> 00:13:05.160]  後悔了
[00:13:05.160 --> 00:13:08.500]  惟有羅亞在耶和華眼前蒙根
[00:13:08.500 --> 00:13:12.480]  如果你聽我讀的時候,再看一看
[00:13:12.480 --> 00:13:14.640]  你可能都看見
[00:13:14.640 --> 00:13:17.960]  大部分都是一模一樣的
[00:13:17.960 --> 00:13:20.520]  但也看見一些地方
[00:13:20.780 --> 00:13:22.060]  有一點不同
[00:13:22.060 --> 00:13:25.900]  看見有不同的地方是一個
[00:13:25.900 --> 00:13:29.740]  很好的事,你就可以盡心去看
[00:13:29.740 --> 00:13:31.280]  為什麼有不同
[00:13:31.280 --> 00:13:33.580]  特別如果你有興趣看原文
[00:13:33.580 --> 00:13:35.880]  那是一個很好的位置
[00:13:35.880 --> 00:13:37.680]  去看什麼令到
[00:13:37.680 --> 00:13:39.480]  翻譯有不同之處
[00:13:39.480 --> 00:13:42.280]  不過時間所限,我沒有可能
[00:13:42.280 --> 00:13:44.080]  將短短八字經文
[00:13:44.080 --> 00:13:45.360]  全部
[00:13:45.360 --> 00:13:46.640]  逐一去解釋
[00:13:46.640 --> 00:13:48.440]  裏面亦都
[00:13:49.140 --> 00:13:50.160]  牽涉到很多
[00:13:50.160 --> 00:13:51.700]  不單止
[00:13:51.700 --> 00:13:53.240]  釋經的問題
[00:13:53.240 --> 00:13:56.820]  而是背後一些神學的問題
[00:13:56.820 --> 00:13:58.360]  其他範疇都會
[00:13:58.360 --> 00:13:59.140]  關乎到
[00:13:59.140 --> 00:14:01.680]  所以今晚我只能夠舉
[00:14:01.680 --> 00:14:04.500]  6個例子
[00:14:04.500 --> 00:14:05.780]  來講講
[00:14:05.780 --> 00:14:07.320]  也去凸顯
[00:14:07.320 --> 00:14:08.100]  看見原文
[00:14:08.100 --> 00:14:09.120]  可以看見
[00:14:09.120 --> 00:14:09.880]  在
[00:14:09.880 --> 00:14:11.680]  平時翻譯上看不到的地方
[00:14:11.680 --> 00:14:13.460]  第一個
[00:14:13.460 --> 00:14:15.000]  剛才你見到
[00:14:15.420 --> 00:14:19.020]  和合本和和修
[00:14:19.020 --> 00:14:21.100]  有少少不同,一個是地上
[00:14:21.100 --> 00:14:22.380]  地面上第一節
[00:14:22.380 --> 00:14:25.460]  之後大部分地方都是地上
[00:14:25.460 --> 00:14:27.500]  除了第七節
[00:14:27.500 --> 00:14:29.300]  和修
[00:14:29.300 --> 00:14:31.080]  用了地面上
[00:14:31.080 --> 00:14:33.120]  很少
[00:14:33.120 --> 00:14:38.500]  出入的地方,但如果你仔細看原文
[00:14:38.500 --> 00:14:39.820]  原來都幾
[00:14:39.820 --> 00:14:40.560]  不同
[00:14:40.560 --> 00:14:42.360]  原來用了兩個字
[00:14:42.360 --> 00:14:43.660]  兩個
[00:14:44.340 --> 00:14:46.900]  看上去不像樣的字
[00:14:46.900 --> 00:14:47.960]  再提一提
[00:14:47.960 --> 00:14:50.780]  希伯來文是由右到左的
[00:14:50.780 --> 00:14:54.100]  像舊式中文,由右到左
[00:14:54.100 --> 00:14:59.740]  所以現在有英文,為何要放英文呢?因為這個字體
[00:14:59.740 --> 00:15:06.140]  不是最方便,我出到希伯來文,出不到中文,所以
[00:15:06.140 --> 00:15:09.220]  我把翻譯用英文
[00:15:12.040 --> 00:15:14.040]  是
[00:15:14.040 --> 00:15:16.600]  ground, soil
[00:15:16.600 --> 00:15:20.440]  剛才和修是地面
[00:15:20.440 --> 00:15:22.520]  如果你記得,這個是說
[00:15:22.520 --> 00:15:23.520]  亞當
[00:15:23.520 --> 00:15:25.040]  他是如何被造的
[00:15:25.040 --> 00:15:27.100]  從塵土而出
[00:15:27.100 --> 00:15:33.240]  塵土是另一個字,但塵土是在地面上
[00:15:33.240 --> 00:15:36.560]  在地面上的塵土
[00:15:36.560 --> 00:15:37.840]  而造出來的
[00:15:37.840 --> 00:15:39.380]  那就是at the mark
[00:15:39.380 --> 00:15:41.160]  如果深水清
[00:15:41.420 --> 00:15:43.980]  和亞當,Adam那個字
[00:15:43.980 --> 00:15:44.760]  是很
[00:15:44.760 --> 00:15:45.520]  關聯的
[00:15:45.520 --> 00:15:48.080]  你可以說是同一個字根
[00:15:48.080 --> 00:15:50.900]  所以你見到兩者,亞當
[00:15:50.900 --> 00:15:52.940]  和地面
[00:15:52.940 --> 00:15:55.000]  似乎有一個比較密切的關係
[00:15:55.000 --> 00:15:56.780]  第二個字,Eros
[00:15:56.780 --> 00:15:57.820]  Earth
[00:15:57.820 --> 00:16:00.380]  就比較普遍
[00:16:00.380 --> 00:16:04.460]  其實在創世紀一章一節已經有講神創造天地
[00:16:04.460 --> 00:16:05.740]  就是Eros
[00:16:05.740 --> 00:16:09.080]  兩者有什麼分別呢?有什麼關係呢?
[00:16:09.080 --> 00:16:10.600]  我看到
[00:16:10.860 --> 00:16:11.880]  如何呢?
[00:16:11.880 --> 00:16:17.260]  我想在這個例子裏面給大家
[00:16:17.260 --> 00:16:18.540]  一個小小理解
[00:16:18.540 --> 00:16:23.400]  不過首先我想給你看看,我怎樣可以知道是兩個不同的字呢?
[00:16:23.400 --> 00:16:24.420]  我給你
[00:16:24.420 --> 00:16:28.260]  用一個工具,你有興趣可以即時去開
[00:16:28.260 --> 00:16:30.060]  我主要就用
[00:16:30.060 --> 00:16:31.840]  BibleBentel
[00:16:31.840 --> 00:16:35.440]  你打BibleBentel.com,你就會見到
[00:16:35.440 --> 00:16:38.760]  你去BHS,即是那個
[00:16:38.760 --> 00:16:40.300]  黑白論文的聖經簡稱
[00:16:40.560 --> 00:16:42.620]  你就會見到一個叫BHS
[00:16:42.620 --> 00:16:43.640]  和合本
[00:16:43.640 --> 00:16:51.580]  你就可以開到,就見到這個網頁,當然要選擇創世紀第六章
[00:16:51.580 --> 00:16:56.440]  這裏有三個加號的
[00:16:56.440 --> 00:16:57.980]  OK,什麼來的呢?
[00:16:57.980 --> 00:17:01.580]  第一個,其實是將它變成分開一句句
[00:17:01.580 --> 00:17:02.840]  我又喜歡
[00:17:02.840 --> 00:17:05.920]  現在這樣的,即是分開做
[00:17:08.680 --> 00:17:09.680]  紙句
[00:17:09.680 --> 00:17:10.980]  容易看一點
[00:17:10.980 --> 00:17:12.520]  還有它的分白
[00:17:12.520 --> 00:17:14.060]  有時候我未必最認同
[00:17:14.060 --> 00:17:18.420]  不過大部分時間,起碼幫到你容易處理那段經文
[00:17:18.420 --> 00:17:19.440]  就不是
[00:17:19.440 --> 00:17:22.340]  一句那麼長,你就不知道怎樣
[00:17:22.340 --> 00:17:23.600]  剪開,不知道怎樣停
[00:17:23.600 --> 00:17:25.900]  這個頗方便的
[00:17:25.900 --> 00:17:28.220]  第二個,我通常會弄走它
[00:17:28.220 --> 00:17:32.840]  因為其實是說一個,它是一個什麼的紙句,什麼性質
[00:17:32.840 --> 00:17:36.920]  這裏很學術性或者grammatical
[00:17:37.180 --> 00:17:40.000]  我就沒有什麼需要,我就弄走它
[00:17:40.000 --> 00:17:43.580]  第三個,其實是將動詞highlight
[00:17:43.580 --> 00:17:46.900]  或者一些專有名詞,例如葉和華的名字
[00:17:46.900 --> 00:17:49.720]  我覺得都好,方便你去
[00:17:49.720 --> 00:17:52.540]  locate,認一下位置
[00:17:52.540 --> 00:17:57.140]  你可以玩一下
[00:17:57.140 --> 00:17:59.960]  你去見到這裏的時候
[00:17:59.960 --> 00:18:03.280]  你會說,我不懂看原文,完全不知道是什麼來的
[00:18:03.280 --> 00:18:04.060]  沒問題的
[00:18:04.560 --> 00:18:09.160]  我覺得這個網站最理想,最好,最幫到的一個東西
[00:18:09.160 --> 00:18:09.940]  就是它
[00:18:09.940 --> 00:18:14.280]  highlight,或者你放一隻老樹在中文字的時候
[00:18:14.280 --> 00:18:17.360]  它就說相關相對的
[00:18:17.360 --> 00:18:18.880]  希伯文是哪個字
[00:18:18.880 --> 00:18:20.680]  這個很好的
[00:18:20.680 --> 00:18:21.700]  功能
[00:18:21.700 --> 00:18:23.760]  不過有兩個問題
[00:18:23.760 --> 00:18:24.520]  第一
[00:18:24.520 --> 00:18:31.180]  有錯誤的,有些地方我弄錯了,不是我覺得,是弄錯了
[00:18:31.180 --> 00:18:33.220]  我覺得這個你要
[00:18:33.480 --> 00:18:35.520]  要知道,始終是免費網站
[00:18:35.520 --> 00:18:36.800]  第二
[00:18:36.800 --> 00:18:37.580]  就是
[00:18:37.580 --> 00:18:38.600]  有時候
[00:18:38.600 --> 00:18:41.420]  他怎樣去
[00:18:41.420 --> 00:18:43.460]  弄呢
[00:18:43.460 --> 00:18:46.280]  譬如在他裏面
[00:18:46.280 --> 00:18:48.320]  其實是在
