
[00:00:00.000 --> 00:00:06.000]  大家好,我是加拿大建造中心的總幹事陸昭敏牧師。
[00:02:46.000 --> 00:02:49.000]  我看見到你。
[00:02:49.000 --> 00:02:52.000]  好,如果你們看見我就好了,
[00:02:52.000 --> 00:02:56.000]  因為我現在是在香港,
[00:02:56.000 --> 00:02:59.000]  陸牧師在加拿大,
[00:02:59.000 --> 00:03:04.000]  可能你們當中有一些人在印尼,在馬來西亞,
[00:03:04.000 --> 00:03:08.000]  但是我現在因為機器的問題,
[00:03:08.000 --> 00:03:10.000]  我就看不見你們的,
[00:03:10.000 --> 00:03:15.000]  所以我只好一直講,
[00:03:15.000 --> 00:03:25.000]  講完以後我希望可以看看有沒有我一些認識的弟兄姐妹,
[00:03:25.000 --> 00:03:27.000]  現在我一點都看不見你們的,
[00:03:27.000 --> 00:03:30.000]  所以你講什麼我都不知道的,
[00:03:30.000 --> 00:03:33.000]  但是你們可以在那個check room,
[00:03:33.000 --> 00:03:37.000]  可以寫下你的問題怎麼樣啊。
[00:03:37.000 --> 00:03:42.000]  現在在這個疫情當中,
[00:03:42.000 --> 00:03:45.000]  實在有很多很多的改變,
[00:03:45.000 --> 00:03:49.000]  今天我看一點點的新聞的時候,
[00:03:49.000 --> 00:03:55.000]  很多人都要在家當中不可以出去工作了,
[00:03:55.000 --> 00:04:00.000]  所以今天我看那個新聞的時候,
[00:04:00.000 --> 00:04:07.000]  我看見在台灣有比較多人慢慢的懷孕,
[00:04:07.000 --> 00:04:14.000]  可能就是他們的夫妻之間沒有辦法去外面的地方,
[00:04:14.000 --> 00:04:16.000]  所以就比較親密一點,
[00:04:16.000 --> 00:04:20.000]  這個是新聞裡面哪裡講的,
[00:04:20.000 --> 00:04:23.000]  因為這個疫情的緣故,
[00:04:23.000 --> 00:04:29.000]  就是看見整個世界都要改變,
[00:04:29.000 --> 00:04:35.000]  有一點覺得很稀奇的,
[00:04:35.000 --> 00:04:37.000]  就是在香港,
[00:04:37.000 --> 00:04:43.000]  因為2003年的SARS的問題,
[00:04:43.000 --> 00:04:49.000]  所以香港人都習慣戴口罩,
[00:04:49.000 --> 00:04:52.000]  但是在美國跟北美,
[00:04:52.000 --> 00:04:57.000]  歐洲就比較沒有這樣做,
[00:04:57.000 --> 00:04:59.000]  為什麼會這樣呢?
[00:04:59.000 --> 00:05:02.000]  他們有一個這樣的看法,
[00:05:02.000 --> 00:05:06.000]  原來可能西方人,
[00:05:06.000 --> 00:05:09.000]  他們那個蝙蝠啊,
[00:05:09.000 --> 00:05:10.000]  蝙蝠俠啊,
[00:05:10.000 --> 00:05:15.000]  都是用那個弄他們的眼睛的,
[00:05:15.000 --> 00:05:18.000]  但是我們中國人哪一些的刺客,
[00:05:18.000 --> 00:05:20.000]  都是弄我們的面的,
[00:05:20.000 --> 00:05:23.000]  可能就是這樣的緣故,
[00:05:23.000 --> 00:05:32.000]  這個只是給你們一點點的輕鬆的時間,
[00:05:32.000 --> 00:05:38.000]  在這裡我要講的就是一種廣東人的普通話,
[00:05:38.000 --> 00:05:41.000]  所以如果你聽不懂,
[00:05:41.000 --> 00:05:44.000]  或者是我講得不清楚,
[00:05:44.000 --> 00:05:46.000]  沒有關係啦,
[00:05:46.000 --> 00:05:48.000]  就是請你們忍耐一下,
[00:05:48.000 --> 00:05:53.000]  看看我的簡報就可以了,
[00:05:53.000 --> 00:05:57.000]  就是在這裡有一個,
[00:05:57.000 --> 00:05:59.000]  在疫情當中有一個人,
[00:05:59.000 --> 00:06:04.000]  一個在香港的國內人,
[00:06:04.000 --> 00:06:05.000]  國內人,
[00:06:05.000 --> 00:06:07.000]  就是在國內來的,
[00:06:07.000 --> 00:06:10.000]  被那個十字車送到醫院,
[00:06:10.000 --> 00:06:14.000]  那麼護士就見他是國內人,
[00:06:14.000 --> 00:06:15.000]  所以他是廣東人,
[00:06:15.000 --> 00:06:18.000]  他就用香港的國語,
[00:06:18.000 --> 00:06:21.000]  或者是說我們是普通話,
[00:06:21.000 --> 00:06:22.000]  就問他了,
[00:06:22.000 --> 00:06:24.000]  他怎麼問他呢?
[00:06:24.000 --> 00:06:25.000]  他說,
[00:06:25.000 --> 00:06:27.000]  你有理由死嗎?
[00:06:27.000 --> 00:06:29.000]  還是無理由死?
[00:06:29.000 --> 00:06:31.000]  理由死,
[00:06:31.000 --> 00:06:34.000]  還是無理由死?
[00:06:34.000 --> 00:06:37.000]  那麼問了幾次以後,
[00:06:37.000 --> 00:06:40.000]  那個病人最後就很難的說,
[00:06:40.000 --> 00:06:41.000]  他說,
[00:06:41.000 --> 00:06:44.000]  我沒理由死,
[00:06:44.000 --> 00:06:50.000]  那麼護士就沒有氣的拿起筆來,
[00:06:50.000 --> 00:06:52.000]  在那個板上面寫著,
[00:06:52.000 --> 00:06:55.000]  沒有理由死,
[00:06:55.000 --> 00:07:02.000]  這個就是理由死跟理由死的一個笑話,
[00:07:02.000 --> 00:07:05.000]  這個就是我們廣東人,
[00:07:05.000 --> 00:07:07.000]  講普通話的時候,
[00:07:07.000 --> 00:07:12.000]  可能就是在那個理由死跟那個理由死,
[00:07:12.000 --> 00:07:15.000]  講得不太清楚的時候,
[00:07:15.000 --> 00:07:18.000]  就撈出這個笑話來。
[00:07:18.000 --> 00:07:22.000]  我們來到這個,
[00:07:22.000 --> 00:07:25.000]  就是講到那個以斯帖記,
[00:07:25.000 --> 00:07:27.000]  這個以斯帖記的時候,
[00:07:27.000 --> 00:07:31.000]  你發現這個以斯帖記,
[00:07:31.000 --> 00:07:37.000]  就是在那個西班牙來的舊約聖經裡面的第三部分,
[00:07:37.000 --> 00:07:40.000]  那我們現在用的那個和合本,
[00:07:40.000 --> 00:07:45.000]  就是66卷,
[00:07:45.000 --> 00:07:47.000]  舊約是39卷,
[00:07:47.000 --> 00:07:51.000]  但是那個猶太人的西班牙來的聖經,
[00:07:51.000 --> 00:07:54.000]  就是將那個聖經分成三部分,
[00:07:54.000 --> 00:07:57.000]  這三部分裡面就是,
[00:07:57.000 --> 00:08:01.000]  好像當時門徒對耶穌問他的時候,
[00:08:01.000 --> 00:08:03.000]  主耶穌就對他們說,
[00:08:03.000 --> 00:08:06.000]  我從前和你們同在的時候,
[00:08:06.000 --> 00:08:08.000]  所告訴你們的,
[00:08:08.000 --> 00:08:10.000]  就是什麼呢?
[00:08:10.000 --> 00:08:12.000]  摩西的律法,
[00:08:12.000 --> 00:08:15.000]  先知的書和詩篇。
[00:08:15.000 --> 00:08:18.000]  這個就是摩西的律法,
[00:08:18.000 --> 00:08:20.000]  就是律法,law,
[00:08:20.000 --> 00:08:23.000]  先知的書就是prophets,
[00:08:23.000 --> 00:08:26.000]  那個詩篇就是writings,
[00:08:26.000 --> 00:08:29.000]  詩篇也叫聖卷,
[00:08:29.000 --> 00:08:31.000]  那個以斯帖,
[00:08:31.000 --> 00:08:33.000]  就是在那個聖卷,
[00:08:33.000 --> 00:08:35.000]  那個詩篇裡面,
[00:08:35.000 --> 00:08:38.000]  這裡有五個小卷,
[00:08:38.000 --> 00:08:40.000]  他們稱為五個小卷,
[00:08:40.000 --> 00:08:42.000]  就是雅歌,路德記,
[00:08:42.000 --> 00:08:45.000]  哀歌,傳道書,
[00:08:45.000 --> 00:08:49.000]  還有就是那個以斯帖記,
[00:08:49.000 --> 00:08:54.000]  你發現猶太人就是用不同的節日,
[00:08:54.000 --> 00:08:57.000]  來慶祝的時候,
[00:08:57.000 --> 00:09:02.000]  他們就用不同的小卷來讀出來,
[00:09:02.000 --> 00:09:05.000]  其中就是那個以斯帖記,
[00:09:05.000 --> 00:09:08.000]  就是跟他們的普爾日,
[00:09:08.000 --> 00:09:10.000]  有這個關係的。
[00:09:10.000 --> 00:09:12.000]  那個普爾這個字呢,
[00:09:12.000 --> 00:09:15.000]  就是秋天的意思,
[00:09:15.000 --> 00:09:22.000]  所以他們因為絕景逢生,
[00:09:22.000 --> 00:09:27.000]  所以他們就有這個普爾日來慶祝,
[00:09:27.000 --> 00:09:28.000]  慶祝的時候,
[00:09:28.000 --> 00:09:30.000]  他們那個時候就讀,
[00:09:30.000 --> 00:09:34.000]  那個以斯帖記,
[00:09:34.000 --> 00:09:36.000]  就是這樣。
[00:09:36.000 --> 00:09:37.000]  這一本書,
[00:09:37.000 --> 00:09:41.000]  比較有一些很奇怪的地方,
[00:09:41.000 --> 00:09:46.000]  就是我們發現整個以斯帖記裡面,
[00:09:46.000 --> 00:09:51.000]  完全是在那個陰曙之地以外發生的事情,
[00:09:51.000 --> 00:09:57.000]  好像那個丹尼尼跟那個以斯拉,
[00:09:57.000 --> 00:09:59.000]  他們都是一樣,
[00:09:59.000 --> 00:10:04.000]  就是不是在巴勒斯坦迦南地以外的,
[00:10:04.000 --> 00:10:10.000]  在那個馬代波斯統治之下的一個地方,
[00:10:10.000 --> 00:10:13.000]  那整本書裡面呢,
[00:10:13.000 --> 00:10:17.000]  就發現到沒有提到上帝的名字,
[00:10:17.000 --> 00:10:19.000]  還有呢,
[00:10:19.000 --> 00:10:23.000]  就是就算他們有一些的,
[00:10:23.000 --> 00:10:28.000]  好像那個以斯帖告訴那個莫迪改,
[00:10:28.000 --> 00:10:33.000]  叫猶太人三天三夜禁食,
[00:10:33.000 --> 00:10:38.000]  也沒有講到他向耶和華禱告的,
[00:10:38.000 --> 00:10:40.000]  在這一段經文裡面,
[00:10:40.000 --> 00:10:43.000]  最可能他們是在禱告,
[00:10:43.000 --> 00:10:49.000]  但是完全沒有說過這一些表現。
[00:10:49.000 --> 00:10:50.000]  那麼,
[00:10:50.000 --> 00:10:53.000]  所以看起來的時候,
[00:10:53.000 --> 00:10:56.000]  這一本書比較難接受的,
[00:10:56.000 --> 00:10:58.000]  當時那個加爾文,
[00:10:58.000 --> 00:11:01.000]  我們的改革家,
[00:11:01.000 --> 00:11:06.000]  就是他從來沒有用那個以斯帖作為他的素材,
[00:11:06.000 --> 00:11:10.000]  也沒有寫過有關的著實書,
[00:11:10.000 --> 00:11:14.000]  你看見在新約的經文裡面,
[00:11:14.000 --> 00:11:18.000]  從來沒有引用過那個以斯帖記的,
[00:11:18.000 --> 00:11:21.000]  還有當時那個馬丁路德,
[00:11:21.000 --> 00:11:27.000]  他覺得這個以斯帖太過民族色彩,
[00:11:27.000 --> 00:11:28.000]  很重了,
[00:11:28.000 --> 00:11:30.000]  好像是講到那個,
[00:11:30.000 --> 00:11:32.000]  只是講到猶太人,
[00:11:32.000 --> 00:11:37.000]  他們的民族的性滅亡的問題,
[00:11:37.000 --> 00:11:42.000]  好像跟那個舊約跟新約中間的時候,
[00:11:42.000 --> 00:11:46.000]  兩月中間那個瑪迦比書一樣,
[00:11:46.000 --> 00:11:47.000]  他覺得呢,
[00:11:47.000 --> 00:11:54.000]  應該將它不應該放在那個聖經的重點裡面,
[00:11:54.000 --> 00:11:57.000]  其實馬丁路德他有一些誤會,
[00:11:57.000 --> 00:12:00.000]  就是對那個新約的雅各書,
[00:12:00.000 --> 00:12:03.000]  他也有這樣的一個誤會,
[00:12:03.000 --> 00:12:08.000]  所以這一本書就比較有多一點的,
[00:12:08.000 --> 00:12:12.000]  人對他有一點懷疑的地方。
[00:12:12.000 --> 00:12:17.000]  但是當我們讀那個以斯帖這一本書的時候,
[00:12:17.000 --> 00:12:22.000]  其實這一本書是根據當時的歷史,
[00:12:22.000 --> 00:12:25.000]  但是你要了解,
[00:12:25.000 --> 00:12:30.000]  它就是引用那個希伯來人的描述的手法,
[00:12:30.000 --> 00:12:36.000]  它要寫成一本的比較是戲劇化的歷史書,
[00:12:36.000 --> 00:12:41.000]  它的意思不是要娛樂我們,
[00:12:41.000 --> 00:12:44.000]  但是要我們讀歷史的時候,
[00:12:44.000 --> 00:12:45.000]  你知道,
[00:12:45.000 --> 00:12:48.000]  如果一些人講歷史的時候,
[00:12:48.000 --> 00:12:51.000]  就覺得它有一點的乏味,
[00:12:51.000 --> 00:12:56.000]  有一點艱辛的難讀的感覺,
[00:12:56.000 --> 00:12:58.000]  比較容易打瞌睡,
[00:12:58.000 --> 00:13:01.000]  所以它寫起來的時候,
[00:13:01.000 --> 00:13:08.000]  就用一種戲劇化的歷史的方式來寫出來,
[00:13:08.000 --> 00:13:15.000]  所以作者就沒有很詳細的刻畫人物的思想、
[00:13:15.000 --> 00:13:17.000]  動機、態度,
[00:13:17.000 --> 00:13:19.000]  還有他們的意圖。
[00:13:19.000 --> 00:13:25.000]  你發現就是在舊約的敘事文體裡面,
[00:13:25.000 --> 00:13:28.000]  或者說比較簡單來說,
[00:13:28.000 --> 00:13:30.000]  在故事的題材的時候,
[00:13:30.000 --> 00:13:37.000]  通常他們將他的焦點放在那個人物的行動,
[00:13:37.000 --> 00:13:40.000]  還有他們彼此之間的對話,
[00:13:40.000 --> 00:13:44.000]  讓我們透過他們的行動,
[00:13:44.000 --> 00:13:46.000]  還有他們的對話,
[00:13:46.000 --> 00:13:51.000]  了解敘事者或者作者,
[00:13:51.000 --> 00:13:57.000]  讓我們想知道他們要知道的信息。
[00:13:57.000 --> 00:14:04.000]  我現在就在這裡給你們一個簡單的解釋,
[00:14:04.000 --> 00:14:08.000]  以斯帖記的一些特別的地方。
[00:14:08.000 --> 00:14:15.000]  現在我進到今天我要跟你們分享的一個信息。
[00:14:15.000 --> 00:14:18.000]  我要從四方面來看,
[00:14:18.000 --> 00:14:19.000]  第一方面,
[00:14:19.000 --> 00:14:26.000]  我跟你們要從以斯帖記的文學技巧,
[00:14:26.000 --> 00:14:29.000]  看整個故事的佈局,
[00:14:29.000 --> 00:14:31.000]  第一方面。
[00:14:31.000 --> 00:14:38.000]  第二,這是從以斯帖記裡面談到岩石的鋪排,
[00:14:38.000 --> 00:14:41.000]  看以斯帖的情節。
[00:14:41.000 --> 00:14:48.000]  第三,我要跟你們分享的就是從命運逆轉,
[00:14:48.000 --> 00:14:53.000]  看以斯帖的信息。
[00:14:53.000 --> 00:15:00.000]  最後,我要從紀元巧合,
[00:15:00.000 --> 00:15:04.000]  看神的教館保守。
[00:15:04.000 --> 00:15:05.000]  好嗎?
[00:15:05.000 --> 00:15:10.000]  我就從這四方面來與你們分享,
[00:15:10.000 --> 00:15:16.000]  整本以斯帖記給我們的信息。
[00:15:16.000 --> 00:15:18.000]  好,簡單來說,
[00:15:18.000 --> 00:15:20.000]  我要給你一個框架,
[00:15:20.000 --> 00:15:23.000]  就是在敘事文體裡面,
[00:15:23.000 --> 00:15:25.000]  就談到幾方面,
[00:15:25.000 --> 00:15:28.000]  最主要的它有幾個元素,
[00:15:28.000 --> 00:15:31.000]  來組合一個故事的。
[00:15:31.000 --> 00:15:33.000]  第一就是那個場景,
[00:15:33.000 --> 00:15:36.000]  它的時代的場景,
[00:15:36.000 --> 00:15:39.000]  是在哪個時候發生呢?
[00:15:39.000 --> 00:15:42.000]  譬如說我們讀到那個《路德記》,
[00:15:42.000 --> 00:15:43.000]  因為在《聖經》裡面,
[00:15:43.000 --> 00:15:45.000]  有兩卷書,
[00:15:45.000 --> 00:15:49.000]  都是用那個女人的名字來命名的,
[00:15:49.000 --> 00:15:51.000]  一個就是《路德記》,
[00:15:51.000 --> 00:15:54.000]  另外一個就是那個《以斯帖記》。
[00:15:54.000 --> 00:15:56.000]  譬如說《路德記》,
[00:15:56.000 --> 00:16:00.000]  它是在那個世世鼎盡的時代,
[00:16:00.000 --> 00:16:03.000]  當我們講到那個時代的時候,
[00:16:03.000 --> 00:16:04.000]  譬如說,
[00:16:04.000 --> 00:16:12.000]  2019年12月中旬的時候,
[00:16:12.000 --> 00:16:16.000]  到2020年6月的時候,
[00:16:16.000 --> 00:16:26.000]  我們知道整個世界都被新冠肺炎來影響,
[00:16:26.000 --> 00:16:29.000]  從這個就是那個時代了。
[00:16:29.000 --> 00:16:37.000]  但是如果我要講到2019年6月到現在,
[00:16:37.000 --> 00:16:39.000]  講到那個地理的時候,
[00:16:39.000 --> 00:16:43.000]  我講到香港這樣的地方的時候,
[00:16:43.000 --> 00:16:45.000]  香港人讀起來,
[00:16:45.000 --> 00:16:47.000]  或者是其他人讀起來的時候,
[00:16:47.000 --> 00:16:54.000]  就知道不單是全世界受到疫情的影響,
[00:16:54.000 --> 00:16:56.000]  香港更加的厲害,
[00:16:56.000 --> 00:17:00.000]  就是2019年的6月,
[00:17:00.000 --> 00:17:04.000]  他們有那個土反,
[00:17:04.000 --> 00:17:06.000]  修例這個運動,
[00:17:06.000 --> 00:17:10.000]  所以香港在整個情況之下,
[00:17:10.000 --> 00:17:14.000]  整年裡面都受到很多的困難,
[00:17:14.000 --> 00:17:16.000]  這個就是那個場景。
[00:17:16.000 --> 00:17:17.000]  另外,
[00:17:17.000 --> 00:17:22.000]  就是在故事當中有什麼的人物,
[00:17:22.000 --> 00:17:24.000]  這個故事裡面,
[00:17:24.000 --> 00:17:29.000]  這個以色列當中有什麼的人物,
[00:17:29.000 --> 00:17:32.000]  然後就是講到那個布局,
[00:17:32.000 --> 00:17:34.000]  那個情節了,
[00:17:34.000 --> 00:17:36.000]  就是發生什麼事情呢?
[00:17:36.000 --> 00:17:40.000]  怎麼樣會這樣的發生呢?
[00:17:40.000 --> 00:17:41.000]  另外就是,
[00:17:41.000 --> 00:17:43.000]  就是我講到的,
[00:17:43.000 --> 00:17:46.000]  就是那個作者敘事者,
[00:17:46.000 --> 00:17:49.000]  透過人物的行動,
[00:17:49.000 --> 00:17:53.000]  還有他們北起之間的談話,
[00:17:53.000 --> 00:17:58.000]  來傳達一個信息給我們知道的。
[00:17:58.000 --> 00:18:02.000]  這個就是那個簡單的,
[00:18:02.000 --> 00:18:04.000]  整個故事裡面的,
[00:18:04.000 --> 00:18:07.000]  從有四個的元素,
[00:18:07.000 --> 00:18:08.000]  場景,
[00:18:08.000 --> 00:18:10.000]  在哪個時候,
[00:18:10.000 --> 00:18:12.000]  哪個地方發生,
[00:18:12.000 --> 00:18:15.000]  有什麼人物,
[00:18:15.000 --> 00:18:18.000]  第三就是發生什麼事情,
[00:18:18.000 --> 00:18:20.000]  怎麼樣發生,
[00:18:20.000 --> 00:18:24.000]  然後就是他透過這一些的互動裡面,
[00:18:24.000 --> 00:18:28.000]  向我們講的一個的信息。
[00:18:28.000 --> 00:18:29.000]  好,
[00:18:29.000 --> 00:18:31.000]  我們看那個以色列了,
[00:18:31.000 --> 00:18:37.000]  以色列自它發生在什麼時候呢?
[00:18:37.000 --> 00:18:38.000]  你看,
[00:18:38.000 --> 00:18:40.000]  這是在,
[00:18:40.000 --> 00:18:44.000]  這個就是以色列的四大時局了,
[00:18:44.000 --> 00:18:46.000]  在左邊就是公元前,
[00:18:46.000 --> 00:18:49.000]  中間就是那個事件的發生,
[00:18:49.000 --> 00:18:52.000]  右邊就是那個時代的人物,
[00:18:52.000 --> 00:18:53.000]  這個是,
[00:18:53.000 --> 00:18:58.000]  時代的人物就是我們的聖經裡面的,
[00:18:58.000 --> 00:19:01.000]  那個是聖經書啊,
[00:19:01.000 --> 00:19:03.000]  有什麼的人物啊,
[00:19:03.000 --> 00:19:05.000]  你看就是在最下面的,
[00:19:05.000 --> 00:19:11.000]  就是以色列成為波斯王後的時候,
[00:19:11.000 --> 00:19:16.000]  就是在那個以色列自第二章第十六節,
[00:19:16.000 --> 00:19:20.000]  大概是479年,
[00:19:20.000 --> 00:19:23.000]  公元前479年。
[00:19:23.000 --> 00:19:24.000]  好,
[00:19:24.000 --> 00:19:30.000]  我們看就是在哪個時候發生呢?
[00:19:30.000 --> 00:19:33.000]  就是在那個波斯帝國,
[00:19:33.000 --> 00:19:36.000]  在那個馬代波斯,
[00:19:36.000 --> 00:19:38.000]  就是在巴比倫以後,
[00:19:38.000 --> 00:19:40.000]  就是馬代波斯,
[00:19:40.000 --> 00:19:43.000]  馬代波斯以後就是那個希臘,
[00:19:43.000 --> 00:19:45.000]  希臘以後就是羅馬,
[00:19:45.000 --> 00:19:50.000]  羅馬就是主耶穌在世上工作的時候,
[00:19:50.000 --> 00:19:53.000]  就是在羅馬帝國統治之下了,
[00:19:53.000 --> 00:19:56.000]  在那個馬代波斯,
[00:19:56.000 --> 00:19:59.000]  他們取代那個巴比倫以後,
[00:19:59.000 --> 00:20:03.000]  大概有十個馬代波斯王帝,
[00:20:03.000 --> 00:20:06.000]  其中你看見這裡面,
[00:20:06.000 --> 00:20:11.000]  有四個比較黑色的,
[00:20:11.000 --> 00:20:12.000]  紳士的,
[00:20:12.000 --> 00:20:14.000]  就是在第一個古列,
[00:20:14.000 --> 00:20:18.000]  第三個就是那個大力虎,
[00:20:18.000 --> 00:20:20.000]  你知道他們的名字呢,
[00:20:20.000 --> 00:20:21.000]  有一點的,
[00:20:21.000 --> 00:20:24.000]  翻譯上面有一點不同,
[00:20:24.000 --> 00:20:26.000]  就是有四個王帝,
[00:20:26.000 --> 00:20:28.000]  就是古列,
[00:20:28.000 --> 00:20:30.000]  第三個大力虎,
[00:20:30.000 --> 00:20:35.000]  第四個就是歇斯斯義士,
[00:20:35.000 --> 00:20:38.000]  那個歇斯斯義士呢,
[00:20:38.000 --> 00:20:41.000]  他是希臘的名字嘛,
[00:20:41.000 --> 00:20:45.000]  但是在那個西伯來話的名字就是
[00:20:45.000 --> 00:20:48.000]  阿哈水魯,
[00:20:48.000 --> 00:20:53.000]  就是我們以謝帖講到那個波斯王,
[00:20:53.000 --> 00:20:55.000]  第四個呢,
[00:20:55.000 --> 00:20:57.000]  也是跟聖經有關係的,
[00:20:57.000 --> 00:21:01.000]  就是阿哈水魯的他的孩子,
[00:21:01.000 --> 00:21:03.000]  他的兒子,
[00:21:03.000 --> 00:21:06.000]  就是雅達歇斯義士,
[00:21:06.000 --> 00:21:10.000]  大概就是給我們知道,
[00:21:10.000 --> 00:21:12.000]  以謝帖這個故事,
[00:21:12.000 --> 00:21:14.000]  這個事實,
[00:21:14.000 --> 00:21:19.000]  就是發生在那個阿哈水魯,
[00:21:19.000 --> 00:21:21.000]  這個王帝,
[00:21:21.000 --> 00:21:25.000]  這個馬代王帝的時代,
[00:21:25.000 --> 00:21:28.000]  就是這裡了。
[00:21:28.000 --> 00:21:30.000]  我們再看下去,
[00:21:30.000 --> 00:21:32.000]  就是很快的,
[00:21:32.000 --> 00:21:35.000]  你看見這裡就是480年,
[00:21:35.000 --> 00:21:38.000]  就是以謝帖進入王宮,
[00:21:38.000 --> 00:21:42.000]  474年,
[00:21:42.000 --> 00:21:45.000]  就是那個阿哈水魯的12年,
[00:21:45.000 --> 00:21:47.000]  我們再看,
[00:21:47.000 --> 00:21:50.000]  另外一個人物就是亞什提,
[00:21:50.000 --> 00:21:52.000]  就是王后,
[00:21:52.000 --> 00:21:55.000]  在第一章裡面所談到的,
[00:21:55.000 --> 00:21:57.000]  然後就是480年,
[00:21:57.000 --> 00:21:59.000]  就是以謝帖,
[00:21:59.000 --> 00:22:02.000]  抵達蘇珊城的時候,
[00:22:02.000 --> 00:22:05.000]  這個給大家一點的觀念,
[00:22:05.000 --> 00:22:08.000]  再看看那個地圖,
[00:22:08.000 --> 00:22:14.000]  就是整個故事發生的這個地方,
[00:22:14.000 --> 00:22:18.000]  就是在巴比倫以東的一個城市,
[00:22:18.000 --> 00:22:21.000]  就是蘇珊城,
[00:22:21.000 --> 00:22:26.000]  蘇珊城就是波斯帝國的,
[00:22:26.000 --> 00:22:30.000]  他們的王帝的一個行政的地方,
[00:22:30.000 --> 00:22:33.000]  也是他們的避暑的一個地方,
[00:22:33.000 --> 00:22:35.000]  就是在哪裡呢?
[00:22:35.000 --> 00:22:37.000]  就是很熱的時候,
[00:22:37.000 --> 00:22:40.000]  他就去到這裡避暑的一個地方,
[00:22:40.000 --> 00:22:42.000]  就是這個蘇珊城,
[00:22:42.000 --> 00:22:46.000]  你發現整個以謝帖,
[00:22:46.000 --> 00:22:48.000]  這個故事裡面,
[00:22:48.000 --> 00:22:52.000]  主要就是發生在蘇珊城,
[00:22:52.000 --> 00:22:55.000]  你看見很多經文,
[00:22:55.000 --> 00:22:58.000]  都是講到蘇珊城,
[00:22:58.000 --> 00:23:01.000]  還有一個特別的地方,
[00:23:01.000 --> 00:23:05.000]  就是不但是在城市裡面,
[00:23:05.000 --> 00:23:09.000]  還是城裡面的王宮當中,
[00:23:09.000 --> 00:23:16.000]  所以就是整個故事的焦點,
[00:23:16.000 --> 00:23:24.000]  就是在蘇珊城裡面的王帝王宮當中,
[00:23:24.000 --> 00:23:28.000]  所以你看見這裡面有很多的,
[00:23:28.000 --> 00:23:33.000]  很多經文都是形容王宮的,
[00:23:33.000 --> 00:23:38.000]  譬如說院子、女子、橋門、
[00:23:38.000 --> 00:23:43.000]  王帝的睡房、外院、御院,
