
[00:00:00.000 --> 00:00:03.320]  歡迎大家來到今晚的悉京講座
[00:04:29.120 --> 00:04:31.920]  真的很感謝主你讓陳牧師
[00:04:31.920 --> 00:04:34.360]  願意花時間跟我們在一起
[00:04:34.360 --> 00:04:37.440]  願意你自己使用他的心得
[00:04:37.440 --> 00:04:40.760]  使用他在《離天米記》裏面的體會
[00:04:40.760 --> 00:04:43.560]  能夠鼓勵我們繼續向前走
[00:04:43.560 --> 00:04:47.280]  願主你祝福陳牧師今晚的分享
[00:04:47.280 --> 00:04:50.080]  我們的禱告乃奉耶穌基督的名求
[00:04:50.080 --> 00:04:51.080]  阿門
[00:04:51.080 --> 00:04:53.080]  好,請陳牧師
[00:04:53.080 --> 00:04:57.640]  各位,大家應該看到PowerPoint
[00:04:57.640 --> 00:04:59.640]  可能也看到我
[00:04:59.640 --> 00:05:05.480]  再一次感謝建道中心
[00:05:05.480 --> 00:05:09.000]  還有陸牧師和同工的安排
[00:05:09.000 --> 00:05:12.200]  讓我跟大家分享
[00:05:12.200 --> 00:05:17.920]  《聖經書卷體生命實踐》系列的第二講
[00:05:17.920 --> 00:05:23.560]  我今天沒有打領帶
[00:05:23.560 --> 00:05:28.640]  當然說聖經也應該打領帶
[00:05:28.640 --> 00:05:31.320]  我通常說聖經也會打領帶
[00:05:31.320 --> 00:05:33.640]  不過因為穿著拖鞋
[00:05:33.640 --> 00:05:38.640]  好像不太協調
[00:05:38.640 --> 00:05:41.640]  希望大家不要介意
[00:05:41.640 --> 00:05:46.640]  首先向大家問安
[00:05:46.640 --> 00:05:48.640]  各位早晨
[00:05:48.640 --> 00:05:50.640]  午安,晚安
[00:05:50.640 --> 00:05:51.640]  你在香港的早晨
[00:05:51.640 --> 00:05:54.640]  你在溫哥華的午安
[00:05:54.640 --> 00:05:57.640]  你在多倫多或東岸的晚安
[00:05:57.640 --> 00:05:59.640]  我在溫哥華
[00:05:59.640 --> 00:06:02.640]  剛才陸牧師也提到
[00:06:02.640 --> 00:06:06.640]  我去年在建道退休
[00:06:06.640 --> 00:06:09.640]  現在在溫哥華過退休生活
[00:06:09.640 --> 00:06:14.640]  今天跟大家分享這個題目
[00:06:14.640 --> 00:06:16.640]  也是我的榮幸
[00:06:16.640 --> 00:06:19.640]  這次短短一小時內
[00:06:19.640 --> 00:06:21.640]  我的目的是甚麼呢?
[00:06:21.640 --> 00:06:26.640]  我目的最主要是希望介紹尼西米記
[00:06:26.640 --> 00:06:29.640]  也希望透過這個講座
[00:06:29.640 --> 00:06:33.640]  讓大家更加認識建道中心
[00:06:33.640 --> 00:06:37.640]  甚至支持建道中心和建道神學院
[00:06:37.640 --> 00:06:40.640]  我希望大家有本聖經
[00:06:40.640 --> 00:06:43.640]  因為尼西米記十三章
[00:06:43.640 --> 00:06:49.640]  一小時內要很快地看完十三章
[00:06:49.640 --> 00:06:51.640]  實在不容易
[00:06:51.640 --> 00:06:53.640]  我盡量來做
[00:06:53.640 --> 00:06:55.640]  我知道大家有些人未吃飯
[00:06:55.640 --> 00:06:57.640]  有些人未吃早餐
[00:06:57.640 --> 00:07:03.640]  所以可能不想我講太久
[00:07:03.640 --> 00:07:08.640]  我希望一小時內可以講完
[00:07:08.640 --> 00:07:12.640]  希望大家盡量有本聖經
[00:07:12.640 --> 00:07:26.640]  我跟大家講尼西米記之前
[00:07:26.640 --> 00:07:31.640]  首先要介紹背景
[00:07:31.640 --> 00:07:38.640]  以色列人亡國後
[00:07:38.640 --> 00:07:40.640]  有三卷歷史書
[00:07:40.640 --> 00:07:44.640]  以斯拉記、尼西米記和以斯帖記
[00:07:44.640 --> 00:07:47.640]  如果看這段歷史
[00:07:47.640 --> 00:07:50.640]  我們基本上知道
[00:07:50.640 --> 00:07:54.640]  在波蕭滅了巴比倫後
[00:07:54.640 --> 00:07:56.640]  第一個皇帝古烈
[00:07:56.640 --> 00:08:01.640]  容許猶太人回到耶路撒冷
[00:08:01.640 --> 00:08:05.640]  索羅巴伯帶領近五萬人
[00:08:05.640 --> 00:08:07.640]  大部份都是利美人
[00:08:07.640 --> 00:08:09.640]  回去重建聖殿
[00:08:09.640 --> 00:08:14.640]  之後當然是以斯拉出現
[00:08:14.640 --> 00:08:18.640]  但其實記載在以斯拉記的歷史
[00:08:18.640 --> 00:08:20.640]  都是頗長的歷史
[00:08:20.640 --> 00:08:27.640]  當中有以斯帖記成為阿俠隋老王的皇后
[00:08:27.640 --> 00:08:32.640]  然後九十四年後
[00:08:32.640 --> 00:08:35.640]  尼西米回去重建城牆
[00:08:35.640 --> 00:08:43.640]  上次何啟明牧師講過以斯帖記
[00:08:43.640 --> 00:08:46.640]  他有提過我
[00:08:46.640 --> 00:08:51.640]  所以我需要幫大家重溫一下以斯帖記
[00:08:51.640 --> 00:08:57.640]  上次沒有聽是值得聽
[00:08:57.640 --> 00:09:00.640]  因為何啟明牧師寫了一本書
[00:09:00.640 --> 00:09:02.640]  是關於以斯帖記
[00:09:02.640 --> 00:09:07.640]  大家只要到建道中心網頁
[00:09:07.640 --> 00:09:10.640]  在最新動態通訊
[00:09:10.640 --> 00:09:13.640]  點擊「講座重溫」
[00:09:13.640 --> 00:09:21.640]  將他以前的講座和很多建道中心的講座
[00:09:21.640 --> 00:09:23.640]  大家可以重溫
[00:09:23.640 --> 00:09:26.640]  他上次講以斯帖記時
[00:09:26.640 --> 00:09:28.640]  都提過我
[00:09:28.640 --> 00:09:30.640]  所以我都要交代一下
[00:09:30.640 --> 00:09:36.640]  因為我曾經用食言就訓
[00:09:36.640 --> 00:09:44.640]  整個以斯帖記用四個字來做總括
[00:09:44.640 --> 00:09:48.640]  當然我只是吸引
[00:09:48.640 --> 00:09:50.640]  只是一個噱頭
[00:09:50.640 --> 00:09:55.640]  但何牧師寫完那本書後
[00:09:55.640 --> 00:10:01.640]  對以斯帖記整個佈局、情節、訊息、保守
[00:10:01.640 --> 00:10:05.640]  都有很深入的分享
[00:10:05.640 --> 00:10:07.640]  鼓勵大家去看
[00:10:07.640 --> 00:10:09.640]  當然亦希望大家繼續聽
[00:10:09.640 --> 00:10:12.640]  葛玄文牧師的《河西亞書》
[00:10:12.640 --> 00:10:15.640]  好簡單,買一送一
[00:10:15.640 --> 00:10:17.640]  講尼熙米的,講以斯帖
[00:10:17.640 --> 00:10:19.640]  食言就訓
[00:10:19.640 --> 00:10:21.640]  怎樣才算食言就訓呢?
[00:10:21.640 --> 00:10:24.640]  如果看整個以斯帖記
[00:10:24.640 --> 00:10:26.640]  你會發覺那十章裏面
[00:10:26.640 --> 00:10:32.640]  基本上最少有十至十二個言
[00:10:32.640 --> 00:10:37.640]  以斯帖記沒有提到神
[00:10:37.640 --> 00:10:39.640]  不是說神沒有在
[00:10:39.640 --> 00:10:41.640]  只是沒有提到神
[00:10:41.640 --> 00:10:43.640]  但經常講言直
[00:10:43.640 --> 00:10:46.640]  如果看言直時
[00:10:46.640 --> 00:10:51.640]  發覺言直的鋪排、言直的擺放
[00:10:51.640 --> 00:10:54.640]  很多時候都是一對一對
[00:10:54.640 --> 00:10:56.640]  最出名的當然是
[00:10:56.640 --> 00:11:04.640]  以斯帖為王和哈曼設兩個言直
[00:11:04.640 --> 00:11:08.640]  第一個言直沒有提到甚麼
[00:11:08.640 --> 00:11:10.640]  第二個言直才打真軍
[00:11:10.640 --> 00:11:12.640]  很有意思
[00:11:12.640 --> 00:11:14.640]  所以看以斯帖記
[00:11:14.640 --> 00:11:16.640]  第一是看很多言直、食言
[00:11:16.640 --> 00:11:18.640]  當然不是言
[00:11:18.640 --> 00:11:20.640]  應該是言結的言
[00:11:20.640 --> 00:11:23.640]  但我用團言的言
[00:11:23.640 --> 00:11:27.640]  從猶太人、以色列人的眼光來看
[00:11:27.640 --> 00:11:29.640]  從這個角度來看
[00:11:29.640 --> 00:11:32.640]  大團言結局
[00:11:32.640 --> 00:11:36.640]  當然從亞馬力人、阿甲族人
[00:11:36.640 --> 00:11:39.640]  甚至哈曼來看
[00:11:39.640 --> 00:11:41.640]  就慘了
[00:11:41.640 --> 00:11:43.640]  大件事了
[00:11:43.640 --> 00:11:46.640]  講得俗些就大劑了
[00:11:46.640 --> 00:11:50.640]  所以團言結局
[00:11:50.640 --> 00:11:54.640]  咒其實沒甚麼好說
[00:11:54.640 --> 00:11:58.640]  咒是先後的形容詞
[00:11:58.640 --> 00:12:02.640]  或是前因後果的形容詞
[00:12:02.640 --> 00:12:06.640]  不過我相信大家最熟悉的一句說話
[00:12:06.640 --> 00:12:08.640]  就是以斯帖
[00:12:08.640 --> 00:12:13.640]  本來很柔順、美麗的皇后
[00:12:13.640 --> 00:12:17.640]  原本不想搞那麼多事
[00:12:17.640 --> 00:12:21.640]  但被她的養父沒底改
[00:12:21.640 --> 00:12:23.640]  散了她幾下
[00:12:23.640 --> 00:12:25.640]  她就說死就死吧
[00:12:25.640 --> 00:12:31.640]  你們一班人為我來禁食三日三夜
[00:12:31.640 --> 00:12:34.640]  我又叫工女一起禁食三日三夜
[00:12:34.640 --> 00:12:36.640]  然後死就死吧
[00:12:36.640 --> 00:12:37.640]  進去見皇
[00:12:37.640 --> 00:12:39.640]  吃完咒
[00:12:39.640 --> 00:12:41.640]  睡大家不用說
[00:12:41.640 --> 00:12:43.640]  昨晚睡得好不好
[00:12:43.640 --> 00:12:45.640]  我睡得一般
[00:12:45.640 --> 00:12:47.640]  因為見到你們都緊張
[00:12:47.640 --> 00:12:49.640]  要講尼熙米記
[00:12:49.640 --> 00:12:53.640]  尼熙這個阿黑徐老王
[00:12:53.640 --> 00:12:55.640]  睡得不好的時候
[00:12:55.640 --> 00:13:01.640]  她不是叫太監來
[00:13:01.640 --> 00:13:03.640]  跟她下棋
[00:13:03.640 --> 00:13:07.640]  或是叫工女來跳舞給她看
[00:13:07.640 --> 00:13:09.640]  她看歷史書就發現
[00:13:09.640 --> 00:13:13.640]  她沒有賞賜他們
[00:13:13.640 --> 00:13:15.640]  所以就被我們看到
[00:13:15.640 --> 00:13:17.640]  不能入睡
[00:13:17.640 --> 00:13:19.640]  睡也很重要
[00:13:19.640 --> 00:13:21.640]  所以吃完就睡
[00:13:21.640 --> 00:13:29.640]  在以斯帖記可以總括整個以斯帖記
[00:13:29.640 --> 00:13:35.640]  當然以斯帖記載有很多
[00:13:35.640 --> 00:13:37.640]  有些是欺巧的
[00:13:37.640 --> 00:13:39.640]  好像睡不著覺
[00:13:39.640 --> 00:13:41.640]  沒有特別
[00:13:41.640 --> 00:13:43.640]  人都睡不著覺
[00:13:43.640 --> 00:13:45.640]  但可以看到
[00:13:45.640 --> 00:13:48.640]  在所有欺巧的事當中
[00:13:48.640 --> 00:13:52.640]  神都有奇妙的要求
[00:13:52.640 --> 00:13:54.640]  吃完就睡
[00:13:54.640 --> 00:13:57.640]  每一個字都讓我們看到
[00:13:57.640 --> 00:13:59.640]  神的恩典
[00:13:59.640 --> 00:14:01.640]  神的保守
[00:14:01.640 --> 00:14:03.640]  神的主權
[00:14:03.640 --> 00:14:05.640]  神的安排
[00:14:05.640 --> 00:14:07.640]  吃完就睡
[00:14:07.640 --> 00:14:09.640]  買一送一
[00:14:09.640 --> 00:14:14.640]  上次何啟明牧師提過
[00:14:14.640 --> 00:14:16.640]  我講吃完就睡
[00:14:16.640 --> 00:14:18.640]  我都要交代一下
[00:14:18.640 --> 00:14:20.640]  因為上次有聽
[00:14:20.640 --> 00:14:22.640]  記得都未定
[00:14:22.640 --> 00:14:25.640]  我鼓勵大家回去再聽
[00:14:25.640 --> 00:14:29.640]  回到今天的主題
[00:14:29.640 --> 00:14:31.640]  尼熙米記
[00:14:31.640 --> 00:14:33.640]  見道神學院在長洲
[00:14:33.640 --> 00:14:35.640]  如果回香港
[00:14:35.640 --> 00:14:37.640]  當然你都不會回
[00:14:37.640 --> 00:14:39.640]  但如果有一天回到香港
[00:14:39.640 --> 00:14:41.640]  我都鼓勵大家去長洲
[00:14:41.640 --> 00:14:43.640]  探一探見道神學院
[00:14:43.640 --> 00:14:45.640]  入長洲可以搭快船
[00:14:45.640 --> 00:14:47.640]  可以搭慢船
[00:14:47.640 --> 00:14:51.640]  快船大概八個字就到了
[00:14:51.640 --> 00:14:53.640]  今日我和大家搭快船
[00:14:53.640 --> 00:14:55.640]  即是很快
[00:14:55.640 --> 00:14:57.640]  在餘下的大概四十分鐘裏
[00:14:57.640 --> 00:15:00.640]  和大家看完這十三章
[00:15:00.640 --> 00:15:03.640]  在以斯帖記四個字
[00:15:03.640 --> 00:15:05.640]  吃完就睡
[00:15:05.640 --> 00:15:09.640]  這個尼熙米記
[00:15:09.640 --> 00:15:11.640]  我又給你們四個字
[00:15:11.640 --> 00:15:14.640]  透過這四個字
[00:15:14.640 --> 00:15:19.640]  你就可以掌握整卷尼熙米記的訊息
[00:15:19.640 --> 00:15:21.640]  這四個字是四個英文字
[00:15:21.640 --> 00:15:23.640]  這四個英文字
[00:15:23.640 --> 00:15:26.640]  start with L O V E
[00:15:26.640 --> 00:15:29.640]  究竟甚麼是L 甚麼是O 甚麼是V 甚麼是E
[00:15:29.640 --> 00:15:31.640]  我們一齊看看
[00:15:31.640 --> 00:15:36.640]  尼熙米記十三章裏
[00:15:36.640 --> 00:15:40.640]  你可以有一個很簡單的分段
[00:15:40.640 --> 00:15:44.640]  重建、復興和改革
[00:15:44.640 --> 00:15:46.640]  再簡單些
[00:15:46.640 --> 00:15:48.640]  你如果看電腦
[00:15:48.640 --> 00:15:51.640]  你就可以明白尼熙米記
[00:15:51.640 --> 00:15:54.640]  那電腦如何明白尼熙米記呢
[00:15:54.640 --> 00:15:56.640]  因為電腦有一個Hard Drive
[00:15:56.640 --> 00:15:58.640]  有一個Hardware
[00:15:58.640 --> 00:16:00.640]  有Hardware是沒有用
[00:16:00.640 --> 00:16:02.640]  有一個software 有些program
[00:16:02.640 --> 00:16:06.640]  所以尼熙米記基本上有一個Hardware
[00:16:06.640 --> 00:16:09.640]  Hardware就是重建城牆
[00:16:09.640 --> 00:16:13.640]  Software就是重建百姓
[00:16:13.640 --> 00:16:18.640]  前一段一至六章就講到尼熙米的歸回
[00:16:18.640 --> 00:16:26.640]  這個極有可能是在波斯出生的猶太裔的土生仔
[00:16:26.640 --> 00:16:29.640]  他為居要職
[00:16:29.640 --> 00:16:33.640]  但他願意回到耶路撒冷
[00:16:33.640 --> 00:16:40.640]  幫助猶太人重建城牆
[00:16:40.640 --> 00:16:45.640]  之後以斯拉和他一起重建百姓
[00:16:45.640 --> 00:16:47.640]  我們看尼熙米的時候
[00:16:47.640 --> 00:16:52.640]  就發覺基本上他扮演三個角色
[00:16:52.640 --> 00:16:55.640]  第一個角色是波斯王宮的酒精
[00:16:55.640 --> 00:16:58.640]  第一章第一節至第二章第十節
[00:16:58.640 --> 00:17:01.640]  第二章第十一節至第六章第十九節
[00:17:01.640 --> 00:17:04.640]  就看到他在五十二日裏
[00:17:04.640 --> 00:17:09.640]  和猶太人一起建造城牆
[00:17:09.640 --> 00:17:12.640]  他是一個美麗的工程師
[00:17:12.640 --> 00:17:14.640]  一個很有能力
[00:17:14.640 --> 00:17:16.640]  也很有組織力
[00:17:16.640 --> 00:17:19.640]  也能夠面對困難的工程師
[00:17:19.640 --> 00:17:22.640]  由七章一節至十三章三十一節
[00:17:22.640 --> 00:17:26.640]  他就是一個管理地方的省長
[00:17:26.640 --> 00:17:30.640]  基本上我們看了尼熙米
[00:17:30.640 --> 00:17:33.640]  不過你的題目叫
[00:17:33.640 --> 00:17:41.640]  從尼熙米看面對現今的挑戰
[00:17:41.640 --> 00:17:45.640]  或者將來的挑戰
[00:17:45.640 --> 00:17:48.640]  究竟有什麼挑戰
[00:17:48.640 --> 00:17:50.640]  當然要看你住在哪裏
[00:17:50.640 --> 00:17:54.640]  在香港過往兩天的挑戰
[00:17:54.640 --> 00:17:56.640]  午飯和早上
[00:17:56.640 --> 00:17:58.640]  如果你要上班
[00:17:58.640 --> 00:18:01.640]  在哪裏吃飯是最大的挑戰
[00:18:01.640 --> 00:18:05.640]  又或者你有兒子有孫
[00:18:05.640 --> 00:18:10.640]  你的兒子和孫如果還在上學
[00:18:10.640 --> 00:18:15.640]  究竟九月之後能否上學呢
[00:18:15.640 --> 00:18:18.640]  這也是一個挑戰
[00:18:18.640 --> 00:18:23.640]  當然我們有面對很多挑戰
[00:18:23.640 --> 00:18:28.640]  我十多年前在香港聽過李錦雄
[00:18:28.640 --> 00:18:31.640]  大家都聽過他
[00:18:31.640 --> 00:18:36.640]  他講過一個迎向未來的十堂課
[00:18:36.640 --> 00:18:40.640]  我不講香港人去哪裏吃飯
[00:18:40.640 --> 00:18:44.640]  美國、印度、巴西如何應付COVID-19
[00:18:44.640 --> 00:18:50.640]  或者全世界的人面對經濟衰退
[00:18:50.640 --> 00:18:53.640]  我將這十件事都提出來
[00:18:53.640 --> 00:18:58.640]  當然尼熙米沒有講這些
[00:18:58.640 --> 00:19:02.640]  不過尼熙米在十三章裏面
[00:19:02.640 --> 00:19:06.640]  透過內容讓我們看到
[00:19:06.640 --> 00:19:09.640]  當我們面對人生的挑戰
[00:19:09.640 --> 00:19:13.640]  我們在疫情的影響下
[00:19:13.640 --> 00:19:15.640]  我們面對任何困難
[00:19:15.640 --> 00:19:19.640]  當我們掌握這四件事的時候
[00:19:19.640 --> 00:19:25.640]  我們在任何情況下都可以面對
[00:19:25.640 --> 00:19:28.640]  當然對我來說人口老化
[00:19:28.640 --> 00:19:29.640]  養不起的未來
[00:19:29.640 --> 00:19:34.640]  究竟我退休能否過完最後幾年呢
[00:19:34.640 --> 00:19:36.640]  這是我最大的挑戰
[00:19:36.640 --> 00:19:42.640]  最近我看回長命百二歲
[00:19:42.640 --> 00:19:45.640]  大家記得幾年前
[00:19:45.640 --> 00:19:51.640]  還有去年香港TVB有一個節目
[00:19:51.640 --> 00:19:54.640]  我喜歡看的
[00:19:54.640 --> 00:19:59.640]  看回的時候發現原來日本在前幾年
[00:19:59.640 --> 00:20:04.640]  他們老人家止尿片的銷售
[00:20:04.640 --> 00:20:09.640]  第一次超過兒童和嬰孩止尿片的銷售
[00:20:09.640 --> 00:20:12.640]  這是一個挑戰
[00:20:12.640 --> 00:20:17.640]  無論如何尼熙米沒有教我們如何面對這些
[00:20:17.640 --> 00:20:21.640]  不過尼熙米在十三章裏面
[00:20:21.640 --> 00:20:25.640]  面對有四個LOVE的挑戰
[00:20:25.640 --> 00:20:30.640]  第一個挑戰是毀身領導的挑戰
[00:20:30.640 --> 00:20:33.640]  大家都知道尼熙米
[00:20:33.640 --> 00:20:43.640]  在波斯冬天的行宮服侍亞達舍西王
[00:20:43.640 --> 00:20:46.640]  在亞達舍西王二十年的時候
[00:20:46.640 --> 00:20:49.640]  聽到一個消息
[00:20:49.640 --> 00:20:53.640]  耶路撒冷城牆城門焚毀被燒
[00:20:53.640 --> 00:20:56.640]  他安定繁榮
[00:20:56.640 --> 00:21:00.640]  他住在一個非常舒服的環境
[00:21:00.640 --> 00:21:05.640]  他毀身的對象是否安定繁榮呢
[00:21:05.640 --> 00:21:07.640]  他不單止安定繁榮
[00:21:07.640 --> 00:21:10.640]  他更有一個很成功的職業
[00:21:10.640 --> 00:21:12.640]  剛才也說過
[00:21:12.640 --> 00:21:17.640]  古烈王元年到亞達舍西王二十年
[00:21:17.640 --> 00:21:20.640]  基本上有九十四年
[00:21:20.640 --> 00:21:23.640]  除非他超過九十四歲
[00:21:23.640 --> 00:21:26.640]  我相信他也不是
[00:21:26.640 --> 00:21:30.640]  他應該是一個在波斯出生的猶太人
[00:21:30.640 --> 00:21:33.640]  如果不是他拿著波斯的護照
[00:21:33.640 --> 00:21:40.640]  他也不會成為一個皇帝非常寵愛甚至信任的酒精
[00:21:40.640 --> 00:21:42.640]  所以他有成功的職業
[00:21:42.640 --> 00:21:45.640]  他將來可能會拗糧
[00:21:45.640 --> 00:21:50.640]  他的RRSP一定很強
[00:21:50.640 --> 00:21:53.640]  他的公積金和強積金一定很多
[00:21:53.640 --> 00:21:57.640]  但他沒有成功的職業就很開心
[00:21:57.640 --> 00:22:01.640]  當然他是猶太人猶太裔人
[00:22:01.640 --> 00:22:04.640]  不過極有可能他拿波斯的護照
[00:22:04.640 --> 00:22:09.640]  所以他效忠哪個國家呢
[00:22:09.640 --> 00:22:11.640]  哪個是他的民族呢
[00:22:11.640 --> 00:22:13.640]  哪個是他的國家呢
[00:22:13.640 --> 00:22:14.640]  這件事很難說
[00:22:14.640 --> 00:22:17.640]  所以我們看他毀身的對象
[00:22:17.640 --> 00:22:18.640]  是否安定繁榮呢
[00:22:18.640 --> 00:22:19.640]  是否成功的職業呢
[00:22:19.640 --> 00:22:21.640]  是否國家民族呢
[00:22:21.640 --> 00:22:22.640]  似乎都不是
[00:22:22.640 --> 00:22:23.640]  為何不是呢
[00:22:23.640 --> 00:22:26.640]  因為如果你看第五節
[00:22:26.640 --> 00:22:29.640]  第一章第五節到第十一節
[00:22:29.640 --> 00:22:31.640]  他在祈禱裏面
[00:22:31.640 --> 00:22:33.640]  你發覺在祈禱裏面
[00:22:33.640 --> 00:22:36.640]  「僕人」這個字出現了八次
[00:22:36.640 --> 00:22:40.640]  有兩次是講到摩西
[00:22:40.640 --> 00:22:42.640]  有三次是講到以色列人
[00:22:42.640 --> 00:22:45.640]  有三次是講到他自己
[00:22:45.640 --> 00:22:49.640]  當然他體重安定繁榮
[00:22:49.640 --> 00:22:51.640]  當然他有一個成功的職業
[00:22:51.640 --> 00:22:54.640]  當然他效忠國家民族
[00:22:54.640 --> 00:22:55.640]  不過他更重要
[00:22:55.640 --> 00:23:00.640]  知道自己是上帝旨意的僕人
[00:23:00.640 --> 00:23:01.640]  弟兄姊妹
[00:23:01.640 --> 00:23:04.640]  今日你有沒有清楚自己
[00:23:04.640 --> 00:23:07.640]  是神的僕人或侍女呢
[00:23:07.640 --> 00:23:11.640]  去面對周圍給我們的挑戰呢
[00:23:11.640 --> 00:23:13.640]  這是他毀身的對象
[00:23:13.640 --> 00:23:16.640]  當然如果看第一章第一節到第一節
[00:23:16.640 --> 00:23:19.640]  看到他毀身的過程
[00:23:19.640 --> 00:23:21.640]  他面對一個需要
[00:23:21.640 --> 00:23:26.640]  需要就是耶路撒冷的城牆城門被焚毀
[00:23:26.640 --> 00:23:29.640]  耶路撒冷的居民和周圍的居民
[00:23:29.640 --> 00:23:35.640]  猶太人被外邦人欺凌
[00:23:35.640 --> 00:23:37.640]  沒有一個城牆
[00:23:37.640 --> 00:23:40.640]  沒有一個城門保護他們
