
[00:00:00.000 --> 00:00:06.000]  大家好,我是加拿大建造中心的總幹事,陸小明牧師
[00:03:04.000 --> 00:03:06.000]  吞佑天父我們多謝你
[00:03:06.000 --> 00:03:08.000]  我們在網絡世界裏面
[00:03:08.000 --> 00:03:10.000]  這麼多弟兄姊妹一起去
[00:03:10.000 --> 00:03:13.000]  願意聆聽你的話的時候
[00:03:13.000 --> 00:03:16.000]  求你保守我們眾人的心
[00:03:16.000 --> 00:03:19.000]  雖然我們現在分隔在世界不同的地方
[00:03:19.000 --> 00:03:22.000]  但同樣我們都願意在你的話語底下
[00:03:22.000 --> 00:03:25.000]  能夠一起受激勵
[00:03:25.000 --> 00:03:26.000]  一起受造就
[00:03:26.000 --> 00:03:30.000]  願你自己保守何牧師的分享
[00:03:30.000 --> 00:03:32.000]  讓弟兄姊妹同樣得到益處
[00:03:32.000 --> 00:03:35.000]  讓大家在這個疫情底下
[00:03:35.000 --> 00:03:37.000]  我們陰霾的時代
[00:03:37.000 --> 00:03:38.000]  我們能夠看到曙光
[00:03:38.000 --> 00:03:42.000]  願天父保守帶領今晚的聚會
[00:03:42.000 --> 00:03:44.000]  特別在網絡的傳送上
[00:03:44.000 --> 00:03:46.000]  求主你真的保守
[00:03:46.000 --> 00:03:47.000]  保守一切
[00:03:47.000 --> 00:03:48.000]  奉耶穌基督的名求
[00:03:48.000 --> 00:03:49.000]  阿們
[00:03:49.000 --> 00:03:54.000]  各位弟兄姊妹
[00:03:54.000 --> 00:03:58.000]  想不到藉著這個疫情
[00:03:58.000 --> 00:04:02.000]  有這樣的機會見到大家
[00:04:02.000 --> 00:04:06.000]  我們知道其實因為這個疫情
[00:04:06.000 --> 00:04:09.000]  令到世界各地的人
[00:04:09.000 --> 00:04:11.000]  生活方式都變了
[00:04:11.000 --> 00:04:13.000]  在香港這個地方
[00:04:13.000 --> 00:04:15.000]  每個人都戴口罩
[00:04:15.000 --> 00:04:17.000]  初初疫情的時候
[00:04:17.000 --> 00:04:19.000]  我想二三月
[00:04:19.000 --> 00:04:21.000]  甚至到四月
[00:04:21.000 --> 00:04:25.000]  都很多的北歐
[00:04:25.000 --> 00:04:27.000]  美國、加拿大那些人
[00:04:27.000 --> 00:04:29.000]  特別是西方人
[00:04:29.000 --> 00:04:31.000]  他們都不戴口罩
[00:04:31.000 --> 00:04:33.000]  所以人們都覺得很奇怪
[00:04:33.000 --> 00:04:36.000]  為什麼他們不戴口罩呢?
[00:04:36.000 --> 00:04:39.000]  但是現在就很不同了
[00:04:39.000 --> 00:04:41.000]  原來有一幅圖畫給我看到
[00:04:41.000 --> 00:04:44.000]  很可能是因為這樣的原因
[00:04:44.000 --> 00:04:48.000]  他說我們中國人是戴慣的
[00:04:48.000 --> 00:04:51.000]  西方人就在
[00:04:51.000 --> 00:04:57.000]  Batman那些
[00:04:57.000 --> 00:04:59.000]  全部都遮上面
[00:04:59.000 --> 00:05:01.000]  不遮下面
[00:05:01.000 --> 00:05:03.000]  跟大家說說
[00:05:03.000 --> 00:05:06.000]  今天要和大家分享的訊息
[00:05:06.000 --> 00:05:09.000]  就是從以斯帖
[00:05:09.000 --> 00:05:13.000]  給我們一些安慰的看法
[00:05:13.000 --> 00:05:17.000]  我會從四方面和大家說
[00:05:17.000 --> 00:05:19.000]  簡單來說
[00:05:19.000 --> 00:05:25.000]  在我還沒和大家說到這個情況之前
[00:05:25.000 --> 00:05:28.000]  我想告訴大家
[00:05:28.000 --> 00:05:35.000]  以斯帖是屬於舊約聖經裡的聖卷
[00:05:35.000 --> 00:05:37.000]  就是Writings
[00:05:37.000 --> 00:05:41.000]  舊約聖經就是希伯來的聖經
[00:05:41.000 --> 00:05:45.000]  是分三個Category
[00:05:45.000 --> 00:05:47.000]  摩西的律法
[00:05:47.000 --> 00:05:50.000]  先知書和斯帖
[00:05:50.000 --> 00:06:03.000]  斯帖是屬於聖卷裡
[00:06:03.000 --> 00:06:09.000]  聖卷有四個小卷
[00:06:09.000 --> 00:06:17.000]  四小卷就是亞哥、路德、耶利米亞哥、傳道書和以斯帖
[00:06:17.000 --> 00:06:23.000]  你會發覺他們每一個書卷都有節日來慶祝
[00:06:23.000 --> 00:06:30.000]  但當中只有以斯帖的慶祝日子
[00:06:30.000 --> 00:06:34.000]  和書卷有關係
[00:06:34.000 --> 00:06:41.000]  在以斯帖這本書裡有些特別的地方
[00:06:41.000 --> 00:06:45.000]  因為是在秘魯的地方
[00:06:45.000 --> 00:06:48.000]  巴勒斯坦以外的地方
[00:06:48.000 --> 00:06:51.000]  譬如說丹爾利、耶利米亞哥
[00:06:51.000 --> 00:06:54.000]  在那裡發生的事情
[00:06:54.000 --> 00:06:57.000]  特別的地方是這本書
[00:06:57.000 --> 00:06:59.000]  大家都很清楚
[00:06:59.000 --> 00:07:01.000]  沒有提到上帝的名字
[00:07:01.000 --> 00:07:05.000]  也沒有提到向上帝祈禱
[00:07:05.000 --> 00:07:08.000]  最多在第四章的時候
[00:07:08.000 --> 00:07:11.000]  這個沒底改
[00:07:11.000 --> 00:07:15.000]  大家可能聽過他的名字
[00:07:15.000 --> 00:07:17.000]  記得他的名字翻譯叫沒底改
[00:07:17.000 --> 00:07:19.000]  不是叫沒得改
[00:07:19.000 --> 00:07:21.000]  很多時候他都很固執
[00:07:21.000 --> 00:07:25.000]  所以有時候我們叫他沒得改
[00:07:25.000 --> 00:07:27.000]  他就和以斯帖說
[00:07:27.000 --> 00:07:32.000]  我們會被消滅
[00:07:32.000 --> 00:07:34.000]  以斯帖和他說
[00:07:34.000 --> 00:07:38.000]  我們披盲蒙灰禁食
[00:07:38.000 --> 00:07:42.000]  他只說禁食沒有說祈禱
[00:07:42.000 --> 00:07:45.000]  最接近的就是祈禱
[00:07:45.000 --> 00:07:47.000]  就是禁食
[00:07:47.000 --> 00:07:50.000]  所以整本書裡特別的地方
[00:07:50.000 --> 00:07:53.000]  就是沒有提到上帝的名字
[00:07:53.000 --> 00:07:58.000]  也沒有提到向上帝祈禱
[00:07:58.000 --> 00:08:02.000]  看上去就較為難接受
[00:08:02.000 --> 00:08:06.000]  神學家加爾文根本從來都沒有用過
[00:08:06.000 --> 00:08:08.000]  以斯帖做他的題材
[00:08:08.000 --> 00:08:11.000]  或者寫過關於以斯帖的注釋書
[00:08:11.000 --> 00:08:16.000]  當時馬丁路德甚至將他這本書
[00:08:16.000 --> 00:08:18.000]  和這個《次經》的瑪加比爾書
[00:08:18.000 --> 00:08:23.000]  覺得他不應該放在正典裡
[00:08:23.000 --> 00:08:29.000]  這也是當時改教者的誤解
[00:08:29.000 --> 00:08:32.000]  但是重點一件事
[00:08:32.000 --> 00:08:34.000]  我想和大家說的是
[00:08:34.000 --> 00:08:38.000]  其實以斯帖是一本歷史書
[00:08:38.000 --> 00:08:41.000]  是有真實歷史的記載
[00:08:41.000 --> 00:08:43.000]  不過他寫起來的時候
[00:08:43.000 --> 00:08:46.000]  是較為戲劇性來寫
[00:08:46.000 --> 00:08:49.000]  戲劇性的意思不是要娛樂我們
[00:08:49.000 --> 00:08:52.000]  而是他將上帝的信息
[00:08:52.000 --> 00:08:57.000]  是較為輕鬆和讓讀者
[00:08:57.000 --> 00:09:01.000]  當時不是讀者,當時是聽者
[00:09:01.000 --> 00:09:08.000]  因為當時的人不是有很多手寫的東西傳遞
[00:09:08.000 --> 00:09:09.000]  不是印刷的
[00:09:09.000 --> 00:09:12.000]  所以他們好像我們我那一代的時候
[00:09:12.000 --> 00:09:16.000]  那些你我來講故事
[00:09:16.000 --> 00:09:20.000]  讓聽的人容易聽得入耳
[00:09:20.000 --> 00:09:22.000]  所以你會發覺到
[00:09:22.000 --> 00:09:28.000]  在希伯來的歷史故事書裡面
[00:09:28.000 --> 00:09:30.000]  他們較為小刻畫
[00:09:30.000 --> 00:09:34.000]  人的思想、動機、態度和意圖
[00:09:34.000 --> 00:09:39.000]  你讀希伯來的敘事文體的時候
[00:09:39.000 --> 00:09:42.000]  我們叫故事歷史
[00:09:42.000 --> 00:09:45.000]  《殺母二記》、《上下列王記》
[00:09:45.000 --> 00:09:51.000]  你留意到作者聚焦在人物之間的行動
[00:09:51.000 --> 00:09:53.000]  和他們的對話
[00:09:53.000 --> 00:09:56.000]  很多時候敘事的人就透過他們的行動
[00:09:56.000 --> 00:09:58.000]  和兩者之間的對話
[00:09:58.000 --> 00:10:06.000]  幫助我們了解他要傳遞的信息
[00:10:06.000 --> 00:10:15.000]  很簡單,我想和大家從四方面來看《二師帖》
[00:10:15.000 --> 00:10:19.000]  我相信你對《二師帖》整卷的書
[00:10:19.000 --> 00:10:26.000]  有一個很簡略和深入的了解
[00:10:26.000 --> 00:10:29.000]  我從四方面,第一方面是從文學技巧
[00:10:29.000 --> 00:10:31.000]  看《二師帖》的佈局
[00:10:31.000 --> 00:10:34.000]  第二方面就是從言直鋪排
[00:10:34.000 --> 00:10:36.000]  看《二師帖》的情節
[00:10:36.000 --> 00:10:39.000]  第三方面就是從命運逆轉
[00:10:39.000 --> 00:10:41.000]  看《二師帖》的信息
[00:10:41.000 --> 00:10:44.000]  第四方面就是從機緣巧合
[00:10:44.000 --> 00:10:48.000]  來看上帝的照管和保守
[00:10:48.000 --> 00:10:51.000]  我主要從這四個角度
[00:10:51.000 --> 00:10:58.000]  來和大家勾畫出整個《二師帖》的內容
[00:10:58.000 --> 00:11:01.000]  精要的地方
[00:11:01.000 --> 00:11:03.000]  在說這些之前
[00:11:03.000 --> 00:11:05.000]  我用十分鐘的時間
[00:11:05.000 --> 00:11:07.000]  來和大家處理一下
[00:11:07.000 --> 00:11:10.000]  舊約聚事文體
[00:11:10.000 --> 00:11:12.000]  基本要素
[00:11:12.000 --> 00:11:15.000]  第一方面就是場景
[00:11:15.000 --> 00:11:17.000]  在哪個時候發生
[00:11:17.000 --> 00:11:19.000]  在哪個地方發生
[00:11:19.000 --> 00:11:23.000]  這個就是時代的場景
[00:11:23.000 --> 00:11:25.000]  和地理的場景
[00:11:25.000 --> 00:11:28.000]  比如我們讀到路德記的時候
[00:11:28.000 --> 00:11:30.000]  我們知道是事思時代
[00:11:30.000 --> 00:11:33.000]  我們基督徒也明白到事思時代
[00:11:33.000 --> 00:11:35.000]  有一句很重要的話
[00:11:35.000 --> 00:11:37.000]  那時以色列中沒有王
[00:11:37.000 --> 00:11:39.000]  各人任意而行
[00:11:39.000 --> 00:11:43.000]  如果我們現在說這個講座的時候
[00:11:43.000 --> 00:11:44.000]  在哪個時候呢?
[00:11:44.000 --> 00:11:48.000]  是2020年的5月
[00:11:48.000 --> 00:11:49.000]  在香港
[00:11:49.000 --> 00:11:51.000]  大家都知道
[00:11:51.000 --> 00:11:55.000]  是香港去年到現在發生的事情
[00:11:55.000 --> 00:11:58.000]  另一方面就是人物的刻畫
[00:11:58.000 --> 00:12:01.000]  故事當中有哪些人呢?
[00:12:01.000 --> 00:12:03.000]  還有最重要的是
[00:12:03.000 --> 00:12:08.000]  透過故事的發展
[00:12:08.000 --> 00:12:13.000]  造成一個佈局和情節
[00:12:13.000 --> 00:12:15.000]  發生什麼事呢?
[00:12:15.000 --> 00:12:17.000]  怎樣發生呢?
[00:12:17.000 --> 00:12:21.000]  最後就是觀點立場
[00:12:21.000 --> 00:12:23.000]  其實聚事的人
[00:12:23.000 --> 00:12:26.000]  他講這個故事的時候
[00:12:26.000 --> 00:12:28.000]  對不起,我說故事的字
[00:12:28.000 --> 00:12:30.000]  不是我們跟弟弟一樣說
[00:12:30.000 --> 00:12:32.000]  是神話故事
[00:12:32.000 --> 00:12:33.000]  不是
[00:12:33.000 --> 00:12:36.000]  故事其實是歷史的事實
[00:12:36.000 --> 00:12:39.000]  我用這個故事的字的時候
[00:12:39.000 --> 00:12:40.000]  在那裡
[00:12:40.000 --> 00:12:42.000]  其實就是聚事者
[00:12:42.000 --> 00:12:47.000]  透過人物的刻畫
[00:12:47.000 --> 00:12:50.000]  彼此之間的行動和對話
[00:12:50.000 --> 00:12:51.000]  表達他
[00:12:51.000 --> 00:12:53.000]  用一個我們比較常用的字眼
[00:12:53.000 --> 00:12:55.000]  就是一個神學的立場
[00:12:55.000 --> 00:12:57.000]  其實就是
[00:12:57.000 --> 00:12:58.000]  簡單來說
[00:12:58.000 --> 00:13:02.000]  上帝透過這個事情
[00:13:02.000 --> 00:13:06.000]  給我們一些什麼訊息呢?
[00:13:06.000 --> 00:13:10.000]  現在我們來看以斯帖的故事的場景
[00:13:10.000 --> 00:13:13.000]  我們知道這件事
[00:13:13.000 --> 00:13:17.000]  發生在馬代波斯
[00:13:17.000 --> 00:13:20.000]  你看到這幅圖畫最後
[00:13:20.000 --> 00:13:23.000]  以斯帖為波斯皇后的時候
[00:13:23.000 --> 00:13:28.000]  大概是主前479年
[00:13:28.000 --> 00:13:31.000]  你看到右邊的時代人物
[00:13:31.000 --> 00:13:32.000]  這個不要緊
[00:13:32.000 --> 00:13:34.000]  我不會詳細講的
[00:13:34.000 --> 00:13:37.000]  因為我聽說他們說
[00:13:37.000 --> 00:13:41.000]  這些powerpoint會在網上
[00:13:41.000 --> 00:13:44.000]  有一個星期的時間
[00:13:44.000 --> 00:13:47.000]  你可以仍然重溫一下
[00:13:47.000 --> 00:13:49.000]  反而我們要看的就是
[00:13:49.000 --> 00:13:51.000]  波斯帝國的皇帝
[00:13:51.000 --> 00:13:53.000]  你留意到
[00:13:53.000 --> 00:13:55.000]  我們所熟悉的
[00:13:55.000 --> 00:13:57.000]  大概有十個皇帝
[00:13:57.000 --> 00:14:00.000]  黑色字有四個
[00:14:00.000 --> 00:14:02.000]  第一個是古列
[00:14:02.000 --> 00:14:04.000]  第二個是大理烏
[00:14:04.000 --> 00:14:06.000]  Darius
[00:14:06.000 --> 00:14:08.000]  第三個是薩西
[00:14:08.000 --> 00:14:10.000]  第四個是阿達薩西
[00:14:10.000 --> 00:14:11.000]  一世
[00:14:11.000 --> 00:14:14.000]  這四個皇帝
[00:14:14.000 --> 00:14:17.000]  都是和聖經的故事
[00:14:17.000 --> 00:14:19.000]  聖經的歷史有關係
[00:14:19.000 --> 00:14:23.000]  我們留意到薩西一世
[00:14:23.000 --> 00:14:26.000]  其實他希伯來文的發音
[00:14:26.000 --> 00:14:29.000]  就是阿喀隋魯
[00:14:29.000 --> 00:14:31.000]  這個我們比較明白
[00:14:31.000 --> 00:14:36.000]  阿喀隋魯就是以斯帖記的
[00:14:36.000 --> 00:14:39.000]  一個其中的配角
[00:14:39.000 --> 00:14:42.000]  他父親大理烏一世
[00:14:42.000 --> 00:14:45.000]  是把馬代波斯的國勢
[00:14:45.000 --> 00:14:48.000]  推到最鼎盛的時候
[00:14:48.000 --> 00:14:55.000]  不過他壓低了南邊的埃及
[00:14:55.000 --> 00:14:58.000]  和東北邊的巴比倫
[00:14:58.000 --> 00:15:03.000]  不過最西邊的希臘
[00:15:03.000 --> 00:15:05.000]  當時興起上來
[00:15:05.000 --> 00:15:07.000]  我講一些背景的時候
[00:15:07.000 --> 00:15:08.000]  一會兒我再講
[00:15:08.000 --> 00:15:10.000]  你就會明白一點
[00:15:10.000 --> 00:15:13.000]  這個波斯帝國的皇帝
[00:15:13.000 --> 00:15:16.000]  就是阿喀隋魯王
[00:15:16.000 --> 00:15:19.000]  我們簡單給大家看看
[00:15:19.000 --> 00:15:21.000]  480年的時候
[00:15:21.000 --> 00:15:23.000]  以斯帖進入皇宮
[00:15:23.000 --> 00:15:25.000]  我弄了紅色字
[00:15:25.000 --> 00:15:27.000]  然後483年的時候
[00:15:27.000 --> 00:15:31.000]  阿喀隋魯王在位第三年
[00:15:31.000 --> 00:15:33.000]  在書山城的皇宮
[00:15:33.000 --> 00:15:36.000]  召聚貴奏首領開會
[00:15:36.000 --> 00:15:38.000]  這個第三年我們留意到
[00:15:38.000 --> 00:15:41.000]  然後474年的時候
[00:15:41.000 --> 00:15:43.000]  要殺猶太人
[00:15:43.000 --> 00:15:45.000]  就是12年的時候
[00:15:45.000 --> 00:15:47.000]  阿喀隋魯王在位12年
[00:15:47.000 --> 00:15:50.000]  很快,我們再看看一點
[00:15:50.000 --> 00:15:52.000]  阿實提被貶
[00:15:52.000 --> 00:15:54.000]  這些年份大概差不多
[00:15:54.000 --> 00:15:57.000]  當然有一年或半年之間
[00:15:57.000 --> 00:15:58.000]  不同的地方
[00:15:58.000 --> 00:16:01.000]  看完這個年代表的時候
[00:16:01.000 --> 00:16:03.000]  給你看看圖畫
[00:16:03.000 --> 00:16:06.000]  最主要你發覺到這個故事
[00:16:06.000 --> 00:16:09.000]  發生在書山城
[00:16:09.000 --> 00:16:14.000]  書山城就是波斯行政的
[00:16:14.000 --> 00:16:16.000]  宮殿
[00:16:16.000 --> 00:16:22.000]  皇帝在冬天被鼠的時候
[00:16:22.000 --> 00:16:24.000]  周圍有幾個地方
[00:16:24.000 --> 00:16:27.000]  在這裡我不會詳細跟大家說
[00:16:27.000 --> 00:16:29.000]  但是你發覺到
[00:16:29.000 --> 00:16:31.000]  這個故事的裏面
[00:16:31.000 --> 00:16:33.000]  這件歷史的事實的裏面
[00:16:33.000 --> 00:16:36.000]  是集中於一個城市
[00:16:36.000 --> 00:16:38.000]  就是書山城
[00:16:38.000 --> 00:16:41.000]  作者不理會其他商業
[00:16:41.000 --> 00:16:44.000]  政治如何厲害的城市
[00:16:44.000 --> 00:16:46.000]  但是這個城市
[00:16:46.000 --> 00:16:49.000]  這件事發生在書山城
[00:16:49.000 --> 00:16:52.000]  所以你看到書山城這個字
[00:16:52.000 --> 00:16:55.000]  是在很多章節裏面出現
[00:16:55.000 --> 00:16:57.000]  整個故事就在那裏
[00:16:57.000 --> 00:16:59.000]  好像延禧攻略
[00:16:59.000 --> 00:17:02.000]  就在皇宮裏面
[00:17:02.000 --> 00:17:04.000]  更加重要的一件事
[00:17:04.000 --> 00:17:05.000]  你發覺到
[00:17:05.000 --> 00:17:08.000]  這個故事的重點
[00:17:08.000 --> 00:17:13.000]  就是放在宮殿裏面
[00:17:13.000 --> 00:17:15.000]  而且你會發覺到
[00:17:15.000 --> 00:17:16.000]  敘事的人
[00:17:16.000 --> 00:17:20.000]  是非常熟悉宮廷裏面
[00:17:20.000 --> 00:17:21.000]  那些佈置也好
[00:17:21.000 --> 00:17:23.000]  那些擺設也好
[00:17:23.000 --> 00:17:26.000]  在東邊、西邊
[00:17:26.000 --> 00:17:27.000]  什麼都好
[00:17:27.000 --> 00:17:32.000]  這個人一定是裏面的人
[00:17:32.000 --> 00:17:34.000]  我們都不知道是誰
[00:17:34.000 --> 00:17:37.000]  你看到書山城
[00:17:37.000 --> 00:17:41.000]  還有書山城裏面的皇宮
[00:17:41.000 --> 00:17:44.000]  我再說一點
[00:17:44.000 --> 00:17:47.000]  以斯帖有什麼特點呢?
[00:17:47.000 --> 00:17:50.000]  就是他刻畫人物的時候
[00:17:50.000 --> 00:17:55.000]  和其他薩姆爾記、列王記、尼希米
[00:17:55.000 --> 00:17:58.000]  這些歷史書裏面
[00:17:58.000 --> 00:18:00.000]  有兩樣不同的地方
[00:18:00.000 --> 00:18:02.000]  他有兩個特徵
[00:18:02.000 --> 00:18:04.000]  第一個特徵就是
[00:18:04.000 --> 00:18:08.000]  他列明大部分角色的名字
[00:18:08.000 --> 00:18:09.000]  你看看
[00:18:09.000 --> 00:18:11.000]  七個太監
[00:18:11.000 --> 00:18:13.000]  七個大臣
[00:18:13.000 --> 00:18:15.000]  管轄女子的太監
[00:18:15.000 --> 00:18:18.000]  掌管機稟的太監
[00:18:18.000 --> 00:18:22.000]  還有是皇所派侍候他的太監
[00:18:22.000 --> 00:18:24.000]  哈他甲
[00:18:24.000 --> 00:18:26.000]  還有就是侍候皇的一個太監
[00:18:26.000 --> 00:18:28.000]  哈波尼
[00:18:28.000 --> 00:18:31.000]  你看看他這些路人甲的名字
[00:18:31.000 --> 00:18:33.000]  全部都在裏面
[00:18:33.000 --> 00:18:40.000]  這個就是以斯帖人物刻畫裏面的一個特徵
[00:18:40.000 --> 00:18:45.000]  大部分角色不是很重要
[00:18:45.000 --> 00:18:50.000]  但是他們的名字都記在那裏
[00:18:50.000 --> 00:18:52.000]  另外一個特色
[00:18:52.000 --> 00:18:58.000]  你可以將那些人物列成一對一對的研究
[00:18:58.000 --> 00:19:01.000]  將阿實提和阿克徐魯
[00:19:01.000 --> 00:19:02.000]  兩夫婦
[00:19:02.000 --> 00:19:05.000]  他們之間的比較
[00:19:05.000 --> 00:19:06.000]  西利斯
[00:19:06.000 --> 00:19:08.000]  這個翻譯是很好的
[00:19:08.000 --> 00:19:11.000]  哈曼的太太叫西利斯
[00:19:11.000 --> 00:19:14.000]  我們廣東話就是說她很厲害
[00:19:14.000 --> 00:19:16.000]  她的出場很少
[00:19:16.000 --> 00:19:19.000]  但是她可以和哈曼的一個比較
[00:19:19.000 --> 00:19:23.000]  然後就是這個末底改和以斯帖
[00:19:23.000 --> 00:19:26.000]  末底改就是以斯帖的叔叔
[00:19:26.000 --> 00:19:30.000]  以斯帖可以說是一個孤兒
[00:19:30.000 --> 00:19:32.000]  好了
[00:19:32.000 --> 00:19:35.000]  我給大家用了十分至十五分鐘
[00:19:35.000 --> 00:19:38.000]  給大家一個圖畫
[00:19:38.000 --> 00:19:40.000]  闊一點的圖畫來看
[00:19:40.000 --> 00:19:50.000]  然後我和大家來看看裏面的東西
[00:19:50.000 --> 00:19:52.000]  在看之前
[00:19:52.000 --> 00:19:54.000]  又要給大家看就是
[00:19:54.000 --> 00:19:56.000]  以斯帖有十張
[00:19:56.000 --> 00:19:59.000]  給大家一個重溫
[00:19:59.000 --> 00:20:01.000]  第一張就是廢後
[00:20:01.000 --> 00:20:03.000]  第二張就是以斯帖封後
[00:20:03.000 --> 00:20:05.000]  第三張就是哈曼設謀
[00:20:05.000 --> 00:20:07.000]  末底改陷於兩難之間
[00:20:07.000 --> 00:20:12.000]  第四張就是到以斯帖陷於兩難
[00:20:12.000 --> 00:20:15.000]  我們很記得當時末底改挑戰他
[00:20:15.000 --> 00:20:17.000]  或者提醒他
[00:20:17.000 --> 00:20:19.000]  我們很熟悉的一句說話
[00:20:19.000 --> 00:20:21.000]  見知你得了皇后的位分
[00:20:21.000 --> 00:20:24.000]  不是為現今的機會
[00:20:24.000 --> 00:20:27.000]  你要見阿克徐魯王
[00:20:27.000 --> 00:20:29.000]  沒有這個危險
[00:20:29.000 --> 00:20:37.000]  還是背負著猶太人要被滅的責任呢?
[00:20:37.000 --> 00:20:39.000]  陷於兩難
[00:20:39.000 --> 00:20:40.000]  第五張
[00:20:40.000 --> 00:20:45.000]  以斯帖為哈曼和皇帝設一個筵席
[00:20:45.000 --> 00:20:47.000]  第六張
[00:20:47.000 --> 00:20:51.000]  末底改得到報償
[00:20:51.000 --> 00:20:53.000]  第七張就是哈曼獲死罪
[00:20:53.000 --> 00:20:56.000]  第八張就是皇帝的命令逆轉
[00:20:56.000 --> 00:20:59.000]  第九張就是普爾日
[00:20:59.000 --> 00:21:04.000]  第十張就是末底改得榮耀
[00:21:04.000 --> 00:21:10.000]  現在我們從書的文學技巧
[00:21:10.000 --> 00:21:13.000]  來看故事的發展
[00:21:13.000 --> 00:21:15.000]  或者佈局
[00:21:15.000 --> 00:21:21.000]  從希伯來人寫文學的技巧
[00:21:21.000 --> 00:21:25.000]  你會看到焦點的訊息在哪裡
[00:21:25.000 --> 00:21:27.000]  我們先看
[00:21:27.000 --> 00:21:29.000]  首先很簡單
[00:21:29.000 --> 00:21:31.000]  第一第二張是引言
[00:21:31.000 --> 00:21:33.000]  第二張是情
[00:21:33.000 --> 00:21:36.000]  第三至第九張
[00:21:36.000 --> 00:21:39.000]  就是情節的核心
[00:21:39.000 --> 00:21:42.000]  然後第九至第十張
[00:21:42.000 --> 00:21:45.000]  就是結束
