
[00:00:00.000 --> 00:00:07.500]  各位世界各地的弟兄姊妹,你們好!
[00:06:17.500 --> 00:06:23.500]  首先我們要去理解的就是盡頭的定義
[00:06:23.500 --> 00:06:33.500]  一般來說盡頭包括了終點、末端、止境、邊際等意思
[00:06:33.500 --> 00:06:41.500]  不同的人對於盡頭這個字有不同的感受和聯想
[00:06:41.500 --> 00:06:45.500]  如果作為一個中性的字眼
[00:06:45.500 --> 00:06:53.500]  例如多倫多的西邊或東邊的盡頭
[00:06:53.500 --> 00:06:57.500]  其實只是指地理環境的邊際
[00:06:57.500 --> 00:07:00.500]  這個盡頭就很中性
[00:07:00.500 --> 00:07:04.500]  沒有什麼特別的不好或好
[00:07:04.500 --> 00:07:09.500]  但是如果盡頭是壞事的盡頭
[00:07:09.500 --> 00:07:11.500]  那就好了
[00:07:11.500 --> 00:07:15.500]  例如疫情已經兩年多了
[00:07:15.500 --> 00:07:19.500]  什麼時候疫情會到盡頭呢?
[00:07:19.500 --> 00:07:25.500]  這種盡頭就是帶來了美好的新開始
[00:07:25.500 --> 00:07:30.500]  但是有些盡頭似乎又不是太好
[00:07:30.500 --> 00:07:35.500]  如果一件好事去到盡頭
[00:07:35.500 --> 00:07:38.500]  那就帶來了威脅
[00:07:38.500 --> 00:07:41.500]  就會令人失去盼望
[00:07:41.500 --> 00:07:48.500]  換句話說盡頭和盼望其實是一個掛勾的概念
[00:07:48.500 --> 00:07:50.500]  例如你本來有職業的
[00:07:50.500 --> 00:07:52.500]  你失業了
[00:07:52.500 --> 00:07:55.500]  如果你本來有一份戀愛的關係
[00:07:55.500 --> 00:07:57.500]  失戀了
[00:07:57.500 --> 00:07:59.500]  例如你本來有一段婚姻的關係
[00:07:59.500 --> 00:08:01.500]  你失婚了
[00:08:01.500 --> 00:08:03.500]  甚至你本來有條命的
[00:08:03.500 --> 00:08:05.500]  你失去了你的性命
[00:08:05.500 --> 00:08:08.500]  這些都是一些好事
[00:08:08.500 --> 00:08:10.500]  似乎去了盡頭
[00:08:10.500 --> 00:08:12.500]  帶來了人生的一種威脅
[00:08:12.500 --> 00:08:17.500]  令我們似乎失去了盼望
[00:08:17.500 --> 00:08:19.500]  就以死亡為例
[00:08:19.500 --> 00:08:24.500]  死亡作為一個終極的盡頭
[00:08:24.500 --> 00:08:28.500]  就是一個你和我都不想面對
[00:08:28.500 --> 00:08:33.500]  特別在座的我觀察到很多是黑色頭髮的
[00:08:33.500 --> 00:08:37.500]  或者有些是沒有染過的
[00:08:37.500 --> 00:08:40.500]  我們應該看上去都是華人為主
[00:08:40.500 --> 00:08:42.500]  這裡有誰是華人呢?
[00:08:42.500 --> 00:08:45.500]  如果舉手看看是否聽到我說話
[00:08:45.500 --> 00:08:50.500]  我們華人有很多禁忌
[00:08:50.500 --> 00:08:52.500]  我們不喜歡說這些
[00:08:52.500 --> 00:08:54.500]  特別新年快到了
[00:08:54.500 --> 00:08:56.500]  還有大概兩個星期
[00:08:56.500 --> 00:08:58.500]  就到農曆新年
[00:08:58.500 --> 00:09:03.500]  我們華人的新年要說好彩頭
[00:09:03.500 --> 00:09:08.500]  和猶太人的新年會去到紀念他們出埃及
[00:09:08.500 --> 00:09:12.500]  整個是很不同的一種新年紀念
[00:09:12.500 --> 00:09:14.500]  我們很不喜歡說不好彩頭的事情
[00:09:14.500 --> 00:09:18.500]  死亡是一個我們往往不想面對
[00:09:18.500 --> 00:09:22.500]  但卻一定要面對的一個盡頭
[00:09:22.500 --> 00:09:26.500]  其中一位20世紀很有名
[00:09:26.500 --> 00:09:30.500]  被稱為其中一個最有影響力的哲學家
[00:09:30.500 --> 00:09:32.500]  Martin Heidegger
[00:09:32.500 --> 00:09:37.500]  他提到其實死亡我們不需要去逃避
[00:09:37.500 --> 00:09:41.500]  相反你去到正視死亡
[00:09:41.500 --> 00:09:44.500]  去到擁抱死亡
[00:09:44.500 --> 00:09:48.500]  就是我們一切可能性的一個最終結
[00:09:48.500 --> 00:09:51.500]  這個就是真人性
[00:09:51.500 --> 00:09:53.500]  似乎如果這樣說
[00:09:53.500 --> 00:09:56.500]  其實死亡不是一個什麼問題
[00:09:56.500 --> 00:09:58.500]  死亡如果不是一個問題
[00:09:58.500 --> 00:10:01.500]  也不需要有什麼
[00:10:01.500 --> 00:10:04.500]  似乎要去逃避
[00:10:04.500 --> 00:10:08.500]  但是死亡是否真的這麼簡單呢?
[00:10:08.500 --> 00:10:11.500]  死亡的意義其實不同人
[00:10:11.500 --> 00:10:15.500]  是可以給予很不同的意義
[00:10:15.500 --> 00:10:20.500]  海德格爾所提出的要正視面對死亡是對的
[00:10:20.500 --> 00:10:23.500]  但是如何去面對死亡
[00:10:23.500 --> 00:10:28.500]  卻是我們每一個人要去深思的問題
[00:10:28.500 --> 00:10:32.500]  在近十幾二十年
[00:10:32.500 --> 00:10:36.500]  其實你發現全球很多人都很關注到
[00:10:36.500 --> 00:10:41.500]  人生以至世界盡頭的問題
[00:10:41.500 --> 00:10:44.500]  在頭影片中
[00:10:44.500 --> 00:10:48.500]  你會看到有兩部電影海報
[00:10:48.500 --> 00:10:51.500]  你會發現越來越多的電影
[00:10:51.500 --> 00:10:56.500]  以一些叫做末世之後
[00:10:56.500 --> 00:10:59.500]  我們說叫做post-apocalyptic
[00:10:59.500 --> 00:11:02.500]  就是天體之後或末世之後
[00:11:02.500 --> 00:11:07.500]  講述很多地球出現了一個末世大災難之後
[00:11:07.500 --> 00:11:10.500]  人生是如何的呢?
[00:11:10.500 --> 00:11:14.500]  世界的氣候
[00:11:14.500 --> 00:11:16.500]  越來越多似乎的問題
[00:11:16.500 --> 00:11:19.500]  所以近十幾二十年
[00:11:19.500 --> 00:11:21.500]  在歐洲、北美
[00:11:21.500 --> 00:11:25.500]  我也留意到越來越多人留意環保
[00:11:25.500 --> 00:11:26.500]  為什麼呢?
[00:11:26.500 --> 00:11:29.500]  因為世界的盡頭
[00:11:29.500 --> 00:11:33.500]  似乎越逼越近
[00:11:33.500 --> 00:11:39.500]  近來也有另一部電影很熱
[00:11:39.500 --> 00:11:42.500]  看看這裡有沒有同學
[00:11:42.500 --> 00:11:43.500]  不是同學
[00:11:43.500 --> 00:11:45.500]  有沒有弟兄姊妹
[00:11:45.500 --> 00:11:47.500]  你有看過這部電影嗎?
[00:11:47.500 --> 00:11:49.500]  叫做Don't look up
[00:11:49.500 --> 00:11:51.500]  有的,舉手好嗎?
[00:11:51.500 --> 00:11:53.500]  因為你知道
[00:11:53.500 --> 00:11:56.500]  用Zoom去講講座
[00:11:56.500 --> 00:12:00.500]  講座的人也有時很低落
[00:12:00.500 --> 00:12:02.500]  因為看不到你的樣子
[00:12:02.500 --> 00:12:04.500]  看著一塊塊黑面
[00:12:04.500 --> 00:12:06.500]  是黑色畫面的黑面
[00:12:06.500 --> 00:12:09.500]  完全像自說自話
[00:12:09.500 --> 00:12:11.500]  像一個傻子
[00:12:11.500 --> 00:12:12.500]  很depressed
[00:12:12.500 --> 00:12:14.500]  所以你如果可以給我看你的樣子
[00:12:14.500 --> 00:12:16.500]  或者揮揮手
[00:12:16.500 --> 00:12:17.500]  你還未刷牙
[00:12:17.500 --> 00:12:18.500]  你晚上來的
[00:12:18.500 --> 00:12:19.500]  如果在加拿大
[00:12:19.500 --> 00:12:21.500]  應該不會還未刷牙
[00:12:21.500 --> 00:12:22.500]  現在是香港
[00:12:22.500 --> 00:12:25.500]  我在香港時間是早上9時2分
[00:12:25.500 --> 00:12:26.500]  你給我看你的樣子
[00:12:26.500 --> 00:12:27.500]  笑一下
[00:12:27.500 --> 00:12:28.500]  給我反應
[00:12:28.500 --> 00:12:30.500]  我開心很多
[00:12:30.500 --> 00:12:32.500]  好了,回到這裡
[00:12:32.500 --> 00:12:38.500]  這部電影也是講到世界的盡頭
[00:12:38.500 --> 00:12:45.500]  原來很多地球人不願意去到正事
[00:12:45.500 --> 00:12:51.500]  這部電影裡有一個隕石正衝向地球
[00:12:51.500 --> 00:13:02.500]  但是在當時的政權領袖和科技巨人的領袖影響下
[00:13:02.500 --> 00:13:09.500]  很多地球人都不願意去正視這個盡頭
[00:13:09.500 --> 00:13:13.500]  It's fine
[00:13:13.500 --> 00:13:15.500]  在這部電影裡
[00:13:15.500 --> 00:13:17.500]  不斷講說
[00:13:17.500 --> 00:13:19.500]  沒問題
[00:13:19.500 --> 00:13:21.500]  世界會更美好
[00:13:21.500 --> 00:13:22.500]  世界沒問題
[00:13:22.500 --> 00:13:24.500]  越來越好
[00:13:24.500 --> 00:13:32.500]  似乎這些領袖提供了另一些盼望
[00:13:32.500 --> 00:13:34.500]  什麼盼望呢?
[00:13:34.500 --> 00:13:43.500]  當很多地球人以為派太空船上去能夠擊碎隕石
[00:13:43.500 --> 00:13:48.500]  但是有另一些人提供了另一個更吸引的盼望
[00:13:48.500 --> 00:13:51.500]  就是不要完全射碎它們
[00:13:51.500 --> 00:13:53.500]  射碎一點點
[00:13:53.500 --> 00:13:57.500]  但是可以拿到隕石裡的化學物質
[00:13:57.500 --> 00:14:00.500]  一些礦物
[00:14:00.500 --> 00:14:02.500]  為了什麼呢?
[00:14:02.500 --> 00:14:04.500]  如果你有看過這部電影
[00:14:04.500 --> 00:14:06.500]  背後的盼望是什麼呢?
[00:14:06.500 --> 00:14:09.500]  另類的計劃就是賺錢
[00:14:09.500 --> 00:14:12.500]  賺到更多的錢
[00:14:12.500 --> 00:14:18.500]  錢在很多人類的計劃裡
[00:14:18.500 --> 00:14:21.500]  其實都是最核心的動機
[00:14:21.500 --> 00:14:25.500]  就如最近有很多元宇宙的發展一樣
[00:14:25.500 --> 00:14:33.500]  我們看到原來盼望和其他的
[00:14:33.500 --> 00:14:36.500]  除了盡頭有關係
[00:14:36.500 --> 00:14:40.500]  原來不同人會提供不同的盼望版本
[00:14:40.500 --> 00:14:42.500]  換句話說
[00:14:42.500 --> 00:14:45.500]  你相信不同的故事
[00:14:45.500 --> 00:14:49.500]  就會分別領受到不同的盼望
[00:14:49.500 --> 00:14:54.500]  所以今天和大家看菲律賓書的時候
[00:14:54.500 --> 00:14:56.500]  你也要去檢視一下
[00:14:56.500 --> 00:14:59.500]  究竟你現在相信的是什麼故事呢?
[00:14:59.500 --> 00:15:04.500]  你相信的是什麼版本的盼望呢?
[00:15:04.500 --> 00:15:07.500]  在菲律賓書這裡
[00:15:07.500 --> 00:15:09.500]  我們看到保羅
[00:15:09.500 --> 00:15:15.500]  其實可以用盼望盡頭錢的盼望管理
[00:15:15.500 --> 00:15:19.500]  用這個角度去理解菲律賓書
[00:15:19.500 --> 00:15:22.500]  菲律賓書的保羅
[00:15:22.500 --> 00:15:24.500]  我們常說他充滿什麼呢?
[00:15:24.500 --> 00:15:28.500]  菲律賓書最多出現的其中一個字是什麼呢?
[00:15:28.500 --> 00:15:29.500]  就是喜樂
[00:15:29.500 --> 00:15:31.500]  很開心的
[00:15:31.500 --> 00:15:32.500]  很喜樂的
[00:15:32.500 --> 00:15:34.500]  Rejoice
[00:15:34.500 --> 00:15:37.500]  你們要喜樂
[00:15:37.500 --> 00:15:41.500]  但很多時候我們留意保羅喜樂之餘
[00:15:41.500 --> 00:15:43.500]  我們就忘記了
[00:15:43.500 --> 00:15:46.500]  其實寫菲律賓書的時候的保羅
[00:15:46.500 --> 00:15:52.500]  其實他的生命很有可能已經到了盡頭
[00:15:52.500 --> 00:15:57.500]  當時的他很有可能被監禁在羅馬
[00:15:57.500 --> 00:16:00.500]  他會不會出監呢?
[00:16:00.500 --> 00:16:02.500]  他是不肯定的
[00:16:02.500 --> 00:16:04.500]  他很盼望可以出監
[00:16:04.500 --> 00:16:07.500]  再去菲律賓堅固信徒
[00:16:07.500 --> 00:16:09.500]  但他是否肯定呢?
[00:16:09.500 --> 00:16:11.500]  他不肯定
[00:16:11.500 --> 00:16:17.500]  他的前路其實不在他的掌握之中
[00:16:17.500 --> 00:16:21.500]  個人生命去到一個彷彿的盡頭
[00:16:21.500 --> 00:16:24.500]  不單止個人生命去到盡頭
[00:16:24.500 --> 00:16:27.500]  其實他的事公的延續
[00:16:27.500 --> 00:16:29.500]  也就是他的legacy
[00:16:29.500 --> 00:16:31.500]  我們英文說legacy
[00:16:31.500 --> 00:16:35.500]  他的那種對耶穌基督的理解
[00:16:35.500 --> 00:16:36.500]  他的神學
[00:16:36.500 --> 00:16:39.500]  他的那種福音的事公的傳承
[00:16:39.500 --> 00:16:42.500]  都面對很大的危機
[00:16:42.500 --> 00:16:44.500]  如果你讀過菲律賓書
[00:16:44.500 --> 00:16:48.500]  你會記得原來在菲律賓書的第一章
[00:16:48.500 --> 00:16:55.500]  那裡說到有些人甚至要藉著傳福音去加害他
[00:16:55.500 --> 00:16:59.500]  這真是一個很特別的現象
[00:16:59.500 --> 00:17:05.500]  竟然有人可以用傳福音來攻擊保羅
[00:17:05.500 --> 00:17:10.500]  在當時的馬其頓省
[00:17:10.500 --> 00:17:12.500]  除了菲律賓教會之外
[00:17:12.500 --> 00:17:18.500]  也沒有任何其他教會去支持保羅
[00:17:18.500 --> 00:17:19.500]  換句話說
[00:17:19.500 --> 00:17:23.500]  保羅為什麼在菲律賓書
[00:17:23.500 --> 00:17:25.500]  他那麼恩切
[00:17:25.500 --> 00:17:29.500]  他就說他所盼望的
[00:17:29.500 --> 00:17:31.500]  他無論是生是死
[00:17:31.500 --> 00:17:35.500]  總叫基督在他生命照常顯大
[00:17:35.500 --> 00:17:36.500]  是不是?
[00:17:36.500 --> 00:17:38.500]  大家這些經文應該很熟悉
[00:17:38.500 --> 00:17:39.500]  是不是?
[00:17:39.500 --> 00:17:40.500]  為什麼?
[00:17:40.500 --> 00:17:42.500]  因為保羅的處境
[00:17:42.500 --> 00:17:48.500]  他為了福音要坐牢
[00:17:48.500 --> 00:17:52.500]  甚至去到被人斬頭的可能性
[00:17:52.500 --> 00:17:59.500]  正在削弱他自己在教會裡的名聲
[00:17:59.500 --> 00:18:03.500]  當時有不少其他領袖
[00:18:03.500 --> 00:18:10.500]  不少其他猶太人信了耶穌的領袖
[00:18:10.500 --> 00:18:12.500]  都紛紛質疑
[00:18:12.500 --> 00:18:16.500]  保羅你這樣傳福音
[00:18:16.500 --> 00:18:19.500]  你這樣去宣教
[00:18:19.500 --> 00:18:21.500]  其實你是不是傻了?
[00:18:21.500 --> 00:18:23.500]  保羅的傳承
[00:18:23.500 --> 00:18:25.500]  保羅的福音事供
[00:18:25.500 --> 00:18:29.500]  在那一刻似乎在馬其頓省
[00:18:29.500 --> 00:18:32.500]  只剩下一間教會
[00:18:32.500 --> 00:18:34.500]  會繼續紀念他
[00:18:34.500 --> 00:18:37.500]  而這間教會似乎最近
[00:18:37.500 --> 00:18:40.500]  都好像有一段短時間沒有再支持他
[00:18:40.500 --> 00:18:45.500]  直到以巴弗提
[00:18:45.500 --> 00:18:49.500]  以巴弗提在第二章去找保羅
[00:18:49.500 --> 00:18:53.500]  代表了菲律賓教會對保羅的繼續支持
[00:18:53.500 --> 00:18:58.500]  菲律賓書在這種事供延續
[00:18:58.500 --> 00:19:00.500]  是不是已經到了盡頭?
[00:19:00.500 --> 00:19:04.500]  保羅的傳承是不是已經到了盡頭?
[00:19:04.500 --> 00:19:06.500]  保羅有沒有白做?
[00:19:06.500 --> 00:19:08.500]  保羅會不會做了這麼多
[00:19:08.500 --> 00:19:10.500]  最後什麼渣都沒有?
[00:19:10.500 --> 00:19:14.500]  保羅不僅個人生命到了盡頭
[00:19:14.500 --> 00:19:17.500]  他個人事供的影響力
[00:19:17.500 --> 00:19:21.500]  也似乎到了盡頭的危機
[00:19:21.500 --> 00:19:23.500]  就在這兩個背景下
[00:19:23.500 --> 00:19:28.500]  保羅要去處理信徒
[00:19:28.500 --> 00:19:31.500]  如何面對眼前的苦難
[00:19:31.500 --> 00:19:33.500]  眼前的逼迫
[00:19:33.500 --> 00:19:36.500]  因為菲律賓的信徒也跟他一樣
[00:19:36.500 --> 00:19:39.500]  正在面對各式各樣的困難
[00:19:39.500 --> 00:19:41.500]  保羅也在最後
[00:19:41.500 --> 00:19:44.500]  曾經有處理過世界中局的盡頭問題
[00:19:44.500 --> 00:19:48.500]  我們今天短短的一小時時間
[00:19:48.500 --> 00:19:51.500]  看看盼望的盡頭
[00:19:51.500 --> 00:19:55.500]  究竟在菲律賓書有什麼內容
[00:19:55.500 --> 00:20:00.500]  說到一個盼望的秘笈
[00:20:00.500 --> 00:20:02.500]  或者秘訣
[00:20:02.500 --> 00:20:08.500]  我會提出很簡潔的四點
[00:20:08.500 --> 00:20:13.500]  這四點我希望能夠讓你
[00:20:13.500 --> 00:20:15.500]  完成今天的講座後
[00:20:15.500 --> 00:20:19.500]  都能夠借鏡成為你面向眼前
[00:20:19.500 --> 00:20:23.500]  不可知的未來的一個秘訣
[00:20:23.500 --> 00:20:24.500]  第一
[00:20:24.500 --> 00:20:27.500]  我們要熟讀聖經
[00:20:27.500 --> 00:20:30.500]  所以舊約的故事
[00:20:30.500 --> 00:20:34.500]  如何成為保羅在新約的一些資源
[00:20:34.500 --> 00:20:37.500]  原來你和我都一樣
[00:20:37.500 --> 00:20:42.500]  要熟讀新舊約聖經彼此的共鳴
[00:20:42.500 --> 00:20:44.500]  成為我們的基礎
[00:20:44.500 --> 00:20:48.500]  這種共鳴原來成為了保羅
[00:20:48.500 --> 00:20:50.500]  在他當時的處境
[00:20:50.500 --> 00:20:55.500]  去辨別到上主足跡的方法
[00:20:55.500 --> 00:21:00.500]  所以原來新約聖經去引用舊約
[00:21:00.500 --> 00:21:02.500]  這件事大家應該都聽過
[00:21:02.500 --> 00:21:03.500]  不會陌生
[00:21:03.500 --> 00:21:07.500]  但這不是一個文學技巧這麼簡單
[00:21:07.500 --> 00:21:11.500]  其實是一個鑒古之金
[00:21:11.500 --> 00:21:16.500]  辨識上主在歷史中足跡的手法
[00:21:16.500 --> 00:21:19.500]  正正在辨識之後
[00:21:19.500 --> 00:21:25.500]  鑒古之金才能夠將自我的故事代入
[00:21:25.500 --> 00:21:29.500]  然後才能改寫你人生的視野
[00:21:29.500 --> 00:21:34.500]  也就是重塑你應該探望的角度
[00:21:34.500 --> 00:21:38.500]  這種結合聖經和經驗
[00:21:38.500 --> 00:21:44.500]  也就是將詮釋學和現象學結合的一種解經
[00:21:44.500 --> 00:21:48.500]  就是我自己博士論文的方向
[00:21:48.500 --> 00:21:53.500]  這些可以說100至200小時都可以
[00:21:53.500 --> 00:21:54.500]  今晚說1小時
[00:21:54.500 --> 00:21:55.500]  OK
[00:21:55.500 --> 00:22:02.500]  在這個所謂舊約的經文共鳴中
[00:22:02.500 --> 00:22:06.500]  其實在菲律賓書我們起碼找到
[00:22:06.500 --> 00:22:10.500]  有ABCDEFG七處
[00:22:10.500 --> 00:22:14.500]  我們說舊約明顯的暗人
[00:22:14.500 --> 00:22:16.500]  時間關係
[00:22:16.500 --> 00:22:19.500]  今晚只集中看一節
[00:22:19.500 --> 00:22:25.500]  就是菲律賓書三章三節的這一段
[00:22:25.500 --> 00:22:30.500]  看看他如何引用烈王寄上和耶利米蘇
[00:22:30.500 --> 00:22:32.500]  好讓我們去體會一下
[00:22:32.500 --> 00:22:35.500]  原來這種舊約的共鳴
[00:22:35.500 --> 00:22:38.500]  是時代的平排
[00:22:38.500 --> 00:22:44.500]  將現在的故事和昔日的故事放在一起
[00:22:44.500 --> 00:22:49.500]  如何能夠為保羅提供一種動力
[00:22:49.500 --> 00:22:53.500]  今天所說的不單是一些教義
[00:22:53.500 --> 00:22:55.500]  不單是跟你說一些知識
[00:22:55.500 --> 00:22:59.500]  最重要當處理到盼望問題的時候
[00:22:59.500 --> 00:23:05.500]  究竟讀聖經能否為你帶來動力
[00:23:05.500 --> 00:23:07.500]  有一種力量
[00:23:07.500 --> 00:23:12.500]  有一種讓你辨別到
[00:23:12.500 --> 00:23:16.500]  和有一種心追求聖經所說的盼望
[00:23:16.500 --> 00:23:19.500]  我們要處理的是這一點
[00:23:19.500 --> 00:23:25.500]  在這裡我們代入一下當時保羅的處境
[00:23:25.500 --> 00:23:32.500]  就是一個走近盡頭關在牢中的保羅
[00:23:32.500 --> 00:23:38.500]  他如何回想昔日和耶利米蘇的故事
[00:23:38.500 --> 00:23:41.500]  在這裡可以補充一句
[00:23:41.500 --> 00:23:43.500]  如果我沒有記錯
[00:23:43.500 --> 00:23:45.500]  路穆斯提醒了我
[00:23:45.500 --> 00:23:47.500]  我今天所說的powerpoint
[00:23:47.500 --> 00:23:50.500]  頭影片是否可以分享給大家
[00:23:50.500 --> 00:23:52.500]  所以你一邊聽的時候放心
[00:23:52.500 --> 00:23:54.500]  除了可以一邊抄之外
[00:23:54.500 --> 00:23:56.500]  是可以分享給大家
[00:23:56.500 --> 00:23:58.500]  所以大家不用擔心
[00:23:58.500 --> 00:24:03.500]  這裡提到菲勒比書的三章一到三節
[00:24:03.500 --> 00:24:06.500]  你聽我讀出好嗎
[00:24:06.500 --> 00:24:11.500]  我為了不想在Zoom上大和唱
[00:24:11.500 --> 00:24:14.500]  feedback到無痕無倫
[00:24:14.500 --> 00:24:16.500]  還是我讀好一點
[00:24:16.500 --> 00:24:19.500]  否則大合唱一起讀就很慘了
[00:24:19.500 --> 00:24:21.500]  聖經這裡提到
[00:24:21.500 --> 00:24:24.500]  沒有了我的弟兄們
[00:24:24.500 --> 00:24:27.500]  你們要靠主喜樂
[00:24:27.500 --> 00:24:29.500]  我把這些話再寫給你們
[00:24:29.500 --> 00:24:31.500]  對我並不困難
[00:24:31.500 --> 00:24:34.500]  對你們卻是妥當的
[00:24:34.500 --> 00:24:37.500]  應當防備犬女
[00:24:37.500 --> 00:24:40.500]  防備作惡的
[00:24:40.500 --> 00:24:43.500]  防備妄自行各的
[00:24:43.500 --> 00:24:45.500]  因為真受各禮的
