
[00:00:00.000 --> 00:00:02.360]  包括我們這個聚會裡面
[00:05:59.520 --> 00:06:02.800]  這個是大家看到的簡介
[00:06:02.800 --> 00:06:08.920]  希望幫到大家去看得見用原文的好處
[00:06:08.920 --> 00:06:09.680]  兩個目的
[00:06:09.680 --> 00:06:13.200]  所以第一,明白認識原文的重要
[00:06:13.200 --> 00:06:15.360]  正如介紹裏面所講
[00:06:15.360 --> 00:06:18.640]  很多時候我們不認識原文的時候
[00:06:18.640 --> 00:06:20.560]  其實只能夠透過翻譯本
[00:06:20.560 --> 00:06:22.760]  我不是說翻譯本翻譯得不好
[00:06:22.760 --> 00:06:25.880]  而是很多時候它有它的限制
[00:06:25.880 --> 00:06:28.280]  而我們是需要知道它的限制
[00:06:28.280 --> 00:06:32.760]  當你去更加仔細地去解釋一段經文
[00:06:32.760 --> 00:06:35.440]  甚至你比較不同的譯本也好
[00:06:35.440 --> 00:06:43.360]  你要知道翻譯出來的版本
[00:06:43.360 --> 00:06:44.680]  它的限制
[00:06:44.680 --> 00:06:51.440]  以至你繼續知道經文要帶出來的重點是什麼
[00:06:51.440 --> 00:06:55.520]  那個你是希望透過認識原文幫到你
[00:06:55.520 --> 00:06:57.200]  所以你就可以透過這樣
[00:06:57.200 --> 00:06:59.480]  更加明白到作者的用意
[00:06:59.480 --> 00:07:02.840]  可以幫到你更加去應用相關的經文
[00:07:02.840 --> 00:07:04.200]  這是第一
[00:07:04.200 --> 00:07:08.880]  當然今晚能夠做的不是幫你完全掌握一切
[00:07:08.880 --> 00:07:10.880]  但起碼去認識這一點
[00:07:10.880 --> 00:07:15.360]  為什麼在這個世代
[00:07:15.360 --> 00:07:16.920]  我們有這麼多的資源
[00:07:16.920 --> 00:07:20.920]  其實我們是很值得花多一點時間去看原文
[00:07:20.920 --> 00:07:22.840]  第二,正如剛才所說
[00:07:22.840 --> 00:07:27.680]  就是因為這個世代有很多線上的工具
[00:07:27.680 --> 00:07:31.040]  如果你說相對可能十年二十年前
[00:07:31.040 --> 00:07:33.520]  你可能需要買一些軟件
[00:07:33.520 --> 00:07:35.400]  價值也不少的
[00:07:35.400 --> 00:07:37.920]  譬如我有兩套
[00:07:37.920 --> 00:07:40.520]  便宜的可能也要二三百元
[00:07:40.520 --> 00:07:43.240]  這樣你才有一個比較完善的系統
[00:07:43.240 --> 00:07:47.480]  我知道舊時有一些比較免費的軟件
[00:07:47.480 --> 00:07:49.600]  今時今日其實也不需要下載
[00:07:49.600 --> 00:07:52.720]  因為基本上網上已經有一切的資料
[00:07:52.720 --> 00:07:57.400]  這也是我希望今晚第二個想和大家分享和介紹
[00:07:57.400 --> 00:08:00.680]  有一些網站其實是很幫到大家
[00:08:00.680 --> 00:08:04.680]  現在大家基本上只要去那些網站
[00:08:04.680 --> 00:08:07.880]  甚至乎我當年學希伯來文
[00:08:07.880 --> 00:08:09.880]  一個很重要的步伐
[00:08:09.880 --> 00:08:11.320]  整個拆字
[00:08:11.320 --> 00:08:13.720]  其實大部分網上的工具
[00:08:13.720 --> 00:08:14.720]  它已經幫你做到
[00:08:14.720 --> 00:08:16.320]  當然有它不足的地方
[00:08:16.320 --> 00:08:20.480]  但是已經免卻了大家很多小時的痛苦
[00:08:20.480 --> 00:08:24.840]  也可以因為你已經有這些工具
[00:08:24.840 --> 00:08:29.040]  其實簡化了你要去看原文
[00:08:29.040 --> 00:08:31.040]  需要放上去的時間
[00:08:31.040 --> 00:08:32.840]  所以我覺得
[00:08:32.840 --> 00:08:34.480]  為什麼不在這個世代
[00:08:34.480 --> 00:08:36.880]  我們就善用我們有的資源
[00:08:36.880 --> 00:08:39.200]  來學習和使用
[00:08:39.200 --> 00:08:42.440]  所以這個是今晚最主要的兩個目的
[00:08:42.440 --> 00:08:44.560]  所以就算是示範
[00:08:44.560 --> 00:08:47.680]  質重點也不是解釋
[00:08:47.680 --> 00:08:52.120]  第三個只是一個示範的例子
[00:08:52.120 --> 00:08:56.040]  我相信也說不完66節這麼長
[00:08:56.040 --> 00:08:58.520]  但是希望透過這個例子
[00:08:58.520 --> 00:09:02.320]  給大家一些認識原文的重要
[00:09:02.320 --> 00:09:04.640]  和可以學習如何使用一些工具
[00:09:04.640 --> 00:09:06.880]  好,既然要工具
[00:09:06.880 --> 00:09:09.080]  所以我想首先和大家分享
[00:09:09.080 --> 00:09:12.800]  這個很有用的網站
[00:09:12.800 --> 00:09:14.800]  我放在chat上,大家可以看看
[00:09:14.800 --> 00:09:16.800]  或者直接點進去
[00:09:16.800 --> 00:09:20.440]  我未必會詳細解釋每一個
[00:09:20.440 --> 00:09:21.800]  因為時間所限
[00:09:21.800 --> 00:09:24.520]  我今晚也會集中主要用一兩個
[00:09:24.520 --> 00:09:28.920]  不過我會很簡略地說幾個值得看一看的
[00:09:28.920 --> 00:09:32.240]  第一個是趙老師
[00:09:32.240 --> 00:09:35.840]  他是一個其實是
[00:09:35.840 --> 00:09:38.440]  如果你有去過神學院
[00:09:38.440 --> 00:09:41.080]  或者有接觸過希伯來文
[00:09:41.080 --> 00:09:43.640]  這一篇,在screen看不到
[00:09:43.640 --> 00:09:47.560]  Basics of Biblical Hebrew
[00:09:47.560 --> 00:09:50.160]  是一個classical的書本
[00:09:50.160 --> 00:09:52.160]  這本是英文的
[00:09:52.160 --> 00:09:54.320]  趙老師的網站
[00:09:54.320 --> 00:09:56.800]  基本上將裡面的內容變成
[00:09:56.800 --> 00:10:01.280]  由中文翻譯
[00:10:01.280 --> 00:10:03.280]  這個網站是非常好的
[00:10:03.280 --> 00:10:06.240]  或者今晚我們也會看
[00:10:06.240 --> 00:10:08.240]  因為這個是字母詩
[00:10:08.240 --> 00:10:11.160]  基本上希伯來文22個字母都看完
[00:10:11.160 --> 00:10:12.560]  你說我不知道是什麼
[00:10:12.560 --> 00:10:14.560]  你可以進入字母表
[00:10:14.560 --> 00:10:17.760]  你起碼可以大約掌握到讀音
[00:10:17.760 --> 00:10:19.280]  或者認到符號
[00:10:19.280 --> 00:10:22.880]  起碼你不會覺得完全不知道在說什麼
[00:10:22.880 --> 00:10:26.560]  當然我沒有時間可以逐個高估
[00:10:26.560 --> 00:10:31.200]  但是這個網站有很簡單和重要的資料
[00:10:31.200 --> 00:10:32.680]  已經提供給你
[00:10:32.680 --> 00:10:34.280]  另一個呢
[00:10:34.280 --> 00:10:37.640]  今晚我就不會用的
[00:10:37.640 --> 00:10:41.560]  不過是一個叫Interlinear Bible
[00:10:41.560 --> 00:10:42.920]  其實網上也有很多
[00:10:42.920 --> 00:10:44.840]  但我覺得這個比較好的
[00:10:44.840 --> 00:10:47.960]  就是它的資料相對來說比較齊全
[00:10:47.960 --> 00:10:50.800]  和容易看
[00:10:50.800 --> 00:10:52.320]  不過唯一就是英文
[00:10:52.320 --> 00:10:54.440]  如果你熟悉英文,不介意用英文
[00:10:54.440 --> 00:10:56.560]  這個網頁是好的
[00:10:56.560 --> 00:10:59.280]  它會按照那個次序
[00:10:59.280 --> 00:11:03.280]  不過你要知道希伯來文是由右到左
[00:11:03.280 --> 00:11:06.880]  平時英文或者現代的中文都是由左到右
[00:11:06.880 --> 00:11:08.760]  它是由右到左
[00:11:08.760 --> 00:11:10.080]  所以你要看的時候
[00:11:10.080 --> 00:11:14.160]  基本上是由這個黑色不知道是什麼的符號開始
[00:11:14.160 --> 00:11:16.040]  向著這個方向看
[00:11:16.040 --> 00:11:17.680]  下面的英文
[00:11:17.680 --> 00:11:19.800]  當然按照英文讀
[00:11:19.800 --> 00:11:22.440]  但是它都是對著那個字
[00:11:22.440 --> 00:11:23.640]  這個I M
[00:11:23.640 --> 00:11:25.640]  其實M是括著的
[00:11:25.640 --> 00:11:28.400]  這個I這個字由這邊開始
[00:11:28.400 --> 00:11:29.200]  Demand
[00:11:29.200 --> 00:11:30.680]  Demand回過來
[00:11:30.680 --> 00:11:33.120]  好處是它逐個英文翻譯了
[00:11:33.120 --> 00:11:38.680]  你自己大約其實拿一個特別英文的翻譯本
[00:11:38.680 --> 00:11:40.200]  你可以逐個對照
[00:11:40.200 --> 00:11:43.600]  你就知道其實原文的次序是怎樣
[00:11:43.600 --> 00:11:45.040]  因為無可避免的
[00:11:45.040 --> 00:11:49.440]  你一翻譯一定用你那種翻譯出來的語言的次序
[00:11:49.440 --> 00:11:55.400]  所以這個網站是幫到你去認識原文的次序
[00:11:55.400 --> 00:11:57.720]  和每一個字大約是怎樣解釋
[00:11:57.720 --> 00:11:59.680]  還有它的拆字它都做了
[00:11:59.680 --> 00:12:02.720]  但這個就不是今晚的焦點所在
[00:12:02.720 --> 00:12:03.880]  另一個
[00:12:03.880 --> 00:12:06.840]  這個今天會用多一點的
[00:12:06.840 --> 00:12:08.680]  叫做Bible Bento
[00:12:08.680 --> 00:12:13.200]  這個最大的好處是它可以有和合本
[00:12:13.200 --> 00:12:15.840]  你看到我並排了和合本
[00:12:15.840 --> 00:12:17.240]  你在這裡選擇
[00:12:17.240 --> 00:12:20.760]  BHS就是代表舊約的原文
[00:12:20.760 --> 00:12:22.600]  你選擇和合本
[00:12:22.600 --> 00:12:26.840]  你就會看到這樣的東西
[00:12:26.840 --> 00:12:29.280]  它原先是這樣的
[00:12:29.280 --> 00:12:30.080]  有沒有記錯
[00:12:30.080 --> 00:12:31.960]  它分了一行
[00:12:31.960 --> 00:12:33.280]  有括弧
[00:12:33.280 --> 00:12:34.880]  我不詳細說了
[00:12:34.880 --> 00:12:36.880]  如果你想和我現在做的一樣
[00:12:36.880 --> 00:12:38.880]  你在這個加號按一下
[00:12:38.880 --> 00:12:40.080]  第二個加號按一下
[00:12:40.080 --> 00:12:42.440]  你就會看到這樣一模一樣
[00:12:42.440 --> 00:12:46.080]  我今晚主要會用這個網站和大家一起看
[00:12:46.080 --> 00:12:48.360]  《耶利米亞哀歌》第三章
[00:12:48.360 --> 00:12:50.800]  另外你說我都是不
[00:12:50.800 --> 00:12:53.720]  因為這個它的資料都是用英文的
[00:12:53.720 --> 00:12:55.920]  不是用中文的
[00:12:55.920 --> 00:13:02.120]  因為我都需要有關中文特別拆字那裡去解釋是一個什麼字
[00:13:02.120 --> 00:13:05.200]  這個信望愛的網站就非常好了
[00:13:05.200 --> 00:13:06.480]  這個信望愛的網站
[00:13:06.480 --> 00:13:09.560]  它就將那個希伯來文
[00:13:09.560 --> 00:13:11.480]  你可以即時顯示
[00:13:11.480 --> 00:13:13.480]  又或者下面它列出來
[00:13:13.480 --> 00:13:15.040]  剛才我看到我字
[00:13:15.040 --> 00:13:15.880]  那個I
[00:13:15.880 --> 00:13:17.680]  它這裡列了中文
[00:13:17.680 --> 00:13:18.480]  我
[00:13:18.480 --> 00:13:20.480]  它有其他資料
[00:13:20.480 --> 00:13:23.280]  今天不會詳細使用這個
[00:13:23.280 --> 00:13:28.120]  不過好處就是它有中文的翻譯
[00:13:28.120 --> 00:13:29.880]  最大的挑戰是什麼呢
[00:13:29.880 --> 00:13:32.120]  它這個原文直譯的字
[00:13:32.120 --> 00:13:33.080]  用的字
[00:13:33.080 --> 00:13:35.480]  和下面這個字典
[00:13:35.480 --> 00:13:37.680]  給的字未必是一樣的
[00:13:37.680 --> 00:13:41.680]  就是說你要中文熟到一個程度
[00:13:41.680 --> 00:13:44.960]  你知道它上面所譯的
[00:13:44.960 --> 00:13:47.440]  原來是下面哪一個字
[00:13:47.440 --> 00:13:51.680]  這個是有時候會比較挑戰
[00:13:51.680 --> 00:13:53.480]  譬如我給一個例子
[00:13:53.480 --> 00:13:54.920]  它這裡說遭遇
[00:13:54.920 --> 00:13:55.600]  OK
[00:13:55.600 --> 00:13:57.160]  一會兒我們都會看看
[00:13:57.160 --> 00:13:59.120]  其實是漢建那個字
[00:13:59.120 --> 00:14:00.680]  但是你不知道的時候
[00:14:00.680 --> 00:14:03.160]  你就不知道原來遭遇了漢建
[00:14:03.160 --> 00:14:05.080]  我真的漢建不了
[00:14:05.080 --> 00:14:06.400]  怎麼辦呢
[00:14:06.400 --> 00:14:09.680]  它這裡就算給的不同的解釋
[00:14:09.680 --> 00:14:12.440]  漢建、漢固、察覺、顯現、顯明
[00:14:12.440 --> 00:14:13.080]  都沒有
[00:14:13.080 --> 00:14:15.840]  上面哪個是漢建那個字
[00:14:15.840 --> 00:14:16.840]  它給不了你
[00:14:16.840 --> 00:14:21.040]  這個是少許的限制
[00:14:21.040 --> 00:14:24.320]  所以可能你說我想用中文又想英文
[00:14:24.320 --> 00:14:25.960]  又想看明
[00:14:25.960 --> 00:14:28.320]  你可能就將這個中文
[00:14:28.320 --> 00:14:29.960]  加上剛才我說的
[00:14:29.960 --> 00:14:33.440]  那些Internet Bible的網站
[00:14:33.440 --> 00:14:34.640]  並排去用
[00:14:34.640 --> 00:14:36.160]  可能就會幫到你
[00:14:36.160 --> 00:14:37.680]  OK
[00:14:37.680 --> 00:14:39.880]  另外一個叫做Step Bible
[00:14:39.880 --> 00:14:41.160]  那個我不詳細介紹了
[00:14:41.160 --> 00:14:44.280]  和剛才所說的都類似
[00:14:44.280 --> 00:14:45.240]  你可以去看看
[00:14:45.240 --> 00:14:49.800]  它有多少不同的翻譯和資料在那裡
[00:14:49.800 --> 00:14:52.520]  最後想說的是Next Bible
[00:14:52.520 --> 00:14:54.120]  我不知道大家有沒有用過
[00:14:54.120 --> 00:14:57.400]  這個和原文沒有直接關係
[00:14:57.400 --> 00:14:59.400]  不過它裡面很多的內容
[00:14:59.400 --> 00:15:01.720]  都會說到關於原文的
[00:15:01.720 --> 00:15:02.800]  我們一會兒會看
[00:15:02.800 --> 00:15:04.200]  大約是這樣
[00:15:04.200 --> 00:15:05.920]  每一節的經文
[00:15:05.920 --> 00:15:07.280]  應該不是每一節
[00:15:07.280 --> 00:15:08.960]  它有六萬多個筆記
[00:15:08.960 --> 00:15:13.520]  關於一些試驗的筆記
[00:15:13.520 --> 00:15:15.240]  或者一些研究上的筆記
[00:15:15.240 --> 00:15:17.040]  它是幫你去明白聖經
[00:15:17.040 --> 00:15:20.720]  這個我覺得就算你不用原文去看一段經文
[00:15:20.720 --> 00:15:25.040]  我強烈推薦你去用這個網站
[00:15:25.040 --> 00:15:26.880]  它有中文翻譯的
[00:15:26.880 --> 00:15:29.680]  不過中文翻譯最大的限制和挑戰
[00:15:29.680 --> 00:15:31.880]  就是它沒有六萬多個筆記
[00:15:31.880 --> 00:15:35.000]  可能它只剩下三分之一至一半
[00:15:35.000 --> 00:15:36.960]  所以很多時候
[00:15:36.960 --> 00:15:38.320]  英文看到的
[00:15:38.320 --> 00:15:39.680]  你打算找回翻譯
[00:15:39.680 --> 00:15:40.800]  找不到
[00:15:40.800 --> 00:15:43.760]  又或者英文是這麼長的
[00:15:43.760 --> 00:15:45.480]  可能中文只剩下這麼短
[00:15:45.480 --> 00:15:46.680]  它是濃縮版
[00:15:46.680 --> 00:15:48.120]  這是一個挑戰
[00:15:48.120 --> 00:15:50.080]  不過起碼它有中文
[00:15:50.080 --> 00:15:51.920]  還有它的翻譯
[00:15:51.920 --> 00:15:54.240]  你看到中文的聖經
[00:15:54.240 --> 00:15:56.800]  其實大致上是和合本
[00:15:56.800 --> 00:16:00.320]  但是當它發覺和合本的翻譯上
[00:16:00.320 --> 00:16:01.600]  和原文有出入
[00:16:01.600 --> 00:16:03.320]  它就會有自己的翻譯
[00:16:03.320 --> 00:16:04.360]  所以我覺得挺好的
[00:16:04.360 --> 00:16:05.640]  作為一個參考
[00:16:05.640 --> 00:16:09.880]  你可以看到和合本翻譯上的限制
[00:16:09.880 --> 00:16:12.200]  大約這幾個網站
[00:16:12.200 --> 00:16:14.800]  我覺得非常有用
[00:16:14.800 --> 00:16:16.920]  特別你想鑽研看原文
[00:16:16.920 --> 00:16:18.120]  用原文來看
[00:16:18.120 --> 00:16:19.520]  它絕對幫到你
[00:16:19.520 --> 00:16:23.840]  今晚主要用這個Bible Bento
[00:16:23.840 --> 00:16:25.040]  所以你開定它
[00:16:25.040 --> 00:16:27.280]  和這個Next Bible的筆記
[00:16:27.280 --> 00:16:29.760]  我主要用英文的
[00:16:29.760 --> 00:16:35.080]  這是我們有的工具
[00:16:35.080 --> 00:16:40.600]  我們就進入今晚的戲肉
[00:16:40.600 --> 00:16:46.120]  你手上有印出來的附錄
[00:16:46.120 --> 00:16:51.560]  我發給大家的
[00:16:51.560 --> 00:16:55.800]  有希伯來文的英文名字
[00:16:55.800 --> 00:16:59.160]  其實有希伯來文的字母
[00:16:59.160 --> 00:17:03.480]  不過你們的版本有
[00:17:03.480 --> 00:17:05.440]  我一會兒出的
[00:17:05.440 --> 00:17:10.120]  你可以認一認希伯來文的符號
[00:17:10.120 --> 00:17:15.040]  你也可以讀一讀它的英文拼音
[00:17:15.040 --> 00:17:17.720]  你就大約有一點點概念
[00:17:17.720 --> 00:17:21.800]  因為我們今天看的第三章
[00:17:21.800 --> 00:17:23.960]  是一個字母詩
[00:17:23.960 --> 00:17:25.800]  或者有些叫彌合詩
[00:17:25.800 --> 00:17:28.760]  或者我不妨展示給你看
[00:17:28.760 --> 00:17:31.920]  其實這裡有寫的
[00:17:31.920 --> 00:17:35.760]  譬如我用這個Next Bible中文的
[00:17:35.760 --> 00:17:38.720]  本處彌合詩句的格式變換了
[00:17:38.720 --> 00:17:40.560]  因為第一、第二章都是
[00:17:40.560 --> 00:17:44.040]  每三節順序以相同的字母作起手
[00:17:44.040 --> 00:17:46.960]  而不是每節以一字母作起手
[00:17:46.960 --> 00:17:50.000]  這些其實是Next Bible已經說了給你聽
[00:17:50.000 --> 00:17:52.280]  所以其實是很方便
[00:17:52.280 --> 00:17:57.640]  你不需要太過深入去找一個識經書
[00:17:57.640 --> 00:17:59.440]  或者你家裡沒有識經書
[00:17:59.440 --> 00:18:03.120]  它這個網站已經提供了這樣的資料
[00:18:03.120 --> 00:18:05.360]  最基本、你最需要知道的資料
[00:18:05.360 --> 00:18:06.840]  所以我們知道
[00:18:06.840 --> 00:18:10.280]  每三節都是用同一個希伯來文的字母
[00:18:10.280 --> 00:18:13.240]  所以你一會兒會看到第一段叫Alab
[00:18:13.240 --> 00:18:14.760]  好像一個X
[00:18:14.760 --> 00:18:17.600]  其實英文的A
[00:18:17.600 --> 00:18:21.680]  頭三節都是用A來開頭
[00:18:21.680 --> 00:18:22.800]  如此類推
[00:18:22.800 --> 00:18:27.880]  這個是我們今天會看的經文
[00:18:27.880 --> 00:18:30.200]  可能這個耶和米哀歌第三章
[00:18:30.200 --> 00:18:32.840]  大家也不算熟悉
[00:18:32.840 --> 00:18:36.760]  最熟悉的是我這裡highlight了22和23節
[00:18:36.760 --> 00:18:39.960]  「我們不致消滅,是出於耶和華諸般的慈愛」
[00:18:39.960 --> 00:18:42.760]  歌也有一唱英文歌
[00:18:42.760 --> 00:18:45.000]  「Their new every morning」
[00:18:45.000 --> 00:18:49.040]  這個可能是我們對耶和米哀歌第三章的印象
[00:18:49.040 --> 00:18:50.720]  不過其實在說什麼呢?
[00:18:50.720 --> 00:18:52.520]  它的核心信息是什麼呢?
[00:18:52.520 --> 00:18:54.040]  我不知道你有沒有想過
[00:18:54.040 --> 00:18:56.800]  我希望今晚和大家去看
[00:18:56.800 --> 00:18:58.800]  剛才說的兩個目的
[00:18:58.800 --> 00:19:03.600]  同一時間或者利用對原文少少的認識
[00:19:03.600 --> 00:19:05.160]  或者用這些工具
[00:19:05.160 --> 00:19:08.320]  幫我們對經文多一層的了解
[00:19:08.320 --> 00:19:12.600]  以致或者可能會找到
[00:19:12.600 --> 00:19:16.920]  dicode到多少少這一章的經文
[00:19:16.920 --> 00:19:18.440]  其實和我們說什麼呢?
[00:19:18.440 --> 00:19:19.440]  OK
[00:19:19.440 --> 00:19:21.440]  好,那麼
[00:19:21.440 --> 00:19:27.680]  所以就想和大家逐個去看
[00:19:27.680 --> 00:19:34.480]  我會這樣的
[00:19:36.480 --> 00:19:41.280]  我會和大家去看每一句
[00:19:41.280 --> 00:19:42.760]  OK,每一節
[00:19:42.760 --> 00:19:45.640]  因為這個是尼合斯
[00:19:45.640 --> 00:19:49.600]  其實每一節第一個字是哪個字
[00:19:49.600 --> 00:19:53.560]  你說不是中文,我他他,就是了嗎?
[00:19:53.560 --> 00:19:55.120]  原來其實不是的
[00:19:55.120 --> 00:19:58.040]  因為剛才說希伯來文
[00:19:58.040 --> 00:19:59.520]  由右到左讀
[00:19:59.520 --> 00:20:00.680]  不單止是這樣
