
[00:00:00.000 --> 00:00:04.000]  希望大家聽得到我的聲音。
[00:06:22.000 --> 00:06:26.000]  而且好像是上帝叫他去做這件事情。
[00:06:26.000 --> 00:06:36.000]  這個題目令到很多人都在這邊有些爭論,那麼我們要先來好好討論。
[00:06:36.000 --> 00:06:46.000]  那麼借卷書呢,為什麼神會吩咐先知荷西亞娶淫蕩的女子,過年會吃妻呢?
[00:06:46.000 --> 00:06:53.000]  這與神要求婚姻應該有的聖結,豈不出現矛盾和難以解釋的疑惑嗎?
[00:06:53.000 --> 00:07:12.000]  特別在聖經很清楚說,耶和華初次向荷西亞說話,耶和華對他說,你去娶一個淫蕩的妻子為妻,收納從淫亂所生的兒女,因為姐弟行大淫亂,離妻也何妨?
[00:07:12.000 --> 00:07:28.000]  這個事不需要去爭辯,就是這麼清楚。你可以推翻這本卷書的歷史價值,但是你不能懷疑這句話是怎麼解釋,因為太明顯了。
[00:07:28.000 --> 00:07:51.000]  而且在這裡也更講到,收納從淫亂所生的兒女,淫亂,淫蕩這個字,理發是指不淡的性行為,婚外性行為,特別在宗教性不忠也可以用這個字,人文都是複數的,都是重數的。
[00:07:51.000 --> 00:08:00.000]  意思就是不是講他有一個經歷,可能是多次在這方面都有失落的。
[00:08:00.000 --> 00:08:10.000]  所以就帶來一個很大的問題,究竟神的立場是怎麼樣?我們要從哪一個角度來看這方面呢?
[00:08:10.000 --> 00:08:25.000]  所以我們在說,這卷書裡面,特別是佛西亞的妻子戈內,兒女耶斯內,羅路哈瑪,不謀年名的意思,羅阿彌,非我名的意思,都是真實的人物。
[00:08:25.000 --> 00:08:46.000]  意思就是如果這個故事是假的話,我們就問,為什麼將這個歷史裡面真實的人物放在一個我們不能接受的故事的結構裡面來傳揚這個性行呢?
[00:08:46.000 --> 00:08:55.000]  那豈不是對這個真實的人物,如果他沒有這個事情,沒有這個行為的話,對他們就是不太公平了。
[00:08:55.000 --> 00:09:01.000]  所以我們覺得從我們的角度來看,這個是真實的故事,也是真實的經歷。
[00:09:01.000 --> 00:09:06.000]  當然對我們今天讀這個聖經,實在有很大的難處。
[00:09:06.000 --> 00:09:12.000]  就是為什麼作為一個先知,神要吩咐他去做這件事情呢?
[00:09:12.000 --> 00:09:17.000]  當他做的時候帶來的困難有多大呢?他的掙扎是多大呢?
[00:09:17.000 --> 00:09:20.000]  這些都是我們不能夠了解。
[00:09:20.000 --> 00:09:28.000]  但是我就是因為這個不能夠了解,常常成為我們看聖經裡面一個最大的困難了。
[00:09:28.000 --> 00:09:42.000]  就是當我們不了解的時候,我們就想找方法去用我們能夠了解的理由來解釋這個聖經。
[00:09:42.000 --> 00:09:44.000]  那這個就很危險了。
[00:09:44.000 --> 00:09:56.000]  因為如果每一個人從不同的角度,不同的標準來看聖經,來解釋聖經的話,來證明聖經這段是真的,那段不是真的,那麼這就很危險了。
[00:09:56.000 --> 00:10:04.000]  變成你所念的聖經,跟我念的聖經,跟我們上一代念的聖經,跟下一代念的聖經都不一樣了。
[00:10:04.000 --> 00:10:08.000]  因為每一個時代,每一個人的背景都不同。
[00:10:08.000 --> 00:10:17.000]  我寧願承認一件事情,可能我不能夠太了解,我就在上帝面前說,主啊,我不明白這個是什麼意思。
[00:10:17.000 --> 00:10:22.000]  可能到現在我還是有一個聖經不明白,好像你都是一樣一樣。
[00:10:22.000 --> 00:10:27.000]  但是我從來不會懷疑聖經是上帝給我們的話。
[00:10:27.000 --> 00:10:31.000]  其實這種不了解,也有一個真正的原因在後面的。
[00:10:31.000 --> 00:10:37.000]  這個原因是什麼?就是我們對當時這個聖經的背景不了解。
[00:10:37.000 --> 00:10:41.000]  所以從今天的背景去看那個時候的故事,
[00:10:41.000 --> 00:10:52.000]  從以後西方的角度去看中國人,我們中國人去讀這個聖經的時候,不同的背景有不同的解釋,不同的標準。
[00:10:52.000 --> 00:10:56.000]  這樣的話呢,我們就很難去了解聖經的話。
[00:10:56.000 --> 00:11:08.000]  所以,讓我們先起碼,雖然我們不能夠完全了解,當今天晚上聽完以後,你還是帶著很多疑問,面對著聖經,我相信有的,不要緊。
[00:11:08.000 --> 00:11:17.000]  但是起碼我們要承認一件事情,我們對這個捲聖經後面所發生的事情,可能真的不太了解。
[00:11:17.000 --> 00:11:21.000]  所以我們好不好先來看看這個背景是怎麼樣。
[00:11:21.000 --> 00:11:25.000]  這個聖經第一章一節,很清楚說,
[00:11:25.000 --> 00:11:39.000]  當烏西亞約探阿哈西,希西加做猶大王,約阿斯的兒子耶羅伯安做以色列王的時候,耶羅伯的畫臨到必利的兒子和希亞。
[00:11:39.000 --> 00:11:45.000]  和希亞接受上帝對她的畫,是在什麼時間呢?
[00:11:45.000 --> 00:11:51.000]  就是在當烏西亞,就是在猶大四個王在那邊,他寫了四個王。
[00:11:51.000 --> 00:12:00.000]  那麼,北角的四個都是南角的,北角就是約阿斯的兒子耶羅伯安。
[00:12:00.000 --> 00:12:08.000]  要記得這個耶羅伯安是第二,因為第一個是所羅門,以後的耶羅伯安跟這個不同。
[00:12:08.000 --> 00:12:14.000]  這個是在北角最後幾位的皇帝。
[00:12:14.000 --> 00:12:21.000]  那個時候是什麼情況呢?是從公元前750年到721年之間,
[00:12:21.000 --> 00:12:29.000]  由這個耶羅伯安二世統治以色列的時候,以色列在滅國之前,
[00:12:29.000 --> 00:12:38.000]  那麼那個時候國家非常的興旺,所以他們也覺得我們很好啊,但是要了解,
[00:12:38.000 --> 00:12:47.000]  但那個時候,南北角處於政治平靜,經濟豐裕的昌盛末期,
[00:12:47.000 --> 00:12:53.000]  這個末期當然我們現在說是末期,對他們當時來說不知道是末期,
[00:12:53.000 --> 00:12:59.000]  他們以為是最剛剛好的開始,他們以為他們是最豐盛的時候,
[00:12:59.000 --> 00:13:08.000]  所以還有好多年,但是上帝執著,很多先知警告他們,他們走到末路了。
[00:13:08.000 --> 00:13:17.000]  那個時候阿蘇格爾漸漸成為超級強國,以色列漸漸走向滅國的命運,就是這個時候。
[00:13:17.000 --> 00:13:25.000]  所以公元前743年,阿蘇格爾帝國攻下加利利的時候,以色列往米拉縣,
[00:13:25.000 --> 00:13:35.000]  用大批的金銀向阿蘇格爾進攻,以後的幾年,米拉縣周傳於什麼?
[00:13:35.000 --> 00:13:43.000]  像中間埃及或者亞蘇之間,一會靠近埃及去反對亞蘇,一會靠近亞蘇去反對埃及,
[00:13:43.000 --> 00:13:49.000]  他就站在中間這個環境裡面,所以變成了他向兩方面都不討好,
[00:13:49.000 --> 00:13:53.000]  也向兩方面都開放他們的國家。
[00:13:53.000 --> 00:14:00.000]  約翰華格禁拜那個時候,跟迦南帝的地方宗教巴黎的禁拜,斗前不清。
[00:14:00.000 --> 00:14:07.000]  所以你就知道這個卷述,事實上,上帝用這個和西亞,
[00:14:07.000 --> 00:14:13.000]  那他發生在身上的婚姻的事情,家庭的那種不幸,
[00:14:13.000 --> 00:14:20.000]  然後反映上帝怎麼樣對他的以色列民,
[00:14:20.000 --> 00:14:23.000]  怎麼樣去警告他們,他們所走的路是怎麼樣。
[00:14:23.000 --> 00:14:28.000]  所以這個是背景。迦南那個時候宗教,你一定要先了解,
[00:14:28.000 --> 00:14:33.000]  有時候我們也會發覺,哇,有沒有這麼厲害呢?其實真的。
[00:14:33.000 --> 00:14:39.000]  所以你看巴黎,那個時候他們是雨水跟龍舟舞的神,
[00:14:39.000 --> 00:14:46.000]  巴黎的配偶是亞娜,亞娜是性愛繁殖跟政爭的女神,
[00:14:46.000 --> 00:14:51.000]  亞斯塔魯也是女神,常常被當成巴黎的配偶。
[00:14:51.000 --> 00:14:58.000]  所以這種很澳不清的宗教,是發生在迦南帝那個地方的。
[00:14:58.000 --> 00:15:02.000]  所以迦南的神廟裡面,好多神祭,就是祭女這樣,
[00:15:02.000 --> 00:15:07.000]  她是與好多來參拜的男性發生性交。
[00:15:07.000 --> 00:15:10.000]  所以在迦南宗教裡面,跟性有關的,
[00:15:10.000 --> 00:15:16.000]  已經深入這個以色列人的信仰當中。
[00:15:16.000 --> 00:15:22.000]  女性把自己的童真,為什麼要獻給迦南的生殖神呢?
[00:15:22.000 --> 00:15:25.000]  你陌生的人性交懷孕的話呢,
[00:15:25.000 --> 00:15:28.000]  他就表示神會已經賜福給他了,
[00:15:28.000 --> 00:15:33.000]  這個神要賜福他,以生養眾多,照顧他的宗主。
[00:15:33.000 --> 00:15:37.000]  所以他會用自己的身體來帶來一個祝福,
[00:15:37.000 --> 00:15:42.000]  然後如果懷孕的話呢,他就證明那個神會愛他,
[00:15:42.000 --> 00:15:46.000]  會賜福給他,以後在他的一生裡面呢,
[00:15:46.000 --> 00:15:48.000]  就可以有好多繁殖的機會了。
[00:15:48.000 --> 00:15:52.000]  所以這個通常呢,是在當時講是,
[00:15:52.000 --> 00:15:57.000]  他們現身的行為是一生一次的,分錢的來做的。
[00:15:57.000 --> 00:16:03.000]  那偶爾有些呢,是為了還願多一次的也有。
[00:16:03.000 --> 00:16:07.000]  在當時呢,迦南宗教的影響之下,
[00:16:07.000 --> 00:16:12.000]  大概呢,很少有女性在生殖業,仍是貞潔的,
[00:16:12.000 --> 00:16:14.000]  都是奢侈她的貞潔的。
[00:16:14.000 --> 00:16:21.000]  所以這個呢,對我們今天,其實慢慢在上一個年代,
[00:16:21.000 --> 00:16:24.000]  我們就很難去想像,其實你發覺,
[00:16:24.000 --> 00:16:29.000]  現在在北美也好,歐洲也好,亞洲也好,
[00:16:29.000 --> 00:16:35.000]  這種的分錢的性行為,也是普遍的不得了。
[00:16:35.000 --> 00:16:39.000]  在上一代的人可能發覺,哎呀,這個時候很難接受。
[00:16:39.000 --> 00:16:42.000]  對,我們真的很難接受,上帝也很難接受。
[00:16:42.000 --> 00:16:44.000]  但是就是這樣發生了。
[00:16:44.000 --> 00:16:49.000]  所以呢,你要記得呢,當時迦南的宗教就是這樣,
[00:16:49.000 --> 00:16:53.000]  神帶領以色列人從埃及出來,然後進到迦南的時候,
[00:16:53.000 --> 00:16:55.000]  不是要跟這班人來往的,
[00:16:55.000 --> 00:17:00.000]  所以將他們隔離出來,讓他們成為分別回甥的一個民族,
[00:17:00.000 --> 00:17:03.000]  就是要影響當地的人。
[00:17:03.000 --> 00:17:09.000]  反而他們離開這位帶他們離開危難的那位神,
[00:17:09.000 --> 00:17:11.000]  是一神的神,聖潔的神,
[00:17:11.000 --> 00:17:15.000]  反而去參與的是迦南的那個宗教裡面,
[00:17:15.000 --> 00:17:19.000]  來用淫亂成為他們的生活的一部分。
[00:17:19.000 --> 00:17:24.000]  所以這個是對一個以色列人,或是這樣說,
[00:17:24.000 --> 00:17:30.000]  對帶領以色列人離開維奴之家,進到迦南的時候,
[00:17:30.000 --> 00:17:32.000]  神又祝福他。
[00:17:32.000 --> 00:17:37.000]  所以你記得嗎?當約瑟王要帶領以色列人進到迦南之前,
[00:17:37.000 --> 00:17:42.000]  他為什麼講一句話,這句話好像今天我們常常被用了,
[00:17:42.000 --> 00:17:46.000]  但是其實背後裡面有更重要的意思。
[00:17:46.000 --> 00:17:51.000]  他就是說,至於我和我家,必定是奉爺我王。
[00:17:51.000 --> 00:17:56.000]  為什麼?因為那個時候,他不是講政治,不是講經濟,
[00:17:56.000 --> 00:18:00.000]  不是講糧食,不是講他們將來的生活怎麼樣,
[00:18:00.000 --> 00:18:03.000]  是講他們的家庭,他們的婚姻。
[00:18:03.000 --> 00:18:08.000]  就是他太清楚了,在迦南地都是充滿這樣的婚姻。
[00:18:08.000 --> 00:18:10.000]  所以就是這個背景之下,
[00:18:10.000 --> 00:18:17.000]  他宣告我要我跟我的家都要做一個敬畏上帝的家庭。
[00:18:17.000 --> 00:18:21.000]  所以這個事對我們也有很重要的提醒。
[00:18:21.000 --> 00:18:25.000]  其實雖然我們不能夠了解當時他們在神廟裡面的事情,
[00:18:25.000 --> 00:18:28.000]  但是我們也不能夠不承認,
[00:18:28.000 --> 00:18:35.000]  今天好多人的生活,男女的生活,婚前的性行為,
[00:18:35.000 --> 00:18:37.000]  普遍的不得了。
[00:18:37.000 --> 00:18:41.000]  弟兄姐妹,要不要先停一下問問自己。
[00:18:41.000 --> 00:18:44.000]  我們活在同樣的一個世代裡面,
[00:18:44.000 --> 00:18:48.000]  但是我們怎麼樣去將我們自己的婚姻,
[00:18:48.000 --> 00:18:51.000]  我們的家庭分別為生。
[00:18:51.000 --> 00:19:00.000]  面對這個年代,好像婚前性行為已經慢慢被解納,
[00:19:00.000 --> 00:19:03.000]  甚至有北美一些年輕人,
[00:19:03.000 --> 00:19:06.000]  他們覺得來結婚之前沒有這種的經歷的時候,
[00:19:06.000 --> 00:19:08.000]  哎呀,他是沒有價值。
[00:19:08.000 --> 00:19:10.000]  你的兒女怎麼樣看?
[00:19:10.000 --> 00:19:12.000]  我的兒女怎麼樣看?
[00:19:12.000 --> 00:19:15.000]  可能這個也是對我們一個很大的提醒。
[00:19:15.000 --> 00:19:19.000]  所以何須要活在那個環境裡面呢?
[00:19:19.000 --> 00:19:23.000]  上帝來告訴他,你要做一件事情。
[00:19:23.000 --> 00:19:29.000]  相信先知實在是娶了一個不貞潔的女子,
[00:19:29.000 --> 00:19:31.000]  過年回妻。
[00:19:31.000 --> 00:19:36.000]  當神要他向以色列發出責備跟憐憫的信息的時候,
[00:19:36.000 --> 00:19:40.000]  先知就以自己的婚姻家庭當中的親身的經歷,
[00:19:40.000 --> 00:19:42.000]  作為一個最有力的比喻,
[00:19:42.000 --> 00:19:45.000]  見證如何在接納妻子的過程當中,
[00:19:45.000 --> 00:19:49.000]  體會神對以色列不離不棄的愛。
[00:19:49.000 --> 00:19:53.000]  所以我們來看,
[00:19:53.000 --> 00:19:58.000]  這個活西亞書是怎麼樣將這個家庭帶在我們面前的?
[00:19:58.000 --> 00:20:02.000]  當然我們知道,整卷書裡面,十四章裡面呢,
[00:20:02.000 --> 00:20:06.000]  其實只是分開大略來說,是分開兩個部分。
[00:20:06.000 --> 00:20:11.000]  第一個部分就是,神之作,先知活西亞的親身的經歷,
[00:20:11.000 --> 00:20:15.000]  使他體會神對以色列的人心長。
[00:20:15.000 --> 00:20:18.000]  所以第一章到第三章,大總的來講,
[00:20:18.000 --> 00:20:24.000]  都是主要講活西亞自己的婚姻家庭是怎麼樣走過來。
[00:20:24.000 --> 00:20:27.000]  當然這個不是主題。
[00:20:27.000 --> 00:20:33.000]  第四章到十四章,是對被盜的以色列傳講信息。
[00:20:33.000 --> 00:20:36.000]  就是用活西亞的那個經歷,
[00:20:36.000 --> 00:20:39.000]  或者我們今天的話,就是用他的見證,
[00:20:39.000 --> 00:20:43.000]  來見證什麼?見證四章到十四章裡面,
[00:20:43.000 --> 00:20:47.000]  神對以色列那種不離不棄的愛。
[00:20:47.000 --> 00:20:51.000]  這其實對我自己有一個很大的提醒。
[00:20:51.000 --> 00:21:00.000]  活西亞的婚姻他家庭,是引證上帝對他子民的不離不棄的那種愛。
[00:21:00.000 --> 00:21:03.000]  但是我們很常讀這個活西亞書的時候,
[00:21:03.000 --> 00:21:09.000]  我們忘記第四章到十四章那個內容,
[00:21:09.000 --> 00:21:14.000]  反而我們一直在停留在活西亞自己的家庭裡面。
[00:21:14.000 --> 00:21:16.000]  我們真論他為什麼這件事情發生,
[00:21:16.000 --> 00:21:20.000]  他這樣做對不對,把好多好多不同的疑問出來。
[00:21:20.000 --> 00:21:26.000]  我就想到,今天很常我們在傳講神的話語的時候,
[00:21:26.000 --> 00:21:29.000]  或者特別在佈道會也好,
[00:21:29.000 --> 00:21:33.000]  我們很常會請弟兄姊妹分享他的見證,
[00:21:33.000 --> 00:21:36.000]  他信主的經歷,那這個是好事。
[00:21:36.000 --> 00:21:42.000]  因為從經歷裡面,從見證裡面,我們去引證神是何等的愛我們。
[00:21:42.000 --> 00:21:47.000]  但是小心,不要讓我們的見證大於福音的內容。
[00:21:47.000 --> 00:21:53.000]  不要讓我們自己的經歷,接蓋了神愛內容的偉大。
[00:21:53.000 --> 00:21:58.000]  所以這個是值得我們提醒的,提醒我們自己,
[00:21:58.000 --> 00:22:04.000]  當我在福祉裡面,我可能會將我自己的經歷放在弟兄面前,
[00:22:04.000 --> 00:22:07.000]  分享我的過去,你也會,
[00:22:07.000 --> 00:22:12.000]  但是不要將這些經歷,接蓋了神更偉大的工作。
[00:22:12.000 --> 00:22:14.000]  特別有人提醒,
[00:22:14.000 --> 00:22:21.000]  他在新約裡面,浪子回頭這個故事,也是這個樣子。
[00:22:21.000 --> 00:22:26.000]  有多少時候我們將這個焦點,都是放在浪子的身上。
[00:22:26.000 --> 00:22:31.000]  我們講到他去怎麼離開家庭,然後在外面怎麼去經歷,
[00:22:31.000 --> 00:22:36.000]  然後回來的時候,那種勇氣,然後他的父親怎麼接納他的時候,
[00:22:36.000 --> 00:22:40.000]  他悔改過來,哇,怎麼重新得到他的位分。
[00:22:40.000 --> 00:22:48.000]  但是我們忽略那個慈愛的父親,天天在那裡等候盼望。
[00:22:48.000 --> 00:22:53.000]  其實那個不是浪子故事,因為這個是慈父的故事,
[00:22:53.000 --> 00:22:55.000]  但是我們這樣顛倒過來。
[00:22:55.000 --> 00:22:58.000]  所以同樣的,在你的生意裡面,
[00:22:58.000 --> 00:23:06.000]  在你生意發生的每件事情,都有他最高的旨意,最大的目的,
[00:23:06.000 --> 00:23:09.000]  就是顯出神的榮耀出來。
[00:23:09.000 --> 00:23:12.000]  所以你要小心,我也要小心。
[00:23:12.000 --> 00:23:17.000]  我們經營我們家庭,我們婚姻,當然我們自己是享受在其中,
[00:23:17.000 --> 00:23:23.000]  但是更重要一件事情,你的婚姻,你的家庭,能夠見證上帝嗎?
[00:23:23.000 --> 00:23:30.000]  你們夫妻的愛,能夠讓上帝在你們當中得到榮耀嗎?
[00:23:30.000 --> 00:23:33.000]  如果有一些朋友看著你們的婚姻,
[00:23:33.000 --> 00:23:37.000]  講一句他說,哎呀,如果信主信到你們這樣的婚姻,
[00:23:37.000 --> 00:23:43.000]  這樣那個家庭我寧願不信,我們的見證者失去那個效用。
[00:23:43.000 --> 00:23:47.000]  上帝讓我們經歷了每件事情,就好像和稀,
[00:23:47.000 --> 00:23:53.000]  雖然他的經歷是我們很難接受,但是上帝說,你看吧,
[00:23:53.000 --> 00:24:01.000]  這麼難受的一個婚姻,比起我對以色列人,對所有神愛的子民,
[00:24:01.000 --> 00:24:06.000]  他那種的愛,還是小得不得了。
[00:24:06.000 --> 00:24:09.000]  這就是這本書裡面最主要的主題。
[00:24:09.000 --> 00:24:19.000]  那麼我們來看,郭念的背景,到底是婚後出紅場,
[00:24:19.000 --> 00:24:21.000]  紅磡出場呢?
[00:24:21.000 --> 00:24:23.000]  又或是妓女呢?
[00:24:23.000 --> 00:24:30.000]  甚至有些人說,她是不是廟祭裡面的孫婦呢?
[00:24:30.000 --> 00:24:35.000]  我們可以肯定的從聖經原文裡面來肯定,
[00:24:35.000 --> 00:24:39.000]  她並非外邦宗教裡面的廟祭。
[00:24:39.000 --> 00:24:43.000]  因為銀蛋這個字,第一章第二節裡面講的,
[00:24:43.000 --> 00:24:49.000]  他說,這個希伯來文跟專清妓女的那個字是截然不同的。
[00:24:49.000 --> 00:24:52.000]  因此呢,郭念應該不是賣淫為生,
[00:24:52.000 --> 00:24:57.000]  也不是異教的那個密教,廟祭,
[00:24:57.000 --> 00:25:00.000]  而是一位對婚姻不忠的婦人。
[00:25:00.000 --> 00:25:03.000]  那這個是我們很清楚知道的。
[00:25:03.000 --> 00:25:09.000]  所以可能是他在這個宗教的文化傳統裡面,
[00:25:09.000 --> 00:25:12.000]  他將這個身體出賣了,
[00:25:12.000 --> 00:25:17.000]  然後期盼他以後的婚姻裡面得到更大的祝福。
[00:25:17.000 --> 00:25:22.000]  甚至他這個後來,他結婚以後,跟活西亞結婚以後,
[00:25:22.000 --> 00:25:30.000]  他在那邊是不是再出現婚姻的問題呢?
[00:25:30.000 --> 00:25:32.000]  可能是。
[00:25:32.000 --> 00:25:37.000]  因為呢,聖經裡面講到,第一個跟他生了孩子也是戀,
[00:25:37.000 --> 00:25:42.000]  然後再生兩個兒女的時候呢,
[00:25:42.000 --> 00:25:46.000]  都講到不是我的子民,不是我要憐憫的。
[00:25:46.000 --> 00:25:51.000]  所以可能這個不是跟活西亞生的,也說不定。
[00:25:51.000 --> 00:25:55.000]  我們不知道,太了解這個世界的時候,
[00:25:55.000 --> 00:25:57.000]  我們不需要去猜測。
[00:25:57.000 --> 00:26:02.000]  但是我肯定,這個呢,就算是又如何呢?
[00:26:02.000 --> 00:26:06.000]  我們要看的是,活西亞作為神的婦人,
[00:26:06.000 --> 00:26:09.000]  他是怎樣去面對這個婦人呢?
[00:26:09.000 --> 00:26:17.000]  這個婦人呢,他是這個在婚姻裡面不忠誠的一個人。
[00:26:17.000 --> 00:26:20.000]  那麼,怎樣去挽救他回來?
[00:26:20.000 --> 00:26:23.000]  這個是我們今天晚上的主題。
[00:26:23.000 --> 00:26:27.000]  就是如果在我們婚姻裡面,當然我們不是說,
[00:26:27.000 --> 00:26:30.000]  今天晚上聽的人都是面對這樣的,不是。
[00:26:30.000 --> 00:26:34.000]  但是婚姻出問題,是多層次的。
[00:26:34.000 --> 00:26:40.000]  不一定在第三節,成為出現,才叫婚姻有問題。
[00:26:40.000 --> 00:26:44.000]  其實現在很多時候,我們婚姻裡面都面對不同挑戰。
[00:26:44.000 --> 00:26:50.000]  不單是妻子,丈夫,都會同樣有機會出現這個問題。
[00:26:50.000 --> 00:26:54.000]  所以呢,我們就來看,我們講的這個鍋鏈,
[00:26:54.000 --> 00:27:00.000]  他在婚姻裡面出現問題,可能就是我們今天所講的,
[00:27:00.000 --> 00:27:03.000]  就是婚外情這個事情。
[00:27:03.000 --> 00:27:06.000]  他在婚姻以外,有另外一些行為,
[00:27:06.000 --> 00:27:11.000]  是背棄離棄他的丈夫,背棄他的婚姻的。
[00:27:11.000 --> 00:27:15.000]  所以婚外情呢,其實如果將這個婚外情,
[00:27:15.000 --> 00:27:20.000]  不是將這個行為帶進今天的婚姻關係裡面,
[00:27:20.000 --> 00:27:24.000]  而是將這個原則放在我們今天手,
[00:27:24.000 --> 00:27:29.000]  其實婚姻現在也面對同樣很多的挑戰。
[00:27:29.000 --> 00:27:35.000]  婚外情,是現在婚姻裡面五大威脅之一。
[00:27:35.000 --> 00:27:39.000]  在十個最大的離婚的原因裡面,
[00:27:39.000 --> 00:27:44.000]  婚外情已經越來越淺了,這個理由。
[00:27:44.000 --> 00:27:48.000]  在中國國內裡面,他們統計的時候,
[00:27:48.000 --> 00:27:56.000]  他就說婚外情是在離婚裡面第三個最大的理由。
[00:27:56.000 --> 00:28:01.000]  所以你發覺婚外情是在不同的世代,
[00:28:01.000 --> 00:28:05.000]  不同的背景裡面都會同樣出現的。
[00:28:05.000 --> 00:28:07.000]  什麼是婚外情呢?
[00:28:07.000 --> 00:28:11.000]  我們對婚外情的理解也常常會出現誤差的,
[00:28:11.000 --> 00:28:13.000]  有不同的看法的。
[00:28:13.000 --> 00:28:16.000]  婚外情這個定義是什麼呢?
